ID,Toepassingsgroepen,TeeltsectorenEnGewassen,Perioden,BedrijvenMetGebruik_1,OppervlakteMetGebruik_2,GebruikPerJaar_3,GebruikPerHectare_4,Januari_5,Februari_6,Maart_7,April_8,Mei_9,Juni_10,Juli_11,Augustus_12,September_13,Oktober_14,November_15,December_16
3106,HULPST,AAR,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,HULPST,AAR,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,HULPST,ASP,1995JJ00,217.0,392.0,366.0,0.2,0.0,0.0,0.0,1.9,0.9,69.1,16.1,12.0,0.0,0.0,0.0,0.0
3109,HULPST,ASP,1998JJ00,243.0,427.0,176.0,0.1,0.0,0.0,0.0,8.0,13.6,61.3,6.0,11.0,0.0,0.0,0.0,0.0
3110,HULPST,ASP,2000JJ00,355.0,652.0,869.0,0.4,0.0,0.0,0.0,0.0,5.4,56.2,18.0,20.4,0.0,0.0,0.0,0.0
3111,HULPST,ASP,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,HULPST,ASP,2008JJ00,23.0,93.0,462.0,0.2,0.0,0.0,0.0,0.0,47.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0
3113,HULPST,ASP,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,HULPST,BLK,1995JJ00,,,,,,,,,,,,,,,,
3115,HULPST,BLK,1998JJ00,,,,,,,,,,,,,,,,
3116,HULPST,BLK,2000JJ00,,,,,,,,,,,,,,,,
3117,HULPST,BLK,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,HULPST,BLK,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,HULPST,BLK,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,HULPST,BRO,1995JJ00,,,,,,,,,,,,,,,,
3121,HULPST,BRO,1998JJ00,,,,,,,,,,,,,,,,
3122,HULPST,BRO,2000JJ00,,,,,,,,,,,,,,,,
3123,HULPST,BRO,2004JJ00,,,,,,,,,,,,,,,,
3124,HULPST,BRO,2008JJ00,,,,,,,,,,,,,,,,
3125,HULPST,BRO,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,HULPST,PRE,1995JJ00,317.0,1190.0,395.0,0.1,2.0,0.0,0.0,0.0,0.0,10.2,41.4,46.4,0.0,0.0,0.0,0.0
3127,HULPST,PRE,1998JJ00,59.0,59.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,HULPST,PRE,2000JJ00,117.0,655.0,130.0,0.0,0.0,0.0,0.0,0.0,22.7,3.5,0.0,38.6,10.5,24.7,0.0,0.0
3129,HULPST,PRE,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,HULPST,PRE,2008JJ00,21.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
3131,HULPST,PRE,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,HULPST,SCH,1995JJ00,196.0,607.0,707.0,0.5,0.0,0.0,0.0,0.0,8.1,59.3,31.0,1.5,0.0,0.0,0.0,0.0
3133,HULPST,SCH,1998JJ00,182.0,965.0,844.0,0.5,0.0,0.0,0.0,0.0,0.3,78.7,14.7,1.3,5.1,0.0,0.0,0.0
3134,HULPST,SCH,2000JJ00,,,,,,,,,,,,,,,,
3135,HULPST,SCH,2004JJ00,9.0,108.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
3136,HULPST,SCH,2008JJ00,26.0,169.0,159.0,0.2,0.0,0.0,0.0,0.0,54.1,45.9,0.0,0.0,0.0,0.0,0.0,0.0
3137,HULPST,SCH,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,HULPST,SLA,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,HULPST,SLA,1998JJ00,,,,,,,,,,,,,,,,
3140,HULPST,SLA,2000JJ00,,,,,,,,,,,,,,,,
3141,HULPST,SLA,2004JJ00,,,,,,,,,,,,,,,,
3142,HULPST,SLA,2008JJ00,,,,,,,,,,,,,,,,
3143,HULPST,SLA,2012JJ00,,,,,,,,,,,,,,,,
3144,HULPST,SLU,1995JJ00,164.0,295.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,36.5,25.0,25.0,6.8,0.0,0.0
3145,HULPST,SLU,1998JJ00,74.0,167.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,21.1,21.1,29.8,0.0,0.0,0.0
3146,HULPST,SLU,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,HULPST,SLU,2004JJ00,23.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
3148,HULPST,SLU,2008JJ00,18.0,58.0,64.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,HULPST,SLU,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,HULPST,SPR,1995JJ00,92.0,288.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,16.9,22.4,33.0,0.0,0.0,0.0
3151,HULPST,SPR,1998JJ00,107.0,733.0,247.0,0.1,0.0,0.0,0.0,0.0,81.7,16.8,0.0,0.0,1.5,0.0,0.0,0.0
3152,HULPST,SPR,2000JJ00,66.0,599.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,15.4,69.2,0.0,0.0,0.0
3153,HULPST,SPR,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,HULPST,SPR,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,HULPST,SPR,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,HULPST,STA,1995JJ00,487.0,2606.0,2707.0,0.6,0.0,0.0,0.0,0.0,11.1,36.3,33.1,18.6,0.9,0.0,0.0,0.0
3157,HULPST,STA,1998JJ00,521.0,2959.0,1955.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,42.2,54.7,2.0,0.0,0.0,0.0
3158,HULPST,STA,2000JJ00,390.0,2153.0,1874.0,0.5,0.0,0.0,0.0,0.0,3.7,29.0,46.7,18.1,2.5,0.0,0.0,0.0
3159,HULPST,STA,2004JJ00,61.0,443.0,198.0,0.0,0.0,0.0,0.0,20.0,6.6,10.0,46.8,16.6,0.0,0.0,0.0,0.0
3160,HULPST,STA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,HULPST,STA,2012JJ00,12.0,83.0,134.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
3162,HULPST,WAS,1995JJ00,350.0,1575.0,3481.0,1.1,0.0,0.0,0.0,0.0,23.1,45.4,29.8,1.1,0.7,0.0,0.0,0.0
3163,HULPST,WAS,1998JJ00,115.0,451.0,598.0,0.2,0.0,0.0,0.0,0.0,12.6,44.8,42.6,0.0,0.0,0.0,0.0,0.0
3164,HULPST,WAS,2000JJ00,473.0,2453.0,3020.0,1.0,0.0,0.0,0.0,0.0,40.6,50.7,3.4,3.7,1.7,0.0,0.0,0.0
3165,HULPST,WAS,2004JJ00,106.0,515.0,474.0,0.2,0.0,0.0,0.0,0.0,56.6,43.4,0.0,0.0,0.0,0.0,0.0,0.0
3166,HULPST,WAS,2008JJ00,83.0,847.0,726.0,0.3,0.0,0.0,0.0,0.0,64.2,33.0,2.8,0.0,0.0,0.0,0.0,0.0
3167,HULPST,WAS,2012JJ00,15.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,HULPST,WPE,1995JJ00,877.0,3223.0,2730.0,0.6,0.0,0.0,0.0,1.3,30.7,39.0,23.7,5.0,0.3,0.0,0.0,0.0
3169,HULPST,WPE,1998JJ00,812.0,3151.0,4560.0,0.9,0.0,0.0,0.0,1.2,18.0,25.8,42.9,6.1,5.9,0.0,0.0,0.0
3170,HULPST,WPE,2000JJ00,697.0,2363.0,3316.0,0.7,0.0,0.0,0.0,7.3,28.0,44.2,19.7,0.6,0.2,0.0,0.0,0.0
3171,HULPST,WPE,2004JJ00,75.0,470.0,378.0,0.1,0.0,0.0,0.0,0.0,4.0,20.1,0.0,75.9,0.0,0.0,0.0,0.0
3172,HULPST,WPE,2008JJ00,188.0,816.0,739.0,0.1,0.0,0.0,0.0,33.1,0.0,47.7,19.2,0.0,0.0,0.0,0.0,0.0
3173,HULPST,WPE,2012JJ00,79.0,732.0,739.0,0.1,0.0,0.0,0.0,0.0,32.2,32.9,34.9,0.0,0.0,0.0,0.0,0.0
3174,HULPST,WIT,1995JJ00,96.0,301.0,314.0,0.1,0.0,0.0,0.0,30.0,67.9,0.0,0.0,2.2,0.0,0.0,0.0,0.0
3175,HULPST,WIT,1998JJ00,27.0,151.0,289.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,HULPST,WIT,2000JJ00,75.0,563.0,473.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,HULPST,WIT,2004JJ00,16.0,223.0,581.0,0.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,HULPST,WIT,2008JJ00,46.0,277.0,354.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,HULPST,WIT,2012JJ00,24.0,661.0,70.0,0.0,14.3,0.0,0.0,0.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,HULPST,PIT,1995JJ00,,1162.0,236.0,0.0,,,,,,,,,,,,
3181,HULPST,PIT,1998JJ00,,2062.0,2145.0,0.1,63.9,0.0,0.0,1.7,13.4,12.0,3.7,3.8,0.0,1.4,0.0,0.0
3182,HULPST,PIT,2000JJ00,,3464.0,4007.0,0.2,42.2,0.0,0.0,40.8,6.2,4.6,3.9,1.4,0.0,0.5,0.4,0.0
3183,HULPST,PIT,2004JJ00,,5098.0,83606.0,5.0,80.2,0.0,0.0,18.9,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0
3184,HULPST,PIT,2008JJ00,,3354.0,19425.0,1.2,54.3,0.0,0.0,16.7,11.3,7.9,8.2,0.0,0.0,1.6,0.0,0.0
3185,HULPST,PIT,2012JJ00,,3487.0,29994.0,1.9,58.2,0.0,0.0,18.7,1.7,0.9,15.6,0.4,0.0,4.5,0.0,0.0
3186,HULPST,APP,1995JJ00,55.0,524.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
3187,HULPST,APP,1998JJ00,256.0,1593.0,543.0,0.0,5.6,0.0,0.0,6.4,40.4,20.4,14.7,12.6,0.0,0.0,0.0,0.0
3188,HULPST,APP,2000JJ00,426.0,2643.0,1932.0,0.2,41.4,0.0,0.0,31.0,10.8,6.0,7.3,2.7,0.0,0.0,0.8,0.0
3189,HULPST,APP,2004JJ00,222.0,1645.0,14008.0,1.4,66.2,0.0,0.0,29.2,1.8,2.6,0.2,0.0,0.0,0.0,0.0,0.0
3190,HULPST,APP,2008JJ00,101.0,581.0,6298.0,0.7,49.7,0.0,0.0,46.5,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0
3191,HULPST,APP,2012JJ00,205.0,1538.0,14279.0,1.8,50.4,0.0,0.0,39.2,0.4,1.9,0.0,0.8,0.0,7.3,0.0,0.0
3192,HULPST,PER,1995JJ00,227.0,637.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,51.9,0.0,0.0,0.0,0.0,0.0
3193,HULPST,PER,1998JJ00,151.0,469.0,1602.0,0.3,83.7,0.0,0.0,0.2,4.2,9.2,0.0,0.9,0.0,1.9,0.0,0.0
3194,HULPST,PER,2000JJ00,327.0,821.0,2075.0,0.3,43.0,0.0,0.0,51.9,1.0,3.1,0.0,0.0,0.0,1.1,0.0,0.0
3195,HULPST,PER,2004JJ00,543.0,3453.0,69598.0,10.7,83.1,0.0,0.0,16.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3196,HULPST,PER,2008JJ00,203.0,2772.0,13128.0,1.8,56.5,0.0,0.0,2.4,16.7,9.9,12.1,0.0,0.0,2.4,0.0,0.0
3197,HULPST,PER,2012JJ00,244.0,1949.0,15715.0,1.9,65.4,0.0,0.0,0.0,2.9,0.1,29.8,0.0,0.0,1.9,0.0,0.0
3198,HULPST,BOO,1995JJ00,,878.0,94.0,0.0,,,,,,,,,,,,
3199,HULPST,BOO,1998JJ00,,630.0,101.0,0.0,0.0,0.0,1.0,19.2,21.2,24.2,15.2,13.1,6.1,0.0,0.0,0.0
3200,HULPST,BOO,2000JJ00,,1797.0,406.0,0.0,,,,,,,,,,,,
3201,HULPST,BOO,2004JJ00,,327.0,358.0,0.0,0.0,0.0,0.0,0.0,3.1,35.7,27.2,9.4,20.9,3.6,0.0,0.0
3202,HULPST,BOO,2008JJ00,,39.0,25.0,0.0,43.4,0.0,0.0,0.0,15.8,19.5,21.4,0.0,0.0,0.0,0.0,0.0
3203,HULPST,BOO,2012JJ00,,610.0,6899.0,0.4,89.5,0.0,0.0,0.8,2.8,1.7,4.8,0.0,0.0,0.4,0.0,0.0
3204,HULPST,BGG,1995JJ00,,,,,,,,,,,,,,,,
3205,HULPST,BGG,1998JJ00,202.0,172.0,48.0,0.0,0.0,0.0,0.7,19.4,19.4,15.3,8.3,25.7,11.1,0.0,0.0,0.0
3206,HULPST,BGG,2000JJ00,87.0,146.0,63.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,HULPST,BGG,2004JJ00,48.0,97.0,172.0,0.1,0.0,0.0,0.0,0.0,5.9,37.7,29.2,19.6,0.0,7.5,0.0,0.0
3208,HULPST,BGG,2008JJ00,16.0,10.0,11.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,HULPST,BGG,2012JJ00,29.0,42.0,349.0,0.1,0.0,0.0,0.0,14.4,52.2,33.1,0.3,0.0,0.0,0.0,0.0,0.0
3210,HULPST,BOS,1995JJ00,76.0,467.0,16.0,0.0,,,,,,,,,,,,
3211,HULPST,BOS,1998JJ00,47.0,138.0,19.0,0.0,0.0,0.0,0.0,0.0,35.7,3.6,57.1,3.6,0.0,0.0,0.0,0.0
3212,HULPST,BOS,2000JJ00,117.0,791.0,101.0,0.0,0.0,10.1,25.2,2.5,8.1,6.7,0.0,0.0,47.4,0.0,0.0,0.0
3213,HULPST,BOS,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,HULPST,BOS,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,HULPST,BOS,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,HULPST,LAA,1995JJ00,68.0,184.0,23.0,0.0,,,,,,,,,,,,
3217,HULPST,LAA,1998JJ00,25.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,HULPST,LAA,2000JJ00,100.0,642.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,32.9,31.1,1.2,0.0,0.0,0.0
3219,HULPST,LAA,2004JJ00,32.0,71.0,28.0,0.0,0.0,0.0,0.0,0.0,3.8,12.9,83.3,0.0,0.0,0.0,0.0,0.0
3220,HULPST,LAA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,HULPST,LAA,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,HULPST,RST,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,HULPST,RST,1998JJ00,,,,,,,,,,,,,,,,
3224,HULPST,RST,2000JJ00,50.0,107.0,15.0,0.0,0.0,0.0,11.7,13.8,33.6,0.7,9.8,16.6,13.8,0.0,0.0,0.0
3225,HULPST,RST,2004JJ00,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,HULPST,RST,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,HULPST,RST,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,HULPST,SIE,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229,HULPST,SIE,1998JJ00,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
3230,HULPST,SIE,2000JJ00,39.0,44.0,42.0,0.0,0.0,0.0,0.0,0.0,97.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0
3231,HULPST,SIE,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,HULPST,SIE,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,HULPST,SIE,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,HULPST,VAS,1995JJ00,36.0,152.0,11.0,0.0,,,,,,,,,,,,
3235,HULPST,VAS,1998JJ00,98.0,119.0,33.0,0.0,1.4,1.4,1.9,28.8,15.8,47.9,0.0,1.1,1.7,0.0,0.0,0.0
3236,HULPST,VAS,2000JJ00,80.0,68.0,31.0,0.0,0.6,0.0,0.6,1.5,4.3,0.4,38.4,2.2,25.4,17.9,8.1,0.5
3237,HULPST,VAS,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,HULPST,VAS,2008JJ00,6.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,27.9,34.4,37.7,0.0,0.0,0.0,0.0,0.0
3239,HULPST,VAS,2012JJ00,15.0,89.0,378.0,0.3,0.0,0.0,0.0,1.0,3.3,0.3,86.9,0.3,0.0,8.2,0.0,0.0
3240,HULPST,VRU,1995JJ00,11.0,41.0,23.0,0.0,,,,,,,,,,,,
3241,HULPST,VRU,1998JJ00,,,,,,,,,,,,,,,,
3242,HULPST,VRU,2000JJ00,,,,,,,,,,,,,,,,
3243,HULPST,VRU,2004JJ00,7.0,147.0,153.0,0.1,0.0,0.0,0.0,0.0,0.0,35.4,15.6,0.0,49.0,0.0,0.0,0.0
3244,HULPST,VRU,2008JJ00,,,,,,,,,,,,,,,,
3245,HULPST,VRU,2012JJ00,27.0,479.0,6172.0,4.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,HULPST,BOL,1995JJ00,,4137.0,247898.0,15.2,0.0,0.0,0.0,0.4,19.0,18.7,21.0,19.9,17.4,3.7,0.0,0.0
3247,HULPST,BOL,1998JJ00,,4766.0,245437.0,14.2,0.1,0.0,0.0,0.5,16.5,22.6,22.7,19.3,16.0,2.3,0.0,0.0
3248,HULPST,BOL,2000JJ00,,6233.0,326538.0,16.3,0.0,0.0,0.0,2.1,15.9,20.9,22.5,25.5,11.4,1.7,0.0,0.0
3249,HULPST,BOL,2004JJ00,,5637.0,360942.0,17.7,0.0,0.0,0.0,3.2,17.8,21.2,21.7,20.1,13.2,2.7,0.0,0.0
3250,HULPST,BOL,2008JJ00,,7051.0,300651.0,14.1,0.2,0.0,0.0,0.6,36.1,10.8,23.4,15.6,10.7,2.7,0.0,0.0
3251,HULPST,BOL,2012JJ00,,6741.0,448827.0,21.4,0.2,0.0,0.0,7.1,11.4,21.6,19.2,22.5,17.7,0.4,0.0,0.0
3252,HULPST,GLA,1995JJ00,47.0,397.0,776.0,0.4,0.0,0.0,0.0,0.0,63.2,2.5,32.8,0.2,0.2,0.0,0.0,1.1
3253,HULPST,GLA,1998JJ00,,,,,,,,,,,,,,,,
3254,HULPST,GLA,2000JJ00,,,,,,,,,,,,,,,,
3255,HULPST,GLA,2004JJ00,7.0,67.0,123.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,HULPST,GLA,2008JJ00,12.0,81.0,70.0,0.1,0.0,0.0,0.0,0.0,96.8,0.0,0.0,3.2,0.0,0.0,0.0,0.0
3257,HULPST,GLA,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,HULPST,HYA,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,HULPST,HYA,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,HULPST,HYA,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,HULPST,HYA,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,HULPST,HYA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,HULPST,HYA,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,HULPST,IRI,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,HULPST,IRI,1998JJ00,42.0,118.0,1504.0,2.3,2.7,0.0,0.0,8.1,37.5,23.3,17.5,10.5,0.4,0.0,0.0,0.0
3266,HULPST,IRI,2000JJ00,9.0,7.0,34.0,0.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,HULPST,IRI,2004JJ00,13.0,40.0,268.0,0.5,0.0,0.0,0.0,58.9,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,HULPST,IRI,2008JJ00,16.0,77.0,72.0,0.2,6.4,0.0,0.0,46.2,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,HULPST,IRI,2012JJ00,9.0,26.0,728.0,2.5,3.9,0.0,0.0,5.9,11.2,13.6,36.7,19.0,9.8,0.0,0.0,0.0
3270,HULPST,LEB,1995JJ00,595.0,3291.0,244623.0,74.2,0.0,0.0,0.0,0.4,18.7,18.6,21.1,20.1,17.5,3.6,0.0,0.0
3271,HULPST,LEB,1998JJ00,509.0,3328.0,242462.0,63.3,0.1,0.0,0.0,0.5,16.4,22.7,22.8,19.3,15.9,2.2,0.0,0.0
3272,HULPST,LEB,2000JJ00,524.0,5029.0,324530.0,64.0,0.0,0.0,0.0,2.1,16.0,21.1,22.7,25.8,11.1,1.2,0.0,0.0
3273,HULPST,LEB,2004JJ00,426.0,4205.0,357528.0,78.8,0.0,0.0,0.0,3.2,17.2,21.2,21.9,20.3,13.4,2.7,0.0,0.0
3274,HULPST,LEB,2008JJ00,325.0,4179.0,299394.0,60.2,0.1,0.0,0.0,0.4,36.0,10.8,23.5,15.7,10.8,2.6,0.0,0.0
3275,HULPST,LEB,2012JJ00,263.0,4605.0,431411.0,84.7,0.1,0.0,0.0,7.2,11.7,20.3,19.2,23.0,18.2,0.4,0.0,0.0
3276,HULPST,NAR,1995JJ00,21.0,25.0,1449.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,HULPST,NAR,1998JJ00,10.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3278,HULPST,NAR,2000JJ00,16.0,125.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3279,HULPST,NAR,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,HULPST,NAR,2008JJ00,19.0,112.0,320.0,0.2,0.0,0.0,0.0,98.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,HULPST,NAR,2012JJ00,30.0,266.0,1835.0,1.0,0.0,0.0,0.0,0.0,4.7,0.0,46.8,26.7,20.0,1.8,0.0,0.0
3282,HULPST,TUL,1995JJ00,104.0,423.0,1049.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,56.0,0.0,0.0
3283,HULPST,TUL,1998JJ00,295.0,1248.0,1461.0,0.1,0.0,0.0,0.0,2.0,0.0,2.5,0.0,28.1,44.7,21.8,0.9,0.0
3284,HULPST,TUL,2000JJ00,175.0,1072.0,1953.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,48.4,51.1,0.3,0.0
3285,HULPST,TUL,2004JJ00,88.0,1325.0,3023.0,0.3,0.0,0.0,0.0,0.0,72.9,27.1,0.0,0.0,0.0,0.0,0.0,0.0
3286,HULPST,TUL,2008JJ00,117.0,2602.0,795.0,0.1,0.0,0.0,0.0,8.2,61.6,0.0,0.0,0.0,7.6,22.6,0.0,0.0
