ID,Betalingsplichtigen,Perioden,TotaalMilieubelastingenEnHeffingen_1,TotaleOpbrengstMilieubelastingen_2,TotaalBelastingenOpMilieugrondslag_3,Afvalstoffenbelasting_4,Brandstoffenbelasting_5,Energiebelasting_6,Emissierechten_7,LeidingwaterEnGrondwaterbelasting_8,Verpakkingenbelasting_9,Vliegbelasting_10,TotaalBelastingenMBTMobiliteit_11,AccijnsOpBenzineEnOvMineraleOlien_12,BelastPersonenautoSEnMotorrijwielen_13,Motorrijtuigenbelasting_14,Mineralenheffingen_15,TotaleOpbrengstMilieuheffingen_16,AfvalstoffenheffingEnReinigingsrechten_17,GeluidsheffingBurgerluchtvaart_18,GrondwaterheffingEnNazorgheffing_19,RioolheffingEnRioolrechten_20,Waterverontreinigingsheffing_21
1015,371600 ,2002JJ00,173.0,127.0,27.0,2.0,1.0,23.0,0.0,1.0,,,100.0,56.0,31.0,13.0,,46.0,27.0,,0.0,11.0,8.0
1016,371600 ,2003JJ00,174.0,124.0,26.0,0.0,1.0,24.0,0.0,1.0,,,98.0,56.0,28.0,14.0,,50.0,30.0,,0.0,12.0,8.0
1017,371600 ,2004JJ00,199.0,155.0,49.0,0.0,0.0,48.0,0.0,1.0,,,106.0,59.0,32.0,15.0,,44.0,24.0,,0.0,12.0,8.0
1018,371600 ,2005JJ00,236.0,190.0,88.0,2.0,0.0,85.0,0.0,1.0,,,102.0,58.0,29.0,15.0,,46.0,24.0,,0.0,14.0,8.0
1019,371600 ,2006JJ00,286.0,234.0,123.0,4.0,0.0,118.0,0.0,1.0,,,111.0,66.0,29.0,16.0,,52.0,26.0,,0.0,18.0,8.0
1020,371600 ,2007JJ00,249.0,199.0,81.0,2.0,0.0,78.0,0.0,1.0,,,118.0,66.0,35.0,17.0,,50.0,22.0,,0.0,20.0,8.0
1021,371600 ,2008JJ00,292.0,242.0,118.0,2.0,0.0,113.0,0.0,1.0,1.0,1.0,124.0,71.0,34.0,19.0,,50.0,23.0,,0.0,19.0,8.0
1022,371600 ,2009JJ00,282.0,232.0,111.0,0.0,0.0,108.0,0.0,1.0,1.0,1.0,121.0,72.0,29.0,20.0,,50.0,22.0,,0.0,21.0,7.0
1023,371600 ,2010JJ00,278.0,229.0,113.0,0.0,0.0,112.0,0.0,0.0,1.0,,116.0,78.0,17.0,21.0,,49.0,24.0,,0.0,18.0,7.0
1024,371600 ,2011JJ00,287.0,237.0,119.0,0.0,0.0,117.0,0.0,1.0,1.0,,118.0,78.0,19.0,21.0,,50.0,24.0,,0.0,19.0,7.0
1025,371600 ,2012JJ00,265.0,212.0,110.0,0.0,0.0,109.0,0.0,0.0,1.0,,102.0,72.0,10.0,20.0,,53.0,24.0,,0.0,22.0,7.0
1026,371600 ,2013JJ00,284.0,235.0,131.0,0.0,0.0,130.0,0.0,1.0,0.0,,104.0,72.0,15.0,17.0,,49.0,24.0,,0.0,18.0,7.0
1027,371600 ,2014JJ00,274.0,225.0,119.0,2.0,0.0,115.0,0.0,2.0,0.0,,106.0,72.0,15.0,19.0,,49.0,24.0,,0.0,18.0,7.0
1028,371600 ,2015JJ00,276.0,227.0,120.0,2.0,0.0,117.0,0.0,1.0,0.0,,107.0,77.0,13.0,17.0,,49.0,24.0,,0.0,19.0,6.0
1029,371600 ,2016JJ00,290.0,239.0,131.0,2.0,0.0,128.0,0.0,1.0,0.0,,108.0,80.0,12.0,16.0,,51.0,25.0,,0.0,19.0,7.0
1030,371600 ,2017JJ00,321.0,268.0,154.0,2.0,0.0,150.0,0.0,2.0,0.0,,114.0,78.0,18.0,18.0,,53.0,24.0,,0.0,21.0,8.0
1031,371600 ,2018JJ00,346.0,288.0,171.0,2.0,0.0,167.0,0.0,2.0,0.0,,117.0,81.0,14.0,22.0,,58.0,24.0,,0.0,24.0,10.0
1032,371600 ,2019JJ00,403.0,330.0,200.0,3.0,0.0,195.0,0.0,2.0,0.0,,130.0,82.0,14.0,34.0,,73.0,24.0,,0.0,34.0,15.0
1033,371600 ,2020JJ00,477.0,398.0,267.0,3.0,0.0,262.0,0.0,2.0,0.0,,131.0,88.0,13.0,30.0,,79.0,29.0,,0.0,37.0,13.0
1034,371600 ,2021JJ00,505.0,430.0,300.0,3.0,0.0,296.0,0.0,1.0,0.0,0.0,130.0,96.0,17.0,17.0,,75.0,33.0,,0.0,34.0,8.0
1035,371600 ,2022JJ00,538.0,459.0,348.0,3.0,0.0,345.0,0.0,0.0,0.0,0.0,111.0,83.0,17.0,11.0,,79.0,34.0,,0.0,36.0,9.0
1036,383100 ,1995JJ00,909.0,859.0,46.0,5.0,40.0,0.0,0.0,1.0,,,813.0,673.0,33.0,107.0,,50.0,11.0,24.0,0.0,7.0,8.0
1037,383100 ,1996JJ00,922.0,891.0,58.0,5.0,41.0,11.0,0.0,1.0,,,833.0,681.0,31.0,121.0,,31.0,9.0,9.0,0.0,5.0,8.0
1038,383100 ,1997JJ00,974.0,945.0,58.0,3.0,39.0,16.0,0.0,0.0,,,887.0,762.0,29.0,96.0,,29.0,9.0,6.0,0.0,5.0,9.0
1039,383100 ,1998JJ00,1050.0,1022.0,60.0,4.0,40.0,15.0,0.0,1.0,,,962.0,813.0,45.0,104.0,,28.0,8.0,6.0,0.0,6.0,8.0
1040,383100 ,1999JJ00,1064.0,1036.0,76.0,5.0,45.0,25.0,0.0,1.0,,,960.0,805.0,38.0,117.0,,28.0,7.0,7.0,0.0,6.0,8.0
1041,383100 ,2000JJ00,1088.0,1028.0,80.0,7.0,42.0,30.0,0.0,1.0,,,948.0,804.0,39.0,105.0,,60.0,9.0,36.0,0.0,6.0,9.0
1042,383100 ,2001JJ00,1046.0,980.0,62.0,6.0,38.0,18.0,0.0,0.0,,,918.0,785.0,33.0,100.0,,66.0,7.0,43.0,0.0,7.0,9.0
1043,383100 ,2002JJ00,1064.0,1003.0,62.0,5.0,43.0,14.0,0.0,0.0,,,941.0,823.0,28.0,90.0,,61.0,7.0,38.0,0.0,7.0,9.0
1044,383100 ,2003JJ00,1063.0,1002.0,60.0,3.0,44.0,13.0,0.0,0.0,,,942.0,809.0,40.0,93.0,,61.0,8.0,37.0,0.0,7.0,9.0
1045,383100 ,2004JJ00,1109.0,1052.0,28.0,2.0,0.0,26.0,0.0,0.0,,,1024.0,888.0,39.0,97.0,,57.0,7.0,33.0,0.0,7.0,10.0
1046,383100 ,2005JJ00,1134.0,1063.0,47.0,3.0,0.0,44.0,0.0,0.0,,,1016.0,891.0,29.0,96.0,,71.0,7.0,48.0,0.0,7.0,9.0
1047,383100 ,2006JJ00,1273.0,1192.0,56.0,6.0,0.0,50.0,0.0,0.0,,,1136.0,997.0,39.0,100.0,,81.0,7.0,54.0,0.0,10.0,10.0
1048,383100 ,2007JJ00,1257.0,1175.0,43.0,5.0,0.0,38.0,0.0,0.0,,,1132.0,996.0,39.0,97.0,,82.0,7.0,55.0,0.0,10.0,10.0
1049,383100 ,2008JJ00,1379.0,1295.0,67.0,3.0,0.0,52.0,0.0,0.0,0.0,12.0,1228.0,1085.0,43.0,100.0,,84.0,7.0,56.0,0.0,10.0,11.0
1050,383100 ,2009JJ00,1383.0,1308.0,63.0,2.0,0.0,48.0,0.0,0.0,0.0,13.0,1245.0,1100.0,37.0,108.0,,75.0,7.0,49.0,0.0,10.0,9.0
1051,383100 ,2010JJ00,1356.0,1288.0,57.0,2.0,0.0,54.0,0.0,1.0,0.0,,1231.0,1096.0,20.0,115.0,,68.0,7.0,42.0,0.0,10.0,9.0
1052,383100 ,2011JJ00,1447.0,1385.0,56.0,2.0,0.0,53.0,0.0,1.0,0.0,,1329.0,1194.0,19.0,116.0,,62.0,7.0,35.0,0.0,11.0,9.0
1053,383100 ,2012JJ00,1427.0,1348.0,50.0,-1.0,0.0,51.0,0.0,0.0,0.0,,1298.0,1171.0,15.0,112.0,,79.0,7.0,49.0,0.0,13.0,10.0
1054,383100 ,2013JJ00,1397.0,1331.0,61.0,0.0,0.0,60.0,0.0,1.0,0.0,,1270.0,1145.0,11.0,114.0,,66.0,7.0,39.0,0.0,10.0,10.0
1055,383100 ,2014JJ00,1384.0,1318.0,71.0,1.0,0.0,66.0,0.0,4.0,0.0,,1247.0,1111.0,9.0,127.0,,66.0,7.0,39.0,0.0,10.0,10.0
1056,383100 ,2015JJ00,1303.0,1246.0,74.0,2.0,0.0,64.0,6.0,2.0,0.0,,1172.0,1038.0,9.0,125.0,,57.0,7.0,31.0,0.0,10.0,9.0
1057,383100 ,2016JJ00,1300.0,1266.0,71.0,1.0,0.0,63.0,5.0,2.0,0.0,,1195.0,1057.0,16.0,122.0,,34.0,8.0,8.0,0.0,9.0,9.0
1058,383100 ,2017JJ00,1291.0,1262.0,73.0,2.0,0.0,68.0,1.0,2.0,0.0,,1189.0,1037.0,23.0,129.0,,29.0,7.0,1.0,0.0,11.0,10.0
1059,383100 ,2018JJ00,1269.0,1239.0,84.0,2.0,0.0,78.0,2.0,2.0,0.0,,1155.0,1003.0,22.0,130.0,,30.0,8.0,2.0,0.0,10.0,10.0
1060,383100 ,2019JJ00,1300.0,1270.0,102.0,2.0,0.0,93.0,5.0,2.0,0.0,,1168.0,1016.0,27.0,125.0,,30.0,8.0,2.0,0.0,10.0,10.0
1061,383100 ,2020JJ00,1208.0,1177.0,127.0,3.0,0.0,116.0,6.0,2.0,0.0,,1050.0,929.0,9.0,112.0,,31.0,9.0,1.0,0.0,11.0,10.0
1062,383100 ,2021JJ00,1355.0,1321.0,151.0,3.0,0.0,126.0,6.0,3.0,0.0,13.0,1170.0,1042.0,10.0,118.0,,34.0,11.0,1.0,0.0,11.0,11.0
1063,383100 ,2022JJ00,1314.0,1274.0,198.0,3.0,0.0,160.0,12.0,4.0,0.0,19.0,1076.0,953.0,9.0,114.0,,40.0,11.0,2.0,0.0,14.0,13.0
1064,383200 ,1995JJ00,755.0,750.0,34.0,2.0,32.0,0.0,0.0,0.0,,,716.0,597.0,31.0,88.0,,5.0,0.0,,0.0,2.0,3.0
1065,383200 ,1996JJ00,778.0,774.0,39.0,1.0,33.0,5.0,0.0,0.0,,,735.0,608.0,29.0,98.0,,4.0,0.0,,0.0,1.0,3.0
1066,383200 ,1997JJ00,813.0,809.0,43.0,1.0,33.0,9.0,0.0,0.0,,,766.0,662.0,27.0,77.0,,4.0,0.0,,0.0,1.0,3.0
1067,383200 ,1998JJ00,877.0,873.0,45.0,3.0,34.0,8.0,0.0,0.0,,,828.0,708.0,37.0,83.0,,4.0,0.0,,0.0,2.0,3.0
1068,383200 ,1999JJ00,894.0,889.0,51.0,2.0,35.0,14.0,0.0,0.0,,,838.0,705.0,36.0,97.0,,5.0,0.0,,0.0,2.0,3.0
1069,383200 ,2000JJ00,894.0,889.0,54.0,4.0,33.0,17.0,0.0,0.0,,,835.0,701.0,35.0,99.0,,5.0,0.0,,0.0,2.0,3.0
1070,383200 ,2001JJ00,857.0,852.0,41.0,4.0,34.0,3.0,0.0,0.0,,,811.0,688.0,29.0,94.0,,5.0,0.0,,0.0,2.0,3.0
1071,383200 ,2002JJ00,876.0,871.0,44.0,3.0,38.0,3.0,0.0,0.0,,,827.0,718.0,25.0,84.0,,5.0,0.0,,0.0,2.0,3.0
1072,383200 ,2003JJ00,868.0,863.0,44.0,2.0,40.0,2.0,0.0,0.0,,,819.0,695.0,37.0,87.0,,5.0,0.0,,0.0,2.0,3.0
1073,383200 ,2004JJ00,921.0,916.0,8.0,2.0,0.0,6.0,0.0,0.0,,,908.0,784.0,35.0,89.0,,5.0,0.0,,0.0,2.0,3.0
1074,383200 ,2005JJ00,908.0,903.0,11.0,3.0,0.0,8.0,0.0,0.0,,,892.0,779.0,25.0,88.0,,5.0,0.0,,0.0,2.0,3.0
1075,383200 ,2006JJ00,1020.0,1014.0,15.0,4.0,0.0,11.0,0.0,0.0,,,999.0,872.0,36.0,91.0,,6.0,0.0,,0.0,3.0,3.0
1076,383200 ,2007JJ00,1009.0,1003.0,11.0,3.0,0.0,8.0,0.0,0.0,,,992.0,869.0,36.0,87.0,,6.0,0.0,,0.0,3.0,3.0
1077,383200 ,2008JJ00,1087.0,1080.0,13.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1067.0,940.0,39.0,88.0,,7.0,0.0,,0.0,3.0,4.0
1078,383200 ,2009JJ00,1104.0,1098.0,11.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1087.0,961.0,32.0,94.0,,6.0,0.0,,0.0,3.0,3.0
1079,383200 ,2010JJ00,1087.0,1081.0,14.0,1.0,0.0,13.0,0.0,0.0,0.0,,1067.0,950.0,17.0,100.0,,6.0,0.0,,0.0,3.0,3.0
1080,383200 ,2011JJ00,1167.0,1161.0,15.0,2.0,0.0,13.0,0.0,0.0,0.0,,1146.0,1034.0,17.0,95.0,,6.0,0.0,,0.0,3.0,3.0
1081,383200 ,2012JJ00,1131.0,1125.0,10.0,-1.0,0.0,11.0,0.0,0.0,0.0,,1115.0,1012.0,12.0,91.0,,6.0,0.0,,0.0,3.0,3.0
1082,383200 ,2013JJ00,1102.0,1097.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,,1083.0,980.0,7.0,96.0,,5.0,0.0,,0.0,2.0,3.0
1083,383200 ,2014JJ00,1087.0,1082.0,18.0,1.0,0.0,16.0,0.0,1.0,0.0,,1064.0,949.0,6.0,109.0,,5.0,0.0,,0.0,2.0,3.0
1084,383200 ,2015JJ00,1023.0,1018.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,,1002.0,890.0,6.0,106.0,,5.0,0.0,,0.0,2.0,3.0
1085,383200 ,2016JJ00,1044.0,1039.0,16.0,1.0,0.0,14.0,0.0,1.0,0.0,,1023.0,907.0,11.0,105.0,,5.0,0.0,,0.0,2.0,3.0
1086,383200 ,2017JJ00,1030.0,1025.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,,1009.0,881.0,17.0,111.0,,5.0,0.0,,0.0,2.0,3.0
1087,383200 ,2018JJ00,978.0,973.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,,957.0,833.0,15.0,109.0,,5.0,0.0,,0.0,2.0,3.0
1088,383200 ,2019JJ00,999.0,994.0,20.0,0.0,0.0,19.0,0.0,1.0,0.0,,974.0,847.0,17.0,110.0,,5.0,0.0,,0.0,2.0,3.0
1089,383200 ,2020JJ00,898.0,893.0,26.0,0.0,0.0,25.0,0.0,1.0,0.0,,867.0,768.0,5.0,94.0,,5.0,0.0,,0.0,2.0,3.0
1090,383200 ,2021JJ00,1018.0,1012.0,32.0,2.0,0.0,29.0,0.0,1.0,0.0,0.0,980.0,876.0,6.0,98.0,,6.0,0.0,,0.0,2.0,4.0
1091,383200 ,2022JJ00,952.0,944.0,35.0,1.0,0.0,33.0,0.0,1.0,0.0,0.0,909.0,808.0,6.0,95.0,,8.0,0.0,,0.0,3.0,5.0
1092,384900 ,1995JJ00,30.0,26.0,7.0,3.0,4.0,0.0,0.0,0.0,,,19.0,19.0,0.0,0.0,,4.0,4.0,,0.0,0.0,0.0
1093,384900 ,1996JJ00,30.0,27.0,9.0,3.0,5.0,1.0,0.0,0.0,,,18.0,18.0,0.0,0.0,,3.0,3.0,,0.0,0.0,0.0
1094,384900 ,1997JJ00,31.0,28.0,4.0,1.0,2.0,1.0,0.0,0.0,,,24.0,24.0,0.0,0.0,,3.0,3.0,,0.0,0.0,0.0
1095,384900 ,1998JJ00,33.0,30.0,4.0,1.0,2.0,1.0,0.0,0.0,,,26.0,26.0,0.0,0.0,,3.0,3.0,,0.0,0.0,0.0
1096,384900 ,1999JJ00,29.0,28.0,8.0,2.0,5.0,1.0,0.0,0.0,,,20.0,20.0,0.0,0.0,,1.0,1.0,,0.0,0.0,0.0
1097,384900 ,2000JJ00,31.0,30.0,6.0,2.0,3.0,1.0,0.0,0.0,,,24.0,24.0,0.0,0.0,,1.0,1.0,,0.0,0.0,0.0
1098,384900 ,2001JJ00,26.0,26.0,5.0,2.0,1.0,2.0,0.0,0.0,,,21.0,21.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1099,384900 ,2002JJ00,29.0,29.0,5.0,2.0,1.0,2.0,0.0,0.0,,,24.0,24.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1100,384900 ,2003JJ00,36.0,36.0,4.0,1.0,1.0,2.0,0.0,0.0,,,32.0,32.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1101,384900 ,2004JJ00,22.0,22.0,3.0,0.0,0.0,3.0,0.0,0.0,,,19.0,19.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1102,384900 ,2005JJ00,22.0,22.0,5.0,0.0,0.0,5.0,0.0,0.0,,,17.0,17.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1103,384900 ,2006JJ00,23.0,23.0,6.0,1.0,0.0,5.0,0.0,0.0,,,17.0,17.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1104,384900 ,2007JJ00,26.0,26.0,5.0,1.0,0.0,4.0,0.0,0.0,,,21.0,21.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1105,384900 ,2008JJ00,29.0,29.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1106,384900 ,2009JJ00,31.0,31.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1107,384900 ,2010JJ00,14.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,12.0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1108,384900 ,2011JJ00,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,32.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1109,384900 ,2012JJ00,31.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,30.0,30.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1110,384900 ,2013JJ00,22.0,22.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,20.0,20.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1111,384900 ,2014JJ00,23.0,23.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,,20.0,20.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1112,384900 ,2015JJ00,22.0,22.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,20.0,20.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1113,384900 ,2016JJ00,22.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,21.0,20.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1114,384900 ,2017JJ00,24.0,24.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,22.0,21.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1115,384900 ,2018JJ00,23.0,23.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,21.0,20.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1116,384900 ,2019JJ00,25.0,25.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,,22.0,20.0,2.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1117,384900 ,2020JJ00,21.0,21.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,,18.0,17.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1118,384900 ,2021JJ00,21.0,21.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,18.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1119,384900 ,2022JJ00,20.0,20.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,17.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1120,386300 ,1995JJ00,34.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,,,9.0,9.0,0.0,0.0,,24.0,0.0,24.0,0.0,0.0,0.0
1121,386300 ,1996JJ00,20.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,,,9.0,9.0,0.0,0.0,,9.0,0.0,9.0,0.0,0.0,0.0
1122,386300 ,1997JJ00,22.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,,,15.0,15.0,0.0,0.0,,6.0,0.0,6.0,0.0,0.0,0.0
1123,386300 ,1998JJ00,30.0,24.0,2.0,0.0,1.0,1.0,0.0,0.0,,,22.0,15.0,6.0,1.0,,6.0,0.0,6.0,0.0,0.0,0.0
1124,386300 ,1999JJ00,24.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,,,16.0,15.0,0.0,1.0,,7.0,0.0,7.0,0.0,0.0,0.0
1125,386300 ,2000JJ00,55.0,19.0,2.0,0.0,1.0,1.0,0.0,0.0,,,17.0,17.0,0.0,0.0,,36.0,0.0,36.0,0.0,0.0,0.0
1126,386300 ,2001JJ00,59.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,,,15.0,15.0,0.0,0.0,,43.0,0.0,43.0,0.0,0.0,0.0
1127,386300 ,2002JJ00,55.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,,,16.0,16.0,0.0,0.0,,38.0,0.0,38.0,0.0,0.0,0.0
1128,386300 ,2003JJ00,52.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,,,14.0,14.0,0.0,0.0,,37.0,0.0,37.0,0.0,0.0,0.0
1129,386300 ,2004JJ00,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,12.0,0.0,0.0,,33.0,0.0,33.0,0.0,0.0,0.0
1130,386300 ,2005JJ00,62.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,14.0,0.0,0.0,,48.0,0.0,48.0,0.0,0.0,0.0
1131,386300 ,2006JJ00,68.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,14.0,0.0,0.0,,54.0,0.0,54.0,0.0,0.0,0.0
1132,386300 ,2007JJ00,65.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,10.0,0.0,0.0,,55.0,0.0,55.0,0.0,0.0,0.0
1133,386300 ,2008JJ00,77.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,0.0,0.0,,56.0,0.0,56.0,0.0,0.0,0.0
1134,386300 ,2009JJ00,62.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,,49.0,0.0,49.0,0.0,0.0,0.0
1135,386300 ,2010JJ00,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,42.0,0.0,42.0,0.0,0.0,0.0
1136,386300 ,2011JJ00,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,35.0,0.0,35.0,0.0,0.0,0.0
1137,386300 ,2012JJ00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,49.0,0.0,49.0,0.0,0.0,0.0
1138,386300 ,2013JJ00,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,39.0,0.0,39.0,0.0,0.0,0.0
1139,386300 ,2014JJ00,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,39.0,0.0,39.0,0.0,0.0,0.0
1140,386300 ,2015JJ00,38.0,7.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,,31.0,0.0,31.0,0.0,0.0,0.0
1141,386300 ,2016JJ00,13.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,,8.0,0.0,8.0,0.0,0.0,0.0
1142,386300 ,2017JJ00,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0
1143,386300 ,2018JJ00,5.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0
1144,386300 ,2019JJ00,7.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0
1145,386300 ,2020JJ00,7.0,6.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0
1146,386300 ,2021JJ00,19.0,18.0,18.0,0.0,0.0,1.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0
1147,386300 ,2022JJ00,31.0,29.0,29.0,0.0,0.0,1.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0
1148,386800 ,1995JJ00,51.0,35.0,2.0,0.0,2.0,0.0,0.0,0.0,,,33.0,27.0,2.0,4.0,,16.0,6.0,,0.0,5.0,5.0
1149,386800 ,1996JJ00,52.0,38.0,6.0,1.0,1.0,4.0,0.0,0.0,,,32.0,27.0,2.0,3.0,,14.0,5.0,,0.0,3.0,5.0
1150,386800 ,1997JJ00,62.0,46.0,8.0,1.0,2.0,5.0,0.0,0.0,,,38.0,35.0,2.0,1.0,,16.0,6.0,,0.0,4.0,6.0
1151,386800 ,1998JJ00,60.0,46.0,7.0,0.0,2.0,5.0,0.0,0.0,,,39.0,35.0,2.0,2.0,,14.0,4.0,,0.0,4.0,6.0
1152,386800 ,1999JJ00,66.0,51.0,13.0,1.0,3.0,9.0,0.0,0.0,,,38.0,35.0,2.0,1.0,,15.0,5.0,,0.0,4.0,6.0
1153,386800 ,2000JJ00,71.0,55.0,15.0,1.0,4.0,10.0,0.0,0.0,,,40.0,35.0,4.0,1.0,,16.0,6.0,,0.0,5.0,6.0
1154,386800 ,2001JJ00,69.0,53.0,13.0,0.0,1.0,12.0,0.0,0.0,,,40.0,35.0,4.0,1.0,,16.0,5.0,,0.0,5.0,6.0
1155,386800 ,2002JJ00,68.0,52.0,9.0,0.0,1.0,8.0,0.0,0.0,,,43.0,39.0,3.0,1.0,,16.0,5.0,,0.0,5.0,6.0
1156,386800 ,2003JJ00,69.0,53.0,9.0,0.0,1.0,8.0,0.0,0.0,,,44.0,40.0,3.0,1.0,,16.0,5.0,,0.0,5.0,6.0
1157,386800 ,2004JJ00,82.0,66.0,15.0,0.0,0.0,15.0,0.0,0.0,,,51.0,44.0,4.0,3.0,,16.0,4.0,,0.0,5.0,7.0
1158,386800 ,2005JJ00,102.0,87.0,28.0,0.0,0.0,28.0,0.0,0.0,,,59.0,52.0,4.0,3.0,,15.0,4.0,,0.0,5.0,6.0
1159,386800 ,2006JJ00,119.0,101.0,31.0,1.0,0.0,30.0,0.0,0.0,,,70.0,63.0,3.0,4.0,,18.0,4.0,,0.0,7.0,7.0
1160,386800 ,2007JJ00,118.0,100.0,24.0,1.0,0.0,23.0,0.0,0.0,,,76.0,68.0,3.0,5.0,,18.0,4.0,,0.0,7.0,7.0
1161,386800 ,2008JJ00,144.0,126.0,32.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,94.0,83.0,4.0,7.0,,18.0,4.0,,0.0,7.0,7.0
1162,386800 ,2009JJ00,146.0,129.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,99.0,85.0,5.0,9.0,,17.0,4.0,,0.0,7.0,6.0
1163,386800 ,2010JJ00,173.0,156.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,,118.0,105.0,3.0,10.0,,17.0,4.0,,0.0,7.0,6.0
