ID,CoalAndCoalProducts,Periods,TotalEnergySupply_1,Production_2,RecoveredProducts_3,ImportsTotal_4,OfWhichFromOutsideEU_5,Exports_6,StocksBeginningOfPeriod_7,StocksEndOfPeriod_8,StockChange_9,StatisticalDifferences_10,TotalConsumption_11,TotalEnergyCompanies_12,CokeOvenPlants_13,IndustryTotal_14,OfWhichIronAndSteel_15,TotalOtherConsumers_16
1459,E006472,2018KW01,505.0,492.0,,28.0,23.0,10.0,36.0,42.0,-5.0,0.0,505.0,,,505.0,495.0,
1460,E006472,2018MM04,159.0,163.0,,5.0,0.0,9.0,42.0,41.0,1.0,0.0,159.0,,,159.0,156.0,
1461,E006472,2018MM05,171.0,166.0,,9.0,8.0,11.0,41.0,34.0,8.0,0.0,171.0,,,171.0,167.0,
1462,E006472,2018MM06,160.0,161.0,,13.0,12.0,5.0,34.0,42.0,-8.0,0.0,160.0,,,160.0,157.0,
1463,E006472,2018KW02,490.0,489.0,,26.0,20.0,26.0,42.0,42.0,0.0,0.0,490.0,,,490.0,480.0,
1464,E006472,2018MM07,173.0,170.0,,8.0,8.0,3.0,42.0,45.0,-3.0,0.0,173.0,,,173.0,169.0,
1465,E006472,2018MM08,159.0,175.0,,8.0,4.0,0.0,45.0,69.0,-24.0,0.0,159.0,,,159.0,155.0,
1466,E006472,2018MM09,134.0,167.0,,11.0,9.0,5.0,69.0,107.0,-39.0,0.0,134.0,,,134.0,131.0,
1467,E006472,2018KW03,465.0,512.0,,27.0,21.0,7.0,42.0,107.0,-66.0,0.0,465.0,,,465.0,455.0,
1468,E006472,2018MM10,168.0,172.0,,8.0,3.0,0.0,107.0,119.0,-12.0,0.0,168.0,,,168.0,165.0,
1469,E006472,2018MM11,177.0,154.0,,9.0,8.0,14.0,120.0,92.0,27.0,0.0,177.0,,,177.0,173.0,
