ID,SITCEnergy,Countries,Periods,ImportValue_1,ExportValue_2
540,T001082,L008531,1952JJ00,54.0,78.0
541,T001082,L008531,1953JJ00,41.0,76.0
542,T001082,L008531,1954JJ00,42.0,105.0
543,T001082,L008531,1955JJ00,38.0,124.0
544,T001082,L008531,1956JJ00,42.0,124.0
545,T001082,L008531,1957JJ00,42.0,134.0
546,T001082,L008531,1958JJ00,41.0,129.0
547,T001082,L008531,1959JJ00,42.0,149.0
548,T001082,L008531,1960JJ00,37.0,153.0
549,T001082,L008531,1961JJ00,37.0,164.0
550,T001082,L008531,1962JJ00,30.0,156.0
551,T001082,L008531,1963JJ00,32.0,171.0
552,T001082,L008531,1964JJ00,42.0,205.0
553,T001082,L008531,1965JJ00,44.0,225.0
554,T001082,L008531,1966JJ00,37.0,215.0
555,T001082,L008531,1967JJ00,46.0,267.0
556,T001082,L008531,1968JJ00,50.0,295.0
557,T001082,L008531,1969JJ00,82.0,321.0
558,T001082,L008531,1970JJ00,81.0,403.0
559,T001082,L008531,1971JJ00,71.0,435.0
560,T001082,L008531,1972JJ00,66.0,410.0
561,T001082,L008531,1973JJ00,97.0,515.0
562,T001082,L008531,1974JJ00,117.0,1046.0
563,T001082,L008531,1975JJ00,142.0,1134.0
564,T001082,L008531,1976JJ00,177.0,1314.0
565,T001082,L008531,1977JJ00,177.0,1376.0
566,T001082,L008531,1978JJ00,187.0,1151.0
567,T001082,L008531,1979JJ00,200.0,1232.0
568,T001082,L008531,1980JJ00,223.0,1670.0
569,T001082,L008531,1981JJ00,252.0,2082.0
570,T001082,L008531,1982JJ00,298.0,1887.0
571,T001082,L008531,1983JJ00,299.0,2066.0
572,T001082,L008531,1984JJ00,435.0,2143.0
573,T001082,L008531,1985JJ00,476.0,2237.0
574,T001082,L008531,1986JJ00,438.0,1300.0
575,T001082,L008531,1987JJ00,448.0,1188.0
576,T001082,L008531,1988JJ00,414.0,1287.0
577,T001082,L008531,1989JJ00,384.0,1293.0
578,T001082,L008531,1990JJ00,446.0,1345.0
579,T001082,L008531,1991JJ00,414.0,1314.0
580,T001082,L008531,1992JJ00,435.0,1295.0
581,T001082,L008531,1993JJ00,375.0,1493.0
582,T001082,L008531,1994JJ00,428.0,1581.0
583,T001082,L008531,1995JJ00,345.0,1432.0
584,T001082,L008531,1996JJ00,325.0,572.0
585,T001082,L008531,1997JJ00,361.0,718.0
586,T001082,L008531,1998JJ00,519.0,716.0
587,T001082,L008531,1999JJ00,576.0,731.0
588,T001082,L008531,2000JJ00,902.0,844.0
589,T001082,L008531,2001JJ00,1032.0,892.0
590,T001082,L008531,2002JJ00,790.0,913.0
591,T001082,L008531,2003JJ00,752.0,1004.0
592,T001082,L008531,2004JJ00,716.0,1122.0
593,T001082,L008531,2005JJ00,814.0,1234.0
594,T001082,L008531,2006JJ00,902.0,1324.0
595,T001082,L008531,2007JJ00,969.0,1413.0
596,T001082,L008531,2008JJ00,1023.0,1696.0
597,T001082,L008531,2009JJ00,910.0,1452.0
598,T001082,L008531,2010JJ00,931.0,1640.0
599,T001082,L008531,2011JJ00,1401.0,2096.0
600,T001082,L008531,2012JJ00,1451.0,2619.0
601,T001082,L008531,2013JJ00,1340.0,2644.0
602,T001082,L008531,2014JJ00,1572.0,2566.0
603,T001082,L008531,2015JJ00,1428.0,2662.0
604,T001082,L008531,2016JJ00,1589.0,2814.0
605,T001082,L008531,2017JJ00,2025.0,3341.0
606,T001082,L999999,1917JJ00,,
607,T001082,L999999,1918JJ00,,
608,T001082,L999999,1919JJ00,,
609,T001082,L999999,1920JJ00,,
610,T001082,L999999,1921JJ00,,
611,T001082,L999999,1922JJ00,,
612,T001082,L999999,1923JJ00,,
613,T001082,L999999,1924JJ00,,
614,T001082,L999999,1925JJ00,,
615,T001082,L999999,1926JJ00,,
616,T001082,L999999,1927JJ00,,
617,T001082,L999999,1928JJ00,,
618,T001082,L999999,1929JJ00,,
619,T001082,L999999,1930JJ00,,
620,T001082,L999999,1931JJ00,,
621,T001082,L999999,1932JJ00,,
622,T001082,L999999,1933JJ00,,
623,T001082,L999999,1934JJ00,,
624,T001082,L999999,1935JJ00,,
625,T001082,L999999,1936JJ00,,
626,T001082,L999999,1937JJ00,,
627,T001082,L999999,1938JJ00,,
628,T001082,L999999,1939JJ00,,
629,T001082,L999999,1940JJ00,,
630,T001082,L999999,1941JJ00,,
631,T001082,L999999,1942JJ00,,
632,T001082,L999999,1943JJ00,,
633,T001082,L999999,1944JJ00,,
634,T001082,L999999,1945JJ00,,
635,T001082,L999999,1946JJ00,,
636,T001082,L999999,1947JJ00,,
637,T001082,L999999,1948JJ00,,
638,T001082,L999999,1949JJ00,,
639,T001082,L999999,1950JJ00,,
640,T001082,L999999,1951JJ00,,
641,T001082,L999999,1952JJ00,,
642,T001082,L999999,1953JJ00,,
643,T001082,L999999,1954JJ00,,
644,T001082,L999999,1955JJ00,,
645,T001082,L999999,1956JJ00,,
646,T001082,L999999,1957JJ00,,
647,T001082,L999999,1958JJ00,,
648,T001082,L999999,1959JJ00,,
649,T001082,L999999,1960JJ00,,
650,T001082,L999999,1961JJ00,,
651,T001082,L999999,1962JJ00,,
652,T001082,L999999,1963JJ00,,
653,T001082,L999999,1964JJ00,,
654,T001082,L999999,1965JJ00,,
655,T001082,L999999,1966JJ00,,
656,T001082,L999999,1967JJ00,,
657,T001082,L999999,1968JJ00,,
658,T001082,L999999,1969JJ00,,
659,T001082,L999999,1970JJ00,,
660,T001082,L999999,1971JJ00,,
661,T001082,L999999,1972JJ00,,
662,T001082,L999999,1973JJ00,,
663,T001082,L999999,1974JJ00,,
664,T001082,L999999,1975JJ00,,
665,T001082,L999999,1976JJ00,,
666,T001082,L999999,1977JJ00,,
667,T001082,L999999,1978JJ00,,
668,T001082,L999999,1979JJ00,,
669,T001082,L999999,1980JJ00,,
670,T001082,L999999,1981JJ00,,
671,T001082,L999999,1982JJ00,,
672,T001082,L999999,1983JJ00,,
673,T001082,L999999,1984JJ00,,
674,T001082,L999999,1985JJ00,,
675,T001082,L999999,1986JJ00,,
676,T001082,L999999,1987JJ00,,
677,T001082,L999999,1988JJ00,,
678,T001082,L999999,1989JJ00,,
679,T001082,L999999,1990JJ00,,
680,T001082,L999999,1991JJ00,,
681,T001082,L999999,1992JJ00,,
682,T001082,L999999,1993JJ00,,
683,T001082,L999999,1994JJ00,,
684,T001082,L999999,1995JJ00,,
685,T001082,L999999,1996JJ00,31.0,961.0
686,T001082,L999999,1997JJ00,22.0,1020.0
687,T001082,L999999,1998JJ00,21.0,946.0
688,T001082,L999999,1999JJ00,24.0,703.0
689,T001082,L999999,2000JJ00,59.0,1063.0
690,T001082,L999999,2001JJ00,70.0,1255.0
691,T001082,L999999,2002JJ00,29.0,1200.0
692,T001082,L999999,2003JJ00,24.0,1345.0
693,T001082,L999999,2004JJ00,43.0,1471.0
694,T001082,L999999,2005JJ00,16.0,1752.0
695,T001082,L999999,2006JJ00,44.0,2193.0
696,T001082,L999999,2007JJ00,79.0,2552.0
697,T001082,L999999,2008JJ00,190.0,3373.0
698,T001082,L999999,2009JJ00,212.0,2220.0
699,T001082,L999999,2010JJ00,272.0,2906.0
700,T001082,L999999,2011JJ00,273.0,2196.0
701,T001082,L999999,2012JJ00,418.0,2633.0
702,T001082,L999999,2013JJ00,509.0,5808.0
703,T001082,L999999,2014JJ00,860.0,4795.0
704,T001082,L999999,2015JJ00,1700.0,4788.0
705,T001082,L999999,2016JJ00,1955.0,3971.0
706,T001082,L999999,2017JJ00,2524.0,6187.0
707,T001082,L008552,1917JJ00,,
708,T001082,L008552,1918JJ00,,
709,T001082,L008552,1919JJ00,,
710,T001082,L008552,1920JJ00,,
711,T001082,L008552,1921JJ00,,
712,T001082,L008552,1922JJ00,,
713,T001082,L008552,1923JJ00,,
714,T001082,L008552,1924JJ00,,
715,T001082,L008552,1925JJ00,,
716,T001082,L008552,1926JJ00,,
717,T001082,L008552,1927JJ00,,
718,T001082,L008552,1928JJ00,,
719,T001082,L008552,1929JJ00,,
720,T001082,L008552,1930JJ00,,
721,T001082,L008552,1931JJ00,,
722,T001082,L008552,1932JJ00,,
723,T001082,L008552,1933JJ00,,
724,T001082,L008552,1934JJ00,,
725,T001082,L008552,1935JJ00,,
726,T001082,L008552,1936JJ00,,
727,T001082,L008552,1937JJ00,,
728,T001082,L008552,1938JJ00,,
729,T001082,L008552,1939JJ00,,
730,T001082,L008552,1940JJ00,,
731,T001082,L008552,1941JJ00,,
732,T001082,L008552,1942JJ00,,
733,T001082,L008552,1943JJ00,,
734,T001082,L008552,1944JJ00,,
735,T001082,L008552,1945JJ00,,
736,T001082,L008552,1946JJ00,,
737,T001082,L008552,1947JJ00,,
738,T001082,L008552,1948JJ00,,
739,T001082,L008552,1949JJ00,,
740,T001082,L008552,1950JJ00,,
741,T001082,L008552,1951JJ00,,
742,T001082,L008552,1952JJ00,,
743,T001082,L008552,1953JJ00,,
744,T001082,L008552,1954JJ00,,
745,T001082,L008552,1955JJ00,,
746,T001082,L008552,1956JJ00,,
747,T001082,L008552,1957JJ00,,
748,T001082,L008552,1958JJ00,,
749,T001082,L008552,1959JJ00,,
750,T001082,L008552,1960JJ00,,
751,T001082,L008552,1961JJ00,,
752,T001082,L008552,1962JJ00,,
753,T001082,L008552,1963JJ00,,
754,T001082,L008552,1964JJ00,,
755,T001082,L008552,1965JJ00,,
756,T001082,L008552,1966JJ00,,
757,T001082,L008552,1967JJ00,,
758,T001082,L008552,1968JJ00,,
759,T001082,L008552,1969JJ00,,
760,T001082,L008552,1970JJ00,,
761,T001082,L008552,1971JJ00,,
762,T001082,L008552,1972JJ00,,
763,T001082,L008552,1973JJ00,,
764,T001082,L008552,1974JJ00,,
765,T001082,L008552,1975JJ00,,
766,T001082,L008552,1976JJ00,,
767,T001082,L008552,1977JJ00,,
768,T001082,L008552,1978JJ00,,
769,T001082,L008552,1979JJ00,,
770,T001082,L008552,1980JJ00,,
771,T001082,L008552,1981JJ00,,
772,T001082,L008552,1982JJ00,,
773,T001082,L008552,1983JJ00,,
774,T001082,L008552,1984JJ00,,
775,T001082,L008552,1985JJ00,,
776,T001082,L008552,1986JJ00,,
777,T001082,L008552,1987JJ00,,
778,T001082,L008552,1988JJ00,,
779,T001082,L008552,1989JJ00,,
780,T001082,L008552,1990JJ00,,
781,T001082,L008552,1991JJ00,,
782,T001082,L008552,1992JJ00,,
783,T001082,L008552,1993JJ00,,
784,T001082,L008552,1994JJ00,,
785,T001082,L008552,1995JJ00,,
786,T001082,L008552,1996JJ00,,
787,T001082,L008552,1997JJ00,,
788,T001082,L008552,1998JJ00,,
789,T001082,L008552,1999JJ00,,
790,T001082,L008552,2000JJ00,19986.0,27304.0
791,T001082,L008552,2001JJ00,20177.0,28502.0
792,T001082,L008552,2002JJ00,22594.0,27482.0
793,T001082,L008552,2003JJ00,23533.0,27442.0
794,T001082,L008552,2004JJ00,24885.0,29425.0
795,T001082,L008552,2005JJ00,26960.0,32899.0
796,T001082,L008552,2006JJ00,30087.0,37109.0
797,T001082,L008552,2007JJ00,32176.0,39010.0
798,T001082,L008552,2008JJ00,33896.0,42967.0
799,T001082,L008552,2009JJ00,27452.0,34620.0
800,T001082,L008552,2010JJ00,31864.0,41265.0
801,T001082,L008552,2011JJ00,36420.0,48678.0
802,T001082,L008552,2012JJ00,37701.0,48518.0
803,T001082,L008552,2013JJ00,37544.0,47831.0
804,T001082,L008552,2014JJ00,37020.0,47512.0
805,T001082,L008552,2015JJ00,37910.0,43914.0
806,T001082,L008552,2016JJ00,37391.0,43563.0
807,T001082,L008552,2017JJ00,42790.0,47414.0
808,T001082,L008575,1917JJ00,1.0,
809,T001082,L008575,1918JJ00,,
810,T001082,L008575,1919JJ00,11.0,1.0
811,T001082,L008575,1920JJ00,8.0,3.0
812,T001082,L008575,1921JJ00,5.0,1.0
813,T001082,L008575,1922JJ00,4.0,1.0
814,T001082,L008575,1923JJ00,6.0,2.0
815,T001082,L008575,1924JJ00,6.0,2.0
816,T001082,L008575,1925JJ00,5.0,3.0
817,T001082,L008575,1926JJ00,6.0,3.0
818,T001082,L008575,1927JJ00,6.0,3.0
819,T001082,L008575,1928JJ00,6.0,3.0
820,T001082,L008575,1929JJ00,6.0,4.0
821,T001082,L008575,1930JJ00,4.0,3.0
822,T001082,L008575,1931JJ00,4.0,3.0
823,T001082,L008575,1932JJ00,5.0,2.0
824,T001082,L008575,1933JJ00,5.0,1.0
825,T001082,L008575,1934JJ00,7.0,1.0
826,T001082,L008575,1935JJ00,4.0,
827,T001082,L008575,1936JJ00,4.0,1.0
828,T001082,L008575,1937JJ00,5.0,1.0
829,T001082,L008575,1938JJ00,2.0,
830,T001082,L008575,1939JJ00,2.0,
831,T001082,L008575,1940JJ00,1.0,
832,T001082,L008575,1941JJ00,,
833,T001082,L008575,1942JJ00,,
834,T001082,L008575,1943JJ00,,
835,T001082,L008575,1944JJ00,,
836,T001082,L008575,1945JJ00,,
837,T001082,L008575,1946JJ00,,1.0
838,T001082,L008575,1947JJ00,8.0,2.0
839,T001082,L008575,1948JJ00,3.0,1.0
840,T001082,L008575,1949JJ00,1.0,
841,T001082,L008575,1950JJ00,20.0,
842,T001082,L008575,1951JJ00,30.0,
843,T001082,L008575,1952JJ00,8.0,
844,T001082,L008575,1953JJ00,26.0,7.0
845,T001082,L008575,1954JJ00,11.0,2.0
846,T001082,L008575,1955JJ00,14.0,5.0
847,T001082,L008575,1956JJ00,20.0,10.0
848,T001082,L008575,1957JJ00,17.0,10.0
849,T001082,L008575,1958JJ00,29.0,20.0
850,T001082,L008575,1959JJ00,38.0,19.0
851,T001082,L008575,1960JJ00,37.0,12.0
852,T001082,L008575,1961JJ00,25.0,7.0
853,T001082,L008575,1962JJ00,23.0,6.0
854,T001082,L008575,1963JJ00,26.0,21.0
855,T001082,L008575,1964JJ00,33.0,10.0
856,T001082,L008575,1965JJ00,42.0,31.0
857,T001082,L008575,1966JJ00,49.0,26.0
858,T001082,L008575,1967JJ00,46.0,20.0
859,T001082,L008575,1968JJ00,44.0,48.0
860,T001082,L008575,1969JJ00,46.0,38.0
861,T001082,L008575,1970JJ00,44.0,36.0
862,T001082,L008575,1971JJ00,55.0,28.0
863,T001082,L008575,1972JJ00,66.0,15.0
864,T001082,L008575,1973JJ00,83.0,41.0
865,T001082,L008575,1974JJ00,118.0,75.0
866,T001082,L008575,1975JJ00,93.0,152.0
867,T001082,L008575,1976JJ00,107.0,48.0
868,T001082,L008575,1977JJ00,105.0,58.0
869,T001082,L008575,1978JJ00,123.0,129.0
870,T001082,L008575,1979JJ00,142.0,145.0
871,T001082,L008575,1980JJ00,237.0,133.0
872,T001082,L008575,1981JJ00,278.0,108.0
873,T001082,L008575,1982JJ00,233.0,80.0
874,T001082,L008575,1983JJ00,212.0,172.0
875,T001082,L008575,1984JJ00,244.0,263.0
876,T001082,L008575,1985JJ00,283.0,368.0
877,T001082,L008575,1986JJ00,298.0,233.0
878,T001082,L008575,1987JJ00,323.0,167.0
879,T001082,L008575,1988JJ00,419.0,240.0
880,T001082,L008575,1989JJ00,484.0,236.0
881,T001082,L008575,1990JJ00,604.0,160.0
882,T001082,L008575,1991JJ00,891.0,257.0
883,T001082,L008575,1992JJ00,798.0,354.0
884,T001082,L008575,1993JJ00,1156.0,590.0
885,T001082,L008575,1994JJ00,1478.0,544.0
886,T001082,L008575,1995JJ00,1628.0,598.0
887,T001082,L008575,1996JJ00,1965.0,592.0
888,T001082,L008575,1997JJ00,2681.0,745.0
889,T001082,L008575,1998JJ00,3396.0,675.0
890,T001082,L008575,1999JJ00,3697.0,752.0
891,T001082,L008575,2000JJ00,6917.0,1091.0
892,T001082,L008575,2001JJ00,8845.0,1219.0
893,T001082,L008575,2002JJ00,8929.0,1521.0
894,T001082,L008575,2003JJ00,10631.0,1625.0
895,T001082,L008575,2004JJ00,14532.0,2314.0
896,T001082,L008575,2005JJ00,19057.0,2557.0
897,T001082,L008575,2006JJ00,23007.0,3263.0
898,T001082,L008575,2007JJ00,26344.0,3620.0
899,T001082,L008575,2008JJ00,25000.0,3852.0
900,T001082,L008575,2009JJ00,21967.0,4589.0
901,T001082,L008575,2010JJ00,31001.0,5391.0
902,T001082,L008575,2011JJ00,30874.0,6696.0
903,T001082,L008575,2012JJ00,31906.0,7647.0
904,T001082,L008575,2013JJ00,31792.0,7711.0
905,T001082,L008575,2014JJ00,35398.0,7920.0
906,T001082,L008575,2015JJ00,32428.0,8527.0
907,T001082,L008575,2016JJ00,32524.0,9671.0
908,T001082,L008575,2017JJ00,36092.0,11518.0
909,T001082,L008605,1917JJ00,1.0,10.0
910,T001082,L008605,1918JJ00,1.0,5.0
911,T001082,L008605,1919JJ00,19.0,22.0
912,T001082,L008605,1920JJ00,36.0,28.0
913,T001082,L008605,1921JJ00,29.0,39.0
914,T001082,L008605,1922JJ00,26.0,52.0
915,T001082,L008605,1923JJ00,31.0,57.0
916,T001082,L008605,1924JJ00,45.0,51.0
917,T001082,L008605,1925JJ00,49.0,39.0
918,T001082,L008605,1926JJ00,51.0,38.0
919,T001082,L008605,1927JJ00,56.0,59.0
920,T001082,L008605,1928JJ00,55.0,56.0
921,T001082,L008605,1929JJ00,51.0,53.0
922,T001082,L008605,1930JJ00,49.0,62.0
923,T001082,L008605,1931JJ00,34.0,53.0
924,T001082,L008605,1932JJ00,25.0,39.0
925,T001082,L008605,1933JJ00,25.0,34.0
926,T001082,L008605,1934JJ00,21.0,27.0
927,T001082,L008605,1935JJ00,21.0,23.0
928,T001082,L008605,1936JJ00,20.0,27.0
929,T001082,L008605,1937JJ00,29.0,36.0
930,T001082,L008605,1938JJ00,31.0,29.0
931,T001082,L008605,1939JJ00,36.0,25.0
932,T001082,L008605,1940JJ00,12.0,9.0
933,T001082,L008605,1941JJ00,5.0,7.0
934,T001082,L008605,1942JJ00,8.0,12.0
935,T001082,L008605,1943JJ00,12.0,10.0
936,T001082,L008605,1944JJ00,,
937,T001082,L008605,1945JJ00,,
938,T001082,L008605,1946JJ00,44.0,26.0
939,T001082,L008605,1947JJ00,90.0,63.0
940,T001082,L008605,1948JJ00,111.0,100.0
941,T001082,L008605,1949JJ00,162.0,124.0
942,T001082,L008605,1950JJ00,168.0,110.0
943,T001082,L008605,1951JJ00,178.0,152.0
944,T001082,L008605,1952JJ00,130.0,159.0
945,T001082,L008605,1953JJ00,155.0,167.0
946,T001082,L008605,1954JJ00,176.0,171.0
947,T001082,L008605,1955JJ00,216.0,223.0
948,T001082,L008605,1956JJ00,214.0,270.0
949,T001082,L008605,1957JJ00,227.0,253.0
950,T001082,L008605,1958JJ00,171.0,266.0
951,T001082,L008605,1959JJ00,241.0,329.0
952,T001082,L008605,1960JJ00,299.0,409.0
953,T001082,L008605,1961JJ00,389.0,444.0
954,T001082,L008605,1962JJ00,412.0,500.0
955,T001082,L008605,1963JJ00,509.0,643.0
956,T001082,L008605,1964JJ00,620.0,846.0
957,T001082,L008605,1965JJ00,753.0,887.0
958,T001082,L008605,1966JJ00,792.0,992.0
959,T001082,L008605,1967JJ00,871.0,1100.0
960,T001082,L008605,1968JJ00,991.0,1443.0
961,T001082,L008605,1969JJ00,1404.0,1900.0
962,T001082,L008605,1970JJ00,1654.0,1929.0
963,T001082,L008605,1971JJ00,1852.0,2282.0
964,T001082,L008605,1972JJ00,2003.0,2558.0
965,T001082,L008605,1973JJ00,2440.0,3069.0
966,T001082,L008605,1974JJ00,2890.0,3945.0
967,T001082,L008605,1975JJ00,3074.0,4142.0
968,T001082,L008605,1976JJ00,3329.0,5116.0
969,T001082,L008605,1977JJ00,3565.0,5106.0
970,T001082,L008605,1978JJ00,3922.0,5259.0
971,T001082,L008605,1979JJ00,4463.0,6156.0
972,T001082,L008605,1980JJ00,4643.0,7038.0
973,T001082,L008605,1981JJ00,4781.0,8105.0
974,T001082,L008605,1982JJ00,4932.0,8342.0
975,T001082,L008605,1983JJ00,5300.0,8637.0
976,T001082,L008605,1984JJ00,5880.0,9912.0
977,T001082,L008605,1985JJ00,6561.0,10624.0
978,T001082,L008605,1986JJ00,6044.0,9645.0
979,T001082,L008605,1987JJ00,6104.0,9271.0
980,T001082,L008605,1988JJ00,6541.0,9956.0
981,T001082,L008605,1989JJ00,7630.0,11336.0
982,T001082,L008605,1990JJ00,8036.0,12134.0
983,T001082,L008605,1991JJ00,8119.0,12040.0
984,T001082,L008605,1992JJ00,8473.0,11797.0
985,T001082,L008605,1993JJ00,8053.0,12400.0
986,T001082,L008605,1994JJ00,8818.0,13999.0
987,T001082,L008605,1995JJ00,9529.0,15991.0
988,T001082,L008605,1996JJ00,9934.0,16491.0
989,T001082,L008605,1997JJ00,11179.0,17789.0
990,T001082,L008605,1998JJ00,11681.0,19424.0
991,T001082,L008605,1999JJ00,11565.0,20306.0
992,T001082,L008605,2000JJ00,12312.0,24503.0
993,T001082,L008605,2001JJ00,12617.0,24944.0
994,T001082,L008605,2002JJ00,11838.0,23399.0
995,T001082,L008605,2003JJ00,11371.0,23459.0
996,T001082,L008605,2004JJ00,12390.0,24681.0
997,T001082,L008605,2005JJ00,12808.0,25734.0
998,T001082,L008605,2006JJ00,14266.0,27978.0
999,T001082,L008605,2007JJ00,14931.0,30218.0
1000,T001082,L008605,2008JJ00,16885.0,32376.0
1001,T001082,L008605,2009JJ00,13591.0,27484.0
1002,T001082,L008605,2010JJ00,14438.0,32489.0
1003,T001082,L008605,2011JJ00,16785.0,36245.0
1004,T001082,L008605,2012JJ00,17425.0,36247.0
1005,T001082,L008605,2013JJ00,17161.0,35937.0
1006,T001082,L008605,2014JJ00,17292.0,35494.0
1007,T001082,L008605,2015JJ00,16300.0,33123.0
1008,T001082,L008605,2016JJ00,14948.0,34313.0
1009,T001082,L008605,2017JJ00,16197.0,37466.0
1010,T001082,L008592,1917JJ00,112.0,144.0
1011,T001082,L008592,1918JJ00,146.0,70.0
1012,T001082,L008592,1919JJ00,406.0,262.0
1013,T001082,L008592,1920JJ00,410.0,191.0
1014,T001082,L008592,1921JJ00,285.0,115.0
1015,T001082,L008592,1922JJ00,276.0,76.0
1016,T001082,L008592,1923JJ00,225.0,85.0
1017,T001082,L008592,1924JJ00,262.0,213.0
1018,T001082,L008592,1925JJ00,270.0,213.0
1019,T001082,L008592,1926JJ00,303.0,173.0
1020,T001082,L008592,1927JJ00,297.0,211.0
1021,T001082,L008592,1928JJ00,331.0,212.0
1022,T001082,L008592,1929JJ00,382.0,207.0
1023,T001082,L008592,1930JJ00,349.0,163.0
1024,T001082,L008592,1931JJ00,281.0,114.0
1025,T001082,L008592,1932JJ00,182.0,81.0
1026,T001082,L008592,1933JJ00,180.0,73.0
1027,T001082,L008592,1934JJ00,142.0,82.0
1028,T001082,L008592,1935JJ00,113.0,59.0
1029,T001082,L008592,1936JJ00,112.0,54.0
1030,T001082,L008592,1937JJ00,153.0,81.0
1031,T001082,L008592,1938JJ00,141.0,71.0
1032,T001082,L008592,1939JJ00,167.0,63.0
1033,T001082,L008592,1940JJ00,147.0,141.0
1034,T001082,L008592,1941JJ00,235.0,228.0
1035,T001082,L008592,1942JJ00,148.0,220.0
1036,T001082,L008592,1943JJ00,129.0,243.0
1037,T001082,L008592,1944JJ00,,
1038,T001082,L008592,1945JJ00,,
1039,T001082,L008592,1946JJ00,25.0,24.0
1040,T001082,L008592,1947JJ00,44.0,26.0
1041,T001082,L008592,1948JJ00,121.0,73.0
1042,T001082,L008592,1949JJ00,164.0,187.0
1043,T001082,L008592,1950JJ00,436.0,503.0
1044,T001082,L008592,1951JJ00,547.0,467.0
1045,T001082,L008592,1952JJ00,537.0,507.0
1046,T001082,L008592,1953JJ00,654.0,522.0
1047,T001082,L008592,1954JJ00,831.0,662.0
1048,T001082,L008592,1955JJ00,978.0,796.0
1049,T001082,L008592,1956JJ00,1156.0,898.0
1050,T001082,L008592,1957JJ00,1317.0,994.0
1051,T001082,L008592,1958JJ00,1221.0,1060.0
1052,T001082,L008592,1959JJ00,1406.0,1345.0
1053,T001082,L008592,1960JJ00,1684.0,1566.0
1054,T001082,L008592,1961JJ00,1957.0,1647.0
1055,T001082,L008592,1962JJ00,2028.0,1826.0
1056,T001082,L008592,1963JJ00,2380.0,2109.0
1057,T001082,L008592,1964JJ00,2813.0,2569.0
1058,T001082,L008592,1965JJ00,2901.0,2100.0
1059,T001082,L008592,1966JJ00,3272.0,2984.0
1060,T001082,L008592,1967JJ00,3480.0,3124.0
1061,T001082,L008592,1968JJ00,4028.0,3809.0
1062,T001082,L008592,1969JJ00,4822.0,4864.0
1063,T001082,L008592,1970JJ00,5974.0,6295.0
1064,T001082,L008592,1971JJ00,6528.0,7459.0
1065,T001082,L008592,1972JJ00,6816.0,8292.0
1066,T001082,L008592,1973JJ00,8414.0,9898.0
1067,T001082,L008592,1974JJ00,10542.0,12032.0
1068,T001082,L008592,1975JJ00,10144.0,12225.0
1069,T001082,L008592,1976JJ00,11425.0,14867.0
1070,T001082,L008592,1977JJ00,12444.0,15015.0
1071,T001082,L008592,1978JJ00,13179.0,15131.0
1072,T001082,L008592,1979JJ00,14830.0,17670.0
1073,T001082,L008592,1980JJ00,15404.0,19968.0
1074,T001082,L008592,1981JJ00,15974.0,22813.0
1075,T001082,L008592,1982JJ00,16767.0,23663.0
1076,T001082,L008592,1983JJ00,17591.0,25455.0
1077,T001082,L008592,1984JJ00,19834.0,28369.0
1078,T001082,L008592,1985JJ00,21929.0,30714.0
1079,T001082,L008592,1986JJ00,22184.0,25270.0
1080,T001082,L008592,1987JJ00,22274.0,23336.0
1081,T001082,L008592,1988JJ00,23449.0,24132.0
1082,T001082,L008592,1989JJ00,25821.0,26853.0
1083,T001082,L008592,1990JJ00,26717.0,29964.0
1084,T001082,L008592,1991JJ00,27458.0,33215.0
1085,T001082,L008592,1992JJ00,27056.0,32172.0
1086,T001082,L008592,1993JJ00,24804.0,34211.0
1087,T001082,L008592,1994JJ00,27118.0,37607.0
1088,T001082,L008592,1995JJ00,30171.0,40917.0
1089,T001082,L008592,1996JJ00,31805.0,43800.0
1090,T001082,L008592,1997JJ00,32761.0,46551.0
1091,T001082,L008592,1998JJ00,33251.0,47779.0
1092,T001082,L008592,1999JJ00,34426.0,49192.0
1093,T001082,L008592,2000JJ00,38485.0,59654.0
1094,T001082,L008592,2001JJ00,40253.0,61697.0
1095,T001082,L008592,2002JJ00,39932.0,56465.0
1096,T001082,L008592,2003JJ00,41084.0,56777.0
1097,T001082,L008592,2004JJ00,44869.0,60907.0
1098,T001082,L008592,2005JJ00,47563.0,66957.0
1099,T001082,L008592,2006JJ00,52246.0,76383.0
1100,T001082,L008592,2007JJ00,58490.0,80638.0
1101,T001082,L008592,2008JJ00,64622.0,90618.0
1102,T001082,L008592,2009JJ00,52538.0,75225.0
1103,T001082,L008592,2010JJ00,58914.0,90269.0
1104,T001082,L008592,2011JJ00,60943.0,99189.0
1105,T001082,L008592,2012JJ00,61844.0,106141.0
1106,T001082,L008592,2013JJ00,63492.0,106928.0
1107,T001082,L008592,2014JJ00,62727.0,104471.0
1108,T001082,L008592,2015JJ00,65658.0,98509.0
1109,T001082,L008592,2016JJ00,66822.0,97015.0
1110,T001082,L008592,2017JJ00,74804.0,107268.0
1111,T001082,L008632,1917JJ00,46.0,3.0
1112,T001082,L008632,1918JJ00,2.0,3.0
1113,T001082,L008632,1919JJ00,149.0,21.0
1114,T001082,L008632,1920JJ00,109.0,21.0
1115,T001082,L008632,1921JJ00,59.0,90.0
1116,T001082,L008632,1922JJ00,47.0,60.0
1117,T001082,L008632,1923JJ00,52.0,50.0
1118,T001082,L008632,1924JJ00,61.0,49.0
1119,T001082,L008632,1925JJ00,62.0,61.0
