ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBtw_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,Exploitatieoverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,VerbruikVanVasteActiva_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProduct_73,Saldo_74,OntvangenPrimaireInkomensBuitenland_75,BetaaldePrimaireInkomensBuitenland_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachtBuitenland_79,BetaaldeInkomensoverdrachtenBuitenland_80,BrutoBeschikbaarNationaalInkomen_81,ConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoersaldoGoederen_87,UitvoersaldoDiensten_88,SaldoPrimaireInkomensBuitenland_89,SaldoInkomensoverdrachtenBuitenland_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransactiesBuitenland_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,SaldoAanEnVerkopenVanNietGeprod_96,NationaalVorderingensaldo_97,Totaal_98,Totaal_99,Totaal_100,Totaal_101,Voedingsmiddelen_102,DrankenEnTabak_103,Totaal_104,KledingEnTextiel_105,SchoenenEnLederwaren_106,WoninginrichtingEnWoningdecoratie_107,ElektrischeApparatuur_108,VervoermiddelenEnOnderdelen_109,OverigeDuurzameGoederen_110,TotaalOverigeGoederen_111,EnergieEnWater_112,BrandstoffenEnOverigeGoederen_113,Totaal_114,Huisvesting_115,Horecadiensten_116,RecreatieEnCultuurdiensten_117,VervoerEnCommunicatieDiensten_118,MedischeDienstenEnWelzijnzorg_119,FinancieleEnZakelijkeDiensten_120,OverigeDiensten_121,BinnenlandsConsumptieHuishoudens_122,ConsumptieIngezetenenInHetBuitenland_123,ConsumptieNietIngezetenenInNederland_124,Totaal_125,IndividueleConsumptieOverheid_126,CollectieveConsumptieOverheid_127,Totaal_128,WerkelijkeIndividueleConsumptie_129,WerkelijkeCollectieveConsumptie_130,Totaal_131,Totaal_132,Woningen_133,Totaal_134,Gebouwen_135,GrondWegEnWaterbouwkundigeWerken_136,OverdrachtskostenOpGrond_137,Vervoermiddelen_138,Totaal_139,Computers_140,Telecommunicatieapparatuur_141,MachinesEnOverigeMaterieleActiva_142,InCultuurGebrachteActiva_143,Totaal_144,ComputerprogrammatuurEnDatabanken_145,OnderzoekEnOntwikkeling_146,OverigeImmaterieleActiva_147,VerkoopVanGebruikteVasteActiva_148,Totaal_149,Totaal_150,ALandbouwBosbouwEnVisserij_151,BFNijverheidEnEnergie_152,GNCommercieleDienstverlening_153,OUNietCommercieleDienstverlening_154,VerkoopVanGebruikteVasteActiva_155,Totaal_156,LandbouwBosbouwEnVisserijproducten_157,WinningVanDelfstoffen_158,VoedingsmiddelenDrankenEnTabak_159,TextielKledingEnProductenVanLeder_160,HoutEnPapierwarenDrukwerk_161,AardolieProducten_162,ChemischeEnFarmaceutischeProducten_163,RubberKunststofEnMineraleProducten_164,BasismetalenEnMetaalproducten_165,MachinesEnElektrischeApparatuur_166,ElektrotechnischeEnOptischeApparatuur_167,Transportmiddelen_168,OverigeIndustrieleProducten_169,OverigeProducten_170,ConsumptieNietIngezetenenInNederland_171,UitvoerVanGebruikteVasteActiva_172,CifFobCorrectie_173,Totaal_174,UitvoerGoederenUitProductie_175,Wederuitvoer_176,UitvoerVanGebruikteVasteActiva_177,Totaal_178,ConsumptieNietIngezetenenInNederland_179,OverigeUitvoerVanDiensten_180,CifFobCorrectie_181,Totaal_182,LandbouwBosbouwEnVisserijproducten_183,WinningVanDelfstoffen_184,VoedingsmiddelenDrankenEnTabak_185,TextielKledingEnProductenVanLeder_186,HoutEnPapierwarenDrukwerk_187,AardolieProducten_188,ChemischeEnFarmaceutischeProducten_189,RubberKunststofEnMineraleProducten_190,BasismetalenEnMetaalproducten_191,MachinesEnElektrischeApparatuur_192,ElektrotechnischeEnOptischeApparaten_193,Transportmiddelen_194,OverigeIndustrieleProducten_195,OverigeProducten_196,ConsumptieIngezetenenInHetBuitenland_197,CifFobCorrectie_198,Totaal_199,InvoerGoederenCif_200,CifFobCorrectieEnHerclassificatie_201,Totaal_202,InvoerDienstenCif_203,CifFobHerclassificatie_204,Totaal_205,ProductgebondenBelastingen_206,NietProductgebondenBelastingen_207,TotaalSubsidies_208,ProductgebondenSubsidies_209,NietProductgebondenSubsidies_210
327,wdwans,2014KW01,278382.0,162844.0,115538.0,87503.0,28035.0,278382.0,143513.0,114929.0,73326.0,41603.0,28545.0,22824.0,5721.0,39.0,134869.0,107944.0,26925.0,146275.0,35709.0,2995.0,25481.0,6142.0,16740.0,2932.0,269.0,891.0,94.0,2765.0,1027.0,2059.0,1325.0,2406.0,879.0,2093.0,1683.0,916.0,7233.0,74818.0,28431.0,18865.0,7246.0,2320.0,6757.0,12459.0,8279.0,18892.0,10997.0,7895.0,1473.0,3326.0,598.0,2498.0,35748.0,32038.0,17415.0,10458.0,6957.0,14623.0,3710.0,15519.0,16338.0,819.0,1050.0,162844.0,76613.0,42068.0,16711.0,18894.0,2183.0,135392.0,27452.0,162844.0,162844.0,403.0,65177.0,64774.0,163247.0,-3252.0,2891.0,6143.0,159995.0,114929.0,-101.0,44965.0,28584.0,16381.0,20441.0,-1110.0,403.0,-3252.0,-101.0,16381.0,-86.0,180.0,266.0,-11.0,16284.0,114929.0,73326.0,31561.0,9947.0,7685.0,2262.0,12579.0,2919.0,767.0,2532.0,1980.0,2703.0,1678.0,9035.0,3334.0,5701.0,41426.0,14829.0,5094.0,3591.0,3809.0,3143.0,5456.0,5504.0,72987.0,2058.0,1719.0,41603.0,27836.0,13767.0,114929.0,101162.0,13767.0,28545.0,29171.0,5112.0,8785.0,4289.0,4082.0,414.0,1855.0,980.0,751.0,229.0,4910.0,148.0,7381.0,3864.0,3166.0,351.0,626.0,28545.0,29171.0,1188.0,6477.0,14282.0,7224.0,626.0,134869.0,6258.0,8771.0,12611.0,3653.0,1343.0,11744.0,17881.0,2857.0,4808.0,11838.0,16097.0,4064.0,3805.0,27868.0,1719.0,313.0,-761.0,107944.0,50858.0,56773.0,313.0,26925.0,1719.0,25967.0,-761.0,115538.0,4457.0,13063.0,7191.0,3950.0,1939.0,7780.0,12462.0,2835.0,4981.0,8751.0,13066.0,4850.0,3344.0,25572.0,2058.0,-761.0,87503.0,89916.0,-2413.0,28035.0,26383.0,1652.0,18894.0,16338.0,2556.0,2183.0,819.0,1364.0
328,wdwans,2014KW02,284634.0,165503.0,119131.0,89176.0,29955.0,284634.0,149271.0,118654.0,73954.0,44700.0,29917.0,23937.0,5980.0,700.0,135363.0,106433.0,28930.0,149284.0,31158.0,2142.0,21665.0,3074.0,16351.0,3480.0,288.0,1014.0,-324.0,2351.0,1196.0,1965.0,1452.0,1921.0,829.0,2179.0,1317.0,923.0,7351.0,79811.0,30829.0,20676.0,7350.0,2803.0,7734.0,12084.0,8235.0,20929.0,11757.0,9172.0,1569.0,4003.0,900.0,2700.0,38315.0,34263.0,20288.0,12024.0,8264.0,13975.0,4052.0,15900.0,16691.0,791.0,319.0,165503.0,91507.0,29461.0,16990.0,19293.0,2303.0,137958.0,27545.0,165503.0,165503.0,1724.0,65900.0,64176.0,167227.0,-2624.0,3111.0,5735.0,164603.0,118654.0,-151.0,45798.0,30617.0,15181.0,17257.0,-1025.0,1724.0,-2624.0,-151.0,15181.0,-144.0,198.0,342.0,17.0,15054.0,118654.0,73954.0,32205.0,10779.0,8155.0,2624.0,13077.0,3149.0,835.0,2585.0,2218.0,2497.0,1793.0,8349.0,1956.0,6393.0,41837.0,14371.0,5715.0,3848.0,3968.0,2935.0,5356.0,5644.0,74042.0,3183.0,3271.0,44700.0,29879.0,14821.0,118654.0,103833.0,14821.0,29917.0,30876.0,5098.0,9123.0,4507.0,4139.0,477.0,2204.0,1156.0,949.0,207.0,5151.0,232.0,7912.0,4641.0,2992.0,279.0,959.0,29917.0,30876.0,1338.0,6497.0,15428.0,7613.0,959.0,135363.0,5839.0,7751.0,13180.0,2902.0,1448.0,10886.0,17219.0,3009.0,5088.0,12081.0,15831.0,4304.0,3984.0,28685.0,3271.0,667.0,-782.0,106433.0,49255.0,56511.0,667.0,28930.0,3271.0,26441.0,-782.0,119131.0,4634.0,14194.0,7583.0,3311.0,1983.0,7341.0,12821.0,3005.0,5123.0,9309.0,12746.0,4972.0,3458.0,26250.0,3183.0,-782.0,89176.0,91660.0,-2484.0,29955.0,28253.0,1702.0,19293.0,16691.0,2602.0,2303.0,791.0,1512.0
329,wdwans,2014KW03,282649.0,161744.0,120905.0,88373.0,32532.0,282649.0,145123.0,115774.0,74626.0,41148.0,27869.0,21960.0,5909.0,1480.0,137526.0,106669.0,30857.0,146417.0,31139.0,2986.0,22374.0,2490.0,17503.0,3770.0,276.0,875.0,82.0,2399.0,1086.0,2225.0,1602.0,2259.0,905.0,2024.0,1473.0,908.0,5779.0,80042.0,30490.0,20401.0,7414.0,2675.0,6884.0,12162.0,9148.0,21358.0,11388.0,9970.0,1566.0,4702.0,1349.0,2353.0,35236.0,31238.0,17470.0,10340.0,7130.0,13768.0,3998.0,14514.0,15270.0,756.0,813.0,161744.0,75535.0,42915.0,15711.0,17901.0,2190.0,134161.0,27583.0,161744.0,161744.0,-45.0,62703.0,62748.0,161699.0,-1732.0,2716.0,4448.0,159967.0,115774.0,-119.0,44074.0,29349.0,14725.0,18296.0,-1675.0,-45.0,-1732.0,-119.0,14725.0,-136.0,164.0,300.0,11.0,14600.0,115774.0,74626.0,30658.0,10684.0,8127.0,2557.0,12390.0,2932.0,845.0,2567.0,2130.0,2280.0,1636.0,7584.0,1646.0,5938.0,42232.0,15306.0,5566.0,3990.0,4013.0,3103.0,4833.0,5421.0,72890.0,5157.0,3421.0,41148.0,27840.0,13308.0,115774.0,102466.0,13308.0,27869.0,28568.0,4424.0,8163.0,4075.0,3681.0,407.0,2086.0,1120.0,909.0,211.0,5647.0,-76.0,7204.0,4064.0,2886.0,254.0,699.0,27869.0,28568.0,1133.0,6512.0,14007.0,6916.0,699.0,137526.0,6398.0,6710.0,13519.0,4391.0,1340.0,10016.0,16775.0,2933.0,5082.0,11566.0,16801.0,4269.0,3935.0,30694.0,3421.0,439.0,-763.0,106669.0,49509.0,56721.0,439.0,30857.0,3421.0,28199.0,-763.0,120905.0,4208.0,12627.0,7595.0,4655.0,1907.0,6780.0,12650.0,2955.0,5202.0,9046.0,13696.0,4767.0,3463.0,26960.0,5157.0,-763.0,88373.0,90836.0,-2463.0,32532.0,30832.0,1700.0,17901.0,15270.0,2631.0,2190.0,756.0,1434.0
330,wdwans,2014KW04,292873.0,172917.0,119956.0,88685.0,31271.0,292873.0,153216.0,119311.0,74776.0,44535.0,33199.0,27511.0,5688.0,706.0,139657.0,108609.0,31048.0,155438.0,35490.0,2873.0,25757.0,5366.0,17410.0,3660.0,271.0,961.0,-151.0,2093.0,1127.0,2218.0,1536.0,2269.0,1129.0,2297.0,2006.0,975.0,6860.0,82147.0,32022.0,21602.0,7876.0,2544.0,7098.0,11821.0,9054.0,22152.0,12777.0,9375.0,1638.0,4747.0,442.0,2548.0,37801.0,33914.0,20282.0,12083.0,8199.0,13632.0,3887.0,18083.0,18826.0,743.0,-604.0,172917.0,84308.0,41720.0,19275.0,21509.0,2234.0,145303.0,27614.0,172917.0,172917.0,-3803.0,64944.0,68747.0,169114.0,-3024.0,2911.0,5935.0,166090.0,119311.0,-110.0,46669.0,33905.0,12764.0,19924.0,-223.0,-3803.0,-3024.0,-110.0,12764.0,-66.0,181.0,247.0,-179.0,12519.0,119311.0,74776.0,33124.0,11355.0,8722.0,2633.0,12966.0,3176.0,859.0,2819.0,2097.0,2275.0,1740.0,8803.0,2954.0,5849.0,41978.0,15352.0,5424.0,3457.0,3897.0,2901.0,5099.0,5848.0,75102.0,2331.0,2657.0,44535.0,29379.0,15156.0,119311.0,104155.0,15156.0,33199.0,34120.0,5508.0,9953.0,4759.0,4564.0,630.0,3329.0,1330.0,987.0,343.0,6170.0,29.0,7801.0,4550.0,2925.0,326.0,921.0,33199.0,34120.0,1447.0,7533.0,17280.0,7860.0,921.0,139657.0,5617.0,7616.0,13447.0,3449.0,1501.0,9522.0,15849.0,2965.0,5283.0,12979.0,17901.0,4595.0,4524.0,31964.0,2657.0,560.0,-772.0,108609.0,51999.0,56050.0,560.0,31048.0,2657.0,29163.0,-772.0,119956.0,3981.0,11229.0,7778.0,3707.0,2012.0,5843.0,12395.0,3088.0,5332.0,10012.0,14787.0,5873.0,3826.0,28534.0,2331.0,-772.0,88685.0,91138.0,-2453.0,31271.0,29590.0,1681.0,21509.0,18826.0,2683.0,2234.0,743.0,1491.0
331,wdwans,2014JJ00,1138538.0,663008.0,475530.0,353737.0,121793.0,1138538.0,591123.0,468668.0,296682.0,171986.0,119530.0,96232.0,23298.0,2925.0,547415.0,429655.0,117760.0,597414.0,133496.0,10996.0,95277.0,17072.0,68004.0,13842.0,1104.0,3741.0,-299.0,9608.0,4436.0,8467.0,5915.0,8855.0,3742.0,8593.0,6479.0,3722.0,27223.0,316818.0,121772.0,81544.0,29886.0,10342.0,28473.0,48526.0,34716.0,83331.0,46919.0,36412.0,6246.0,16778.0,3289.0,10099.0,147100.0,131453.0,75455.0,44905.0,30550.0,55998.0,15647.0,64016.0,67125.0,3109.0,1578.0,663008.0,327963.0,156164.0,68687.0,77597.0,8910.0,552814.0,110194.0,663008.0,663008.0,-1721.0,258724.0,260445.0,661287.0,-10632.0,11629.0,22261.0,650655.0,468668.0,-481.0,181506.0,122455.0,59051.0,75918.0,-4033.0,-1721.0,-10632.0,-481.0,59051.0,-432.0,723.0,1155.0,-162.0,58457.0,468668.0,296682.0,127548.0,42765.0,32689.0,10076.0,51012.0,12176.0,3306.0,10503.0,8425.0,9755.0,6847.0,33771.0,9890.0,23881.0,167473.0,59858.0,21799.0,14886.0,15687.0,12082.0,20744.0,22417.0,295021.0,12729.0,11068.0,171986.0,114934.0,57052.0,468668.0,411616.0,57052.0,119530.0,122735.0,20142.0,36024.0,17630.0,16466.0,1928.0,9474.0,4586.0,3596.0,990.0,21878.0,333.0,30298.0,17119.0,11969.0,1210.0,3205.0,119530.0,122735.0,5106.0,27019.0,60997.0,29613.0,3205.0,547415.0,24112.0,30848.0,52757.0,14395.0,5632.0,42168.0,67724.0,11764.0,20261.0,48464.0,66630.0,17232.0,16248.0,119211.0,11068.0,1979.0,-3078.0,429655.0,201621.0,226055.0,1979.0,117760.0,11068.0,109770.0,-3078.0,475530.0,17280.0,51113.0,30147.0,15623.0,7841.0,27744.0,50328.0,11883.0,20638.0,37118.0,54295.0,20462.0,14091.0,107316.0,12729.0,-3078.0,353737.0,363550.0,-9813.0,121793.0,115058.0,6735.0,77597.0,67125.0,10472.0,8910.0,3109.0,5801.0
332,wdwans,2015KW01,283998.0,166398.0,117600.0,87133.0,30467.0,283998.0,146085.0,115564.0,74165.0,41399.0,30942.0,25084.0,5858.0,-421.0,137913.0,109228.0,28685.0,149512.0,36199.0,2568.0,26182.0,5769.0,17594.0,3013.0,256.0,902.0,274.0,2834.0,1023.0,2034.0,1609.0,2448.0,1008.0,2193.0,1933.0,886.0,7449.0,77509.0,29839.0,19561.0,7794.0,2484.0,6906.0,12186.0,8277.0,20301.0,11589.0,8712.0,1602.0,3796.0,650.0,2664.0,35804.0,31948.0,17483.0,10437.0,7046.0,14465.0,3856.0,15969.0,16776.0,807.0,917.0,166398.0,77112.0,44707.0,16738.0,18884.0,2146.0,138557.0,27841.0,166398.0,166398.0,2963.0,57883.0,54920.0,169361.0,-3521.0,3055.0,6576.0,165840.0,115564.0,-98.0,50178.0,30521.0,19657.0,22095.0,-1782.0,2963.0,-3521.0,-98.0,19657.0,-53.0,302.0,355.0,-2060.0,17544.0,115564.0,74165.0,31953.0,10025.0,7828.0,2197.0,12855.0,2977.0,794.0,2615.0,1921.0,2844.0,1704.0,9073.0,3590.0,5483.0,41993.0,15410.0,5378.0,3733.0,3844.0,3199.0,4763.0,5666.0,73946.0,2095.0,1876.0,41399.0,27792.0,13607.0,115564.0,101957.0,13607.0,30942.0,31771.0,5701.0,9302.0,4544.0,4265.0,493.0,2379.0,1151.0,891.0,260.0,5247.0,152.0,7839.0,4239.0,3249.0,351.0,829.0,30942.0,31771.0,1286.0,6642.0,16224.0,7619.0,829.0,137913.0,6481.0,7595.0,13160.0,3797.0,1347.0,8713.0,17833.0,3062.0,5133.0,12785.0,18092.0,4531.0,4194.0,29670.0,1876.0,403.0,-759.0,109228.0,49762.0,59063.0,403.0,28685.0,1876.0,27568.0,-759.0,117600.0,4844.0,9451.0,7310.0,4253.0,2031.0,5895.0,13434.0,3109.0,5365.0,9712.0,13707.0,5480.0,3767.0,27906.0,2095.0,-759.0,87133.0,89538.0,-2405.0,30467.0,28821.0,1646.0,18884.0,16776.0,2108.0,2146.0,807.0,1339.0
333,wdwans,2015KW02,297478.0,171558.0,125920.0,91718.0,34202.0,297478.0,154785.0,120483.0,75958.0,44525.0,33785.0,27276.0,6509.0,517.0,142693.0,110438.0,32255.0,154530.0,32501.0,2082.0,22611.0,2103.0,18221.0,3530.0,281.0,1013.0,444.0,2818.0,1194.0,1908.0,1873.0,1942.0,964.0,2254.0,1352.0,935.0,7808.0,83726.0,32474.0,21781.0,7670.0,3023.0,8061.0,11906.0,8547.0,22738.0,12426.0,10312.0,1699.0,4623.0,1037.0,2953.0,38303.0,34118.0,20392.0,12034.0,8358.0,13726.0,4185.0,16117.0,16895.0,778.0,911.0,171558.0,92241.0,34537.0,16845.0,19080.0,2235.0,143623.0,27935.0,171558.0,171558.0,2176.0,59006.0,56830.0,173734.0,-2347.0,3283.0,5630.0,171387.0,120483.0,-129.0,50775.0,34302.0,16473.0,18720.0,-1947.0,2176.0,-2347.0,-129.0,16473.0,-236.0,209.0,445.0,-31308.0,-15071.0,120483.0,75958.0,32919.0,11041.0,8424.0,2617.0,13514.0,3205.0,874.0,2715.0,2221.0,2671.0,1828.0,8364.0,2040.0,6324.0,43181.0,15080.0,6123.0,4066.0,4022.0,3002.0,5073.0,5815.0,76100.0,3355.0,3497.0,44525.0,29846.0,14679.0,120483.0,105804.0,14679.0,33785.0,34672.0,6309.0,9795.0,4874.0,4377.0,544.0,2909.0,1401.0,1160.0,241.0,5415.0,239.0,8604.0,5235.0,3088.0,281.0,887.0,33785.0,34672.0,1377.0,6783.0,18405.0,8107.0,887.0,142693.0,6184.0,6183.0,13728.0,3074.0,1466.0,9309.0,18082.0,3215.0,5389.0,12952.0,18540.0,5029.0,4454.0,31906.0,3497.0,472.0,-787.0,110438.0,50169.0,59797.0,472.0,32255.0,3497.0,29545.0,-787.0,125920.0,5185.0,11462.0,7785.0,3549.0,2144.0,5954.0,13532.0,3310.0,5645.0,10532.0,13927.0,5963.0,3970.0,30394.0,3355.0,-787.0,91718.0,94217.0,-2499.0,34202.0,32490.0,1712.0,19080.0,16895.0,2185.0,2235.0,778.0,1457.0
334,wdwans,2015KW03,294713.0,168098.0,126615.0,90351.0,36264.0,294713.0,150912.0,118304.0,76954.0,41350.0,30774.0,24627.0,6147.0,1834.0,143801.0,109629.0,34172.0,151786.0,31886.0,3245.0,22585.0,1682.0,18524.0,3755.0,281.0,866.0,568.0,2922.0,1061.0,2273.0,1496.0,2203.0,1048.0,2051.0,1465.0,914.0,6056.0,84246.0,32524.0,21656.0,7988.0,2880.0,7220.0,11692.0,9721.0,23089.0,11869.0,11220.0,1739.0,5330.0,1656.0,2495.0,35654.0,31490.0,17833.0,10445.0,7388.0,13657.0,4164.0,15641.0,16378.0,737.0,671.0,168098.0,76141.0,47640.0,16343.0,18539.0,2196.0,140124.0,27974.0,168098.0,168098.0,-1481.0,56752.0,58233.0,166617.0,-1690.0,3018.0,4708.0,164927.0,118304.0,-116.0,46507.0,32608.0,13899.0,19278.0,-2092.0,-1481.0,-1690.0,-116.0,13899.0,-27.0,227.0,254.0,154.0,14026.0,118304.0,76954.0,31512.0,11054.0,8476.0,2578.0,13098.0,3088.0,858.0,2666.0,2184.0,2643.0,1659.0,7360.0,1662.0,5698.0,43880.0,15765.0,5957.0,4229.0,4149.0,3170.0,5049.0,5561.0,75392.0,5237.0,3675.0,41350.0,28175.0,13175.0,118304.0,105129.0,13175.0,30774.0,31611.0,5466.0,8546.0,4091.0,3961.0,494.0,2562.0,1410.0,1161.0,249.0,6018.0,-67.0,7676.0,4498.0,2933.0,245.0,837.0,30774.0,31611.0,1050.0,6850.0,16330.0,7381.0,837.0,143801.0,7139.0,5137.0,14478.0,4438.0,1413.0,7337.0,16999.0,3229.0,5537.0,12376.0,18570.0,5458.0,4475.0,33870.0,3675.0,440.0,-770.0,109629.0,49684.0,59505.0,440.0,34172.0,3675.0,31267.0,-770.0,126615.0,5136.0,9584.0,8262.0,4775.0,2114.0,5117.0,13037.0,3360.0,5356.0,10190.0,14543.0,6077.0,3999.0,30598.0,5237.0,-770.0,90351.0,92789.0,-2438.0,36264.0,34596.0,1668.0,18539.0,16378.0,2161.0,2196.0,737.0,1459.0
335,wdwans,2015KW04,305311.0,177403.0,127908.0,92651.0,35257.0,305311.0,159540.0,120796.0,76393.0,44403.0,36963.0,30967.0,5996.0,1781.0,145771.0,110945.0,34826.0,159158.0,35232.0,3207.0,25137.0,3331.0,18771.0,3838.0,294.0,981.0,123.0,2659.0,1180.0,2303.0,1538.0,2228.0,1305.0,2322.0,2110.0,925.0,6888.0,85904.0,33842.0,22823.0,8230.0,2789.0,7549.0,11361.0,9390.0,23762.0,13352.0,10410.0,1732.0,5415.0,514.0,2749.0,38022.0,33952.0,20489.0,12078.0,8411.0,13463.0,4070.0,19122.0,19843.0,721.0,-877.0,177403.0,84566.0,44483.0,20349.0,22500.0,2151.0,149398.0,28005.0,177403.0,177403.0,-7505.0,55238.0,62743.0,169898.0,-3264.0,2800.0,6064.0,166634.0,120796.0,-88.0,45750.0,38744.0,7006.0,18294.0,-431.0,-7505.0,-3264.0,-88.0,7006.0,-577.0,193.0,770.0,-386.0,6043.0,120796.0,76393.0,33439.0,11705.0,9016.0,2689.0,13312.0,3199.0,840.0,2968.0,2064.0,2463.0,1778.0,8422.0,2740.0,5682.0,43509.0,15682.0,5800.0,3661.0,3983.0,2946.0,5462.0,5975.0,76948.0,2273.0,2828.0,44403.0,29215.0,15188.0,120796.0,105608.0,15188.0,36963.0,37930.0,6175.0,9900.0,4520.0,4666.0,714.0,5332.0,1696.0,1318.0,378.0,6342.0,31.0,8454.0,5124.0,3014.0,316.0,967.0,36963.0,37930.0,1181.0,7781.0,20478.0,8490.0,967.0,145771.0,6043.0,5623.0,14221.0,3671.0,1562.0,6972.0,16362.0,3322.0,5493.0,13429.0,19546.0,6030.0,5254.0,35697.0,2828.0,519.0,-801.0,110945.0,52530.0,57896.0,519.0,34826.0,2828.0,32799.0,-801.0,127908.0,4527.0,8475.0,8424.0,3911.0,2161.0,4769.0,12467.0,3442.0,5526.0,11257.0,15951.0,8671.0,4384.0,32471.0,2273.0,-801.0,92651.0,95157.0,-2506.0,35257.0,33552.0,1705.0,22500.0,19843.0,2657.0,2151.0,721.0,1430.0
336,wdwans,2015JJ00,1181500.0,683457.0,498043.0,361853.0,136190.0,1181500.0,611322.0,475147.0,303470.0,171677.0,132464.0,107954.0,24510.0,3711.0,570178.0,440240.0,129938.0,614986.0,135818.0,11102.0,96515.0,12885.0,73110.0,14136.0,1112.0,3762.0,1409.0,11233.0,4458.0,8518.0,6516.0,8821.0,4325.0,8820.0,6860.0,3660.0,28201.0,331385.0,128679.0,85821.0,31682.0,11176.0,29736.0,47145.0,35935.0,89890.0,49236.0,40654.0,6772.0,19164.0,3857.0,10861.0,147783.0,131508.0,76197.0,44994.0,31203.0,55311.0,16275.0,66849.0,69892.0,3043.0,1622.0,683457.0,330060.0,171367.0,70275.0,79003.0,8728.0,571702.0,111755.0,683457.0,683457.0,-3847.0,228879.0,232726.0,679610.0,-10822.0,12156.0,22978.0,668788.0,475147.0,-431.0,193210.0,136175.0,57035.0,78387.0,-6252.0,-3847.0,-10822.0,-431.0,57035.0,-893.0,931.0,1824.0,-33600.0,22542.0,475147.0,303470.0,129823.0,43825.0,33744.0,10081.0,52779.0,12469.0,3366.0,10964.0,8390.0,10621.0,6969.0,33219.0,10032.0,23187.0,172563.0,61937.0,23258.0,15689.0,15998.0,12317.0,20347.0,23017.0,302386.0,12960.0,11876.0,171677.0,115028.0,56649.0,475147.0,418498.0,56649.0,132464.0,135984.0,23651.0,37543.0,18029.0,17269.0,2245.0,13182.0,5658.0,4530.0,1128.0,23022.0,355.0,32573.0,19096.0,12284.0,1193.0,3520.0,132464.0,135984.0,4894.0,28056.0,71437.0,31597.0,3520.0,570178.0,25847.0,24538.0,55587.0,14980.0,5788.0,32331.0,69276.0,12828.0,21552.0,51542.0,74748.0,21048.0,18377.0,131143.0,11876.0,1834.0,-3117.0,440240.0,202145.0,236261.0,1834.0,129938.0,11876.0,121179.0,-3117.0,498043.0,19692.0,38972.0,31781.0,16488.0,8450.0,21735.0,52470.0,13221.0,21892.0,41691.0,58128.0,26191.0,16120.0,121369.0,12960.0,-3117.0,361853.0,371701.0,-9848.0,136190.0,129459.0,6731.0,79003.0,69892.0,9111.0,8728.0,3043.0,5685.0
