ID,BronTechniek,Energietoepassingen,Perioden,BrutoEindverbruik_1,BrutoEindverbruikRelatief_2,VermedenVerbruik_3,VermedenVerbruikRelatief_4,VermedenEmissie_5,VermedenEmissieRelatief_6
2781,E006665 ,E007022 ,2011JJ00,2624.0,0.12,276.0,0.01,16.0,0.01
2782,E006665 ,E007022 ,2012JJ00,2549.0,0.12,268.0,0.01,15.0,0.01
2783,E006665 ,E007022 ,2013JJ00,2472.0,0.11,260.0,0.01,15.0,0.01
2784,E006665 ,E007022 ,2014JJ00,2397.0,0.12,252.0,0.01,14.0,0.01
2785,E006665 ,E007022 ,2015JJ00,2322.0,0.11,244.0,0.01,14.0,0.01
2786,E006665 ,E007022 ,2016JJ00,2247.0,0.11,237.0,0.01,13.0,0.01
2787,E006665 ,E007022 ,2017JJ00,2174.0,0.1,229.0,0.01,13.0,0.01
2788,E006665 ,E007022 ,2018JJ00,2103.0,0.1,221.0,0.01,13.0,0.01
2789,E006665 ,E007022 ,2019JJ00,2008.0,0.1,211.0,0.01,12.0,0.01
2790,E006665 ,E006607 ,1990JJ00,,,,,,
2791,E006665 ,E006607 ,1991JJ00,,,,,,
2792,E006665 ,E006607 ,1992JJ00,,,,,,
2793,E006665 ,E006607 ,1993JJ00,,,,,,
2794,E006665 ,E006607 ,1994JJ00,,,,,,
2795,E006665 ,E006607 ,1995JJ00,,,,,,
2796,E006665 ,E006607 ,1996JJ00,,,,,,
2797,E006665 ,E006607 ,1997JJ00,,,,,,
2798,E006665 ,E006607 ,1998JJ00,,,,,,
2799,E006665 ,E006607 ,1999JJ00,,,,,,
2800,E006665 ,E006607 ,2000JJ00,,,,,,
2801,E006665 ,E006607 ,2001JJ00,,,,,,
2802,E006665 ,E006607 ,2002JJ00,,,,,,
2803,E006665 ,E006607 ,2003JJ00,,,,,,
2804,E006665 ,E006607 ,2004JJ00,,,,,,
2805,E006665 ,E006607 ,2005JJ00,,,,,,
2806,E006665 ,E006607 ,2006JJ00,,,,,,
2807,E006665 ,E006607 ,2007JJ00,,,,,,
2808,E006665 ,E006607 ,2008JJ00,,,,,,
2809,E006665 ,E006607 ,2009JJ00,,,,,,
2810,E006665 ,E006607 ,2010JJ00,,,,,,
2811,E006665 ,E006607 ,2011JJ00,,,,,,
2812,E006665 ,E006607 ,2012JJ00,,,,,,
2813,E006665 ,E006607 ,2013JJ00,,,,,,
2814,E006665 ,E006607 ,2014JJ00,,,,,,
2815,E006665 ,E006607 ,2015JJ00,,,,,,
2816,E006665 ,E006607 ,2016JJ00,,,,,,
2817,E006665 ,E006607 ,2017JJ00,,,,,,
2818,E006665 ,E006607 ,2018JJ00,,,,,,
2819,E006665 ,E006607 ,2019JJ00,,,,,,
2820,E006665 ,E006608 ,1990JJ00,3834.0,0.21,404.0,0.01,23.0,0.01
2821,E006665 ,E006608 ,1991JJ00,3762.0,0.19,396.0,0.01,22.0,0.01
2822,E006665 ,E006608 ,1992JJ00,3688.0,0.19,388.0,0.01,22.0,0.01
2823,E006665 ,E006608 ,1993JJ00,3612.0,0.18,380.0,0.01,22.0,0.01
2824,E006665 ,E006608 ,1994JJ00,3535.0,0.18,372.0,0.01,21.0,0.01
2825,E006665 ,E006608 ,1995JJ00,3457.0,0.17,364.0,0.01,21.0,0.01
2826,E006665 ,E006608 ,1996JJ00,3399.0,0.15,358.0,0.01,20.0,0.01
2827,E006665 ,E006608 ,1997JJ00,3341.0,0.16,352.0,0.01,20.0,0.01
2828,E006665 ,E006608 ,1998JJ00,3282.0,0.15,345.0,0.01,20.0,0.01
2829,E006665 ,E006608 ,1999JJ00,3224.0,0.16,339.0,0.01,19.0,0.01
2830,E006665 ,E006608 ,2000JJ00,3165.0,0.15,333.0,0.01,19.0,0.01
2831,E006665 ,E006608 ,2001JJ00,3127.0,0.14,329.0,0.01,19.0,0.01
2832,E006665 ,E006608 ,2002JJ00,3090.0,0.14,325.0,0.01,18.0,0.01
2833,E006665 ,E006608 ,2003JJ00,3050.0,0.14,321.0,0.01,18.0,0.01
2834,E006665 ,E006608 ,2004JJ00,3011.0,0.13,317.0,0.01,18.0,0.01
2835,E006665 ,E006608 ,2005JJ00,2972.0,0.13,313.0,0.01,18.0,0.01
2836,E006665 ,E006608 ,2006JJ00,2952.0,0.13,311.0,0.01,18.0,0.01
2837,E006665 ,E006608 ,2007JJ00,2938.0,0.13,309.0,0.01,18.0,0.01
2838,E006665 ,E006608 ,2008JJ00,2856.0,0.13,301.0,0.01,17.0,0.01
2839,E006665 ,E006608 ,2009JJ00,2777.0,0.13,292.0,0.01,17.0,0.01
2840,E006665 ,E006608 ,2010JJ00,2700.0,0.11,284.0,0.01,16.0,0.01
2841,E006665 ,E006608 ,2011JJ00,2624.0,0.12,276.0,0.01,16.0,0.01
2842,E006665 ,E006608 ,2012JJ00,2549.0,0.12,268.0,0.01,15.0,0.01
2843,E006665 ,E006608 ,2013JJ00,2472.0,0.11,260.0,0.01,15.0,0.01
2844,E006665 ,E006608 ,2014JJ00,2397.0,0.12,252.0,0.01,14.0,0.01
2845,E006665 ,E006608 ,2015JJ00,2322.0,0.11,244.0,0.01,14.0,0.01
2846,E006665 ,E006608 ,2016JJ00,2247.0,0.11,237.0,0.01,13.0,0.01
2847,E006665 ,E006608 ,2017JJ00,2174.0,0.1,229.0,0.01,13.0,0.01
2848,E006665 ,E006608 ,2018JJ00,2103.0,0.1,221.0,0.01,13.0,0.01
2849,E006665 ,E006608 ,2019JJ00,2008.0,0.1,211.0,0.01,12.0,0.01
2850,E006665 ,E007028 ,1990JJ00,,,,,,
2851,E006665 ,E007028 ,1991JJ00,,,,,,
2852,E006665 ,E007028 ,1992JJ00,,,,,,
2853,E006665 ,E007028 ,1993JJ00,,,,,,
2854,E006665 ,E007028 ,1994JJ00,,,,,,
2855,E006665 ,E007028 ,1995JJ00,,,,,,
2856,E006665 ,E007028 ,1996JJ00,,,,,,
2857,E006665 ,E007028 ,1997JJ00,,,,,,
2858,E006665 ,E007028 ,1998JJ00,,,,,,
2859,E006665 ,E007028 ,1999JJ00,,,,,,
2860,E006665 ,E007028 ,2000JJ00,,,,,,
2861,E006665 ,E007028 ,2001JJ00,,,,,,
2862,E006665 ,E007028 ,2002JJ00,,,,,,
2863,E006665 ,E007028 ,2003JJ00,,,,,,
2864,E006665 ,E007028 ,2004JJ00,,,,,,
2865,E006665 ,E007028 ,2005JJ00,,,,,,
2866,E006665 ,E007028 ,2006JJ00,,,,,,
2867,E006665 ,E007028 ,2007JJ00,,,,,,
2868,E006665 ,E007028 ,2008JJ00,,,,,,
2869,E006665 ,E007028 ,2009JJ00,,,,,,
2870,E006665 ,E007028 ,2010JJ00,,,,,,
2871,E006665 ,E007028 ,2011JJ00,,,,,,
2872,E006665 ,E007028 ,2012JJ00,,,,,,
2873,E006665 ,E007028 ,2013JJ00,,,,,,
2874,E006665 ,E007028 ,2014JJ00,,,,,,
2875,E006665 ,E007028 ,2015JJ00,,,,,,
2876,E006665 ,E007028 ,2016JJ00,,,,,,
2877,E006665 ,E007028 ,2017JJ00,,,,,,
2878,E006665 ,E007028 ,2018JJ00,,,,,,
2879,E006665 ,E007028 ,2019JJ00,,,,,,
2880,E006666 ,E007022 ,1990JJ00,2612.0,0.14,1296.0,0.05,74.0,0.05
2881,E006666 ,E007022 ,1991JJ00,2988.0,0.15,1490.0,0.05,85.0,0.05
2882,E006666 ,E007022 ,1992JJ00,3460.0,0.18,1725.0,0.06,98.0,0.06
2883,E006666 ,E007022 ,1993JJ00,3991.0,0.2,1993.0,0.07,113.0,0.07
2884,E006666 ,E007022 ,1994JJ00,4556.0,0.23,2279.0,0.08,129.0,0.07
2885,E006666 ,E007022 ,1995JJ00,5141.0,0.25,2575.0,0.08,146.0,0.08
2886,E006666 ,E007022 ,1996JJ00,5379.0,0.24,2716.0,0.08,154.0,0.08
2887,E006666 ,E007022 ,1997JJ00,5344.0,0.25,2723.0,0.09,155.0,0.09
2888,E006666 ,E007022 ,1998JJ00,5296.0,0.25,2724.0,0.09,155.0,0.09
2889,E006666 ,E007022 ,1999JJ00,5238.0,0.25,2720.0,0.09,155.0,0.09
2890,E006666 ,E007022 ,2000JJ00,5171.0,0.24,2712.0,0.09,154.0,0.09
2891,E006666 ,E007022 ,2001JJ00,5088.0,0.23,2695.0,0.08,153.0,0.09
2892,E006666 ,E007022 ,2002JJ00,4998.0,0.23,2675.0,0.08,152.0,0.09
2893,E006666 ,E007022 ,2003JJ00,4894.0,0.22,2645.0,0.08,150.0,0.08
2894,E006666 ,E007022 ,2004JJ00,4785.0,0.21,2613.0,0.08,148.0,0.08
2895,E006666 ,E007022 ,2005JJ00,4672.0,0.2,2579.0,0.08,146.0,0.08
2896,E006666 ,E007022 ,2006JJ00,4483.0,0.2,2488.0,0.08,141.0,0.08
2897,E006666 ,E007022 ,2007JJ00,4295.0,0.19,2396.0,0.07,136.0,0.08
2898,E006666 ,E007022 ,2008JJ00,4214.0,0.18,2390.0,0.07,136.0,0.08
2899,E006666 ,E007022 ,2009JJ00,4154.0,0.19,2399.0,0.07,136.0,0.08
2900,E006666 ,E007022 ,2010JJ00,4115.0,0.17,2424.0,0.07,137.0,0.08
2901,E006666 ,E007022 ,2011JJ00,4080.0,0.19,2449.0,0.08,138.0,0.08
2902,E006666 ,E007022 ,2012JJ00,3357.0,0.15,1959.0,0.06,111.0,0.07
2903,E006666 ,E007022 ,2013JJ00,3157.0,0.14,1879.0,0.06,106.0,0.06
2904,E006666 ,E007022 ,2014JJ00,3002.0,0.15,1842.0,0.06,104.0,0.07
2905,E006666 ,E007022 ,2015JJ00,2849.0,0.14,1799.0,0.06,102.0,0.06
2906,E006666 ,E007022 ,2016JJ00,2701.0,0.13,1757.0,0.06,99.0,0.06
2907,E006666 ,E007022 ,2017JJ00,2562.0,0.12,1717.0,0.05,97.0,0.06
2908,E006666 ,E007022 ,2018JJ00,2421.0,0.11,1672.0,0.05,95.0,0.06
2909,E006666 ,E007022 ,2019JJ00,2266.0,0.11,1613.0,0.05,91.0,0.06
2910,E006666 ,E006607 ,1990JJ00,,,,,,
2911,E006666 ,E006607 ,1991JJ00,,,,,,
2912,E006666 ,E006607 ,1992JJ00,,,,,,
2913,E006666 ,E006607 ,1993JJ00,,,,,,
2914,E006666 ,E006607 ,1994JJ00,,,,,,
2915,E006666 ,E006607 ,1995JJ00,,,,,,
2916,E006666 ,E006607 ,1996JJ00,,,,,,
2917,E006666 ,E006607 ,1997JJ00,,,,,,
2918,E006666 ,E006607 ,1998JJ00,,,,,,
2919,E006666 ,E006607 ,1999JJ00,,,,,,
2920,E006666 ,E006607 ,2000JJ00,,,,,,
2921,E006666 ,E006607 ,2001JJ00,,,,,,
2922,E006666 ,E006607 ,2002JJ00,,,,,,
2923,E006666 ,E006607 ,2003JJ00,,,,,,
2924,E006666 ,E006607 ,2004JJ00,,,,,,
2925,E006666 ,E006607 ,2005JJ00,,,,,,
2926,E006666 ,E006607 ,2006JJ00,,,,,,
2927,E006666 ,E006607 ,2007JJ00,,,,,,
2928,E006666 ,E006607 ,2008JJ00,,,,,,
2929,E006666 ,E006607 ,2009JJ00,,,,,,
2930,E006666 ,E006607 ,2010JJ00,,,,,,
2931,E006666 ,E006607 ,2011JJ00,,,,,,
2932,E006666 ,E006607 ,2012JJ00,,,,,,
2933,E006666 ,E006607 ,2013JJ00,,,,,,
2934,E006666 ,E006607 ,2014JJ00,,,,,,
2935,E006666 ,E006607 ,2015JJ00,,,,,,
2936,E006666 ,E006607 ,2016JJ00,,,,,,
2937,E006666 ,E006607 ,2017JJ00,,,,,,
2938,E006666 ,E006607 ,2018JJ00,,,,,,
2939,E006666 ,E006607 ,2019JJ00,,,,,,
2940,E006666 ,E006608 ,1990JJ00,2612.0,0.14,1296.0,0.05,74.0,0.05
2941,E006666 ,E006608 ,1991JJ00,2988.0,0.15,1490.0,0.05,85.0,0.05
2942,E006666 ,E006608 ,1992JJ00,3460.0,0.18,1725.0,0.06,98.0,0.06
2943,E006666 ,E006608 ,1993JJ00,3991.0,0.2,1993.0,0.07,113.0,0.07
2944,E006666 ,E006608 ,1994JJ00,4556.0,0.23,2279.0,0.08,129.0,0.07
2945,E006666 ,E006608 ,1995JJ00,5141.0,0.25,2575.0,0.08,146.0,0.08
2946,E006666 ,E006608 ,1996JJ00,5379.0,0.24,2716.0,0.08,154.0,0.08
2947,E006666 ,E006608 ,1997JJ00,5344.0,0.25,2723.0,0.09,155.0,0.09
2948,E006666 ,E006608 ,1998JJ00,5296.0,0.25,2724.0,0.09,155.0,0.09
2949,E006666 ,E006608 ,1999JJ00,5238.0,0.25,2720.0,0.09,155.0,0.09
2950,E006666 ,E006608 ,2000JJ00,5171.0,0.24,2712.0,0.09,154.0,0.09
2951,E006666 ,E006608 ,2001JJ00,5088.0,0.23,2695.0,0.08,153.0,0.09
2952,E006666 ,E006608 ,2002JJ00,4998.0,0.23,2675.0,0.08,152.0,0.09
2953,E006666 ,E006608 ,2003JJ00,4894.0,0.22,2645.0,0.08,150.0,0.08
2954,E006666 ,E006608 ,2004JJ00,4785.0,0.21,2613.0,0.08,148.0,0.08
2955,E006666 ,E006608 ,2005JJ00,4672.0,0.2,2579.0,0.08,146.0,0.08
2956,E006666 ,E006608 ,2006JJ00,4483.0,0.2,2488.0,0.08,141.0,0.08
2957,E006666 ,E006608 ,2007JJ00,4295.0,0.19,2396.0,0.07,136.0,0.08
2958,E006666 ,E006608 ,2008JJ00,4214.0,0.18,2390.0,0.07,136.0,0.08
2959,E006666 ,E006608 ,2009JJ00,4154.0,0.19,2399.0,0.07,136.0,0.08
2960,E006666 ,E006608 ,2010JJ00,4115.0,0.17,2424.0,0.07,137.0,0.08
2961,E006666 ,E006608 ,2011JJ00,4080.0,0.19,2449.0,0.08,138.0,0.08
2962,E006666 ,E006608 ,2012JJ00,3357.0,0.15,1959.0,0.06,111.0,0.07
2963,E006666 ,E006608 ,2013JJ00,3157.0,0.14,1879.0,0.06,106.0,0.06
2964,E006666 ,E006608 ,2014JJ00,3002.0,0.15,1842.0,0.06,104.0,0.07
2965,E006666 ,E006608 ,2015JJ00,2849.0,0.14,1799.0,0.06,102.0,0.06
2966,E006666 ,E006608 ,2016JJ00,2701.0,0.13,1757.0,0.06,99.0,0.06
2967,E006666 ,E006608 ,2017JJ00,2562.0,0.12,1717.0,0.05,97.0,0.06
2968,E006666 ,E006608 ,2018JJ00,2421.0,0.11,1672.0,0.05,95.0,0.06
2969,E006666 ,E006608 ,2019JJ00,2266.0,0.11,1613.0,0.05,91.0,0.06
2970,E006666 ,E007028 ,1990JJ00,,,,,,
2971,E006666 ,E007028 ,1991JJ00,,,,,,
2972,E006666 ,E007028 ,1992JJ00,,,,,,
2973,E006666 ,E007028 ,1993JJ00,,,,,,
2974,E006666 ,E007028 ,1994JJ00,,,,,,
2975,E006666 ,E007028 ,1995JJ00,,,,,,
2976,E006666 ,E007028 ,1996JJ00,,,,,,
2977,E006666 ,E007028 ,1997JJ00,,,,,,
2978,E006666 ,E007028 ,1998JJ00,,,,,,
2979,E006666 ,E007028 ,1999JJ00,,,,,,
2980,E006666 ,E007028 ,2000JJ00,,,,,,
2981,E006666 ,E007028 ,2001JJ00,,,,,,
2982,E006666 ,E007028 ,2002JJ00,,,,,,
2983,E006666 ,E007028 ,2003JJ00,,,,,,
2984,E006666 ,E007028 ,2004JJ00,,,,,,
2985,E006666 ,E007028 ,2005JJ00,,,,,,
2986,E006666 ,E007028 ,2006JJ00,,,,,,
2987,E006666 ,E007028 ,2007JJ00,,,,,,
2988,E006666 ,E007028 ,2008JJ00,,,,,,
2989,E006666 ,E007028 ,2009JJ00,,,,,,
2990,E006666 ,E007028 ,2010JJ00,,,,,,
2991,E006666 ,E007028 ,2011JJ00,,,,,,
2992,E006666 ,E007028 ,2012JJ00,,,,,,
2993,E006666 ,E007028 ,2013JJ00,,,,,,
2994,E006666 ,E007028 ,2014JJ00,,,,,,
2995,E006666 ,E007028 ,2015JJ00,,,,,,
2996,E006666 ,E007028 ,2016JJ00,,,,,,
2997,E006666 ,E007028 ,2017JJ00,,,,,,
2998,E006666 ,E007028 ,2018JJ00,,,,,,
2999,E006666 ,E007028 ,2019JJ00,,,,,,
3000,E006667 ,E007022 ,1990JJ00,6135.0,0.34,3394.0,0.12,193.0,0.12
3001,E006667 ,E007022 ,1991JJ00,5756.0,0.3,3199.0,0.11,182.0,0.11
3002,E006667 ,E007022 ,1992JJ00,5398.0,0.28,3015.0,0.1,171.0,0.1
3003,E006667 ,E007022 ,1993JJ00,5070.0,0.25,2845.0,0.1,162.0,0.09
3004,E006667 ,E007022 ,1994JJ00,4766.0,0.24,2688.0,0.09,153.0,0.09
3005,E006667 ,E007022 ,1995JJ00,4479.0,0.22,2539.0,0.08,144.0,0.08
3006,E006667 ,E007022 ,1996JJ00,4695.0,0.21,2795.0,0.09,159.0,0.09
3007,E006667 ,E007022 ,1997JJ00,4897.0,0.23,3035.0,0.1,172.0,0.1
3008,E006667 ,E007022 ,1998JJ00,5091.0,0.24,3262.0,0.1,185.0,0.1
3009,E006667 ,E007022 ,1999JJ00,5267.0,0.25,3469.0,0.11,197.0,0.11
3010,E006667 ,E007022 ,2000JJ00,5421.0,0.25,3654.0,0.12,208.0,0.12
3011,E006667 ,E007022 ,2001JJ00,5453.0,0.25,3745.0,0.12,213.0,0.12
3012,E006667 ,E007022 ,2002JJ00,5498.0,0.25,3844.0,0.12,218.0,0.12
3013,E006667 ,E007022 ,2003JJ00,5972.0,0.27,4228.0,0.13,240.0,0.13
3014,E006667 ,E007022 ,2004JJ00,6835.0,0.29,4898.0,0.14,278.0,0.15
3015,E006667 ,E007022 ,2005JJ00,7750.0,0.34,5616.0,0.17,319.0,0.18
3016,E006667 ,E007022 ,2006JJ00,8689.0,0.38,6362.0,0.19,361.0,0.21
3017,E006667 ,E007022 ,2007JJ00,8875.0,0.39,6562.0,0.2,372.0,0.22
3018,E006667 ,E007022 ,2008JJ00,9182.0,0.4,6862.0,0.21,389.0,0.22
3019,E006667 ,E007022 ,2009JJ00,9563.0,0.44,7219.0,0.22,409.0,0.24
3020,E006667 ,E007022 ,2010JJ00,10013.0,0.42,7631.0,0.22,432.0,0.24
3021,E006667 ,E007022 ,2011JJ00,10439.0,0.48,8020.0,0.25,453.0,0.27
3022,E006667 ,E007022 ,2012JJ00,10763.0,0.49,8252.0,0.25,466.0,0.28
3023,E006667 ,E007022 ,2013JJ00,11113.0,0.5,8567.0,0.27,484.0,0.29
3024,E006667 ,E007022 ,2014JJ00,11120.0,0.55,8608.0,0.28,485.0,0.31
3025,E006667 ,E007022 ,2015JJ00,11092.0,0.54,8616.0,0.28,487.0,0.29
3026,E006667 ,E007022 ,2016JJ00,11040.0,0.53,8603.0,0.27,486.0,0.29
3027,E006667 ,E007022 ,2017JJ00,10875.0,0.51,8493.0,0.27,481.0,0.29
3028,E006667 ,E007022 ,2018JJ00,10713.0,0.51,8382.0,0.27,474.0,0.3
3029,E006667 ,E007022 ,2019JJ00,10421.0,0.5,8168.0,0.27,462.0,0.3
3030,E006667 ,E006607 ,1990JJ00,,,,,,
3031,E006667 ,E006607 ,1991JJ00,,,,,,
3032,E006667 ,E006607 ,1992JJ00,,,,,,
3033,E006667 ,E006607 ,1993JJ00,,,,,,
3034,E006667 ,E006607 ,1994JJ00,,,,,,
3035,E006667 ,E006607 ,1995JJ00,,,,,,
3036,E006667 ,E006607 ,1996JJ00,,,,,,
3037,E006667 ,E006607 ,1997JJ00,,,,,,
3038,E006667 ,E006607 ,1998JJ00,,,,,,
3039,E006667 ,E006607 ,1999JJ00,,,,,,
3040,E006667 ,E006607 ,2000JJ00,,,,,,
3041,E006667 ,E006607 ,2001JJ00,,,,,,
3042,E006667 ,E006607 ,2002JJ00,,,,,,
3043,E006667 ,E006607 ,2003JJ00,,,,,,
3044,E006667 ,E006607 ,2004JJ00,,,,,,
3045,E006667 ,E006607 ,2005JJ00,,,,,,
3046,E006667 ,E006607 ,2006JJ00,,,,,,
3047,E006667 ,E006607 ,2007JJ00,,,,,,
3048,E006667 ,E006607 ,2008JJ00,,,,,,
3049,E006667 ,E006607 ,2009JJ00,,,,,,
3050,E006667 ,E006607 ,2010JJ00,,,,,,
3051,E006667 ,E006607 ,2011JJ00,,,,,,
3052,E006667 ,E006607 ,2012JJ00,,,,,,
3053,E006667 ,E006607 ,2013JJ00,,,,,,
3054,E006667 ,E006607 ,2014JJ00,,,,,,
3055,E006667 ,E006607 ,2015JJ00,,,,,,
3056,E006667 ,E006607 ,2016JJ00,,,,,,
3057,E006667 ,E006607 ,2017JJ00,,,,,,
3058,E006667 ,E006607 ,2018JJ00,,,,,,
3059,E006667 ,E006607 ,2019JJ00,,,,,,
3060,E006667 ,E006608 ,1990JJ00,6135.0,0.34,3394.0,0.12,193.0,0.12
3061,E006667 ,E006608 ,1991JJ00,5756.0,0.3,3199.0,0.11,182.0,0.11
3062,E006667 ,E006608 ,1992JJ00,5398.0,0.28,3015.0,0.1,171.0,0.1
3063,E006667 ,E006608 ,1993JJ00,5070.0,0.25,2845.0,0.1,162.0,0.09
3064,E006667 ,E006608 ,1994JJ00,4766.0,0.24,2688.0,0.09,153.0,0.09
3065,E006667 ,E006608 ,1995JJ00,4479.0,0.22,2539.0,0.08,144.0,0.08
3066,E006667 ,E006608 ,1996JJ00,4695.0,0.21,2795.0,0.09,159.0,0.09
3067,E006667 ,E006608 ,1997JJ00,4897.0,0.23,3035.0,0.1,172.0,0.1
3068,E006667 ,E006608 ,1998JJ00,5091.0,0.24,3262.0,0.1,185.0,0.1
3069,E006667 ,E006608 ,1999JJ00,5267.0,0.25,3469.0,0.11,197.0,0.11
3070,E006667 ,E006608 ,2000JJ00,5421.0,0.25,3654.0,0.12,208.0,0.12
3071,E006667 ,E006608 ,2001JJ00,5453.0,0.25,3745.0,0.12,213.0,0.12
3072,E006667 ,E006608 ,2002JJ00,5498.0,0.25,3844.0,0.12,218.0,0.12
3073,E006667 ,E006608 ,2003JJ00,5972.0,0.27,4228.0,0.13,240.0,0.13
3074,E006667 ,E006608 ,2004JJ00,6835.0,0.29,4898.0,0.14,278.0,0.15
3075,E006667 ,E006608 ,2005JJ00,7750.0,0.34,5616.0,0.17,319.0,0.18
3076,E006667 ,E006608 ,2006JJ00,8689.0,0.38,6362.0,0.19,361.0,0.21
3077,E006667 ,E006608 ,2007JJ00,8875.0,0.39,6562.0,0.2,372.0,0.22
3078,E006667 ,E006608 ,2008JJ00,9182.0,0.4,6862.0,0.21,389.0,0.22
3079,E006667 ,E006608 ,2009JJ00,9563.0,0.44,7219.0,0.22,409.0,0.24
3080,E006667 ,E006608 ,2010JJ00,10013.0,0.42,7631.0,0.22,432.0,0.24
3081,E006667 ,E006608 ,2011JJ00,10439.0,0.48,8020.0,0.25,453.0,0.27
3082,E006667 ,E006608 ,2012JJ00,10763.0,0.49,8252.0,0.25,466.0,0.28
3083,E006667 ,E006608 ,2013JJ00,11113.0,0.5,8567.0,0.27,484.0,0.29
3084,E006667 ,E006608 ,2014JJ00,11120.0,0.55,8608.0,0.28,485.0,0.31
3085,E006667 ,E006608 ,2015JJ00,11092.0,0.54,8616.0,0.28,487.0,0.29
3086,E006667 ,E006608 ,2016JJ00,11040.0,0.53,8603.0,0.27,486.0,0.29
3087,E006667 ,E006608 ,2017JJ00,10875.0,0.51,8493.0,0.27,481.0,0.29
3088,E006667 ,E006608 ,2018JJ00,10713.0,0.51,8382.0,0.27,474.0,0.3
3089,E006667 ,E006608 ,2019JJ00,10421.0,0.5,8168.0,0.27,462.0,0.3
3090,E006667 ,E007028 ,1990JJ00,,,,,,
3091,E006667 ,E007028 ,1991JJ00,,,,,,
3092,E006667 ,E007028 ,1992JJ00,,,,,,
3093,E006667 ,E007028 ,1993JJ00,,,,,,
3094,E006667 ,E007028 ,1994JJ00,,,,,,
3095,E006667 ,E007028 ,1995JJ00,,,,,,
3096,E006667 ,E007028 ,1996JJ00,,,,,,
3097,E006667 ,E007028 ,1997JJ00,,,,,,
3098,E006667 ,E007028 ,1998JJ00,,,,,,
3099,E006667 ,E007028 ,1999JJ00,,,,,,
3100,E006667 ,E007028 ,2000JJ00,,,,,,
3101,E006667 ,E007028 ,2001JJ00,,,,,,
3102,E006667 ,E007028 ,2002JJ00,,,,,,
3103,E006667 ,E007028 ,2003JJ00,,,,,,
3104,E006667 ,E007028 ,2004JJ00,,,,,,
3105,E006667 ,E007028 ,2005JJ00,,,,,,
3106,E006667 ,E007028 ,2006JJ00,,,,,,
3107,E006667 ,E007028 ,2007JJ00,,,,,,
3108,E006667 ,E007028 ,2008JJ00,,,,,,
3109,E006667 ,E007028 ,2009JJ00,,,,,,
3110,E006667 ,E007028 ,2010JJ00,,,,,,
3111,E006667 ,E007028 ,2011JJ00,,,,,,
3112,E006667 ,E007028 ,2012JJ00,,,,,,
3113,E006667 ,E007028 ,2013JJ00,,,,,,
3114,E006667 ,E007028 ,2014JJ00,,,,,,
3115,E006667 ,E007028 ,2015JJ00,,,,,,
3116,E006667 ,E007028 ,2016JJ00,,,,,,
3117,E006667 ,E007028 ,2017JJ00,,,,,,
3118,E006667 ,E007028 ,2018JJ00,,,,,,
3119,E006667 ,E007028 ,2019JJ00,,,,,,
3120,E007204 ,E007022 ,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3121,E007204 ,E007022 ,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3122,E007204 ,E007022 ,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3123,E007204 ,E007022 ,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3124,E007204 ,E007022 ,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3125,E007204 ,E007022 ,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3126,E007204 ,E007022 ,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3127,E007204 ,E007022 ,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3128,E007204 ,E007022 ,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3129,E007204 ,E007022 ,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3130,E007204 ,E007022 ,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3131,E007204 ,E007022 ,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3132,E007204 ,E007022 ,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3133,E007204 ,E007022 ,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3134,E007204 ,E007022 ,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3135,E007204 ,E007022 ,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3136,E007204 ,E007022 ,2006JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3137,E007204 ,E007022 ,2007JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3138,E007204 ,E007022 ,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3139,E007204 ,E007022 ,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3140,E007204 ,E007022 ,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3141,E007204 ,E007022 ,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3142,E007204 ,E007022 ,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3143,E007204 ,E007022 ,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3144,E007204 ,E007022 ,2014JJ00,109.0,0.01,97.0,0.0,6.0,0.0
3145,E007204 ,E007022 ,2015JJ00,211.0,0.01,189.0,0.01,11.0,0.01
3146,E007204 ,E007022 ,2016JJ00,310.0,0.01,278.0,0.01,16.0,0.01
