ID,Energiedragers,BedrijfstakkenBranchesSBI2008,Perioden,TotaalEnergieverbruik_1,FinaalEnergieverbruik_2,NietEnergetischGebruik_3,SaldoInzetProductieEnergie_4,InzetEnergieVoorOmzetting_5,ProductieEnergieUitOmzetting_6,TotaalEnergieverbruik_7,Winning_8,EnergieAanvoer_9,EnergieAflevering_10,Voorraadmutatie_11
11680,E006595   ,402000,2015JJ00,,,,,,,,,,,
11681,E006595   ,402000,2016JJ00,,,,,,,,,,,
11682,E006595   ,403300,2011JJ00,,,,,,,,,,,
11683,E006595   ,403300,2012JJ00,,,,,,,,,,,
11684,E006595   ,403300,2013JJ00,,,,,,,,,,,
11685,E006595   ,403300,2014JJ00,,,,,,,,,,,
11686,E006595   ,403300,2015JJ00,,,,,,,,,,,
11687,E006595   ,403300,2016JJ00,,,,,,,,,,,
11688,E006595   ,410200,2011JJ00,,,,,,,,,,,
11689,E006595   ,410200,2012JJ00,,,,,,,,,,,
11690,E006595   ,410200,2013JJ00,,,,,,,,,,,
11691,E006595   ,410200,2014JJ00,,,,,,,,,,,
11692,E006595   ,410200,2015JJ00,,,,,,,,,,,
11693,E006595   ,410200,2016JJ00,,,,,,,,,,,
11694,E006595   ,417400,2011JJ00,,,,,,,,,,,
11695,E006595   ,417400,2012JJ00,,,,,,,,,,,
11696,E006595   ,417400,2013JJ00,,,,,,,,,,,
11697,E006595   ,417400,2014JJ00,,,,,,,,,,,
11698,E006595   ,417400,2015JJ00,,,,,,,,,,,
11699,E006595   ,417400,2016JJ00,,,,,,,,,,,
11700,E006595   ,419000,2011JJ00,,,,,,,,,,,
11701,E006595   ,419000,2012JJ00,,,,,,,,,,,
11702,E006595   ,419000,2013JJ00,,,,,,,,,,,
11703,E006595   ,419000,2014JJ00,,,,,,,,,,,
11704,E006595   ,419000,2015JJ00,,,,,,,,,,,
11705,E006595   ,419000,2016JJ00,,,,,,,,,,,
11706,E006595   ,422400,2011JJ00,,,,,,,,,,,
11707,E006595   ,422400,2012JJ00,,,,,,,,,,,
11708,E006595   ,422400,2013JJ00,,,,,,,,,,,
11709,E006595   ,422400,2014JJ00,,,,,,,,,,,
11710,E006595   ,422400,2015JJ00,,,,,,,,,,,
11711,E006595   ,422400,2016JJ00,,,,,,,,,,,
11712,E006595   ,428100,2011JJ00,,,,,,,,,,,
11713,E006595   ,428100,2012JJ00,,,,,,,,,,,
11714,E006595   ,428100,2013JJ00,,,,,,,,,,,
11715,E006595   ,428100,2014JJ00,,,,,,,,,,,
11716,E006595   ,428100,2015JJ00,,,,,,,,,,,
11717,E006595   ,428100,2016JJ00,,,,,,,,,,,
11718,E006595   ,435500,2011JJ00,,,,,,,,,,,
11719,E006595   ,435500,2012JJ00,,,,,,,,,,,
11720,E006595   ,435500,2013JJ00,,,,,,,,,,,
11721,E006595   ,435500,2014JJ00,,,,,,,,,,,
11722,E006595   ,435500,2015JJ00,,,,,,,,,,,
11723,E006595   ,435500,2016JJ00,,,,,,,,,,,
11724,E006595   ,440000,2011JJ00,,,,,,,,,,,
11725,E006595   ,440000,2012JJ00,,,,,,,,,,,
11726,E006595   ,440000,2013JJ00,,,,,,,,,,,
11727,E006595   ,440000,2014JJ00,,,,,,,,,,,
11728,E006595   ,440000,2015JJ00,,,,,,,,,,,
11729,E006595   ,440000,2016JJ00,,,,,,,,,,,
11730,E006595   ,440900,2011JJ00,,,,,,,,,,,
11731,E006595   ,440900,2012JJ00,,,,,,,,,,,
11732,E006595   ,440900,2013JJ00,,,,,,,,,,,
11733,E006595   ,440900,2014JJ00,,,,,,,,,,,
11734,E006595   ,440900,2015JJ00,,,,,,,,,,,
11735,E006595   ,440900,2016JJ00,,,,,,,,,,,
11736,E006595   ,999998,2011JJ00,,,,,,,,,,,
11737,E006595   ,999998,2012JJ00,,,,,,,,,,,
11738,E006595   ,999998,2013JJ00,,,,,,,,,,,
11739,E006595   ,999998,2014JJ00,,,,,,,,,,,
11740,E006595   ,999998,2015JJ00,,,,,,,,,,,
11741,E006595   ,999998,2016JJ00,,,,,,,,,,,
11742,E006589   ,300025,2011JJ00,0.3,0.1,,0.2,0.2,,0.3,0.3,,,
11743,E006589   ,300025,2012JJ00,0.4,0.1,,0.3,0.3,,0.4,0.4,,,
11744,E006589   ,300025,2013JJ00,0.7,0.2,,0.6,0.6,,0.7,0.7,,,
11745,E006589   ,300025,2014JJ00,1.1,0.2,,0.8,0.8,,1.1,1.1,,,
11746,E006589   ,300025,2015JJ00,1.5,0.2,,1.2,1.2,,1.5,1.5,,,
11747,E006589   ,300025,2016JJ00,2.1,0.2,,1.8,1.8,,2.1,2.1,,,
11748,E006589   ,301000,2011JJ00,0.0,,,0.0,0.0,,0.0,0.0,,,
11749,E006589   ,301000,2012JJ00,0.1,,,0.1,0.1,,0.1,0.1,,,
11750,E006589   ,301000,2013JJ00,0.3,,,0.3,0.3,,0.3,0.3,,,
11751,E006589   ,301000,2014JJ00,0.4,,,0.4,0.4,,0.4,0.4,,,
11752,E006589   ,301000,2015JJ00,0.5,,,0.5,0.5,,0.5,0.5,,,
11753,E006589   ,301000,2016JJ00,0.7,,,0.7,0.7,,0.7,0.7,,,
11754,E006589   ,301100,2011JJ00,0.0,,,0.0,0.0,,0.0,0.0,,,
11755,E006589   ,301100,2012JJ00,0.1,,,0.1,0.1,,0.1,0.1,,,
11756,E006589   ,301100,2013JJ00,0.3,,,0.3,0.3,,0.3,0.3,,,
11757,E006589   ,301100,2014JJ00,0.4,,,0.4,0.4,,0.4,0.4,,,
11758,E006589   ,301100,2015JJ00,0.5,,,0.5,0.5,,0.5,0.5,,,
11759,E006589   ,301100,2016JJ00,0.7,,,0.7,0.7,,0.7,0.7,,,
11760,E006589   ,304300,2011JJ00,,,,,,,,,,,
11761,E006589   ,304300,2012JJ00,,,,,,,,,,,
11762,E006589   ,304300,2013JJ00,,,,,,,,,,,
11763,E006589   ,304300,2014JJ00,,,,,,,,,,,
11764,E006589   ,304300,2015JJ00,,,,,,,,,,,
11765,E006589   ,304300,2016JJ00,,,,,,,,,,,
11766,E006589   ,305000,2011JJ00,,,,,,,,,,,
11767,E006589   ,305000,2012JJ00,,,,,,,,,,,
11768,E006589   ,305000,2013JJ00,,,,,,,,,,,
11769,E006589   ,305000,2014JJ00,,,,,,,,,,,
11770,E006589   ,305000,2015JJ00,,,,,,,,,,,
11771,E006589   ,305000,2016JJ00,,,,,,,,,,,
11772,E006589   ,300002,2011JJ00,0.0,,,0.0,0.0,,0.0,0.0,,,
11773,E006589   ,300002,2012JJ00,0.1,,,0.1,0.1,,0.1,0.1,,,
11774,E006589   ,300002,2013JJ00,0.1,,,0.1,0.1,,0.1,0.1,,,
11775,E006589   ,300002,2014JJ00,0.1,,,0.1,0.1,,0.1,0.1,,,
11776,E006589   ,300002,2015JJ00,0.2,,,0.2,0.2,,0.2,0.2,,,
11777,E006589   ,300002,2016JJ00,0.3,,,0.3,0.3,,0.3,0.3,,,
11778,E006589   ,305700,2011JJ00,,,,,,,,,,,
11779,E006589   ,305700,2012JJ00,,,,,,,,,,,
11780,E006589   ,305700,2013JJ00,,,,,,,,,,,
11781,E006589   ,305700,2014JJ00,,,,,,,,,,,
11782,E006589   ,305700,2015JJ00,,,,,,,,,,,
11783,E006589   ,305700,2016JJ00,,,,,,,,,,,
11784,E006589   ,305800,2011JJ00,,,,,,,,,,,
11785,E006589   ,305800,2012JJ00,,,,,,,,,,,
11786,E006589   ,305800,2013JJ00,,,,,,,,,,,
11787,E006589   ,305800,2014JJ00,,,,,,,,,,,
11788,E006589   ,305800,2015JJ00,,,,,,,,,,,
11789,E006589   ,305800,2016JJ00,,,,,,,,,,,
11790,E006589   ,306300,2011JJ00,,,,,,,,,,,
11791,E006589   ,306300,2012JJ00,,,,,,,,,,,
11792,E006589   ,306300,2013JJ00,,,,,,,,,,,
11793,E006589   ,306300,2014JJ00,,,,,,,,,,,
11794,E006589   ,306300,2015JJ00,,,,,,,,,,,
11795,E006589   ,306300,2016JJ00,,,,,,,,,,,
11796,E006589   ,307000,2011JJ00,,,,,,,,,,,
11797,E006589   ,307000,2012JJ00,,,,,,,,,,,
11798,E006589   ,307000,2013JJ00,,,,,,,,,,,
11799,E006589   ,307000,2014JJ00,,,,,,,,,,,
11800,E006589   ,307000,2015JJ00,,,,,,,,,,,
11801,E006589   ,307000,2016JJ00,,,,,,,,,,,
11802,E006589   ,307500,2011JJ00,0.0,,,0.0,0.0,,0.0,0.0,,,
11803,E006589   ,307500,2012JJ00,0.0,,,0.0,0.0,,0.0,0.0,,,
11804,E006589   ,307500,2013JJ00,0.0,,,0.0,0.0,,0.0,0.0,,,
11805,E006589   ,307500,2014JJ00,0.0,,,0.0,0.0,,0.0,0.0,,,
11806,E006589   ,307500,2015JJ00,0.1,,,0.1,0.1,,0.1,0.1,,,
11807,E006589   ,307500,2016JJ00,0.1,,,0.1,0.1,,0.1,0.1,,,
11808,E006589   ,307610,2011JJ00,,,,,,,,,,,
11809,E006589   ,307610,2012JJ00,,,,,,,,,,,
11810,E006589   ,307610,2013JJ00,,,,,,,,,,,
11811,E006589   ,307610,2014JJ00,,,,,,,,,,,
11812,E006589   ,307610,2015JJ00,,,,,,,,,,,
11813,E006589   ,307610,2016JJ00,,,,,,,,,,,
11814,E006589   ,307600,2011JJ00,,,,,,,,,,,
11815,E006589   ,307600,2012JJ00,,,,,,,,,,,
11816,E006589   ,307600,2013JJ00,,,,,,,,,,,
11817,E006589   ,307600,2014JJ00,,,,,,,,,,,
11818,E006589   ,307600,2015JJ00,,,,,,,,,,,
11819,E006589   ,307600,2016JJ00,,,,,,,,,,,
11820,E006589   ,307700,2011JJ00,,,,,,,,,,,
11821,E006589   ,307700,2012JJ00,,,,,,,,,,,
11822,E006589   ,307700,2013JJ00,,,,,,,,,,,
11823,E006589   ,307700,2014JJ00,,,,,,,,,,,
11824,E006589   ,307700,2015JJ00,,,,,,,,,,,
11825,E006589   ,307700,2016JJ00,,,,,,,,,,,
11826,E006589   ,308100,2011JJ00,,,,,,,,,,,
11827,E006589   ,308100,2012JJ00,,,,,,,,,,,
11828,E006589   ,308100,2013JJ00,,,,,,,,,,,
11829,E006589   ,308100,2014JJ00,,,,,,,,,,,
11830,E006589   ,308100,2015JJ00,,,,,,,,,,,
11831,E006589   ,308100,2016JJ00,,,,,,,,,,,
11832,E006589   ,308300,2011JJ00,,,,,,,,,,,
11833,E006589   ,308300,2012JJ00,,,,,,,,,,,
11834,E006589   ,308300,2013JJ00,,,,,,,,,,,
11835,E006589   ,308300,2014JJ00,,,,,,,,,,,
11836,E006589   ,308300,2015JJ00,,,,,,,,,,,
11837,E006589   ,308300,2016JJ00,,,,,,,,,,,
11838,E006589   ,308700,2011JJ00,,,,,,,,,,,
11839,E006589   ,308700,2012JJ00,,,,,,,,,,,
11840,E006589   ,308700,2013JJ00,,,,,,,,,,,
11841,E006589   ,308700,2014JJ00,,,,,,,,,,,
11842,E006589   ,308700,2015JJ00,,,,,,,,,,,
11843,E006589   ,308700,2016JJ00,,,,,,,,,,,
11844,E006589   ,309000,2011JJ00,,,,,,,,,,,
11845,E006589   ,309000,2012JJ00,,,,,,,,,,,
11846,E006589   ,309000,2013JJ00,,,,,,,,,,,
11847,E006589   ,309000,2014JJ00,,,,,,,,,,,
11848,E006589   ,309000,2015JJ00,,,,,,,,,,,
11849,E006589   ,309000,2016JJ00,,,,,,,,,,,
11850,E006589   ,309300,2011JJ00,,,,,,,,,,,
11851,E006589   ,309300,2012JJ00,,,,,,,,,,,
11852,E006589   ,309300,2013JJ00,,,,,,,,,,,
11853,E006589   ,309300,2014JJ00,,,,,,,,,,,
11854,E006589   ,309300,2015JJ00,,,,,,,,,,,
11855,E006589   ,309300,2016JJ00,,,,,,,,,,,
11856,E006589   ,309600,2011JJ00,,,,,,,,,,,
11857,E006589   ,309600,2012JJ00,,,,,,,,,,,
11858,E006589   ,309600,2013JJ00,,,,,,,,,,,
11859,E006589   ,309600,2014JJ00,,,,,,,,,,,
11860,E006589   ,309600,2015JJ00,,,,,,,,,,,
11861,E006589   ,309600,2016JJ00,,,,,,,,,,,
11862,E006589   ,310000,2011JJ00,,,,,,,,,,,
11863,E006589   ,310000,2012JJ00,,,,,,,,,,,
11864,E006589   ,310000,2013JJ00,,,,,,,,,,,
11865,E006589   ,310000,2014JJ00,,,,,,,,,,,
11866,E006589   ,310000,2015JJ00,,,,,,,,,,,
11867,E006589   ,310000,2016JJ00,,,,,,,,,,,
11868,E006589   ,311000,2011JJ00,,,,,,,,,,,
11869,E006589   ,311000,2012JJ00,,,,,,,,,,,
11870,E006589   ,311000,2013JJ00,,,,,,,,,,,
11871,E006589   ,311000,2014JJ00,,,,,,,,,,,
11872,E006589   ,311000,2015JJ00,,,,,,,,,,,
11873,E006589   ,311000,2016JJ00,,,,,,,,,,,
11874,E006589   ,311300,2011JJ00,,,,,,,,,,,
11875,E006589   ,311300,2012JJ00,,,,,,,,,,,
11876,E006589   ,311300,2013JJ00,,,,,,,,,,,
11877,E006589   ,311300,2014JJ00,,,,,,,,,,,
11878,E006589   ,311300,2015JJ00,,,,,,,,,,,
11879,E006589   ,311300,2016JJ00,,,,,,,,,,,
11880,E006589   ,312200,2011JJ00,,,,,,,,,,,
11881,E006589   ,312200,2012JJ00,,,,,,,,,,,
11882,E006589   ,312200,2013JJ00,,,,,,,,,,,
11883,E006589   ,312200,2014JJ00,,,,,,,,,,,
11884,E006589   ,312200,2015JJ00,,,,,,,,,,,
11885,E006589   ,312200,2016JJ00,,,,,,,,,,,
11886,E006589   ,312505,2011JJ00,,,,,,,,,,,
11887,E006589   ,312505,2012JJ00,,,,,,,,,,,
11888,E006589   ,312505,2013JJ00,,,,,,,,,,,
11889,E006589   ,312505,2014JJ00,,,,,,,,,,,
11890,E006589   ,312505,2015JJ00,,,,,,,,,,,
11891,E006589   ,312505,2016JJ00,,,,,,,,,,,
11892,E006589   ,312500,2011JJ00,,,,,,,,,,,
11893,E006589   ,312500,2012JJ00,,,,,,,,,,,
11894,E006589   ,312500,2013JJ00,,,,,,,,,,,
11895,E006589   ,312500,2014JJ00,,,,,,,,,,,
11896,E006589   ,312500,2015JJ00,,,,,,,,,,,
11897,E006589   ,312500,2016JJ00,,,,,,,,,,,
11898,E006589   ,314000,2011JJ00,,,,,,,,,,,
11899,E006589   ,314000,2012JJ00,,,,,,,,,,,
11900,E006589   ,314000,2013JJ00,,,,,,,,,,,
11901,E006589   ,314000,2014JJ00,,,,,,,,,,,
11902,E006589   ,314000,2015JJ00,,,,,,,,,,,
11903,E006589   ,314000,2016JJ00,,,,,,,,,,,
11904,E006589   ,315200,2011JJ00,,,,,,,,,,,
11905,E006589   ,315200,2012JJ00,,,,,,,,,,,
11906,E006589   ,315200,2013JJ00,,,,,,,,,,,
11907,E006589   ,315200,2014JJ00,,,,,,,,,,,
11908,E006589   ,315200,2015JJ00,,,,,,,,,,,
11909,E006589   ,315200,2016JJ00,,,,,,,,,,,
11910,E006589   ,315805,2011JJ00,,,,,,,,,,,
11911,E006589   ,315805,2012JJ00,,,,,,,,,,,
11912,E006589   ,315805,2013JJ00,,,,,,,,,,,
11913,E006589   ,315805,2014JJ00,,,,,,,,,,,
11914,E006589   ,315805,2015JJ00,,,,,,,,,,,
11915,E006589   ,315805,2016JJ00,,,,,,,,,,,
11916,E006589   ,315800,2011JJ00,,,,,,,,,,,
11917,E006589   ,315800,2012JJ00,,,,,,,,,,,
11918,E006589   ,315800,2013JJ00,,,,,,,,,,,
11919,E006589   ,315800,2014JJ00,,,,,,,,,,,
11920,E006589   ,315800,2015JJ00,,,,,,,,,,,
11921,E006589   ,315800,2016JJ00,,,,,,,,,,,
11922,E006589   ,317105,2011JJ00,,,,,,,,,,,
11923,E006589   ,317105,2012JJ00,,,,,,,,,,,
11924,E006589   ,317105,2013JJ00,,,,,,,,,,,
11925,E006589   ,317105,2014JJ00,,,,,,,,,,,
11926,E006589   ,317105,2015JJ00,,,,,,,,,,,
11927,E006589   ,317105,2016JJ00,,,,,,,,,,,
11928,E006589   ,317100,2011JJ00,,,,,,,,,,,
11929,E006589   ,317100,2012JJ00,,,,,,,,,,,
11930,E006589   ,317100,2013JJ00,,,,,,,,,,,
11931,E006589   ,317100,2014JJ00,,,,,,,,,,,
11932,E006589   ,317100,2015JJ00,,,,,,,,,,,
11933,E006589   ,317100,2016JJ00,,,,,,,,,,,
11934,E006589   ,318600,2011JJ00,,,,,,,,,,,
11935,E006589   ,318600,2012JJ00,,,,,,,,,,,
11936,E006589   ,318600,2013JJ00,,,,,,,,,,,
11937,E006589   ,318600,2014JJ00,,,,,,,,,,,
11938,E006589   ,318600,2015JJ00,,,,,,,,,,,
11939,E006589   ,318600,2016JJ00,,,,,,,,,,,
11940,E006589   ,320005,2011JJ00,,,,,,,,,,,
11941,E006589   ,320005,2012JJ00,,,,,,,,,,,
11942,E006589   ,320005,2013JJ00,,,,,,,,,,,
11943,E006589   ,320005,2014JJ00,,,,,,,,,,,
11944,E006589   ,320005,2015JJ00,,,,,,,,,,,
11945,E006589   ,320005,2016JJ00,,,,,,,,,,,
11946,E006589   ,320000,2011JJ00,,,,,,,,,,,
11947,E006589   ,320000,2012JJ00,,,,,,,,,,,
11948,E006589   ,320000,2013JJ00,,,,,,,,,,,
11949,E006589   ,320000,2014JJ00,,,,,,,,,,,
11950,E006589   ,320000,2015JJ00,,,,,,,,,,,
11951,E006589   ,320000,2016JJ00,,,,,,,,,,,
11952,E006589   ,320100,2011JJ00,,,,,,,,,,,
11953,E006589   ,320100,2012JJ00,,,,,,,,,,,
11954,E006589   ,320100,2013JJ00,,,,,,,,,,,
11955,E006589   ,320100,2014JJ00,,,,,,,,,,,
11956,E006589   ,320100,2015JJ00,,,,,,,,,,,
11957,E006589   ,320100,2016JJ00,,,,,,,,,,,
11958,E006589   ,320300,2011JJ00,,,,,,,,,,,
11959,E006589   ,320300,2012JJ00,,,,,,,,,,,
11960,E006589   ,320300,2013JJ00,,,,,,,,,,,
11961,E006589   ,320300,2014JJ00,,,,,,,,,,,
11962,E006589   ,320300,2015JJ00,,,,,,,,,,,
11963,E006589   ,320300,2016JJ00,,,,,,,,,,,
11964,E006589   ,320705,2011JJ00,,,,,,,,,,,
11965,E006589   ,320705,2012JJ00,,,,,,,,,,,
11966,E006589   ,320705,2013JJ00,,,,,,,,,,,
11967,E006589   ,320705,2014JJ00,,,,,,,,,,,
11968,E006589   ,320705,2015JJ00,,,,,,,,,,,
11969,E006589   ,320705,2016JJ00,,,,,,,,,,,
11970,E006589   ,320700,2011JJ00,,,,,,,,,,,
11971,E006589   ,320700,2012JJ00,,,,,,,,,,,
11972,E006589   ,320700,2013JJ00,,,,,,,,,,,
11973,E006589   ,320700,2014JJ00,,,,,,,,,,,
11974,E006589   ,320700,2015JJ00,,,,,,,,,,,
11975,E006589   ,320700,2016JJ00,,,,,,,,,,,
11976,E006589   ,320800,2011JJ00,,,,,,,,,,,
11977,E006589   ,320800,2012JJ00,,,,,,,,,,,
11978,E006589   ,320800,2013JJ00,,,,,,,,,,,
11979,E006589   ,320800,2014JJ00,,,,,,,,,,,
11980,E006589   ,320800,2015JJ00,,,,,,,,,,,
11981,E006589   ,320800,2016JJ00,,,,,,,,,,,
11982,E006589   ,320900,2011JJ00,,,,,,,,,,,
11983,E006589   ,320900,2012JJ00,,,,,,,,,,,
11984,E006589   ,320900,2013JJ00,,,,,,,,,,,
11985,E006589   ,320900,2014JJ00,,,,,,,,,,,
11986,E006589   ,320900,2015JJ00,,,,,,,,,,,
11987,E006589   ,320900,2016JJ00,,,,,,,,,,,
11988,E006589   ,321000,2011JJ00,,,,,,,,,,,
11989,E006589   ,321000,2012JJ00,,,,,,,,,,,
11990,E006589   ,321000,2013JJ00,,,,,,,,,,,
11991,E006589   ,321000,2014JJ00,,,,,,,,,,,
11992,E006589   ,321000,2015JJ00,,,,,,,,,,,
11993,E006589   ,321000,2016JJ00,,,,,,,,,,,
11994,E006589   ,321100,2011JJ00,,,,,,,,,,,
11995,E006589   ,321100,2012JJ00,,,,,,,,,,,
11996,E006589   ,321100,2013JJ00,,,,,,,,,,,
11997,E006589   ,321100,2014JJ00,,,,,,,,,,,
11998,E006589   ,321100,2015JJ00,,,,,,,,,,,
11999,E006589   ,321100,2016JJ00,,,,,,,,,,,
12000,E006589   ,321200,2011JJ00,,,,,,,,,,,
12001,E006589   ,321200,2012JJ00,,,,,,,,,,,
12002,E006589   ,321200,2013JJ00,,,,,,,,,,,
12003,E006589   ,321200,2014JJ00,,,,,,,,,,,
12004,E006589   ,321200,2015JJ00,,,,,,,,,,,
12005,E006589   ,321200,2016JJ00,,,,,,,,,,,
12006,E006589   ,321500,2011JJ00,,,,,,,,,,,
12007,E006589   ,321500,2012JJ00,,,,,,,,,,,
12008,E006589   ,321500,2013JJ00,,,,,,,,,,,
12009,E006589   ,321500,2014JJ00,,,,,,,,,,,
12010,E006589   ,321500,2015JJ00,,,,,,,,,,,
12011,E006589   ,321500,2016JJ00,,,,,,,,,,,
12012,E006589   ,321600,2011JJ00,,,,,,,,,,,
12013,E006589   ,321600,2012JJ00,,,,,,,,,,,
12014,E006589   ,321600,2013JJ00,,,,,,,,,,,
12015,E006589   ,321600,2014JJ00,,,,,,,,,,,
12016,E006589   ,321600,2015JJ00,,,,,,,,,,,
12017,E006589   ,321600,2016JJ00,,,,,,,,,,,
12018,E006589   ,321700,2011JJ00,,,,,,,,,,,
12019,E006589   ,321700,2012JJ00,,,,,,,,,,,
12020,E006589   ,321700,2013JJ00,,,,,,,,,,,
12021,E006589   ,321700,2014JJ00,,,,,,,,,,,
12022,E006589   ,321700,2015JJ00,,,,,,,,,,,
12023,E006589   ,321700,2016JJ00,,,,,,,,,,,
12024,E006589   ,321800,2011JJ00,,,,,,,,,,,
12025,E006589   ,321800,2012JJ00,,,,,,,,,,,
12026,E006589   ,321800,2013JJ00,,,,,,,,,,,
12027,E006589   ,321800,2014JJ00,,,,,,,,,,,
12028,E006589   ,321800,2015JJ00,,,,,,,,,,,
12029,E006589   ,321800,2016JJ00,,,,,,,,,,,
12030,E006589   ,322000,2011JJ00,,,,,,,,,,,
12031,E006589   ,322000,2012JJ00,,,,,,,,,,,
12032,E006589   ,322000,2013JJ00,,,,,,,,,,,
12033,E006589   ,322000,2014JJ00,,,,,,,,,,,
12034,E006589   ,322000,2015JJ00,,,,,,,,,,,
12035,E006589   ,322000,2016JJ00,,,,,,,,,,,
12036,E006589   ,322200,2011JJ00,,,,,,,,,,,
12037,E006589   ,322200,2012JJ00,,,,,,,,,,,
12038,E006589   ,322200,2013JJ00,,,,,,,,,,,
12039,E006589   ,322200,2014JJ00,,,,,,,,,,,
12040,E006589   ,322200,2015JJ00,,,,,,,,,,,
12041,E006589   ,322200,2016JJ00,,,,,,,,,,,
12042,E006589   ,322500,2011JJ00,,,,,,,,,,,
12043,E006589   ,322500,2012JJ00,,,,,,,,,,,
12044,E006589   ,322500,2013JJ00,,,,,,,,,,,
12045,E006589   ,322500,2014JJ00,,,,,,,,,,,
12046,E006589   ,322500,2015JJ00,,,,,,,,,,,
12047,E006589   ,322500,2016JJ00,,,,,,,,,,,
12048,E006589   ,323000,2011JJ00,,,,,,,,,,,
12049,E006589   ,323000,2012JJ00,,,,,,,,,,,
12050,E006589   ,323000,2013JJ00,,,,,,,,,,,
12051,E006589   ,323000,2014JJ00,,,,,,,,,,,
12052,E006589   ,323000,2015JJ00,,,,,,,,,,,
12053,E006589   ,323000,2016JJ00,,,,,,,,,,,
12054,E006589   ,323200,2011JJ00,,,,,,,,,,,
12055,E006589   ,323200,2012JJ00,,,,,,,,,,,
12056,E006589   ,323200,2013JJ00,,,,,,,,,,,
12057,E006589   ,323200,2014JJ00,,,,,,,,,,,
12058,E006589   ,323200,2015JJ00,,,,,,,,,,,
12059,E006589   ,323200,2016JJ00,,,,,,,,,,,
12060,E006589   ,323700,2011JJ00,,,,,,,,,,,
12061,E006589   ,323700,2012JJ00,,,,,,,,,,,
12062,E006589   ,323700,2013JJ00,,,,,,,,,,,
12063,E006589   ,323700,2014JJ00,,,,,,,,,,,
12064,E006589   ,323700,2015JJ00,,,,,,,,,,,
12065,E006589   ,323700,2016JJ00,,,,,,,,,,,
12066,E006589   ,324600,2011JJ00,,,,,,,,,,,
12067,E006589   ,324600,2012JJ00,,,,,,,,,,,
12068,E006589   ,324600,2013JJ00,,,,,,,,,,,
12069,E006589   ,324600,2014JJ00,,,,,,,,,,,
12070,E006589   ,324600,2015JJ00,,,,,,,,,,,
12071,E006589   ,324600,2016JJ00,,,,,,,,,,,
12072,E006589   ,324700,2011JJ00,,,,,,,,,,,
12073,E006589   ,324700,2012JJ00,,,,,,,,,,,
12074,E006589   ,324700,2013JJ00,,,,,,,,,,,
12075,E006589   ,324700,2014JJ00,,,,,,,,,,,
12076,E006589   ,324700,2015JJ00,,,,,,,,,,,
12077,E006589   ,324700,2016JJ00,,,,,,,,,,,
12078,E006589   ,325300,2011JJ00,,,,,,,,,,,
12079,E006589   ,325300,2012JJ00,,,,,,,,,,,
12080,E006589   ,325300,2013JJ00,,,,,,,,,,,
12081,E006589   ,325300,2014JJ00,,,,,,,,,,,
12082,E006589   ,325300,2015JJ00,,,,,,,,,,,
12083,E006589   ,325300,2016JJ00,,,,,,,,,,,
12084,E006589   ,325500,2011JJ00,,,,,,,,,,,
12085,E006589   ,325500,2012JJ00,,,,,,,,,,,
12086,E006589   ,325500,2013JJ00,,,,,,,,,,,
12087,E006589   ,325500,2014JJ00,,,,,,,,,,,
12088,E006589   ,325500,2015JJ00,,,,,,,,,,,
12089,E006589   ,325500,2016JJ00,,,,,,,,,,,
12090,E006589   ,325800,2011JJ00,,,,,,,,,,,
12091,E006589   ,325800,2012JJ00,,,,,,,,,,,
12092,E006589   ,325800,2013JJ00,,,,,,,,,,,
12093,E006589   ,325800,2014JJ00,,,,,,,,,,,
12094,E006589   ,325800,2015JJ00,,,,,,,,,,,
12095,E006589   ,325800,2016JJ00,,,,,,,,,,,
12096,E006589   ,326400,2011JJ00,,,,,,,,,,,
12097,E006589   ,326400,2012JJ00,,,,,,,,,,,
12098,E006589   ,326400,2013JJ00,,,,,,,,,,,
12099,E006589   ,326400,2014JJ00,,,,,,,,,,,
12100,E006589   ,326400,2015JJ00,,,,,,,,,,,
12101,E006589   ,326400,2016JJ00,,,,,,,,,,,
12102,E006589   ,326700,2011JJ00,,,,,,,,,,,
12103,E006589   ,326700,2012JJ00,,,,,,,,,,,
12104,E006589   ,326700,2013JJ00,,,,,,,,,,,
12105,E006589   ,326700,2014JJ00,,,,,,,,,,,
12106,E006589   ,326700,2015JJ00,,,,,,,,,,,
12107,E006589   ,326700,2016JJ00,,,,,,,,,,,
12108,E006589   ,327600,2011JJ00,,,,,,,,,,,
12109,E006589   ,327600,2012JJ00,,,,,,,,,,,
12110,E006589   ,327600,2013JJ00,,,,,,,,,,,
12111,E006589   ,327600,2014JJ00,,,,,,,,,,,
12112,E006589   ,327600,2015JJ00,,,,,,,,,,,
12113,E006589   ,327600,2016JJ00,,,,,,,,,,,
12114,E006589   ,327800,2011JJ00,,,,,,,,,,,
12115,E006589   ,327800,2012JJ00,,,,,,,,,,,
12116,E006589   ,327800,2013JJ00,,,,,,,,,,,
12117,E006589   ,327800,2014JJ00,,,,,,,,,,,
12118,E006589   ,327800,2015JJ00,,,,,,,,,,,
12119,E006589   ,327800,2016JJ00,,,,,,,,,,,
12120,E006589   ,328110,2011JJ00,,,,,,,,,,,
12121,E006589   ,328110,2012JJ00,,,,,,,,,,,
12122,E006589   ,328110,2013JJ00,,,,,,,,,,,
12123,E006589   ,328110,2014JJ00,,,,,,,,,,,
