ID,EigendomWoning,Bouwjaar,RegioS,Perioden,TotaalWoningenMetEnergielabel_1,WoningenMetEnergielabelAEnB_2,WoningenMetEnergielabelCEnD_3,WoningenMetEnergielabelEFG_4
3453,3, 1,CR03,2011JJ00,28,1,21,6
3454,3, 1,CR04,2011JJ00,19,11,0,8
3455,3, 1,CR05,2011JJ00,3,0,0,3
3456,3, 1,CR06,2011JJ00,1,0,0,1
3457,3, 1,CR07,2011JJ00,1,0,0,1
3458,3, 1,CR08,2011JJ00,3,2,1,0
3459,3, 1,CR09,2011JJ00,1,0,1,0
3460,3, 1,CR10,2011JJ00,10,1,2,7
3461,3, 1,CR11,2011JJ00,7,0,0,7
3462,3, 1,CR12,2011JJ00,2,1,0,1
3463,3, 1,CR13,2011JJ00,27,3,4,20
3464,3, 1,CR14,2011JJ00,17,3,5,9
3465,3, 1,CR15,2011JJ00,22,1,17,4
3466,3, 1,CR16,2011JJ00,10,2,5,3
3467,3, 1,CR17,2011JJ00,44,14,9,21
3468,3, 1,CR18,2011JJ00,6,2,3,1
3469,3, 1,CR19,2011JJ00,6,0,4,2
3470,3, 1,CR20,2011JJ00,2,0,1,1
3471,3, 1,CR21,2011JJ00,19,0,4,15
3472,3, 1,CR22,2011JJ00,2,0,1,1
3473,3, 1,CR23,2011JJ00,413,131,140,142
3474,3, 1,CR24,2011JJ00,0,0,0,0
3475,3, 1,CR25,2011JJ00,12,0,5,7
3476,3, 1,CR26,2011JJ00,133,4,86,43
3477,3, 1,CR27,2011JJ00,12,0,1,11
3478,3, 1,CR28,2011JJ00,7,1,3,3
3479,3, 1,CR29,2011JJ00,374,15,292,67
3480,3, 1,CR30,2011JJ00,16,5,6,5
3481,3, 1,CR31,2011JJ00,2,0,0,2
3482,3, 1,CR32,2011JJ00,10,3,1,6
3483,3, 1,CR33,2011JJ00,6,0,1,5
3484,3, 1,CR34,2011JJ00,5,0,1,4
3485,3, 1,CR35,2011JJ00,3,1,0,2
3486,3, 1,CR36,2011JJ00,3,1,0,2
3487,3, 1,CR37,2011JJ00,2,0,0,2
3488,3, 1,CR38,2011JJ00,4,1,2,1
3489,3, 1,CR39,2011JJ00,29,1,18,10
3490,3, 1,CR40,2011JJ00,0,0,0,0
3491,3, 1,GA01,2011JJ00,27,0,21,6
3492,3, 1,GA02,2011JJ00,15,11,0,4
3493,3, 1,GA03,2011JJ00,4,0,1,3
3494,3, 1,GA04,2011JJ00,0,0,0,0
3495,3, 1,GA05,2011JJ00,4,0,1,3
3496,3, 1,GA06,2011JJ00,15,0,13,2
3497,3, 1,GA07,2011JJ00,6,1,4,1
3498,3, 1,GA08,2011JJ00,8,3,4,1
3499,3, 1,GA09,2011JJ00,19,6,2,11
3500,3, 1,GA10,2011JJ00,414,131,140,143
3501,3, 1,GA11,2011JJ00,18,0,4,14
3502,3, 1,GA12,2011JJ00,12,0,5,7
3503,3, 1,GA13,2011JJ00,130,4,83,43
3504,3, 1,GA14,2011JJ00,373,15,292,66
3505,3, 1,GA15,2011JJ00,4,0,1,3
3506,3, 1,GA16,2011JJ00,3,0,0,3
3507,3, 1,GA17,2011JJ00,1,0,0,1
3508,3, 1,GA18,2011JJ00,0,0,0,0
3509,3, 1,GA19,2011JJ00,2,1,0,1
3510,3, 1,GA20,2011JJ00,0,0,0,0
3511,3, 1,GA21,2011JJ00,2,0,0,2
3512,3, 1,GA22,2011JJ00,10,1,7,2
3513,3, 1,SG01,2011JJ00,29,1,21,7
3514,3, 1,SG02,2011JJ00,17,11,0,6
3515,3, 1,SG03,2011JJ00,6,1,1,4
3516,3, 1,SG04,2011JJ00,0,0,0,0
3517,3, 1,SG05,2011JJ00,4,0,1,3
3518,3, 1,SG06,2011JJ00,16,0,13,3
3519,3, 1,SG07,2011JJ00,6,1,4,1
3520,3, 1,SG08,2011JJ00,8,3,4,1
3521,3, 1,SG09,2011JJ00,27,7,5,15
3522,3, 1,SG10,2011JJ00,415,131,141,143
3523,3, 1,SG11,2011JJ00,21,0,5,16
3524,3, 1,SG12,2011JJ00,12,0,5,7
3525,3, 1,SG13,2011JJ00,145,4,87,54
3526,3, 1,SG14,2011JJ00,374,15,292,67
3527,3, 1,SG15,2011JJ00,5,0,1,4
3528,3, 1,SG16,2011JJ00,4,0,0,4
3529,3, 1,SG17,2011JJ00,1,0,0,1
3530,3, 1,SG18,2011JJ00,0,0,0,0
3531,3, 1,SG19,2011JJ00,2,1,0,1
3532,3, 1,SG20,2011JJ00,12,0,10,2
3533,3, 1,SG21,2011JJ00,2,0,0,2
3534,3, 1,SG22,2011JJ00,15,1,8,6
3535,3, 2,NL01,2011JJ00,2473,309,1093,1071
3536,3, 2,LD01,2011JJ00,146,6,28,112
3537,3, 2,LD02,2011JJ00,293,6,112,175
3538,3, 2,LD03,2011JJ00,1602,227,818,557
3539,3, 2,LD04,2011JJ00,432,70,135,227
3540,3, 2,PV20,2011JJ00,92,5,9,78
3541,3, 2,PV21,2011JJ00,46,1,17,28
3542,3, 2,PV22,2011JJ00,8,0,2,6
3543,3, 2,PV23,2011JJ00,165,2,55,108
3544,3, 2,PV24,2011JJ00,0,0,0,0
3545,3, 2,PV25,2011JJ00,128,4,57,67
3546,3, 2,PV26,2011JJ00,46,18,12,16
3547,3, 2,PV27,2011JJ00,549,127,189,233
3548,3, 2,PV28,2011JJ00,920,80,541,299
3549,3, 2,PV29,2011JJ00,87,2,76,9
3550,3, 2,PV30,2011JJ00,372,59,126,187
3551,3, 2,PV31,2011JJ00,60,11,9,40
3552,3, 2,CR01,2011JJ00,2,0,0,2
3553,3, 2,CR02,2011JJ00,1,0,0,1
3554,3, 2,CR03,2011JJ00,89,5,9,75
3555,3, 2,CR04,2011JJ00,39,0,16,23
3556,3, 2,CR05,2011JJ00,3,0,0,3
3557,3, 2,CR06,2011JJ00,4,1,1,2
3558,3, 2,CR07,2011JJ00,3,0,1,2
3559,3, 2,CR08,2011JJ00,2,0,0,2
3560,3, 2,CR09,2011JJ00,3,0,1,2
3561,3, 2,CR10,2011JJ00,6,1,2,3
3562,3, 2,CR11,2011JJ00,4,0,4,0
3563,3, 2,CR12,2011JJ00,155,1,49,105
3564,3, 2,CR13,2011JJ00,22,1,6,15
3565,3, 2,CR14,2011JJ00,13,2,4,7
3566,3, 2,CR15,2011JJ00,75,1,40,34
3567,3, 2,CR16,2011JJ00,18,0,7,11
3568,3, 2,CR17,2011JJ00,46,18,12,16
3569,3, 2,CR18,2011JJ00,6,1,2,3
3570,3, 2,CR19,2011JJ00,11,10,1,0
3571,3, 2,CR20,2011JJ00,11,1,3,7
3572,3, 2,CR21,2011JJ00,34,1,14,19
3573,3, 2,CR22,2011JJ00,2,2,0,0
3574,3, 2,CR23,2011JJ00,478,110,168,200
3575,3, 2,CR24,2011JJ00,7,2,1,4
3576,3, 2,CR25,2011JJ00,11,0,2,9
3577,3, 2,CR26,2011JJ00,178,6,62,110
3578,3, 2,CR27,2011JJ00,1,0,1,0
3579,3, 2,CR28,2011JJ00,29,1,0,28
3580,3, 2,CR29,2011JJ00,688,68,471,149
3581,3, 2,CR30,2011JJ00,13,5,5,3
3582,3, 2,CR31,2011JJ00,4,0,2,2
3583,3, 2,CR32,2011JJ00,83,2,74,7
3584,3, 2,CR33,2011JJ00,9,2,2,5
3585,3, 2,CR34,2011JJ00,15,0,1,14
3586,3, 2,CR35,2011JJ00,29,0,24,5
3587,3, 2,CR36,2011JJ00,319,57,99,163
3588,3, 2,CR37,2011JJ00,31,5,1,25
3589,3, 2,CR38,2011JJ00,7,4,2,1
3590,3, 2,CR39,2011JJ00,22,2,6,14
3591,3, 2,CR40,2011JJ00,0,0,0,0
3592,3, 2,GA01,2011JJ00,88,5,8,75
3593,3, 2,GA02,2011JJ00,19,0,14,5
3594,3, 2,GA03,2011JJ00,1,1,0,0
3595,3, 2,GA04,2011JJ00,142,1,45,96
3596,3, 2,GA05,2011JJ00,11,0,2,9
3597,3, 2,GA06,2011JJ00,6,0,4,2
3598,3, 2,GA07,2011JJ00,25,1,7,17
3599,3, 2,GA08,2011JJ00,3,0,1,2
3600,3, 2,GA09,2011JJ00,29,11,9,9
3601,3, 2,GA10,2011JJ00,477,112,167,198
3602,3, 2,GA11,2011JJ00,34,1,14,19
3603,3, 2,GA12,2011JJ00,8,0,1,7
3604,3, 2,GA13,2011JJ00,178,6,62,110
3605,3, 2,GA14,2011JJ00,686,68,470,148
3606,3, 2,GA15,2011JJ00,11,4,4,3
3607,3, 2,GA16,2011JJ00,2,1,0,1
3608,3, 2,GA17,2011JJ00,12,0,0,12
3609,3, 2,GA18,2011JJ00,4,0,4,0
3610,3, 2,GA19,2011JJ00,136,57,75,4
3611,3, 2,GA20,2011JJ00,1,0,1,0
3612,3, 2,GA21,2011JJ00,8,0,1,7
3613,3, 2,GA22,2011JJ00,9,1,3,5
3614,3, 2,SG01,2011JJ00,88,5,8,75
3615,3, 2,SG02,2011JJ00,19,0,14,5
3616,3, 2,SG03,2011JJ00,3,1,2,0
3617,3, 2,SG04,2011JJ00,150,1,48,101
3618,3, 2,SG05,2011JJ00,12,0,2,10
3619,3, 2,SG06,2011JJ00,50,0,33,17
3620,3, 2,SG07,2011JJ00,26,1,7,18
3621,3, 2,SG08,2011JJ00,5,0,1,4
3622,3, 2,SG09,2011JJ00,37,17,10,10
3623,3, 2,SG10,2011JJ00,480,112,168,200
3624,3, 2,SG11,2011JJ00,45,2,17,26
3625,3, 2,SG12,2011JJ00,10,0,1,9
3626,3, 2,SG13,2011JJ00,179,6,63,110
3627,3, 2,SG14,2011JJ00,686,68,470,148
3628,3, 2,SG15,2011JJ00,11,4,4,3
3629,3, 2,SG16,2011JJ00,2,1,0,1
3630,3, 2,SG17,2011JJ00,14,0,1,13
3631,3, 2,SG18,2011JJ00,5,0,4,1
3632,3, 2,SG19,2011JJ00,136,57,75,4
3633,3, 2,SG20,2011JJ00,1,0,1,0
3634,3, 2,SG21,2011JJ00,8,0,1,7
3635,3, 2,SG22,2011JJ00,12,1,4,7
3636,3, 3,NL01,2011JJ00,532,90,158,284
3637,3, 3,LD01,2011JJ00,113,32,51,30
3638,3, 3,LD02,2011JJ00,57,5,8,44
3639,3, 3,LD03,2011JJ00,268,25,83,160
3640,3, 3,LD04,2011JJ00,94,28,16,50
3641,3, 3,PV20,2011JJ00,102,31,49,22
3642,3, 3,PV21,2011JJ00,2,0,0,2
3643,3, 3,PV22,2011JJ00,9,1,2,6
3644,3, 3,PV23,2011JJ00,11,4,2,5
3645,3, 3,PV24,2011JJ00,0,0,0,0
3646,3, 3,PV25,2011JJ00,46,1,6,39
3647,3, 3,PV26,2011JJ00,32,7,9,16
3648,3, 3,PV27,2011JJ00,63,3,19,41
3649,3, 3,PV28,2011JJ00,161,14,53,94
3650,3, 3,PV29,2011JJ00,12,1,2,9
3651,3, 3,PV30,2011JJ00,57,26,4,27
3652,3, 3,PV31,2011JJ00,37,2,12,23
3653,3, 3,CR01,2011JJ00,14,0,12,2
3654,3, 3,CR02,2011JJ00,0,0,0,0
3655,3, 3,CR03,2011JJ00,88,31,37,20
3656,3, 3,CR04,2011JJ00,2,0,0,2
3657,3, 3,CR05,2011JJ00,0,0,0,0
3658,3, 3,CR06,2011JJ00,0,0,0,0
3659,3, 3,CR07,2011JJ00,2,0,1,1
3660,3, 3,CR08,2011JJ00,5,0,0,5
3661,3, 3,CR09,2011JJ00,2,1,1,0
3662,3, 3,CR10,2011JJ00,0,0,0,0
3663,3, 3,CR11,2011JJ00,1,1,0,0
3664,3, 3,CR12,2011JJ00,10,3,2,5
3665,3, 3,CR13,2011JJ00,7,0,2,5
3666,3, 3,CR14,2011JJ00,34,0,0,34
3667,3, 3,CR15,2011JJ00,4,1,3,0
3668,3, 3,CR16,2011JJ00,1,0,1,0
3669,3, 3,CR17,2011JJ00,32,7,9,16
3670,3, 3,CR18,2011JJ00,3,0,3,0
3671,3, 3,CR19,2011JJ00,0,0,0,0
3672,3, 3,CR20,2011JJ00,1,0,0,1
3673,3, 3,CR21,2011JJ00,6,0,1,5
3674,3, 3,CR22,2011JJ00,2,0,1,1
3675,3, 3,CR23,2011JJ00,49,3,13,33
3676,3, 3,CR24,2011JJ00,2,0,1,1
3677,3, 3,CR25,2011JJ00,4,0,0,4
3678,3, 3,CR26,2011JJ00,8,1,1,6
3679,3, 3,CR27,2011JJ00,1,0,0,1
3680,3, 3,CR28,2011JJ00,0,0,0,0
3681,3, 3,CR29,2011JJ00,130,11,52,67
3682,3, 3,CR30,2011JJ00,18,2,0,16
3683,3, 3,CR31,2011JJ00,3,0,0,3
3684,3, 3,CR32,2011JJ00,9,1,2,6
3685,3, 3,CR33,2011JJ00,2,0,0,2
3686,3, 3,CR34,2011JJ00,3,0,1,2
3687,3, 3,CR35,2011JJ00,30,26,1,3
3688,3, 3,CR36,2011JJ00,22,0,2,20
3689,3, 3,CR37,2011JJ00,6,0,1,5
3690,3, 3,CR38,2011JJ00,11,0,0,11
3691,3, 3,CR39,2011JJ00,20,2,11,7
3692,3, 3,CR40,2011JJ00,0,0,0,0
3693,3, 3,GA01,2011JJ00,87,31,37,19
3694,3, 3,GA02,2011JJ00,0,0,0,0
3695,3, 3,GA03,2011JJ00,0,0,0,0
3696,3, 3,GA04,2011JJ00,5,3,0,2
3697,3, 3,GA05,2011JJ00,6,0,2,4
3698,3, 3,GA06,2011JJ00,1,0,1,0
3699,3, 3,GA07,2011JJ00,2,0,2,0
3700,3, 3,GA08,2011JJ00,1,0,0,1
3701,3, 3,GA09,2011JJ00,23,4,7,12
3702,3, 3,GA10,2011JJ00,48,2,14,32
3703,3, 3,GA11,2011JJ00,6,0,1,5
3704,3, 3,GA12,2011JJ00,4,0,0,4
3705,3, 3,GA13,2011JJ00,8,1,1,6
3706,3, 3,GA14,2011JJ00,129,11,51,67
3707,3, 3,GA15,2011JJ00,0,0,0,0
3708,3, 3,GA16,2011JJ00,0,0,0,0
3709,3, 3,GA17,2011JJ00,2,0,0,2
3710,3, 3,GA18,2011JJ00,3,1,0,2
3711,3, 3,GA19,2011JJ00,21,0,1,20
3712,3, 3,GA20,2011JJ00,1,0,0,1
3713,3, 3,GA21,2011JJ00,7,0,1,6
3714,3, 3,GA22,2011JJ00,11,1,10,0
3715,3, 3,SG01,2011JJ00,89,31,38,20
3716,3, 3,SG02,2011JJ00,0,0,0,0
3717,3, 3,SG03,2011JJ00,1,0,0,1
3718,3, 3,SG04,2011JJ00,8,3,1,4
3719,3, 3,SG05,2011JJ00,6,0,2,4
3720,3, 3,SG06,2011JJ00,1,0,1,0
3721,3, 3,SG07,2011JJ00,2,0,2,0
3722,3, 3,SG08,2011JJ00,2,0,1,1
3723,3, 3,SG09,2011JJ00,25,4,8,13
3724,3, 3,SG10,2011JJ00,51,3,14,34
3725,3, 3,SG11,2011JJ00,7,0,1,6
3726,3, 3,SG12,2011JJ00,4,0,0,4
3727,3, 3,SG13,2011JJ00,9,1,1,7
3728,3, 3,SG14,2011JJ00,130,11,52,67
3729,3, 3,SG15,2011JJ00,10,0,0,10
3730,3, 3,SG16,2011JJ00,0,0,0,0
3731,3, 3,SG17,2011JJ00,2,0,0,2
3732,3, 3,SG18,2011JJ00,3,1,0,2
3733,3, 3,SG19,2011JJ00,21,0,1,20
3734,3, 3,SG20,2011JJ00,1,0,0,1
3735,3, 3,SG21,2011JJ00,7,0,1,6
3736,3, 3,SG22,2011JJ00,11,1,10,0
3737,3, 4,NL01,2011JJ00,5365,290,1572,3503
3738,3, 4,LD01,2011JJ00,538,1,88,449
3739,3, 4,LD02,2011JJ00,1780,13,510,1257
3740,3, 4,LD03,2011JJ00,2327,269,648,1410
3741,3, 4,LD04,2011JJ00,720,7,326,387
3742,3, 4,PV20,2011JJ00,159,0,21,138
3743,3, 4,PV21,2011JJ00,184,0,2,182
3744,3, 4,PV22,2011JJ00,195,1,65,129
3745,3, 4,PV23,2011JJ00,1004,9,390,605
3746,3, 4,PV24,2011JJ00,21,0,0,21
3747,3, 4,PV25,2011JJ00,755,4,120,631
3748,3, 4,PV26,2011JJ00,397,148,87,162
3749,3, 4,PV27,2011JJ00,627,55,177,395
3750,3, 4,PV28,2011JJ00,1041,64,355,622
3751,3, 4,PV29,2011JJ00,262,2,29,231
3752,3, 4,PV30,2011JJ00,170,2,21,147
3753,3, 4,PV31,2011JJ00,550,5,305,240
3754,3, 4,CR01,2011JJ00,14,0,0,14
3755,3, 4,CR02,2011JJ00,9,0,0,9
3756,3, 4,CR03,2011JJ00,136,0,21,115
3757,3, 4,CR04,2011JJ00,99,0,0,99
3758,3, 4,CR05,2011JJ00,2,0,1,1
3759,3, 4,CR06,2011JJ00,83,0,1,82
3760,3, 4,CR07,2011JJ00,50,0,25,25
3761,3, 4,CR08,2011JJ00,135,0,40,95
3762,3, 4,CR09,2011JJ00,10,1,0,9
3763,3, 4,CR10,2011JJ00,49,2,8,39
3764,3, 4,CR11,2011JJ00,211,0,5,206
3765,3, 4,CR12,2011JJ00,744,7,377,360
3766,3, 4,CR13,2011JJ00,304,1,30,273
3767,3, 4,CR14,2011JJ00,103,2,47,54
3768,3, 4,CR15,2011JJ00,255,1,13,241
3769,3, 4,CR16,2011JJ00,93,0,30,63
3770,3, 4,CR17,2011JJ00,397,148,87,162
3771,3, 4,CR18,2011JJ00,45,0,8,37
3772,3, 4,CR19,2011JJ00,2,0,1,1
3773,3, 4,CR20,2011JJ00,10,0,4,6
3774,3, 4,CR21,2011JJ00,39,0,10,29
3775,3, 4,CR22,2011JJ00,10,0,4,6
3776,3, 4,CR23,2011JJ00,509,47,147,315
3777,3, 4,CR24,2011JJ00,12,8,3,1
3778,3, 4,CR25,2011JJ00,29,0,3,26
3779,3, 4,CR26,2011JJ00,275,0,111,164
3780,3, 4,CR27,2011JJ00,18,0,2,16
3781,3, 4,CR28,2011JJ00,27,0,2,25
3782,3, 4,CR29,2011JJ00,486,64,209,213
3783,3, 4,CR30,2011JJ00,206,0,28,178
3784,3, 4,CR31,2011JJ00,3,0,1,2
3785,3, 4,CR32,2011JJ00,259,2,28,229
3786,3, 4,CR33,2011JJ00,44,1,8,35
3787,3, 4,CR34,2011JJ00,15,1,5,9
3788,3, 4,CR35,2011JJ00,7,0,4,3
3789,3, 4,CR36,2011JJ00,104,0,4,100
3790,3, 4,CR37,2011JJ00,8,2,1,5
3791,3, 4,CR38,2011JJ00,10,0,3,7
3792,3, 4,CR39,2011JJ00,532,3,301,228
3793,3, 4,CR40,2011JJ00,21,0,0,21
3794,3, 4,GA01,2011JJ00,84,0,18,66
3795,3, 4,GA02,2011JJ00,10,0,0,10
3796,3, 4,GA03,2011JJ00,35,1,5,29
3797,3, 4,GA04,2011JJ00,320,6,108,206
3798,3, 4,GA05,2011JJ00,165,1,17,147
3799,3, 4,GA06,2011JJ00,239,0,11,228
3800,3, 4,GA07,2011JJ00,3,0,1,2
3801,3, 4,GA08,2011JJ00,25,0,8,17
3802,3, 4,GA09,2011JJ00,13,1,5,7
3803,3, 4,GA10,2011JJ00,486,47,127,312
3804,3, 4,GA11,2011JJ00,28,0,8,20
3805,3, 4,GA12,2011JJ00,2,0,0,2
3806,3, 4,GA13,2011JJ00,274,0,110,164
3807,3, 4,GA14,2011JJ00,412,64,185,163
3808,3, 4,GA15,2011JJ00,22,0,3,19
3809,3, 4,GA16,2011JJ00,1,1,0,0
3810,3, 4,GA17,2011JJ00,11,1,3,7
3811,3, 4,GA18,2011JJ00,3,0,1,2
3812,3, 4,GA19,2011JJ00,20,0,1,19
3813,3, 4,GA20,2011JJ00,7,0,2,5
3814,3, 4,GA21,2011JJ00,470,3,268,199
3815,3, 4,GA22,2011JJ00,46,0,27,19
3816,3, 4,SG01,2011JJ00,118,0,29,89
3817,3, 4,SG02,2011JJ00,17,0,0,17
3818,3, 4,SG03,2011JJ00,39,1,7,31
3819,3, 4,SG04,2011JJ00,517,6,270,241
3820,3, 4,SG05,2011JJ00,165,1,17,147
3821,3, 4,SG06,2011JJ00,250,0,11,239
3822,3, 4,SG07,2011JJ00,4,0,1,3
3823,3, 4,SG08,2011JJ00,25,0,8,17
3824,3, 4,SG09,2011JJ00,358,148,76,134
3825,3, 4,SG10,2011JJ00,514,47,151,316
3826,3, 4,SG11,2011JJ00,49,0,14,35
3827,3, 4,SG12,2011JJ00,28,0,3,25
3828,3, 4,SG13,2011JJ00,293,0,113,180
3829,3, 4,SG14,2011JJ00,415,64,185,166
3830,3, 4,SG15,2011JJ00,81,0,3,78
3831,3, 4,SG16,2011JJ00,5,1,0,4
3832,3, 4,SG17,2011JJ00,12,1,3,8
3833,3, 4,SG18,2011JJ00,4,0,1,3
3834,3, 4,SG19,2011JJ00,21,0,1,20
3835,3, 4,SG20,2011JJ00,7,0,2,5
3836,3, 4,SG21,2011JJ00,476,3,269,204
3837,3, 4,SG22,2011JJ00,48,0,29,19
3838,3, 5,NL01,2011JJ00,3596,98,1523,1975
3839,3, 5,LD01,2011JJ00,480,4,113,363
3840,3, 5,LD02,2011JJ00,1411,29,775,607
3841,3, 5,LD03,2011JJ00,1321,54,502,765
3842,3, 5,LD04,2011JJ00,384,11,133,240
3843,3, 5,PV20,2011JJ00,59,0,9,50
3844,3, 5,PV21,2011JJ00,388,3,88,297
3845,3, 5,PV22,2011JJ00,33,1,16,16
3846,3, 5,PV23,2011JJ00,908,4,425,479
3847,3, 5,PV24,2011JJ00,3,0,1,2
3848,3, 5,PV25,2011JJ00,500,25,349,126
3849,3, 5,PV26,2011JJ00,151,23,67,61
3850,3, 5,PV27,2011JJ00,316,26,144,146
3851,3, 5,PV28,2011JJ00,784,5,251,528
3852,3, 5,PV29,2011JJ00,70,0,40,30
3853,3, 5,PV30,2011JJ00,247,4,58,185
3854,3, 5,PV31,2011JJ00,137,7,75,55
3855,3, 5,CR01,2011JJ00,38,0,5,33
3856,3, 5,CR02,2011JJ00,0,0,0,0
3857,3, 5,CR03,2011JJ00,21,0,4,17
3858,3, 5,CR04,2011JJ00,296,0,35,261
3859,3, 5,CR05,2011JJ00,4,0,2,2
3860,3, 5,CR06,2011JJ00,88,3,51,34
3861,3, 5,CR07,2011JJ00,8,0,0,8
3862,3, 5,CR08,2011JJ00,12,0,8,4
3863,3, 5,CR09,2011JJ00,13,1,8,4
3864,3, 5,CR10,2011JJ00,61,1,7,53
3865,3, 5,CR11,2011JJ00,115,0,66,49
3866,3, 5,CR12,2011JJ00,732,3,352,377
3867,3, 5,CR13,2011JJ00,341,23,231,87
3868,3, 5,CR14,2011JJ00,111,1,98,12
3869,3, 5,CR15,2011JJ00,29,1,15,13
3870,3, 5,CR16,2011JJ00,19,0,5,14
3871,3, 5,CR17,2011JJ00,151,23,67,61
3872,3, 5,CR18,2011JJ00,27,1,20,6
3873,3, 5,CR19,2011JJ00,2,0,0,2
3874,3, 5,CR20,2011JJ00,13,1,4,8
3875,3, 5,CR21,2011JJ00,32,0,5,27
3876,3, 5,CR22,2011JJ00,15,0,3,12
3877,3, 5,CR23,2011JJ00,221,23,111,87
3878,3, 5,CR24,2011JJ00,6,1,1,4
3879,3, 5,CR25,2011JJ00,20,1,10,9
3880,3, 5,CR26,2011JJ00,38,1,21,16
3881,3, 5,CR27,2011JJ00,199,0,3,196
3882,3, 5,CR28,2011JJ00,55,0,11,44
3883,3, 5,CR29,2011JJ00,427,3,195,229
3884,3, 5,CR30,2011JJ00,45,0,11,34
3885,3, 5,CR31,2011JJ00,16,0,9,7
3886,3, 5,CR32,2011JJ00,54,0,31,23
3887,3, 5,CR33,2011JJ00,174,0,21,153
3888,3, 5,CR34,2011JJ00,40,1,24,15
3889,3, 5,CR35,2011JJ00,11,3,5,3
3890,3, 5,CR36,2011JJ00,22,0,8,14
3891,3, 5,CR37,2011JJ00,3,0,3,0
3892,3, 5,CR38,2011JJ00,5,0,3,2
3893,3, 5,CR39,2011JJ00,129,7,69,53
3894,3, 5,CR40,2011JJ00,3,0,1,2
3895,3, 5,GA01,2011JJ00,12,0,4,8
3896,3, 5,GA02,2011JJ00,216,0,18,198
3897,3, 5,GA03,2011JJ00,1,0,0,1
3898,3, 5,GA04,2011JJ00,348,3,341,4
3899,3, 5,GA05,2011JJ00,57,23,20,14
3900,3, 5,GA06,2011JJ00,1,0,1,0
3901,3, 5,GA07,2011JJ00,4,1,0,3
3902,3, 5,GA08,2011JJ00,1,0,0,1
3903,3, 5,GA09,2011JJ00,24,0,2,22
3904,3, 5,GA10,2011JJ00,197,23,113,61
3905,3, 5,GA11,2011JJ00,32,0,5,27
3906,3, 5,GA12,2011JJ00,15,0,7,8
3907,3, 5,GA13,2011JJ00,32,1,16,15
3908,3, 5,GA14,2011JJ00,385,2,194,189
3909,3, 5,GA15,2011JJ00,12,0,10,2
3910,3, 5,GA16,2011JJ00,158,0,11,147
3911,3, 5,GA17,2011JJ00,16,1,1,14
3912,3, 5,GA18,2011JJ00,2,1,1,0
3913,3, 5,GA19,2011JJ00,7,0,2,5
3914,3, 5,GA20,2011JJ00,1,0,0,1
3915,3, 5,GA21,2011JJ00,29,7,8,14
3916,3, 5,GA22,2011JJ00,66,0,53,13
3917,3, 5,SG01,2011JJ00,25,0,4,21
3918,3, 5,SG02,2011JJ00,231,0,18,213
3919,3, 5,SG03,2011JJ00,12,0,9,3
3920,3, 5,SG04,2011JJ00,645,3,344,298
3921,3, 5,SG05,2011JJ00,57,23,20,14
3922,3, 5,SG06,2011JJ00,18,0,15,3
3923,3, 5,SG07,2011JJ00,12,1,1,10
3924,3, 5,SG08,2011JJ00,29,0,2,27
3925,3, 5,SG09,2011JJ00,112,22,62,28
3926,3, 5,SG10,2011JJ00,235,23,114,98
3927,3, 5,SG11,2011JJ00,45,1,9,35
3928,3, 5,SG12,2011JJ00,18,0,9,9
3929,3, 5,SG13,2011JJ00,237,1,24,212
3930,3, 5,SG14,2011JJ00,426,2,195,229
3931,3, 5,SG15,2011JJ00,18,0,10,8
3932,3, 5,SG16,2011JJ00,159,0,11,148
3933,3, 5,SG17,2011JJ00,16,1,1,14
3934,3, 5,SG18,2011JJ00,3,2,1,0
3935,3, 5,SG19,2011JJ00,7,0,2,5
3936,3, 5,SG20,2011JJ00,1,0,0,1
3937,3, 5,SG21,2011JJ00,29,7,8,14
3938,3, 5,SG22,2011JJ00,99,0,61,38
3939,3, 6,NL01,2011JJ00,3051,118,1737,1196
3940,3, 6,LD01,2011JJ00,349,10,83,256
3941,3, 6,LD02,2011JJ00,1024,22,529,473
3942,3, 6,LD03,2011JJ00,1151,49,825,277
3943,3, 6,LD04,2011JJ00,527,37,300,190
3944,3, 6,PV20,2011JJ00,60,1,17,42
3945,3, 6,PV21,2011JJ00,217,4,38,175
3946,3, 6,PV22,2011JJ00,72,5,28,39
3947,3, 6,PV23,2011JJ00,558,1,321,236
3948,3, 6,PV24,2011JJ00,76,16,30,30
3949,3, 6,PV25,2011JJ00,390,5,178,207
3950,3, 6,PV26,2011JJ00,46,1,31,14
3951,3, 6,PV27,2011JJ00,160,6,71,83
3952,3, 6,PV28,2011JJ00,701,40,489,172
3953,3, 6,PV29,2011JJ00,244,2,234,8
3954,3, 6,PV30,2011JJ00,338,35,214,89
3955,3, 6,PV31,2011JJ00,189,2,86,101
3956,3, 6,CR01,2011JJ00,5,1,2,2
3957,3, 6,CR02,2011JJ00,0,0,0,0
3958,3, 6,CR03,2011JJ00,55,0,15,40
3959,3, 6,CR04,2011JJ00,170,0,27,143
3960,3, 6,CR05,2011JJ00,2,0,0,2
3961,3, 6,CR06,2011JJ00,45,4,11,30
3962,3, 6,CR07,2011JJ00,3,0,3,0
3963,3, 6,CR08,2011JJ00,36,0,9,27
3964,3, 6,CR09,2011JJ00,33,5,16,12
3965,3, 6,CR10,2011JJ00,66,0,36,30
