ID,GoodsAndServices,Periods,ValueChangesConsHouseholds_1,VolumeChangesConsOfHouseholds_2,ShoppingDayAdjustedVolumeCh_3,ValueIndicesConsHouseholds_4,VolumeIndicesConsOfHouseholds_5,ShareInDomesticConsOfHouseholds_6,ValuesConsumptionOfHouseholds_7,ValueChangesActIndConsHouseh_8,VolumeChangesActIndConsHouseh_9,ValueIndicesActIndConsHouseh_10,VolumeIndicesActIndConsHouseh_11,ShareInDomesticConsActIndConsH_12,ValuesActIndConsOfHouseholds_13
1533,      1400,1999MM08,1.0,2.1,,,,,,1.0,2.1,,,,
1534,      1400,1999MM09,0.0,0.7,,,,,,0.0,0.7,,,,
1535,      1400,1999KW03,1.5,2.4,,,,,,1.5,2.4,,,,
1536,      1400,1999MM10,-4.8,-3.8,,,,,,-4.8,-3.8,,,,
1537,      1400,1999MM11,1.9,1.9,,,,,,1.9,1.9,,,,
1538,      1400,1999MM12,3.0,3.0,,,,,,3.0,3.0,,,,
1539,      1400,1999KW04,0.0,0.3,,,,,,0.0,0.3,,,,
1540,      1400,1999JJ00,-0.1,0.1,,105.9,103.4,1.9,3425.0,-0.1,0.1,,,1.5,3425.0
1541,      1400,2000MM01,-1.5,-2.6,,,,,,-1.5,-2.6,,,,
1542,      1400,2000MM02,5.3,5.3,,,,,,5.3,5.3,,,,
1543,      1400,2000MM03,4.6,4.6,,,,,,4.6,4.6,,,,
1544,      1400,2000KW01,2.7,2.4,,,,,,2.7,2.4,,,,
1545,      1400,2000MM04,-4.5,-4.5,,,,,,-4.5,-4.5,,,,
1546,      1400,2000MM05,-2.4,-2.7,,,,,,-2.4,-2.7,,,,
1547,      1400,2000MM06,5.8,5.4,,,,,,5.8,5.4,,,,
1548,      1400,2000KW02,-0.6,-0.8,,,,,,-0.6,-0.8,,,,
1549,      1400,2000MM07,-9.6,-10.9,,,,,,-9.6,-10.9,,,,
1550,      1400,2000MM08,1.7,0.0,,,,,,1.7,0.0,,,,
1551,      1400,2000MM09,4.5,1.7,,,,,,4.5,1.7,,,,
1552,      1400,2000KW03,-1.2,-3.2,,,,,,-1.2,-3.2,,,,
1553,      1400,2000MM10,-4.3,-7.5,,,,,,-4.3,-7.5,,,,
1554,      1400,2000MM11,7.5,4.5,,,,,,7.5,4.5,,,,
1555,      1400,2000MM12,3.2,0.6,,,,,,3.2,0.6,,,,
1556,      1400,2000KW04,2.1,-0.8,,,,,,2.1,-0.8,,,,
1557,      1400,2000JJ00,0.7,-0.7,,106.7,102.7,1.7,3449.0,0.7,-0.7,,,1.4,3449.0
1558,      1400,2001MM01,7.1,6.0,,,,,,7.1,6.0,,,,
1559,      1400,2001MM02,6.2,1.9,,,,,,6.2,1.9,,,,
1560,      1400,2001MM03,12.5,8.0,,,,,,12.5,8.0,,,,
1561,      1400,2001KW01,8.7,5.4,,,,,,8.7,5.4,,,,
1562,      1400,2001MM04,3.0,-3.0,,,,,,3.0,-3.0,,,,
1563,      1400,2001MM05,10.8,4.8,,,,,,10.8,4.8,,,,
1564,      1400,2001MM06,3.7,-1.7,,,,,,3.7,-1.7,,,,
1565,      1400,2001KW02,5.8,0.0,,,,,,5.8,0.0,,,,
1566,      1400,2001MM07,0.0,-6.9,,,,,,0.0,-6.9,,,,
1567,      1400,2001MM08,10.2,2.4,,,,,,10.2,2.4,,,,
1568,      1400,2001MM09,-2.6,-9.0,,,,,,-2.6,-9.0,,,,
1569,      1400,2001KW03,2.5,-4.5,,,,,,2.5,-4.5,,,,
1570,      1400,2001MM10,10.9,3.4,,,,,,10.9,3.4,,,,
1571,      1400,2001MM11,9.1,1.4,,,,,,9.1,1.4,,,,
1572,      1400,2001MM12,3.4,-3.2,,,,,,3.4,-3.2,,,,
1573,      1400,2001KW04,7.5,0.3,,,,,,7.5,0.3,,,,
1574,      1400,2001JJ00,6.1,0.3,,113.2,102.9,1.8,3660.0,6.1,0.3,,,1.4,3660.0
1575,      1400,2002MM01,9.1,2.3,,,,,,9.1,2.3,,,,
1576,      1400,2002MM02,0.4,-4.6,,,,,,0.4,-4.6,,,,
1577,      1400,2002MM03,2.1,-3.2,,,,,,2.1,-3.2,,,,
1578,      1400,2002KW01,3.8,-1.8,,,,,,3.8,-1.8,,,,
1579,      1400,2002MM04,5.2,1.0,,,,,,5.2,1.0,,,,
1580,      1400,2002MM05,12.9,7.5,,,,,,12.9,7.5,,,,
1581,      1400,2002MM06,0.0,-4.9,,,,,,0.0,-4.9,,,,
1582,      1400,2002KW02,6.1,1.3,,,,,,6.1,1.3,,,,
1583,      1400,2002MM07,9.9,5.9,,,,,,9.9,5.9,,,,
1584,      1400,2002MM08,8.3,5.0,,,,,,8.3,5.0,,,,
1585,      1400,2002MM09,3.0,0.3,,,,,,3.0,0.3,,,,
1586,      1400,2002KW03,7.1,3.8,,,,,,7.1,3.8,,,,
1587,      1400,2002MM10,3.0,-0.7,,,,,,3.0,-0.7,,,,
1588,      1400,2002MM11,3.2,0.3,,,,,,3.2,0.3,,,,
1589,      1400,2002MM12,-4.5,-7.4,,,,,,-4.5,-7.4,,,,
1590,      1400,2002KW04,0.4,-2.7,,,,,,0.4,-2.7,,,,
1591,      1400,2002JJ00,4.3,0.1,,118.1,103.0,1.8,3818.0,4.3,0.1,,,1.4,3818.0
1592,      1400,2003MM01,6.7,4.7,,,,,,6.7,4.7,,,,
1593,      1400,2003MM02,1.1,-0.7,,,,,,1.1,-0.7,,,,
1594,      1400,2003MM03,-2.4,-3.2,,,,,,-2.4,-3.2,,,,
1595,      1400,2003KW01,1.7,0.2,,,,,,1.7,0.2,,,,
1596,      1400,2003MM04,5.6,4.0,,,,,,5.6,4.0,,,,
1597,      1400,2003MM05,-2.2,-4.4,,,,,,-2.2,-4.4,,,,
1598,      1400,2003MM06,-2.6,-5.5,,,,,,-2.6,-5.5,,,,
1599,      1400,2003KW02,0.2,-2.0,,,,,,0.2,-2.0,,,,
1600,      1400,2003MM07,2.3,0.3,,,,,,2.3,0.3,,,,
1601,      1400,2003MM08,-3.4,-4.9,,,,,,-3.4,-4.9,,,,
1602,      1400,2003MM09,5.6,3.0,,,,,,5.6,3.0,,,,
1603,      1400,2003KW03,1.3,-0.7,,,,,,1.3,-0.7,,,,
1604,      1400,2003MM10,3.3,0.3,,,,,,3.3,0.3,,,,
1605,      1400,2003MM11,-4.3,-6.6,,,,,,-4.3,-6.6,,,,
1606,      1400,2003MM12,4.1,3.8,,,,,,4.1,3.8,,,,
1607,      1400,2003KW04,1.0,-0.9,,,,,,1.0,-0.9,,,,
1608,      1400,2003JJ00,1.0,-0.9,,119.3,102.1,1.7,3857.0,1.0,-0.9,,,1.4,3857.0
1609,      1400,2004MM01,,,,,,,,,,,,,
1610,      1400,2004MM02,,,,,,,,,,,,,
1611,      1400,2004MM03,,,,,,,,,,,,,
1612,      1400,2004KW01,,,,,,,,,,,,,
1613,      1400,2004MM04,,,,,,,,,,,,,
1614,      1400,2004MM05,,,,,,,,,,,,,
1615,      1400,2004MM06,,,,,,,,,,,,,
1616,      1400,2004KW02,,,,,,,,,,,,,
1617,      1400,2004MM07,,,,,,,,,,,,,
1618,      1400,2004MM08,,,,,,,,,,,,,
1619,      1400,2004MM09,,,,,,,,,,,,,
1620,      1400,2004KW03,,,,,,,,,,,,,
1621,      1400,2004MM10,,,,,,,,,,,,,
1622,      1400,2004MM11,,,,,,,,,,,,,
1623,      1400,2004MM12,,,,,,,,,,,,,
1624,      1400,2004KW04,,,,,,,,,,,,,
1625,      1400,2004JJ00,,,,,,,,,,,,,
1626,      1400,2005MM01,,,,,,,,,,,,,
1627,      1400,2005MM02,,,,,,,,,,,,,
1628,      1400,2005MM03,,,,,,,,,,,,,
1629,      1400,2005KW01,,,,,,,,,,,,,
1630,      1400,2005MM04,,,,,,,,,,,,,
1631,      1400,2005MM05,,,,,,,,,,,,,
1632,      1400,2005MM06,,,,,,,,,,,,,
1633,      1400,2005KW02,,,,,,,,,,,,,
1634,      1400,2005MM07,,,,,,,,,,,,,
1635,      1400,2005MM08,,,,,,,,,,,,,
1636,      1400,2005MM09,,,,,,,,,,,,,
1637,      1400,2005KW03,,,,,,,,,,,,,
1638,      1500,1995MM01,,,,,,,,,,,,,
1639,      1500,1995MM02,,,,,,,,,,,,,
1640,      1500,1995MM03,,,,,,,,,,,,,
1641,      1500,1995KW01,,,,,,,,,,,,,
1642,      1500,1995MM04,,,,,,,,,,,,,
1643,      1500,1995MM05,,,,,,,,,,,,,
1644,      1500,1995MM06,,,,,,,,,,,,,
1645,      1500,1995KW02,,,,,,,,,,,,,
1646,      1500,1995MM07,,,,,,,,,,,,,
1647,      1500,1995MM08,,,,,,,,,,,,,
1648,      1500,1995MM09,,,,,,,,,,,,,
1649,      1500,1995KW03,,,,,,,,,,,,,
1650,      1500,1995MM10,,,,,,,,,,,,,
1651,      1500,1995MM11,,,,,,,,,,,,,
1652,      1500,1995MM12,,,,,,,,,,,,,
1653,      1500,1995KW04,,,,,,,,,,,,,
1654,      1500,1995JJ00,-0.6,-0.8,,100.0,100.0,1.1,1532.0,,,100.0,100.0,0.8,1532.0
1655,      1500,1996MM01,4.3,3.5,,,,,,4.3,3.5,,,,
1656,      1500,1996MM02,5.4,4.5,,,,,,5.4,4.5,,,,
1657,      1500,1996MM03,2.3,1.5,,,,,,2.3,1.5,,,,
1658,      1500,1996KW01,3.9,3.1,,,,,,3.9,3.1,,,,
1659,      1500,1996MM04,3.3,3.3,,,,,,3.3,3.3,,,,
1660,      1500,1996MM05,9.2,8.4,,,,,,9.2,8.4,,,,
1661,      1500,1996MM06,-3.9,-5.5,,,,,,-3.9,-5.5,,,,
1662,      1500,1996KW02,2.7,1.9,,,,,,2.7,1.9,,,,
1663,      1500,1996MM07,1.6,0.8,,,,,,1.6,0.8,,,,
1664,      1500,1996MM08,6.3,5.6,,,,,,6.3,5.6,,,,
1665,      1500,1996MM09,-6.9,-7.6,,,,,,-6.9,-7.6,,,,
1666,      1500,1996KW03,0.3,-0.5,,,,,,0.3,-0.5,,,,
1667,      1500,1996MM10,7.6,5.3,,,,,,7.6,5.3,,,,
1668,      1500,1996MM11,6.9,5.4,,,,,,6.9,5.4,,,,
1669,      1500,1996MM12,-2.5,-4.3,,,,,,-2.5,-4.3,,,,
1670,      1500,1996KW04,3.5,1.7,,,,,,3.5,1.7,,,,
1671,      1500,1996JJ00,2.6,1.5,,102.6,101.5,1.0,1572.0,2.6,1.5,,,0.8,1572.0
1672,      1500,1997MM01,9.2,8.3,,,,,,9.2,8.3,,,,
1673,      1500,1997MM02,-0.9,-1.7,,,,,,-0.9,-1.7,,,,
1674,      1500,1997MM03,0.0,-0.7,,,,,,0.0,-0.7,,,,
1675,      1500,1997KW01,2.7,1.9,,,,,,2.7,1.9,,,,
1676,      1500,1997MM04,3.2,2.4,,,,,,3.2,2.4,,,,
1677,      1500,1997MM05,11.5,10.8,,,,,,11.5,10.8,,,,
1678,      1500,1997MM06,-0.8,-1.6,,,,,,-0.8,-1.6,,,,
1679,      1500,1997KW02,4.8,4.0,,,,,,4.8,4.0,,,,
1680,      1500,1997MM07,2.4,1.6,,,,,,2.4,1.6,,,,
1681,      1500,1997MM08,-0.7,-1.5,,,,,,-0.7,-1.5,,,,
1682,      1500,1997MM09,1.6,1.6,,,,,,1.6,1.6,,,,
1683,      1500,1997KW03,1.0,0.5,,,,,,1.0,0.5,,,,
1684,      1500,1997MM10,2.8,2.9,,,,,,2.8,2.9,,,,
1685,      1500,1997MM11,-1.4,-2.9,,,,,,-1.4,-2.9,,,,
1686,      1500,1997MM12,2.5,1.3,,,,,,2.5,1.3,,,,
1687,      1500,1997KW04,1.4,0.5,,,,,,1.4,0.5,,,,
1688,      1500,1997JJ00,2.4,1.7,,105.1,103.2,1.0,1610.0,2.4,1.7,,,0.8,1610.0
1689,      1500,1998MM01,4.6,3.8,,,,,,4.6,3.8,,,,
1690,      1500,1998MM02,0.9,0.9,,,,,,0.9,0.9,,,,
1691,      1500,1998MM03,-3.7,-4.4,,,,,,-3.7,-4.4,,,,
1692,      1500,1998KW01,0.5,0.0,,,,,,0.5,0.0,,,,
1693,      1500,1998MM04,4.7,3.1,,,,,,4.7,3.1,,,,
1694,      1500,1998MM05,0.0,-1.4,,,,,,0.0,-1.4,,,,
1695,      1500,1998MM06,1.6,0.8,,,,,,1.6,0.8,,,,
1696,      1500,1998KW02,2.0,0.8,,,,,,2.0,0.8,,,,
1697,      1500,1998MM07,4.7,3.1,,,,,,4.7,3.1,,,,
1698,      1500,1998MM08,-7.5,-8.3,,,,,,-7.5,-8.3,,,,
1699,      1500,1998MM09,3.2,1.6,,,,,,3.2,1.6,,,,
1700,      1500,1998KW03,0.0,-1.3,,,,,,0.0,-1.3,,,,
1701,      1500,1998MM10,0.0,-0.7,,,,,,0.0,-0.7,,,,
1702,      1500,1998MM11,-0.7,-0.7,,,,,,-0.7,-0.7,,,,
1703,      1500,1998MM12,2.5,1.9,,,,,,2.5,1.9,,,,
1704,      1500,1998KW04,0.7,0.2,,,,,,0.7,0.2,,,,
1705,      1500,1998JJ00,0.8,-0.1,,105.9,103.1,0.9,1623.0,0.8,-0.1,,,0.8,1623.0
1706,      1500,1999MM01,-4.4,-5.8,,,,,,-4.4,-5.8,,,,
1707,      1500,1999MM02,5.1,2.5,,,,,,5.1,2.5,,,,
1708,      1500,1999MM03,3.1,0.8,,,,,,3.1,0.8,,,,
1709,      1500,1999KW01,1.0,-1.0,,,,,,1.0,-1.0,,,,
1710,      1500,1999MM04,4.4,3.0,,,,,,4.4,3.0,,,,
1711,      1500,1999MM05,0.7,-1.4,,,,,,0.7,-1.4,,,,
1712,      1500,1999MM06,9.7,6.5,,,,,,9.7,6.5,,,,
1713,      1500,1999KW02,4.7,2.5,,,,,,4.7,2.5,,,,
1714,      1500,1999MM07,6.7,4.5,,,,,,6.7,4.5,,,,
1715,      1500,1999MM08,4.1,0.8,,,,,,4.1,0.8,,,,
1716,      1500,1999MM09,4.7,1.6,,,,,,4.7,1.6,,,,
1717,      1500,1999KW03,5.2,2.3,,,,,,5.2,2.3,,,,
1718,      1500,1999MM10,-4.8,-7.6,,,,,,-4.8,-7.6,,,,
1719,      1500,1999MM11,5.1,3.7,,,,,,5.1,3.7,,,,
1720,      1500,1999MM12,4.8,3.0,,,,,,4.8,3.0,,,,
1721,      1500,1999KW04,1.8,-0.2,,,,,,1.8,-0.2,,,,
1722,      1500,1999JJ00,3.1,0.9,,109.3,104.0,0.9,1674.0,3.1,0.9,,,0.7,1674.0
1723,      1500,2000MM01,0.8,0.0,,,,,,0.8,0.0,,,,
1724,      1500,2000MM02,4.1,2.4,,,,,,4.1,2.4,,,,
1725,      1500,2000MM03,11.1,9.6,,,,,,11.1,9.6,,,,
1726,      1500,2000KW01,5.4,4.1,,,,,,5.4,4.1,,,,
1727,      1500,2000MM04,1.4,0.7,,,,,,1.4,0.7,,,,
1728,      1500,2000MM05,1.4,0.7,,,,,,1.4,0.7,,,,
1729,      1500,2000MM06,4.4,5.2,,,,,,4.4,5.2,,,,
1730,      1500,2000KW02,2.4,2.1,,,,,,2.4,2.1,,,,
1731,      1500,2000MM07,-6.3,-6.3,,,,,,-6.3,-6.3,,,,
1732,      1500,2000MM08,10.9,11.0,,,,,,10.9,11.0,,,,
1733,      1500,2000MM09,6.0,4.5,,,,,,6.0,4.5,,,,
1734,      1500,2000KW03,3.2,2.7,,,,,,3.2,2.7,,,,
1735,      1500,2000MM10,2.9,0.7,,,,,,2.9,0.7,,,,
1736,      1500,2000MM11,7.0,2.8,,,,,,7.0,2.8,,,,
1737,      1500,2000MM12,3.4,0.6,,,,,,3.4,0.6,,,,
1738,      1500,2000KW04,4.4,1.3,,,,,,4.4,1.3,,,,
1739,      1500,2000JJ00,3.8,2.5,,113.4,106.6,0.9,1738.0,3.8,2.5,,,0.7,1738.0
1740,      1500,2001MM01,6.8,3.7,,,,,,6.8,3.7,,,,
1741,      1500,2001MM02,-0.8,-2.3,,,,,,-0.8,-2.3,,,,
1742,      1500,2001MM03,9.3,6.7,,,,,,9.3,6.7,,,,
1743,      1500,2001KW01,5.4,2.9,,,,,,5.4,2.9,,,,
1744,      1500,2001MM04,0.0,-3.4,,,,,,0.0,-3.4,,,,
1745,      1500,2001MM05,3.4,1.3,,,,,,3.4,1.3,,,,
1746,      1500,2001MM06,6.3,3.5,,,,,,6.3,3.5,,,,
1747,      1500,2001KW02,3.2,0.5,,,,,,3.2,0.5,,,,
1748,      1500,2001MM07,3.7,0.7,,,,,,3.7,0.7,,,,
1749,      1500,2001MM08,6.3,2.8,,,,,,6.3,2.8,,,,
1750,      1500,2001MM09,-0.7,-4.3,,,,,,-0.7,-4.3,,,,
1751,      1500,2001KW03,3.1,-0.2,,,,,,3.1,-0.2,,,,
1752,      1500,2001MM10,4.9,3.6,,,,,,4.9,3.6,,,,
1753,      1500,2001MM11,6.5,5.3,,,,,,6.5,5.3,,,,
1754,      1500,2001MM12,5.0,2.8,,,,,,5.0,2.8,,,,
1755,      1500,2001KW04,5.5,3.8,,,,,,5.5,3.8,,,,
1756,      1500,2001JJ00,4.3,1.8,,118.3,108.5,0.9,1813.0,4.3,1.8,,,0.7,1813.0
1757,      1500,2002MM01,5.7,2.1,,,,,,5.7,2.1,,,,
1758,      1500,2002MM02,6.3,3.1,,,,,,6.3,3.1,,,,
1759,      1500,2002MM03,3.0,1.2,,,,,,3.0,1.2,,,,
1760,      1500,2002KW01,4.9,2.1,,,,,,4.9,2.1,,,,
1761,      1500,2002MM04,4.9,2.1,,,,,,4.9,2.1,,,,
1762,      1500,2002MM05,9.2,5.2,,,,,,9.2,5.2,,,,
1763,      1500,2002MM06,-0.7,-4.0,,,,,,-0.7,-4.0,,,,
1764,      1500,2002KW02,4.5,1.1,,,,,,4.5,1.1,,,,
1765,      1500,2002MM07,5.0,1.4,,,,,,5.0,1.4,,,,
1766,      1500,2002MM08,7.3,2.6,,,,,,7.3,2.6,,,,
1767,      1500,2002MM09,4.3,0.7,,,,,,4.3,0.7,,,,
1768,      1500,2002KW03,5.6,1.6,,,,,,5.6,1.6,,,,
1769,      1500,2002MM10,8.7,5.4,,,,,,8.7,5.4,,,,
1770,      1500,2002MM11,4.3,0.6,,,,,,4.3,0.6,,,,
1771,      1500,2002MM12,2.1,-1.1,,,,,,2.1,-1.1,,,,
1772,      1500,2002KW04,4.8,1.4,,,,,,4.8,1.4,,,,
1773,      1500,2002JJ00,4.9,1.5,,124.2,110.2,0.9,1902.0,4.9,1.5,,,0.7,1902.0
1774,      1500,2003MM01,9.4,6.0,,,,,,9.4,6.0,,,,
1775,      1500,2003MM02,7.4,4.4,,,,,,7.4,4.4,,,,
1776,      1500,2003MM03,-4.7,-7.1,,,,,,-4.7,-7.1,,,,
1777,      1500,2003KW01,3.5,0.7,,,,,,3.5,0.7,,,,
1778,      1500,2003MM04,8.0,3.9,,,,,,8.0,3.9,,,,
1779,      1500,2003MM05,6.0,3.0,,,,,,6.0,3.0,,,,
1780,      1500,2003MM06,3.3,0.0,,,,,,3.3,0.0,,,,
1781,      1500,2003KW02,5.8,2.3,,,,,,5.8,2.3,,,,
1782,      1500,2003MM07,8.2,4.8,,,,,,8.2,4.8,,,,
1783,      1500,2003MM08,0.0,-3.1,,,,,,0.0,-3.1,,,,
1784,      1500,2003MM09,4.1,0.7,,,,,,4.1,0.7,,,,
1785,      1500,2003KW03,3.9,0.7,,,,,,3.9,0.7,,,,
1786,      1500,2003MM10,2.5,-1.2,,,,,,2.5,-1.2,,,,
1787,      1500,2003MM11,-4.1,-5.4,,,,,,-4.1,-5.4,,,,
1788,      1500,2003MM12,3.6,1.6,,,,,,3.6,1.6,,,,
1789,      1500,2003KW04,0.8,-1.5,,,,,,0.8,-1.5,,,,
1790,      1500,2003JJ00,3.4,0.5,,128.4,110.7,0.9,1967.0,3.4,0.5,,,0.7,1967.0
1791,      1500,2004MM01,,,,,,,,,,,,,
1792,      1500,2004MM02,,,,,,,,,,,,,
1793,      1500,2004MM03,,,,,,,,,,,,,
1794,      1500,2004KW01,,,,,,,,,,,,,
1795,      1500,2004MM04,,,,,,,,,,,,,
1796,      1500,2004MM05,,,,,,,,,,,,,
1797,      1500,2004MM06,,,,,,,,,,,,,
1798,      1500,2004KW02,,,,,,,,,,,,,
1799,      1500,2004MM07,,,,,,,,,,,,,
1800,      1500,2004MM08,,,,,,,,,,,,,
1801,      1500,2004MM09,,,,,,,,,,,,,
1802,      1500,2004KW03,,,,,,,,,,,,,
1803,      1500,2004MM10,,,,,,,,,,,,,
1804,      1500,2004MM11,,,,,,,,,,,,,
1805,      1500,2004MM12,,,,,,,,,,,,,
1806,      1500,2004KW04,,,,,,,,,,,,,
1807,      1500,2004JJ00,,,,,,,,,,,,,
1808,      1500,2005MM01,,,,,,,,,,,,,
1809,      1500,2005MM02,,,,,,,,,,,,,
1810,      1500,2005MM03,,,,,,,,,,,,,
1811,      1500,2005KW01,,,,,,,,,,,,,
1812,      1500,2005MM04,,,,,,,,,,,,,
1813,      1500,2005MM05,,,,,,,,,,,,,
1814,      1500,2005MM06,,,,,,,,,,,,,
1815,      1500,2005KW02,,,,,,,,,,,,,
1816,      1500,2005MM07,,,,,,,,,,,,,
1817,      1500,2005MM08,,,,,,,,,,,,,
1818,      1500,2005MM09,,,,,,,,,,,,,
1819,      1500,2005KW03,,,,,,,,,,,,,
1820,      1600,1995MM01,,,,,,,,,,,,,
1821,      1600,1995MM02,,,,,,,,,,,,,
1822,      1600,1995MM03,,,,,,,,,,,,,
1823,      1600,1995KW01,,,,,,,,,,,,,
1824,      1600,1995MM04,,,,,,,,,,,,,
1825,      1600,1995MM05,,,,,,,,,,,,,
1826,      1600,1995MM06,,,,,,,,,,,,,
1827,      1600,1995KW02,,,,,,,,,,,,,
1828,      1600,1995MM07,,,,,,,,,,,,,
1829,      1600,1995MM08,,,,,,,,,,,,,
1830,      1600,1995MM09,,,,,,,,,,,,,
1831,      1600,1995KW03,,,,,,,,,,,,,
1832,      1600,1995MM10,,,,,,,,,,,,,
1833,      1600,1995MM11,,,,,,,,,,,,,
1834,      1600,1995MM12,,,,,,,,,,,,,
1835,      1600,1995KW04,,,,,,,,,,,,,
1836,      1600,1995JJ00,0.8,0.6,,100.0,100.0,2.0,2928.0,,,100.0,100.0,1.6,2928.0
1837,      1600,1996MM01,3.9,3.5,,,,,,3.9,3.5,,,,
1838,      1600,1996MM02,8.2,7.8,,,,,,8.2,7.8,,,,
1839,      1600,1996MM03,2.4,1.6,,,,,,2.4,1.6,,,,
1840,      1600,1996KW01,4.7,4.1,,,,,,4.7,4.1,,,,
1841,      1600,1996MM04,2.9,2.9,,,,,,2.9,2.9,,,,
1842,      1600,1996MM05,6.3,5.6,,,,,,6.3,5.6,,,,
1843,      1600,1996MM06,-2.8,-3.6,,,,,,-2.8,-3.6,,,,
1844,      1600,1996KW02,2.2,1.6,,,,,,2.2,1.6,,,,
1845,      1600,1996MM07,2.1,1.3,,,,,,2.1,1.3,,,,
1846,      1600,1996MM08,8.3,7.5,,,,,,8.3,7.5,,,,
1847,      1600,1996MM09,-3.3,-4.1,,,,,,-3.3,-4.1,,,,
1848,      1600,1996KW03,2.4,1.5,,,,,,2.4,1.5,,,,
1849,      1600,1996MM10,10.2,9.4,,,,,,10.2,9.4,,,,
1850,      1600,1996MM11,9.4,8.2,,,,,,9.4,8.2,,,,
1851,      1600,1996MM12,-1.8,-2.8,,,,,,-1.8,-2.8,,,,
1852,      1600,1996KW04,5.5,4.5,,,,,,5.5,4.5,,,,
1853,      1600,1996JJ00,3.7,2.9,,103.7,102.9,2.0,3036.0,3.7,2.9,,,1.6,3036.0
1854,      1600,1997MM01,8.4,7.1,,,,,,8.4,7.1,,,,
1855,      1600,1997MM02,-2.5,-3.4,,,,,,-2.5,-3.4,,,,
1856,      1600,1997MM03,0.8,0.0,,,,,,0.8,0.0,,,,
1857,      1600,1997KW01,2.2,1.2,,,,,,2.2,1.2,,,,
1858,      1600,1997MM04,5.7,4.5,,,,,,5.7,4.5,,,,
1859,      1600,1997MM05,9.0,8.2,,,,,,9.0,8.2,,,,
1860,      1600,1997MM06,3.7,2.9,,,,,,3.7,2.9,,,,
1861,      1600,1997KW02,6.2,5.3,,,,,,6.2,5.3,,,,
1862,      1600,1997MM07,8.6,7.4,,,,,,8.6,7.4,,,,
1863,      1600,1997MM08,3.5,2.3,,,,,,3.5,2.3,,,,
1864,      1600,1997MM09,8.6,7.7,,,,,,8.6,7.7,,,,
1865,      1600,1997KW03,6.8,5.7,,,,,,6.8,5.7,,,,
1866,      1600,1997MM10,9.7,8.1,,,,,,9.7,8.1,,,,
1867,      1600,1997MM11,-1.5,-2.3,,,,,,-1.5,-2.3,,,,
1868,      1600,1997MM12,6.4,5.4,,,,,,6.4,5.4,,,,
1869,      1600,1997KW04,4.8,3.7,,,,,,4.8,3.7,,,,
1870,      1600,1997JJ00,5.0,4.0,,108.9,107.0,2.0,3188.0,5.0,4.0,,,1.6,3188.0
1871,      1600,1998MM01,16.3,13.2,,,,,,16.3,13.2,,,,
1872,      1600,1998MM02,10.4,7.8,,,,,,10.4,7.8,,,,
1873,      1600,1998MM03,4.2,1.5,,,,,,4.2,1.5,,,,
1874,      1600,1998KW01,10.3,7.4,,,,,,10.3,7.4,,,,
1875,      1600,1998MM04,7.7,5.4,,,,,,7.7,5.4,,,,
1876,      1600,1998MM05,6.8,5.1,,,,,,6.8,5.1,,,,
1877,      1600,1998MM06,13.4,11.4,,,,,,13.4,11.4,,,,
1878,      1600,1998KW02,9.2,7.2,,,,,,9.2,7.2,,,,
1879,      1600,1998MM07,10.2,8.7,,,,,,10.2,8.7,,,,
1880,      1600,1998MM08,-2.2,-3.0,,,,,,-2.2,-3.0,,,,
1881,      1600,1998MM09,7.5,7.1,,,,,,7.5,7.1,,,,
1882,      1600,1998KW03,5.1,4.2,,,,,,5.1,4.2,,,,
1883,      1600,1998MM10,6.7,6.4,,,,,,6.7,6.4,,,,
1884,      1600,1998MM11,1.5,2.3,,,,,,1.5,2.3,,,,
1885,      1600,1998MM12,8.4,8.4,,,,,,8.4,8.4,,,,
1886,      1600,1998KW04,5.7,5.8,,,,,,5.7,5.8,,,,
1887,      1600,1998JJ00,7.5,6.1,,117.0,113.6,2.0,3427.0,7.5,6.1,,,1.6,3427.0
1888,      1600,1999MM01,-4.0,-5.4,,,,,,-4.0,-5.4,,,,
1889,      1600,1999MM02,6.7,5.1,,,,,,6.7,5.1,,,,
1890,      1600,1999MM03,5.5,3.3,,,,,,5.5,3.3,,,,
1891,      1600,1999KW01,2.4,0.7,,,,,,2.4,0.7,,,,
1892,      1600,1999MM04,6.0,3.9,,,,,,6.0,3.9,,,,
1893,      1600,1999MM05,1.0,-1.6,,,,,,1.0,-1.6,,,,
1894,      1600,1999MM06,4.9,1.7,,,,,,4.9,1.7,,,,
1895,      1600,1999KW02,3.9,1.3,,,,,,3.9,1.3,,,,
1896,      1600,1999MM07,4.5,0.7,,,,,,4.5,0.7,,,,
1897,      1600,1999MM08,2.3,-1.5,,,,,,2.3,-1.5,,,,
1898,      1600,1999MM09,9.9,6.2,,,,,,9.9,6.2,,,,
1899,      1600,1999KW03,5.6,1.8,,,,,,5.6,1.8,,,,
1900,      1600,1999MM10,0.0,-3.0,,,,,,0.0,-3.0,,,,
1901,      1600,1999MM11,8.2,4.8,,,,,,8.2,4.8,,,,
1902,      1600,1999MM12,6.8,4.6,,,,,,6.8,4.6,,,,
1903,      1600,1999KW04,4.9,2.1,,,,,,4.9,2.1,,,,
1904,      1600,1999JJ00,4.2,1.5,,122.0,115.3,1.9,3571.0,4.2,1.5,,,1.6,3571.0
1905,      1600,2000MM01,-0.7,-2.1,,,,,,-0.7,-2.1,,,,
