ID,Kenmerken,Perioden,TotaalAantalDagtochten_1,TotaalZonnenZwemmenEnDergelijke_2,OpStrandBijDeZee_3,OpStrandBijMeerPlas_4,InOpenluchtzwembad_5,NietAanHetWater_6,InBinnenbad_7,TotaalSportEnSportieveRecreatie_8,Wandelen_9,Fietsen_10,Golfen_11,Watersport_12,Vissen_13,Paardrijden_14,TrimmenHardlopenFitnessED_15,Schaatsen_16,OverigeBinnensport_17,OverigeBuitensport_18,ToeschouwerBegeleiderBijSport_19,Toeren_20,TotaalBezoekAttractiepuntED_21,TotaalBezoekAttractiepunt_22,BezoekSpeeltuinUitspanning_23,BezoekPretparkED_24,BezoekAanDierentuinVogelparkED_25,BezoekKinderboerderijHeemtuinED_26,TotaalBezoekBezienswaardigheid_27,BezoekOudeStadDorp_28,BezoekMuseum_29,BezoekMonumentenED_30,TotaalBezoekEvenement_31,BezoekJaarmarktBraderieCorsoED_32,BezoekBeursTentoonstellingShow_33,BezoekOverigeEvenementen_34,RecreatiefWinkelen_35,TotaalUitgaan_36,TotaalFilmToneelConcertED_37,NaarDeFilm_38,NaarToneelConcertBalletED_39,TotaalOverigUitgaan_40,TerrasjeZittenKoffieDrinkenED_41,UitEtenGaan_42,BarCafebezoek_43,KermisCircus_44,DiscoBowling_45,OverigUitgaan_46,TotaalOverigeDagtochten_47,BezoekDenksportActiviteit_48,VerenigingsactiviteitenHobbyclubsED_49,BezoekKinderactiviteiten_50,BezoekVolkstuin_51,BezoekNatuurEnOverigeActiviteiten_52,TotaalAantalDagtochten_53,TotaalZonnenEnDergelijke_54,OpStrandBijDeZee_55,OpStrandBijMeerPlas_56,InOpenluchtzwembad_57,NietAanHetWater_58,InBinnenbad_59,TotaalSportEnSportieveRecreatie_60,Wandelen_61,Fietsen_62,Golfen_63,Watersport_64,Vissen_65,Paardrijden_66,TrimmenHardlopenFitnessED_67,Schaatsen_68,OverigeBinnensport_69,OverigeBuitensport_70,ToeschouwerBegeleiderBijSport_71,Toeren_72,TotaalBezoekAttractiepuntED_73,TotaalBezoekAttractiepunt_74,BezoekSpeeltuinUitspanning_75,BezoekPretparkED_76,BezoekAanDierentuinVogelparkED_77,BezoekKinderboerderijHeemtuinED_78,TotaalBezoekBezienswaardigheid_79,BezoekOudeStadDorp_80,BezoekMuseum_81,BezoekMonumentenED_82,TotaalBezoekEvenement_83,BezoekJaarmarktBraderieCorsoED_84,BezoekBeursTentoonstellingShow_85,BezoekOverigeEvenementen_86,RecreatiefWinkelen_87,TotaalUitgaan_88,TotaalFilmToneelConcertED_89,NaarDeFilm_90,NaarToneelConcertBalletED_91,TotaalOverigUitgaan_92,TerrasjeZittenKoffieDrinkenED_93,UitEtenGaan_94,BarCafebezoek_95,KermisCircus_96,DiscoBowling_97,OverigUitgaan_98,TotaalOverigeDagtochten_99,BezoekDenksportActiviteit_100,VerenigingsactiviteitenHobbyclubsED_101,BezoekKinderactiviteiten_102,BezoekVolkstuin_103,BezoekNatuurEnOverigeActiviteiten_104
107,27,2006SJ00,40100.0,993.0,428.0,0.0,102.0,182.0,236.0,6333.0,1469.0,792.0,40.0,120.0,49.0,78.0,810.0,44.0,1551.0,1379.0,2120.0,777.0,6848.0,3586.0,526.0,222.0,2379.0,459.0,1954.0,155.0,1251.0,548.0,1308.0,429.0,357.0,372.0,6868.0,13345.0,4755.0,2367.0,2388.0,8589.0,234.0,4103.0,2402.0,48.0,1092.0,711.0,2816.0,182.0,1918.0,31.0,130.0,453.0,26.0,26.0,23.0,0.0,27.0,54.0,22.0,22.0,25.0,26.0,13.0,7.0,14.0,13.0,20.0,4.0,28.0,22.0,38.0,42.0,28.0,43.0,28.0,27.0,57.0,30.0,21.0,7.0,27.0,21.0,18.0,23.0,11.0,21.0,29.0,27.0,26.0,30.0,23.0,27.0,11.0,28.0,29.0,37.0,8.0,21.0,22.0,25.0,22.0,5.0,23.0,30.0
108,28,1990SJ00,26476.0,1030.0,312.0,21.0,82.0,8.0,607.0,7543.0,2702.0,293.0,0.0,169.0,144.0,356.0,225.0,382.0,1371.0,1903.0,864.0,140.0,2605.0,765.0,52.0,408.0,0.0,305.0,1224.0,169.0,747.0,307.0,616.0,149.0,284.0,183.0,4244.0,6406.0,2141.0,951.0,1190.0,4265.0,378.0,1861.0,843.0,92.0,501.0,591.0,3644.0,339.0,2628.0,102.0,370.0,206.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,0.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,6.0,0.0,4.0,5.0,3.0,7.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,6.0,7.0,5.0,3.0,6.0,5.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,7.0,4.0
109,28,1995SJ00,32826.0,2513.0,1868.0,0.0,0.0,94.0,551.0,8749.0,3635.0,598.0,52.0,57.0,237.0,118.0,1017.0,531.0,1339.0,1164.0,800.0,151.0,3381.0,1074.0,138.0,538.0,253.0,146.0,1491.0,333.0,928.0,230.0,815.0,244.0,376.0,195.0,4273.0,9090.0,3201.0,1481.0,1720.0,5888.0,784.0,2430.0,1381.0,149.0,340.0,804.0,3870.0,521.0,2629.0,330.0,0.0,389.0,23.0,46.0,84.0,,0.0,16.0,23.0,28.0,42.0,24.0,18.0,19.0,43.0,16.0,19.0,33.0,20.0,26.0,18.0,10.0,18.0,20.0,13.0,100.0,9.0,17.0,20.0,20.0,24.0,12.0,13.0,25.0,10.0,14.0,17.0,22.0,22.0,24.0,21.0,22.0,51.0,25.0,16.0,12.0,23.0,27.0,24.0,36.0,21.0,44.0,0.0,37.0
110,28,2001SJ00,36509.0,2131.0,1707.0,45.0,0.0,93.0,286.0,12169.0,4049.0,1116.0,51.0,390.0,184.0,103.0,1878.0,605.0,1669.0,2125.0,659.0,200.0,3294.0,1333.0,298.0,587.0,156.0,291.0,1080.0,352.0,629.0,100.0,881.0,370.0,235.0,276.0,3389.0,11230.0,4986.0,1700.0,3286.0,6244.0,687.0,3150.0,1280.0,0.0,405.0,722.0,3437.0,663.0,2230.0,119.0,41.0,383.0,24.0,40.0,73.0,26.0,0.0,27.0,14.0,34.0,49.0,33.0,14.0,43.0,69.0,15.0,31.0,40.0,24.0,27.0,13.0,11.0,15.0,17.0,19.0,71.0,5.0,16.0,13.0,22.0,15.0,4.0,15.0,38.0,8.0,16.0,16.0,23.0,27.0,24.0,29.0,21.0,33.0,26.0,14.0,14.0,0.0,26.0,23.0,52.0,21.0,17.0,5.0,29.0
111,28,2006SJ00,29832.0,1522.0,1427.0,0.0,0.0,42.0,53.0,8188.0,2376.0,1226.0,50.0,199.0,52.0,123.0,861.0,408.0,923.0,1969.0,579.0,255.0,3554.0,986.0,108.0,508.0,138.0,233.0,1601.0,307.0,1005.0,288.0,967.0,339.0,180.0,399.0,3227.0,9891.0,3277.0,1542.0,1736.0,6614.0,727.0,2997.0,1458.0,135.0,707.0,590.0,2615.0,249.0,1911.0,199.0,0.0,168.0,20.0,39.0,77.0,0.0,0.0,13.0,5.0,28.0,41.0,41.0,17.0,12.0,15.0,20.0,21.0,34.0,17.0,31.0,10.0,14.0,14.0,12.0,6.0,63.0,3.0,15.0,17.0,14.0,22.0,11.0,14.0,18.0,6.0,23.0,14.0,20.0,18.0,20.0,17.0,21.0,33.0,21.0,18.0,24.0,22.0,17.0,21.0,35.0,22.0,34.0,0.0,11.0
112,29,1990SJ00,18468.0,375.0,,103.0,150.0,0.0,121.0,3547.0,475.0,242.0,0.0,0.0,13.0,13.0,389.0,323.0,1120.0,971.0,328.0,145.0,2035.0,166.0,57.0,0.0,0.0,109.0,679.0,126.0,405.0,147.0,1190.0,184.0,838.0,168.0,5050.0,4612.0,1308.0,605.0,703.0,3304.0,225.0,1187.0,1199.0,58.0,532.0,103.0,2378.0,95.0,1848.0,54.0,146.0,235.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,9.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0
113,29,1995SJ00,23541.0,524.0,,28.0,49.0,18.0,429.0,4867.0,623.0,312.0,0.0,93.0,0.0,269.0,720.0,473.0,1507.0,870.0,409.0,190.0,2700.0,189.0,51.0,0.0,0.0,139.0,788.0,194.0,411.0,183.0,1723.0,54.0,1313.0,357.0,5199.0,6535.0,2409.0,1048.0,1360.0,4127.0,89.0,1507.0,1684.0,58.0,366.0,422.0,3116.0,282.0,2600.0,36.0,88.0,110.0,16.0,10.0,,24.0,31.0,3.0,18.0,16.0,7.0,13.0,0.0,30.0,0.0,36.0,14.0,29.0,23.0,19.0,9.0,13.0,14.0,4.0,5.0,0.0,0.0,16.0,11.0,12.0,11.0,9.0,28.0,5.0,35.0,26.0,21.0,16.0,17.0,17.0,17.0,16.0,6.0,16.0,19.0,13.0,9.0,14.0,19.0,20.0,21.0,5.0,18.0,10.0
114,29,2001SJ00,23554.0,410.0,,0.0,0.0,128.0,282.0,3670.0,677.0,450.0,0.0,57.0,83.0,70.0,172.0,334.0,1202.0,626.0,631.0,358.0,2652.0,362.0,235.0,78.0,0.0,50.0,1044.0,90.0,642.0,312.0,1246.0,0.0,1110.0,136.0,4298.0,8391.0,2811.0,1051.0,1761.0,5579.0,436.0,1794.0,2133.0,58.0,671.0,487.0,3143.0,116.0,2723.0,164.0,0.0,139.0,15.0,8.0,,0.0,0.0,37.0,14.0,10.0,8.0,13.0,0.0,6.0,31.0,10.0,3.0,22.0,18.0,8.0,12.0,19.0,12.0,5.0,15.0,9.0,0.0,3.0,13.0,6.0,15.0,13.0,21.0,0.0,36.0,8.0,20.0,17.0,15.0,15.0,15.0,19.0,21.0,15.0,23.0,23.0,9.0,18.0,21.0,9.0,26.0,23.0,0.0,11.0
115,29,2006SJ00,26401.0,417.0,,78.0,129.0,0.0,210.0,4137.0,368.0,236.0,0.0,295.0,0.0,87.0,1150.0,128.0,1175.0,698.0,936.0,245.0,4738.0,1337.0,904.0,0.0,0.0,433.0,1408.0,196.0,650.0,562.0,1969.0,371.0,1335.0,220.0,4843.0,8490.0,2658.0,913.0,1745.0,5831.0,709.0,2281.0,1410.0,186.0,326.0,883.0,2596.0,180.0,1984.0,112.0,0.0,320.0,17.0,11.0,,39.0,34.0,0.0,20.0,14.0,6.0,8.0,0.0,18.0,0.0,14.0,28.0,11.0,21.0,11.0,17.0,13.0,19.0,16.0,48.0,0.0,0.0,28.0,15.0,9.0,14.0,22.0,28.0,20.0,41.0,13.0,20.0,17.0,15.0,12.0,17.0,18.0,32.0,16.0,17.0,11.0,30.0,26.0,21.0,25.0,22.0,19.0,0.0,21.0
116,30,1990SJ00,89311.0,6431.0,307.0,1346.0,1110.0,327.0,3341.0,28675.0,5469.0,4754.0,100.0,1189.0,808.0,622.0,1420.0,2930.0,6117.0,5267.0,3353.0,3024.0,8141.0,2798.0,318.0,317.0,1327.0,836.0,2173.0,504.0,847.0,822.0,3170.0,1253.0,1070.0,848.0,12797.0,15471.0,3521.0,1348.0,2174.0,11950.0,507.0,3031.0,2801.0,569.0,3397.0,1645.0,11419.0,416.0,10212.0,217.0,187.0,388.0,10.0,11.0,3.0,15.0,12.0,8.0,12.0,11.0,9.0,13.0,5.0,17.0,14.0,7.0,8.0,22.0,11.0,10.0,12.0,15.0,10.0,10.0,6.0,4.0,17.0,11.0,9.0,8.0,8.0,10.0,11.0,10.0,11.0,15.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,7.0,9.0,12.0,7.0,9.0,10.0,4.0,11.0,3.0,4.0,7.0
117,30,1995SJ00,92138.0,5137.0,203.0,458.0,871.0,463.0,3142.0,29927.0,5588.0,4499.0,186.0,621.0,839.0,1427.0,2345.0,3020.0,5213.0,6189.0,4168.0,2382.0,8390.0,3151.0,432.0,359.0,1162.0,1199.0,2376.0,556.0,1307.0,512.0,2863.0,1373.0,975.0,515.0,11937.0,17394.0,3772.0,1420.0,2352.0,13622.0,343.0,3331.0,4733.0,415.0,3187.0,1612.0,12803.0,1004.0,10160.0,391.0,316.0,933.0,10.0,10.0,2.0,9.0,16.0,11.0,11.0,10.0,10.0,11.0,5.0,12.0,14.0,12.0,8.0,18.0,8.0,11.0,13.0,15.0,10.0,10.0,7.0,5.0,13.0,14.0,10.0,10.0,14.0,6.0,9.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,10.0,10.0,7.0,8.0,10.0,15.0,5.0,9.0,10.0,10.0,11.0,5.0,8.0,10.0
118,30,2001SJ00,90395.0,6019.0,345.0,697.0,1123.0,574.0,3281.0,25444.0,5595.0,4355.0,236.0,875.0,344.0,1446.0,1888.0,741.0,5084.0,4849.0,4350.0,2850.0,11327.0,4094.0,741.0,584.0,1480.0,1289.0,3116.0,600.0,1237.0,1279.0,4116.0,1639.0,1282.0,1169.0,10639.0,18351.0,4534.0,2328.0,2207.0,13817.0,1107.0,3935.0,4522.0,644.0,2074.0,1534.0,11414.0,332.0,8690.0,475.0,284.0,1612.0,9.0,10.0,3.0,11.0,16.0,12.0,11.0,8.0,9.0,9.0,4.0,12.0,9.0,13.0,6.0,14.0,9.0,8.0,12.0,14.0,11.0,9.0,6.0,6.0,14.0,10.0,12.0,11.0,12.0,12.0,12.0,13.0,13.0,11.0,10.0,8.0,8.0,9.0,7.0,8.0,12.0,7.0,8.0,11.0,8.0,8.0,10.0,4.0,10.0,6.0,8.0,13.0
119,30,2006SJ00,88367.0,4061.0,355.0,160.0,443.0,563.0,2515.0,25193.0,4623.0,4745.0,374.0,454.0,505.0,285.0,3553.0,332.0,4990.0,5077.0,4576.0,1669.0,11153.0,4006.0,1413.0,353.0,1474.0,766.0,3438.0,1131.0,1192.0,1115.0,3650.0,1517.0,983.0,1084.0,13266.0,17662.0,4613.0,1823.0,2790.0,13049.0,562.0,4139.0,3527.0,736.0,1487.0,2565.0,10786.0,404.0,7451.0,562.0,105.0,2052.0,10.0,10.0,5.0,6.0,15.0,12.0,11.0,10.0,10.0,14.0,6.0,6.0,16.0,4.0,13.0,9.0,10.0,8.0,12.0,16.0,10.0,9.0,10.0,4.0,11.0,8.0,11.0,15.0,10.0,10.0,10.0,10.0,11.0,9.0,10.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,10.0,10.0,12.0,11.0,5.0,13.0,6.0,6.0,14.0
120,31,1990SJ00,164347.0,11399.0,,2008.0,1812.0,1162.0,6418.0,49940.0,11473.0,7371.0,311.0,638.0,1016.0,1765.0,3536.0,2788.0,11254.0,9789.0,6425.0,5302.0,15124.0,5972.0,1152.0,1545.0,2012.0,1264.0,4162.0,914.0,1714.0,1533.0,4990.0,2482.0,1351.0,1156.0,23210.0,30874.0,5836.0,2171.0,3665.0,25038.0,936.0,7472.0,5000.0,1767.0,6360.0,3504.0,22071.0,1298.0,17816.0,1175.0,459.0,1323.0,19.0,19.0,0.0,23.0,20.0,30.0,22.0,19.0,19.0,20.0,16.0,9.0,17.0,19.0,19.0,21.0,19.0,18.0,24.0,26.0,19.0,22.0,21.0,22.0,26.0,17.0,16.0,15.0,16.0,18.0,18.0,20.0,14.0,20.0,18.0,18.0,16.0,16.0,17.0,19.0,15.0,18.0,16.0,23.0,22.0,20.0,19.0,14.0,19.0,19.0,9.0,23.0
121,31,1995SJ00,177408.0,9671.0,,1462.0,1290.0,1053.0,5866.0,57548.0,10254.0,9124.0,584.0,1089.0,1748.0,1791.0,5144.0,3464.0,12801.0,11547.0,5882.0,4347.0,18054.0,7793.0,1143.0,1905.0,3093.0,1652.0,3514.0,838.0,1164.0,1512.0,6747.0,3179.0,1865.0,1703.0,23607.0,32246.0,6037.0,2743.0,3294.0,26209.0,559.0,7210.0,8039.0,1656.0,4845.0,3900.0,26053.0,1627.0,20281.0,1770.0,636.0,1739.0,19.0,18.0,,30.0,23.0,25.0,20.0,20.0,18.0,22.0,16.0,20.0,30.0,15.0,17.0,20.0,20.0,20.0,18.0,27.0,21.0,25.0,19.0,25.0,34.0,19.0,15.0,15.0,12.0,17.0,22.0,24.0,17.0,26.0,19.0,18.0,15.0,16.0,14.0,18.0,12.0,17.0,17.0,22.0,21.0,21.0,20.0,16.0,21.0,21.0,16.0,19.0
122,31,2001SJ00,184862.0,10471.0,,1418.0,1626.0,1089.0,6280.0,56817.0,13298.0,10351.0,1632.0,1426.0,962.0,2166.0,4369.0,850.0,10060.0,11619.0,7158.0,5801.0,19963.0,8897.0,1709.0,2857.0,2475.0,1857.0,4190.0,533.0,1682.0,1975.0,6855.0,2755.0,1674.0,2391.0,21288.0,40416.0,9542.0,4818.0,4724.0,30874.0,1649.0,9068.0,10165.0,1652.0,4285.0,4054.0,22948.0,1043.0,16916.0,1556.0,418.0,2975.0,19.0,18.0,,23.0,24.0,23.0,21.0,19.0,21.0,23.0,27.0,20.0,25.0,19.0,13.0,16.0,17.0,19.0,20.0,29.0,19.0,20.0,15.0,29.0,23.0,14.0,16.0,10.0,16.0,18.0,21.0,22.0,17.0,22.0,20.0,18.0,17.0,19.0,15.0,19.0,18.0,17.0,19.0,23.0,20.0,21.0,20.0,13.0,20.0,21.0,12.0,25.0
123,31,2006SJ00,169658.0,7376.0,,768.0,505.0,1089.0,4965.0,50060.0,8697.0,7021.0,1349.0,843.0,843.0,1793.0,4924.0,258.0,10731.0,12976.0,7084.0,2300.0,21921.0,9720.0,2635.0,2453.0,2515.0,2116.0,4808.0,1262.0,1819.0,1728.0,7297.0,3087.0,1505.0,2393.0,25794.0,37614.0,9120.0,4086.0,5034.0,28494.0,807.0,10060.0,8047.0,1975.0,3707.0,3898.0,17508.0,1608.0,10337.0,2050.0,194.0,3092.0,19.0,18.0,,28.0,17.0,23.0,22.0,20.0,19.0,21.0,20.0,12.0,26.0,23.0,18.0,7.0,22.0,22.0,19.0,22.0,19.0,21.0,18.0,27.0,19.0,21.0,16.0,16.0,15.0,16.0,20.0,21.0,17.0,20.0,20.0,18.0,16.0,17.0,16.0,18.0,10.0,16.0,19.0,24.0,26.0,19.0,18.0,19.0,17.0,23.0,10.0,21.0
124,32,1990SJ00,391488.0,27821.0,8727.0,3518.0,2690.0,1351.0,11536.0,121282.0,28863.0,15379.0,1103.0,3956.0,2906.0,4116.0,9108.0,6058.0,25280.0,24513.0,11214.0,6794.0,36443.0,10518.0,2064.0,1374.0,3504.0,3576.0,13755.0,2739.0,6617.0,4400.0,12169.0,4561.0,4902.0,2706.0,59538.0,74914.0,18401.0,6862.0,11539.0,56513.0,2986.0,20535.0,13485.0,2422.0,10241.0,6845.0,53481.0,4975.0,39325.0,2202.0,4061.0,2918.0,45.0,47.0,96.0,40.0,30.0,34.0,40.0,46.0,48.0,41.0,57.0,58.0,49.0,43.0,50.0,45.0,44.0,46.0,41.0,33.0,45.0,38.0,37.0,19.0,46.0,49.0,54.0,44.0,62.0,51.0,43.0,37.0,50.0,47.0,46.0,45.0,52.0,50.0,53.0,43.0,47.0,51.0,43.0,37.0,30.0,39.0,45.0,52.0,43.0,35.0,76.0,50.0
125,32,1995SJ00,448931.0,27603.0,8334.0,2161.0,2016.0,2092.0,13000.0,143992.0,29838.0,18193.0,2293.0,3410.0,2477.0,5203.0,17467.0,8780.0,30573.0,25757.0,14411.0,6140.0,42738.0,12984.0,2805.0,1699.0,4247.0,4232.0,14953.0,3518.0,6158.0,5277.0,14801.0,4917.0,6587.0,3297.0,62970.0,91355.0,23498.0,9768.0,13729.0,67857.0,2604.0,24135.0,21095.0,2712.0,8698.0,8613.0,59721.0,5204.0,44341.0,3376.0,2542.0,4259.0,49.0,53.0,98.0,45.0,36.0,50.0,44.0,49.0,51.0,44.0,61.0,63.0,42.0,43.0,56.0,52.0,49.0,45.0,44.0,38.0,50.0,42.0,48.0,22.0,47.0,49.0,62.0,62.0,65.0,60.0,48.0,38.0,59.0,51.0,50.0,50.0,58.0,57.0,58.0,48.0,55.0,57.0,45.0,40.0,35.0,46.0,46.0,51.0,46.0,40.0,62.0,46.0
126,32,2001SJ00,479009.0,31317.0,10131.0,2524.0,2815.0,1870.0,13907.0,152037.0,33289.0,20871.0,2986.0,4469.0,1919.0,5523.0,18330.0,2835.0,31265.0,30466.0,16023.0,7839.0,53464.0,22223.0,6402.0,2293.0,5592.0,7936.0,16276.0,3584.0,6529.0,6164.0,14822.0,5108.0,4849.0,4799.0,55028.0,110004.0,31178.0,13075.0,18103.0,78826.0,4633.0,30316.0,23957.0,2889.0,8846.0,8184.0,53297.0,5071.0,37601.0,3284.0,2334.0,4982.0,50.0,54.0,97.0,41.0,41.0,40.0,47.0,51.0,52.0,45.0,49.0,63.0,51.0,48.0,55.0,52.0,53.0,49.0,44.0,40.0,51.0,49.0,55.0,23.0,53.0,62.0,60.0,65.0,62.0,57.0,44.0,41.0,50.0,44.0,51.0,50.0,55.0,51.0,57.0,48.0,49.0,56.0,45.0,47.0,35.0,43.0,47.0,63.0,45.0,44.0,68.0,42.0
127,32,2006SJ00,429111.0,22122.0,6261.0,1490.0,1416.0,2047.0,10744.0,116374.0,23184.0,14872.0,3020.0,5223.0,1373.0,3132.0,13287.0,2635.0,21777.0,27088.0,16387.0,4351.0,56495.0,21576.0,6892.0,2279.0,6798.0,5607.0,17762.0,4129.0,7543.0,6091.0,17001.0,5710.0,5161.0,5796.0,62214.0,107991.0,31122.0,13706.0,17416.0,76869.0,4962.0,35253.0,17944.0,2258.0,7039.0,8949.0,43176.0,4414.0,25554.0,3886.0,1430.0,7163.0,48.0,55.0,95.0,54.0,47.0,43.0,47.0,47.0,49.0,45.0,46.0,72.0,43.0,41.0,47.0,71.0,45.0,45.0,44.0,42.0,49.0,46.0,47.0,25.0,52.0,57.0,58.0,54.0,61.0,56.0,47.0,39.0,60.0,49.0,48.0,51.0,56.0,57.0,55.0,49.0,61.0,57.0,42.0,46.0,30.0,43.0,45.0,52.0,43.0,43.0,77.0,48.0
128,33,1990SJ00,203344.0,13030.0,,1735.0,3314.0,802.0,7179.0,60885.0,12650.0,8695.0,407.0,1053.0,1101.0,2989.0,4129.0,1632.0,15052.0,13177.0,6135.0,3393.0,17624.0,7187.0,1811.0,3468.0,403.0,1506.0,3625.0,1005.0,1145.0,1476.0,6811.0,3547.0,2225.0,1038.0,28046.0,43224.0,7265.0,3180.0,4085.0,35959.0,1675.0,8296.0,10028.0,3373.0,7131.0,5458.0,31007.0,2893.0,23706.0,2662.0,602.0,1144.0,23.0,22.0,0.0,20.0,36.0,20.0,25.0,23.0,21.0,23.0,21.0,15.0,19.0,31.0,23.0,12.0,26.0,25.0,22.0,17.0,22.0,26.0,33.0,49.0,5.0,21.0,14.0,16.0,11.0,17.0,24.0,28.0,23.0,18.0,22.0,26.0,21.0,23.0,19.0,27.0,26.0,20.0,32.0,26.0,41.0,31.0,26.0,30.0,26.0,42.0,11.0,20.0
129,33,1995SJ00,200646.0,10063.0,,765.0,1422.0,605.0,7271.0,62428.0,12581.0,9212.0,669.0,269.0,855.0,3660.0,6185.0,1669.0,14067.0,13261.0,8315.0,3087.0,16916.0,7319.0,1516.0,3619.0,616.0,1569.0,3165.0,801.0,898.0,1466.0,6432.0,3630.0,1808.0,995.0,27361.0,42426.0,7310.0,3080.0,4229.0,35117.0,1220.0,7773.0,13491.0,3045.0,4936.0,4652.0,30049.0,2297.0,21879.0,2916.0,606.0,2350.0,22.0,19.0,,16.0,25.0,14.0,25.0,21.0,22.0,22.0,18.0,5.0,14.0,30.0,20.0,10.0,22.0,23.0,25.0,19.0,20.0,23.0,26.0,48.0,7.0,18.0,13.0,14.0,9.0,17.0,21.0,28.0,16.0,15.0,22.0,23.0,18.0,18.0,18.0,25.0,26.0,18.0,28.0,23.0,39.0,25.0,23.0,23.0,23.0,34.0,15.0,25.0
130,33,2001SJ00,207530.0,9759.0,,1483.0,1281.0,1122.0,5873.0,65429.0,12148.0,10311.0,1205.0,316.0,556.0,2339.0,8679.0,1004.0,12961.0,15790.0,8513.0,3277.0,20858.0,9925.0,2895.0,4228.0,984.0,1818.0,3382.0,765.0,1148.0,1469.0,7525.0,3057.0,1931.0,2485.0,21721.0,51233.0,11787.0,5210.0,6577.0,39446.0,2008.0,10776.0,14989.0,3064.0,3452.0,5156.0,26742.0,1654.0,20080.0,2166.0,411.0,2430.0,22.0,17.0,,24.0,19.0,24.0,20.0,22.0,19.0,22.0,20.0,4.0,15.0,20.0,26.0,18.0,22.0,25.0,24.0,17.0,20.0,22.0,25.0,42.0,9.0,14.0,13.0,14.0,11.0,13.0,23.0,24.0,20.0,23.0,20.0,23.0,21.0,20.0,21.0,24.0,21.0,20.0,28.0,19.0,37.0,27.0,23.0,20.0,24.0,29.0,12.0,20.0
131,33,2006SJ00,200138.0,7014.0,,364.0,625.0,1064.0,4836.0,54901.0,10353.0,6593.0,1891.0,692.0,473.0,2445.0,6314.0,460.0,10389.0,14753.0,9553.0,2027.0,24803.0,11496.0,3796.0,3976.0,2299.0,1425.0,4860.0,1128.0,1878.0,1853.0,8251.0,4485.0,1001.0,2620.0,28248.0,49661.0,10579.0,4359.0,6219.0,39083.0,1855.0,12761.0,13232.0,2546.0,3106.0,5183.0,23931.0,2060.0,16084.0,2573.0,131.0,2737.0,23.0,17.0,,13.0,21.0,22.0,21.0,22.0,22.0,20.0,29.0,10.0,15.0,32.0,22.0,12.0,22.0,25.0,25.0,20.0,22.0,25.0,26.0,44.0,18.0,14.0,16.0,15.0,15.0,17.0,23.0,30.0,12.0,22.0,22.0,23.0,19.0,18.0,20.0,25.0,23.0,21.0,31.0,20.0,34.0,25.0,25.0,24.0,27.0,28.0,7.0,18.0
132,34,1990SJ00,390806.0,23453.0,1449.0,2439.0,5463.0,430.0,13672.0,130531.0,25420.0,6943.0,287.0,2018.0,3020.0,4214.0,11211.0,8870.0,36167.0,32379.0,12805.0,800.0,20818.0,6825.0,2437.0,191.0,1076.0,3121.0,3935.0,390.0,2148.0,1397.0,10058.0,5054.0,1972.0,3033.0,43052.0,79800.0,16465.0,6645.0,9819.0,63336.0,2284.0,16326.0,19807.0,5146.0,11858.0,7915.0,79546.0,6440.0,60361.0,5051.0,4282.0,3412.0,45.0,39.0,16.0,28.0,60.0,11.0,48.0,49.0,43.0,19.0,15.0,29.0,51.0,44.0,61.0,66.0,62.0,61.0,47.0,4.0,26.0,25.0,44.0,3.0,14.0,43.0,16.0,6.0,20.0,16.0,36.0,41.0,20.0,52.0,33.0,48.0,47.0,49.0,45.0,48.0,36.0,40.0,62.0,43.0,63.0,45.0,67.0,67.0,66.0,81.0,81.0,58.0
133,34,1995SJ00,438355.0,22411.0,1627.0,1901.0,3339.0,911.0,14632.0,152992.0,26176.0,10153.0,917.0,1633.0,3512.0,5466.0,19962.0,9584.0,39903.0,35686.0,15314.0,1036.0,25233.0,8372.0,2898.0,241.0,1284.0,3949.0,4935.0,981.0,2489.0,1466.0,11925.0,6392.0,2242.0,3292.0,44571.0,90410.0,19780.0,8802.0,10977.0,70630.0,1969.0,17347.0,30108.0,4832.0,8908.0,7466.0,86390.0,7433.0,63653.0,6345.0,3245.0,5713.0,47.0,42.0,19.0,39.0,58.0,20.0,50.0,51.0,44.0,24.0,24.0,30.0,59.0,45.0,64.0,56.0,63.0,63.0,46.0,6.0,28.0,26.0,47.0,3.0,14.0,45.0,20.0,15.0,26.0,16.0,37.0,48.0,19.0,50.0,35.0,49.0,48.0,50.0,46.0,49.0,41.0,40.0,63.0,40.0,61.0,39.0,67.0,73.0,66.0,75.0,79.0,61.0
