ID,RegioS,BronEnTechniek,Perioden,OpgesteldElektrischVermogen_1,NietGenormaliseerdeProductie_2,GenormaliseerdeProductie_3
2110,ET2301,A050176 ,2021JJ00,394.0,307.0,307.0
2111,ET2301,A050176 ,2022JJ00,612.0,516.0,516.0
2112,ET2301,A050176 ,2023JJ00,782.0,630.0,630.0
2113,ET2301,A050176 ,2024JJ00,898.0,754.0,754.0
2114,ET2301,A050177 ,2018JJ00,95.0,75.0,75.0
2115,ET2301,A050177 ,2019JJ00,162.0,114.0,114.0
2116,ET2301,A050177 ,2020JJ00,232.0,179.0,179.0
2117,ET2301,A050177 ,2021JJ00,305.0,228.0,228.0
2118,ET2301,A050177 ,2022JJ00,452.0,389.0,389.0
2119,ET2301,A050177 ,2023JJ00,615.0,489.0,489.0
2120,ET2301,A050177 ,2024JJ00,749.0,555.0,555.0
2121,ET2301,E006637 ,2018JJ00,235.0,420.0,400.0
2122,ET2301,E006637 ,2019JJ00,246.0,596.0,558.0
2123,ET2301,E006637 ,2020JJ00,246.0,704.0,644.0
2124,ET2301,E006637 ,2021JJ00,231.0,517.0,538.0
2125,ET2301,E006637 ,2022JJ00,367.0,571.0,550.0
2126,ET2301,E006637 ,2023JJ00,365.0,1066.0,939.0
2127,ET2301,E006637 ,2024JJ00,362.0,1003.0,957.0
2128,ET2401,E006590 ,2018JJ00,227.0,149.0,149.0
2129,ET2401,E006590 ,2019JJ00,325.0,280.0,280.0
2130,ET2401,E006590 ,2020JJ00,443.0,410.0,410.0
2131,ET2401,E006590 ,2021JJ00,543.0,434.0,434.0
2132,ET2401,E006590 ,2022JJ00,776.0,691.0,691.0
2133,ET2401,E006590 ,2023JJ00,890.0,715.0,715.0
2134,ET2401,E006590 ,2024JJ00,1053.0,795.0,795.0
2135,ET2401,A050176 ,2018JJ00,95.0,86.0,86.0
2136,ET2401,A050176 ,2019JJ00,119.0,108.0,108.0
2137,ET2401,A050176 ,2020JJ00,142.0,133.0,133.0
2138,ET2401,A050176 ,2021JJ00,173.0,148.0,148.0
2139,ET2401,A050176 ,2022JJ00,277.0,255.0,255.0
2140,ET2401,A050176 ,2023JJ00,280.0,239.0,239.0
2141,ET2401,A050176 ,2024JJ00,345.0,297.0,297.0
2142,ET2401,A050177 ,2018JJ00,132.0,62.0,62.0
2143,ET2401,A050177 ,2019JJ00,205.0,173.0,173.0
2144,ET2401,A050177 ,2020JJ00,300.0,277.0,277.0
2145,ET2401,A050177 ,2021JJ00,370.0,287.0,287.0
2146,ET2401,A050177 ,2022JJ00,499.0,436.0,436.0
2147,ET2401,A050177 ,2023JJ00,610.0,476.0,476.0
2148,ET2401,A050177 ,2024JJ00,708.0,498.0,498.0
2149,ET2401,E006637 ,2018JJ00,505.0,999.0,951.0
2150,ET2401,E006637 ,2019JJ00,519.0,1270.0,1189.0
2151,ET2401,E006637 ,2020JJ00,527.0,1463.0,1339.0
2152,ET2401,E006637 ,2021JJ00,549.0,1174.0,1220.0
2153,ET2401,E006637 ,2022JJ00,566.0,1295.0,1248.0
2154,ET2401,E006637 ,2023JJ00,610.0,1654.0,1457.0
2155,ET2401,E006637 ,2024JJ00,610.0,1517.0,1447.0
2156,ET2501,E006590 ,2018JJ00,113.0,91.0,91.0
2157,ET2501,E006590 ,2019JJ00,175.0,134.0,134.0
2158,ET2501,E006590 ,2020JJ00,265.0,211.0,211.0
2159,ET2501,E006590 ,2021JJ00,373.0,274.0,274.0
2160,ET2501,E006590 ,2022JJ00,543.0,450.0,450.0
2161,ET2501,E006590 ,2023JJ00,754.0,578.0,578.0
2162,ET2501,E006590 ,2024JJ00,807.0,606.0,606.0
2163,ET2501,A050176 ,2018JJ00,55.0,49.0,49.0
2164,ET2501,A050176 ,2019JJ00,80.0,65.0,65.0
2165,ET2501,A050176 ,2020JJ00,115.0,94.0,94.0
2166,ET2501,A050176 ,2021JJ00,158.0,125.0,125.0
2167,ET2501,A050176 ,2022JJ00,223.0,181.0,181.0
2168,ET2501,A050176 ,2023JJ00,311.0,246.0,246.0
2169,ET2501,A050176 ,2024JJ00,346.0,280.0,280.0
2170,ET2501,A050177 ,2018JJ00,58.0,43.0,43.0
2171,ET2501,A050177 ,2019JJ00,95.0,69.0,69.0
2172,ET2501,A050177 ,2020JJ00,150.0,117.0,117.0
2173,ET2501,A050177 ,2021JJ00,215.0,149.0,149.0
2174,ET2501,A050177 ,2022JJ00,320.0,269.0,269.0
2175,ET2501,A050177 ,2023JJ00,443.0,332.0,332.0
2176,ET2501,A050177 ,2024JJ00,460.0,326.0,326.0
2177,ET2501,E006637 ,2018JJ00,22.0,46.0,44.0
2178,ET2501,E006637 ,2019JJ00,22.0,45.0,42.0
2179,ET2501,E006637 ,2020JJ00,37.0,63.0,57.0
2180,ET2501,E006637 ,2021JJ00,37.0,58.0,61.0
2181,ET2501,E006637 ,2022JJ00,37.0,61.0,59.0
2182,ET2501,E006637 ,2023JJ00,36.0,72.0,63.0
2183,ET2501,E006637 ,2024JJ00,36.0,60.0,58.0
2184,ET2601,E006590 ,2018JJ00,260.0,179.0,179.0
2185,ET2601,E006590 ,2019JJ00,428.0,326.0,326.0
2186,ET2601,E006590 ,2020JJ00,645.0,516.0,516.0
2187,ET2601,E006590 ,2021JJ00,847.0,655.0,655.0
2188,ET2601,E006590 ,2022JJ00,1047.0,913.0,913.0
2189,ET2601,E006590 ,2023JJ00,1325.0,1073.0,1073.0
2190,ET2601,E006590 ,2024JJ00,1444.0,1106.0,1106.0
2191,ET2601,A050176 ,2018JJ00,125.0,107.0,107.0
2192,ET2601,A050176 ,2019JJ00,195.0,152.0,152.0
2193,ET2601,A050176 ,2020JJ00,274.0,229.0,229.0
2194,ET2601,A050176 ,2021JJ00,363.0,290.0,290.0
2195,ET2601,A050176 ,2022JJ00,482.0,407.0,407.0
2196,ET2601,A050176 ,2023JJ00,637.0,522.0,522.0
2197,ET2601,A050176 ,2024JJ00,701.0,572.0,572.0
2198,ET2601,A050177 ,2018JJ00,135.0,72.0,72.0
2199,ET2601,A050177 ,2019JJ00,233.0,174.0,174.0
2200,ET2601,A050177 ,2020JJ00,371.0,287.0,287.0
2201,ET2601,A050177 ,2021JJ00,483.0,365.0,365.0
2202,ET2601,A050177 ,2022JJ00,565.0,506.0,506.0
2203,ET2601,A050177 ,2023JJ00,688.0,551.0,551.0
2204,ET2601,A050177 ,2024JJ00,744.0,534.0,534.0
2205,ET2601,E006637 ,2018JJ00,21.0,43.0,41.0
2206,ET2601,E006637 ,2019JJ00,21.0,53.0,49.0
2207,ET2601,E006637 ,2020JJ00,21.0,58.0,53.0
2208,ET2601,E006637 ,2021JJ00,21.0,47.0,49.0
2209,ET2601,E006637 ,2022JJ00,21.0,48.0,46.0
2210,ET2601,E006637 ,2023JJ00,21.0,53.0,46.0
2211,ET2601,E006637 ,2024JJ00,21.0,45.0,43.0
2212,ET2701,E006590 ,2018JJ00,204.0,164.0,164.0
2213,ET2701,E006590 ,2019JJ00,335.0,245.0,245.0
2214,ET2701,E006590 ,2020JJ00,524.0,404.0,404.0
2215,ET2701,E006590 ,2021JJ00,668.0,516.0,516.0
2216,ET2701,E006590 ,2022JJ00,863.0,733.0,733.0
2217,ET2701,E006590 ,2023JJ00,1094.0,879.0,879.0
2218,ET2701,E006590 ,2024JJ00,1224.0,953.0,953.0
2219,ET2701,A050176 ,2018JJ00,103.0,89.0,89.0
2220,ET2701,A050176 ,2019JJ00,158.0,125.0,125.0
2221,ET2701,A050176 ,2020JJ00,224.0,187.0,187.0
2222,ET2701,A050176 ,2021JJ00,294.0,235.0,235.0
2223,ET2701,A050176 ,2022JJ00,391.0,330.0,330.0
2224,ET2701,A050176 ,2023JJ00,525.0,426.0,426.0
2225,ET2701,A050176 ,2024JJ00,578.0,479.0,479.0
2226,ET2701,A050177 ,2018JJ00,101.0,75.0,75.0
2227,ET2701,A050177 ,2019JJ00,177.0,120.0,120.0
2228,ET2701,A050177 ,2020JJ00,300.0,217.0,217.0
2229,ET2701,A050177 ,2021JJ00,374.0,280.0,280.0
2230,ET2701,A050177 ,2022JJ00,472.0,403.0,403.0
2231,ET2701,A050177 ,2023JJ00,569.0,454.0,454.0
2232,ET2701,A050177 ,2024JJ00,646.0,474.0,474.0
2233,ET2701,E006637 ,2018JJ00,2.0,5.0,5.0
2234,ET2701,E006637 ,2019JJ00,2.0,5.0,4.0
2235,ET2701,E006637 ,2020JJ00,2.0,5.0,5.0
2236,ET2701,E006637 ,2021JJ00,17.0,13.0,13.0
2237,ET2701,E006637 ,2022JJ00,17.0,36.0,35.0
2238,ET2701,E006637 ,2023JJ00,17.0,42.0,37.0
2239,ET2701,E006637 ,2024JJ00,17.0,36.0,35.0
2240,ET2801,E006590 ,2018JJ00,151.0,128.0,128.0
2241,ET2801,E006590 ,2019JJ00,277.0,214.0,214.0
2242,ET2801,E006590 ,2020JJ00,426.0,344.0,344.0
2243,ET2801,E006590 ,2021JJ00,690.0,514.0,514.0
2244,ET2801,E006590 ,2022JJ00,879.0,758.0,758.0
2245,ET2801,E006590 ,2023JJ00,1171.0,936.0,936.0
2246,ET2801,E006590 ,2024JJ00,1277.0,989.0,989.0
2247,ET2801,A050176 ,2018JJ00,90.0,78.0,78.0
2248,ET2801,A050176 ,2019JJ00,135.0,108.0,108.0
2249,ET2801,A050176 ,2020JJ00,187.0,157.0,157.0
2250,ET2801,A050176 ,2021JJ00,250.0,199.0,199.0
2251,ET2801,A050176 ,2022JJ00,345.0,283.0,283.0
2252,ET2801,A050176 ,2023JJ00,480.0,384.0,384.0
2253,ET2801,A050176 ,2024JJ00,531.0,436.0,436.0
2254,ET2801,A050177 ,2018JJ00,61.0,50.0,50.0
2255,ET2801,A050177 ,2019JJ00,143.0,105.0,105.0
2256,ET2801,A050177 ,2020JJ00,240.0,188.0,188.0
2257,ET2801,A050177 ,2021JJ00,441.0,316.0,316.0
2258,ET2801,A050177 ,2022JJ00,535.0,475.0,475.0
2259,ET2801,A050177 ,2023JJ00,690.0,552.0,552.0
2260,ET2801,A050177 ,2024JJ00,746.0,553.0,553.0
2261,ET2801,E006637 ,2018JJ00,167.0,345.0,329.0
2262,ET2801,E006637 ,2019JJ00,180.0,369.0,346.0
2263,ET2801,E006637 ,2020JJ00,199.0,466.0,426.0
2264,ET2801,E006637 ,2021JJ00,226.0,423.0,440.0
2265,ET2801,E006637 ,2022JJ00,278.0,471.0,454.0
2266,ET2801,E006637 ,2023JJ00,354.0,888.0,782.0
2267,ET2801,E006637 ,2024JJ00,352.0,841.0,802.0
2268,ET2901,E006590 ,2018JJ00,226.0,190.0,190.0
2269,ET2901,E006590 ,2019JJ00,349.0,265.0,265.0
2270,ET2901,E006590 ,2020JJ00,578.0,430.0,430.0
2271,ET2901,E006590 ,2021JJ00,753.0,581.0,581.0
2272,ET2901,E006590 ,2022JJ00,957.0,833.0,833.0
2273,ET2901,E006590 ,2023JJ00,1269.0,986.0,986.0
2274,ET2901,E006590 ,2024JJ00,1413.0,1036.0,1036.0
2275,ET2901,A050176 ,2018JJ00,132.0,116.0,116.0
2276,ET2901,A050176 ,2019JJ00,181.0,150.0,150.0
2277,ET2901,A050176 ,2020JJ00,242.0,205.0,205.0
2278,ET2901,A050176 ,2021JJ00,306.0,251.0,251.0
2279,ET2901,A050176 ,2022JJ00,400.0,339.0,339.0
2280,ET2901,A050176 ,2023JJ00,524.0,429.0,429.0
2281,ET2901,A050176 ,2024JJ00,568.0,462.0,462.0
2282,ET2901,A050177 ,2018JJ00,94.0,73.0,73.0
2283,ET2901,A050177 ,2019JJ00,168.0,115.0,115.0
2284,ET2901,A050177 ,2020JJ00,336.0,225.0,225.0
2285,ET2901,A050177 ,2021JJ00,447.0,330.0,330.0
2286,ET2901,A050177 ,2022JJ00,556.0,494.0,494.0
2287,ET2901,A050177 ,2023JJ00,745.0,557.0,557.0
2288,ET2901,A050177 ,2024JJ00,845.0,574.0,574.0
2289,ET2901,E006637 ,2018JJ00,12.0,,
2290,ET2901,E006637 ,2019JJ00,12.0,,
2291,ET2901,E006637 ,2020JJ00,21.0,,
2292,ET2901,E006637 ,2021JJ00,72.0,80.0,83.0
2293,ET2901,E006637 ,2022JJ00,114.0,215.0,207.0
2294,ET2901,E006637 ,2023JJ00,125.0,331.0,291.0
2295,ET2901,E006637 ,2024JJ00,125.0,299.0,285.0
2296,ET3001,E006590 ,2018JJ00,73.0,64.0,64.0
2297,ET3001,E006590 ,2019JJ00,100.0,83.0,83.0
2298,ET3001,E006590 ,2020JJ00,132.0,113.0,113.0
2299,ET3001,E006590 ,2021JJ00,189.0,143.0,143.0
2300,ET3001,E006590 ,2022JJ00,228.0,204.0,204.0
2301,ET3001,E006590 ,2023JJ00,293.0,235.0,235.0
2302,ET3001,E006590 ,2024JJ00,332.0,260.0,260.0
2303,ET3001,A050176 ,2018JJ00,60.0,54.0,54.0
2304,ET3001,A050176 ,2019JJ00,78.0,68.0,68.0
2305,ET3001,A050176 ,2020JJ00,96.0,86.0,86.0
2306,ET3001,A050176 ,2021JJ00,115.0,96.0,96.0
2307,ET3001,A050176 ,2022JJ00,144.0,124.0,124.0
2308,ET3001,A050176 ,2023JJ00,186.0,154.0,154.0
2309,ET3001,A050176 ,2024JJ00,202.0,167.0,167.0
2310,ET3001,A050177 ,2018JJ00,13.0,10.0,10.0
2311,ET3001,A050177 ,2019JJ00,22.0,15.0,15.0
2312,ET3001,A050177 ,2020JJ00,36.0,27.0,27.0
2313,ET3001,A050177 ,2021JJ00,74.0,47.0,47.0
2314,ET3001,A050177 ,2022JJ00,83.0,80.0,80.0
2315,ET3001,A050177 ,2023JJ00,107.0,81.0,81.0
2316,ET3001,A050177 ,2024JJ00,130.0,93.0,93.0
2317,ET3001,E006637 ,2018JJ00,,,
2318,ET3001,E006637 ,2019JJ00,1.0,,
2319,ET3001,E006637 ,2020JJ00,,,
2320,ET3001,E006637 ,2021JJ00,,,
2321,ET3001,E006637 ,2022JJ00,,,
2322,ET3001,E006637 ,2023JJ00,,,
2323,ET3001,E006637 ,2024JJ00,,,
2324,ET3002,E006590 ,2018JJ00,46.0,39.0,39.0
2325,ET3002,E006590 ,2019JJ00,68.0,51.0,51.0
2326,ET3002,E006590 ,2020JJ00,103.0,82.0,82.0
2327,ET3002,E006590 ,2021JJ00,124.0,101.0,101.0
2328,ET3002,E006590 ,2022JJ00,156.0,134.0,134.0
2329,ET3002,E006590 ,2023JJ00,196.0,157.0,157.0
2330,ET3002,E006590 ,2024JJ00,213.0,169.0,169.0
2331,ET3002,A050176 ,2018JJ00,35.0,32.0,32.0
2332,ET3002,A050176 ,2019JJ00,48.0,41.0,41.0
2333,ET3002,A050176 ,2020JJ00,62.0,54.0,54.0
2334,ET3002,A050176 ,2021JJ00,77.0,63.0,63.0
2335,ET3002,A050176 ,2022JJ00,99.0,85.0,85.0
2336,ET3002,A050176 ,2023JJ00,130.0,106.0,106.0
2337,ET3002,A050176 ,2024JJ00,144.0,118.0,118.0
2338,ET3002,A050177 ,2018JJ00,10.0,8.0,8.0
2339,ET3002,A050177 ,2019JJ00,20.0,10.0,10.0
2340,ET3002,A050177 ,2020JJ00,41.0,27.0,27.0
2341,ET3002,A050177 ,2021JJ00,48.0,38.0,38.0
2342,ET3002,A050177 ,2022JJ00,57.0,50.0,50.0
2343,ET3002,A050177 ,2023JJ00,65.0,51.0,51.0
2344,ET3002,A050177 ,2024JJ00,69.0,51.0,51.0
2345,ET3002,E006637 ,2018JJ00,,,
2346,ET3002,E006637 ,2019JJ00,,,
2347,ET3002,E006637 ,2020JJ00,,,
2348,ET3002,E006637 ,2021JJ00,,,
2349,ET3002,E006637 ,2022JJ00,,,
2350,ET3002,E006637 ,2023JJ00,,,
2351,ET3002,E006637 ,2024JJ00,,,
2352,ET3003,E006590 ,2018JJ00,36.0,31.0,31.0
2353,ET3003,E006590 ,2019JJ00,56.0,45.0,45.0
2354,ET3003,E006590 ,2020JJ00,85.0,70.0,70.0
2355,ET3003,E006590 ,2021JJ00,111.0,86.0,86.0
2356,ET3003,E006590 ,2022JJ00,145.0,118.0,118.0
2357,ET3003,E006590 ,2023JJ00,188.0,150.0,150.0
2358,ET3003,E006590 ,2024JJ00,200.0,157.0,157.0
2359,ET3003,A050176 ,2018JJ00,31.0,27.0,27.0
2360,ET3003,A050176 ,2019JJ00,43.0,36.0,36.0
2361,ET3003,A050176 ,2020JJ00,54.0,48.0,48.0
2362,ET3003,A050176 ,2021JJ00,68.0,55.0,55.0
2363,ET3003,A050176 ,2022JJ00,88.0,74.0,74.0
2364,ET3003,A050176 ,2023JJ00,115.0,95.0,95.0
2365,ET3003,A050176 ,2024JJ00,124.0,103.0,103.0
2366,ET3003,A050177 ,2018JJ00,5.0,4.0,4.0
2367,ET3003,A050177 ,2019JJ00,12.0,9.0,9.0
2368,ET3003,A050177 ,2020JJ00,31.0,22.0,22.0
2369,ET3003,A050177 ,2021JJ00,43.0,31.0,31.0
2370,ET3003,A050177 ,2022JJ00,57.0,43.0,43.0
2371,ET3003,A050177 ,2023JJ00,74.0,55.0,55.0
2372,ET3003,A050177 ,2024JJ00,76.0,54.0,54.0
2373,ET3003,E006637 ,2018JJ00,,,
2374,ET3003,E006637 ,2019JJ00,,,
2375,ET3003,E006637 ,2020JJ00,,,
2376,ET3003,E006637 ,2021JJ00,,,
2377,ET3003,E006637 ,2022JJ00,,,
2378,ET3003,E006637 ,2023JJ00,,,
2379,ET3003,E006637 ,2024JJ00,,,
2380,ET9999,E006590 ,2018JJ00,1.0,1.0,1.0
2381,ET9999,E006590 ,2019JJ00,1.0,1.0,1.0
2382,ET9999,E006590 ,2020JJ00,2.0,1.0,1.0
2383,ET9999,E006590 ,2021JJ00,14.0,12.0,12.0
2384,ET9999,E006590 ,2022JJ00,17.0,16.0,16.0
2385,ET9999,E006590 ,2023JJ00,59.0,29.0,29.0
2386,ET9999,E006590 ,2024JJ00,213.0,78.0,78.0
2387,ET9999,A050176 ,2018JJ00,1.0,1.0,1.0
2388,ET9999,A050176 ,2019JJ00,1.0,1.0,1.0
2389,ET9999,A050176 ,2020JJ00,1.0,1.0,1.0
2390,ET9999,A050176 ,2021JJ00,1.0,1.0,1.0
2391,ET9999,A050176 ,2022JJ00,1.0,1.0,1.0
2392,ET9999,A050176 ,2023JJ00,1.0,1.0,1.0
2393,ET9999,A050176 ,2024JJ00,1.0,1.0,1.0
2394,ET9999,A050177 ,2018JJ00,,,
2395,ET9999,A050177 ,2019JJ00,1.0,0.0,0.0
2396,ET9999,A050177 ,2020JJ00,1.0,1.0,1.0
2397,ET9999,A050177 ,2021JJ00,14.0,11.0,11.0
2398,ET9999,A050177 ,2022JJ00,16.0,15.0,15.0
2399,ET9999,A050177 ,2023JJ00,59.0,28.0,28.0
2400,ET9999,A050177 ,2024JJ00,212.0,78.0,78.0
2401,ET9999,E006637 ,2018JJ00,,,
2402,ET9999,E006637 ,2019JJ00,,,
2403,ET9999,E006637 ,2020JJ00,,,
2404,ET9999,E006637 ,2021JJ00,,,
2405,ET9999,E006637 ,2022JJ00,,,
2406,ET9999,E006637 ,2023JJ00,,,
2407,ET9999,E006637 ,2024JJ00,,,
