ID,SoortAfzet,Perioden,TotaalVervoer_1,TotaalWegverkeer_2,AutogasLpg_3,TotaalMotorbenzine_4,Euro95_5,SuperOngelood98_6,NormaalGelood_7,SuperGelood_8,TotaalAutodiesel_9,Laagzwavelig_10,Hoogzwavelig_11,Aardgas_12,Elektriciteit_13,TotaalScheepvaart_14,TotaalGasolieEnLichteStookolie_15,AfzetAanBinnenvaart_16,AfzetAanZeevaart_17,AfzetAanHandelarenScheepvaart_18,TotaalStookolie_19,Laagzwavelig_20,Hoogzwavelig_21,TotaalLuchtvaart_22,Vliegtuigkerosine_23,Vliegtuigbenzine_24,JetfuelOpBenzinebasis_25,TotaalRailverkeer_26,GasolieEnLichteStookolie_27,Elektriciteit_28,AutogasLpg_29,TotaalMotorbenzine_30,Euro95_31,SuperOngelood98_32,NormaalGelood_33,SuperGelood_34,TotaalAutodiesel_35,Laagzwavelig_36,Hoogzwavelig_37,Aardgas_38,Elektriciteit_39,TotaalGasolieEnLichteStookolie_40,AfzetAanBinnenvaart_41,AfzetAanZeevaart_42,AfzetAanHandelarenScheepvaart_43,TotaalStookolie_44,Laagzwavelig_45,Hoogzwavelig_46,Vliegtuigkerosine_47,Vliegtuigbenzine_48,JetfuelOpBenzinebasis_49,GasolieEnLichteStookolie_50,Elektriciteit_51,AutogasLpg_52,TotaalMotorbenzine_53,Euro95_54,SuperOngelood98_55,NormaalGelood_56,SuperGelood_57,TotaalAutodiesel_58,Laagzwavelig_59,Hoogzwavelig_60
767,c,2002KW02,196.7,,,,,,,,,,,,,160.5,20.3,8.7,10.5,1.1,140.1,0.4,139.7,36.2,36.2,0.0,,,,,,,,,,,,,,,,478.0,205.0,246.0,27.0,3418.0,10.0,3408.0,831.0,0.0,,,,,,,,,,,,
768,c,2002MM07,60.9,,,,,,,,,,,,,47.5,6.4,3.0,3.3,0.1,41.1,0.1,41.0,13.5,13.5,0.0,,,,,,,,,,,,,,,,149.0,70.0,76.0,3.0,1002.0,2.0,1000.0,309.0,0.0,,,,,,,,,,,,
769,c,2002MM08,66.9,,,,,,,,,,,,,54.4,6.4,2.9,3.2,0.3,48.0,0.2,47.8,12.6,12.5,0.0,,,,,,,,,,,,,,,,150.0,67.0,76.0,7.0,1171.0,6.0,1165.0,288.0,0.0,,,,,,,,,,,,
770,c,2002MM09,58.4,,,,,,,,,,,,,46.1,6.2,2.8,3.0,0.4,39.9,0.2,39.7,12.3,12.3,0.0,,,,,,,,,,,,,,,,145.0,66.0,71.0,8.0,972.0,4.0,968.0,283.0,0.0,,,,,,,,,,,,
771,c,2002KW03,186.2,,,,,,,,,,,,,147.9,19.0,8.7,9.5,0.8,128.9,0.5,128.4,38.3,38.3,0.0,,,,,,,,,,,,,,,,444.0,203.0,223.0,18.0,3145.0,13.0,3132.0,881.0,1.0,,,,,,,,,,,,
772,c,2002MM10,62.2,,,,,,,,,,,,,50.1,6.7,3.0,3.4,0.3,43.3,0.1,43.2,12.1,12.1,0.0,,,,,,,,,,,,,,,,159.0,71.0,80.0,8.0,1055.0,2.0,1053.0,278.0,0.0,,,,,,,,,,,,
773,c,2002MM11,60.9,,,,,,,,,,,,,49.8,6.9,3.2,3.3,0.4,42.9,0.1,42.8,11.1,11.1,0.0,,,,,,,,,,,,,,,,162.0,74.0,78.0,10.0,1046.0,3.0,1043.0,255.0,0.0,,,,,,,,,,,,
774,c,2002MM12,57.7,,,,,,,,,,,,,46.6,6.3,2.7,3.3,0.3,40.3,0.2,40.1,11.1,11.1,0.0,,,,,,,,,,,,,,,,148.0,63.0,78.0,7.0,982.0,4.0,978.0,255.0,0.0,,,,,,,,,,,,
775,c,2002KW04,180.8,,,,,,,,,,,,,146.4,20.1,8.9,10.1,1.1,126.4,0.4,126.0,34.3,34.3,0.0,,,,,,,,,,,,,,,,470.0,209.0,236.0,25.0,3083.0,9.0,3074.0,789.0,0.0,,,,,,,,,,,,
776,c,2002JJ00,740.2,,,,,,,,,,,,,599.4,78.4,34.8,39.9,3.7,521.0,1.6,519.4,140.8,140.8,0.1,,,,,,,,,,,,,,,,1834.0,814.0,933.0,87.0,12708.0,40.0,12668.0,3236.0,1.0,,,,,,,,,,,,
777,c,2003MM01,52.5,,,,,,,,,,,,,43.5,5.5,2.7,2.6,0.2,38.0,0.1,37.9,9.0,9.0,0.0,,,,,,,,,,,,,,,,127.0,63.0,60.0,4.0,928.0,3.0,925.0,207.0,0.0,,,,,,,,,,,,
778,c,2003MM02,55.3,,,,,,,,,,,,,46.0,5.6,2.8,2.6,0.2,40.5,0.1,40.4,9.3,9.3,0.0,,,,,,,,,,,,,,,,130.0,65.0,61.0,4.0,987.0,2.0,985.0,213.0,0.0,,,,,,,,,,,,
779,c,2003MM03,56.9,,,,,,,,,,,,,45.3,5.6,2.6,2.9,0.1,39.7,0.1,39.6,11.6,11.6,0.0,,,,,,,,,,,,,,,,130.0,61.0,67.0,2.0,968.0,2.0,966.0,268.0,0.0,,,,,,,,,,,,
780,c,2003KW01,164.7,,,,,,,,,,,,,134.7,16.5,8.1,8.0,0.4,118.2,0.3,117.9,29.9,29.9,0.0,,,,,,,,,,,,,,,,387.0,189.0,188.0,10.0,2883.0,7.0,2876.0,688.0,0.0,,,,,,,,,,,,
781,c,2003MM04,57.8,,,,,,,,,,,,,46.9,6.2,2.8,3.2,0.2,40.7,0.1,40.6,10.9,10.9,0.0,,,,,,,,,,,,,,,,144.0,65.0,74.0,5.0,993.0,2.0,991.0,251.0,0.0,,,,,,,,,,,,
782,c,2003MM05,56.9,,,,,,,,,,,,,44.8,6.5,3.0,3.2,0.3,38.3,0.0,38.3,12.1,12.1,0.0,,,,,,,,,,,,,,,,151.0,70.0,74.0,7.0,935.0,0.0,935.0,278.0,0.0,,,,,,,,,,,,
783,c,2003MM06,58.4,,,,,,,,,,,,,46.4,5.9,1.1,4.6,0.2,40.5,0.0,40.5,12.0,12.0,0.0,,,,,,,,,,,,,,,,139.0,25.0,109.0,5.0,987.0,0.0,987.0,276.0,0.0,,,,,,,,,,,,
784,c,2003KW02,173.1,,,,,,,,,,,,,138.0,18.6,6.9,11.0,0.7,119.5,0.1,119.4,35.0,35.0,0.0,,,,,,,,,,,,,,,,435.0,161.0,257.0,17.0,2915.0,2.0,2913.0,805.0,0.0,,,,,,,,,,,,
785,c,2003MM07,58.9,,,,,,,,,,,,,46.1,5.4,2.6,2.7,0.1,40.6,0.0,40.6,12.8,12.8,0.0,,,,,,,,,,,,,,,,127.0,60.0,64.0,3.0,991.0,0.0,991.0,294.0,0.0,,,,,,,,,,,,
786,c,2003MM08,58.5,,,,,,,,,,,,,45.1,6.3,2.5,3.5,0.3,38.8,0.0,38.8,13.4,13.4,0.0,,,,,,,,,,,,,,,,149.0,59.0,82.0,8.0,947.0,0.0,947.0,308.0,0.0,,,,,,,,,,,,
787,c,2003MM09,61.4,,,,,,,,,,,,,49.3,5.6,2.4,2.9,0.3,43.7,0.0,43.7,12.1,12.1,0.0,,,,,,,,,,,,,,,,133.0,57.0,69.0,7.0,1066.0,0.0,1066.0,278.0,0.0,,,,,,,,,,,,
788,c,2003KW03,178.8,,,,,,,,,,,,,140.5,17.4,7.5,9.2,0.7,123.1,0.0,123.1,38.3,38.3,0.0,,,,,,,,,,,,,,,,407.0,176.0,214.0,17.0,3004.0,0.0,3004.0,880.0,0.0,,,,,,,,,,,,
789,c,2003MM10,61.6,,,,,,,,,,,,,49.3,6.1,2.8,3.1,0.2,43.1,0.0,43.1,12.3,12.3,0.0,,,,,,,,,,,,,,,,146.0,67.0,74.0,5.0,1052.0,0.0,1052.0,283.0,0.0,,,,,,,,,,,,
790,c,2003MM11,59.0,,,,,,,,,,,,,46.9,5.7,2.7,2.7,0.3,41.3,0.0,41.3,12.1,12.1,0.0,,,,,,,,,,,,,,,,132.0,64.0,62.0,6.0,1007.0,0.0,1007.0,277.0,0.0,,,,,,,,,,,,
791,c,2003MM12,62.6,,,,,,,,,,,,,51.5,5.9,2.7,2.7,0.5,45.6,0.0,45.5,11.1,11.1,0.0,,,,,,,,,,,,,,,,139.0,64.0,63.0,12.0,1112.0,1.0,1111.0,255.0,0.0,,,,,,,,,,,,
792,c,2003KW04,183.2,,,,,,,,,,,,,147.8,17.8,8.3,8.5,1.0,130.0,0.0,129.9,35.4,35.4,0.0,,,,,,,,,,,,,,,,417.0,195.0,199.0,23.0,3170.0,1.0,3169.0,814.0,0.0,,,,,,,,,,,,
793,c,2003JJ00,699.7,,,,,,,,,,,,,561.1,70.3,30.8,36.7,2.8,490.8,0.4,490.4,138.6,138.6,0.0,,,,,,,,,,,,,,,,1645.0,720.0,858.0,67.0,11971.0,10.0,11962.0,3187.0,0.0,,,,,,,,,,,,
794,c,2004MM01,58.3,,,,,,,,,,,,,46.0,5.5,2.8,2.7,0.0,40.5,0.0,40.5,12.3,12.3,0.0,,,,,,,,,,,,,,,,129.0,65.0,64.0,0.0,987.0,0.0,987.0,282.0,0.0,,,,,,,,,,,,
795,c,2004MM02,56.4,,,,,,,,,,,,,45.4,5.3,2.5,2.7,0.1,40.1,0.2,39.8,11.0,11.0,0.0,,,,,,,,,,,,,,,,124.0,59.0,62.0,3.0,978.0,6.0,972.0,252.0,0.0,,,,,,,,,,,,
796,c,2004MM03,64.3,,,,,,,,,,,,,51.6,5.7,2.8,2.7,0.2,45.9,0.0,45.9,12.7,12.7,0.0,,,,,,,,,,,,,,,,134.0,67.0,63.0,4.0,1120.0,0.0,1120.0,291.0,0.0,,,,,,,,,,,,
797,c,2004KW01,178.9,,,,,,,,,,,,,143.0,16.6,8.2,8.1,0.3,126.5,0.3,126.2,35.9,35.9,0.0,,,,,,,,,,,,,,,,387.0,191.0,189.0,7.0,3085.0,6.0,3079.0,825.0,0.0,,,,,,,,,,,,
798,c,2004MM04,63.2,,,,,,,,,,,,,51.3,5.8,2.8,2.9,0.1,45.5,0.0,45.5,11.9,11.9,0.0,,,,,,,,,,,,,,,,134.0,65.0,67.0,2.0,1111.0,0.0,1111.0,273.0,0.0,,,,,,,,,,,,
799,c,2004MM05,64.0,,,,,,,,,,,,,51.5,6.0,2.8,2.8,0.4,45.6,0.0,45.5,12.4,12.4,0.0,,,,,,,,,,,,,,,,139.0,65.0,65.0,9.0,1111.0,1.0,1110.0,286.0,0.0,,,,,,,,,,,,
800,c,2004MM06,65.0,,,,,,,,,,,,,52.6,5.6,2.6,2.9,0.1,47.1,0.0,47.0,12.4,12.4,0.0,,,,,,,,,,,,,,,,128.0,60.0,67.0,1.0,1148.0,1.0,1147.0,284.0,0.0,,,,,,,,,,,,
801,c,2004KW02,192.1,,,,,,,,,,,,,155.4,17.1,8.1,8.5,0.5,138.2,0.1,138.1,36.7,36.7,0.0,,,,,,,,,,,,,,,,403.0,190.0,200.0,13.0,3370.0,2.0,3368.0,844.0,0.0,,,,,,,,,,,,
802,c,2004MM07,65.0,,,,,,,,,,,,,51.7,5.7,2.5,3.0,0.2,46.1,0.0,46.1,13.3,13.3,0.0,,,,,,,,,,,,,,,,132.0,58.0,70.0,4.0,1125.0,1.0,1124.0,305.0,0.0,,,,,,,,,,,,
803,c,2004MM08,63.4,,,,,,,,,,,,,50.1,5.1,2.2,2.8,0.1,45.0,0.1,45.0,13.3,13.3,0.0,,,,,,,,,,,,,,,,120.0,52.0,65.0,3.0,1098.0,1.0,1097.0,305.0,0.0,,,,,,,,,,,,
804,c,2004MM09,63.0,,,,,,,,,,,,,50.6,5.9,3.1,2.7,0.1,44.7,0.1,44.6,12.3,12.3,0.0,,,,,,,,,,,,,,,,138.0,72.0,63.0,3.0,1090.0,1.0,1088.0,284.0,0.0,,,,,,,,,,,,
805,c,2004KW03,191.4,,,,,,,,,,,,,152.5,16.7,7.8,8.5,0.4,135.8,0.2,135.7,38.9,38.9,0.0,,,,,,,,,,,,,,,,390.0,182.0,198.0,10.0,3313.0,4.0,3309.0,894.0,0.0,,,,,,,,,,,,
806,c,2004MM10,68.2,,,,,,,,,,,,,55.2,5.8,2.8,3.0,0.0,49.4,0.1,49.3,13.0,13.0,0.0,,,,,,,,,,,,,,,,135.0,65.0,70.0,0.0,1204.0,2.0,1202.0,299.0,0.0,,,,,,,,,,,,
807,c,2004MM11,67.2,,,,,,,,,,,,,56.2,6.2,3.0,3.1,0.1,50.0,0.0,50.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,146.0,70.0,73.0,3.0,1221.0,1.0,1220.0,252.0,0.0,,,,,,,,,,,,
808,c,2004MM12,61.7,,,,,,,,,,,,,48.8,6.4,3.2,3.1,0.1,42.5,0.0,42.5,12.9,12.9,0.0,,,,,,,,,,,,,,,,148.0,74.0,73.0,1.0,1037.0,1.0,1036.0,295.0,0.0,,,,,,,,,,,,
809,c,2004KW04,197.1,,,,,,,,,,,,,160.3,18.3,8.9,9.2,0.2,141.9,0.1,141.8,36.8,36.8,0.0,,,,,,,,,,,,,,,,429.0,209.0,216.0,4.0,3462.0,3.0,3458.0,847.0,0.0,,,,,,,,,,,,
810,c,2004JJ00,759.5,,,,,,,,,,,,,611.1,68.7,33.0,34.3,1.4,542.4,0.6,541.8,148.4,148.3,0.0,,,,,,,,,,,,,,,,1610.0,773.0,803.0,34.0,13230.0,15.0,13214.0,3410.0,0.0,,,,,,,,,,,,
811,c,2005MM01,64.3,,,,,,,,,,,,,51.9,5.7,2.8,2.9,0.0,46.1,0.0,46.1,12.4,12.4,0.0,,,,,,,,,,,,,,,,135.0,66.0,68.0,1.0,1126.0,1.0,1125.0,284.0,0.0,,,,,,,,,,,,
812,c,2005MM02,54.6,,,,,,,,,,,,,44.0,5.3,2.7,2.6,0.0,38.7,0.0,38.7,10.6,10.6,0.0,,,,,,,,,,,,,,,,124.0,63.0,60.0,1.0,945.0,1.0,944.0,243.0,0.0,,,,,,,,,,,,
813,c,2005MM03,71.7,,,,,,,,,,,,,59.8,6.3,3.0,3.0,0.3,53.5,0.1,53.5,11.9,11.9,0.0,,,,,,,,,,,,,,,,146.0,70.0,70.0,6.0,1306.0,2.0,1304.0,274.0,0.0,,,,,,,,,,,,
814,c,2005KW01,190.6,,,,,,,,,,,,,155.7,17.3,8.5,8.5,0.3,138.4,0.1,138.3,34.8,34.8,0.0,,,,,,,,,,,,,,,,405.0,199.0,198.0,8.0,3376.0,3.0,3373.0,801.0,0.0,,,,,,,,,,,,
815,c,2005MM04,73.3,,,,,,,,,,,,,62.2,6.2,2.7,3.3,0.2,55.9,0.0,55.9,11.1,11.1,0.0,,,,,,,,,,,,,,,,146.0,64.0,78.0,4.0,1364.0,0.0,1364.0,255.0,0.0,,,,,,,,,,,,
816,c,2005MM05,76.9,,,,,,,,,,,,,63.9,5.7,2.6,2.9,0.2,58.3,0.1,58.2,13.0,13.0,0.0,,,,,,,,,,,,,,,,133.0,60.0,69.0,4.0,1422.0,2.0,1420.0,298.0,0.0,,,,,,,,,,,,
817,c,2005MM06,75.1,,,,,,,,,,,,,61.4,5.5,3.0,2.5,0.0,55.8,0.2,55.6,13.7,13.7,0.0,,,,,,,,,,,,,,,,132.0,71.0,60.0,1.0,1361.0,5.0,1357.0,314.0,0.0,,,,,,,,,,,,
818,c,2005KW02,225.3,,,,,,,,,,,,,187.6,17.5,8.3,8.8,0.4,170.0,0.3,169.8,37.7,37.7,0.0,,,,,,,,,,,,,,,,411.0,195.0,207.0,9.0,4148.0,7.0,4141.0,867.0,0.0,,,,,,,,,,,,
819,c,2005MM07,70.9,,,,,,,,,,,,,56.0,5.6,2.8,2.6,0.2,50.4,0.1,50.3,14.9,14.9,0.0,,,,,,,,,,,,,,,,132.0,66.0,61.0,5.0,1229.0,2.0,1228.0,342.0,0.0,,,,,,,,,,,,
820,c,2005MM08,75.6,,,,,,,,,,,,,61.8,5.9,3.0,2.7,0.2,55.9,0.1,55.8,13.8,13.8,0.0,,,,,,,,,,,,,,,,139.0,71.0,64.0,4.0,1364.0,1.0,1362.0,317.0,0.0,,,,,,,,,,,,
821,c,2005MM09,75.9,,,,,,,,,,,,,62.9,5.8,3.0,2.5,0.3,57.1,0.1,57.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,136.0,71.0,58.0,7.0,1393.0,2.0,1391.0,298.0,0.0,,,,,,,,,,,,
822,c,2005KW03,222.4,,,,,,,,,,,,,180.8,17.4,8.9,7.8,0.7,163.4,0.2,163.2,41.6,41.6,0.0,,,,,,,,,,,,,,,,407.0,208.0,183.0,16.0,3986.0,4.0,3981.0,957.0,0.0,,,,,,,,,,,,
823,c,2005MM10,71.5,,,,,,,,,,,,,57.9,5.7,3.0,2.5,0.2,52.2,0.0,52.2,13.6,13.6,0.0,,,,,,,,,,,,,,,,134.0,70.0,59.0,5.0,1272.0,0.0,1272.0,314.0,0.0,,,,,,,,,,,,
824,c,2005MM11,69.8,,,,,,,,,,,,,57.3,5.9,3.2,2.5,0.2,51.4,0.2,51.2,12.5,12.5,0.0,,,,,,,,,,,,,,,,138.0,75.0,59.0,4.0,1254.0,6.0,1248.0,288.0,0.0,,,,,,,,,,,,
825,c,2005MM12,72.9,,,,,,,,,,,,,60.9,6.1,3.3,2.6,0.2,54.7,0.1,54.6,12.1,12.1,0.0,,,,,,,,,,,,,,,,143.0,78.0,61.0,4.0,1335.0,3.0,1333.0,278.0,0.0,,,,,,,,,,,,
826,c,2005KW04,214.3,,,,,,,,,,,,,176.0,17.6,9.5,7.6,0.5,158.3,0.4,157.9,38.3,38.3,0.0,,,,,,,,,,,,,,,,415.0,223.0,179.0,13.0,3861.0,9.0,3852.0,880.0,0.0,,,,,,,,,,,,
827,c,2005JJ00,852.5,,,,,,,,,,,,,700.1,69.8,35.2,32.7,1.9,630.2,0.9,629.2,152.4,152.4,0.0,,,,,,,,,,,,,,,,1637.0,825.0,767.0,45.0,15370.0,23.0,15347.0,3504.0,0.0,,,,,,,,,,,,
828,c,2006MM01,70.8,,,,,,,,,,,,,59.1,5.2,3.2,2.0,0.0,53.9,0.1,53.9,11.7,11.7,0.0,,,,,,,,,,,,,,,,122.0,75.0,46.0,1.0,1315.0,1.0,1314.0,268.0,0.0,,,,,,,,,,,,
829,c,2006MM02,64.0,,,,,,,,,,,,,53.5,5.5,3.3,2.1,0.1,48.0,0.0,48.0,10.5,10.5,0.0,,,,,,,,,,,,,,,,129.0,78.0,48.0,3.0,1171.0,1.0,1171.0,241.0,0.0,,,,,,,,,,,,
830,c,2006MM03,72.4,,,,,,,,,,,,,59.9,6.0,3.5,2.4,0.1,53.9,0.3,53.6,12.4,12.4,0.0,,,,,,,,,,,,,,,,141.0,82.0,57.0,2.0,1314.0,6.0,1308.0,286.0,0.0,,,,,,,,,,,,
831,c,2006KW01,207.2,,,,,,,,,,,,,172.6,16.8,10.0,6.5,0.3,155.8,0.3,155.5,34.6,34.6,0.0,,,,,,,,,,,,,,,,392.0,235.0,151.0,6.0,3801.0,8.0,3793.0,795.0,0.0,,,,,,,,,,,,
832,c,2006MM04,68.9,,,,,,,,,,,,,56.6,5.9,3.6,2.2,0.1,50.7,0.0,50.7,12.3,12.3,0.0,,,,,,,,,,,,,,,,136.0,83.0,52.0,1.0,1237.0,0.0,1236.0,283.0,0.0,,,,,,,,,,,,
833,c,2006MM05,73.6,,,,,,,,,,,,,60.8,5.8,3.2,2.5,0.1,55.1,0.0,55.1,12.7,12.7,0.0,,,,,,,,,,,,,,,,135.0,75.0,58.0,2.0,1344.0,0.0,1344.0,293.0,0.0,,,,,,,,,,,,
834,c,2006MM06,76.0,,,,,,,,,,,,,62.3,5.4,3.0,2.2,0.2,56.9,0.0,56.9,13.7,13.7,0.0,,,,,,,,,,,,,,,,126.0,70.0,52.0,4.0,1388.0,0.0,1389.0,315.0,0.0,,,,,,,,,,,,
835,c,2006KW02,218.5,,,,,,,,,,,,,179.7,16.9,9.7,6.9,0.3,162.7,0.0,162.7,38.7,38.7,0.0,,,,,,,,,,,,,,,,399.0,228.0,163.0,8.0,3969.0,0.0,3969.0,891.0,0.0,,,,,,,,,,,,
836,c,2006MM07,81.6,,,,,,,,,,,,,67.6,5.6,2.9,2.6,0.1,62.1,0.0,62.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,129.0,68.0,60.0,1.0,1514.0,1.0,1513.0,321.0,0.0,,,,,,,,,,,,
837,c,2006MM08,78.6,,,,,,,,,,,,,64.3,6.3,3.7,2.5,0.1,58.0,0.2,57.8,14.4,14.4,0.0,,,,,,,,,,,,,,,,147.0,86.0,58.0,3.0,1415.0,6.0,1409.0,330.0,0.0,,,,,,,,,,,,
838,c,2006MM09,80.6,,,,,,,,,,,,,66.2,5.7,3.3,2.3,0.1,60.5,0.0,60.5,14.3,14.3,0.0,,,,,,,,,,,,,,,,134.0,77.0,54.0,3.0,1476.0,0.0,1476.0,330.0,0.0,,,,,,,,,,,,
839,c,2006KW03,240.8,,,,,,,,,,,,,198.1,17.5,9.9,7.3,0.3,180.6,0.3,180.3,42.7,42.7,0.0,,,,,,,,,,,,,,,,411.0,232.0,172.0,7.0,4405.0,7.0,4398.0,981.0,0.0,,,,,,,,,,,,
840,c,2006MM10,75.1,,,,,,,,,,,,,61.6,5.6,3.3,2.2,0.1,56.0,0.4,55.6,13.5,13.5,0.0,,,,,,,,,,,,,,,,131.0,77.0,51.0,3.0,1367.0,11.0,1356.0,310.0,0.0,,,,,,,,,,,,
841,c,2006MM11,68.9,,,,,,,,,,,,,56.7,5.5,3.4,2.1,0.0,51.1,0.2,50.9,12.3,12.3,0.0,,,,,,,,,,,,,,,,131.0,81.0,50.0,0.0,1246.0,4.0,1242.0,282.0,0.0,,,,,,,,,,,,
842,c,2006MM12,68.8,,,,,,,,,,,,,55.9,5.5,3.1,2.2,0.2,50.4,0.1,50.3,12.9,12.9,0.0,,,,,,,,,,,,,,,,130.0,73.0,51.0,6.0,1228.0,2.0,1226.0,296.0,0.0,,,,,,,,,,,,
843,c,2006KW04,212.8,,,,,,,,,,,,,174.2,16.7,9.8,6.5,0.4,157.5,0.7,156.8,38.6,38.6,0.0,,,,,,,,,,,,,,,,391.0,230.0,152.0,9.0,3841.0,17.0,3824.0,887.0,0.0,,,,,,,,,,,,
844,c,2006JJ00,879.2,,,,,,,,,,,,,724.6,68.0,39.5,27.2,1.3,656.6,1.3,655.3,154.6,154.6,0.0,,,,,,,,,,,,,,,,1593.0,925.0,638.0,30.0,16015.0,32.0,15983.0,3554.0,0.0,,,,,,,,,,,,
845,c,2007MM01,64.2,,,,,,,,,,,,,52.3,4.7,2.5,2.2,0.0,47.5,0.0,47.5,11.9,11.9,0.0,,,,,,,,,,,,,,,,111.0,59.0,52.0,0.0,1160.0,0.0,1159.0,274.0,0.0,,,,,,,,,,,,
846,c,2007MM02,62.1,,,,,,,,,,,,,51.7,4.5,2.4,2.0,0.1,47.2,0.0,47.2,10.4,10.4,0.0,,,,,,,,,,,,,,,,106.0,57.0,47.0,2.0,1151.0,0.0,1150.0,240.0,0.0,,,,,,,,,,,,
847,c,2007MM03,69.2,,,,,,,,,,,,,57.0,5.5,2.9,2.4,0.2,51.5,0.2,51.3,12.2,12.2,0.0,,,,,,,,,,,,,,,,129.0,68.0,56.0,5.0,1257.0,5.0,1251.0,281.0,0.0,,,,,,,,,,,,
848,c,2007KW01,195.6,,,,,,,,,,,,,161.0,14.8,7.9,6.6,0.3,146.2,0.2,146.0,34.6,34.6,0.0,,,,,,,,,,,,,,,,346.0,184.0,155.0,7.0,3567.0,6.0,3561.0,794.0,0.0,,,,,,,,,,,,
849,c,2007MM04,68.8,,,,,,,,,,,,,55.8,5.3,2.9,2.3,0.1,50.4,0.1,50.3,13.0,13.0,0.0,,,,,,,,,,,,,,,,126.0,69.0,54.0,3.0,1230.0,2.0,1228.0,298.0,0.0,,,,,,,,,,,,
850,c,2007MM05,72.0,,,,,,,,,,,,,57.9,5.6,3.1,2.4,0.1,52.4,0.0,52.4,14.0,14.0,0.0,,,,,,,,,,,,,,,,131.0,73.0,56.0,2.0,1277.0,0.0,1277.0,323.0,0.0,,,,,,,,,,,,
851,c,2007MM06,73.7,,,,,,,,,,,,,60.3,5.0,2.7,2.1,0.2,55.3,0.0,55.3,13.4,13.4,0.0,,,,,,,,,,,,,,,,117.0,64.0,49.0,4.0,1349.0,1.0,1349.0,309.0,0.0,,,,,,,,,,,,
852,c,2007KW02,214.5,,,,,,,,,,,,,174.0,15.9,8.7,6.8,0.4,158.1,0.1,158.0,40.5,40.5,0.0,,,,,,,,,,,,,,,,372.0,205.0,159.0,8.0,3856.0,3.0,3854.0,930.0,0.0,,,,,,,,,,,,
853,c,2007MM07,72.5,,,,,,,,,,,,,58.4,5.0,2.9,2.1,0.0,53.4,0.1,53.3,14.2,14.2,0.0,,,,,,,,,,,,,,,,117.0,68.0,48.0,1.0,1302.0,2.0,1300.0,325.0,0.0,,,,,,,,,,,,
854,c,2007MM08,73.6,,,,,,,,,,,,,59.1,4.8,2.6,2.2,0.0,54.3,0.0,54.2,14.5,14.5,0.0,,,,,,,,,,,,,,,,112.0,61.0,51.0,0.0,1324.0,1.0,1323.0,334.0,0.0,,,,,,,,,,,,
855,c,2007MM09,72.6,,,,,,,,,,,,,59.2,5.0,2.5,2.4,0.1,54.3,0.1,54.2,13.4,13.4,0.0,,,,,,,,,,,,,,,,115.0,59.0,55.0,1.0,1323.0,3.0,1321.0,308.0,0.0,,,,,,,,,,,,
856,c,2007KW03,218.7,,,,,,,,,,,,,176.6,14.7,8.0,6.6,0.1,161.9,0.2,161.7,42.1,42.1,0.0,,,,,,,,,,,,,,,,345.0,188.0,155.0,2.0,3949.0,5.0,3944.0,968.0,0.0,,,,,,,,,,,,
857,c,2007MM10,69.8,,,,,,,,,,,,,56.6,5.2,2.6,2.5,0.1,51.6,0.4,51.1,13.2,13.2,0.0,,,,,,,,,,,,,,,,119.0,60.0,58.0,1.0,1257.0,10.0,1247.0,303.0,0.0,,,,,,,,,,,,
858,c,2007MM11,64.8,,,,,,,,,,,,,52.1,5.1,3.0,2.0,0.1,46.9,0.4,46.5,12.7,12.7,0.0,,,,,,,,,,,,,,,,120.0,71.0,47.0,2.0,1145.0,10.0,1135.0,292.0,0.0,,,,,,,,,,,,
859,c,2007MM12,66.1,,,,,,,,,,,,,53.6,4.9,3.0,1.8,0.1,48.7,0.1,48.6,12.5,12.5,0.0,,,,,,,,,,,,,,,,114.0,70.0,42.0,2.0,1187.0,1.0,1186.0,287.0,0.0,,,,,,,,,,,,
860,c,2007KW04,200.6,,,,,,,,,,,,,162.3,15.1,8.6,6.3,0.2,147.2,0.9,146.3,38.4,38.4,0.0,,,,,,,,,,,,,,,,352.0,201.0,146.0,5.0,3590.0,21.0,3568.0,882.0,0.0,,,,,,,,,,,,
861,c,2007JJ00,829.4,,,,,,,,,,,,,673.9,60.5,33.2,26.3,1.0,613.4,1.4,612.0,155.5,155.5,0.0,,,,,,,,,,,,,,,,1417.0,779.0,615.0,23.0,14962.0,35.0,14927.0,3575.0,0.0,,,,,,,,,,,,
862,c,2008MM01,67.5,,,,,,,,,,,,,54.8,5.1,3.0,2.0,0.1,49.6,,49.6,12.7,12.7,0.0,,,,,,,,,,,,,,,,122.0,71.0,48.0,3.0,1209.0,,1209.0,293.0,0.0,,,,,,,,,,,,
863,c,2008MM02,66.4,,,,,,,,,,,,,54.7,5.4,2.7,2.4,0.3,49.3,,49.3,11.7,11.7,0.0,,,,,,,,,,,,,,,,126.0,64.0,55.0,7.0,1202.0,,1202.0,269.0,0.0,,,,,,,,,,,,
864,c,2008MM03,71.1,,,,,,,,,,,,,58.6,5.1,2.8,2.2,0.1,53.5,0.5,53.1,12.5,12.5,0.0,,,,,,,,,,,,,,,,119.0,65.0,52.0,2.0,1305.0,11.0,1294.0,287.0,0.0,,,,,,,,,,,,
