ID,Geslacht,Leeftijden,TypeZorg,Inkomensgroepen,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
406,0,1, 1,11,2009JJ00,27615,1.47,3264,118,1.7
407,0,1, 1,11,2010JJ00,30245,1.55,3635,120,1.8
408,0,1, 1,12,2009JJ00,12955,0.74,1459,113,0.8
409,0,1, 1,12,2010JJ00,14470,0.84,1677,116,0.9
410,0,1, 1,13,2009JJ00,6880,0.33,702,102,0.3
411,0,1, 1,13,2010JJ00,6855,0.33,712,104,0.3
412,0,1, 1,14,2009JJ00,3710,0.16,345,93,0.1
413,0,1, 1,14,2010JJ00,3505,0.15,337,96,0.1
414,0,1, 1,15,2009JJ00,2150,0.09,199,92,0.0
415,0,1, 1,15,2010JJ00,1925,0.08,178,92,0.0
416,0,1, 2, 0,2009JJ00,11240,0.11,608,54,0.0
417,0,1, 2, 0,2010JJ00,13170,0.13,737,56,0.0
418,0,1, 2, 1,2009JJ00,1705,0.16,112,66,0.1
419,0,1, 2, 1,2010JJ00,1750,0.16,102,58,0.0
420,0,1, 2, 2,2009JJ00,1920,0.23,126,66,0.1
421,0,1, 2, 2,2010JJ00,2340,0.27,152,65,0.1
422,0,1, 2, 3,2009JJ00,1255,0.15,66,53,0.0
423,0,1, 2, 3,2010JJ00,1685,0.21,98,58,0.1
424,0,1, 2, 4,2009JJ00,1200,0.13,68,56,0.0
425,0,1, 2, 4,2010JJ00,1385,0.15,81,59,0.0
426,0,1, 2, 5,2009JJ00,1040,0.1,54,52,0.0
427,0,1, 2, 5,2010JJ00,1260,0.13,76,60,0.0
428,0,1, 2, 6,2009JJ00,990,0.09,49,49,0.0
429,0,1, 2, 6,2010JJ00,1155,0.11,68,59,0.0
430,0,1, 2, 7,2009JJ00,945,0.08,46,48,0.0
431,0,1, 2, 7,2010JJ00,1050,0.09,51,48,0.0
432,0,1, 2, 8,2009JJ00,810,0.07,30,37,0.0
433,0,1, 2, 8,2010JJ00,935,0.08,40,43,0.0
434,0,1, 2, 9,2009JJ00,690,0.06,31,46,0.0
435,0,1, 2, 9,2010JJ00,825,0.07,36,44,0.0
436,0,1, 2,10,2009JJ00,690,0.06,26,38,0.0
437,0,1, 2,10,2010JJ00,785,0.07,33,42,0.0
438,0,1, 2,11,2009JJ00,3625,0.19,238,66,0.1
439,0,1, 2,11,2010JJ00,4090,0.21,254,62,0.1
440,0,1, 2,12,2009JJ00,2455,0.14,134,54,0.0
441,0,1, 2,12,2010JJ00,3065,0.18,180,59,0.1
442,0,1, 2,13,2009JJ00,2030,0.1,102,50,0.0
443,0,1, 2,13,2010JJ00,2420,0.12,144,60,0.0
444,0,1, 2,14,2009JJ00,1755,0.08,76,43,0.0
445,0,1, 2,14,2010JJ00,1985,0.09,91,46,0.0
446,0,1, 2,15,2009JJ00,1380,0.06,57,42,0.0
447,0,1, 2,15,2010JJ00,1610,0.07,69,43,0.0
448,0,1, 3, 0,2009JJ00,17850,0.17,310,17,0.0
449,0,1, 3, 0,2010JJ00,15225,0.15,239,16,0.0
450,0,1, 3, 1,2009JJ00,2130,0.2,59,28,0.0
451,0,1, 3, 1,2010JJ00,1600,0.15,34,21,0.0
452,0,1, 3, 2,2009JJ00,2435,0.3,60,25,0.0
453,0,1, 3, 2,2010JJ00,2015,0.23,43,21,0.0
454,0,1, 3, 3,2009JJ00,1765,0.21,30,17,0.0
455,0,1, 3, 3,2010JJ00,1575,0.19,28,18,0.0
456,0,1, 3, 4,2009JJ00,1800,0.19,30,17,0.0
457,0,1, 3, 4,2010JJ00,1555,0.17,25,16,0.0
458,0,1, 3, 5,2009JJ00,1840,0.18,27,15,0.0
459,0,1, 3, 5,2010JJ00,1475,0.15,21,15,0.0
460,0,1, 3, 6,2009JJ00,1730,0.16,24,14,0.0
461,0,1, 3, 6,2010JJ00,1580,0.15,19,12,0.0
462,0,1, 3, 7,2009JJ00,1685,0.15,22,13,0.0
463,0,1, 3, 7,2010JJ00,1410,0.13,18,13,0.0
464,0,1, 3, 8,2009JJ00,1585,0.13,20,13,0.0
465,0,1, 3, 8,2010JJ00,1435,0.12,18,12,0.0
466,0,1, 3, 9,2009JJ00,1510,0.12,20,13,0.0
467,0,1, 3, 9,2010JJ00,1325,0.11,15,12,0.0
468,0,1, 3,10,2009JJ00,1370,0.12,17,13,0.0
469,0,1, 3,10,2010JJ00,1260,0.11,17,13,0.0
470,0,1, 3,11,2009JJ00,4565,0.24,120,26,0.0
471,0,1, 3,11,2010JJ00,3615,0.19,77,21,0.0
472,0,1, 3,12,2009JJ00,3565,0.2,60,17,0.0
473,0,1, 3,12,2010JJ00,3130,0.18,54,17,0.0
474,0,1, 3,13,2009JJ00,3570,0.17,51,14,0.0
475,0,1, 3,13,2010JJ00,3050,0.15,41,13,0.0
476,0,1, 3,14,2009JJ00,3270,0.14,42,13,0.0
477,0,1, 3,14,2010JJ00,2845,0.12,36,13,0.0
478,0,1, 3,15,2009JJ00,2880,0.12,37,13,0.0
479,0,1, 3,15,2010JJ00,2585,0.11,32,12,0.0
480,0,1, 4, 0,2009JJ00,8225,0.08,1898,231,0.1
481,0,1, 4, 0,2010JJ00,9655,0.09,2296,238,0.2
482,0,1, 4, 1,2009JJ00,1440,0.14,318,221,0.3
483,0,1, 4, 1,2010JJ00,1430,0.13,318,222,0.2
484,0,1, 4, 2,2009JJ00,2655,0.33,661,249,0.8
485,0,1, 4, 2,2010JJ00,3455,0.4,873,253,1.0
486,0,1, 4, 3,2009JJ00,1270,0.15,296,233,0.3
487,0,1, 4, 3,2010JJ00,1660,0.2,405,244,0.5
488,0,1, 4, 4,2009JJ00,915,0.1,213,233,0.2
489,0,1, 4, 4,2010JJ00,975,0.11,235,242,0.2
490,0,1, 4, 5,2009JJ00,605,0.06,144,237,0.1
491,0,1, 4, 5,2010JJ00,740,0.07,173,234,0.1
492,0,1, 4, 6,2009JJ00,470,0.04,99,211,0.0
493,0,1, 4, 6,2010JJ00,505,0.05,114,226,0.1
494,0,1, 4, 7,2009JJ00,320,0.03,65,205,0.0
495,0,1, 4, 7,2010JJ00,340,0.03,68,200,0.0
496,0,1, 4, 8,2009JJ00,225,0.02,43,193,0.0
497,0,1, 4, 8,2010JJ00,230,0.02,46,199,0.0
498,0,1, 4, 9,2009JJ00,195,0.02,36,183,0.0
499,0,1, 4, 9,2010JJ00,195,0.02,39,204,0.0
500,0,1, 4,10,2009JJ00,130,0.01,23,172,0.0
501,0,1, 4,10,2010JJ00,130,0.01,24,187,0.0
502,0,1, 4,11,2009JJ00,4095,0.22,979,239,0.5
503,0,1, 4,11,2010JJ00,4885,0.25,1191,244,0.6
504,0,1, 4,12,2009JJ00,2185,0.12,509,233,0.2
505,0,1, 4,12,2010JJ00,2630,0.15,640,243,0.3
506,0,1, 4,13,2009JJ00,1075,0.05,243,226,0.1
507,0,1, 4,13,2010JJ00,1245,0.06,287,231,0.1
508,0,1, 4,14,2009JJ00,545,0.02,109,200,0.0
509,0,1, 4,14,2010JJ00,570,0.02,114,199,0.0
510,0,1, 4,15,2009JJ00,325,0.01,58,178,0.0
511,0,1, 4,15,2010JJ00,325,0.01,64,197,0.0
512,0,1, 5, 0,2009JJ00,2435,0.02,366,150,0.0
513,0,1, 5, 0,2010JJ00,2165,0.02,343,158,0.0
514,0,1, 5, 1,2009JJ00,410,0.04,62,152,0.0
515,0,1, 5, 1,2010JJ00,350,0.03,54,155,0.0
516,0,1, 5, 2,2009JJ00,740,0.09,124,168,0.1
517,0,1, 5, 2,2010JJ00,740,0.09,131,176,0.1
518,0,1, 5, 3,2009JJ00,375,0.05,60,160,0.0
519,0,1, 5, 3,2010JJ00,340,0.04,62,183,0.0
520,0,1, 5, 4,2009JJ00,250,0.03,39,155,0.0
521,0,1, 5, 4,2010JJ00,220,0.02,34,155,0.0
522,0,1, 5, 5,2009JJ00,220,0.02,28,127,0.0
523,0,1, 5, 5,2010JJ00,160,0.02,20,126,0.0
524,0,1, 5, 6,2009JJ00,140,0.01,18,129,0.0
525,0,1, 5, 6,2010JJ00,125,0.01,15,120,0.0
526,0,1, 5, 7,2009JJ00,100,0.01,12,121,0.0
527,0,1, 5, 7,2010JJ00,95,0.01,10,104,0.0
528,0,1, 5, 8,2009JJ00,85,0.01,10,118,0.0
529,0,1, 5, 8,2010JJ00,60,0.01,10,160,0.0
530,0,1, 5, 9,2009JJ00,65,0.01,8,125,0.0
531,0,1, 5, 9,2010JJ00,50,0.0,4,85,0.0
532,0,1, 5,10,2009JJ00,45,0.0,5,97,0.0
533,0,1, 5,10,2010JJ00,20,0.0,3,122,0.0
534,0,1, 5,11,2009JJ00,1150,0.06,186,162,0.1
535,0,1, 5,11,2010JJ00,1090,0.06,185,170,0.0
536,0,1, 5,12,2009JJ00,625,0.04,99,158,0.0
537,0,1, 5,12,2010JJ00,560,0.03,96,172,0.0
538,0,1, 5,13,2009JJ00,360,0.02,46,127,0.0
539,0,1, 5,13,2010JJ00,285,0.01,35,123,0.0
540,0,1, 5,14,2009JJ00,185,0.01,22,120,0.0
541,0,1, 5,14,2010JJ00,160,0.01,20,125,0.0
542,0,1, 5,15,2009JJ00,110,0.0,13,113,0.0
543,0,1, 5,15,2010JJ00,70,0.0,7,96,0.0
544,0,1, 6, 0,2009JJ00,12380,0.12,1287,104,0.1
545,0,1, 6, 0,2010JJ00,12085,0.12,1299,107,0.1
546,0,1, 6, 1,2009JJ00,1425,0.13,165,116,0.1
547,0,1, 6, 1,2010JJ00,1280,0.12,151,119,0.1
548,0,1, 6, 2,2009JJ00,1840,0.23,246,134,0.3
549,0,1, 6, 2,2010JJ00,1695,0.2,221,131,0.2
550,0,1, 6, 3,2009JJ00,1305,0.16,144,110,0.1
551,0,1, 6, 3,2010JJ00,1330,0.16,162,122,0.2
552,0,1, 6, 4,2009JJ00,1305,0.14,133,102,0.1
553,0,1, 6, 4,2010JJ00,1220,0.13,129,106,0.1
554,0,1, 6, 5,2009JJ00,1225,0.12,118,96,0.1
555,0,1, 6, 5,2010JJ00,1230,0.12,118,96,0.1
556,0,1, 6, 6,2009JJ00,1120,0.1,104,93,0.1
557,0,1, 6, 6,2010JJ00,1130,0.11,116,102,0.1
558,0,1, 6, 7,2009JJ00,1100,0.1,99,90,0.0
559,0,1, 6, 7,2010JJ00,1075,0.1,106,99,0.1
560,0,1, 6, 8,2009JJ00,1050,0.09,90,86,0.0
561,0,1, 6, 8,2010JJ00,1055,0.09,102,97,0.0
562,0,1, 6, 9,2009JJ00,1020,0.08,93,91,0.0
563,0,1, 6, 9,2010JJ00,1030,0.08,94,92,0.0
564,0,1, 6,10,2009JJ00,990,0.08,95,96,0.0
565,0,1, 6,10,2010JJ00,1040,0.09,98,95,0.0
566,0,1, 6,11,2009JJ00,3265,0.17,411,126,0.2
567,0,1, 6,11,2010JJ00,2970,0.15,373,125,0.1
568,0,1, 6,12,2009JJ00,2610,0.15,277,106,0.1
569,0,1, 6,12,2010JJ00,2550,0.15,291,114,0.1
570,0,1, 6,13,2009JJ00,2345,0.11,222,95,0.1
571,0,1, 6,13,2010JJ00,2365,0.11,234,99,0.1
572,0,1, 6,14,2009JJ00,2150,0.09,189,88,0.0
573,0,1, 6,14,2010JJ00,2130,0.09,208,98,0.0
574,0,1, 6,15,2009JJ00,2010,0.08,188,94,0.0
575,0,1, 6,15,2010JJ00,2070,0.09,193,93,0.0
576,0,1, 7, 0,2009JJ00,7600,0.07,2706,356,0.2
577,0,1, 7, 0,2010JJ00,7105,0.07,2546,358,0.2
578,0,1, 7, 1,2009JJ00,1235,0.12,374,302,0.3
579,0,1, 7, 1,2010JJ00,970,0.09,285,294,0.2
580,0,1, 7, 2,2009JJ00,2325,0.28,901,388,1.1
581,0,1, 7, 2,2010JJ00,2360,0.28,883,374,1.0
582,0,1, 7, 3,2009JJ00,1125,0.14,402,358,0.4
583,0,1, 7, 3,2010JJ00,1105,0.14,434,393,0.5
584,0,1, 7, 4,2009JJ00,850,0.09,316,371,0.3
585,0,1, 7, 4,2010JJ00,775,0.09,300,388,0.3
586,0,1, 7, 5,2009JJ00,625,0.06,228,363,0.2
587,0,1, 7, 5,2010JJ00,635,0.06,221,348,0.2
588,0,1, 7, 6,2009JJ00,460,0.04,158,344,0.1
589,0,1, 7, 6,2010JJ00,380,0.04,128,336,0.1
590,0,1, 7, 7,2009JJ00,320,0.03,106,330,0.0
591,0,1, 7, 7,2010JJ00,275,0.02,94,343,0.0
592,0,1, 7, 8,2009JJ00,285,0.02,102,357,0.0
593,0,1, 7, 8,2010JJ00,250,0.02,84,337,0.0
594,0,1, 7, 9,2009JJ00,210,0.02,63,301,0.0
595,0,1, 7, 9,2010JJ00,190,0.02,56,290,0.0
596,0,1, 7,10,2009JJ00,160,0.01,57,359,0.0
597,0,1, 7,10,2010JJ00,160,0.01,61,378,0.0
598,0,1, 7,11,2009JJ00,3560,0.19,1275,358,0.6
599,0,1, 7,11,2010JJ00,3330,0.17,1168,351,0.6
600,0,1, 7,12,2009JJ00,1975,0.11,718,363,0.4
601,0,1, 7,12,2010JJ00,1875,0.11,734,391,0.4
602,0,1, 7,13,2009JJ00,1085,0.05,385,355,0.1
603,0,1, 7,13,2010JJ00,1015,0.05,349,343,0.1
604,0,1, 7,14,2009JJ00,610,0.03,208,343,0.0
605,0,1, 7,14,2010JJ00,525,0.02,178,340,0.0
606,0,1, 7,15,2009JJ00,370,0.02,120,326,0.0
607,0,1, 7,15,2010JJ00,355,0.01,117,330,0.0
608,0,1, 8, 0,2009JJ00,71575,0.69,8494,119,0.8
609,0,1, 8, 0,2010JJ00,75920,0.73,9184,121,0.8
610,0,1, 8, 1,2009JJ00,13485,1.27,1566,116,1.4
611,0,1, 8, 1,2010JJ00,12525,1.15,1458,116,1.3
612,0,1, 8, 2,2009JJ00,22935,2.81,2980,130,3.6
613,0,1, 8, 2,2010JJ00,27025,3.15,3534,131,4.1
614,0,1, 8, 3,2009JJ00,10570,1.28,1296,123,1.5
615,0,1, 8, 3,2010JJ00,12020,1.47,1507,125,1.8
616,0,1, 8, 4,2009JJ00,7175,0.77,846,118,0.9
617,0,1, 8, 4,2010JJ00,7515,0.83,909,121,1.0
618,0,1, 8, 5,2009JJ00,5445,0.54,619,114,0.6
619,0,1, 8, 5,2010JJ00,5565,0.56,634,114,0.6
620,0,1, 8, 6,2009JJ00,3960,0.37,409,103,0.3
621,0,1, 8, 6,2010JJ00,3835,0.36,404,105,0.3
622,0,1, 8, 7,2009JJ00,2855,0.25,285,100,0.2
623,0,1, 8, 7,2010JJ00,2720,0.24,277,102,0.2
624,0,1, 8, 8,2009JJ00,2195,0.19,212,97,0.1
625,0,1, 8, 8,2010JJ00,2035,0.17,205,101,0.1
626,0,1, 8, 9,2009JJ00,1755,0.14,164,93,0.1
627,0,1, 8, 9,2010JJ00,1585,0.13,147,92,0.1
628,0,1, 8,10,2009JJ00,1205,0.1,118,98,0.1
629,0,1, 8,10,2010JJ00,1090,0.09,108,99,0.0
630,0,1, 8,11,2009JJ00,36420,1.94,4545,125,2.4
631,0,1, 8,11,2010JJ00,39550,2.03,4992,126,2.5
632,0,1, 8,12,2009JJ00,17745,1.01,2142,121,1.2
633,0,1, 8,12,2010JJ00,19540,1.13,2417,124,1.4
634,0,1, 8,13,2009JJ00,9405,0.45,1029,109,0.5
635,0,1, 8,13,2010JJ00,9400,0.46,1039,110,0.5
636,0,1, 8,14,2009JJ00,5050,0.22,497,98,0.2
637,0,1, 8,14,2010JJ00,4755,0.21,483,101,0.2
638,0,1, 8,15,2009JJ00,2955,0.12,282,95,0.1
639,0,1, 8,15,2010JJ00,2675,0.11,254,95,0.1
640,0,1, 9, 0,2009JJ00,39440,0.38,3381,86,0.3
641,0,1, 9, 0,2010JJ00,42010,0.4,3683,88,0.3
642,0,1, 9, 1,2009JJ00,5800,0.55,499,86,0.4
643,0,1, 9, 1,2010JJ00,5430,0.5,445,82,0.4
644,0,1, 9, 2,2009JJ00,8740,1.07,938,107,1.1
645,0,1, 9, 2,2010JJ00,9850,1.15,1032,105,1.2
646,0,1, 9, 3,2009JJ00,4955,0.6,442,89,0.5
647,0,1, 9, 3,2010JJ00,5775,0.71,574,99,0.7
648,0,1, 9, 4,2009JJ00,4275,0.46,381,89,0.4
649,0,1, 9, 4,2010JJ00,4350,0.48,403,93,0.4
650,0,1, 9, 5,2009JJ00,3495,0.35,288,82,0.2
651,0,1, 9, 5,2010JJ00,3865,0.39,324,84,0.3
652,0,1, 9, 6,2009JJ00,3040,0.28,231,76,0.2
653,0,1, 9, 6,2010JJ00,3175,0.3,258,81,0.2
654,0,1, 9, 7,2009JJ00,2685,0.24,183,68,0.1
655,0,1, 9, 7,2010JJ00,2745,0.25,193,70,0.1
656,0,1, 9, 8,2009JJ00,2370,0.2,154,65,0.1
657,0,1, 9, 8,2010JJ00,2465,0.21,166,67,0.1
658,0,1, 9, 9,2009JJ00,2115,0.17,140,66,0.1
659,0,1, 9, 9,2010JJ00,2240,0.18,147,65,0.1
660,0,1, 9,10,2009JJ00,1970,0.17,124,63,0.1
661,0,1, 9,10,2010JJ00,2115,0.18,141,67,0.1
662,0,1, 9,11,2009JJ00,14545,0.77,1437,99,0.7
663,0,1, 9,11,2010JJ00,15275,0.79,1477,97,0.7
664,0,1, 9,12,2009JJ00,9225,0.53,823,89,0.4
665,0,1, 9,12,2010JJ00,10125,0.59,977,96,0.5
666,0,1, 9,13,2009JJ00,6540,0.31,520,79,0.2
667,0,1, 9,13,2010JJ00,7045,0.34,582,83,0.2
668,0,1, 9,14,2009JJ00,5055,0.22,337,67,0.1
669,0,1, 9,14,2010JJ00,5210,0.23,359,69,0.1
670,0,1, 9,15,2009JJ00,4080,0.17,264,65,0.1
671,0,1, 9,15,2010JJ00,4355,0.18,287,66,0.1
672,0,1,10, 0,2009JJ00,40260,0.39,1267,31,0.1
673,0,1,10, 0,2010JJ00,36575,0.35,1133,31,0.1
674,0,1,10, 1,2009JJ00,5200,0.49,189,36,0.1
675,0,1,10, 1,2010JJ00,4200,0.39,145,34,0.1
676,0,1,10, 2,2009JJ00,7340,0.9,303,41,0.3
677,0,1,10, 2,2010JJ00,6810,0.79,270,40,0.3
678,0,1,10, 3,2009JJ00,4570,0.55,157,34,0.1
679,0,1,10, 3,2010JJ00,4345,0.53,161,37,0.2
680,0,1,10, 4,2009JJ00,4210,0.45,133,32,0.1
681,0,1,10, 4,2010JJ00,3770,0.42,117,31,0.1
682,0,1,10, 5,2009JJ00,3910,0.39,112,29,0.1
683,0,1,10, 5,2010JJ00,3500,0.35,102,29,0.1
684,0,1,10, 6,2009JJ00,3450,0.32,91,26,0.0
685,0,1,10, 6,2010JJ00,3215,0.3,80,25,0.0
686,0,1,10, 7,2009JJ00,3205,0.29,82,25,0.0
687,0,1,10, 7,2010JJ00,2860,0.26,73,26,0.0
688,0,1,10, 8,2009JJ00,3010,0.26,76,25,0.0
689,0,1,10, 8,2010JJ00,2800,0.24,68,24,0.0
690,0,1,10, 9,2009JJ00,2805,0.23,63,22,0.0
691,0,1,10, 9,2010JJ00,2600,0.21,56,22,0.0
692,0,1,10,10,2009JJ00,2565,0.22,63,24,0.0
693,0,1,10,10,2010JJ00,2480,0.21,61,25,0.0
694,0,1,10,11,2009JJ00,12540,0.67,491,39,0.2
695,0,1,10,11,2010JJ00,11005,0.57,415,38,0.2
696,0,1,10,12,2009JJ00,8780,0.5,290,33,0.1
697,0,1,10,12,2010JJ00,8120,0.47,278,34,0.1
698,0,1,10,13,2009JJ00,7360,0.35,203,28,0.1
699,0,1,10,13,2010JJ00,6715,0.33,182,27,0.0
700,0,1,10,14,2009JJ00,6215,0.27,158,25,0.0
701,0,1,10,14,2010JJ00,5655,0.25,141,25,0.0
702,0,1,10,15,2009JJ00,5370,0.22,126,23,0.0
703,0,1,10,15,2010JJ00,5080,0.21,117,23,0.0
704,0,2, 0, 0,2009JJ00,221295,11.48,30944,140,16.0
705,0,2, 0, 0,2010JJ00,220840,11.24,31189,141,15.8
706,0,2, 0, 1,2009JJ00,12970,13.96,1945,150,20.9
707,0,2, 0, 1,2010JJ00,9900,12.85,1470,148,19.0
708,0,2, 0, 2,2009JJ00,58630,20.89,9315,159,33.2
709,0,2, 0, 2,2010JJ00,52080,20.63,8388,161,33.2
710,0,2, 0, 3,2009JJ00,49005,16.01,7219,147,23.5
711,0,2, 0, 3,2010JJ00,54490,16.84,8209,151,25.3
712,0,2, 0, 4,2009JJ00,31445,12.9,4389,140,18.0
713,0,2, 0, 4,2010JJ00,35355,13.19,5017,142,18.7
714,0,2, 0, 5,2009JJ00,20195,9.98,2616,130,12.9
715,0,2, 0, 5,2010JJ00,20990,9.74,2749,131,12.7
716,0,2, 0, 6,2009JJ00,14595,8.26,1761,121,9.9
717,0,2, 0, 6,2010JJ00,14735,7.89,1795,122,9.6
718,0,2, 0, 7,2009JJ00,11580,7.04,1305,113,7.9
719,0,2, 0, 7,2010JJ00,11650,6.71,1332,114,7.6
720,0,2, 0, 8,2009JJ00,9210,6.04,978,106,6.4
721,0,2, 0, 8,2010JJ00,8785,5.62,922,105,5.9
722,0,2, 0, 9,2009JJ00,7410,5.05,769,104,5.2
723,0,2, 0, 9,2010JJ00,6950,4.72,718,103,4.8
724,0,2, 0,10,2009JJ00,6250,3.85,647,104,3.9
725,0,2, 0,10,2010JJ00,5900,3.59,588,100,3.5
726,0,2, 0,11,2009JJ00,71600,19.17,11260,157,30.1
727,0,2, 0,11,2010JJ00,61980,18.81,9858,159,29.9
728,0,2, 0,12,2009JJ00,80455,14.63,11608,144,21.1
729,0,2, 0,12,2010JJ00,89845,15.18,13226,147,22.3
730,0,2, 0,13,2009JJ00,34790,9.18,4377,126,11.5
731,0,2, 0,13,2010JJ00,35725,8.88,4544,127,11.3
732,0,2, 0,14,2009JJ00,20790,6.56,2283,110,7.2
733,0,2, 0,14,2010JJ00,20440,6.19,2254,110,6.8
734,0,2, 0,15,2009JJ00,13660,4.42,1416,104,4.5
735,0,2, 0,15,2010JJ00,12855,4.12,1306,102,4.1
736,0,2, 1, 0,2009JJ00,95550,4.96,11327,119,5.8
737,0,2, 1, 0,2010JJ00,93000,4.73,11241,121,5.7
738,0,2, 1, 1,2009JJ00,5810,6.25,709,122,7.6
739,0,2, 1, 1,2010JJ00,4380,5.68,543,124,7.0
740,0,2, 1, 2,2009JJ00,28355,10.1,3557,125,12.6
741,0,2, 1, 2,2010JJ00,24985,9.9,3152,126,12.4
742,0,2, 1, 3,2009JJ00,22575,7.37,2753,122,8.9
743,0,2, 1, 3,2010JJ00,24815,7.67,3116,126,9.6
744,0,2, 1, 4,2009JJ00,14240,5.84,1681,118,6.9
745,0,2, 1, 4,2010JJ00,15745,5.87,1899,121,7.0
746,0,2, 1, 5,2009JJ00,8410,4.16,958,114,4.7
747,0,2, 1, 5,2010JJ00,8495,3.94,984,116,4.5
748,0,2, 1, 6,2009JJ00,5475,3.1,586,107,3.3
749,0,2, 1, 6,2010JJ00,5265,2.82,574,109,3.0
750,0,2, 1, 7,2009JJ00,4145,2.52,419,101,2.5
751,0,2, 1, 7,2010JJ00,3765,2.17,400,106,2.3
752,0,2, 1, 8,2009JJ00,3045,2.0,308,101,2.0
753,0,2, 1, 8,2010JJ00,2670,1.71,276,103,1.7
754,0,2, 1, 9,2009JJ00,2095,1.43,215,103,1.4
755,0,2, 1, 9,2010JJ00,1745,1.18,181,104,1.2
756,0,2, 1,10,2009JJ00,1400,0.86,140,100,0.8
757,0,2, 1,10,2010JJ00,1130,0.69,116,103,0.7
758,0,2, 1,11,2009JJ00,34165,9.15,4266,125,11.4
759,0,2, 1,11,2010JJ00,29365,8.91,3695,126,11.2
760,0,2, 1,12,2009JJ00,36815,6.69,4435,120,8.0
761,0,2, 1,12,2010JJ00,40560,6.85,5015,124,8.4
762,0,2, 1,13,2009JJ00,13885,3.66,1544,111,4.0
763,0,2, 1,13,2010JJ00,13760,3.42,1558,113,3.8
764,0,2, 1,14,2009JJ00,7190,2.27,727,101,2.2
765,0,2, 1,14,2010JJ00,6435,1.95,676,105,2.0
766,0,2, 1,15,2009JJ00,3495,1.13,355,102,1.1
767,0,2, 1,15,2010JJ00,2875,0.92,298,104,0.9
768,0,2, 2, 0,2009JJ00,27420,1.42,1701,62,0.8
769,0,2, 2, 0,2010JJ00,31870,1.62,2037,64,1.0
770,0,2, 2, 1,2009JJ00,1450,1.56,112,77,1.2
771,0,2, 2, 1,2010JJ00,1325,1.72,94,71,1.2
772,0,2, 2, 2,2009JJ00,5275,1.88,374,71,1.3
773,0,2, 2, 2,2010JJ00,5400,2.14,403,75,1.6
774,0,2, 2, 3,2009JJ00,5135,1.68,330,64,1.0
775,0,2, 2, 3,2010JJ00,6680,2.06,448,67,1.3
776,0,2, 2, 4,2009JJ00,3655,1.5,220,60,0.9
777,0,2, 2, 4,2010JJ00,4575,1.71,289,63,1.0
778,0,2, 2, 5,2009JJ00,2730,1.35,151,55,0.7
779,0,2, 2, 5,2010JJ00,3320,1.54,195,59,0.9
780,0,2, 2, 6,2009JJ00,2350,1.33,156,66,0.8
781,0,2, 2, 6,2010JJ00,2755,1.47,170,62,0.9
782,0,2, 2, 7,2009JJ00,2070,1.26,117,57,0.7
783,0,2, 2, 7,2010JJ00,2435,1.4,148,61,0.8
784,0,2, 2, 8,2009JJ00,1690,1.11,83,49,0.5
785,0,2, 2, 8,2010JJ00,1940,1.24,101,52,0.6
786,0,2, 2, 9,2009JJ00,1600,1.09,79,49,0.5
787,0,2, 2, 9,2010JJ00,1800,1.22,100,55,0.6
788,0,2, 2,10,2009JJ00,1465,0.9,79,54,0.4
789,0,2, 2,10,2010JJ00,1630,0.99,89,54,0.5
790,0,2, 2,11,2009JJ00,6725,1.8,486,72,1.3
791,0,2, 2,11,2010JJ00,6730,2.04,497,74,1.5
792,0,2, 2,12,2009JJ00,8790,1.6,550,63,1.0
793,0,2, 2,12,2010JJ00,11260,1.9,737,65,1.2
794,0,2, 2,13,2009JJ00,5075,1.34,307,60,0.8
795,0,2, 2,13,2010JJ00,6075,1.51,365,60,0.9
796,0,2, 2,14,2009JJ00,3765,1.19,200,53,0.6
797,0,2, 2,14,2010JJ00,4375,1.33,249,57,0.7
798,0,2, 2,15,2009JJ00,3060,0.99,158,52,0.5
799,0,2, 2,15,2010JJ00,3435,1.1,188,55,0.6
800,0,2, 3, 0,2009JJ00,15410,0.8,251,16,0.1
801,0,2, 3, 0,2010JJ00,14355,0.73,237,16,0.1
802,0,2, 3, 1,2009JJ00,825,0.89,20,24,0.2
803,0,2, 3, 1,2010JJ00,535,0.7,10,19,0.1
804,0,2, 3, 2,2009JJ00,2700,0.96,52,19,0.1
805,0,2, 3, 2,2010JJ00,2190,0.87,45,21,0.1
806,0,2, 3, 3,2009JJ00,2705,0.88,43,16,0.1
807,0,2, 3, 3,2010JJ00,2785,0.86,49,18,0.1
808,0,2, 3, 4,2009JJ00,1980,0.81,33,16,0.1
809,0,2, 3, 4,2010JJ00,2080,0.78,33,16,0.1
810,0,2, 3, 5,2009JJ00,1585,0.78,24,15,0.1
811,0,2, 3, 5,2010JJ00,1550,0.72,23,15,0.1
812,0,2, 3, 6,2009JJ00,1415,0.8,20,14,0.1
813,0,2, 3, 6,2010JJ00,1330,0.71,21,16,0.1
814,0,2, 3, 7,2009JJ00,1190,0.72,15,13,0.0
815,0,2, 3, 7,2010JJ00,1155,0.67,17,14,0.1
816,0,2, 3, 8,2009JJ00,1115,0.73,16,14,0.1
817,0,2, 3, 8,2010JJ00,995,0.64,13,14,0.0
818,0,2, 3, 9,2009JJ00,965,0.66,13,14,0.0
