ID,Geslacht,Leeftijd,TypeZorg,Herkomstgroepering,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
4966,1,2, 4,9,2007JJ00,20,0.34,4,204,0.69
4967,1,2, 4,9,2008JJ00,35,0.55,6,188,1.04
4968,1,2, 4,9,2009JJ00,35,0.52,6,186,0.97
4969,1,2, 4,9,2010JJ00,40,0.57,9,219,1.25
4970,1,2, 5,0,2004JJ00,2185,0.27,245,112,0.3
4971,1,2, 5,0,2005JJ00,2515,0.3,297,118,0.36
4972,1,2, 5,0,2006JJ00,2750,0.33,336,122,0.4
4973,1,2, 5,0,2007JJ00,2040,0.24,286,140,0.33
4974,1,2, 5,0,2008JJ00,1420,0.16,201,142,0.23
4975,1,2, 5,0,2009JJ00,1105,0.12,167,151,0.18
4976,1,2, 5,0,2010JJ00,935,0.1,141,150,0.15
4977,1,2, 5,1,2004JJ00,1935,0.27,216,112,0.31
4978,1,2, 5,1,2005JJ00,2185,0.3,257,118,0.36
4979,1,2, 5,1,2006JJ00,2350,0.32,286,121,0.39
4980,1,2, 5,1,2007JJ00,1735,0.23,243,140,0.33
4981,1,2, 5,1,2008JJ00,1210,0.16,175,144,0.23
4982,1,2, 5,1,2009JJ00,925,0.12,140,151,0.18
4983,1,2, 5,1,2010JJ00,775,0.1,117,151,0.15
4984,1,2, 5,2,2004JJ00,250,0.25,29,118,0.3
4985,1,2, 5,2,2005JJ00,330,0.31,40,122,0.38
4986,1,2, 5,2,2006JJ00,395,0.36,50,127,0.45
4987,1,2, 5,2,2007JJ00,305,0.26,43,142,0.37
4988,1,2, 5,2,2008JJ00,205,0.17,26,127,0.21
4989,1,2, 5,2,2009JJ00,180,0.14,27,151,0.21
4990,1,2, 5,2,2010JJ00,160,0.12,24,146,0.18
4991,1,2, 5,3,2004JJ00,215,0.28,26,119,0.34
4992,1,2, 5,3,2005JJ00,255,0.32,31,123,0.39
4993,1,2, 5,3,2006JJ00,310,0.37,38,123,0.46
4994,1,2, 5,3,2007JJ00,230,0.27,33,142,0.38
4995,1,2, 5,3,2008JJ00,160,0.18,21,127,0.23
4996,1,2, 5,3,2009JJ00,135,0.15,22,164,0.24
4997,1,2, 5,3,2010JJ00,115,0.12,16,142,0.17
4998,1,2, 5,4,2004JJ00,30,0.14,4,115,0.16
4999,1,2, 5,4,2005JJ00,75,0.29,9,119,0.34
5000,1,2, 5,4,2006JJ00,85,0.31,12,139,0.43
5001,1,2, 5,4,2007JJ00,75,0.24,11,144,0.35
5002,1,2, 5,4,2008JJ00,45,0.14,6,124,0.17
5003,1,2, 5,4,2009JJ00,40,0.12,5,109,0.13
5004,1,2, 5,4,2010JJ00,45,0.13,7,157,0.2
5005,1,2, 5,5,2004JJ00,5,0.1,0,73,0.07
5006,1,2, 5,5,2005JJ00,5,0.06,0,95,0.05
5007,1,2, 5,5,2006JJ00,10,0.14,2,146,0.2
5008,1,2, 5,5,2007JJ00,10,0.09,1,150,0.14
5009,1,2, 5,5,2008JJ00,10,0.08,1,130,0.11
5010,1,2, 5,5,2009JJ00,10,0.08,1,76,0.06
5011,1,2, 5,5,2010JJ00,5,0.05,1,203,0.1
5012,1,2, 5,6,2004JJ00,0,0.03,0,57,0.02
5013,1,2, 5,6,2005JJ00,10,0.14,1,67,0.1
5014,1,2, 5,6,2006JJ00,10,0.16,1,85,0.13
5015,1,2, 5,6,2007JJ00,10,0.15,2,143,0.21
5016,1,2, 5,6,2008JJ00,5,0.08,1,90,0.07
5017,1,2, 5,6,2009JJ00,10,0.12,2,142,0.17
5018,1,2, 5,6,2010JJ00,10,0.09,1,132,0.12
5019,1,2, 5,7,2004JJ00,20,0.34,3,154,0.53
5020,1,2, 5,7,2005JJ00,35,0.59,5,144,0.85
5021,1,2, 5,7,2006JJ00,45,0.76,7,153,1.17
5022,1,2, 5,7,2007JJ00,40,0.59,5,140,0.82
5023,1,2, 5,7,2008JJ00,20,0.32,3,136,0.43
5024,1,2, 5,7,2009JJ00,10,0.16,1,99,0.16
5025,1,2, 5,7,2010JJ00,20,0.24,3,163,0.39
5026,1,2, 5,8,2004JJ00,0,0.1,0,7,0.01
5027,1,2, 5,8,2005JJ00,5,0.35,1,251,0.88
5028,1,2, 5,8,2006JJ00,5,0.49,1,178,0.87
5029,1,2, 5,8,2007JJ00,5,0.51,1,198,1.01
5030,1,2, 5,8,2008JJ00,5,0.19,1,205,0.39
5031,1,2, 5,8,2009JJ00,5,0.17,0,125,0.21
5032,1,2, 5,8,2010JJ00,5,0.29,1,161,0.47
5033,1,2, 5,9,2004JJ00,5,0.09,0,58,0.05
5034,1,2, 5,9,2005JJ00,25,0.47,2,87,0.41
5035,1,2, 5,9,2006JJ00,10,0.23,1,112,0.26
5036,1,2, 5,9,2007JJ00,10,0.14,1,117,0.17
5037,1,2, 5,9,2008JJ00,5,0.08,0,58,0.05
5038,1,2, 5,9,2009JJ00,10,0.12,1,106,0.13
5039,1,2, 5,9,2010JJ00,10,0.11,1,139,0.15
5040,1,2, 6,0,2004JJ00,11245,1.39,1158,103,1.43
5041,1,2, 6,0,2005JJ00,13045,1.58,1130,87,1.37
5042,1,2, 6,0,2006JJ00,13270,1.58,1217,92,1.45
5043,1,2, 6,0,2007JJ00,14675,1.71,1451,99,1.69
5044,1,2, 6,0,2008JJ00,14355,1.62,1460,102,1.65
5045,1,2, 6,0,2009JJ00,13450,1.47,1379,103,1.51
5046,1,2, 6,0,2010JJ00,13140,1.41,1365,104,1.46
5047,1,2, 6,1,2004JJ00,10090,1.43,1030,102,1.46
5048,1,2, 6,1,2005JJ00,11700,1.63,1010,86,1.4
5049,1,2, 6,1,2006JJ00,11880,1.63,1081,91,1.48
5050,1,2, 6,1,2007JJ00,13025,1.75,1270,97,1.71
5051,1,2, 6,1,2008JJ00,12585,1.65,1267,101,1.66
5052,1,2, 6,1,2009JJ00,11790,1.5,1186,101,1.51
5053,1,2, 6,1,2010JJ00,11490,1.43,1174,102,1.46
5054,1,2, 6,2,2004JJ00,1150,1.16,128,111,1.29
5055,1,2, 6,2,2005JJ00,1350,1.27,120,89,1.13
5056,1,2, 6,2,2006JJ00,1390,1.25,136,97,1.22
5057,1,2, 6,2,2007JJ00,1645,1.41,182,110,1.56
5058,1,2, 6,2,2008JJ00,1770,1.45,194,109,1.59
5059,1,2, 6,2,2009JJ00,1660,1.31,194,117,1.53
5060,1,2, 6,2,2010JJ00,1645,1.26,192,116,1.46
5061,1,2, 6,3,2004JJ00,915,1.19,101,111,1.32
5062,1,2, 6,3,2005JJ00,1080,1.34,88,81,1.09
5063,1,2, 6,3,2006JJ00,1055,1.26,93,88,1.11
5064,1,2, 6,3,2007JJ00,1210,1.4,118,98,1.37
5065,1,2, 6,3,2008JJ00,1280,1.43,122,96,1.37
5066,1,2, 6,3,2009JJ00,1170,1.28,116,99,1.27
5067,1,2, 6,3,2010JJ00,1155,1.24,113,98,1.21
5068,1,2, 6,4,2004JJ00,240,1.05,27,111,1.17
5069,1,2, 6,4,2005JJ00,270,1.04,32,120,1.25
5070,1,2, 6,4,2006JJ00,335,1.2,43,127,1.52
5071,1,2, 6,4,2007JJ00,435,1.43,63,146,2.09
5072,1,2, 6,4,2008JJ00,490,1.49,71,145,2.17
5073,1,2, 6,4,2009JJ00,485,1.38,77,159,2.2
5074,1,2, 6,4,2010JJ00,490,1.31,79,161,2.1
5075,1,2, 6,5,2004JJ00,70,1.17,9,127,1.49
5076,1,2, 6,5,2005JJ00,75,1.05,10,135,1.41
5077,1,2, 6,5,2006JJ00,100,1.3,16,161,2.09
5078,1,2, 6,5,2007JJ00,145,1.68,25,174,2.92
5079,1,2, 6,5,2008JJ00,155,1.62,27,174,2.81
5080,1,2, 6,5,2009JJ00,165,1.63,33,197,3.21
5081,1,2, 6,5,2010JJ00,150,1.4,35,235,3.3
5082,1,2, 6,6,2004JJ00,55,0.92,5,95,0.87
5083,1,2, 6,6,2005JJ00,75,1.1,8,100,1.1
5084,1,2, 6,6,2006JJ00,95,1.24,11,115,1.43
5085,1,2, 6,6,2007JJ00,125,1.49,17,140,2.08
5086,1,2, 6,6,2008JJ00,145,1.68,22,149,2.51
5087,1,2, 6,6,2009JJ00,135,1.48,18,130,1.92
5088,1,2, 6,6,2010JJ00,145,1.51,19,133,2.02
5089,1,2, 6,7,2004JJ00,60,1.18,7,111,1.31
5090,1,2, 6,7,2005JJ00,70,1.21,10,144,1.75
5091,1,2, 6,7,2006JJ00,80,1.29,10,124,1.6
5092,1,2, 6,7,2007JJ00,90,1.38,11,124,1.71
5093,1,2, 6,7,2008JJ00,100,1.41,11,115,1.62
5094,1,2, 6,7,2009JJ00,90,1.25,11,119,1.48
5095,1,2, 6,7,2010JJ00,90,1.14,11,126,1.44
5096,1,2, 6,8,2004JJ00,15,1.25,1,76,0.94
5097,1,2, 6,8,2005JJ00,10,0.78,1,100,0.78
5098,1,2, 6,8,2006JJ00,15,1.13,1,77,0.87
5099,1,2, 6,8,2007JJ00,20,1.38,2,111,1.53
5100,1,2, 6,8,2008JJ00,15,1.09,3,156,1.69
5101,1,2, 6,8,2009JJ00,25,1.32,4,167,2.2
5102,1,2, 6,8,2010JJ00,25,1.12,2,100,1.12
5103,1,2, 6,9,2004JJ00,40,0.85,5,117,1.0
5104,1,2, 6,9,2005JJ00,40,0.83,4,95,0.79
5105,1,2, 6,9,2006JJ00,45,0.9,5,96,0.87
5106,1,2, 6,9,2007JJ00,55,1.02,8,137,1.4
5107,1,2, 6,9,2008JJ00,75,1.24,9,115,1.42
5108,1,2, 6,9,2009JJ00,70,1.01,12,180,1.82
5109,1,2, 6,9,2010JJ00,85,1.13,11,130,1.47
5110,1,2, 7,0,2004JJ00,10690,1.32,2677,250,3.32
5111,1,2, 7,0,2005JJ00,11230,1.36,2863,255,3.47
5112,1,2, 7,0,2006JJ00,11065,1.32,3029,274,3.6
5113,1,2, 7,0,2007JJ00,8725,1.01,2536,291,2.95
5114,1,2, 7,0,2008JJ00,7345,0.83,2203,300,2.49
5115,1,2, 7,0,2009JJ00,6105,0.67,1938,317,2.12
5116,1,2, 7,0,2010JJ00,5535,0.59,1784,322,1.91
5117,1,2, 7,1,2004JJ00,9535,1.35,2374,249,3.35
5118,1,2, 7,1,2005JJ00,10030,1.4,2530,252,3.52
5119,1,2, 7,1,2006JJ00,9735,1.33,2637,271,3.62
5120,1,2, 7,1,2007JJ00,7615,1.02,2198,289,2.96
5121,1,2, 7,1,2008JJ00,6335,0.83,1899,300,2.49
5122,1,2, 7,1,2009JJ00,5255,0.67,1672,318,2.13
5123,1,2, 7,1,2010JJ00,4750,0.59,1527,321,1.9
5124,1,2, 7,2,2004JJ00,1150,1.16,303,263,3.06
5125,1,2, 7,2,2005JJ00,1200,1.13,333,277,3.14
5126,1,2, 7,2,2006JJ00,1330,1.19,393,295,3.52
5127,1,2, 7,2,2007JJ00,1110,0.95,337,304,2.89
5128,1,2, 7,2,2008JJ00,1010,0.83,303,300,2.49
5129,1,2, 7,2,2009JJ00,850,0.67,266,312,2.1
5130,1,2, 7,2,2010JJ00,785,0.6,257,328,1.96
5131,1,2, 7,3,2004JJ00,915,1.2,244,266,3.18
5132,1,2, 7,3,2005JJ00,970,1.21,259,266,3.22
5133,1,2, 7,3,2006JJ00,1020,1.22,284,278,3.41
5134,1,2, 7,3,2007JJ00,815,0.94,233,285,2.69
5135,1,2, 7,3,2008JJ00,755,0.85,221,293,2.48
5136,1,2, 7,3,2009JJ00,640,0.7,187,293,2.05
5137,1,2, 7,3,2010JJ00,580,0.62,176,303,1.88
5138,1,2, 7,4,2004JJ00,235,1.04,60,253,2.63
5139,1,2, 7,4,2005JJ00,230,0.89,75,324,2.88
5140,1,2, 7,4,2006JJ00,310,1.1,108,350,3.87
5141,1,2, 7,4,2007JJ00,295,0.97,104,355,3.44
5142,1,2, 7,4,2008JJ00,255,0.78,83,322,2.52
5143,1,2, 7,4,2009JJ00,210,0.6,78,370,2.22
5144,1,2, 7,4,2010JJ00,200,0.54,81,402,2.16
5145,1,2, 7,5,2004JJ00,25,0.41,6,254,1.05
5146,1,2, 7,5,2005JJ00,35,0.46,15,446,2.03
5147,1,2, 7,5,2006JJ00,50,0.61,28,588,3.59
5148,1,2, 7,5,2007JJ00,45,0.54,27,578,3.13
5149,1,2, 7,5,2008JJ00,35,0.36,17,513,1.84
5150,1,2, 7,5,2009JJ00,30,0.3,14,480,1.41
5151,1,2, 7,5,2010JJ00,40,0.37,18,473,1.75
5152,1,2, 7,6,2004JJ00,30,0.55,6,188,1.03
5153,1,2, 7,6,2005JJ00,40,0.58,10,254,1.46
5154,1,2, 7,6,2006JJ00,60,0.8,17,273,2.17
5155,1,2, 7,6,2007JJ00,50,0.61,14,275,1.67
5156,1,2, 7,6,2008JJ00,50,0.59,14,272,1.62
5157,1,2, 7,6,2009JJ00,40,0.42,15,372,1.58
5158,1,2, 7,6,2010JJ00,30,0.29,11,383,1.11
5159,1,2, 7,7,2004JJ00,115,2.17,35,305,6.63
5160,1,2, 7,7,2005JJ00,105,1.85,35,338,6.26
5161,1,2, 7,7,2006JJ00,125,2.05,42,342,7.03
5162,1,2, 7,7,2007JJ00,130,2.05,44,335,6.88
5163,1,2, 7,7,2008JJ00,115,1.67,35,304,5.09
5164,1,2, 7,7,2009JJ00,90,1.22,32,355,4.33
5165,1,2, 7,7,2010JJ00,75,0.92,27,376,3.45
5166,1,2, 7,8,2004JJ00,15,1.63,3,193,3.14
5167,1,2, 7,8,2005JJ00,15,1.22,5,327,3.98
5168,1,2, 7,8,2006JJ00,25,1.86,7,298,5.56
5169,1,2, 7,8,2007JJ00,20,1.45,6,292,4.24
5170,1,2, 7,8,2008JJ00,20,1.28,5,251,3.21
5171,1,2, 7,8,2009JJ00,20,1.21,8,374,4.53
5172,1,2, 7,8,2010JJ00,20,1.07,11,487,5.2
5173,1,2, 7,9,2004JJ00,50,1.07,9,192,2.06
5174,1,2, 7,9,2005JJ00,40,0.79,10,256,2.03
5175,1,2, 7,9,2006JJ00,55,1.02,14,265,2.7
5176,1,2, 7,9,2007JJ00,45,0.81,13,297,2.39
5177,1,2, 7,9,2008JJ00,35,0.57,11,309,1.76
5178,1,2, 7,9,2009JJ00,30,0.46,9,303,1.4
5179,1,2, 7,9,2010JJ00,40,0.54,14,348,1.89
5180,1,2, 8,0,2004JJ00,35890,4.45,2983,83,3.7
5181,1,2, 8,0,2005JJ00,36275,4.4,3706,102,4.49
5182,1,2, 8,0,2006JJ00,36380,4.33,3925,108,4.67
5183,1,2, 8,0,2007JJ00,33450,3.89,3799,114,4.42
5184,1,2, 8,0,2008JJ00,33235,3.76,3841,116,4.34
5185,1,2, 8,0,2009JJ00,33220,3.64,4036,122,4.42
5186,1,2, 8,0,2010JJ00,33265,3.56,4131,124,4.42
5187,1,2, 8,1,2004JJ00,31995,4.52,2667,83,3.77
5188,1,2, 8,1,2005JJ00,32120,4.47,3278,102,4.56
5189,1,2, 8,1,2006JJ00,31885,4.37,3443,108,4.72
5190,1,2, 8,1,2007JJ00,29165,3.93,3318,114,4.47
5191,1,2, 8,1,2008JJ00,28805,3.78,3348,116,4.39
5192,1,2, 8,1,2009JJ00,28625,3.64,3498,122,4.45
5193,1,2, 8,1,2010JJ00,28445,3.54,3547,125,4.41
5194,1,2, 8,2,2004JJ00,3895,3.92,316,81,3.18
5195,1,2, 8,2,2005JJ00,4155,3.91,428,103,4.02
5196,1,2, 8,2,2006JJ00,4495,4.03,482,107,4.32
5197,1,2, 8,2,2007JJ00,4290,3.67,482,112,4.13
5198,1,2, 8,2,2008JJ00,4430,3.63,494,111,4.05
5199,1,2, 8,2,2009JJ00,4595,3.63,538,117,4.25
5200,1,2, 8,2,2010JJ00,4820,3.68,584,121,4.45
5201,1,2, 8,3,2004JJ00,3130,4.09,256,82,3.34
5202,1,2, 8,3,2005JJ00,3285,4.09,340,103,4.23
5203,1,2, 8,3,2006JJ00,3500,4.19,376,107,4.5
5204,1,2, 8,3,2007JJ00,3265,3.78,370,113,4.28
5205,1,2, 8,3,2008JJ00,3350,3.76,385,115,4.32
5206,1,2, 8,3,2009JJ00,3425,3.75,413,121,4.52
5207,1,2, 8,3,2010JJ00,3495,3.74,433,124,4.63
5208,1,2, 8,4,2004JJ00,765,3.37,60,78,2.62
5209,1,2, 8,4,2005JJ00,870,3.36,88,101,3.39
5210,1,2, 8,4,2006JJ00,995,3.56,106,106,3.79
5211,1,2, 8,4,2007JJ00,1025,3.37,111,109,3.67
5212,1,2, 8,4,2008JJ00,1080,3.29,109,101,3.32
5213,1,2, 8,4,2009JJ00,1170,3.31,125,107,3.54
5214,1,2, 8,4,2010JJ00,1325,3.52,151,114,4.02
5215,1,2, 8,5,2004JJ00,50,0.83,3,55,0.46
5216,1,2, 8,5,2005JJ00,55,0.79,5,91,0.71
5217,1,2, 8,5,2006JJ00,90,1.17,11,122,1.43
5218,1,2, 8,5,2007JJ00,100,1.15,13,125,1.44
5219,1,2, 8,5,2008JJ00,100,1.05,10,105,1.09
5220,1,2, 8,5,2009JJ00,130,1.27,15,117,1.48
5221,1,2, 8,5,2010JJ00,160,1.53,21,131,2.0
5222,1,2, 8,6,2004JJ00,100,1.73,7,65,1.13
5223,1,2, 8,6,2005JJ00,150,2.16,11,76,1.64
5224,1,2, 8,6,2006JJ00,180,2.33,15,82,1.91
5225,1,2, 8,6,2007JJ00,180,2.16,16,88,1.89
5226,1,2, 8,6,2008JJ00,185,2.11,15,81,1.7
5227,1,2, 8,6,2009JJ00,215,2.35,18,84,1.97
5228,1,2, 8,6,2010JJ00,250,2.57,23,92,2.37
5229,1,2, 8,7,2004JJ00,395,7.54,35,88,6.66
5230,1,2, 8,7,2005JJ00,415,7.42,48,115,8.56
5231,1,2, 8,7,2006JJ00,460,7.63,53,115,8.76
5232,1,2, 8,7,2007JJ00,485,7.52,56,115,8.67
5233,1,2, 8,7,2008JJ00,515,7.46,56,108,8.04
5234,1,2, 8,7,2009JJ00,500,6.81,60,119,8.11
5235,1,2, 8,7,2010JJ00,530,6.63,66,125,8.27
5236,1,2, 8,8,2004JJ00,45,4.12,3,65,2.67
5237,1,2, 8,8,2005JJ00,45,4.01,5,101,4.06
5238,1,2, 8,8,2006JJ00,65,5.27,6,100,5.25
5239,1,2, 8,8,2007JJ00,60,4.43,7,107,4.76
5240,1,2, 8,8,2008JJ00,60,3.96,6,101,3.99
5241,1,2, 8,8,2009JJ00,70,3.74,7,99,3.7
5242,1,2, 8,8,2010JJ00,90,4.47,10,105,4.71
5243,1,2, 8,9,2004JJ00,175,3.86,13,71,2.76
5244,1,2, 8,9,2005JJ00,200,4.06,18,91,3.71
5245,1,2, 8,9,2006JJ00,200,3.83,21,104,3.98
5246,1,2, 8,9,2007JJ00,200,3.6,21,104,3.76
5247,1,2, 8,9,2008JJ00,220,3.57,22,99,3.53
5248,1,2, 8,9,2009JJ00,255,3.77,25,99,3.74
5249,1,2, 8,9,2010JJ00,295,4.0,31,107,4.27
5250,1,2, 9,0,2004JJ00,35725,4.43,2794,78,3.46
5251,1,2, 9,0,2005JJ00,33515,4.06,2312,69,2.8
5252,1,2, 9,0,2006JJ00,33160,3.95,2485,75,2.96
5253,1,2, 9,0,2007JJ00,34735,4.04,2611,75,3.04
5254,1,2, 9,0,2008JJ00,37235,4.21,2985,80,3.37
5255,1,2, 9,0,2009JJ00,38375,4.2,3194,83,3.5
5256,1,2, 9,0,2010JJ00,40045,4.28,3398,85,3.63
5257,1,2, 9,1,2004JJ00,31860,4.5,2512,79,3.55
5258,1,2, 9,1,2005JJ00,29955,4.17,2067,69,2.87
5259,1,2, 9,1,2006JJ00,29480,4.04,2195,74,3.01
5260,1,2, 9,1,2007JJ00,30685,4.13,2285,74,3.08
5261,1,2, 9,1,2008JJ00,32640,4.28,2601,80,3.41
5262,1,2, 9,1,2009JJ00,33470,4.25,2769,83,3.52
5263,1,2, 9,1,2010JJ00,34740,4.32,2910,84,3.62
5264,1,2, 9,2,2004JJ00,3865,3.89,283,73,2.85
5265,1,2, 9,2,2005JJ00,3565,3.35,245,69,2.3
5266,1,2, 9,2,2006JJ00,3680,3.3,290,79,2.6
5267,1,2, 9,2,2007JJ00,4050,3.47,326,81,2.79
5268,1,2, 9,2,2008JJ00,4595,3.77,384,84,3.15
5269,1,2, 9,2,2009JJ00,4905,3.87,425,87,3.35
5270,1,2, 9,2,2010JJ00,5300,4.04,489,92,3.73
5271,1,2, 9,3,2004JJ00,3015,3.94,227,75,2.97
5272,1,2, 9,3,2005JJ00,2850,3.55,190,67,2.37
5273,1,2, 9,3,2006JJ00,2875,3.45,212,74,2.54
5274,1,2, 9,3,2007JJ00,3075,3.56,228,74,2.64
5275,1,2, 9,3,2008JJ00,3440,3.86,267,78,2.99
5276,1,2, 9,3,2009JJ00,3615,3.95,288,80,3.15
5277,1,2, 9,3,2010JJ00,3880,4.15,320,82,3.42
5278,1,2, 9,4,2004JJ00,850,3.73,56,65,2.44
5279,1,2, 9,4,2005JJ00,710,2.75,55,77,2.11
5280,1,2, 9,4,2006JJ00,805,2.88,78,97,2.79
5281,1,2, 9,4,2007JJ00,975,3.21,98,100,3.22
5282,1,2, 9,4,2008JJ00,1160,3.53,118,102,3.58
5283,1,2, 9,4,2009JJ00,1290,3.66,137,106,3.88
5284,1,2, 9,4,2010JJ00,1420,3.79,169,119,4.49
5285,1,2, 9,5,2004JJ00,125,2.08,5,40,0.83
5286,1,2, 9,5,2005JJ00,135,1.84,12,87,1.6
5287,1,2, 9,5,2006JJ00,180,2.29,24,132,3.03
5288,1,2, 9,5,2007JJ00,255,2.95,33,128,3.77
5289,1,2, 9,5,2008JJ00,280,2.97,37,130,3.86
5290,1,2, 9,5,2009JJ00,350,3.43,48,137,4.71
5291,1,2, 9,5,2010JJ00,405,3.85,64,157,6.05
5292,1,2, 9,6,2004JJ00,145,2.52,7,45,1.14
5293,1,2, 9,6,2005JJ00,165,2.36,9,57,1.35
5294,1,2, 9,6,2006JJ00,200,2.63,15,74,1.96
5295,1,2, 9,6,2007JJ00,245,2.94,19,78,2.28
5296,1,2, 9,6,2008JJ00,315,3.63,31,98,3.55
5297,1,2, 9,6,2009JJ00,350,3.83,32,91,3.49
5298,1,2, 9,6,2010JJ00,360,3.72,35,97,3.6
5299,1,2, 9,7,2004JJ00,360,6.88,30,84,5.76
5300,1,2, 9,7,2005JJ00,260,4.59,22,85,3.92
5301,1,2, 9,7,2006JJ00,245,4.07,25,102,4.17
5302,1,2, 9,7,2007JJ00,280,4.39,28,99,4.37
5303,1,2, 9,7,2008JJ00,315,4.52,31,98,4.41
5304,1,2, 9,7,2009JJ00,325,4.42,31,95,4.2
5305,1,2, 9,7,2010JJ00,345,4.32,37,107,4.63
5306,1,2, 9,8,2004JJ00,45,4.41,3,68,2.98
5307,1,2, 9,8,2005JJ00,35,2.87,3,78,2.25
5308,1,2, 9,8,2006JJ00,50,4.05,4,75,3.04
5309,1,2, 9,8,2007JJ00,50,3.78,5,87,3.28
5310,1,2, 9,8,2008JJ00,55,3.45,4,79,2.72
5311,1,2, 9,8,2009JJ00,65,3.63,6,98,3.56
5312,1,2, 9,8,2010JJ00,80,3.84,9,110,4.23
5313,1,2, 9,9,2004JJ00,170,3.7,10,62,2.3
5314,1,2, 9,9,2005JJ00,125,2.5,9,74,1.84
5315,1,2, 9,9,2006JJ00,130,2.45,10,80,1.97
5316,1,2, 9,9,2007JJ00,140,2.52,13,96,2.41
5317,1,2, 9,9,2008JJ00,195,3.14,15,78,2.46
5318,1,2, 9,9,2009JJ00,195,2.94,19,98,2.88
5319,1,2, 9,9,2010JJ00,235,3.18,25,106,3.37
5320,1,2,10,0,2004JJ00,38655,4.79,1649,43,2.04
5321,1,2,10,0,2005JJ00,38550,4.67,1389,36,1.68
5322,1,2,10,0,2006JJ00,38795,4.62,1367,35,1.63
5323,1,2,10,0,2007JJ00,36205,4.21,1245,34,1.45
5324,1,2,10,0,2008JJ00,32820,3.71,1016,31,1.15
5325,1,2,10,0,2009JJ00,28660,3.14,864,30,0.95
5326,1,2,10,0,2010JJ00,27075,2.9,816,30,0.87
5327,1,2,10,1,2004JJ00,34555,4.88,1452,42,2.05
5328,1,2,10,1,2005JJ00,34225,4.76,1219,36,1.7
5329,1,2,10,1,2006JJ00,34110,4.68,1189,35,1.63
5330,1,2,10,1,2007JJ00,31685,4.27,1075,34,1.45
5331,1,2,10,1,2008JJ00,28500,3.74,869,31,1.14
5332,1,2,10,1,2009JJ00,24865,3.16,731,29,0.93
5333,1,2,10,1,2010JJ00,23430,2.91,684,29,0.85
5334,1,2,10,2,2004JJ00,4095,4.12,198,48,1.99
5335,1,2,10,2,2005JJ00,4325,4.07,169,39,1.59
5336,1,2,10,2,2006JJ00,4690,4.21,178,38,1.6
5337,1,2,10,2,2007JJ00,4520,3.87,170,38,1.45
5338,1,2,10,2,2008JJ00,4320,3.54,147,34,1.2
5339,1,2,10,2,2009JJ00,3795,3.0,133,35,1.05
5340,1,2,10,2,2010JJ00,3645,2.78,132,36,1.01
5341,1,2,10,3,2004JJ00,3290,4.3,159,48,2.08
5342,1,2,10,3,2005JJ00,3395,4.22,124,36,1.54
5343,1,2,10,3,2006JJ00,3550,4.25,122,35,1.47
5344,1,2,10,3,2007JJ00,3320,3.84,109,33,1.26
5345,1,2,10,3,2008JJ00,3140,3.53,95,30,1.07
5346,1,2,10,3,2009JJ00,2745,3.0,83,30,0.91
5347,1,2,10,3,2010JJ00,2605,2.78,77,30,0.83
5348,1,2,10,4,2004JJ00,805,3.54,38,48,1.68
5349,1,2,10,4,2005JJ00,930,3.59,46,49,1.76
5350,1,2,10,4,2006JJ00,1140,4.07,56,49,1.99
5351,1,2,10,4,2007JJ00,1200,3.95,61,50,2.0
5352,1,2,10,4,2008JJ00,1175,3.58,51,44,1.56
5353,1,2,10,4,2009JJ00,1050,2.98,50,47,1.41
5354,1,2,10,4,2010JJ00,1040,2.77,55,52,1.45
5355,1,2,10,5,2004JJ00,200,3.27,13,65,2.14
5356,1,2,10,5,2005JJ00,225,3.12,15,65,2.03
5357,1,2,10,5,2006JJ00,275,3.5,19,68,2.4
5358,1,2,10,5,2007JJ00,315,3.64,21,67,2.44
5359,1,2,10,5,2008JJ00,315,3.32,16,51,1.7
5360,1,2,10,5,2009JJ00,305,2.98,18,60,1.77
5361,1,2,10,5,2010JJ00,285,2.71,19,67,1.81
5362,1,2,10,6,2004JJ00,170,2.93,6,33,0.98
5363,1,2,10,6,2005JJ00,215,3.08,8,39,1.21
5364,1,2,10,6,2006JJ00,280,3.67,12,41,1.52
5365,1,2,10,6,2007JJ00,305,3.7,13,43,1.57
5366,1,2,10,6,2008JJ00,325,3.72,12,35,1.32
5367,1,2,10,6,2009JJ00,285,3.1,11,39,1.21
5368,1,2,10,6,2010JJ00,275,2.85,12,44,1.26
5369,1,2,10,7,2004JJ00,255,4.84,13,50,2.41
5370,1,2,10,7,2005JJ00,280,4.95,15,54,2.69
5371,1,2,10,7,2006JJ00,340,5.6,16,48,2.68
5372,1,2,10,7,2007JJ00,340,5.26,17,50,2.63
5373,1,2,10,7,2008JJ00,300,4.31,12,42,1.8
5374,1,2,10,7,2009JJ00,250,3.36,10,42,1.4
5375,1,2,10,7,2010JJ00,240,3.01,11,46,1.4
5376,1,2,10,8,2004JJ00,50,4.6,1,29,1.32
5377,1,2,10,8,2005JJ00,55,4.79,2,43,2.08
5378,1,2,10,8,2006JJ00,60,4.86,3,45,2.18
5379,1,2,10,8,2007JJ00,65,4.58,3,42,1.91
5380,1,2,10,8,2008JJ00,60,3.71,4,64,2.39
