ID,Bedrijfstype,RegioS,Perioden,TotaalMestproductie_1,DunneMestInDeStal_2,DunneMestInDeWei_3,VasteMestInDeStal_4,Stikstofuitscheiding_5,TotaalGasvormigeStikstofverliezen_6,TotaalVerliezenInStalEnOpslag_7,AmmoniakUitgedruktInN_8,OverigeStikstofverliezen_9,AmmoniakverliesTijdensBeweidingN_10,StikstofInGeproduceerdeMestN_11,FosfaatuitscheidingP205_12,PlaatsingsruimteStikstofN_13,PlaatsingsruimteFosfaatP205_14,AandeelBedrijvenZonderOverproductie_15,ResterendePlaatsingsruimteStikstof_16,ResterendePlaatsingsruimteFosfaat_17,AandeelBedrijvenMetOverproductie_18,Stikstofoverschot_19,Fosfaatoverschot_20,SaldoPlaatsingsruimteStikstof_21,SaldoPlaatsingsruimteStikstofPerHa_22,SaldoPlaatsingsruimteFosfaat_23,SaldoPlaatsingsruimteFosfaatPerHa_24
4736,T31,PV24  ,2004JJ00,94.0,68.0,23.0,2.0,500.0,40.0,40.0,30.0,10.0,0.0,460.0,150.0,,330.0,98.0,,180.0,2.0,10.0,0.0,,,180.0,50.0
4737,T31,PV24  ,2005JJ00,89.0,63.0,23.0,3.0,470.0,40.0,40.0,30.0,10.0,0.0,430.0,150.0,,290.0,95.0,,140.0,5.0,0.0,0.0,,,140.0,43.0
4738,T31,PV24  ,2006JJ00,89.0,64.0,23.0,2.0,480.0,40.0,40.0,30.0,10.0,0.0,440.0,150.0,640.0,340.0,84.0,210.0,170.0,16.0,10.0,0.0,200.0,55.0,170.0,47.0
4739,T31,PV24  ,2007JJ00,104.0,75.0,26.0,3.0,580.0,60.0,50.0,40.0,10.0,0.0,530.0,180.0,670.0,360.0,74.0,180.0,160.0,26.0,40.0,10.0,150.0,37.0,150.0,37.0
4740,T31,PV24  ,2008JJ00,92.0,66.0,25.0,2.0,500.0,50.0,40.0,30.0,10.0,0.0,460.0,160.0,610.0,320.0,71.0,190.0,140.0,29.0,30.0,10.0,160.0,45.0,130.0,36.0
4741,T31,PV24  ,2009JJ00,86.0,67.0,17.0,2.0,440.0,40.0,40.0,30.0,10.0,0.0,400.0,140.0,610.0,310.0,82.0,220.0,160.0,18.0,10.0,0.0,210.0,60.0,160.0,46.0
4742,T31,PV24  ,2010JJ00,159.0,120.0,22.0,16.0,1190.0,160.0,160.0,140.0,20.0,0.0,1030.0,440.0,1110.0,530.0,45.0,230.0,140.0,55.0,190.0,90.0,30.0,5.0,50.0,8.0
4743,T31,PV24  ,2011JJ00,146.0,109.0,20.0,17.0,1140.0,170.0,170.0,150.0,20.0,0.0,970.0,430.0,1040.0,480.0,44.0,180.0,110.0,56.0,180.0,90.0,0.0,0.0,20.0,4.0
4744,T31,PV24  ,2012JJ00,137.0,106.0,18.0,14.0,990.0,140.0,140.0,130.0,20.0,0.0,850.0,370.0,950.0,420.0,46.0,190.0,110.0,54.0,150.0,80.0,40.0,8.0,30.0,6.0
4745,T31,PV24  ,2013JJ00,130.0,99.0,17.0,13.0,910.0,130.0,120.0,110.0,10.0,0.0,790.0,340.0,860.0,360.0,51.0,160.0,80.0,49.0,140.0,70.0,20.0,4.0,10.0,2.0
4746,T31,PV24  ,2014JJ00,137.0,107.0,19.0,10.0,940.0,120.0,120.0,100.0,20.0,0.0,820.0,350.0,920.0,410.0,49.0,160.0,110.0,51.0,130.0,70.0,30.0,5.0,40.0,7.0
4747,T31,PV24  ,2015JJ00,157.0,127.0,19.0,10.0,1090.0,140.0,140.0,120.0,20.0,0.0,950.0,410.0,1020.0,440.0,40.0,180.0,90.0,60.0,170.0,90.0,0.0,0.0,10.0,1.0
4748,T31,PV24  ,2016JJ00,184.0,155.0,20.0,10.0,1230.0,150.0,150.0,130.0,20.0,0.0,1080.0,430.0,1100.0,460.0,39.0,180.0,90.0,61.0,220.0,100.0,-50.0,-7.0,-10.0,-1.0
4749,T31,PV24  ,2017JJ00,169.0,144.0,17.0,8.0,1100.0,130.0,130.0,110.0,20.0,0.0,970.0,380.0,980.0,450.0,40.0,150.0,110.0,60.0,200.0,90.0,-40.0,-8.0,20.0,4.0
4750,T31,PV25  ,1990JJ00,106.0,61.0,37.0,8.0,790.0,90.0,60.0,50.0,10.0,30.0,730.0,220.0,,1990.0,99.0,,1770.0,1.0,0.0,0.0,,,1770.0,218.0
4751,T31,PV25  ,1994JJ00,77.0,47.0,24.0,6.0,570.0,60.0,50.0,40.0,10.0,10.0,530.0,160.0,,1170.0,100.0,,1010.0,0.0,0.0,0.0,,,1010.0,141.0
4752,T31,PV25  ,1995JJ00,79.0,44.0,28.0,6.0,590.0,60.0,40.0,30.0,10.0,20.0,540.0,160.0,,980.0,100.0,,820.0,0.0,0.0,0.0,,,820.0,106.0
4753,T31,PV25  ,1996JJ00,81.0,43.0,29.0,9.0,600.0,70.0,40.0,30.0,10.0,20.0,560.0,150.0,,920.0,100.0,,770.0,0.0,0.0,0.0,,,770.0,101.0
4754,T31,PV25  ,1997JJ00,80.0,43.0,28.0,9.0,610.0,60.0,50.0,40.0,10.0,20.0,560.0,150.0,,900.0,100.0,,740.0,0.0,0.0,0.0,,,740.0,99.0
4755,T31,PV25  ,1998JJ00,86.0,47.0,29.0,9.0,600.0,50.0,50.0,40.0,10.0,10.0,560.0,170.0,,870.0,99.0,,700.0,1.0,0.0,0.0,,,700.0,90.0
4756,T31,PV25  ,1999JJ00,71.0,36.0,25.0,10.0,480.0,40.0,30.0,30.0,10.0,10.0,450.0,140.0,,810.0,100.0,,660.0,0.0,0.0,0.0,,,660.0,92.0
4757,T31,PV25  ,2000JJ00,85.0,44.0,29.0,12.0,560.0,50.0,40.0,30.0,10.0,10.0,520.0,170.0,,750.0,99.0,,590.0,1.0,0.0,0.0,,,580.0,82.0
4758,T31,PV25  ,2001JJ00,78.0,38.0,29.0,11.0,520.0,50.0,30.0,30.0,10.0,10.0,490.0,160.0,,700.0,99.0,,540.0,1.0,0.0,0.0,,,540.0,81.0
4759,T31,PV25  ,2002JJ00,77.0,38.0,28.0,11.0,520.0,40.0,40.0,30.0,10.0,10.0,480.0,160.0,,710.0,99.0,,550.0,1.0,0.0,0.0,,,550.0,78.0
4760,T31,PV25  ,2003JJ00,105.0,50.0,39.0,16.0,710.0,60.0,60.0,40.0,10.0,10.0,660.0,230.0,,760.0,98.0,,540.0,2.0,10.0,10.0,,,530.0,66.0
4761,T31,PV25  ,2004JJ00,118.0,57.0,43.0,18.0,720.0,60.0,50.0,40.0,10.0,10.0,660.0,230.0,,780.0,100.0,,550.0,0.0,0.0,0.0,,,550.0,67.0
4762,T31,PV25  ,2005JJ00,108.0,54.0,38.0,16.0,650.0,60.0,50.0,40.0,10.0,10.0,600.0,210.0,,710.0,98.0,,500.0,2.0,0.0,0.0,,,500.0,63.0
4763,T31,PV25  ,2006JJ00,102.0,51.0,37.0,14.0,610.0,50.0,50.0,30.0,10.0,10.0,560.0,200.0,1370.0,730.0,96.0,820.0,530.0,4.0,10.0,0.0,810.0,106.0,520.0,68.0
4764,T31,PV25  ,2007JJ00,114.0,59.0,40.0,16.0,690.0,60.0,50.0,40.0,10.0,10.0,630.0,220.0,1430.0,730.0,96.0,810.0,510.0,4.0,10.0,0.0,800.0,101.0,510.0,64.0
4765,T31,PV25  ,2008JJ00,97.0,52.0,33.0,12.0,580.0,50.0,40.0,30.0,10.0,10.0,530.0,190.0,1280.0,650.0,97.0,750.0,460.0,3.0,10.0,0.0,750.0,105.0,460.0,64.0
4766,T31,PV25  ,2009JJ00,90.0,49.0,29.0,12.0,530.0,50.0,40.0,30.0,10.0,10.0,490.0,170.0,1350.0,680.0,97.0,870.0,510.0,3.0,10.0,0.0,870.0,116.0,510.0,68.0
4767,T31,PV25  ,2010JJ00,137.0,102.0,25.0,10.0,930.0,120.0,120.0,100.0,20.0,0.0,820.0,340.0,1150.0,500.0,78.0,500.0,240.0,22.0,180.0,90.0,320.0,53.0,150.0,25.0
4768,T31,PV25  ,2011JJ00,118.0,90.0,20.0,9.0,800.0,110.0,100.0,90.0,20.0,0.0,700.0,280.0,1080.0,460.0,78.0,520.0,240.0,22.0,150.0,70.0,370.0,65.0,170.0,29.0
4769,T31,PV25  ,2012JJ00,109.0,83.0,19.0,8.0,710.0,90.0,90.0,70.0,10.0,0.0,630.0,240.0,1070.0,420.0,81.0,540.0,220.0,19.0,110.0,50.0,430.0,77.0,170.0,31.0
4770,T31,PV25  ,2013JJ00,91.0,64.0,19.0,8.0,560.0,60.0,60.0,40.0,10.0,0.0,500.0,190.0,950.0,360.0,83.0,510.0,200.0,17.0,80.0,40.0,430.0,87.0,170.0,34.0
4771,T31,PV25  ,2014JJ00,104.0,76.0,20.0,9.0,680.0,80.0,70.0,60.0,10.0,0.0,600.0,240.0,950.0,380.0,79.0,480.0,200.0,21.0,150.0,70.0,330.0,62.0,130.0,25.0
4772,T31,PV25  ,2015JJ00,112.0,87.0,19.0,6.0,650.0,70.0,70.0,50.0,10.0,0.0,580.0,220.0,890.0,370.0,73.0,430.0,190.0,27.0,140.0,50.0,290.0,59.0,140.0,28.0
4773,T31,PV25  ,2016JJ00,82.0,58.0,17.0,7.0,530.0,60.0,50.0,40.0,10.0,0.0,480.0,180.0,860.0,360.0,79.0,470.0,210.0,21.0,110.0,50.0,360.0,76.0,170.0,35.0
4774,T31,PV25  ,2017JJ00,113.0,83.0,22.0,9.0,730.0,80.0,80.0,60.0,20.0,0.0,650.0,240.0,1250.0,440.0,77.0,710.0,240.0,23.0,130.0,50.0,580.0,92.0,190.0,30.0
4775,T31,PV26  ,1990JJ00,7.0,5.0,3.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,50.0,10.0,,120.0,100.0,,110.0,0.0,0.0,0.0,,,110.0,212.0
4776,T31,PV26  ,1994JJ00,4.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,,110.0,100.0,,100.0,0.0,0.0,0.0,,,100.0,151.0
4777,T31,PV26  ,1995JJ00,3.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,,70.0,100.0,,60.0,0.0,0.0,0.0,,,60.0,115.0
4778,T31,PV26  ,1996JJ00,6.0,3.0,3.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,50.0,10.0,,80.0,100.0,,60.0,0.0,0.0,0.0,,,60.0,102.0
4779,T31,PV26  ,1997JJ00,8.0,5.0,3.0,1.0,70.0,10.0,10.0,10.0,0.0,0.0,60.0,20.0,,80.0,100.0,,60.0,0.0,0.0,0.0,,,60.0,94.0
4780,T31,PV26  ,1998JJ00,11.0,7.0,4.0,1.0,80.0,10.0,10.0,10.0,0.0,0.0,80.0,20.0,,90.0,100.0,,70.0,0.0,0.0,0.0,,,70.0,84.0
4781,T31,PV26  ,1999JJ00,9.0,5.0,3.0,1.0,60.0,10.0,10.0,0.0,0.0,0.0,60.0,20.0,,80.0,98.0,,60.0,2.0,0.0,0.0,,,60.0,85.0
4782,T31,PV26  ,2000JJ00,14.0,8.0,5.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,90.0,30.0,,100.0,98.0,,70.0,2.0,0.0,0.0,,,70.0,76.0
4783,T31,PV26  ,2001JJ00,7.0,3.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,,70.0,100.0,,50.0,0.0,0.0,0.0,,,50.0,79.0
4784,T31,PV26  ,2002JJ00,13.0,7.0,5.0,2.0,90.0,10.0,10.0,10.0,0.0,0.0,80.0,30.0,,90.0,98.0,,70.0,2.0,0.0,0.0,,,60.0,71.0
4785,T31,PV26  ,2003JJ00,14.0,6.0,6.0,3.0,110.0,10.0,10.0,10.0,0.0,0.0,100.0,40.0,,110.0,96.0,,70.0,4.0,0.0,0.0,,,70.0,62.0
4786,T31,PV26  ,2004JJ00,13.0,5.0,5.0,2.0,80.0,10.0,10.0,10.0,0.0,0.0,80.0,30.0,,110.0,100.0,,80.0,0.0,0.0,0.0,,,80.0,71.0
4787,T31,PV26  ,2005JJ00,14.0,7.0,5.0,2.0,90.0,10.0,10.0,10.0,0.0,0.0,90.0,30.0,,100.0,95.0,,70.0,5.0,0.0,0.0,,,70.0,63.0
4788,T31,PV26  ,2006JJ00,11.0,6.0,4.0,1.0,70.0,10.0,10.0,0.0,0.0,0.0,60.0,20.0,160.0,80.0,88.0,100.0,60.0,12.0,0.0,0.0,100.0,111.0,60.0,70.0
4789,T31,PV26  ,2007JJ00,9.0,4.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,120.0,60.0,96.0,70.0,40.0,4.0,0.0,0.0,70.0,103.0,40.0,65.0
4790,T31,PV26  ,2008JJ00,13.0,5.0,5.0,2.0,80.0,10.0,10.0,0.0,0.0,0.0,70.0,20.0,150.0,80.0,95.0,80.0,50.0,5.0,0.0,0.0,80.0,98.0,50.0,60.0
4791,T31,PV26  ,2009JJ00,13.0,6.0,5.0,2.0,80.0,10.0,10.0,0.0,0.0,0.0,70.0,30.0,190.0,90.0,93.0,120.0,60.0,7.0,0.0,0.0,110.0,120.0,60.0,64.0
4792,T31,PV26  ,2010JJ00,27.0,19.0,5.0,3.0,230.0,30.0,30.0,30.0,0.0,0.0,200.0,90.0,160.0,70.0,69.0,50.0,20.0,31.0,90.0,50.0,-40.0,-53.0,-30.0,-35.0
4793,T31,PV26  ,2011JJ00,16.0,11.0,3.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,90.0,30.0,110.0,50.0,81.0,30.0,20.0,19.0,10.0,0.0,20.0,43.0,10.0,23.0
4794,T31,PV26  ,2012JJ00,18.0,11.0,4.0,3.0,150.0,20.0,20.0,20.0,0.0,0.0,130.0,60.0,140.0,50.0,78.0,50.0,20.0,22.0,50.0,30.0,0.0,-2.0,-10.0,-16.0
4795,T31,PV26  ,2013JJ00,18.0,13.0,4.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,90.0,30.0,120.0,40.0,78.0,30.0,10.0,22.0,10.0,0.0,20.0,38.0,10.0,12.0
4796,T31,PV26  ,2014JJ00,17.0,13.0,3.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,90.0,30.0,130.0,50.0,77.0,50.0,20.0,23.0,10.0,0.0,40.0,56.0,20.0,21.0
4797,T31,PV26  ,2015JJ00,24.0,19.0,3.0,2.0,180.0,20.0,20.0,20.0,0.0,0.0,160.0,70.0,140.0,50.0,56.0,40.0,10.0,44.0,70.0,40.0,-30.0,-44.0,-20.0,-33.0
4798,T31,PV26  ,2016JJ00,21.0,15.0,5.0,2.0,150.0,20.0,20.0,10.0,0.0,0.0,140.0,60.0,140.0,50.0,61.0,40.0,20.0,39.0,50.0,20.0,0.0,-5.0,-10.0,-11.0
4799,T31,PV26  ,2017JJ00,23.0,16.0,5.0,2.0,150.0,20.0,20.0,10.0,0.0,0.0,140.0,50.0,180.0,60.0,74.0,70.0,20.0,26.0,30.0,20.0,40.0,42.0,10.0,10.0
4800,T31,PV27  ,1990JJ00,61.0,35.0,23.0,2.0,470.0,50.0,30.0,20.0,10.0,20.0,440.0,120.0,,470.0,100.0,,350.0,0.0,0.0,0.0,,,350.0,142.0
4801,T31,PV27  ,1994JJ00,44.0,25.0,16.0,2.0,350.0,30.0,20.0,20.0,10.0,10.0,330.0,90.0,,340.0,99.0,,250.0,1.0,0.0,0.0,,,250.0,117.0
4802,T31,PV27  ,1995JJ00,41.0,24.0,16.0,2.0,330.0,30.0,20.0,20.0,0.0,10.0,300.0,90.0,,270.0,100.0,,180.0,0.0,0.0,0.0,,,180.0,87.0
4803,T31,PV27  ,1996JJ00,43.0,22.0,18.0,3.0,340.0,40.0,20.0,20.0,0.0,20.0,320.0,80.0,,270.0,100.0,,190.0,0.0,0.0,0.0,,,190.0,87.0
4804,T31,PV27  ,1997JJ00,45.0,21.0,20.0,4.0,370.0,40.0,20.0,20.0,10.0,10.0,350.0,90.0,,280.0,99.0,,190.0,1.0,0.0,0.0,,,190.0,83.0
4805,T31,PV27  ,1998JJ00,43.0,18.0,20.0,5.0,350.0,30.0,20.0,20.0,0.0,10.0,330.0,90.0,,250.0,100.0,,160.0,0.0,0.0,0.0,,,160.0,72.0
4806,T31,PV27  ,1999JJ00,40.0,18.0,18.0,4.0,300.0,20.0,20.0,10.0,0.0,10.0,280.0,90.0,,240.0,99.0,,160.0,1.0,0.0,0.0,,,160.0,72.0
4807,T31,PV27  ,2000JJ00,43.0,19.0,20.0,4.0,320.0,20.0,20.0,10.0,0.0,10.0,300.0,90.0,,240.0,100.0,,150.0,0.0,0.0,0.0,,,150.0,68.0
4808,T31,PV27  ,2001JJ00,40.0,20.0,17.0,3.0,300.0,20.0,20.0,10.0,0.0,10.0,280.0,90.0,,220.0,97.0,,130.0,3.0,0.0,0.0,,,130.0,64.0
4809,T31,PV27  ,2002JJ00,59.0,33.0,22.0,4.0,400.0,30.0,30.0,20.0,10.0,10.0,380.0,120.0,,320.0,97.0,,210.0,3.0,10.0,0.0,,,200.0,64.0
4810,T31,PV27  ,2003JJ00,63.0,29.0,28.0,6.0,450.0,30.0,30.0,20.0,10.0,10.0,420.0,130.0,,330.0,97.0,,200.0,3.0,10.0,0.0,,,190.0,56.0
4811,T31,PV27  ,2004JJ00,54.0,25.0,25.0,5.0,340.0,30.0,30.0,20.0,0.0,0.0,310.0,110.0,,280.0,98.0,,170.0,2.0,0.0,0.0,,,170.0,59.0
4812,T31,PV27  ,2005JJ00,67.0,28.0,32.0,7.0,410.0,30.0,30.0,20.0,10.0,10.0,390.0,130.0,,310.0,97.0,,170.0,3.0,0.0,0.0,,,170.0,52.0
4813,T31,PV27  ,2006JJ00,57.0,23.0,28.0,6.0,350.0,30.0,20.0,20.0,0.0,10.0,330.0,110.0,610.0,310.0,95.0,300.0,190.0,5.0,20.0,10.0,290.0,93.0,190.0,61.0
4814,T31,PV27  ,2007JJ00,73.0,26.0,37.0,9.0,440.0,40.0,30.0,20.0,10.0,10.0,410.0,150.0,730.0,350.0,97.0,330.0,210.0,3.0,10.0,0.0,320.0,89.0,200.0,57.0
4815,T31,PV27  ,2008JJ00,67.0,29.0,31.0,7.0,410.0,30.0,30.0,20.0,10.0,10.0,380.0,130.0,670.0,310.0,94.0,310.0,180.0,6.0,20.0,10.0,290.0,88.0,170.0,52.0
4816,T31,PV27  ,2009JJ00,54.0,25.0,24.0,5.0,310.0,20.0,20.0,20.0,0.0,0.0,290.0,100.0,570.0,270.0,96.0,280.0,170.0,4.0,0.0,0.0,280.0,98.0,170.0,59.0
4817,T31,PV27  ,2010JJ00,69.0,45.0,20.0,4.0,440.0,40.0,40.0,30.0,10.0,0.0,400.0,140.0,580.0,250.0,86.0,190.0,110.0,14.0,20.0,10.0,170.0,57.0,100.0,33.0
4818,T31,PV27  ,2011JJ00,62.0,39.0,19.0,4.0,410.0,40.0,30.0,30.0,10.0,0.0,370.0,130.0,530.0,220.0,89.0,170.0,90.0,11.0,20.0,10.0,150.0,57.0,80.0,30.0
4819,T31,PV27  ,2012JJ00,51.0,31.0,15.0,4.0,380.0,40.0,40.0,30.0,10.0,0.0,340.0,130.0,440.0,180.0,81.0,160.0,70.0,19.0,60.0,30.0,100.0,42.0,50.0,19.0
4820,T31,PV27  ,2013JJ00,53.0,38.0,13.0,2.0,340.0,30.0,30.0,20.0,10.0,0.0,310.0,110.0,450.0,170.0,84.0,160.0,70.0,16.0,30.0,10.0,130.0,56.0,60.0,25.0
4821,T31,PV27  ,2014JJ00,53.0,33.0,16.0,4.0,340.0,30.0,30.0,20.0,10.0,0.0,310.0,110.0,410.0,170.0,73.0,140.0,70.0,27.0,40.0,10.0,100.0,42.0,50.0,22.0
4822,T31,PV27  ,2015JJ00,42.0,28.0,11.0,2.0,270.0,30.0,20.0,20.0,0.0,0.0,240.0,90.0,340.0,130.0,78.0,130.0,50.0,22.0,40.0,10.0,90.0,47.0,30.0,18.0
4823,T31,PV27  ,2016JJ00,40.0,27.0,10.0,4.0,310.0,30.0,30.0,20.0,0.0,0.0,280.0,100.0,320.0,130.0,58.0,90.0,40.0,43.0,60.0,20.0,30.0,18.0,10.0,6.0
4824,T31,PV27  ,2017JJ00,63.0,44.0,14.0,5.0,440.0,40.0,40.0,30.0,10.0,0.0,400.0,140.0,450.0,180.0,59.0,110.0,50.0,41.0,70.0,30.0,30.0,14.0,20.0,7.0
4825,T31,PV28  ,1990JJ00,71.0,44.0,25.0,2.0,520.0,60.0,40.0,30.0,10.0,20.0,490.0,130.0,,610.0,100.0,,470.0,0.0,0.0,0.0,,,470.0,146.0
4826,T31,PV28  ,1994JJ00,57.0,33.0,20.0,3.0,440.0,40.0,30.0,20.0,10.0,10.0,400.0,120.0,,510.0,100.0,,390.0,0.0,0.0,0.0,,,390.0,119.0
4827,T31,PV28  ,1995JJ00,67.0,38.0,24.0,4.0,510.0,50.0,40.0,30.0,10.0,20.0,470.0,130.0,,450.0,100.0,,320.0,0.0,0.0,0.0,,,320.0,88.0
4828,T31,PV28  ,1996JJ00,63.0,35.0,23.0,5.0,480.0,50.0,30.0,30.0,10.0,20.0,450.0,110.0,,420.0,100.0,,310.0,0.0,0.0,0.0,,,310.0,88.0
4829,T31,PV28  ,1997JJ00,61.0,32.0,23.0,6.0,480.0,50.0,30.0,20.0,10.0,10.0,450.0,120.0,,420.0,100.0,,300.0,0.0,0.0,0.0,,,300.0,87.0
4830,T31,PV28  ,1998JJ00,62.0,34.0,23.0,5.0,460.0,40.0,30.0,20.0,10.0,10.0,430.0,120.0,,380.0,99.0,,260.0,1.0,0.0,0.0,,,260.0,75.0
4831,T31,PV28  ,1999JJ00,58.0,32.0,22.0,4.0,410.0,40.0,30.0,20.0,10.0,10.0,380.0,120.0,,350.0,98.0,,230.0,2.0,0.0,0.0,,,230.0,72.0
4832,T31,PV28  ,2000JJ00,59.0,32.0,22.0,5.0,400.0,30.0,30.0,20.0,10.0,10.0,370.0,120.0,,360.0,98.0,,250.0,2.0,0.0,0.0,,,250.0,73.0
4833,T31,PV28  ,2001JJ00,60.0,32.0,23.0,6.0,420.0,40.0,30.0,20.0,10.0,10.0,390.0,120.0,,390.0,99.0,,260.0,1.0,0.0,0.0,,,260.0,71.0
4834,T31,PV28  ,2002JJ00,57.0,32.0,20.0,5.0,380.0,30.0,30.0,20.0,10.0,10.0,360.0,110.0,,330.0,96.0,,220.0,4.0,0.0,0.0,,,210.0,65.0
4835,T31,PV28  ,2003JJ00,40.0,22.0,14.0,3.0,270.0,20.0,20.0,20.0,0.0,0.0,250.0,80.0,,230.0,97.0,,150.0,3.0,0.0,0.0,,,150.0,60.0
4836,T31,PV28  ,2004JJ00,41.0,21.0,15.0,4.0,250.0,20.0,20.0,10.0,0.0,0.0,230.0,80.0,,270.0,99.0,,190.0,1.0,0.0,0.0,,,190.0,66.0
4837,T31,PV28  ,2005JJ00,50.0,27.0,17.0,6.0,310.0,30.0,30.0,20.0,10.0,0.0,290.0,100.0,,280.0,97.0,,180.0,3.0,0.0,0.0,,,180.0,58.0
4838,T31,PV28  ,2006JJ00,52.0,29.0,18.0,6.0,320.0,30.0,30.0,20.0,10.0,0.0,290.0,100.0,540.0,290.0,93.0,260.0,180.0,7.0,10.0,0.0,250.0,82.0,180.0,59.0
4839,T31,PV28  ,2007JJ00,48.0,25.0,16.0,6.0,300.0,30.0,30.0,20.0,10.0,0.0,270.0,100.0,490.0,260.0,92.0,230.0,160.0,8.0,10.0,0.0,220.0,80.0,150.0,56.0
4840,T31,PV28  ,2008JJ00,46.0,23.0,17.0,6.0,280.0,30.0,20.0,20.0,10.0,0.0,260.0,90.0,450.0,230.0,94.0,200.0,130.0,6.0,10.0,0.0,190.0,77.0,130.0,52.0
4841,T31,PV28  ,2009JJ00,36.0,20.0,12.0,4.0,210.0,20.0,20.0,10.0,0.0,0.0,190.0,70.0,360.0,180.0,90.0,170.0,100.0,10.0,0.0,0.0,170.0,87.0,100.0,53.0
4842,T31,PV28  ,2010JJ00,53.0,34.0,12.0,7.0,400.0,50.0,50.0,40.0,10.0,0.0,350.0,140.0,520.0,230.0,85.0,210.0,100.0,15.0,50.0,20.0,160.0,60.0,80.0,30.0
4843,T31,PV28  ,2011JJ00,50.0,32.0,12.0,6.0,320.0,30.0,30.0,20.0,10.0,0.0,290.0,110.0,450.0,190.0,90.0,170.0,90.0,10.0,20.0,10.0,150.0,62.0,80.0,35.0
4844,T31,PV28  ,2012JJ00,50.0,32.0,12.0,6.0,300.0,30.0,30.0,20.0,10.0,0.0,270.0,100.0,500.0,200.0,92.0,230.0,100.0,8.0,10.0,0.0,220.0,82.0,100.0,38.0
4845,T31,PV28  ,2013JJ00,51.0,35.0,12.0,4.0,290.0,30.0,20.0,20.0,10.0,0.0,260.0,90.0,460.0,180.0,89.0,210.0,90.0,11.0,20.0,10.0,200.0,78.0,90.0,34.0
4846,T31,PV28  ,2014JJ00,44.0,30.0,11.0,4.0,260.0,20.0,20.0,20.0,0.0,0.0,230.0,80.0,350.0,140.0,86.0,130.0,60.0,14.0,20.0,10.0,110.0,59.0,50.0,28.0
4847,T31,PV28  ,2015JJ00,46.0,31.0,11.0,4.0,260.0,20.0,20.0,20.0,0.0,0.0,230.0,90.0,340.0,160.0,86.0,120.0,50.0,14.0,20.0,10.0,100.0,54.0,40.0,22.0
4848,T31,PV28  ,2016JJ00,52.0,40.0,10.0,3.0,290.0,30.0,20.0,20.0,10.0,0.0,260.0,90.0,370.0,170.0,85.0,130.0,60.0,15.0,20.0,10.0,110.0,51.0,50.0,24.0
4849,T31,PV28  ,2017JJ00,53.0,38.0,11.0,4.0,300.0,30.0,30.0,20.0,10.0,0.0,270.0,90.0,450.0,160.0,94.0,140.0,70.0,6.0,10.0,0.0,130.0,51.0,70.0,26.0
4850,T31,PV29  ,1990JJ00,167.0,102.0,56.0,9.0,1280.0,130.0,90.0,70.0,20.0,40.0,1190.0,330.0,,1360.0,99.0,,1030.0,1.0,0.0,0.0,,,1030.0,138.0
4851,T31,PV29  ,1994JJ00,142.0,78.0,50.0,14.0,1120.0,110.0,80.0,60.0,20.0,30.0,1040.0,300.0,,1090.0,100.0,,790.0,0.0,0.0,0.0,,,790.0,109.0
4852,T31,PV29  ,1995JJ00,141.0,77.0,50.0,14.0,1110.0,120.0,80.0,60.0,20.0,30.0,1030.0,290.0,,880.0,100.0,,590.0,0.0,0.0,0.0,,,590.0,82.0
4853,T31,PV29  ,1996JJ00,129.0,65.0,49.0,15.0,1020.0,110.0,70.0,50.0,20.0,40.0,950.0,240.0,,790.0,99.0,,550.0,1.0,0.0,0.0,,,550.0,83.0
4854,T31,PV29  ,1997JJ00,132.0,65.0,52.0,15.0,1070.0,100.0,70.0,50.0,20.0,30.0,1000.0,260.0,,800.0,100.0,,550.0,0.0,0.0,0.0,,,550.0,81.0
4855,T31,PV29  ,1998JJ00,139.0,73.0,51.0,15.0,1070.0,90.0,80.0,60.0,20.0,20.0,1000.0,280.0,,760.0,99.0,,470.0,1.0,0.0,0.0,,,470.0,69.0
4856,T31,PV29  ,1999JJ00,151.0,76.0,58.0,17.0,1090.0,100.0,80.0,60.0,20.0,20.0,1010.0,320.0,,810.0,98.0,,500.0,2.0,10.0,0.0,,,490.0,67.0
4857,T31,PV29  ,2000JJ00,160.0,86.0,59.0,15.0,1110.0,90.0,80.0,60.0,20.0,20.0,1040.0,320.0,,800.0,99.0,,480.0,1.0,10.0,0.0,,,480.0,63.0
4858,T31,PV29  ,2001JJ00,147.0,77.0,55.0,16.0,1020.0,90.0,70.0,50.0,20.0,20.0,950.0,300.0,,800.0,99.0,,500.0,1.0,0.0,0.0,,,500.0,65.0
