ID,Leeftijd,Marges,RegioS,ErvarenGezondheidGoedZeerGoed_1,AngstOfDepressiegevoelensAfg4Wk_2,PsychischeKlachtenAfgelopen4Weken_3,EenOfMeerLangdurigeAandoeningen_4,Ondergewicht_5,NormaalGewicht_6,Overgewicht_7,MatigOvergewicht_8,ErnstigOvergewichtObesitas_9,VoldoetAanBeweegrichtlijn_10,WekelijkseSporters_11,Mantelzorger_12,ZwaarBelasteMantelzorgers_13,UrenMantelzorgPerWeek_14,Rokers_15,VoldoetAanRichtlijnAlcoholgebruik_16,OvermatigeDrinkersOnderBevolking_17
2176,53115,MBG0095,GM0828,75.4,53.4,26.8,32.0,3.4,51.6,53.2,37.0,18.6,47.5,58.2,16.6,22.1,11.1,21.2,40.4,8.5
2177,53115,MBG0095,GM1509,81.1,47.8,24.8,30.3,3.5,48.2,60.4,41.5,23.1,51.9,62.3,20.9,,,22.9,35.7,13.2
2178,53115,MBG0095,GM0437,81.0,56.0,29.0,30.0,5.0,65.2,44.6,31.1,17.5,63.2,73.6,17.1,,,17.9,38.3,10.2
2179,53115,MBG0095,GM0589,82.1,47.8,23.4,32.1,2.7,55.4,54.3,42.0,16.2,52.7,61.5,17.4,,,22.2,28.1,12.3
2180,53115,MBG0095,GM1734,85.6,43.4,20.8,29.4,2.4,57.2,52.1,37.4,18.3,52.9,68.9,14.5,,,19.4,43.9,8.4
2181,53115,MBG0095,GM0590,79.9,61.6,31.5,35.2,6.8,51.2,56.9,39.2,22.1,47.3,58.9,16.9,,,24.2,46.3,9.9
2182,53115,MBG0095,GM1894,79.3,53.5,25.6,31.8,5.0,58.7,49.7,36.4,16.8,53.8,66.9,19.0,,,18.4,32.1,13.6
2183,53115,MBG0095,GM0765,66.6,59.1,31.3,48.3,4.4,36.8,72.9,43.6,35.6,47.3,51.1,19.5,,,32.9,50.8,12.2
2184,53115,MBG0095,GM1926,79.5,49.6,22.2,33.8,5.0,60.9,45.9,34.9,13.9,58.0,70.4,16.6,,,13.8,47.8,6.4
2185,53115,MBG0095,GM0439,75.3,53.8,28.0,35.7,2.3,46.9,63.0,44.7,22.9,53.3,58.9,18.4,,,19.4,49.8,7.0
2186,53115,MBG0095,GM0273,83.8,47.1,21.5,27.8,2.7,54.3,55.8,40.5,19.4,49.8,57.3,15.4,,,23.6,49.1,10.4
2187,53115,MBG0095,GM0177,78.4,40.1,15.7,27.5,3.5,54.2,53.0,40.1,16.1,59.9,66.0,15.5,,,21.5,39.6,14.1
2188,53115,MBG0095,GM0703,75.9,48.9,25.6,34.2,3.5,55.6,54.1,39.8,18.1,47.9,46.5,19.1,,,25.8,54.6,9.1
2189,53115,MBG0095,GM0274,81.0,51.5,26.0,32.3,3.0,60.2,47.0,32.4,17.5,60.4,68.7,17.2,29.2,16.9,17.0,47.0,7.8
2190,53115,MBG0095,GM0339,84.9,42.9,17.9,28.3,4.2,56.0,53.8,43.0,14.4,46.6,54.0,15.5,,,20.2,47.1,8.0
2191,53115,MBG0095,GM1667,79.0,45.7,23.6,38.3,8.7,60.3,52.1,42.9,14.2,55.9,69.8,20.2,,,25.4,34.7,17.6
2192,53115,MBG0095,GM0275,71.7,56.9,28.5,38.6,3.9,53.8,54.0,38.2,19.4,50.9,62.8,15.1,,,25.0,49.4,10.2
2193,53115,MBG0095,GM0340,81.8,52.7,22.8,32.6,3.2,51.6,58.1,42.4,20.2,48.7,60.5,19.2,,,24.5,52.4,7.1
2194,53115,MBG0095,GM0597,75.8,56.1,29.4,33.4,4.1,48.0,62.5,48.0,19.0,48.8,56.7,16.1,,,22.6,52.2,9.8
2195,53115,MBG0095,GM1742,86.1,42.2,18.5,28.3,4.6,54.2,54.4,36.6,22.0,58.6,58.6,23.5,,,24.2,39.0,14.2
2196,53115,MBG0095,GM0603,75.8,60.5,35.1,31.6,5.0,54.1,53.2,37.1,19.7,48.7,60.0,14.1,,,19.6,54.0,6.2
2197,53115,MBG0095,GM1669,75.4,53.7,33.2,35.9,3.3,47.5,63.1,45.5,22.4,47.1,57.8,20.5,,,29.7,43.1,11.3
2198,53115,MBG0095,GM0957,74.4,54.6,30.9,36.1,6.0,50.1,58.8,39.4,24.2,52.1,59.6,19.0,,,26.7,46.4,9.2
2199,53115,MBG0095,GM0736,81.6,51.9,25.6,29.6,3.7,54.9,54.9,40.8,18.5,52.3,71.2,18.6,,,18.7,37.4,12.5
2200,53115,MBG0095,GM1674,71.7,55.1,28.9,33.4,4.7,46.2,59.2,39.5,23.1,51.9,58.7,18.9,27.8,25.2,20.0,48.9,6.8
2201,53115,MBG0095,GM0599,67.9,61.1,33.2,30.9,2.9,52.4,49.0,33.9,16.3,51.3,59.2,11.5,25.5,13.8,24.7,49.4,6.4
2202,53115,MBG0095,GM0277,89.8,41.3,19.7,31.9,3.8,61.5,52.2,42.0,15.4,62.6,83.7,19.8,,,15.3,37.8,15.4
2203,53115,MBG0095,GM0840,76.1,62.7,34.9,34.4,1.6,43.4,68.7,42.7,32.9,44.5,59.5,21.9,,,21.7,44.4,9.0
2204,53115,MBG0095,GM0441,81.8,47.7,22.7,29.8,4.7,57.5,49.4,37.1,15.4,59.1,67.9,15.7,,,22.5,33.5,9.6
2205,53115,MBG0095,GM0279,79.6,48.4,23.4,29.9,2.7,52.4,57.6,40.8,21.0,47.8,60.2,13.5,,,23.7,48.6,7.9
2206,53115,MBG0095,GM0606,75.9,57.0,32.7,33.1,6.7,54.0,54.1,36.2,22.5,53.8,63.0,14.0,,,28.3,51.2,11.9
2207,53115,MBG0095,GM0088,,,,,,,,,,,,,,,,,
2208,53115,MBG0095,GM1676,81.0,46.4,26.6,36.0,5.4,49.5,58.6,41.6,21.1,48.2,51.9,17.5,,,26.9,45.9,10.5
2209,53115,MBG0095,GM0965,73.4,56.7,31.0,39.4,2.7,50.3,60.6,38.9,26.6,42.6,59.7,23.3,,,21.1,42.3,8.6
2210,53115,MBG0095,GM0845,84.9,45.0,14.6,30.6,4.2,56.4,52.9,40.4,16.4,56.2,70.3,20.4,,,19.6,34.3,10.4
2211,53115,MBG0095,GM1883,75.1,55.3,32.5,38.0,2.1,51.0,58.6,38.8,24.0,47.4,60.6,18.8,,,22.6,49.8,6.8
2212,53115,MBG0095,GM0610,73.7,61.1,29.2,35.5,3.8,45.9,63.8,46.9,21.7,47.0,55.6,16.6,,,24.7,58.3,5.8
2213,53115,MBG0095,GM1714,70.5,54.4,24.9,38.7,3.3,46.4,63.2,45.9,21.9,50.6,50.8,17.3,,,22.3,48.0,6.7
2214,53115,MBG0095,GM0090,75.1,51.5,28.1,30.2,3.6,51.6,56.0,37.0,22.7,51.4,51.8,17.2,,,27.4,46.7,10.0
2215,53115,MBG0095,GM0342,79.5,50.1,21.1,31.7,4.2,62.7,45.4,34.3,14.3,55.0,67.2,14.5,,,22.2,46.1,10.5
2216,53115,MBG0095,GM0847,80.7,56.3,26.2,34.9,4.3,56.5,54.7,38.8,20.9,48.5,66.7,21.7,,,19.4,34.3,13.8
2217,53115,MBG0095,GM0848,81.5,54.0,25.7,30.3,1.9,58.0,52.2,41.3,14.3,51.0,68.4,21.4,,,16.0,39.9,12.6
2218,53115,MBG0095,GM0037,72.9,54.1,28.9,43.1,3.7,43.6,66.1,41.9,29.5,48.8,53.8,19.4,,,32.1,47.6,9.0
2219,53115,MBG0095,GM0180,82.0,45.2,22.0,23.3,5.2,58.3,48.7,38.5,13.4,50.3,53.4,19.7,,,21.1,42.6,14.0
2220,53115,MBG0095,GM0532,76.4,57.5,25.6,35.5,5.2,55.5,53.1,42.9,13.5,58.0,63.5,16.9,,,23.3,40.3,14.8
2221,53115,MBG0095,GM0851,76.9,54.1,26.6,37.2,2.8,50.9,60.5,42.4,22.6,40.1,50.8,15.9,,,23.1,49.1,15.1
2222,53115,MBG0095,GM1708,77.3,44.3,26.1,32.8,5.1,44.9,63.2,44.4,23.2,51.5,54.4,17.8,,,26.9,40.0,10.9
2223,53115,MBG0095,GM0971,74.8,52.1,25.4,37.0,4.8,47.5,62.3,44.1,22.7,47.3,58.9,18.5,,,24.3,43.2,10.0
2224,53115,MBG0095,GM1904,79.9,48.9,27.6,32.7,4.4,52.8,55.4,41.3,17.9,53.6,68.6,16.1,,,23.6,41.5,10.4
2225,53115,MBG0095,GM1900,78.2,47.1,21.9,28.9,2.8,54.3,52.2,38.1,16.9,57.7,62.5,16.6,26.8,10.9,22.8,37.0,11.3
2226,53115,MBG0095,GM0715,74.9,51.6,24.8,35.0,3.4,54.6,55.0,38.7,20.4,55.6,60.0,14.4,,,23.5,44.9,8.0
2227,53115,MBG0095,GM0093,80.4,49.0,21.9,35.7,6.3,58.7,60.0,43.8,24.5,74.7,59.6,13.0,,,29.6,42.2,30.2
2228,53115,MBG0095,GM0448,80.2,56.2,25.9,34.6,4.4,55.9,54.8,39.8,19.7,67.0,61.0,17.5,,,23.3,45.3,10.8
2229,53115,MBG0095,GM1525,83.9,49.3,27.4,27.6,4.6,56.6,53.4,40.8,16.6,55.5,69.4,18.2,,,20.5,38.9,11.1
2230,53115,MBG0095,GM0716,81.5,50.2,25.4,34.0,2.1,49.5,60.8,43.8,21.3,38.6,49.2,22.7,,,28.1,49.5,10.9
2231,53115,MBG0095,GM0281,74.3,52.6,31.5,34.5,4.2,50.8,56.7,39.2,21.1,52.8,55.9,14.6,,,23.2,47.8,5.6
2232,53115,MBG0095,GM0855,70.4,56.9,30.8,33.6,3.2,51.1,52.2,36.3,17.9,50.9,59.0,13.5,28.2,12.9,25.3,40.1,9.8
2233,53115,MBG0095,GM0183,84.3,40.7,18.5,28.8,3.5,58.7,50.7,37.3,17.3,55.3,69.6,16.1,,,21.5,29.1,26.0
2234,53115,MBG0095,GM1700,79.7,47.9,20.5,32.9,1.6,43.7,66.0,46.5,24.0,54.9,54.4,19.1,,,26.2,44.4,13.7
2235,53115,MBG0095,GM1730,81.6,48.7,22.6,33.6,4.8,54.6,54.1,42.8,15.0,55.3,65.5,19.1,,,18.9,47.7,10.1
2236,53115,MBG0095,GM0737,83.3,48.4,23.2,29.3,5.9,54.6,55.1,40.4,19.2,51.7,58.9,17.4,,,25.0,45.4,11.6
2237,53115,MBG0095,GM0450,82.4,44.9,21.6,27.5,3.6,55.0,53.5,40.7,16.4,62.8,74.6,16.1,,,15.0,38.0,9.2
2238,53115,MBG0095,GM0451,80.5,53.9,29.2,28.3,3.9,56.2,52.5,37.8,18.3,54.5,66.7,17.3,,,21.8,45.4,7.3
2239,53115,MBG0095,GM0184,82.1,44.0,20.1,27.6,3.8,50.6,58.8,42.1,20.9,64.4,54.6,22.9,,,28.5,59.5,9.0
2240,53115,MBG0095,GM0344,78.4,58.7,28.1,26.3,2.7,64.5,36.5,26.8,10.6,60.4,72.1,9.4,32.9,12.1,21.0,34.3,9.5
2241,53115,MBG0095,GM1581,79.0,46.4,22.8,37.8,5.3,58.2,49.0,34.4,18.2,57.4,67.4,19.1,,,21.6,47.4,9.7
2242,53115,MBG0095,GM0981,77.9,55.8,29.6,38.0,1.7,56.3,55.4,40.5,19.3,50.0,63.3,21.0,,,25.6,43.7,9.8
2243,53115,MBG0095,GM0994,76.6,56.2,31.8,33.4,5.1,57.4,51.7,36.0,19.9,45.9,60.0,20.2,,,22.9,46.2,10.2
2244,53115,MBG0095,GM0858,72.9,55.5,32.5,36.0,2.9,52.0,60.4,39.7,26.9,55.8,64.1,20.7,,,26.1,35.3,12.8
2245,53115,MBG0095,GM0047,70.4,57.5,31.9,41.5,3.7,42.3,67.6,42.4,30.5,48.5,57.0,16.7,,,23.4,52.2,11.0
2246,53115,MBG0095,GM0345,80.3,44.8,21.3,31.3,4.7,55.1,54.5,40.9,17.6,53.7,61.7,16.0,,,20.2,47.0,6.6
2247,53115,MBG0095,GM0717,82.4,44.0,16.5,29.0,2.2,54.0,55.3,40.7,18.1,57.5,55.8,22.9,22.4,12.0,21.4,47.1,12.6
2248,53115,MBG0095,GM0861,79.5,52.5,24.9,33.6,6.1,46.5,61.0,43.3,22.0,52.2,62.6,19.4,,,20.3,43.5,8.8
2249,53115,MBG0095,GM0453,79.0,49.8,23.3,29.5,2.9,53.8,54.1,38.1,19.5,54.1,66.7,19.2,,,20.9,45.4,8.2
2250,53115,MBG0095,GM0983,77.0,57.9,30.6,36.5,5.3,56.9,52.3,37.8,18.7,58.7,62.6,16.4,,,31.0,41.9,11.5
2251,53115,MBG0095,GM0984,74.5,55.5,29.8,31.8,3.4,54.9,55.1,41.0,18.4,51.5,59.4,16.9,,,21.7,43.6,10.1
2252,53115,MBG0095,GM1961,80.4,55.4,25.1,32.0,7.2,52.9,55.0,36.2,23.3,51.5,61.1,16.3,,,21.4,51.1,8.3
2253,53115,MBG0095,GM0622,73.4,54.5,30.2,37.4,2.0,52.6,57.6,38.9,23.3,55.9,56.4,18.9,,,25.2,61.6,7.8
2254,53115,MBG0095,GM0096,,,,,,,,,,,,,,,,,
2255,53115,MBG0095,GM0718,75.2,57.7,27.4,40.5,6.4,47.8,60.5,43.4,22.0,55.0,57.9,20.4,,,27.0,50.9,9.4
2256,53115,MBG0095,GM0986,77.8,52.2,28.7,37.1,2.9,52.8,57.2,42.5,18.9,44.6,61.2,17.0,,,21.3,47.5,7.9
2257,53115,MBG0095,GM0626,82.1,46.1,23.8,34.6,2.7,62.4,48.6,38.5,14.2,61.3,73.2,14.6,,,15.8,50.0,10.3
2258,53115,MBG0095,GM0285,80.4,49.4,20.8,30.5,2.2,57.8,51.7,36.6,18.8,55.3,65.1,17.3,,,19.1,36.1,14.0
2259,53115,MBG0095,GM0865,82.3,52.4,22.2,33.5,4.3,55.2,53.7,39.3,18.1,57.7,71.5,18.4,,,23.1,37.6,12.8
2260,53115,MBG0095,GM1949,78.7,48.6,23.8,34.9,7.1,53.5,54.2,39.4,18.6,57.5,52.8,16.9,,,28.6,44.8,9.7
2261,53115,MBG0095,GM0866,80.9,50.5,23.4,31.7,3.2,60.9,48.1,35.0,16.5,57.9,71.1,19.4,,,18.1,39.2,10.8
2262,53115,MBG0095,GM0867,77.4,52.4,26.4,35.1,4.3,45.4,60.7,42.6,21.5,46.2,56.1,14.4,30.2,15.6,21.8,45.2,8.2
2263,53115,MBG0095,GM0627,74.5,55.6,28.9,32.8,4.9,59.1,50.1,33.2,20.8,54.1,65.3,16.7,,,21.1,52.2,9.2
2264,53115,MBG0095,GM0289,80.4,62.5,31.6,30.7,6.3,68.1,35.5,26.1,11.7,70.5,76.3,11.3,,,20.8,38.4,10.1
2265,53115,MBG0095,GM0629,77.2,48.9,25.0,32.7,4.5,57.9,49.2,34.6,18.0,55.6,64.5,15.5,,,18.7,42.7,9.2
2266,53115,MBG0095,GM0852,84.2,50.0,23.0,27.9,2.9,59.4,52.0,39.0,17.5,53.3,69.2,17.2,,,19.5,38.5,9.9
2267,53115,MBG0095,GM0988,77.7,55.5,31.6,30.9,1.9,54.6,56.3,35.8,25.4,54.2,65.5,20.3,,,21.6,44.4,12.5
2268,53115,MBG0095,GM0457,,,,,,,,,,,,,,,,,
2269,53115,MBG0095,GM1960,79.3,49.0,20.9,30.5,3.4,53.0,55.4,38.6,20.6,49.1,58.9,16.9,,,19.9,43.0,10.3
2270,53115,MBG0095,GM0668,80.6,43.4,23.5,28.3,6.2,50.8,58.9,43.4,19.9,49.7,57.1,19.6,,,22.8,38.3,10.3
2271,53115,MBG0095,GM1969,83.1,49.6,18.8,33.6,2.9,50.4,59.7,42.6,21.4,57.4,57.7,19.5,,,20.0,42.9,6.4
2272,53115,MBG0095,GM1701,80.7,47.7,22.0,33.6,3.4,56.8,53.3,38.0,19.5,53.1,64.5,16.1,,,24.7,42.7,15.0
2273,53115,MBG0095,GM0293,75.8,59.1,32.6,39.0,3.2,50.4,60.5,36.9,28.9,51.3,60.2,20.0,,,23.1,51.3,4.6
2274,53115,MBG0095,GM1950,77.1,47.9,26.6,42.3,6.7,48.0,61.4,39.2,27.6,50.4,50.6,22.4,,,27.7,51.8,10.0
2275,53115,MBG0095,GM1783,77.9,50.0,21.5,30.4,2.6,57.5,47.9,34.4,15.7,56.2,69.8,14.9,21.6,11.0,18.8,39.2,10.5
2276,53115,MBG0095,GM0098,77.7,54.9,27.8,38.2,3.4,50.8,61.3,41.7,25.3,53.4,60.0,15.9,,,22.2,43.5,13.8
2277,53115,MBG0095,GM0614,78.6,48.4,22.9,40.1,4.8,55.5,55.4,40.2,19.9,57.9,70.2,17.0,,,17.9,45.5,11.2
2278,53115,MBG0095,GM0189,82.9,48.6,22.3,30.9,3.6,53.8,55.9,41.6,18.2,60.0,63.9,17.6,,,23.4,37.0,16.3
2279,53115,MBG0095,GM0296,76.2,47.1,23.8,34.9,2.6,58.0,51.5,38.2,16.7,52.3,60.7,21.2,37.0,12.4,17.7,40.0,7.5
2280,53115,MBG0095,GM1696,82.0,46.0,20.8,31.3,2.6,56.0,53.4,39.0,18.3,55.9,73.0,17.4,,,21.0,36.9,9.8
2281,53115,MBG0095,GM0352,81.2,50.7,22.5,34.1,2.4,56.0,53.6,40.0,17.2,47.8,61.4,17.3,,,21.1,45.4,11.1
2282,53115,MBG0095,GM0294,80.8,47.4,23.2,34.2,5.8,52.2,56.3,42.1,18.2,62.1,61.4,18.6,,,22.1,37.0,12.6
2283,53115,MBG0095,GM0873,79.8,53.3,27.0,32.9,3.2,46.2,64.2,41.4,28.2,47.7,53.7,19.9,,,24.7,42.4,8.3
2284,53115,MBG0095,GM0632,80.2,49.2,22.7,34.0,4.9,62.2,45.6,34.2,14.6,61.1,70.5,13.5,,,17.6,42.9,8.4
2285,53115,MBG0095,GM1690,85.9,44.2,19.4,30.2,2.4,51.6,58.7,43.9,19.2,54.7,61.1,18.5,,,20.7,35.7,10.6
2286,53115,MBG0095,GM0880,79.6,47.5,21.2,34.6,5.3,56.7,53.6,40.2,17.9,58.8,67.9,20.6,,,20.9,43.4,8.6
2287,53115,MBG0095,GM0351,78.6,50.5,24.7,33.5,4.4,54.0,55.2,42.0,17.0,51.7,59.0,18.2,,,21.7,48.7,11.1
2288,53115,MBG0095,GM0479,71.5,57.9,31.5,32.2,3.0,50.8,54.0,36.7,19.8,51.0,58.0,15.0,26.2,12.1,25.1,45.6,8.3
2289,53115,MBG0095,GM0297,82.3,52.9,22.2,27.9,3.4,55.9,54.5,39.5,19.0,52.9,63.0,15.2,,,18.8,49.6,8.9
2290,53115,MBG0095,GM0473,74.4,51.5,31.4,33.6,2.8,54.6,54.7,40.3,18.2,57.4,62.7,16.8,,,29.0,41.7,16.8
2291,53115,MBG0095,GM0050,75.3,51.0,23.9,39.4,4.7,51.9,57.0,41.8,19.2,52.6,65.5,13.6,,,20.7,50.6,7.4
2292,53115,MBG0095,GM0355,81.9,54.6,28.7,33.3,3.0,62.8,45.1,34.9,13.4,57.0,70.7,18.2,,,19.8,46.2,10.2
2293,53115,MBG0095,GM0299,76.9,57.2,28.0,38.9,4.1,46.3,64.1,40.7,28.7,49.4,57.0,19.2,,,23.3,42.0,12.1
2294,53115,MBG0095,GM0637,71.6,58.7,30.8,36.3,3.1,47.9,57.0,37.9,21.7,44.1,58.3,14.6,31.7,15.8,22.2,53.1,6.2
2295,53115,MBG0095,GM0638,83.2,51.3,27.0,35.4,3.1,56.2,54.1,43.2,14.4,60.9,71.0,18.6,,,17.9,44.7,11.2
2296,53115,MBG0095,GM1892,81.6,51.4,22.8,33.5,1.5,55.3,56.7,43.0,18.2,45.4,58.9,18.4,,,21.5,51.9,12.0
2297,53115,MBG0095,GM0879,78.3,49.5,19.2,28.4,3.8,51.6,59.6,41.9,23.3,48.0,66.4,21.2,,,21.3,34.5,11.5
2298,53115,MBG0095,GM0301,78.9,52.4,26.6,39.8,3.6,53.3,56.0,37.9,22.1,52.8,60.9,17.1,,,23.8,46.2,8.7
2299,53115,MBG0095,GM1896,78.9,48.4,21.6,29.9,3.3,49.7,58.1,39.1,22.8,55.0,57.5,20.5,,,25.5,42.3,10.7
2300,53115,MBG0095,GM0642,74.0,56.9,28.9,31.8,3.5,47.8,57.3,37.2,23.1,46.4,57.1,15.6,31.1,15.7,22.0,49.7,5.2
2301,53115,MBG0095,GM0193,79.4,54.4,25.0,29.1,2.5,59.9,45.3,35.2,12.1,59.9,67.4,14.8,28.5,19.6,23.1,39.2,7.3
2302,53115,MBG0095,CG01  ,80.1,47.2,22.8,31.9,2.9,54.4,57.7,42.7,20.1,77.5,56.0,15.6,,,27.1,38.1,22.1
2303,53115,MBG0095,GG0111,72.5,53.2,26.2,31.4,2.8,50.9,50.1,33.2,18.0,55.6,57.6,13.7,21.9,13.6,23.6,38.9,8.8
2304,53115,MBG0095,GG0706,74.8,46.6,20.4,31.0,2.4,43.9,58.0,38.6,21.0,49.9,55.9,15.0,27.3,13.7,21.8,39.8,8.1
2305,53115,MBG0095,GG1009,77.0,47.7,22.1,27.3,2.0,51.9,49.7,35.3,15.4,53.6,58.7,15.0,20.1,12.1,20.2,38.4,8.2
2306,53115,MBG0095,GG1106,75.4,48.0,23.2,28.8,2.0,49.8,51.9,35.6,17.4,54.9,60.0,14.1,19.0,10.0,21.4,36.6,9.8
2307,53115,MBG0095,GG1413,77.2,45.6,20.1,29.2,2.4,48.0,52.7,36.2,17.4,51.5,59.0,16.6,19.8,9.8,18.3,38.8,8.7
2308,53115,MBG0095,GG1911,75.4,50.3,23.3,31.0,2.2,52.3,48.7,33.8,15.8,52.1,60.0,13.8,24.5,11.9,20.0,42.5,6.8
2309,53115,MBG0095,GG2014,75.8,50.5,24.1,29.1,3.3,52.8,47.9,33.4,15.4,51.8,60.0,14.0,25.8,9.5,17.4,39.5,8.3
2310,53115,MBG0095,GG2209,72.2,53.2,28.0,32.7,2.8,47.1,57.2,36.3,23.3,49.1,54.6,14.5,32.5,13.7,21.1,52.2,6.1
2311,53115,MBG0095,GG2514,77.5,49.4,22.5,27.5,2.3,56.8,43.2,31.3,12.6,54.3,65.8,12.5,23.5,10.2,17.6,39.2,7.4
2312,53115,MBG0095,GG2707,75.3,49.6,22.8,29.7,2.1,52.6,48.5,33.9,15.5,55.5,62.0,13.5,22.5,11.2,19.1,36.3,8.8
2313,53115,MBG0095,GG3109,76.3,49.6,23.5,29.9,2.0,54.1,48.8,34.6,15.6,52.7,65.8,14.5,22.8,10.6,19.6,40.4,8.1
2314,53115,MBG0095,GG3406,72.9,61.7,34.7,29.8,3.8,58.9,41.4,29.9,12.5,59.7,66.1,10.3,26.6,14.6,25.9,39.4,9.2
2315,53115,MBG0095,GG3606,80.2,50.9,23.1,27.5,2.3,58.1,44.8,34.1,12.0,55.1,67.5,13.1,25.4,10.5,18.8,38.5,8.1
2316,53115,MBG0095,GG4506,75.7,49.8,23.2,28.9,2.6,52.7,47.7,33.3,15.2,52.4,62.1,13.5,23.6,10.5,18.0,40.7,8.1
2317,53115,MBG0095,GG4607,69.9,55.3,28.7,30.6,2.4,49.1,51.4,35.0,17.2,49.2,57.6,12.2,23.0,11.8,21.7,48.3,6.0
2318,53115,MBG0095,GG4816,74.1,53.1,25.3,30.9,2.5,47.1,54.2,36.3,19.0,46.0,54.4,15.4,21.3,13.9,18.5,48.0,6.0
2319,53115,MBG0095,GG5006,74.5,47.8,21.9,31.0,2.5,49.5,51.8,36.6,16.4,48.2,52.0,14.8,18.1,10.5,21.0,44.4,7.0
2320,53115,MBG0095,GG5206,73.6,50.3,24.2,29.7,2.5,47.0,53.5,35.7,18.7,45.9,58.1,14.3,22.7,12.2,19.2,39.4,8.1
2321,53115,MBG0095,GG5406,74.0,48.8,22.7,29.6,2.1,49.5,50.8,35.2,16.2,48.2,60.5,13.8,21.5,10.9,18.7,35.9,8.4
2322,53115,MBG0095,GG5608,74.3,48.4,22.8,29.5,2.8,51.3,49.1,34.7,15.2,49.7,60.5,14.1,23.3,12.0,19.1,35.8,8.5
2323,53115,MBG0095,GG6011,74.1,50.6,24.7,30.6,2.5,50.6,51.1,35.2,17.0,48.8,58.3,15.6,25.9,10.5,20.0,37.4,8.4
2324,53115,MBG0095,GG6106,71.1,55.4,29.8,35.2,1.9,48.8,53.4,34.7,20.0,45.7,55.6,16.2,20.9,12.6,22.6,44.3,7.4
2325,53115,MBG0095,GG7014,71.1,55.3,29.1,30.6,2.8,52.9,46.8,32.1,15.4,53.2,61.2,12.0,24.7,12.4,19.3,45.9,6.4
2326,53115,MBG0095,GG7206,75.4,45.5,21.2,28.0,2.5,50.4,50.3,34.7,16.5,51.4,54.4,13.6,20.4,9.8,21.8,38.8,9.1
2327,53115,MBG0095,GG7306,73.2,52.6,26.6,30.3,2.1,49.5,53.6,37.1,18.3,50.5,58.6,15.1,26.8,14.9,20.3,42.5,6.8
2328,80200,MW00000,NL01  ,60.9,39.8,14.7,47.0,1.2,41.4,57.4,40.3,17.1,38.9,38.5,15.4,15.5,16.6,9.3,52.0,7.4
2329,80200,MW00000,LD01  ,64.0,38.1,12.7,46.8,1.1,40.9,58.0,40.8,17.2,40.5,34.3,14.6,14.5,16.0,9.3,54.7,6.3
2330,80200,MW00000,LD02  ,62.0,38.0,13.3,46.4,1.0,41.2,57.8,40.4,17.4,41.0,38.8,15.8,13.8,15.5,8.6,52.3,6.9
2331,80200,MW00000,LD03  ,60.8,40.4,15.4,47.2,1.3,42.3,56.3,39.5,16.8,38.5,39.2,15.0,16.6,16.9,9.7,51.8,8.2
2332,80200,MW00000,LD04  ,58.7,41.0,15.5,47.1,1.2,40.1,58.7,41.4,17.3,37.0,38.8,16.1,15.3,17.2,9.4,50.9,6.9
2333,80200,MW00000,PV20  ,62.7,39.0,13.3,47.8,1.3,39.7,59.0,40.4,18.6,39.3,34.6,14.0,14.4,15.2,10.5,56.7,6.8
2334,80200,MW00000,PV21  ,65.9,37.8,11.9,46.0,1.0,42.9,56.1,40.9,15.2,40.9,34.7,14.5,13.9,15.3,9.8,54.0,5.8
2335,80200,MW00000,PV22  ,63.0,37.5,12.9,46.7,1.0,39.9,59.2,41.1,18.1,41.3,33.7,15.3,15.4,17.4,7.4,53.5,6.2
2336,80200,MW00000,PV23  ,62.5,39.6,13.3,45.0,1.0,40.5,58.5,40.6,17.9,41.6,38.4,15.3,13.1,15.8,8.3,50.6,7.2
2337,80200,MW00000,PV24  ,61.3,36.7,13.8,50.0,1.2,39.8,59.0,39.9,19.0,38.1,38.0,14.3,15.3,19.2,9.5,55.7,7.2
2338,80200,MW00000,PV25  ,61.9,37.4,13.2,46.7,1.1,41.7,57.2,40.4,16.9,41.1,39.1,16.3,13.9,14.9,8.7,52.6,6.7
2339,80200,MW00000,PV26  ,62.7,38.5,14.4,46.9,1.4,44.5,54.1,38.4,15.7,40.9,42.5,15.0,16.6,16.9,9.4,51.1,8.0
2340,80200,MW00000,PV27  ,60.4,41.4,15.7,47.6,1.4,43.6,55.0,39.6,15.4,41.0,42.1,14.8,17.0,17.1,9.8,48.8,9.2
2341,80200,MW00000,PV28  ,60.3,40.2,15.7,47.5,1.3,40.7,58.0,39.8,18.2,35.8,36.7,14.9,16.5,16.7,9.7,54.2,7.6
2342,80200,MW00000,PV29  ,61.6,40.1,14.3,44.2,1.4,41.7,56.9,40.2,16.8,38.2,32.9,16.4,15.3,16.9,9.1,53.4,7.0
2343,80200,MW00000,PV30  ,59.8,40.0,14.5,45.4,1.2,40.6,58.3,41.3,17.0,37.4,39.5,16.2,15.1,17.0,9.2,49.7,7.3
2344,80200,MW00000,PV31  ,56.4,42.9,17.6,50.5,1.3,39.1,59.6,41.6,18.1,36.0,37.6,15.9,15.7,17.4,9.8,53.3,6.1
2345,80200,MW00000,GM1680,63.4,40.7,15.4,50.3,1.1,43.0,55.9,42.0,13.9,51.8,37.3,14.6,,,6.0,55.0,6.5
