ID,RegioS,Perioden,AantalLandbouwbedrijvenTotaal_1,GrondgebruikTotaal_2,Cultuurgrond_3,NietCultuurgrond_4,AantalBedrijvenMetGrondgebruik_5,AkkerbouwTotaal_6,Granen_7,Peulvruchten_8,Aardappelen_9,Suikerbieten_10,Voederbieten_11,Akkerbouwgroenten_12,Groenvoedergewassen_13,Zaden_14,Handelsgewassen_15,OverigeAkkerbouwgewassen_16,Braak_17,AantalBedrijvenMetAkkerbouw_18,TuinbouwOpenGrondTotaal_19,Tuinbouwgroenten_20,BloemenEnSierplantenTotaal_21,BloembollenEnKnollen_22,Bloemkwekerijgewassen_23,VastePlanten_24,BlijvendeTeeltTotaal_25,Fruit_26,Boomkwekerijgewassen_27,AantalBedrijvenMetTuinbouwOpenGrond_28,TuinbouwOnderGlasTotaal_29,Glasgroenten_30,BloemenEnSierplantenTotaal_31,Snijbloemen_32,Potplanten_33,OverigeBloemenEnSierplanten_34,Hyacintenbroei_35,Narcissenbroei_36,Tulpenbroei_37,BlijvendeTeeltTotaal_38,FruitOnderGlas_39,BoomkwekerijEnVastePlanten_40,AantalBedrijvenMetTuinbouwOnderGlas_41,Champignons_42,OverigeEetbarePaddenstoelen_43,AantalBedrijvenMetPaddenstoelenteelt_44,PaardenEnPonyS_45,RundveeTotaal_46,MelkEnFokveeTotaal_47,MelkEnKalfVleesEnWeidekoeien_48,OverigMelkEnFokvee_49,VleesEnWeideveeTotaal_50,Vleeskalveren_51,OverigVleesEnWeidevee_52,Schapen_53,Geiten_54,BlijvendEnNatuurlijkGrasland_55,AantalBedrMetGraasdierenOfGrasland_56,VarkensTotaal_57,Biggen_58,Vleesvarkens_59,Fokvarkens_60,KippenTotaal_61,VleeskuikensInclusiefOuderdieren_62,LeghennenInclusiefOuderdieren_63,OverigPluimvee_64,OverigeHokdieren_65,AantalBedrijvenMetHokdieren_66,Vleeskalveren_67,Vleesvarkens20KgEnMeer_68,Kippen_69,Vleeskalveren_70,Vleesvarkens20KgEnMeer_71,Kippen_72
768,LB2006,2008JJ00,408.0,2416518.0,2294671.0,121847.0,408.0,1797974.0,808920.0,857.0,426394.0,169436.0,0.0,75616.0,243233.0,35122.0,15717.0,6676.0,16003.0,317.0,15491.0,10378.0,5084.0,4904.0,145.0,35.0,29.0,29.0,0.0,18.0,104748.0,71200.0,33508.0,990.0,2818.0,29700.0,0.0,0.0,4310.0,40.0,0.0,40.0,13.0,0.0,0.0,0.0,348.0,19620.0,16922.0,9785.0,7137.0,2698.0,1958.0,740.0,18085.0,450.0,480159.0,301.0,5296.0,2557.0,2120.0,619.0,357840.0,296100.0,61740.0,16600.0,0.0,19.0,2150.0,2678.0,596230.0,5.0,7.0,14.0
769,LB2006,2009JJ00,409.0,2443213.0,2320030.0,123183.0,409.0,1787188.0,780709.0,385.0,433147.0,174114.0,0.0,72122.0,246804.0,41534.0,15887.0,8326.0,14160.0,321.0,18597.0,12307.0,6218.0,6036.0,147.0,35.0,72.0,72.0,0.0,19.0,116148.0,90100.0,26008.0,990.0,2818.0,22200.0,0.0,0.0,3500.0,40.0,0.0,40.0,13.0,0.0,0.0,0.0,371.0,20197.0,17507.0,9786.0,7721.0,2690.0,1907.0,783.0,16040.0,567.0,513084.0,303.0,5309.0,2439.0,2269.0,601.0,570654.0,512838.0,57816.0,29065.0,0.0,22.0,2172.0,2733.0,617130.0,6.0,7.0,13.0
770,LB2101,2000JJ00,1579.0,5770668.0,5457049.0,313619.0,1579.0,2409268.0,552950.0,5081.0,681515.0,383708.0,1805.0,78952.0,496976.0,120675.0,2631.0,25118.0,59857.0,845.0,69880.0,43931.0,17425.0,15869.0,715.0,841.0,8524.0,6874.0,1650.0,117.0,549295.0,411050.0,123220.0,42235.0,61785.0,19200.0,,0.0,4550.0,15025.0,0.0,15025.0,50.0,0.0,0.0,0.0,1658.0,80812.0,77514.0,42777.0,34737.0,3298.0,751.0,2547.0,79163.0,2593.0,2972408.0,1189.0,14634.0,3734.0,8227.0,2673.0,1808388.0,1558978.0,249410.0,10050.0,4400.0,62.0,1359.0,10945.0,2170096.0,16.0,17.0,48.0
771,LB2101,2001JJ00,1528.0,5738543.0,5461344.0,277199.0,1528.0,2408838.0,568251.0,4624.0,671877.0,373268.0,457.0,70242.0,497630.0,114088.0,3951.0,25583.0,78867.0,786.0,64791.0,41144.0,15267.0,13713.0,936.0,618.0,8380.0,6683.0,1697.0,100.0,626940.0,480880.0,135485.0,53985.0,36200.0,45300.0,,0.0,5560.0,10575.0,0.0,10575.0,51.0,0.0,0.0,0.0,1712.0,84538.0,80034.0,45341.0,34693.0,4504.0,1475.0,3029.0,78051.0,3919.0,2981446.0,1169.0,13270.0,4182.0,7779.0,1309.0,1817802.0,1584702.0,233100.0,10050.0,4410.0,53.0,2439.0,10075.0,2162085.0,15.0,14.0,46.0
772,LB2101,2002JJ00,1476.0,5725493.0,5439088.0,286405.0,1476.0,2413386.0,640335.0,9487.0,653006.0,375452.0,513.0,77196.0,466359.0,77850.0,1050.0,10982.0,101156.0,784.0,63852.0,44319.0,13192.0,12160.0,656.0,376.0,6341.0,5109.0,1232.0,100.0,707455.0,565830.0,130635.0,41010.0,31310.0,58315.0,0.0,0.0,7094.0,10990.0,0.0,10990.0,48.0,0.0,0.0,0.0,1726.0,83035.0,79681.0,45129.0,34552.0,3354.0,942.0,2412.0,69711.0,4413.0,2954775.0,1121.0,12862.0,3632.0,7939.0,1291.0,2013530.0,1906180.0,107350.0,0.0,2630.0,50.0,2491.0,10098.0,2152408.0,26.0,13.0,44.0
773,LB2101,2003JJ00,1429.0,5749841.0,5476467.0,273374.0,1429.0,2591414.0,622815.0,10027.0,649660.0,356207.0,309.0,85549.0,652306.0,107465.0,1071.0,6356.0,99649.0,764.0,66418.0,48693.0,11610.0,10892.0,401.0,317.0,6115.0,4999.0,1116.0,93.0,1006135.0,842691.0,150410.0,38310.0,39900.0,72200.0,0.0,0.0,6194.0,13034.0,0.0,13034.0,50.0,0.0,0.0,0.0,1789.0,82063.0,78107.0,45246.0,32861.0,3956.0,1628.0,2328.0,68193.0,3685.0,2808574.0,1085.0,10937.0,3166.0,6497.0,1274.0,1737648.0,1568398.0,169250.0,0.0,2670.0,47.0,3296.0,8997.0,2173532.0,33.0,13.0,46.0
774,LB2101,2004JJ00,1412.0,5738957.0,5468920.0,270037.0,1412.0,2609624.0,607963.0,10861.0,648018.0,334911.0,383.0,103758.0,685254.0,119815.0,603.0,5091.0,92967.0,763.0,59281.0,43038.0,10160.0,9495.0,380.0,285.0,6083.0,5107.0,976.0,85.0,862501.0,729941.0,123660.0,37260.0,30900.0,55500.0,0.0,0.0,7740.0,8900.0,0.0,8900.0,45.0,0.0,0.0,0.0,1810.0,81217.0,77409.0,45115.0,32294.0,3808.0,1934.0,1874.0,70603.0,4102.0,2791390.0,1070.0,13546.0,3445.0,8017.0,2084.0,1918412.0,1667892.0,250520.0,0.0,3500.0,54.0,3375.0,10374.0,2105956.0,36.0,15.0,43.0
775,LB2101,2005JJ00,1371.0,5782110.0,5522163.0,259947.0,1371.0,2628097.0,670310.0,13137.0,625898.0,318266.0,345.0,74078.0,674732.0,105077.0,765.0,13025.0,132464.0,765.0,58099.0,41370.0,10748.0,10008.0,366.0,374.0,5981.0,5078.0,903.0,81.0,969081.0,866371.0,93110.0,39160.0,7000.0,46950.0,0.0,0.0,7505.0,9600.0,0.0,9600.0,44.0,0.0,0.0,0.0,1867.0,81406.0,76944.0,44429.0,32515.0,4462.0,2525.0,1937.0,78471.0,3409.0,2826276.0,1055.0,12570.0,3599.0,6540.0,2431.0,1942355.0,1751795.0,190560.0,0.0,3300.0,48.0,4172.0,9302.0,2241912.0,38.0,12.0,40.0
776,LB2101,2006JJ00,1337.0,5835522.0,5479440.0,356082.0,1337.0,2519489.0,653077.0,4706.0,601579.0,288686.0,208.0,90868.0,682227.0,118402.0,3178.0,4911.0,71647.0,730.0,60486.0,46479.0,8564.0,7904.0,366.0,294.0,5443.0,4929.0,514.0,73.0,1058290.0,968330.0,78360.0,22310.0,21000.0,35050.0,0.0,0.0,7965.0,11600.0,0.0,11600.0,45.0,0.0,0.0,0.0,2125.0,80290.0,75213.0,43618.0,31595.0,5077.0,2282.0,2795.0,79059.0,2934.0,2888882.0,1027.0,12837.0,4867.0,6452.0,1518.0,1906990.0,1679900.0,227090.0,0.0,3450.0,44.0,4359.0,7822.0,2279465.0,33.0,10.0,42.0
777,LB2101,2007JJ00,1305.0,5824916.0,5488412.0,336504.0,1305.0,2486065.0,724524.0,4298.0,622583.0,253719.0,223.0,94220.0,644599.0,83267.0,3815.0,3625.0,51192.0,698.0,61234.0,46839.0,8778.0,7891.0,739.0,148.0,5617.0,4899.0,718.0,67.0,1193081.0,1096361.0,85120.0,37520.0,20000.0,27600.0,0.0,0.0,8223.0,11600.0,0.0,11600.0,46.0,0.0,0.0,0.0,2537.0,81869.0,77063.0,44195.0,32868.0,4806.0,2881.0,1925.0,79470.0,3497.0,2929181.0,1022.0,11636.0,3584.0,5494.0,2558.0,2006677.0,1775831.0,230846.0,15093.0,2650.0,50.0,3941.0,8188.0,2270098.0,58.0,13.0,36.0
778,LB2101,2008JJ00,1298.0,5793821.0,5607853.0,185968.0,1298.0,2555683.0,854074.0,5466.0,621453.0,233135.0,385.0,102627.0,649291.0,63587.0,7713.0,4484.0,13468.0,727.0,60868.0,45388.0,8880.0,7836.0,896.0,148.0,6600.0,5240.0,1360.0,68.0,1046161.0,865900.0,158361.0,29010.0,33466.0,95885.0,0.0,0.0,11830.0,21900.0,0.0,21900.0,46.0,0.0,0.0,0.0,2593.0,86335.0,81715.0,46211.0,35504.0,4620.0,2393.0,2227.0,68510.0,1674.0,2980839.0,1017.0,10773.0,3898.0,5425.0,1450.0,2259628.0,2011587.0,248041.0,0.0,2700.0,45.0,2848.0,5931.0,2757840.0,24.0,8.0,36.0
779,LB2101,2009JJ00,1275.0,5823609.0,5611996.0,211613.0,1275.0,2483292.0,794600.0,3418.0,626060.0,234265.0,775.0,85967.0,645260.0,69066.0,2401.0,5288.0,16192.0,691.0,61266.0,46350.0,8688.0,7118.0,1413.0,157.0,6228.0,5273.0,955.0,67.0,1105029.0,932983.0,150321.0,19370.0,33466.0,97485.0,0.0,0.0,6600.0,21725.0,0.0,21725.0,43.0,0.0,0.0,0.0,2475.0,88061.0,83747.0,46131.0,37616.0,4314.0,2168.0,2146.0,62617.0,3469.0,3056387.0,1009.0,10305.0,3807.0,5129.0,1369.0,2840514.0,2595001.0,245513.0,0.0,1964.0,46.0,3465.0,6979.0,3049120.0,28.0,10.0,41.0
780,LB2102,2000JJ00,2467.0,9009447.0,8718077.0,291370.0,2467.0,752376.0,59032.0,0.0,64109.0,31340.0,890.0,7197.0,572387.0,7406.0,0.0,3069.0,6946.0,660.0,16359.0,1285.0,13242.0,12746.0,249.0,247.0,1832.0,428.0,1404.0,31.0,95569.0,57750.0,37819.0,4300.0,7200.0,26319.0,,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3661.0,217469.0,204165.0,115351.0,88814.0,13304.0,7410.0,5894.0,88008.0,2692.0,7948386.0,2393.0,39072.0,13743.0,20148.0,5181.0,1510493.0,1411943.0,98550.0,0.0,260.0,92.0,9165.0,27410.0,1599462.0,49.0,53.0,58.0
781,LB2102,2001JJ00,2405.0,8956133.0,8674195.0,281938.0,2405.0,793609.0,58989.0,100.0,57349.0,27612.0,610.0,4876.0,624941.0,5827.0,0.0,3755.0,9550.0,650.0,15687.0,1657.0,12224.0,11898.0,282.0,44.0,1806.0,428.0,1378.0,28.0,95099.0,57230.0,34719.0,4500.0,7200.0,23019.0,,0.0,0.0,3150.0,0.0,3150.0,17.0,0.0,0.0,0.0,3697.0,232548.0,212787.0,121274.0,91513.0,19761.0,13893.0,5868.0,85409.0,3461.0,7863948.0,2344.0,38093.0,15894.0,17205.0,4994.0,1593802.0,1524372.0,69430.0,0.0,69.0,81.0,19911.0,21285.0,1707826.0,60.0,41.0,49.0
782,LB2102,2002JJ00,2371.0,9209675.0,8880808.0,328867.0,2371.0,797817.0,95259.0,758.0,55237.0,28866.0,778.0,5103.0,588019.0,3491.0,0.0,222.0,20084.0,719.0,7128.0,1341.0,4217.0,4016.0,200.0,1.0,1570.0,168.0,1402.0,20.0,115919.0,57050.0,55719.0,4500.0,7200.0,44019.0,0.0,0.0,28.0,3150.0,0.0,3150.0,19.0,0.0,0.0,0.0,3706.0,226391.0,207174.0,117654.0,89520.0,19217.0,14124.0,5093.0,74783.0,3864.0,8074704.0,2304.0,33122.0,13147.0,15907.0,4068.0,1725650.0,1624690.0,100960.0,0.0,5198.0,85.0,17324.0,20459.0,1759574.0,52.0,39.0,47.0
783,LB2102,2003JJ00,2297.0,9064948.0,8763041.0,301907.0,2297.0,1183425.0,86243.0,10335.0,52058.0,30919.0,400.0,6824.0,973045.0,7426.0,10.0,218.0,15947.0,746.0,16534.0,1166.0,13773.0,13382.0,190.0,201.0,1595.0,168.0,1427.0,21.0,93669.0,57150.0,33369.0,4650.0,4700.0,24019.0,0.0,0.0,0.0,3150.0,0.0,3150.0,18.0,0.0,0.0,0.0,3954.0,227179.0,204765.0,119785.0,84980.0,22414.0,18397.0,4017.0,77697.0,4355.0,7562145.0,2231.0,31753.0,11669.0,15881.0,4203.0,1598068.0,1487498.0,110570.0,30.0,7050.0,76.0,23316.0,19373.0,1644164.0,73.0,34.0,46.0
784,LB2102,2004JJ00,2291.0,9081494.0,8769865.0,311629.0,2291.0,1455184.0,91691.0,27790.0,51985.0,28620.0,45.0,8367.0,1212497.0,16115.0,10.0,792.0,17272.0,801.0,14198.0,1067.0,11744.0,11353.0,190.0,201.0,1387.0,25.0,1362.0,22.0,104419.0,56300.0,43219.0,4100.0,4700.0,34419.0,0.0,0.0,0.0,4900.0,0.0,4900.0,18.0,0.0,0.0,0.0,3976.0,223064.0,201220.0,119024.0,82196.0,21844.0,17840.0,4004.0,78437.0,4492.0,7299439.0,2221.0,32460.0,10696.0,17567.0,4197.0,1467794.0,1342554.0,125240.0,0.0,14254.0,72.0,23361.0,20224.0,1564109.0,106.0,31.0,47.0
785,LB2102,2005JJ00,2254.0,9138690.0,8846299.0,292391.0,2254.0,1403421.0,83366.0,21945.0,47474.0,24111.0,0.0,4467.0,1151679.0,26898.0,45.0,12751.0,30685.0,810.0,15303.0,1184.0,12376.0,11985.0,190.0,201.0,1743.0,136.0,1607.0,25.0,100717.0,54167.0,40800.0,4200.0,4700.0,31900.0,0.0,0.0,0.0,5750.0,200.0,5550.0,17.0,0.0,0.0,0.0,3867.0,220251.0,196355.0,115425.0,80930.0,23896.0,19426.0,4470.0,86410.0,5119.0,7426568.0,2176.0,34633.0,9955.0,19004.0,5674.0,1502290.0,1304400.0,197890.0,0.0,12199.0,68.0,23594.0,24302.0,1646456.0,85.0,34.0,45.0
786,LB2102,2006JJ00,2179.0,9638003.0,8784247.0,853756.0,2179.0,1243335.0,73322.0,1059.0,44371.0,23645.0,415.0,7546.0,1056307.0,20727.0,27.0,3821.0,12095.0,797.0,15226.0,1835.0,11834.0,10571.0,1187.0,76.0,1557.0,151.0,1406.0,22.0,92570.0,53820.0,34200.0,10600.0,0.0,23600.0,0.0,0.0,0.0,4550.0,200.0,4350.0,15.0,0.0,0.0,0.0,4753.0,213692.0,192965.0,114490.0,78475.0,20727.0,16345.0,4382.0,84146.0,6601.0,7524760.0,2116.0,29701.0,8390.0,17790.0,3521.0,1546751.0,1325781.0,220970.0,0.0,6825.0,66.0,23826.0,22860.0,1658311.0,82.0,30.0,45.0
787,LB2102,2007JJ00,2130.0,9399640.0,8902925.0,496715.0,2130.0,1355482.0,96977.0,506.0,48124.0,22683.0,316.0,8886.0,1145046.0,18397.0,2897.0,1320.0,10330.0,850.0,14905.0,1137.0,12216.0,11269.0,947.0,0.0,1552.0,180.0,1372.0,16.0,84100.0,53700.0,24100.0,4500.0,0.0,19600.0,0.0,0.0,0.0,6300.0,500.0,5800.0,13.0,0.0,0.0,0.0,4157.0,217895.0,198300.0,116693.0,81607.0,19595.0,14767.0,4828.0,82643.0,5425.0,7531697.0,2068.0,30346.0,9710.0,17014.0,3622.0,1572360.0,1409406.0,162954.0,25.0,0.0,61.0,22148.0,22359.0,1707356.0,144.0,25.0,38.0
788,LB2102,2008JJ00,2095.0,9222414.0,8964430.0,257984.0,2095.0,1506571.0,142590.0,83.0,54011.0,18149.0,350.0,9029.0,1259127.0,10495.0,2447.0,2976.0,7314.0,907.0,16275.0,1670.0,11693.0,11499.0,187.0,7.0,2912.0,1623.0,1289.0,20.0,81000.0,52100.0,24100.0,4500.0,0.0,19600.0,0.0,0.0,0.0,4800.0,0.0,4800.0,14.0,0.0,0.0,0.0,4760.0,229593.0,209507.0,120512.0,88995.0,20086.0,16124.0,3962.0,72703.0,5491.0,7440774.0,2039.0,30304.0,9221.0,17419.0,3664.0,1404543.0,1197272.0,207271.0,0.0,0.0,56.0,23798.0,23583.0,1645999.0,42.0,21.0,36.0
789,LB2102,2009JJ00,2050.0,9282029.0,8966692.0,315337.0,2050.0,1358616.0,99183.0,999.0,51223.0,18290.0,227.0,8729.0,1164239.0,6162.0,4943.0,1388.0,3233.0,845.0,14430.0,1684.0,10862.0,10808.0,35.0,19.0,1884.0,168.0,1716.0,19.0,77644.0,50844.0,22000.0,0.0,0.0,22000.0,0.0,0.0,0.0,4800.0,0.0,4800.0,12.0,0.0,0.0,0.0,4690.0,235219.0,215188.0,119723.0,95465.0,20031.0,15418.0,4613.0,62769.0,5668.0,7592870.0,1992.0,34563.0,9040.0,22138.0,3385.0,1502316.0,1244714.0,257602.0,30000.0,595.0,63.0,24458.0,23893.0,1742490.0,63.0,24.0,39.0
790,LB2103,2000JJ00,2917.0,9041472.0,8603665.0,437807.0,2917.0,1271396.0,70769.0,53.0,137233.0,19464.0,125.0,68.0,1013870.0,8885.0,720.0,7285.0,12924.0,1054.0,39828.0,1412.0,30324.0,28673.0,389.0,1262.0,8092.0,581.0,7511.0,73.0,51138.0,5500.0,39350.0,3900.0,32000.0,3450.0,,0.0,750.0,6288.0,0.0,6288.0,21.0,0.0,0.0,0.0,5111.0,215954.0,186582.0,104176.0,82406.0,29372.0,19842.0,9530.0,77150.0,6606.0,7291930.0,2826.0,75727.0,40891.0,23115.0,11721.0,3353616.0,2814256.0,539360.0,26595.0,12139.0,166.0,27338.0,31974.0,3697075.0,125.0,81.0,99.0
791,LB2103,2001JJ00,2831.0,9083829.0,8622027.0,461802.0,2831.0,1328559.0,78279.0,1168.0,102678.0,16322.0,130.0,722.0,1087527.0,10226.0,100.0,7210.0,24197.0,1038.0,33650.0,716.0,22968.0,21869.0,218.0,881.0,9966.0,608.0,9358.0,64.0,61460.0,5925.0,45375.0,9750.0,32000.0,3625.0,,0.0,650.0,10160.0,0.0,10160.0,23.0,0.0,0.0,0.0,5528.0,222932.0,194319.0,108847.0,85472.0,28613.0,19142.0,9471.0,77906.0,7212.0,7259203.0,2744.0,73112.0,42964.0,18620.0,11528.0,3256867.0,2729897.0,526970.0,21620.0,12500.0,146.0,27710.0,27258.0,3582512.0,101.0,68.0,91.0
792,LB2103,2002JJ00,2720.0,9190239.0,8644650.0,545589.0,2720.0,1322852.0,116352.0,3002.0,91487.0,15066.0,154.0,1350.0,1048435.0,5038.0,1673.0,3771.0,36524.0,1058.0,40219.0,2339.0,27382.0,25461.0,966.0,955.0,10498.0,649.0,9849.0,68.0,31209.0,5224.0,14925.0,1000.0,11800.0,2125.0,0.0,0.0,0.0,11060.0,0.0,11060.0,16.0,0.0,0.0,0.0,5363.0,214650.0,188350.0,106082.0,82268.0,26300.0,17710.0,8590.0,66872.0,9722.0,7281267.0,2640.0,61830.0,36193.0,15503.0,10134.0,3427501.0,2934361.0,493140.0,29320.0,12499.0,133.0,29465.0,21686.0,3636547.0,125.0,56.0,74.0
793,LB2103,2003JJ00,2617.0,9177631.0,8667657.0,509974.0,2617.0,1896278.0,94639.0,8437.0,110252.0,14496.0,149.0,1758.0,1614434.0,11080.0,849.0,1270.0,38914.0,1041.0,41712.0,2048.0,26611.0,25571.0,258.0,782.0,13053.0,539.0,12514.0,68.0,57874.0,5874.0,40170.0,6145.0,32600.0,1425.0,0.0,0.0,0.0,11830.0,0.0,11830.0,18.0,0.0,0.0,0.0,5599.0,207371.0,181308.0,105546.0,75762.0,26063.0,18289.0,7774.0,68323.0,7786.0,6729088.0,2538.0,63194.0,36451.0,17226.0,9517.0,2863850.0,2477410.0,386440.0,18370.0,12500.0,112.0,28999.0,23462.0,3369453.0,120.0,50.0,63.0
794,LB2103,2004JJ00,2580.0,9193214.0,8696085.0,497129.0,2580.0,2137623.0,85615.0,9779.0,128769.0,13754.0,202.0,1931.0,1842727.0,10725.0,1200.0,932.0,41989.0,1055.0,37099.0,1996.0,22576.0,21824.0,309.0,443.0,12527.0,495.0,12032.0,62.0,68879.0,6224.0,51070.0,6050.0,35570.0,9450.0,0.0,0.0,0.0,11585.0,0.0,11585.0,19.0,0.0,0.0,0.0,5846.0,206537.0,177945.0,103786.0,74159.0,28592.0,20398.0,8194.0,72446.0,9148.0,6520674.0,2499.0,56996.0,33404.0,14342.0,9250.0,3068182.0,2781312.0,286870.0,17148.0,12500.0,104.0,32489.0,20779.0,3276730.0,156.0,48.0,68.0
795,LB2103,2005JJ00,2534.0,9204423.0,8775113.0,429310.0,2534.0,2025199.0,76729.0,6310.0,111925.0,14920.0,145.0,3796.0,1728645.0,12347.0,3342.0,12048.0,54992.0,1045.0,36476.0,1765.0,23409.0,22615.0,279.0,515.0,11302.0,638.0,10664.0,53.0,63629.0,6174.0,40620.0,6350.0,15570.0,18700.0,0.0,0.0,100.0,16835.0,0.0,16835.0,19.0,0.0,0.0,0.0,5785.0,206418.0,175856.0,102802.0,73054.0,30562.0,22328.0,8234.0,84090.0,8134.0,6712802.0,2447.0,63862.0,36209.0,19018.0,8635.0,3295061.0,2943511.0,351550.0,19070.0,13700.0,113.0,32040.0,26892.0,3580124.0,140.0,52.0,70.0
796,LB2103,2006JJ00,2466.0,9483241.0,8645413.0,837828.0,2466.0,1891067.0,95881.0,1732.0,108241.0,9941.0,781.0,5293.0,1635339.0,11281.0,1232.0,1770.0,19576.0,1045.0,41548.0,5295.0,29663.0,24437.0,176.0,5050.0,6590.0,730.0,5860.0,57.0,68765.0,9060.0,30020.0,6050.0,16170.0,7800.0,0.0,0.0,0.0,29685.0,0.0,29685.0,19.0,0.0,0.0,0.0,5513.0,202676.0,173734.0,102054.0,71680.0,28942.0,20890.0,8052.0,81575.0,9661.0,6712110.0,2380.0,58506.0,34726.0,15686.0,8094.0,3877485.0,3064705.0,812780.0,150662.0,13802.0,104.0,31164.0,24933.0,3989501.0,140.0,45.0,68.0
797,LB2103,2007JJ00,2394.0,9181795.0,8664920.0,516875.0,2394.0,1930609.0,138022.0,808.0,131804.0,12812.0,205.0,848.0,1619591.0,6872.0,3247.0,1634.0,14766.0,1054.0,43884.0,2111.0,28100.0,26855.0,270.0,975.0,13673.0,1057.0,12616.0,58.0,72575.0,4175.0,27670.0,6300.0,15670.0,5700.0,0.0,0.0,0.0,40730.0,650.0,40080.0,17.0,0.0,0.0,0.0,5415.0,203226.0,173203.0,100911.0,72292.0,30023.0,21339.0,8684.0,86182.0,6919.0,6689701.0,2318.0,60435.0,30733.0,22024.0,7678.0,3878262.0,3129609.0,748653.0,58.0,18599.0,109.0,30423.0,25700.0,4109429.0,215.0,42.0,59.0
798,LB2103,2008JJ00,2391.0,9116474.0,8774731.0,341743.0,2391.0,2063292.0,167863.0,173.0,131101.0,10123.0,1994.0,5273.0,1720854.0,6098.0,5017.0,6360.0,8436.0,1095.0,34830.0,2762.0,25160.0,23989.0,95.0,1076.0,6908.0,885.0,6023.0,48.0,44465.0,1615.0,28850.0,6300.0,19600.0,2950.0,0.0,0.0,0.0,14000.0,1900.0,12100.0,14.0,0.0,0.0,0.0,5906.0,209300.0,180309.0,103314.0,76995.0,28991.0,21078.0,7913.0,82623.0,6975.0,6676164.0,2311.0,55658.0,28446.0,21069.0,6143.0,4016912.0,3352464.0,664448.0,35.0,17400.0,103.0,25928.0,26387.0,4140341.0,91.0,42.0,56.0
799,LB2103,2009JJ00,2334.0,9209975.0,8759930.0,450045.0,2334.0,1990916.0,125126.0,2663.0,137910.0,6746.0,1192.0,3948.0,1700100.0,3077.0,1223.0,1538.0,7393.0,1053.0,25658.0,1448.0,20762.0,19454.0,66.0,1242.0,3448.0,898.0,2550.0,46.0,38115.0,1715.0,28000.0,6000.0,19600.0,2400.0,0.0,0.0,0.0,8400.0,0.0,8400.0,11.0,0.0,0.0,0.0,5971.0,212654.0,184956.0,103101.0,81855.0,27698.0,20387.0,7311.0,74723.0,6355.0,6742975.0,2261.0,56762.0,31627.0,18042.0,7093.0,4376034.0,3642046.0,733988.0,22040.0,17000.0,106.0,28246.0,24693.0,4602313.0,128.0,46.0,65.0
800,LB2104,2000JJ00,146.0,342385.0,324795.0,17590.0,146.0,8441.0,410.0,0.0,80.0,0.0,0.0,0.0,7202.0,0.0,0.0,0.0,749.0,13.0,93.0,26.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,6016.0,5568.0,3040.0,2528.0,448.0,0.0,448.0,9620.0,235.0,316261.0,146.0,0.0,0.0,0.0,0.0,2190.0,0.0,2190.0,0.0,0.0,4.0,60.0,0.0,3854.0,1.0,0.0,6.0
801,LB2104,2001JJ00,140.0,344238.0,330119.0,14119.0,140.0,3952.0,0.0,0.0,80.0,0.0,0.0,0.0,3772.0,0.0,0.0,0.0,100.0,7.0,90.0,20.0,1.0,0.0,0.0,1.0,69.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,6030.0,5547.0,3023.0,2524.0,483.0,0.0,483.0,9463.0,190.0,326077.0,140.0,2.0,2.0,0.0,0.0,2350.0,0.0,2350.0,0.0,0.0,4.0,107.0,0.0,4037.0,1.0,0.0,6.0
802,LB2104,2002JJ00,138.0,384013.0,327351.0,56662.0,138.0,16880.0,5730.0,0.0,80.0,0.0,0.0,0.0,8943.0,0.0,0.0,2127.0,0.0,15.0,90.0,20.0,1.0,0.0,1.0,0.0,69.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,5927.0,5480.0,2956.0,2524.0,447.0,7.0,440.0,8534.0,56.0,310381.0,138.0,3.0,2.0,1.0,0.0,1910.0,0.0,1910.0,0.0,0.0,5.0,140.0,0.0,2027.0,1.0,0.0,7.0
803,LB2104,2003JJ00,137.0,417841.0,356806.0,61035.0,137.0,10776.0,696.0,0.0,100.0,0.0,0.0,0.0,9980.0,0.0,0.0,0.0,0.0,16.0,85.0,15.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,5584.0,5174.0,2906.0,2268.0,410.0,7.0,403.0,8819.0,56.0,345945.0,137.0,0.0,0.0,0.0,0.0,1850.0,0.0,1850.0,0.0,0.0,2.0,140.0,0.0,3635.0,1.0,0.0,6.0
