ID,Slachtdieren,Perioden,AantalSlachtingen_1,GeslachtGewicht_2
2529,A048700,2005MM05,122.4,19103.0
2530,A048700,2005MM06,112.9,17557.0
2531,A048700,2005MM07,99.4,15619.0
2532,A048700,2005MM08,117.4,18557.0
2533,A048700,2005MM09,124.5,19501.0
2534,A048700,2005MM10,117.1,18350.0
2535,A048700,2005MM11,132.5,20426.0
2536,A048700,2005MM12,135.1,19873.0
2537,A048700,2005JJ00,1372.3,211157.0
2538,A048700,2006MM01,96.6,14270.0
2539,A048700,2006MM02,95.3,14039.0
2540,A048700,2006MM03,116.7,17299.0
2541,A048700,2006MM04,99.5,14921.0
2542,A048700,2006MM05,122.8,18635.0
2543,A048700,2006MM06,109.8,16927.0
2544,A048700,2006MM07,99.7,15676.0
2545,A048700,2006MM08,117.9,18456.0
2546,A048700,2006MM09,113.7,17854.0
2547,A048700,2006MM10,121.6,19145.0
2548,A048700,2006MM11,121.6,19101.0
2549,A048700,2006MM12,118.9,18706.0
2550,A048700,2006JJ00,1334.1,205029.0
2551,A048700,2007MM01,111.6,17866.0
2552,A048700,2007MM02,101.5,16031.0
2553,A048700,2007MM03,120.0,18968.0
2554,A048700,2007MM04,97.6,15615.0
2555,A048700,2007MM05,124.0,19986.0
2556,A048700,2007MM06,109.2,17590.0
2557,A048700,2007MM07,110.5,17620.0
2558,A048700,2007MM08,117.0,18622.0
2559,A048700,2007MM09,107.0,16708.0
2560,A048700,2007MM10,115.6,18070.0
2561,A048700,2007MM11,115.7,17672.0
2562,A048700,2007MM12,115.3,17389.0
2563,A048700,2007JJ00,1345.0,212137.0
2564,A048700,2008MM01,109.9,16704.0
2565,A048700,2008MM02,100.3,15365.0
2566,A048700,2008MM03,114.5,17571.0
2567,A048700,2008MM04,111.7,17349.0
2568,A048700,2008MM05,117.5,17838.0
2569,A048700,2008MM06,125.9,20197.0
2570,A048700,2008MM07,122.7,19692.0
2571,A048700,2008MM08,111.7,18150.0
2572,A048700,2008MM09,132.4,21240.0
2573,A048700,2008MM10,126.6,20364.0
2574,A048700,2008MM11,110.1,17604.0
2575,A048700,2008MM12,137.0,21099.0
2576,A048700,2008JJ00,1420.3,223173.0
2577,A048700,2009MM01,112.2,17057.0
2578,A048700,2009MM02,108.3,16257.0
2579,A048700,2009MM03,129.0,19481.0
2580,A048700,2009MM04,118.8,18020.0
2581,A048700,2009MM05,128.5,19655.0
2582,A048700,2009MM06,129.8,19836.0
2583,A048700,2009MM07,125.9,19035.0
2584,A048700,2009MM08,118.7,17775.0
2585,A048700,2009MM09,128.5,18913.0
2586,A048700,2009MM10,124.7,18605.0
2587,A048700,2009MM11,122.2,18287.0
2588,A048700,2009MM12,137.7,20209.0
2589,A048700,2009JJ00,1484.3,223130.0
2590,A048700,2010MM01,103.1,15145.0
2591,A048700,2010MM02,104.3,15303.0
2592,A048700,2010MM03,147.3,21820.0
2593,A048700,2010MM04,122.0,18300.0
2594,A048700,2010MM05,121.0,18183.0
2595,A048700,2010MM06,129.4,19673.0
2596,A048700,2010MM07,116.8,17604.0
2597,A048700,2010MM08,122.7,18640.0
2598,A048700,2010MM09,132.7,19800.0
2599,A048700,2010MM10,120.0,17968.0
2600,A048700,2010MM11,127.8,19158.0
2601,A048700,2010MM12,142.8,20599.0
2602,A048700,2010JJ00,1489.9,222193.0
2603,A048700,2011MM01,111.3,16314.0
2604,A048700,2011MM02,116.3,17071.0
2605,A048700,2011MM03,137.1,19991.0
2606,A048700,2011MM04,123.8,17991.0
2607,A048700,2011MM05,128.2,18978.0
2608,A048700,2011MM06,125.6,18554.0
2609,A048700,2011MM07,112.8,16420.0
2610,A048700,2011MM08,131.1,19245.0
2611,A048700,2011MM09,127.4,18521.0
2612,A048700,2011MM10,120.9,17703.0
2613,A048700,2011MM11,130.8,18975.0
2614,A048700,2011MM12,133.9,18953.0
2615,A048700,2011JJ00,1499.1,218718.0
2616,A048700,2012MM01,107.4,15520.0
2617,A048700,2012MM02,111.8,16183.0
2618,A048700,2012MM03,119.8,17671.0
2619,A048700,2012MM04,104.7,15851.0
2620,A048700,2012MM05,139.6,21320.0
2621,A048700,2012MM06,120.2,18482.0
2622,A048700,2012MM07,126.2,19474.0
2623,A048700,2012MM08,117.1,18084.0
2624,A048700,2012MM09,116.8,17705.0
2625,A048700,2012MM10,119.6,18263.0
2626,A048700,2012MM11,116.9,17779.0
2627,A048700,2012MM12,122.4,18250.0
2628,A048700,2012JJ00,1422.4,214583.0
2629,A048700,2013MM01,111.0,16447.0
2630,A048700,2013MM02,103.6,15392.0
2631,A048700,2013MM03,116.6,17517.0
2632,A048700,2013MM04,117.3,17916.0
2633,A048700,2013MM05,127.7,19866.0
2634,A048700,2013MM06,134.8,21232.0
2635,A048700,2013MM07,121.9,19112.0
2636,A048700,2013MM08,119.2,18496.0
2637,A048700,2013MM09,120.1,18442.0
2638,A048700,2013MM10,125.5,19393.0
2639,A048700,2013MM11,120.8,18545.0
2640,A048700,2013MM12,136.1,20063.0
2641,A048700,2013JJ00,1454.7,222423.0
2642,A048700,2014MM01,109.7,16057.0
2643,A048700,2014MM02,101.8,15076.0
2644,A048700,2014MM03,116.8,17479.0
2645,A048700,2014MM04,126.6,19186.0
2646,A048700,2014MM05,122.2,18713.0
2647,A048700,2014MM06,118.9,18433.0
2648,A048700,2014MM07,119.8,18353.0
2649,A048700,2014MM08,105.3,15834.0
2650,A048700,2014MM09,132.4,20313.0
2651,A048700,2014MM10,129.2,20019.0
2652,A048700,2014MM11,110.4,17022.0
2653,A048700,2014MM12,139.6,20726.0
2654,A048700,2014JJ00,1432.9,217211.0
2655,A048700,2015MM01,112.7,16788.0
2656,A048700,2015MM02,107.5,16063.0
2657,A048700,2015MM03,135.6,20525.0
2658,A048700,2015MM04,116.1,17968.0
2659,A048700,2015MM05,115.9,18001.0
2660,A048700,2015MM06,122.5,19184.0
2661,A048700,2015MM07,132.7,21147.0
2662,A048700,2015MM08,109.4,17454.0
2663,A048700,2015MM09,128.5,20279.0
2664,A048700,2015MM10,113.8,17825.0
2665,A048700,2015MM11,119.0,18728.0
2666,A048700,2015MM12,141.8,21057.0
2667,A048700,2015JJ00,1455.5,225018.0
2668,A048700,2016MM01,108.5,16433.0
2669,A048700,2016MM02,111.4,17034.0
2670,A048700,2016MM03,139.4,21323.0
2671,A048700,2016MM04,119.2,18933.0
2672,A048700,2016MM05,144.2,23190.0
2673,A048700,2016MM06,136.1,21897.0
2674,A048700,2016MM07,118.7,19004.0
2675,A048700,2016MM08,129.4,20728.0
2676,A048700,2016MM09,119.6,18845.0
2677,A048700,2016MM10,132.8,20733.0
2678,A048700,2016MM11,124.6,19373.0
2679,A048700,2016MM12,141.6,20843.0
2680,A048700,2016JJ00,1525.6,238336.0
2681,A048700,2017MM01,118.2,17388.0
2682,A048700,2017MM02,116.5,18155.0
2683,A048700,2017MM03,139.1,21773.0
2684,A048700,2017MM04,118.9,18817.0
2685,A048700,2017MM05,141.1,22559.0
2686,A048700,2017MM06,110.3,17690.0
2687,A048700,2017MM07,117.6,18629.0
2688,A048700,2017MM08,115.3,18196.0
2689,A048700,2017MM09,127.5,20340.0
2690,A048700,2017MM10,129.6,20488.0
2691,A048700,2017MM11,145.3,22690.0
2692,A048700,2017MM12,124.9,18982.0
2693,A048700,2017JJ00,1504.4,235707.0
2694,A048700,2018MM01,121.0,18457.0
2695,A048700,2018MM02,109.1,16801.0
2696,A048700,2018MM03,152.9,24122.0
2697,A048700,2018MM04,118.8,19314.0
2698,A048700,2018MM05,142.6,23432.0
2699,A048700,2018MM06,139.5,22984.0
2700,A048700,2018MM07,128.0,20914.0
2701,A048700,2018MM08,140.9,22689.0
2702,A048700,2018MM09,133.0,21674.0
2703,A048700,2018MM10,158.9,25703.0
2704,A048700,2018MM11,145.4,23328.0
2705,A048700,2018MM12,139.7,21937.0
2706,A048700,2018JJ00,1629.8,261355.0
2707,A048700,2019MM01,133.3,20791.0
2708,A048700,2019MM02,123.6,19607.0
2709,A048700,2019MM03,127.8,20365.0
2710,A048700,2019MM04,156.5,25332.0
2711,A048700,2019MM05,148.0,24325.0
2712,A048700,2019MM06,128.4,20991.0
2713,A048700,2019MM07,135.6,22019.0
2714,A048700,2019MM08,124.8,19872.0
2715,A048700,2019MM09,138.6,22370.0
2716,A048700,2019MM10,146.9,23592.0
2717,A048700,2019MM11,136.7,21862.0
2718,A048700,2019MM12,147.9,22573.0
2719,A048700,2019JJ00,1648.1,263697.0
2720,A048700,2020MM01,133.9,21131.0
2721,A048700,2020MM02,127.5,20166.0
2722,A048700,2020MM03,119.8,18923.0
2723,A048700,2020MM04,113.2,18134.0
2724,A048700,2020MM05,123.9,20315.0
2725,A048700,2020MM06,135.0,22157.0
2726,A048700,2020MM07,130.9,21577.0
2727,A048700,2020MM08,130.8,21407.0
2728,A048700,2020MM09,140.7,22940.0
2729,A048700,2020MM10,144.0,24055.0
2730,A048700,2020MM11,118.3,19874.0
2731,A048700,2020MM12,140.8,22066.0
2732,A048700,2020JJ00,1558.7,252746.0
2733,A048700,2021MM01,104.8,16625.0
2734,A048700,2021MM02,108.3,17198.0
2735,A048700,2021MM03,144.1,23281.0
2736,A048700,2021MM04,124.9,20605.0
2737,A048700,2021MM05,127.4,21379.0
2738,A048700,2021MM06,134.1,22590.0
2739,A048700,2021MM07,123.3,20787.0
2740,A048700,2021MM08,123.1,20515.0
2741,A048700,2021MM09,139.7,23098.0
2742,A048700,2021MM10,126.6,20888.0
2743,A048700,2021MM11,141.2,22699.0
2744,A048700,2021MM12,151.1,23428.0
2745,A048700,2021JJ00,1548.6,253093.0
2746,A048700,2022MM01,119.4,18344.0
2747,A048700,2022MM02,118.3,18472.0
2748,A048700,2022MM03,146.6,23007.0
2749,A048700,2022MM04,129.1,20471.0
2750,A048700,2022MM05,136.5,22053.0
2751,A048700,2022MM06,138.2,22632.0
2752,A048700,2022MM07,120.1,19273.0
2753,A048700,2022MM08,133.1,21456.0
2754,A048700,2022MM09,137.6,22057.0
2755,A048700,2022MM10,126.9,20447.0
2756,A048700,2022MM11,135.2,21603.0
2757,A048700,2022MM12,141.2,21907.0
2758,A048700,2022JJ00,1582.1,251721.0
2759,A048700,2023MM01,125.2,19286.0
2760,A048700,2023MM02,123.0,18936.0
2761,A048700,2023MM03,143.6,22117.0
2762,A048700,2023MM04,114.8,17961.0
2763,A048700,2023MM05,139.3,22053.0
2764,A048700,2023MM06,123.0,19712.0
2765,A048700,2023MM07,117.6,18879.0
2766,A048700,2023MM08,133.6,21252.0
2767,A048700,2023MM09,128.5,20661.0
2768,A048700,2023MM10,135.6,21991.0
2769,A048700,2023MM11,138.8,22669.0
2770,A048700,2023MM12,134.6,21707.0
2771,A048700,2023JJ00,1557.4,247222.0
2772,A048700,2024MM01,136.0,21505.0
2773,A048700,2024MM02,124.7,19672.0
2774,A048700,2024MM03,139.1,21887.0
2775,A048700,2024MM04,130.3,20790.0
2776,A048700,2024MM05,125.5,20505.0
2777,A048700,2024MM06,116.0,19085.0
2778,A048700,2024MM07,123.3,20333.0
2779,A048700,2024MM08,122.0,19967.0
2780,A048700,2024MM09,124.7,20273.0
2781,A048700,2024MM10,141.2,22756.0
2782,A048700,2024MM11,120.2,18772.0
2783,A048700,2024MM12,130.6,20040.0
2784,A048700,2024JJ00,1533.6,245585.0
2785,A048700,2025MM01,109.5,16302.0
2786,A048700,2025MM02,104.3,15764.0
2787,A048700,2025MM03,113.9,17444.0
2788,A048700,2025MM04,122.1,19295.0
2789,A048700,2025MM05,114.0,18066.0
2790,A048700,2025MM06,107.8,17377.0
2791,A048700,2025MM07,111.5,17888.0
2792,A048700,2025MM08,104.5,16931.0
2793,A048700,2025MM09,122.7,19807.0
2794,A048700,2025MM10,125.3,20151.0
2795,A048700,2025MM11,111.1,17737.0
2796,A048697,1990MM01,,
2797,A048697,1990MM02,,
2798,A048697,1990MM03,,
2799,A048697,1990MM04,,
2800,A048697,1990MM05,,
2801,A048697,1990MM06,,
2802,A048697,1990MM07,,
2803,A048697,1990MM08,,
2804,A048697,1990MM09,,
2805,A048697,1990MM10,,
2806,A048697,1990MM11,,
2807,A048697,1990MM12,,
2808,A048697,1990JJ00,,
2809,A048697,1991MM01,,
2810,A048697,1991MM02,,
2811,A048697,1991MM03,,
2812,A048697,1991MM04,,
2813,A048697,1991MM05,,
2814,A048697,1991MM06,,
2815,A048697,1991MM07,,
2816,A048697,1991MM08,,
2817,A048697,1991MM09,,
2818,A048697,1991MM10,,
2819,A048697,1991MM11,,
2820,A048697,1991MM12,,
2821,A048697,1991JJ00,,
2822,A048697,1992MM01,,
2823,A048697,1992MM02,,
2824,A048697,1992MM03,,
2825,A048697,1992MM04,,
2826,A048697,1992MM05,,
2827,A048697,1992MM06,,
2828,A048697,1992MM07,,
2829,A048697,1992MM08,,
2830,A048697,1992MM09,,
2831,A048697,1992MM10,,
2832,A048697,1992MM11,,
2833,A048697,1992MM12,,
2834,A048697,1992JJ00,,
2835,A048697,1993MM01,,
2836,A048697,1993MM02,,
2837,A048697,1993MM03,,
2838,A048697,1993MM04,,
2839,A048697,1993MM05,,
2840,A048697,1993MM06,,
2841,A048697,1993MM07,,
2842,A048697,1993MM08,,
2843,A048697,1993MM09,,
2844,A048697,1993MM10,,
2845,A048697,1993MM11,,
2846,A048697,1993MM12,,
2847,A048697,1993JJ00,,
2848,A048697,1994MM01,,
2849,A048697,1994MM02,,
2850,A048697,1994MM03,,
2851,A048697,1994MM04,,
2852,A048697,1994MM05,,
2853,A048697,1994MM06,,
2854,A048697,1994MM07,,
2855,A048697,1994MM08,,
2856,A048697,1994MM09,,
2857,A048697,1994MM10,,
2858,A048697,1994MM11,,
2859,A048697,1994MM12,,
2860,A048697,1994JJ00,,
2861,A048697,1995MM01,,
2862,A048697,1995MM02,,
2863,A048697,1995MM03,,
2864,A048697,1995MM04,,
2865,A048697,1995MM05,,
2866,A048697,1995MM06,,
2867,A048697,1995MM07,,
2868,A048697,1995MM08,,
2869,A048697,1995MM09,,
2870,A048697,1995MM10,,
2871,A048697,1995MM11,,
2872,A048697,1995MM12,,
2873,A048697,1995JJ00,,
2874,A048697,1996MM01,,
2875,A048697,1996MM02,,
2876,A048697,1996MM03,,
2877,A048697,1996MM04,,
2878,A048697,1996MM05,,
2879,A048697,1996MM06,,
2880,A048697,1996MM07,,
2881,A048697,1996MM08,,
2882,A048697,1996MM09,,
2883,A048697,1996MM10,,
2884,A048697,1996MM11,,
2885,A048697,1996MM12,,
2886,A048697,1996JJ00,,
2887,A048697,1997MM01,,
2888,A048697,1997MM02,,
2889,A048697,1997MM03,,
2890,A048697,1997MM04,,
2891,A048697,1997MM05,,
2892,A048697,1997MM06,,
2893,A048697,1997MM07,,
2894,A048697,1997MM08,,
2895,A048697,1997MM09,,
2896,A048697,1997MM10,,
2897,A048697,1997MM11,,
2898,A048697,1997MM12,,
2899,A048697,1997JJ00,,
2900,A048697,1998MM01,,
2901,A048697,1998MM02,,
2902,A048697,1998MM03,,
2903,A048697,1998MM04,,
2904,A048697,1998MM05,,
2905,A048697,1998MM06,,
2906,A048697,1998MM07,,
2907,A048697,1998MM08,,
2908,A048697,1998MM09,,
2909,A048697,1998MM10,,
2910,A048697,1998MM11,,
2911,A048697,1998MM12,,
2912,A048697,1998JJ00,,
2913,A048697,1999MM01,,
2914,A048697,1999MM02,,
2915,A048697,1999MM03,,
2916,A048697,1999MM04,,
2917,A048697,1999MM05,,
2918,A048697,1999MM06,,
2919,A048697,1999MM07,,
2920,A048697,1999MM08,,
2921,A048697,1999MM09,,
2922,A048697,1999MM10,,
2923,A048697,1999MM11,,
2924,A048697,1999MM12,,
2925,A048697,1999JJ00,,
2926,A048697,2000MM01,,
2927,A048697,2000MM02,,
2928,A048697,2000MM03,,
2929,A048697,2000MM04,,
2930,A048697,2000MM05,,
2931,A048697,2000MM06,,
2932,A048697,2000MM07,,
2933,A048697,2000MM08,,
2934,A048697,2000MM09,,
2935,A048697,2000MM10,,
2936,A048697,2000MM11,,
2937,A048697,2000MM12,,
2938,A048697,2000JJ00,,
2939,A048697,2001MM01,,
2940,A048697,2001MM02,,
2941,A048697,2001MM03,,
2942,A048697,2001MM04,,
2943,A048697,2001MM05,,
2944,A048697,2001MM06,,
2945,A048697,2001MM07,,
2946,A048697,2001MM08,,
2947,A048697,2001MM09,,
2948,A048697,2001MM10,,
2949,A048697,2001MM11,,
2950,A048697,2001MM12,,
2951,A048697,2001JJ00,,
2952,A048697,2002MM01,,
2953,A048697,2002MM02,,
2954,A048697,2002MM03,,
2955,A048697,2002MM04,,
2956,A048697,2002MM05,,
2957,A048697,2002MM06,,
2958,A048697,2002MM07,,
2959,A048697,2002MM08,,
2960,A048697,2002MM09,,
2961,A048697,2002MM10,,
2962,A048697,2002MM11,,
2963,A048697,2002MM12,,
2964,A048697,2002JJ00,,
2965,A048697,2003MM01,,
2966,A048697,2003MM02,,
2967,A048697,2003MM03,,
2968,A048697,2003MM04,,
2969,A048697,2003MM05,,
2970,A048697,2003MM06,,
2971,A048697,2003MM07,,
2972,A048697,2003MM08,,
2973,A048697,2003MM09,,
2974,A048697,2003MM10,,
2975,A048697,2003MM11,,
2976,A048697,2003MM12,,
2977,A048697,2003JJ00,,
2978,A048697,2004MM01,,
2979,A048697,2004MM02,,
2980,A048697,2004MM03,,
2981,A048697,2004MM04,,
2982,A048697,2004MM05,,
2983,A048697,2004MM06,,
2984,A048697,2004MM07,,
2985,A048697,2004MM08,,
2986,A048697,2004MM09,,
2987,A048697,2004MM10,,
2988,A048697,2004MM11,,
2989,A048697,2004MM12,,
2990,A048697,2004JJ00,,
2991,A048697,2005MM01,,
2992,A048697,2005MM02,,
2993,A048697,2005MM03,,
2994,A048697,2005MM04,,
2995,A048697,2005MM05,,
2996,A048697,2005MM06,,
2997,A048697,2005MM07,,
2998,A048697,2005MM08,,
2999,A048697,2005MM09,,
3000,A048697,2005MM10,,
3001,A048697,2005MM11,,
3002,A048697,2005MM12,,
3003,A048697,2005JJ00,,
3004,A048697,2006MM01,,
3005,A048697,2006MM02,,
3006,A048697,2006MM03,,
3007,A048697,2006MM04,,
3008,A048697,2006MM05,,
3009,A048697,2006MM06,,
3010,A048697,2006MM07,,
3011,A048697,2006MM08,,
3012,A048697,2006MM09,,
3013,A048697,2006MM10,,
3014,A048697,2006MM11,,
3015,A048697,2006MM12,,
3016,A048697,2006JJ00,,
3017,A048697,2007MM01,,
3018,A048697,2007MM02,,
3019,A048697,2007MM03,,
3020,A048697,2007MM04,,
3021,A048697,2007MM05,,
3022,A048697,2007MM06,,
3023,A048697,2007MM07,,
3024,A048697,2007MM08,,
3025,A048697,2007MM09,,
3026,A048697,2007MM10,,
3027,A048697,2007MM11,,
3028,A048697,2007MM12,,
3029,A048697,2007JJ00,,
3030,A048697,2008MM01,,
3031,A048697,2008MM02,,
3032,A048697,2008MM03,,
3033,A048697,2008MM04,,
3034,A048697,2008MM05,,
3035,A048697,2008MM06,,
3036,A048697,2008MM07,,
3037,A048697,2008MM08,,
3038,A048697,2008MM09,,
3039,A048697,2008MM10,,
3040,A048697,2008MM11,,
3041,A048697,2008MM12,,
3042,A048697,2008JJ00,,
3043,A048697,2009MM01,84.3,11682.0
3044,A048697,2009MM02,83.8,11599.0
3045,A048697,2009MM03,101.8,14317.0
3046,A048697,2009MM04,95.4,13578.0
3047,A048697,2009MM05,101.1,14415.0
3048,A048697,2009MM06,100.2,14166.0
3049,A048697,2009MM07,97.7,13672.0
3050,A048697,2009MM08,91.6,12659.0
3051,A048697,2009MM09,106.4,14797.0
3052,A048697,2009MM10,101.5,14271.0
3053,A048697,2009MM11,99.5,14052.0
3054,A048697,2009MM12,112.4,15490.0
3055,A048697,2009JJ00,1175.7,164698.0
3056,A048697,2010MM01,83.4,11385.0
3057,A048697,2010MM02,87.2,12059.0
3058,A048697,2010MM03,123.2,17289.0
3059,A048697,2010MM04,102.4,14653.0
3060,A048697,2010MM05,100.8,14370.0
3061,A048697,2010MM06,105.1,15072.0
3062,A048697,2010MM07,99.7,14362.0
3063,A048697,2010MM08,101.0,14493.0
3064,A048697,2010MM09,112.0,15866.0
3065,A048697,2010MM10,101.7,14517.0
3066,A048697,2010MM11,107.1,15299.0
3067,A048697,2010MM12,121.0,16554.0
3068,A048697,2010JJ00,1244.6,175919.0
3069,A048697,2011MM01,92.2,12705.0
3070,A048697,2011MM02,98.6,13673.0
3071,A048697,2011MM03,117.5,16339.0
3072,A048697,2011MM04,108.2,15049.0
3073,A048697,2011MM05,109.2,15418.0
3074,A048697,2011MM06,109.3,15536.0
3075,A048697,2011MM07,97.9,13641.0
3076,A048697,2011MM08,112.0,15716.0
3077,A048697,2011MM09,111.6,15607.0
3078,A048697,2011MM10,105.7,14865.0
3079,A048697,2011MM11,116.0,16232.0
3080,A048697,2011MM12,118.9,16168.0
3081,A048697,2011JJ00,1296.9,180949.0
3082,A048697,2012MM01,94.6,13132.0
3083,A048697,2012MM02,100.5,14087.0
3084,A048697,2012MM03,107.0,15288.0
3085,A048697,2012MM04,91.7,13365.0
3086,A048697,2012MM05,120.9,17648.0
3087,A048697,2012MM06,100.8,14687.0
3088,A048697,2012MM07,107.6,15861.0
3089,A048697,2012MM08,99.5,14667.0
3090,A048697,2012MM09,98.3,14136.0
3091,A048697,2012MM10,102.3,14889.0
3092,A048697,2012MM11,101.5,14812.0
3093,A048697,2012MM12,106.8,15264.0
3094,A048697,2012JJ00,1231.5,177833.0
3095,A048697,2013MM01,95.3,13445.0
3096,A048697,2013MM02,89.7,12720.0
3097,A048697,2013MM03,102.6,14842.0
3098,A048697,2013MM04,101.1,14806.0
3099,A048697,2013MM05,108.6,16177.0
3100,A048697,2013MM06,110.4,16483.0
3101,A048697,2013MM07,101.3,15105.0
3102,A048697,2013MM08,100.4,14878.0
3103,A048697,2013MM09,99.6,14599.0
3104,A048697,2013MM10,103.9,15292.0
3105,A048697,2013MM11,107.2,15895.0
3106,A048697,2013MM12,119.7,16886.0
3107,A048697,2013JJ00,1239.8,181127.0
3108,A048697,2014MM01,96.5,13557.0
3109,A048697,2014MM02,90.4,12893.0
3110,A048697,2014MM03,103.1,14854.0
3111,A048697,2014MM04,110.6,16134.0
3112,A048697,2014MM05,104.1,15267.0
3113,A048697,2014MM06,101.6,15104.0
3114,A048697,2014MM07,104.2,15335.0
3115,A048697,2014MM08,93.3,13578.0
3116,A048697,2014MM09,112.6,16543.0
3117,A048697,2014MM10,112.8,16857.0
3118,A048697,2014MM11,98.8,14736.0
3119,A048697,2014MM12,126.0,18130.0
3120,A048697,2014JJ00,1254.1,182987.0
3121,A048697,2015MM01,99.9,14311.0
3122,A048697,2015MM02,94.9,13667.0
3123,A048697,2015MM03,119.9,17517.0
3124,A048697,2015MM04,100.5,14920.0
3125,A048697,2015MM05,101.5,15168.0
3126,A048697,2015MM06,104.4,15583.0
3127,A048697,2015MM07,113.0,17196.0
3128,A048697,2015MM08,94.2,14365.0
3129,A048697,2015MM09,111.2,16805.0
3130,A048697,2015MM10,99.5,14930.0
3131,A048697,2015MM11,107.0,16354.0
3132,A048697,2015MM12,130.7,18872.0
3133,A048697,2015JJ00,1276.7,189687.0
3134,A048697,2016MM01,97.9,14407.0
3135,A048697,2016MM02,100.2,14895.0
3136,A048697,2016MM03,128.6,19252.0
3137,A048697,2016MM04,106.2,16427.0
3138,A048697,2016MM05,127.3,19854.0
3139,A048697,2016MM06,122.8,19285.0
3140,A048697,2016MM07,105.1,16361.0
3141,A048697,2016MM08,114.0,17663.0
3142,A048697,2016MM09,104.6,15806.0
3143,A048697,2016MM10,117.5,17640.0
3144,A048697,2016MM11,111.9,16835.0
3145,A048697,2016MM12,130.9,18722.0
3146,A048697,2016JJ00,1366.8,207148.0
3147,A048697,2017MM01,109.2,15619.0
3148,A048697,2017MM02,104.7,15783.0
3149,A048697,2017MM03,126.8,19335.0
3150,A048697,2017MM04,108.2,16700.0
3151,A048697,2017MM05,127.3,19876.0
3152,A048697,2017MM06,99.5,15593.0
3153,A048697,2017MM07,106.2,16393.0
3154,A048697,2017MM08,104.1,15901.0
3155,A048697,2017MM09,115.1,17827.0
3156,A048697,2017MM10,116.9,17976.0
3157,A048697,2017MM11,131.2,19855.0
3158,A048697,2017MM12,112.8,16531.0
3159,A048697,2017JJ00,1361.9,207387.0
3160,A048697,2018MM01,109.2,16060.0
3161,A048697,2018MM02,98.4,14674.0
3162,A048697,2018MM03,138.0,21257.0
3163,A048697,2018MM04,107.2,17015.0
3164,A048697,2018MM05,128.7,20668.0
3165,A048697,2018MM06,125.9,20310.0
3166,A048697,2018MM07,115.5,18368.0
3167,A048697,2018MM08,127.2,19938.0
3168,A048697,2018MM09,120.0,18979.0
3169,A048697,2018MM10,143.4,22450.0
3170,A048697,2018MM11,131.3,20375.0
3171,A048697,2018MM12,126.1,19102.0
3172,A048697,2018JJ00,1470.9,229196.0
3173,A048697,2019MM01,120.3,18248.0
3174,A048697,2019MM02,111.6,17180.0
3175,A048697,2019MM03,115.3,17807.0
3176,A048697,2019MM04,141.3,22242.0
3177,A048697,2019MM05,133.6,21439.0
3178,A048697,2019MM06,115.9,18513.0
3179,A048697,2019MM07,122.4,19312.0
3180,A048697,2019MM08,112.6,17392.0
3181,A048697,2019MM09,125.1,19557.0
3182,A048697,2019MM10,132.6,20681.0
3183,A048697,2019MM11,123.3,19077.0
3184,A048697,2019MM12,133.5,19866.0
3185,A048697,2019JJ00,1487.4,231314.0
3186,A048697,2020MM01,120.8,18422.0
3187,A048697,2020MM02,115.1,17624.0
3188,A048697,2020MM03,108.1,16522.0
3189,A048697,2020MM04,102.2,15918.0
3190,A048697,2020MM05,111.8,17918.0
3191,A048697,2020MM06,121.8,19697.0
3192,A048697,2020MM07,118.2,19029.0
3193,A048697,2020MM08,118.0,18810.0
3194,A048697,2020MM09,127.0,20104.0
3195,A048697,2020MM10,130.0,21145.0
3196,A048697,2020MM11,106.8,17378.0
3197,A048697,2020MM12,127.0,19209.0
3198,A048697,2020JJ00,1406.7,221776.0
3199,A048697,2021MM01,94.6,14485.0
3200,A048697,2021MM02,97.7,15126.0
3201,A048697,2021MM03,130.1,20551.0
3202,A048697,2021MM04,112.8,18174.0
3203,A048697,2021MM05,115.0,18845.0
3204,A048697,2021MM06,121.0,19963.0
3205,A048697,2021MM07,111.3,18221.0
3206,A048697,2021MM08,111.1,18107.0
3207,A048697,2021MM09,126.1,20312.0
3208,A048697,2021MM10,114.3,18324.0
3209,A048697,2021MM11,127.4,20013.0
3210,A048697,2021MM12,136.4,20512.0
3211,A048697,2021JJ00,1397.6,222635.0
3212,A048697,2022MM01,107.8,15974.0
3213,A048697,2022MM02,106.7,16154.0
3214,A048697,2022MM03,132.3,20106.0
3215,A048697,2022MM04,116.5,17933.0
3216,A048697,2022MM05,123.2,19336.0
3217,A048697,2022MM06,124.7,19798.0
3218,A048697,2022MM07,108.4,16774.0
3219,A048697,2022MM08,120.1,18715.0
3220,A048697,2022MM09,124.1,19286.0
3221,A048697,2022MM10,114.5,17839.0
3222,A048697,2022MM11,122.0,18849.0
3223,A048697,2022MM12,127.5,19055.0
3224,A048697,2022JJ00,1427.8,219819.0
3225,A048697,2023MM01,113.0,16776.0
3226,A048697,2023MM02,111.0,16512.0
3227,A048697,2023MM03,129.6,19288.0
3228,A048697,2023MM04,103.6,15718.0
3229,A048697,2023MM05,125.7,19325.0
3230,A048697,2023MM06,111.0,17291.0
3231,A048697,2023MM07,106.1,16586.0
3232,A048697,2023MM08,120.5,18577.0
3233,A048697,2023MM09,116.0,18018.0
3234,A048697,2023MM10,122.4,19247.0
3235,A048697,2023MM11,125.2,19806.0
3236,A048697,2023MM12,121.5,18922.0
3237,A048697,2023JJ00,1405.6,216064.0
