ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
495,CR10   ,2015HJ01,,,,,
496,CR10   ,2015HJ02,,,,,
497,CR10   ,2015JJ00,,,,,
498,CR10   ,2016HJ01,,,,,
499,CR10   ,2016HJ02,,,,,
500,CR10   ,2016JJ00,,,,,
501,CR10   ,2017HJ01,,,,,
502,CR10   ,2017HJ02,,,,,
503,CR10   ,2017JJ00,,,,,
504,CR10   ,2018HJ01,,,,,
505,CR10   ,2018HJ02,,,,,
506,CR10   ,2018JJ00,,,,,
507,CR10   ,2019HJ01,,,,,
508,CR10   ,2019HJ02,,,,,
509,CR10   ,2019JJ00,,,,,
510,CR10   ,2020HJ01,,,,,
511,CR10   ,2020HJ02,,,,,
512,CR10   ,2020JJ00,,,,,
513,CR11   ,2015KW01,,,,,
514,CR11   ,2015HJ01,,,,,
515,CR11   ,2015HJ02,,,,,
516,CR11   ,2015JJ00,,,,,
517,CR11   ,2016HJ01,,,,,
518,CR11   ,2016HJ02,,,,,
519,CR11   ,2016JJ00,,,,,
520,CR11   ,2017HJ01,,,,,
521,CR11   ,2017HJ02,,,,,
522,CR11   ,2017JJ00,,,,,
523,CR11   ,2018HJ01,,,,,
524,CR11   ,2018HJ02,,,,,
525,CR11   ,2018JJ00,,,,,
526,CR11   ,2019HJ01,,,,,
527,CR11   ,2019HJ02,,,,,
528,CR11   ,2019JJ00,,,,,
529,CR11   ,2020HJ01,,,,,
530,CR11   ,2020HJ02,,,,,
531,CR11   ,2020JJ00,,,,,
532,CR12   ,2015KW01,,,,,
533,CR12   ,2015HJ01,,,,,
534,CR12   ,2015HJ02,,,,,
535,CR12   ,2015JJ00,,,,,
536,CR12   ,2016HJ01,,,,,
537,CR12   ,2016HJ02,,,,,
538,CR12   ,2016JJ00,,,,,
539,CR12   ,2017HJ01,,,,,
540,CR12   ,2017HJ02,,,,,
541,CR12   ,2017JJ00,,,,,
542,CR12   ,2018HJ01,,,,,
543,CR12   ,2018HJ02,,,,,
544,CR12   ,2018JJ00,,,,,
545,CR12   ,2019HJ01,,,,,
546,CR12   ,2019HJ02,,,,,
547,CR12   ,2019JJ00,,,,,
548,CR12   ,2020HJ01,,,,,
549,CR12   ,2020HJ02,,,,,
550,CR12   ,2020JJ00,,,,,
551,CR13   ,2015KW01,,,,,
552,CR13   ,2015HJ01,,,,,
553,CR13   ,2015HJ02,,,,,
554,CR13   ,2015JJ00,,,,,
555,CR13   ,2016HJ01,,,,,
556,CR13   ,2016HJ02,,,,,
557,CR13   ,2016JJ00,,,,,
558,CR13   ,2017HJ01,,,,,
559,CR13   ,2017HJ02,,,,,
560,CR13   ,2017JJ00,,,,,
561,CR13   ,2018HJ01,,,,,
562,CR13   ,2018HJ02,,,,,
563,CR13   ,2018JJ00,,,,,
564,CR13   ,2019HJ01,,,,,
565,CR13   ,2019HJ02,,,,,
566,CR13   ,2019JJ00,,,,,
567,CR13   ,2020HJ01,,,,,
568,CR13   ,2020HJ02,,,,,
569,CR13   ,2020JJ00,,,,,
570,CR14   ,2015KW01,,,,,
571,CR14   ,2015HJ01,,,,,
572,CR14   ,2015HJ02,,,,,
573,CR14   ,2015JJ00,,,,,
574,CR14   ,2016HJ01,,,,,
575,CR14   ,2016HJ02,,,,,
576,CR14   ,2016JJ00,,,,,
577,CR14   ,2017HJ01,,,,,
578,CR14   ,2017HJ02,,,,,
579,CR14   ,2017JJ00,,,,,
580,CR14   ,2018HJ01,,,,,
581,CR14   ,2018HJ02,,,,,
582,CR14   ,2018JJ00,,,,,
583,CR14   ,2019HJ01,,,,,
584,CR14   ,2019HJ02,,,,,
585,CR14   ,2019JJ00,,,,,
586,CR14   ,2020HJ01,,,,,
587,CR14   ,2020HJ02,,,,,
588,CR14   ,2020JJ00,,,,,
589,CR15   ,2015KW01,,,,,
590,CR15   ,2015HJ01,,,,,
591,CR15   ,2015HJ02,,,,,
592,CR15   ,2015JJ00,,,,,
593,CR15   ,2016HJ01,,,,,
594,CR15   ,2016HJ02,,,,,
595,CR15   ,2016JJ00,,,,,
596,CR15   ,2017HJ01,,,,,
597,CR15   ,2017HJ02,,,,,
598,CR15   ,2017JJ00,,,,,
599,CR15   ,2018HJ01,,,,,
600,CR15   ,2018HJ02,,,,,
601,CR15   ,2018JJ00,,,,,
602,CR15   ,2019HJ01,,,,,
603,CR15   ,2019HJ02,,,,,
604,CR15   ,2019JJ00,,,,,
605,CR15   ,2020HJ01,,,,,
606,CR15   ,2020HJ02,,,,,
607,CR15   ,2020JJ00,,,,,
608,CR16   ,2015KW01,,,,,
609,CR16   ,2015HJ01,,,,,
610,CR16   ,2015HJ02,,,,,
611,CR16   ,2015JJ00,,,,,
612,CR16   ,2016HJ01,,,,,
613,CR16   ,2016HJ02,,,,,
614,CR16   ,2016JJ00,,,,,
615,CR16   ,2017HJ01,,,,,
616,CR16   ,2017HJ02,,,,,
617,CR16   ,2017JJ00,,,,,
618,CR16   ,2018HJ01,,,,,
619,CR16   ,2018HJ02,,,,,
620,CR16   ,2018JJ00,,,,,
621,CR16   ,2019HJ01,,,,,
622,CR16   ,2019HJ02,,,,,
623,CR16   ,2019JJ00,,,,,
624,CR16   ,2020HJ01,,,,,
625,CR16   ,2020HJ02,,,,,
626,CR16   ,2020JJ00,,,,,
627,CR17   ,2015KW01,,,,,
628,CR17   ,2015HJ01,,,,,
629,CR17   ,2015HJ02,,,,,
630,CR17   ,2015JJ00,,,,,
631,CR17   ,2016HJ01,,,,,
632,CR17   ,2016HJ02,,,,,
633,CR17   ,2016JJ00,,,,,
634,CR17   ,2017HJ01,,,,,
635,CR17   ,2017HJ02,,,,,
636,CR17   ,2017JJ00,,,,,
637,CR17   ,2018HJ01,,,,,
638,CR17   ,2018HJ02,,,,,
639,CR17   ,2018JJ00,,,,,
640,CR17   ,2019HJ01,,,,,
641,CR17   ,2019HJ02,,,,,
642,CR17   ,2019JJ00,,,,,
643,CR17   ,2020HJ01,,,,,
644,CR17   ,2020HJ02,,,,,
645,CR17   ,2020JJ00,,,,,
646,CR18   ,2015KW01,,,,,
647,CR18   ,2015HJ01,,,,,
648,CR18   ,2015HJ02,,,,,
649,CR18   ,2015JJ00,,,,,
650,CR18   ,2016HJ01,,,,,
651,CR18   ,2016HJ02,,,,,
652,CR18   ,2016JJ00,,,,,
653,CR18   ,2017HJ01,,,,,
654,CR18   ,2017HJ02,,,,,
655,CR18   ,2017JJ00,,,,,
656,CR18   ,2018HJ01,,,,,
657,CR18   ,2018HJ02,,,,,
658,CR18   ,2018JJ00,,,,,
659,CR18   ,2019HJ01,,,,,
660,CR18   ,2019HJ02,,,,,
661,CR18   ,2019JJ00,,,,,
662,CR18   ,2020HJ01,,,,,
663,CR18   ,2020HJ02,,,,,
664,CR18   ,2020JJ00,,,,,
665,CR19   ,2015KW01,,,,,
666,CR19   ,2015HJ01,,,,,
667,CR19   ,2015HJ02,,,,,
668,CR19   ,2015JJ00,,,,,
669,CR19   ,2016HJ01,,,,,
670,CR19   ,2016HJ02,,,,,
671,CR19   ,2016JJ00,,,,,
672,CR19   ,2017HJ01,,,,,
673,CR19   ,2017HJ02,,,,,
674,CR19   ,2017JJ00,,,,,
675,CR19   ,2018HJ01,,,,,
676,CR19   ,2018HJ02,,,,,
677,CR19   ,2018JJ00,,,,,
678,CR19   ,2019HJ01,,,,,
679,CR19   ,2019HJ02,,,,,
680,CR19   ,2019JJ00,,,,,
681,CR19   ,2020HJ01,,,,,
682,CR19   ,2020HJ02,,,,,
683,CR19   ,2020JJ00,,,,,
684,CR20   ,2015KW01,,,,,
685,CR20   ,2015HJ01,,,,,
686,CR20   ,2015HJ02,,,,,
687,CR20   ,2015JJ00,,,,,
688,CR20   ,2016HJ01,,,,,
689,CR20   ,2016HJ02,,,,,
690,CR20   ,2016JJ00,,,,,
691,CR20   ,2017HJ01,,,,,
692,CR20   ,2017HJ02,,,,,
693,CR20   ,2017JJ00,,,,,
694,CR20   ,2018HJ01,,,,,
695,CR20   ,2018HJ02,,,,,
696,CR20   ,2018JJ00,,,,,
697,CR20   ,2019HJ01,,,,,
698,CR20   ,2019HJ02,,,,,
699,CR20   ,2019JJ00,,,,,
700,CR20   ,2020HJ01,,,,,
701,CR20   ,2020HJ02,,,,,
702,CR20   ,2020JJ00,,,,,
703,CR21   ,2015KW01,,,,,
704,CR21   ,2015HJ01,,,,,
705,CR21   ,2015HJ02,,,,,
706,CR21   ,2015JJ00,,,,,
707,CR21   ,2016HJ01,,,,,
708,CR21   ,2016HJ02,,,,,
709,CR21   ,2016JJ00,,,,,
710,CR21   ,2017HJ01,,,,,
711,CR21   ,2017HJ02,,,,,
712,CR21   ,2017JJ00,,,,,
713,CR21   ,2018HJ01,,,,,
714,CR21   ,2018HJ02,,,,,
715,CR21   ,2018JJ00,,,,,
716,CR21   ,2019HJ01,,,,,
717,CR21   ,2019HJ02,,,,,
718,CR21   ,2019JJ00,,,,,
719,CR21   ,2020HJ01,,,,,
720,CR21   ,2020HJ02,,,,,
721,CR21   ,2020JJ00,,,,,
722,CR22   ,2015KW01,,,,,
723,CR22   ,2015HJ01,,,,,
724,CR22   ,2015HJ02,,,,,
725,CR22   ,2015JJ00,,,,,
726,CR22   ,2016HJ01,,,,,
727,CR22   ,2016HJ02,,,,,
728,CR22   ,2016JJ00,,,,,
729,CR22   ,2017HJ01,,,,,
730,CR22   ,2017HJ02,,,,,
731,CR22   ,2017JJ00,,,,,
732,CR22   ,2018HJ01,,,,,
733,CR22   ,2018HJ02,,,,,
734,CR22   ,2018JJ00,,,,,
735,CR22   ,2019HJ01,,,,,
736,CR22   ,2019HJ02,,,,,
737,CR22   ,2019JJ00,,,,,
738,CR22   ,2020HJ01,,,,,
739,CR22   ,2020HJ02,,,,,
740,CR22   ,2020JJ00,,,,,
741,CR23   ,2015KW01,,,,,
742,CR23   ,2015HJ01,,,,,
743,CR23   ,2015HJ02,,,,,
744,CR23   ,2015JJ00,,,,,
745,CR23   ,2016HJ01,,,,,
746,CR23   ,2016HJ02,,,,,
747,CR23   ,2016JJ00,,,,,
748,CR23   ,2017HJ01,,,,,
749,CR23   ,2017HJ02,,,,,
750,CR23   ,2017JJ00,,,,,
751,CR23   ,2018HJ01,,,,,
752,CR23   ,2018HJ02,,,,,
753,CR23   ,2018JJ00,,,,,
754,CR23   ,2019HJ01,,,,,
755,CR23   ,2019HJ02,,,,,
756,CR23   ,2019JJ00,,,,,
757,CR23   ,2020HJ01,,,,,
758,CR23   ,2020HJ02,,,,,
759,CR23   ,2020JJ00,,,,,
760,CR24   ,2015KW01,,,,,
761,CR24   ,2015HJ01,,,,,
762,CR24   ,2015HJ02,,,,,
763,CR24   ,2015JJ00,,,,,
764,CR24   ,2016HJ01,,,,,
765,CR24   ,2016HJ02,,,,,
766,CR24   ,2016JJ00,,,,,
767,CR24   ,2017HJ01,,,,,
768,CR24   ,2017HJ02,,,,,
769,CR24   ,2017JJ00,,,,,
770,CR24   ,2018HJ01,,,,,
771,CR24   ,2018HJ02,,,,,
772,CR24   ,2018JJ00,,,,,
773,CR24   ,2019HJ01,,,,,
774,CR24   ,2019HJ02,,,,,
775,CR24   ,2019JJ00,,,,,
776,CR24   ,2020HJ01,,,,,
777,CR24   ,2020HJ02,,,,,
778,CR24   ,2020JJ00,,,,,
779,CR25   ,2015KW01,,,,,
780,CR25   ,2015HJ01,,,,,
781,CR25   ,2015HJ02,,,,,
782,CR25   ,2015JJ00,,,,,
783,CR25   ,2016HJ01,,,,,
784,CR25   ,2016HJ02,,,,,
785,CR25   ,2016JJ00,,,,,
786,CR25   ,2017HJ01,,,,,
787,CR25   ,2017HJ02,,,,,
788,CR25   ,2017JJ00,,,,,
789,CR25   ,2018HJ01,,,,,
790,CR25   ,2018HJ02,,,,,
791,CR25   ,2018JJ00,,,,,
792,CR25   ,2019HJ01,,,,,
793,CR25   ,2019HJ02,,,,,
794,CR25   ,2019JJ00,,,,,
795,CR25   ,2020HJ01,,,,,
796,CR25   ,2020HJ02,,,,,
797,CR25   ,2020JJ00,,,,,
798,CR26   ,2015KW01,,,,,
799,CR26   ,2015HJ01,,,,,
800,CR26   ,2015HJ02,,,,,
801,CR26   ,2015JJ00,,,,,
802,CR26   ,2016HJ01,,,,,
803,CR26   ,2016HJ02,,,,,
804,CR26   ,2016JJ00,,,,,
805,CR26   ,2017HJ01,,,,,
806,CR26   ,2017HJ02,,,,,
807,CR26   ,2017JJ00,,,,,
808,CR26   ,2018HJ01,,,,,
809,CR26   ,2018HJ02,,,,,
810,CR26   ,2018JJ00,,,,,
811,CR26   ,2019HJ01,,,,,
812,CR26   ,2019HJ02,,,,,
813,CR26   ,2019JJ00,,,,,
814,CR26   ,2020HJ01,,,,,
815,CR26   ,2020HJ02,,,,,
816,CR26   ,2020JJ00,,,,,
817,CR27   ,2015KW01,,,,,
818,CR27   ,2015HJ01,,,,,
819,CR27   ,2015HJ02,,,,,
820,CR27   ,2015JJ00,,,,,
821,CR27   ,2016HJ01,,,,,
822,CR27   ,2016HJ02,,,,,
823,CR27   ,2016JJ00,,,,,
824,CR27   ,2017HJ01,,,,,
825,CR27   ,2017HJ02,,,,,
826,CR27   ,2017JJ00,,,,,
827,CR27   ,2018HJ01,,,,,
828,CR27   ,2018HJ02,,,,,
829,CR27   ,2018JJ00,,,,,
830,CR27   ,2019HJ01,,,,,
831,CR27   ,2019HJ02,,,,,
832,CR27   ,2019JJ00,,,,,
833,CR27   ,2020HJ01,,,,,
834,CR27   ,2020HJ02,,,,,
835,CR27   ,2020JJ00,,,,,
836,CR28   ,2015KW01,,,,,
837,CR28   ,2015HJ01,,,,,
838,CR28   ,2015HJ02,,,,,
839,CR28   ,2015JJ00,,,,,
840,CR28   ,2016HJ01,,,,,
841,CR28   ,2016HJ02,,,,,
842,CR28   ,2016JJ00,,,,,
843,CR28   ,2017HJ01,,,,,
844,CR28   ,2017HJ02,,,,,
845,CR28   ,2017JJ00,,,,,
846,CR28   ,2018HJ01,,,,,
847,CR28   ,2018HJ02,,,,,
848,CR28   ,2018JJ00,,,,,
849,CR28   ,2019HJ01,,,,,
850,CR28   ,2019HJ02,,,,,
851,CR28   ,2019JJ00,,,,,
852,CR28   ,2020HJ01,,,,,
853,CR28   ,2020HJ02,,,,,
854,CR28   ,2020JJ00,,,,,
855,CR29   ,2015KW01,,,,,
856,CR29   ,2015HJ01,,,,,
857,CR29   ,2015HJ02,,,,,
858,CR29   ,2015JJ00,,,,,
859,CR29   ,2016HJ01,,,,,
860,CR29   ,2016HJ02,,,,,
861,CR29   ,2016JJ00,,,,,
862,CR29   ,2017HJ01,,,,,
863,CR29   ,2017HJ02,,,,,
864,CR29   ,2017JJ00,,,,,
865,CR29   ,2018HJ01,,,,,
866,CR29   ,2018HJ02,,,,,
867,CR29   ,2018JJ00,,,,,
868,CR29   ,2019HJ01,,,,,
869,CR29   ,2019HJ02,,,,,
870,CR29   ,2019JJ00,,,,,
871,CR29   ,2020HJ01,,,,,
872,CR29   ,2020HJ02,,,,,
873,CR29   ,2020JJ00,,,,,
874,CR30   ,2015KW01,,,,,
875,CR30   ,2015HJ01,,,,,
876,CR30   ,2015HJ02,,,,,
877,CR30   ,2015JJ00,,,,,
878,CR30   ,2016HJ01,,,,,
879,CR30   ,2016HJ02,,,,,
880,CR30   ,2016JJ00,,,,,
881,CR30   ,2017HJ01,,,,,
882,CR30   ,2017HJ02,,,,,
883,CR30   ,2017JJ00,,,,,
884,CR30   ,2018HJ01,,,,,
885,CR30   ,2018HJ02,,,,,
886,CR30   ,2018JJ00,,,,,
887,CR30   ,2019HJ01,,,,,
888,CR30   ,2019HJ02,,,,,
889,CR30   ,2019JJ00,,,,,
890,CR30   ,2020HJ01,,,,,
891,CR30   ,2020HJ02,,,,,
892,CR30   ,2020JJ00,,,,,
893,CR31   ,2015KW01,,,,,
894,CR31   ,2015HJ01,,,,,
895,CR31   ,2015HJ02,,,,,
896,CR31   ,2015JJ00,,,,,
897,CR31   ,2016HJ01,,,,,
898,CR31   ,2016HJ02,,,,,
899,CR31   ,2016JJ00,,,,,
900,CR31   ,2017HJ01,,,,,
901,CR31   ,2017HJ02,,,,,
902,CR31   ,2017JJ00,,,,,
903,CR31   ,2018HJ01,,,,,
904,CR31   ,2018HJ02,,,,,
905,CR31   ,2018JJ00,,,,,
906,CR31   ,2019HJ01,,,,,
907,CR31   ,2019HJ02,,,,,
908,CR31   ,2019JJ00,,,,,
909,CR31   ,2020HJ01,,,,,
910,CR31   ,2020HJ02,,,,,
911,CR31   ,2020JJ00,,,,,
912,CR32   ,2015KW01,,,,,
913,CR32   ,2015HJ01,,,,,
914,CR32   ,2015HJ02,,,,,
915,CR32   ,2015JJ00,,,,,
916,CR32   ,2016HJ01,,,,,
917,CR32   ,2016HJ02,,,,,
918,CR32   ,2016JJ00,,,,,
919,CR32   ,2017HJ01,,,,,
920,CR32   ,2017HJ02,,,,,
921,CR32   ,2017JJ00,,,,,
922,CR32   ,2018HJ01,,,,,
923,CR32   ,2018HJ02,,,,,
924,CR32   ,2018JJ00,,,,,
925,CR32   ,2019HJ01,,,,,
926,CR32   ,2019HJ02,,,,,
927,CR32   ,2019JJ00,,,,,
928,CR32   ,2020HJ01,,,,,
929,CR32   ,2020HJ02,,,,,
930,CR32   ,2020JJ00,,,,,
931,CR33   ,2015KW01,,,,,
932,CR33   ,2015HJ01,,,,,
933,CR33   ,2015HJ02,,,,,
934,CR33   ,2015JJ00,,,,,
935,CR33   ,2016HJ01,,,,,
936,CR33   ,2016HJ02,,,,,
937,CR33   ,2016JJ00,,,,,
938,CR33   ,2017HJ01,,,,,
939,CR33   ,2017HJ02,,,,,
940,CR33   ,2017JJ00,,,,,
941,CR33   ,2018HJ01,,,,,
942,CR33   ,2018HJ02,,,,,
943,CR33   ,2018JJ00,,,,,
944,CR33   ,2019HJ01,,,,,
945,CR33   ,2019HJ02,,,,,
946,CR33   ,2019JJ00,,,,,
947,CR33   ,2020HJ01,,,,,
948,CR33   ,2020HJ02,,,,,
949,CR33   ,2020JJ00,,,,,
950,CR34   ,2015KW01,,,,,
951,CR34   ,2015HJ01,,,,,
952,CR34   ,2015HJ02,,,,,
953,CR34   ,2015JJ00,,,,,
954,CR34   ,2016HJ01,,,,,
955,CR34   ,2016HJ02,,,,,
956,CR34   ,2016JJ00,,,,,
957,CR34   ,2017HJ01,,,,,
958,CR34   ,2017HJ02,,,,,
959,CR34   ,2017JJ00,,,,,
960,CR34   ,2018HJ01,,,,,
961,CR34   ,2018HJ02,,,,,
962,CR34   ,2018JJ00,,,,,
963,CR34   ,2019HJ01,,,,,
964,CR34   ,2019HJ02,,,,,
965,CR34   ,2019JJ00,,,,,
966,CR34   ,2020HJ01,,,,,
967,CR34   ,2020HJ02,,,,,
968,CR34   ,2020JJ00,,,,,
969,CR35   ,2015KW01,,,,,
970,CR35   ,2015HJ01,,,,,
971,CR35   ,2015HJ02,,,,,
972,CR35   ,2015JJ00,,,,,
973,CR35   ,2016HJ01,,,,,
974,CR35   ,2016HJ02,,,,,
975,CR35   ,2016JJ00,,,,,
976,CR35   ,2017HJ01,,,,,
977,CR35   ,2017HJ02,,,,,
978,CR35   ,2017JJ00,,,,,
979,CR35   ,2018HJ01,,,,,
980,CR35   ,2018HJ02,,,,,
981,CR35   ,2018JJ00,,,,,
982,CR35   ,2019HJ01,,,,,
983,CR35   ,2019HJ02,,,,,
984,CR35   ,2019JJ00,,,,,
985,CR35   ,2020HJ01,,,,,
986,CR35   ,2020HJ02,,,,,
987,CR35   ,2020JJ00,,,,,
988,CR36   ,2015KW01,,,,,
989,CR36   ,2015HJ01,,,,,
990,CR36   ,2015HJ02,,,,,
991,CR36   ,2015JJ00,,,,,
992,CR36   ,2016HJ01,,,,,
993,CR36   ,2016HJ02,,,,,
994,CR36   ,2016JJ00,,,,,
995,CR36   ,2017HJ01,,,,,
996,CR36   ,2017HJ02,,,,,
997,CR36   ,2017JJ00,,,,,
998,CR36   ,2018HJ01,,,,,
999,CR36   ,2018HJ02,,,,,
1000,CR36   ,2018JJ00,,,,,
1001,CR36   ,2019HJ01,,,,,
1002,CR36   ,2019HJ02,,,,,
1003,CR36   ,2019JJ00,,,,,
1004,CR36   ,2020HJ01,,,,,
1005,CR36   ,2020HJ02,,,,,
1006,CR36   ,2020JJ00,,,,,
1007,CR37   ,2015KW01,,,,,
1008,CR37   ,2015HJ01,,,,,
1009,CR37   ,2015HJ02,,,,,
1010,CR37   ,2015JJ00,,,,,
1011,CR37   ,2016HJ01,,,,,
1012,CR37   ,2016HJ02,,,,,
1013,CR37   ,2016JJ00,,,,,
1014,CR37   ,2017HJ01,,,,,
1015,CR37   ,2017HJ02,,,,,
1016,CR37   ,2017JJ00,,,,,
1017,CR37   ,2018HJ01,,,,,
1018,CR37   ,2018HJ02,,,,,
1019,CR37   ,2018JJ00,,,,,
1020,CR37   ,2019HJ01,,,,,
1021,CR37   ,2019HJ02,,,,,
1022,CR37   ,2019JJ00,,,,,
1023,CR37   ,2020HJ01,,,,,
1024,CR37   ,2020HJ02,,,,,
1025,CR37   ,2020JJ00,,,,,
1026,CR38   ,2015KW01,,,,,
1027,CR38   ,2015HJ01,,,,,
1028,CR38   ,2015HJ02,,,,,
1029,CR38   ,2015JJ00,,,,,
1030,CR38   ,2016HJ01,,,,,
1031,CR38   ,2016HJ02,,,,,
1032,CR38   ,2016JJ00,,,,,
1033,CR38   ,2017HJ01,,,,,
1034,CR38   ,2017HJ02,,,,,
1035,CR38   ,2017JJ00,,,,,
1036,CR38   ,2018HJ01,,,,,
1037,CR38   ,2018HJ02,,,,,
1038,CR38   ,2018JJ00,,,,,
1039,CR38   ,2019HJ01,,,,,
1040,CR38   ,2019HJ02,,,,,
1041,CR38   ,2019JJ00,,,,,
1042,CR38   ,2020HJ01,,,,,
1043,CR38   ,2020HJ02,,,,,
1044,CR38   ,2020JJ00,,,,,
1045,CR39   ,2015KW01,,,,,
1046,CR39   ,2015HJ01,,,,,
1047,CR39   ,2015HJ02,,,,,
1048,CR39   ,2015JJ00,,,,,
1049,CR39   ,2016HJ01,,,,,
1050,CR39   ,2016HJ02,,,,,
1051,CR39   ,2016JJ00,,,,,
1052,CR39   ,2017HJ01,,,,,
1053,CR39   ,2017HJ02,,,,,
1054,CR39   ,2017JJ00,,,,,
1055,CR39   ,2018HJ01,,,,,
1056,CR39   ,2018HJ02,,,,,
1057,CR39   ,2018JJ00,,,,,
1058,CR39   ,2019HJ01,,,,,
1059,CR39   ,2019HJ02,,,,,
1060,CR39   ,2019JJ00,,,,,
1061,CR39   ,2020HJ01,,,,,
1062,CR39   ,2020HJ02,,,,,
1063,CR39   ,2020JJ00,,,,,
1064,CR40   ,2015KW01,,,,,
1065,CR40   ,2015HJ01,,,,,
1066,CR40   ,2015HJ02,,,,,
1067,CR40   ,2015JJ00,,,,,
1068,CR40   ,2016HJ01,,,,,
1069,CR40   ,2016HJ02,,,,,
1070,CR40   ,2016JJ00,,,,,
1071,CR40   ,2017HJ01,,,,,
1072,CR40   ,2017HJ02,,,,,
1073,CR40   ,2017JJ00,,,,,
1074,CR40   ,2018HJ01,,,,,
1075,CR40   ,2018HJ02,,,,,
1076,CR40   ,2018JJ00,,,,,
1077,CR40   ,2019HJ01,,,,,
1078,CR40   ,2019HJ02,,,,,
1079,CR40   ,2019JJ00,,,,,
1080,CR40   ,2020HJ01,,,,,
1081,CR40   ,2020HJ02,,,,,
1082,CR40   ,2020JJ00,,,,,
1083,GM1680 ,2015KW01,8.2,13.7,1.3,55.0,0.4
1084,GM1680 ,2015HJ01,9.1,13.4,1.3,55.7,0.4
1085,GM1680 ,2015HJ02,9.8,11.8,1.3,56.5,0.5
1086,GM1680 ,2015JJ00,10.3,12.4,1.3,57.8,0.5
1087,GM1680 ,2016HJ01,9.3,12.6,1.1,68.6,0.5
1088,GM1680 ,2016HJ02,9.4,11.3,1.1,68.6,0.5
1089,GM1680 ,2016JJ00,10.4,11.3,1.2,64.8,0.5
1090,GM1680 ,2017HJ01,10.7,14.3,1.3,76.3,0.5
1091,GM1680 ,2017HJ02,11.0,14.8,1.2,72.7,0.3
1092,GM1680 ,2017JJ00,12.1,14.4,1.3,73.8,0.5
1093,GM1680 ,2018HJ01,10.9,15.2,1.3,69.0,0.3
1094,GM1680 ,2018HJ02,11.3,15.7,1.2,66.0,
1095,GM1680 ,2018JJ00,12.8,13.8,1.3,69.0,0.3
1096,GM1680 ,2019HJ01,11.0,14.3,1.3,67.8,0.3
1097,GM1680 ,2019HJ02,10.7,13.7,1.2,63.6,
1098,GM1680 ,2019JJ00,12.4,12.7,1.3,59.3,0.3
1099,GM1680 ,2020HJ01,9.9,12.7,1.3,64.8,
1100,GM1680 ,2020HJ02,10.7,15.0,1.5,61.5,
1101,GM1680 ,2020JJ00,11.8,14.4,1.5,67.2,
1102,GM0738 ,2015KW01,5.0,10.7,0.7,42.9,
1103,GM0738 ,2015HJ01,6.3,9.1,0.7,40.9,
1104,GM0738 ,2015HJ02,6.4,10.3,0.8,41.7,
1105,GM0738 ,2015JJ00,7.8,8.1,0.8,38.5,
1106,GM0738 ,2016HJ01,7.2,11.0,0.6,47.6,
1107,GM0738 ,2016HJ02,7.7,12.3,0.6,75.0,
1108,GM0738 ,2016JJ00,9.4,10.1,0.6,68.2,
1109,GM0738 ,2017HJ01,8.4,11.5,0.6,71.4,
1110,GM0738 ,2017HJ02,7.7,12.6,0.6,68.2,
1111,GM0738 ,2017JJ00,9.8,11.5,0.8,65.2,
1112,GM0738 ,2018HJ01,8.7,9.3,0.8,57.7,
1113,GM0738 ,2018HJ02,9.5,8.4,0.6,68.2,
1114,GM0738 ,2018JJ00,10.5,7.7,0.8,62.5,
1115,GM0738 ,2019HJ01,,,,,
1116,GM0738 ,2019HJ02,,,,,
1117,GM0738 ,2019JJ00,,,,,
1118,GM0738 ,2020HJ01,,,,,
1119,GM0738 ,2020HJ02,,,,,
1120,GM0738 ,2020JJ00,,,,,
1121,GM0358 ,2015KW01,5.0,5.0,0.3,36.0,0.2
1122,GM0358 ,2015HJ01,5.8,5.5,0.4,50.0,0.2
1123,GM0358 ,2015HJ02,5.8,6.5,0.4,40.0,0.2
1124,GM0358 ,2015JJ00,6.9,5.7,0.5,40.5,0.2
1125,GM0358 ,2016HJ01,5.0,8.3,0.4,32.3,0.2
1126,GM0358 ,2016HJ02,5.4,7.7,0.3,,
1127,GM0358 ,2016JJ00,6.3,6.6,0.4,31.3,0.2
1128,GM0358 ,2017HJ01,5.7,8.6,0.4,46.9,
1129,GM0358 ,2017HJ02,5.9,7.2,0.4,51.7,0.2
1130,GM0358 ,2017JJ00,6.9,7.1,0.5,44.1,0.2
1131,GM0358 ,2018HJ01,6.0,5.9,0.4,53.6,
1132,GM0358 ,2018HJ02,6.8,7.3,0.3,68.2,0.2
1133,GM0358 ,2018JJ00,7.4,6.6,0.4,50.0,0.2
1134,GM0358 ,2019HJ01,6.7,8.5,0.4,60.0,
1135,GM0358 ,2019HJ02,6.7,9.5,0.4,55.6,
1136,GM0358 ,2019JJ00,8.1,7.9,0.4,50.0,
1137,GM0358 ,2020HJ01,6.3,10.4,0.4,71.4,
1138,GM0358 ,2020HJ02,6.4,10.1,0.5,69.4,
1139,GM0358 ,2020JJ00,7.6,9.5,0.6,61.0,0.2
1140,GM0197 ,2015KW01,6.0,14.2,0.5,66.7,
1141,GM0197 ,2015HJ01,7.0,11.3,0.5,62.1,
1142,GM0197 ,2015HJ02,7.4,11.1,0.5,58.6,
1143,GM0197 ,2015JJ00,8.7,10.5,0.7,57.9,
