ID,Sectoren,Perioden,TotaalBelastingen_1,BTWBelastingOverToegevoegdeWaarde_2,LoonEnInkomstenbelasting_3,Vennootschapsbelasting_4,Accijnzen_5,VerbruiksbelOpMilieugrondslag_6,Milieuheffingen_7,MotorrijtuigenbelastingInclEurovignet_8,BPMBelPersonenautoSEnMotorrijw_9,Overdrachtsbelasting_10,Onroerendezaakbelasting_11,Dividendbelasting_12,Vermogensheffingen_13,Assurantiebelasting_14,Kansspelbelasting_15,Bankenbelasting_16,Verhuurdersheffing_17,Loonkostenheffing_18,OverigeBelastingen_19,TotaalBelastOpProductieEnInvoer_20,TotaalProductgebondenBelastingen_21,BTWBelastingOverToegevoegdeWaarde_22,TotaalAccijnzen_23,Benzineaccijns_24,AccijnsOpOverigeMineraleOlien_25,Tabakaccijns_26,Alcoholaccijns_27,Bieraccijns_28,WijnaccijnsEAMousserendeDranken_29,OverigeAccijnzen_30,VerbruiksbelOpAlcoholvrijeDranken_31,BelastingenOpMilieugrondslag_32,BPMBelOpPersonenautoSEnMotorrijw_33,Kansspelbelasting_34,Overdrachtsbelasting_35,Assurantiebelasting_36,Kapitaalbelasting_37,Beursbelasting_38,TotaalNietProductgebondenBelastingen_39,Onroerendezaakbelasting_40,MotorrijtuigenbelInclEurovignet_41,TotaalMilieuheffingen_42,Rioolrechten_43,HeffingenOpWaterverontreiniging_44,OmslagheffingWaterschappen_45,OverigeMilieuheffingen_46,Bankenbelasting_47,Verhuurderheffing_48,Loonkostenheffing_49,PBOHeffingen_50,InschrijfgeldenKamerVanKoophandel_51,Toeristenbelasting_52,NietProductgebondenOverig_53,TotaalBelastOpInkomenEnVermogen_54,TotaalBelastingenOpInkomen_55,Vennootschapsbelasting_56,Loonbelasting_57,Inkomstenbelasting_58,Dividendbelasting_59,Kansspelbelasting_60,EenmaligOntvangstIVMLiquidatie_61,TotaalBelastingenOpVermogen_62,Onroerendezaakbelasting_63,Vermogensbelasting_64,Motorrijtuigenbelasting_65,TotaalMilieuheffingen_66,Rioolrechten_67,HeffingenOpWaterverontreiniging_68,OmslagheffingWaterschappen_69,OverigeBelastingenInkomenEnVermogen_70,Vermogensheffingen_71
171,21,2012JJ00,126171.0,41436.0,44305.0,11854.0,11289.0,4013.0,405.0,3706.0,1500.0,1128.0,,2481.0,1382.0,1145.0,459.0,536.0,,165.0,367.0,62905.0,60899.0,41436.0,11289.0,3928.0,3657.0,2653.0,348.0,387.0,289.0,27.0,158.0,4013.0,1500.0,230.0,1128.0,1145.0,0.0,,2006.0,,819.0,405.0,,16.0,,389.0,536.0,,165.0,,,,81.0,61884.0,58869.0,11854.0,45207.0,-902.0,2481.0,229.0,,3015.0,,2.0,2887.0,,,,,126.0,1382.0
172,21,2013KW01,31949.0,9297.0,10554.0,4187.0,2605.0,1712.0,32.0,915.0,305.0,242.0,,508.0,356.0,834.0,100.0,0.0,12.0,185.0,105.0,15533.0,15080.0,9297.0,2605.0,941.0,926.0,528.0,57.0,82.0,64.0,7.0,35.0,1712.0,305.0,50.0,242.0,834.0,0.0,,453.0,,209.0,32.0,,6.0,,26.0,0.0,12.0,185.0,,,,15.0,16060.0,15299.0,4187.0,10613.0,-59.0,508.0,50.0,,761.0,,0.0,706.0,,,,,55.0,356.0
173,21,2013KW02,35387.0,10290.0,14884.0,2706.0,2829.0,1054.0,19.0,960.0,253.0,236.0,,724.0,433.0,573.0,128.0,0.0,13.0,187.0,98.0,15797.0,15339.0,10290.0,2829.0,993.0,978.0,588.0,74.0,112.0,78.0,6.0,40.0,1054.0,253.0,64.0,236.0,573.0,0.0,,458.0,,210.0,19.0,,6.0,,13.0,0.0,13.0,187.0,,,,29.0,19157.0,18378.0,2706.0,13986.0,898.0,724.0,64.0,,779.0,,0.0,750.0,,,,,29.0,433.0
174,21,2013KW03,30480.0,10177.0,10541.0,2762.0,2701.0,843.0,31.0,894.0,237.0,269.0,,588.0,495.0,473.0,130.0,0.0,13.0,207.0,119.0,15281.0,14806.0,10177.0,2701.0,959.0,930.0,548.0,70.0,112.0,76.0,6.0,41.0,843.0,237.0,65.0,269.0,473.0,0.0,,475.0,,195.0,31.0,,6.0,,25.0,0.0,13.0,207.0,,,,29.0,14704.0,13956.0,2762.0,10480.0,61.0,588.0,65.0,,748.0,,1.0,699.0,,,,,48.0,495.0
175,21,2013KW04,31400.0,12347.0,8230.0,2792.0,2730.0,1378.0,27.0,921.0,363.0,357.0,,371.0,446.0,463.0,118.0,507.0,10.0,225.0,115.0,18741.0,17736.0,12347.0,2730.0,924.0,924.0,559.0,105.0,106.0,103.0,9.0,39.0,1378.0,363.0,59.0,357.0,463.0,0.0,,1005.0,,208.0,27.0,,6.0,,21.0,507.0,10.0,225.0,,,,28.0,12213.0,11452.0,2792.0,10467.0,-2237.0,371.0,59.0,,761.0,,0.0,713.0,,,,,48.0,446.0
176,21,2013JJ00,129216.0,42111.0,44209.0,12447.0,10865.0,4987.0,109.0,3690.0,1158.0,1104.0,,2191.0,1730.0,2343.0,476.0,507.0,48.0,804.0,437.0,65352.0,62961.0,42111.0,10865.0,3817.0,3758.0,2223.0,306.0,412.0,321.0,28.0,155.0,4987.0,1158.0,238.0,1104.0,2343.0,0.0,,2391.0,,822.0,109.0,,24.0,,85.0,507.0,48.0,804.0,,,,101.0,62134.0,59085.0,12447.0,45546.0,-1337.0,2191.0,238.0,,3049.0,,1.0,2868.0,,,,,180.0,1730.0
177,22,1987JJ00,236.0,,,,,,,,,,0.0,,,,,,,,236.0,236.0,,,,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,,,,
178,22,1988JJ00,241.0,,,,,,,,,,,,,,,,,,241.0,241.0,,,,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,241.0,,,,,,,,,,,,,,,,,,,,,
179,22,1989JJ00,236.0,,,,,,,,,,,,,,,,,,236.0,236.0,,,,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,,,,
180,22,1990JJ00,254.0,,,,,,,,,,,,,,,,,,254.0,254.0,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,,,,,
181,22,1991JJ00,254.0,,,,,,,,,,,,,,,,,,254.0,254.0,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,,,,,
182,22,1992JJ00,290.0,,,,,,,,,,,,,,,,,,290.0,290.0,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,,,,,
183,22,1993JJ00,336.0,,,,,,,,,,,,,,,,,,336.0,336.0,,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,,336.0,,,,,,,,,,,,,,,,,,,,,
184,22,1994JJ00,331.0,,,,,,,,,,,,,,,,,,331.0,331.0,,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,,,,,
185,22,1995JJ00,325.0,,,,,,,,,,,,,,,,,,325.0,325.0,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,
186,22,1996JJ00,352.0,,,,,,,,,,,,,,,,,,352.0,352.0,,,,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,
187,22,1997JJ00,333.0,,,,,,,,,,,,,,,,,,333.0,333.0,,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,,,,,,
188,22,1998JJ00,316.0,,,,,,,,,,,,,,,,,,316.0,316.0,,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,,,,,
189,22,1999JJ00,301.0,,,,,,,,,,,,,,,,,,301.0,301.0,,,,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,,,,
190,22,2000JJ00,290.0,,,,,,,,,,,,,,,,,,290.0,290.0,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,,,,,
191,22,2001JJ00,358.0,,,,,,,,,,,,,,,,,,358.0,358.0,,,,,,,,,,,,,,,,,,,358.0,,,,,,,,,,,358.0,,,,,,,,,,,,,,,,,,,,,
192,22,2002JJ00,334.0,,,,,,,,,,,,,,,,,,334.0,334.0,,,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,,,,,
193,22,2003JJ00,249.0,,,,,,,,,,,,,,,,,,249.0,249.0,,,,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,249.0,,,,,,,,,,,,,,,,,,,,,
194,22,2004JJ00,244.0,,,,,,,,,,,,,,,,,,244.0,244.0,,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,,,,
195,22,2005JJ00,237.0,,,,,,,,,,,,,,,,,,237.0,237.0,,,,,,,,,,,,,,,,,,,237.0,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,
196,22,2006KW01,48.0,,,,,,,,,,,,,,,,,,48.0,48.0,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,
197,22,2006KW02,49.0,,,,,,,,,,,,,,,,,,49.0,49.0,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,
198,22,2006KW03,50.0,,,,,,,,,,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,
199,22,2006KW04,51.0,,,,,,,,,,,,,,,,,,51.0,51.0,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,
200,22,2006JJ00,198.0,,,,,,,,,,,,,,,,,,198.0,198.0,,,,,,,,,,,,,,,,,,,198.0,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,,,,,
201,22,2007KW01,46.0,,,,,,,,,,,,,,,,,,46.0,46.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,
202,22,2007KW02,47.0,,,,,,,,,,,,,,,,,,47.0,47.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,
203,22,2007KW03,46.0,,,,,,,,,,,,,,,,,,46.0,46.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,
204,22,2007KW04,47.0,,,,,,,,,,,,,,,,,,47.0,47.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,
205,22,2007JJ00,186.0,,,,,,,,,,,,,,,,,,186.0,186.0,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,,,,
206,22,2008KW01,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,45.0,,,19.0,,,,,,,,,,,,,,,,,,
207,22,2008KW02,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,45.0,,,19.0,,,,,,,,,,,,,,,,,,
208,22,2008KW03,63.0,,,,,,,,,,,,,,,,,,63.0,63.0,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,44.0,,,19.0,,,,,,,,,,,,,,,,,,
209,22,2008KW04,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,44.0,,,20.0,,,,,,,,,,,,,,,,,,
210,22,2008JJ00,255.0,,,,,,,,,,,,,,,,,,255.0,255.0,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,178.0,,,77.0,,,,,,,,,,,,,,,,,,
211,22,2009KW01,60.0,,,,,,,,,,,,,,,,,,60.0,60.0,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,45.0,,,15.0,,,,,,,,,,,,,,,,,,
212,22,2009KW02,62.0,,,,,,,,,,,,,,,,,,62.0,62.0,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,46.0,,,16.0,,,,,,,,,,,,,,,,,,
213,22,2009KW03,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,45.0,,,19.0,,,,,,,,,,,,,,,,,,
214,22,2009KW04,69.0,,,,,,,,,,,,,,,,,,69.0,69.0,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,46.0,,,23.0,,,,,,,,,,,,,,,,,,
215,22,2009JJ00,255.0,,,,,,,,,,,,,,,,,,255.0,255.0,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,182.0,,,73.0,,,,,,,,,,,,,,,,,,
216,22,2010KW01,68.0,,,,,,,,,,,,,,,,,,68.0,68.0,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,43.0,,,25.0,,,,,,,,,,,,,,,,,,
217,22,2010KW02,65.0,,,,,,,,,,,,,,,,,,65.0,65.0,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,42.0,,,23.0,,,,,,,,,,,,,,,,,,
218,22,2010KW03,59.0,,,,,,,,,,,,,,,,,,59.0,59.0,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,42.0,,,17.0,,,,,,,,,,,,,,,,,,
219,22,2010KW04,53.0,,,,,,,,,,,,,,,,,,53.0,53.0,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,42.0,,,11.0,,,,,,,,,,,,,,,,,,
220,22,2010JJ00,245.0,,,,,,,,,,,,,,,,,,245.0,245.0,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,169.0,,,76.0,,,,,,,,,,,,,,,,,,
221,22,2011KW01,58.0,,,,,,,,,,,,,,,,,,58.0,58.0,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,40.0,,,18.0,,,,,,,,,,,,,,,,,,
222,22,2011KW02,82.0,,,,,,,,,,,,,,,,,,82.0,82.0,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,44.0,,,38.0,,,,,,,,,,,,,,,,,,
223,22,2011KW03,67.0,,,,,,,,,,,,,,,,,,67.0,67.0,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,44.0,,,23.0,,,,,,,,,,,,,,,,,,
224,22,2011KW04,69.0,,,,,,,,,,,,,,,,,,69.0,69.0,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,44.0,,,25.0,,,,,,,,,,,,,,,,,,
225,22,2011JJ00,276.0,,,,,,,,,,,,,,,,,,276.0,276.0,,,,,,,,,,,,,,,,,,,276.0,,,,,,,,,,,172.0,,,104.0,,,,,,,,,,,,,,,,,,
226,22,2012KW01,50.0,,,,,,,,,,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,42.0,,,8.0,,,,,,,,,,,,,,,,,,
227,22,2012KW02,49.0,,,,,,,,,,,,,,,,,,49.0,49.0,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,41.0,,,8.0,,,,,,,,,,,,,,,,,,
228,22,2012KW03,47.0,,,,,,,,,,,,,,,,,,47.0,47.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,41.0,,,6.0,,,,,,,,,,,,,,,,,,
229,22,2012KW04,44.0,,,,,,,,,,,,,,,,,,44.0,44.0,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,41.0,,,3.0,,,,,,,,,,,,,,,,,,
230,22,2012JJ00,190.0,,,,,,,,,,,,,,,,,,190.0,190.0,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,165.0,,,25.0,,,,,,,,,,,,,,,,,,
231,22,2013KW01,44.0,,,,,,,,,,,,,,,,,,44.0,44.0,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,36.0,,,8.0,,,,,,,,,,,,,,,,,,
232,22,2013KW02,43.0,,,,,,,,,,,,,,,,,,43.0,43.0,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,36.0,,,7.0,,,,,,,,,,,,,,,,,,
233,22,2013KW03,46.0,,,,,,,,,,,,,,,,,,46.0,46.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,37.0,,,9.0,,,,,,,,,,,,,,,,,,
234,22,2013KW04,43.0,,,,,,,,,,,,,,,,,,43.0,43.0,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,32.0,,,11.0,,,,,,,,,,,,,,,,,,
235,22,2013JJ00,176.0,,,,,,,,,,,,,,,,,,176.0,176.0,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,,,,141.0,,,35.0,,,,,,,,,,,,,,,,,,
236,30,1987JJ00,2414.0,,,,,,971.0,96.0,,,1221.0,,2.0,,,,,,124.0,1478.0,,,,,,,,,,,,,,,,,,,1478.0,868.0,22.0,493.0,53.0,159.0,277.0,4.0,,,,,72.0,23.0,0.0,934.0,,,,,,,,934.0,353.0,,74.0,478.0,124.0,354.0,,29.0,2.0
237,30,1988JJ00,2528.0,,,,,,1029.0,96.0,,,1266.0,,2.0,,,,,,135.0,1543.0,,,,,,,,,,,,,,,,,,,1543.0,900.0,23.0,519.0,57.0,172.0,286.0,4.0,,,,,78.0,23.0,0.0,983.0,,,,,,,,983.0,366.0,,73.0,510.0,133.0,377.0,,34.0,2.0
238,30,1989JJ00,2654.0,,,,,,1088.0,100.0,,,1316.0,,3.0,,,,,,147.0,1615.0,,,,,,,,,,,,,,,,,,,1615.0,935.0,23.0,544.0,64.0,182.0,295.0,3.0,,,,,86.0,27.0,0.0,1036.0,,,,,,,,1036.0,381.0,,77.0,544.0,149.0,395.0,,34.0,3.0
239,30,1990JJ00,2773.0,,,,,,1143.0,109.0,,,1361.0,,3.0,,,,,,157.0,1686.0,,,,,,,,,,,,,,,,,,,1686.0,967.0,28.0,567.0,74.0,195.0,295.0,3.0,,,,,92.0,32.0,0.0,1084.0,,,,,,,,1084.0,394.0,,81.0,576.0,172.0,404.0,,33.0,3.0
240,30,1991JJ00,2975.0,,,,,,1247.0,117.0,,,1435.0,,4.0,,,,,,172.0,1802.0,,,,,,,,,,,,,,,,,,,1802.0,1020.0,29.0,620.0,86.0,209.0,322.0,3.0,,,,,97.0,36.0,0.0,1169.0,,,,,,,,1169.0,415.0,,88.0,627.0,200.0,427.0,,39.0,4.0
241,30,1992JJ00,3225.0,,,,,,1362.0,127.0,,,1552.0,,4.0,,,,,,180.0,1949.0,,,,,,,,,,,,,,,,,,,1949.0,1104.0,36.0,668.0,96.0,231.0,336.0,5.0,,,,,105.0,36.0,0.0,1272.0,,,,,,,,1272.0,448.0,,91.0,694.0,222.0,472.0,,39.0,4.0
242,30,1993JJ00,3471.0,,,,,,1485.0,132.0,,,1652.0,,4.0,,,,,,198.0,2073.0,,,,,,,,,,,,,,,,,,,2073.0,1174.0,33.0,712.0,108.0,245.0,354.0,5.0,,,,,113.0,41.0,0.0,1394.0,,,,,,,,1394.0,478.0,,99.0,773.0,251.0,522.0,,44.0,4.0
243,30,1994JJ00,3684.0,,,,,,1589.0,141.0,,,1739.0,,4.0,,,,,,211.0,2182.0,,,,,,,,,,,,,,,,,,,2182.0,1237.0,37.0,742.0,120.0,259.0,358.0,5.0,,,,,121.0,45.0,0.0,1498.0,,,,,,,,1498.0,502.0,,104.0,847.0,280.0,558.0,9.0,45.0,4.0
244,30,1995JJ00,3946.0,,,,,,1714.0,145.0,,,1854.0,,8.0,,,,,,225.0,2264.0,,,,,,,,,,,,,,,,,,,2264.0,1316.0,35.0,737.0,146.0,270.0,315.0,6.0,,,,,123.0,53.0,0.0,1674.0,,,,,,,,1674.0,538.0,,110.0,977.0,311.0,556.0,110.0,49.0,8.0
245,30,1996JJ00,4431.0,,,,,,1769.0,477.0,,,1952.0,,4.0,,,,,,229.0,2349.0,,,,,,,,,,,,,,,,,,,2349.0,1371.0,95.0,702.0,95.0,279.0,322.0,6.0,,,,,124.0,57.0,0.0,2078.0,,,,,,,,2078.0,581.0,,382.0,1067.0,372.0,581.0,114.0,48.0,4.0
246,30,1997JJ00,4715.0,,,,,,1891.0,513.0,,,2076.0,,5.0,,,,,,230.0,2533.0,,,,,,,,,,,,,,,,,,,2533.0,1473.0,115.0,763.0,104.0,305.0,345.0,9.0,,,,,123.0,59.0,0.0,2177.0,,,,,,,,2177.0,603.0,,398.0,1128.0,418.0,582.0,128.0,48.0,5.0
247,30,1998JJ00,5094.0,,,,,,1962.0,627.0,,,2246.0,,6.0,,,,,,253.0,2686.0,,,,,,,,,,,,,,,,,,,2686.0,1595.0,125.0,764.0,113.0,288.0,354.0,9.0,,,,,134.0,68.0,0.0,2402.0,,,,,,,,2402.0,651.0,,502.0,1198.0,452.0,612.0,134.0,51.0,6.0
248,30,1999JJ00,5287.0,,,,,,2059.0,632.0,,,2334.0,,7.0,,,,,,255.0,2794.0,,,,,,,,,,,,,,,,,,,2794.0,1657.0,127.0,808.0,119.0,290.0,375.0,24.0,,,,,128.0,74.0,0.0,2486.0,,,,,,,,2486.0,677.0,,505.0,1251.0,475.0,638.0,138.0,53.0,7.0
249,30,2000JJ00,5729.0,,,,,,2201.0,714.0,,,2540.0,,4.0,,,,,,270.0,3018.0,,,,,,,,,,,,,,,,,,,3018.0,1803.0,143.0,856.0,130.0,297.0,395.0,34.0,,,,,133.0,83.0,0.0,2707.0,,,,,,,,2707.0,737.0,,571.0,1345.0,520.0,670.0,155.0,54.0,4.0
250,30,2001JJ00,6125.0,,,,,,2351.0,760.0,,,2720.0,,4.0,,,,,,290.0,3238.0,,,,,,,,,,,,,,,,,,,3238.0,1931.0,152.0,922.0,140.0,308.0,434.0,40.0,,,,,138.0,95.0,0.0,2883.0,,,,,,,,2883.0,789.0,,608.0,1429.0,561.0,696.0,172.0,57.0,4.0
251,30,2002JJ00,6512.0,,,,,,2486.0,813.0,,,2904.0,,1.0,,,,,,308.0,3458.0,,,,,,,,,,,,,,,,,,,3458.0,2062.0,163.0,986.0,149.0,325.0,453.0,59.0,,,,,146.0,101.0,0.0,3053.0,,,,,,,,3053.0,842.0,,650.0,1500.0,597.0,722.0,181.0,61.0,1.0
252,30,2003JJ00,6976.0,,,,,,2624.0,876.0,,,3159.0,,1.0,,,,,,316.0,3683.0,,,,,,,,,,,,,,,,,,,3683.0,2243.0,175.0,1013.0,161.0,334.0,485.0,33.0,,,,,156.0,96.0,0.0,3292.0,,,,,,,,3292.0,916.0,,701.0,1611.0,644.0,765.0,202.0,64.0,1.0
253,30,2004JJ00,7422.0,,,,,,2735.0,969.0,,,3386.0,,1.0,,,,,,331.0,3886.0,,,,,,,,,,,,,,,,,,,3886.0,2404.0,193.0,1026.0,153.0,336.0,503.0,34.0,,,,,158.0,105.0,0.0,3535.0,,,,,,,,3535.0,982.0,,776.0,1709.0,678.0,805.0,226.0,68.0,1.0
254,30,2005JJ00,7821.0,,,,,,2837.0,1050.0,,,3594.0,,1.0,,,,,,339.0,4056.0,,,,,,,,,,,,,,,,,,,4056.0,2552.0,210.0,1029.0,155.0,333.0,505.0,36.0,,,,,155.0,110.0,0.0,3764.0,,,,,,,,3764.0,1042.0,,840.0,1808.0,731.0,832.0,245.0,74.0,1.0
255,30,2006KW01,1761.0,,,,,,759.0,278.0,,,637.0,,0.0,,,,,,87.0,1038.0,,,0.0,,,,,,,,,,,,,,,,1038.0,637.0,56.0,275.0,49.0,89.0,129.0,8.0,,,,,42.0,28.0,0.0,723.0,,,,,,,,723.0,0.0,,222.0,484.0,208.0,210.0,66.0,17.0,0.0
256,30,2006KW02,1761.0,,,,,,757.0,277.0,,,637.0,,0.0,,,,,,90.0,1039.0,,,,,,,,,,,,,,,,,,,1039.0,637.0,55.0,276.0,50.0,88.0,129.0,9.0,,,,,42.0,29.0,0.0,722.0,,,,,,,,722.0,0.0,,222.0,481.0,205.0,211.0,65.0,19.0,0.0
257,30,2006KW03,1757.0,,,,,,751.0,277.0,,,641.0,,0.0,,,,,,88.0,1037.0,,,,,,,,,,,,,,,,,,,1037.0,641.0,55.0,272.0,49.0,85.0,129.0,9.0,,,,,41.0,28.0,0.0,720.0,,,,,,,,720.0,0.0,,222.0,479.0,203.0,210.0,66.0,19.0,0.0
258,30,2006KW04,1756.0,,,,,,744.0,278.0,,,643.0,,1.0,,,,,,90.0,1038.0,,,,,,,,,,,,,,,,,,,1038.0,643.0,56.0,269.0,50.0,82.0,128.0,9.0,,,,,41.0,29.0,0.0,717.0,,,,,,,,717.0,0.0,,222.0,475.0,200.0,210.0,65.0,20.0,1.0
259,30,2006JJ00,7035.0,,,,,,3011.0,1110.0,,,2558.0,,1.0,,,,,,355.0,4152.0,,,,,,,,,,,,,,,,,,,4152.0,2558.0,222.0,1092.0,198.0,344.0,515.0,35.0,,,,,166.0,114.0,0.0,2882.0,,,,,,,,2882.0,0.0,,888.0,1919.0,816.0,841.0,262.0,75.0,1.0
260,30,2007KW01,1844.0,,,,,,775.0,306.0,,,667.0,,1.0,,,,,,95.0,1083.0,,,,,,,,,,,,,,,,,,,1083.0,667.0,65.0,276.0,52.0,85.0,130.0,9.0,,,,,42.0,31.0,2.0,760.0,,,,,,,,760.0,0.0,,241.0,499.0,218.0,214.0,67.0,20.0,1.0
261,30,2007KW02,1834.0,,,,,,775.0,305.0,,,659.0,,2.0,,,,,,93.0,1073.0,,,,,,,,,,,,,,,,,,,1073.0,659.0,65.0,274.0,53.0,85.0,127.0,9.0,,,,,41.0,31.0,3.0,759.0,,,,,,,,759.0,0.0,,240.0,501.0,220.0,214.0,67.0,18.0,2.0
262,30,2007KW03,1854.0,,,,,,780.0,307.0,,,670.0,,1.0,,,,,,96.0,1086.0,,,,,,,,,,,,,,,,,,,1086.0,670.0,65.0,274.0,53.0,84.0,128.0,9.0,,,,,42.0,32.0,3.0,767.0,,,,,,,,767.0,0.0,,242.0,506.0,222.0,217.0,67.0,19.0,1.0
263,30,2007KW04,1856.0,,,,,,790.0,280.0,,,688.0,,1.0,,,,,,97.0,1077.0,,,,,,,,,,,,,,,,,,,1077.0,688.0,36.0,277.0,53.0,85.0,131.0,8.0,,,,,42.0,31.0,3.0,778.0,,,,,,,,778.0,0.0,,244.0,513.0,223.0,224.0,66.0,21.0,1.0
264,30,2007JJ00,7388.0,,,,,,3120.0,1198.0,,,2684.0,,5.0,,,,,,381.0,4319.0,,,,,,,,,,,,,,,,,,,4319.0,2684.0,231.0,1101.0,211.0,339.0,516.0,35.0,,,,,167.0,125.0,11.0,3064.0,,,,,,,,3064.0,0.0,,967.0,2019.0,883.0,869.0,267.0,78.0,5.0
265,30,2008KW01,1941.0,,,,,,810.0,347.0,,,684.0,,1.0,,,,,,99.0,1111.0,,,,,,,,,,,,,,,,,,,1111.0,684.0,70.0,279.0,52.0,88.0,134.0,5.0,,,,,42.0,34.0,2.0,829.0,,,,,,,,829.0,0.0,,277.0,531.0,236.0,226.0,69.0,21.0,1.0
266,30,2008KW02,1959.0,,,,,,835.0,335.0,,,689.0,,0.0,,,,,,100.0,1110.0,,,,,,,,,,,,,,,,,,,1110.0,689.0,61.0,280.0,53.0,88.0,134.0,5.0,,,,,43.0,34.0,3.0,849.0,,,,,,,,849.0,0.0,,274.0,555.0,259.0,227.0,69.0,20.0,
