ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,InvoerGoederen_4,Invoerdiensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,AFLandbouwEnNijverheid_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,GNCommercieleDienstverlening_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,OUNietCommercieleDienstverlening_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBTW_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,ExploitatieOverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,Afschrijvingen_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProductMarktprijzen_73,Saldo_74,OntvangenPrimaireInkomens_75,BetaaldePrimaireInkomens_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachten_79,BetaaldeInkomensoverdrachten_80,BrutoBeschikbaarNationaalInkomen_81,TotaalConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoeroverschotVanGoederen_87,UitvoeroverschotVanDiensten_88,SaldoOntvangenPrimaireInkomens_89,SaldoOntvangenInkomensoverdrachten_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransacties_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,NationaalVorderingensaldo_96,TotaalConsumptieveBestedingen_97,Totaal_98,Totaal_99,TotaalVoedingsEnGenotmiddelen_100,Voedingsmiddelen_101,Genotmiddelen_102,TotaalDuurzameConsumptiegoederen_103,KledingEnSchoeisel_104,VervoermiddelenEnOnderdelen_105,WoninginrichtingOverigeDuurzameGo_106,TotaalOverigeGoederen_107,EnergieEnWater_108,BrandstoffenEnOverigeGoederen_109,Totaal_110,Huisvesting_111,Horecadiensten_112,RecreatieEnCultuurdiensten_113,VervoerEnCommunicatiediensten_114,MedischeDienstenEnWelzijnzorg_115,FinancieleEnZakelijkeDiensten_116,OverigeDiensten_117,BinnenlandsConsumptieHuishoudens_118,ConsumptieHuishoudensInBuitenland_119,ConsumptieBuitenlandersInNederland_120,Totaal_121,IndividueleConsumptieOverheid_122,CollectieveConsumptieOverheid_123,TotaalConsumptieveBestedingen_124,WerkelijkeIndividueleConsumptie_125,WerkelijkeCollectieveConsumptie_126,TotaalBrutoInvesteringen_127,TotaalAankopen_128,Woningen_129,Totaal_130,Gebouwen_131,GWWWerken_132,Vervoermiddelen_133,Totaal_134,MachinesEnInstallaties_135,Computers_136,InCultuurGebrachteActiva_137,Totaal_138,OverigeMaterieleVasteActiva_139,ImmaterieleVasteActiva_140,OverdrachtskostenOpGrond_141,VerkopenGebruikteActiva_142,TotaalBrutoInvesteringen_143,TotaalAankopen_144,ALandbouwBosbouwEnVisserij_145,BFNijverheidEnEnergie_146,GNCommercieleDienstverlening_147,OUNietCommercieleDienstverlening_148,VerkopenGebruikteActiva_149,TotaalUitvoerGoederenEnDiensten_150,LandbouwEnVisserijproducten_151,AardolieAardgasEnOverigeDelfstoffen_152,VoedingsEnGenotmiddelen_153,TextielKledingLederEnLederwaren_154,PapierDrukwerkEnOpgenomenMedia_155,AardolieProducten_156,ChemischeProducten_157,RubberEnKunststofproducten_158,BasismetalenEnMetaalproducten_159,MachinesEnApparaten_160,ElektrotechnischeEnOptischeApparaten_161,Transportmiddelen_162,OverigeIndustrieleProducten_163,VervoerEnCommunicatie_164,FinancieleEnZakelijkeDiensten_165,OverigeProducten_166,ConsumptieBuitenlandersInNederland_167,UitvoerVanGebruikteVasteActiva_168,CifFobCorrectie_169,Totaal_170,UitvoerGoederenUitProductie_171,Wederuitvoer_172,UitvoerVanGebruikteVasteActiva_173,Totaal_174,ConsumptieBuitenlandersInNederland_175,OverigeUitvoerVanDiensten_176,CifFobCorrectie_177,TotaalInvoerGoederenEnDiensten_178,LandbouwEnVisserijproducten_179,AardolieAardgasEnOverigeDelfstoffen_180,VoedingsEnGenotmiddelen_181,TextielKledingLederEnLederwaren_182,PapierDrukwerkEnOpgenomenMedia_183,AardolieProducten_184,ChemischeProducten_185,RubberEnKunststofproducten_186,BasismetalenEnMetaalproducten_187,MachinesEnApparaten_188,ElektrotechnischeEnOptischeApparaten_189,Transportmiddelen_190,OverigeIndustrieleProducten_191,OverigeProducten_192,ConsumptieHuishoudensInBuitenland_193,CifFobCorrectie_194,Totaal_195,InvoerGoederenCif_196,CifFobCorrectieEnHerclassificatie_197,Totaal_198,InvoerDienstenCif_199,CifFobHerclassificatie_200,BelastingenOpProductieEnInvoer_201,ProductgebondenBelastingen_202,NietProductgebondenBelastingen_203,TotaalSubsidies_204,ProductgebondenSubsidies_205,NietProductgebondenSubsidies_206
437,wdwasa,1996JJ00,493544.0,319755.0,173789.0,133461.0,40328.0,493544.0,302870.0,233488.0,160658.0,72830.0,69149.0,58494.0,10655.0,233.0,190674.0,150899.0,39775.0,287079.0,85633.0,9095.0,60890.0,8207.0,45732.0,8987.0,1210.0,4482.0,728.0,7982.0,3530.0,5538.0,3491.0,2830.0,1739.0,5215.0,4367.0,2584.0,15648.0,138678.0,57596.0,36812.0,15449.0,5335.0,10204.0,18235.0,22251.0,30392.0,,,,6230.0,507.0,,62768.0,55813.0,34987.0,,,20826.0,6955.0,31524.0,35010.0,3486.0,1152.0,319755.0,161820.0,77403.0,33382.0,38435.0,5053.0,272605.0,47150.0,319755.0,319755.0,2855.0,55495.0,52640.0,322610.0,-3917.0,3093.0,7010.0,318693.0,233488.0,85.0,85290.0,69382.0,15908.0,17438.0,-553.0,2855.0,-3917.0,85.0,15908.0,-1801.0,1245.0,3046.0,14107.0,233488.0,160658.0,81629.0,25524.0,16072.0,9452.0,33254.0,9937.0,6721.0,16596.0,22851.0,7067.0,15784.0,77451.0,25083.0,8790.0,4549.0,8460.0,7700.0,13119.0,9750.0,159080.0,7400.0,5822.0,72830.0,37878.0,34952.0,233488.0,198536.0,34952.0,69149.0,69948.0,18321.0,18133.0,10470.0,7663.0,7587.0,16496.0,13341.0,3155.0,388.0,9023.0,3669.0,4375.0,979.0,799.0,69149.0,69948.0,2345.0,14929.0,40085.0,12589.0,799.0,190674.0,11432.0,4340.0,23806.0,6096.0,4902.0,7901.0,25838.0,4585.0,10020.0,9708.0,25229.0,8052.0,4894.0,12705.0,17404.0,9094.0,5822.0,324.0,-1478.0,150899.0,100328.0,50247.0,324.0,39775.0,5822.0,35431.0,-1478.0,173789.0,8064.0,9381.0,11287.0,7991.0,5578.0,2983.0,16730.0,4761.0,10326.0,11053.0,25991.0,12482.0,7662.0,33578.0,7400.0,-1478.0,133461.0,138158.0,4697.0,40328.0,37109.0,3219.0,38435.0,35010.0,3425.0,5053.0,3486.0,1567.0
438,wdwasa,1997KW01,128865.0,83116.0,46311.0,35696.0,10690.0,128865.0,78309.0,60204.0,41602.0,18654.0,18371.0,15982.0,2356.0,-355.0,51441.0,40606.0,10765.0,74488.0,21694.0,2501.0,15234.0,2164.0,11228.0,,,,,,,,,,,,997.0,681.0,3839.0,36652.0,15289.0,,,,2868.0,4631.0,5929.0,7904.0,,,,,,,16148.0,14315.0,,,,,1835.0,,,,,83116.0,41718.0,19806.0,8701.0,,,,12092.0,83116.0,83116.0,,,,,,,,,60204.0,,,18016.0,,,,,,,,,,,,60204.0,41602.0,,,,,,,,,,,,,,,,,,,,,,,18654.0,9929.0,8766.0,60204.0,51371.0,8766.0,18371.0,18570.0,4676.0,4177.0,,,1863.0,4838.0,,,104.0,2562.0,,,,184.0,18371.0,18570.0,654.0,4177.0,10833.0,2902.0,184.0,51441.0,,,,,,,,,,,,,,,,,,,,40606.0,,,,10765.0,,,,46311.0,,,,,,,,,,,,,,,,,35696.0,,,10690.0,,,,,,,,
439,wdwasa,1997KW02,133934.0,84885.0,49017.0,37773.0,11170.0,133934.0,80323.0,61160.0,42156.0,18974.0,19052.0,16532.0,2511.0,162.0,53236.0,42151.0,11123.0,76086.0,22152.0,2523.0,15627.0,2160.0,11935.0,,,,,,,,,,,,976.0,696.0,4112.0,37474.0,15689.0,,,,2970.0,4679.0,6043.0,8107.0,,,,,,,16305.0,14446.0,,,,,1862.0,,,,,84885.0,42394.0,22042.0,8909.0,,,,12232.0,84885.0,84885.0,,,,,,,,,61160.0,,,19213.0,,,,,,,,,,,,61160.0,42156.0,,,,,,,,,,,,,,,,,,,,,,,18974.0,10063.0,8899.0,61160.0,52296.0,8899.0,19052.0,19234.0,5068.0,4639.0,,,1798.0,4960.0,,,262.0,2652.0,,,,190.0,19052.0,19234.0,760.0,4489.0,10978.0,2900.0,190.0,53236.0,,,,,,,,,,,,,,,,,,,,42151.0,,,,11123.0,,,,49017.0,,,,,,,,,,,,,,,,,37773.0,,,11170.0,,,,,,,,
440,wdwasa,1997KW03,137401.0,86387.0,50688.0,39112.0,11567.0,137401.0,81266.0,62146.0,42788.0,19318.0,18885.0,16289.0,2596.0,387.0,55413.0,43749.0,11773.0,77357.0,22338.0,2646.0,15502.0,2097.0,11829.0,,,,,,,,,,,,928.0,710.0,4173.0,38343.0,15995.0,,,,3115.0,4773.0,6186.0,8318.0,,,,,,,16558.0,14660.0,,,,,1896.0,,,,,86387.0,43128.0,21547.0,9139.0,,,,12396.0,86387.0,86387.0,,,,,,,,,62146.0,,,19271.0,,,,,,,,,,,,62146.0,42788.0,,,,,,,,,,,,,,,,,,,,,,,19318.0,10232.0,9061.0,62146.0,53131.0,9061.0,18885.0,19077.0,5060.0,4679.0,,,2012.0,4252.0,,,254.0,2738.0,,,,207.0,18885.0,19077.0,805.0,3844.0,11442.0,3071.0,207.0,55413.0,,,,,,,,,,,,,,,,,,,,43749.0,,,,11773.0,,,,50688.0,,,,,,,,,,,,,,,,,39112.0,,,11567.0,,,,,,,,
441,wdwasa,1997KW04,139322.0,88356.0,51268.0,39271.0,12005.0,139322.0,82932.0,63142.0,43634.0,19525.0,18811.0,16285.0,2566.0,867.0,56602.0,44429.0,12096.0,79014.0,22721.0,2580.0,15844.0,1994.0,12087.0,,,,,,,,,,,,1006.0,721.0,4323.0,39409.0,16436.0,,,,3203.0,4892.0,6322.0,8529.0,,,,,,,16746.0,14812.0,,,,,1931.0,,,,,88356.0,43982.0,22181.0,9381.0,,,,12589.0,88356.0,88356.0,,,,,,,,,63142.0,,,19678.0,,,,,,,,,,,,63142.0,43634.0,,,,,,,,,,,,,,,,,,,,,,,19525.0,10386.0,9136.0,63142.0,53992.0,9136.0,18811.0,19006.0,5124.0,4722.0,,,1863.0,4565.0,,,191.0,2827.0,,,,189.0,18811.0,19006.0,758.0,3848.0,11416.0,3012.0,189.0,56602.0,,,,,,,,,,,,,,,,,,,,44429.0,,,,12096.0,,,,51268.0,,,,,,,,,,,,,,,,,39271.0,,,12005.0,,,,,,,,
442,wdwasa,1997JJ00,539521.0,342237.0,197284.0,151852.0,45432.0,539521.0,322830.0,246651.0,170179.0,76472.0,75118.0,65088.0,10030.0,1061.0,216691.0,170935.0,45756.0,306539.0,88904.0,10250.0,62207.0,8415.0,47078.0,9016.0,1209.0,4547.0,627.0,8349.0,3497.0,5726.0,3477.0,3164.0,2041.0,5425.0,3906.0,2808.0,16447.0,151878.0,63409.0,40410.0,17151.0,5848.0,12156.0,18975.0,24480.0,32858.0,,,,7110.0,526.0,,65757.0,58233.0,36243.0,,,21990.0,7524.0,34723.0,38263.0,3540.0,975.0,342237.0,171222.0,85575.0,36131.0,41702.0,5571.0,292928.0,49309.0,342237.0,342237.0,4563.0,77398.0,72835.0,346800.0,-4100.0,3591.0,7691.0,342700.0,246651.0,106.0,96155.0,76179.0,19976.0,19083.0,324.0,4563.0,-4100.0,106.0,19976.0,-1002.0,1673.0,2675.0,18974.0,246651.0,170179.0,85989.0,26706.0,16729.0,9977.0,35330.0,10482.0,6871.0,17977.0,23953.0,7029.0,16924.0,83031.0,26486.0,9398.0,5082.0,9534.0,7737.0,14436.0,10358.0,169020.0,7867.0,6708.0,76472.0,40610.0,35862.0,246651.0,210789.0,35862.0,75118.0,75888.0,19928.0,18218.0,10861.0,7357.0,7536.0,18615.0,15032.0,3583.0,811.0,10780.0,4387.0,5381.0,1012.0,770.0,75118.0,75888.0,2977.0,16358.0,44669.0,11884.0,770.0,216691.0,11770.0,4625.0,25224.0,6754.0,5152.0,8659.0,28751.0,4860.0,11312.0,10074.0,34542.0,8923.0,5180.0,14231.0,20575.0,10628.0,6708.0,405.0,-1682.0,170935.0,108585.0,61945.0,405.0,45756.0,6708.0,40730.0,-1682.0,197284.0,8846.0,10175.0,11851.0,8972.0,5672.0,3491.0,18674.0,5057.0,12043.0,10938.0,34508.0,13680.0,8766.0,38426.0,7867.0,-1682.0,151852.0,157196.0,5344.0,45432.0,41770.0,3662.0,41702.0,38263.0,3439.0,5571.0,3540.0,2031.0
443,wdwasa,1998KW01,141165.0,89163.0,52436.0,40148.0,12382.0,141165.0,85578.0,63987.0,44340.0,19691.0,20140.0,17455.0,2649.0,1448.0,56268.0,44265.0,12014.0,79850.0,22743.0,2437.0,15876.0,1776.0,12311.0,,,,,,,,,,,,1079.0,707.0,4347.0,40116.0,16833.0,,,,3314.0,4835.0,6457.0,8645.0,,,,,,,16962.0,15000.0,,,,,1962.0,,,,,89163.0,44848.0,21766.0,9214.0,,,,12811.0,89163.0,89163.0,,,,,,,,,63987.0,,,21588.0,,,,,,,,,,,,63987.0,44340.0,,,,,,,,,,,,,,,,,,,,,,,19691.0,10552.0,9159.0,63987.0,54784.0,9159.0,20140.0,20354.0,5359.0,4799.0,,,2002.0,4668.0,,,72.0,3168.0,,,,212.0,20140.0,20354.0,660.0,3708.0,12784.0,3178.0,212.0,56268.0,,,,,,,,,,,,,,,,,,,,44265.0,,,,12014.0,,,,52436.0,,,,,,,,,,,,,,,,,40148.0,,,12382.0,,,,,,,,
444,wdwasa,1998KW02,142169.0,90074.0,52211.0,39796.0,12367.0,142169.0,85343.0,65153.0,45216.0,19918.0,19541.0,16923.0,2613.0,670.0,56666.0,44421.0,12261.0,80590.0,22615.0,2381.0,16000.0,1786.0,12444.0,,,,,,,,,,,,1044.0,723.0,4319.0,40687.0,16977.0,,,,3433.0,4844.0,6592.0,8828.0,,,,,,,17200.0,15195.0,,,,,2008.0,,,,,90074.0,45597.0,22224.0,9377.0,,,,12988.0,90074.0,90074.0,,,,,,,,,65153.0,,,20212.0,,,,,,,,,,,,65153.0,45216.0,,,,,,,,,,,,,,,,,,,,,,,19918.0,10728.0,9175.0,65153.0,56002.0,9175.0,19541.0,19744.0,5139.0,4818.0,,,2028.0,4619.0,,,80.0,3266.0,,,,213.0,19541.0,19744.0,639.0,3888.0,12194.0,3078.0,213.0,56666.0,,,,,,,,,,,,,,,,,,,,44421.0,,,,12261.0,,,,52211.0,,,,,,,,,,,,,,,,,39796.0,,,12367.0,,,,,,,,
445,wdwasa,1998KW03,144234.0,91259.0,52636.0,39957.0,12636.0,144234.0,86918.0,66526.0,46188.0,20328.0,20460.0,17772.0,2703.0,60.0,56699.0,44367.0,12376.0,81523.0,22595.0,2248.0,15918.0,1783.0,12335.0,,,,,,,,,,,,1029.0,733.0,4439.0,41357.0,17315.0,,,,3590.0,4839.0,6711.0,8987.0,,,,,,,17431.0,15397.0,,,,,2031.0,,,,,91259.0,46346.0,21913.0,9709.0,,,,13175.0,91259.0,91259.0,,,,,,,,,66526.0,,,20520.0,,,,,,,,,,,,66526.0,46188.0,,,,,,,,,,,,,,,,,,,,,,,20328.0,10933.0,9383.0,66526.0,57190.0,9383.0,20460.0,20658.0,5292.0,4989.0,,,2288.0,4596.0,,,80.0,3334.0,,,,207.0,20460.0,20658.0,632.0,3976.0,12790.0,3217.0,207.0,56699.0,,,,,,,,,,,,,,,,,,,,44367.0,,,,12376.0,,,,52636.0,,,,,,,,,,,,,,,,,39957.0,,,12636.0,,,,,,,,
446,wdwasa,1998KW04,144698.0,92346.0,52519.0,39924.0,12591.0,144698.0,87661.0,67364.0,46796.0,20553.0,20320.0,17577.0,2769.0,-169.0,57134.0,44486.0,12575.0,82395.0,22503.0,2186.0,15855.0,1735.0,12346.0,,,,,,,,,,,,1071.0,748.0,4447.0,42169.0,17467.0,,,,3703.0,4959.0,6827.0,9173.0,,,,,,,17650.0,15589.0,,,,,2062.0,,,,,92346.0,47263.0,21891.0,9934.0,,,,13409.0,92346.0,92346.0,,,,,,,,,67364.0,,,20151.0,,,,,,,,,,,,67364.0,46796.0,,,,,,,,,,,,,,,,,,,,,,,20553.0,11081.0,9478.0,67364.0,57859.0,9478.0,20320.0,20537.0,5363.0,5079.0,,,2332.0,4386.0,,,104.0,3431.0,,,,199.0,20320.0,20537.0,684.0,3590.0,12998.0,3275.0,199.0,57134.0,,,,,,,,,,,,,,,,,,,,44486.0,,,,12575.0,,,,52519.0,,,,,,,,,,,,,,,,,39924.0,,,12591.0,,,,,,,,
447,wdwasa,1998JJ00,572266.0,362464.0,209802.0,159826.0,49976.0,572266.0,345500.0,263029.0,182540.0,80489.0,80461.0,69727.0,10734.0,2010.0,226766.0,177540.0,49226.0,324027.0,90455.0,9252.0,63650.0,7079.0,49436.0,9148.0,1312.0,4700.0,1208.0,8051.0,3702.0,6001.0,3607.0,3140.0,2513.0,6054.0,4224.0,2911.0,17553.0,164329.0,68591.0,43497.0,18723.0,6371.0,14040.0,19478.0,26587.0,35633.0,,,,8289.0,609.0,,69243.0,61180.0,37874.0,,,23306.0,8063.0,37337.0,40864.0,3527.0,1100.0,362464.0,184054.0,87794.0,38233.0,44472.0,6239.0,310081.0,52383.0,362464.0,362464.0,-3760.0,72140.0,75900.0,358704.0,-4373.0,3809.0,8182.0,354331.0,263029.0,119.0,91421.0,82471.0,8950.0,17714.0,-750.0,-3760.0,-4373.0,119.0,8950.0,-680.0,1302.0,1982.0,8270.0,263029.0,182540.0,91934.0,27693.0,17461.0,10232.0,39376.0,11415.0,7741.0,20220.0,24865.0,7083.0,17782.0,89302.0,27904.0,10051.0,5457.0,10978.0,8226.0,15793.0,10893.0,181236.0,8624.0,7320.0,80489.0,43294.0,37195.0,263029.0,225834.0,37195.0,80461.0,81292.0,21153.0,19684.0,11965.0,7719.0,8650.0,18269.0,14469.0,3800.0,337.0,13199.0,4933.0,7201.0,1065.0,831.0,80461.0,81292.0,2615.0,15162.0,50766.0,12749.0,831.0,226766.0,12473.0,4008.0,25978.0,7042.0,5407.0,7021.0,28977.0,4953.0,12109.0,10357.0,37691.0,10618.0,5536.0,15371.0,21922.0,11321.0,7320.0,414.0,-1752.0,177540.0,110116.0,67010.0,414.0,49226.0,7320.0,43658.0,-1752.0,209802.0,8907.0,7865.0,12268.0,9461.0,5990.0,2752.0,19624.0,5280.0,13013.0,11363.0,39227.0,15927.0,9088.0,42165.0,8624.0,-1752.0,159826.0,165393.0,5567.0,49976.0,46161.0,3815.0,44472.0,40864.0,3608.0,6239.0,3527.0,2712.0
448,wdwasa,1999KW01,146638.0,93972.0,53161.0,39980.0,13349.0,146638.0,89505.0,68518.0,47665.0,20925.0,21741.0,18922.0,2777.0,-716.0,57970.0,44750.0,13285.0,83882.0,22515.0,2037.0,15759.0,1535.0,12409.0,,,,,,,,,,,,1111.0,797.0,4695.0,43550.0,18060.0,,,,3817.0,5184.0,6926.0,9523.0,,,,,,,17881.0,15812.0,,,,,2068.0,,,,,93972.0,48011.0,21962.0,10000.0,,,,13752.0,93972.0,93972.0,,,,,,,,,68518.0,,,21025.0,,,,,,,,,,,,68518.0,47665.0,,,,,,,,,,,,,,,,,,,,,,,20925.0,11258.0,9658.0,68518.0,58842.0,9658.0,21741.0,22021.0,5557.0,5172.0,,,2398.0,5102.0,,,119.0,3476.0,,,,284.0,21741.0,22021.0,793.0,3695.0,14126.0,3310.0,284.0,57970.0,,,,,,,,,,,,,,,,,,,,44750.0,,,,13285.0,,,,53161.0,,,,,,,,,,,,,,,,,39980.0,,,13349.0,,,,,,,,
449,wdwasa,1999KW02,151003.0,95497.0,55516.0,41653.0,13780.0,151003.0,90940.0,69894.0,48589.0,21270.0,21370.0,18526.0,2839.0,-391.0,59881.0,46354.0,13520.0,85102.0,22795.0,2253.0,15793.0,1473.0,12351.0,,,,,,,,,,,,1108.0,813.0,4784.0,44154.0,18272.0,,,,3931.0,5248.0,7061.0,9623.0,,,,,,,18160.0,16058.0,,,,,2101.0,,,,,95497.0,48895.0,22178.0,10249.0,,,,13971.0,95497.0,95497.0,,,,,,,,,69894.0,,,20979.0,,,,,,,,,,,,69894.0,48589.0,,,,,,,,,,,,,,,,,,,,,,,21270.0,11454.0,9813.0,69894.0,60087.0,9813.0,21370.0,21608.0,5639.0,5326.0,,,2463.0,4576.0,,,134.0,3610.0,,,,245.0,21370.0,21608.0,789.0,3439.0,14130.0,3362.0,245.0,59881.0,,,,,,,,,,,,,,,,,,,,46354.0,,,,13520.0,,,,55516.0,,,,,,,,,,,,,,,,,41653.0,,,13780.0,,,,,,,,
450,wdwasa,1999KW03,155659.0,97314.0,57901.0,43767.0,14121.0,155659.0,93726.0,71159.0,49527.0,21598.0,22370.0,19412.0,2983.0,380.0,61397.0,47594.0,13826.0,86630.0,23374.0,2235.0,16276.0,1539.0,12738.0,,,,,,,,,,,,1042.0,831.0,4873.0,44687.0,18543.0,,,,4018.0,5331.0,7143.0,9766.0,,,,,,,18465.0,16328.0,,,,,2139.0,,,,,97314.0,49682.0,22565.0,10796.0,,,,14168.0,97314.0,97314.0,,,,,,,,,71159.0,,,22751.0,,,,,,,,,,,,71159.0,49527.0,,,,,,,,,,,,,,,,,,,,,,,21598.0,11630.0,9976.0,71159.0,61238.0,9976.0,22370.0,22625.0,5676.0,5628.0,,,2437.0,5051.0,,,144.0,3629.0,,,,266.0,22370.0,22625.0,843.0,3845.0,14357.0,3527.0,266.0,61397.0,,,,,,,,,,,,,,,,,,,,47594.0,,,,13826.0,,,,57901.0,,,,,,,,,,,,,,,,,43767.0,,,14121.0,,,,,,,,
451,wdwasa,1999KW04,160089.0,99493.0,60618.0,46071.0,14475.0,160089.0,95761.0,72070.0,49993.0,22073.0,22902.0,19871.0,3052.0,635.0,64210.0,49845.0,14283.0,88814.0,23817.0,2230.0,16537.0,1723.0,13072.0,,,,,,,,,,,,979.0,845.0,5028.0,46150.0,18979.0,,,,4175.0,5573.0,7271.0,10099.0,,,,,,,18786.0,16598.0,,,,,2191.0,,,,,99493.0,50756.0,23782.0,10990.0,,,,14435.0,99493.0,99493.0,,,,,,,,,72070.0,,,23536.0,,,,,,,,,,,,72070.0,49993.0,,,,,,,,,,,,,,,,,,,,,,,22073.0,11886.0,10193.0,72070.0,61834.0,10193.0,22902.0,23165.0,6028.0,5904.0,,,2219.0,5397.0,,,66.0,3664.0,,,,240.0,22902.0,23165.0,855.0,3993.0,14723.0,3631.0,240.0,64210.0,,,,,,,,,,,,,,,,,,,,49845.0,,,,14283.0,,,,60618.0,,,,,,,,,,,,,,,,,46071.0,,,14475.0,,,,,,,,
452,wdwasa,1999JJ00,613389.0,386193.0,227196.0,171471.0,55725.0,613389.0,369932.0,281641.0,195774.0,85867.0,88383.0,76732.0,11651.0,-92.0,243457.0,188543.0,54914.0,344335.0,92501.0,8756.0,64366.0,6270.0,50570.0,9774.0,1326.0,4805.0,650.0,8039.0,3902.0,5967.0,3891.0,3185.0,2775.0,6256.0,4240.0,3286.0,19379.0,178541.0,73853.0,47836.0,19048.0,6969.0,15940.0,21336.0,28401.0,39011.0,,,,8885.0,662.0,,73293.0,64795.0,40062.0,,,24733.0,8498.0,41192.0,45096.0,3904.0,666.0,386193.0,197344.0,90488.0,42035.0,49114.0,7079.0,329867.0,56326.0,386193.0,386193.0,4202.0,92731.0,88529.0,390395.0,-4301.0,4693.0,8994.0,386094.0,281641.0,193.0,104646.0,88291.0,16355.0,17072.0,-811.0,4202.0,-4301.0,193.0,16355.0,-536.0,2098.0,2634.0,15819.0,281641.0,195774.0,98095.0,28711.0,18004.0,10707.0,43020.0,12066.0,8864.0,22090.0,26364.0,7226.0,19138.0,96243.0,29555.0,10714.0,6047.0,12531.0,8660.0,17096.0,11640.0,194338.0,9151.0,7715.0,85867.0,46227.0,39640.0,281641.0,242001.0,39640.0,88383.0,89418.0,22900.0,22030.0,13421.0,8609.0,9518.0,20127.0,15842.0,4285.0,463.0,14380.0,5216.0,7993.0,1171.0,1035.0,88383.0,89418.0,3280.0,14972.0,57336.0,13830.0,1035.0,243457.0,12893.0,3695.0,26274.0,7079.0,5596.0,8280.0,29623.0,5088.0,11642.0,10513.0,45559.0,11107.0,5967.0,15867.0,26312.0,11626.0,7715.0,427.0,-1806.0,188543.0,112986.0,75130.0,427.0,54914.0,7715.0,49005.0,-1806.0,227196.0,8946.0,9858.0,12700.0,9528.0,6231.0,3253.0,19764.0,5401.0,12199.0,11679.0,46724.0,16412.0,9986.0,47170.0,9151.0,-1806.0,171471.0,177210.0,5739.0,55725.0,51792.0,3933.0,49114.0,45096.0,4018.0,7079.0,3904.0,3175.0
453,wdwasa,2000KW01,165472.0,101889.0,63536.0,48987.0,14636.0,165472.0,97034.0,74145.0,51617.0,22387.0,22672.0,19473.0,3182.0,197.0,68311.0,53872.0,14568.0,90937.0,24582.0,2317.0,17050.0,1966.0,13366.0,,,,,,,,,,,,954.0,861.0,5217.0,47169.0,19325.0,,,,4282.0,5630.0,7552.0,10288.0,,,,,,,19193.0,16940.0,,,,,2241.0,,,,,101889.0,51900.0,24154.0,11142.0,,,,14968.0,101889.0,101889.0,,,,,,,,,74145.0,,,22868.0,,,,,,,,,,,,74145.0,51617.0,,,,,,,,,,,,,,,,,,,,,,,22387.0,12156.0,10192.0,74145.0,63937.0,10192.0,22672.0,22890.0,6112.0,6206.0,,,2357.0,4579.0,,,130.0,3456.0,,,,235.0,22672.0,22890.0,838.0,3378.0,14807.0,3786.0,235.0,68311.0,,,,,,,,,,,,,,,,,,,,53872.0,,,,14568.0,,,,63536.0,,,,,,,,,,,,,,,,,48987.0,,,14636.0,,,,,,,,
