ID,Geslacht,Leeftijden,TypeZorg,SamenstellingHuishoudens,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
409,0,0, 7,2,2007JJ00,5010,0.09,1693,338,0.29
410,0,0, 7,2,2008JJ00,4040,0.07,1404,347,0.24
411,0,0, 7,2,2009JJ00,3250,0.05,1149,354,0.19
412,0,0, 7,2,2010JJ00,2815,0.05,1019,362,0.17
413,0,0, 7,3,2004JJ00,3825,0.55,1070,280,1.54
414,0,0, 7,3,2005JJ00,3605,0.51,1082,300,1.52
415,0,0, 7,3,2006JJ00,3360,0.46,1071,319,1.48
416,0,0, 7,3,2007JJ00,2605,0.36,889,341,1.21
417,0,0, 7,3,2008JJ00,2205,0.29,758,344,1.01
418,0,0, 7,3,2009JJ00,1795,0.23,637,355,0.83
419,0,0, 7,3,2010JJ00,1550,0.2,562,363,0.71
420,0,0, 7,4,2004JJ00,3765,0.07,1055,280,0.2
421,0,0, 7,4,2005JJ00,3495,0.07,1026,294,0.2
422,0,0, 7,4,2006JJ00,3255,0.06,1041,320,0.2
423,0,0, 7,4,2007JJ00,2405,0.05,805,335,0.16
424,0,0, 7,4,2008JJ00,1840,0.04,646,351,0.13
425,0,0, 7,4,2009JJ00,1455,0.03,512,352,0.1
426,0,0, 7,4,2010JJ00,1265,0.02,457,361,0.09
427,0,0, 7,5,2004JJ00,32770,0.74,8525,260,1.92
428,0,0, 7,5,2005JJ00,32980,0.74,9024,274,2.03
429,0,0, 7,5,2006JJ00,32655,0.73,9545,292,2.14
430,0,0, 7,5,2007JJ00,25325,0.57,7987,315,1.79
431,0,0, 7,5,2008JJ00,20580,0.45,6634,322,1.47
432,0,0, 7,5,2009JJ00,17555,0.38,5802,330,1.27
433,0,0, 7,5,2010JJ00,15820,0.34,5257,332,1.15
434,0,0, 7,6,2004JJ00,30565,0.74,7617,249,1.85
435,0,0, 7,6,2005JJ00,30225,0.73,7905,262,1.91
436,0,0, 7,6,2006JJ00,29970,0.72,8371,279,2.02
437,0,0, 7,6,2007JJ00,23045,0.55,6955,302,1.67
438,0,0, 7,6,2008JJ00,18755,0.45,5785,308,1.38
439,0,0, 7,6,2009JJ00,16010,0.38,5078,317,1.2
440,0,0, 7,6,2010JJ00,14555,0.34,4635,318,1.09
441,0,0, 7,7,2004JJ00,2205,0.7,908,412,2.88
442,0,0, 7,7,2005JJ00,2760,0.88,1118,405,3.56
443,0,0, 7,7,2006JJ00,2685,0.87,1174,438,3.81
444,0,0, 7,7,2007JJ00,2275,0.74,1032,453,3.35
445,0,0, 7,7,2008JJ00,1830,0.57,848,464,2.66
446,0,0, 7,7,2009JJ00,1550,0.48,723,467,2.26
447,0,0, 7,7,2010JJ00,1265,0.39,622,492,1.93
448,0,0, 8,0,2004JJ00,435375,3.42,39821,91,3.12
449,0,0, 8,0,2005JJ00,440985,3.45,50043,113,3.91
450,0,0, 8,0,2006JJ00,449770,3.51,53505,119,4.18
451,0,0, 8,0,2007JJ00,430680,3.36,52780,123,4.11
452,0,0, 8,0,2008JJ00,429290,3.31,53228,124,4.11
453,0,0, 8,0,2009JJ00,431560,3.31,55423,128,4.25
454,0,0, 8,0,2010JJ00,429925,3.27,56335,131,4.29
455,0,0, 8,1,2004JJ00,275065,11.57,26433,96,11.12
456,0,0, 8,1,2005JJ00,288175,12.01,34051,118,14.19
457,0,0, 8,1,2006JJ00,298690,12.22,36977,124,15.13
458,0,0, 8,1,2007JJ00,292850,11.85,36769,126,14.88
459,0,0, 8,1,2008JJ00,293795,11.66,37037,126,14.69
460,0,0, 8,1,2009JJ00,296945,11.57,38549,130,15.02
461,0,0, 8,1,2010JJ00,295745,11.33,39099,132,14.98
462,0,0, 8,2,2004JJ00,41875,0.71,3469,83,0.58
463,0,0, 8,2,2005JJ00,37730,0.64,4089,108,0.69
464,0,0, 8,2,2006JJ00,35260,0.6,3956,112,0.67
465,0,0, 8,2,2007JJ00,30705,0.52,3605,117,0.61
466,0,0, 8,2,2008JJ00,29080,0.49,3452,119,0.58
467,0,0, 8,2,2009JJ00,28075,0.47,3492,124,0.59
468,0,0, 8,2,2010JJ00,27855,0.47,3546,127,0.6
469,0,0, 8,3,2004JJ00,16805,2.41,1530,91,2.2
470,0,0, 8,3,2005JJ00,17360,2.44,2023,117,2.84
471,0,0, 8,3,2006JJ00,17085,2.36,2068,121,2.85
472,0,0, 8,3,2007JJ00,15585,2.12,1933,124,2.63
473,0,0, 8,3,2008JJ00,15505,2.06,1921,124,2.56
474,0,0, 8,3,2009JJ00,15410,2.0,2004,130,2.61
475,0,0, 8,3,2010JJ00,15885,2.02,2110,133,2.68
476,0,0, 8,4,2004JJ00,25070,0.48,1939,77,0.37
477,0,0, 8,4,2005JJ00,20370,0.39,2066,101,0.4
478,0,0, 8,4,2006JJ00,18175,0.35,1889,104,0.36
479,0,0, 8,4,2007JJ00,15125,0.29,1672,111,0.32
480,0,0, 8,4,2008JJ00,13575,0.26,1532,113,0.3
481,0,0, 8,4,2009JJ00,12670,0.25,1487,117,0.29
482,0,0, 8,4,2010JJ00,11970,0.23,1436,120,0.28
483,0,0, 8,5,2004JJ00,118430,2.67,9919,84,2.24
484,0,0, 8,5,2005JJ00,115085,2.59,11903,103,2.68
485,0,0, 8,5,2006JJ00,115825,2.6,12572,109,2.83
486,0,0, 8,5,2007JJ00,107125,2.4,12406,116,2.78
487,0,0, 8,5,2008JJ00,106415,2.35,12739,120,2.82
488,0,0, 8,5,2009JJ00,106540,2.34,13382,126,2.93
489,0,0, 8,5,2010JJ00,106325,2.32,13690,129,2.98
490,0,0, 8,6,2004JJ00,112910,2.74,9465,84,2.3
491,0,0, 8,6,2005JJ00,108705,2.63,11260,104,2.72
492,0,0, 8,6,2006JJ00,109500,2.64,11898,109,2.87
493,0,0, 8,6,2007JJ00,101610,2.44,11794,116,2.84
494,0,0, 8,6,2008JJ00,101080,2.4,12130,120,2.88
495,0,0, 8,6,2009JJ00,101500,2.39,12792,126,3.02
496,0,0, 8,6,2010JJ00,101320,2.38,13081,129,3.07
497,0,0, 8,7,2004JJ00,5520,1.75,454,82,1.44
498,0,0, 8,7,2005JJ00,6380,2.03,643,101,2.05
499,0,0, 8,7,2006JJ00,6325,2.05,674,107,2.19
500,0,0, 8,7,2007JJ00,5515,1.79,612,111,1.99
501,0,0, 8,7,2008JJ00,5335,1.67,609,114,1.91
502,0,0, 8,7,2009JJ00,5040,1.58,590,117,1.85
503,0,0, 8,7,2010JJ00,5005,1.55,609,122,1.89
504,0,0, 9,0,2004JJ00,352300,2.76,37384,106,2.93
505,0,0, 9,0,2005JJ00,292615,2.29,29519,101,2.31
506,0,0, 9,0,2006JJ00,286560,2.24,30193,105,2.36
507,0,0, 9,0,2007JJ00,297320,2.32,32025,108,2.5
508,0,0, 9,0,2008JJ00,315425,2.43,35373,112,2.73
509,0,0, 9,0,2009JJ00,324560,2.49,37348,115,2.86
510,0,0, 9,0,2010JJ00,339430,2.58,39431,116,3.0
511,0,0, 9,1,2004JJ00,208090,8.75,24530,118,10.32
512,0,0, 9,1,2005JJ00,169375,7.06,19325,114,8.05
513,0,0, 9,1,2006JJ00,164680,6.74,19527,119,7.99
514,0,0, 9,1,2007JJ00,170530,6.9,20596,121,8.34
515,0,0, 9,1,2008JJ00,181765,7.21,22912,126,9.09
516,0,0, 9,1,2009JJ00,187005,7.28,24247,130,9.45
517,0,0, 9,1,2010JJ00,195375,7.49,25727,132,9.86
518,0,0, 9,2,2004JJ00,38640,0.65,3250,84,0.55
519,0,0, 9,2,2005JJ00,26105,0.44,1928,74,0.32
520,0,0, 9,2,2006JJ00,23845,0.4,1935,81,0.33
521,0,0, 9,2,2007JJ00,23600,0.4,2034,86,0.35
522,0,0, 9,2,2008JJ00,24230,0.41,2195,91,0.37
523,0,0, 9,2,2009JJ00,24215,0.41,2295,95,0.39
524,0,0, 9,2,2010JJ00,24600,0.41,2454,100,0.41
525,0,0, 9,3,2004JJ00,15985,2.29,1462,91,2.1
526,0,0, 9,3,2005JJ00,11395,1.6,931,82,1.31
527,0,0, 9,3,2006JJ00,10255,1.42,904,88,1.25
528,0,0, 9,3,2007JJ00,9960,1.36,953,96,1.3
529,0,0, 9,3,2008JJ00,10290,1.37,1053,102,1.4
530,0,0, 9,3,2009JJ00,10255,1.33,1089,106,1.42
531,0,0, 9,3,2010JJ00,10545,1.34,1174,111,1.49
532,0,0, 9,4,2004JJ00,22655,0.43,1788,79,0.34
533,0,0, 9,4,2005JJ00,14710,0.28,997,68,0.19
534,0,0, 9,4,2006JJ00,13595,0.26,1031,76,0.2
535,0,0, 9,4,2007JJ00,13640,0.26,1081,79,0.21
536,0,0, 9,4,2008JJ00,13940,0.27,1142,82,0.22
537,0,0, 9,4,2009JJ00,13960,0.27,1207,86,0.23
538,0,0, 9,4,2010JJ00,14060,0.27,1280,91,0.25
539,0,0, 9,5,2004JJ00,105570,2.38,9604,91,2.17
540,0,0, 9,5,2005JJ00,97130,2.18,8267,85,1.86
541,0,0, 9,5,2006JJ00,98030,2.2,8731,89,1.96
542,0,0, 9,5,2007JJ00,103190,2.31,9395,91,2.1
543,0,0, 9,5,2008JJ00,109430,2.42,10267,94,2.27
544,0,0, 9,5,2009JJ00,113340,2.48,10806,95,2.37
545,0,0, 9,5,2010JJ00,119455,2.6,11250,94,2.45
546,0,0, 9,6,2004JJ00,98555,2.39,8349,85,2.03
547,0,0, 9,6,2005JJ00,89935,2.17,7055,78,1.71
548,0,0, 9,6,2006JJ00,90865,2.19,7485,82,1.81
549,0,0, 9,6,2007JJ00,95620,2.3,8059,84,1.94
550,0,0, 9,6,2008JJ00,101360,2.41,8805,87,2.09
551,0,0, 9,6,2009JJ00,105420,2.49,9433,89,2.22
552,0,0, 9,6,2010JJ00,111655,2.62,10102,90,2.37
553,0,0, 9,7,2004JJ00,7015,2.22,1256,179,3.98
554,0,0, 9,7,2005JJ00,7200,2.29,1212,168,3.86
555,0,0, 9,7,2006JJ00,7170,2.33,1246,174,4.05
556,0,0, 9,7,2007JJ00,7570,2.46,1335,176,4.33
557,0,0, 9,7,2008JJ00,8070,2.53,1462,181,4.58
558,0,0, 9,7,2009JJ00,7920,2.48,1373,173,4.29
559,0,0, 9,7,2010JJ00,7800,2.42,1148,147,3.56
560,0,0,10,0,2004JJ00,279410,2.19,12310,44,0.97
561,0,0,10,0,2005JJ00,280030,2.19,10931,39,0.86
562,0,0,10,0,2006JJ00,284725,2.22,11333,40,0.88
563,0,0,10,0,2007JJ00,265615,2.07,10475,39,0.82
564,0,0,10,0,2008JJ00,231525,1.79,7846,34,0.61
565,0,0,10,0,2009JJ00,198475,1.52,6423,32,0.49
566,0,0,10,0,2010JJ00,184745,1.41,5960,32,0.45
567,0,0,10,1,2004JJ00,141715,5.96,6504,46,2.74
568,0,0,10,1,2005JJ00,143640,5.99,6197,43,2.58
569,0,0,10,1,2006JJ00,148275,6.07,6687,45,2.74
570,0,0,10,1,2007JJ00,138345,5.6,6210,45,2.51
571,0,0,10,1,2008JJ00,116740,4.63,4427,38,1.76
572,0,0,10,1,2009JJ00,98350,3.83,3534,36,1.38
573,0,0,10,1,2010JJ00,91180,3.49,3279,36,1.26
574,0,0,10,2,2004JJ00,31440,0.53,1326,42,0.22
575,0,0,10,2,2005JJ00,30580,0.52,1065,35,0.18
576,0,0,10,2,2006JJ00,29920,0.51,1000,33,0.17
577,0,0,10,2,2007JJ00,27755,0.47,897,32,0.15
578,0,0,10,2,2008JJ00,25330,0.43,742,29,0.13
579,0,0,10,2,2009JJ00,21345,0.36,630,30,0.11
580,0,0,10,2,2010JJ00,19700,0.33,582,30,0.1
581,0,0,10,3,2004JJ00,10565,1.52,485,46,0.7
582,0,0,10,3,2005JJ00,10245,1.44,401,39,0.56
583,0,0,10,3,2006JJ00,9920,1.37,383,39,0.53
584,0,0,10,3,2007JJ00,9025,1.23,349,39,0.48
585,0,0,10,3,2008JJ00,8050,1.07,288,36,0.38
586,0,0,10,3,2009JJ00,6865,0.89,243,35,0.32
587,0,0,10,3,2010JJ00,6405,0.81,232,36,0.29
588,0,0,10,4,2004JJ00,20880,0.4,841,40,0.16
589,0,0,10,4,2005JJ00,20335,0.39,664,33,0.13
590,0,0,10,4,2006JJ00,19995,0.39,618,31,0.12
591,0,0,10,4,2007JJ00,18730,0.36,548,29,0.11
592,0,0,10,4,2008JJ00,17275,0.33,454,26,0.09
593,0,0,10,4,2009JJ00,14480,0.28,387,27,0.08
594,0,0,10,4,2010JJ00,13295,0.26,351,26,0.07
595,0,0,10,5,2004JJ00,106250,2.4,4480,42,1.01
596,0,0,10,5,2005JJ00,105810,2.38,3669,35,0.82
597,0,0,10,5,2006JJ00,106535,2.39,3645,34,0.82
598,0,0,10,5,2007JJ00,99515,2.23,3367,34,0.75
599,0,0,10,5,2008JJ00,89460,1.98,2676,30,0.59
600,0,0,10,5,2009JJ00,78780,1.73,2259,29,0.5
601,0,0,10,5,2010JJ00,73865,1.61,2099,28,0.46
602,0,0,10,6,2004JJ00,99080,2.41,4087,41,0.99
603,0,0,10,6,2005JJ00,98035,2.37,3276,33,0.79
604,0,0,10,6,2006JJ00,98875,2.39,3220,33,0.78
605,0,0,10,6,2007JJ00,92140,2.22,2915,32,0.7
606,0,0,10,6,2008JJ00,82750,1.97,2302,28,0.55
607,0,0,10,6,2009JJ00,73040,1.72,1955,27,0.46
608,0,0,10,6,2010JJ00,69410,1.63,1888,27,0.44
609,0,0,10,7,2004JJ00,7170,2.27,393,55,1.25
610,0,0,10,7,2005JJ00,7775,2.48,393,51,1.25
611,0,0,10,7,2006JJ00,7660,2.49,425,55,1.38
612,0,0,10,7,2007JJ00,7375,2.39,453,61,1.47
613,0,0,10,7,2008JJ00,6705,2.1,374,56,1.17
614,0,0,10,7,2009JJ00,5745,1.8,304,53,0.95
615,0,0,10,7,2010JJ00,4455,1.38,210,47,0.65
616,0,1, 0,0,2004JJ00,126765,1.23,13161,104,1.27
617,0,1, 0,0,2005JJ00,115750,1.12,12365,107,1.2
618,0,1, 0,0,2006JJ00,115450,1.12,12533,109,1.21
619,0,1, 0,0,2007JJ00,113625,1.1,12364,109,1.2
620,0,1, 0,0,2008JJ00,115645,1.11,12721,110,1.23
621,0,1, 0,0,2009JJ00,113045,1.09,13142,116,1.26
622,0,1, 0,0,2010JJ00,116400,1.12,14000,120,1.34
623,0,1, 0,1,2004JJ00,41345,2.58,5246,127,3.27
624,0,1, 0,1,2005JJ00,41775,2.58,5521,132,3.42
625,0,1, 0,1,2006JJ00,43860,2.66,5894,134,3.57
626,0,1, 0,1,2007JJ00,45120,2.71,5975,132,3.59
627,0,1, 0,1,2008JJ00,47240,2.78,6311,134,3.71
628,0,1, 0,1,2009JJ00,48705,2.81,6732,138,3.88
629,0,1, 0,1,2010JJ00,52430,2.97,7328,140,4.16
630,0,1, 0,2,2004JJ00,49450,0.86,4735,96,0.82
631,0,1, 0,2,2005JJ00,40685,0.71,3860,95,0.67
632,0,1, 0,2,2006JJ00,38430,0.67,3562,93,0.62
633,0,1, 0,2,2007JJ00,35825,0.63,3294,92,0.58
634,0,1, 0,2,2008JJ00,35270,0.62,3249,92,0.57
635,0,1, 0,2,2009JJ00,33235,0.58,3303,99,0.57
636,0,1, 0,2,2010JJ00,33550,0.58,3542,106,0.61
637,0,1, 0,3,2004JJ00,13860,2.15,1635,118,2.53
638,0,1, 0,3,2005JJ00,13225,2.0,1549,117,2.34
639,0,1, 0,3,2006JJ00,13100,1.94,1521,116,2.25
640,0,1, 0,3,2007JJ00,12730,1.86,1470,115,2.15
641,0,1, 0,3,2008JJ00,13155,1.87,1546,117,2.2
642,0,1, 0,3,2009JJ00,13280,1.84,1641,124,2.28
643,0,1, 0,3,2010JJ00,14315,1.94,1826,128,2.47
644,0,1, 0,4,2004JJ00,35590,0.7,3101,87,0.61
645,0,1, 0,4,2005JJ00,27460,0.54,2311,84,0.45
646,0,1, 0,4,2006JJ00,25335,0.5,2041,81,0.4
647,0,1, 0,4,2007JJ00,23095,0.46,1824,79,0.36
648,0,1, 0,4,2008JJ00,22110,0.44,1703,77,0.34
649,0,1, 0,4,2009JJ00,19950,0.4,1661,83,0.33
650,0,1, 0,4,2010JJ00,19235,0.38,1715,89,0.34
651,0,1, 0,5,2004JJ00,35970,1.2,3179,88,1.06
652,0,1, 0,5,2005JJ00,33290,1.12,2984,90,1.0
653,0,1, 0,5,2006JJ00,33155,1.13,3076,93,1.04
654,0,1, 0,5,2007JJ00,32680,1.12,3094,95,1.06
655,0,1, 0,5,2008JJ00,33140,1.13,3160,95,1.08
656,0,1, 0,5,2009JJ00,31105,1.06,3107,100,1.06
657,0,1, 0,5,2010JJ00,30420,1.05,3131,103,1.08
658,0,1, 0,6,2004JJ00,33010,1.17,2844,86,1.01
659,0,1, 0,6,2005JJ00,29920,1.07,2609,87,0.93
660,0,1, 0,6,2006JJ00,29775,1.07,2641,89,0.95
661,0,1, 0,6,2007JJ00,29155,1.05,2610,90,0.94
662,0,1, 0,6,2008JJ00,29185,1.06,2617,90,0.95
663,0,1, 0,6,2009JJ00,27540,1.0,2628,95,0.96
664,0,1, 0,6,2010JJ00,27580,1.01,2750,100,1.01
665,0,1, 0,7,2004JJ00,2955,1.82,335,113,2.06
666,0,1, 0,7,2005JJ00,3370,2.06,375,111,2.29
667,0,1, 0,7,2006JJ00,3380,2.1,435,129,2.7
668,0,1, 0,7,2007JJ00,3525,2.14,484,137,2.95
669,0,1, 0,7,2008JJ00,3955,2.24,543,137,3.08
670,0,1, 0,7,2009JJ00,3565,1.99,479,134,2.67
671,0,1, 0,7,2010JJ00,2840,1.56,381,134,2.09
672,0,1, 1,0,2004JJ00,35795,0.35,3020,84,0.29
673,0,1, 1,0,2005JJ00,46900,0.45,4746,101,0.46
674,0,1, 1,0,2006JJ00,50020,0.48,5164,103,0.5
675,0,1, 1,0,2007JJ00,49930,0.48,5235,105,0.51
676,0,1, 1,0,2008JJ00,51180,0.49,5469,107,0.53
677,0,1, 1,0,2009JJ00,53320,0.51,5968,112,0.57
678,0,1, 1,0,2010JJ00,57000,0.55,6540,115,0.63
679,0,1, 1,1,2004JJ00,11915,0.74,1076,90,0.67
680,0,1, 1,1,2005JJ00,19245,1.19,2002,104,1.24
681,0,1, 1,1,2006JJ00,22410,1.36,2369,106,1.44
682,0,1, 1,1,2007JJ00,24105,1.45,2530,105,1.52
683,0,1, 1,1,2008JJ00,25610,1.5,2729,107,1.6
684,0,1, 1,1,2009JJ00,27705,1.6,3057,110,1.76
685,0,1, 1,1,2010JJ00,30505,1.73,3417,112,1.94
686,0,1, 1,2,2004JJ00,14410,0.25,1191,83,0.21
687,0,1, 1,2,2005JJ00,17480,0.3,1758,101,0.31
688,0,1, 1,2,2006JJ00,17495,0.3,1779,102,0.31
689,0,1, 1,2,2007JJ00,16080,0.28,1701,106,0.3
690,0,1, 1,2,2008JJ00,15915,0.28,1725,108,0.3
691,0,1, 1,2,2009JJ00,16005,0.28,1846,115,0.32
692,0,1, 1,2,2010JJ00,16735,0.29,2004,120,0.35
693,0,1, 1,3,2004JJ00,4015,0.62,389,97,0.6
694,0,1, 1,3,2005JJ00,7010,1.06,782,112,1.18
695,0,1, 1,3,2006JJ00,7880,1.17,885,112,1.31
696,0,1, 1,3,2007JJ00,7960,1.16,899,113,1.31
697,0,1, 1,3,2008JJ00,8435,1.2,974,115,1.39
698,0,1, 1,3,2009JJ00,8895,1.23,1087,122,1.51
699,0,1, 1,3,2010JJ00,9780,1.32,1233,126,1.67
700,0,1, 1,4,2004JJ00,10395,0.2,802,77,0.16
701,0,1, 1,4,2005JJ00,10470,0.21,976,93,0.19
702,0,1, 1,4,2006JJ00,9615,0.19,894,93,0.18
703,0,1, 1,4,2007JJ00,8125,0.16,802,99,0.16
704,0,1, 1,4,2008JJ00,7480,0.15,752,100,0.15
705,0,1, 1,4,2009JJ00,7110,0.14,759,107,0.15
706,0,1, 1,4,2010JJ00,6955,0.14,772,111,0.15
707,0,1, 1,5,2004JJ00,9475,0.32,753,80,0.25
708,0,1, 1,5,2005JJ00,10175,0.34,987,97,0.33
709,0,1, 1,5,2006JJ00,10115,0.34,1017,101,0.35
710,0,1, 1,5,2007JJ00,9745,0.33,1004,103,0.34
711,0,1, 1,5,2008JJ00,9655,0.33,1015,105,0.35
712,0,1, 1,5,2009JJ00,9610,0.33,1064,111,0.36
713,0,1, 1,5,2010JJ00,9760,0.34,1118,115,0.38
714,0,1, 1,6,2004JJ00,8970,0.32,722,80,0.26
715,0,1, 1,6,2005JJ00,9510,0.34,926,97,0.33
716,0,1, 1,6,2006JJ00,9425,0.34,951,101,0.34
717,0,1, 1,6,2007JJ00,9115,0.33,943,103,0.34
718,0,1, 1,6,2008JJ00,9035,0.33,951,105,0.34
719,0,1, 1,6,2009JJ00,8970,0.33,998,111,0.36
720,0,1, 1,6,2010JJ00,9130,0.34,1051,115,0.39
721,0,1, 1,7,2004JJ00,505,0.31,32,63,0.19
722,0,1, 1,7,2005JJ00,670,0.41,60,90,0.37
723,0,1, 1,7,2006JJ00,690,0.43,66,95,0.41
724,0,1, 1,7,2007JJ00,630,0.38,61,96,0.37
725,0,1, 1,7,2008JJ00,620,0.35,64,104,0.36
726,0,1, 1,7,2009JJ00,640,0.36,67,104,0.37
727,0,1, 1,7,2010JJ00,630,0.35,67,107,0.37
728,0,1, 2,0,2004JJ00,13535,0.13,953,70,0.09
729,0,1, 2,0,2005JJ00,5615,0.05,346,62,0.03
730,0,1, 2,0,2006JJ00,5370,0.05,268,50,0.03
731,0,1, 2,0,2007JJ00,7330,0.07,390,53,0.04
732,0,1, 2,0,2008JJ00,10005,0.1,518,52,0.05
733,0,1, 2,0,2009JJ00,11240,0.11,608,54,0.06
734,0,1, 2,0,2010JJ00,13170,0.13,737,56,0.07
735,0,1, 2,1,2004JJ00,3845,0.24,286,74,0.18
736,0,1, 2,1,2005JJ00,1605,0.1,123,76,0.08
737,0,1, 2,1,2006JJ00,1370,0.08,64,47,0.04
738,0,1, 2,1,2007JJ00,2100,0.13,121,57,0.07
739,0,1, 2,1,2008JJ00,3020,0.18,150,50,0.09
740,0,1, 2,1,2009JJ00,3395,0.2,187,55,0.11
741,0,1, 2,1,2010JJ00,4175,0.24,223,53,0.13
742,0,1, 2,2,2004JJ00,7155,0.12,486,68,0.08
743,0,1, 2,2,2005JJ00,2265,0.04,101,45,0.02
744,0,1, 2,2,2006JJ00,1990,0.03,83,42,0.01
745,0,1, 2,2,2007JJ00,2400,0.04,108,45,0.02
746,0,1, 2,2,2008JJ00,3020,0.05,146,48,0.03
747,0,1, 2,2,2009JJ00,3420,0.06,178,52,0.03
748,0,1, 2,2,2010JJ00,3980,0.07,245,62,0.04
749,0,1, 2,3,2004JJ00,1965,0.3,142,73,0.22
750,0,1, 2,3,2005JJ00,650,0.1,34,52,0.05
751,0,1, 2,3,2006JJ00,480,0.07,23,47,0.03
752,0,1, 2,3,2007JJ00,620,0.09,28,45,0.04
753,0,1, 2,3,2008JJ00,795,0.11,38,49,0.05
754,0,1, 2,3,2009JJ00,900,0.12,46,51,0.06
755,0,1, 2,3,2010JJ00,1145,0.15,67,58,0.09
756,0,1, 2,4,2004JJ00,5190,0.1,344,66,0.07
757,0,1, 2,4,2005JJ00,1615,0.03,67,42,0.01
758,0,1, 2,4,2006JJ00,1505,0.03,60,40,0.01
759,0,1, 2,4,2007JJ00,1780,0.04,80,45,0.02
760,0,1, 2,4,2008JJ00,2225,0.04,107,48,0.02
761,0,1, 2,4,2009JJ00,2520,0.05,132,53,0.03
762,0,1, 2,4,2010JJ00,2835,0.06,178,63,0.04
763,0,1, 2,5,2004JJ00,2535,0.08,182,72,0.06
764,0,1, 2,5,2005JJ00,1740,0.06,122,70,0.04
765,0,1, 2,5,2006JJ00,2015,0.07,121,60,0.04
766,0,1, 2,5,2007JJ00,2830,0.1,161,57,0.06
767,0,1, 2,5,2008JJ00,3965,0.13,222,56,0.08
768,0,1, 2,5,2009JJ00,4425,0.15,242,55,0.08
769,0,1, 2,5,2010JJ00,5015,0.17,270,54,0.09
770,0,1, 2,6,2004JJ00,2270,0.08,133,59,0.05
771,0,1, 2,6,2005JJ00,1465,0.05,86,59,0.03
772,0,1, 2,6,2006JJ00,1650,0.06,78,47,0.03
773,0,1, 2,6,2007JJ00,2260,0.08,97,43,0.04
774,0,1, 2,6,2008JJ00,3095,0.11,139,45,0.05
775,0,1, 2,6,2009JJ00,3610,0.13,174,48,0.06
776,0,1, 2,6,2010JJ00,4215,0.15,214,51,0.08
777,0,1, 2,7,2004JJ00,265,0.16,48,184,0.3
778,0,1, 2,7,2005JJ00,280,0.17,35,127,0.22
779,0,1, 2,7,2006JJ00,365,0.23,43,119,0.27
780,0,1, 2,7,2007JJ00,575,0.35,64,112,0.39
781,0,1, 2,7,2008JJ00,870,0.49,84,96,0.47
782,0,1, 2,7,2009JJ00,815,0.45,68,83,0.38
783,0,1, 2,7,2010JJ00,800,0.44,56,70,0.31
784,0,1, 3,0,2004JJ00,24815,0.24,491,20,0.05
785,0,1, 3,0,2005JJ00,23435,0.23,343,15,0.03
786,0,1, 3,0,2006JJ00,23820,0.23,349,15,0.03
787,0,1, 3,0,2007JJ00,23080,0.22,382,17,0.04
788,0,1, 3,0,2008JJ00,22105,0.21,387,18,0.04
789,0,1, 3,0,2009JJ00,17850,0.17,310,17,0.03
790,0,1, 3,0,2010JJ00,15225,0.15,239,16,0.02
791,0,1, 3,1,2004JJ00,3995,0.25,92,23,0.06
792,0,1, 3,1,2005JJ00,4030,0.25,71,18,0.04
793,0,1, 3,1,2006JJ00,4255,0.26,80,19,0.05
794,0,1, 3,1,2007JJ00,4310,0.26,87,20,0.05
795,0,1, 3,1,2008JJ00,4175,0.25,94,23,0.06
796,0,1, 3,1,2009JJ00,3550,0.2,82,23,0.05
797,0,1, 3,1,2010JJ00,3065,0.17,66,21,0.04
798,0,1, 3,2,2004JJ00,10140,0.18,190,19,0.03
799,0,1, 3,2,2005JJ00,9485,0.16,122,13,0.02
800,0,1, 3,2,2006JJ00,9535,0.17,114,12,0.02
801,0,1, 3,2,2007JJ00,9160,0.16,126,14,0.02
802,0,1, 3,2,2008JJ00,8625,0.15,120,14,0.02
803,0,1, 3,2,2009JJ00,6780,0.12,89,13,0.02
804,0,1, 3,2,2010JJ00,5980,0.1,84,14,0.01
805,0,1, 3,3,2004JJ00,1455,0.23,32,22,0.05
806,0,1, 3,3,2005JJ00,1380,0.21,22,16,0.03
807,0,1, 3,3,2006JJ00,1445,0.21,21,15,0.03
808,0,1, 3,3,2007JJ00,1435,0.21,25,17,0.04
809,0,1, 3,3,2008JJ00,1365,0.19,23,17,0.03
810,0,1, 3,3,2009JJ00,1105,0.15,20,18,0.03
811,0,1, 3,3,2010JJ00,985,0.13,19,19,0.03
812,0,1, 3,4,2004JJ00,8685,0.17,158,18,0.03
813,0,1, 3,4,2005JJ00,8100,0.16,100,12,0.02
814,0,1, 3,4,2006JJ00,8090,0.16,93,11,0.02
815,0,1, 3,4,2007JJ00,7725,0.15,101,13,0.02
816,0,1, 3,4,2008JJ00,7260,0.14,97,13,0.02
817,0,1, 3,4,2009JJ00,5680,0.11,69,12,0.01
818,0,1, 3,4,2010JJ00,4995,0.1,65,13,0.01
819,0,1, 3,5,2004JJ00,10680,0.36,208,19,0.07
820,0,1, 3,5,2005JJ00,9925,0.33,150,15,0.05
821,0,1, 3,5,2006JJ00,10030,0.34,156,16,0.05
822,0,1, 3,5,2007JJ00,9605,0.33,169,18,0.06
823,0,1, 3,5,2008JJ00,9300,0.32,173,19,0.06
