ID,Melkvee,GrootveeEenheid,RegioS,Perioden,AlleDieren_1,WeidendeDieren_2,AlleDieren_3,WeidendeDieren_4,BedrijvenZonderWeidegang_5,DierenZonderWeidegang_6,BedrijvenMetWeidegang_7,DierenMetWeidegang_8,UrenBijDagEnNachtWeiden_9,UrenBijBeperktWeiden_10,DagEnNachtWeiden_11,OverdagWeiden_12
1720,A028975,A043827,PV29  ,2020JJ00,1187.0,1366.0,138.0,158.0,8.0,13.0,92.0,87.0,17.0,7.0,17.0,83.0
1721,A028975,A043827,PV29  ,2021JJ00,1301.0,1541.0,144.0,171.0,14.0,16.0,86.0,84.0,15.0,7.0,23.0,77.0
1722,A028975,A043827,PV29  ,2022JJ00,1351.0,1623.0,149.0,178.0,14.0,17.0,86.0,83.0,15.0,7.0,26.0,74.0
1723,A028975,A043827,PV29  ,2023JJ00,1365.0,1605.0,143.0,168.0,13.0,15.0,87.0,85.0,17.0,7.0,23.0,77.0
1724,A028975,A043827,PV29  ,2024JJ00,1349.0,1588.0,137.0,161.0,15.0,15.0,85.0,85.0,15.0,7.0,33.0,67.0
1725,A028975,A043827,PV30  ,2010JJ00,,,112.0,164.0,28.0,32.0,72.0,68.0,,,15.0,85.0
1726,A028975,A043827,PV30  ,2011JJ00,,,114.0,168.0,28.0,32.0,72.0,68.0,,,17.0,83.0
1727,A028975,A043827,PV30  ,2012JJ00,,,109.0,161.0,29.0,32.0,71.0,68.0,,,16.0,84.0
1728,A028975,A043827,PV30  ,2013JJ00,848.0,1320.0,100.0,156.0,35.0,36.0,65.0,64.0,18.0,7.0,14.0,86.0
1729,A028975,A043827,PV30  ,2014JJ00,785.0,1240.0,96.0,151.0,36.0,37.0,64.0,63.0,19.0,7.0,13.0,87.0
1730,A028975,A043827,PV30  ,2015JJ00,,,90.0,151.0,37.0,40.0,63.0,60.0,,,11.0,89.0
1731,A028975,A043827,PV30  ,2016JJ00,836.0,1248.0,103.0,153.0,29.0,33.0,71.0,67.0,18.0,7.0,14.0,86.0
1732,A028975,A043827,PV30  ,2017JJ00,792.0,1201.0,99.0,151.0,30.0,34.0,70.0,66.0,18.0,6.0,13.0,87.0
1733,A028975,A043827,PV30  ,2018JJ00,731.0,1080.0,100.0,147.0,29.0,32.0,71.0,68.0,18.0,6.0,9.0,91.0
1734,A028975,A043827,PV30  ,2019JJ00,784.0,1110.0,105.0,149.0,27.0,29.0,73.0,71.0,17.0,6.0,11.0,89.0
1735,A028975,A043827,PV30  ,2020JJ00,802.0,1083.0,109.0,147.0,24.0,26.0,76.0,74.0,16.0,6.0,12.0,88.0
1736,A028975,A043827,PV30  ,2021JJ00,862.0,1142.0,114.0,151.0,23.0,25.0,77.0,75.0,17.0,6.0,12.0,88.0
1737,A028975,A043827,PV30  ,2022JJ00,924.0,1243.0,117.0,157.0,24.0,26.0,76.0,74.0,17.0,7.0,13.0,87.0
1738,A028975,A043827,PV30  ,2023JJ00,866.0,1174.0,112.0,152.0,25.0,26.0,75.0,74.0,16.0,6.0,13.0,87.0
1739,A028975,A043827,PV30  ,2024JJ00,866.0,1238.0,106.0,152.0,28.0,30.0,72.0,70.0,14.0,7.0,18.0,82.0
1740,A028975,A043827,PV31  ,2010JJ00,,,145.0,177.0,16.0,18.0,84.0,82.0,,,19.0,81.0
1741,A028975,A043827,PV31  ,2011JJ00,,,156.0,186.0,14.0,16.0,86.0,84.0,,,28.0,72.0
1742,A028975,A043827,PV31  ,2012JJ00,,,155.0,185.0,15.0,16.0,85.0,84.0,,,25.0,75.0
1743,A028975,A043827,PV31  ,2013JJ00,1472.0,1737.0,149.0,176.0,16.0,15.0,84.0,85.0,18.0,7.0,24.0,76.0
1744,A028975,A043827,PV31  ,2014JJ00,1276.0,1593.0,137.0,171.0,19.0,20.0,81.0,80.0,17.0,7.0,22.0,78.0
1745,A028975,A043827,PV31  ,2015JJ00,,,139.0,171.0,16.0,18.0,84.0,82.0,,,25.0,75.0
1746,A028975,A043827,PV31  ,2016JJ00,1316.0,1602.0,143.0,174.0,16.0,18.0,84.0,82.0,17.0,7.0,21.0,79.0
1747,A028975,A043827,PV31  ,2017JJ00,1207.0,1482.0,136.0,167.0,16.0,19.0,84.0,81.0,16.0,7.0,20.0,80.0
1748,A028975,A043827,PV31  ,2018JJ00,1170.0,1348.0,139.0,161.0,11.0,13.0,89.0,87.0,16.0,7.0,16.0,84.0
1749,A028975,A043827,PV31  ,2019JJ00,1245.0,1456.0,141.0,165.0,12.0,15.0,88.0,85.0,16.0,7.0,22.0,78.0
1750,A028975,A043827,PV31  ,2020JJ00,1144.0,1418.0,131.0,163.0,15.0,19.0,85.0,81.0,16.0,7.0,22.0,78.0
1751,A028975,A043827,PV31  ,2021JJ00,1098.0,1340.0,127.0,156.0,17.0,18.0,83.0,82.0,16.0,7.0,17.0,83.0
1752,A028975,A043827,PV31  ,2022JJ00,1101.0,1333.0,131.0,159.0,15.0,17.0,85.0,83.0,15.0,7.0,19.0,81.0
1753,A028975,A043827,PV31  ,2023JJ00,1139.0,1323.0,138.0,160.0,14.0,14.0,86.0,86.0,15.0,7.0,16.0,84.0
1754,A028975,A043827,PV31  ,2024JJ00,1187.0,1435.0,131.0,159.0,15.0,17.0,85.0,83.0,15.0,7.0,23.0,77.0
1755,A028975,A051765,NL01  ,2010JJ00,,,105.0,163.0,30.0,36.0,70.0,64.0,,,19.0,81.0
1756,A028975,A051765,NL01  ,2011JJ00,,,116.0,164.0,25.0,30.0,75.0,70.0,,,18.0,82.0
1757,A028975,A051765,NL01  ,2012JJ00,,,114.0,162.0,26.0,29.0,74.0,71.0,,,17.0,83.0
1758,A028975,A051765,NL01  ,2013JJ00,960.0,1492.0,102.0,158.0,35.0,36.0,65.0,64.0,19.0,8.0,16.0,84.0
1759,A028975,A051765,NL01  ,2014JJ00,961.0,1509.0,104.0,163.0,36.0,36.0,64.0,64.0,19.0,7.0,16.0,84.0
1760,A028975,A051765,NL01  ,2015JJ00,,,99.0,158.0,34.0,37.0,66.0,63.0,,,13.0,87.0
1761,A028975,A051765,NL01  ,2016JJ00,1045.0,1449.0,117.0,163.0,25.0,28.0,75.0,72.0,19.0,7.0,15.0,85.0
1762,A028975,A051765,NL01  ,2017JJ00,1002.0,1348.0,117.0,157.0,23.0,26.0,77.0,74.0,18.0,7.0,13.0,87.0
1763,A028975,A051765,NL01  ,2018JJ00,1013.0,1346.0,122.0,162.0,22.0,25.0,78.0,75.0,18.0,7.0,12.0,88.0
1764,A028975,A051765,NL01  ,2019JJ00,1014.0,1286.0,124.0,158.0,19.0,21.0,81.0,79.0,17.0,7.0,11.0,89.0
1765,A028975,A051765,NL01  ,2020JJ00,1007.0,1255.0,125.0,156.0,18.0,20.0,82.0,80.0,17.0,7.0,12.0,88.0
1766,A028975,A051765,NL01  ,2021JJ00,1002.0,1235.0,126.0,155.0,17.0,19.0,83.0,81.0,17.0,7.0,11.0,89.0
1767,A028975,A051765,NL01  ,2022JJ00,1064.0,1288.0,134.0,162.0,16.0,17.0,84.0,83.0,17.0,7.0,11.0,89.0
1768,A028975,A051765,NL01  ,2023JJ00,1044.0,1271.0,131.0,159.0,16.0,18.0,84.0,82.0,16.0,7.0,11.0,89.0
1769,A028975,A051765,NL01  ,2024JJ00,1005.0,1275.0,120.0,152.0,20.0,21.0,80.0,79.0,16.0,7.0,13.0,87.0
1770,A028975,A051765,PV20  ,2010JJ00,,,111.0,173.0,32.0,36.0,68.0,64.0,,,26.0,74.0
1771,A028975,A051765,PV20  ,2011JJ00,,,133.0,173.0,20.0,23.0,80.0,77.0,,,25.0,75.0
1772,A028975,A051765,PV20  ,2012JJ00,,,127.0,169.0,21.0,25.0,79.0,75.0,,,28.0,72.0
1773,A028975,A051765,PV20  ,2013JJ00,1110.0,1811.0,104.0,169.0,38.0,39.0,62.0,61.0,19.0,8.0,22.0,78.0
1774,A028975,A051765,PV20  ,2014JJ00,1215.0,1914.0,113.0,177.0,35.0,37.0,65.0,63.0,19.0,8.0,24.0,76.0
1775,A028975,A051765,PV20  ,2015JJ00,,,107.0,171.0,34.0,37.0,66.0,63.0,,,24.0,76.0
1776,A028975,A051765,PV20  ,2016JJ00,1488.0,1907.0,137.0,176.0,21.0,22.0,79.0,78.0,19.0,8.0,23.0,77.0
1777,A028975,A051765,PV20  ,2017JJ00,1497.0,1857.0,138.0,171.0,19.0,19.0,81.0,81.0,19.0,8.0,25.0,75.0
1778,A028975,A051765,PV20  ,2018JJ00,1576.0,1920.0,149.0,182.0,17.0,18.0,83.0,82.0,19.0,8.0,23.0,77.0
1779,A028975,A051765,PV20  ,2019JJ00,1494.0,1788.0,146.0,175.0,16.0,16.0,84.0,84.0,18.0,8.0,22.0,78.0
1780,A028975,A051765,PV20  ,2020JJ00,1474.0,1772.0,146.0,175.0,15.0,17.0,85.0,83.0,18.0,8.0,21.0,79.0
1781,A028975,A051765,PV20  ,2021JJ00,1382.0,1678.0,139.0,169.0,16.0,18.0,84.0,82.0,18.0,8.0,21.0,79.0
1782,A028975,A051765,PV20  ,2022JJ00,1503.0,1792.0,151.0,180.0,15.0,16.0,85.0,84.0,17.0,8.0,23.0,77.0
1783,A028975,A051765,PV20  ,2023JJ00,1425.0,1716.0,143.0,173.0,15.0,17.0,85.0,83.0,18.0,8.0,20.0,80.0
1784,A028975,A051765,PV20  ,2024JJ00,1400.0,1760.0,134.0,169.0,19.0,20.0,81.0,80.0,17.0,8.0,23.0,77.0
1785,A028975,A051765,PV21  ,2010JJ00,,,115.0,166.0,26.0,30.0,74.0,70.0,,,20.0,80.0
1786,A028975,A051765,PV21  ,2011JJ00,,,125.0,166.0,22.0,25.0,78.0,75.0,,,18.0,82.0
1787,A028975,A051765,PV21  ,2012JJ00,,,125.0,162.0,21.0,23.0,79.0,77.0,,,17.0,83.0
1788,A028975,A051765,PV21  ,2013JJ00,1132.0,1621.0,114.0,163.0,29.0,30.0,71.0,70.0,20.0,8.0,16.0,84.0
1789,A028975,A051765,PV21  ,2014JJ00,1158.0,1699.0,118.0,173.0,31.0,32.0,69.0,68.0,20.0,8.0,16.0,84.0
1790,A028975,A051765,PV21  ,2015JJ00,,,112.0,165.0,30.0,32.0,70.0,68.0,,,13.0,87.0
1791,A028975,A051765,PV21  ,2016JJ00,1216.0,1628.0,128.0,172.0,23.0,25.0,77.0,75.0,19.0,8.0,15.0,85.0
1792,A028975,A051765,PV21  ,2017JJ00,1168.0,1493.0,127.0,162.0,19.0,22.0,81.0,78.0,19.0,8.0,12.0,88.0
1793,A028975,A051765,PV21  ,2018JJ00,1233.0,1528.0,140.0,174.0,17.0,19.0,83.0,81.0,19.0,8.0,11.0,89.0
1794,A028975,A051765,PV21  ,2019JJ00,1194.0,1446.0,137.0,166.0,15.0,17.0,85.0,83.0,18.0,8.0,12.0,88.0
1795,A028975,A051765,PV21  ,2020JJ00,1193.0,1435.0,138.0,166.0,15.0,17.0,85.0,83.0,18.0,8.0,11.0,89.0
1796,A028975,A051765,PV21  ,2021JJ00,1178.0,1399.0,137.0,163.0,14.0,16.0,86.0,84.0,18.0,7.0,11.0,89.0
1797,A028975,A051765,PV21  ,2022JJ00,1240.0,1453.0,147.0,172.0,13.0,15.0,87.0,85.0,18.0,7.0,10.0,90.0
1798,A028975,A051765,PV21  ,2023JJ00,1181.0,1408.0,139.0,166.0,15.0,16.0,85.0,84.0,17.0,7.0,10.0,90.0
1799,A028975,A051765,PV21  ,2024JJ00,1183.0,1470.0,131.0,163.0,18.0,20.0,82.0,80.0,17.0,8.0,11.0,89.0
1800,A028975,A051765,PV22  ,2010JJ00,,,117.0,160.0,24.0,27.0,76.0,73.0,,,20.0,80.0
1801,A028975,A051765,PV22  ,2011JJ00,,,118.0,161.0,24.0,26.0,76.0,74.0,,,15.0,85.0
1802,A028975,A051765,PV22  ,2012JJ00,,,119.0,158.0,22.0,24.0,78.0,76.0,,,15.0,85.0
1803,A028975,A051765,PV22  ,2013JJ00,984.0,1406.0,108.0,154.0,30.0,30.0,70.0,70.0,19.0,7.0,15.0,85.0
1804,A028975,A051765,PV22  ,2014JJ00,1027.0,1517.0,111.0,164.0,32.0,32.0,68.0,68.0,20.0,8.0,14.0,86.0
1805,A028975,A051765,PV22  ,2015JJ00,,,107.0,155.0,29.0,31.0,71.0,69.0,,,11.0,89.0
1806,A028975,A051765,PV22  ,2016JJ00,1006.0,1431.0,113.0,161.0,28.0,30.0,72.0,70.0,18.0,7.0,15.0,85.0
1807,A028975,A051765,PV22  ,2017JJ00,946.0,1308.0,112.0,155.0,26.0,28.0,74.0,72.0,19.0,7.0,11.0,89.0
1808,A028975,A051765,PV22  ,2018JJ00,954.0,1259.0,119.0,157.0,23.0,24.0,77.0,76.0,18.0,7.0,10.0,90.0
1809,A028975,A051765,PV22  ,2019JJ00,955.0,1260.0,118.0,156.0,23.0,24.0,77.0,76.0,19.0,7.0,10.0,90.0
1810,A028975,A051765,PV22  ,2020JJ00,959.0,1202.0,122.0,152.0,20.0,20.0,80.0,80.0,17.0,7.0,10.0,90.0
1811,A028975,A051765,PV22  ,2021JJ00,956.0,1199.0,123.0,154.0,19.0,20.0,81.0,80.0,19.0,7.0,8.0,92.0
1812,A028975,A051765,PV22  ,2022JJ00,1021.0,1245.0,131.0,160.0,18.0,18.0,82.0,82.0,17.0,7.0,10.0,90.0
1813,A028975,A051765,PV22  ,2023JJ00,1075.0,1295.0,134.0,162.0,16.0,17.0,84.0,83.0,17.0,7.0,11.0,89.0
1814,A028975,A051765,PV22  ,2024JJ00,1007.0,1307.0,121.0,158.0,22.0,23.0,78.0,77.0,16.0,7.0,12.0,88.0
1815,A028975,A051765,PV23  ,2010JJ00,,,96.0,156.0,33.0,38.0,67.0,62.0,,,11.0,89.0
1816,A028975,A051765,PV23  ,2011JJ00,,,106.0,155.0,27.0,32.0,73.0,68.0,,,8.0,92.0
1817,A028975,A051765,PV23  ,2012JJ00,,,110.0,159.0,27.0,30.0,73.0,70.0,,,8.0,92.0
1818,A028975,A051765,PV23  ,2013JJ00,837.0,1263.0,100.0,151.0,33.0,34.0,67.0,66.0,20.0,7.0,10.0,90.0
1819,A028975,A051765,PV23  ,2014JJ00,796.0,1260.0,98.0,155.0,36.0,37.0,64.0,63.0,18.0,7.0,8.0,92.0
1820,A028975,A051765,PV23  ,2015JJ00,,,90.0,149.0,36.0,40.0,64.0,60.0,,,6.0,94.0
1821,A028975,A051765,PV23  ,2016JJ00,856.0,1181.0,112.0,155.0,24.0,27.0,76.0,73.0,18.0,7.0,6.0,94.0
1822,A028975,A051765,PV23  ,2017JJ00,858.0,1128.0,116.0,152.0,21.0,24.0,79.0,76.0,18.0,7.0,5.0,95.0
1823,A028975,A051765,PV23  ,2018JJ00,850.0,1114.0,116.0,152.0,20.0,24.0,80.0,76.0,18.0,7.0,5.0,95.0
1824,A028975,A051765,PV23  ,2019JJ00,895.0,1088.0,124.0,151.0,16.0,18.0,84.0,82.0,17.0,7.0,5.0,95.0
1825,A028975,A051765,PV23  ,2020JJ00,846.0,1025.0,121.0,147.0,16.0,17.0,84.0,83.0,17.0,7.0,5.0,95.0
1826,A028975,A051765,PV23  ,2021JJ00,861.0,1028.0,124.0,148.0,15.0,16.0,85.0,84.0,15.0,7.0,5.0,95.0
1827,A028975,A051765,PV23  ,2022JJ00,906.0,1065.0,129.0,151.0,14.0,15.0,86.0,85.0,16.0,7.0,5.0,95.0
1828,A028975,A051765,PV23  ,2023JJ00,905.0,1075.0,129.0,153.0,14.0,16.0,86.0,84.0,15.0,7.0,5.0,95.0
1829,A028975,A051765,PV23  ,2024JJ00,862.0,1062.0,117.0,144.0,18.0,19.0,82.0,81.0,14.0,7.0,7.0,93.0
1830,A028975,A051765,PV24  ,2010JJ00,,,44.0,149.0,68.0,71.0,32.0,29.0,,,11.0,89.0
1831,A028975,A051765,PV24  ,2011JJ00,,,49.0,142.0,61.0,66.0,39.0,34.0,,,17.0,83.0
1832,A028975,A051765,PV24  ,2012JJ00,,,59.0,150.0,58.0,61.0,42.0,39.0,,,16.0,84.0
1833,A028975,A051765,PV24  ,2013JJ00,417.0,1306.0,50.0,157.0,68.0,68.0,32.0,32.0,19.0,7.0,10.0,90.0
1834,A028975,A051765,PV24  ,2014JJ00,410.0,1317.0,49.0,158.0,69.0,69.0,31.0,31.0,21.0,7.0,10.0,90.0
1835,A028975,A051765,PV24  ,2015JJ00,,,38.0,152.0,71.0,75.0,29.0,25.0,,,15.0,85.0
1836,A028975,A051765,PV24  ,2016JJ00,475.0,1550.0,53.0,173.0,64.0,69.0,36.0,31.0,19.0,7.0,16.0,84.0
1837,A028975,A051765,PV24  ,2017JJ00,503.0,1366.0,61.0,165.0,63.0,63.0,38.0,37.0,13.0,7.0,17.0,83.0
1838,A028975,A051765,PV24  ,2018JJ00,560.0,1360.0,67.0,162.0,58.0,59.0,42.0,41.0,14.0,7.0,18.0,82.0
1839,A028975,A051765,PV24  ,2019JJ00,550.0,1257.0,68.0,155.0,55.0,56.0,45.0,44.0,18.0,7.0,10.0,90.0
1840,A028975,A051765,PV24  ,2020JJ00,510.0,1087.0,67.0,144.0,52.0,53.0,48.0,47.0,19.0,7.0,6.0,94.0
1841,A028975,A051765,PV24  ,2021JJ00,543.0,1216.0,69.0,155.0,55.0,55.0,45.0,45.0,12.0,7.0,9.0,91.0
1842,A028975,A051765,PV24  ,2022JJ00,593.0,1358.0,69.0,159.0,55.0,56.0,45.0,44.0,16.0,8.0,12.0,88.0
1843,A028975,A051765,PV24  ,2023JJ00,576.0,1381.0,69.0,167.0,58.0,58.0,42.0,42.0,18.0,7.0,10.0,90.0
1844,A028975,A051765,PV24  ,2024JJ00,556.0,1328.0,65.0,154.0,56.0,58.0,44.0,42.0,18.0,7.0,12.0,88.0
1845,A028975,A051765,PV25  ,2010JJ00,,,104.0,160.0,29.0,35.0,71.0,65.0,,,12.0,88.0
1846,A028975,A051765,PV25  ,2011JJ00,,,114.0,162.0,25.0,29.0,75.0,71.0,,,12.0,88.0
1847,A028975,A051765,PV25  ,2012JJ00,,,112.0,161.0,26.0,30.0,74.0,70.0,,,10.0,90.0
1848,A028975,A051765,PV25  ,2013JJ00,904.0,1388.0,102.0,156.0,34.0,35.0,66.0,65.0,19.0,7.0,14.0,86.0
1849,A028975,A051765,PV25  ,2014JJ00,869.0,1348.0,100.0,156.0,35.0,36.0,65.0,64.0,19.0,7.0,12.0,88.0
1850,A028975,A051765,PV25  ,2015JJ00,,,97.0,152.0,33.0,36.0,67.0,64.0,,,8.0,92.0
1851,A028975,A051765,PV25  ,2016JJ00,860.0,1222.0,110.0,157.0,27.0,30.0,73.0,70.0,18.0,7.0,8.0,92.0
1852,A028975,A051765,PV25  ,2017JJ00,814.0,1118.0,110.0,151.0,24.0,27.0,76.0,73.0,17.0,7.0,7.0,93.0
1853,A028975,A051765,PV25  ,2018JJ00,789.0,1078.0,111.0,151.0,23.0,27.0,77.0,73.0,17.0,6.0,6.0,94.0
1854,A028975,A051765,PV25  ,2019JJ00,812.0,1034.0,117.0,149.0,19.0,21.0,81.0,79.0,15.0,6.0,5.0,95.0
1855,A028975,A051765,PV25  ,2020JJ00,822.0,1044.0,119.0,151.0,19.0,21.0,81.0,79.0,14.0,6.0,7.0,93.0
1856,A028975,A051765,PV25  ,2021JJ00,851.0,1058.0,121.0,151.0,17.0,20.0,83.0,80.0,16.0,6.0,6.0,94.0
1857,A028975,A051765,PV25  ,2022JJ00,922.0,1122.0,129.0,157.0,16.0,18.0,84.0,82.0,16.0,7.0,6.0,94.0
1858,A028975,A051765,PV25  ,2023JJ00,944.0,1142.0,130.0,157.0,16.0,17.0,84.0,83.0,15.0,7.0,7.0,93.0
1859,A028975,A051765,PV25  ,2024JJ00,895.0,1112.0,119.0,148.0,18.0,20.0,82.0,80.0,15.0,7.0,7.0,93.0
1860,A028975,A051765,PV26  ,2010JJ00,,,125.0,164.0,22.0,23.0,78.0,77.0,,,29.0,71.0
1861,A028975,A051765,PV26  ,2011JJ00,,,138.0,171.0,14.0,19.0,86.0,81.0,,,26.0,74.0
1862,A028975,A051765,PV26  ,2012JJ00,,,135.0,164.0,16.0,17.0,84.0,83.0,,,26.0,74.0
1863,A028975,A051765,PV26  ,2013JJ00,1099.0,1501.0,116.0,158.0,26.0,27.0,74.0,73.0,18.0,8.0,17.0,83.0
1864,A028975,A051765,PV26  ,2014JJ00,1196.0,1602.0,125.0,168.0,25.0,25.0,75.0,75.0,18.0,8.0,19.0,81.0
1865,A028975,A051765,PV26  ,2015JJ00,,,124.0,164.0,23.0,24.0,77.0,76.0,,,17.0,83.0
1866,A028975,A051765,PV26  ,2016JJ00,1259.0,1479.0,139.0,163.0,13.0,15.0,87.0,85.0,19.0,7.0,15.0,85.0
1867,A028975,A051765,PV26  ,2017JJ00,1192.0,1368.0,139.0,160.0,11.0,13.0,89.0,87.0,18.0,7.0,12.0,88.0
1868,A028975,A051765,PV26  ,2018JJ00,1251.0,1407.0,148.0,167.0,10.0,11.0,90.0,89.0,17.0,7.0,12.0,88.0
1869,A028975,A051765,PV26  ,2019JJ00,1293.0,1422.0,151.0,166.0,9.0,9.0,91.0,91.0,18.0,7.0,13.0,87.0
1870,A028975,A051765,PV26  ,2020JJ00,1278.0,1381.0,154.0,166.0,7.0,7.0,93.0,93.0,17.0,7.0,11.0,89.0
1871,A028975,A051765,PV26  ,2021JJ00,1287.0,1376.0,152.0,162.0,6.0,6.0,94.0,94.0,17.0,7.0,12.0,88.0
1872,A028975,A051765,PV26  ,2022JJ00,1279.0,1359.0,159.0,169.0,6.0,6.0,94.0,94.0,17.0,7.0,10.0,90.0
1873,A028975,A051765,PV26  ,2023JJ00,1233.0,1319.0,150.0,161.0,7.0,7.0,93.0,93.0,18.0,7.0,9.0,91.0
1874,A028975,A051765,PV26  ,2024JJ00,1230.0,1340.0,140.0,152.0,8.0,8.0,92.0,92.0,16.0,8.0,15.0,85.0
1875,A028975,A051765,PV27  ,2010JJ00,,,147.0,171.0,13.0,14.0,87.0,86.0,,,37.0,63.0
1876,A028975,A051765,PV27  ,2011JJ00,,,155.0,173.0,8.0,10.0,92.0,90.0,,,44.0,56.0
1877,A028975,A051765,PV27  ,2012JJ00,,,149.0,167.0,8.0,11.0,92.0,89.0,,,41.0,59.0
1878,A028975,A051765,PV27  ,2013JJ00,1700.0,1923.0,148.0,168.0,12.0,12.0,88.0,88.0,20.0,8.0,28.0,72.0
1879,A028975,A051765,PV27  ,2014JJ00,1697.0,1969.0,150.0,173.0,14.0,14.0,86.0,86.0,19.0,8.0,29.0,71.0
1880,A028975,A051765,PV27  ,2015JJ00,,,146.0,170.0,13.0,15.0,87.0,85.0,,,28.0,72.0
1881,A028975,A051765,PV27  ,2016JJ00,1977.0,2155.0,162.0,176.0,7.0,8.0,93.0,92.0,19.0,8.0,38.0,62.0
1882,A028975,A051765,PV27  ,2017JJ00,1855.0,2005.0,160.0,173.0,6.0,8.0,94.0,92.0,19.0,8.0,34.0,66.0
1883,A028975,A051765,PV27  ,2018JJ00,1843.0,2021.0,166.0,182.0,7.0,9.0,93.0,91.0,18.0,8.0,32.0,68.0
1884,A028975,A051765,PV27  ,2019JJ00,1781.0,1877.0,164.0,173.0,5.0,5.0,95.0,95.0,18.0,8.0,30.0,70.0
1885,A028975,A051765,PV27  ,2020JJ00,1820.0,1901.0,167.0,175.0,4.0,4.0,96.0,96.0,18.0,8.0,32.0,68.0
1886,A028975,A051765,PV27  ,2021JJ00,1740.0,1792.0,167.0,172.0,3.0,3.0,97.0,97.0,17.0,8.0,30.0,70.0
1887,A028975,A051765,PV27  ,2022JJ00,1836.0,1908.0,175.0,182.0,3.0,4.0,97.0,96.0,17.0,7.0,31.0,69.0
1888,A028975,A051765,PV27  ,2023JJ00,1728.0,1805.0,166.0,173.0,3.0,4.0,97.0,96.0,17.0,8.0,30.0,70.0
1889,A028975,A051765,PV27  ,2024JJ00,1769.0,1857.0,165.0,173.0,4.0,5.0,96.0,95.0,17.0,8.0,31.0,69.0
1890,A028975,A051765,PV28  ,2010JJ00,,,151.0,174.0,11.0,13.0,89.0,87.0,,,30.0,70.0
1891,A028975,A051765,PV28  ,2011JJ00,,,161.0,178.0,7.0,10.0,93.0,90.0,,,32.0,68.0
1892,A028975,A051765,PV28  ,2012JJ00,,,149.0,170.0,11.0,13.0,89.0,87.0,,,30.0,70.0
1893,A028975,A051765,PV28  ,2013JJ00,1463.0,1807.0,137.0,170.0,19.0,19.0,81.0,81.0,19.0,8.0,26.0,74.0
1894,A028975,A051765,PV28  ,2014JJ00,1514.0,1809.0,147.0,176.0,16.0,16.0,84.0,84.0,18.0,8.0,25.0,75.0
1895,A028975,A051765,PV28  ,2015JJ00,,,148.0,171.0,12.0,13.0,88.0,87.0,,,24.0,76.0
1896,A028975,A051765,PV28  ,2016JJ00,1670.0,1862.0,159.0,177.0,9.0,10.0,91.0,90.0,19.0,8.0,26.0,74.0
1897,A028975,A051765,PV28  ,2017JJ00,1559.0,1682.0,160.0,173.0,6.0,7.0,94.0,93.0,18.0,7.0,21.0,79.0
1898,A028975,A051765,PV28  ,2018JJ00,1561.0,1698.0,163.0,177.0,7.0,8.0,93.0,92.0,18.0,7.0,20.0,80.0
1899,A028975,A051765,PV28  ,2019JJ00,1566.0,1681.0,163.0,174.0,6.0,7.0,94.0,93.0,18.0,8.0,20.0,80.0
1900,A028975,A051765,PV28  ,2020JJ00,1553.0,1653.0,164.0,175.0,6.0,6.0,94.0,94.0,17.0,7.0,22.0,78.0
1901,A028975,A051765,PV28  ,2021JJ00,1532.0,1616.0,162.0,171.0,5.0,5.0,95.0,95.0,17.0,7.0,21.0,79.0
1902,A028975,A051765,PV28  ,2022JJ00,1642.0,1713.0,175.0,183.0,4.0,4.0,96.0,96.0,17.0,7.0,21.0,79.0
1903,A028975,A051765,PV28  ,2023JJ00,1496.0,1563.0,160.0,167.0,3.0,4.0,97.0,96.0,17.0,7.0,21.0,79.0
1904,A028975,A051765,PV28  ,2024JJ00,1445.0,1563.0,145.0,157.0,7.0,8.0,93.0,92.0,16.0,8.0,24.0,76.0
1905,A028975,A051765,PV29  ,2010JJ00,,,80.0,148.0,29.0,46.0,71.0,54.0,,,14.0,86.0
1906,A028975,A051765,PV29  ,2011JJ00,,,88.0,155.0,38.0,43.0,62.0,57.0,,,12.0,88.0
1907,A028975,A051765,PV29  ,2012JJ00,,,86.0,157.0,38.0,46.0,62.0,54.0,,,18.0,82.0
1908,A028975,A051765,PV29  ,2013JJ00,723.0,1494.0,73.0,150.0,50.0,52.0,50.0,48.0,21.0,7.0,21.0,79.0
1909,A028975,A051765,PV29  ,2014JJ00,657.0,1326.0,79.0,159.0,50.0,50.0,50.0,50.0,16.0,7.0,15.0,85.0
1910,A028975,A051765,PV29  ,2015JJ00,,,78.0,159.0,50.0,51.0,50.0,49.0,,,11.0,89.0
1911,A028975,A051765,PV29  ,2016JJ00,964.0,1458.0,109.0,165.0,25.0,34.0,75.0,66.0,18.0,7.0,17.0,83.0
1912,A028975,A051765,PV29  ,2017JJ00,701.0,1123.0,93.0,149.0,29.0,38.0,71.0,62.0,15.0,7.0,12.0,88.0
1913,A028975,A051765,PV29  ,2018JJ00,684.0,1016.0,101.0,150.0,28.0,33.0,72.0,67.0,15.0,6.0,5.0,95.0
1914,A028975,A051765,PV29  ,2019JJ00,757.0,1039.0,105.0,144.0,20.0,27.0,80.0,73.0,13.0,6.0,11.0,89.0
1915,A028975,A051765,PV29  ,2020JJ00,757.0,1086.0,102.0,146.0,26.0,30.0,74.0,70.0,12.0,7.0,15.0,85.0
1916,A028975,A051765,PV29  ,2021JJ00,720.0,958.0,113.0,150.0,21.0,25.0,79.0,75.0,10.0,6.0,7.0,93.0
