ID,LandbouwgoederenEnDiensten,Perioden,OutputTegenAfProducentwaarde_1,OutputBasisprijzen_2,OutputTegenAfProducentwaarde_3,OutputBasisprijzen_4,OutputTegenAfProducentwaarde_5,OutputBasisprijzen_6,OutputTegenAfProducentwaarde_7,OutputBasisprijzen_8
597,A045440,2012JJ00,7.0,7.0,6.0,6.0,65.0,65.0,121.3,121.3
598,A045440,2013JJ00,6.0,6.0,5.0,5.0,-15.0,-15.0,121.3,121.3
599,A045440,2014JJ00,6.0,6.0,5.0,5.0,-4.1,-4.1,121.9,121.9
600,A045440,2015JJ00,6.0,6.0,6.0,6.0,23.1,23.1,100.0,100.0
601,A045440,2016JJ00,6.0,6.0,6.0,6.0,-1.9,-1.9,96.7,96.7
602,A045440,2017JJ00,5.0,5.0,5.0,5.0,-15.3,-15.3,100.2,100.2
603,A045440,2018JJ00,4.0,4.0,5.0,5.0,-7.9,-7.9,84.6,84.6
604,A045440,2019JJ00,5.0,5.0,6.0,6.0,28.7,28.7,88.4,88.4
605,A045440,2020JJ00,4.0,4.0,5.0,5.0,-19.0,-19.0,87.5,87.5
606,A045440,2021JJ00,6.0,6.0,6.0,6.0,26.1,26.1,105.0,105.0
607,A045440,2022JJ00,8.0,8.0,6.0,6.0,-5.4,-5.4,138.0,138.0
608,A045440,2023JJ00,,,,,,,,
609,A045441,1995JJ00,559.0,635.0,725.0,698.0,,,77.1,91.0
610,A045441,1996JJ00,575.0,653.0,694.0,674.0,-4.2,-3.3,82.8,96.9
611,A045441,1997JJ00,562.0,645.0,806.0,774.0,16.0,14.8,69.7,83.3
612,A045441,1998JJ00,484.0,565.0,787.0,756.0,-2.3,-2.4,61.5,74.8
613,A045441,1999JJ00,483.0,561.0,774.0,740.0,-1.7,-2.0,62.5,75.7
614,A045441,2000JJ00,450.0,539.0,738.0,726.0,-4.6,-1.9,61.0,74.3
615,A045441,2001JJ00,525.0,620.0,727.0,716.0,-1.5,-1.4,72.2,86.6
616,A045441,2002JJ00,558.0,649.0,732.0,726.0,0.7,1.4,76.3,89.5
617,A045441,2003JJ00,496.0,575.0,683.0,687.0,-6.6,-5.3,72.6,83.7
618,A045441,2004JJ00,614.0,642.0,784.0,778.0,14.8,13.2,78.3,82.6
619,A045441,2005JJ00,514.0,515.0,722.0,722.0,-7.9,-7.2,71.2,71.3
620,A045441,2006JJ00,447.0,447.0,631.0,631.0,-12.6,-12.6,70.9,70.9
621,A045441,2007JJ00,539.0,539.0,650.0,650.0,3.0,3.0,83.0,83.0
622,A045441,2008JJ00,565.0,565.0,706.0,706.0,8.7,8.7,80.0,80.0
623,A045441,2009JJ00,522.0,522.0,711.0,711.0,0.7,0.7,73.4,73.4
624,A045441,2010JJ00,589.0,589.0,686.0,686.0,-3.5,-3.5,85.7,85.7
625,A045441,2011JJ00,807.0,807.0,690.0,690.0,0.5,0.5,116.9,116.9
626,A045441,2012JJ00,800.0,800.0,692.0,692.0,0.3,0.3,115.5,115.5
627,A045441,2013JJ00,725.0,725.0,678.0,678.0,-2.1,-2.1,106.9,106.9
628,A045441,2014JJ00,748.0,748.0,701.0,701.0,3.4,3.4,106.7,106.7
629,A045441,2015JJ00,599.0,599.0,599.0,599.0,-14.6,-14.6,100.0,100.0
630,A045441,2016JJ00,629.0,629.0,618.0,618.0,3.3,3.3,101.6,101.6
631,A045441,2017JJ00,644.0,644.0,678.0,678.0,9.7,9.7,94.9,94.9
632,A045441,2018JJ00,683.0,683.0,601.0,601.0,-11.4,-11.4,113.6,113.6
633,A045441,2019JJ00,708.0,708.0,597.0,597.0,-0.7,-0.7,118.5,118.5
634,A045441,2020JJ00,753.0,753.0,624.0,624.0,4.4,4.4,120.8,120.8
635,A045441,2021JJ00,724.0,724.0,610.0,610.0,-2.2,-2.2,118.8,118.8
636,A045441,2022JJ00,803.0,803.0,602.0,602.0,-1.3,-1.3,133.4,133.4
637,A045441,2023JJ00,957.0,957.0,606.0,606.0,0.6,0.6,158.0,158.0
638,A045442,1995JJ00,248.0,324.0,266.0,254.0,,,93.3,127.4
639,A045442,1996JJ00,251.0,329.0,264.0,255.0,-0.7,0.2,95.2,129.4
640,A045442,1997JJ00,248.0,331.0,298.0,283.0,13.0,11.3,83.2,116.8
641,A045442,1998JJ00,192.0,272.0,258.0,253.0,-13.5,-10.9,74.4,107.8
642,A045442,1999JJ00,202.0,279.0,302.0,281.0,17.3,11.0,66.8,99.6
643,A045442,2000JJ00,149.0,238.0,271.0,271.0,-10.5,-3.5,55.1,87.9
644,A045442,2001JJ00,194.0,289.0,270.0,269.0,-0.3,-0.6,71.9,107.5
645,A045442,2002JJ00,187.0,278.0,286.0,285.0,6.0,5.7,65.4,97.6
646,A045442,2003JJ00,187.0,266.0,294.0,293.0,2.9,2.8,63.6,90.9
647,A045442,2004JJ00,196.0,225.0,299.0,299.0,1.6,2.3,65.6,75.1
648,A045442,2005JJ00,192.0,192.0,325.0,325.0,8.6,8.5,59.0,59.1
649,A045442,2006JJ00,183.0,183.0,306.0,306.0,-5.8,-5.8,59.8,59.8
650,A045442,2007JJ00,243.0,243.0,324.0,324.0,5.8,5.8,74.9,74.9
651,A045442,2008JJ00,274.0,274.0,386.0,386.0,19.2,19.2,71.1,71.1
652,A045442,2009JJ00,229.0,229.0,392.0,392.0,1.5,1.5,58.6,58.6
653,A045442,2010JJ00,265.0,265.0,371.0,371.0,-5.4,-5.4,71.5,71.5
654,A045442,2011JJ00,346.0,346.0,379.0,379.0,2.1,2.1,91.3,91.3
655,A045442,2012JJ00,386.0,386.0,383.0,383.0,1.1,1.1,100.8,100.8
656,A045442,2013JJ00,413.0,413.0,368.0,368.0,-3.8,-3.8,112.0,112.0
657,A045442,2014JJ00,436.0,436.0,387.0,387.0,5.1,5.1,112.5,112.5
658,A045442,2015JJ00,286.0,286.0,286.0,286.0,-26.1,-26.1,100.0,100.0
659,A045442,2016JJ00,295.0,295.0,306.0,306.0,6.9,6.9,96.6,96.6
660,A045442,2017JJ00,346.0,346.0,370.0,370.0,21.1,21.1,93.5,93.5
661,A045442,2018JJ00,341.0,341.0,302.0,302.0,-18.4,-18.4,112.8,112.8
662,A045442,2019JJ00,359.0,359.0,299.0,299.0,-1.2,-1.2,120.1,120.1
663,A045442,2020JJ00,434.0,434.0,325.0,325.0,9.0,9.0,133.3,133.3
664,A045442,2021JJ00,384.0,384.0,311.0,311.0,-4.6,-4.6,123.8,123.8
665,A045442,2022JJ00,475.0,475.0,306.0,306.0,-1.4,-1.4,155.1,155.1
666,A045442,2023JJ00,,,,,,,,
667,A045443,1995JJ00,3.0,3.0,6.0,6.0,,,47.0,47.0
668,A045443,1996JJ00,3.0,3.0,6.0,6.0,-1.7,-1.7,48.6,48.6
669,A045443,1997JJ00,3.0,3.0,5.0,5.0,-13.8,-13.8,66.3,66.3
670,A045443,1998JJ00,3.0,3.0,4.0,4.0,-19.6,-19.6,63.2,63.2
671,A045443,1999JJ00,2.0,2.0,4.0,4.0,-2.4,-2.4,52.6,52.6
672,A045443,2000JJ00,2.0,2.0,4.0,4.0,-8.2,-8.2,55.0,55.0
673,A045443,2001JJ00,2.0,2.0,3.0,3.0,-12.0,-12.0,64.6,64.6
674,A045443,2002JJ00,2.0,2.0,3.0,3.0,-11.8,-11.8,74.4,74.4
675,A045443,2003JJ00,1.0,1.0,2.0,2.0,-26.9,-26.9,70.9,70.9
676,A045443,2004JJ00,2.0,2.0,2.0,2.0,14.6,14.6,65.0,65.0
677,A045443,2005JJ00,1.0,1.0,2.0,2.0,-30.7,-30.7,62.2,62.2
678,A045443,2006JJ00,1.0,1.0,1.0,1.0,-32.6,-32.6,63.0,63.0
679,A045443,2007JJ00,1.0,1.0,1.0,1.0,-12.7,-12.7,75.4,75.4
680,A045443,2008JJ00,1.0,1.0,1.0,1.0,5.6,5.6,85.3,85.3
681,A045443,2009JJ00,1.0,1.0,1.0,1.0,-7.4,-7.4,78.8,78.8
682,A045443,2010JJ00,1.0,1.0,1.0,1.0,8.4,8.4,103.2,103.2
683,A045443,2011JJ00,1.0,1.0,1.0,1.0,-16.1,-16.1,118.5,118.5
684,A045443,2012JJ00,1.0,1.0,1.0,1.0,-8.0,-8.0,122.3,122.3
685,A045443,2013JJ00,1.0,1.0,1.0,1.0,-1.1,-1.1,110.7,110.7
686,A045443,2014JJ00,1.0,1.0,1.0,1.0,6.1,6.1,107.3,107.3
687,A045443,2015JJ00,1.0,1.0,1.0,1.0,50.0,50.0,100.0,100.0
688,A045443,2016JJ00,2.0,2.0,2.0,2.0,67.0,67.0,102.3,102.3
689,A045443,2017JJ00,4.0,4.0,5.0,5.0,116.8,116.8,94.8,94.8
690,A045443,2018JJ00,6.0,6.0,5.0,5.0,9.8,9.8,112.4,112.4
691,A045443,2019JJ00,7.0,7.0,6.0,6.0,14.6,14.6,117.2,117.2
692,A045443,2020JJ00,8.0,8.0,6.0,6.0,13.6,13.6,119.2,119.2
693,A045443,2021JJ00,8.0,8.0,7.0,7.0,11.7,11.7,115.2,115.2
694,A045443,2022JJ00,10.0,10.0,8.0,8.0,7.4,7.4,130.6,130.6
695,A045443,2023JJ00,,,,,,,,
696,A045444,1995JJ00,308.0,308.0,422.0,422.0,,,73.0,73.0
697,A045444,1996JJ00,321.0,321.0,393.0,393.0,-7.1,-7.1,81.7,81.7
698,A045444,1997JJ00,311.0,311.0,466.0,466.0,18.6,18.6,66.7,66.7
699,A045444,1998JJ00,290.0,290.0,497.0,497.0,6.8,6.8,58.3,58.3
700,A045444,1999JJ00,279.0,279.0,426.0,426.0,-14.3,-14.3,65.5,65.5
701,A045444,2000JJ00,299.0,299.0,425.0,425.0,-0.3,-0.3,70.4,70.4
702,A045444,2001JJ00,329.0,329.0,416.0,416.0,-2.0,-2.0,78.9,78.9
703,A045444,2002JJ00,369.0,369.0,407.0,407.0,-2.4,-2.4,90.8,90.8
704,A045444,2003JJ00,307.0,307.0,360.0,360.0,-11.4,-11.4,85.2,85.2
705,A045444,2004JJ00,416.0,416.0,442.0,442.0,22.8,22.8,94.0,94.0
706,A045444,2005JJ00,322.0,322.0,373.0,373.0,-15.6,-15.6,86.1,86.1
707,A045444,2006JJ00,264.0,264.0,311.0,311.0,-16.7,-16.7,84.7,84.7
708,A045444,2007JJ00,296.0,296.0,314.0,314.0,1.1,1.1,94.1,94.1
709,A045444,2008JJ00,290.0,290.0,315.0,315.0,0.2,0.2,91.9,91.9
710,A045444,2009JJ00,292.0,292.0,315.0,315.0,-0.1,-0.1,92.8,92.8
711,A045444,2010JJ00,322.0,322.0,308.0,308.0,-2.0,-2.0,104.5,104.5
712,A045444,2011JJ00,460.0,460.0,306.0,306.0,-0.7,-0.7,150.3,150.3
713,A045444,2012JJ00,413.0,413.0,306.0,306.0,-0.2,-0.2,135.2,135.2
714,A045444,2013JJ00,311.0,311.0,304.0,304.0,-0.4,-0.4,102.3,102.3
715,A045444,2014JJ00,312.0,312.0,307.0,307.0,1.1,1.1,101.4,101.4
716,A045444,2015JJ00,311.0,311.0,311.0,311.0,1.3,1.3,100.0,100.0
717,A045444,2016JJ00,331.0,331.0,311.0,311.0,-0.2,-0.2,106.6,106.6
718,A045444,2017JJ00,293.0,293.0,307.0,307.0,-1.2,-1.2,95.6,95.6
719,A045444,2018JJ00,337.0,337.0,297.0,297.0,-3.4,-3.4,113.5,113.5
720,A045444,2019JJ00,342.0,342.0,295.0,295.0,-0.4,-0.4,115.9,115.9
721,A045444,2020JJ00,312.0,312.0,294.0,294.0,-0.6,-0.6,106.1,106.1
722,A045444,2021JJ00,331.0,331.0,296.0,296.0,0.7,0.7,112.1,112.1
723,A045444,2022JJ00,318.0,318.0,292.0,292.0,-1.4,-1.4,109.1,109.1
724,A045444,2023JJ00,,,,,,,,
725,A045445,1995JJ00,6023.0,6031.0,8429.0,8440.0,,,71.5,71.5
726,A045445,1996JJ00,6296.0,6298.0,8389.0,8392.0,-0.5,-0.6,75.1,75.1
727,A045445,1997JJ00,6825.0,6826.0,8840.0,8841.0,5.4,5.4,77.2,77.2
728,A045445,1998JJ00,7030.0,7031.0,8791.0,8792.0,-0.6,-0.6,80.0,80.0
729,A045445,1999JJ00,6862.0,6862.0,9149.0,9150.0,4.1,4.1,75.0,75.0
730,A045445,2000JJ00,7285.0,7285.0,9123.0,9123.0,-0.3,-0.3,79.9,79.9
731,A045445,2001JJ00,7276.0,7276.0,8929.0,8929.0,-2.1,-2.1,81.5,81.5
732,A045445,2002JJ00,7639.0,7639.0,8897.0,8897.0,-0.4,-0.4,85.9,85.9
733,A045445,2003JJ00,7944.0,7944.0,9119.0,9119.0,2.5,2.5,87.1,87.1
734,A045445,2004JJ00,7490.0,7490.0,9396.0,9396.0,3.0,3.0,79.7,79.7
735,A045445,2005JJ00,7772.0,7772.0,9315.0,9315.0,-0.9,-0.9,83.4,83.4
736,A045445,2006JJ00,8290.0,8290.0,9258.0,9258.0,-0.6,-0.6,89.5,89.5
737,A045445,2007JJ00,8699.0,8699.0,9390.0,9390.0,1.4,1.4,92.6,92.6
738,A045445,2008JJ00,8465.0,8465.0,9537.0,9537.0,1.6,1.6,88.8,88.8
739,A045445,2009JJ00,7974.0,7974.0,9565.0,9565.0,0.3,0.3,83.4,83.4
740,A045445,2010JJ00,9007.0,9007.0,9562.0,9562.0,0.0,0.0,94.2,94.2
741,A045445,2011JJ00,8358.0,8358.0,9448.0,9448.0,-1.2,-1.2,88.5,88.5
742,A045445,2012JJ00,8524.0,8524.0,9344.0,9344.0,-1.1,-1.1,91.2,91.2
743,A045445,2013JJ00,9008.0,9008.0,9359.0,9359.0,0.2,0.2,96.3,96.3
744,A045445,2014JJ00,8888.0,8888.0,9519.0,9519.0,1.7,1.7,93.4,93.4
745,A045445,2015JJ00,9524.0,9524.0,9524.0,9524.0,0.0,0.0,100.0,100.0
746,A045445,2016JJ00,9421.0,9421.0,9489.0,9489.0,-0.4,-0.4,99.3,99.3
747,A045445,2017JJ00,9484.0,9484.0,9531.0,9531.0,0.4,0.4,99.5,99.5
748,A045445,2018JJ00,9436.0,9436.0,9354.0,9354.0,-1.9,-1.9,100.9,100.9
749,A045445,2019JJ00,9791.0,9791.0,9456.0,9456.0,1.1,1.1,103.5,103.5
750,A045445,2020JJ00,9755.0,9755.0,9195.0,9195.0,-2.8,-2.8,106.1,106.1
751,A045445,2021JJ00,11155.0,11155.0,9672.0,9672.0,5.2,5.2,115.3,115.3
752,A045445,2022JJ00,10767.0,10767.0,8984.0,8984.0,-7.1,-7.1,119.8,119.8
753,A045445,2023JJ00,10949.0,10949.0,8576.0,8576.0,-4.5,-4.5,127.7,127.7
754,A045446,1995JJ00,2025.0,2033.0,2311.0,2319.0,,,87.6,87.7
755,A045446,1996JJ00,2113.0,2115.0,2193.0,2195.0,-5.1,-5.4,96.4,96.4
756,A045446,1997JJ00,2365.0,2365.0,2379.0,2380.0,8.5,8.4,99.4,99.4
757,A045446,1998JJ00,2376.0,2376.0,2341.0,2342.0,-1.6,-1.6,101.5,101.5
758,A045446,1999JJ00,2182.0,2182.0,2390.0,2390.0,2.1,2.1,91.3,91.3
759,A045446,2000JJ00,2287.0,2287.0,2306.0,2306.0,-3.5,-3.5,99.2,99.2
760,A045446,2001JJ00,2201.0,2201.0,2326.0,2326.0,0.9,0.9,94.6,94.6
761,A045446,2002JJ00,2335.0,2335.0,2372.0,2372.0,2.0,2.0,98.4,98.4
762,A045446,2003JJ00,2512.0,2512.0,2459.0,2459.0,3.6,3.6,102.2,102.2
763,A045446,2004JJ00,2142.0,2142.0,2521.0,2521.0,2.5,2.5,85.0,85.0
764,A045446,2005JJ00,2242.0,2242.0,2586.0,2586.0,2.6,2.6,86.7,86.7
765,A045446,2006JJ00,2520.0,2520.0,2537.0,2537.0,-1.9,-1.9,99.3,99.3
766,A045446,2007JJ00,2491.0,2491.0,2648.0,2648.0,4.4,4.4,94.1,94.1
767,A045446,2008JJ00,2382.0,2382.0,2756.0,2756.0,4.1,4.1,86.4,86.4
768,A045446,2009JJ00,2071.0,2071.0,2868.0,2868.0,4.1,4.1,72.2,72.2
769,A045446,2010JJ00,2724.0,2724.0,2792.0,2792.0,-2.6,-2.6,97.5,97.5
770,A045446,2011JJ00,2143.0,2143.0,2812.0,2812.0,0.7,0.7,76.2,76.2
771,A045446,2012JJ00,2330.0,2330.0,2776.0,2776.0,-1.3,-1.3,83.9,83.9
772,A045446,2013JJ00,2588.0,2588.0,2832.0,2832.0,2.0,2.0,91.4,91.4
773,A045446,2014JJ00,2383.0,2383.0,2930.0,2930.0,3.5,3.5,81.3,81.3
774,A045446,2015JJ00,2946.0,2946.0,2946.0,2946.0,0.5,0.5,100.0,100.0
775,A045446,2016JJ00,2610.0,2610.0,2861.0,2861.0,-2.9,-2.9,91.2,91.2
776,A045446,2017JJ00,2462.0,2462.0,3001.0,3001.0,4.9,4.9,82.1,82.1
777,A045446,2018JJ00,2659.0,2659.0,2909.0,2909.0,-3.0,-3.0,91.4,91.4
778,A045446,2019JJ00,2911.0,2911.0,3008.0,3008.0,3.4,3.4,96.8,96.8
779,A045446,2020JJ00,2816.0,2816.0,3051.0,3051.0,1.4,1.4,92.3,92.3
780,A045446,2021JJ00,3023.0,3023.0,3111.0,3111.0,2.0,2.0,97.1,97.1
781,A045446,2022JJ00,3014.0,3014.0,2805.0,2805.0,-9.9,-9.9,107.5,107.5
782,A045446,2023JJ00,3253.0,3253.0,2721.0,2721.0,-3.0,-3.0,119.5,119.5
783,A045447,1995JJ00,36.0,36.0,22.0,22.0,,,169.1,169.1
784,A045447,1996JJ00,32.0,32.0,23.0,23.0,4.7,4.7,140.0,140.0
785,A045447,1997JJ00,34.0,34.0,23.0,23.0,0.4,0.4,148.6,148.6
786,A045447,1998JJ00,30.0,30.0,24.0,24.0,6.8,6.8,123.6,123.6
787,A045447,1999JJ00,31.0,31.0,25.0,25.0,4.3,4.3,122.9,122.9
788,A045447,2000JJ00,33.0,33.0,25.0,25.0,0.9,0.9,129.3,129.3
789,A045447,2001JJ00,37.0,37.0,24.0,24.0,-7.6,-7.6,155.7,155.7
790,A045447,2002JJ00,36.0,36.0,25.0,25.0,4.6,4.6,144.2,144.2
791,A045447,2003JJ00,35.0,35.0,25.0,25.0,-0.3,-0.3,141.1,141.1
792,A045447,2004JJ00,28.0,28.0,24.0,24.0,-0.3,-0.3,114.4,114.4
793,A045447,2005JJ00,27.0,27.0,25.0,25.0,0.4,0.4,111.2,111.2
794,A045447,2006JJ00,31.0,31.0,23.0,23.0,-7.0,-7.0,136.6,136.6
795,A045447,2007JJ00,29.0,29.0,26.0,26.0,15.5,15.5,108.2,108.2
796,A045447,2008JJ00,33.0,33.0,28.0,28.0,7.3,7.3,114.8,114.8
797,A045447,2009JJ00,25.0,25.0,23.0,23.0,-19.3,-19.3,111.4,111.4
798,A045447,2010JJ00,25.0,25.0,24.0,24.0,3.1,3.1,104.4,104.4
799,A045447,2011JJ00,24.0,24.0,22.0,22.0,-7.7,-7.7,109.5,109.5
800,A045447,2012JJ00,22.0,22.0,20.0,20.0,-6.5,-6.5,107.7,107.7
801,A045447,2013JJ00,23.0,23.0,20.0,20.0,-2.8,-2.8,114.5,114.5
802,A045447,2014JJ00,20.0,20.0,21.0,21.0,4.8,4.8,97.3,97.3
803,A045447,2015JJ00,26.0,26.0,26.0,26.0,26.3,26.3,100.0,100.0
804,A045447,2016JJ00,37.0,37.0,25.0,25.0,-5.6,-5.6,149.1,149.1
805,A045447,2017JJ00,26.0,26.0,28.0,28.0,14.1,14.1,93.7,93.7
806,A045447,2018JJ00,30.0,30.0,27.0,27.0,-5.7,-5.7,114.8,114.8
807,A045447,2019JJ00,36.0,36.0,27.0,27.0,1.3,1.3,134.0,134.0
808,A045447,2020JJ00,44.0,44.0,27.0,27.0,1.5,1.5,162.1,162.1
809,A045447,2021JJ00,39.0,39.0,30.0,30.0,9.8,9.8,128.7,128.7
810,A045447,2022JJ00,41.0,41.0,29.0,29.0,-4.7,-4.7,144.7,144.7
811,A045447,2023JJ00,,,,,,,,
812,A045448,1995JJ00,385.0,393.0,474.0,482.0,,,81.1,81.5
813,A045448,1996JJ00,481.0,483.0,391.0,393.0,-17.6,-18.6,123.1,123.1
814,A045448,1997JJ00,489.0,489.0,442.0,442.0,13.1,12.6,110.6,110.6
815,A045448,1998JJ00,506.0,507.0,448.0,448.0,1.3,1.4,113.1,113.1
816,A045448,1999JJ00,474.0,475.0,467.0,467.0,4.3,4.2,101.6,101.6
817,A045448,2000JJ00,595.0,595.0,472.0,472.0,1.2,1.1,126.0,126.0
818,A045448,2001JJ00,430.0,430.0,502.0,502.0,6.4,6.4,85.6,85.6
819,A045448,2002JJ00,574.0,574.0,512.0,512.0,1.9,1.9,112.1,112.1
820,A045448,2003JJ00,633.0,633.0,551.0,551.0,7.6,7.6,114.9,114.9
821,A045448,2004JJ00,536.0,536.0,603.0,603.0,9.4,9.4,88.9,88.9
822,A045448,2005JJ00,691.0,691.0,614.0,614.0,1.8,1.8,112.6,112.6
823,A045448,2006JJ00,709.0,709.0,628.0,628.0,2.3,2.3,112.9,112.9
824,A045448,2007JJ00,639.0,639.0,642.0,642.0,2.2,2.2,99.6,99.6
825,A045448,2008JJ00,620.0,620.0,689.0,689.0,7.4,7.4,89.9,89.9
826,A045448,2009JJ00,537.0,537.0,757.0,757.0,9.8,9.8,70.9,70.9
827,A045448,2010JJ00,795.0,795.0,772.0,772.0,2.1,2.1,103.0,103.0
828,A045448,2011JJ00,499.0,499.0,772.0,772.0,0.0,0.0,64.6,64.6
829,A045448,2012JJ00,683.0,683.0,754.0,754.0,-2.4,-2.4,90.7,90.7
830,A045448,2013JJ00,599.0,599.0,800.0,800.0,6.1,6.1,74.8,74.8
831,A045448,2014JJ00,707.0,707.0,843.0,843.0,5.3,5.3,84.0,84.0
832,A045448,2015JJ00,833.0,833.0,833.0,833.0,-1.1,-1.1,100.0,100.0
833,A045448,2016JJ00,702.0,702.0,842.0,842.0,1.1,1.1,83.4,83.4
834,A045448,2017JJ00,769.0,769.0,852.0,852.0,1.1,1.1,90.3,90.3
835,A045448,2018JJ00,658.0,658.0,852.0,852.0,0.0,0.0,77.3,77.3
836,A045448,2019JJ00,745.0,745.0,852.0,852.0,0.0,0.0,87.5,87.5
837,A045448,2020JJ00,655.0,655.0,852.0,852.0,0.0,0.0,77.0,77.0
838,A045448,2021JJ00,858.0,858.0,823.0,823.0,-3.3,-3.3,104.2,104.2
839,A045448,2022JJ00,826.0,826.0,720.0,720.0,-12.5,-12.5,114.6,114.6
840,A045448,2023JJ00,,,,,,,,
841,A045449,1995JJ00,1604.0,1604.0,1866.0,1866.0,,,86.0,86.0
842,A045449,1996JJ00,1601.0,1601.0,1822.0,1822.0,-2.3,-2.3,87.8,87.8
843,A045449,1997JJ00,1843.0,1843.0,1955.0,1955.0,7.3,7.3,94.2,94.2
844,A045449,1998JJ00,1840.0,1840.0,1905.0,1905.0,-2.6,-2.6,96.5,96.5
845,A045449,1999JJ00,1677.0,1677.0,1933.0,1933.0,1.4,1.4,86.7,86.7
846,A045449,2000JJ00,1660.0,1660.0,1838.0,1838.0,-4.9,-4.9,90.3,90.3
847,A045449,2001JJ00,1734.0,1734.0,1821.0,1821.0,-0.9,-0.9,95.2,95.2
848,A045449,2002JJ00,1726.0,1726.0,1857.0,1857.0,2.0,2.0,93.0,93.0
849,A045449,2003JJ00,1845.0,1845.0,1901.0,1901.0,2.4,2.4,97.0,97.0
850,A045449,2004JJ00,1579.0,1579.0,1905.0,1905.0,0.2,0.2,82.9,82.9
851,A045449,2005JJ00,1523.0,1523.0,1961.0,1961.0,2.9,2.9,77.7,77.7
852,A045449,2006JJ00,1780.0,1780.0,1887.0,1887.0,-3.7,-3.7,94.3,94.3
853,A045449,2007JJ00,1824.0,1824.0,1983.0,1983.0,5.1,5.1,92.0,92.0
854,A045449,2008JJ00,1730.0,1730.0,2040.0,2040.0,2.8,2.8,84.8,84.8
855,A045449,2009JJ00,1509.0,1509.0,2090.0,2090.0,2.5,2.5,72.2,72.2
856,A045449,2010JJ00,1904.0,1904.0,1997.0,1997.0,-4.4,-4.4,95.3,95.3
857,A045449,2011JJ00,1621.0,1621.0,2020.0,2020.0,1.1,1.1,80.2,80.2
858,A045449,2012JJ00,1625.0,1625.0,2002.0,2002.0,-0.9,-0.9,81.2,81.2
859,A045449,2013JJ00,1966.0,1966.0,2009.0,2009.0,0.3,0.3,97.9,97.9
860,A045449,2014JJ00,1655.0,1655.0,2067.0,2067.0,2.9,2.9,80.1,80.1
861,A045449,2015JJ00,2087.0,2087.0,2087.0,2087.0,1.0,1.0,100.0,100.0
862,A045449,2016JJ00,1870.0,1870.0,1994.0,1994.0,-4.4,-4.4,93.8,93.8
863,A045449,2017JJ00,1667.0,1667.0,2116.0,2116.0,6.1,6.1,78.8,78.8
864,A045449,2018JJ00,1970.0,1970.0,2023.0,2023.0,-4.4,-4.4,97.4,97.4
865,A045449,2019JJ00,2130.0,2130.0,2115.0,2115.0,4.5,4.5,100.7,100.7
866,A045449,2020JJ00,2116.0,2116.0,2156.0,2156.0,1.9,1.9,98.2,98.2
867,A045449,2021JJ00,2126.0,2126.0,2231.0,2231.0,3.5,3.5,95.3,95.3
868,A045449,2022JJ00,2147.0,2147.0,2032.0,2032.0,-8.9,-8.9,105.6,105.6
869,A045449,2023JJ00,,,,,,,,
870,A045450,1995JJ00,3998.0,3998.0,6117.0,6117.0,,,65.4,65.4
871,A045450,1996JJ00,4183.0,4183.0,6231.0,6231.0,1.9,1.9,67.1,67.1
872,A045450,1997JJ00,4460.0,4460.0,6468.0,6468.0,3.8,3.8,69.0,69.0
873,A045450,1998JJ00,4655.0,4655.0,6468.0,6468.0,0.0,0.0,72.0,72.0
874,A045450,1999JJ00,4680.0,4680.0,6798.0,6798.0,5.1,5.1,68.8,68.8
875,A045450,2000JJ00,4998.0,4998.0,6880.0,6880.0,1.2,1.2,72.6,72.6
876,A045450,2001JJ00,5075.0,5075.0,6639.0,6639.0,-3.5,-3.5,76.4,76.4
877,A045450,2002JJ00,5304.0,5304.0,6548.0,6548.0,-1.4,-1.4,81.0,81.0
878,A045450,2003JJ00,5431.0,5431.0,6678.0,6678.0,2.0,2.0,81.3,81.3
879,A045450,2004JJ00,5347.0,5347.0,6897.0,6897.0,3.3,3.3,77.5,77.5
880,A045450,2005JJ00,5531.0,5531.0,6741.0,6741.0,-2.3,-2.3,82.0,82.0
881,A045450,2006JJ00,5770.0,5770.0,6736.0,6736.0,-0.1,-0.1,85.7,85.7
882,A045450,2007JJ00,6208.0,6208.0,6744.0,6744.0,0.1,0.1,92.0,92.0
883,A045450,2008JJ00,6083.0,6083.0,6783.0,6783.0,0.6,0.6,89.7,89.7
884,A045450,2009JJ00,5903.0,5903.0,6702.0,6702.0,-1.2,-1.2,88.1,88.1
885,A045450,2010JJ00,6284.0,6284.0,6762.0,6762.0,0.9,0.9,92.9,92.9
886,A045450,2011JJ00,6215.0,6215.0,6625.0,6625.0,-2.0,-2.0,93.8,93.8
887,A045450,2012JJ00,6193.0,6193.0,6556.0,6556.0,-1.0,-1.0,94.5,94.5
888,A045450,2013JJ00,6421.0,6421.0,6521.0,6521.0,-0.5,-0.5,98.5,98.5
889,A045450,2014JJ00,6506.0,6506.0,6587.0,6587.0,1.0,1.0,98.8,98.8
890,A045450,2015JJ00,6578.0,6578.0,6578.0,6578.0,-0.1,-0.1,100.0,100.0
891,A045450,2016JJ00,6812.0,6812.0,6628.0,6628.0,0.8,0.8,102.8,102.8
892,A045450,2017JJ00,7022.0,7022.0,6545.0,6545.0,-1.3,-1.3,107.3,107.3
893,A045450,2018JJ00,6777.0,6777.0,6451.0,6451.0,-1.4,-1.4,105.1,105.1
