ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
2104,BU08930440,Bergen (L.)                             ,Buurt     ,BU08930440,1,52.0,177.0
2105,BU08930441,Bergen (L.)                             ,Buurt     ,BU08930441,1,12.0,58.0
2106,WK089305  ,Bergen (L.)                             ,Wijk      ,WK089305  ,1,42.0,231.0
2107,BU08930550,Bergen (L.)                             ,Buurt     ,BU08930550,1,27.0,136.0
2108,BU08930551,Bergen (L.)                             ,Buurt     ,BU08930551,1,15.0,95.0
2109,WK089306  ,Bergen (L.)                             ,Wijk      ,WK089306  ,1,47.0,214.0
2110,BU08930660,Bergen (L.)                             ,Buurt     ,BU08930660,1,35.0,140.0
2111,BU08930661,Bergen (L.)                             ,Buurt     ,BU08930661,1,3.0,16.0
2112,BU08930662,Bergen (L.)                             ,Buurt     ,BU08930662,1,9.0,57.0
2113,WK089307  ,Bergen (L.)                             ,Wijk      ,WK089307  ,1,34.0,196.0
2114,BU08930770,Bergen (L.)                             ,Buurt     ,BU08930770,1,17.0,94.0
2115,BU08930771,Bergen (L.)                             ,Buurt     ,BU08930771,1,17.0,102.0
2116,GM0373    ,Bergen (NH.)                            ,Gemeente  ,GM0373    ,.,,
2117,WK037301  ,Bergen (NH.)                            ,Wijk      ,WK037301  ,1,358.0,920.0
2118,BU03730101,Bergen (NH.)                            ,Buurt     ,BU03730101,1,8.0,17.0
2119,BU03730102,Bergen (NH.)                            ,Buurt     ,BU03730102,1,13.0,30.0
2120,BU03730103,Bergen (NH.)                            ,Buurt     ,BU03730103,1,40.0,111.0
2121,BU03730104,Bergen (NH.)                            ,Buurt     ,BU03730104,1,28.0,69.0
2122,BU03730105,Bergen (NH.)                            ,Buurt     ,BU03730105,1,7.0,19.0
2123,BU03730106,Bergen (NH.)                            ,Buurt     ,BU03730106,1,4.0,12.0
2124,BU03730107,Bergen (NH.)                            ,Buurt     ,BU03730107,1,35.0,112.0
2125,BU03730108,Bergen (NH.)                            ,Buurt     ,BU03730108,1,15.0,33.0
2126,BU03730109,Bergen (NH.)                            ,Buurt     ,BU03730109,1,36.0,84.0
2127,BU03730110,Bergen (NH.)                            ,Buurt     ,BU03730110,1,36.0,88.0
2128,BU03730111,Bergen (NH.)                            ,Buurt     ,BU03730111,1,48.0,102.0
2129,BU03730112,Bergen (NH.)                            ,Buurt     ,BU03730112,1,17.0,29.0
2130,BU03730113,Bergen (NH.)                            ,Buurt     ,BU03730113,1,19.0,34.0
2131,BU03730114,Bergen (NH.)                            ,Buurt     ,BU03730114,1,17.0,59.0
2132,BU03730115,Bergen (NH.)                            ,Buurt     ,BU03730115,1,,
2133,BU03730116,Bergen (NH.)                            ,Buurt     ,BU03730116,1,26.0,81.0
2134,BU03730117,Bergen (NH.)                            ,Buurt     ,BU03730117,1,,
2135,WK037302  ,Bergen (NH.)                            ,Wijk      ,WK037302  ,1,14.0,48.0
2136,BU03730200,Bergen (NH.)                            ,Buurt     ,BU03730200,1,14.0,48.0
2137,WK037303  ,Bergen (NH.)                            ,Wijk      ,WK037303  ,1,16.0,78.0
2138,BU03730300,Bergen (NH.)                            ,Buurt     ,BU03730300,1,16.0,78.0
2139,WK037304  ,Bergen (NH.)                            ,Wijk      ,WK037304  ,1,89.0,257.0
2140,BU03730400,Bergen (NH.)                            ,Buurt     ,BU03730400,1,,
2141,BU03730401,Bergen (NH.)                            ,Buurt     ,BU03730401,1,,
2142,BU03730402,Bergen (NH.)                            ,Buurt     ,BU03730402,1,24.0,92.0
2143,BU03730403,Bergen (NH.)                            ,Buurt     ,BU03730403,1,14.0,31.0
2144,WK037305  ,Bergen (NH.)                            ,Wijk      ,WK037305  ,1,89.0,363.0
2145,BU03730500,Bergen (NH.)                            ,Buurt     ,BU03730500,1,75.0,273.0
2146,BU03730501,Bergen (NH.)                            ,Buurt     ,BU03730501,1,14.0,90.0
2147,WK037306  ,Bergen (NH.)                            ,Wijk      ,WK037306  ,1,,
2148,BU03730600,Bergen (NH.)                            ,Buurt     ,BU03730600,1,83.0,181.0
2149,BU03730601,Bergen (NH.)                            ,Buurt     ,BU03730601,1,20.0,45.0
2150,BU03730602,Bergen (NH.)                            ,Buurt     ,BU03730602,1,,
2151,BU03730609,Bergen (NH.)                            ,Buurt     ,BU03730609,1,11.0,122.0
2152,WK037307  ,Bergen (NH.)                            ,Wijk      ,WK037307  ,1,232.0,673.0
2153,BU03730700,Bergen (NH.)                            ,Buurt     ,BU03730700,1,121.0,330.0
2154,BU03730701,Bergen (NH.)                            ,Buurt     ,BU03730701,1,11.0,28.0
2155,BU03730702,Bergen (NH.)                            ,Buurt     ,BU03730702,1,8.0,23.0
2156,BU03730703,Bergen (NH.)                            ,Buurt     ,BU03730703,1,12.0,25.0
2157,BU03730704,Bergen (NH.)                            ,Buurt     ,BU03730704,1,70.0,210.0
2158,BU03730705,Bergen (NH.)                            ,Buurt     ,BU03730705,1,7.0,29.0
2159,BU03730709,Bergen (NH.)                            ,Buurt     ,BU03730709,1,3.0,28.0
2160,GM0748    ,Bergen op Zoom                          ,Gemeente  ,GM0748    ,.,2678.0,5186.0
2161,WK074800  ,Bergen op Zoom                          ,Wijk      ,WK074800  ,1,401.0,577.0
2162,BU07480000,Bergen op Zoom                          ,Buurt     ,BU07480000,1,105.0,122.0
2163,BU07480001,Bergen op Zoom                          ,Buurt     ,BU07480001,1,69.0,81.0
2164,BU07480002,Bergen op Zoom                          ,Buurt     ,BU07480002,1,10.0,36.0
2165,BU07480003,Bergen op Zoom                          ,Buurt     ,BU07480003,1,12.0,29.0
2166,BU07480004,Bergen op Zoom                          ,Buurt     ,BU07480004,1,71.0,103.0
2167,BU07480005,Bergen op Zoom                          ,Buurt     ,BU07480005,1,124.0,190.0
2168,BU07480006,Bergen op Zoom                          ,Buurt     ,BU07480006,1,10.0,16.0
2169,WK074801  ,Bergen op Zoom                          ,Wijk      ,WK074801  ,1,526.0,814.0
2170,BU07480100,Bergen op Zoom                          ,Buurt     ,BU07480100,1,226.0,242.0
2171,BU07480101,Bergen op Zoom                          ,Buurt     ,BU07480101,1,38.0,105.0
2172,BU07480102,Bergen op Zoom                          ,Buurt     ,BU07480102,1,104.0,185.0
2173,BU07480103,Bergen op Zoom                          ,Buurt     ,BU07480103,1,158.0,282.0
2174,WK074802  ,Bergen op Zoom                          ,Wijk      ,WK074802  ,1,843.0,1649.0
2175,BU07480200,Bergen op Zoom                          ,Buurt     ,BU07480200,1,250.0,591.0
2176,BU07480201,Bergen op Zoom                          ,Buurt     ,BU07480201,1,43.0,77.0
2177,BU07480202,Bergen op Zoom                          ,Buurt     ,BU07480202,1,,
2178,BU07480203,Bergen op Zoom                          ,Buurt     ,BU07480203,1,191.0,271.0
2179,BU07480204,Bergen op Zoom                          ,Buurt     ,BU07480204,1,111.0,224.0
2180,BU07480205,Bergen op Zoom                          ,Buurt     ,BU07480205,1,134.0,173.0
2181,BU07480206,Bergen op Zoom                          ,Buurt     ,BU07480206,1,,
2182,BU07480208,Bergen op Zoom                          ,Buurt     ,BU07480208,1,9.0,30.0
2183,BU07480209,Bergen op Zoom                          ,Buurt     ,BU07480209,1,21.0,135.0
2184,WK074803  ,Bergen op Zoom                          ,Wijk      ,WK074803  ,1,259.0,642.0
2185,BU07480300,Bergen op Zoom                          ,Buurt     ,BU07480300,1,234.0,561.0
2186,BU07480301,Bergen op Zoom                          ,Buurt     ,BU07480301,1,,
2187,BU07480302,Bergen op Zoom                          ,Buurt     ,BU07480302,1,,
2188,BU07480306,Bergen op Zoom                          ,Buurt     ,BU07480306,1,,
2189,BU07480308,Bergen op Zoom                          ,Buurt     ,BU07480308,1,6.0,25.0
2190,BU07480309,Bergen op Zoom                          ,Buurt     ,BU07480309,1,,
2191,WK074804  ,Bergen op Zoom                          ,Wijk      ,WK074804  ,1,563.0,1298.0
2192,BU07480400,Bergen op Zoom                          ,Buurt     ,BU07480400,1,169.0,275.0
2193,BU07480401,Bergen op Zoom                          ,Buurt     ,BU07480401,1,110.0,216.0
2194,BU07480402,Bergen op Zoom                          ,Buurt     ,BU07480402,1,11.0,60.0
2195,BU07480403,Bergen op Zoom                          ,Buurt     ,BU07480403,1,48.0,157.0
2196,BU07480404,Bergen op Zoom                          ,Buurt     ,BU07480404,1,123.0,268.0
2197,BU07480405,Bergen op Zoom                          ,Buurt     ,BU07480405,1,91.0,273.0
2198,BU07480408,Bergen op Zoom                          ,Buurt     ,BU07480408,1,5.0,10.0
2199,BU07480409,Bergen op Zoom                          ,Buurt     ,BU07480409,1,6.0,39.0
2200,WK074805  ,Bergen op Zoom                          ,Wijk      ,WK074805  ,1,86.0,207.0
2201,BU07480500,Bergen op Zoom                          ,Buurt     ,BU07480500,1,76.0,154.0
2202,BU07480507,Bergen op Zoom                          ,Buurt     ,BU07480507,1,,
2203,BU07480508,Bergen op Zoom                          ,Buurt     ,BU07480508,1,6.0,32.0
2204,BU07480509,Bergen op Zoom                          ,Buurt     ,BU07480509,1,,
2205,GM1859    ,Berkelland                              ,Gemeente  ,GM1859    ,.,,
2206,WK185900  ,Berkelland                              ,Wijk      ,WK185900  ,1,327.0,1277.0
2207,BU18590000,Berkelland                              ,Buurt     ,BU18590000,1,18.0,70.0
2208,BU18590001,Berkelland                              ,Buurt     ,BU18590001,1,177.0,695.0
2209,BU18590002,Berkelland                              ,Buurt     ,BU18590002,1,37.0,117.0
2210,BU18590003,Berkelland                              ,Buurt     ,BU18590003,1,18.0,55.0
2211,BU18590004,Berkelland                              ,Buurt     ,BU18590004,1,10.0,35.0
2212,BU18590005,Berkelland                              ,Buurt     ,BU18590005,1,13.0,50.0
2213,BU18590006,Berkelland                              ,Buurt     ,BU18590006,1,6.0,34.0
2214,BU18590007,Berkelland                              ,Buurt     ,BU18590007,1,20.0,95.0
2215,BU18590008,Berkelland                              ,Buurt     ,BU18590008,1,18.0,77.0
2216,BU18590009,Berkelland                              ,Buurt     ,BU18590009,1,10.0,50.0
2217,WK185901  ,Berkelland                              ,Wijk      ,WK185901  ,1,481.0,1808.0
2218,BU18590100,Berkelland                              ,Buurt     ,BU18590100,1,227.0,823.0
2219,BU18590101,Berkelland                              ,Buurt     ,BU18590101,1,152.0,485.0
2220,BU18590102,Berkelland                              ,Buurt     ,BU18590102,1,14.0,55.0
2221,BU18590103,Berkelland                              ,Buurt     ,BU18590103,1,6.0,18.0
2222,BU18590104,Berkelland                              ,Buurt     ,BU18590104,1,11.0,57.0
2223,BU18590105,Berkelland                              ,Buurt     ,BU18590105,1,7.0,62.0
2224,BU18590106,Berkelland                              ,Buurt     ,BU18590106,1,25.0,104.0
2225,BU18590107,Berkelland                              ,Buurt     ,BU18590107,1,13.0,75.0
2226,BU18590108,Berkelland                              ,Buurt     ,BU18590108,1,6.0,30.0
2227,BU18590109,Berkelland                              ,Buurt     ,BU18590109,1,20.0,97.0
2228,WK185902  ,Berkelland                              ,Wijk      ,WK185902  ,1,,
2229,BU18590200,Berkelland                              ,Buurt     ,BU18590200,1,43.0,168.0
2230,BU18590206,Berkelland                              ,Buurt     ,BU18590206,1,10.0,50.0
2231,BU18590207,Berkelland                              ,Buurt     ,BU18590207,1,,
2232,BU18590209,Berkelland                              ,Buurt     ,BU18590209,1,6.0,35.0
2233,WK185903  ,Berkelland                              ,Wijk      ,WK185903  ,1,411.0,1548.0
2234,BU18590300,Berkelland                              ,Buurt     ,BU18590300,1,304.0,944.0
2235,BU18590301,Berkelland                              ,Buurt     ,BU18590301,1,8.0,30.0
2236,BU18590302,Berkelland                              ,Buurt     ,BU18590302,1,23.0,82.0
2237,BU18590307,Berkelland                              ,Buurt     ,BU18590307,1,8.0,53.0
2238,BU18590308,Berkelland                              ,Buurt     ,BU18590308,1,26.0,148.0
2239,BU18590309,Berkelland                              ,Buurt     ,BU18590309,1,42.0,291.0
2240,WK185904  ,Berkelland                              ,Wijk      ,WK185904  ,1,307.0,1173.0
2241,BU18590400,Berkelland                              ,Buurt     ,BU18590400,1,237.0,812.0
2242,BU18590405,Berkelland                              ,Buurt     ,BU18590405,1,34.0,180.0
2243,BU18590406,Berkelland                              ,Buurt     ,BU18590406,1,8.0,39.0
2244,BU18590407,Berkelland                              ,Buurt     ,BU18590407,1,6.0,27.0
2245,BU18590408,Berkelland                              ,Buurt     ,BU18590408,1,17.0,98.0
2246,BU18590410,Berkelland                              ,Buurt     ,BU18590410,1,5.0,18.0
2247,GM1721    ,Bernheze                                ,Gemeente  ,GM1721    ,.,630.0,2658.0
2248,WK172101  ,Bernheze                                ,Wijk      ,WK172101  ,1,57.0,298.0
2249,BU17210100,Bernheze                                ,Buurt     ,BU17210100,1,57.0,298.0
2250,WK172102  ,Bernheze                                ,Wijk      ,WK172102  ,1,239.0,921.0
2251,BU17210200,Bernheze                                ,Buurt     ,BU17210200,1,239.0,921.0
2252,WK172103  ,Bernheze                                ,Wijk      ,WK172103  ,1,128.0,585.0
2253,BU17210300,Bernheze                                ,Buurt     ,BU17210300,1,128.0,585.0
2254,WK172104  ,Bernheze                                ,Wijk      ,WK172104  ,1,45.0,192.0
2255,BU17210400,Bernheze                                ,Buurt     ,BU17210400,1,45.0,192.0
2256,WK172105  ,Bernheze                                ,Wijk      ,WK172105  ,1,161.0,662.0
2257,BU17210500,Bernheze                                ,Buurt     ,BU17210500,1,161.0,662.0
2258,WK172106  ,Bernheze                                ,Wijk      ,WK172106  ,1,,
2259,BU17210600,Bernheze                                ,Buurt     ,BU17210600,1,,
2260,GM0753    ,Best                                    ,Gemeente  ,GM0753    ,.,,
2261,WK075300  ,Best                                    ,Wijk      ,WK075300  ,1,738.0,2727.0
2262,BU07530001,Best                                    ,Buurt     ,BU07530001,1,6.0,64.0
2263,BU07530002,Best                                    ,Buurt     ,BU07530002,1,20.0,46.0
2264,BU07530003,Best                                    ,Buurt     ,BU07530003,1,44.0,160.0
2265,BU07530004,Best                                    ,Buurt     ,BU07530004,1,64.0,160.0
2266,BU07530005,Best                                    ,Buurt     ,BU07530005,1,4.0,21.0
2267,BU07530006,Best                                    ,Buurt     ,BU07530006,1,35.0,112.0
