ID,LandbouwgoederenEnDiensten,Perioden,OutputTegenAfProducentwaarde_1,OutputBasisprijzen_2,OutputTegenAfProducentwaarde_3,OutputBasisprijzen_4,OutputTegenAfProducentwaarde_5,OutputBasisprijzen_6,OutputTegenAfProducentwaarde_7,OutputBasisprijzen_8
1176,A045457,2024JJ00,94.0,94.0,179.0,179.0,-8.4,-8.4,52.3,52.3
1177,A045457,2025JJ00,,,,,,,,
1178,A045458,1995JJ00,52.0,52.0,62.0,62.0,,,83.3,84.0
1179,A045458,1996JJ00,53.0,53.0,54.0,54.0,-12.5,-12.6,97.3,97.8
1180,A045458,1997JJ00,73.0,73.0,67.0,67.0,23.7,22.9,108.8,109.4
1181,A045458,1998JJ00,78.0,79.0,55.0,55.0,-18.2,-17.2,142.2,142.7
1182,A045458,1999JJ00,71.0,72.0,52.0,52.0,-6.0,-5.8,137.2,137.6
1183,A045458,2000JJ00,78.0,79.0,64.0,64.0,23.4,23.0,123.0,123.5
1184,A045458,2001JJ00,123.0,124.0,54.0,54.0,-16.1,-16.0,229.7,229.6
1185,A045458,2002JJ00,114.0,114.0,63.0,63.0,17.5,16.9,181.0,180.9
1186,A045458,2003JJ00,149.0,149.0,97.0,97.0,54.5,54.5,153.3,153.3
1187,A045458,2004JJ00,149.0,149.0,107.0,107.0,10.1,10.1,139.2,139.2
1188,A045458,2005JJ00,152.0,152.0,120.0,121.0,12.6,12.7,125.8,125.8
1189,A045458,2006JJ00,173.0,173.0,122.0,122.0,1.1,1.0,142.0,142.0
1190,A045458,2007JJ00,165.0,165.0,139.0,139.0,14.0,14.2,118.6,118.6
1191,A045458,2008JJ00,228.0,228.0,120.0,120.0,-13.9,-14.1,190.7,190.7
1192,A045458,2009JJ00,197.0,197.0,140.0,140.0,17.2,17.2,140.4,140.4
1193,A045458,2010JJ00,213.0,213.0,193.0,193.0,37.6,37.6,110.4,110.4
1194,A045458,2011JJ00,208.0,208.0,214.0,214.0,11.1,11.1,97.2,97.2
1195,A045458,2012JJ00,209.0,209.0,193.0,193.0,-10.1,-10.1,108.4,108.4
1196,A045458,2013JJ00,271.0,271.0,219.0,219.0,13.7,13.7,123.7,123.7
1197,A045458,2014JJ00,203.0,203.0,292.0,292.0,33.3,33.3,69.7,69.7
1198,A045458,2015JJ00,231.0,231.0,300.0,300.0,2.7,2.7,77.0,77.0
1199,A045458,2016JJ00,221.0,221.0,306.0,306.0,2.0,2.0,72.4,72.4
1200,A045458,2017JJ00,283.0,283.0,292.0,292.0,-4.4,-4.4,96.8,96.8
1201,A045458,2018JJ00,272.0,272.0,302.0,302.0,3.1,3.1,90.2,90.2
1202,A045458,2019JJ00,228.0,228.0,306.0,306.0,1.5,1.5,74.6,74.6
1203,A045458,2020JJ00,309.0,309.0,306.0,306.0,-0.2,-0.2,101.2,101.2
1204,A045458,2021JJ00,282.0,282.0,282.0,282.0,-7.7,-7.7,100.0,100.0
1205,A045458,2022JJ00,279.0,279.0,269.0,269.0,-4.8,-4.8,104.0,104.0
1206,A045458,2023JJ00,296.0,296.0,273.0,273.0,1.8,1.8,108.1,108.1
1207,A045458,2024JJ00,271.0,271.0,260.0,260.0,-4.9,-4.9,104.2,104.2
1208,A045458,2025JJ00,,,,,,,,
1209,A045459,1995JJ00,69.0,69.0,133.0,133.0,,,51.5,51.5
1210,A045459,1996JJ00,60.0,60.0,129.0,129.0,-2.8,-2.8,46.3,46.3
1211,A045459,1997JJ00,108.0,108.0,196.0,196.0,51.5,51.5,55.0,55.0
1212,A045459,1998JJ00,108.0,108.0,204.0,204.0,3.8,3.8,53.3,53.3
1213,A045459,1999JJ00,114.0,114.0,216.0,216.0,6.0,6.0,52.6,52.6
1214,A045459,2000JJ00,129.0,129.0,226.0,226.0,4.9,4.9,56.8,56.8
1215,A045459,2001JJ00,162.0,162.0,227.0,227.0,0.2,0.2,71.4,71.4
1216,A045459,2002JJ00,168.0,168.0,233.0,233.0,2.7,2.7,72.1,72.1
1217,A045459,2003JJ00,217.0,217.0,243.0,243.0,4.2,4.2,89.3,89.3
1218,A045459,2004JJ00,194.0,194.0,261.0,261.0,7.6,7.6,74.3,74.3
1219,A045459,2005JJ00,183.0,183.0,283.0,283.0,8.3,8.3,64.6,64.6
1220,A045459,2006JJ00,256.0,256.0,330.0,330.0,16.6,16.6,77.6,77.6
1221,A045459,2007JJ00,294.0,294.0,372.0,372.0,13.0,13.0,78.8,78.8
1222,A045459,2008JJ00,303.0,303.0,368.0,368.0,-1.1,-1.1,82.3,82.3
1223,A045459,2009JJ00,290.0,290.0,394.0,394.0,6.9,6.9,73.8,73.8
1224,A045459,2010JJ00,309.0,309.0,375.0,375.0,-4.7,-4.7,82.4,82.4
1225,A045459,2011JJ00,322.0,322.0,402.0,402.0,7.1,7.1,80.2,80.2
1226,A045459,2012JJ00,314.0,314.0,441.0,441.0,9.7,9.7,71.1,71.1
1227,A045459,2013JJ00,382.0,382.0,443.0,443.0,0.6,0.6,86.2,86.2
1228,A045459,2014JJ00,395.0,395.0,472.0,472.0,6.4,6.4,83.6,83.6
1229,A045459,2015JJ00,397.0,397.0,482.0,482.0,2.1,2.1,82.3,82.3
1230,A045459,2016JJ00,447.0,447.0,485.0,485.0,0.7,0.7,92.1,92.1
1231,A045459,2017JJ00,465.0,465.0,517.0,517.0,6.6,6.6,89.9,89.9
1232,A045459,2018JJ00,484.0,484.0,521.0,521.0,0.8,0.8,92.8,92.8
1233,A045459,2019JJ00,503.0,503.0,576.0,576.0,10.5,10.5,87.3,87.3
1234,A045459,2020JJ00,565.0,565.0,568.0,568.0,-1.4,-1.4,99.5,99.5
1235,A045459,2021JJ00,610.0,610.0,610.0,610.0,7.5,7.5,100.0,100.0
1236,A045459,2022JJ00,596.0,596.0,617.0,617.0,1.1,1.1,96.7,96.7
1237,A045459,2023JJ00,625.0,625.0,572.0,572.0,-7.2,-7.2,109.1,109.1
1238,A045459,2024JJ00,714.0,714.0,587.0,587.0,2.6,2.6,121.7,121.7
1239,A045459,2025JJ00,,,,,,,,
1240,A045485,1995JJ00,1.0,1.0,1.0,1.0,,,96.3,96.3
1241,A045485,1996JJ00,1.0,1.0,1.0,1.0,99.9,99.9,67.2,67.2
1242,A045485,1997JJ00,1.0,1.0,2.0,2.0,47.9,47.9,67.2,67.2
1243,A045485,1998JJ00,1.0,1.0,2.0,2.0,28.8,28.8,68.2,68.2
1244,A045485,1999JJ00,2.0,2.0,3.0,3.0,22.9,22.9,70.6,70.6
1245,A045485,2000JJ00,2.0,2.0,3.0,3.0,14.9,14.9,71.8,71.8
1246,A045485,2001JJ00,2.0,2.0,3.0,3.0,10.8,10.8,75.0,75.0
1247,A045485,2002JJ00,3.0,3.0,4.0,4.0,11.6,11.6,79.0,79.0
1248,A045485,2003JJ00,3.0,3.0,4.0,4.0,12.7,12.7,80.9,80.9
1249,A045485,2004JJ00,4.0,4.0,5.0,5.0,11.4,11.4,80.8,80.8
1250,A045485,2005JJ00,4.0,4.0,5.0,5.0,9.9,9.9,80.6,80.6
1251,A045485,2006JJ00,4.0,4.0,5.0,5.0,8.1,8.1,80.6,80.6
1252,A045485,2007JJ00,5.0,5.0,6.0,6.0,3.5,3.5,81.4,81.4
1253,A045485,2008JJ00,5.0,5.0,6.0,6.0,6.3,6.3,85.2,85.2
1254,A045485,2009JJ00,5.0,5.0,6.0,6.0,5.6,5.6,86.3,86.3
1255,A045485,2010JJ00,6.0,6.0,7.0,7.0,4.7,4.7,87.6,87.6
1256,A045485,2011JJ00,6.0,6.0,7.0,7.0,4.5,4.5,89.2,89.2
1257,A045485,2012JJ00,6.0,6.0,7.0,7.0,0.8,0.8,90.7,90.7
1258,A045485,2013JJ00,7.0,7.0,7.0,7.0,4.9,4.9,95.3,95.3
1259,A045485,2014JJ00,7.0,7.0,8.0,8.0,4.9,4.9,95.9,95.9
1260,A045485,2015JJ00,8.0,8.0,8.0,8.0,5.0,5.0,96.3,96.3
1261,A045485,2016JJ00,8.0,8.0,9.0,9.0,5.4,5.4,96.3,96.3
1262,A045485,2017JJ00,8.0,8.0,9.0,9.0,2.1,2.1,95.7,95.7
1263,A045485,2018JJ00,9.0,9.0,9.0,9.0,3.6,3.6,98.0,98.0
1264,A045485,2019JJ00,9.0,9.0,9.0,9.0,2.7,2.7,98.7,98.7
1265,A045485,2020JJ00,10.0,10.0,10.0,10.0,4.0,4.0,100.1,100.1
1266,A045485,2021JJ00,10.0,10.0,10.0,10.0,3.7,3.7,100.0,100.0
1267,A045485,2022JJ00,12.0,12.0,11.0,11.0,10.0,10.0,109.1,109.1
1268,A045485,2023JJ00,16.0,16.0,13.0,13.0,16.7,16.7,124.7,124.7
1269,A045485,2024JJ00,14.0,14.0,12.0,12.0,-6.2,-6.2,116.4,116.4
1270,A045485,2025JJ00,15.0,15.0,12.0,12.0,0.0,0.0,122.1,122.1
1271,A045486,1995JJ00,1.0,1.0,1.0,1.0,,,96.3,96.3
1272,A045486,1996JJ00,1.0,1.0,1.0,1.0,99.9,99.9,67.2,67.2
1273,A045486,1997JJ00,1.0,1.0,2.0,2.0,47.9,47.9,67.2,67.2
1274,A045486,1998JJ00,1.0,1.0,2.0,2.0,28.8,28.8,68.2,68.2
1275,A045486,1999JJ00,2.0,2.0,3.0,3.0,22.9,22.9,70.6,70.6
1276,A045486,2000JJ00,2.0,2.0,3.0,3.0,14.9,14.9,71.8,71.8
1277,A045486,2001JJ00,2.0,2.0,3.0,3.0,10.8,10.8,75.0,75.0
1278,A045486,2002JJ00,3.0,3.0,4.0,4.0,11.6,11.6,79.0,79.0
1279,A045486,2003JJ00,3.0,3.0,4.0,4.0,12.7,12.7,80.9,80.9
1280,A045486,2004JJ00,4.0,4.0,5.0,5.0,11.4,11.4,80.8,80.8
1281,A045486,2005JJ00,4.0,4.0,5.0,5.0,9.9,9.9,80.6,80.6
1282,A045486,2006JJ00,4.0,4.0,5.0,5.0,8.1,8.1,80.6,80.6
1283,A045486,2007JJ00,5.0,5.0,6.0,6.0,3.5,3.5,81.4,81.4
1284,A045486,2008JJ00,5.0,5.0,6.0,6.0,6.3,6.3,85.2,85.2
1285,A045486,2009JJ00,5.0,5.0,6.0,6.0,5.6,5.6,86.3,86.3
1286,A045486,2010JJ00,6.0,6.0,7.0,7.0,4.7,4.7,87.6,87.6
1287,A045486,2011JJ00,6.0,6.0,7.0,7.0,4.5,4.5,89.2,89.2
1288,A045486,2012JJ00,6.0,6.0,7.0,7.0,0.8,0.8,90.7,90.7
1289,A045486,2013JJ00,7.0,7.0,7.0,7.0,4.9,4.9,95.3,95.3
1290,A045486,2014JJ00,7.0,7.0,8.0,8.0,4.9,4.9,95.9,95.9
1291,A045486,2015JJ00,8.0,8.0,8.0,8.0,5.0,5.0,96.3,96.3
1292,A045486,2016JJ00,8.0,8.0,9.0,9.0,5.4,5.4,96.3,96.3
1293,A045486,2017JJ00,8.0,8.0,9.0,9.0,2.1,2.1,95.7,95.7
1294,A045486,2018JJ00,9.0,9.0,9.0,9.0,3.6,3.6,98.0,98.0
1295,A045486,2019JJ00,9.0,9.0,9.0,9.0,2.7,2.7,98.7,98.7
1296,A045486,2020JJ00,10.0,10.0,10.0,10.0,4.0,4.0,100.1,100.1
1297,A045486,2021JJ00,10.0,10.0,10.0,10.0,3.7,3.7,100.0,100.0
1298,A045486,2022JJ00,12.0,12.0,11.0,11.0,10.0,10.0,109.1,109.1
1299,A045486,2023JJ00,16.0,16.0,13.0,13.0,16.7,16.7,124.7,124.7
1300,A045486,2024JJ00,14.0,14.0,12.0,12.0,-6.2,-6.2,116.4,116.4
1301,A045486,2025JJ00,15.0,15.0,12.0,12.0,0.0,0.0,122.1,122.1
1302,A045460,1995JJ00,360.0,369.0,589.0,606.0,,,61.2,61.0
1303,A045460,1996JJ00,337.0,347.0,575.0,586.0,-2.3,-3.3,58.6,59.3
1304,A045460,1997JJ00,401.0,412.0,628.0,635.0,9.2,8.4,63.9,64.8
1305,A045460,1998JJ00,455.0,466.0,650.0,658.0,3.5,3.5,69.9,70.9
1306,A045460,1999JJ00,472.0,483.0,721.0,726.0,10.8,10.4,65.5,66.5
1307,A045460,2000JJ00,444.0,455.0,680.0,686.0,-5.7,-5.6,65.3,66.3
1308,A045460,2001JJ00,357.0,368.0,562.0,570.0,-17.3,-16.9,63.5,64.6
1309,A045460,2002JJ00,260.0,275.0,465.0,473.0,-17.3,-17.0,55.9,58.0
1310,A045460,2003JJ00,341.0,352.0,570.0,573.0,22.6,21.0,59.8,61.5
1311,A045460,2004JJ00,362.0,374.0,583.0,588.0,2.2,2.7,62.0,63.5
1312,A045460,2005JJ00,401.0,410.0,603.0,607.0,3.4,3.2,66.5,67.5
1313,A045460,2006JJ00,419.0,428.0,729.0,731.0,21.0,20.4,57.5,58.6
1314,A045460,2007JJ00,394.0,395.0,661.0,662.0,-9.3,-9.4,59.6,59.6
1315,A045460,2008JJ00,428.0,428.0,685.0,685.0,3.5,3.5,62.5,62.5
1316,A045460,2009JJ00,488.0,488.0,827.0,827.0,20.8,20.8,59.0,59.0
1317,A045460,2010JJ00,480.0,481.0,786.0,786.0,-5.0,-5.0,61.1,61.1
1318,A045460,2011JJ00,596.0,596.0,762.0,762.0,-3.1,-3.1,78.2,78.3
1319,A045460,2012JJ00,646.0,646.0,770.0,770.0,1.1,1.1,83.9,83.9
1320,A045460,2013JJ00,594.0,594.0,759.0,759.0,-1.4,-1.5,78.3,78.3
1321,A045460,2014JJ00,601.0,601.0,763.0,763.0,0.6,0.6,78.7,78.7
1322,A045460,2015JJ00,657.0,657.0,774.0,774.0,1.4,1.4,84.9,84.9
1323,A045460,2016JJ00,688.0,688.0,767.0,767.0,-1.0,-1.0,89.8,89.8
1324,A045460,2017JJ00,863.0,863.0,779.0,779.0,1.7,1.7,110.7,110.7
1325,A045460,2018JJ00,819.0,819.0,767.0,767.0,-1.6,-1.6,106.8,106.8
1326,A045460,2019JJ00,861.0,861.0,778.0,778.0,1.5,1.5,110.7,110.7
1327,A045460,2020JJ00,800.0,800.0,787.0,787.0,1.1,1.1,101.6,101.6
1328,A045460,2021JJ00,821.0,821.0,821.0,821.0,4.4,4.4,100.0,100.0
1329,A045460,2022JJ00,754.0,754.0,822.0,822.0,0.1,0.1,91.7,91.7
1330,A045460,2023JJ00,759.0,759.0,821.0,821.0,-0.2,-0.2,92.5,92.5
1331,A045460,2024JJ00,784.0,784.0,807.0,807.0,-1.6,-1.6,97.1,97.1
1332,A045460,2025JJ00,847.0,847.0,833.0,833.0,3.2,3.2,101.7,101.7
1333,A045461,1995JJ00,298.0,307.0,492.0,510.0,,,60.6,60.2
1334,A045461,1996JJ00,278.0,288.0,482.0,494.0,-2.0,-3.1,57.5,58.2
1335,A045461,1997JJ00,328.0,339.0,534.0,542.0,10.7,9.7,61.5,62.5
1336,A045461,1998JJ00,386.0,397.0,541.0,550.0,1.3,1.4,71.3,72.2
1337,A045461,1999JJ00,394.0,405.0,610.0,617.0,12.8,12.3,64.7,65.6
1338,A045461,2000JJ00,368.0,379.0,574.0,582.0,-5.8,-5.7,64.1,65.1
1339,A045461,2001JJ00,291.0,302.0,462.0,471.0,-19.6,-19.0,63.0,64.1
1340,A045461,2002JJ00,195.0,209.0,366.0,375.0,-20.8,-20.4,53.3,55.7
1341,A045461,2003JJ00,281.0,292.0,473.0,476.0,29.5,27.0,59.3,61.2
1342,A045461,2004JJ00,312.0,324.0,495.0,501.0,4.6,5.1,63.0,64.7
1343,A045461,2005JJ00,355.0,364.0,516.0,520.0,4.1,3.9,68.8,69.9
1344,A045461,2006JJ00,368.0,377.0,637.0,639.0,23.5,22.8,57.8,59.0
1345,A045461,2007JJ00,328.0,328.0,579.0,580.0,-9.0,-9.2,56.5,56.6
1346,A045461,2008JJ00,344.0,345.0,582.0,583.0,0.5,0.5,59.1,59.2
1347,A045461,2009JJ00,422.0,423.0,731.0,731.0,25.5,25.5,57.8,57.8
1348,A045461,2010JJ00,411.0,412.0,694.0,695.0,-5.0,-5.0,59.2,59.3
1349,A045461,2011JJ00,512.0,512.0,682.0,682.0,-1.8,-1.8,75.0,75.1
1350,A045461,2012JJ00,549.0,550.0,683.0,683.0,0.0,0.1,80.5,80.5
1351,A045461,2013JJ00,524.0,524.0,669.0,669.0,-2.0,-2.0,78.4,78.4
1352,A045461,2014JJ00,536.0,536.0,675.0,675.0,0.9,0.9,79.3,79.3
1353,A045461,2015JJ00,589.0,589.0,688.0,688.0,2.0,2.0,85.6,85.6
1354,A045461,2016JJ00,632.0,632.0,691.0,691.0,0.4,0.4,91.4,91.4
1355,A045461,2017JJ00,796.0,796.0,705.0,705.0,2.0,2.0,112.9,112.9
1356,A045461,2018JJ00,740.0,740.0,693.0,693.0,-1.7,-1.7,106.8,106.8
1357,A045461,2019JJ00,783.0,783.0,696.0,696.0,0.3,0.3,112.6,112.6
1358,A045461,2020JJ00,732.0,732.0,712.0,712.0,2.3,2.3,102.9,102.9
1359,A045461,2021JJ00,746.0,746.0,746.0,746.0,4.7,4.7,100.0,100.0
1360,A045461,2022JJ00,665.0,665.0,732.0,732.0,-1.8,-1.8,90.9,90.9
1361,A045461,2023JJ00,678.0,678.0,738.0,738.0,0.8,0.8,91.9,91.9
1362,A045461,2024JJ00,713.0,713.0,747.0,747.0,1.3,1.3,95.4,95.4
1363,A045461,2025JJ00,,,,,,,,
1364,A045462,1995JJ00,62.0,62.0,105.0,105.0,,,59.5,59.5
1365,A045462,1996JJ00,59.0,59.0,100.0,100.0,-4.1,-4.1,59.2,59.2
1366,A045462,1997JJ00,73.0,73.0,103.0,103.0,2.4,2.4,71.4,71.4
1367,A045462,1998JJ00,69.0,69.0,117.0,117.0,13.4,13.4,59.6,59.6
1368,A045462,1999JJ00,78.0,78.0,116.0,116.0,-0.1,-0.1,67.0,67.0
1369,A045462,2000JJ00,76.0,76.0,111.0,111.0,-4.9,-4.9,68.5,68.5
1370,A045462,2001JJ00,66.0,66.0,104.0,104.0,-6.0,-6.0,63.7,63.7
1371,A045462,2002JJ00,65.0,65.0,102.0,102.0,-1.6,-1.6,63.9,63.9
1372,A045462,2003JJ00,61.0,61.0,104.0,104.0,2.0,2.0,58.0,58.0
1373,A045462,2004JJ00,50.0,50.0,95.0,95.0,-8.9,-8.9,52.4,52.4
1374,A045462,2005JJ00,46.0,46.0,94.0,94.0,-1.3,-1.3,49.3,49.3
1375,A045462,2006JJ00,51.0,51.0,95.0,95.0,1.7,1.7,53.5,53.5
1376,A045462,2007JJ00,67.0,67.0,85.0,85.0,-11.1,-11.1,78.6,78.6
1377,A045462,2008JJ00,83.0,83.0,100.0,100.0,18.2,18.2,83.1,83.1
1378,A045462,2009JJ00,65.0,65.0,102.0,102.0,1.4,1.4,64.3,64.3
1379,A045462,2010JJ00,69.0,69.0,97.0,97.0,-4.9,-4.9,71.4,71.4
1380,A045462,2011JJ00,84.0,84.0,86.0,86.0,-11.0,-11.0,97.6,97.6
1381,A045462,2012JJ00,97.0,97.0,92.0,92.0,7.4,7.4,104.8,104.8
1382,A045462,2013JJ00,70.0,70.0,94.0,94.0,1.6,1.6,74.0,74.0
1383,A045462,2014JJ00,65.0,65.0,92.0,92.0,-1.7,-1.7,70.7,70.7
1384,A045462,2015JJ00,68.0,68.0,90.0,90.0,-2.9,-2.9,75.9,75.9
1385,A045462,2016JJ00,57.0,57.0,78.0,78.0,-13.5,-13.5,72.9,72.9
1386,A045462,2017JJ00,67.0,67.0,76.0,76.0,-1.7,-1.7,88.3,88.3
1387,A045462,2018JJ00,78.0,78.0,75.0,75.0,-1.1,-1.1,104.0,104.0
1388,A045462,2019JJ00,78.0,78.0,85.0,85.0,12.5,12.5,92.5,92.5
1389,A045462,2020JJ00,67.0,67.0,75.0,75.0,-11.2,-11.2,89.2,89.2
1390,A045462,2021JJ00,76.0,76.0,76.0,76.0,0.9,0.9,100.0,100.0
1391,A045462,2022JJ00,89.0,89.0,90.0,90.0,18.9,18.9,98.4,98.4
1392,A045462,2023JJ00,82.0,82.0,84.0,84.0,-7.5,-7.5,97.7,97.7
1393,A045462,2024JJ00,72.0,72.0,63.0,63.0,-25.2,-25.2,114.5,114.5
1394,A045462,2025JJ00,,,,,,,,
1395,A045463,1995JJ00,8882.0,8970.0,9620.0,9496.0,,,92.3,94.5
1396,A045463,1996JJ00,9124.0,9187.0,9701.0,9551.0,0.8,0.6,94.1,96.2
1397,A045463,1997JJ00,9670.0,9691.0,9894.0,9697.0,2.0,1.5,97.7,99.9
1398,A045463,1998JJ00,8522.0,8558.0,9722.0,9543.0,-1.7,-1.6,87.7,89.7
1399,A045463,1999JJ00,8100.0,8151.0,9988.0,9818.0,2.7,2.9,81.1,83.0
1400,A045463,2000JJ00,8877.0,8905.0,9784.0,9594.0,-2.0,-2.3,90.7,92.8
1401,A045463,2001JJ00,9225.0,9334.0,9507.0,9408.0,-2.8,-1.9,97.0,99.2
1402,A045463,2002JJ00,8372.0,8527.0,9525.0,9426.0,0.2,0.2,87.9,90.5
1403,A045463,2003JJ00,7761.0,7928.0,9192.0,9081.0,-3.5,-3.7,84.4,87.3
1404,A045463,2004JJ00,8227.0,8526.0,9854.0,9885.0,7.2,8.9,83.5,86.2
1405,A045463,2005JJ00,8484.0,8901.0,9925.0,9954.0,0.7,0.7,85.5,89.4
1406,A045463,2006JJ00,8848.0,9362.0,10106.0,10124.0,1.8,1.7,87.6,92.5
1407,A045463,2007JJ00,9711.0,9811.0,10374.0,10370.0,2.7,2.4,93.6,94.6
1408,A045463,2008JJ00,10725.0,10783.0,10654.0,10639.0,2.7,2.6,100.7,101.4
1409,A045463,2009JJ00,9549.0,9625.0,10824.0,10816.0,1.6,1.7,88.2,89.0
1410,A045463,2010JJ00,10149.0,10172.0,10887.0,10872.0,0.6,0.5,93.2,93.6
1411,A045463,2011JJ00,10759.0,10722.0,10619.0,10604.0,-2.5,-2.5,101.3,101.1
1412,A045463,2012JJ00,11442.0,11426.0,10767.0,10752.0,1.4,1.4,106.3,106.3
1413,A045463,2013JJ00,12364.0,12363.0,11187.0,11170.0,3.9,3.9,110.5,110.7
1414,A045463,2014JJ00,12053.0,11922.0,11052.0,10919.0,-1.2,-2.3,109.1,109.2
1415,A045463,2015JJ00,11102.0,10968.0,11467.0,11330.0,3.8,3.8,96.8,96.8
1416,A045463,2016JJ00,11184.0,11184.0,12039.0,12041.0,5.0,6.3,92.9,92.9
1417,A045463,2017JJ00,12431.0,12420.0,11746.0,11736.0,-2.4,-2.5,105.8,105.8
1418,A045463,2018JJ00,11435.0,11433.0,11520.0,11518.0,-1.9,-1.9,99.3,99.3
1419,A045463,2019JJ00,12040.0,12039.0,11827.0,11826.0,2.7,2.7,101.8,101.8
1420,A045463,2020JJ00,11587.0,11587.0,12020.0,12021.0,1.6,1.6,96.4,96.4
1421,A045463,2021JJ00,11799.0,11799.0,11799.0,11799.0,-1.8,-1.8,100.0,100.0
1422,A045463,2022JJ00,15895.0,15895.0,11653.0,11653.0,-1.2,-1.2,136.4,136.4
1423,A045463,2023JJ00,15323.0,15324.0,11599.0,11600.0,-0.5,-0.5,132.1,132.1
1424,A045463,2024JJ00,15272.0,15272.0,11390.0,11390.0,-1.8,-1.8,134.1,134.1
1425,A045463,2025JJ00,15996.0,15996.0,10929.0,10930.0,-4.0,-4.0,146.4,146.4
1426,A045464,1995JJ00,4868.0,4926.0,5010.0,4990.0,,,97.2,98.7
1427,A045464,1996JJ00,5109.0,5169.0,5112.0,5097.0,2.0,2.1,99.9,101.4
1428,A045464,1997JJ00,5575.0,5620.0,5231.0,5202.0,2.3,2.1,106.6,108.1
1429,A045464,1998JJ00,4280.0,4321.0,5016.0,4987.0,-4.1,-4.1,85.3,86.7
1430,A045464,1999JJ00,4104.0,4165.0,5177.0,5166.0,3.2,3.6,79.3,80.6
1431,A045464,2000JJ00,4576.0,4620.0,4869.0,4842.0,-6.0,-6.3,94.0,95.4
1432,A045464,2001JJ00,4700.0,4806.0,4668.0,4706.0,-4.1,-2.8,100.7,102.1
1433,A045464,2002JJ00,4084.0,4257.0,4730.0,4768.0,1.3,1.3,86.3,89.3
1434,A045464,2003JJ00,3516.0,3690.0,4253.0,4288.0,-10.1,-10.1,82.7,86.1
1435,A045464,2004JJ00,4220.0,4406.0,4800.0,4826.0,12.9,12.6,87.9,91.3
1436,A045464,2005JJ00,4552.0,4742.0,4952.0,4976.0,3.2,3.1,91.9,95.3
1437,A045464,2006JJ00,4819.0,4969.0,5026.0,5042.0,1.5,1.3,95.9,98.6
1438,A045464,2007JJ00,4902.0,5004.0,5190.0,5188.0,3.3,2.9,94.4,96.4
1439,A045464,2008JJ00,5468.0,5566.0,5262.0,5256.0,1.4,1.3,103.9,105.9
1440,A045464,2009JJ00,5200.0,5318.0,5332.0,5334.0,1.3,1.5,97.5,99.7
1441,A045464,2010JJ00,5153.0,5193.0,5263.0,5262.0,-1.3,-1.4,97.9,98.7
1442,A045464,2011JJ00,5347.0,5349.0,4985.0,4985.0,-5.3,-5.3,107.3,107.3
1443,A045464,2012JJ00,5913.0,5914.0,5102.0,5102.0,2.3,2.3,115.9,115.9
1444,A045464,2013JJ00,6147.0,6147.0,5284.0,5285.0,3.6,3.6,116.3,116.3
1445,A045464,2014JJ00,5676.0,5676.0,5116.0,5116.0,-3.2,-3.2,110.9,110.9
1446,A045464,2015JJ00,5275.0,5275.0,5118.0,5118.0,0.0,0.0,103.1,103.1
1447,A045464,2016JJ00,5437.0,5437.0,5296.0,5296.0,3.5,3.5,102.6,102.6
1448,A045464,2017JJ00,5687.0,5687.0,5112.0,5113.0,-3.5,-3.5,111.2,111.2
1449,A045464,2018JJ00,5152.0,5152.0,5011.0,5011.0,-2.0,-2.0,102.8,102.8
1450,A045464,2019JJ00,5826.0,5826.0,5306.0,5306.0,5.9,5.9,109.8,109.8
1451,A045464,2020JJ00,5527.0,5529.0,5438.0,5439.0,2.5,2.5,101.7,101.7
1452,A045464,2021JJ00,5295.0,5296.0,5295.0,5296.0,-2.6,-2.6,100.0,100.0
1453,A045464,2022JJ00,6519.0,6521.0,5163.0,5165.0,-2.5,-2.5,126.3,126.3
1454,A045464,2023JJ00,7253.0,7254.0,4969.0,4971.0,-3.8,-3.8,146.0,145.9
1455,A045464,2024JJ00,6775.0,6775.0,4843.0,4844.0,-2.5,-2.6,139.9,139.9
1456,A045464,2025JJ00,6475.0,6475.0,4350.0,4351.0,-10.2,-10.2,148.8,148.8
1457,A045465,1995JJ00,1491.0,1532.0,1610.0,1546.0,,,92.6,99.1
1458,A045465,1996JJ00,1280.0,1321.0,1602.0,1542.0,-0.5,-0.2,79.9,85.6
1459,A045465,1997JJ00,1391.0,1418.0,1595.0,1521.0,-0.4,-1.4,87.2,93.2
1460,A045465,1998JJ00,1376.0,1404.0,1497.0,1430.0,-6.2,-6.0,91.9,98.1
1461,A045465,1999JJ00,1270.0,1298.0,1468.0,1404.0,-1.9,-1.8,86.5,92.5
1462,A045465,2000JJ00,1154.0,1174.0,1278.0,1218.0,-12.9,-13.3,90.2,96.4
1463,A045465,2001JJ00,894.0,990.0,1160.0,1176.0,-9.3,-3.4,77.1,84.1
1464,A045465,2002JJ00,955.0,1082.0,1197.0,1213.0,3.2,3.1,79.8,89.2
1465,A045465,2003JJ00,981.0,1142.0,1133.0,1141.0,-5.3,-6.0,86.6,100.1
1466,A045465,2004JJ00,1146.0,1314.0,1260.0,1256.0,11.2,10.2,91.0,104.6
1467,A045465,2005JJ00,1249.0,1431.0,1331.0,1321.0,5.7,5.2,93.9,108.3
1468,A045465,2006JJ00,1282.0,1426.0,1222.0,1221.0,-8.2,-7.6,104.9,116.7
1469,A045465,2007JJ00,1352.0,1454.0,1281.0,1268.0,4.8,3.8,105.6,114.7
