ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalAgrarischGebruik_2,Glastuinbouw_3,OverigAgrarischGebruik_4,Bossen_5,TotaalBebouwdeGrond_6,Woongebied_7,Delfstoffenwinning_8,Bedrijfsterreinen_9,DienstverlenendeSector_10,OverigeOpenbareVoorzieningen_11,SociaalCultureleVoorzieningen_12,TotaalVerkeer_13,SpoorTramEnMetrowegen_14,VerhardeWegen_15,OnverhardeEnHalfverhardeWegen_16,Vliegvelden_17,TotaalRecreatie_18,ParkenEnPlantsoenen_19,Sportterreinen_20,Dagrecreatie_21,Volkstuinen_22,Verblijfsrecreatie_23,TotaalNatuurlijkTerrein_24,DroogNatuurlijkTerrein_25,NatNatuurlijkTerrein_26,TotaalOverigeGronden_27,Stortplaatsen_28,Wrakkenopslagplaatsen_29,Begraafplaatsen_30,BouwterreinVoorBedrijfsterreinen_31,BouwterreinVoorOverigeBestemmingen_32,OverigeGronden_33,TotaalWater_34,IJsselmeer_35,SpaarbekkensWaterreservoirs_36,WaterMetRecreatieveHoofdfunctie_37,OverigWaterBrederDan6Meter_38,WaddenzeeEemsDollard_39,OosterEnWesterschelde_40,Noordzee_41
2461,LB2802,1993JJ00,466404.0,91965.0,3816.0,88149.0,7159.0,146343.0,78841.0,96.0,54986.0,4389.0,3105.0,4926.0,31216.0,8500.0,21951.0,162.0,603.0,35585.0,15582.0,12619.0,2817.0,4008.0,559.0,6999.0,5558.0,1441.0,35540.0,2578.0,211.0,1732.0,19096.0,6688.0,5235.0,111599.0,0.0,71.0,87.0,73945.0,0.0,0.0,37496.0
2462,LB2802,1996JJ00,471530.0,89372.0,4278.0,85094.0,9178.0,153387.0,83293.0,124.0,56640.0,5274.0,3337.0,4719.0,31765.0,6681.0,24414.0,0.0,670.0,35833.0,16192.0,12426.0,2773.0,3849.0,593.0,5513.0,4184.0,1329.0,35462.0,2712.0,181.0,1781.0,22607.0,3283.0,4898.0,111020.0,0.0,50.0,725.0,72749.0,0.0,0.0,37496.0
2463,LB2803,1989JJ00,387942.0,189233.0,85.0,189148.0,1787.0,9684.0,7773.0,0.0,1045.0,37.0,186.0,643.0,12182.0,0.0,12007.0,175.0,0.0,5368.0,176.0,801.0,1007.0,527.0,2857.0,37906.0,32904.0,5002.0,3990.0,78.0,38.0,196.0,142.0,779.0,2757.0,127790.0,0.0,0.0,0.0,116487.0,0.0,0.0,11303.0
2464,LB2803,1993JJ00,422220.0,188438.0,85.0,188353.0,1806.0,10356.0,7802.0,0.0,1181.0,37.0,186.0,1150.0,12506.0,0.0,12331.0,175.0,0.0,5756.0,145.0,991.0,1061.0,665.0,2894.0,41108.0,32816.0,8292.0,3584.0,102.0,34.0,204.0,105.0,349.0,2790.0,158666.0,0.0,0.0,0.0,113883.0,0.0,0.0,44783.0
2465,LB2803,1996JJ00,422219.0,187222.0,115.0,187107.0,4742.0,10754.0,7923.0,0.0,1437.0,42.0,190.0,1162.0,12716.0,0.0,12664.0,52.0,0.0,6074.0,196.0,943.0,1218.0,671.0,3046.0,38962.0,30492.0,8470.0,2988.0,107.0,31.0,244.0,102.0,183.0,2321.0,158761.0,0.0,0.0,0.0,113954.0,0.0,0.0,44807.0
2466,LB2804,1989JJ00,288918.0,180469.0,7102.0,173367.0,2383.0,51235.0,38808.0,755.0,5365.0,2134.0,642.0,3531.0,11462.0,1920.0,9416.0,48.0,78.0,14693.0,4402.0,4742.0,2991.0,1401.0,1157.0,518.0,0.0,518.0,6240.0,43.0,4.0,441.0,1020.0,4655.0,77.0,21914.0,0.0,0.0,1723.0,20191.0,0.0,0.0,0.0
2467,LB2804,1993JJ00,289621.0,176814.0,7126.0,169688.0,2267.0,53157.0,39816.0,926.0,5908.0,2317.0,659.0,3531.0,12133.0,2061.0,10024.0,48.0,0.0,15343.0,4495.0,5243.0,2974.0,1461.0,1170.0,743.0,0.0,743.0,7185.0,57.0,4.0,441.0,1419.0,5187.0,77.0,21982.0,0.0,0.0,1724.0,20258.0,0.0,0.0,0.0
2468,LB2804,1996JJ00,289564.0,174361.0,6743.0,167618.0,2490.0,56559.0,42019.0,670.0,6896.0,2718.0,760.0,3496.0,12361.0,2069.0,10244.0,48.0,0.0,17905.0,6318.0,5941.0,2945.0,1472.0,1229.0,703.0,0.0,703.0,2932.0,53.0,63.0,445.0,552.0,1752.0,67.0,22253.0,0.0,0.0,1932.0,20321.0,0.0,0.0,0.0
2469,LB2805,1989JJ00,74267.0,64649.0,103.0,64546.0,7.0,4318.0,3559.0,0.0,703.0,0.0,56.0,0.0,1440.0,286.0,1086.0,68.0,0.0,578.0,124.0,257.0,0.0,101.0,96.0,0.0,0.0,0.0,147.0,0.0,0.0,60.0,81.0,6.0,0.0,3130.0,0.0,0.0,0.0,3130.0,0.0,0.0,0.0
2470,LB2805,1993JJ00,74808.0,64667.0,133.0,64534.0,7.0,4518.0,3689.0,0.0,750.0,24.0,55.0,0.0,1459.0,286.0,1104.0,69.0,0.0,653.0,124.0,323.0,0.0,110.0,96.0,0.0,0.0,0.0,328.0,0.0,0.0,80.0,48.0,200.0,0.0,3174.0,0.0,0.0,0.0,3174.0,0.0,0.0,0.0
2471,LB2805,1996JJ00,74808.0,63601.0,134.0,63467.0,168.0,5094.0,4094.0,0.0,894.0,43.0,55.0,8.0,1510.0,286.0,1179.0,45.0,0.0,708.0,144.0,359.0,0.0,109.0,96.0,12.0,0.0,12.0,508.0,0.0,0.0,82.0,123.0,303.0,0.0,3207.0,0.0,0.0,0.0,3207.0,0.0,0.0,0.0
2472,LB2806,1989JJ00,386603.0,271833.0,421.0,271412.0,1615.0,39073.0,29349.0,0.0,6195.0,704.0,975.0,1850.0,12213.0,1472.0,10233.0,508.0,0.0,9411.0,2415.0,2841.0,2229.0,931.0,995.0,10397.0,0.0,10397.0,3988.0,122.0,28.0,343.0,1051.0,2043.0,401.0,38078.0,0.0,0.0,31.0,38047.0,0.0,0.0,0.0
2473,LB2806,1993JJ00,386064.0,268960.0,414.0,268546.0,1669.0,40834.0,30692.0,0.0,6655.0,705.0,932.0,1850.0,12332.0,1471.0,10354.0,507.0,0.0,10125.0,2357.0,3363.0,2269.0,1065.0,1071.0,10151.0,0.0,10151.0,3983.0,122.0,28.0,367.0,1392.0,1673.0,401.0,38015.0,0.0,0.0,31.0,37984.0,0.0,0.0,0.0
2474,LB2806,1996JJ00,386073.0,266865.0,424.0,266441.0,1889.0,42286.0,31969.0,0.0,7148.0,892.0,1041.0,1236.0,12130.0,1437.0,10473.0,220.0,0.0,11091.0,3038.0,3820.0,2128.0,903.0,1202.0,9633.0,0.0,9633.0,3895.0,137.0,28.0,375.0,1202.0,1783.0,370.0,38284.0,0.0,0.0,31.0,38253.0,0.0,0.0,0.0
2475,LB2807,1989JJ00,420914.0,324576.0,29.0,324547.0,3912.0,35036.0,25333.0,0.0,8129.0,458.0,431.0,685.0,19018.0,1082.0,17589.0,347.0,0.0,6581.0,893.0,3142.0,1012.0,935.0,599.0,3745.0,0.0,3745.0,2090.0,16.0,35.0,373.0,278.0,595.0,793.0,25956.0,0.0,0.0,125.0,25831.0,0.0,0.0,0.0
2476,LB2807,1993JJ00,420916.0,321764.0,29.0,321735.0,3942.0,36852.0,26401.0,0.0,8852.0,458.0,459.0,682.0,19120.0,1082.0,17692.0,346.0,0.0,7035.0,996.0,3286.0,947.0,1145.0,661.0,3554.0,0.0,3554.0,2592.0,16.0,35.0,390.0,280.0,1078.0,793.0,26053.0,0.0,0.0,212.0,25841.0,0.0,0.0,0.0
2477,LB2807,1996JJ00,420916.0,317338.0,17.0,317321.0,6174.0,38347.0,27418.0,0.0,9238.0,531.0,468.0,692.0,19303.0,1082.0,18057.0,164.0,0.0,7022.0,1429.0,3294.0,613.0,941.0,745.0,3657.0,153.0,3504.0,2997.0,15.0,26.0,420.0,815.0,962.0,759.0,26078.0,0.0,0.0,180.0,25898.0,0.0,0.0,0.0
2478,LB2808,1989JJ00,203113.0,82470.0,853.0,81617.0,13148.0,35650.0,26342.0,1010.0,3647.0,812.0,965.0,2874.0,7197.0,582.0,5553.0,82.0,980.0,9643.0,1304.0,4176.0,2089.0,601.0,1473.0,39548.0,39478.0,70.0,720.0,251.0,16.0,226.0,148.0,68.0,11.0,14736.0,0.0,0.0,13.0,5833.0,0.0,0.0,8890.0
2479,LB2808,1993JJ00,224869.0,81090.0,946.0,80144.0,13303.0,36324.0,26530.0,1222.0,3887.0,834.0,977.0,2874.0,7242.0,582.0,5591.0,89.0,980.0,10449.0,1302.0,4847.0,2089.0,716.0,1495.0,38794.0,38724.0,70.0,1167.0,251.0,14.0,226.0,138.0,527.0,11.0,36491.0,0.0,0.0,13.0,5830.0,0.0,0.0,30648.0
2480,LB2808,1996JJ00,225036.0,78789.0,1666.0,77123.0,13219.0,36715.0,26929.0,736.0,4179.0,1071.0,1034.0,2766.0,7831.0,584.0,6201.0,66.0,980.0,11681.0,1622.0,5539.0,2077.0,721.0,1722.0,38813.0,38743.0,70.0,1217.0,265.0,9.0,229.0,297.0,394.0,23.0,36771.0,0.0,0.0,335.0,5787.0,0.0,0.0,30649.0
2481,LB2809,1989JJ00,450507.0,266623.0,68922.0,197701.0,6754.0,93440.0,67015.0,82.0,12472.0,5732.0,1734.0,6405.0,18253.0,3340.0,14403.0,275.0,235.0,25680.0,8124.0,9209.0,4889.0,2091.0,1367.0,9738.0,8791.0,947.0,8943.0,303.0,82.0,1171.0,806.0,6155.0,426.0,21072.0,0.0,0.0,1154.0,11518.0,0.0,0.0,8400.0
2482,LB2809,1993JJ00,464083.0,259406.0,74693.0,184713.0,7092.0,96646.0,68644.0,92.0,13945.0,5742.0,1775.0,6448.0,18603.0,3213.0,14799.0,278.0,313.0,28531.0,8454.0,10765.0,5800.0,2126.0,1386.0,9648.0,8764.0,884.0,8861.0,303.0,117.0,1177.0,519.0,6389.0,356.0,35293.0,0.0,0.0,2092.0,10617.0,0.0,0.0,22584.0
2483,LB2809,1996JJ00,458831.0,246641.0,73423.0,173218.0,9190.0,101673.0,72715.0,82.0,13389.0,7543.0,1828.0,6116.0,18452.0,3306.0,14582.0,251.0,313.0,28663.0,9174.0,11057.0,5098.0,1979.0,1355.0,9797.0,8437.0,1360.0,9212.0,323.0,198.0,1248.0,966.0,6185.0,292.0,35203.0,0.0,0.0,1462.0,11167.0,0.0,0.0,22574.0
2484,LB2901,1989JJ00,966209.0,364978.0,278.0,364700.0,8795.0,14830.0,12821.0,0.0,1188.0,157.0,453.0,211.0,19336.0,0.0,18933.0,385.0,18.0,12139.0,276.0,1151.0,2661.0,403.0,7648.0,36747.0,23258.0,13489.0,8089.0,211.0,0.0,401.0,199.0,518.0,6760.0,501297.0,0.0,0.0,69.0,90953.0,0.0,248500.0,161775.0
2485,LB2901,1993JJ00,863768.0,363379.0,290.0,363089.0,9092.0,15139.0,12758.0,0.0,1390.0,251.0,495.0,245.0,19476.0,0.0,19104.0,354.0,18.0,12928.0,276.0,1946.0,1937.0,463.0,8306.0,37790.0,23463.0,14327.0,8397.0,211.0,0.0,431.0,236.0,583.0,6936.0,397569.0,0.0,0.0,69.0,90012.0,0.0,248410.0,59078.0
2486,LB2901,1996JJ00,863766.0,361133.0,334.0,360799.0,10019.0,15667.0,12927.0,0.0,1743.0,239.0,484.0,274.0,20895.0,0.0,19758.0,1119.0,18.0,13425.0,287.0,1757.0,1882.0,425.0,9074.0,36291.0,22369.0,13922.0,24353.0,203.0,13.0,425.0,115.0,177.0,23420.0,381983.0,0.0,0.0,36.0,74529.0,0.0,248339.0,59079.0
2487,LB2902,1989JJ00,1274688.0,463388.0,229.0,463159.0,8591.0,43289.0,30577.0,0.0,9300.0,362.0,1440.0,1610.0,28877.0,2576.0,25457.0,626.0,218.0,10580.0,2210.0,3391.0,1056.0,610.0,3313.0,20440.0,10158.0,10282.0,15267.0,70.0,65.0,730.0,7418.0,1206.0,5778.0,684259.0,0.0,0.0,87.0,33446.0,0.0,270924.0,379802.0
2488,LB2902,1993JJ00,1193493.0,459232.0,308.0,458924.0,8498.0,44872.0,31092.0,0.0,10253.0,393.0,1493.0,1641.0,29475.0,2576.0,26055.0,626.0,218.0,11065.0,2323.0,3535.0,1056.0,622.0,3529.0,20412.0,10149.0,10263.0,16852.0,70.0,85.0,742.0,7325.0,2843.0,5787.0,603094.0,0.0,0.0,87.0,33478.0,0.0,271015.0,298514.0
2489,LB2902,1996JJ00,1193483.0,455385.0,329.0,455056.0,9164.0,46149.0,32093.0,0.0,10860.0,631.0,1273.0,1292.0,32237.0,2379.0,28736.0,893.0,229.0,11970.0,2147.0,4227.0,1137.0,459.0,4000.0,19242.0,9123.0,10119.0,16155.0,71.0,60.0,788.0,8442.0,1058.0,5736.0,603181.0,0.0,0.0,81.0,34055.0,0.0,270457.0,298588.0
2490,LB2903,1989JJ00,876452.0,624715.0,74.0,624641.0,8798.0,33045.0,21943.0,0.0,9292.0,265.0,522.0,1023.0,24013.0,607.0,21905.0,1305.0,196.0,7275.0,851.0,2417.0,217.0,221.0,3569.0,28678.0,2001.0,26677.0,7003.0,71.0,0.0,456.0,2582.0,1111.0,2783.0,142926.0,0.0,762.0,0.0,12977.0,0.0,124581.0,4606.0
2491,LB2903,1993JJ00,874652.0,621128.0,74.0,621054.0,9578.0,34107.0,22366.0,0.0,9818.0,275.0,625.0,1023.0,24608.0,606.0,22685.0,1109.0,208.0,8493.0,1077.0,2981.0,285.0,254.0,3896.0,28692.0,2086.0,26606.0,6995.0,306.0,0.0,460.0,2841.0,1126.0,2262.0,141052.0,0.0,762.0,0.0,13144.0,0.0,124265.0,2881.0
2492,LB2903,1996JJ00,874665.0,617589.0,33.0,617556.0,10754.0,34422.0,22438.0,0.0,10125.0,318.0,665.0,876.0,26171.0,686.0,24336.0,957.0,192.0,8828.0,1099.0,3217.0,280.0,230.0,4002.0,28809.0,2104.0,26705.0,6872.0,296.0,5.0,468.0,2725.0,1376.0,2002.0,141220.0,0.0,778.0,2.0,13878.0,0.0,123682.0,2880.0
2493,LB3001,1989JJ00,343216.0,251407.0,278.0,251129.0,4658.0,15100.0,8738.0,0.0,5883.0,26.0,323.0,130.0,15714.0,770.0,14575.0,369.0,0.0,2262.0,315.0,1242.0,338.0,170.0,197.0,6401.0,665.0,5736.0,12267.0,61.0,36.0,148.0,10201.0,188.0,1633.0,35413.0,0.0,0.0,15.0,35398.0,0.0,0.0,0.0
2494,LB3001,1993JJ00,343215.0,251102.0,398.0,250704.0,4583.0,16308.0,8970.0,0.0,7013.0,26.0,169.0,130.0,15758.0,770.0,14669.0,319.0,0.0,2361.0,315.0,1271.0,410.0,168.0,197.0,5685.0,214.0,5471.0,12395.0,61.0,49.0,148.0,9938.0,525.0,1674.0,35028.0,0.0,0.0,15.0,35013.0,0.0,0.0,0.0
2495,LB3001,1996JJ00,343213.0,250582.0,422.0,250160.0,5244.0,18973.0,9470.0,0.0,8294.0,7.0,1121.0,81.0,15518.0,770.0,14649.0,99.0,0.0,2451.0,401.0,1240.0,452.0,161.0,197.0,6347.0,82.0,6265.0,9648.0,219.0,34.0,150.0,7822.0,258.0,1165.0,34450.0,0.0,0.0,15.0,34435.0,0.0,0.0,0.0
2496,LB3002,1989JJ00,261588.0,158699.0,1020.0,157679.0,19626.0,27648.0,18227.0,66.0,6377.0,367.0,1645.0,966.0,9767.0,942.0,8298.0,527.0,0.0,4723.0,744.0,1757.0,1114.0,145.0,963.0,7786.0,346.0,7440.0,4040.0,270.0,82.0,139.0,1547.0,798.0,1204.0,29300.0,0.0,6187.0,274.0,22839.0,0.0,0.0,0.0
2497,LB3002,1993JJ00,261540.0,156504.0,1302.0,155202.0,19763.0,28760.0,18350.0,413.0,7037.0,359.0,1635.0,966.0,10428.0,835.0,9066.0,527.0,0.0,5399.0,741.0,2212.0,1160.0,164.0,1122.0,7765.0,346.0,7419.0,3580.0,271.0,82.0,139.0,1260.0,431.0,1397.0,29344.0,0.0,6187.0,274.0,22883.0,0.0,0.0,0.0
2498,LB3002,1996JJ00,261545.0,154494.0,1498.0,152996.0,20749.0,29617.0,18802.0,413.0,7374.0,451.0,1596.0,981.0,10510.0,835.0,9189.0,486.0,0.0,5779.0,734.0,2550.0,1171.0,175.0,1149.0,7930.0,346.0,7584.0,2971.0,276.0,82.0,143.0,815.0,693.0,962.0,29495.0,0.0,6187.0,266.0,23042.0,0.0,0.0,0.0
2499,LB3003,1989JJ00,121378.0,84593.0,112.0,84481.0,4916.0,5244.0,4526.0,6.0,460.0,34.0,180.0,38.0,3961.0,0.0,3950.0,11.0,0.0,1348.0,325.0,391.0,596.0,36.0,0.0,5032.0,0.0,5032.0,744.0,28.0,7.0,50.0,51.0,44.0,564.0,15539.0,0.0,0.0,375.0,15164.0,0.0,0.0,0.0
2500,LB3003,1993JJ00,121379.0,83961.0,112.0,83849.0,4982.0,5623.0,4569.0,10.0,789.0,34.0,183.0,38.0,4119.0,0.0,4108.0,11.0,0.0,1389.0,309.0,388.0,549.0,48.0,95.0,4915.0,0.0,4915.0,800.0,28.0,7.0,50.0,0.0,121.0,594.0,15592.0,0.0,0.0,375.0,15217.0,0.0,0.0,0.0
2501,LB3003,1996JJ00,121379.0,82181.0,106.0,82075.0,5598.0,5842.0,4641.0,10.0,980.0,34.0,164.0,13.0,4148.0,0.0,4137.0,11.0,0.0,1426.0,309.0,547.0,349.0,37.0,184.0,4568.0,17.0,4551.0,1888.0,28.0,7.0,50.0,0.0,1281.0,522.0,15728.0,0.0,0.0,375.0,15353.0,0.0,0.0,0.0
2502,LB3004,1989JJ00,327259.0,219440.0,796.0,218644.0,12163.0,50339.0,36154.0,384.0,7336.0,1148.0,1735.0,3582.0,14214.0,990.0,12772.0,452.0,0.0,8465.0,1793.0,4034.0,1806.0,373.0,459.0,2730.0,886.0,1844.0,4540.0,358.0,27.0,540.0,986.0,1574.0,1055.0,15366.0,0.0,17.0,1485.0,13864.0,0.0,0.0,0.0
2503,LB3004,1993JJ00,324750.0,213895.0,928.0,212967.0,11574.0,52815.0,37325.0,384.0,8497.0,1260.0,1758.0,3591.0,14595.0,964.0,13214.0,417.0,0.0,9539.0,1786.0,4412.0,2485.0,428.0,428.0,2590.0,492.0,2098.0,4175.0,292.0,27.0,540.0,667.0,1595.0,1054.0,15568.0,0.0,17.0,1921.0,13630.0,0.0,0.0,0.0
2504,LB3004,1996JJ00,326517.0,210753.0,996.0,209757.0,12443.0,55254.0,38619.0,434.0,9166.0,1441.0,1860.0,3734.0,15121.0,957.0,13947.0,217.0,0.0,9480.0,1794.0,4534.0,2306.0,419.0,427.0,2561.0,559.0,2002.0,5221.0,278.0,51.0,559.0,767.0,2472.0,1094.0,15684.0,0.0,17.0,2047.0,13620.0,0.0,0.0,0.0
2505,LB3005,1989JJ00,500376.0,315623.0,1369.0,314254.0,61877.0,55271.0,37878.0,443.0,10369.0,581.0,2822.0,3178.0,21600.0,1811.0,16878.0,1669.0,1242.0,9280.0,1921.0,3851.0,717.0,325.0,2466.0,14987.0,6174.0,8813.0,6392.0,501.0,69.0,611.0,2551.0,2231.0,429.0,15344.0,0.0,0.0,46.0,15298.0,0.0,0.0,0.0
2506,LB3005,1993JJ00,500381.0,311630.0,1674.0,309956.0,61513.0,57772.0,39344.0,179.0,11500.0,609.0,2965.0,3175.0,22394.0,1740.0,17762.0,1647.0,1245.0,9679.0,1917.0,4263.0,687.0,337.0,2475.0,16450.0,6480.0,9970.0,6425.0,766.0,69.0,611.0,2508.0,2194.0,277.0,14517.0,0.0,0.0,104.0,14413.0,0.0,0.0,0.0
2507,LB3005,1996JJ00,500383.0,309026.0,1872.0,307154.0,63548.0,60109.0,41249.0,246.0,12225.0,629.0,2977.0,2783.0,22252.0,1742.0,18036.0,1229.0,1245.0,9910.0,1981.0,4427.0,680.0,313.0,2509.0,15999.0,5781.0,10218.0,5099.0,766.0,119.0,615.0,2178.0,1218.0,203.0,14440.0,0.0,0.0,104.0,14336.0,0.0,0.0,0.0
2508,LB3006,1989JJ00,244993.0,165255.0,1009.0,164246.0,27242.0,29898.0,19803.0,289.0,5168.0,1970.0,559.0,2109.0,10303.0,567.0,8835.0,901.0,0.0,4912.0,1511.0,1998.0,139.0,181.0,1083.0,2927.0,2142.0,785.0,2346.0,373.0,5.0,217.0,538.0,1213.0,0.0,2106.0,0.0,0.0,320.0,1786.0,0.0,0.0,0.0
2509,LB3006,1993JJ00,245007.0,162922.0,1168.0,161754.0,27721.0,30965.0,20580.0,62.0,5595.0,1959.0,559.0,2210.0,10777.0,567.0,9329.0,881.0,0.0,5246.0,1496.0,2148.0,274.0,245.0,1083.0,2945.0,2142.0,803.0,2055.0,317.0,5.0,217.0,536.0,980.0,0.0,2376.0,0.0,0.0,333.0,2043.0,0.0,0.0,0.0
2510,LB3006,1996JJ00,244994.0,161884.0,1351.0,160533.0,27936.0,31891.0,21341.0,167.0,5672.0,1961.0,406.0,2344.0,10684.0,565.0,9296.0,823.0,0.0,5334.0,1295.0,2406.0,274.0,268.0,1091.0,2767.0,1976.0,791.0,2125.0,317.0,5.0,217.0,917.0,669.0,0.0,2373.0,0.0,0.0,333.0,2040.0,0.0,0.0,0.0
2511,LB3007,1989JJ00,695883.0,455353.0,180.0,455173.0,155543.0,31913.0,25701.0,500.0,2849.0,150.0,1854.0,859.0,18324.0,0.0,13916.0,4408.0,0.0,14981.0,425.0,3498.0,2923.0,275.0,7860.0,13551.0,10392.0,3159.0,1317.0,164.0,59.0,171.0,181.0,410.0,332.0,4910.0,0.0,0.0,1247.0,3663.0,0.0,0.0,0.0
2512,LB3007,1993JJ00,695911.0,452937.0,254.0,452683.0,153494.0,32854.0,26588.0,28.0,3367.0,161.0,1854.0,856.0,18620.0,0.0,14225.0,4395.0,0.0,15239.0,462.0,3581.0,2947.0,290.0,7959.0,15570.0,12257.0,3313.0,2011.0,148.0,59.0,171.0,660.0,712.0,261.0,5186.0,0.0,0.0,1427.0,3759.0,0.0,0.0,0.0
2513,LB3007,1996JJ00,695903.0,449319.0,281.0,449038.0,156761.0,33545.0,26532.0,74.0,3895.0,188.0,1954.0,902.0,20294.0,0.0,15737.0,4557.0,0.0,15282.0,347.0,3894.0,2960.0,268.0,7813.0,13372.0,10849.0,2523.0,1868.0,154.0,60.0,169.0,410.0,850.0,225.0,5462.0,0.0,0.0,1412.0,4050.0,0.0,0.0,0.0
2514,LB3008,1989JJ00,862788.0,452328.0,846.0,451482.0,152664.0,144169.0,103430.0,1703.0,19618.0,3194.0,7173.0,9051.0,35354.0,3067.0,27105.0,3751.0,1431.0,27991.0,6144.0,14797.0,2089.0,1410.0,3551.0,31618.0,26463.0,5155.0,9578.0,830.0,127.0,1083.0,2360.0,4619.0,559.0,9088.0,0.0,0.0,696.0,8392.0,0.0,0.0,0.0
2515,LB3008,1993JJ00,863334.0,441501.0,967.0,440534.0,152506.0,151664.0,108510.0,1596.0,22298.0,3239.0,6952.0,9069.0,36748.0,3067.0,28353.0,3693.0,1635.0,30342.0,6294.0,16260.0,2471.0,1458.0,3859.0,31838.0,26419.0,5419.0,9296.0,1055.0,159.0,1090.0,3220.0,3307.0,465.0,9433.0,0.0,0.0,1071.0,8362.0,0.0,0.0,0.0
2516,LB3008,1996JJ00,864131.0,431865.0,1061.0,430804.0,155560.0,156654.0,111727.0,955.0,24473.0,3487.0,6588.0,9424.0,37594.0,3077.0,29455.0,2935.0,2127.0,31611.0,6517.0,17727.0,2292.0,1301.0,3774.0,30798.0,26566.0,4232.0,10322.0,1031.0,149.0,1079.0,2296.0,5404.0,363.0,9727.0,0.0,0.0,1144.0,8583.0,0.0,0.0,0.0
2517,LB3009,1989JJ00,584379.0,431141.0,384.0,430757.0,57563.0,46713.0,30982.0,4377.0,6394.0,660.0,2101.0,2199.0,22011.0,982.0,18010.0,2464.0,555.0,10454.0,1891.0,4455.0,1361.0,303.0,2444.0,3288.0,2797.0,491.0,3271.0,397.0,129.0,363.0,881.0,764.0,737.0,9942.0,0.0,0.0,637.0,9305.0,0.0,0.0,0.0
2518,LB3009,1993JJ00,583487.0,425883.0,435.0,425448.0,57896.0,46808.0,31668.0,3026.0,7088.0,656.0,2097.0,2273.0,22206.0,982.0,18287.0,2382.0,555.0,11277.0,1893.0,4808.0,1605.0,329.0,2642.0,3367.0,2872.0,495.0,4599.0,483.0,86.0,363.0,860.0,1956.0,851.0,11453.0,0.0,0.0,1040.0,10413.0,0.0,0.0,0.0
2519,LB3009,1996JJ00,582691.0,421039.0,407.0,420632.0,58741.0,48231.0,33182.0,1657.0,8348.0,718.0,2000.0,2326.0,22130.0,983.0,19118.0,2029.0,0.0,11277.0,1971.0,4798.0,1570.0,307.0,2631.0,3389.0,2764.0,625.0,3814.0,634.0,78.0,359.0,596.0,1543.0,604.0,14070.0,0.0,0.0,1040.0,13030.0,0.0,0.0,0.0
2520,LB3010,1989JJ00,1140850.0,762191.0,1837.0,760354.0,167115.0,96874.0,71352.0,1149.0,16673.0,1421.0,2810.0,3469.0,43862.0,1687.0,33201.0,7463.0,1511.0,16202.0,1992.0,8980.0,1275.0,548.0,3407.0,35717.0,22610.0,13107.0,8487.0,1436.0,247.0,575.0,2365.0,3864.0,0.0,10400.0,0.0,0.0,665.0,9735.0,0.0,0.0,0.0
2521,LB3010,1993JJ00,1142859.0,755785.0,2165.0,753620.0,167997.0,102696.0,74759.0,1161.0,18793.0,1552.0,2905.0,3526.0,44725.0,1713.0,33912.0,7495.0,1605.0,17468.0,2192.0,9636.0,1398.0,614.0,3628.0,35364.0,22853.0,12511.0,8021.0,1552.0,239.0,580.0,2318.0,3332.0,0.0,10800.0,0.0,0.0,870.0,9930.0,0.0,0.0,0.0
2522,LB3010,1996JJ00,1141085.0,748705.0,2467.0,746238.0,169640.0,108777.0,78243.0,1409.0,21388.0,1355.0,3064.0,3318.0,45275.0,1625.0,36220.0,5400.0,2030.0,17543.0,2235.0,9666.0,1297.0,562.0,3783.0,33793.0,21856.0,11937.0,6299.0,1523.0,243.0,585.0,1720.0,2228.0,0.0,11053.0,0.0,0.0,834.0,10219.0,0.0,0.0,0.0
2523,LB3101,1989JJ00,1518395.0,980342.0,7056.0,973286.0,244650.0,129609.0,84984.0,11123.0,18932.0,2354.0,4029.0,8187.0,58221.0,4086.0,43497.0,9978.0,660.0,27654.0,1865.0,11060.0,4752.0,472.0,9505.0,36570.0,24496.0,12074.0,8789.0,1158.0,473.0,1414.0,2217.0,1889.0,1638.0,32548.0,0.0,0.0,3158.0,29390.0,0.0,0.0,0.0
2524,LB3101,1993JJ00,1519308.0,971499.0,7975.0,963524.0,243549.0,133155.0,86545.0,10771.0,21037.0,2371.0,4156.0,8275.0,59527.0,4088.0,44894.0,9885.0,660.0,30283.0,2299.0,12444.0,5231.0,457.0,9852.0,36269.0,24569.0,11700.0,13215.0,1273.0,460.0,1426.0,3862.0,2144.0,4050.0,31806.0,0.0,0.0,4798.0,27008.0,0.0,0.0,0.0
2525,LB3101,1996JJ00,1519343.0,964485.0,8233.0,956252.0,247271.0,134251.0,88080.0,8515.0,22611.0,2495.0,4343.0,8207.0,59181.0,4094.0,46471.0,7931.0,685.0,31160.0,2176.0,12955.0,5494.0,412.0,10123.0,33058.0,23939.0,9119.0,13498.0,1391.0,369.0,1421.0,3989.0,4924.0,1404.0,36439.0,0.0,0.0,6811.0,29628.0,0.0,0.0,0.0
2526,LB3102,1989JJ00,690052.0,413053.0,0.0,413053.0,45411.0,145539.0,103835.0,6329.0,23153.0,3054.0,1740.0,7428.0,36873.0,4758.0,27253.0,4111.0,751.0,25193.0,5878.0,11698.0,4367.0,761.0,2489.0,5319.0,4591.0,728.0,9649.0,888.0,158.0,1457.0,3874.0,1894.0,1378.0,9025.0,0.0,0.0,592.0,8433.0,0.0,0.0,0.0
