ID,Sectoren,COFOGOverheidsfuncties,Perioden,Overheidsconsumptie_1
2927,30,10100 ,2006JJ00,3030.0
2928,30,10100 ,2007JJ00,3177.0
2929,30,10100 ,2008JJ00,3424.0
2930,30,10100 ,2009JJ00,3621.0
2931,30,10100 ,2010JJ00,3705.0
2932,30,10100 ,2011JJ00,3407.0
2933,30,10100 ,2012JJ00,3326.0
2934,30,10200 ,1995JJ00,0.0
2935,30,10200 ,1996JJ00,0.0
2936,30,10200 ,1997JJ00,0.0
2937,30,10200 ,1998JJ00,0.0
2938,30,10200 ,1999JJ00,0.0
2939,30,10200 ,2000JJ00,0.0
2940,30,10200 ,2001JJ00,0.0
2941,30,10200 ,2002JJ00,0.0
2942,30,10200 ,2003JJ00,0.0
2943,30,10200 ,2004JJ00,0.0
2944,30,10200 ,2005JJ00,0.0
2945,30,10200 ,2006JJ00,0.0
2946,30,10200 ,2007JJ00,0.0
2947,30,10200 ,2008JJ00,0.0
2948,30,10200 ,2009JJ00,0.0
2949,30,10200 ,2010JJ00,0.0
2950,30,10200 ,2011JJ00,0.0
2951,30,10200 ,2012JJ00,0.0
2952,30,10300 ,1995JJ00,2.0
2953,30,10300 ,1996JJ00,5.0
2954,30,10300 ,1997JJ00,-8.0
2955,30,10300 ,1998JJ00,4.0
2956,30,10300 ,1999JJ00,1.0
2957,30,10300 ,2000JJ00,3.0
2958,30,10300 ,2001JJ00,1.0
2959,30,10300 ,2002JJ00,9.0
2960,30,10300 ,2003JJ00,10.0
2961,30,10300 ,2004JJ00,-3.0
2962,30,10300 ,2005JJ00,29.0
2963,30,10300 ,2006JJ00,29.0
2964,30,10300 ,2007JJ00,32.0
2965,30,10300 ,2008JJ00,35.0
2966,30,10300 ,2009JJ00,21.0
2967,30,10300 ,2010JJ00,20.0
2968,30,10300 ,2011JJ00,20.0
2969,30,10300 ,2012JJ00,20.0
2970,30,10400 ,1995JJ00,0.0
2971,30,10400 ,1996JJ00,0.0
2972,30,10400 ,1997JJ00,0.0
2973,30,10400 ,1998JJ00,0.0
2974,30,10400 ,1999JJ00,0.0
2975,30,10400 ,2000JJ00,0.0
2976,30,10400 ,2001JJ00,0.0
2977,30,10400 ,2002JJ00,0.0
2978,30,10400 ,2003JJ00,0.0
2979,30,10400 ,2004JJ00,0.0
2980,30,10400 ,2005JJ00,0.0
2981,30,10400 ,2006JJ00,0.0
2982,30,10400 ,2007JJ00,0.0
2983,30,10400 ,2008JJ00,0.0
2984,30,10400 ,2009JJ00,0.0
2985,30,10400 ,2010JJ00,0.0
2986,30,10400 ,2011JJ00,0.0
2987,30,10400 ,2012JJ00,0.0
2988,30,10500 ,1995JJ00,0.0
2989,30,10500 ,1996JJ00,0.0
2990,30,10500 ,1997JJ00,0.0
2991,30,10500 ,1998JJ00,0.0
2992,30,10500 ,1999JJ00,0.0
2993,30,10500 ,2000JJ00,0.0
2994,30,10500 ,2001JJ00,0.0
2995,30,10500 ,2002JJ00,0.0
2996,30,10500 ,2003JJ00,0.0
2997,30,10500 ,2004JJ00,0.0
2998,30,10500 ,2005JJ00,0.0
2999,30,10500 ,2006JJ00,0.0
3000,30,10500 ,2007JJ00,0.0
3001,30,10500 ,2008JJ00,0.0
3002,30,10500 ,2009JJ00,0.0
3003,30,10500 ,2010JJ00,0.0
3004,30,10500 ,2011JJ00,0.0
3005,30,10500 ,2012JJ00,0.0
3006,30,10600 ,1995JJ00,4.0
3007,30,10600 ,1996JJ00,4.0
3008,30,10600 ,1997JJ00,5.0
3009,30,10600 ,1998JJ00,5.0
3010,30,10600 ,1999JJ00,6.0
3011,30,10600 ,2000JJ00,6.0
3012,30,10600 ,2001JJ00,7.0
3013,30,10600 ,2002JJ00,7.0
3014,30,10600 ,2003JJ00,8.0
3015,30,10600 ,2004JJ00,9.0
3016,30,10600 ,2005JJ00,5.0
3017,30,10600 ,2006JJ00,5.0
3018,30,10600 ,2007JJ00,6.0
3019,30,10600 ,2008JJ00,8.0
3020,30,10600 ,2009JJ00,6.0
3021,30,10600 ,2010JJ00,6.0
3022,30,10600 ,2011JJ00,6.0
3023,30,10600 ,2012JJ00,7.0
3024,30,10700 ,1995JJ00,566.0
3025,30,10700 ,1996JJ00,600.0
3026,30,10700 ,1997JJ00,451.0
3027,30,10700 ,1998JJ00,333.0
3028,30,10700 ,1999JJ00,370.0
3029,30,10700 ,2000JJ00,298.0
3030,30,10700 ,2001JJ00,350.0
3031,30,10700 ,2002JJ00,568.0
3032,30,10700 ,2003JJ00,593.0
3033,30,10700 ,2004JJ00,728.0
3034,30,10700 ,2005JJ00,574.0
3035,30,10700 ,2006JJ00,404.0
3036,30,10700 ,2007JJ00,285.0
3037,30,10700 ,2008JJ00,329.0
3038,30,10700 ,2009JJ00,517.0
3039,30,10700 ,2010JJ00,603.0
3040,30,10700 ,2011JJ00,665.0
3041,30,10700 ,2012JJ00,887.0
3042,30,10800 ,1995JJ00,0.0
3043,30,10800 ,1996JJ00,0.0
3044,30,10800 ,1997JJ00,0.0
3045,30,10800 ,1998JJ00,0.0
3046,30,10800 ,1999JJ00,0.0
3047,30,10800 ,2000JJ00,0.0
3048,30,10800 ,2001JJ00,0.0
3049,30,10800 ,2002JJ00,0.0
3050,30,10800 ,2003JJ00,0.0
3051,30,10800 ,2004JJ00,0.0
3052,30,10800 ,2005JJ00,0.0
3053,30,10800 ,2006JJ00,0.0
3054,30,10800 ,2007JJ00,0.0
3055,30,10800 ,2008JJ00,0.0
3056,30,10800 ,2009JJ00,0.0
3057,30,10800 ,2010JJ00,0.0
3058,30,10800 ,2011JJ00,0.0
3059,30,10800 ,2012JJ00,0.0
3060,30,10900 ,1995JJ00,0.0
3061,30,10900 ,1996JJ00,0.0
3062,30,10900 ,1997JJ00,0.0
3063,30,10900 ,1998JJ00,0.0
3064,30,10900 ,1999JJ00,0.0
3065,30,10900 ,2000JJ00,0.0
3066,30,10900 ,2001JJ00,0.0
3067,30,10900 ,2002JJ00,0.0
3068,30,10900 ,2003JJ00,0.0
3069,30,10900 ,2004JJ00,0.0
3070,30,10900 ,2005JJ00,0.0
3071,30,10900 ,2006JJ00,0.0
3072,30,10900 ,2007JJ00,0.0
3073,30,10900 ,2008JJ00,0.0
3074,30,10900 ,2009JJ00,0.0
3075,30,10900 ,2010JJ00,0.0
3076,30,10900 ,2011JJ00,0.0
3077,30,10900 ,2012JJ00,0.0
3078,30,11000 ,1995JJ00,0.0
3079,30,11000 ,1996JJ00,0.0
3080,30,11000 ,1997JJ00,0.0
3081,30,11000 ,1998JJ00,0.0
3082,30,11000 ,1999JJ00,0.0
3083,30,11000 ,2000JJ00,0.0
3084,30,11000 ,2001JJ00,0.0
3085,30,11000 ,2002JJ00,0.0
3086,30,11000 ,2003JJ00,0.0
3087,30,11000 ,2004JJ00,0.0
3088,30,11000 ,2005JJ00,0.0
3089,30,11000 ,2006JJ00,0.0
3090,30,11000 ,2007JJ00,0.0
3091,30,11000 ,2008JJ00,0.0
3092,30,11000 ,2009JJ00,0.0
3093,30,11000 ,2010JJ00,0.0
3094,30,11000 ,2011JJ00,0.0
3095,30,11000 ,2012JJ00,0.0
3096,30,11500 ,1995JJ00,0.0
3097,30,11500 ,1996JJ00,0.0
3098,30,11500 ,1997JJ00,0.0
3099,30,11500 ,1998JJ00,0.0
3100,30,11500 ,1999JJ00,0.0
3101,30,11500 ,2000JJ00,0.0
3102,30,11500 ,2001JJ00,0.0
3103,30,11500 ,2002JJ00,0.0
3104,30,11500 ,2003JJ00,0.0
3105,30,11500 ,2004JJ00,0.0
3106,30,11500 ,2005JJ00,0.0
3107,30,11500 ,2006JJ00,0.0
3108,30,11500 ,2007JJ00,0.0
3109,30,11500 ,2008JJ00,0.0
3110,30,11500 ,2009JJ00,0.0
3111,30,11500 ,2010JJ00,0.0
3112,30,11500 ,2011JJ00,0.0
3113,30,11500 ,2012JJ00,0.0
3114,30,11600 ,1995JJ00,0.0
3115,30,11600 ,1996JJ00,0.0
3116,30,11600 ,1997JJ00,0.0
3117,30,11600 ,1998JJ00,0.0
3118,30,11600 ,1999JJ00,0.0
3119,30,11600 ,2000JJ00,0.0
3120,30,11600 ,2001JJ00,0.0
3121,30,11600 ,2002JJ00,0.0
3122,30,11600 ,2003JJ00,0.0
3123,30,11600 ,2004JJ00,0.0
3124,30,11600 ,2005JJ00,0.0
3125,30,11600 ,2006JJ00,0.0
3126,30,11600 ,2007JJ00,0.0
3127,30,11600 ,2008JJ00,0.0
3128,30,11600 ,2009JJ00,0.0
3129,30,11600 ,2010JJ00,0.0
3130,30,11600 ,2011JJ00,0.0
3131,30,11600 ,2012JJ00,0.0
3132,30,11700 ,1995JJ00,0.0
3133,30,11700 ,1996JJ00,0.0
3134,30,11700 ,1997JJ00,0.0
3135,30,11700 ,1998JJ00,0.0
3136,30,11700 ,1999JJ00,0.0
3137,30,11700 ,2000JJ00,0.0
3138,30,11700 ,2001JJ00,0.0
3139,30,11700 ,2002JJ00,0.0
3140,30,11700 ,2003JJ00,0.0
3141,30,11700 ,2004JJ00,0.0
3142,30,11700 ,2005JJ00,0.0
3143,30,11700 ,2006JJ00,0.0
3144,30,11700 ,2007JJ00,0.0
3145,30,11700 ,2008JJ00,0.0
3146,30,11700 ,2009JJ00,0.0
3147,30,11700 ,2010JJ00,0.0
3148,30,11700 ,2011JJ00,0.0
3149,30,11700 ,2012JJ00,0.0
3150,30,11800 ,1995JJ00,0.0
3151,30,11800 ,1996JJ00,0.0
3152,30,11800 ,1997JJ00,0.0
3153,30,11800 ,1998JJ00,0.0
3154,30,11800 ,1999JJ00,0.0
3155,30,11800 ,2000JJ00,0.0
3156,30,11800 ,2001JJ00,0.0
3157,30,11800 ,2002JJ00,0.0
3158,30,11800 ,2003JJ00,0.0
3159,30,11800 ,2004JJ00,0.0
3160,30,11800 ,2005JJ00,0.0
3161,30,11800 ,2006JJ00,0.0
3162,30,11800 ,2007JJ00,0.0
3163,30,11800 ,2008JJ00,0.0
3164,30,11800 ,2009JJ00,0.0
3165,30,11800 ,2010JJ00,0.0
3166,30,11800 ,2011JJ00,0.0
3167,30,11800 ,2012JJ00,0.0
3168,30,11900 ,1995JJ00,2489.0
