ID,BestemmingVanInvoer,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12
1928,403300,1991JJ00,2074.0,2632.0,12.5,78.8,412.0,292.0,13.1,141.0,1662.0,2391.0,12.4,69.5
1929,403300,1992JJ00,2306.0,2876.0,9.3,80.2,435.0,323.0,10.4,134.8,1871.0,2605.0,9.0,71.8
1930,403300,1993JJ00,2449.0,3039.0,5.7,80.6,451.0,348.0,7.8,129.6,1998.0,2740.0,5.2,72.9
1931,403300,1994JJ00,2515.0,3068.0,0.9,82.0,504.0,390.0,12.2,129.1,2011.0,2696.0,-1.6,74.6
1932,403300,1995JJ00,2665.0,3238.0,5.6,82.3,529.0,417.0,6.9,126.7,2136.0,2837.0,5.2,75.3
1933,403300,1996JJ00,2781.0,3360.0,3.8,82.8,562.0,462.0,10.8,121.5,2219.0,2894.0,2.0,76.7
1934,403300,1997JJ00,3153.0,3785.0,12.7,83.3,610.0,526.0,13.7,116.0,2543.0,3253.0,12.4,78.2
1935,403300,1998JJ00,3485.0,4103.0,8.4,84.9,669.0,589.0,12.0,113.6,2816.0,3498.0,7.6,80.5
1936,403300,1999JJ00,3794.0,4397.0,7.1,86.3,731.0,661.0,12.3,110.6,3063.0,3706.0,5.9,82.7
1937,403300,2000JJ00,4299.0,4826.0,9.8,89.1,797.0,677.0,2.5,117.7,3502.0,4133.0,11.5,84.7
1938,403300,2001JJ00,4959.0,5282.0,9.4,93.9,866.0,711.0,5.0,121.8,4093.0,4565.0,10.5,89.7
1939,403300,2002JJ00,5109.0,5324.0,0.8,96.0,804.0,696.0,-2.1,115.5,4305.0,4628.0,1.4,93.0
1940,403300,2003JJ00,5224.0,5339.0,0.3,97.8,746.0,680.0,-2.4,109.7,4478.0,4665.0,0.8,96.0
1941,403300,2004JJ00,5255.0,5282.0,-1.1,99.5,767.0,725.0,6.7,105.7,4488.0,4554.0,-2.4,98.5
1942,403300,2005JJ00,5444.0,5444.0,3.1,100.0,715.0,715.0,-1.4,100.0,4729.0,4729.0,3.8,100.0
1943,403300,2006JJ00,5655.0,5590.0,2.7,101.2,782.0,818.0,14.4,95.6,4873.0,4772.0,0.9,102.1
1944,403300,2007JJ00,5724.0,5557.0,-0.6,103.0,837.0,887.0,8.4,94.4,4887.0,4675.0,-2.0,104.5
1945,403300,2008JJ00,5793.0,5467.0,-1.6,106.0,845.0,893.0,0.7,94.6,4948.0,4580.0,-2.0,108.0
1946,403300,2009JJ00,5826.0,5448.0,-0.3,106.9,820.0,901.0,0.8,91.0,5006.0,4555.0,-0.5,109.9
1947,403300,2010JJ00,6125.0,5691.0,4.5,107.6,850.0,945.0,4.9,90.0,5275.0,4756.0,4.4,110.9
1948,403300,2011JJ00,6416.0,5906.0,3.8,108.6,873.0,966.0,2.2,90.4,5543.0,4947.0,4.0,112.1
1949,403300,2012JJ00,6682.0,6102.0,3.3,109.5,875.0,950.0,-1.6,92.1,5807.0,5149.0,4.1,112.8
1950,402100,1988JJ00,209.0,247.0,,84.6,116.0,108.0,,107.5,93.0,144.0,,64.7
1951,402100,1989JJ00,256.0,302.0,22.0,84.9,133.0,130.0,20.7,102.1,123.0,178.0,23.7,69.2
1952,402100,1990JJ00,286.0,331.0,9.8,86.4,149.0,141.0,8.3,105.6,137.0,198.0,11.4,69.2
1953,402100,1991JJ00,342.0,402.0,21.3,85.2,170.0,159.0,12.8,106.9,172.0,259.0,30.7,66.5
1954,402100,1992JJ00,417.0,471.0,17.3,88.6,212.0,201.0,26.5,105.4,205.0,280.0,8.1,73.3
1955,402100,1993JJ00,381.0,448.0,-4.8,85.0,212.0,220.0,9.4,96.3,169.0,225.0,-19.5,75.0
1956,402100,1994JJ00,441.0,500.0,11.5,88.2,255.0,263.0,19.3,97.1,186.0,229.0,1.8,81.1
1957,402100,1995JJ00,461.0,539.0,7.7,85.6,262.0,274.0,4.3,95.6,199.0,258.0,12.4,77.3
1958,402100,1996JJ00,457.0,534.0,-0.9,85.6,248.0,260.0,-5.0,95.2,209.0,269.0,4.5,77.6
1959,402100,1997JJ00,477.0,547.0,2.4,87.2,258.0,266.0,2.0,97.1,219.0,277.0,2.9,79.1
1960,402100,1998JJ00,480.0,547.0,0.0,87.8,238.0,254.0,-4.3,93.6,242.0,291.0,5.0,83.2
1961,402100,1999JJ00,486.0,556.0,1.7,87.4,235.0,254.0,0.0,92.4,251.0,301.0,3.3,83.5
1962,402100,2000JJ00,498.0,567.0,2.1,87.8,227.0,248.0,-2.6,91.6,271.0,320.0,6.4,84.8
1963,402100,2001JJ00,530.0,578.0,1.8,91.8,228.0,234.0,-5.7,97.6,302.0,346.0,8.1,87.4
1964,402100,2002JJ00,559.0,599.0,3.8,93.3,243.0,256.0,9.6,94.8,316.0,343.0,-0.7,92.0
1965,402100,2003JJ00,542.0,555.0,-7.3,97.6,233.0,233.0,-9.1,100.0,309.0,323.0,-6.0,95.8
1966,402100,2004JJ00,534.0,546.0,-1.7,97.8,234.0,238.0,2.1,98.3,300.0,308.0,-4.5,97.4
1967,402100,2005JJ00,581.0,581.0,6.4,100.0,237.0,237.0,-0.4,100.0,344.0,344.0,11.7,100.0
1968,402100,2006JJ00,578.0,560.0,-3.6,103.2,252.0,245.0,3.4,102.9,326.0,315.0,-8.4,103.5
1969,402100,2007JJ00,592.0,567.0,1.2,104.4,266.0,258.0,5.2,103.2,326.0,309.0,-1.8,105.4
1970,402100,2008JJ00,613.0,571.0,0.7,107.4,262.0,248.0,-3.8,105.7,351.0,322.0,4.3,108.8
1971,402100,2009JJ00,635.0,577.0,1.1,110.0,260.0,247.0,-0.4,105.3,375.0,330.0,2.3,113.7
1972,402100,2010JJ00,665.0,602.0,4.3,110.5,275.0,260.0,5.4,105.6,390.0,341.0,3.5,114.3
1973,402100,2011JJ00,681.0,609.0,1.2,111.8,274.0,253.0,-2.9,108.4,407.0,355.0,4.1,114.6
1974,402100,2012JJ00,726.0,650.0,6.8,111.7,278.0,254.0,0.4,109.6,448.0,395.0,11.1,113.5
1975,403400,1988JJ00,93.0,105.0,,88.9,21.0,6.0,,362.1,72.0,116.0,,61.9
1976,403400,1989JJ00,111.0,125.0,19.4,88.9,27.0,8.0,42.9,325.9,84.0,131.0,12.5,64.2
1977,403400,1990JJ00,108.0,125.0,0.0,86.5,27.0,10.0,18.5,275.0,81.0,123.0,-6.0,65.8
1978,403400,1991JJ00,129.0,150.0,20.4,85.8,36.0,14.0,40.7,260.5,93.0,140.0,13.6,66.5
1979,403400,1992JJ00,146.0,170.0,13.2,85.8,35.0,15.0,5.6,239.9,111.0,162.0,16.1,68.4
1980,403400,1993JJ00,159.0,184.0,8.2,86.3,39.0,17.0,17.1,228.2,120.0,171.0,5.4,70.1
1981,403400,1994JJ00,166.0,188.0,1.9,88.5,45.0,20.0,17.9,223.3,121.0,165.0,-3.3,73.2
1982,403400,1995JJ00,174.0,194.0,3.6,89.5,43.0,20.0,0.0,213.4,131.0,174.0,5.0,75.5
1983,403400,1996JJ00,182.0,200.0,2.9,91.0,41.0,19.0,-4.7,213.4,141.0,183.0,5.3,77.1
1984,403400,1997JJ00,212.0,235.0,17.6,90.2,43.0,23.0,19.5,187.2,169.0,214.0,17.0,79.0
1985,403400,1998JJ00,237.0,262.0,11.3,90.5,44.0,26.0,11.6,171.6,193.0,238.0,11.2,81.1
1986,403400,1999JJ00,248.0,277.0,5.9,89.5,44.0,31.0,20.5,142.5,204.0,244.0,2.6,83.5
1987,403400,2000JJ00,284.0,319.0,14.9,89.1,49.0,36.0,15.9,136.9,235.0,280.0,14.7,83.9
1988,403400,2001JJ00,346.0,378.0,18.7,91.5,49.0,38.0,6.1,129.0,297.0,340.0,21.3,87.4
1989,403400,2002JJ00,359.0,382.0,1.2,93.9,40.0,37.0,-2.0,107.5,319.0,345.0,1.7,92.3
1990,403400,2003JJ00,382.0,397.0,3.9,96.1,42.0,40.0,7.5,105.0,340.0,357.0,3.4,95.1
1991,403400,2004JJ00,384.0,387.0,-2.6,99.2,43.0,40.0,0.0,107.5,341.0,347.0,-2.9,98.3
1992,403400,2005JJ00,396.0,396.0,2.3,100.0,40.0,40.0,0.0,100.0,356.0,356.0,2.6,100.0
1993,403400,2006JJ00,414.0,410.0,3.5,101.0,42.0,45.0,12.5,93.3,372.0,365.0,2.5,101.9
1994,403400,2007JJ00,416.0,402.0,-1.9,103.5,48.0,49.0,9.5,97.4,368.0,353.0,-3.2,104.2
1995,403400,2008JJ00,435.0,410.0,1.9,106.1,53.0,54.0,10.4,97.4,382.0,356.0,0.8,107.3
1996,403400,2009JJ00,428.0,407.0,-0.7,105.2,46.0,56.0,3.8,81.5,382.0,351.0,-1.3,108.7
1997,403400,2010JJ00,451.0,432.0,6.1,104.5,49.0,65.0,15.2,75.3,402.0,369.0,5.0,109.0
1998,403400,2011JJ00,488.0,467.0,8.2,104.5,57.0,76.0,16.3,75.3,431.0,396.0,7.2,109.0
1999,403400,2012JJ00,516.0,497.0,6.4,103.9,58.0,77.0,1.8,75.3,458.0,423.0,7.0,108.3
2000,999994,1988JJ00,359.0,444.0,,80.9,52.0,15.0,,351.4,307.0,465.0,,66.0
2001,999994,1989JJ00,440.0,540.0,21.7,81.4,63.0,19.0,30.8,325.5,377.0,559.0,20.2,67.4
2002,999994,1990JJ00,442.0,534.0,-1.1,82.7,66.0,23.0,19.0,286.5,376.0,534.0,-4.5,70.4
2003,999994,1991JJ00,510.0,623.0,16.5,81.9,79.0,31.0,33.3,257.2,431.0,606.0,13.6,71.1
2004,999994,1992JJ00,584.0,702.0,12.7,83.2,81.0,34.0,11.4,236.7,503.0,685.0,13.0,73.4
2005,999994,1993JJ00,633.0,756.0,7.7,83.7,91.0,41.0,19.8,222.1,542.0,724.0,5.8,74.8
2006,999994,1994JJ00,642.0,755.0,-0.2,85.1,103.0,47.0,14.3,219.9,539.0,706.0,-2.6,76.4
2007,999994,1995JJ00,671.0,794.0,5.1,84.6,96.0,47.0,1.0,203.0,575.0,748.0,5.9,76.9
2008,999994,1996JJ00,703.0,824.0,3.9,85.3,97.0,51.0,7.3,191.2,606.0,772.0,3.3,78.5
2009,999994,1997JJ00,829.0,965.0,17.1,85.9,107.0,60.0,18.6,177.9,722.0,902.0,16.8,80.0
2010,999994,1998JJ00,913.0,1064.0,10.3,85.8,107.0,67.0,11.2,160.0,806.0,994.0,10.1,81.1
2011,999994,1999JJ00,980.0,1136.0,6.8,86.2,112.0,77.0,15.0,145.6,868.0,1050.0,5.7,82.6
2012,999994,2000JJ00,1114.0,1278.0,12.4,87.2,123.0,87.0,12.5,142.2,991.0,1181.0,12.4,83.9
2013,999994,2001JJ00,1368.0,1516.0,18.7,90.2,117.0,87.0,0.8,134.2,1251.0,1428.0,20.9,87.6
2014,999994,2002JJ00,1511.0,1632.0,7.6,92.6,107.0,86.0,-1.7,124.8,1404.0,1549.0,8.5,90.7
2015,999994,2003JJ00,1604.0,1679.0,2.9,95.5,103.0,92.0,7.5,111.8,1501.0,1588.0,2.6,94.5
2016,999994,2004JJ00,1624.0,1650.0,-1.7,98.4,107.0,99.0,7.8,107.8,1517.0,1550.0,-2.4,97.9
2017,999994,2005JJ00,1732.0,1732.0,5.0,100.0,103.0,103.0,3.7,100.0,1629.0,1629.0,5.1,100.0
2018,999994,2006JJ00,1864.0,1830.0,5.7,101.9,108.0,117.0,13.6,92.3,1756.0,1713.0,5.2,102.5
2019,999994,2007JJ00,1900.0,1810.0,-1.1,105.0,120.0,130.0,11.1,92.3,1780.0,1682.0,-1.8,105.8
2020,999994,2008JJ00,1977.0,1840.0,1.6,107.5,125.0,139.0,6.7,90.1,1852.0,1704.0,1.3,108.7
2021,999994,2009JJ00,1969.0,1830.0,-0.6,107.6,117.0,145.0,4.8,80.5,1852.0,1688.0,-0.9,109.7
2022,999994,2010JJ00,2101.0,1950.0,6.6,107.8,131.0,165.0,13.7,79.3,1970.0,1791.0,6.1,110.0
2023,999994,2011JJ00,2255.0,2090.0,7.2,107.9,130.0,170.0,3.1,76.4,2125.0,1924.0,7.5,110.4
2024,999994,2012JJ00,2383.0,2218.0,6.1,107.5,133.0,177.0,3.8,75.2,2250.0,2045.0,6.3,110.0
2025,403405,1988JJ00,497.0,596.0,,83.4,104.0,42.0,,244.8,393.0,597.0,,65.9
2026,403405,1989JJ00,597.0,715.0,19.9,83.5,117.0,51.0,21.2,227.3,480.0,713.0,19.6,67.3
2027,403405,1990JJ00,618.0,731.0,2.3,84.5,130.0,63.0,23.1,205.2,488.0,694.0,-2.7,70.3
2028,403405,1991JJ00,702.0,837.0,14.4,83.9,147.0,77.0,20.8,192.1,555.0,782.0,12.7,71.0
2029,403405,1992JJ00,816.0,965.0,15.4,84.5,158.0,90.0,17.7,175.5,658.0,898.0,14.8,73.3
2030,403405,1993JJ00,895.0,1047.0,8.5,85.5,176.0,102.0,13.3,172.5,719.0,963.0,7.3,74.6
2031,403405,1994JJ00,917.0,1062.0,1.5,86.3,197.0,116.0,13.6,170.0,720.0,949.0,-1.5,75.9
2032,403405,1995JJ00,971.0,1136.0,7.0,85.5,198.0,122.0,5.6,161.8,773.0,1018.0,7.4,75.9
2033,403405,1996JJ00,1011.0,1177.0,3.6,85.9,200.0,130.0,6.1,154.1,811.0,1049.0,3.0,77.3
2034,403405,1997JJ00,1152.0,1337.0,13.6,86.2,217.0,151.0,16.5,143.5,935.0,1183.0,12.8,79.0
2035,403405,1998JJ00,1288.0,1496.0,11.9,86.1,232.0,173.0,14.3,134.2,1056.0,1317.0,11.3,80.2
2036,403405,1999JJ00,1394.0,1612.0,7.8,86.5,258.0,206.0,19.4,125.0,1136.0,1386.0,5.2,82.0
2037,403405,2000JJ00,1589.0,1805.0,12.0,88.0,283.0,223.0,8.1,126.8,1306.0,1564.0,12.9,83.5
2038,403405,2001JJ00,1933.0,2105.0,16.6,91.8,292.0,229.0,2.8,127.3,1641.0,1871.0,19.6,87.7
2039,403405,2002JJ00,2078.0,2208.0,4.9,94.1,268.0,224.0,-2.4,119.7,1810.0,1987.0,6.2,91.1
2040,403405,2003JJ00,2126.0,2200.0,-0.4,96.6,250.0,225.0,0.4,111.2,1876.0,1977.0,-0.5,94.9
2041,403405,2004JJ00,2146.0,2167.0,-1.5,99.0,248.0,232.0,3.2,106.9,1898.0,1935.0,-2.1,98.1
2042,403405,2005JJ00,2293.0,2293.0,5.8,100.0,246.0,246.0,6.0,100.0,2047.0,2047.0,5.8,100.0
2043,403405,2006JJ00,2473.0,2427.0,5.8,101.9,287.0,298.0,21.1,96.3,2186.0,2129.0,4.0,102.7
2044,403405,2007JJ00,2505.0,2401.0,-1.1,104.3,285.0,304.0,2.1,93.7,2220.0,2098.0,-1.5,105.8
2045,403405,2008JJ00,2629.0,2450.0,2.0,107.3,304.0,323.0,6.3,94.0,2325.0,2129.0,1.5,109.2
2046,403405,2009JJ00,2626.0,2435.0,-0.6,107.9,294.0,331.0,2.3,88.9,2332.0,2107.0,-1.0,110.7
2047,403405,2010JJ00,2788.0,2578.0,5.9,108.1,311.0,361.0,9.2,86.1,2477.0,2223.0,5.5,111.4
2048,403405,2011JJ00,2942.0,2710.0,5.1,108.6,301.0,355.0,-1.6,84.7,2641.0,2355.0,5.9,112.2
2049,403405,2012JJ00,3094.0,2850.0,5.2,108.5,300.0,351.0,-1.3,85.5,2794.0,2495.0,5.9,112.0
2050,404900,1988JJ00,266.0,339.0,,78.4,31.0,9.0,,344.3,235.0,349.0,,67.3
2051,404900,1989JJ00,329.0,416.0,22.6,79.1,36.0,11.0,22.6,326.2,293.0,428.0,22.6,68.4
2052,404900,1990JJ00,334.0,410.0,-1.5,81.5,39.0,13.0,19.4,295.8,295.0,411.0,-4.1,71.8
2053,404900,1991JJ00,381.0,472.0,15.3,80.7,43.0,17.0,28.2,254.4,338.0,466.0,13.6,72.5
2054,404900,1992JJ00,438.0,532.0,12.6,82.4,46.0,20.0,16.3,234.1,392.0,523.0,12.1,75.0
2055,404900,1993JJ00,474.0,572.0,7.5,82.9,52.0,24.0,21.7,217.3,422.0,554.0,5.9,76.2
2056,404900,1994JJ00,476.0,567.0,-0.8,84.0,58.0,27.0,11.5,217.3,418.0,540.0,-2.4,77.3
2057,404900,1995JJ00,497.0,599.0,5.7,83.0,53.0,27.0,1.7,195.2,444.0,574.0,6.2,77.3
2058,404900,1996JJ00,521.0,624.0,4.2,83.4,56.0,32.0,17.0,176.3,465.0,590.0,2.7,78.9
2059,404900,1997JJ00,617.0,730.0,16.9,84.5,64.0,37.0,17.9,171.0,553.0,688.0,16.8,80.3
2060,404900,1998JJ00,676.0,802.0,9.9,84.3,63.0,42.0,10.9,151.7,613.0,756.0,9.8,81.1
2061,404900,1999JJ00,732.0,859.0,7.1,85.2,68.0,46.0,11.1,147.4,664.0,806.0,6.7,82.4
2062,404900,2000JJ00,830.0,959.0,11.6,86.6,74.0,51.0,10.3,145.4,756.0,901.0,11.7,83.9
2063,404900,2001JJ00,1022.0,1138.0,18.7,89.8,68.0,50.0,-2.7,137.4,954.0,1088.0,20.8,87.7
2064,404900,2002JJ00,1152.0,1249.0,9.8,92.2,67.0,49.0,-1.5,137.4,1085.0,1203.0,10.6,90.2
2065,404900,2003JJ00,1222.0,1282.0,2.6,95.4,61.0,52.0,7.5,116.4,1161.0,1231.0,2.3,94.3
2066,404900,2004JJ00,1240.0,1263.0,-1.5,98.2,64.0,59.0,13.1,107.9,1176.0,1203.0,-2.2,97.7
2067,404900,2005JJ00,1336.0,1336.0,5.8,100.0,63.0,63.0,6.3,100.0,1273.0,1273.0,5.8,100.0
2068,404900,2006JJ00,1450.0,1420.0,6.3,102.1,66.0,72.0,14.3,91.7,1384.0,1348.0,5.9,102.7
2069,404900,2007JJ00,1484.0,1408.0,-0.8,105.4,72.0,81.0,12.1,89.2,1412.0,1329.0,-1.4,106.3
2070,404900,2008JJ00,1542.0,1430.0,1.5,107.8,72.0,84.0,4.2,85.6,1470.0,1347.0,1.4,109.1
2071,404900,2009JJ00,1541.0,1423.0,-0.5,108.3,71.0,89.0,5.6,80.0,1470.0,1336.0,-0.8,110.0
2072,404900,2010JJ00,1650.0,1518.0,6.7,108.7,82.0,100.0,12.7,82.0,1568.0,1422.0,6.4,110.3
2073,404900,2011JJ00,1767.0,1623.0,6.9,108.9,73.0,95.0,-4.9,76.7,1694.0,1529.0,7.5,110.8
2074,404900,2012JJ00,1867.0,1721.0,6.1,108.5,75.0,100.0,5.5,74.7,1792.0,1622.0,6.1,110.5
2075,405900,1988JJ00,138.0,152.0,,90.9,52.0,29.0,,176.8,86.0,132.0,,65.4
2076,405900,1989JJ00,157.0,175.0,15.2,89.8,54.0,33.0,11.5,164.6,103.0,155.0,17.4,66.7
2077,405900,1990JJ00,176.0,196.0,12.1,89.8,64.0,42.0,27.8,152.7,112.0,161.0,3.9,69.8
2078,405900,1991JJ00,192.0,214.0,9.1,89.8,68.0,45.0,7.8,150.5,124.0,176.0,9.8,70.3
2079,405900,1992JJ00,232.0,262.0,22.4,88.6,77.0,56.0,25.0,136.3,155.0,213.0,21.0,72.7
2080,405900,1993JJ00,262.0,289.0,10.3,90.7,85.0,60.0,6.5,141.3,177.0,239.0,12.3,73.9
2081,405900,1994JJ00,275.0,304.0,5.3,90.4,94.0,68.0,12.9,138.4,181.0,243.0,1.7,74.4
2082,405900,1995JJ00,300.0,339.0,11.3,88.6,102.0,75.0,10.6,135.7,198.0,272.0,11.6,72.9
2083,405900,1996JJ00,308.0,349.0,3.0,88.3,103.0,79.0,4.9,130.6,205.0,277.0,2.0,74.0
2084,405900,1997JJ00,323.0,368.0,5.5,87.8,110.0,90.0,14.6,121.8,213.0,280.0,1.0,76.1
2085,405900,1998JJ00,375.0,427.0,16.1,87.8,125.0,106.0,17.3,118.0,250.0,323.0,15.5,77.3
2086,405900,1999JJ00,414.0,471.0,10.1,88.0,146.0,131.0,23.2,111.9,268.0,335.0,3.6,80.0
2087,405900,2000JJ00,475.0,522.0,10.9,91.0,160.0,137.0,4.8,117.0,315.0,382.0,14.2,82.4
2088,405900,2001JJ00,565.0,583.0,11.8,96.9,175.0,143.0,4.4,122.6,390.0,442.0,15.6,88.3
2089,405900,2002JJ00,567.0,574.0,-1.6,98.8,161.0,139.0,-2.9,116.1,406.0,437.0,-1.0,92.8
2090,405900,2003JJ00,522.0,521.0,-9.2,100.1,147.0,133.0,-4.3,110.8,375.0,389.0,-11.1,96.4
2091,405900,2004JJ00,522.0,517.0,-0.8,100.9,141.0,133.0,0.0,106.3,381.0,385.0,-1.1,99.0
2092,405900,2005JJ00,561.0,561.0,8.4,100.0,143.0,143.0,7.8,100.0,418.0,418.0,8.7,100.0
2093,405900,2006JJ00,609.0,597.0,6.4,102.0,179.0,181.0,26.6,98.9,430.0,416.0,-0.5,103.4
2094,405900,2007JJ00,605.0,591.0,-1.0,102.3,165.0,175.0,-3.4,94.3,440.0,416.0,0.0,105.8
2095,405900,2008JJ00,652.0,611.0,3.3,106.8,179.0,186.0,6.1,96.5,473.0,425.0,2.3,111.2
2096,405900,2009JJ00,657.0,605.0,-0.9,108.6,177.0,187.0,0.6,94.9,480.0,419.0,-1.5,114.5
2097,405900,2010JJ00,687.0,629.0,4.0,109.2,180.0,198.0,6.2,90.8,507.0,432.0,3.1,117.3
2098,405900,2011JJ00,687.0,621.0,-1.3,110.7,171.0,188.0,-5.0,90.8,516.0,432.0,0.0,119.4
2099,405900,2012JJ00,711.0,634.0,2.2,112.1,167.0,178.0,-5.3,93.6,544.0,452.0,4.7,120.3
2100,406800,1988JJ00,403.0,553.0,,72.8,58.0,35.0,,167.8,345.0,548.0,,63.0
2101,406800,1989JJ00,464.0,626.0,13.2,74.1,72.0,44.0,25.9,165.5,392.0,608.0,11.0,64.4
2102,406800,1990JJ00,513.0,698.0,11.4,73.5,96.0,60.0,38.9,158.9,417.0,647.0,6.4,64.4
2103,406800,1991JJ00,582.0,781.0,11.9,74.5,98.0,66.0,9.4,148.3,484.0,728.0,12.5,66.5
2104,406800,1992JJ00,624.0,830.0,6.4,75.1,106.0,76.0,15.3,139.1,518.0,761.0,4.5,68.1
2105,406800,1993JJ00,648.0,866.0,4.3,74.8,103.0,78.0,2.8,131.4,545.0,796.0,4.6,68.5
2106,406800,1994JJ00,668.0,860.0,-0.8,77.7,113.0,84.0,7.8,133.8,555.0,777.0,-2.4,71.4
2107,406800,1995JJ00,709.0,905.0,5.2,78.4,118.0,87.0,3.5,135.0,591.0,821.0,5.6,72.0
2108,406800,1996JJ00,710.0,910.0,0.6,78.0,118.0,97.0,11.0,121.6,592.0,808.0,-1.5,73.3
2109,406800,1997JJ00,797.0,992.0,9.0,80.4,120.0,101.0,4.2,118.6,677.0,889.0,10.0,76.2
2110,406800,1998JJ00,834.0,990.0,-0.1,84.2,123.0,102.0,0.8,120.6,711.0,886.0,-0.3,80.2
2111,406800,1999JJ00,899.0,1057.0,6.7,85.1,120.0,105.0,3.3,113.9,779.0,951.0,7.3,81.9
2112,406800,2000JJ00,969.0,1084.0,2.6,89.4,121.0,95.0,-10.0,127.6,848.0,994.0,4.5,85.4
2113,406800,2001JJ00,1023.0,1087.0,0.3,94.1,123.0,100.0,5.0,123.6,900.0,990.0,-0.4,90.9
2114,406800,2002JJ00,1018.0,1052.0,-3.2,96.7,119.0,100.0,0.8,118.6,899.0,953.0,-3.8,94.4
2115,406800,2003JJ00,1098.0,1124.0,6.8,97.7,115.0,106.0,5.9,108.3,983.0,1018.0,6.9,96.5
2116,406800,2004JJ00,1161.0,1173.0,4.4,99.0,124.0,115.0,7.8,108.3,1037.0,1059.0,4.0,98.0
2117,406800,2005JJ00,1195.0,1195.0,1.9,100.0,121.0,121.0,5.6,100.0,1074.0,1074.0,1.4,100.0
2118,406800,2006JJ00,1265.0,1252.0,4.8,101.0,124.0,130.0,7.4,95.4,1141.0,1122.0,4.5,101.7
2119,406800,2007JJ00,1273.0,1236.0,-1.3,103.0,149.0,156.0,20.2,95.4,1124.0,1082.0,-3.6,103.9
2120,406800,2008JJ00,1219.0,1154.0,-6.7,105.7,135.0,138.0,-11.4,97.6,1084.0,1016.0,-6.0,106.7
2121,406800,2009JJ00,1154.0,1093.0,-5.3,105.6,119.0,133.0,-3.7,89.3,1035.0,961.0,-5.4,107.7
2122,406800,2010JJ00,1211.0,1131.0,3.5,107.1,127.0,141.0,5.9,90.0,1084.0,992.0,3.2,109.3
2123,406800,2011JJ00,1221.0,1121.0,-0.9,109.0,138.0,148.0,4.7,93.4,1083.0,976.0,-1.6,111.0
2124,406800,2012JJ00,1236.0,1114.0,-0.6,110.9,137.0,143.0,-2.9,95.5,1099.0,973.0,-0.3,112.9
2125,408100,1988JJ00,374.0,517.0,,72.3,61.0,51.0,,118.8,313.0,463.0,,67.6
2126,408100,1989JJ00,419.0,569.0,10.2,73.6,65.0,55.0,6.6,118.8,354.0,513.0,10.9,69.0
2127,408100,1990JJ00,449.0,603.0,6.0,74.4,76.0,64.0,16.9,118.8,373.0,534.0,4.0,69.9
2128,408100,1991JJ00,493.0,653.0,8.2,75.5,75.0,63.0,-1.3,118.8,418.0,588.0,10.2,71.1
2129,408100,1992JJ00,537.0,692.0,5.9,77.6,75.0,65.0,2.7,115.7,462.0,626.0,6.5,73.8
2130,408100,1993JJ00,552.0,712.0,3.0,77.5,73.0,69.0,6.7,105.6,479.0,641.0,2.4,74.7
2131,408100,1994JJ00,549.0,704.0,-1.1,77.9,77.0,73.0,5.5,105.6,472.0,628.0,-2.1,75.2
2132,408100,1995JJ00,568.0,717.0,1.8,79.2,84.0,78.0,6.5,108.2,484.0,634.0,1.1,76.3
2133,408100,1996JJ00,595.0,731.0,1.9,81.4,92.0,83.0,7.1,110.6,503.0,641.0,1.0,78.5
2134,408100,1997JJ00,647.0,780.0,6.7,82.9,87.0,80.0,-3.3,108.1,560.0,696.0,8.5,80.5
2135,408100,1998JJ00,694.0,813.0,4.2,85.4,95.0,86.0,6.9,110.4,599.0,722.0,3.8,83.0
2136,408100,1999JJ00,722.0,832.0,2.3,86.8,90.0,81.0,-6.3,111.7,632.0,748.0,3.7,84.5
2137,408100,2000JJ00,846.0,954.0,14.7,88.7,100.0,90.0,11.1,111.7,746.0,862.0,15.2,86.6
2138,408100,2001JJ00,913.0,980.0,2.7,93.2,94.0,83.0,-7.0,112.9,819.0,896.0,4.0,91.4
2139,408100,2002JJ00,974.0,1023.0,4.4,95.2,86.0,85.0,2.1,101.1,888.0,938.0,4.6,94.7
2140,408100,2003JJ00,978.0,1003.0,-2.0,97.5,89.0,89.0,4.7,100.0,889.0,914.0,-2.6,97.3
2141,408100,2004JJ00,1009.0,1014.0,1.1,99.5,92.0,92.0,3.4,100.0,917.0,922.0,0.9,99.5
2142,408100,2005JJ00,1032.0,1032.0,1.8,100.0,95.0,95.0,3.3,100.0,937.0,937.0,1.6,100.0
2143,408100,2006JJ00,1055.0,1031.0,-0.1,102.3,97.0,90.0,-5.3,107.8,958.0,941.0,0.4,101.8
2144,408100,2007JJ00,1013.0,974.0,-5.5,104.0,101.0,91.0,1.0,111.1,912.0,883.0,-6.2,103.3
2145,408100,2008JJ00,985.0,926.0,-4.9,106.3,88.0,83.0,-8.9,106.2,897.0,843.0,-4.5,106.4
2146,408100,2009JJ00,980.0,921.0,-0.6,106.5,77.0,77.0,-6.8,99.8,903.0,843.0,0.0,107.1
