ID,Sectors,TypeOfNonFinancialAsset,Periods,OpeningBalanceSheet_1,Revaluation_2,CapitalFormation_3,OtherChangesInVolume_4,StatisticalDiscrepancy_5,ClosingBalanceSheet_6,VolumeIndices2010100_7
4699,Sector15,A06   ,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4700,Sector15,A06   ,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4701,Sector15,A06   ,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4702,Sector15,A06   ,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4703,Sector15,A06   ,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4704,Sector15,A06   ,2013JJ00,,,,,,,
4705,Sector15,A06   ,2014JJ00,,,,,,,
4706,Sector15,A06   ,2015JJ00,,,,,,,
4707,Sector15,A06   ,2016JJ00,,,,,,,
4708,Sector15,A07   ,1995JJ00,,,,,,0.0,100.0
4709,Sector15,A07   ,1996JJ00,0.0,,,,,0.0,100.0
4710,Sector15,A07   ,1997JJ00,0.0,,,,,0.0,100.0
4711,Sector15,A07   ,1998JJ00,0.0,,,,,0.0,100.0
4712,Sector15,A07   ,1999JJ00,0.0,,,,,0.0,100.0
4713,Sector15,A07   ,2000JJ00,0.0,,,,,0.0,100.0
4714,Sector15,A07   ,2001JJ00,0.0,,,,,0.0,100.0
4715,Sector15,A07   ,2002JJ00,0.0,,,,,0.0,100.0
4716,Sector15,A07   ,2003JJ00,0.0,,,,,0.0,100.0
4717,Sector15,A07   ,2004JJ00,0.0,,,,,0.0,100.0
4718,Sector15,A07   ,2005JJ00,0.0,,,,,0.0,100.0
4719,Sector15,A07   ,2006JJ00,0.0,,,,,0.0,100.0
4720,Sector15,A07   ,2007JJ00,0.0,,,,,0.0,100.0
4721,Sector15,A07   ,2008JJ00,0.0,,,,,0.0,100.0
4722,Sector15,A07   ,2009JJ00,0.0,,,,,0.0,100.0
4723,Sector15,A07   ,2010JJ00,0.0,,,,,0.0,100.0
4724,Sector15,A07   ,2011JJ00,0.0,,,,,0.0,100.0
4725,Sector15,A07   ,2012JJ00,0.0,,,,,0.0,100.0
4726,Sector15,A07   ,2013JJ00,,,,,,,
4727,Sector15,A07   ,2014JJ00,,,,,,,
4728,Sector15,A07   ,2015JJ00,,,,,,,
4729,Sector15,A07   ,2016JJ00,,,,,,,
4730,Sector15,A08   ,1995JJ00,,,,,,0.0,100.0
4731,Sector15,A08   ,1996JJ00,0.0,,,,,0.0,100.0
4732,Sector15,A08   ,1997JJ00,0.0,,,,,0.0,100.0
4733,Sector15,A08   ,1998JJ00,0.0,,,,,0.0,100.0
4734,Sector15,A08   ,1999JJ00,0.0,,,,,0.0,100.0
4735,Sector15,A08   ,2000JJ00,0.0,,,,,0.0,100.0
4736,Sector15,A08   ,2001JJ00,0.0,,,,,0.0,100.0
4737,Sector15,A08   ,2002JJ00,0.0,,,,,0.0,100.0
4738,Sector15,A08   ,2003JJ00,0.0,,,,,0.0,100.0
4739,Sector15,A08   ,2004JJ00,0.0,,,,,0.0,100.0
4740,Sector15,A08   ,2005JJ00,0.0,,,,,0.0,100.0
4741,Sector15,A08   ,2006JJ00,0.0,,,,,0.0,100.0
4742,Sector15,A08   ,2007JJ00,0.0,,,,,0.0,100.0
4743,Sector15,A08   ,2008JJ00,0.0,,,,,0.0,100.0
4744,Sector15,A08   ,2009JJ00,0.0,,,,,0.0,100.0
4745,Sector15,A08   ,2010JJ00,0.0,,,,,0.0,100.0
4746,Sector15,A08   ,2011JJ00,0.0,,,,,0.0,100.0
4747,Sector15,A08   ,2012JJ00,0.0,,,,,0.0,100.0
4748,Sector15,A08   ,2013JJ00,,,,,,,
4749,Sector15,A08   ,2014JJ00,,,,,,,
4750,Sector15,A08   ,2015JJ00,,,,,,,
4751,Sector15,A08   ,2016JJ00,,,,,,,
4752,Sector15,A09   ,1995JJ00,,,,,,50.0,7.2
4753,Sector15,A09   ,1996JJ00,50.0,,,,,51.0,9.1
4754,Sector15,A09   ,1997JJ00,51.0,,,,,48.0,10.5
4755,Sector15,A09   ,1998JJ00,48.0,,,,,49.0,13.5
4756,Sector15,A09   ,1999JJ00,49.0,,,,,55.0,18.5
4757,Sector15,A09   ,2000JJ00,55.0,,,,,64.0,23.9
4758,Sector15,A09   ,2001JJ00,64.0,,,,,75.0,32.9
4759,Sector15,A09   ,2002JJ00,75.0,,,,,80.0,40.5
4760,Sector15,A09   ,2003JJ00,80.0,,,,,89.0,50.7
4761,Sector15,A09   ,2004JJ00,89.0,,,,,87.0,53.2
4762,Sector15,A09   ,2005JJ00,87.0,,,,,88.0,60.0
4763,Sector15,A09   ,2006JJ00,88.0,,,,,89.0,66.8
4764,Sector15,A09   ,2007JJ00,89.0,,,,,95.0,75.5
4765,Sector15,A09   ,2008JJ00,95.0,,,,,96.0,85.3
4766,Sector15,A09   ,2009JJ00,96.0,,,,,98.0,94.9
4767,Sector15,A09   ,2010JJ00,98.0,,,,,99.0,100.0
4768,Sector15,A09   ,2011JJ00,99.0,,,,,99.0,105.3
4769,Sector15,A09   ,2012JJ00,99.0,,,,,102.0,110.7
4770,Sector15,A09   ,2013JJ00,,,,,,,
4771,Sector15,A09   ,2014JJ00,,,,,,,
4772,Sector15,A09   ,2015JJ00,,,,,,,
4773,Sector15,A09   ,2016JJ00,,,,,,,
4774,Sector15,A22   ,1995JJ00,,,,,,6.0,39.4
4775,Sector15,A22   ,1996JJ00,6.0,,,,,8.0,52.3
4776,Sector15,A22   ,1997JJ00,8.0,,,,,8.0,54.1
4777,Sector15,A22   ,1998JJ00,8.0,,,,,9.0,60.2
4778,Sector15,A22   ,1999JJ00,9.0,,,,,12.0,80.9
4779,Sector15,A22   ,2000JJ00,12.0,,,,,15.0,99.5
4780,Sector15,A22   ,2001JJ00,15.0,,,,,16.0,123.1
4781,Sector15,A22   ,2002JJ00,16.0,,,,,15.0,115.4
4782,Sector15,A22   ,2003JJ00,15.0,,,,,14.0,107.7
4783,Sector15,A22   ,2004JJ00,14.0,,,,,13.0,100.0
4784,Sector15,A22   ,2005JJ00,13.0,,,,,12.0,92.3
4785,Sector15,A22   ,2006JJ00,12.0,,,,,12.0,92.3
4786,Sector15,A22   ,2007JJ00,12.0,,,,,14.0,107.7
4787,Sector15,A22   ,2008JJ00,14.0,,,,,13.0,100.0
4788,Sector15,A22   ,2009JJ00,13.0,,,,,13.0,100.0
4789,Sector15,A22   ,2010JJ00,13.0,,,,,13.0,100.0
4790,Sector15,A22   ,2011JJ00,13.0,,,,,13.0,100.0
4791,Sector15,A22   ,2012JJ00,13.0,,,,,14.0,107.7
4792,Sector15,A22   ,2013JJ00,,,,,,,
4793,Sector15,A22   ,2014JJ00,,,,,,,
4794,Sector15,A22   ,2015JJ00,,,,,,,
4795,Sector15,A22   ,2016JJ00,,,,,,,
4796,Sector15,A10   ,1995JJ00,,,,,,84.0,80.9
4797,Sector15,A10   ,1996JJ00,84.0,,,,,83.0,80.7
4798,Sector15,A10   ,1997JJ00,83.0,,,,,82.0,79.7
4799,Sector15,A10   ,1998JJ00,82.0,,,,,83.0,80.6
4800,Sector15,A10   ,1999JJ00,83.0,,,,,95.0,92.1
4801,Sector15,A10   ,2000JJ00,95.0,,,,,98.0,93.5
4802,Sector15,A10   ,2001JJ00,98.0,,,,,99.0,94.0
4803,Sector15,A10   ,2002JJ00,99.0,,,,,103.0,95.9
4804,Sector15,A10   ,2003JJ00,103.0,,,,,103.0,96.8
4805,Sector15,A10   ,2004JJ00,103.0,,,,,103.0,95.9
4806,Sector15,A10   ,2005JJ00,103.0,,,,,103.0,94.1
4807,Sector15,A10   ,2006JJ00,103.0,,,,,104.0,93.2
4808,Sector15,A10   ,2007JJ00,104.0,,,,,108.0,94.9
4809,Sector15,A10   ,2008JJ00,108.0,,,,,114.0,97.5
4810,Sector15,A10   ,2009JJ00,114.0,,,,,118.0,99.2
4811,Sector15,A10   ,2010JJ00,118.0,,,,,121.0,100.0
4812,Sector15,A10   ,2011JJ00,121.0,,,,,123.0,101.7
4813,Sector15,A10   ,2012JJ00,123.0,,,,,122.0,99.2
4814,Sector15,A10   ,2013JJ00,,,,,,,
4815,Sector15,A10   ,2014JJ00,,,,,,,
4816,Sector15,A10   ,2015JJ00,,,,,,,
4817,Sector15,A10   ,2016JJ00,,,,,,,
4818,Sector15,A13   ,1995JJ00,,,,,,47.0,64.1
4819,Sector15,A13   ,1996JJ00,47.0,,,,,45.0,60.3
4820,Sector15,A13   ,1997JJ00,45.0,,,,,49.0,64.7
4821,Sector15,A13   ,1998JJ00,49.0,,,,,52.0,67.3
4822,Sector15,A13   ,1999JJ00,52.0,,,,,55.0,70.3
4823,Sector15,A13   ,2000JJ00,55.0,,,,,57.0,71.2
4824,Sector15,A13   ,2001JJ00,57.0,,,,,70.0,82.8
4825,Sector15,A13   ,2002JJ00,70.0,,,,,81.0,93.2
4826,Sector15,A13   ,2003JJ00,81.0,,,,,86.0,97.7
4827,Sector15,A13   ,2004JJ00,86.0,,,,,89.0,99.9
4828,Sector15,A13   ,2005JJ00,89.0,,,,,90.0,99.9
4829,Sector15,A13   ,2006JJ00,90.0,,,,,90.0,98.8
4830,Sector15,A13   ,2007JJ00,90.0,,,,,93.0,99.9
4831,Sector15,A13   ,2008JJ00,93.0,,,,,98.0,103.1
4832,Sector15,A13   ,2009JJ00,98.0,,,,,99.0,102.0
4833,Sector15,A13   ,2010JJ00,99.0,,,,,98.0,100.0
4834,Sector15,A13   ,2011JJ00,98.0,,,,,97.0,97.0
4835,Sector15,A13   ,2012JJ00,97.0,,,,,96.0,94.1
4836,Sector15,A13   ,2013JJ00,,,,,,,
4837,Sector15,A13   ,2014JJ00,,,,,,,
4838,Sector15,A13   ,2015JJ00,,,,,,,
4839,Sector15,A13   ,2016JJ00,,,,,,,
4840,Sector15,A11_12,1995JJ00,,,,,,0.0,100.0
4841,Sector15,A11_12,1996JJ00,0.0,,,,,0.0,100.0
4842,Sector15,A11_12,1997JJ00,0.0,,,,,0.0,100.0
4843,Sector15,A11_12,1998JJ00,0.0,,,,,0.0,100.0
4844,Sector15,A11_12,1999JJ00,0.0,,,,,0.0,100.0
4845,Sector15,A11_12,2000JJ00,0.0,,,,,0.0,100.0
4846,Sector15,A11_12,2001JJ00,0.0,,,,,0.0,100.0
4847,Sector15,A11_12,2002JJ00,0.0,,,,,0.0,100.0
4848,Sector15,A11_12,2003JJ00,0.0,,,,,0.0,100.0
4849,Sector15,A11_12,2004JJ00,0.0,,,,,0.0,100.0
4850,Sector15,A11_12,2005JJ00,0.0,,,,,0.0,100.0
4851,Sector15,A11_12,2006JJ00,0.0,,,,,0.0,100.0
4852,Sector15,A11_12,2007JJ00,0.0,,,,,0.0,100.0
4853,Sector15,A11_12,2008JJ00,0.0,,,,,0.0,100.0
4854,Sector15,A11_12,2009JJ00,0.0,,,,,0.0,100.0
4855,Sector15,A11_12,2010JJ00,0.0,,,,,0.0,100.0
4856,Sector15,A11_12,2011JJ00,0.0,,,,,0.0,100.0
4857,Sector15,A11_12,2012JJ00,0.0,,,,,0.0,100.0
4858,Sector15,A11_12,2013JJ00,,,,,,,
4859,Sector15,A11_12,2014JJ00,,,,,,,
4860,Sector15,A11_12,2015JJ00,,,,,,,
4861,Sector15,A11_12,2016JJ00,,,,,,,
4862,Sector15,A23   ,1995JJ00,,,,,,18.0,108.3
4863,Sector15,A23   ,1996JJ00,18.0,,,,,19.0,111.2
4864,Sector15,A23   ,1997JJ00,19.0,,,,,20.0,114.9
4865,Sector15,A23   ,1998JJ00,20.0,,,,,21.0,117.3
4866,Sector15,A23   ,1999JJ00,21.0,,,,,23.0,125.1
4867,Sector15,A23   ,2000JJ00,23.0,,,,,24.0,124.8
4868,Sector15,A23   ,2001JJ00,24.0,,,,,26.0,134.3
4869,Sector15,A23   ,2002JJ00,26.0,,,,,26.0,129.4
4870,Sector15,A23   ,2003JJ00,26.0,,,,,27.0,129.4
4871,Sector15,A23   ,2004JJ00,27.0,,,,,27.0,129.4
4872,Sector15,A23   ,2005JJ00,27.0,,,,,27.0,124.8
4873,Sector15,A23   ,2006JJ00,27.0,,,,,28.0,124.8
4874,Sector15,A23   ,2007JJ00,28.0,,,,,27.0,116.1
4875,Sector15,A23   ,2008JJ00,27.0,,,,,27.0,112.0
4876,Sector15,A23   ,2009JJ00,27.0,,,,,27.0,108.0
4877,Sector15,A23   ,2010JJ00,27.0,,,,,25.0,100.0
4878,Sector15,A23   ,2011JJ00,25.0,,,,,23.0,92.0
4879,Sector15,A23   ,2012JJ00,23.0,,,,,20.0,80.0
4880,Sector15,A23   ,2013JJ00,,,,,,,
4881,Sector15,A23   ,2014JJ00,,,,,,,
4882,Sector15,A23   ,2015JJ00,,,,,,,
4883,Sector15,A23   ,2016JJ00,,,,,,,
4884,Sector15,A18   ,1995JJ00,,,,,,46.0,47.2
4885,Sector15,A18   ,1996JJ00,46.0,,,,,44.0,45.0
4886,Sector15,A18   ,1997JJ00,44.0,,,,,47.0,48.3
4887,Sector15,A18   ,1998JJ00,47.0,,,,,56.0,57.6
4888,Sector15,A18   ,1999JJ00,56.0,,,,,72.0,72.0
4889,Sector15,A18   ,2000JJ00,72.0,,,,,87.0,84.5
4890,Sector15,A18   ,2001JJ00,87.0,,,,,96.0,90.7
4891,Sector15,A18   ,2002JJ00,96.0,,,,,97.0,89.7
4892,Sector15,A18   ,2003JJ00,97.0,,,,,98.0,89.7
4893,Sector15,A18   ,2004JJ00,98.0,,,,,97.0,87.9
4894,Sector15,A18   ,2005JJ00,97.0,,,,,101.0,89.7
4895,Sector15,A18   ,2006JJ00,101.0,,,,,109.0,94.9
4896,Sector15,A18   ,2007JJ00,109.0,,,,,121.0,101.6
4897,Sector15,A18   ,2008JJ00,121.0,,,,,125.0,103.3
4898,Sector15,A18   ,2009JJ00,125.0,,,,,122.0,100.8
4899,Sector15,A18   ,2010JJ00,122.0,,,,,123.0,100.0
4900,Sector15,A18   ,2011JJ00,123.0,,,,,121.0,100.8
4901,Sector15,A18   ,2012JJ00,121.0,,,,,120.0,100.8
4902,Sector15,A18   ,2013JJ00,,,,,,,
4903,Sector15,A18   ,2014JJ00,,,,,,,
4904,Sector15,A18   ,2015JJ00,,,,,,,
4905,Sector15,A18   ,2016JJ00,,,,,,,
4906,Sector15,A17_21,1995JJ00,,,,,,14.0,23.5
4907,Sector15,A17_21,1996JJ00,14.0,,,,,14.0,22.8
4908,Sector15,A17_21,1997JJ00,14.0,,,,,15.0,23.4
4909,Sector15,A17_21,1998JJ00,15.0,,,,,15.0,22.7
4910,Sector15,A17_21,1999JJ00,15.0,,,,,26.0,38.3
4911,Sector15,A17_21,2000JJ00,26.0,,,,,39.0,56.2
4912,Sector15,A17_21,2001JJ00,39.0,,,,,58.0,82.2
4913,Sector15,A17_21,2002JJ00,58.0,,,,,74.0,101.4
4914,Sector15,A17_21,2003JJ00,74.0,,,,,78.0,104.0
4915,Sector15,A17_21,2004JJ00,78.0,,,,,82.0,108.0
4916,Sector15,A17_21,2005JJ00,82.0,,,,,82.0,106.7
4917,Sector15,A17_21,2006JJ00,82.0,,,,,86.0,109.2
4918,Sector15,A17_21,2007JJ00,86.0,,,,,89.0,110.5
4919,Sector15,A17_21,2008JJ00,89.0,,,,,93.0,112.9
4920,Sector15,A17_21,2009JJ00,93.0,,,,,87.0,102.3
4921,Sector15,A17_21,2010JJ00,87.0,,,,,87.0,100.0
4922,Sector15,A17_21,2011JJ00,87.0,,,,,84.0,95.5
4923,Sector15,A17_21,2012JJ00,84.0,,,,,93.0,104.4
4924,Sector15,A17_21,2013JJ00,,,,,,,
4925,Sector15,A17_21,2014JJ00,,,,,,,
4926,Sector15,A17_21,2015JJ00,,,,,,,
4927,Sector15,A17_21,2016JJ00,,,,,,,
4928,Sector15,VR    ,1995JJ00,,,,,,0.0,100.0
4929,Sector15,VR    ,1996JJ00,0.0,,,,,0.0,100.0
4930,Sector15,VR    ,1997JJ00,0.0,,,,,0.0,100.0
4931,Sector15,VR    ,1998JJ00,0.0,,,,,0.0,100.0
4932,Sector15,VR    ,1999JJ00,0.0,,,,,0.0,100.0
4933,Sector15,VR    ,2000JJ00,0.0,,,,,0.0,100.0
4934,Sector15,VR    ,2001JJ00,0.0,,,,,0.0,100.0
4935,Sector15,VR    ,2002JJ00,0.0,,,,,0.0,100.0
4936,Sector15,VR    ,2003JJ00,0.0,,,,,0.0,100.0
4937,Sector15,VR    ,2004JJ00,0.0,,,,,0.0,100.0
4938,Sector15,VR    ,2005JJ00,0.0,,,,,0.0,100.0
4939,Sector15,VR    ,2006JJ00,0.0,,,,,0.0,100.0
4940,Sector15,VR    ,2007JJ00,0.0,,,,,0.0,100.0
4941,Sector15,VR    ,2008JJ00,0.0,,,,,0.0,100.0
4942,Sector15,VR    ,2009JJ00,0.0,,,,,0.0,100.0
4943,Sector15,VR    ,2010JJ00,0.0,,,,,0.0,100.0
4944,Sector15,VR    ,2011JJ00,0.0,,,,,0.0,100.0
4945,Sector15,VR    ,2012JJ00,0.0,,,,,0.0,100.0
4946,Sector15,VR    ,2013JJ00,,,,,,,
4947,Sector15,VR    ,2014JJ00,,,,,,,
4948,Sector15,VR    ,2015JJ00,,,,,,,
4949,Sector15,VR    ,2016JJ00,,,,,,,
4950,Sector15,GR_T  ,1995JJ00,,,,,,132.0,91.3
4951,Sector15,GR_T  ,1996JJ00,132.0,,,,,177.0,92.3
4952,Sector15,GR_T  ,1997JJ00,177.0,,,,,237.0,92.7
4953,Sector15,GR_T  ,1998JJ00,237.0,,,,,292.0,94.0
4954,Sector15,GR_T  ,1999JJ00,292.0,,,,,358.0,94.3
4955,Sector15,GR_T  ,2000JJ00,358.0,,,,,406.0,95.4
4956,Sector15,GR_T  ,2001JJ00,406.0,,,,,416.0,96.6
4957,Sector15,GR_T  ,2002JJ00,416.0,,,,,420.0,97.5
4958,Sector15,GR_T  ,2003JJ00,420.0,,,,,434.0,98.0
4959,Sector15,GR_T  ,2004JJ00,434.0,,,,,464.0,98.4
4960,Sector15,GR_T  ,2005JJ00,464.0,,,,,480.0,98.8
4961,Sector15,GR_T  ,2006JJ00,480.0,,,,,491.0,99.0
4962,Sector15,GR_T  ,2007JJ00,491.0,,,,,519.0,99.4
4963,Sector15,GR_T  ,2008JJ00,519.0,,,,,525.0,99.8
4964,Sector15,GR_T  ,2009JJ00,525.0,,,,,485.0,99.8
4965,Sector15,GR_T  ,2010JJ00,485.0,,,,,459.0,100.0
4966,Sector15,GR_T  ,2011JJ00,459.0,,,,,447.0,100.2
4967,Sector15,GR_T  ,2012JJ00,447.0,,,,,395.0,100.5
4968,Sector15,GR_T  ,2013JJ00,,,,,,,
4969,Sector15,GR_T  ,2014JJ00,,,,,,,
4970,Sector15,GR_T  ,2015JJ00,,,,,,,
4971,Sector15,GR_T  ,2016JJ00,,,,,,,
4972,Sector15,GR_W  ,1995JJ00,,,,,,0.0,100.0
4973,Sector15,GR_W  ,1996JJ00,0.0,,,,,0.0,100.0
4974,Sector15,GR_W  ,1997JJ00,0.0,,,,,0.0,100.0
4975,Sector15,GR_W  ,1998JJ00,0.0,,,,,0.0,100.0
4976,Sector15,GR_W  ,1999JJ00,0.0,,,,,0.0,100.0
4977,Sector15,GR_W  ,2000JJ00,0.0,,,,,0.0,100.0
4978,Sector15,GR_W  ,2001JJ00,0.0,,,,,0.0,100.0
4979,Sector15,GR_W  ,2002JJ00,0.0,,,,,0.0,100.0
4980,Sector15,GR_W  ,2003JJ00,0.0,,,,,0.0,100.0
4981,Sector15,GR_W  ,2004JJ00,0.0,,,,,0.0,100.0
4982,Sector15,GR_W  ,2005JJ00,0.0,,,,,0.0,100.0
4983,Sector15,GR_W  ,2006JJ00,0.0,,,,,0.0,100.0
4984,Sector15,GR_W  ,2007JJ00,0.0,,,,,0.0,100.0
4985,Sector15,GR_W  ,2008JJ00,0.0,,,,,0.0,100.0
4986,Sector15,GR_W  ,2009JJ00,0.0,,,,,0.0,100.0
4987,Sector15,GR_W  ,2010JJ00,0.0,,,,,0.0,100.0
4988,Sector15,GR_W  ,2011JJ00,0.0,,,,,0.0,100.0
4989,Sector15,GR_W  ,2012JJ00,0.0,,,,,0.0,100.0
4990,Sector15,GR_W  ,2013JJ00,,,,,,,
4991,Sector15,GR_W  ,2014JJ00,,,,,,,
4992,Sector15,GR_W  ,2015JJ00,,,,,,,
4993,Sector15,GR_W  ,2016JJ00,,,,,,,
4994,Sector15,GR_BG ,1995JJ00,,,,,,132.0,91.3
4995,Sector15,GR_BG ,1996JJ00,132.0,,,,,177.0,92.3
4996,Sector15,GR_BG ,1997JJ00,177.0,,,,,237.0,92.7
4997,Sector15,GR_BG ,1998JJ00,237.0,,,,,292.0,94.0
4998,Sector15,GR_BG ,1999JJ00,292.0,,,,,358.0,94.3
4999,Sector15,GR_BG ,2000JJ00,358.0,,,,,406.0,95.4
5000,Sector15,GR_BG ,2001JJ00,406.0,,,,,416.0,96.6
5001,Sector15,GR_BG ,2002JJ00,416.0,,,,,420.0,97.5
5002,Sector15,GR_BG ,2003JJ00,420.0,,,,,434.0,98.0
5003,Sector15,GR_BG ,2004JJ00,434.0,,,,,464.0,98.4
5004,Sector15,GR_BG ,2005JJ00,464.0,,,,,480.0,98.8
5005,Sector15,GR_BG ,2006JJ00,480.0,,,,,491.0,99.0
5006,Sector15,GR_BG ,2007JJ00,491.0,,,,,519.0,99.4
5007,Sector15,GR_BG ,2008JJ00,519.0,,,,,525.0,99.8
5008,Sector15,GR_BG ,2009JJ00,525.0,,,,,485.0,99.8
5009,Sector15,GR_BG ,2010JJ00,485.0,,,,,459.0,100.0
5010,Sector15,GR_BG ,2011JJ00,459.0,,,,,447.0,100.2
5011,Sector15,GR_BG ,2012JJ00,447.0,,,,,395.0,100.5
5012,Sector15,GR_BG ,2013JJ00,,,,,,,
5013,Sector15,GR_BG ,2014JJ00,,,,,,,
5014,Sector15,GR_BG ,2015JJ00,,,,,,,
5015,Sector15,GR_BG ,2016JJ00,,,,,,,
5016,Sector15,GR_LB ,1995JJ00,,,,,,0.0,100.0
5017,Sector15,GR_LB ,1996JJ00,0.0,,,,,0.0,100.0
5018,Sector15,GR_LB ,1997JJ00,0.0,,,,,0.0,100.0
5019,Sector15,GR_LB ,1998JJ00,0.0,,,,,0.0,100.0
5020,Sector15,GR_LB ,1999JJ00,0.0,,,,,0.0,100.0
5021,Sector15,GR_LB ,2000JJ00,0.0,,,,,0.0,100.0
5022,Sector15,GR_LB ,2001JJ00,0.0,,,,,0.0,100.0
5023,Sector15,GR_LB ,2002JJ00,0.0,,,,,0.0,100.0
5024,Sector15,GR_LB ,2003JJ00,0.0,,,,,0.0,100.0
5025,Sector15,GR_LB ,2004JJ00,0.0,,,,,0.0,100.0
5026,Sector15,GR_LB ,2005JJ00,0.0,,,,,0.0,100.0
5027,Sector15,GR_LB ,2006JJ00,0.0,,,,,0.0,100.0
5028,Sector15,GR_LB ,2007JJ00,0.0,,,,,0.0,100.0
5029,Sector15,GR_LB ,2008JJ00,0.0,,,,,0.0,100.0
5030,Sector15,GR_LB ,2009JJ00,0.0,,,,,0.0,100.0
5031,Sector15,GR_LB ,2010JJ00,0.0,,,,,0.0,100.0
5032,Sector15,GR_LB ,2011JJ00,0.0,,,,,0.0,100.0
5033,Sector15,GR_LB ,2012JJ00,0.0,,,,,0.0,100.0
5034,Sector15,GR_LB ,2013JJ00,,,,,,,
5035,Sector15,GR_LB ,2014JJ00,,,,,,,
5036,Sector15,GR_LB ,2015JJ00,,,,,,,
5037,Sector15,GR_LB ,2016JJ00,,,,,,,
5038,Sector15,MR_OG ,1995JJ00,,,,,,0.0,100.0
5039,Sector15,MR_OG ,1996JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5040,Sector15,MR_OG ,1997JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5041,Sector15,MR_OG ,1998JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5042,Sector15,MR_OG ,1999JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5043,Sector15,MR_OG ,2000JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5044,Sector15,MR_OG ,2001JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5045,Sector15,MR_OG ,2002JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5046,Sector15,MR_OG ,2003JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5047,Sector15,MR_OG ,2004JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5048,Sector15,MR_OG ,2005JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5049,Sector15,MR_OG ,2006JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5050,Sector15,MR_OG ,2007JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5051,Sector15,MR_OG ,2008JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5052,Sector15,MR_OG ,2009JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5053,Sector15,MR_OG ,2010JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5054,Sector15,MR_OG ,2011JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5055,Sector15,MR_OG ,2012JJ00,0.0,0.0,,0.0,0.0,0.0,100.0
5056,Sector15,MR_OG ,2013JJ00,,,,,,,
