ID,Geslacht,Leeftijd,TypeZorg,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
439,0, 5, 7,2009JJ00,470,0.04,181,384,0.14
440,0, 5, 7,2010JJ00,400,0.03,159,396,0.12
441,0, 5, 8,2004JJ00,8635,0.66,662,77,0.51
442,0, 5, 8,2005JJ00,8120,0.62,845,104,0.65
443,0, 5, 8,2006JJ00,7640,0.59,826,108,0.63
444,0, 5, 8,2007JJ00,6860,0.53,751,109,0.58
445,0, 5, 8,2008JJ00,6715,0.52,751,112,0.58
446,0, 5, 8,2009JJ00,6850,0.53,812,118,0.63
447,0, 5, 8,2010JJ00,7370,0.57,894,121,0.7
448,0, 5, 9,2004JJ00,6890,0.53,548,80,0.42
449,0, 5, 9,2005JJ00,3515,0.27,228,65,0.17
450,0, 5, 9,2006JJ00,2740,0.21,188,69,0.14
451,0, 5, 9,2007JJ00,2535,0.2,199,79,0.15
452,0, 5, 9,2008JJ00,2610,0.2,214,82,0.17
453,0, 5, 9,2009JJ00,2505,0.19,219,88,0.17
454,0, 5, 9,2010JJ00,2530,0.2,225,89,0.18
455,0, 5,10,2004JJ00,4220,0.32,164,39,0.13
456,0, 5,10,2005JJ00,4130,0.32,144,35,0.11
457,0, 5,10,2006JJ00,4045,0.31,133,33,0.1
458,0, 5,10,2007JJ00,3845,0.3,128,33,0.1
459,0, 5,10,2008JJ00,3590,0.28,112,31,0.09
460,0, 5,10,2009JJ00,2875,0.22,96,33,0.07
461,0, 5,10,2010JJ00,2480,0.19,79,32,0.06
462,0, 6, 0,2004JJ00,14765,1.23,1573,107,1.31
463,0, 6, 0,2005JJ00,13380,1.1,1421,106,1.17
464,0, 6, 0,2006JJ00,13320,1.08,1450,109,1.18
465,0, 6, 0,2007JJ00,13070,1.05,1400,107,1.12
466,0, 6, 0,2008JJ00,13240,1.05,1441,109,1.14
467,0, 6, 0,2009JJ00,13100,1.02,1501,115,1.17
468,0, 6, 0,2010JJ00,13430,1.04,1617,120,1.25
469,0, 6, 1,2004JJ00,4360,0.36,383,88,0.32
470,0, 6, 1,2005JJ00,5760,0.47,597,104,0.49
471,0, 6, 1,2006JJ00,6145,0.5,639,104,0.52
472,0, 6, 1,2007JJ00,6295,0.51,663,105,0.53
473,0, 6, 1,2008JJ00,6595,0.52,703,107,0.56
474,0, 6, 1,2009JJ00,6890,0.54,771,112,0.6
475,0, 6, 1,2010JJ00,7410,0.57,856,115,0.66
476,0, 6, 2,2004JJ00,1585,0.13,111,70,0.09
477,0, 6, 2,2005JJ00,605,0.05,30,50,0.02
478,0, 6, 2,2006JJ00,535,0.04,24,45,0.02
479,0, 6, 2,2007JJ00,745,0.06,38,51,0.03
480,0, 6, 2,2008JJ00,1020,0.08,59,58,0.05
481,0, 6, 2,2009JJ00,1145,0.09,56,49,0.04
482,0, 6, 2,2010JJ00,1315,0.1,70,54,0.05
483,0, 6, 3,2004JJ00,2740,0.23,56,21,0.05
484,0, 6, 3,2005JJ00,2660,0.22,39,15,0.03
485,0, 6, 3,2006JJ00,2835,0.23,41,14,0.03
486,0, 6, 3,2007JJ00,2670,0.21,44,16,0.03
487,0, 6, 3,2008JJ00,2445,0.19,40,16,0.03
488,0, 6, 3,2009JJ00,2005,0.16,31,16,0.02
489,0, 6, 3,2010JJ00,1765,0.14,29,16,0.02
490,0, 6, 4,2004JJ00,3285,0.27,468,142,0.39
491,0, 6, 4,2005JJ00,1400,0.12,221,158,0.18
492,0, 6, 4,2006JJ00,925,0.08,166,179,0.13
493,0, 6, 4,2007JJ00,650,0.05,139,213,0.11
494,0, 6, 4,2008JJ00,695,0.05,150,216,0.12
495,0, 6, 4,2009JJ00,815,0.06,182,223,0.14
496,0, 6, 4,2010JJ00,900,0.07,216,240,0.17
497,0, 6, 5,2004JJ00,370,0.03,41,110,0.03
498,0, 6, 5,2005JJ00,545,0.05,69,127,0.06
499,0, 6, 5,2006JJ00,575,0.05,72,125,0.06
500,0, 6, 5,2007JJ00,445,0.04,58,130,0.05
501,0, 6, 5,2008JJ00,335,0.03,46,138,0.04
502,0, 6, 5,2009JJ00,295,0.02,42,142,0.03
503,0, 6, 5,2010JJ00,250,0.02,40,158,0.03
504,0, 6, 6,2004JJ00,1110,0.09,143,129,0.12
505,0, 6, 6,2005JJ00,1135,0.09,92,81,0.08
506,0, 6, 6,2006JJ00,1085,0.09,103,95,0.08
507,0, 6, 6,2007JJ00,1290,0.1,124,96,0.1
508,0, 6, 6,2008JJ00,1320,0.1,129,98,0.1
509,0, 6, 6,2009JJ00,1190,0.09,135,113,0.11
510,0, 6, 6,2010JJ00,1130,0.09,145,128,0.11
511,0, 6, 7,2004JJ00,1310,0.11,371,283,0.31
512,0, 6, 7,2005JJ00,1270,0.1,372,293,0.31
513,0, 6, 7,2006JJ00,1215,0.1,406,335,0.33
514,0, 6, 7,2007JJ00,975,0.08,335,343,0.27
515,0, 6, 7,2008JJ00,830,0.07,313,379,0.25
516,0, 6, 7,2009JJ00,755,0.06,283,375,0.22
517,0, 6, 7,2010JJ00,660,0.05,262,397,0.2
518,0, 6, 8,2004JJ00,9330,0.78,750,80,0.63
519,0, 6, 8,2005JJ00,8980,0.74,948,106,0.78
520,0, 6, 8,2006JJ00,8860,0.72,973,110,0.79
521,0, 6, 8,2007JJ00,8365,0.67,937,112,0.75
522,0, 6, 8,2008JJ00,8450,0.67,960,114,0.76
523,0, 6, 8,2009JJ00,8755,0.68,1031,118,0.8
524,0, 6, 8,2010JJ00,9220,0.71,1118,121,0.87
525,0, 6, 9,2004JJ00,7290,0.61,573,79,0.48
526,0, 6, 9,2005JJ00,4410,0.36,275,62,0.23
527,0, 6, 9,2006JJ00,3760,0.31,279,74,0.23
528,0, 6, 9,2007JJ00,3660,0.29,285,78,0.23
529,0, 6, 9,2008JJ00,3865,0.31,328,85,0.26
530,0, 6, 9,2009JJ00,3905,0.3,336,86,0.26
531,0, 6, 9,2010JJ00,4005,0.31,373,93,0.29
532,0, 6,10,2004JJ00,5535,0.46,250,45,0.21
533,0, 6,10,2005JJ00,5610,0.46,198,35,0.16
534,0, 6,10,2006JJ00,5710,0.46,198,35,0.16
535,0, 6,10,2007JJ00,5385,0.43,178,33,0.14
536,0, 6,10,2008JJ00,4925,0.39,152,31,0.12
537,0, 6,10,2009JJ00,4250,0.33,134,31,0.1
538,0, 6,10,2010JJ00,3810,0.29,126,33,0.1
539,0, 7, 0,2004JJ00,18455,1.66,1973,107,1.77
540,0, 7, 0,2005JJ00,17125,1.53,1880,110,1.68
541,0, 7, 0,2006JJ00,17185,1.52,1880,109,1.66
542,0, 7, 0,2007JJ00,16900,1.48,1847,109,1.62
543,0, 7, 0,2008JJ00,17490,1.51,1941,111,1.68
544,0, 7, 0,2009JJ00,17340,1.47,2008,116,1.71
545,0, 7, 0,2010JJ00,17755,1.49,2153,121,1.8
546,0, 7, 1,2004JJ00,5150,0.46,454,88,0.41
547,0, 7, 1,2005JJ00,6675,0.6,708,106,0.63
548,0, 7, 1,2006JJ00,7180,0.63,759,106,0.67
549,0, 7, 1,2007JJ00,7405,0.65,779,105,0.68
550,0, 7, 1,2008JJ00,7670,0.66,826,108,0.71
551,0, 7, 1,2009JJ00,8255,0.7,919,111,0.78
552,0, 7, 1,2010JJ00,8790,0.74,1019,116,0.85
553,0, 7, 2,2004JJ00,1575,0.14,101,64,0.09
554,0, 7, 2,2005JJ00,760,0.07,33,44,0.03
555,0, 7, 2,2006JJ00,795,0.07,33,41,0.03
556,0, 7, 2,2007JJ00,1115,0.1,44,39,0.04
557,0, 7, 2,2008JJ00,1435,0.12,67,47,0.06
558,0, 7, 2,2009JJ00,1595,0.14,90,57,0.08
559,0, 7, 2,2010JJ00,1835,0.15,98,53,0.08
560,0, 7, 3,2004JJ00,3900,0.35,79,20,0.07
561,0, 7, 3,2005JJ00,3595,0.32,58,16,0.05
562,0, 7, 3,2006JJ00,3715,0.33,53,14,0.05
563,0, 7, 3,2007JJ00,3425,0.3,58,17,0.05
564,0, 7, 3,2008JJ00,3365,0.29,64,19,0.06
565,0, 7, 3,2009JJ00,2760,0.23,47,17,0.04
566,0, 7, 3,2010JJ00,2340,0.2,36,15,0.03
567,0, 7, 4,2004JJ00,3835,0.34,531,138,0.48
568,0, 7, 4,2005JJ00,1665,0.15,251,151,0.22
569,0, 7, 4,2006JJ00,1165,0.1,194,167,0.17
570,0, 7, 4,2007JJ00,900,0.08,183,204,0.16
571,0, 7, 4,2008JJ00,1100,0.1,227,206,0.2
572,0, 7, 4,2009JJ00,1210,0.1,282,233,0.24
573,0, 7, 4,2010JJ00,1470,0.12,350,239,0.29
574,0, 7, 5,2004JJ00,520,0.05,62,120,0.06
575,0, 7, 5,2005JJ00,755,0.07,89,118,0.08
576,0, 7, 5,2006JJ00,805,0.07,105,130,0.09
577,0, 7, 5,2007JJ00,580,0.05,82,141,0.07
578,0, 7, 5,2008JJ00,450,0.04,65,145,0.06
579,0, 7, 5,2009JJ00,415,0.04,63,151,0.05
580,0, 7, 5,2010JJ00,380,0.03,56,149,0.05
581,0, 7, 6,2004JJ00,1555,0.14,200,129,0.18
582,0, 7, 6,2005JJ00,1685,0.15,142,84,0.13
583,0, 7, 6,2006JJ00,1690,0.15,155,92,0.14
584,0, 7, 6,2007JJ00,1975,0.17,205,104,0.18
585,0, 7, 6,2008JJ00,2075,0.18,206,99,0.18
586,0, 7, 6,2009JJ00,1935,0.16,185,96,0.16
587,0, 7, 6,2010JJ00,1835,0.15,186,101,0.16
588,0, 7, 7,2004JJ00,1920,0.17,547,284,0.49
589,0, 7, 7,2005JJ00,1990,0.18,598,300,0.53
590,0, 7, 7,2006JJ00,1835,0.16,581,317,0.51
591,0, 7, 7,2007JJ00,1500,0.13,496,330,0.44
592,0, 7, 7,2008JJ00,1395,0.12,486,349,0.42
593,0, 7, 7,2009JJ00,1170,0.1,422,360,0.36
594,0, 7, 7,2010JJ00,1110,0.09,409,368,0.34
595,0, 7, 8,2004JJ00,11430,1.03,929,81,0.83
596,0, 7, 8,2005JJ00,11085,0.99,1183,107,1.06
597,0, 7, 8,2006JJ00,10985,0.97,1209,110,1.07
598,0, 7, 8,2007JJ00,10385,0.91,1166,112,1.02
599,0, 7, 8,2008JJ00,10615,0.92,1213,114,1.05
600,0, 7, 8,2009JJ00,11050,0.94,1311,119,1.11
601,0, 7, 8,2010JJ00,11750,0.98,1432,122,1.2
602,0, 7, 9,2004JJ00,8885,0.8,694,78,0.62
603,0, 7, 9,2005JJ00,6100,0.54,399,65,0.36
604,0, 7, 9,2006JJ00,5485,0.48,390,71,0.35
605,0, 7, 9,2007JJ00,5490,0.48,422,77,0.37
606,0, 7, 9,2008JJ00,6005,0.52,486,81,0.42
607,0, 7, 9,2009JJ00,5910,0.5,499,84,0.42
608,0, 7, 9,2010JJ00,6250,0.52,545,87,0.46
609,0, 7,10,2004JJ00,7900,0.71,351,44,0.31
610,0, 7,10,2005JJ00,8025,0.72,298,37,0.27
611,0, 7,10,2006JJ00,8045,0.71,281,35,0.25
612,0, 7,10,2007JJ00,7480,0.66,260,35,0.23
613,0, 7,10,2008JJ00,7285,0.63,242,33,0.21
614,0, 7,10,2009JJ00,6285,0.53,198,32,0.17
615,0, 7,10,2010JJ00,5665,0.47,175,31,0.15
616,0, 8, 0,2004JJ00,25195,2.25,2720,108,2.43
617,0, 8, 0,2005JJ00,24505,2.13,2702,110,2.35
618,0, 8, 0,2006JJ00,23795,2.14,2667,112,2.39
619,0, 8, 0,2007JJ00,23360,2.14,2604,111,2.39
620,0, 8, 0,2008JJ00,23375,2.16,2640,113,2.44
621,0, 8, 0,2009JJ00,22935,2.11,2729,119,2.51
622,0, 8, 0,2010JJ00,23780,2.18,2904,122,2.66
623,0, 8, 1,2004JJ00,6940,0.62,606,87,0.54
624,0, 8, 1,2005JJ00,9135,0.79,964,106,0.84
625,0, 8, 1,2006JJ00,9355,0.84,1014,108,0.91
626,0, 8, 1,2007JJ00,9435,0.86,1024,109,0.94
627,0, 8, 1,2008JJ00,9660,0.89,1049,109,0.97
628,0, 8, 1,2009JJ00,10030,0.92,1143,114,1.05
629,0, 8, 1,2010JJ00,10890,1.0,1254,115,1.15
630,0, 8, 2,2004JJ00,1795,0.16,132,74,0.12
631,0, 8, 2,2005JJ00,1060,0.09,79,75,0.07
632,0, 8, 2,2006JJ00,1075,0.1,49,45,0.04
633,0, 8, 2,2007JJ00,1505,0.14,57,38,0.05
634,0, 8, 2,2008JJ00,2000,0.18,88,44,0.08
635,0, 8, 2,2009JJ00,2265,0.21,111,49,0.1
636,0, 8, 2,2010JJ00,2720,0.25,141,52,0.13
637,0, 8, 3,2004JJ00,5485,0.49,115,21,0.1
638,0, 8, 3,2005JJ00,5085,0.44,76,15,0.07
639,0, 8, 3,2006JJ00,4930,0.44,72,15,0.06
640,0, 8, 3,2007JJ00,4625,0.42,73,16,0.07
641,0, 8, 3,2008JJ00,4315,0.4,73,17,0.07
642,0, 8, 3,2009JJ00,3540,0.33,62,18,0.06
643,0, 8, 3,2010JJ00,3080,0.28,51,17,0.05
644,0, 8, 4,2004JJ00,4910,0.44,678,138,0.61
645,0, 8, 4,2005JJ00,2290,0.2,346,151,0.3
646,0, 8, 4,2006JJ00,1660,0.15,280,169,0.25
647,0, 8, 4,2007JJ00,1355,0.12,258,190,0.24
648,0, 8, 4,2008JJ00,1610,0.15,355,220,0.33
649,0, 8, 4,2009JJ00,1920,0.18,446,232,0.41
650,0, 8, 4,2010JJ00,2190,0.2,531,242,0.49
651,0, 8, 5,2004JJ00,785,0.07,93,119,0.08
652,0, 8, 5,2005JJ00,1045,0.09,115,110,0.1
653,0, 8, 5,2006JJ00,1030,0.09,131,127,0.12
654,0, 8, 5,2007JJ00,805,0.07,111,138,0.1
655,0, 8, 5,2008JJ00,620,0.06,89,144,0.08
656,0, 8, 5,2009JJ00,535,0.05,81,153,0.07
657,0, 8, 5,2010JJ00,445,0.04,73,163,0.07
658,0, 8, 6,2004JJ00,2345,0.21,305,130,0.27
659,0, 8, 6,2005JJ00,2840,0.25,253,89,0.22
660,0, 8, 6,2006JJ00,2715,0.24,227,84,0.2
661,0, 8, 6,2007JJ00,3220,0.3,296,92,0.27
662,0, 8, 6,2008JJ00,3100,0.29,291,94,0.27
663,0, 8, 6,2009JJ00,2875,0.26,280,97,0.26
664,0, 8, 6,2010JJ00,2740,0.25,282,103,0.26
665,0, 8, 7,2004JJ00,2940,0.26,791,269,0.71
666,0, 8, 7,2005JJ00,3050,0.26,869,285,0.75
667,0, 8, 7,2006JJ00,3030,0.27,893,295,0.8
668,0, 8, 7,2007JJ00,2415,0.22,785,325,0.72
669,0, 8, 7,2008JJ00,2065,0.19,695,337,0.64
670,0, 8, 7,2009JJ00,1765,0.16,606,343,0.56
671,0, 8, 7,2010JJ00,1710,0.16,572,335,0.52
672,0, 8, 8,2004JJ00,15570,1.39,1257,81,1.12
673,0, 8, 8,2005JJ00,15520,1.35,1642,106,1.43
674,0, 8, 8,2006JJ00,15075,1.35,1675,111,1.5
675,0, 8, 8,2007JJ00,14010,1.28,1610,115,1.48
676,0, 8, 8,2008JJ00,13955,1.29,1621,116,1.5
677,0, 8, 8,2009JJ00,14250,1.31,1717,120,1.58
678,0, 8, 8,2010JJ00,15240,1.4,1854,122,1.7
679,0, 8, 9,2004JJ00,11985,1.07,973,81,0.87
680,0, 8, 9,2005JJ00,9240,0.8,623,67,0.54
681,0, 8, 9,2006JJ00,8480,0.76,588,69,0.53
682,0, 8, 9,2007JJ00,8495,0.78,620,73,0.57
683,0, 8, 9,2008JJ00,8775,0.81,698,80,0.64
684,0, 8, 9,2009JJ00,8830,0.81,737,83,0.68
685,0, 8, 9,2010JJ00,9360,0.86,793,85,0.73
686,0, 8,10,2004JJ00,11550,1.03,490,42,0.44
687,0, 8,10,2005JJ00,12020,1.04,437,36,0.38
688,0, 8,10,2006JJ00,11705,1.05,404,35,0.36
689,0, 8,10,2007JJ00,11070,1.01,374,34,0.34
690,0, 8,10,2008JJ00,10100,0.93,321,32,0.3
691,0, 8,10,2009JJ00,8715,0.8,275,32,0.25
692,0, 8,10,2010JJ00,7975,0.73,256,32,0.23
693,0, 9, 0,2004JJ00,29260,3.53,3171,108,3.82
694,0, 9, 0,2005JJ00,28290,3.35,3238,114,3.84
695,0, 9, 0,2006JJ00,30695,3.3,3555,116,3.82
696,0, 9, 0,2007JJ00,32310,3.23,3724,115,3.72
697,0, 9, 0,2008JJ00,33680,3.22,3861,115,3.69
698,0, 9, 0,2009JJ00,33750,3.14,4057,120,3.77
699,0, 9, 0,2010JJ00,35435,3.19,4370,123,3.94
700,0, 9, 1,2004JJ00,7910,0.95,710,90,0.85
701,0, 9, 1,2005JJ00,10220,1.21,1096,107,1.3
702,0, 9, 1,2006JJ00,11790,1.27,1292,110,1.39
703,0, 9, 1,2007JJ00,12640,1.26,1386,110,1.39
704,0, 9, 1,2008JJ00,13175,1.26,1464,111,1.4
705,0, 9, 1,2009JJ00,13905,1.29,1596,115,1.48
706,0, 9, 1,2010JJ00,14720,1.33,1721,117,1.55
707,0, 9, 2,2004JJ00,1890,0.23,151,80,0.18
708,0, 9, 2,2005JJ00,1235,0.15,97,79,0.12
709,0, 9, 2,2006JJ00,1370,0.15,79,58,0.09
710,0, 9, 2,2007JJ00,2130,0.21,122,57,0.12
711,0, 9, 2,2008JJ00,3165,0.3,160,51,0.15
712,0, 9, 2,2009JJ00,3695,0.34,194,52,0.18
713,0, 9, 2,2010JJ00,4450,0.4,248,56,0.22
714,0, 9, 3,2004JJ00,6150,0.74,126,21,0.15
715,0, 9, 3,2005JJ00,5515,0.65,82,15,0.1
716,0, 9, 3,2006JJ00,5925,0.64,90,15,0.1
717,0, 9, 3,2007JJ00,6020,0.6,96,16,0.1
718,0, 9, 3,2008JJ00,5850,0.56,97,17,0.09
719,0, 9, 3,2009JJ00,4935,0.46,83,17,0.08
720,0, 9, 3,2010JJ00,4390,0.4,67,15,0.06
721,0, 9, 4,2004JJ00,5380,0.65,730,136,0.88
722,0, 9, 4,2005JJ00,2690,0.32,398,148,0.47
723,0, 9, 4,2006JJ00,2195,0.24,357,163,0.38
724,0, 9, 4,2007JJ00,2015,0.2,375,186,0.37
725,0, 9, 4,2008JJ00,2590,0.25,529,204,0.5
726,0, 9, 4,2009JJ00,3060,0.28,694,227,0.65
727,0, 9, 4,2010JJ00,3740,0.34,877,234,0.79
728,0, 9, 5,2004JJ00,960,0.12,108,112,0.13
729,0, 9, 5,2005JJ00,1215,0.14,150,124,0.18
730,0, 9, 5,2006JJ00,1385,0.15,169,122,0.18
731,0, 9, 5,2007JJ00,1150,0.11,148,129,0.15
732,0, 9, 5,2008JJ00,870,0.08,120,138,0.11
733,0, 9, 5,2009JJ00,730,0.07,109,149,0.1
734,0, 9, 5,2010JJ00,685,0.06,104,153,0.09
735,0, 9, 6,2004JJ00,2945,0.36,317,108,0.38
736,0, 9, 6,2005JJ00,3275,0.39,290,88,0.34
737,0, 9, 6,2006JJ00,3665,0.39,312,85,0.34
738,0, 9, 6,2007JJ00,4590,0.46,409,89,0.41
739,0, 9, 6,2008JJ00,4755,0.45,419,88,0.4
740,0, 9, 6,2009JJ00,4505,0.42,403,89,0.37
741,0, 9, 6,2010JJ00,4685,0.42,429,92,0.39
742,0, 9, 7,2004JJ00,4025,0.49,1028,255,1.24
743,0, 9, 7,2005JJ00,4140,0.49,1125,272,1.33
744,0, 9, 7,2006JJ00,4355,0.47,1256,288,1.35
745,0, 9, 7,2007JJ00,3765,0.38,1187,315,1.19
746,0, 9, 7,2008JJ00,3280,0.31,1071,327,1.02
747,0, 9, 7,2009JJ00,2920,0.27,978,335,0.91
748,0, 9, 7,2010JJ00,2770,0.25,925,334,0.83
749,0, 9, 8,2004JJ00,18275,2.2,1515,83,1.83
750,0, 9, 8,2005JJ00,18265,2.16,1962,107,2.32
751,0, 9, 8,2006JJ00,19725,2.12,2202,112,2.37
752,0, 9, 8,2007JJ00,19570,1.96,2253,115,2.25
753,0, 9, 8,2008JJ00,19910,1.9,2330,117,2.23
754,0, 9, 8,2009JJ00,20615,1.92,2503,121,2.33
755,0, 9, 8,2010JJ00,21910,1.97,2698,123,2.43
756,0, 9, 9,2004JJ00,14245,1.72,1091,77,1.31
757,0, 9, 9,2005JJ00,11340,1.34,787,69,0.93
758,0, 9, 9,2006JJ00,11590,1.25,827,71,0.89
759,0, 9, 9,2007JJ00,12500,1.25,942,75,0.94
760,0, 9, 9,2008JJ00,13785,1.32,1075,78,1.03
761,0, 9, 9,2009JJ00,14180,1.32,1158,82,1.08
762,0, 9, 9,2010JJ00,15645,1.41,1306,83,1.18
763,0, 9,10,2004JJ00,14080,1.7,566,40,0.68
764,0, 9,10,2005JJ00,14145,1.68,489,35,0.58
765,0, 9,10,2006JJ00,15340,1.65,526,34,0.56
766,0, 9,10,2007JJ00,15525,1.55,529,34,0.53
767,0, 9,10,2008JJ00,14755,1.41,456,31,0.44
768,0, 9,10,2009JJ00,13090,1.22,396,30,0.37
769,0, 9,10,2010JJ00,12530,1.13,367,29,0.33
770,0,10, 0,2004JJ00,42035,6.12,4772,114,6.95
771,0,10, 0,2005JJ00,40580,5.76,4750,117,6.74
772,0,10, 0,2006JJ00,41300,5.77,5037,122,7.04
773,0,10, 0,2007JJ00,41475,5.66,5048,122,6.89
774,0,10, 0,2008JJ00,42600,5.63,5243,123,6.93
775,0,10, 0,2009JJ00,43000,5.48,5507,128,7.02
776,0,10, 0,2010JJ00,44195,5.53,5715,129,7.15
777,0,10, 1,2004JJ00,11895,1.73,1090,92,1.59
778,0,10, 1,2005JJ00,15165,2.15,1593,105,2.26
779,0,10, 1,2006JJ00,16505,2.31,1772,107,2.48
780,0,10, 1,2007JJ00,16735,2.28,1836,110,2.5
781,0,10, 1,2008JJ00,17175,2.27,1908,111,2.52
782,0,10, 1,2009JJ00,17805,2.27,2060,116,2.63
783,0,10, 1,2010JJ00,18255,2.28,2159,118,2.7
784,0,10, 2,2004JJ00,2460,0.36,220,89,0.32
785,0,10, 2,2005JJ00,1835,0.26,165,90,0.23
786,0,10, 2,2006JJ00,1965,0.27,156,79,0.22
787,0,10, 2,2007JJ00,2985,0.41,163,55,0.22
788,0,10, 2,2008JJ00,4135,0.55,231,56,0.31
789,0,10, 2,2009JJ00,4975,0.63,287,58,0.37
790,0,10, 2,2010JJ00,5965,0.75,339,57,0.42
791,0,10, 3,2004JJ00,7560,1.1,160,21,0.23
792,0,10, 3,2005JJ00,6445,0.91,96,15,0.14
793,0,10, 3,2006JJ00,6455,0.9,95,15,0.13
794,0,10, 3,2007JJ00,6170,0.84,97,16,0.13
795,0,10, 3,2008JJ00,5785,0.77,92,16,0.12
796,0,10, 3,2009JJ00,4905,0.63,81,16,0.1
797,0,10, 3,2010JJ00,4520,0.57,71,16,0.09
798,0,10, 4,2004JJ00,7870,1.15,1047,133,1.53
799,0,10, 4,2005JJ00,3935,0.56,583,148,0.83
800,0,10, 4,2006JJ00,3145,0.44,523,166,0.73
801,0,10, 4,2007JJ00,2985,0.41,573,192,0.78
802,0,10, 4,2008JJ00,3745,0.5,790,211,1.04
803,0,10, 4,2009JJ00,4535,0.58,1023,226,1.3
804,0,10, 4,2010JJ00,5030,0.63,1173,233,1.47
805,0,10, 5,2004JJ00,1465,0.21,162,110,0.24
806,0,10, 5,2005JJ00,1835,0.26,212,115,0.3
807,0,10, 5,2006JJ00,1855,0.26,224,121,0.31
808,0,10, 5,2007JJ00,1500,0.2,203,135,0.28
809,0,10, 5,2008JJ00,1155,0.15,162,140,0.21
810,0,10, 5,2009JJ00,945,0.12,135,143,0.17
811,0,10, 5,2010JJ00,830,0.1,121,147,0.15
812,0,10, 6,2004JJ00,4340,0.63,462,107,0.67
813,0,10, 6,2005JJ00,4940,0.7,385,78,0.55
814,0,10, 6,2006JJ00,4845,0.68,398,82,0.56
815,0,10, 6,2007JJ00,5705,0.78,512,90,0.7
816,0,10, 6,2008JJ00,5850,0.77,559,96,0.74
817,0,10, 6,2009JJ00,5640,0.72,550,98,0.7
818,0,10, 6,2010JJ00,5635,0.7,538,95,0.67
819,0,10, 7,2004JJ00,6445,0.94,1631,253,2.38
820,0,10, 7,2005JJ00,6425,0.91,1717,267,2.44
821,0,10, 7,2006JJ00,6535,0.91,1870,286,2.61
822,0,10, 7,2007JJ00,5395,0.74,1665,309,2.27
823,0,10, 7,2008JJ00,4750,0.63,1501,316,1.98
824,0,10, 7,2009JJ00,4195,0.53,1370,327,1.75
825,0,10, 7,2010JJ00,3960,0.5,1313,331,1.64
826,0,10, 8,2004JJ00,27675,4.03,2348,85,3.42
827,0,10, 8,2005JJ00,27355,3.88,2914,107,4.14
828,0,10, 8,2006JJ00,28035,3.92,3131,112,4.37
829,0,10, 8,2007JJ00,26615,3.63,3103,117,4.23
830,0,10, 8,2008JJ00,26830,3.55,3164,118,4.18
831,0,10, 8,2009JJ00,27475,3.5,3367,123,4.29
832,0,10, 8,2010JJ00,28075,3.51,3494,124,4.37
833,0,10, 9,2004JJ00,21115,3.08,1599,76,2.33
834,0,10, 9,2005JJ00,17135,2.43,1164,68,1.65
835,0,10, 9,2006JJ00,16490,2.3,1233,75,1.72
836,0,10, 9,2007JJ00,17070,2.33,1316,77,1.79
837,0,10, 9,2008JJ00,18480,2.44,1529,83,2.02
838,0,10, 9,2009JJ00,19345,2.47,1663,86,2.12
839,0,10, 9,2010JJ00,20595,2.58,1768,86,2.21
840,0,10,10,2004JJ00,19810,2.89,826,42,1.2
841,0,10,10,2005JJ00,19650,2.79,672,34,0.95
842,0,10,10,2006JJ00,19685,2.75,674,34,0.94
843,0,10,10,2007JJ00,18770,2.56,630,34,0.86
844,0,10,10,2008JJ00,17540,2.32,550,31,0.73
845,0,10,10,2009JJ00,15685,2.0,477,30,0.61
846,0,10,10,2010JJ00,14945,1.87,453,30,0.57
847,0,11, 0,2004JJ00,75260,12.71,9257,123,15.64
848,0,11, 0,2005JJ00,70830,11.96,9071,128,15.31
849,0,11, 0,2006JJ00,70235,11.75,9241,132,15.46
850,0,11, 0,2007JJ00,68575,11.41,8925,130,14.85
851,0,11, 0,2008JJ00,68635,11.15,8896,130,14.45
852,0,11, 0,2009JJ00,67505,10.71,9081,135,14.4
853,0,11, 0,2010JJ00,68000,10.47,9220,136,14.2
854,0,11, 1,2004JJ00,23385,3.95,2216,95,3.74
855,0,11, 1,2005JJ00,28750,4.85,3147,109,5.31
856,0,11, 1,2006JJ00,29880,5.0,3341,112,5.59
857,0,11, 1,2007JJ00,29460,4.9,3318,113,5.52
858,0,11, 1,2008JJ00,29680,4.82,3370,114,5.48
859,0,11, 1,2009JJ00,29360,4.66,3443,117,5.46
860,0,11, 1,2010JJ00,29030,4.47,3460,119,5.33
861,0,11, 2,2004JJ00,4025,0.68,400,99,0.68
862,0,11, 2,2005JJ00,3095,0.52,232,75,0.39
863,0,11, 2,2006JJ00,3475,0.58,192,55,0.32
864,0,11, 2,2007JJ00,5225,0.87,253,49,0.42
865,0,11, 2,2008JJ00,7050,1.15,381,54,0.62
866,0,11, 2,2009JJ00,8225,1.3,480,58,0.76
867,0,11, 2,2010JJ00,9690,1.49,602,62,0.93
868,0,11, 3,2004JJ00,9305,1.57,209,22,0.35
869,0,11, 3,2005JJ00,7695,1.3,116,15,0.2
870,0,11, 3,2006JJ00,7750,1.3,122,16,0.2
871,0,11, 3,2007JJ00,7105,1.18,111,16,0.19
872,0,11, 3,2008JJ00,6360,1.03,102,16,0.17
873,0,11, 3,2009JJ00,5150,0.82,84,16,0.13
