ID,Energiedragers,NederlandseEconomie,Perioden,Winning_1,IntermediairEnHuishoudelijkVerbruik_2,Invoer_3,Productie_4,NettoEnergieverbruik_5,Uitvoer_6
7305,E006461,437500 ,2019JJ00,,,,,,
7306,E006461,437500 ,2020JJ00,,,,,,
7307,E006461,437500 ,2021JJ00,,,,,,
7308,E006461,437500 ,2022JJ00,,,,,,
7309,E006461,437500 ,2023JJ00,,,,,,
7310,E006461,438600 ,2014JJ00,,,,,,
7311,E006461,438600 ,2015JJ00,,,,,,
7312,E006461,438600 ,2016JJ00,,,,,,
7313,E006461,438600 ,2017JJ00,,,,,,
7314,E006461,438600 ,2018JJ00,,,,,,
7315,E006461,438600 ,2019JJ00,,,,,,
7316,E006461,438600 ,2020JJ00,,,,,,
7317,E006461,438600 ,2021JJ00,,,,,,
7318,E006461,438600 ,2022JJ00,,,,,,
7319,E006461,438600 ,2023JJ00,,,,,,
7320,E006461,440000 ,2014JJ00,,,,,,
7321,E006461,440000 ,2015JJ00,,,,,,
7322,E006461,440000 ,2016JJ00,,,,,,
7323,E006461,440000 ,2017JJ00,,,,,,
7324,E006461,440000 ,2018JJ00,,,,,,
7325,E006461,440000 ,2019JJ00,,,,,,
7326,E006461,440000 ,2020JJ00,,,,,,
7327,E006461,440000 ,2021JJ00,,,,,,
7328,E006461,440000 ,2022JJ00,,,,,,
7329,E006461,440000 ,2023JJ00,,,,,,
7330,E006461,440900 ,2014JJ00,,,,,,
7331,E006461,440900 ,2015JJ00,,,,,,
7332,E006461,440900 ,2016JJ00,,,,,,
7333,E006461,440900 ,2017JJ00,,,,,,
7334,E006461,440900 ,2018JJ00,,,,,,
7335,E006461,440900 ,2019JJ00,,,,,,
7336,E006461,440900 ,2020JJ00,,,,,,
7337,E006461,440900 ,2021JJ00,,,,,,
7338,E006461,440900 ,2022JJ00,,,,,,
7339,E006461,440900 ,2023JJ00,,,,,,
7340,E006461,B000605,2014JJ00,,0.0,,,,
7341,E006461,B000605,2015JJ00,,0.0,,,,
7342,E006461,B000605,2016JJ00,,0.0,,,,
7343,E006461,B000605,2017JJ00,,0.0,,,,
7344,E006461,B000605,2018JJ00,,0.0,,,,
7345,E006461,B000605,2019JJ00,,0.0,,,,
7346,E006461,B000605,2020JJ00,,0.0,,,,
7347,E006461,B000605,2021JJ00,,0.0,,,,
7348,E006461,B000605,2022JJ00,,0.0,,,,
7349,E006461,B000605,2023JJ00,,0.0,,,,
7350,E006461,B000606,2014JJ00,,0.0,,,,
7351,E006461,B000606,2015JJ00,,0.0,,,,
7352,E006461,B000606,2016JJ00,,0.0,,,,
7353,E006461,B000606,2017JJ00,,0.0,,,,
7354,E006461,B000606,2018JJ00,,0.0,,,,
7355,E006461,B000606,2019JJ00,,0.0,,,,
7356,E006461,B000606,2020JJ00,,0.0,,,,
7357,E006461,B000606,2021JJ00,,0.0,,,,
7358,E006461,B000606,2022JJ00,,0.0,,,,
7359,E006461,B000606,2023JJ00,,0.0,,,,
7360,E006461,B000607,2014JJ00,,,,,,
7361,E006461,B000607,2015JJ00,,,,,,
7362,E006461,B000607,2016JJ00,,,,,,
7363,E006461,B000607,2017JJ00,,,,,,
7364,E006461,B000607,2018JJ00,,,,,,
7365,E006461,B000607,2019JJ00,,,,,,
7366,E006461,B000607,2020JJ00,,,,,,
7367,E006461,B000607,2021JJ00,,,,,,
7368,E006461,B000607,2022JJ00,,,,,,
7369,E006461,B000607,2023JJ00,,,,,,
7370,E006461,B000608,2014JJ00,,,,,,
7371,E006461,B000608,2015JJ00,,,,,,
7372,E006461,B000608,2016JJ00,,,,,,
7373,E006461,B000608,2017JJ00,,,,,,
7374,E006461,B000608,2018JJ00,,,,,,
7375,E006461,B000608,2019JJ00,,,,,,
7376,E006461,B000608,2020JJ00,,,,,,
7377,E006461,B000608,2021JJ00,,,,,,
7378,E006461,B000608,2022JJ00,,,,,,
7379,E006461,B000608,2023JJ00,,,,,,
7380,A048080,B000579,2014JJ00,,0.9,0.9,,,0.0
7381,A048080,B000579,2015JJ00,,0.9,0.9,,,0.0
7382,A048080,B000579,2016JJ00,,0.9,0.9,,,0.0
7383,A048080,B000579,2017JJ00,,1.1,1.1,,,
7384,A048080,B000579,2018JJ00,,1.0,1.0,,,
7385,A048080,B000579,2019JJ00,,0.2,0.2,,,
7386,A048080,B000579,2020JJ00,,0.3,0.3,,,
7387,A048080,B000579,2021JJ00,,0.1,0.1,,,
7388,A048080,B000579,2022JJ00,,0.3,0.3,,,
7389,A048080,B000579,2023JJ00,,0.3,0.3,,,
7390,A048080,T001081,2014JJ00,,0.9,0.9,,,0.0
7391,A048080,T001081,2015JJ00,,0.9,0.9,,,0.0
7392,A048080,T001081,2016JJ00,,0.9,0.9,,,0.0
7393,A048080,T001081,2017JJ00,,1.1,1.1,,,
7394,A048080,T001081,2018JJ00,,1.0,1.0,,,
7395,A048080,T001081,2019JJ00,,0.2,0.2,,,
7396,A048080,T001081,2020JJ00,,0.3,0.3,,,
7397,A048080,T001081,2021JJ00,,0.1,0.1,,,
7398,A048080,T001081,2022JJ00,,0.3,0.3,,,
7399,A048080,T001081,2023JJ00,,0.3,0.3,,,
7400,A048080,301000 ,2014JJ00,,,,,,
7401,A048080,301000 ,2015JJ00,,,,,,
7402,A048080,301000 ,2016JJ00,,,,,,
7403,A048080,301000 ,2017JJ00,,,,,,
7404,A048080,301000 ,2018JJ00,,,,,,
7405,A048080,301000 ,2019JJ00,,,,,,
7406,A048080,301000 ,2020JJ00,,,,,,
7407,A048080,301000 ,2021JJ00,,,,,,
7408,A048080,301000 ,2022JJ00,,,,,,
7409,A048080,301000 ,2023JJ00,,,,,,
7410,A048080,301100 ,2014JJ00,,,,,,
7411,A048080,301100 ,2015JJ00,,,,,,
7412,A048080,301100 ,2016JJ00,,,,,,
7413,A048080,301100 ,2017JJ00,,,,,,
7414,A048080,301100 ,2018JJ00,,,,,,
7415,A048080,301100 ,2019JJ00,,,,,,
7416,A048080,301100 ,2020JJ00,,,,,,
7417,A048080,301100 ,2021JJ00,,,,,,
7418,A048080,301100 ,2022JJ00,,,,,,
7419,A048080,301100 ,2023JJ00,,,,,,
7420,A048080,304300 ,2014JJ00,,,,,,
7421,A048080,304300 ,2015JJ00,,,,,,
7422,A048080,304300 ,2016JJ00,,,,,,
7423,A048080,304300 ,2017JJ00,,,,,,
7424,A048080,304300 ,2018JJ00,,,,,,
7425,A048080,304300 ,2019JJ00,,,,,,
7426,A048080,304300 ,2020JJ00,,,,,,
7427,A048080,304300 ,2021JJ00,,,,,,
7428,A048080,304300 ,2022JJ00,,,,,,
7429,A048080,304300 ,2023JJ00,,,,,,
7430,A048080,305000 ,2014JJ00,,,,,,
7431,A048080,305000 ,2015JJ00,,,,,,
7432,A048080,305000 ,2016JJ00,,,,,,
7433,A048080,305000 ,2017JJ00,,,,,,
7434,A048080,305000 ,2018JJ00,,,,,,
7435,A048080,305000 ,2019JJ00,,,,,,
7436,A048080,305000 ,2020JJ00,,,,,,
7437,A048080,305000 ,2021JJ00,,,,,,
7438,A048080,305000 ,2022JJ00,,,,,,
7439,A048080,305000 ,2023JJ00,,,,,,
7440,A048080,305700 ,2014JJ00,,0.2,,,,
7441,A048080,305700 ,2015JJ00,,0.2,,,,
7442,A048080,305700 ,2016JJ00,,0.2,,,,
7443,A048080,305700 ,2017JJ00,,0.2,,,,
7444,A048080,305700 ,2018JJ00,,0.1,,,,
7445,A048080,305700 ,2019JJ00,,0.1,,,,
7446,A048080,305700 ,2020JJ00,,0.1,,,,
7447,A048080,305700 ,2021JJ00,,0.1,,,,
7448,A048080,305700 ,2022JJ00,,0.0,,,,
7449,A048080,305700 ,2023JJ00,,,,,,
7450,A048080,307500 ,2014JJ00,,0.6,,,,
7451,A048080,307500 ,2015JJ00,,0.5,,,,
7452,A048080,307500 ,2016JJ00,,0.5,,,,
7453,A048080,307500 ,2017JJ00,,0.7,,,,
7454,A048080,307500 ,2018JJ00,,0.7,,,,
7455,A048080,307500 ,2019JJ00,,0.0,,,,
7456,A048080,307500 ,2020JJ00,,0.0,,,,
7457,A048080,307500 ,2021JJ00,,,,,,
7458,A048080,307500 ,2022JJ00,,,,,,
7459,A048080,307500 ,2023JJ00,,,,,,
7460,A048080,307610 ,2014JJ00,,,,,,
7461,A048080,307610 ,2015JJ00,,,,,,
7462,A048080,307610 ,2016JJ00,,,,,,
7463,A048080,307610 ,2017JJ00,,,,,,
7464,A048080,307610 ,2018JJ00,,,,,,
7465,A048080,307610 ,2019JJ00,,,,,,
7466,A048080,307610 ,2020JJ00,,,,,,
7467,A048080,307610 ,2021JJ00,,,,,,
7468,A048080,307610 ,2022JJ00,,,,,,
7469,A048080,307610 ,2023JJ00,,,,,,
7470,A048080,312505 ,2014JJ00,,,,,,
7471,A048080,312505 ,2015JJ00,,,,,,
7472,A048080,312505 ,2016JJ00,,,,,,
7473,A048080,312505 ,2017JJ00,,,,,,
7474,A048080,312505 ,2018JJ00,,,,,,
7475,A048080,312505 ,2019JJ00,,,,,,
7476,A048080,312505 ,2020JJ00,,,,,,
7477,A048080,312505 ,2021JJ00,,,,,,
7478,A048080,312505 ,2022JJ00,,,,,,
7479,A048080,312505 ,2023JJ00,,,,,,
7480,A048080,315800 ,2014JJ00,,,,,,
7481,A048080,315800 ,2015JJ00,,,,,,
7482,A048080,315800 ,2016JJ00,,,,,,
7483,A048080,315800 ,2017JJ00,,,,,,
7484,A048080,315800 ,2018JJ00,,,,,,
7485,A048080,315800 ,2019JJ00,,,,,,
7486,A048080,315800 ,2020JJ00,,,,,,
7487,A048080,315800 ,2021JJ00,,,,,,
7488,A048080,315800 ,2022JJ00,,,,,,
7489,A048080,315800 ,2023JJ00,,,,,,
7490,A048080,317100 ,2014JJ00,,,,,,
7491,A048080,317100 ,2015JJ00,,,,,,
7492,A048080,317100 ,2016JJ00,,,,,,
7493,A048080,317100 ,2017JJ00,,,,,,
7494,A048080,317100 ,2018JJ00,,,,,,
7495,A048080,317100 ,2019JJ00,,,,,,
7496,A048080,317100 ,2020JJ00,,,,,,
7497,A048080,317100 ,2021JJ00,,,,,,
7498,A048080,317100 ,2022JJ00,,,,,,
7499,A048080,317100 ,2023JJ00,,,,,,
7500,A048080,318600 ,2014JJ00,,,,,,
7501,A048080,318600 ,2015JJ00,,,,,,
7502,A048080,318600 ,2016JJ00,,,,,,
7503,A048080,318600 ,2017JJ00,,,,,,
7504,A048080,318600 ,2018JJ00,,,,,,
7505,A048080,318600 ,2019JJ00,,,,,,
7506,A048080,318600 ,2020JJ00,,,,,,
7507,A048080,318600 ,2021JJ00,,,,,,
7508,A048080,318600 ,2022JJ00,,,,,,
7509,A048080,318600 ,2023JJ00,,,,,,
7510,A048080,320000 ,2014JJ00,,,,,,
7511,A048080,320000 ,2015JJ00,,,,,,
7512,A048080,320000 ,2016JJ00,,,,,,
7513,A048080,320000 ,2017JJ00,,,,,,
7514,A048080,320000 ,2018JJ00,,,,,,
7515,A048080,320000 ,2019JJ00,,,,,,
7516,A048080,320000 ,2020JJ00,,,,,,
7517,A048080,320000 ,2021JJ00,,,,,,
7518,A048080,320000 ,2022JJ00,,,,,,
7519,A048080,320000 ,2023JJ00,,,,,,
7520,A048080,320700 ,2014JJ00,,,,,,
7521,A048080,320700 ,2015JJ00,,,,,,
7522,A048080,320700 ,2016JJ00,,,,,,
7523,A048080,320700 ,2017JJ00,,,,,,
7524,A048080,320700 ,2018JJ00,,,,,,
7525,A048080,320700 ,2019JJ00,,,,,,
7526,A048080,320700 ,2020JJ00,,,,,,
7527,A048080,320700 ,2021JJ00,,,,,,
7528,A048080,320700 ,2022JJ00,,,,,,
7529,A048080,320700 ,2023JJ00,,,,,,
7530,A048080,323200 ,2014JJ00,,,,,,
7531,A048080,323200 ,2015JJ00,,,,,,
7532,A048080,323200 ,2016JJ00,,,,,,
7533,A048080,323200 ,2017JJ00,,,,,,
7534,A048080,323200 ,2018JJ00,,,,,,
7535,A048080,323200 ,2019JJ00,,,,,,
7536,A048080,323200 ,2020JJ00,,,,,,
7537,A048080,323200 ,2021JJ00,,,,,,
7538,A048080,323200 ,2022JJ00,,,,,,
7539,A048080,323200 ,2023JJ00,,,,,,
7540,A048080,323700 ,2014JJ00,,0.0,,,,
7541,A048080,323700 ,2015JJ00,,0.0,,,,
7542,A048080,323700 ,2016JJ00,,0.0,,,,
7543,A048080,323700 ,2017JJ00,,0.0,,,,
7544,A048080,323700 ,2018JJ00,,0.0,,,,
7545,A048080,323700 ,2019JJ00,,0.0,,,,
7546,A048080,323700 ,2020JJ00,,0.0,,,,
7547,A048080,323700 ,2021JJ00,,,,,,
7548,A048080,323700 ,2022JJ00,,,,,,
7549,A048080,323700 ,2023JJ00,,,,,,
7550,A048080,324600 ,2014JJ00,,0.6,,,,
7551,A048080,324600 ,2015JJ00,,0.5,,,,
7552,A048080,324600 ,2016JJ00,,0.5,,,,
7553,A048080,324600 ,2017JJ00,,0.7,,,,
7554,A048080,324600 ,2018JJ00,,0.7,,,,
7555,A048080,324600 ,2019JJ00,,0.0,,,,
7556,A048080,324600 ,2020JJ00,,0.0,,,,
7557,A048080,324600 ,2021JJ00,,,,,,
7558,A048080,324600 ,2022JJ00,,,,,,
7559,A048080,324600 ,2023JJ00,,,,,,
7560,A048080,328100 ,2014JJ00,,,,,,
7561,A048080,328100 ,2015JJ00,,,,,,
7562,A048080,328100 ,2016JJ00,,,,,,
7563,A048080,328100 ,2017JJ00,,,,,,
7564,A048080,328100 ,2018JJ00,,,,,,
7565,A048080,328100 ,2019JJ00,,,,,,
7566,A048080,328100 ,2020JJ00,,,,,,
7567,A048080,328100 ,2021JJ00,,,,,,
7568,A048080,328100 ,2022JJ00,,,,,,
7569,A048080,328100 ,2023JJ00,,,,,,
7570,A048080,330300 ,2014JJ00,,,,,,
7571,A048080,330300 ,2015JJ00,,,,,,
7572,A048080,330300 ,2016JJ00,,,,,,
7573,A048080,330300 ,2017JJ00,,,,,,
7574,A048080,330300 ,2018JJ00,,,,,,
7575,A048080,330300 ,2019JJ00,,,,,,
7576,A048080,330300 ,2020JJ00,,,,,,
7577,A048080,330300 ,2021JJ00,,,,,,
7578,A048080,330300 ,2022JJ00,,,,,,
7579,A048080,330300 ,2023JJ00,,,,,,
7580,A048080,332900 ,2014JJ00,,,,,,
7581,A048080,332900 ,2015JJ00,,,,,,
7582,A048080,332900 ,2016JJ00,,,,,,
7583,A048080,332900 ,2017JJ00,,,,,,
7584,A048080,332900 ,2018JJ00,,,,,,
7585,A048080,332900 ,2019JJ00,,,,,,
7586,A048080,332900 ,2020JJ00,,,,,,
7587,A048080,332900 ,2021JJ00,,,,,,
7588,A048080,332900 ,2022JJ00,,,,,,
7589,A048080,332900 ,2023JJ00,,,,,,
7590,A048080,334800 ,2014JJ00,,,,,,
7591,A048080,334800 ,2015JJ00,,,,,,
7592,A048080,334800 ,2016JJ00,,,,,,
7593,A048080,334800 ,2017JJ00,,,,,,
7594,A048080,334800 ,2018JJ00,,,,,,
7595,A048080,334800 ,2019JJ00,,,,,,
7596,A048080,334800 ,2020JJ00,,,,,,
7597,A048080,334800 ,2021JJ00,,,,,,
7598,A048080,334800 ,2022JJ00,,,,,,
7599,A048080,334800 ,2023JJ00,,,,,,
7600,A048080,336500 ,2014JJ00,,,,,,
7601,A048080,336500 ,2015JJ00,,,,,,
7602,A048080,336500 ,2016JJ00,,,,,,
7603,A048080,336500 ,2017JJ00,,,,,,
7604,A048080,336500 ,2018JJ00,,,,,,
7605,A048080,336500 ,2019JJ00,,,,,,
7606,A048080,336500 ,2020JJ00,,,,,,
7607,A048080,336500 ,2021JJ00,,,,,,
7608,A048080,336500 ,2022JJ00,,,,,,
7609,A048080,336500 ,2023JJ00,,,,,,
7610,A048080,339200 ,2014JJ00,,,,,,
7611,A048080,339200 ,2015JJ00,,,,,,
7612,A048080,339200 ,2016JJ00,,,,,,
7613,A048080,339200 ,2017JJ00,,,,,,
7614,A048080,339200 ,2018JJ00,,,,,,
7615,A048080,339200 ,2019JJ00,,,,,,
7616,A048080,339200 ,2020JJ00,,,,,,
7617,A048080,339200 ,2021JJ00,,,,,,
7618,A048080,339200 ,2022JJ00,,,,,,
7619,A048080,339200 ,2023JJ00,,,,,,
7620,A048080,340200 ,2014JJ00,,,,,,
7621,A048080,340200 ,2015JJ00,,,,,,
7622,A048080,340200 ,2016JJ00,,,,,,
7623,A048080,340200 ,2017JJ00,,,,,,
7624,A048080,340200 ,2018JJ00,,,,,,
7625,A048080,340200 ,2019JJ00,,,,,,
7626,A048080,340200 ,2020JJ00,,,,,,
7627,A048080,340200 ,2021JJ00,,,,,,
7628,A048080,340200 ,2022JJ00,,,,,,
7629,A048080,340200 ,2023JJ00,,,,,,
7630,A048080,900046 ,2014JJ00,,,,,,
7631,A048080,900046 ,2015JJ00,,,,,,
7632,A048080,900046 ,2016JJ00,,,,,,
7633,A048080,900046 ,2017JJ00,,,,,,
7634,A048080,900046 ,2018JJ00,,,,,,
7635,A048080,900046 ,2019JJ00,,,,,,
7636,A048080,900046 ,2020JJ00,,,,,,
7637,A048080,900046 ,2021JJ00,,,,,,
7638,A048080,900046 ,2022JJ00,,,,,,
7639,A048080,900046 ,2023JJ00,,,,,,
7640,A048080,344400 ,2014JJ00,,,,,,
7641,A048080,344400 ,2015JJ00,,,,,,
7642,A048080,344400 ,2016JJ00,,,,,,
7643,A048080,344400 ,2017JJ00,,,,,,
7644,A048080,344400 ,2018JJ00,,,,,,
7645,A048080,344400 ,2019JJ00,,,,,,
7646,A048080,344400 ,2020JJ00,,,,,,
7647,A048080,344400 ,2021JJ00,,,,,,
7648,A048080,344400 ,2022JJ00,,,,,,
7649,A048080,344400 ,2023JJ00,,,,,,
7650,A048080,346600 ,2014JJ00,,,,,,
7651,A048080,346600 ,2015JJ00,,,,,,
7652,A048080,346600 ,2016JJ00,,,,,,
7653,A048080,346600 ,2017JJ00,,,,,,
7654,A048080,346600 ,2018JJ00,,,,,,
7655,A048080,346600 ,2019JJ00,,,,,,
7656,A048080,346600 ,2020JJ00,,,,,,
7657,A048080,346600 ,2021JJ00,,,,,,
7658,A048080,346600 ,2022JJ00,,,,,,
7659,A048080,346600 ,2023JJ00,,,,,,
7660,A048080,348000 ,2014JJ00,,0.2,,,,
7661,A048080,348000 ,2015JJ00,,0.2,,,,
7662,A048080,348000 ,2016JJ00,,0.2,,,,
7663,A048080,348000 ,2017JJ00,,0.2,,,,
7664,A048080,348000 ,2018JJ00,,0.1,,,,
7665,A048080,348000 ,2019JJ00,,0.1,,,,
7666,A048080,348000 ,2020JJ00,,0.2,,,,
7667,A048080,348000 ,2021JJ00,,0.1,,,,
7668,A048080,348000 ,2022JJ00,,0.3,,,,
7669,A048080,348000 ,2023JJ00,,0.3,,,,
7670,A048080,348100 ,2014JJ00,,,,,,
7671,A048080,348100 ,2015JJ00,,,,,,
7672,A048080,348100 ,2016JJ00,,,,,,
7673,A048080,348100 ,2017JJ00,,,,,,
7674,A048080,348100 ,2018JJ00,,,,,,
7675,A048080,348100 ,2019JJ00,,,,,,
7676,A048080,348100 ,2020JJ00,,,,,,
7677,A048080,348100 ,2021JJ00,,,,,,
7678,A048080,348100 ,2022JJ00,,,,,,
7679,A048080,348100 ,2023JJ00,,,,,,
7680,A048080,800018 ,2014JJ00,,0.2,,,,
7681,A048080,800018 ,2015JJ00,,0.2,,,,
7682,A048080,800018 ,2016JJ00,,0.2,,,,
7683,A048080,800018 ,2017JJ00,,0.2,,,,
7684,A048080,800018 ,2018JJ00,,0.1,,,,
7685,A048080,800018 ,2019JJ00,,0.1,,,,
7686,A048080,800018 ,2020JJ00,,0.2,,,,
7687,A048080,800018 ,2021JJ00,,0.1,,,,
7688,A048080,800018 ,2022JJ00,,0.3,,,,
7689,A048080,800018 ,2023JJ00,,0.3,,,,
7690,A048080,350000 ,2014JJ00,,,,,,
7691,A048080,350000 ,2015JJ00,,,,,,
7692,A048080,350000 ,2016JJ00,,,,,,
7693,A048080,350000 ,2017JJ00,,,,,,
7694,A048080,350000 ,2018JJ00,,,,,,
7695,A048080,350000 ,2019JJ00,,,,,,
7696,A048080,350000 ,2020JJ00,,,,,,
7697,A048080,350000 ,2021JJ00,,,,,,
7698,A048080,350000 ,2022JJ00,,,,,,
7699,A048080,350000 ,2023JJ00,,,,,,
7700,A048080,354200 ,2014JJ00,,,,,,
7701,A048080,354200 ,2015JJ00,,,,,,
7702,A048080,354200 ,2016JJ00,,,,,,
7703,A048080,354200 ,2017JJ00,,,,,,
7704,A048080,354200 ,2018JJ00,,,,,,
7705,A048080,354200 ,2019JJ00,,,,,,
7706,A048080,354200 ,2020JJ00,,,,,,
7707,A048080,354200 ,2021JJ00,,,,,,
7708,A048080,354200 ,2022JJ00,,,,,,
7709,A048080,354200 ,2023JJ00,,,,,,
7710,A048080,354300 ,2014JJ00,,,,,,
7711,A048080,354300 ,2015JJ00,,,,,,
7712,A048080,354300 ,2016JJ00,,,,,,
7713,A048080,354300 ,2017JJ00,,,,,,
7714,A048080,354300 ,2018JJ00,,,,,,
7715,A048080,354300 ,2019JJ00,,,,,,
7716,A048080,354300 ,2020JJ00,,,,,,
7717,A048080,354300 ,2021JJ00,,,,,,
7718,A048080,354300 ,2022JJ00,,,,,,
7719,A048080,354300 ,2023JJ00,,,,,,
7720,A048080,356900 ,2014JJ00,,,,,,
7721,A048080,356900 ,2015JJ00,,,,,,
7722,A048080,356900 ,2016JJ00,,,,,,
7723,A048080,356900 ,2017JJ00,,,,,,
7724,A048080,356900 ,2018JJ00,,,,,,
7725,A048080,356900 ,2019JJ00,,,,,,
7726,A048080,356900 ,2020JJ00,,,,,,
7727,A048080,356900 ,2021JJ00,,,,,,
7728,A048080,356900 ,2022JJ00,,,,,,
7729,A048080,356900 ,2023JJ00,,,,,,
7730,A048080,371600 ,2014JJ00,,,,,,
7731,A048080,371600 ,2015JJ00,,,,,,
7732,A048080,371600 ,2016JJ00,,,,,,
7733,A048080,371600 ,2017JJ00,,,,,,
7734,A048080,371600 ,2018JJ00,,,,,,
7735,A048080,371600 ,2019JJ00,,,,,,
7736,A048080,371600 ,2020JJ00,,,,,,
7737,A048080,371600 ,2021JJ00,,,,,,
7738,A048080,371600 ,2022JJ00,,,,,,
7739,A048080,371600 ,2023JJ00,,,,,,
7740,A048080,383100 ,2014JJ00,,,,,,
7741,A048080,383100 ,2015JJ00,,,,,,
7742,A048080,383100 ,2016JJ00,,,,,,
7743,A048080,383100 ,2017JJ00,,,,,,
7744,A048080,383100 ,2018JJ00,,,,,,
7745,A048080,383100 ,2019JJ00,,,,,,
7746,A048080,383100 ,2020JJ00,,,,,,
7747,A048080,383100 ,2021JJ00,,,,,,
7748,A048080,383100 ,2022JJ00,,,,,,
7749,A048080,383100 ,2023JJ00,,,,,,
7750,A048080,383200 ,2014JJ00,,,,,,
7751,A048080,383200 ,2015JJ00,,,,,,
7752,A048080,383200 ,2016JJ00,,,,,,
7753,A048080,383200 ,2017JJ00,,,,,,
7754,A048080,383200 ,2018JJ00,,,,,,
7755,A048080,383200 ,2019JJ00,,,,,,
7756,A048080,383200 ,2020JJ00,,,,,,
7757,A048080,383200 ,2021JJ00,,,,,,
7758,A048080,383200 ,2022JJ00,,,,,,
7759,A048080,383200 ,2023JJ00,,,,,,
7760,A048080,384900 ,2014JJ00,,,,,,
7761,A048080,384900 ,2015JJ00,,,,,,
7762,A048080,384900 ,2016JJ00,,,,,,
7763,A048080,384900 ,2017JJ00,,,,,,
7764,A048080,384900 ,2018JJ00,,,,,,
7765,A048080,384900 ,2019JJ00,,,,,,
7766,A048080,384900 ,2020JJ00,,,,,,
7767,A048080,384900 ,2021JJ00,,,,,,
7768,A048080,384900 ,2022JJ00,,,,,,
7769,A048080,384900 ,2023JJ00,,,,,,
7770,A048080,386300 ,2014JJ00,,,,,,
7771,A048080,386300 ,2015JJ00,,,,,,
7772,A048080,386300 ,2016JJ00,,,,,,
7773,A048080,386300 ,2017JJ00,,,,,,
7774,A048080,386300 ,2018JJ00,,,,,,
7775,A048080,386300 ,2019JJ00,,,,,,
7776,A048080,386300 ,2020JJ00,,,,,,
7777,A048080,386300 ,2021JJ00,,,,,,
7778,A048080,386300 ,2022JJ00,,,,,,
7779,A048080,386300 ,2023JJ00,,,,,,
7780,A048080,386800 ,2014JJ00,,,,,,
7781,A048080,386800 ,2015JJ00,,,,,,
7782,A048080,386800 ,2016JJ00,,,,,,
7783,A048080,386800 ,2017JJ00,,,,,,
7784,A048080,386800 ,2018JJ00,,,,,,
7785,A048080,386800 ,2019JJ00,,,,,,
7786,A048080,386800 ,2020JJ00,,,,,,
7787,A048080,386800 ,2021JJ00,,,,,,
7788,A048080,386800 ,2022JJ00,,,,,,
7789,A048080,386800 ,2023JJ00,,,,,,
7790,A048080,388400 ,2014JJ00,,,,,,
7791,A048080,388400 ,2015JJ00,,,,,,
7792,A048080,388400 ,2016JJ00,,,,,,
7793,A048080,388400 ,2017JJ00,,,,,,
7794,A048080,388400 ,2018JJ00,,,,,,
7795,A048080,388400 ,2019JJ00,,,,,,
7796,A048080,388400 ,2020JJ00,,,,,,
7797,A048080,388400 ,2021JJ00,,,,,,
7798,A048080,388400 ,2022JJ00,,,,,,
7799,A048080,388400 ,2023JJ00,,,,,,
7800,A048080,389100 ,2014JJ00,,,,,,
7801,A048080,389100 ,2015JJ00,,,,,,
7802,A048080,389100 ,2016JJ00,,,,,,
7803,A048080,389100 ,2017JJ00,,,,,,
7804,A048080,389100 ,2018JJ00,,,,,,
7805,A048080,389100 ,2019JJ00,,,,,,
7806,A048080,389100 ,2020JJ00,,,,,,
7807,A048080,389100 ,2021JJ00,,,,,,
7808,A048080,389100 ,2022JJ00,,,,,,
7809,A048080,389100 ,2023JJ00,,,,,,
7810,A048080,391600 ,2014JJ00,,,,,,
7811,A048080,391600 ,2015JJ00,,,,,,
7812,A048080,391600 ,2016JJ00,,,,,,
7813,A048080,391600 ,2017JJ00,,,,,,
7814,A048080,391600 ,2018JJ00,,,,,,
7815,A048080,391600 ,2019JJ00,,,,,,
7816,A048080,391600 ,2020JJ00,,,,,,
7817,A048080,391600 ,2021JJ00,,,,,,
7818,A048080,391600 ,2022JJ00,,,,,,
7819,A048080,391600 ,2023JJ00,,,,,,
7820,A048080,391700 ,2014JJ00,,,,,,
7821,A048080,391700 ,2015JJ00,,,,,,
7822,A048080,391700 ,2016JJ00,,,,,,
7823,A048080,391700 ,2017JJ00,,,,,,
7824,A048080,391700 ,2018JJ00,,,,,,
7825,A048080,391700 ,2019JJ00,,,,,,
7826,A048080,391700 ,2020JJ00,,,,,,
7827,A048080,391700 ,2021JJ00,,,,,,
7828,A048080,391700 ,2022JJ00,,,,,,
7829,A048080,391700 ,2023JJ00,,,,,,
7830,A048080,800021 ,2014JJ00,,,,,,
7831,A048080,800021 ,2015JJ00,,,,,,
7832,A048080,800021 ,2016JJ00,,,,,,
7833,A048080,800021 ,2017JJ00,,,,,,
7834,A048080,800021 ,2018JJ00,,,,,,
7835,A048080,800021 ,2019JJ00,,,,,,
7836,A048080,800021 ,2020JJ00,,,,,,
7837,A048080,800021 ,2021JJ00,,,,,,
7838,A048080,800021 ,2022JJ00,,,,,,
7839,A048080,800021 ,2023JJ00,,,,,,
7840,A048080,394100 ,2014JJ00,,,,,,
7841,A048080,394100 ,2015JJ00,,,,,,
7842,A048080,394100 ,2016JJ00,,,,,,
7843,A048080,394100 ,2017JJ00,,,,,,
7844,A048080,394100 ,2018JJ00,,,,,,
7845,A048080,394100 ,2019JJ00,,,,,,
7846,A048080,394100 ,2020JJ00,,,,,,
7847,A048080,394100 ,2021JJ00,,,,,,
7848,A048080,394100 ,2022JJ00,,,,,,
