ID,BedrijfstakkenBranches,Seizoencorrectie,Perioden,ProductieBedrAfgelopen3Mnd_1,ProductieBedrKomende3Mnd_2,OmzetAfgelopen3Mnd_3,OmzetKomende3Mnd_4,BuitenlandseOmzetAfgelopen3Mnd_5,BuitenlandseOmzetKomende3Mnd_6,VerkoopprijzenTarievenKomende3Mnd_7,PersoneelssterkteAfgelopen3Mnd_8,PersoneelssterkteKomende3Mnd_9,EconomischKlimaatAfgelopen3Mnd_10,WinstgevendheidAfgelopen3Mnd_11
896,354300,A042501,2022KW03,,,3.0,-9.9,,,35.8,-6.6,6.3,-14.8,4.7
897,354300,A042501,2022KW04,,,-5.9,11.9,,,45.7,-5.7,7.7,-21.0,-15.3
898,354300,A042501,2023KW01,,,30.3,14.4,,,60.0,0.7,18.6,-6.2,11.1
899,354300,A042500,2016KW01,,,41.1,-15.5,,,2.0,7.3,-2.1,23.9,27.2
900,354300,A042500,2016KW02,,,-11.1,3.9,,,5.3,2.8,-1.0,1.3,-5.0
901,354300,A042500,2016KW03,,,10.0,7.3,,,5.8,5.7,2.2,0.8,9.6
902,354300,A042500,2016KW04,,,5.3,14.2,,,4.9,13.4,3.8,16.1,8.7
903,354300,A042500,2017KW01,,,17.5,2.8,,,5.4,4.3,3.9,9.4,0.2
904,354300,A042500,2017KW02,,,19.8,17.5,,,7.2,14.2,9.4,14.2,17.3
905,354300,A042500,2017KW03,,,15.5,20.8,,,6.1,11.0,11.5,14.2,8.0
906,354300,A042500,2017KW04,,,20.2,24.2,,,6.9,11.8,6.0,19.2,12.0
907,354300,A042500,2018KW01,,,25.9,21.2,,,9.5,12.6,22.3,10.7,-2.3
908,354300,A042500,2018KW02,,,15.5,4.8,,,11.3,13.9,19.1,12.2,7.0
909,354300,A042500,2018KW03,,,4.2,1.7,,,12.2,5.8,25.3,1.1,8.6
910,354300,A042500,2018KW04,,,4.2,19.9,,,10.3,15.8,10.3,3.4,-2.6
911,354300,A042500,2019KW01,,,-0.5,5.4,,,13.6,8.3,-4.2,-3.1,-19.0
912,354300,A042500,2019KW02,,,2.4,2.0,,,6.2,-7.3,9.3,-2.5,-8.2
913,354300,A042500,2019KW03,,,-15.2,-9.3,,,7.2,-9.1,2.3,-13.3,-19.0
914,354300,A042500,2019KW04,,,-8.7,5.9,,,7.7,-2.5,-4.2,-9.7,-1.5
915,354300,A042500,2020KW01,,,18.7,-20.4,,,5.7,-8.0,-5.3,-4.8,-1.0
916,354300,A042500,2020KW02,,,-34.3,-79.8,,,-6.9,-12.1,-37.3,-38.5,-24.3
917,354300,A042500,2020KW03,,,-58.3,19.6,,,4.9,-27.4,-10.6,-62.8,-62.0
918,354300,A042500,2020KW04,,,2.2,-15.3,,,3.1,-18.4,-13.6,-22.8,-24.1
919,354300,A042500,2021KW01,,,-16.6,-25.4,,,-8.2,-18.4,-3.5,-39.4,-29.7
920,354300,A042500,2021KW02,,,-16.8,-5.5,,,18.0,-0.5,-1.2,-20.4,-13.9
921,354300,A042500,2021KW03,,,18.1,8.1,,,15.4,0.2,12.0,10.7,20.8
922,354300,A042500,2021KW04,,,9.3,-5.8,,,29.2,6.8,11.0,6.9,8.4
923,354300,A042500,2022KW01,,,4.5,-11.7,,,29.2,-2.3,-2.2,-15.4,-2.6
924,354300,A042500,2022KW02,,,6.8,-5.4,,,36.8,1.5,14.8,-7.0,0.5
925,354300,A042500,2022KW03,,,2.6,3.8,,,40.8,-6.8,7.6,-16.7,6.8
926,354300,A042500,2022KW04,,,6.8,7.3,,,48.1,-4.3,7.8,-14.9,-6.5
927,354300,A042500,2023KW01,,,22.3,9.0,,,48.0,0.4,19.1,-7.6,1.9
928,356900,A042501,2016KW01,,,30.9,13.6,12.6,8.9,18.5,13.4,8.8,17.2,16.9
929,356900,A042501,2016KW02,,,15.4,31.5,6.9,13.7,7.2,9.9,13.6,10.4,9.1
930,356900,A042501,2016KW03,,,25.8,11.3,11.6,6.5,-0.4,14.0,8.3,9.8,11.2
931,356900,A042501,2016KW04,,,12.1,34.3,11.0,16.1,7.9,16.7,12.8,11.7,7.0
932,356900,A042501,2017KW01,,,38.8,18.3,13.2,13.5,25.1,18.0,14.5,27.8,23.2
933,356900,A042501,2017KW02,,,26.3,34.9,14.3,20.1,7.7,19.6,23.0,23.1,14.6
934,356900,A042501,2017KW03,,,36.4,16.5,12.7,7.0,10.9,23.4,15.2,26.8,17.9
935,356900,A042501,2017KW04,,,11.4,29.0,4.9,13.1,16.6,24.6,18.4,18.9,12.6
936,356900,A042501,2018KW01,,,39.6,24.5,19.0,16.0,28.1,20.7,19.0,30.1,23.3
937,356900,A042501,2018KW02,,,23.5,37.2,9.7,19.4,11.2,19.5,20.3,20.9,18.2
938,356900,A042501,2018KW03,,,36.7,13.6,14.9,5.3,11.3,24.9,17.2,23.0,19.2
939,356900,A042501,2018KW04,,,11.4,29.5,2.8,17.3,18.2,14.1,11.7,12.1,7.4
940,356900,A042501,2019KW01,,,29.2,15.3,9.4,10.8,33.2,14.9,12.2,9.0,16.4
941,356900,A042501,2019KW02,,,16.1,26.0,11.6,12.0,11.9,13.2,14.9,2.6,3.5
942,356900,A042501,2019KW03,,,22.4,6.6,4.9,8.1,9.6,16.4,15.4,1.2,6.9
943,356900,A042501,2019KW04,,,8.1,25.5,3.2,15.4,13.3,17.0,10.7,-4.8,1.5
944,356900,A042501,2020KW01,,,27.1,13.3,12.0,10.0,32.4,17.3,16.1,3.1,10.7
945,356900,A042501,2020KW02,,,-6.5,-61.9,-10.2,-45.3,-1.7,1.4,-20.0,-29.5,-17.8
946,356900,A042501,2020KW03,,,-23.8,-4.0,-24.7,-4.7,1.0,-7.5,2.2,-34.8,-30.8
947,356900,A042501,2020KW04,,,-0.9,4.7,-1.5,0.4,8.9,0.2,-1.6,-5.1,-2.8
948,356900,A042501,2021KW01,,,14.3,-5.7,-4.9,-4.0,24.2,2.5,6.9,-1.7,1.8
949,356900,A042501,2021KW02,,,11.2,25.4,9.2,12.9,24.2,9.8,15.9,4.2,5.2
950,356900,A042501,2021KW03,,,39.3,12.1,19.0,8.8,32.8,12.7,19.0,20.7,20.3
951,356900,A042501,2021KW04,,,16.8,29.3,12.3,20.6,42.9,13.1,23.9,19.4,11.9
952,356900,A042501,2022KW01,,,25.2,5.8,8.3,7.0,50.8,15.4,30.5,5.3,8.0
953,356900,A042501,2022KW02,,,25.9,34.0,15.2,19.8,60.4,16.5,32.4,-4.0,0.8
954,356900,A042501,2022KW03,,,25.5,4.3,11.5,0.2,42.5,7.9,18.9,-9.2,-2.0
955,356900,A042501,2022KW04,,,5.2,8.6,5.1,4.0,51.7,7.1,11.2,-26.7,-8.2
956,356900,A042501,2023KW01,,,29.2,5.7,14.2,5.2,53.4,6.5,13.8,-9.3,0.6
957,356900,A042500,2016KW01,,,19.1,21.2,8.0,9.0,8.5,13.3,9.6,11.8,10.4
958,356900,A042500,2016KW02,,,21.6,23.2,11.0,11.0,9.7,10.7,10.7,13.8,11.5
959,356900,A042500,2016KW03,,,20.5,21.2,10.6,12.1,5.2,13.5,9.9,9.9,11.2
960,356900,A042500,2016KW04,,,23.0,25.1,12.4,13.1,9.8,16.5,13.3,13.6,11.1
961,356900,A042500,2017KW01,,,27.0,25.9,11.4,13.6,15.2,17.9,15.3,27.0,16.7
962,356900,A042500,2017KW02,,,32.5,26.5,15.6,17.4,10.1,20.4,20.0,21.9,17.1
963,356900,A042500,2017KW03,,,31.1,26.5,11.7,12.6,16.6,23.0,16.9,26.9,17.9
964,356900,A042500,2017KW04,,,22.3,19.8,6.4,10.1,18.5,24.4,18.9,20.7,16.6
965,356900,A042500,2018KW01,,,27.8,32.1,14.5,16.1,18.1,20.6,19.8,24.7,16.8
966,356900,A042500,2018KW02,,,29.8,28.9,13.8,16.7,13.7,20.3,17.4,24.3,20.6
967,356900,A042500,2018KW03,,,31.4,23.6,13.9,10.9,16.9,24.4,18.8,23.1,19.2
968,356900,A042500,2018KW04,,,22.3,20.3,4.3,14.3,20.0,13.9,12.2,14.0,11.5
969,356900,A042500,2019KW01,,,17.4,22.9,7.7,10.9,23.2,14.8,12.9,8.3,9.9
970,356900,A042500,2019KW02,,,22.4,17.6,12.9,9.3,14.4,14.0,12.0,1.4,6.0
971,356900,A042500,2019KW03,,,17.1,16.5,3.8,13.7,15.2,15.9,17.0,1.3,6.9
972,356900,A042500,2019KW04,,,19.0,16.3,4.6,12.4,15.2,16.8,11.2,-3.0,5.6
973,356900,A042500,2020KW01,,,15.1,19.6,10.7,10.0,21.4,17.3,16.1,2.1,4.4
974,356900,A042500,2020KW02,,,-0.9,-70.1,-10.0,-47.6,1.7,2.6,-22.1,-31.0,-15.3
975,356900,A042500,2020KW03,,,-28.7,6.8,-25.5,0.7,7.1,-8.6,3.1,-35.1,-31.3
976,356900,A042500,2020KW04,,,10.3,-4.0,0.4,-2.6,10.4,0.0,-0.5,-2.3,1.5
977,356900,A042500,2021KW01,,,2.3,0.5,-6.3,-4.0,13.2,2.5,7.0,-2.7,-4.5
978,356900,A042500,2021KW02,,,16.9,17.2,9.4,10.6,27.7,11.0,13.8,2.7,7.7
979,356900,A042500,2021KW03,,,34.4,22.9,18.1,14.2,38.9,11.6,19.9,20.4,19.8
980,356900,A042500,2021KW04,,,28.0,20.5,14.2,17.5,44.4,12.8,25.0,22.1,16.2
981,356900,A042500,2022KW01,,,15.3,12.4,4.1,7.6,39.3,15.3,30.5,2.2,1.7
982,356900,A042500,2022KW02,,,33.7,24.2,17.6,17.1,64.8,17.5,30.2,-2.8,5.0
983,356900,A042500,2022KW03,,,18.2,14.9,10.8,5.5,48.5,7.3,20.2,-10.0,-2.9
984,356900,A042500,2022KW04,,,14.7,1.2,7.6,0.7,52.8,6.7,12.2,-24.0,-5.2
985,356900,A042500,2023KW01,,,20.5,13.6,12.1,6.9,43.5,6.4,13.5,-11.9,-5.0
986,371600,A042501,2016KW01,,,42.1,-10.3,,,3.3,11.4,-0.5,10.1,8.8
987,371600,A042501,2016KW02,,,-3.7,30.5,,,6.2,5.1,6.2,10.3,1.9
988,371600,A042501,2016KW03,,,23.9,4.6,,,-3.3,7.0,1.3,8.3,11.4
989,371600,A042501,2016KW04,,,-1.9,34.9,,,3.9,10.0,5.9,9.1,2.7
990,371600,A042501,2017KW01,,,50.8,-9.4,,,0.5,11.1,3.7,17.6,16.4
991,371600,A042501,2017KW02,,,5.4,34.4,,,3.8,7.7,12.6,15.8,5.5
992,371600,A042501,2017KW03,,,41.9,4.6,,,-2.6,14.0,9.2,10.8,12.1
993,371600,A042501,2017KW04,,,9.5,38.1,,,0.1,8.9,10.3,13.3,4.1
994,371600,A042501,2018KW01,,,40.0,4.1,,,3.0,20.8,8.7,16.1,10.6
995,371600,A042501,2018KW02,,,-12.9,35.9,,,4.6,7.7,16.2,6.6,-2.2
996,371600,A042501,2018KW03,,,29.1,-1.7,,,-2.9,15.5,11.5,10.9,5.6
997,371600,A042501,2018KW04,,,3.0,41.1,,,7.0,9.5,20.1,10.6,2.6
998,371600,A042501,2019KW01,,,32.5,3.9,,,29.6,10.4,4.7,2.3,0.1
999,371600,A042501,2019KW02,,,-7.7,37.9,,,4.5,7.7,17.8,-0.4,-2.7
1000,371600,A042501,2019KW03,,,39.8,-3.1,,,0.1,10.8,10.1,6.9,8.2
1001,371600,A042501,2019KW04,,,7.1,28.3,,,4.9,5.1,10.3,-2.1,-0.5
1002,371600,A042501,2020KW01,,,34.8,-11.8,,,6.9,6.3,5.2,8.8,4.5
1003,371600,A042501,2020KW02,,,0.7,-23.7,,,-2.3,-2.6,-10.1,-14.0,-18.8
1004,371600,A042501,2020KW03,,,24.4,-3.2,,,-2.5,-5.9,-3.2,4.5,-3.8
1005,371600,A042501,2020KW04,,,-1.9,18.5,,,0.3,-4.8,-0.8,9.9,8.8
1006,371600,A042501,2021KW01,,,16.9,-35.9,,,0.9,6.8,1.5,-5.8,-6.8
1007,371600,A042501,2021KW02,,,-14.9,25.7,,,5.6,-3.0,5.8,-16.6,-23.6
1008,371600,A042501,2021KW03,,,29.7,-6.3,,,16.5,10.3,11.5,14.2,12.0
1009,371600,A042501,2021KW04,,,-9.3,26.3,,,35.0,9.2,16.3,6.0,4.1
1010,371600,A042501,2022KW01,,,25.4,-40.1,,,35.3,10.6,-3.2,5.5,-3.4
1011,371600,A042501,2022KW02,,,-19.2,38.8,,,60.1,-1.2,17.2,-12.4,-12.7
1012,371600,A042501,2022KW03,,,36.9,-20.6,,,51.6,-4.6,1.9,-14.1,-8.2
1013,371600,A042501,2022KW04,,,-12.1,27.2,,,63.6,-2.1,4.4,-22.1,-32.3
1014,371600,A042501,2023KW01,,,39.3,-31.6,,,51.6,-1.3,-5.5,-24.2,-20.4
1015,371600,A042500,2016KW01,,,17.9,15.9,,,4.0,11.0,4.1,5.5,2.6
1016,371600,A042500,2016KW02,,,13.8,8.9,,,3.9,5.7,3.1,13.4,6.2
1017,371600,A042500,2016KW03,,,10.6,24.8,,,0.8,6.9,1.3,9.9,9.8
1018,371600,A042500,2016KW04,,,18.0,10.1,,,1.3,9.9,4.4,8.9,6.1
1019,371600,A042500,2017KW01,,,26.6,16.8,,,1.3,10.7,8.3,13.0,10.2
1020,371600,A042500,2017KW02,,,22.8,12.8,,,1.5,8.3,9.5,18.9,9.8
1021,371600,A042500,2017KW03,,,28.6,24.8,,,1.6,13.9,9.1,12.4,10.6
1022,371600,A042500,2017KW04,,,29.4,13.3,,,-2.5,8.9,8.8,13.2,7.5
1023,371600,A042500,2018KW01,,,15.8,30.3,,,3.8,20.4,13.3,11.5,4.4
1024,371600,A042500,2018KW02,,,4.6,14.3,,,2.3,8.3,13.1,9.7,2.1
1025,371600,A042500,2018KW03,,,15.8,18.5,,,1.2,15.4,11.4,12.5,4.0
1026,371600,A042500,2018KW04,,,23.0,16.4,,,4.4,9.4,18.6,10.4,6.1
1027,371600,A042500,2019KW01,,,8.3,30.0,,,30.4,9.9,9.3,-2.3,-6.1
1028,371600,A042500,2019KW02,,,9.7,16.3,,,2.2,8.3,14.8,2.6,1.6
1029,371600,A042500,2019KW03,,,26.6,17.1,,,4.2,10.7,10.1,8.5,6.7
1030,371600,A042500,2019KW04,,,27.0,3.5,,,2.3,5.0,8.9,-2.2,2.9
1031,371600,A042500,2020KW01,,,12.3,13.4,,,3.9,4.7,10.6,6.4,0.8
1032,371600,A042500,2020KW02,,,20.0,-44.2,,,-3.7,-1.5,-13.8,-9.9,-14.2
1033,371600,A042500,2020KW03,,,9.4,16.1,,,2.1,-6.1,-3.2,2.7,-7.2
1034,371600,A042500,2020KW04,,,16.2,-5.4,,,0.0,-4.1,-2.6,10.0,11.4
1035,371600,A042500,2021KW01,,,-5.5,-10.8,,,-2.2,5.2,7.0,-8.2,-10.5
1036,371600,A042500,2021KW02,,,4.4,5.2,,,4.2,-1.9,2.1,-12.5,-19.0
1037,371600,A042500,2021KW03,,,14.7,13.1,,,21.2,10.1,11.6,12.4,8.6
1038,371600,A042500,2021KW04,,,8.8,2.4,,,34.8,9.9,14.5,6.2,6.7
1039,371600,A042500,2022KW01,,,6.5,-15.4,,,35.0,9.4,0.2,5.7,-5.8
1040,371600,A042500,2022KW02,,,-1.4,18.6,,,59.0,0.5,15.3,-7.5,-3.4
1041,371600,A042500,2022KW03,,,21.2,-3.5,,,55.9,-4.6,2.2,-17.4,-12.0
1042,371600,A042500,2022KW04,,,4.8,5.7,,,60.8,-2.7,2.7,-23.9,-35.2
1043,371600,A042500,2023KW01,,,19.4,-5.9,,,52.4,-2.9,-0.7,-26.2,-25.4
1044,800037,A042501,2016KW01,20.3,7.3,17.6,3.2,7.2,-0.3,19.3,-1.5,0.9,8.2,11.2
1045,800037,A042501,2016KW02,8.2,19.7,5.0,21.0,1.1,5.5,5.7,0.5,10.9,5.7,2.6
1046,800037,A042501,2016KW03,12.1,-1.8,13.5,2.8,1.4,0.0,4.0,5.6,3.8,5.1,2.6
1047,800037,A042501,2016KW04,3.4,19.2,3.6,18.0,0.2,9.4,6.3,5.2,2.3,7.6,3.2
1048,800037,A042501,2017KW01,23.7,9.0,24.1,5.1,8.5,3.9,19.7,3.3,6.6,13.4,13.1
1049,800037,A042501,2017KW02,12.1,22.3,11.1,26.7,3.1,3.8,6.3,3.1,13.7,9.8,3.1
1050,800037,A042501,2017KW03,15.3,7.7,20.3,8.8,4.6,3.0,6.6,10.6,12.8,12.2,9.4
1051,800037,A042501,2017KW04,6.5,24.5,7.9,22.8,5.4,10.2,10.7,7.7,12.2,10.7,6.6
1052,800037,A042501,2018KW01,28.6,11.6,26.6,6.1,10.6,6.7,26.7,13.2,12.8,16.9,19.5
1053,800037,A042501,2018KW02,12.4,24.3,8.1,27.1,3.5,7.7,6.5,11.3,20.6,11.2,4.4
1054,800037,A042501,2018KW03,20.2,10.0,22.3,9.9,7.0,4.7,7.2,16.5,16.3,12.5,10.0
1055,800037,A042501,2018KW04,7.8,22.5,10.8,21.6,5.4,8.7,11.5,14.0,13.4,7.4,2.1
1056,800037,A042501,2019KW01,23.0,8.8,20.7,3.8,6.8,2.3,32.4,11.4,11.2,7.1,9.0
1057,800037,A042501,2019KW02,9.6,23.8,8.6,26.5,1.4,10.5,8.6,10.9,21.2,1.8,3.6
1058,800037,A042501,2019KW03,20.7,7.5,24.5,7.9,8.7,4.6,6.2,13.4,12.8,4.3,10.6
1059,800037,A042501,2019KW04,0.9,14.2,5.0,12.0,3.8,6.1,9.9,5.8,9.0,-1.3,0.3
1060,800037,A042501,2020KW01,14.5,8.5,13.9,2.1,5.9,-0.4,31.5,6.4,10.2,2.2,6.5
1061,800037,A042501,2020KW02,-26.9,-56.2,-32.8,-64.7,-15.8,-28.9,-10.8,-9.2,-30.0,-39.0,-38.7
1062,800037,A042501,2020KW03,-28.3,4.4,-39.7,5.8,-14.5,-0.3,1.3,-22.8,-3.9,-49.7,-45.2
1063,800037,A042501,2020KW04,1.3,5.3,4.2,-12.3,-0.5,1.7,2.6,-14.7,-13.7,-15.3,-14.3
1064,800037,A042501,2021KW01,12.6,-0.1,-1.2,-12.3,3.4,-3.7,18.1,-12.9,-4.8,-20.2,-12.2
1065,800037,A042501,2021KW02,3.9,15.1,-9.0,14.9,0.7,5.7,5.2,-4.4,13.8,-11.7,-12.0
1066,800037,A042501,2021KW03,24.3,6.0,28.0,16.8,3.9,1.4,9.1,10.6,23.4,19.3,15.2
1067,800037,A042501,2021KW04,11.1,26.5,19.0,26.0,1.6,10.8,20.9,10.9,23.7,20.4,14.4
1068,800037,A042501,2022KW01,22.4,5.0,11.3,-2.1,4.3,7.1,36.4,8.7,16.4,-4.4,2.5
1069,800037,A042501,2022KW02,9.2,20.3,16.0,30.0,1.6,7.1,24.2,13.1,26.6,4.2,1.0
1070,800037,A042501,2022KW03,14.5,1.2,25.9,6.2,6.9,3.2,20.1,14.2,20.6,0.8,8.1
1071,800037,A042501,2022KW04,0.9,13.2,5.9,11.1,4.1,4.2,31.6,10.8,13.0,-12.3,-8.8
1072,800037,A042501,2023KW01,18.8,2.9,19.9,-0.6,8.0,-0.2,51.6,10.1,19.4,-6.1,-3.5
1073,800037,A042500,2016KW01,12.1,11.9,11.4,11.7,3.3,4.5,8.4,-0.7,3.6,8.6,5.6
1074,800037,A042500,2016KW02,10.7,11.4,11.1,11.1,4.7,3.3,10.6,2.8,5.0,6.4,5.9
1075,800037,A042500,2016KW03,11.2,10.4,8.5,11.3,1.3,2.2,8.7,3.3,3.7,4.9,3.1
1076,800037,A042500,2016KW04,10.2,10.7,8.7,10.7,0.5,4.6,7.7,4.3,5.5,6.7,4.9
1077,800037,A042500,2017KW01,15.4,13.6,18.0,13.7,4.6,6.6,8.7,4.1,9.3,12.1,7.6
1078,800037,A042500,2017KW02,14.6,14.0,17.2,16.9,6.7,3.7,11.2,5.4,7.8,12.3,6.4
1079,800037,A042500,2017KW03,14.3,19.9,15.3,17.3,4.5,5.2,11.3,8.4,12.8,12.0,9.9
1080,800037,A042500,2017KW04,13.3,16.0,13.0,15.6,5.7,5.4,12.1,6.8,15.4,9.8,8.3
1081,800037,A042500,2018KW01,20.3,16.3,20.4,14.7,6.7,11.5,15.7,14.0,15.5,17.3,14.0
1082,800037,A042500,2018KW02,14.9,16.0,14.2,17.3,7.2,5.4,11.4,13.6,14.7,12.0,7.7
1083,800037,A042500,2018KW03,19.2,22.1,17.3,18.4,7.0,6.9,11.9,14.3,16.2,12.3,10.5
1084,800037,A042500,2018KW04,14.5,14.0,15.9,14.4,5.7,4.0,12.9,13.1,16.5,6.5,3.8
1085,800037,A042500,2019KW01,14.8,13.5,14.6,12.3,2.9,5.0,21.4,12.2,13.9,5.8,3.5
1086,800037,A042500,2019KW02,12.0,15.5,14.6,16.7,5.1,10.4,13.5,13.2,15.3,4.3,6.9
1087,800037,A042500,2019KW03,19.7,19.7,19.5,16.4,8.7,6.8,10.9,11.2,12.8,4.1,11.2
1088,800037,A042500,2019KW04,7.6,5.7,10.1,4.8,4.1,1.3,11.3,4.9,12.1,-2.3,2.0
1089,800037,A042500,2020KW01,6.2,12.9,5.8,10.8,3.6,2.6,17.7,7.0,13.3,0.8,1.1
1090,800037,A042500,2020KW02,-23.3,-64.3,-24.3,-75.4,-12.1,-31.1,-5.5,-7.7,-35.8,-37.2,-35.1
1091,800037,A042500,2020KW03,-32.0,15.2,-45.7,13.7,-16.2,2.1,7.1,-24.3,-4.1,-50.2,-45.7
1092,800037,A042500,2020KW04,9.6,-1.8,9.7,-18.1,-0.2,-1.4,5.3,-15.3,-10.8,-15.4,-12.1
1093,800037,A042500,2021KW01,4.4,4.3,-9.4,-3.6,1.1,-0.7,4.3,-12.2,-1.7,-20.6,-17.6
1094,800037,A042500,2021KW02,7.5,7.0,-0.5,4.1,4.4,3.5,10.5,-2.9,8.0,-10.8,-8.5
1095,800037,A042500,2021KW03,20.6,16.8,22.1,24.7,2.2,3.8,14.9,9.1,23.2,18.9,14.8
1096,800037,A042500,2021KW04,19.4,19.4,24.5,20.1,1.9,7.7,23.5,10.3,26.7,20.3,16.7
1097,800037,A042500,2022KW01,18.4,11.3,13.7,9.5,0.4,11.3,22.7,9.2,19.2,-20.7,-15.6
1098,800037,A042500,2022KW02,16.6,13.6,30.8,20.8,6.1,4.9,29.1,15.4,20.7,13.4,10.2
1099,800037,A042500,2022KW03,4.8,10.2,10.2,10.6,6.5,5.4,26.4,13.2,20.3,15.2,19.4
1100,800037,A042500,2022KW04,6.8,4.6,3.3,4.3,3.9,0.1,34.0,9.1,16.5,-14.7,-9.0
1101,800037,A042500,2023KW01,10.9,8.4,16.7,11.7,5.0,3.1,39.3,11.0,22.6,-6.6,-6.8
1102,383100,A042501,2016KW01,13.3,-12.7,11.3,-12.8,9.1,-11.5,20.8,2.0,-8.2,1.0,9.7
1103,383100,A042501,2016KW02,-6.5,16.1,-9.1,17.3,-2.1,4.6,3.7,-3.1,8.4,0.8,-4.2
1104,383100,A042501,2016KW03,2.6,-5.5,6.3,-3.3,-4.8,-1.1,0.2,6.2,7.7,2.4,-2.4
1105,383100,A042501,2016KW04,-1.1,18.2,-3.1,25.1,0.2,9.0,9.0,5.3,1.6,0.7,-7.6
1106,383100,A042501,2017KW01,16.8,-13.6,23.3,-15.9,8.8,8.0,20.2,2.8,-2.6,6.9,10.1
1107,383100,A042501,2017KW02,-3.5,14.5,-2.4,22.3,5.8,2.2,1.8,-6.7,4.0,0.6,-8.5
1108,383100,A042501,2017KW03,8.5,4.7,8.7,6.0,3.0,8.1,9.2,1.7,4.8,6.7,2.7
1109,383100,A042501,2017KW04,3.3,17.2,4.0,23.3,12.7,12.4,16.5,6.8,11.8,9.4,-5.3
1110,383100,A042501,2018KW01,23.2,-2.4,15.9,-7.6,12.1,5.5,29.1,13.1,1.6,10.4,14.8
1111,383100,A042501,2018KW02,-1.4,22.2,-3.2,26.4,6.4,12.0,4.3,12.2,21.2,10.7,-9.4
1112,383100,A042501,2018KW03,14.1,3.7,11.2,-0.4,3.7,7.9,7.7,19.5,7.7,13.1,5.8
1113,383100,A042501,2018KW04,0.8,13.9,8.0,20.9,4.6,11.9,12.0,12.8,14.6,5.7,-8.0
1114,383100,A042501,2019KW01,10.8,-13.2,6.5,-18.7,3.4,-11.7,34.4,12.0,0.7,1.7,0.3
1115,383100,A042501,2019KW02,-7.4,30.9,-5.0,31.4,-9.9,20.8,7.2,8.0,17.0,-1.6,-1.4
1116,383100,A042501,2019KW03,21.2,2.5,22.9,3.8,11.7,8.6,1.0,9.2,4.2,4.7,18.3
1117,383100,A042501,2019KW04,-6.4,4.3,-1.9,11.2,5.3,4.9,8.0,3.6,5.2,0.5,-7.6
1118,383100,A042501,2020KW01,3.0,-14.5,0.9,-19.0,0.4,-13.9,31.9,13.4,2.6,4.5,3.5
1119,383100,A042501,2020KW02,-48.5,-61.1,-47.2,-62.6,-34.9,-45.1,-11.4,-13.1,-29.1,-33.2,-53.3
1120,383100,A042501,2020KW03,-35.8,11.1,-34.7,10.9,-17.0,8.1,-2.9,-17.3,-9.1,-41.3,-38.1
1121,383100,A042501,2020KW04,2.8,5.4,2.8,-2.3,10.3,4.7,-0.3,-6.9,-10.2,-9.6,-16.7
1122,383100,A042501,2021KW01,5.3,-17.9,11.3,-19.6,6.5,-15.2,14.3,-7.5,-11.6,-2.2,-1.3
1123,383100,A042501,2021KW02,-6.4,13.9,-11.3,12.6,0.3,13.4,6.9,-6.8,10.3,-5.3,-7.2
1124,383100,A042501,2021KW03,35.4,6.9,32.4,9.9,8.9,1.3,12.8,1.0,15.5,27.0,12.1
1125,383100,A042501,2021KW04,13.8,24.9,19.9,31.2,0.5,16.0,31.8,2.6,22.0,14.0,0.5
1126,383100,A042501,2022KW01,18.0,-3.5,20.6,-0.8,0.2,16.2,41.2,16.7,11.3,10.6,13.4
1127,383100,A042501,2022KW02,-6.6,21.9,3.4,31.5,-9.7,10.0,26.0,12.3,21.2,-1.8,-2.4
1128,383100,A042501,2022KW03,14.5,2.1,26.7,2.0,11.1,3.4,17.7,12.9,9.6,-1.5,7.8
1129,383100,A042501,2022KW04,3.6,5.4,2.1,11.5,8.9,4.2,24.0,12.4,16.6,-7.1,-9.7
1130,383100,A042501,2023KW01,6.6,-13.5,12.7,-12.9,4.5,-8.3,60.0,6.9,17.2,-0.7,2.4
1131,383100,A042500,2016KW01,5.1,1.9,1.3,6.4,5.7,1.2,6.3,0.4,-1.4,3.2,-1.4
1132,383100,A042500,2016KW02,2.0,4.3,1.6,4.1,5.6,-2.7,12.3,2.1,3.4,-1.4,7.2
1133,383100,A042500,2016KW03,-1.2,3.4,1.7,5.4,-3.5,-1.5,8.0,6.7,7.4,2.3,-4.6
1134,383100,A042500,2016KW04,2.8,6.5,0.9,10.3,-5.4,4.1,7.0,1.1,0.3,0.9,-5.6
1135,383100,A042500,2017KW01,7.8,1.0,13.2,3.3,5.4,12.8,5.7,1.2,4.1,4.9,-1.0
1136,383100,A042500,2017KW02,5.1,2.6,8.3,9.1,13.6,2.8,10.4,-1.5,-1.1,2.6,3.0
1137,383100,A042500,2017KW03,5.4,13.6,4.1,14.8,4.4,7.7,17.1,2.2,4.5,6.6,0.5
1138,383100,A042500,2017KW04,6.9,5.4,8.0,8.6,7.1,7.5,14.6,2.7,10.5,9.5,-3.4
1139,383100,A042500,2018KW01,13.8,12.2,5.8,11.6,8.6,18.1,14.6,11.6,8.3,12.5,3.6
1140,383100,A042500,2018KW02,7.2,10.4,7.5,13.2,14.2,4.8,12.9,17.5,16.1,8.6,2.1
1141,383100,A042500,2018KW03,11.6,12.7,6.6,8.4,5.0,7.5,15.6,20.0,7.4,12.9,3.5
1142,383100,A042500,2018KW04,4.3,2.1,12.0,6.1,-1.0,7.0,10.1,8.7,13.2,5.9,-6.0
