ID,Kredietverstrekkers,Perioden,VerstrekteLeningen_1,UitstaandeContracten_2,VerstrektKrediet_3,Rente_4,Aflossingen_5,UitstaandSaldo_6,UitstaandSaldoExclusiefRente_7,UitstaandeContracten_8,ToegezegdeLimieten_9,NieuweToegezegdeLimieten_10,VerstrektKrediet_11,Rente_12,Aflossingen_13,UitstaandSaldo_14,ToegezegdeLimieten_15,NieuweToegezegdeLimieten_16,UitstaandeContracten_17,ToegezegdeLimieten_18,NieuweToegezegdeLimieten_19,VerstrektKrediet_20,Rente_21,Aflossingen_22,UitstaandSaldo_23,ToegezegdeLimieten_24,NieuweToegezegdeLimieten_25
110,10,2007MM02,11.0,385.0,90.0,17.0,113.0,2202.0,1909.0,2666.0,7263.0,100.0,456.0,102.0,594.0,13699.0,26154.0,342.0,,,,,,,,,
111,10,2007MM03,13.0,382.0,96.0,17.0,104.0,2213.0,1918.0,2669.0,7302.0,115.0,507.0,103.0,597.0,13712.0,26225.0,392.0,,,,,,,,,
112,10,2007MM04,11.0,382.0,89.0,15.0,89.0,2228.0,1930.0,2704.0,7406.0,98.0,456.0,104.0,534.0,13738.0,26396.0,322.0,,,,,,,,,
113,10,2007MM05,12.0,380.0,101.0,16.0,114.0,2231.0,1936.0,2707.0,7419.0,96.0,457.0,105.0,631.0,13669.0,26477.0,339.0,,,,,,,,,
114,10,2007MM06,13.0,379.0,111.0,17.0,90.0,2269.0,1964.0,2709.0,7452.0,121.0,445.0,104.0,603.0,13615.0,26536.0,362.0,,,,,,,,,
115,10,2007MM07,15.0,380.0,128.0,21.0,104.0,2314.0,1998.0,2731.0,7476.0,93.0,517.0,104.0,584.0,13652.0,26786.0,358.0,,,,,,,,,
116,10,2007MM08,15.0,381.0,119.0,21.0,95.0,2360.0,2036.0,2732.0,7511.0,105.0,506.0,105.0,573.0,13691.0,26874.0,379.0,,,,,,,,,
117,10,2007MM09,13.0,382.0,97.0,18.0,93.0,2382.0,2053.0,2772.0,7535.0,116.0,456.0,106.0,555.0,13698.0,26865.0,359.0,,,,,,,,,
118,10,2007MM10,14.0,382.0,110.0,21.0,104.0,2409.0,2074.0,2785.0,7568.0,107.0,520.0,105.0,619.0,13704.0,26941.0,401.0,,,,,,,,,
119,10,2007MM11,13.0,380.0,106.0,20.0,100.0,2435.0,2093.0,2811.0,7603.0,111.0,488.0,106.0,556.0,13742.0,27030.0,384.0,,,,,,,,,
120,10,2007MM12,10.0,376.0,74.0,14.0,97.0,2427.0,2085.0,2820.0,7622.0,116.0,433.0,104.0,532.0,13748.0,27020.0,324.0,,,,,,,,,
121,10,2008MM01,14.0,376.0,116.0,21.0,94.0,2470.0,2120.0,2802.0,7503.0,109.0,458.0,109.0,576.0,13739.0,27095.0,325.0,,,,,,,,,
122,10,2008MM02,14.0,376.0,120.0,21.0,107.0,2505.0,2145.0,2791.0,7507.0,122.0,472.0,111.0,569.0,13752.0,27108.0,369.0,,,,,,,,,
123,10,2008MM03,14.0,377.0,116.0,19.0,109.0,2532.0,2190.0,2790.0,7510.0,106.0,472.0,108.0,572.0,13760.0,27052.0,354.0,,,,,,,,,
124,10,2008MM04,16.0,380.0,149.0,27.0,106.0,2601.0,2247.0,2778.0,7519.0,110.0,494.0,109.0,621.0,13742.0,27060.0,366.0,,,,,,,,,
125,10,2008MM05,15.0,380.0,140.0,25.0,100.0,2667.0,2298.0,2766.0,7274.0,104.0,447.0,108.0,616.0,13681.0,26739.0,322.0,,,,,,,,,
126,10,2008MM06,14.0,381.0,141.0,26.0,123.0,2711.0,2331.0,2757.0,7206.0,111.0,455.0,109.0,613.0,13632.0,26598.0,342.0,,,,,,,,,
127,10,2008MM07,15.0,385.0,147.0,28.0,105.0,2780.0,2388.0,2731.0,7242.0,115.0,520.0,108.0,655.0,13605.0,26833.0,381.0,,,,,,,,,
128,10,2008MM08,12.0,385.0,117.0,26.0,101.0,2823.0,2417.0,2687.0,7109.0,100.0,461.0,109.0,590.0,13585.0,26632.0,331.0,,,,,,,,,
129,10,2008MM09,13.0,386.0,120.0,28.0,109.0,2862.0,2444.0,2665.0,6352.0,107.0,499.0,111.0,552.0,13644.0,25693.0,332.0,,,,,,,,,
130,10,2008MM10,13.0,386.0,117.0,27.0,104.0,2900.0,2468.0,2657.0,6107.0,86.0,477.0,108.0,568.0,13661.0,25398.0,354.0,,,,,,,,,
131,10,2008MM11,11.0,385.0,99.0,24.0,96.0,2928.0,2486.0,2640.0,6059.0,77.0,400.0,111.0,492.0,13681.0,25354.0,292.0,,,,,,,,,
132,10,2008MM12,10.0,384.0,87.0,21.0,104.0,2932.0,2483.0,2623.0,5989.0,76.0,413.0,111.0,507.0,13699.0,25202.0,268.0,,,,,,,,,
133,10,2009MM01,10.0,382.0,105.0,25.0,106.0,2956.0,2502.0,2592.0,5962.0,70.0,375.0,109.0,480.0,13703.0,25327.0,241.0,,,,,,,,,
134,10,2009MM02,10.0,379.0,106.0,26.0,111.0,2978.0,2516.0,2574.0,5933.0,64.0,395.0,107.0,506.0,13699.0,25306.0,305.0,,,,,,,,,
135,10,2009MM03,12.0,376.0,121.0,29.0,123.0,3004.0,2535.0,2563.0,5933.0,75.0,462.0,108.0,562.0,13707.0,25341.0,326.0,,,,,,,,,
136,10,2009MM04,11.0,375.0,106.0,24.0,115.0,3018.0,2544.0,2557.0,5924.0,64.0,425.0,107.0,510.0,13729.0,25340.0,270.0,,,,,,,,,
137,10,2009MM05,9.0,370.0,86.0,20.0,117.0,3007.0,2531.0,2534.0,5890.0,62.0,381.0,107.0,547.0,13670.0,25276.0,253.0,,,,,,,,,
138,10,2009MM06,9.0,367.0,86.0,18.0,131.0,2980.0,2507.0,2519.0,5843.0,61.0,392.0,108.0,552.0,13618.0,25210.0,249.0,,,,,,,,,
139,10,2009MM07,10.0,369.0,90.0,18.0,69.0,3019.0,2537.0,2500.0,5838.0,69.0,428.0,102.0,441.0,13706.0,25281.0,279.0,,,,,,,,,
140,10,2009MM08,9.0,366.0,73.0,15.0,120.0,2988.0,2514.0,2478.0,5806.0,58.0,379.0,103.0,463.0,13725.0,25230.0,236.0,,,,,,,,,
141,10,2009MM09,9.0,363.0,76.0,16.0,121.0,2958.0,2489.0,2478.0,5808.0,66.0,403.0,104.0,490.0,13741.0,25237.0,253.0,,,,,,,,,
142,10,2009MM10,9.0,359.0,76.0,15.0,117.0,2932.0,2467.0,2451.0,5803.0,55.0,372.0,100.0,430.0,13783.0,25185.0,223.0,,,,,,,,,
143,10,2009MM11,9.0,355.0,75.0,15.0,111.0,2911.0,2450.0,2431.0,5773.0,55.0,377.0,100.0,540.0,13721.0,25105.0,231.0,,,,,,,,,
144,10,2009MM12,8.0,350.0,64.0,14.0,122.0,2867.0,2413.0,2430.0,5755.0,60.0,381.0,99.0,611.0,13590.0,24947.0,230.0,,,,,,,,,
145,10,2010MM01,9.0,349.0,87.0,16.0,119.0,2851.0,2400.0,2414.0,5723.0,61.0,313.0,99.0,473.0,13528.0,24991.0,242.0,,,,,,,,,
146,10,2010MM02,9.0,351.0,83.0,14.0,103.0,2845.0,2393.0,2389.0,5704.0,59.0,335.0,97.0,462.0,13499.0,24994.0,251.0,,,,,,,,,
147,10,2010MM03,11.0,351.0,95.0,17.0,116.0,2841.0,2389.0,2395.0,5659.0,66.0,404.0,96.0,526.0,13474.0,24994.0,298.0,,,,,,,,,
148,10,2010MM04,10.0,352.0,87.0,15.0,94.0,2850.0,2398.0,2372.0,5555.0,61.0,351.0,97.0,452.0,13469.0,24923.0,249.0,,,,,,,,,
149,10,2010MM05,8.0,352.0,72.0,14.0,106.0,2831.0,2390.0,2358.0,5506.0,57.0,331.0,96.0,512.0,13384.0,24956.0,244.0,,,,,,,,,
150,10,2010MM06,12.0,354.0,100.0,17.0,120.0,2828.0,2402.0,2330.0,5416.0,59.0,343.0,96.0,536.0,13287.0,24847.0,245.0,,,,,,,,,
151,10,2010MM07,11.0,355.0,96.0,17.0,104.0,2837.0,2411.0,2314.0,5373.0,62.0,363.0,94.0,438.0,13306.0,24841.0,243.0,,,,,,,,,
152,10,2010MM08,11.0,356.0,94.0,17.0,109.0,2838.0,2414.0,2304.0,5340.0,57.0,366.0,95.0,475.0,13292.0,24907.0,248.0,,,,,,,,,
153,10,2010MM09,11.0,354.0,87.0,15.0,113.0,2828.0,2406.0,2306.0,5326.0,55.0,338.0,95.0,432.0,13292.0,24998.0,241.0,,,,,,,,,
154,10,2010MM10,10.0,349.0,89.0,15.0,117.0,2816.0,2394.0,2330.0,5308.0,63.0,311.0,92.0,441.0,13254.0,24984.0,237.0,,,,,,,,,
155,10,2010MM11,11.0,350.0,94.0,17.0,127.0,2800.0,2382.0,2297.0,5292.0,64.0,346.0,92.0,457.0,13235.0,24996.0,239.0,,,,,,,,,
156,10,2010MM12,8.0,349.0,72.0,14.0,98.0,2787.0,2371.0,2285.0,5266.0,69.0,316.0,92.0,471.0,13172.0,24988.0,226.0,,,,,,,,,
157,10,2011MM01,11.0,350.0,104.0,17.0,101.0,2808.0,2391.0,2275.0,5248.0,64.0,310.0,88.0,448.0,13123.0,24912.0,212.0,,,,,,,,,
158,10,2011MM02,11.0,352.0,103.0,17.0,101.0,2827.0,2408.0,2270.0,5227.0,55.0,322.0,84.0,432.0,13097.0,24834.0,223.0,,,,,,,,,
159,10,2011MM03,14.0,370.0,129.0,19.0,35.0,2940.0,2510.0,2260.0,5209.0,72.0,361.0,89.0,462.0,13085.0,24777.0,249.0,,,,,,,,,
160,10,2011MM04,12.0,370.0,107.0,17.0,95.0,2970.0,2536.0,2261.0,5187.0,73.0,328.0,87.0,411.0,13089.0,24703.0,229.0,,,,,,,,,
161,10,2011MM05,12.0,371.0,115.0,18.0,107.0,2996.0,2561.0,2245.0,5162.0,60.0,340.0,87.0,502.0,13014.0,24635.0,241.0,,,,,,,,,
162,10,2011MM06,11.0,372.0,99.0,16.0,102.0,3010.0,2574.0,2237.0,5141.0,47.0,304.0,87.0,404.0,13001.0,24624.0,206.0,,,,,,,,,
163,10,2011MM07,11.0,373.0,103.0,16.0,94.0,3035.0,2596.0,2223.0,5130.0,58.0,328.0,87.0,424.0,12992.0,24642.0,230.0,,,,,,,,,
164,10,2011MM08,12.0,373.0,104.0,17.0,110.0,3046.0,2606.0,2219.0,5109.0,53.0,363.0,88.0,435.0,13008.0,24573.0,235.0,,,,,,,,,
165,10,2011MM09,11.0,375.0,96.0,17.0,92.0,3066.0,2623.0,2212.0,5102.0,49.0,343.0,88.0,409.0,13030.0,24514.0,238.0,,,,,,,,,
166,10,2011MM10,15.0,381.0,110.0,17.0,111.0,3083.0,2638.0,2196.0,5086.0,55.0,331.0,88.0,433.0,13016.0,24434.0,237.0,,,,,,,,,
167,10,2011MM11,14.0,383.0,125.0,16.0,114.0,3110.0,2665.0,2196.0,5073.0,51.0,328.0,92.0,454.0,12983.0,24354.0,233.0,,,,,,,,,
168,10,2011MM12,11.0,386.0,99.0,14.0,93.0,3130.0,2685.0,2184.0,5037.0,53.0,289.0,94.0,454.0,12912.0,24279.0,233.0,,,,,,,,,
169,10,2012MM01,13.0,390.0,128.0,18.0,107.0,3168.0,2729.0,2169.0,5039.0,56.0,282.0,91.0,465.0,12820.0,24238.0,209.0,,,,,,,,,
170,10,2012MM02,11.0,394.0,100.0,15.0,98.0,3185.0,2744.0,2143.0,5020.0,42.0,263.0,90.0,469.0,12704.0,24024.0,189.0,,,,,,,,,
171,10,2012MM03,12.0,397.0,110.0,17.0,88.0,3224.0,2780.0,2137.0,5035.0,41.0,293.0,88.0,358.0,12727.0,24046.0,203.0,,,,,,,,,
172,10,2012MM04,13.0,401.0,104.0,15.0,92.0,3251.0,2806.0,2132.0,5054.0,50.0,300.0,89.0,382.0,12734.0,24090.0,210.0,,,,,,,,,
173,10,2012MM05,11.0,403.0,104.0,15.0,108.0,3263.0,2819.0,2120.0,5038.0,40.0,289.0,88.0,460.0,12651.0,24042.0,187.0,,,,,,,,,
174,10,2012MM06,11.0,405.0,106.0,18.0,100.0,3287.0,2841.0,2106.0,5024.0,39.0,256.0,88.0,417.0,12578.0,23995.0,171.0,,,,,,,,,
175,10,2012MM07,11.0,407.0,108.0,16.0,110.0,3301.0,2853.0,2101.0,5044.0,43.0,290.0,87.0,401.0,12554.0,24034.0,182.0,,,,,,,,,
176,10,2012MM08,9.0,406.0,89.0,14.0,117.0,3287.0,2849.0,2093.0,5039.0,36.0,275.0,86.0,370.0,12545.0,23971.0,167.0,,,,,,,,,
177,10,2012MM09,9.0,406.0,78.0,13.0,99.0,3279.0,2832.0,2088.0,5050.0,39.0,269.0,86.0,360.0,12540.0,23960.0,163.0,,,,,,,,,
178,10,2012MM10,9.0,407.0,90.0,15.0,105.0,3279.0,2833.0,2080.0,5052.0,50.0,298.0,86.0,397.0,12526.0,23908.0,199.0,,,,,,,,,
179,10,2012MM11,9.0,406.0,83.0,15.0,112.0,3265.0,2820.0,2079.0,5002.0,41.0,275.0,86.0,374.0,12513.0,23439.0,164.0,,,,,,,,,
180,10,2012MM12,7.0,404.0,67.0,11.0,93.0,3251.0,2810.0,2069.0,4988.0,46.0,247.0,84.0,406.0,12439.0,23368.0,176.0,,,,,,,,,
181,10,2013MM01,10.0,405.0,98.0,15.0,118.0,3246.0,2802.0,2059.0,4975.0,34.0,256.0,88.0,392.0,12391.0,23358.0,151.0,,,,,,,,,
182,10,2013MM02,8.0,404.0,79.0,13.0,109.0,3230.0,2789.0,2048.0,4962.0,34.0,230.0,84.0,389.0,12316.0,23093.0,144.0,,,,,,,,,
183,10,2013MM03,8.0,402.0,84.0,14.0,98.0,3230.0,2787.0,1975.0,4968.0,34.0,238.0,82.0,417.0,12218.0,23075.0,146.0,,,,,,,,,
184,10,2013MM04,9.0,401.0,87.0,15.0,107.0,3224.0,2780.0,1968.0,4969.0,39.0,267.0,83.0,387.0,12182.0,23038.0,158.0,,,,,,,,,
185,10,2013MM05,8.0,401.0,85.0,15.0,103.0,3221.0,2776.0,1959.0,4968.0,39.0,238.0,82.0,411.0,12091.0,22995.0,151.0,,,,,,,,,
186,10,2013MM06,9.0,398.0,86.0,15.0,108.0,3214.0,2769.0,1942.0,4937.0,25.0,219.0,82.0,391.0,12001.0,22871.0,118.0,,,,,,,,,
187,10,2013MM07,9.0,401.0,89.0,16.0,116.0,3203.0,2760.0,1935.0,4936.0,38.0,269.0,81.0,401.0,11951.0,22795.0,158.0,,,,,,,,,
188,10,2013MM08,9.0,399.0,84.0,14.0,100.0,3201.0,2759.0,1930.0,4939.0,36.0,247.0,82.0,338.0,11941.0,22775.0,134.0,,,,,,,,,
189,10,2013MM09,9.0,390.0,82.0,14.0,98.0,3160.0,2720.0,1924.0,5040.0,36.0,268.0,82.0,369.0,12003.0,22503.0,136.0,,,,,,,,,
190,10,2013MM10,10.0,391.0,95.0,16.0,101.0,3169.0,2725.0,1922.0,5052.0,43.0,262.0,81.0,452.0,11894.0,22476.0,153.0,,,,,,,,,
191,10,2013MM11,8.0,390.0,87.0,14.0,97.0,3174.0,2723.0,1919.0,5067.0,38.0,247.0,81.0,370.0,11906.0,22470.0,149.0,,,,,,,,,
192,10,2013MM12,8.0,387.0,83.0,14.0,111.0,3160.0,2707.0,1913.0,5066.0,34.0,250.0,80.0,386.0,11854.0,22425.0,124.0,,,,,,,,,
193,20,1998MM01,8.0,198.0,48.0,9.0,59.0,1024.0,848.0,,1048.0,16.0,242.0,30.0,261.0,4485.0,7562.0,112.0,,11.0,1.0,12.0,1.0,3.0,162.0,188.0,14.0
194,20,1998MM02,8.0,198.0,48.0,9.0,56.0,1025.0,848.0,,1050.0,16.0,221.0,30.0,241.0,4494.0,7592.0,116.0,,12.0,1.0,11.0,1.0,1.0,174.0,201.0,15.0
195,20,1998MM03,8.0,198.0,51.0,9.0,60.0,1025.0,849.0,,1053.0,12.0,263.0,31.0,264.0,4523.0,7635.0,82.0,,13.0,0.0,14.0,1.0,3.0,186.0,213.0,6.0
196,20,1998MM04,8.0,197.0,48.0,9.0,55.0,1026.0,850.0,,1060.0,16.0,251.0,30.0,238.0,4567.0,7699.0,121.0,,13.0,1.0,13.0,1.0,2.0,198.0,226.0,15.0
197,20,1998MM05,7.0,197.0,45.0,8.0,58.0,1021.0,845.0,,1065.0,16.0,249.0,31.0,267.0,4580.0,7745.0,121.0,,14.0,1.0,13.0,1.0,14.0,198.0,228.0,15.0
198,20,1998MM06,8.0,195.0,47.0,9.0,60.0,1017.0,844.0,,1064.0,15.0,240.0,30.0,318.0,4532.0,7775.0,112.0,,15.0,1.0,12.0,1.0,-5.0,217.0,252.0,16.0
199,20,1998MM07,8.0,195.0,48.0,9.0,59.0,1015.0,841.0,,1067.0,17.0,265.0,30.0,289.0,4539.0,7825.0,121.0,,16.0,1.0,14.0,1.0,4.0,228.0,265.0,17.0
200,20,1998MM08,7.0,194.0,43.0,8.0,55.0,1011.0,839.0,,1070.0,16.0,240.0,31.0,238.0,4571.0,7864.0,114.0,,16.0,1.0,12.0,1.0,2.0,240.0,277.0,16.0
201,20,1998MM09,8.0,194.0,49.0,9.0,57.0,1011.0,839.0,,1077.0,20.0,256.0,31.0,238.0,4620.0,7947.0,153.0,,17.0,1.0,13.0,1.0,2.0,253.0,291.0,19.0
202,20,1998MM10,8.0,193.0,49.0,9.0,58.0,1011.0,838.0,,1083.0,21.0,288.0,30.0,272.0,4666.0,8014.0,157.0,,18.0,1.0,15.0,1.0,4.0,266.0,304.0,22.0
203,20,1998MM11,8.0,192.0,44.0,8.0,56.0,1008.0,836.0,,1086.0,18.0,265.0,30.0,255.0,4707.0,8058.0,136.0,,19.0,1.0,14.0,2.0,3.0,278.0,317.0,19.0
204,20,1998MM12,10.0,193.0,44.0,6.0,70.0,989.0,818.0,,1089.0,19.0,270.0,31.0,276.0,4732.0,8118.0,141.0,,19.0,1.0,15.0,2.0,5.0,290.0,331.0,18.0
205,20,1999MM01,7.0,191.0,43.0,7.0,58.0,981.0,817.0,,1094.0,20.0,246.0,31.0,262.0,4746.0,8169.0,162.0,,20.0,1.0,19.0,2.0,6.0,305.0,349.0,21.0
206,20,1999MM02,6.0,190.0,44.0,7.0,55.0,977.0,816.0,,1096.0,21.0,251.0,31.0,263.0,4766.0,8205.0,172.0,,21.0,1.0,20.0,2.0,5.0,322.0,366.0,18.0
207,20,1999MM03,8.0,189.0,53.0,7.0,59.0,979.0,818.0,,1101.0,26.0,309.0,30.0,302.0,4802.0,8263.0,214.0,,23.0,2.0,27.0,2.0,9.0,342.0,388.0,26.0
208,20,1999MM04,8.0,189.0,50.0,7.0,52.0,984.0,823.0,,1105.0,23.0,279.0,30.0,288.0,4824.0,8312.0,190.0,,23.0,1.0,18.0,2.0,8.0,355.0,401.0,15.0
209,20,1999MM05,6.0,187.0,46.0,7.0,59.0,977.0,823.0,,1107.0,20.0,255.0,28.0,287.0,4821.0,8355.0,167.0,,24.0,1.0,15.0,2.0,8.0,365.0,411.0,13.0
210,20,1999MM06,7.0,187.0,51.0,7.0,56.0,978.0,827.0,,1107.0,20.0,267.0,30.0,321.0,4798.0,8384.0,167.0,,25.0,1.0,16.0,2.0,7.0,376.0,425.0,17.0
211,20,1999MM07,8.0,186.0,52.0,7.0,59.0,979.0,831.0,,1108.0,21.0,292.0,30.0,288.0,4832.0,8416.0,172.0,,25.0,1.0,15.0,2.0,9.0,384.0,433.0,13.0
212,20,1999MM08,8.0,185.0,49.0,7.0,58.0,977.0,833.0,,1110.0,20.0,272.0,30.0,260.0,4874.0,8459.0,162.0,,25.0,1.0,13.0,2.0,9.0,391.0,439.0,9.0
213,20,1999MM09,7.0,185.0,47.0,7.0,47.0,983.0,839.0,,1114.0,21.0,279.0,30.0,280.0,4903.0,8500.0,173.0,,26.0,1.0,12.0,2.0,9.0,396.0,444.0,10.0
214,20,1999MM10,7.0,183.0,43.0,7.0,47.0,985.0,844.0,,1115.0,25.0,268.0,31.0,267.0,4935.0,8533.0,192.0,,26.0,0.0,11.0,3.0,9.0,401.0,448.0,9.0
215,20,1999MM11,7.0,182.0,46.0,7.0,57.0,980.0,843.0,,1119.0,22.0,286.0,31.0,272.0,4980.0,8583.0,191.0,,26.0,0.0,9.0,2.0,8.0,403.0,450.0,9.0
216,20,1999MM12,5.0,180.0,36.0,6.0,55.0,967.0,834.0,,1120.0,19.0,264.0,31.0,275.0,4999.0,8620.0,175.0,,26.0,0.0,7.0,2.0,8.0,405.0,450.0,5.0
217,20,2000MM01,8.0,178.0,37.0,6.0,48.0,963.0,830.0,,1119.0,18.0,239.0,33.0,264.0,5007.0,8727.0,140.0,,26.0,0.0,8.0,2.0,8.0,408.0,451.0,5.0
218,20,2000MM02,8.0,177.0,39.0,7.0,48.0,960.0,827.0,,1119.0,19.0,250.0,32.0,251.0,5038.0,8660.0,155.0,,26.0,0.0,7.0,3.0,8.0,409.0,452.0,6.0
219,20,2000MM03,8.0,175.0,41.0,7.0,53.0,956.0,822.0,,1119.0,23.0,285.0,34.0,285.0,5073.0,8701.0,190.0,,26.0,0.0,8.0,3.0,9.0,410.0,453.0,6.0
220,20,2000MM04,7.0,173.0,34.0,7.0,46.0,950.0,816.0,,1118.0,17.0,235.0,34.0,258.0,5084.0,8726.0,144.0,,26.0,0.0,6.0,3.0,7.0,411.0,453.0,4.0
221,20,2000MM05,7.0,172.0,36.0,6.0,48.0,944.0,810.0,,1118.0,19.0,252.0,34.0,303.0,5066.0,8750.0,161.0,,26.0,0.0,6.0,3.0,9.0,411.0,454.0,6.0
222,20,2000MM06,7.0,170.0,36.0,6.0,47.0,939.0,810.0,,1120.0,17.0,228.0,34.0,276.0,5052.0,8782.0,150.0,,26.0,0.0,6.0,3.0,8.0,412.0,455.0,5.0
223,20,2000MM07,8.0,173.0,37.0,7.0,32.0,951.0,820.0,,1126.0,18.0,262.0,36.0,234.0,5116.0,8859.0,158.0,,26.0,0.0,2.0,3.0,3.0,413.0,456.0,4.0
224,20,2000MM08,8.0,172.0,39.0,7.0,50.0,947.0,813.0,,1124.0,22.0,266.0,36.0,274.0,5144.0,8879.0,168.0,,26.0,0.0,5.0,3.0,6.0,414.0,457.0,4.0
225,20,2000MM09,7.0,170.0,33.0,7.0,48.0,938.0,807.0,,1126.0,22.0,265.0,37.0,263.0,5183.0,8913.0,162.0,,26.0,0.0,4.0,3.0,7.0,414.0,457.0,4.0
226,20,2000MM10,8.0,169.0,38.0,7.0,53.0,930.0,797.0,,1129.0,22.0,291.0,39.0,284.0,5229.0,8958.0,184.0,,26.0,0.0,5.0,3.0,8.0,414.0,456.0,4.0
227,20,2000MM11,7.0,168.0,35.0,7.0,47.0,925.0,780.0,,1131.0,23.0,289.0,39.0,280.0,5277.0,9000.0,184.0,,26.0,0.0,4.0,3.0,9.0,413.0,454.0,3.0
228,20,2000MM12,5.0,165.0,28.0,6.0,47.0,912.0,766.0,,1133.0,22.0,289.0,39.0,302.0,5304.0,9037.0,189.0,,26.0,1.0,1.0,3.0,7.0,410.0,453.0,2.0
229,20,2001MM01,5.0,164.0,32.0,6.0,47.0,902.0,767.0,,1134.0,16.0,263.0,39.0,317.0,5289.0,9070.0,123.0,,25.0,0.0,3.0,4.0,10.0,407.0,450.0,4.0
230,20,2001MM02,4.0,163.0,29.0,6.0,45.0,893.0,757.0,,1134.0,14.0,240.0,38.0,275.0,5292.0,9109.0,116.0,,25.0,0.0,4.0,4.0,9.0,406.0,449.0,4.0
231,20,2001MM03,5.0,161.0,33.0,7.0,46.0,887.0,751.0,,1135.0,16.0,279.0,39.0,270.0,5339.0,9158.0,130.0,,25.0,0.0,2.0,4.0,9.0,403.0,447.0,3.0
232,20,2001MM04,4.0,159.0,28.0,7.0,44.0,878.0,742.0,,1136.0,14.0,257.0,40.0,326.0,5310.0,9188.0,120.0,,25.0,0.0,3.0,4.0,9.0,402.0,446.0,3.0
233,20,2001MM05,4.0,157.0,30.0,6.0,46.0,868.0,733.0,,1138.0,17.0,279.0,39.0,341.0,5286.0,9249.0,136.0,,25.0,0.0,2.0,4.0,9.0,399.0,444.0,3.0
234,20,2001MM06,4.0,155.0,26.0,6.0,44.0,856.0,722.0,,1140.0,15.0,237.0,39.0,270.0,5292.0,9292.0,125.0,,25.0,0.0,1.0,4.0,8.0,396.0,443.0,2.0
235,20,2001MM07,4.0,154.0,30.0,7.0,49.0,844.0,711.0,,1145.0,17.0,286.0,39.0,277.0,5340.0,9380.0,137.0,,25.0,0.0,2.0,4.0,9.0,393.0,440.0,2.0
236,20,2001MM08,4.0,153.0,29.0,6.0,35.0,845.0,710.0,,1153.0,17.0,271.0,40.0,242.0,5408.0,9469.0,134.0,,25.0,0.0,5.0,4.0,10.0,391.0,438.0,4.0
237,20,2001MM09,4.0,151.0,25.0,6.0,45.0,831.0,699.0,,1155.0,15.0,252.0,39.0,247.0,5453.0,9521.0,122.0,,24.0,0.0,3.0,4.0,8.0,390.0,437.0,3.0
238,20,2001MM10,5.0,150.0,30.0,7.0,49.0,819.0,686.0,,1158.0,18.0,290.0,40.0,287.0,5495.0,9581.0,140.0,,25.0,0.0,8.0,4.0,12.0,390.0,437.0,3.0
239,20,2001MM11,4.0,149.0,27.0,6.0,38.0,815.0,680.0,,1161.0,17.0,272.0,40.0,283.0,5525.0,9637.0,136.0,,25.0,0.0,5.0,4.0,9.0,390.0,437.0,3.0
240,20,2001MM12,3.0,146.0,20.0,5.0,42.0,797.0,665.0,,1160.0,12.0,222.0,40.0,275.0,5513.0,9650.0,98.0,,24.0,0.0,2.0,4.0,8.0,387.0,435.0,2.0
241,20,2002MM01,3.0,143.0,22.0,5.0,43.0,781.0,656.0,,1161.0,14.0,251.0,41.0,293.0,5512.0,9688.0,117.0,,24.0,0.0,2.0,3.0,8.0,385.0,432.0,1.0
242,20,2002MM02,3.0,140.0,21.0,4.0,40.0,766.0,644.0,,1162.0,16.0,233.0,40.0,258.0,5527.0,9732.0,141.0,,24.0,0.0,1.0,3.0,10.0,379.0,429.0,3.0
243,20,2002MM03,4.0,138.0,23.0,5.0,38.0,755.0,634.0,,1164.0,20.0,264.0,40.0,263.0,5567.0,9792.0,172.0,,24.0,0.0,3.0,3.0,7.0,378.0,428.0,4.0
244,20,2002MM04,4.0,136.0,25.0,5.0,40.0,745.0,626.0,,1166.0,16.0,296.0,40.0,288.0,5616.0,9863.0,143.0,,24.0,0.0,6.0,3.0,8.0,379.0,427.0,6.0
245,20,2002MM05,3.0,135.0,26.0,5.0,41.0,734.0,617.0,,1168.0,15.0,262.0,40.0,297.0,5622.0,9929.0,143.0,,24.0,0.0,1.0,3.0,8.0,376.0,427.0,4.0
246,20,2002MM06,4.0,133.0,24.0,4.0,37.0,725.0,612.0,,1169.0,14.0,251.0,40.0,281.0,5632.0,9983.0,129.0,,24.0,0.0,5.0,3.0,8.0,375.0,428.0,3.0
247,20,2002MM07,4.0,130.0,31.0,5.0,42.0,719.0,607.0,,1171.0,15.0,281.0,36.0,248.0,5701.0,10066.0,135.0,,24.0,0.0,5.0,3.0,7.0,376.0,430.0,4.0
248,20,2002MM08,3.0,135.0,25.0,5.0,40.0,709.0,599.0,,1173.0,16.0,292.0,40.0,262.0,5771.0,10158.0,151.0,,24.0,0.0,7.0,3.0,8.0,377.0,432.0,4.0
249,20,2002MM09,3.0,128.0,26.0,5.0,38.0,701.0,593.0,,1176.0,15.0,300.0,40.0,249.0,5862.0,10243.0,143.0,,24.0,1.0,10.0,3.0,8.0,383.0,439.0,13.0
250,20,2002MM10,3.0,126.0,26.0,5.0,40.0,692.0,585.0,,1179.0,19.0,324.0,41.0,298.0,5929.0,10340.0,175.0,,25.0,1.0,13.0,3.0,9.0,389.0,446.0,8.0
