ID,ArbeidspositieEindePeriode,LangdurigeAandoening,Geslacht,KinderenInHuishouden,Perioden,Personen15Tot65JaarBeginPeriode_1,WerkzameBeroepsbevolkingBeginPeriode_2,WerklozenNietActievenBeginPeriode_3
1120,1,3, 1,12,2010kw03,3930,2820,1110
1121,1,3, 1,12,2010kw04,3936,2796,1140
1122,1,3, 1,13,2003kw01,1126,759,367
1123,1,3, 1,13,2003kw02,1124,764,360
1124,1,3, 1,13,2003kw03,1098,745,353
1125,1,3, 1,13,2003kw04,1122,746,376
1126,1,3, 1,13,2003JJ00,1095,732,364
1127,1,3, 1,13,2004kw01,1139,748,391
1128,1,3, 1,13,2004kw02,1182,786,396
1129,1,3, 1,13,2004kw03,1164,783,381
1130,1,3, 1,13,2004kw04,1159,760,398
1131,1,3, 1,13,2004JJ00,1132,740,392
1132,1,3, 1,13,2005kw01,1137,756,380
1133,1,3, 1,13,2005kw02,1149,772,377
1134,1,3, 1,13,2005kw03,1159,796,364
1135,1,3, 1,13,2005kw04,1147,773,373
1136,1,3, 1,13,2005JJ00,1111,744,366
1137,1,3, 1,13,2006kw01,1122,746,377
1138,1,3, 1,13,2006kw02,1124,767,357
1139,1,3, 1,13,2006kw03,1118,776,343
1140,1,3, 1,13,2006kw04,1142,790,352
1141,1,3, 1,13,2006JJ00,1109,762,347
1142,1,3, 1,13,2008kw01,1170,820,350
1143,1,3, 1,13,2008kw02,1206,857,350
1144,1,3, 1,13,2008kw03,1233,897,335
1145,1,3, 1,13,2008kw04,1264,898,366
1146,1,3, 1,13,2008JJ00,1186,839,346
1147,1,3, 1,13,2009kw01,1243,871,372
1148,1,3, 1,13,2009kw02,1270,894,376
1149,1,3, 1,13,2009kw03,1265,903,362
1150,1,3, 1,13,2009kw04,1240,858,382
1151,1,3, 1,13,2009JJ00,1158,813,345
1152,1,3, 1,13,2010kw01,1241,846,395
1153,1,3, 1,13,2010kw02,1303,871,432
1154,1,3, 1,13,2010kw03,1274,866,408
1155,1,3, 1,13,2010kw04,1343,913,431
1156,1,3, 1,14,2003kw01,3283,2339,944
1157,1,3, 1,14,2003kw02,3303,2356,947
1158,1,3, 1,14,2003kw03,3304,2360,944
1159,1,3, 1,14,2003kw04,3284,2341,942
1160,1,3, 1,14,2003JJ00,3356,2391,965
1161,1,3, 1,14,2004kw01,3296,2334,962
1162,1,3, 1,14,2004kw02,3285,2340,946
1163,1,3, 1,14,2004kw03,3303,2347,956
1164,1,3, 1,14,2004kw04,3278,2340,938
1165,1,3, 1,14,2004JJ00,3339,2377,963
1166,1,3, 1,14,2005kw01,3283,2323,960
1167,1,3, 1,14,2005kw02,3280,2337,944
1168,1,3, 1,14,2005kw03,3296,2356,939
1169,1,3, 1,14,2005kw04,3298,2351,947
1170,1,3, 1,14,2005JJ00,3344,2370,974
1171,1,3, 1,14,2006kw01,3319,2355,965
1172,1,3, 1,14,2006kw02,3335,2400,935
1173,1,3, 1,14,2006kw03,3357,2447,909
1174,1,3, 1,14,2006kw04,3355,2441,914
1175,1,3, 1,14,2006JJ00,3417,2455,962
1176,1,3, 1,14,2008kw01,3172,2334,838
1177,1,3, 1,14,2008kw02,3259,2432,827
1178,1,3, 1,14,2008kw03,3365,2527,838
1179,1,3, 1,14,2008kw04,3410,2566,845
1180,1,3, 1,14,2008JJ00,3448,2576,872
1181,1,3, 1,14,2009kw01,3441,2586,855
1182,1,3, 1,14,2009kw02,3406,2547,858
1183,1,3, 1,14,2009kw03,3386,2522,864
1184,1,3, 1,14,2009kw04,3426,2545,882
1185,1,3, 1,14,2009JJ00,3462,2584,878
1186,1,3, 1,14,2010kw01,3427,2513,914
1187,1,3, 1,14,2010kw02,3509,2591,918
1188,1,3, 1,14,2010kw03,3623,2701,923
1189,1,3, 1,14,2010kw04,3720,2760,961
1190,1,3, 2,10,2003kw01,4225,3328,897
1191,1,3, 2,10,2003kw02,4248,3365,883
1192,1,3, 2,10,2003kw03,4245,3380,865
1193,1,3, 2,10,2003kw04,4247,3346,900
1194,1,3, 2,10,2003JJ00,4238,3365,873
1195,1,3, 2,10,2004kw01,4263,3333,930
1196,1,3, 2,10,2004kw02,4250,3317,932
1197,1,3, 2,10,2004kw03,4253,3340,913
1198,1,3, 2,10,2004kw04,4227,3285,942
1199,1,3, 2,10,2004JJ00,4227,3303,924
1200,1,3, 2,10,2005kw01,4237,3290,947
1201,1,3, 2,10,2005kw02,4227,3306,921
1202,1,3, 2,10,2005kw03,4227,3326,901
1203,1,3, 2,10,2005kw04,4240,3319,922
1204,1,3, 2,10,2005JJ00,4211,3306,905
1205,1,3, 2,10,2006kw01,4250,3311,939
1206,1,3, 2,10,2006kw02,4233,3330,903
1207,1,3, 2,10,2006kw03,4259,3402,857
1208,1,3, 2,10,2006kw04,4296,3411,884
1209,1,3, 2,10,2006JJ00,4283,3387,895
1210,1,3, 2,10,2008kw01,4106,3295,811
1211,1,3, 2,10,2008kw02,4195,3406,789
1212,1,3, 2,10,2008kw03,4312,3535,777
1213,1,3, 2,10,2008kw04,4383,3553,830
1214,1,3, 2,10,2008JJ00,4350,3542,808
1215,1,3, 2,10,2009kw01,4385,3529,856
1216,1,3, 2,10,2009kw02,4354,3501,853
1217,1,3, 2,10,2009kw03,4341,3494,848
1218,1,3, 2,10,2009kw04,4339,3437,901
1219,1,3, 2,10,2009JJ00,4329,3471,858
1220,1,3, 2,10,2010kw01,4347,3390,957
1221,1,3, 2,10,2010kw02,4460,3504,956
1222,1,3, 2,10,2010kw03,4520,3596,923
1223,1,3, 2,10,2010kw04,4602,3635,967
1224,1,3, 2,11,2003kw01,2507,1963,544
1225,1,3, 2,11,2003kw02,2512,1990,522
1226,1,3, 2,11,2003kw03,2483,1990,493
1227,1,3, 2,11,2003kw04,2494,1965,529
1228,1,3, 2,11,2003JJ00,2444,1942,501
1229,1,3, 2,11,2004kw01,2511,1954,557
1230,1,3, 2,11,2004kw02,2507,1947,560
1231,1,3, 2,11,2004kw03,2515,1975,541
1232,1,3, 2,11,2004kw04,2507,1940,567
1233,1,3, 2,11,2004JJ00,2474,1921,553
1234,1,3, 2,11,2005kw01,2505,1938,567
1235,1,3, 2,11,2005kw02,2501,1952,550
1236,1,3, 2,11,2005kw03,2500,1968,532
1237,1,3, 2,11,2005kw04,2509,1963,546
1238,1,3, 2,11,2005JJ00,2464,1933,531
1239,1,3, 2,11,2006kw01,2512,1960,552
1240,1,3, 2,11,2006kw02,2490,1954,536
1241,1,3, 2,11,2006kw03,2503,1996,507
1242,1,3, 2,11,2006kw04,2525,2001,524
1243,1,3, 2,11,2006JJ00,2483,1967,516
1244,1,3, 2,11,2008kw01,2435,1934,502
1245,1,3, 2,11,2008kw02,2483,1999,485
1246,1,3, 2,11,2008kw03,2543,2069,474
1247,1,3, 2,11,2008kw04,2597,2077,520
1248,1,3, 2,11,2008JJ00,2539,2047,492
1249,1,3, 2,11,2009kw01,2584,2050,533
1250,1,3, 2,11,2009kw02,2574,2043,531
1251,1,3, 2,11,2009kw03,2574,2057,517
1252,1,3, 2,11,2009kw04,2541,1985,557
1253,1,3, 2,11,2009JJ00,2508,1992,516
1254,1,3, 2,11,2010kw01,2549,1963,587
1255,1,3, 2,11,2010kw02,2623,2031,592
1256,1,3, 2,11,2010kw03,2615,2052,563
1257,1,3, 2,11,2010kw04,2648,2065,583
1258,1,3, 2,12,2003kw01,1874,1488,386
1259,1,3, 2,12,2003kw02,1881,1505,376
1260,1,3, 2,12,2003kw03,1872,1523,348
1261,1,3, 2,12,2003kw04,1872,1495,377
1262,1,3, 2,12,2003JJ00,1836,1479,357
1263,1,3, 2,12,2004kw01,1882,1488,394
1264,1,3, 2,12,2004kw02,1857,1465,392
1265,1,3, 2,12,2004kw03,1864,1481,384
1266,1,3, 2,12,2004kw04,1866,1465,401
1267,1,3, 2,12,2004JJ00,1849,1458,391
1268,1,3, 2,12,2005kw01,1875,1461,414
1269,1,3, 2,12,2005kw02,1865,1469,396
1270,1,3, 2,12,2005kw03,1861,1482,379
1271,1,3, 2,12,2005kw04,1879,1488,391
1272,1,3, 2,12,2005JJ00,1853,1468,384
1273,1,3, 2,12,2006kw01,1894,1503,391
1274,1,3, 2,12,2006kw02,1873,1486,387
1275,1,3, 2,12,2006kw03,1882,1516,366
1276,1,3, 2,12,2006kw04,1893,1518,375
1277,1,3, 2,12,2006JJ00,1866,1492,375
1278,1,3, 2,12,2008kw01,1786,1438,347
1279,1,3, 2,12,2008kw02,1821,1479,342
1280,1,3, 2,12,2008kw03,1865,1530,335
1281,1,3, 2,12,2008kw04,1902,1540,362
1282,1,3, 2,12,2008JJ00,1890,1545,345
1283,1,3, 2,12,2009kw01,1905,1535,369
1284,1,3, 2,12,2009kw02,1881,1519,361
1285,1,3, 2,12,2009kw03,1885,1528,357
1286,1,3, 2,12,2009kw04,1871,1482,390
1287,1,3, 2,12,2009JJ00,1879,1515,364
1288,1,3, 2,12,2010kw01,1873,1467,406
1289,1,3, 2,12,2010kw02,1924,1518,406
1290,1,3, 2,12,2010kw03,1937,1545,393
1291,1,3, 2,12,2010kw04,1928,1530,398
1292,1,3, 2,13,2003kw01,633,475,158
1293,1,3, 2,13,2003kw02,631,485,146
1294,1,3, 2,13,2003kw03,611,467,144
1295,1,3, 2,13,2003kw04,622,469,153
1296,1,3, 2,13,2003JJ00,607,463,144
1297,1,3, 2,13,2004kw01,629,466,163
1298,1,3, 2,13,2004kw02,650,482,168
1299,1,3, 2,13,2004kw03,651,494,157
1300,1,3, 2,13,2004kw04,641,475,166
1301,1,3, 2,13,2004JJ00,625,463,162
1302,1,3, 2,13,2005kw01,630,476,153
1303,1,3, 2,13,2005kw02,636,482,154
1304,1,3, 2,13,2005kw03,639,486,153
1305,1,3, 2,13,2005kw04,630,475,155
1306,1,3, 2,13,2005JJ00,611,464,147
1307,1,3, 2,13,2006kw01,619,457,161
1308,1,3, 2,13,2006kw02,617,468,149
1309,1,3, 2,13,2006kw03,621,479,141
1310,1,3, 2,13,2006kw04,633,483,149
1311,1,3, 2,13,2006JJ00,616,476,141
1312,1,3, 2,13,2008kw01,650,495,154
1313,1,3, 2,13,2008kw02,662,519,143
1314,1,3, 2,13,2008kw03,678,539,139
1315,1,3, 2,13,2008kw04,695,537,158
1316,1,3, 2,13,2008JJ00,649,503,146
1317,1,3, 2,13,2009kw01,679,515,164
1318,1,3, 2,13,2009kw02,693,523,170
1319,1,3, 2,13,2009kw03,689,529,160
1320,1,3, 2,13,2009kw04,670,503,167
1321,1,3, 2,13,2009JJ00,629,476,152
1322,1,3, 2,13,2010kw01,676,496,181
1323,1,3, 2,13,2010kw02,699,513,187
1324,1,3, 2,13,2010kw03,677,507,170
1325,1,3, 2,13,2010kw04,720,535,185
1326,1,3, 2,14,2003kw01,1718,1366,353
1327,1,3, 2,14,2003kw02,1736,1375,361
1328,1,3, 2,14,2003kw03,1762,1390,373
1329,1,3, 2,14,2003kw04,1753,1382,371
1330,1,3, 2,14,2003JJ00,1794,1423,371
1331,1,3, 2,14,2004kw01,1753,1379,374
1332,1,3, 2,14,2004kw02,1743,1370,373
1333,1,3, 2,14,2004kw03,1738,1366,372
1334,1,3, 2,14,2004kw04,1720,1345,375
1335,1,3, 2,14,2004JJ00,1753,1382,371
1336,1,3, 2,14,2005kw01,1732,1352,380
1337,1,3, 2,14,2005kw02,1725,1354,371
1338,1,3, 2,14,2005kw03,1728,1358,370
1339,1,3, 2,14,2005kw04,1732,1356,376
1340,1,3, 2,14,2005JJ00,1747,1373,374
1341,1,3, 2,14,2006kw01,1738,1351,387
1342,1,3, 2,14,2006kw02,1744,1376,367
1343,1,3, 2,14,2006kw03,1757,1406,350
1344,1,3, 2,14,2006kw04,1770,1411,360
1345,1,3, 2,14,2006JJ00,1800,1420,380
1346,1,3, 2,14,2008kw01,1671,1361,309
1347,1,3, 2,14,2008kw02,1712,1408,304
1348,1,3, 2,14,2008kw03,1769,1466,303
1349,1,3, 2,14,2008kw04,1786,1476,310
1350,1,3, 2,14,2008JJ00,1811,1495,316
1351,1,3, 2,14,2009kw01,1801,1479,322
1352,1,3, 2,14,2009kw02,1780,1458,321
1353,1,3, 2,14,2009kw03,1767,1437,330
1354,1,3, 2,14,2009kw04,1797,1453,344
1355,1,3, 2,14,2009JJ00,1821,1480,341
1356,1,3, 2,14,2010kw01,1798,1428,370
1357,1,3, 2,14,2010kw02,1837,1473,364
1358,1,3, 2,14,2010kw03,1905,1545,360
1359,1,3, 2,14,2010kw04,1954,1570,384
1360,1,3, 3,10,2003kw01,3983,2288,1695
1361,1,3, 3,10,2003kw02,3978,2290,1688
1362,1,3, 3,10,2003kw03,3956,2308,1647
1363,1,3, 3,10,2003kw04,3955,2282,1674
1364,1,3, 3,10,2003JJ00,3930,2261,1668
1365,1,3, 3,10,2004kw01,3983,2279,1704
1366,1,3, 3,10,2004kw02,3996,2321,1674
1367,1,3, 3,10,2004kw03,3990,2333,1656
1368,1,3, 3,10,2004kw04,3997,2329,1668
1369,1,3, 3,10,2004JJ00,3981,2302,1679
1370,1,3, 3,10,2005kw01,3991,2292,1699
1371,1,3, 3,10,2005kw02,3987,2330,1656
1372,1,3, 3,10,2005kw03,4008,2402,1606
1373,1,3, 3,10,2005kw04,4019,2384,1635
1374,1,3, 3,10,2005JJ00,3990,2328,1662
1375,1,3, 3,10,2006kw01,4023,2379,1643
1376,1,3, 3,10,2006kw02,4021,2423,1599
1377,1,3, 3,10,2006kw03,4026,2468,1558
1378,1,3, 3,10,2006kw04,4032,2479,1553
1379,1,3, 3,10,2006JJ00,4013,2423,1591
1380,1,3, 3,10,2008kw01,3857,2413,1443
1381,1,3, 3,10,2008kw02,3970,2519,1451
1382,1,3, 3,10,2008kw03,4077,2648,1428
1383,1,3, 3,10,2008kw04,4152,2693,1459
1384,1,3, 3,10,2008JJ00,4124,2661,1463
1385,1,3, 3,10,2009kw01,4160,2697,1463
1386,1,3, 3,10,2009kw02,4148,2701,1446
1387,1,3, 3,10,2009kw03,4143,2708,1434
1388,1,3, 3,10,2009kw04,4128,2657,1471
1389,1,3, 3,10,2009JJ00,4100,2665,1434
1390,1,3, 3,10,2010kw01,4137,2646,1491
1391,1,3, 3,10,2010kw02,4239,2718,1521
1392,1,3, 3,10,2010kw03,4308,2790,1518
1393,1,3, 3,10,2010kw04,4397,2833,1564
1394,1,3, 3,11,2003kw01,2419,1315,1104
1395,1,3, 3,11,2003kw02,2411,1309,1102
1396,1,3, 3,11,2003kw03,2414,1338,1076
1397,1,3, 3,11,2003kw04,2424,1322,1103
1398,1,3, 3,11,2003JJ00,2368,1294,1074
1399,1,3, 3,11,2004kw01,2439,1325,1115
1400,1,3, 3,11,2004kw02,2453,1352,1101
1401,1,3, 3,11,2004kw03,2425,1352,1073
1402,1,3, 3,11,2004kw04,2439,1334,1105
1403,1,3, 3,11,2004JJ00,2395,1307,1088
1404,1,3, 3,11,2005kw01,2441,1321,1119
1405,1,3, 3,11,2005kw02,2432,1348,1084
1406,1,3, 3,11,2005kw03,2440,1404,1037
1407,1,3, 3,11,2005kw04,2452,1388,1064
1408,1,3, 3,11,2005JJ00,2394,1332,1062
1409,1,3, 3,11,2006kw01,2441,1376,1066
1410,1,3, 3,11,2006kw02,2430,1399,1031
1411,1,3, 3,11,2006kw03,2425,1427,999
1412,1,3, 3,11,2006kw04,2448,1449,999
1413,1,3, 3,11,2006JJ00,2396,1388,1009
1414,1,3, 3,11,2008kw01,2356,1441,915
1415,1,3, 3,11,2008kw02,2423,1495,928
1416,1,3, 3,11,2008kw03,2481,1587,893
1417,1,3, 3,11,2008kw04,2528,1604,925
1418,1,3, 3,11,2008JJ00,2486,1579,907
1419,1,3, 3,11,2009kw01,2520,1590,930
1420,1,3, 3,11,2009kw02,2521,1612,909
1421,1,3, 3,11,2009kw03,2524,1623,901
1422,1,3, 3,11,2009kw04,2499,1565,934
1423,1,3, 3,11,2009JJ00,2459,1561,898
1424,1,3, 3,11,2010kw01,2508,1561,947
1425,1,3, 3,11,2010kw02,2567,1600,967
1426,1,3, 3,11,2010kw03,2589,1634,955
1427,1,3, 3,11,2010kw04,2631,1643,988
1428,1,3, 3,12,2003kw01,1926,1032,894
1429,1,3, 3,12,2003kw02,1918,1030,889
1430,1,3, 3,12,2003kw03,1927,1060,867
1431,1,3, 3,12,2003kw04,1924,1045,879
1432,1,3, 3,12,2003JJ00,1880,1025,855
1433,1,3, 3,12,2004kw01,1929,1042,887
1434,1,3, 3,12,2004kw02,1921,1047,873
1435,1,3, 3,12,2004kw03,1912,1064,849
1436,1,3, 3,12,2004kw04,1921,1048,873
1437,1,3, 3,12,2004JJ00,1888,1030,858
1438,1,3, 3,12,2005kw01,1934,1041,892
1439,1,3, 3,12,2005kw02,1919,1059,861
1440,1,3, 3,12,2005kw03,1920,1094,826
1441,1,3, 3,12,2005kw04,1935,1090,846
1442,1,3, 3,12,2005JJ00,1894,1052,842
1443,1,3, 3,12,2006kw01,1937,1087,850
1444,1,3, 3,12,2006kw02,1922,1099,823
1445,1,3, 3,12,2006kw03,1928,1130,797
1446,1,3, 3,12,2006kw04,1938,1142,796
1447,1,3, 3,12,2006JJ00,1904,1101,803
1448,1,3, 3,12,2008kw01,1836,1116,720
1449,1,3, 3,12,2008kw02,1879,1158,721
1450,1,3, 3,12,2008kw03,1926,1229,697
1451,1,3, 3,12,2008kw04,1960,1243,717
1452,1,3, 3,12,2008JJ00,1950,1243,707
1453,1,3, 3,12,2009kw01,1956,1234,722
1454,1,3, 3,12,2009kw02,1945,1242,703
1455,1,3, 3,12,2009kw03,1948,1249,699
1456,1,3, 3,12,2009kw04,1929,1210,719
1457,1,3, 3,12,2009JJ00,1930,1225,705
1458,1,3, 3,12,2010kw01,1944,1211,733
1459,1,3, 3,12,2010kw02,1964,1242,722
1460,1,3, 3,12,2010kw03,1993,1275,717
1461,1,3, 3,12,2010kw04,2008,1266,742
1462,1,3, 3,13,2003kw01,493,283,210
1463,1,3, 3,13,2003kw02,493,279,213
1464,1,3, 3,13,2003kw03,487,278,209
1465,1,3, 3,13,2003kw04,501,277,224
1466,1,3, 3,13,2003JJ00,488,268,220
1467,1,3, 3,13,2004kw01,510,282,228
1468,1,3, 3,13,2004kw02,532,304,228
1469,1,3, 3,13,2004kw03,513,289,224
1470,1,3, 3,13,2004kw04,518,285,232
1471,1,3, 3,13,2004JJ00,507,276,230
1472,1,3, 3,13,2005kw01,507,280,227
1473,1,3, 3,13,2005kw02,512,290,223
1474,1,3, 3,13,2005kw03,520,309,211
1475,1,3, 3,13,2005kw04,517,298,219
1476,1,3, 3,13,2005JJ00,499,280,220
1477,1,3, 3,13,2006kw01,504,288,216
1478,1,3, 3,13,2006kw02,507,300,208
1479,1,3, 3,13,2006kw03,498,296,201
1480,1,3, 3,13,2006kw04,509,307,203
1481,1,3, 3,13,2006JJ00,493,287,206
1482,1,3, 3,13,2008kw01,520,325,195
1483,1,3, 3,13,2008kw02,544,337,207
1484,1,3, 3,13,2008kw03,555,359,197
1485,1,3, 3,13,2008kw04,568,360,208
1486,1,3, 3,13,2008JJ00,536,337,200
1487,1,3, 3,13,2009kw01,564,356,208
1488,1,3, 3,13,2009kw02,576,370,206
1489,1,3, 3,13,2009kw03,576,374,202
1490,1,3, 3,13,2009kw04,570,355,215
1491,1,3, 3,13,2009JJ00,529,336,193
1492,1,3, 3,13,2010kw01,564,350,214
1493,1,3, 3,13,2010kw02,603,358,245
1494,1,3, 3,13,2010kw03,597,359,238
1495,1,3, 3,13,2010kw04,623,377,246
1496,1,3, 3,14,2003kw01,1564,973,591
1497,1,3, 3,14,2003kw02,1567,981,586
1498,1,3, 3,14,2003kw03,1542,970,572
1499,1,3, 3,14,2003kw04,1531,960,571
1500,1,3, 3,14,2003JJ00,1562,968,594
1501,1,3, 3,14,2004kw01,1543,955,589
1502,1,3, 3,14,2004kw02,1543,970,573
1503,1,3, 3,14,2004kw03,1565,981,584
1504,1,3, 3,14,2004kw04,1558,995,563
1505,1,3, 3,14,2004JJ00,1586,995,591
1506,1,3, 3,14,2005kw01,1550,971,579
1507,1,3, 3,14,2005kw02,1555,982,573
1508,1,3, 3,14,2005kw03,1568,998,570
1509,1,3, 3,14,2005kw04,1567,996,571
1510,1,3, 3,14,2005JJ00,1596,996,600
1511,1,3, 3,14,2006kw01,1582,1004,578
1512,1,3, 3,14,2006kw02,1592,1024,568
1513,1,3, 3,14,2006kw03,1600,1041,559
1514,1,3, 3,14,2006kw04,1584,1030,554
1515,1,3, 3,14,2006JJ00,1617,1035,582
1516,1,3, 3,14,2008kw01,1501,973,528
1517,1,3, 3,14,2008kw02,1547,1024,523
1518,1,3, 3,14,2008kw03,1596,1061,535
1519,1,3, 3,14,2008kw04,1624,1090,534
1520,1,3, 3,14,2008JJ00,1637,1082,556
1521,1,3, 3,14,2009kw01,1640,1108,533
1522,1,3, 3,14,2009kw02,1626,1089,537
1523,1,3, 3,14,2009kw03,1619,1085,534
1524,1,3, 3,14,2009kw04,1629,1092,537
1525,1,3, 3,14,2009JJ00,1641,1104,537
1526,1,3, 3,14,2010kw01,1629,1085,544
1527,1,3, 3,14,2010kw02,1672,1118,554
1528,1,3, 3,14,2010kw03,1718,1156,562
1529,1,3, 3,14,2010kw04,1766,1190,576
1530,2,1, 1,10,2003kw01,6959,6749,209
1531,2,1, 1,10,2003kw02,7022,6742,280
1532,2,1, 1,10,2003kw03,6945,6731,215
1533,2,1, 1,10,2003kw04,6894,6714,179
1534,2,1, 1,10,2003JJ00,6941,6488,453
1535,2,1, 1,10,2004kw01,6933,6714,219
1536,2,1, 1,10,2004kw02,7004,6742,263
1537,2,1, 1,10,2004kw03,6933,6731,202
1538,2,1, 1,10,2004kw04,6881,6705,176
1539,2,1, 1,10,2004JJ00,6973,6465,508
1540,2,1, 1,10,2005kw01,6959,6721,238
1541,2,1, 1,10,2005kw02,7042,6759,282
1542,2,1, 1,10,2005kw03,7010,6785,225
1543,2,1, 1,10,2005kw04,6994,6796,199
1544,2,1, 1,10,2005JJ00,7097,6559,539
1545,2,1, 1,10,2006kw01,7060,6838,222
1546,2,1, 1,10,2006kw02,7170,6877,293
1547,2,1, 1,10,2006kw03,7169,6923,246
1548,2,1, 1,10,2006kw04,7178,6975,203
1549,2,1, 1,10,2006JJ00,7309,6736,573
1550,2,1, 1,10,2008kw01,7495,7231,264
1551,2,1, 1,10,2008kw02,7578,7290,288
1552,2,1, 1,10,2008kw03,7534,7299,235
1553,2,1, 1,10,2008kw04,7500,7302,197
1554,2,1, 1,10,2008JJ00,7469,6979,490
1555,2,1, 1,10,2009kw01,7495,7283,212
1556,2,1, 1,10,2009kw02,7499,7224,276
1557,2,1, 1,10,2009kw03,7382,7169,213
1558,2,1, 1,10,2009kw04,7312,7113,199
1559,2,1, 1,10,2009JJ00,7390,6907,483
1560,2,1, 1,10,2010kw01,7370,7102,268
1561,2,1, 1,10,2010kw02,7456,7134,322
1562,2,1, 1,10,2010kw03,7426,7172,253
1563,2,1, 1,10,2010kw04,7359,7155,203
1564,2,1, 1,11,2003kw01,4011,3872,139
1565,2,1, 1,11,2003kw02,4056,3872,184
1566,2,1, 1,11,2003kw03,3996,3869,127
1567,2,1, 1,11,2003kw04,3978,3865,113
1568,2,1, 1,11,2003JJ00,3990,3695,294
1569,2,1, 1,11,2004kw01,4009,3875,134
1570,2,1, 1,11,2004kw02,4058,3874,184
1571,2,1, 1,11,2004kw03,3973,3851,122
1572,2,1, 1,11,2004kw04,3965,3852,113
1573,2,1, 1,11,2004JJ00,4036,3700,336
1574,2,1, 1,11,2005kw01,4002,3847,155
1575,2,1, 1,11,2005kw02,4067,3874,192
1576,2,1, 1,11,2005kw03,4036,3894,142
1577,2,1, 1,11,2005kw04,4043,3922,121
1578,2,1, 1,11,2005JJ00,4114,3761,353
1579,2,1, 1,11,2006kw01,4084,3939,144
1580,2,1, 1,11,2006kw02,4138,3934,203
1581,2,1, 1,11,2006kw03,4096,3940,156
1582,2,1, 1,11,2006kw04,4145,4015,131
1583,2,1, 1,11,2006JJ00,4224,3841,383
1584,2,1, 1,11,2008kw01,4356,4183,173
1585,2,1, 1,11,2008kw02,4394,4189,205
1586,2,1, 1,11,2008kw03,4368,4215,153
1587,2,1, 1,11,2008kw04,4345,4219,127
1588,2,1, 1,11,2008JJ00,4374,4029,345
1589,2,1, 1,11,2009kw01,4321,4182,138
1590,2,1, 1,11,2009kw02,4375,4184,191
1591,2,1, 1,11,2009kw03,4278,4139,139
1592,2,1, 1,11,2009kw04,4196,4068,128
1593,2,1, 1,11,2009JJ00,4260,3940,320
1594,2,1, 1,11,2010kw01,4233,4065,168
1595,2,1, 1,11,2010kw02,4288,4075,213
1596,2,1, 1,11,2010kw03,4203,4043,160
1597,2,1, 1,11,2010kw04,4163,4038,125
1598,2,1, 1,12,2003kw01,3058,2962,96
1599,2,1, 1,12,2003kw02,3106,2971,135
1600,2,1, 1,12,2003kw03,3069,2982,87
1601,2,1, 1,12,2003kw04,3044,2965,79
1602,2,1, 1,12,2003JJ00,3057,2843,214
1603,2,1, 1,12,2004kw01,3053,2960,93
1604,2,1, 1,12,2004kw02,3065,2938,128
1605,2,1, 1,12,2004kw03,3014,2931,84
1606,2,1, 1,12,2004kw04,3005,2933,73
1607,2,1, 1,12,2004JJ00,3073,2834,240
1608,2,1, 1,12,2005kw01,3035,2930,105
1609,2,1, 1,12,2005kw02,3083,2945,138
1610,2,1, 1,12,2005kw03,3051,2950,101
1611,2,1, 1,12,2005kw04,3076,2989,87
1612,2,1, 1,12,2005JJ00,3131,2878,253
1613,2,1, 1,12,2006kw01,3121,3021,100
1614,2,1, 1,12,2006kw02,3150,3005,145
1615,2,1, 1,12,2006kw03,3133,3022,111
1616,2,1, 1,12,2006kw04,3159,3068,91
1617,2,1, 1,12,2006JJ00,3233,2948,286
1618,2,1, 1,12,2008kw01,3258,3133,125
1619,2,1, 1,12,2008kw02,3274,3135,139
1620,2,1, 1,12,2008kw03,3259,3154,105
1621,2,1, 1,12,2008kw04,3248,3164,84
1622,2,1, 1,12,2008JJ00,3323,3072,251
1623,2,1, 1,12,2009kw01,3242,3150,93
1624,2,1, 1,12,2009kw02,3261,3130,131
1625,2,1, 1,12,2009kw03,3189,3103,86
1626,2,1, 1,12,2009kw04,3147,3062,85
1627,2,1, 1,12,2009JJ00,3249,3025,224
1628,2,1, 1,12,2010kw01,3175,3062,113
1629,2,1, 1,12,2010kw02,3211,3066,145
1630,2,1, 1,12,2010kw03,3176,3071,105
1631,2,1, 1,12,2010kw04,3103,3023,80
1632,2,1, 1,13,2003kw01,952,910,43
1633,2,1, 1,13,2003kw02,950,901,49
1634,2,1, 1,13,2003kw03,927,888,40
1635,2,1, 1,13,2003kw04,934,900,34
1636,2,1, 1,13,2003JJ00,933,852,81
1637,2,1, 1,13,2004kw01,957,915,42
1638,2,1, 1,13,2004kw02,993,937,57
1639,2,1, 1,13,2004kw03,959,920,39
1640,2,1, 1,13,2004kw04,959,919,40
1641,2,1, 1,13,2004JJ00,962,866,96
1642,2,1, 1,13,2005kw01,967,917,49
1643,2,1, 1,13,2005kw02,984,930,54
1644,2,1, 1,13,2005kw03,985,944,41
1645,2,1, 1,13,2005kw04,967,933,34
1646,2,1, 1,13,2005JJ00,983,883,99
1647,2,1, 1,13,2006kw01,962,918,44
1648,2,1, 1,13,2006kw02,987,929,58
1649,2,1, 1,13,2006kw03,963,918,46
1650,2,1, 1,13,2006kw04,986,947,39
1651,2,1, 1,13,2006JJ00,990,893,97
1652,2,1, 1,13,2008kw01,1098,1050,48
1653,2,1, 1,13,2008kw02,1120,1054,66
1654,2,1, 1,13,2008kw03,1109,1061,48
1655,2,1, 1,13,2008kw04,1097,1054,42
