ID,NederlandseEconomie,Energiedragers,Perioden,Winning_1,IntermediairEnHuishoudelijkVerbruik_2,Invoer_3,Productie_4,NettoEnergieverbruik_5,Uitvoer_6
10069,315800 ,E006613,2010JJ00,,0.0,,,,
10070,315800 ,E006613,2011JJ00,,0.0,,,,
10071,315800 ,E006613,2012JJ00,,0.0,,,,
10072,315800 ,E006613,2013JJ00,,0.0,,,,
10073,315800 ,E006613,2014JJ00,,0.0,,,,
10074,315800 ,E006613,2015JJ00,,0.0,,,,
10075,315800 ,E006613,2016JJ00,,0.0,,,,
10076,315800 ,E006613,2017JJ00,,0.0,,,,
10077,315800 ,E006613,2018JJ00,,0.0,,,,
10078,315800 ,E006613,2019JJ00,,0.0,,,,
10079,315800 ,E006613,2020JJ00,,0.0,,,,
10080,317100 ,T001027,2000JJ00,,42.8,,5.3,37.6,
10081,317100 ,T001027,2001JJ00,,41.5,,6.0,35.5,
10082,317100 ,T001027,2002JJ00,,43.6,,6.6,37.0,
10083,317100 ,T001027,2003JJ00,,42.5,,6.5,36.0,
10084,317100 ,T001027,2004JJ00,,42.8,,6.6,36.2,
10085,317100 ,T001027,2005JJ00,,42.0,,6.2,35.7,
10086,317100 ,T001027,2006JJ00,,40.2,,5.2,35.0,
10087,317100 ,T001027,2007JJ00,,38.7,,5.5,33.2,
10088,317100 ,T001027,2008JJ00,0.0,38.1,,8.6,29.4,
10089,317100 ,T001027,2009JJ00,0.0,35.4,,9.2,26.2,
10090,317100 ,T001027,2010JJ00,0.0,37.8,,10.8,27.0,
10091,317100 ,T001027,2011JJ00,0.0,35.9,,10.5,25.5,
10092,317100 ,T001027,2012JJ00,0.0,38.0,,11.7,26.2,
10093,317100 ,T001027,2013JJ00,0.0,39.7,,12.0,27.7,
10094,317100 ,T001027,2014JJ00,0.0,35.8,,11.1,24.8,
10095,317100 ,T001027,2015JJ00,0.0,38.8,,11.2,27.6,
10096,317100 ,T001027,2016JJ00,0.0,37.6,,10.7,26.9,
10097,317100 ,T001027,2017JJ00,0.0,41.1,,12.4,28.7,
10098,317100 ,T001027,2018JJ00,0.0,38.1,,11.6,26.5,
10099,317100 ,T001027,2019JJ00,0.0,37.9,,13.2,24.8,
10100,317100 ,T001027,2020JJ00,0.0,37.1,,12.1,25.1,
10101,317100 ,A048076,2000JJ00,0.0,,,,,
10102,317100 ,A048076,2001JJ00,0.0,,,,,
10103,317100 ,A048076,2002JJ00,0.0,,,,,
10104,317100 ,A048076,2003JJ00,0.0,,,,,
10105,317100 ,A048076,2004JJ00,0.0,,,,,
10106,317100 ,A048076,2005JJ00,0.0,,,,,
10107,317100 ,A048076,2006JJ00,0.0,,,,,
10108,317100 ,A048076,2007JJ00,0.0,,,,,
10109,317100 ,A048076,2008JJ00,0.0,,,,,
10110,317100 ,A048076,2009JJ00,0.0,,,,,
10111,317100 ,A048076,2010JJ00,0.0,,,,,
10112,317100 ,A048076,2011JJ00,0.0,,,,,
10113,317100 ,A048076,2012JJ00,0.0,,,,,
10114,317100 ,A048076,2013JJ00,0.0,,,,,
10115,317100 ,A048076,2014JJ00,0.0,,,,,
10116,317100 ,A048076,2015JJ00,0.0,,,,,
10117,317100 ,A048076,2016JJ00,0.0,,,,,
10118,317100 ,A048076,2017JJ00,0.0,,,,,
10119,317100 ,A048076,2018JJ00,0.0,,,,,
10120,317100 ,A048076,2019JJ00,0.0,,,,,
10121,317100 ,A048076,2020JJ00,0.0,,,,,
10122,317100 ,E006602,2000JJ00,,0.0,,0.0,,
10123,317100 ,E006602,2001JJ00,,0.0,,0.0,,
10124,317100 ,E006602,2002JJ00,,0.0,,0.0,,
10125,317100 ,E006602,2003JJ00,,0.0,,0.0,,
10126,317100 ,E006602,2004JJ00,,0.0,,0.0,,
10127,317100 ,E006602,2005JJ00,,0.0,,0.0,,
10128,317100 ,E006602,2006JJ00,,0.0,,0.0,,
10129,317100 ,E006602,2007JJ00,,0.0,,0.0,,
10130,317100 ,E006602,2008JJ00,,0.0,,0.0,,
10131,317100 ,E006602,2009JJ00,,0.0,,0.0,,
10132,317100 ,E006602,2010JJ00,,0.0,,0.0,,
10133,317100 ,E006602,2011JJ00,,0.0,,0.0,,
10134,317100 ,E006602,2012JJ00,,0.0,,0.0,,
10135,317100 ,E006602,2013JJ00,,0.0,,0.0,,
10136,317100 ,E006602,2014JJ00,,0.0,,0.0,,
10137,317100 ,E006602,2015JJ00,,0.0,,0.0,,
10138,317100 ,E006602,2016JJ00,,0.0,,0.0,,
10139,317100 ,E006602,2017JJ00,,0.0,,0.0,,
10140,317100 ,E006602,2018JJ00,,0.0,,0.0,,
10141,317100 ,E006602,2019JJ00,,0.0,,0.0,,
10142,317100 ,E006602,2020JJ00,,0.0,,0.0,,
10143,317100 ,E006587,2000JJ00,0.0,,,,,
10144,317100 ,E006587,2001JJ00,0.0,,,,,
10145,317100 ,E006587,2002JJ00,0.0,,,,,
10146,317100 ,E006587,2003JJ00,0.0,,,,,
10147,317100 ,E006587,2004JJ00,0.0,,,,,
10148,317100 ,E006587,2005JJ00,0.0,,,,,
10149,317100 ,E006587,2006JJ00,0.0,,,,,
10150,317100 ,E006587,2007JJ00,0.0,,,,,
10151,317100 ,E006587,2008JJ00,0.0,,,,,
10152,317100 ,E006587,2009JJ00,0.0,,,,,
10153,317100 ,E006587,2010JJ00,0.0,,,,,
10154,317100 ,E006587,2011JJ00,0.0,,,,,
10155,317100 ,E006587,2012JJ00,0.0,,,,,
10156,317100 ,E006587,2013JJ00,0.0,,,,,
10157,317100 ,E006587,2014JJ00,0.0,,,,,
10158,317100 ,E006587,2015JJ00,0.0,,,,,
10159,317100 ,E006587,2016JJ00,0.0,,,,,
10160,317100 ,E006587,2017JJ00,0.0,,,,,
10161,317100 ,E006587,2018JJ00,0.0,,,,,
10162,317100 ,E006587,2019JJ00,0.0,,,,,
10163,317100 ,E006587,2020JJ00,0.0,,,,,
10164,317100 ,E006588,2000JJ00,0.0,,,,,
10165,317100 ,E006588,2001JJ00,0.0,,,,,
10166,317100 ,E006588,2002JJ00,0.0,,,,,
10167,317100 ,E006588,2003JJ00,0.0,,,,,
10168,317100 ,E006588,2004JJ00,0.0,,,,,
10169,317100 ,E006588,2005JJ00,0.0,,,,,
10170,317100 ,E006588,2006JJ00,0.0,,,,,
10171,317100 ,E006588,2007JJ00,0.0,,,,,
10172,317100 ,E006588,2008JJ00,0.0,,,,,
10173,317100 ,E006588,2009JJ00,0.0,,,,,
10174,317100 ,E006588,2010JJ00,0.0,,,,,
10175,317100 ,E006588,2011JJ00,0.0,,,,,
10176,317100 ,E006588,2012JJ00,0.0,,,,,
10177,317100 ,E006588,2013JJ00,0.0,,,,,
10178,317100 ,E006588,2014JJ00,0.0,,,,,
10179,317100 ,E006588,2015JJ00,0.0,,,,,
10180,317100 ,E006588,2016JJ00,0.0,,,,,
10181,317100 ,E006588,2017JJ00,0.0,,,,,
10182,317100 ,E006588,2018JJ00,0.0,,,,,
10183,317100 ,E006588,2019JJ00,0.0,,,,,
10184,317100 ,E006588,2020JJ00,0.0,,,,,
10185,317100 ,E006589,2000JJ00,0.0,,,,,
10186,317100 ,E006589,2001JJ00,0.0,,,,,
10187,317100 ,E006589,2002JJ00,0.0,,,,,
10188,317100 ,E006589,2003JJ00,0.0,,,,,
10189,317100 ,E006589,2004JJ00,0.0,,,,,
10190,317100 ,E006589,2005JJ00,0.0,,,,,
10191,317100 ,E006589,2006JJ00,0.0,,,,,
10192,317100 ,E006589,2007JJ00,0.0,,,,,
10193,317100 ,E006589,2008JJ00,0.0,,,,,
10194,317100 ,E006589,2009JJ00,0.0,,,,,
10195,317100 ,E006589,2010JJ00,0.0,,,,,
10196,317100 ,E006589,2011JJ00,0.0,,,,,
10197,317100 ,E006589,2012JJ00,0.0,,,,,
10198,317100 ,E006589,2013JJ00,0.0,,,,,
10199,317100 ,E006589,2014JJ00,0.0,,,,,
10200,317100 ,E006589,2015JJ00,0.0,,,,,
10201,317100 ,E006589,2016JJ00,0.0,,,,,
10202,317100 ,E006589,2017JJ00,0.0,,,,,
10203,317100 ,E006589,2018JJ00,0.0,,,,,
10204,317100 ,E006589,2019JJ00,0.0,,,,,
10205,317100 ,E006589,2020JJ00,0.0,,,,,
10206,317100 ,A048077,2000JJ00,0.0,,,,,
10207,317100 ,A048077,2001JJ00,0.0,,,,,
10208,317100 ,A048077,2002JJ00,0.0,,,,,
10209,317100 ,A048077,2003JJ00,0.0,,,,,
10210,317100 ,A048077,2004JJ00,0.0,,,,,
10211,317100 ,A048077,2005JJ00,0.0,,,,,
10212,317100 ,A048077,2006JJ00,0.0,,,,,
10213,317100 ,A048077,2007JJ00,0.0,,,,,
10214,317100 ,A048077,2008JJ00,0.0,,,,,
10215,317100 ,A048077,2009JJ00,0.0,,,,,
10216,317100 ,A048077,2010JJ00,0.0,,,,,
10217,317100 ,A048077,2011JJ00,0.0,,,,,
10218,317100 ,A048077,2012JJ00,0.0,,,,,
10219,317100 ,A048077,2013JJ00,0.0,,,,,
10220,317100 ,A048077,2014JJ00,0.0,,,,,
10221,317100 ,A048077,2015JJ00,0.0,,,,,
10222,317100 ,A048077,2016JJ00,0.0,,,,,
10223,317100 ,A048077,2017JJ00,0.0,,,,,
10224,317100 ,A048077,2018JJ00,0.0,,,,,
10225,317100 ,A048077,2019JJ00,0.0,,,,,
10226,317100 ,A048077,2020JJ00,0.0,,,,,
10227,317100 ,A048078,2000JJ00,0.0,,,,,
10228,317100 ,A048078,2001JJ00,0.0,,,,,
10229,317100 ,A048078,2002JJ00,0.0,,,,,
10230,317100 ,A048078,2003JJ00,0.0,,,,,
10231,317100 ,A048078,2004JJ00,0.0,,,,,
10232,317100 ,A048078,2005JJ00,0.0,,,,,
10233,317100 ,A048078,2006JJ00,0.0,,,,,
10234,317100 ,A048078,2007JJ00,0.0,,,,,
10235,317100 ,A048078,2008JJ00,0.0,,,,,
10236,317100 ,A048078,2009JJ00,0.0,,,,,
10237,317100 ,A048078,2010JJ00,0.0,,,,,
10238,317100 ,A048078,2011JJ00,0.0,,,,,
10239,317100 ,A048078,2012JJ00,0.0,,,,,
10240,317100 ,A048078,2013JJ00,0.0,,,,,
10241,317100 ,A048078,2014JJ00,0.0,,,,,
10242,317100 ,A048078,2015JJ00,0.0,,,,,
10243,317100 ,A048078,2016JJ00,0.0,,,,,
10244,317100 ,A048078,2017JJ00,0.0,,,,,
10245,317100 ,A048078,2018JJ00,0.0,,,,,
10246,317100 ,A048078,2019JJ00,0.0,,,,,
10247,317100 ,A048078,2020JJ00,0.0,,,,,
10248,317100 ,E006461,2000JJ00,,0.0,,0.0,,
10249,317100 ,E006461,2001JJ00,,0.0,,0.0,,
10250,317100 ,E006461,2002JJ00,,0.0,,0.0,,
10251,317100 ,E006461,2003JJ00,,0.0,,0.0,,
10252,317100 ,E006461,2004JJ00,,0.0,,0.0,,
10253,317100 ,E006461,2005JJ00,,0.0,,0.0,,
10254,317100 ,E006461,2006JJ00,,0.0,,0.0,,
10255,317100 ,E006461,2007JJ00,,0.0,,0.0,,
10256,317100 ,E006461,2008JJ00,,0.0,,0.0,,
10257,317100 ,E006461,2009JJ00,,0.0,,0.0,,
10258,317100 ,E006461,2010JJ00,,0.0,,0.0,,
10259,317100 ,E006461,2011JJ00,,0.0,,0.0,,
10260,317100 ,E006461,2012JJ00,,0.0,,0.0,,
10261,317100 ,E006461,2013JJ00,,0.0,,0.0,,
10262,317100 ,E006461,2014JJ00,,0.0,,0.0,,
10263,317100 ,E006461,2015JJ00,,0.0,,0.0,,
10264,317100 ,E006461,2016JJ00,,0.0,,0.0,,
10265,317100 ,E006461,2017JJ00,,0.0,,0.0,,
10266,317100 ,E006461,2018JJ00,,0.0,,0.0,,
10267,317100 ,E006461,2019JJ00,,0.0,,0.0,,
10268,317100 ,E006461,2020JJ00,,0.0,,0.0,,
10269,317100 ,A048080,2000JJ00,,0.0,,0.0,,
10270,317100 ,A048080,2001JJ00,,0.0,,0.0,,
10271,317100 ,A048080,2002JJ00,,0.0,,0.0,,
10272,317100 ,A048080,2003JJ00,,0.0,,0.0,,
10273,317100 ,A048080,2004JJ00,,0.0,,0.0,,
10274,317100 ,A048080,2005JJ00,,0.0,,0.0,,
10275,317100 ,A048080,2006JJ00,,0.0,,0.0,,
10276,317100 ,A048080,2007JJ00,,0.0,,0.0,,
10277,317100 ,A048080,2008JJ00,,0.0,,0.0,,
10278,317100 ,A048080,2009JJ00,,0.0,,0.0,,
10279,317100 ,A048080,2010JJ00,,0.0,,0.0,,
10280,317100 ,A048080,2011JJ00,,0.0,,0.0,,
10281,317100 ,A048080,2012JJ00,,0.0,,0.0,,
10282,317100 ,A048080,2013JJ00,,0.0,,0.0,,
10283,317100 ,A048080,2014JJ00,,0.0,,0.0,,
10284,317100 ,A048080,2015JJ00,,0.0,,0.0,,
10285,317100 ,A048080,2016JJ00,,0.0,,0.0,,
10286,317100 ,A048080,2017JJ00,,0.0,,0.0,,
10287,317100 ,A048080,2018JJ00,,0.0,,0.0,,
10288,317100 ,A048080,2019JJ00,,0.0,,0.0,,
10289,317100 ,A048080,2020JJ00,,0.0,,0.0,,
10290,317100 ,E006477,2000JJ00,,0.0,,0.0,,
10291,317100 ,E006477,2001JJ00,,0.0,,0.0,,
10292,317100 ,E006477,2002JJ00,,0.0,,0.0,,
10293,317100 ,E006477,2003JJ00,,0.0,,0.0,,
10294,317100 ,E006477,2004JJ00,,0.0,,0.0,,
10295,317100 ,E006477,2005JJ00,,0.0,,0.0,,
10296,317100 ,E006477,2006JJ00,,0.0,,0.0,,
10297,317100 ,E006477,2007JJ00,,0.0,,0.0,,
10298,317100 ,E006477,2008JJ00,,0.0,,0.0,,
10299,317100 ,E006477,2009JJ00,,0.0,,0.0,,
10300,317100 ,E006477,2010JJ00,,0.0,,0.0,,
10301,317100 ,E006477,2011JJ00,,0.0,,0.0,,
10302,317100 ,E006477,2012JJ00,,0.0,,0.0,,
10303,317100 ,E006477,2013JJ00,,0.0,,0.0,,
10304,317100 ,E006477,2014JJ00,,0.0,,0.0,,
10305,317100 ,E006477,2015JJ00,,0.0,,0.0,,
10306,317100 ,E006477,2016JJ00,,0.0,,0.0,,
10307,317100 ,E006477,2017JJ00,,0.0,,0.0,,
10308,317100 ,E006477,2018JJ00,,0.0,,0.0,,
10309,317100 ,E006477,2019JJ00,,0.0,,0.0,,
10310,317100 ,E006477,2020JJ00,,0.0,,0.0,,
10311,317100 ,E007021,2000JJ00,,0.0,,0.0,,
10312,317100 ,E007021,2001JJ00,,0.0,,0.0,,
10313,317100 ,E007021,2002JJ00,,0.0,,0.0,,
10314,317100 ,E007021,2003JJ00,,0.0,,0.0,,
10315,317100 ,E007021,2004JJ00,,0.0,,0.0,,
10316,317100 ,E007021,2005JJ00,,0.0,,0.0,,
10317,317100 ,E007021,2006JJ00,,0.0,,0.0,,
10318,317100 ,E007021,2007JJ00,,0.0,,0.0,,
10319,317100 ,E007021,2008JJ00,,0.0,,0.0,,
10320,317100 ,E007021,2009JJ00,,0.0,,0.0,,
10321,317100 ,E007021,2010JJ00,,0.0,,0.0,,
10322,317100 ,E007021,2011JJ00,,0.0,,0.0,,
10323,317100 ,E007021,2012JJ00,,0.0,,0.0,,
10324,317100 ,E007021,2013JJ00,,0.0,,0.0,,
10325,317100 ,E007021,2014JJ00,,0.0,,0.0,,
10326,317100 ,E007021,2015JJ00,,0.0,,0.0,,
10327,317100 ,E007021,2016JJ00,,0.0,,0.0,,
10328,317100 ,E007021,2017JJ00,,0.0,,0.0,,
10329,317100 ,E007021,2018JJ00,,0.0,,0.0,,
10330,317100 ,E007021,2019JJ00,,0.0,,0.0,,
10331,317100 ,E007021,2020JJ00,,0.0,,0.0,,
10332,317100 ,E006480,2000JJ00,,0.0,,0.0,,
10333,317100 ,E006480,2001JJ00,,0.0,,0.0,,
10334,317100 ,E006480,2002JJ00,,0.0,,0.0,,
10335,317100 ,E006480,2003JJ00,,0.0,,0.0,,
10336,317100 ,E006480,2004JJ00,,0.0,,0.0,,
10337,317100 ,E006480,2005JJ00,,0.0,,0.0,,
10338,317100 ,E006480,2006JJ00,,0.0,,0.0,,
10339,317100 ,E006480,2007JJ00,,0.0,,0.0,,
10340,317100 ,E006480,2008JJ00,,0.0,,0.0,,
10341,317100 ,E006480,2009JJ00,,0.0,,0.0,,
10342,317100 ,E006480,2010JJ00,,0.0,,0.0,,
10343,317100 ,E006480,2011JJ00,,0.0,,0.0,,
10344,317100 ,E006480,2012JJ00,,0.0,,0.0,,
10345,317100 ,E006480,2013JJ00,,0.0,,0.0,,
10346,317100 ,E006480,2014JJ00,,0.0,,0.0,,
10347,317100 ,E006480,2015JJ00,,0.0,,0.0,,
10348,317100 ,E006480,2016JJ00,,0.0,,0.0,,
10349,317100 ,E006480,2017JJ00,,0.0,,0.0,,
10350,317100 ,E006480,2018JJ00,,0.0,,0.0,,
10351,317100 ,E006480,2019JJ00,,0.0,,0.0,,
10352,317100 ,E006480,2020JJ00,,0.0,,0.0,,
10353,317100 ,E006560,2000JJ00,,24.9,,0.0,,
10354,317100 ,E006560,2001JJ00,,23.5,,0.0,,
10355,317100 ,E006560,2002JJ00,,24.5,,0.0,,
10356,317100 ,E006560,2003JJ00,,23.2,,0.0,,
10357,317100 ,E006560,2004JJ00,,22.7,,0.0,,
10358,317100 ,E006560,2005JJ00,,23.8,,0.0,,
10359,317100 ,E006560,2006JJ00,,22.7,,0.0,,
10360,317100 ,E006560,2007JJ00,,21.0,,0.0,,
10361,317100 ,E006560,2008JJ00,,18.8,,0.0,,
10362,317100 ,E006560,2009JJ00,,18.4,,0.0,,
10363,317100 ,E006560,2010JJ00,,19.9,,0.0,,
10364,317100 ,E006560,2011JJ00,,17.6,,0.0,,
10365,317100 ,E006560,2012JJ00,,18.0,,0.0,,
10366,317100 ,E006560,2013JJ00,,17.3,,0.0,,
10367,317100 ,E006560,2014JJ00,,16.2,,0.0,,
10368,317100 ,E006560,2015JJ00,,16.4,,0.0,,
10369,317100 ,E006560,2016JJ00,,16.6,,0.0,,
10370,317100 ,E006560,2017JJ00,,17.1,,0.0,,
10371,317100 ,E006560,2018JJ00,,14.6,,0.0,,
10372,317100 ,E006560,2019JJ00,,13.3,,0.0,,
10373,317100 ,E006560,2020JJ00,,13.0,,0.0,,
10374,317100 ,E006510,2000JJ00,,0.0,,0.0,,
10375,317100 ,E006510,2001JJ00,,0.0,,0.0,,
10376,317100 ,E006510,2002JJ00,,0.0,,0.0,,
10377,317100 ,E006510,2003JJ00,,0.0,,0.0,,
10378,317100 ,E006510,2004JJ00,,0.0,,0.0,,
10379,317100 ,E006510,2005JJ00,,0.0,,0.0,,
10380,317100 ,E006510,2006JJ00,,0.0,,0.0,,
10381,317100 ,E006510,2007JJ00,,0.0,,0.0,,
10382,317100 ,E006510,2008JJ00,,0.0,,0.0,,
10383,317100 ,E006510,2009JJ00,,0.0,,0.0,,
10384,317100 ,E006510,2010JJ00,,0.0,,0.0,,
10385,317100 ,E006510,2011JJ00,,0.0,,0.0,,
10386,317100 ,E006510,2012JJ00,,0.0,,0.0,,
10387,317100 ,E006510,2013JJ00,,0.0,,0.0,,
10388,317100 ,E006510,2014JJ00,,0.0,,0.0,,
10389,317100 ,E006510,2015JJ00,,0.0,,0.0,,
10390,317100 ,E006510,2016JJ00,,0.0,,0.0,,
10391,317100 ,E006510,2017JJ00,,0.0,,0.0,,
10392,317100 ,E006510,2018JJ00,,0.0,,0.0,,
10393,317100 ,E006510,2019JJ00,,0.0,,0.0,,
10394,317100 ,E006510,2020JJ00,,0.0,,0.0,,
10395,317100 ,A048081,2000JJ00,,0.0,,0.0,,
10396,317100 ,A048081,2001JJ00,,0.0,,0.0,,
10397,317100 ,A048081,2002JJ00,,0.0,,0.0,,
10398,317100 ,A048081,2003JJ00,,0.0,,0.0,,
10399,317100 ,A048081,2004JJ00,,0.0,,0.0,,
10400,317100 ,A048081,2005JJ00,,0.0,,0.0,,
10401,317100 ,A048081,2006JJ00,,0.0,,0.0,,
10402,317100 ,A048081,2007JJ00,,0.0,,0.0,,
10403,317100 ,A048081,2008JJ00,,0.0,,0.0,,
10404,317100 ,A048081,2009JJ00,,0.0,,0.0,,
10405,317100 ,A048081,2010JJ00,,0.0,,0.0,,
10406,317100 ,A048081,2011JJ00,,0.0,,0.0,,
10407,317100 ,A048081,2012JJ00,,0.0,,0.0,,
10408,317100 ,A048081,2013JJ00,,0.0,,0.0,,
10409,317100 ,A048081,2014JJ00,,0.0,,0.0,,
10410,317100 ,A048081,2015JJ00,,0.0,,0.0,,
10411,317100 ,A048081,2016JJ00,,0.0,,0.0,,
10412,317100 ,A048081,2017JJ00,,0.0,,0.0,,
10413,317100 ,A048081,2018JJ00,,0.0,,0.0,,
10414,317100 ,A048081,2019JJ00,,0.0,,0.0,,
10415,317100 ,A048081,2020JJ00,,0.0,,0.0,,
10416,317100 ,E006504,2000JJ00,,0.0,,0.0,,
10417,317100 ,E006504,2001JJ00,,0.0,,0.0,,
10418,317100 ,E006504,2002JJ00,,0.0,,0.0,,
10419,317100 ,E006504,2003JJ00,,0.0,,0.0,,
10420,317100 ,E006504,2004JJ00,,0.0,,0.0,,
10421,317100 ,E006504,2005JJ00,,0.0,,0.0,,
10422,317100 ,E006504,2006JJ00,,0.0,,0.0,,
10423,317100 ,E006504,2007JJ00,,0.0,,0.0,,
10424,317100 ,E006504,2008JJ00,,0.0,,0.0,,
10425,317100 ,E006504,2009JJ00,,0.0,,0.0,,
10426,317100 ,E006504,2010JJ00,,0.0,,0.0,,
10427,317100 ,E006504,2011JJ00,,0.0,,0.0,,
10428,317100 ,E006504,2012JJ00,,0.0,,0.0,,
10429,317100 ,E006504,2013JJ00,,0.0,,0.0,,
10430,317100 ,E006504,2014JJ00,,0.0,,0.0,,
10431,317100 ,E006504,2015JJ00,,0.0,,0.0,,
10432,317100 ,E006504,2016JJ00,,0.0,,0.0,,
10433,317100 ,E006504,2017JJ00,,0.0,,0.0,,
10434,317100 ,E006504,2018JJ00,,0.0,,0.0,,
10435,317100 ,E006504,2019JJ00,,0.0,,0.0,,
10436,317100 ,E006504,2020JJ00,,0.0,,0.0,,
10437,317100 ,E006529,2000JJ00,,0.3,,0.0,,
10438,317100 ,E006529,2001JJ00,,0.3,,0.0,,
10439,317100 ,E006529,2002JJ00,,0.3,,0.0,,
10440,317100 ,E006529,2003JJ00,,0.3,,0.0,,
10441,317100 ,E006529,2004JJ00,,0.3,,0.0,,
10442,317100 ,E006529,2005JJ00,,0.3,,0.0,,
10443,317100 ,E006529,2006JJ00,,0.3,,0.0,,
10444,317100 ,E006529,2007JJ00,,0.3,,0.0,,
10445,317100 ,E006529,2008JJ00,,0.3,,0.0,,
10446,317100 ,E006529,2009JJ00,,0.3,,0.0,,
10447,317100 ,E006529,2010JJ00,,0.3,,0.0,,
10448,317100 ,E006529,2011JJ00,,0.3,,0.0,,
10449,317100 ,E006529,2012JJ00,,0.2,,0.0,,
10450,317100 ,E006529,2013JJ00,,0.2,,0.0,,
10451,317100 ,E006529,2014JJ00,,0.2,,0.0,,
10452,317100 ,E006529,2015JJ00,,0.2,,0.0,,
10453,317100 ,E006529,2016JJ00,,0.2,,0.0,,
10454,317100 ,E006529,2017JJ00,,0.2,,0.0,,
10455,317100 ,E006529,2018JJ00,,0.2,,0.0,,
10456,317100 ,E006529,2019JJ00,,0.3,,0.0,,
10457,317100 ,E006529,2020JJ00,,0.2,,0.0,,
10458,317100 ,E006533,2000JJ00,,0.0,,0.0,,
10459,317100 ,E006533,2001JJ00,,0.0,,0.0,,
10460,317100 ,E006533,2002JJ00,,0.0,,0.0,,
10461,317100 ,E006533,2003JJ00,,0.0,,0.0,,
10462,317100 ,E006533,2004JJ00,,0.0,,0.0,,
10463,317100 ,E006533,2005JJ00,,0.0,,0.0,,
10464,317100 ,E006533,2006JJ00,,0.0,,0.0,,
10465,317100 ,E006533,2007JJ00,,0.0,,0.0,,
10466,317100 ,E006533,2008JJ00,,0.0,,0.0,,
10467,317100 ,E006533,2009JJ00,,0.0,,0.0,,
10468,317100 ,E006533,2010JJ00,,0.0,,0.0,,
10469,317100 ,E006533,2011JJ00,,0.0,,0.0,,
10470,317100 ,E006533,2012JJ00,,0.0,,0.0,,
10471,317100 ,E006533,2013JJ00,,0.0,,0.0,,
10472,317100 ,E006533,2014JJ00,,0.0,,0.0,,
10473,317100 ,E006533,2015JJ00,,0.0,,0.0,,
10474,317100 ,E006533,2016JJ00,,0.0,,0.0,,
10475,317100 ,E006533,2017JJ00,,0.0,,0.0,,
10476,317100 ,E006533,2018JJ00,,0.0,,0.0,,
10477,317100 ,E006533,2019JJ00,,0.0,,0.0,,
10478,317100 ,E006533,2020JJ00,,0.0,,0.0,,
10479,317100 ,E006534,2000JJ00,,0.0,,0.0,,
10480,317100 ,E006534,2001JJ00,,0.0,,0.0,,
10481,317100 ,E006534,2002JJ00,,0.0,,0.0,,
10482,317100 ,E006534,2003JJ00,,0.0,,0.0,,
10483,317100 ,E006534,2004JJ00,,0.0,,0.0,,
10484,317100 ,E006534,2005JJ00,,0.0,,0.0,,
10485,317100 ,E006534,2006JJ00,,0.0,,0.0,,
10486,317100 ,E006534,2007JJ00,,0.0,,0.0,,
10487,317100 ,E006534,2008JJ00,,0.0,,0.0,,
10488,317100 ,E006534,2009JJ00,,0.0,,0.0,,
10489,317100 ,E006534,2010JJ00,,0.0,,0.0,,
10490,317100 ,E006534,2011JJ00,,0.0,,0.0,,
10491,317100 ,E006534,2012JJ00,,0.0,,0.0,,
10492,317100 ,E006534,2013JJ00,,0.0,,0.0,,
10493,317100 ,E006534,2014JJ00,,0.0,,0.0,,
10494,317100 ,E006534,2015JJ00,,0.0,,0.0,,
10495,317100 ,E006534,2016JJ00,,0.0,,0.0,,
10496,317100 ,E006534,2017JJ00,,0.0,,0.0,,
10497,317100 ,E006534,2018JJ00,,0.0,,0.0,,
10498,317100 ,E006534,2019JJ00,,0.0,,0.0,,
10499,317100 ,E006534,2020JJ00,,0.0,,0.0,,
10500,317100 ,E006526,2000JJ00,,,,,,
10501,317100 ,E006526,2001JJ00,,,,,,
10502,317100 ,E006526,2002JJ00,,,,,,
10503,317100 ,E006526,2003JJ00,,,,,,
10504,317100 ,E006526,2004JJ00,,,,,,
10505,317100 ,E006526,2005JJ00,,,,,,
10506,317100 ,E006526,2006JJ00,,,,,,
10507,317100 ,E006526,2007JJ00,,,,,,
10508,317100 ,E006526,2008JJ00,,,,,,
10509,317100 ,E006526,2009JJ00,,,,,,
10510,317100 ,E006526,2010JJ00,,,,,,
10511,317100 ,E006526,2011JJ00,,,,,,
10512,317100 ,E006526,2012JJ00,,,,,,
10513,317100 ,E006526,2013JJ00,,,,,,
10514,317100 ,E006526,2014JJ00,,,,,,
10515,317100 ,E006526,2015JJ00,,,,,,
10516,317100 ,E006526,2016JJ00,,,,,,
10517,317100 ,E006526,2017JJ00,,,,,,
10518,317100 ,E006526,2018JJ00,,,,,,
10519,317100 ,E006526,2019JJ00,,,,,,
10520,317100 ,E006526,2020JJ00,,,,,,
10521,317100 ,A048082,2000JJ00,,0.1,,0.0,,
10522,317100 ,A048082,2001JJ00,,0.1,,0.0,,
10523,317100 ,A048082,2002JJ00,,0.1,,0.0,,
10524,317100 ,A048082,2003JJ00,,0.1,,0.0,,
10525,317100 ,A048082,2004JJ00,,0.0,,0.0,,
10526,317100 ,A048082,2005JJ00,,0.0,,0.0,,
10527,317100 ,A048082,2006JJ00,,0.1,,0.0,,
10528,317100 ,A048082,2007JJ00,,0.1,,0.0,,
10529,317100 ,A048082,2008JJ00,,0.1,,0.0,,
10530,317100 ,A048082,2009JJ00,,0.0,,0.0,,
