ID,SBI93,Grootteklassen,Perioden,Bedrijven_1,WerkzamePersonen_2,Werknemers_3,VerloondeSocialeVerzekeringsdagen_4,GewerkteDagen_5,Totaal_6,ProductieBouwbedrijf_7,OmzetHandelEnOverigeOpbrengsten_8,Totaal_9,Totaal_10,VoorBouwactiviteiten_11,VoorHandelEnOvActiviteiten_12,BetalingenAanOnderaannemers_13,KostenEnergieverbruik_14,OverigeBedrijfskosten_15,Totaal_16,Arbeidskosten_17,SubsidiesEnHeffingen_18,Totaal_19,SaldoInterest_20,SaldoBatenEnLasten_21,SaldoVoorzieningen_22,AfschrijvingenOpVasteActiva_23,SaldoBouwactiviteitenBuitenland_24,ResultaatVoorBelastingen_25,CodeBedrijfsactiviteit_26
253,4523  ,T,1998JJ00,2828,36.0,34.0,7832.0,6925.0,4642.0,4520.0,122.0,3179.0,1359.0,1256.0,19.0,1180.0,19.0,641.0,1463.0,1210.0,2.0,251.0,0.0,7.0,-9.0,122.0,44.0,172.0,4523  
254,4523  ,T,1999JJ00,3069,37.0,35.0,8018.0,7120.0,5303.0,5175.0,128.0,3728.0,1608.0,1491.0,32.0,1386.0,18.0,734.0,1575.0,1284.0,-2.0,290.0,3.0,10.0,5.0,123.0,57.0,241.0,4523  
255,4523  ,K,1997JJ00,2185,7.0,6.0,1258.0,1082.0,509.0,485.0,24.0,288.0,125.0,0.0,0.0,90.0,1.0,74.0,221.0,140.0,2.0,79.0,-3.0,0.0,0.0,21.0,5.0,59.0,4523  
256,4523  ,K,1998JJ00,2241,6.0,5.0,1006.0,891.0,406.0,375.0,31.0,207.0,84.0,0.0,0.0,58.0,0.0,65.0,199.0,121.0,0.0,77.0,15.0,0.0,0.0,18.0,3.0,76.0,4523  
257,4523  ,K,1999JJ00,2465,6.0,4.0,949.0,856.0,442.0,409.0,32.0,218.0,86.0,0.0,0.0,65.0,1.0,68.0,223.0,121.0,0.0,102.0,16.0,0.0,0.0,20.0,6.0,104.0,4523  
258,4523  ,G,1997JJ00,553,28.0,28.0,6420.0,5599.0,3979.0,3884.0,94.0,2800.0,1165.0,1147.0,18.0,1054.0,16.0,581.0,1179.0,976.0,-1.0,204.0,-12.0,15.0,-7.0,89.0,21.0,133.0,4523  
259,4523  ,G,1998JJ00,587,30.0,30.0,6826.0,6034.0,4236.0,4145.0,91.0,2972.0,1275.0,1256.0,19.0,1122.0,18.0,576.0,1264.0,1089.0,1.0,174.0,-15.0,7.0,-8.0,104.0,41.0,95.0,4523  
260,4523  ,G,1999JJ00,604,31.0,31.0,7069.0,6264.0,4861.0,4766.0,96.0,3510.0,1522.0,1491.0,32.0,1321.0,17.0,666.0,1352.0,1163.0,-1.0,187.0,-13.0,9.0,5.0,102.0,50.0,137.0,4523  
261,4523  ,A,1997JJ00,1025,1.0,1.0,115.0,102.0,88.0,83.0,4.0,60.0,25.0,0.0,0.0,24.0,0.0,10.0,28.0,13.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,11.0,4523  
262,4523  ,A,1998JJ00,1101,1.0,0.0,66.0,60.0,61.0,41.0,20.0,28.0,8.0,0.0,0.0,10.0,0.0,10.0,33.0,7.0,0.0,25.0,17.0,0.0,0.0,4.0,0.0,39.0,4523  
263,4523  ,A,1999JJ00,1267,1.0,0.0,95.0,86.0,56.0,50.0,6.0,22.0,8.0,0.0,0.0,5.0,0.0,9.0,34.0,11.0,0.0,24.0,4.0,0.0,0.0,3.0,0.0,25.0,4523  
264,4523  ,B,1997JJ00,1160,6.0,5.0,1143.0,980.0,421.0,401.0,20.0,228.0,99.0,0.0,0.0,66.0,0.0,63.0,193.0,128.0,2.0,64.0,-2.0,0.0,0.0,18.0,5.0,48.0,4523  
265,4523  ,B,1998JJ00,1140,5.0,4.0,940.0,831.0,345.0,334.0,11.0,179.0,76.0,0.0,0.0,49.0,0.0,54.0,166.0,113.0,0.0,52.0,-2.0,0.0,0.0,14.0,3.0,38.0,4523  
266,4523  ,B,1999JJ00,1198,5.0,4.0,854.0,770.0,385.0,358.0,26.0,196.0,77.0,0.0,0.0,59.0,0.0,59.0,188.0,110.0,0.0,79.0,13.0,0.0,0.0,18.0,6.0,79.0,4523  
267,4523  ,C,1997JJ00,521,14.0,14.0,3057.0,2642.0,1478.0,1448.0,29.0,981.0,410.0,400.0,11.0,336.0,4.0,235.0,496.0,406.0,0.0,91.0,-5.0,4.0,-2.0,38.0,10.0,60.0,4523  
268,4523  ,C,1998JJ00,551,14.0,13.0,3078.0,2688.0,1486.0,1452.0,34.0,964.0,371.0,359.0,12.0,366.0,5.0,227.0,521.0,434.0,0.0,87.0,-7.0,-2.0,-1.0,44.0,6.0,39.0,4523  
269,4523  ,C,1999JJ00,562,14.0,14.0,3182.0,2807.0,1715.0,1663.0,52.0,1168.0,460.0,433.0,26.0,433.0,5.0,275.0,547.0,466.0,0.0,81.0,-6.0,3.0,0.0,44.0,34.0,69.0,4523  
270,4523  ,D,1997JJ00,32,14.0,14.0,3363.0,2957.0,2501.0,2437.0,65.0,1819.0,755.0,747.0,7.0,718.0,12.0,347.0,682.0,569.0,-1.0,114.0,-7.0,10.0,-5.0,52.0,11.0,73.0,4523  
271,4523  ,D,1998JJ00,36,16.0,16.0,3748.0,3346.0,2750.0,2693.0,57.0,2008.0,903.0,897.0,7.0,756.0,14.0,349.0,743.0,655.0,1.0,87.0,-8.0,8.0,-7.0,59.0,35.0,56.0,4523  
272,4523  ,D,1999JJ00,42,17.0,17.0,3887.0,3457.0,3146.0,3103.0,43.0,2342.0,1063.0,1058.0,5.0,888.0,11.0,391.0,805.0,697.0,-1.0,107.0,-7.0,6.0,5.0,58.0,16.0,69.0,4523  
273,45231 ,T,1997JJ00,990,26.0,26.0,5974.0,5249.0,3981.0,3872.0,110.0,2848.0,1193.0,1091.0,16.0,1076.0,15.0,579.0,1134.0,923.0,1.0,209.0,-12.0,14.0,-6.0,93.0,22.0,135.0,45231 
274,45231 ,T,1998JJ00,945,27.0,26.0,6132.0,5449.0,4106.0,4011.0,95.0,2936.0,1267.0,1194.0,18.0,1107.0,18.0,562.0,1170.0,1000.0,2.0,169.0,-15.0,6.0,-9.0,101.0,43.0,93.0,45231 
275,45231 ,T,1999JJ00,982,27.0,27.0,6316.0,5627.0,4693.0,4595.0,98.0,3450.0,1502.0,1418.0,31.0,1299.0,17.0,649.0,1244.0,1064.0,-2.0,178.0,-13.0,9.0,5.0,99.0,55.0,135.0,45231 
276,45231 ,K,1997JJ00,641,3.0,2.0,498.0,435.0,292.0,274.0,18.0,199.0,86.0,0.0,0.0,71.0,0.0,41.0,93.0,60.0,2.0,31.0,-1.0,0.0,0.0,12.0,2.0,20.0,45231 
277,45231 ,K,1998JJ00,584,2.0,1.0,320.0,285.0,191.0,184.0,6.0,133.0,56.0,0.0,0.0,43.0,0.0,34.0,58.0,41.0,0.0,17.0,-1.0,0.0,0.0,8.0,3.0,10.0,45231 
278,45231 ,K,1999JJ00,617,2.0,2.0,335.0,302.0,209.0,201.0,7.0,139.0,53.0,0.0,0.0,49.0,0.0,37.0,70.0,46.0,0.0,24.0,-1.0,0.0,0.0,10.0,6.0,19.0,45231 
279,45231 ,G,1997JJ00,349,24.0,24.0,5476.0,4814.0,3690.0,3598.0,92.0,2649.0,1107.0,1091.0,16.0,1004.0,15.0,538.0,1041.0,863.0,-1.0,178.0,-10.0,14.0,-6.0,80.0,20.0,114.0,45231 
280,45231 ,G,1998JJ00,361,25.0,25.0,5812.0,5164.0,3915.0,3827.0,88.0,2803.0,1212.0,1194.0,18.0,1064.0,18.0,528.0,1112.0,959.0,1.0,152.0,-13.0,6.0,-8.0,93.0,40.0,83.0,45231 
281,45231 ,G,1999JJ00,365,26.0,26.0,5981.0,5325.0,4485.0,4394.0,91.0,3311.0,1449.0,1418.0,31.0,1250.0,16.0,612.0,1173.0,1018.0,-2.0,154.0,-12.0,9.0,5.0,90.0,49.0,116.0,45231 
282,45231 ,A,1997JJ00,314,0.0,0.0,41.0,38.0,61.0,57.0,4.0,49.0,21.0,0.0,0.0,22.0,0.0,6.0,12.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,45231 
283,45231 ,A,1998JJ00,282,0.0,0.0,28.0,26.0,28.0,27.0,0.0,21.0,6.0,0.0,0.0,9.0,0.0,6.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,45231 
284,45231 ,A,1999JJ00,299,0.0,0.0,6.0,5.0,10.0,10.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,45231 
285,45231 ,B,1997JJ00,327,2.0,2.0,456.0,397.0,231.0,217.0,15.0,150.0,65.0,0.0,0.0,49.0,0.0,35.0,81.0,54.0,1.0,25.0,-1.0,0.0,0.0,10.0,2.0,17.0,45231 
286,45231 ,B,1998JJ00,302,1.0,1.0,292.0,260.0,163.0,157.0,6.0,112.0,50.0,0.0,0.0,34.0,0.0,28.0,52.0,38.0,0.0,14.0,-1.0,0.0,0.0,7.0,3.0,7.0,45231 
287,45231 ,B,1999JJ00,318,2.0,1.0,329.0,297.0,198.0,191.0,7.0,132.0,51.0,0.0,0.0,46.0,0.0,34.0,67.0,45.0,0.0,21.0,-1.0,0.0,0.0,9.0,6.0,17.0,45231 
288,45231 ,C,1997JJ00,318,,,,,,,,,,,,,,,,,,,,,,,,,45231 
289,45231 ,C,1998JJ00,326,,,,,,,,,,,,,,,,,,,,,,,,,45231 
290,45231 ,C,1999JJ00,324,,,,,,,,,,,,,,,,,,,,,,,,,45231 
291,45231 ,D,1997JJ00,31,,,,,,,,,,,,,,,,,,,,,,,,,45231 
292,45231 ,D,1998JJ00,35,,,,,,,,,,,,,,,,,,,,,,,,,45231 
293,45231 ,D,1999JJ00,41,,,,,,,,,,,,,,,,,,,,,,,,,45231 
294,45232 ,T,1997JJ00,1748,9.0,8.0,1704.0,1432.0,506.0,497.0,9.0,240.0,96.0,56.0,2.0,69.0,1.0,75.0,266.0,192.0,0.0,73.0,-3.0,0.0,-1.0,18.0,4.0,56.0,45232 
295,45232 ,T,1998JJ00,1883,9.0,8.0,1700.0,1476.0,535.0,509.0,27.0,244.0,91.0,62.0,1.0,73.0,1.0,79.0,292.0,210.0,0.0,83.0,14.0,0.0,0.0,20.0,1.0,79.0,45232 
296,45232 ,T,1999JJ00,2087,9.0,8.0,1703.0,1493.0,609.0,579.0,30.0,279.0,106.0,73.0,1.0,87.0,1.0,85.0,331.0,220.0,0.0,112.0,16.0,0.0,0.0,23.0,1.0,106.0,45232 
297,45232 ,K,1997JJ00,1544,5.0,4.0,760.0,647.0,217.0,211.0,6.0,89.0,39.0,0.0,0.0,19.0,0.0,32.0,128.0,80.0,0.0,47.0,-2.0,0.0,0.0,9.0,2.0,38.0,45232 
298,45232 ,K,1998JJ00,1657,4.0,3.0,686.0,606.0,215.0,191.0,24.0,74.0,28.0,0.0,0.0,16.0,0.0,30.0,140.0,80.0,0.0,60.0,16.0,0.0,0.0,10.0,0.0,67.0,45232 
299,45232 ,K,1999JJ00,1848,4.0,3.0,614.0,553.0,232.0,207.0,25.0,80.0,32.0,0.0,0.0,16.0,0.0,32.0,152.0,74.0,0.0,78.0,18.0,0.0,0.0,11.0,0.0,85.0,45232 
300,45232 ,G,1997JJ00,204,4.0,4.0,944.0,785.0,289.0,287.0,2.0,151.0,58.0,56.0,2.0,49.0,0.0,43.0,138.0,113.0,0.0,26.0,-1.0,1.0,0.0,9.0,2.0,18.0,45232 
301,45232 ,G,1998JJ00,226,5.0,5.0,1015.0,870.0,321.0,318.0,3.0,169.0,63.0,62.0,1.0,58.0,0.0,49.0,152.0,130.0,0.0,22.0,-1.0,0.0,0.0,10.0,1.0,12.0,45232 
302,45232 ,G,1999JJ00,239,5.0,5.0,1089.0,939.0,377.0,372.0,5.0,199.0,74.0,73.0,1.0,71.0,1.0,54.0,178.0,145.0,0.0,34.0,-1.0,0.0,0.0,12.0,1.0,21.0,45232 
303,45232 ,A,1997JJ00,711,1.0,0.0,73.0,64.0,27.0,26.0,0.0,11.0,5.0,0.0,0.0,2.0,0.0,4.0,16.0,7.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,45232 
304,45232 ,A,1998JJ00,819,0.0,0.0,38.0,34.0,33.0,14.0,19.0,7.0,2.0,0.0,0.0,1.0,0.0,4.0,26.0,4.0,0.0,22.0,17.0,0.0,0.0,2.0,0.0,37.0,45232 
305,45232 ,A,1999JJ00,968,1.0,0.0,89.0,80.0,46.0,40.0,5.0,15.0,6.0,0.0,0.0,2.0,0.0,7.0,31.0,10.0,0.0,21.0,4.0,0.0,0.0,2.0,0.0,23.0,45232 
306,45232 ,B,1997JJ00,833,4.0,3.0,687.0,583.0,190.0,184.0,6.0,78.0,34.0,0.0,0.0,17.0,0.0,28.0,112.0,73.0,0.0,39.0,-1.0,0.0,0.0,8.0,2.0,31.0,45232 
307,45232 ,B,1998JJ00,838,4.0,3.0,648.0,572.0,182.0,177.0,5.0,68.0,26.0,0.0,0.0,15.0,0.0,27.0,114.0,76.0,0.0,39.0,-1.0,0.0,0.0,7.0,0.0,30.0,45232 
308,45232 ,B,1999JJ00,880,3.0,2.0,525.0,473.0,187.0,167.0,20.0,64.0,26.0,0.0,0.0,14.0,0.0,25.0,122.0,64.0,0.0,57.0,14.0,0.0,0.0,9.0,0.0,63.0,45232 
309,45232 ,C,1997JJ00,203,,,,,,,,,,,,,,,,,,,,,,,,,45232 
310,45232 ,C,1998JJ00,225,,,,,,,,,,,,,,,,,,,,,,,,,45232 
311,45232 ,C,1999JJ00,238,,,,,,,,,,,,,,,,,,,,,,,,,45232 
312,45232 ,D,1997JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45232 
313,45232 ,D,1998JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45232 
314,45232 ,D,1999JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45232 
315,4524  ,T,1997JJ00,193,4.0,4.0,898.0,827.0,520.0,398.0,122.0,530.0,78.0,72.0,0.0,96.0,16.0,356.0,-9.0,173.0,-3.0,-179.0,-4.0,9.0,-22.0,64.0,357.0,98.0,4524  
316,4524  ,T,1998JJ00,176,4.0,4.0,905.0,824.0,564.0,444.0,119.0,598.0,86.0,83.0,0.0,123.0,16.0,389.0,-34.0,183.0,-4.0,-215.0,-1.0,29.0,0.0,53.0,344.0,104.0,4524  
317,4524  ,T,1999JJ00,172,4.0,4.0,1013.0,897.0,521.0,447.0,74.0,408.0,99.0,92.0,2.0,125.0,13.0,183.0,113.0,208.0,2.0,-92.0,1.0,32.0,-19.0,54.0,252.0,120.0,4524  
318,4524  ,K,1997JJ00,158,0.0,0.0,67.0,62.0,32.0,29.0,4.0,20.0,5.0,0.0,0.0,6.0,0.0,8.0,13.0,10.0,0.0,3.0,-4.0,0.0,0.0,10.0,16.0,5.0,4524  
319,4524  ,K,1998JJ00,140,0.0,0.0,48.0,45.0,34.0,34.0,1.0,21.0,4.0,0.0,0.0,10.0,0.0,7.0,13.0,6.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,4524  
320,4524  ,K,1999JJ00,135,0.0,0.0,65.0,60.0,42.0,38.0,5.0,24.0,5.0,0.0,0.0,6.0,0.0,11.0,19.0,9.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0,5.0,4524  
321,4524  ,G,1997JJ00,35,3.0,3.0,831.0,764.0,488.0,370.0,118.0,510.0,72.0,72.0,0.0,90.0,16.0,348.0,-21.0,163.0,-3.0,-182.0,0.0,9.0,-22.0,54.0,341.0,93.0,4524  
322,4524  ,G,1998JJ00,36,3.0,3.0,857.0,780.0,529.0,411.0,118.0,577.0,83.0,83.0,0.0,113.0,16.0,382.0,-48.0,177.0,-4.0,-221.0,-1.0,29.0,0.0,50.0,344.0,100.0,4524  
323,4524  ,G,1999JJ00,37,4.0,4.0,948.0,837.0,479.0,410.0,69.0,384.0,94.0,92.0,2.0,119.0,13.0,172.0,95.0,198.0,2.0,-102.0,2.0,32.0,-19.0,50.0,251.0,115.0,4524  
324,4524  ,A,1997JJ00,88,0.0,0.0,3.0,3.0,5.0,5.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4524  
325,4524  ,A,1998JJ00,80,0.0,0.0,4.0,3.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4524  
326,4524  ,A,1999JJ00,74,0.0,0.0,9.0,9.0,9.0,8.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4524  
327,4524  ,B,1997JJ00,70,0.0,0.0,64.0,60.0,27.0,23.0,4.0,16.0,5.0,0.0,0.0,4.0,0.0,7.0,11.0,9.0,0.0,1.0,-4.0,0.0,0.0,10.0,16.0,4.0,4524  
328,4524  ,B,1998JJ00,60,0.0,0.0,45.0,41.0,27.0,26.0,1.0,16.0,3.0,0.0,0.0,7.0,0.0,6.0,11.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,4524  
329,4524  ,B,1999JJ00,61,0.0,0.0,55.0,52.0,33.0,29.0,4.0,18.0,5.0,0.0,0.0,5.0,0.0,9.0,15.0,8.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,4.0,4524  
330,4524  ,C,1997JJ00,26,1.0,1.0,115.0,106.0,81.0,80.0,1.0,64.0,14.0,14.0,0.0,31.0,1.0,19.0,18.0,20.0,0.0,-2.0,0.0,0.0,0.0,6.0,15.0,7.0,4524  
331,4524  ,C,1998JJ00,29,1.0,1.0,142.0,132.0,102.0,100.0,1.0,75.0,10.0,10.0,0.0,32.0,2.0,34.0,26.0,25.0,0.0,1.0,2.0,0.0,0.0,7.0,7.0,2.0,4524  
332,4524  ,C,1999JJ00,31,,,,,,,,,,,,,,,,,,,,,,,,,4524  
333,4524  ,D,1997JJ00,9,3.0,3.0,716.0,658.0,407.0,290.0,117.0,446.0,59.0,59.0,0.0,59.0,15.0,329.0,-39.0,143.0,-3.0,-180.0,0.0,9.0,-21.0,47.0,325.0,85.0,4524  
334,4524  ,D,1998JJ00,7,3.0,3.0,715.0,648.0,427.0,310.0,117.0,501.0,73.0,73.0,0.0,80.0,14.0,348.0,-74.0,152.0,-3.0,-222.0,-2.0,29.0,0.0,43.0,336.0,97.0,4524  
335,4524  ,D,1999JJ00,6,,,,,,,,,,,,,,,,,,,,,,,,,4524  
336,4525  ,T,1997JJ00,5293,30.0,27.0,6015.0,5272.0,2239.0,2162.0,78.0,1176.0,506.0,324.0,29.0,357.0,5.0,312.0,1064.0,806.0,1.0,256.0,-15.0,-2.0,-5.0,68.0,32.0,199.0,4525  
337,4525  ,T,1998JJ00,5536,28.0,25.0,5828.0,5128.0,2313.0,2241.0,72.0,1261.0,549.0,356.0,26.0,371.0,5.0,341.0,1053.0,825.0,0.0,227.0,-14.0,0.0,-2.0,69.0,27.0,169.0,4525  
338,4525  ,T,1999JJ00,5998,31.0,27.0,6205.0,5524.0,2642.0,2557.0,85.0,1419.0,604.0,402.0,25.0,437.0,6.0,379.0,1222.0,924.0,-1.0,297.0,-15.0,5.0,-2.0,82.0,34.0,237.0,4525  
339,4525  ,K,1997JJ00,4666,11.0,8.0,1762.0,1580.0,717.0,702.0,16.0,349.0,154.0,0.0,0.0,100.0,1.0,95.0,368.0,212.0,1.0,156.0,-5.0,-1.0,-1.0,25.0,7.0,130.0,4525  
340,4525  ,K,1998JJ00,4886,10.0,7.0,1624.0,1469.0,727.0,711.0,15.0,374.0,167.0,0.0,0.0,103.0,1.0,104.0,353.0,208.0,1.0,143.0,-5.0,-1.0,-2.0,26.0,2.0,112.0,4525  
341,4525  ,K,1999JJ00,5328,11.0,8.0,1634.0,1491.0,778.0,760.0,18.0,393.0,177.0,0.0,0.0,99.0,1.0,117.0,385.0,215.0,-1.0,169.0,-5.0,0.0,0.0,29.0,3.0,138.0,4525  
342,4525  ,G,1997JJ00,627,19.0,19.0,4253.0,3691.0,1522.0,1460.0,62.0,827.0,353.0,324.0,29.0,257.0,4.0,218.0,695.0,594.0,0.0,100.0,-10.0,-1.0,-3.0,43.0,25.0,69.0,4525  
343,4525  ,G,1998JJ00,650,18.0,18.0,4204.0,3659.0,1586.0,1530.0,57.0,886.0,382.0,356.0,26.0,268.0,3.0,236.0,700.0,617.0,0.0,83.0,-10.0,1.0,-1.0,43.0,25.0,57.0,4525  
344,4525  ,G,1999JJ00,670,20.0,20.0,4571.0,4033.0,1864.0,1796.0,68.0,1026.0,427.0,402.0,25.0,338.0,5.0,263.0,837.0,710.0,0.0,128.0,-10.0,5.0,-1.0,54.0,32.0,99.0,4525  
345,4525  ,A,1997JJ00,2694,2.0,1.0,239.0,217.0,130.0,128.0,2.0,59.0,20.0,0.0,0.0,22.0,0.0,17.0,71.0,28.0,0.0,43.0,-1.0,0.0,0.0,5.0,1.0,38.0,4525  
346,4525  ,A,1998JJ00,2932,2.0,1.0,234.0,212.0,139.0,137.0,2.0,65.0,24.0,0.0,0.0,20.0,0.0,22.0,74.0,29.0,0.0,45.0,-1.0,0.0,0.0,5.0,0.0,39.0,4525  
347,4525  ,A,1999JJ00,3323,3.0,1.0,252.0,232.0,163.0,159.0,3.0,76.0,31.0,0.0,0.0,19.0,0.0,26.0,87.0,32.0,0.0,55.0,-1.0,0.0,0.0,6.0,0.0,49.0,4525  
348,4525  ,B,1997JJ00,1972,9.0,7.0,1524.0,1363.0,587.0,574.0,14.0,290.0,134.0,0.0,0.0,78.0,1.0,78.0,298.0,184.0,1.0,113.0,-4.0,0.0,-1.0,20.0,6.0,93.0,4525  
349,4525  ,B,1998JJ00,1954,8.0,6.0,1389.0,1257.0,588.0,574.0,14.0,309.0,143.0,0.0,0.0,83.0,1.0,83.0,279.0,180.0,1.0,98.0,-3.0,-1.0,-1.0,21.0,2.0,74.0,4525  
350,4525  ,B,1999JJ00,2005,8.0,6.0,1381.0,1259.0,615.0,601.0,15.0,317.0,146.0,0.0,0.0,80.0,1.0,91.0,299.0,183.0,-1.0,114.0,-4.0,0.0,0.0,22.0,3.0,90.0,4525  
351,4525  ,C,1997JJ00,611,16.0,16.0,3678.0,3200.0,1294.0,1251.0,43.0,709.0,308.0,288.0,20.0,211.0,3.0,191.0,584.0,509.0,0.0,76.0,-7.0,-1.0,-2.0,36.0,26.0,55.0,4525  
352,4525  ,C,1998JJ00,629,15.0,15.0,3577.0,3109.0,1344.0,1303.0,41.0,763.0,334.0,313.0,21.0,218.0,3.0,210.0,581.0,519.0,0.0,63.0,-8.0,1.0,-1.0,37.0,25.0,43.0,4525  
353,4525  ,C,1999JJ00,650,,,,,,,,,,,,,,,,,,,,,,,,,4525  
354,4525  ,D,1997JJ00,16,2.0,2.0,575.0,492.0,228.0,209.0,19.0,118.0,44.0,36.0,8.0,47.0,0.0,27.0,111.0,86.0,0.0,25.0,-3.0,0.0,-1.0,6.0,0.0,14.0,4525  
355,4525  ,D,1998JJ00,21,3.0,3.0,628.0,549.0,242.0,227.0,15.0,123.0,48.0,43.0,5.0,50.0,0.0,26.0,119.0,98.0,0.0,21.0,-2.0,0.0,0.0,5.0,0.0,14.0,4525  
356,4525  ,D,1999JJ00,20,,,,,,,,,,,,,,,,,,,,,,,,,4525  
357,45251 ,T,1997JJ00,182,1.0,1.0,308.0,273.0,291.0,278.0,13.0,216.0,133.0,91.0,2.0,45.0,1.0,39.0,74.0,48.0,0.0,26.0,-2.0,0.0,0.0,10.0,2.0,15.0,45251 
358,45251 ,T,1998JJ00,173,1.0,1.0,314.0,281.0,287.0,272.0,15.0,210.0,113.0,74.0,5.0,50.0,1.0,47.0,78.0,51.0,0.0,26.0,-2.0,0.0,0.0,10.0,2.0,17.0,45251 
359,45251 ,T,1999JJ00,183,2.0,1.0,329.0,294.0,331.0,319.0,11.0,236.0,132.0,91.0,3.0,54.0,1.0,50.0,95.0,54.0,0.0,41.0,-1.0,1.0,-1.0,13.0,5.0,31.0,45251 
360,45251 ,K,1997JJ00,148,0.0,0.0,71.0,63.0,82.0,74.0,9.0,64.0,39.0,0.0,0.0,14.0,0.0,10.0,19.0,10.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,7.0,45251 
361,45251 ,K,1998JJ00,138,0.0,0.0,75.0,69.0,79.0,72.0,8.0,59.0,34.0,0.0,0.0,14.0,0.0,10.0,21.0,11.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,45251 
362,45251 ,K,1999JJ00,146,0.0,0.0,80.0,74.0,90.0,84.0,6.0,64.0,38.0,0.0,0.0,10.0,0.0,15.0,27.0,12.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,11.0,45251 
363,45251 ,G,1997JJ00,34,1.0,1.0,238.0,209.0,209.0,205.0,4.0,153.0,93.0,91.0,2.0,32.0,1.0,29.0,55.0,39.0,0.0,17.0,-1.0,0.0,0.0,8.0,2.0,9.0,45251 
364,45251 ,G,1998JJ00,35,1.0,1.0,239.0,211.0,208.0,201.0,7.0,151.0,79.0,74.0,5.0,36.0,1.0,37.0,57.0,40.0,0.0,16.0,-1.0,0.0,0.0,7.0,2.0,9.0,45251 
365,45251 ,G,1999JJ00,37,1.0,1.0,249.0,220.0,241.0,236.0,5.0,172.0,93.0,91.0,3.0,43.0,1.0,35.0,69.0,43.0,0.0,26.0,-1.0,0.0,-1.0,10.0,4.0,20.0,45251 
366,45251 ,A,1997JJ00,67,0.0,0.0,4.0,4.0,9.0,8.0,1.0,6.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,45251 
367,45251 ,A,1998JJ00,56,0.0,0.0,3.0,3.0,5.0,5.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45251 
368,45251 ,A,1999JJ00,61,0.0,0.0,2.0,1.0,5.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45251 
369,45251 ,B,1997JJ00,81,0.0,0.0,67.0,60.0,74.0,66.0,8.0,57.0,36.0,0.0,0.0,12.0,0.0,9.0,16.0,9.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,45251 
370,45251 ,B,1998JJ00,82,0.0,0.0,72.0,66.0,74.0,67.0,7.0,55.0,32.0,0.0,0.0,14.0,0.0,10.0,20.0,10.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,7.0,45251 
371,45251 ,B,1999JJ00,85,0.0,0.0,78.0,72.0,84.0,78.0,6.0,59.0,35.0,0.0,0.0,10.0,0.0,14.0,25.0,11.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,10.0,45251 
372,45251 ,C,1997JJ00,33,,,,,,,,,,,,,,,,,,,,,,,,,45251 
373,45251 ,C,1998JJ00,34,,,,,,,,,,,,,,,,,,,,,,,,,45251 
374,45251 ,C,1999JJ00,36,,,,,,,,,,,,,,,,,,,,,,,,,45251 
375,45251 ,D,1997JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45251 
376,45251 ,D,1998JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45251 
377,45251 ,D,1999JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45251 
