ID,BedrijfstakkenBranchesSBI2008,Perioden,OutputBasisprijzen_1,IntermediairVerbruik_2,BrutoToegevoegdeWaardeBasisprijzen_3,OutputBasisprijzen_4,IntermediairVerbruik_5,BrutoToegevoegdeWaardeBasisprijzen_6,OutputBasisprijzen_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,OutputBasisprijzen_10,IntermediairVerbruik_11,BrutoToegevoegdeWaardeBasisprijzen_12,Totaal_13,Lonen_14,SocialePremiesTLVWerkgevers_15,Bruto_16,VerbruikVanVasteActiva_17,Netto_18,Saldo_19,NietProductgebondenBelastingen_20,NietProductgebondenSubsidies_21,BrutoToegevoegdeWaardeBasisprijzen_22
3401,428200 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
3402,428200 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
3403,428200 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
3404,428200 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
3405,428200 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
3406,428200 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
3407,428200 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
3408,428200 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
3409,428200 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
3410,428200 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
3411,428200 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
3412,428200 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
3413,428200 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
3414,428200 ,2019JJ00,,,,,,,,,,,,,,,,,,,,,,
3415,428200 ,2020JJ00,,,,,,,,,,,,,,,,,,,,,,
3416,428200 ,2021JJ00,4568.0,2352.0,2216.0,4568.0,2352.0,2216.0,,,,,,,968.0,759.0,209.0,1973.0,487.0,1486.0,-725.0,8.0,733.0,2216.0
3417,428200 ,2022JJ00,6576.0,3140.0,3436.0,6321.0,2904.0,3417.0,38.4,23.5,54.2,,,,1114.0,862.0,252.0,2654.0,520.0,2134.0,-332.0,15.0,347.0,3436.0
3418,428200 ,2023JJ00,7320.0,3558.0,3762.0,6737.0,3096.0,3641.0,6.6,6.6,6.5,,,,1192.0,932.0,260.0,2770.0,534.0,2236.0,-200.0,17.0,217.0,3762.0
3419,428200 ,2024JJ00,8142.0,3836.0,4306.0,7043.0,3191.0,3857.0,4.5,3.1,5.9,,,,1338.0,1048.0,290.0,3155.0,,,-187.0,24.0,211.0,4306.0
3420,429300 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
3421,429300 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
3422,429300 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
3423,429300 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
3424,429300 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
3425,429300 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
3426,429300 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
3427,429300 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
3428,429300 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
3429,429300 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
3430,429300 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
3431,429300 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
3432,429300 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
3433,429300 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
3434,429300 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
3435,429300 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
3436,429300 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
3437,429300 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
3438,429300 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
3439,429300 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
3440,429300 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
3441,429300 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
3442,429300 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
3443,429300 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
3444,429300 ,2019JJ00,,,,,,,,,,,,,,,,,,,,,,
3445,429300 ,2020JJ00,,,,,,,,,,,,,,,,,,,,,,
3446,429300 ,2021JJ00,2334.0,1154.0,1180.0,2334.0,1154.0,1180.0,,,,,,,985.0,746.0,239.0,375.0,224.0,151.0,-180.0,12.0,192.0,1180.0
3447,429300 ,2022JJ00,2715.0,1483.0,1232.0,2633.0,1284.0,1349.0,12.8,11.3,14.3,,,,1057.0,788.0,269.0,298.0,239.0,59.0,-123.0,13.0,136.0,1232.0
3448,429300 ,2023JJ00,3021.0,1627.0,1394.0,2788.0,1333.0,1462.0,5.9,3.8,8.4,,,,1181.0,887.0,294.0,327.0,271.0,56.0,-114.0,13.0,127.0,1394.0
3449,429300 ,2024JJ00,3233.0,1679.0,1554.0,2892.0,1374.0,1528.0,3.7,3.0,4.5,,,,1305.0,981.0,324.0,354.0,,,-105.0,18.0,123.0,1554.0
3450,430600 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
3451,430600 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
3452,430600 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
3453,430600 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
3454,430600 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
3455,430600 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
3456,430600 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
3457,430600 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
3458,430600 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
3459,430600 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
3460,430600 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
3461,430600 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
3462,430600 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
3463,430600 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
3464,430600 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
3465,430600 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
3466,430600 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
3467,430600 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
3468,430600 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
3469,430600 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
3470,430600 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
3471,430600 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
3472,430600 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
3473,430600 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
3474,430600 ,2019JJ00,,,,,,,,,,,,,,,,,,,,,,
3475,430600 ,2020JJ00,,,,,,,,,,,,,,,,,,,,,,
3476,430600 ,2021JJ00,1974.0,578.0,1396.0,1974.0,578.0,1396.0,,,,,,,465.0,360.0,105.0,1104.0,76.0,1028.0,-173.0,4.0,177.0,1396.0
3477,430600 ,2022JJ00,2722.0,824.0,1898.0,2572.0,692.0,1880.0,30.3,19.7,34.7,,,,460.0,346.0,114.0,1442.0,81.0,1361.0,-4.0,6.0,10.0,1898.0
3478,430600 ,2023JJ00,3150.0,883.0,2267.0,2759.0,696.0,2071.0,7.3,0.6,10.2,,,,508.0,385.0,123.0,1755.0,83.0,1672.0,4.0,6.0,2.0,2267.0
3479,430600 ,2024JJ00,3233.0,867.0,2366.0,2746.0,693.0,2061.0,-0.5,-0.5,-0.5,,,,559.0,416.0,143.0,1802.0,,,5.0,7.0,2.0,2366.0
3480,431100 ,1995JJ00,2166.0,1246.0,920.0,3994.0,2002.0,2058.0,,,,54.2,62.2,44.7,816.0,687.0,129.0,206.0,132.0,74.0,-102.0,10.0,112.0,920.0
3481,431100 ,1996JJ00,2308.0,1379.0,929.0,4136.0,2195.0,1962.0,3.6,9.6,-4.7,55.8,62.8,47.4,836.0,714.0,122.0,205.0,134.0,71.0,-112.0,9.0,121.0,929.0
3482,431100 ,1997JJ00,2664.0,1488.0,1176.0,4617.0,2329.0,2350.0,11.6,6.1,19.8,57.7,63.9,50.0,882.0,764.0,118.0,400.0,141.0,259.0,-106.0,14.0,120.0,1176.0
3483,431100 ,1998JJ00,2894.0,1684.0,1210.0,4833.0,2560.0,2304.0,4.7,9.9,-2.0,59.9,65.8,52.5,964.0,784.0,180.0,360.0,147.0,213.0,-114.0,16.0,130.0,1210.0
3484,431100 ,1999JJ00,3160.0,1902.0,1258.0,5117.0,2817.0,2306.0,5.9,10.0,0.1,61.8,67.5,54.6,1020.0,829.0,191.0,351.0,156.0,195.0,-113.0,15.0,128.0,1258.0
3485,431100 ,2000JJ00,3426.0,2113.0,1313.0,5346.0,2995.0,2344.0,4.5,6.3,1.7,64.1,70.5,56.0,1112.0,898.0,214.0,323.0,172.0,151.0,-122.0,15.0,137.0,1313.0
3486,431100 ,2001JJ00,3732.0,2347.0,1385.0,5578.0,3195.0,2359.0,4.3,6.7,0.6,66.9,73.5,58.7,1171.0,967.0,204.0,350.0,185.0,165.0,-136.0,17.0,153.0,1385.0
3487,431100 ,2002JJ00,3907.0,2387.0,1520.0,5563.0,3177.0,2364.0,-0.3,-0.6,0.2,70.2,75.1,64.3,1217.0,999.0,218.0,432.0,194.0,238.0,-129.0,18.0,147.0,1520.0
3488,431100 ,2003JJ00,4154.0,2585.0,1569.0,5686.0,3350.0,2295.0,2.2,5.4,-2.9,73.1,77.2,68.4,1299.0,1060.0,239.0,399.0,197.0,202.0,-129.0,18.0,147.0,1569.0
3489,431100 ,2004JJ00,4179.0,2654.0,1525.0,5710.0,3402.0,2263.0,0.4,1.5,-1.4,73.2,78.0,67.4,1301.0,1059.0,242.0,370.0,200.0,170.0,-146.0,19.0,165.0,1525.0
3490,431100 ,2005JJ00,4385.0,2754.0,1631.0,5820.0,3442.0,2336.0,1.9,1.2,3.2,75.3,80.0,69.8,1345.0,1101.0,244.0,443.0,203.0,240.0,-157.0,19.0,176.0,1631.0
3491,431100 ,2006JJ00,4651.0,2908.0,1743.0,6009.0,3531.0,2439.0,3.3,2.6,4.4,77.4,82.4,71.5,1375.0,1138.0,237.0,541.0,208.0,333.0,-173.0,22.0,195.0,1743.0
3492,431100 ,2007JJ00,4884.0,3025.0,1859.0,6145.0,3577.0,2533.0,2.3,1.3,3.8,79.5,84.6,73.4,1434.0,1192.0,242.0,600.0,216.0,384.0,-175.0,21.0,196.0,1859.0
3493,431100 ,2008JJ00,5130.0,3117.0,2013.0,6378.0,3657.0,2692.0,3.8,2.2,6.3,80.4,85.2,74.8,1538.0,1267.0,271.0,664.0,224.0,440.0,-189.0,21.0,210.0,2013.0
3494,431100 ,2009JJ00,5210.0,3090.0,2120.0,6393.0,3682.0,2680.0,0.2,0.7,-0.4,81.5,83.9,79.1,1576.0,1307.0,269.0,731.0,233.0,498.0,-187.0,23.0,210.0,2120.0
3495,431100 ,2010JJ00,5344.0,3119.0,2225.0,6393.0,3695.0,2666.0,0.0,0.4,-0.5,83.6,84.4,83.4,1630.0,1343.0,287.0,795.0,243.0,552.0,-200.0,23.0,223.0,2225.0
3496,431100 ,2011JJ00,5564.0,3254.0,2310.0,6510.0,3758.0,2720.0,1.8,1.7,2.0,85.5,86.6,84.9,1648.0,1356.0,292.0,842.0,249.0,593.0,-180.0,24.0,204.0,2310.0
3497,431100 ,2012JJ00,5755.0,3346.0,2409.0,6592.0,3788.0,2772.0,1.3,0.8,1.9,87.3,88.3,86.9,1642.0,1342.0,300.0,943.0,259.0,684.0,-176.0,25.0,201.0,2409.0
3498,431100 ,2013JJ00,5854.0,3414.0,2440.0,6614.0,3843.0,2738.0,0.3,1.5,-1.2,88.5,88.8,89.1,1653.0,1349.0,304.0,919.0,269.0,650.0,-132.0,37.0,169.0,2440.0
3499,431100 ,2014JJ00,6013.0,3477.0,2536.0,6687.0,3924.0,2730.0,1.1,2.1,-0.3,89.9,88.6,92.9,1692.0,1371.0,321.0,975.0,278.0,697.0,-131.0,42.0,173.0,2536.0
3500,431100 ,2015JJ00,6237.0,3627.0,2610.0,6845.0,4087.0,2728.0,2.4,4.1,-0.1,91.1,88.8,95.7,1669.0,1365.0,304.0,1082.0,284.0,798.0,-141.0,27.0,168.0,2610.0
3501,431100 ,2016JJ00,6351.0,3720.0,2631.0,6908.0,4176.0,2705.0,0.9,2.2,-0.8,91.9,89.1,97.3,1724.0,1403.0,321.0,1052.0,286.0,766.0,-145.0,22.0,167.0,2631.0
3502,431100 ,2017JJ00,6608.0,3929.0,2679.0,7079.0,4305.0,2749.0,2.5,3.1,1.6,93.3,91.3,97.5,1799.0,1467.0,332.0,1051.0,292.0,759.0,-171.0,26.0,197.0,2679.0
3503,431100 ,2018JJ00,6878.0,4134.0,2744.0,7251.0,4443.0,2784.0,2.4,3.2,1.3,94.9,93.0,98.6,1940.0,1578.0,362.0,981.0,307.0,674.0,-177.0,25.0,202.0,2744.0
3504,431100 ,2019JJ00,7100.0,4321.0,2779.0,7346.0,4537.0,2786.0,1.3,2.1,0.1,96.7,95.2,99.8,2117.0,1718.0,399.0,828.0,328.0,500.0,-166.0,23.0,189.0,2779.0
3505,431100 ,2020JJ00,5205.0,3504.0,1701.0,5290.0,3653.0,1638.0,-28.0,-19.5,-41.2,98.4,95.9,103.9,2052.0,1646.0,406.0,338.0,346.0,-8.0,-689.0,13.0,702.0,1701.0
3506,431100 ,2021JJ00,5233.0,3597.0,1636.0,5233.0,3597.0,1636.0,-1.1,-1.5,-0.1,100.0,100.0,100.0,2106.0,1693.0,413.0,625.0,369.0,256.0,-1095.0,13.0,1108.0,1636.0
3507,431100 ,2022JJ00,7490.0,4685.0,2805.0,7287.0,4062.0,3225.0,39.3,12.9,97.1,102.8,115.3,87.0,2390.0,1908.0,482.0,781.0,422.0,359.0,-366.0,26.0,392.0,2805.0
3508,431100 ,2023JJ00,8732.0,5499.0,3233.0,8083.0,4460.0,3638.0,10.9,9.8,12.8,108.0,123.3,88.9,2629.0,2109.0,520.0,839.0,474.0,365.0,-235.0,32.0,267.0,3233.0
3509,431100 ,2024JJ00,9580.0,5746.0,3834.0,8403.0,4634.0,3786.0,4.0,3.9,4.1,114.0,124.0,101.3,2914.0,2326.0,588.0,1168.0,,,-248.0,27.0,275.0,3834.0
3510,435500 ,1995JJ00,6480.0,2517.0,3963.0,11627.0,3842.0,7996.0,,,,55.7,65.5,49.6,2444.0,2018.0,426.0,1507.0,431.0,1076.0,12.0,25.0,13.0,3963.0
3511,435500 ,1996JJ00,6623.0,2659.0,3964.0,11572.0,3988.0,7740.0,-0.5,3.8,-3.2,57.2,66.7,51.2,2554.0,2144.0,410.0,1430.0,396.0,1034.0,-20.0,25.0,45.0,3964.0
3512,435500 ,1997JJ00,7039.0,2850.0,4189.0,11897.0,4201.0,7826.0,2.8,5.3,1.1,59.2,67.8,53.5,2707.0,2306.0,401.0,1556.0,408.0,1148.0,-74.0,24.0,98.0,4189.0
3513,435500 ,1998JJ00,7530.0,3044.0,4486.0,12389.0,4427.0,8084.0,4.1,5.4,3.3,60.8,68.8,55.5,2886.0,2289.0,597.0,1697.0,422.0,1275.0,-97.0,27.0,124.0,4486.0
3514,435500 ,1999JJ00,8055.0,3279.0,4776.0,12899.0,4655.0,8359.0,4.1,5.2,3.4,62.4,70.4,57.1,3046.0,2418.0,628.0,1844.0,443.0,1401.0,-114.0,30.0,144.0,4776.0
3515,435500 ,2000JJ00,8713.0,3546.0,5167.0,13339.0,4814.0,8644.0,3.4,3.4,3.4,65.3,73.7,59.8,3314.0,2572.0,742.0,1978.0,482.0,1496.0,-125.0,36.0,161.0,5167.0
3516,435500 ,2001JJ00,9222.0,3743.0,5479.0,13460.0,4970.0,8584.0,0.9,3.2,-0.7,68.5,75.3,63.8,3426.0,2712.0,714.0,2184.0,518.0,1666.0,-131.0,36.0,167.0,5479.0
3517,435500 ,2002JJ00,9601.0,3904.0,5697.0,13394.0,5029.0,8445.0,-0.5,1.2,-1.6,71.7,77.6,67.5,3513.0,2767.0,746.0,2325.0,555.0,1770.0,-141.0,36.0,177.0,5697.0
3518,435500 ,2003JJ00,9775.0,4037.0,5738.0,13133.0,5102.0,8083.0,-1.9,1.5,-4.3,74.4,79.1,71.0,3553.0,2777.0,776.0,2315.0,584.0,1731.0,-130.0,37.0,167.0,5738.0
3519,435500 ,2004JJ00,9991.0,4189.0,5802.0,13090.0,5185.0,7945.0,-0.3,1.6,-1.7,76.3,80.8,73.0,3614.0,2835.0,779.0,2309.0,612.0,1697.0,-121.0,39.0,160.0,5802.0
3520,435500 ,2005JJ00,10256.0,4362.0,5894.0,13236.0,5262.0,8012.0,1.1,1.5,0.8,77.5,82.9,73.6,3619.0,2871.0,748.0,2386.0,645.0,1741.0,-111.0,41.0,152.0,5894.0
3521,435500 ,2006JJ00,10547.0,4514.0,6033.0,13345.0,5290.0,8096.0,0.8,0.5,1.1,79.0,85.3,74.5,3691.0,2927.0,764.0,2455.0,687.0,1768.0,-113.0,41.0,154.0,6033.0
3522,435500 ,2007JJ00,11064.0,4726.0,6338.0,13765.0,5406.0,8409.0,3.1,2.2,3.9,80.4,87.4,75.4,3850.0,3089.0,761.0,2602.0,724.0,1878.0,-114.0,41.0,155.0,6338.0
3523,435500 ,2008JJ00,11606.0,4972.0,6634.0,14037.0,5579.0,8498.0,2.0,3.2,1.1,82.7,89.1,78.1,4031.0,3217.0,814.0,2724.0,771.0,1953.0,-121.0,43.0,164.0,6634.0
3524,435500 ,2009JJ00,11767.0,4974.0,6793.0,13864.0,5656.0,8226.0,-1.2,1.4,-3.2,84.9,87.9,82.6,4241.0,3383.0,858.0,2676.0,807.0,1869.0,-124.0,44.0,168.0,6793.0
3525,435500 ,2010JJ00,11934.0,4973.0,6961.0,13800.0,5642.0,8176.0,-0.5,-0.2,-0.6,86.5,88.1,85.1,4392.0,3519.0,873.0,2694.0,823.0,1871.0,-125.0,43.0,168.0,6961.0
