ID,TypeLozing,IndustrieVolgensSBI93,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,XyleenTotaal_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,Pentachloorfenol_25,ChloorverbAnorgChloridenAlsCl_26,Fluoriden_27,CyanidenAnorganischAlsCN_28,CZV_29
757,I         ,DG        ,1995JJ00  ,73.0,903.0,13.826,20.5,14.379,315.3,,1877.0,5.805,507.0,570.0,4273.0,3597.1,5662.7,10.3,0.9,1994.5,2980.5,62.5,0.0,2.133,0.007,0.001,0.0,0.0,45749.0,0.0,33.0,9510.0
758,I         ,DG        ,2000JJ00  ,144.0,1064.0,75.068,21.9,53.256,349.0,,479.0,4.557,225.0,304.0,3566.0,1299.5,3084.8,2.1,26.1,2072.0,4202.0,71.3,0.0,1.414,0.0,0.0,0.0,0.006,68236.0,37.0,180.0,14273.0
759,I         ,DG        ,2003JJ00  ,173.0,1107.0,115.351,225.6,30.596,359.2,8.0,656.0,13.583,395.0,362.0,3306.0,1260.1,3243.7,0.3,6.5,1248.4,5170.2,811.3,0.0,0.369,0.091,0.001,0.0,0.0,40480.0,48.0,8.0,17755.0
760,I         ,DG        ,2004JJ00  ,150.0,1084.0,201.917,131.3,10.879,353.0,11.6,3257.0,7.904,325.0,194.0,4197.0,2011.8,3132.8,4.1,3.4,883.5,4986.2,563.8,0.0,0.132,0.002,0.0,0.0,0.0,135891.0,50.0,31.0,26897.0
761,I         ,DG        ,2005JJ00  ,107.0,1702.0,439.446,134.8,5.075,944.1,35.9,1292.0,5.157,544.0,209.0,6590.0,888.4,2068.5,47.6,12.6,426.1,5083.7,360.3,0.0,0.118,0.001,0.0,0.0,0.0,77944.0,11.0,49.0,17356.0
762,I         ,DG        ,2006JJ00  ,80.0,1638.0,211.977,55.6,4.733,337.8,7.0,747.0,5.923,196.0,270.0,2243.0,2708.7,2928.6,64.8,43.6,921.8,2462.2,74.3,0.0,0.014,0.001,0.0,0.0,0.0,37933.0,6.0,82.0,14999.0
763,I         ,DG        ,2007JJ00  ,73.0,1014.0,143.787,64.7,6.601,271.4,29.4,1110.0,1.732,174.0,244.0,2094.0,1801.7,2632.9,48.9,32.8,729.6,2365.4,156.9,0.001,0.03,0.112,0.0,0.0,0.0,86160.0,7.0,15.0,14621.0
764,I         ,DG        ,2008JJ00  ,160.0,1515.0,118.007,44.7,29.129,192.3,5.9,1848.0,1.287,122.0,192.0,3253.0,4346.6,2249.9,107.1,14.8,1149.6,1211.5,591.4,0.0,0.001,0.001,0.0,0.0,0.0,183423.0,22.0,391.0,22580.0
765,I         ,241       ,1990JJ00  ,96.0,629.0,330.575,24.0,31.011,778.9,,244.0,17.224,1306.0,745.0,3703.0,10198.6,448.6,2.5,2.0,18577.0,6088.2,3501.8,0.115,0.167,0.284,0.008,0.157,0.0,37302.0,38.0,0.0,10578.0
766,I         ,241       ,1995JJ00  ,20.0,605.0,13.826,20.0,6.286,277.8,,1532.0,5.405,194.0,345.0,3004.0,3595.6,5654.8,9.7,0.9,1507.1,2970.1,61.8,0.0,0.14,0.0,0.001,0.0,0.0,43360.0,0.0,33.0,6403.0
767,I         ,241       ,2000JJ00  ,82.0,660.0,74.944,17.0,3.778,280.2,,265.0,4.453,122.0,264.0,2437.0,1299.5,3084.5,2.1,26.0,1304.7,4200.3,71.3,0.0,0.0,0.0,0.0,0.0,0.0,61614.0,37.0,180.0,9046.0
768,I         ,241       ,2003JJ00  ,142.0,352.0,115.351,27.0,4.746,319.4,7.6,292.0,4.666,144.0,271.0,2399.0,1259.9,2690.5,0.3,6.0,887.3,2957.6,810.8,0.0,0.021,0.004,0.0,0.0,0.0,33458.0,48.0,7.0,9508.0
769,I         ,241       ,2004JJ00  ,129.0,809.0,201.777,20.8,5.316,304.6,7.8,2992.0,4.1,279.0,134.0,3555.0,2011.8,2925.0,4.1,3.4,718.4,4153.7,563.8,0.0,0.007,0.001,0.0,0.0,0.0,126543.0,50.0,30.0,18419.0
770,I         ,241       ,2005JJ00  ,82.0,1318.0,439.426,102.4,3.334,916.2,34.8,1051.0,5.084,524.0,197.0,5913.0,888.4,1691.3,47.6,12.5,279.5,3574.5,360.2,0.0,0.014,0.001,0.0,0.0,0.0,75470.0,11.0,46.0,9395.0
771,I         ,241       ,2006JJ00  ,57.0,718.0,211.969,23.2,3.003,322.5,6.8,534.0,5.801,177.0,259.0,1423.0,2708.7,2744.3,64.8,43.5,768.2,1729.1,74.2,0.0,0.014,0.001,0.0,0.0,0.0,36279.0,6.0,80.0,6592.0
772,I         ,241       ,2007JJ00  ,62.0,523.0,143.316,25.3,5.664,238.1,29.4,930.0,1.45,160.0,212.0,1544.0,1801.7,2217.8,48.9,32.7,632.1,700.5,156.8,0.001,0.03,0.106,0.0,0.0,0.0,69300.0,7.0,15.0,7083.0
773,I         ,241       ,2008JJ00  ,99.0,498.0,117.985,17.7,28.911,189.1,5.9,1547.0,1.286,97.0,177.0,2179.0,4346.6,2019.9,107.1,14.8,664.3,300.0,591.4,0.0,0.001,0.001,0.0,0.0,0.0,100701.0,22.0,380.0,11982.0
774,I         ,242       ,1990JJ00  ,0.0,0.0,0.0,0.0,0.693,0.5,,0.0,0.148,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,0.0,0.0,42.0
775,I         ,242       ,1995JJ00  ,0.0,0.0,0.0,0.0,0.015,0.0,,0.0,0.005,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,4.0
776,I         ,242       ,2000JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13.0
777,I         ,242       ,2003JJ00  ,0.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.7,0.0,0.0,0.0,2210.8,0.0,0.0,0.0,0.0,0.001,0.0,0.0,4.0,0.0,0.0,1029.0
778,I         ,242       ,2004JJ00  ,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,207.7,0.0,0.0,0.0,830.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,730.0
779,I         ,242       ,2005JJ00  ,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,377.0,0.0,0.0,0.0,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,1035.0
780,I         ,242       ,2006JJ00  ,0.0,2.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,9.0,0.0,184.2,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1605.0
781,I         ,242       ,2007JJ00  ,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,414.9,0.0,0.0,0.0,1663.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15712.0,0.0,0.0,1062.0
782,I         ,242       ,2008JJ00  ,0.0,2.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,229.9,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41442.0,0.0,11.0,2985.0
783,I         ,243       ,1990JJ00  ,63.0,84.0,0.0,1134.5,104.723,3746.9,,5677.0,196.19,848.0,8937.0,8514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.0
784,I         ,243       ,1995JJ00  ,0.0,7.0,0.0,0.0,0.101,5.6,,32.0,0.002,18.0,3.0,221.0,0.1,6.1,0.6,0.0,11.2,3.6,0.7,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,143.0
785,I         ,243       ,2000JJ00  ,0.0,9.0,0.124,0.1,2.842,6.9,,16.0,0.0,89.0,4.0,150.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.55,0.0,0.0,0.0,0.0,4.0,0.0,0.0,128.0
786,I         ,243       ,2003JJ00  ,2.0,16.0,0.0,0.0,16.762,1.7,0.1,29.0,0.0,210.0,2.0,202.0,0.0,0.5,0.0,0.0,0.2,0.2,0.3,0.0,0.087,0.087,0.0,0.0,0.0,114.0,0.0,0.0,295.0
787,I         ,243       ,2004JJ00  ,2.0,19.0,0.14,0.0,1.662,0.3,1.1,38.0,0.0,23.0,5.0,154.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.003,0.001,0.0,0.0,0.0,121.0,0.0,0.0,236.0
788,I         ,243       ,2005JJ00  ,3.0,32.0,0.02,0.0,1.421,2.1,0.0,37.0,0.0,14.0,1.0,242.0,0.0,0.2,0.0,0.0,0.9,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,222.0
789,I         ,243       ,2006JJ00  ,2.0,21.0,0.007,0.0,1.223,1.5,0.0,43.0,0.0,16.0,1.0,213.0,0.0,0.2,0.0,0.0,0.8,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,630.0
790,I         ,243       ,2007JJ00  ,2.0,26.0,0.47,0.0,0.036,1.4,0.0,41.0,0.0,11.0,1.0,177.0,0.0,0.2,0.0,0.0,0.7,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,1086.0
791,I         ,243       ,2008JJ00  ,3.0,33.0,0.023,0.0,0.217,0.0,0.0,55.0,0.0,25.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,329.0
792,I         ,244       ,1990JJ00  ,24.0,1909.0,0.0,0.0,0.0,0.3,,650.0,0.0,641.0,1.0,948.0,38.1,0.0,0.0,0.0,20158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9495.0,0.0,0.0,14681.0
793,I         ,244       ,1995JJ00  ,50.0,247.0,0.0,0.0,7.659,1.0,,164.0,0.0,271.0,163.0,665.0,1.3,0.0,0.0,0.0,461.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1761.0
794,I         ,244       ,2000JJ00  ,46.0,249.0,0.0,0.3,7.819,6.6,,70.0,0.031,10.0,7.0,755.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,2624.0
795,I         ,244       ,2003JJ00  ,11.0,183.0,0.0,0.5,0.015,3.7,0.0,61.0,0.001,0.0,1.0,234.0,0.2,0.0,0.0,0.0,359.5,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,2284.0
796,I         ,244       ,2004JJ00  ,8.0,110.0,0.0,0.8,0.069,1.2,0.0,73.0,0.004,1.0,1.0,132.0,0.1,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,1508.0
797,I         ,244       ,2005JJ00  ,12.0,106.0,0.0,1.3,0.15,6.6,0.0,74.0,0.007,1.0,1.0,155.0,0.0,0.0,0.0,0.0,145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,1528.0
798,I         ,244       ,2006JJ00  ,11.0,96.0,0.0,1.3,0.15,5.9,0.0,65.0,0.007,1.0,1.0,130.0,0.0,0.0,0.0,0.0,152.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,1469.0
799,I         ,244       ,2007JJ00  ,0.0,79.0,0.0,0.0,0.15,1.5,0.0,18.0,0.007,1.0,1.0,167.0,0.0,0.0,0.0,0.0,96.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,763.0
800,I         ,244       ,2008JJ00  ,43.0,689.0,0.0,0.0,0.0,1.8,0.0,185.0,0.0,0.0,15.0,721.0,0.0,0.0,0.0,0.0,485.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40409.0,0.0,0.0,4598.0
801,I         ,245       ,1990JJ00  ,0.0,16.0,0.0,0.7,0.138,6.9,,10.0,0.0,7.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,240.0
802,I         ,245       ,1995JJ00  ,0.0,6.0,0.0,0.0,0.005,2.5,,63.0,0.0,9.0,4.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,561.0
803,I         ,245       ,2000JJ00  ,3.0,10.0,0.0,3.2,0.0,2.1,,21.0,0.0,1.0,6.0,69.0,0.0,0.2,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,661.0
804,I         ,245       ,2003JJ00  ,4.0,14.0,0.0,0.0,0.0,0.2,0.0,5.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,1385.0
805,I         ,245       ,2004JJ00  ,1.0,27.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,1.0,3.0,88.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,2866.0
806,I         ,245       ,2005JJ00  ,1.0,153.0,0.0,0.0,0.0,8.1,0.0,8.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,2447.0
807,I         ,245       ,2006JJ00  ,2.0,44.0,0.0,0.0,0.0,0.9,0.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,2194.0
808,I         ,245       ,2007JJ00  ,5.0,49.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,2351.0
809,I         ,245       ,2008JJ00  ,13.0,17.0,0.0,0.0,0.0,0.8,0.0,2.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,1148.0
810,I         ,246       ,1990JJ00  ,55.0,150.0,0.0,0.0,0.0,6.3,,165.0,0.803,48.0,13.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15963.0,0.0,0.0,2184.0
811,I         ,246       ,1995JJ00  ,2.0,33.0,0.0,0.5,0.213,26.2,,47.0,0.193,9.0,54.0,127.0,0.0,1.2,0.0,0.0,14.5,2.7,0.0,0.0,1.986,0.0,0.0,0.0,0.0,2305.0,0.0,0.0,620.0
812,I         ,246       ,2000JJ00  ,13.0,131.0,0.0,0.9,38.812,49.4,,84.0,0.068,3.0,22.0,136.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.864,0.0,0.0,0.0,0.006,6018.0,0.0,0.0,1728.0
813,I         ,246       ,2003JJ00  ,15.0,540.0,0.0,198.1,9.073,34.1,0.3,269.0,8.916,41.0,87.0,413.0,0.1,0.0,0.0,0.5,0.8,0.1,0.0,0.0,0.262,0.0,0.0,0.0,0.0,6126.0,0.0,2.0,3254.0
814,I         ,246       ,2004JJ00  ,10.0,118.0,0.0,109.6,3.831,43.7,2.7,142.0,3.799,22.0,51.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,8451.0,0.0,2.0,3137.0
815,I         ,246       ,2005JJ00  ,9.0,92.0,0.0,31.1,0.17,10.9,1.1,121.0,0.066,5.0,9.0,188.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,645.0,0.0,2.0,2729.0
816,I         ,246       ,2006JJ00  ,8.0,757.0,0.0,31.1,0.357,6.3,0.1,102.0,0.114,1.0,8.0,429.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,2.0,2509.0
817,I         ,246       ,2007JJ00  ,3.0,335.0,0.0,39.4,0.751,29.3,0.0,119.0,0.275,2.0,28.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,448.0,0.0,0.0,2275.0
818,I         ,246       ,2008JJ00  ,1.0,277.0,0.0,27.0,0.001,0.0,0.0,58.0,0.0,0.0,0.0,62.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,1537.0
819,I         ,247       ,1990JJ00  ,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
820,I         ,247       ,1995JJ00  ,0.0,3.0,0.0,0.0,0.1,2.1,,38.0,0.2,5.0,1.0,74.0,0.0,0.6,0.0,0.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
821,I         ,247       ,2000JJ00  ,0.0,4.0,0.0,0.4,0.004,3.7,,23.0,0.005,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
822,I         ,247       ,2003JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,I         ,247       ,2004JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,I         ,247       ,2005JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,I         ,247       ,2006JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,I         ,247       ,2007JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,I         ,247       ,2008JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,I         ,DH        ,1990JJ00  ,0.0,23.0,0.0,0.0,0.738,6.7,,41.0,0.0,25.0,3.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,132.0
829,I         ,DH        ,1995JJ00  ,1.0,15.0,0.0,0.0,27.897,54.2,,427.0,0.008,6.0,2.0,140.0,0.1,0.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,134.0
830,I         ,DH        ,2000JJ00  ,1.0,17.0,0.0,0.5,5.43,3.5,,37.0,0.012,6.0,8.0,153.0,0.0,0.4,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,456.0
831,I         ,DH        ,2003JJ00  ,11.0,109.0,0.0,0.1,0.186,6.6,0.0,5.0,0.035,3.0,33.0,451.0,1.0,9.4,0.3,0.0,41.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,1664.0
832,I         ,DH        ,2004JJ00  ,26.0,198.0,0.0,0.3,0.113,5.0,0.0,2.0,0.015,1.0,5.0,432.0,0.4,2.1,0.6,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,3295.0
833,I         ,DH        ,2005JJ00  ,4.0,336.0,0.0,0.2,0.104,4.7,0.0,18.0,0.025,6.0,4.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,5476.0
834,I         ,DH        ,2006JJ00  ,6.0,307.0,0.0,0.0,0.099,8.1,0.0,44.0,0.0,82.0,11.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,5243.0
835,I         ,DH        ,2007JJ00  ,9.0,65.0,0.0,0.0,0.068,1.0,0.0,24.0,0.0,14.0,6.0,347.0,0.0,4.4,8.8,0.0,264.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0
836,I         ,DH        ,2008JJ00  ,5.0,65.0,0.0,0.0,0.288,3.3,0.0,19.0,0.0,10.0,3.0,332.0,0.0,4.2,0.0,0.0,135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,833.0
837,I         ,DI        ,1990JJ00  ,0.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,183.0
838,I         ,DI        ,1995JJ00  ,0.0,20.0,0.0,0.0,0.11,2.5,,36.0,0.0,42.0,26.0,147.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,199.0
839,I         ,DI        ,2000JJ00  ,0.0,53.0,0.0,0.4,0.306,61.6,,69.0,0.035,39.0,23.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,419.0
840,I         ,DI        ,2003JJ00  ,1.0,75.0,0.0,0.4,0.907,11.0,0.0,33.0,0.1,16.0,7.0,148.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,841.0
841,I         ,DI        ,2004JJ00  ,1.0,55.0,0.0,5.4,1.868,15.2,0.0,44.0,0.04,48.0,13.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,516.0
842,I         ,DI        ,2005JJ00  ,1.0,62.0,0.0,0.6,0.546,30.9,0.0,86.0,0.019,47.0,13.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0,598.0
843,I         ,DI        ,2006JJ00  ,2.0,64.0,0.0,1.7,0.798,93.1,0.0,79.0,0.036,56.0,19.0,397.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,1.0,0.0,1011.0
844,I         ,DI        ,2007JJ00  ,1.0,67.0,0.0,1.4,0.325,20.2,0.0,36.0,0.0,29.0,6.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,523.0
845,I         ,DI        ,2008JJ00  ,1.0,66.0,12.353,0.0,0.182,8.1,0.0,32.0,0.0,17.0,6.0,259.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,1.0,0.0,496.0
846,I         ,DJ        ,1990JJ00  ,226.0,135.0,0.0,40.3,67.975,6609.5,,7376.0,5.698,2250.0,7618.0,26555.0,1564.1,0.0,0.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.0,167.0,0.0,861.0
847,I         ,DJ        ,1995JJ00  ,33.0,707.0,12.986,2.9,53.196,9284.8,,3714.0,9.781,1493.0,12186.0,10882.0,23.5,8.2,0.0,0.3,134.1,35.9,1.0,0.0,2.401,0.0,0.0,0.0,0.0,797.0,7.0,112.0,18453.0
848,I         ,DJ        ,2000JJ00  ,13.0,134.0,0.0,3.0,2.625,3132.1,,2498.0,0.096,753.0,4101.0,5530.0,2.9,5.0,0.0,0.2,248.4,14.9,0.0,0.0,5.9,0.0,0.0,0.0,0.0,798.0,7.0,61.0,4588.0
849,I         ,DJ        ,2003JJ00  ,17.0,301.0,1.346,8.2,7.088,1277.2,0.2,1949.0,0.222,577.0,3696.0,5006.0,0.2,2.4,0.0,0.1,42.2,7.4,0.2,0.0,25.827,0.0,0.0,0.0,0.0,408.0,7.0,2.0,3613.0
850,I         ,DJ        ,2004JJ00  ,18.0,173.0,2.164,13.9,7.666,2049.1,0.2,1413.0,0.414,770.0,4189.0,5913.0,0.0,52.3,0.0,0.2,63.8,257.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,10.0,2.0,3966.0
851,I         ,DJ        ,2005JJ00  ,20.0,126.0,1.717,15.3,2.321,1446.5,4.5,1236.0,0.523,223.0,3652.0,4200.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,10.0,0.0,2821.0
852,I         ,DJ        ,2006JJ00  ,21.0,183.0,2.21,16.0,11.835,2571.8,3.6,1373.0,0.017,239.0,3031.0,5843.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,17.0,0.0,2407.0
853,I         ,DJ        ,2007JJ00  ,7.0,342.0,0.281,15.7,7.36,1887.1,6.1,1296.0,0.085,267.0,3596.0,4009.0,0.0,0.0,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,76.0,141.0,931.0
854,I         ,DJ        ,2008JJ00  ,35.0,204.0,0.128,6.3,1.396,1711.2,0.0,436.0,0.043,86.0,3597.0,4766.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,20.0,116.0,846.0
855,I         ,2900a     ,1990JJ00  ,21.0,125.0,10.219,0.0,20.195,548.5,,4811.0,6.341,1422.0,1783.0,5081.0,219.9,0.0,0.0,16.9,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,36.0,1.0,791.0
