ID,WoonlandVanGasten,Sterklassen,Perioden,Gasten_1,Overnachtingen_2
44187,60140,106,2015MM04,3.0,5.0
44188,60140,106,2015MM05,3.0,5.0
44189,60140,106,2015MM06,4.0,6.0
44190,60140,106,2015KW02,10.0,16.0
44191,60140,106,2015MM07,4.0,7.0
44192,60140,106,2015MM08,3.0,5.0
44193,60140,106,2015MM09,3.0,4.0
44194,60140,106,2015KW03,10.0,16.0
44195,60140,106,2015MM10,3.0,4.0
44196,60140,106,2015MM11,2.0,3.0
44197,60140,106,2015MM12,2.0,3.0
44198,60140,106,2015KW04,7.0,10.0
44199,60140,106,2015JJ00,32.0,48.0
44200,60140,107,2012MM01,0.0,0.0
44201,60140,107,2012MM02,0.0,0.0
44202,60140,107,2012MM03,0.0,0.0
44203,60140,107,2012KW01,0.0,0.0
44204,60140,107,2012MM04,0.0,0.0
44205,60140,107,2012MM05,0.0,0.0
44206,60140,107,2012MM06,0.0,0.0
44207,60140,107,2012KW02,1.0,1.0
44208,60140,107,2012MM07,0.0,0.0
44209,60140,107,2012MM08,0.0,0.0
44210,60140,107,2012MM09,0.0,0.0
44211,60140,107,2012KW03,1.0,2.0
44212,60140,107,2012MM10,0.0,0.0
44213,60140,107,2012MM11,0.0,0.0
44214,60140,107,2012MM12,0.0,0.0
44215,60140,107,2012KW04,1.0,1.0
44216,60140,107,2012JJ00,2.0,4.0
44217,60140,107,2013MM01,0.0,0.0
44218,60140,107,2013MM02,0.0,0.0
44219,60140,107,2013MM03,0.0,0.0
44220,60140,107,2013KW01,1.0,1.0
44221,60140,107,2013MM04,0.0,0.0
44222,60140,107,2013MM05,0.0,0.0
44223,60140,107,2013MM06,0.0,0.0
44224,60140,107,2013KW02,1.0,1.0
44225,60140,107,2013MM07,0.0,0.0
44226,60140,107,2013MM08,0.0,0.0
44227,60140,107,2013MM09,0.0,0.0
44228,60140,107,2013KW03,1.0,1.0
44229,60140,107,2013MM10,0.0,0.0
44230,60140,107,2013MM11,0.0,0.0
44231,60140,107,2013MM12,0.0,0.0
44232,60140,107,2013KW04,0.0,0.0
44233,60140,107,2013JJ00,2.0,4.0
44234,60140,107,2014MM01,0.0,0.0
44235,60140,107,2014MM02,0.0,0.0
44236,60140,107,2014MM03,0.0,0.0
44237,60140,107,2014KW01,1.0,1.0
44238,60140,107,2014MM04,0.0,0.0
44239,60140,107,2014MM05,0.0,0.0
44240,60140,107,2014MM06,0.0,0.0
44241,60140,107,2014KW02,1.0,1.0
44242,60140,107,2014MM07,0.0,0.0
44243,60140,107,2014MM08,0.0,0.0
44244,60140,107,2014MM09,0.0,0.0
44245,60140,107,2014KW03,1.0,1.0
44246,60140,107,2014MM10,0.0,0.0
44247,60140,107,2014MM11,0.0,0.0
44248,60140,107,2014MM12,0.0,0.0
44249,60140,107,2014KW04,1.0,1.0
44250,60140,107,2014JJ00,2.0,4.0
44251,60140,107,2015MM01,0.0,0.0
44252,60140,107,2015MM02,0.0,0.0
44253,60140,107,2015MM03,0.0,0.0
44254,60140,107,2015KW01,1.0,1.0
44255,60140,107,2015MM04,0.0,0.0
44256,60140,107,2015MM05,0.0,0.0
44257,60140,107,2015MM06,0.0,0.0
44258,60140,107,2015KW02,1.0,1.0
44259,60140,107,2015MM07,0.0,0.0
44260,60140,107,2015MM08,0.0,0.0
44261,60140,107,2015MM09,0.0,0.0
44262,60140,107,2015KW03,1.0,1.0
44263,60140,107,2015MM10,0.0,0.0
44264,60140,107,2015MM11,0.0,0.0
44265,60140,107,2015MM12,0.0,0.0
44266,60140,107,2015KW04,1.0,1.0
44267,60140,107,2015JJ00,3.0,4.0
44268,60140,108,2012MM01,0.0,0.0
44269,60140,108,2012MM02,0.0,0.0
44270,60140,108,2012MM03,1.0,1.0
44271,60140,108,2012KW01,1.0,2.0
44272,60140,108,2012MM04,1.0,2.0
44273,60140,108,2012MM05,1.0,2.0
44274,60140,108,2012MM06,1.0,2.0
44275,60140,108,2012KW02,3.0,5.0
44276,60140,108,2012MM07,1.0,2.0
44277,60140,108,2012MM08,1.0,2.0
44278,60140,108,2012MM09,1.0,2.0
44279,60140,108,2012KW03,3.0,6.0
44280,60140,108,2012MM10,1.0,2.0
44281,60140,108,2012MM11,1.0,1.0
44282,60140,108,2012MM12,0.0,0.0
44283,60140,108,2012KW04,2.0,3.0
44284,60140,108,2012JJ00,9.0,17.0
44285,60140,108,2013MM01,1.0,1.0
44286,60140,108,2013MM02,0.0,0.0
44287,60140,108,2013MM03,1.0,2.0
44288,60140,108,2013KW01,2.0,4.0
44289,60140,108,2013MM04,1.0,2.0
44290,60140,108,2013MM05,1.0,2.0
44291,60140,108,2013MM06,1.0,3.0
44292,60140,108,2013KW02,4.0,7.0
44293,60140,108,2013MM07,1.0,2.0
44294,60140,108,2013MM08,1.0,2.0
44295,60140,108,2013MM09,1.0,1.0
44296,60140,108,2013KW03,3.0,6.0
44297,60140,108,2013MM10,1.0,2.0
44298,60140,108,2013MM11,1.0,1.0
44299,60140,108,2013MM12,1.0,2.0
44300,60140,108,2013KW04,2.0,4.0
44301,60140,108,2013JJ00,11.0,21.0
44302,60140,108,2014MM01,1.0,1.0
44303,60140,108,2014MM02,2.0,3.0
44304,60140,108,2014MM03,2.0,2.0
44305,60140,108,2014KW01,4.0,6.0
44306,60140,108,2014MM04,2.0,4.0
44307,60140,108,2014MM05,2.0,3.0
44308,60140,108,2014MM06,3.0,4.0
44309,60140,108,2014KW02,7.0,11.0
44310,60140,108,2014MM07,2.0,4.0
44311,60140,108,2014MM08,2.0,3.0
44312,60140,108,2014MM09,1.0,3.0
44313,60140,108,2014KW03,6.0,9.0
44314,60140,108,2014MM10,1.0,2.0
44315,60140,108,2014MM11,1.0,2.0
44316,60140,108,2014MM12,1.0,2.0
44317,60140,108,2014KW04,3.0,6.0
44318,60140,108,2014JJ00,20.0,33.0
44319,60140,108,2015MM01,1.0,2.0
44320,60140,108,2015MM02,2.0,3.0
44321,60140,108,2015MM03,2.0,3.0
44322,60140,108,2015KW01,5.0,8.0
44323,60140,108,2015MM04,3.0,4.0
44324,60140,108,2015MM05,2.0,4.0
44325,60140,108,2015MM06,3.0,4.0
44326,60140,108,2015KW02,8.0,12.0
44327,60140,108,2015MM07,3.0,5.0
44328,60140,108,2015MM08,2.0,4.0
44329,60140,108,2015MM09,2.0,3.0
44330,60140,108,2015KW03,8.0,12.0
44331,60140,108,2015MM10,2.0,3.0
44332,60140,108,2015MM11,2.0,3.0
44333,60140,108,2015MM12,2.0,3.0
44334,60140,108,2015KW04,6.0,9.0
44335,60140,108,2015JJ00,26.0,42.0
44336,60140,109,2012MM01,0.0,0.0
44337,60140,109,2012MM02,0.0,0.0
44338,60140,109,2012MM03,0.0,0.0
44339,60140,109,2012KW01,0.0,0.0
44340,60140,109,2012MM04,0.0,0.0
44341,60140,109,2012MM05,0.0,0.0
44342,60140,109,2012MM06,0.0,0.0
44343,60140,109,2012KW02,1.0,1.0
44344,60140,109,2012MM07,0.0,0.0
44345,60140,109,2012MM08,0.0,0.0
44346,60140,109,2012MM09,0.0,0.0
44347,60140,109,2012KW03,0.0,0.0
44348,60140,109,2012MM10,0.0,0.0
44349,60140,109,2012MM11,0.0,0.0
44350,60140,109,2012MM12,0.0,0.0
44351,60140,109,2012KW04,0.0,0.0
44352,60140,109,2012JJ00,1.0,3.0
44353,60140,109,2013MM01,0.0,0.0
44354,60140,109,2013MM02,0.0,0.0
44355,60140,109,2013MM03,0.0,0.0
44356,60140,109,2013KW01,0.0,0.0
44357,60140,109,2013MM04,0.0,0.0
44358,60140,109,2013MM05,0.0,0.0
44359,60140,109,2013MM06,0.0,0.0
44360,60140,109,2013KW02,1.0,1.0
44361,60140,109,2013MM07,0.0,0.0
44362,60140,109,2013MM08,0.0,0.0
44363,60140,109,2013MM09,0.0,0.0
44364,60140,109,2013KW03,0.0,0.0
44365,60140,109,2013MM10,0.0,0.0
44366,60140,109,2013MM11,0.0,0.0
44367,60140,109,2013MM12,0.0,0.0
44368,60140,109,2013KW04,0.0,0.0
44369,60140,109,2013JJ00,1.0,4.0
44370,60140,109,2014MM01,0.0,0.0
44371,60140,109,2014MM02,0.0,0.0
44372,60140,109,2014MM03,0.0,0.0
44373,60140,109,2014KW01,0.0,0.0
44374,60140,109,2014MM04,0.0,0.0
44375,60140,109,2014MM05,0.0,0.0
44376,60140,109,2014MM06,0.0,0.0
44377,60140,109,2014KW02,1.0,2.0
44378,60140,109,2014MM07,0.0,0.0
44379,60140,109,2014MM08,0.0,0.0
44380,60140,109,2014MM09,0.0,0.0
44381,60140,109,2014KW03,1.0,2.0
44382,60140,109,2014MM10,0.0,0.0
44383,60140,109,2014MM11,0.0,0.0
44384,60140,109,2014MM12,0.0,0.0
44385,60140,109,2014KW04,1.0,1.0
44386,60140,109,2014JJ00,3.0,6.0
44387,60140,109,2015MM01,0.0,0.0
44388,60140,109,2015MM02,0.0,0.0
44389,60140,109,2015MM03,0.0,0.0
44390,60140,109,2015KW01,0.0,0.0
44391,60140,109,2015MM04,0.0,0.0
44392,60140,109,2015MM05,0.0,0.0
44393,60140,109,2015MM06,0.0,0.0
44394,60140,109,2015KW02,1.0,3.0
44395,60140,109,2015MM07,1.0,1.0
44396,60140,109,2015MM08,0.0,0.0
44397,60140,109,2015MM09,0.0,0.0
44398,60140,109,2015KW03,1.0,2.0
44399,60140,109,2015MM10,0.0,0.0
44400,60140,109,2015MM11,0.0,0.0
44401,60140,109,2015MM12,0.0,0.0
44402,60140,109,2015KW04,0.0,0.0
44403,60140,109,2015JJ00,3.0,7.0
44404,60140,110,2012MM01,0.0,0.0
44405,60140,110,2012MM02,0.0,0.0
44406,60140,110,2012MM03,0.0,0.0
44407,60140,110,2012KW01,0.0,0.0
44408,60140,110,2012MM04,0.0,0.0
44409,60140,110,2012MM05,0.0,0.0
44410,60140,110,2012MM06,0.0,0.0
44411,60140,110,2012KW02,0.0,0.0
44412,60140,110,2012MM07,0.0,0.0
44413,60140,110,2012MM08,0.0,0.0
44414,60140,110,2012MM09,0.0,0.0
44415,60140,110,2012KW03,0.0,0.0
44416,60140,110,2012MM10,0.0,0.0
44417,60140,110,2012MM11,0.0,0.0
44418,60140,110,2012MM12,0.0,0.0
44419,60140,110,2012KW04,0.0,0.0
44420,60140,110,2012JJ00,0.0,0.0
44421,60140,110,2013MM01,0.0,0.0
44422,60140,110,2013MM02,0.0,0.0
44423,60140,110,2013MM03,0.0,0.0
44424,60140,110,2013KW01,0.0,0.0
44425,60140,110,2013MM04,0.0,0.0
44426,60140,110,2013MM05,0.0,0.0
44427,60140,110,2013MM06,0.0,0.0
44428,60140,110,2013KW02,0.0,0.0
44429,60140,110,2013MM07,0.0,0.0
44430,60140,110,2013MM08,0.0,0.0
44431,60140,110,2013MM09,0.0,0.0
44432,60140,110,2013KW03,0.0,0.0
44433,60140,110,2013MM10,0.0,0.0
44434,60140,110,2013MM11,0.0,0.0
44435,60140,110,2013MM12,0.0,0.0
44436,60140,110,2013KW04,0.0,0.0
44437,60140,110,2013JJ00,1.0,1.0
44438,60140,110,2014MM01,0.0,0.0
44439,60140,110,2014MM02,0.0,0.0
44440,60140,110,2014MM03,0.0,0.0
44441,60140,110,2014KW01,0.0,0.0
44442,60140,110,2014MM04,0.0,0.0
44443,60140,110,2014MM05,0.0,0.0
44444,60140,110,2014MM06,0.0,0.0
44445,60140,110,2014KW02,0.0,0.0
44446,60140,110,2014MM07,0.0,0.0
44447,60140,110,2014MM08,0.0,0.0
44448,60140,110,2014MM09,0.0,0.0
44449,60140,110,2014KW03,0.0,0.0
44450,60140,110,2014MM10,0.0,0.0
44451,60140,110,2014MM11,0.0,0.0
44452,60140,110,2014MM12,0.0,0.0
44453,60140,110,2014KW04,0.0,0.0
44454,60140,110,2014JJ00,0.0,0.0
44455,60140,110,2015MM01,0.0,0.0
44456,60140,110,2015MM02,0.0,0.0
44457,60140,110,2015MM03,0.0,0.0
44458,60140,110,2015KW01,0.0,0.0
44459,60140,110,2015MM04,0.0,0.0
44460,60140,110,2015MM05,0.0,0.0
44461,60140,110,2015MM06,0.0,0.0
44462,60140,110,2015KW02,0.0,0.0
44463,60140,110,2015MM07,0.0,0.0
44464,60140,110,2015MM08,0.0,0.0
44465,60140,110,2015MM09,0.0,0.0
44466,60140,110,2015KW03,0.0,0.0
44467,60140,110,2015MM10,0.0,0.0
44468,60140,110,2015MM11,0.0,0.0
44469,60140,110,2015MM12,0.0,0.0
44470,60140,110,2015KW04,0.0,0.0
44471,60140,110,2015JJ00,0.0,0.0
44472,60140,111,2012MM01,0.0,0.0
44473,60140,111,2012MM02,0.0,0.0
44474,60140,111,2012MM03,0.0,0.0
44475,60140,111,2012KW01,0.0,0.0
44476,60140,111,2012MM04,0.0,0.0
44477,60140,111,2012MM05,0.0,0.0
44478,60140,111,2012MM06,0.0,0.0
44479,60140,111,2012KW02,0.0,0.0
44480,60140,111,2012MM07,0.0,0.0
44481,60140,111,2012MM08,0.0,0.0
44482,60140,111,2012MM09,0.0,0.0
44483,60140,111,2012KW03,0.0,0.0
44484,60140,111,2012MM10,0.0,0.0
44485,60140,111,2012MM11,0.0,0.0
44486,60140,111,2012MM12,0.0,0.0
44487,60140,111,2012KW04,0.0,0.0
44488,60140,111,2012JJ00,1.0,1.0
44489,60140,111,2013MM01,0.0,0.0
44490,60140,111,2013MM02,0.0,0.0
44491,60140,111,2013MM03,0.0,0.0
44492,60140,111,2013KW01,0.0,0.0
44493,60140,111,2013MM04,0.0,0.0
44494,60140,111,2013MM05,0.0,0.0
44495,60140,111,2013MM06,0.0,0.0
44496,60140,111,2013KW02,0.0,0.0
44497,60140,111,2013MM07,0.0,0.0
44498,60140,111,2013MM08,0.0,0.0
44499,60140,111,2013MM09,0.0,0.0
44500,60140,111,2013KW03,0.0,0.0
44501,60140,111,2013MM10,0.0,0.0
44502,60140,111,2013MM11,0.0,0.0
44503,60140,111,2013MM12,0.0,0.0
44504,60140,111,2013KW04,0.0,0.0
44505,60140,111,2013JJ00,0.0,0.0
44506,60140,111,2014MM01,0.0,0.0
44507,60140,111,2014MM02,0.0,0.0
44508,60140,111,2014MM03,0.0,0.0
44509,60140,111,2014KW01,0.0,0.0
44510,60140,111,2014MM04,0.0,0.0
44511,60140,111,2014MM05,0.0,0.0
44512,60140,111,2014MM06,0.0,0.0
44513,60140,111,2014KW02,0.0,0.0
44514,60140,111,2014MM07,0.0,0.0
44515,60140,111,2014MM08,0.0,0.0
44516,60140,111,2014MM09,0.0,0.0
44517,60140,111,2014KW03,0.0,0.0
44518,60140,111,2014MM10,0.0,0.0
44519,60140,111,2014MM11,0.0,0.0
44520,60140,111,2014MM12,0.0,0.0
44521,60140,111,2014KW04,0.0,0.0
44522,60140,111,2014JJ00,0.0,0.0
44523,60140,111,2015MM01,0.0,0.0
44524,60140,111,2015MM02,0.0,0.0
44525,60140,111,2015MM03,0.0,0.0
44526,60140,111,2015KW01,0.0,0.0
44527,60140,111,2015MM04,0.0,0.0
44528,60140,111,2015MM05,0.0,0.0
44529,60140,111,2015MM06,0.0,0.0
44530,60140,111,2015KW02,0.0,0.0
44531,60140,111,2015MM07,0.0,0.0
44532,60140,111,2015MM08,0.0,0.0
44533,60140,111,2015MM09,0.0,0.0
44534,60140,111,2015KW03,0.0,0.0
44535,60140,111,2015MM10,0.0,0.0
44536,60140,111,2015MM11,0.0,0.0
44537,60140,111,2015MM12,0.0,0.0
44538,60140,111,2015KW04,0.0,0.0
44539,60140,111,2015JJ00,1.0,1.0
44540,60140,112,2012MM01,0.0,0.0
44541,60140,112,2012MM02,0.0,0.0
44542,60140,112,2012MM03,0.0,0.0
44543,60140,112,2012KW01,0.0,0.0
44544,60140,112,2012MM04,0.0,0.0
44545,60140,112,2012MM05,0.0,0.0
44546,60140,112,2012MM06,0.0,0.0
44547,60140,112,2012KW02,1.0,1.0
44548,60140,112,2012MM07,0.0,0.0
44549,60140,112,2012MM08,0.0,0.0
44550,60140,112,2012MM09,0.0,0.0
44551,60140,112,2012KW03,1.0,1.0
44552,60140,112,2012MM10,0.0,0.0
44553,60140,112,2012MM11,0.0,0.0
44554,60140,112,2012MM12,0.0,0.0
44555,60140,112,2012KW04,1.0,1.0
44556,60140,112,2012JJ00,2.0,4.0
44557,60140,112,2013MM01,0.0,0.0
44558,60140,112,2013MM02,0.0,0.0
44559,60140,112,2013MM03,0.0,0.0
44560,60140,112,2013KW01,1.0,1.0
44561,60140,112,2013MM04,0.0,0.0
44562,60140,112,2013MM05,0.0,0.0
44563,60140,112,2013MM06,0.0,0.0
44564,60140,112,2013KW02,1.0,2.0
44565,60140,112,2013MM07,0.0,0.0
44566,60140,112,2013MM08,0.0,0.0
44567,60140,112,2013MM09,0.0,0.0
44568,60140,112,2013KW03,1.0,1.0
44569,60140,112,2013MM10,0.0,0.0
44570,60140,112,2013MM11,0.0,0.0
44571,60140,112,2013MM12,0.0,0.0
44572,60140,112,2013KW04,1.0,1.0
44573,60140,112,2013JJ00,2.0,5.0
44574,60140,112,2014MM01,0.0,0.0
44575,60140,112,2014MM02,0.0,0.0
44576,60140,112,2014MM03,0.0,0.0
44577,60140,112,2014KW01,1.0,1.0
44578,60140,112,2014MM04,0.0,0.0
44579,60140,112,2014MM05,0.0,0.0
44580,60140,112,2014MM06,0.0,0.0
44581,60140,112,2014KW02,1.0,2.0
44582,60140,112,2014MM07,0.0,0.0
44583,60140,112,2014MM08,0.0,0.0
44584,60140,112,2014MM09,0.0,0.0
44585,60140,112,2014KW03,1.0,1.0
44586,60140,112,2014MM10,0.0,0.0
44587,60140,112,2014MM11,0.0,0.0
44588,60140,112,2014MM12,0.0,0.0
44589,60140,112,2014KW04,0.0,0.0
44590,60140,112,2014JJ00,2.0,5.0
44591,60140,112,2015MM01,0.0,0.0
44592,60140,112,2015MM02,0.0,0.0
44593,60140,112,2015MM03,0.0,0.0
44594,60140,112,2015KW01,1.0,1.0
44595,60140,112,2015MM04,0.0,0.0
44596,60140,112,2015MM05,0.0,0.0
44597,60140,112,2015MM06,0.0,0.0
44598,60140,112,2015KW02,1.0,3.0
44599,60140,112,2015MM07,0.0,0.0
44600,60140,112,2015MM08,0.0,0.0
44601,60140,112,2015MM09,0.0,0.0
44602,60140,112,2015KW03,1.0,2.0
44603,60140,112,2015MM10,0.0,0.0
44604,60140,112,2015MM11,0.0,0.0
44605,60140,112,2015MM12,0.0,0.0
44606,60140,112,2015KW04,0.0,0.0
44607,60140,112,2015JJ00,3.0,7.0
44608,60140,113,2012MM01,0.0,0.0
44609,60140,113,2012MM02,0.0,0.0
44610,60140,113,2012MM03,0.0,0.0
44611,60140,113,2012KW01,0.0,0.0
44612,60140,113,2012MM04,0.0,0.0
44613,60140,113,2012MM05,0.0,0.0
44614,60140,113,2012MM06,0.0,0.0
44615,60140,113,2012KW02,1.0,1.0
44616,60140,113,2012MM07,0.0,0.0
44617,60140,113,2012MM08,0.0,0.0
44618,60140,113,2012MM09,0.0,0.0
44619,60140,113,2012KW03,1.0,2.0
44620,60140,113,2012MM10,0.0,0.0
44621,60140,113,2012MM11,0.0,0.0
44622,60140,113,2012MM12,0.0,0.0
44623,60140,113,2012KW04,1.0,1.0
44624,60140,113,2012JJ00,3.0,6.0
44625,60140,113,2013MM01,0.0,0.0
44626,60140,113,2013MM02,0.0,0.0
44627,60140,113,2013MM03,0.0,0.0
44628,60140,113,2013KW01,1.0,1.0
44629,60140,113,2013MM04,0.0,0.0
44630,60140,113,2013MM05,0.0,0.0
44631,60140,113,2013MM06,1.0,1.0
44632,60140,113,2013KW02,1.0,2.0
44633,60140,113,2013MM07,0.0,0.0
44634,60140,113,2013MM08,0.0,0.0
44635,60140,113,2013MM09,0.0,0.0
44636,60140,113,2013KW03,1.0,2.0
44637,60140,113,2013MM10,0.0,0.0
44638,60140,113,2013MM11,0.0,0.0
44639,60140,113,2013MM12,0.0,0.0
44640,60140,113,2013KW04,1.0,2.0
44641,60140,113,2013JJ00,4.0,7.0
44642,60140,113,2014MM01,0.0,0.0
44643,60140,113,2014MM02,1.0,2.0
44644,60140,113,2014MM03,1.0,1.0
44645,60140,113,2014KW01,3.0,4.0
44646,60140,113,2014MM04,2.0,2.0
44647,60140,113,2014MM05,1.0,1.0
44648,60140,113,2014MM06,1.0,2.0
44649,60140,113,2014KW02,4.0,5.0
44650,60140,113,2014MM07,1.0,2.0
44651,60140,113,2014MM08,1.0,2.0
44652,60140,113,2014MM09,1.0,1.0
44653,60140,113,2014KW03,3.0,5.0
44654,60140,113,2014MM10,1.0,1.0
44655,60140,113,2014MM11,1.0,1.0
44656,60140,113,2014MM12,1.0,1.0
44657,60140,113,2014KW04,2.0,4.0
44658,60140,113,2014JJ00,12.0,17.0
44659,60140,113,2015MM01,1.0,1.0
44660,60140,113,2015MM02,1.0,2.0
44661,60140,113,2015MM03,1.0,2.0
44662,60140,113,2015KW01,3.0,5.0
44663,60140,113,2015MM04,2.0,2.0
44664,60140,113,2015MM05,1.0,2.0
44665,60140,113,2015MM06,2.0,2.0
44666,60140,113,2015KW02,5.0,6.0
44667,60140,113,2015MM07,2.0,2.0
44668,60140,113,2015MM08,2.0,2.0
44669,60140,113,2015MM09,1.0,2.0
44670,60140,113,2015KW03,5.0,7.0
44671,60140,113,2015MM10,2.0,2.0
44672,60140,113,2015MM11,1.0,2.0
44673,60140,113,2015MM12,1.0,2.0
44674,60140,113,2015KW04,5.0,6.0
44675,60140,113,2015JJ00,17.0,23.0
44676,60140,114,2012MM01,0.0,0.0
44677,60140,114,2012MM02,0.0,0.0
44678,60140,114,2012MM03,0.0,0.0
44679,60140,114,2012KW01,0.0,0.0
44680,60140,114,2012MM04,0.0,0.0
44681,60140,114,2012MM05,0.0,0.0
44682,60140,114,2012MM06,0.0,0.0
44683,60140,114,2012KW02,0.0,0.0
44684,60140,114,2012MM07,0.0,0.0
44685,60140,114,2012MM08,0.0,0.0
44686,60140,114,2012MM09,0.0,0.0
44687,60140,114,2012KW03,1.0,1.0
44688,60140,114,2012MM10,0.0,0.0
44689,60140,114,2012MM11,0.0,0.0
44690,60140,114,2012MM12,0.0,0.0
44691,60140,114,2012KW04,0.0,0.0
44692,60140,114,2012JJ00,1.0,2.0
44693,60140,114,2013MM01,0.0,0.0
44694,60140,114,2013MM02,0.0,0.0
44695,60140,114,2013MM03,0.0,0.0
44696,60140,114,2013KW01,0.0,0.0
44697,60140,114,2013MM04,0.0,0.0
44698,60140,114,2013MM05,0.0,0.0
44699,60140,114,2013MM06,0.0,0.0
44700,60140,114,2013KW02,1.0,1.0
44701,60140,114,2013MM07,0.0,0.0
44702,60140,114,2013MM08,0.0,0.0
44703,60140,114,2013MM09,0.0,0.0
44704,60140,114,2013KW03,1.0,1.0
44705,60140,114,2013MM10,0.0,0.0
44706,60140,114,2013MM11,0.0,0.0
44707,60140,114,2013MM12,0.0,0.0
44708,60140,114,2013KW04,0.0,0.0
44709,60140,114,2013JJ00,2.0,3.0
44710,60140,114,2014MM01,0.0,0.0
44711,60140,114,2014MM02,0.0,0.0
44712,60140,114,2014MM03,0.0,0.0
44713,60140,114,2014KW01,0.0,0.0
44714,60140,114,2014MM04,0.0,0.0
44715,60140,114,2014MM05,0.0,0.0
44716,60140,114,2014MM06,0.0,0.0
44717,60140,114,2014KW02,0.0,0.0
44718,60140,114,2014MM07,0.0,0.0
44719,60140,114,2014MM08,0.0,0.0
44720,60140,114,2014MM09,0.0,0.0
44721,60140,114,2014KW03,1.0,1.0
44722,60140,114,2014MM10,0.0,0.0
44723,60140,114,2014MM11,0.0,0.0
44724,60140,114,2014MM12,0.0,0.0
44725,60140,114,2014KW04,0.0,0.0
44726,60140,114,2014JJ00,2.0,3.0
44727,60140,114,2015MM01,0.0,0.0
44728,60140,114,2015MM02,0.0,0.0
44729,60140,114,2015MM03,0.0,0.0
44730,60140,114,2015KW01,0.0,0.0
44731,60140,114,2015MM04,0.0,0.0
44732,60140,114,2015MM05,0.0,0.0
44733,60140,114,2015MM06,0.0,0.0
44734,60140,114,2015KW02,1.0,1.0
44735,60140,114,2015MM07,0.0,0.0
44736,60140,114,2015MM08,0.0,0.0
44737,60140,114,2015MM09,0.0,0.0
44738,60140,114,2015KW03,1.0,1.0
44739,60140,114,2015MM10,0.0,0.0
44740,60140,114,2015MM11,0.0,0.0
44741,60140,114,2015MM12,0.0,0.0
44742,60140,114,2015KW04,1.0,1.0
44743,60140,114,2015JJ00,2.0,3.0
44744,60150,101,2012MM01,3.0,7.0
44745,60150,101,2012MM02,4.0,7.0
44746,60150,101,2012MM03,6.0,11.0
44747,60150,101,2012KW01,13.0,25.0
44748,60150,101,2012MM04,7.0,12.0
44749,60150,101,2012MM05,10.0,18.0
44750,60150,101,2012MM06,10.0,19.0
44751,60150,101,2012KW02,26.0,49.0
44752,60150,101,2012MM07,7.0,13.0
44753,60150,101,2012MM08,6.0,12.0
44754,60150,101,2012MM09,7.0,13.0
44755,60150,101,2012KW03,20.0,38.0
44756,60150,101,2012MM10,8.0,13.0
44757,60150,101,2012MM11,5.0,9.0
44758,60150,101,2012MM12,4.0,7.0
44759,60150,101,2012KW04,17.0,29.0
44760,60150,101,2012JJ00,77.0,140.0
44761,60150,101,2013MM01,4.0,7.0
44762,60150,101,2013MM02,4.0,7.0
44763,60150,101,2013MM03,5.0,9.0
44764,60150,101,2013KW01,14.0,24.0
44765,60150,101,2013MM04,7.0,13.0
44766,60150,101,2013MM05,10.0,18.0
44767,60150,101,2013MM06,10.0,18.0
44768,60150,101,2013KW02,27.0,48.0
44769,60150,101,2013MM07,7.0,13.0
44770,60150,101,2013MM08,7.0,14.0
44771,60150,101,2013MM09,8.0,14.0
44772,60150,101,2013KW03,22.0,41.0
44773,60150,101,2013MM10,7.0,12.0
44774,60150,101,2013MM11,6.0,10.0
44775,60150,101,2013MM12,4.0,7.0
44776,60150,101,2013KW04,16.0,29.0
44777,60150,101,2013JJ00,79.0,141.0
44778,60150,101,2014MM01,5.0,7.0
44779,60150,101,2014MM02,5.0,9.0
44780,60150,101,2014MM03,6.0,11.0
44781,60150,101,2014KW01,16.0,27.0
44782,60150,101,2014MM04,8.0,15.0
44783,60150,101,2014MM05,11.0,21.0
44784,60150,101,2014MM06,10.0,18.0
44785,60150,101,2014KW02,28.0,54.0
44786,60150,101,2014MM07,8.0,17.0
44787,60150,101,2014MM08,6.0,13.0
44788,60150,101,2014MM09,9.0,16.0
44789,60150,101,2014KW03,23.0,45.0
44790,60150,101,2014MM10,7.0,13.0
44791,60150,101,2014MM11,7.0,12.0
44792,60150,101,2014MM12,4.0,8.0
44793,60150,101,2014KW04,18.0,33.0
44794,60150,101,2014JJ00,86.0,159.0
44795,60150,101,2015MM01,5.0,9.0
44796,60150,101,2015MM02,5.0,10.0
44797,60150,101,2015MM03,6.0,11.0
44798,60150,101,2015KW01,17.0,30.0
44799,60150,101,2015MM04,8.0,15.0
44800,60150,101,2015MM05,13.0,25.0
44801,60150,101,2015MM06,11.0,22.0
44802,60150,101,2015KW02,32.0,61.0
44803,60150,101,2015MM07,10.0,21.0
44804,60150,101,2015MM08,8.0,16.0
44805,60150,101,2015MM09,11.0,21.0
44806,60150,101,2015KW03,29.0,58.0
44807,60150,101,2015MM10,10.0,19.0
44808,60150,101,2015MM11,7.0,12.0
44809,60150,101,2015MM12,5.0,9.0
44810,60150,101,2015KW04,21.0,39.0
44811,60150,101,2015JJ00,99.0,189.0
44812,60150,102,2012MM01,0.0,0.0
44813,60150,102,2012MM02,0.0,0.0
44814,60150,102,2012MM03,0.0,0.0
44815,60150,102,2012KW01,1.0,2.0
44816,60150,102,2012MM04,0.0,0.0
44817,60150,102,2012MM05,1.0,1.0
44818,60150,102,2012MM06,1.0,2.0
