ID,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
2849,A050137,334800,2021JJ00,6.0
2850,A050137,336500,1994JJ00,
2851,A050137,336500,1996JJ00,
2852,A050137,336500,1998JJ00,
2853,A050137,336500,2000JJ00,
2854,A050137,336500,2001JJ00,
2855,A050137,336500,2002JJ00,
2856,A050137,336500,2003JJ00,
2857,A050137,336500,2004JJ00,2.0
2858,A050137,336500,2005JJ00,2.0
2859,A050137,336500,2006JJ00,2.0
2860,A050137,336500,2007JJ00,2.0
2861,A050137,336500,2008JJ00,2.0
2862,A050137,336500,2009JJ00,2.0
2863,A050137,336500,2010JJ00,13.0
2864,A050137,336500,2011JJ00,14.0
2865,A050137,336500,2012JJ00,30.0
2866,A050137,336500,2013JJ00,31.0
2867,A050137,336500,2014JJ00,19.0
2868,A050137,336500,2015JJ00,19.0
2869,A050137,336500,2016JJ00,26.0
2870,A050137,336500,2017JJ00,30.0
2871,A050137,336500,2018JJ00,12.0
2872,A050137,336500,2019JJ00,12.0
2873,A050137,336500,2020JJ00,13.0
2874,A050137,336500,2021JJ00,16.0
2875,A050137,339205,1994JJ00,
2876,A050137,339205,1996JJ00,
2877,A050137,339205,1998JJ00,
2878,A050137,339205,2000JJ00,
2879,A050137,339205,2001JJ00,
2880,A050137,339205,2002JJ00,
2881,A050137,339205,2003JJ00,
2882,A050137,339205,2004JJ00,2.0
2883,A050137,339205,2005JJ00,2.0
2884,A050137,339205,2006JJ00,1.0
2885,A050137,339205,2007JJ00,1.0
2886,A050137,339205,2008JJ00,1.0
2887,A050137,339205,2009JJ00,1.0
2888,A050137,339205,2010JJ00,1.0
2889,A050137,339205,2011JJ00,1.0
2890,A050137,339205,2012JJ00,13.0
2891,A050137,339205,2013JJ00,13.0
2892,A050137,339205,2014JJ00,10.0
2893,A050137,339205,2015JJ00,11.0
2894,A050137,339205,2016JJ00,20.0
2895,A050137,339205,2017JJ00,22.0
2896,A050137,339205,2018JJ00,15.0
2897,A050137,339205,2019JJ00,15.0
2898,A050137,339205,2020JJ00,16.0
2899,A050137,339205,2021JJ00,14.0
2900,A050137,300023,1994JJ00,
2901,A050137,300023,1996JJ00,
2902,A050137,300023,1998JJ00,
2903,A050137,300023,2000JJ00,
2904,A050137,300023,2001JJ00,
2905,A050137,300023,2002JJ00,
2906,A050137,300023,2003JJ00,
2907,A050137,300023,2004JJ00,29.0
2908,A050137,300023,2005JJ00,28.0
2909,A050137,300023,2006JJ00,55.0
2910,A050137,300023,2007JJ00,61.0
2911,A050137,300023,2008JJ00,39.0
2912,A050137,300023,2009JJ00,32.0
2913,A050137,300023,2010JJ00,47.0
2914,A050137,300023,2011JJ00,48.0
2915,A050137,300023,2012JJ00,
2916,A050137,300023,2013JJ00,
2917,A050137,300023,2014JJ00,
2918,A050137,300023,2015JJ00,
2919,A050137,300023,2016JJ00,
2920,A050137,300023,2017JJ00,
2921,A050137,300023,2018JJ00,
2922,A050137,300023,2019JJ00,
2923,A050137,300023,2020JJ00,
2924,A050137,300023,2021JJ00,
2925,A050137,900046,1994JJ00,
2926,A050137,900046,1996JJ00,
2927,A050137,900046,1998JJ00,
2928,A050137,900046,2000JJ00,
2929,A050137,900046,2001JJ00,
2930,A050137,900046,2002JJ00,
2931,A050137,900046,2003JJ00,
2932,A050137,900046,2004JJ00,
2933,A050137,900046,2005JJ00,
2934,A050137,900046,2006JJ00,
2935,A050137,900046,2007JJ00,
2936,A050137,900046,2008JJ00,39.0
2937,A050137,900046,2009JJ00,32.0
2938,A050137,900046,2010JJ00,39.0
2939,A050137,900046,2011JJ00,39.0
2940,A050137,900046,2012JJ00,
2941,A050137,900046,2013JJ00,
2942,A050137,900046,2014JJ00,
2943,A050137,900046,2015JJ00,
2944,A050137,900046,2016JJ00,
2945,A050137,900046,2017JJ00,
2946,A050137,900046,2018JJ00,
2947,A050137,900046,2019JJ00,
2948,A050137,900046,2020JJ00,
2949,A050137,900046,2021JJ00,
2950,A050137,341600,1994JJ00,
2951,A050137,341600,1996JJ00,
2952,A050137,341600,1998JJ00,
2953,A050137,341600,2000JJ00,
2954,A050137,341600,2001JJ00,
2955,A050137,341600,2002JJ00,
2956,A050137,341600,2003JJ00,
2957,A050137,341600,2004JJ00,
2958,A050137,341600,2005JJ00,
2959,A050137,341600,2006JJ00,
2960,A050137,341600,2007JJ00,
2961,A050137,341600,2008JJ00,34.0
2962,A050137,341600,2009JJ00,27.0
2963,A050137,341600,2010JJ00,37.0
2964,A050137,341600,2011JJ00,37.0
2965,A050137,341600,2012JJ00,117.0
2966,A050137,341600,2013JJ00,109.0
2967,A050137,341600,2014JJ00,97.0
2968,A050137,341600,2015JJ00,109.0
2969,A050137,341600,2016JJ00,100.0
2970,A050137,341600,2017JJ00,98.0
2971,A050137,341600,2018JJ00,86.0
2972,A050137,341600,2019JJ00,80.0
2973,A050137,341600,2020JJ00,14.0
2974,A050137,341600,2021JJ00,15.0
2975,A050137,342400,1994JJ00,
2976,A050137,342400,1996JJ00,
2977,A050137,342400,1998JJ00,
2978,A050137,342400,2000JJ00,
2979,A050137,342400,2001JJ00,
2980,A050137,342400,2002JJ00,
2981,A050137,342400,2003JJ00,
2982,A050137,342400,2004JJ00,
2983,A050137,342400,2005JJ00,
2984,A050137,342400,2006JJ00,
2985,A050137,342400,2007JJ00,
2986,A050137,342400,2008JJ00,5.0
2987,A050137,342400,2009JJ00,5.0
2988,A050137,342400,2010JJ00,2.0
2989,A050137,342400,2011JJ00,2.0
2990,A050137,342400,2012JJ00,19.0
2991,A050137,342400,2013JJ00,19.0
2992,A050137,342400,2014JJ00,22.0
2993,A050137,342400,2015JJ00,22.0
2994,A050137,342400,2016JJ00,21.0
2995,A050137,342400,2017JJ00,20.0
2996,A050137,342400,2018JJ00,10.0
2997,A050137,342400,2019JJ00,11.0
2998,A050137,342400,2020JJ00,18.0
2999,A050137,342400,2021JJ00,17.0
3000,A050137,344400,1994JJ00,
3001,A050137,344400,1996JJ00,
3002,A050137,344400,1998JJ00,
3003,A050137,344400,2000JJ00,
3004,A050137,344400,2001JJ00,
3005,A050137,344400,2002JJ00,
3006,A050137,344400,2003JJ00,
3007,A050137,344400,2004JJ00,
3008,A050137,344400,2005JJ00,
3009,A050137,344400,2006JJ00,
3010,A050137,344400,2007JJ00,
3011,A050137,344400,2008JJ00,0.0
3012,A050137,344400,2009JJ00,0.0
3013,A050137,344400,2010JJ00,8.0
3014,A050137,344400,2011JJ00,9.0
3015,A050137,344400,2012JJ00,27.0
3016,A050137,344400,2013JJ00,26.0
3017,A050137,344400,2014JJ00,23.0
3018,A050137,344400,2015JJ00,23.0
3019,A050137,344400,2016JJ00,22.0
3020,A050137,344400,2017JJ00,22.0
3021,A050137,344400,2018JJ00,26.0
3022,A050137,344400,2019JJ00,26.0
3023,A050137,344400,2020JJ00,17.0
3024,A050137,344400,2021JJ00,14.0
3025,A050137,346600,1994JJ00,
3026,A050137,346600,1996JJ00,
3027,A050137,346600,1998JJ00,
3028,A050137,346600,2000JJ00,
3029,A050137,346600,2001JJ00,
3030,A050137,346600,2002JJ00,
3031,A050137,346600,2003JJ00,
3032,A050137,346600,2004JJ00,0.0
3033,A050137,346600,2005JJ00,0.0
3034,A050137,346600,2006JJ00,0.0
3035,A050137,346600,2007JJ00,0.0
3036,A050137,346600,2008JJ00,0.0
3037,A050137,346600,2009JJ00,0.0
3038,A050137,346600,2010JJ00,0.0
3039,A050137,346600,2011JJ00,0.0
3040,A050137,346600,2012JJ00,6.0
3041,A050137,346600,2013JJ00,6.0
3042,A050137,346600,2014JJ00,7.0
3043,A050137,346600,2015JJ00,7.0
3044,A050137,346600,2016JJ00,5.0
3045,A050137,346600,2017JJ00,5.0
3046,A050137,346600,2018JJ00,5.0
3047,A050137,346600,2019JJ00,6.0
3048,A050137,346600,2020JJ00,6.0
3049,A050137,346600,2021JJ00,5.0
3050,A050137,348000,1994JJ00,
3051,A050137,348000,1996JJ00,
3052,A050137,348000,1998JJ00,
3053,A050137,348000,2000JJ00,
3054,A050137,348000,2001JJ00,
3055,A050137,348000,2002JJ00,
3056,A050137,348000,2003JJ00,
3057,A050137,348000,2004JJ00,
3058,A050137,348000,2005JJ00,
3059,A050137,348000,2006JJ00,
3060,A050137,348000,2007JJ00,271.0
3061,A050137,348000,2008JJ00,301.0
3062,A050137,348000,2009JJ00,314.0
3063,A050137,348000,2010JJ00,898.0
3064,A050137,348000,2011JJ00,930.0
3065,A050137,348000,2012JJ00,964.0
3066,A050137,348000,2013JJ00,979.0
3067,A050137,348000,2014JJ00,1061.0
3068,A050137,348000,2015JJ00,1054.0
3069,A050137,348000,2016JJ00,1127.0
3070,A050137,348000,2017JJ00,1146.0
3071,A050137,348000,2018JJ00,1042.0
3072,A050137,348000,2019JJ00,1054.0
3073,A050137,348000,2020JJ00,1234.0
3074,A050137,348000,2021JJ00,1254.0
3075,A050137,348200,1994JJ00,
3076,A050137,348200,1996JJ00,
3077,A050137,348200,1998JJ00,
3078,A050137,348200,2000JJ00,
3079,A050137,348200,2001JJ00,
3080,A050137,348200,2002JJ00,
3081,A050137,348200,2003JJ00,
3082,A050137,348200,2004JJ00,0.0
3083,A050137,348200,2005JJ00,0.0
3084,A050137,348200,2006JJ00,0.0
3085,A050137,348200,2007JJ00,0.0
3086,A050137,348200,2008JJ00,0.0
3087,A050137,348200,2009JJ00,0.0
3088,A050137,348200,2010JJ00,0.0
3089,A050137,348200,2011JJ00,0.0
3090,A050137,348200,2012JJ00,1.0
3091,A050137,348200,2013JJ00,1.0
3092,A050137,348200,2014JJ00,2.0
3093,A050137,348200,2015JJ00,2.0
3094,A050137,348200,2016JJ00,3.0
3095,A050137,348200,2017JJ00,3.0
3096,A050137,348200,2018JJ00,3.0
3097,A050137,348200,2019JJ00,3.0
3098,A050137,348200,2020JJ00,4.0
3099,A050137,348200,2021JJ00,4.0
3100,A050137,348500,1994JJ00,
3101,A050137,348500,1996JJ00,
3102,A050137,348500,1998JJ00,
3103,A050137,348500,2000JJ00,
3104,A050137,348500,2001JJ00,
3105,A050137,348500,2002JJ00,
3106,A050137,348500,2003JJ00,
3107,A050137,348500,2004JJ00,
3108,A050137,348500,2005JJ00,
3109,A050137,348500,2006JJ00,
3110,A050137,348500,2007JJ00,2.0
3111,A050137,348500,2008JJ00,2.0
3112,A050137,348500,2009JJ00,2.0
3113,A050137,348500,2010JJ00,25.0
3114,A050137,348500,2011JJ00,26.0
3115,A050137,348500,2012JJ00,61.0
3116,A050137,348500,2013JJ00,63.0
3117,A050137,348500,2014JJ00,64.0
3118,A050137,348500,2015JJ00,69.0
3119,A050137,348500,2016JJ00,65.0
3120,A050137,348500,2017JJ00,66.0
3121,A050137,348500,2018JJ00,63.0
3122,A050137,348500,2019JJ00,64.0
3123,A050137,348500,2020JJ00,68.0
3124,A050137,348500,2021JJ00,68.0
3125,A050137,348800,1994JJ00,
3126,A050137,348800,1996JJ00,
3127,A050137,348800,1998JJ00,
3128,A050137,348800,2000JJ00,
3129,A050137,348800,2001JJ00,
3130,A050137,348800,2002JJ00,
3131,A050137,348800,2003JJ00,
3132,A050137,348800,2004JJ00,
3133,A050137,348800,2005JJ00,
3134,A050137,348800,2006JJ00,
3135,A050137,348800,2007JJ00,0.0
3136,A050137,348800,2008JJ00,0.0
3137,A050137,348800,2009JJ00,0.0
3138,A050137,348800,2010JJ00,0.0
3139,A050137,348800,2011JJ00,0.0
3140,A050137,348800,2012JJ00,1.0
3141,A050137,348800,2013JJ00,1.0
3142,A050137,348800,2014JJ00,1.0
3143,A050137,348800,2015JJ00,1.0
3144,A050137,348800,2016JJ00,1.0
3145,A050137,348800,2017JJ00,1.0
3146,A050137,348800,2018JJ00,1.0
3147,A050137,348800,2019JJ00,1.0
3148,A050137,348800,2020JJ00,1.0
3149,A050137,348800,2021JJ00,1.0
3150,A050137,349100,1994JJ00,
3151,A050137,349100,1996JJ00,
3152,A050137,349100,1998JJ00,
3153,A050137,349100,2000JJ00,
3154,A050137,349100,2001JJ00,
3155,A050137,349100,2002JJ00,
3156,A050137,349100,2003JJ00,
3157,A050137,349100,2004JJ00,
3158,A050137,349100,2005JJ00,
3159,A050137,349100,2006JJ00,
3160,A050137,349100,2007JJ00,257.0
3161,A050137,349100,2008JJ00,273.0
3162,A050137,349100,2009JJ00,291.0
3163,A050137,349100,2010JJ00,820.0
3164,A050137,349100,2011JJ00,843.0
3165,A050137,349100,2012JJ00,699.0
3166,A050137,349100,2013JJ00,717.0
3167,A050137,349100,2014JJ00,728.0
3168,A050137,349100,2015JJ00,708.0
3169,A050137,349100,2016JJ00,748.0
3170,A050137,349100,2017JJ00,763.0
3171,A050137,349100,2018JJ00,773.0
3172,A050137,349100,2019JJ00,790.0
3173,A050137,349100,2020JJ00,830.0
3174,A050137,349100,2021JJ00,807.0
3175,A050137,349400,1994JJ00,
3176,A050137,349400,1996JJ00,
3177,A050137,349400,1998JJ00,
3178,A050137,349400,2000JJ00,
3179,A050137,349400,2001JJ00,
3180,A050137,349400,2002JJ00,
3181,A050137,349400,2003JJ00,
3182,A050137,349400,2004JJ00,19.0
3183,A050137,349400,2005JJ00,19.0
3184,A050137,349400,2006JJ00,12.0
3185,A050137,349400,2007JJ00,12.0
3186,A050137,349400,2008JJ00,26.0
3187,A050137,349400,2009JJ00,21.0
3188,A050137,349400,2010JJ00,43.0
3189,A050137,349400,2011JJ00,51.0
3190,A050137,349400,2012JJ00,196.0
3191,A050137,349400,2013JJ00,191.0
3192,A050137,349400,2014JJ00,260.0
3193,A050137,349400,2015JJ00,268.0
3194,A050137,349400,2016JJ00,303.0
3195,A050137,349400,2017JJ00,305.0
3196,A050137,349400,2018JJ00,195.0
3197,A050137,349400,2019JJ00,188.0
3198,A050137,349400,2020JJ00,324.0
3199,A050137,349400,2021JJ00,367.0
3200,A050137,349800,1994JJ00,
3201,A050137,349800,1996JJ00,
3202,A050137,349800,1998JJ00,
3203,A050137,349800,2000JJ00,
3204,A050137,349800,2001JJ00,
3205,A050137,349800,2002JJ00,
3206,A050137,349800,2003JJ00,
3207,A050137,349800,2004JJ00,
3208,A050137,349800,2005JJ00,
3209,A050137,349800,2006JJ00,
3210,A050137,349800,2007JJ00,0.0
3211,A050137,349800,2008JJ00,0.0
3212,A050137,349800,2009JJ00,0.0
3213,A050137,349800,2010JJ00,9.0
3214,A050137,349800,2011JJ00,9.0
3215,A050137,349800,2012JJ00,6.0
3216,A050137,349800,2013JJ00,6.0
3217,A050137,349800,2014JJ00,6.0
3218,A050137,349800,2015JJ00,6.0
3219,A050137,349800,2016JJ00,7.0
3220,A050137,349800,2017JJ00,7.0
3221,A050137,349800,2018JJ00,7.0
3222,A050137,349800,2019JJ00,7.0
3223,A050137,349800,2020JJ00,7.0
3224,A050137,349800,2021JJ00,7.0
3225,A050138,300002,1994JJ00,
3226,A050138,300002,1996JJ00,
3227,A050138,300002,1998JJ00,
3228,A050138,300002,2000JJ00,
3229,A050138,300002,2001JJ00,
3230,A050138,300002,2002JJ00,
3231,A050138,300002,2003JJ00,
3232,A050138,300002,2004JJ00,
3233,A050138,300002,2005JJ00,
3234,A050138,300002,2006JJ00,
3235,A050138,300002,2007JJ00,19197.0
3236,A050138,300002,2008JJ00,19391.0
3237,A050138,300002,2009JJ00,17835.0
3238,A050138,300002,2010JJ00,18407.0
3239,A050138,300002,2011JJ00,18925.0
3240,A050138,300002,2012JJ00,18415.0
3241,A050138,300002,2013JJ00,18293.0
3242,A050138,300002,2014JJ00,18610.0
3243,A050138,300002,2015JJ00,19027.0
3244,A050138,300002,2016JJ00,19263.0
3245,A050138,300002,2017JJ00,19728.0
3246,A050138,300002,2018JJ00,19267.0
3247,A050138,300002,2019JJ00,18419.0
3248,A050138,300002,2020JJ00,18031.0
3249,A050138,300002,2021JJ00,18423.0
3250,A050138,305700,1994JJ00,8.0
3251,A050138,305700,1996JJ00,181.0
3252,A050138,305700,1998JJ00,179.0
3253,A050138,305700,2000JJ00,48.0
3254,A050138,305700,2001JJ00,36.0
3255,A050138,305700,2002JJ00,49.0
3256,A050138,305700,2003JJ00,149.0
3257,A050138,305700,2004JJ00,225.0
3258,A050138,305700,2005JJ00,193.0
3259,A050138,305700,2006JJ00,152.0
3260,A050138,305700,2007JJ00,119.0
3261,A050138,305700,2008JJ00,154.0
3262,A050138,305700,2009JJ00,100.0
3263,A050138,305700,2010JJ00,114.0
3264,A050138,305700,2011JJ00,111.0
3265,A050138,305700,2012JJ00,120.0
3266,A050138,305700,2013JJ00,110.0
3267,A050138,305700,2014JJ00,67.0
3268,A050138,305700,2015JJ00,84.0
3269,A050138,305700,2016JJ00,14.0
3270,A050138,305700,2017JJ00,12.0
3271,A050138,305700,2018JJ00,30.0
3272,A050138,305700,2019JJ00,29.0
3273,A050138,305700,2020JJ00,25.0
3274,A050138,305700,2021JJ00,23.0
3275,A050138,307500,1994JJ00,15400.0
3276,A050138,307500,1996JJ00,15079.0
3277,A050138,307500,1998JJ00,15336.0
3278,A050138,307500,2000JJ00,16281.0
3279,A050138,307500,2001JJ00,15757.0
3280,A050138,307500,2002JJ00,15030.0
3281,A050138,307500,2003JJ00,14507.0
3282,A050138,307500,2004JJ00,14107.0
3283,A050138,307500,2005JJ00,13979.0
3284,A050138,307500,2006JJ00,13789.0
3285,A050138,307500,2007JJ00,14158.0
3286,A050138,307500,2008JJ00,13804.0
3287,A050138,307500,2009JJ00,12197.0
3288,A050138,307500,2010JJ00,12190.0
3289,A050138,307500,2011JJ00,12434.0
3290,A050138,307500,2012JJ00,12170.0
3291,A050138,307500,2013JJ00,11838.0
3292,A050138,307500,2014JJ00,11548.0
3293,A050138,307500,2015JJ00,11613.0
3294,A050138,307500,2016JJ00,11654.0
3295,A050138,307500,2017JJ00,12089.0
3296,A050138,307500,2018JJ00,11789.0
3297,A050138,307500,2019JJ00,11307.0
3298,A050138,307500,2020JJ00,11123.0
3299,A050138,307500,2021JJ00,11366.0
3300,A050138,307610,1994JJ00,9760.0
3301,A050138,307610,1996JJ00,9299.0
3302,A050138,307610,1998JJ00,9210.0
3303,A050138,307610,2000JJ00,9582.0
3304,A050138,307610,2001JJ00,9360.0
3305,A050138,307610,2002JJ00,8460.0
3306,A050138,307610,2003JJ00,7942.0
3307,A050138,307610,2004JJ00,7516.0
3308,A050138,307610,2005JJ00,7283.0
3309,A050138,307610,2006JJ00,7313.0
3310,A050138,307610,2007JJ00,7465.0
3311,A050138,307610,2008JJ00,7283.0
3312,A050138,307610,2009JJ00,7268.0
3313,A050138,307610,2010JJ00,7292.0
3314,A050138,307610,2011JJ00,7199.0
3315,A050138,307610,2012JJ00,7435.0
3316,A050138,307610,2013JJ00,7570.0
3317,A050138,307610,2014JJ00,7295.0
3318,A050138,307610,2015JJ00,7352.0
3319,A050138,307610,2016JJ00,7329.0
3320,A050138,307610,2017JJ00,7550.0
3321,A050138,307610,2018JJ00,7587.0
3322,A050138,307610,2019JJ00,7194.0
3323,A050138,307610,2020JJ00,7267.0
3324,A050138,307610,2021JJ00,7319.0
3325,A050138,307600,1994JJ00,9100.0
3326,A050138,307600,1996JJ00,8543.0
3327,A050138,307600,1998JJ00,8497.0
3328,A050138,307600,2000JJ00,8822.0
3329,A050138,307600,2001JJ00,8617.0
3330,A050138,307600,2002JJ00,7712.0
3331,A050138,307600,2003JJ00,7200.0
3332,A050138,307600,2004JJ00,6784.0
3333,A050138,307600,2005JJ00,6545.0
3334,A050138,307600,2006JJ00,6552.0
3335,A050138,307600,2007JJ00,6697.0
3336,A050138,307600,2008JJ00,6456.0
3337,A050138,307600,2009JJ00,6492.0
3338,A050138,307600,2010JJ00,6470.0
3339,A050138,307600,2011JJ00,6460.0
3340,A050138,307600,2012JJ00,6778.0
3341,A050138,307600,2013JJ00,6877.0
3342,A050138,307600,2014JJ00,6650.0
3343,A050138,307600,2015JJ00,6714.0
3344,A050138,307600,2016JJ00,6673.0
3345,A050138,307600,2017JJ00,6884.0
3346,A050138,307600,2018JJ00,6923.0
3347,A050138,307600,2019JJ00,6537.0
3348,A050138,307600,2020JJ00,6658.0
3349,A050138,307600,2021JJ00,6710.0
3350,A050138,311300,1994JJ00,645.0
3351,A050138,311300,1996JJ00,737.0
3352,A050138,311300,1998JJ00,697.0
3353,A050138,311300,2000JJ00,742.0
3354,A050138,311300,2001JJ00,725.0
3355,A050138,311300,2002JJ00,730.0
3356,A050138,311300,2003JJ00,725.0
3357,A050138,311300,2004JJ00,712.0
3358,A050138,311300,2005JJ00,719.0
3359,A050138,311300,2006JJ00,743.0
3360,A050138,311300,2007JJ00,751.0
3361,A050138,311300,2008JJ00,811.0
3362,A050138,311300,2009JJ00,760.0
3363,A050138,311300,2010JJ00,810.0
3364,A050138,311300,2011JJ00,727.0
3365,A050138,311300,2012JJ00,647.0
3366,A050138,311300,2013JJ00,682.0
3367,A050138,311300,2014JJ00,635.0
3368,A050138,311300,2015JJ00,635.0
3369,A050138,311300,2016JJ00,654.0
3370,A050138,311300,2017JJ00,664.0
3371,A050138,311300,2018JJ00,663.0
3372,A050138,311300,2019JJ00,655.0
3373,A050138,311300,2020JJ00,607.0
3374,A050138,311300,2021JJ00,607.0
3375,A050138,312200,1994JJ00,15.0
3376,A050138,312200,1996JJ00,19.0
3377,A050138,312200,1998JJ00,17.0
3378,A050138,312200,2000JJ00,18.0
3379,A050138,312200,2001JJ00,18.0
3380,A050138,312200,2002JJ00,18.0
3381,A050138,312200,2003JJ00,17.0
3382,A050138,312200,2004JJ00,20.0
3383,A050138,312200,2005JJ00,19.0
3384,A050138,312200,2006JJ00,18.0
3385,A050138,312200,2007JJ00,17.0
3386,A050138,312200,2008JJ00,16.0
3387,A050138,312200,2009JJ00,17.0
3388,A050138,312200,2010JJ00,12.0
3389,A050138,312200,2011JJ00,12.0
3390,A050138,312200,2012JJ00,11.0
3391,A050138,312200,2013JJ00,10.0
3392,A050138,312200,2014JJ00,10.0
3393,A050138,312200,2015JJ00,4.0
3394,A050138,312200,2016JJ00,3.0
3395,A050138,312200,2017JJ00,3.0
3396,A050138,312200,2018JJ00,2.0
3397,A050138,312200,2019JJ00,2.0
3398,A050138,312200,2020JJ00,2.0
3399,A050138,312200,2021JJ00,2.0
3400,A050138,312505,1994JJ00,24.0
3401,A050138,312505,1996JJ00,46.0
3402,A050138,312505,1998JJ00,44.0
3403,A050138,312505,2000JJ00,29.0
3404,A050138,312505,2001JJ00,16.0
3405,A050138,312505,2002JJ00,40.0
3406,A050138,312505,2003JJ00,44.0
3407,A050138,312505,2004JJ00,24.0
3408,A050138,312505,2005JJ00,25.0
3409,A050138,312505,2006JJ00,28.0
3410,A050138,312505,2007JJ00,29.0
3411,A050138,312505,2008JJ00,52.0
3412,A050138,312505,2009JJ00,45.0
3413,A050138,312505,2010JJ00,27.0
3414,A050138,312505,2011JJ00,28.0
3415,A050138,312505,2012JJ00,16.0
3416,A050138,312505,2013JJ00,16.0
3417,A050138,312505,2014JJ00,12.0
3418,A050138,312505,2015JJ00,13.0
3419,A050138,312505,2016JJ00,21.0
3420,A050138,312505,2017JJ00,22.0
3421,A050138,312505,2018JJ00,28.0
3422,A050138,312505,2019JJ00,27.0
3423,A050138,312505,2020JJ00,25.0
3424,A050138,312505,2021JJ00,28.0
3425,A050138,315805,1994JJ00,775.0
3426,A050138,315805,1996JJ00,803.0
3427,A050138,315805,1998JJ00,786.0
3428,A050138,315805,2000JJ00,1060.0
3429,A050138,315805,2001JJ00,927.0
3430,A050138,315805,2002JJ00,994.0
3431,A050138,315805,2003JJ00,945.0
3432,A050138,315805,2004JJ00,842.0
3433,A050138,315805,2005JJ00,876.0
3434,A050138,315805,2006JJ00,893.0
3435,A050138,315805,2007JJ00,880.0
3436,A050138,315805,2008JJ00,943.0
3437,A050138,315805,2009JJ00,785.0
3438,A050138,315805,2010JJ00,753.0
3439,A050138,315805,2011JJ00,808.0
3440,A050138,315805,2012JJ00,734.0
3441,A050138,315805,2013JJ00,680.0
3442,A050138,315805,2014JJ00,686.0
3443,A050138,315805,2015JJ00,696.0
3444,A050138,315805,2016JJ00,555.0
3445,A050138,315805,2017JJ00,594.0
3446,A050138,315805,2018JJ00,519.0
3447,A050138,315805,2019JJ00,536.0
3448,A050138,315805,2020JJ00,442.0
3449,A050138,315805,2021JJ00,447.0
3450,A050138,315800,1994JJ00,268.0
3451,A050138,315800,1996JJ00,198.0
3452,A050138,315800,1998JJ00,207.0
3453,A050138,315800,2000JJ00,216.0
3454,A050138,315800,2001JJ00,199.0
3455,A050138,315800,2002JJ00,192.0
3456,A050138,315800,2003JJ00,189.0
3457,A050138,315800,2004JJ00,138.0
3458,A050138,315800,2005JJ00,143.0
3459,A050138,315800,2006JJ00,151.0
3460,A050138,315800,2007JJ00,151.0
3461,A050138,315800,2008JJ00,146.0
3462,A050138,315800,2009JJ00,126.0
3463,A050138,315800,2010JJ00,145.0
3464,A050138,315800,2011JJ00,151.0
3465,A050138,315800,2012JJ00,103.0
3466,A050138,315800,2013JJ00,96.0
3467,A050138,315800,2014JJ00,102.0
3468,A050138,315800,2015JJ00,110.0
3469,A050138,315800,2016JJ00,95.0
3470,A050138,315800,2017JJ00,105.0
3471,A050138,315800,2018JJ00,64.0
3472,A050138,315800,2019JJ00,73.0
3473,A050138,315800,2020JJ00,48.0
3474,A050138,315800,2021JJ00,48.0
3475,A050138,317105,1994JJ00,553.0
3476,A050138,317105,1996JJ00,647.0
3477,A050138,317105,1998JJ00,734.0
3478,A050138,317105,2000JJ00,899.0
3479,A050138,317105,2001JJ00,804.0
3480,A050138,317105,2002JJ00,892.0
3481,A050138,317105,2003JJ00,950.0
3482,A050138,317105,2004JJ00,812.0
3483,A050138,317105,2005JJ00,744.0
3484,A050138,317105,2006JJ00,798.0
3485,A050138,317105,2007JJ00,791.0
3486,A050138,317105,2008JJ00,638.0
3487,A050138,317105,2009JJ00,558.0
3488,A050138,317105,2010JJ00,619.0
3489,A050138,317105,2011JJ00,625.0
3490,A050138,317105,2012JJ00,531.0
3491,A050138,317105,2013JJ00,520.0
3492,A050138,317105,2014JJ00,498.0
3493,A050138,317105,2015JJ00,500.0
3494,A050138,317105,2016JJ00,491.0
3495,A050138,317105,2017JJ00,483.0
3496,A050138,317105,2018JJ00,453.0
3497,A050138,317105,2019JJ00,473.0
3498,A050138,317105,2020JJ00,432.0
3499,A050138,317105,2021JJ00,484.0
3500,A050138,317100,1994JJ00,321.0
3501,A050138,317100,1996JJ00,380.0
3502,A050138,317100,1998JJ00,433.0
3503,A050138,317100,2000JJ00,535.0
3504,A050138,317100,2001JJ00,465.0
3505,A050138,317100,2002JJ00,575.0
3506,A050138,317100,2003JJ00,641.0
3507,A050138,317100,2004JJ00,560.0
3508,A050138,317100,2005JJ00,496.0
3509,A050138,317100,2006JJ00,480.0
3510,A050138,317100,2007JJ00,467.0
3511,A050138,317100,2008JJ00,374.0
3512,A050138,317100,2009JJ00,304.0
3513,A050138,317100,2010JJ00,406.0
3514,A050138,317100,2011JJ00,408.0
3515,A050138,317100,2012JJ00,346.0
3516,A050138,317100,2013JJ00,337.0
