ID,TypeLozing,BrancheBedrijfstak,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,Xyleen_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,CZV_25,TOC_26,ChloridenAnorganischAlsCl_27,Fluoriden_28,CyanidenAnorganischAlsCN_29
657,I         ,308100,2009JJ00,13.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,0.0,6038.0,0.0,0.0
658,I         ,308100,2010JJ00,17.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.0,0.0,7659.0,0.0,0.0
659,I         ,308100,2011JJ00,17.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,8084.0,0.0,0.0
660,I         ,308100,2012JJ00,18.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.0,0.0,8126.0,0.0,0.0
661,I         ,308100,2013JJ00,21.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.0,0.0,9529.0,0.0,0.0
662,I         ,308100,2014JJ00,21.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,0.0,9698.0,0.0,0.0
663,I         ,308100,2015JJ00,23.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,0.0,10771.0,0.0,0.0
664,I         ,308300,2008JJ00,198.0,1134.0,0.0,21.2,2.5,82.0,0.0,251.0,0.0,43.0,67.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9650.0,0.0,675.0,0.0,0.0
665,I         ,308300,2009JJ00,140.0,1336.0,0.0,22.0,2.6,85.0,0.0,260.0,0.0,45.0,69.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9906.0,33.0,973.0,0.0,0.0
666,I         ,308300,2010JJ00,120.0,2393.0,0.0,98.0,2.4,241.0,0.0,500.0,0.3,68.0,212.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.0,145.0,3774.0,0.0,0.0
667,I         ,308300,2011JJ00,171.0,2199.0,0.0,109.0,2.4,259.0,0.0,559.0,0.1,48.0,265.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9432.0,966.0,2418.0,0.0,0.0
668,I         ,308300,2012JJ00,138.0,1816.0,0.0,62.0,1.4,152.0,0.0,332.0,0.0,53.0,146.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11349.0,4209.0,2594.0,0.0,0.0
669,I         ,308300,2013JJ00,122.0,1543.0,0.0,52.1,1.2,127.0,0.0,279.0,0.0,55.0,132.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12191.0,1749.0,1749.0,0.0,0.0
670,I         ,308300,2014JJ00,123.0,1292.0,0.0,44.3,1.0,109.0,0.0,240.0,0.0,47.0,136.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10383.0,1105.0,1983.0,0.0,0.0
671,I         ,308300,2015JJ00,195.0,2101.0,0.0,73.6,3.8,179.0,0.0,394.0,0.1,65.0,177.0,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14419.0,4319.0,2536.0,0.0,0.0
672,I         ,308700,2008JJ00,62.0,28.0,0.0,0.6,0.3,7.0,0.0,0.0,0.0,0.0,29.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,450.0,0.0,0.0
673,I         ,308700,2009JJ00,42.0,21.0,0.0,2.0,0.3,7.0,0.0,0.0,0.0,0.0,36.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,792.0,0.0,0.0
674,I         ,308700,2010JJ00,69.0,43.0,0.0,7.4,0.1,6.0,0.0,5.0,0.0,0.0,66.0,267.0,2064.0,0.0,0.0,0.0,5161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,357.0,0.0,0.0
675,I         ,308700,2011JJ00,74.0,38.0,0.0,7.3,0.1,5.0,0.0,5.0,0.0,0.0,64.0,337.0,3503.0,0.0,0.0,0.0,8758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,234.0,0.0,0.0
676,I         ,308700,2012JJ00,62.0,32.0,0.0,6.8,0.1,5.0,0.0,5.0,0.0,0.0,60.0,293.0,532.0,0.0,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,208.0,0.0,0.0
677,I         ,308700,2013JJ00,49.0,41.0,0.0,2.4,0.0,4.0,0.0,2.0,0.0,0.0,21.0,254.0,943.0,0.0,0.0,0.0,2357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,260.0,0.0,0.0
678,I         ,308700,2014JJ00,64.0,38.0,0.0,7.7,0.2,7.0,0.0,5.0,0.0,0.0,66.0,382.0,622.0,0.0,0.0,0.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,217.0,0.0,0.0
679,I         ,308700,2015JJ00,53.0,31.0,0.0,6.3,0.8,6.0,0.0,4.0,0.0,0.0,53.0,369.0,664.0,0.0,0.0,0.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,166.0,0.0,0.0
680,I         ,309000,2008JJ00,594.0,1340.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15725.0,2028.0,13250.0,0.0,0.0
681,I         ,309000,2009JJ00,610.0,1467.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,3.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5667.0,13829.0,0.0,0.0
682,I         ,309000,2010JJ00,541.0,1360.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5042.0,13339.0,0.0,0.0
683,I         ,309000,2011JJ00,522.0,1412.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633.0,12736.0,0.0,0.0
684,I         ,309000,2012JJ00,521.0,1409.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4679.0,12533.0,0.0,0.0
685,I         ,309000,2013JJ00,444.0,1290.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214.0,8465.0,0.0,0.0
686,I         ,309000,2014JJ00,459.0,1465.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4866.0,7855.0,0.0,0.0
687,I         ,309000,2015JJ00,455.0,1399.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.0,6976.0,0.0,0.0
688,I         ,309300,2008JJ00,73.0,66.0,0.0,20.7,2.1,11.0,0.0,34.0,0.3,17.0,31.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,0.0,2934.0,0.0,0.0
689,I         ,309300,2009JJ00,48.0,52.0,0.0,12.6,1.3,4.0,0.0,13.0,0.0,8.0,21.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,2440.0,0.0,0.0
690,I         ,309300,2010JJ00,45.0,41.0,0.0,0.4,0.1,3.0,0.0,4.0,0.0,0.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,2417.0,0.0,0.0
691,I         ,309300,2011JJ00,47.0,38.0,0.0,1.0,0.2,6.0,0.0,5.0,0.1,1.0,10.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,2413.0,0.0,0.0
692,I         ,309300,2012JJ00,40.0,41.0,0.0,0.8,0.1,3.0,0.0,13.0,0.4,0.0,7.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,2463.0,0.0,0.0
693,I         ,309300,2013JJ00,36.0,29.0,0.0,0.9,0.1,2.0,0.0,2.0,0.2,0.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,2488.0,0.0,0.0
694,I         ,309300,2014JJ00,38.0,35.0,0.0,0.0,0.0,1.0,0.0,2.0,0.1,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,2164.0,0.0,0.0
695,I         ,309300,2015JJ00,36.0,33.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,2231.0,0.0,0.0
696,I         ,309600,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,I         ,309600,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,I         ,309600,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,I         ,309600,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,I         ,309600,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,I         ,309600,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,I         ,309600,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,I         ,309600,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,I         ,310000,2008JJ00,25.0,216.0,0.0,7.1,0.0,10.0,0.0,67.0,0.0,2.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7690.0,1717.0,3961.0,0.0,0.0
705,I         ,310000,2009JJ00,38.0,241.0,0.0,0.0,0.0,7.0,0.0,60.0,0.0,2.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774.0,5412.0,692.0,0.0,0.0
706,I         ,310000,2010JJ00,14.0,190.0,0.0,0.0,0.0,6.0,0.0,57.0,0.0,2.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3613.0,3037.0,672.0,0.0,0.0
707,I         ,310000,2011JJ00,9.0,72.0,0.0,0.0,0.0,7.0,0.0,59.0,0.0,2.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.0,2234.0,406.0,0.0,0.0
708,I         ,310000,2012JJ00,13.0,94.0,0.0,0.0,0.0,6.0,0.0,56.0,0.0,2.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.0,2554.0,328.0,0.0,0.0
709,I         ,310000,2013JJ00,9.0,93.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,2.0,3.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3973.0,2382.0,322.0,0.0,0.0
710,I         ,310000,2014JJ00,7.0,86.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,2.0,3.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.0,1558.0,302.0,0.0,0.0
711,I         ,310000,2015JJ00,7.0,89.0,0.0,0.0,0.0,7.0,0.0,62.0,0.0,2.0,3.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3935.0,1277.0,288.0,0.0,0.0
712,I         ,311000,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,I         ,311000,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,I         ,311000,2010JJ00,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,I         ,311000,2011JJ00,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,I         ,311000,2012JJ00,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,I         ,311000,2013JJ00,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,I         ,311000,2014JJ00,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,I         ,311000,2015JJ00,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,I         ,311300,2008JJ00,46.0,254.0,0.0,7.2,0.0,20.0,0.0,87.0,0.3,4.0,7.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775.0,0.0,315.0,0.0,0.0
721,I         ,311300,2009JJ00,59.0,139.0,0.0,12.0,0.0,34.0,0.0,113.0,0.2,2.0,9.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,353.0,0.0,0.0
722,I         ,311300,2010JJ00,41.0,116.0,0.0,7.2,0.0,23.0,0.0,164.0,0.1,1.0,5.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,263.0,0.0,0.0
723,I         ,311300,2011JJ00,49.0,120.0,0.0,0.1,0.0,2.0,0.0,115.0,0.0,0.0,1.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,5.0,0.0,0.0
724,I         ,311300,2012JJ00,35.0,40.0,0.0,0.1,0.0,2.0,0.0,111.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,15.0,0.0,0.0
725,I         ,311300,2013JJ00,22.0,122.0,0.0,0.1,0.0,21.0,0.0,100.0,0.0,0.0,5.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,20.0,0.0,0.0
726,I         ,311300,2014JJ00,24.0,111.0,0.0,0.1,0.0,23.0,0.0,102.0,0.0,0.0,6.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,8.0,0.0,0.0
727,I         ,311300,2015JJ00,43.0,112.0,0.0,0.1,0.0,18.0,0.0,102.0,0.0,0.0,3.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,307.0,0.0,0.0
728,I         ,312200,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,I         ,312200,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,I         ,312200,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,I         ,312200,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,I         ,312200,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,I         ,312200,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,I         ,312200,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,I         ,312200,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,I         ,312505,2008JJ00,7.0,692.0,0.0,54.4,0.6,303.0,0.0,1078.0,0.2,14.0,315.0,4873.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9208.0,1274.0,4075.0,0.0,0.0
737,I         ,312505,2009JJ00,12.0,183.0,0.0,1.9,0.5,207.0,0.0,581.0,3.4,8.0,196.0,521.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.0,701.0,3205.0,0.0,0.0
738,I         ,312505,2010JJ00,13.0,90.0,0.0,1.9,0.0,55.0,0.0,628.0,0.1,79.0,122.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,2030.0,0.0,0.0
739,I         ,312505,2011JJ00,15.0,254.0,0.0,2.8,0.5,361.0,0.0,951.0,0.0,13.0,328.0,855.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4753.0,1024.0,3612.0,0.0,0.0
740,I         ,312505,2012JJ00,14.0,268.0,0.0,2.3,0.0,331.0,0.0,1010.0,0.0,12.0,335.0,881.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5098.0,1003.0,2439.0,0.0,0.0
741,I         ,312505,2013JJ00,13.0,333.0,0.0,2.1,0.0,413.0,0.0,972.0,0.1,14.0,337.0,862.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4922.0,988.0,4596.0,0.0,0.0
742,I         ,312505,2014JJ00,12.0,223.0,0.0,0.0,0.0,197.0,0.0,919.0,0.0,10.0,296.0,793.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4673.0,904.0,839.0,0.0,0.0
743,I         ,312505,2015JJ00,12.0,224.0,0.0,0.0,0.0,186.0,0.0,869.0,0.0,10.0,280.0,750.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4421.0,827.0,794.0,0.0,0.0
744,I         ,315805,2008JJ00,1.0,66.0,12.4,0.0,0.2,8.0,0.0,32.0,0.0,17.0,6.0,259.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,376.0,1.0,0.0
745,I         ,315805,2009JJ00,1.0,39.0,0.8,2.0,0.1,19.0,0.0,27.0,0.0,8.0,4.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,228.0,0.0,0.0
746,I         ,315805,2010JJ00,1.0,25.0,0.0,0.7,0.5,6.0,0.0,27.0,0.0,16.0,9.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,74.0,0.0,0.0
747,I         ,315805,2011JJ00,1.0,16.0,0.0,0.7,0.5,4.0,0.0,28.0,0.0,7.0,6.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,63.0,0.0,0.0
748,I         ,315805,2012JJ00,1.0,17.0,0.0,0.6,0.5,6.0,0.0,80.0,0.0,21.0,11.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,75.0,0.0,0.0
749,I         ,315805,2013JJ00,1.0,21.0,0.0,0.3,0.3,4.0,0.0,18.0,0.0,8.0,6.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,70.0,0.0,0.0
750,I         ,315805,2014JJ00,0.0,22.0,0.0,0.4,0.2,2.0,0.0,21.0,0.0,6.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,50.0,0.0,0.0
751,I         ,315805,2015JJ00,1.0,21.0,0.0,0.4,0.1,4.0,0.0,17.0,0.0,6.0,10.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,49.0,0.0,0.0
752,I         ,315800,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,I         ,315800,2009JJ00,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,I         ,315800,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,I         ,315800,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,I         ,315800,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,I         ,315800,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,I         ,315800,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,I         ,315800,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,I         ,317105,2008JJ00,20.0,268.0,0.0,0.1,0.0,33.0,0.0,415.0,0.3,1.0,54.0,839.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9612.0,3365.0,2367.0,0.0,2.0
761,I         ,317105,2009JJ00,17.0,237.0,0.0,0.0,0.0,32.0,0.0,359.0,0.2,1.0,48.0,712.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7226.0,7983.0,2074.0,0.0,2.0
762,I         ,317105,2010JJ00,16.0,232.0,0.0,0.0,0.0,28.0,0.0,348.0,0.2,1.0,44.0,671.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6737.0,6900.0,1961.0,0.0,2.0
763,I         ,317105,2011JJ00,17.0,229.0,0.0,0.0,0.0,36.0,0.0,349.0,0.2,1.0,45.0,675.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6882.0,3494.0,1977.0,0.0,2.0
764,I         ,317105,2012JJ00,21.0,284.0,0.0,3.3,0.0,34.0,0.0,427.0,3.2,2.0,64.0,857.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8724.0,2845.0,2458.0,0.0,3.0
765,I         ,317105,2013JJ00,19.0,265.0,0.0,0.0,0.0,39.0,0.0,405.0,0.2,4.0,55.0,777.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7981.0,7114.0,2274.0,0.0,2.0
766,I         ,317105,2014JJ00,23.0,303.0,0.0,0.0,0.0,42.0,0.0,464.0,0.3,1.0,61.0,920.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9376.0,4298.0,2630.0,0.0,3.0
767,I         ,317105,2015JJ00,19.0,247.0,0.0,2.0,0.5,41.0,0.0,403.0,0.3,13.0,54.0,827.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7651.0,4600.0,2146.0,0.0,2.0
768,I         ,320005,2008JJ00,170.0,1864.0,118.0,71.9,30.0,220.0,7.0,1964.0,6.1,141.0,226.0,3740.0,4347.0,2254.0,107.1,14.8,1285.0,1212.0,591.0,0.0,0.0,0.0,0.0,0.0,25230.0,2834.0,184567.0,22.0,391.0
