ID,BedrijfstakBranchesSBI2008,NuttigeToepassingEnEindverwerking,Perioden,TotaalBedrijfsafvalstoffen_1,TotaalNietChemischAfval_2,Metaalafval_3,Glasafval_4,PapierKartonafval_5,KunststofRubberafval_6,Houtafval_7,TextielLederafval_8,DierlijkPlantaardigAfval_9,GemengdAfval_10,Slib_11,MineralenSteenachtigAfval_12,OverigNietChemischAfval_13,ChemischAfval_14,TotaalBedrijfsafvalstoffen_15,TotaalNuttigeToepassing_16,InzetAlsBrandstof_17,OverigNuttigeToepassing_18,TotaalEindverwerking_19,Verbranden_20,StortenLozen_21,ScheidenAchteraf_22
513,312505,T001617,2004JJ00,27.0,25.0,1.0,0.0,5.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,27.0,3.0,24.0,,,,
514,312505,T001617,2005JJ00,26.0,24.0,1.0,0.0,5.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,26.0,3.0,25.0,,,,
515,312505,T001617,2006JJ00,31.0,30.0,1.0,0.0,9.0,1.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,31.0,3.0,28.0,,,,
516,312505,T001617,2007JJ00,32.0,31.0,1.0,0.0,9.0,1.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,32.0,3.0,29.0,,,,
517,312505,T001617,2008JJ00,54.0,53.0,1.0,0.0,9.0,2.0,4.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,54.0,2.0,52.0,,,,
518,312505,T001617,2009JJ00,47.0,47.0,1.0,0.0,8.0,2.0,4.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,47.0,2.0,45.0,,,,
519,312505,T001617,2010JJ00,33.0,33.0,0.0,0.0,5.0,1.0,1.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,33.0,7.0,27.0,,,,
520,312505,T001617,2011JJ00,34.0,34.0,0.0,0.0,5.0,1.0,1.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,34.0,7.0,28.0,,,,
521,312505,T001617,2012JJ00,47.0,35.0,1.0,0.0,5.0,5.0,1.0,11.0,0.0,12.0,0.0,0.0,0.0,12.0,47.0,47.0,31.0,16.0,,,,
522,312505,T001617,2013JJ00,48.0,35.0,1.0,0.0,5.0,5.0,1.0,11.0,0.0,12.0,0.0,0.0,0.0,13.0,48.0,48.0,32.0,16.0,,,,
523,312505,T001617,2014JJ00,28.0,26.0,1.0,0.0,4.0,2.0,1.0,6.0,0.0,12.0,0.0,0.0,0.0,1.0,28.0,28.0,15.0,12.0,,,,
524,312505,T001617,2015JJ00,28.0,27.0,1.0,0.0,5.0,2.0,1.0,6.0,0.0,12.0,0.0,0.0,0.0,1.0,28.0,28.0,15.0,13.0,,,,
525,312505,T001617,2016JJ00,35.0,34.0,1.0,0.0,7.0,2.0,2.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,35.0,35.0,13.0,21.0,,,,
526,312505,T001617,2017JJ00,36.0,36.0,1.0,0.0,8.0,2.0,2.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,36.0,36.0,14.0,22.0,,,,
527,312505,T001617,2018JJ00,38.0,38.0,0.0,0.0,9.0,3.0,1.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,38.0,38.0,9.0,28.0,,,,
528,312505,T001617,2019JJ00,37.0,37.0,0.0,0.0,9.0,3.0,1.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,37.0,37.0,10.0,27.0,,,,
529,312505,T001618,1994JJ00,48.0,45.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,6.0,0.0,0.0,3.0,48.0,,,,48.0,7.0,41.0,0.0
530,312505,T001618,1996JJ00,22.0,18.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,0.0,1.0,0.0,3.0,22.0,,,,22.0,4.0,16.0,1.0
531,312505,T001618,1998JJ00,42.0,39.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,24.0,0.0,0.0,0.0,3.0,42.0,,,,42.0,9.0,33.0,0.0
532,312505,T001618,2000JJ00,45.0,29.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,15.0,45.0,,,,45.0,16.0,28.0,0.0
533,312505,T001618,2001JJ00,52.0,42.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,0.0,10.0,52.0,,,,52.0,20.0,32.0,0.0
534,312505,T001618,2002JJ00,60.0,49.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,17.0,0.0,0.0,0.0,11.0,60.0,,,,60.0,41.0,17.0,2.0
535,312505,T001618,2003JJ00,48.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,11.0,0.0,0.0,0.0,9.0,48.0,,,,48.0,33.0,13.0,2.0
536,312505,T001618,2004JJ00,45.0,42.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,12.0,0.0,0.0,0.0,3.0,45.0,,,,45.0,37.0,8.0,1.0
537,312505,T001618,2005JJ00,51.0,42.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,12.0,0.0,0.0,0.0,8.0,51.0,,,,51.0,36.0,13.0,1.0
538,312505,T001618,2006JJ00,50.0,42.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,11.0,0.0,0.0,0.0,8.0,50.0,,,,50.0,44.0,1.0,4.0
539,312505,T001618,2007JJ00,50.0,39.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,11.0,50.0,,,,50.0,45.0,1.0,4.0
540,312505,T001618,2008JJ00,35.0,29.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,6.0,35.0,,,,35.0,24.0,7.0,3.0
541,312505,T001618,2009JJ00,31.0,25.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,6.0,31.0,,,,31.0,21.0,6.0,3.0
542,312505,T001618,2010JJ00,48.0,33.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,24.0,1.0,0.0,0.0,15.0,48.0,,,,48.0,25.0,17.0,6.0
543,312505,T001618,2011JJ00,44.0,34.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,25.0,1.0,0.0,0.0,10.0,44.0,,,,44.0,26.0,12.0,6.0
544,312505,T001618,2012JJ00,54.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,34.0,54.0,,,,54.0,1.0,33.0,19.0
545,312505,T001618,2013JJ00,53.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,33.0,53.0,,,,53.0,1.0,33.0,19.0
546,312505,T001618,2014JJ00,11.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,,,,11.0,2.0,3.0,6.0
547,312505,T001618,2015JJ00,11.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,,,,11.0,3.0,3.0,6.0
548,312505,T001618,2016JJ00,13.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,13.0,,,,13.0,5.0,8.0,0.0
549,312505,T001618,2017JJ00,14.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,14.0,,,,14.0,5.0,8.0,0.0
550,312505,T001618,2018JJ00,15.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,15.0,,,,15.0,2.0,8.0,6.0
551,312505,T001618,2019JJ00,15.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,15.0,,,,15.0,2.0,8.0,5.0
552,315805,T001523,1994JJ00,1036.0,1011.0,26.0,11.0,6.0,1.0,365.0,0.0,0.0,110.0,0.0,493.0,0.0,25.0,1036.0,775.0,,775.0,261.0,102.0,157.0,2.0
553,315805,T001523,1996JJ00,1061.0,1014.0,29.0,13.0,3.0,2.0,269.0,0.0,0.0,78.0,4.0,616.0,0.0,47.0,1061.0,803.0,,803.0,258.0,83.0,154.0,20.0
554,315805,T001523,1998JJ00,1117.0,1066.0,12.0,12.0,7.0,3.0,307.0,0.0,1.0,104.0,9.0,612.0,0.0,51.0,1117.0,786.0,,786.0,331.0,124.0,185.0,21.0
555,315805,T001523,2000JJ00,1435.0,1313.0,29.0,17.0,6.0,8.0,345.0,0.0,0.0,85.0,0.0,821.0,3.0,122.0,1435.0,1060.0,,1060.0,376.0,150.0,132.0,94.0
556,315805,T001523,2001JJ00,1270.0,1161.0,23.0,14.0,5.0,6.0,320.0,0.0,0.0,88.0,0.0,701.0,4.0,109.0,1270.0,927.0,,927.0,343.0,132.0,122.0,90.0
557,315805,T001523,2002JJ00,1262.0,1188.0,24.0,16.0,11.0,4.0,278.0,2.0,0.0,65.0,0.0,788.0,0.0,74.0,1262.0,994.0,,994.0,268.0,92.0,162.0,14.0
558,315805,T001523,2003JJ00,1197.0,1132.0,23.0,15.0,10.0,4.0,272.0,2.0,0.0,61.0,0.0,745.0,0.0,65.0,1197.0,945.0,,945.0,252.0,88.0,150.0,14.0
559,315805,T001523,2004JJ00,1081.0,1066.0,21.0,9.0,8.0,5.0,223.0,0.0,2.0,52.0,36.0,710.0,1.0,14.0,1081.0,908.0,66.0,842.0,173.0,38.0,89.0,46.0
560,315805,T001523,2005JJ00,1125.0,1113.0,22.0,9.0,8.0,5.0,232.0,0.0,2.0,54.0,38.0,743.0,1.0,12.0,1125.0,946.0,70.0,876.0,179.0,40.0,91.0,48.0
561,315805,T001523,2006JJ00,1146.0,1132.0,33.0,17.0,9.0,2.0,241.0,0.0,2.0,54.0,33.0,740.0,2.0,13.0,1146.0,977.0,84.0,893.0,169.0,39.0,83.0,47.0
562,315805,T001523,2007JJ00,1136.0,1123.0,33.0,17.0,9.0,2.0,245.0,0.0,2.0,54.0,32.0,728.0,2.0,13.0,1136.0,968.0,88.0,880.0,168.0,39.0,83.0,47.0
563,315805,T001523,2008JJ00,1193.0,1180.0,53.0,9.0,8.0,3.0,226.0,0.0,1.0,57.0,3.0,821.0,0.0,11.0,1193.0,1028.0,85.0,943.0,165.0,36.0,101.0,27.0
564,315805,T001523,2009JJ00,995.0,985.0,43.0,8.0,7.0,3.0,194.0,0.0,1.0,48.0,2.0,678.0,0.0,10.0,995.0,857.0,73.0,785.0,138.0,30.0,84.0,23.0
565,315805,T001523,2010JJ00,963.0,951.0,41.0,19.0,8.0,2.0,208.0,0.0,2.0,56.0,1.0,614.0,0.0,12.0,963.0,823.0,70.0,753.0,141.0,30.0,99.0,12.0
566,315805,T001523,2011JJ00,1031.0,1020.0,44.0,20.0,9.0,2.0,217.0,0.0,2.0,60.0,1.0,665.0,0.0,12.0,1031.0,881.0,73.0,808.0,150.0,32.0,107.0,13.0
567,315805,T001523,2012JJ00,914.0,912.0,13.0,23.0,9.0,4.0,162.0,0.0,0.0,60.0,3.0,638.0,0.0,2.0,914.0,817.0,83.0,734.0,97.0,2.0,82.0,13.0
568,315805,T001523,2013JJ00,846.0,844.0,12.0,22.0,8.0,4.0,152.0,0.0,0.0,56.0,3.0,588.0,0.0,2.0,846.0,757.0,77.0,680.0,90.0,2.0,76.0,12.0
569,315805,T001523,2014JJ00,818.0,813.0,9.0,14.0,6.0,2.0,163.0,0.0,1.0,58.0,0.0,559.0,0.0,5.0,818.0,780.0,94.0,686.0,37.0,2.0,24.0,11.0
570,315805,T001523,2015JJ00,834.0,829.0,9.0,13.0,7.0,2.0,175.0,0.0,1.0,57.0,0.0,564.0,0.0,5.0,834.0,795.0,99.0,696.0,39.0,2.0,25.0,12.0
571,315805,T001523,2016JJ00,706.0,703.0,8.0,10.0,8.0,3.0,124.0,0.0,1.0,60.0,0.0,490.0,0.0,2.0,706.0,619.0,65.0,555.0,86.0,1.0,81.0,4.0
572,315805,T001523,2017JJ00,750.0,748.0,9.0,10.0,8.0,3.0,134.0,0.0,1.0,62.0,0.0,521.0,0.0,2.0,750.0,660.0,67.0,594.0,90.0,1.0,84.0,5.0
573,315805,T001523,2018JJ00,665.0,663.0,7.0,12.0,8.0,3.0,118.0,0.0,2.0,68.0,0.0,442.0,0.0,2.0,665.0,591.0,72.0,519.0,73.0,2.0,61.0,11.0
574,315805,T001523,2019JJ00,688.0,687.0,8.0,13.0,10.0,3.0,133.0,0.0,2.0,70.0,0.0,447.0,0.0,1.0,688.0,613.0,77.0,536.0,75.0,2.0,62.0,11.0
575,315805,T001617,1994JJ00,775.0,764.0,25.0,11.0,5.0,1.0,267.0,0.0,0.0,0.0,0.0,454.0,0.0,11.0,775.0,775.0,,775.0,,,,
576,315805,T001617,1996JJ00,803.0,781.0,28.0,11.0,3.0,2.0,198.0,0.0,0.0,0.0,3.0,535.0,0.0,22.0,803.0,803.0,,803.0,,,,
577,315805,T001617,1998JJ00,786.0,777.0,12.0,10.0,7.0,1.0,201.0,0.0,0.0,8.0,9.0,528.0,0.0,9.0,786.0,786.0,,786.0,,,,
578,315805,T001617,2000JJ00,1060.0,957.0,28.0,15.0,4.0,1.0,221.0,0.0,0.0,0.0,0.0,688.0,0.0,102.0,1060.0,1060.0,,1060.0,,,,
579,315805,T001617,2001JJ00,927.0,835.0,22.0,14.0,4.0,1.0,203.0,0.0,0.0,0.0,0.0,591.0,0.0,92.0,927.0,927.0,,927.0,,,,
580,315805,T001617,2002JJ00,994.0,931.0,24.0,15.0,11.0,3.0,191.0,2.0,0.0,1.0,0.0,684.0,0.0,63.0,994.0,994.0,,994.0,,,,
581,315805,T001617,2003JJ00,945.0,889.0,23.0,14.0,10.0,3.0,188.0,2.0,0.0,1.0,0.0,648.0,0.0,56.0,945.0,945.0,,945.0,,,,
582,315805,T001617,2004JJ00,908.0,896.0,20.0,4.0,8.0,5.0,207.0,0.0,1.0,3.0,35.0,613.0,1.0,10.0,908.0,908.0,66.0,842.0,,,,
583,315805,T001617,2005JJ00,946.0,937.0,21.0,5.0,8.0,5.0,216.0,0.0,1.0,3.0,37.0,640.0,1.0,9.0,946.0,946.0,70.0,876.0,,,,
584,315805,T001617,2006JJ00,977.0,968.0,32.0,9.0,9.0,2.0,234.0,0.0,1.0,3.0,32.0,647.0,1.0,8.0,977.0,977.0,84.0,893.0,,,,
585,315805,T001617,2007JJ00,968.0,960.0,32.0,9.0,9.0,2.0,238.0,0.0,1.0,3.0,32.0,634.0,1.0,8.0,968.0,968.0,88.0,880.0,,,,
586,315805,T001617,2008JJ00,1028.0,1021.0,52.0,9.0,7.0,2.0,222.0,0.0,0.0,3.0,1.0,723.0,0.0,7.0,1028.0,1028.0,85.0,943.0,,,,
587,315805,T001617,2009JJ00,857.0,852.0,42.0,8.0,7.0,2.0,191.0,0.0,0.0,2.0,1.0,597.0,0.0,5.0,857.0,857.0,73.0,785.0,,,,
588,315805,T001617,2010JJ00,823.0,816.0,39.0,19.0,8.0,2.0,196.0,0.0,2.0,5.0,1.0,544.0,0.0,5.0,823.0,823.0,70.0,753.0,,,,
589,315805,T001617,2011JJ00,881.0,876.0,43.0,20.0,8.0,2.0,204.0,0.0,2.0,6.0,1.0,589.0,0.0,5.0,881.0,881.0,73.0,808.0,,,,
590,315805,T001617,2012JJ00,817.0,816.0,12.0,23.0,9.0,4.0,158.0,0.0,0.0,44.0,2.0,564.0,0.0,1.0,817.0,817.0,83.0,734.0,,,,
591,315805,T001617,2013JJ00,757.0,756.0,11.0,22.0,8.0,3.0,148.0,0.0,0.0,41.0,2.0,520.0,0.0,1.0,757.0,757.0,77.0,680.0,,,,
592,315805,T001617,2014JJ00,780.0,778.0,9.0,14.0,6.0,2.0,163.0,0.0,1.0,46.0,0.0,538.0,0.0,2.0,780.0,780.0,94.0,686.0,,,,
593,315805,T001617,2015JJ00,795.0,793.0,9.0,13.0,7.0,2.0,174.0,0.0,1.0,45.0,0.0,542.0,0.0,2.0,795.0,795.0,99.0,696.0,,,,
594,315805,T001617,2016JJ00,619.0,618.0,8.0,10.0,8.0,3.0,120.0,0.0,1.0,54.0,0.0,415.0,0.0,1.0,619.0,619.0,65.0,555.0,,,,
595,315805,T001617,2017JJ00,660.0,659.0,9.0,10.0,8.0,3.0,131.0,0.0,1.0,57.0,0.0,441.0,0.0,1.0,660.0,660.0,67.0,594.0,,,,
596,315805,T001617,2018JJ00,591.0,590.0,7.0,12.0,8.0,3.0,112.0,0.0,2.0,54.0,0.0,392.0,0.0,1.0,591.0,591.0,72.0,519.0,,,,
597,315805,T001617,2019JJ00,613.0,613.0,8.0,13.0,10.0,3.0,125.0,0.0,2.0,55.0,0.0,396.0,0.0,0.0,613.0,613.0,77.0,536.0,,,,
598,315805,T001618,1994JJ00,261.0,247.0,1.0,0.0,1.0,0.0,98.0,0.0,0.0,110.0,0.0,38.0,0.0,14.0,261.0,,,,261.0,102.0,157.0,
599,315805,T001618,1996JJ00,258.0,233.0,0.0,2.0,0.0,0.0,71.0,0.0,0.0,78.0,0.0,81.0,0.0,25.0,258.0,,,,258.0,83.0,154.0,20.0
600,315805,T001618,1998JJ00,331.0,289.0,0.0,2.0,0.0,1.0,105.0,0.0,1.0,96.0,0.0,84.0,0.0,42.0,331.0,,,,331.0,124.0,185.0,21.0
601,315805,T001618,2000JJ00,376.0,355.0,2.0,2.0,1.0,6.0,125.0,0.0,0.0,85.0,0.0,132.0,3.0,20.0,376.0,,,,376.0,150.0,132.0,94.0
602,315805,T001618,2001JJ00,343.0,326.0,1.0,0.0,1.0,5.0,117.0,0.0,0.0,88.0,0.0,110.0,4.0,17.0,343.0,,,,343.0,132.0,122.0,90.0
603,315805,T001618,2002JJ00,268.0,257.0,0.0,1.0,0.0,1.0,87.0,0.0,0.0,64.0,0.0,104.0,0.0,11.0,268.0,,,,268.0,92.0,162.0,14.0
604,315805,T001618,2003JJ00,252.0,243.0,0.0,1.0,0.0,1.0,84.0,0.0,0.0,60.0,0.0,97.0,0.0,9.0,252.0,,,,252.0,88.0,150.0,14.0
605,315805,T001618,2004JJ00,173.0,170.0,1.0,5.0,0.0,0.0,16.0,0.0,1.0,49.0,1.0,97.0,0.0,4.0,173.0,,,,173.0,38.0,89.0,46.0
606,315805,T001618,2005JJ00,179.0,176.0,1.0,4.0,0.0,0.0,16.0,0.0,1.0,51.0,1.0,103.0,0.0,3.0,179.0,,,,179.0,40.0,91.0,48.0
607,315805,T001618,2006JJ00,169.0,164.0,1.0,8.0,0.0,0.0,7.0,0.0,1.0,51.0,1.0,93.0,1.0,5.0,169.0,,,,169.0,39.0,83.0,47.0
608,315805,T001618,2007JJ00,168.0,163.0,1.0,8.0,0.0,0.0,7.0,0.0,1.0,51.0,0.0,94.0,1.0,5.0,168.0,,,,168.0,39.0,83.0,47.0
609,315805,T001618,2008JJ00,165.0,159.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,54.0,2.0,98.0,0.0,4.0,165.0,,,,165.0,36.0,101.0,27.0
610,315805,T001618,2009JJ00,138.0,133.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,46.0,1.0,81.0,0.0,5.0,138.0,,,,138.0,30.0,84.0,23.0
611,315805,T001618,2010JJ00,141.0,134.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,51.0,0.0,70.0,0.0,7.0,141.0,,,,141.0,30.0,99.0,12.0
612,315805,T001618,2011JJ00,150.0,143.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,54.0,0.0,76.0,0.0,7.0,150.0,,,,150.0,32.0,107.0,13.0
613,315805,T001618,2012JJ00,97.0,96.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,1.0,74.0,0.0,1.0,97.0,,,,97.0,2.0,82.0,13.0
614,315805,T001618,2013JJ00,90.0,89.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,1.0,69.0,0.0,1.0,90.0,,,,90.0,2.0,76.0,12.0
615,315805,T001618,2014JJ00,37.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,22.0,0.0,3.0,37.0,,,,37.0,2.0,24.0,11.0
616,315805,T001618,2015JJ00,39.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,22.0,0.0,3.0,39.0,,,,39.0,2.0,25.0,12.0
617,315805,T001618,2016JJ00,86.0,85.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,76.0,0.0,1.0,86.0,,,,86.0,1.0,81.0,4.0
618,315805,T001618,2017JJ00,90.0,89.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,79.0,0.0,1.0,90.0,,,,90.0,1.0,84.0,5.0
619,315805,T001618,2018JJ00,73.0,72.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,50.0,0.0,1.0,73.0,,,,73.0,2.0,61.0,11.0
620,315805,T001618,2019JJ00,75.0,74.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,51.0,0.0,1.0,75.0,,,,75.0,2.0,62.0,11.0
621,315800,T001523,1994JJ00,399.0,399.0,1.0,0.0,1.0,0.0,362.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,399.0,268.0,,268.0,131.0,97.0,34.0,1.0
622,315800,T001523,1996JJ00,296.0,296.0,1.0,0.0,1.0,1.0,265.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,296.0,198.0,,198.0,97.0,77.0,17.0,4.0
623,315800,T001523,1998JJ00,350.0,350.0,3.0,0.0,3.0,1.0,302.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,350.0,207.0,,207.0,143.0,113.0,19.0,11.0
624,315800,T001523,2000JJ00,377.0,377.0,3.0,0.0,1.0,5.0,336.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,377.0,216.0,,216.0,160.0,126.0,19.0,15.0
625,315800,T001523,2001JJ00,347.0,347.0,2.0,0.0,1.0,4.0,311.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,347.0,199.0,,199.0,148.0,111.0,18.0,18.0
626,315800,T001523,2002JJ00,310.0,310.0,2.0,0.0,4.0,1.0,267.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,310.0,192.0,,192.0,118.0,80.0,35.0,3.0
627,315800,T001523,2003JJ00,303.0,303.0,2.0,0.0,4.0,1.0,261.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,303.0,189.0,,189.0,114.0,78.0,33.0,3.0
628,315800,T001523,2004JJ00,237.0,236.0,1.0,1.0,3.0,1.0,212.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,237.0,203.0,65.0,138.0,34.0,21.0,9.0,4.0
629,315800,T001523,2005JJ00,248.0,247.0,1.0,1.0,3.0,1.0,221.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,248.0,212.0,69.0,143.0,36.0,22.0,9.0,4.0
630,315800,T001523,2006JJ00,260.0,260.0,2.0,0.0,4.0,1.0,228.0,0.0,2.0,17.0,0.0,7.0,0.0,0.0,260.0,234.0,83.0,151.0,26.0,22.0,3.0,1.0
631,315800,T001523,2007JJ00,264.0,264.0,2.0,0.0,4.0,1.0,232.0,0.0,2.0,17.0,0.0,7.0,0.0,0.0,264.0,238.0,87.0,151.0,26.0,22.0,4.0,1.0
632,315800,T001523,2008JJ00,250.0,245.0,2.0,0.0,4.0,1.0,213.0,0.0,0.0,22.0,0.0,3.0,0.0,4.0,250.0,227.0,81.0,146.0,23.0,16.0,2.0,4.0
633,315800,T001523,2009JJ00,215.0,211.0,1.0,0.0,4.0,1.0,184.0,0.0,0.0,19.0,0.0,2.0,0.0,4.0,215.0,195.0,70.0,126.0,20.0,14.0,2.0,4.0
634,315800,T001523,2010JJ00,240.0,236.0,3.0,1.0,3.0,1.0,199.0,0.0,2.0,18.0,0.0,9.0,0.0,5.0,240.0,213.0,68.0,145.0,27.0,12.0,10.0,5.0
635,315800,T001523,2011JJ00,250.0,245.0,3.0,1.0,3.0,1.0,207.0,0.0,2.0,19.0,0.0,9.0,0.0,5.0,250.0,222.0,71.0,151.0,28.0,13.0,11.0,5.0
636,315800,T001523,2012JJ00,176.0,175.0,3.0,0.0,3.0,1.0,152.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,176.0,168.0,65.0,103.0,7.0,2.0,1.0,4.0
637,315800,T001523,2013JJ00,164.0,163.0,3.0,0.0,3.0,1.0,143.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,164.0,157.0,61.0,96.0,6.0,2.0,1.0,4.0
638,315800,T001523,2014JJ00,176.0,176.0,2.0,0.0,3.0,1.0,155.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,176.0,171.0,70.0,102.0,4.0,0.0,1.0,4.0
639,315800,T001523,2015JJ00,189.0,189.0,2.0,0.0,3.0,1.0,166.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,189.0,184.0,74.0,110.0,5.0,0.0,1.0,4.0
640,315800,T001523,2016JJ00,144.0,144.0,1.0,0.0,3.0,2.0,111.0,0.0,1.0,20.0,0.0,6.0,0.0,0.0,144.0,136.0,40.0,95.0,8.0,1.0,7.0,1.0
641,315800,T001523,2017JJ00,155.0,155.0,1.0,0.0,4.0,2.0,121.0,0.0,1.0,20.0,0.0,6.0,0.0,0.0,155.0,146.0,41.0,105.0,9.0,1.0,7.0,1.0
642,315800,T001523,2018JJ00,133.0,133.0,1.0,0.0,2.0,2.0,105.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,133.0,116.0,52.0,64.0,17.0,2.0,12.0,3.0
643,315800,T001523,2019JJ00,149.0,149.0,1.0,0.0,3.0,2.0,119.0,0.0,2.0,18.0,0.0,3.0,0.0,0.0,149.0,131.0,58.0,73.0,18.0,2.0,13.0,3.0
644,315800,T001617,1994JJ00,268.0,268.0,1.0,0.0,1.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,268.0,,268.0,,,,
645,315800,T001617,1996JJ00,198.0,198.0,1.0,0.0,1.0,1.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,,198.0,,,,
646,315800,T001617,1998JJ00,207.0,207.0,3.0,0.0,3.0,0.0,199.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,207.0,207.0,,207.0,,,,
647,315800,T001617,2000JJ00,216.0,216.0,3.0,0.0,1.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0,,216.0,,,,
648,315800,T001617,2001JJ00,199.0,199.0,2.0,0.0,1.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,199.0,,199.0,,,,
649,315800,T001617,2002JJ00,192.0,192.0,2.0,0.0,4.0,1.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,,192.0,,,,
650,315800,T001617,2003JJ00,189.0,189.0,2.0,0.0,4.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,,189.0,,,,
651,315800,T001617,2004JJ00,203.0,202.0,1.0,1.0,3.0,1.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,65.0,138.0,,,,
652,315800,T001617,2005JJ00,212.0,212.0,1.0,1.0,3.0,1.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,69.0,143.0,,,,
653,315800,T001617,2006JJ00,234.0,234.0,2.0,0.0,4.0,1.0,222.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,234.0,234.0,83.0,151.0,,,,
