ID,ProductgroepenEnOverigePosten,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12,WaardeInWerkelijkePrijzen_13,WaardePrijsniveau2005_14,VolumemutatieTOVVoorafgaandJaar_15,Prijsindexcijfers_16,WaardeInWerkelijkePrijzen_17,WaardePrijsniveau2005_18,VolumemutatieTOVVoorafgaandJaar_19,Prijsindexcijfers_20,WaardeInWerkelijkePrijzen_21,WaardePrijsniveau2005_22,VolumemutatieTOVVoorafgaandJaar_23,Prijsindexcijfers_24,WaardeInWerkelijkePrijzen_25,WaardePrijsniveau2005_26,VolumemutatieTOVVoorafgaandJaar_27,Prijsindexcijfers_28,WaardeInWerkelijkePrijzen_29,WaardeInWerkelijkePrijzen_30,WaardePrijsniveau2005_31,VolumemutatieTOVVoorafgaandJaar_32,Prijsindexcijfers_33
937,3700000,2000JJ00,1480.0,1556.0,0.5,95.1,1480.0,1556.0,0.5,95.1,0.0,0.0,,,1722.0,1813.0,5.7,95.0,634.0,658.0,6.8,96.4,1088.0,1156.0,5.0,94.1,,,,,0.0,,,,
938,3700000,2001JJ00,1551.0,1587.0,2.0,97.8,1551.0,1587.0,2.0,97.8,0.0,0.0,,,1785.0,1835.0,1.2,97.3,676.0,698.0,6.2,96.8,1119.0,1146.0,-0.8,97.6,,,,,-10.0,,,,
939,3700000,2002JJ00,1591.0,1617.0,1.9,98.4,1587.0,1613.0,1.7,98.4,4.0,4.0,,,1843.0,1877.0,2.2,98.2,718.0,736.0,5.3,97.6,1125.0,1140.0,-0.5,98.7,,,,,0.0,,,,
940,3700000,2003JJ00,1615.0,1643.0,1.6,98.3,1611.0,1639.0,1.6,98.3,4.0,4.0,,,1905.0,1931.0,2.9,98.7,743.0,755.0,2.6,98.4,1161.0,1174.0,3.0,98.9,,,,,1.0,,,,
941,3700000,2004JJ00,1595.0,1615.0,-1.7,98.8,1591.0,1611.0,-1.7,98.7,4.0,4.0,,,1885.0,1900.0,-1.6,99.2,744.0,750.0,-0.7,99.2,1141.0,1150.0,-2.1,99.2,,,,,0.0,,,,
942,3700000,2005JJ00,1602.0,1602.0,-0.8,100.0,1598.0,1598.0,-0.8,100.0,4.0,4.0,,,1884.0,1884.0,-0.8,100.0,745.0,745.0,-0.7,100.0,1139.0,1139.0,-1.0,100.0,,,,,0.0,,,,
943,3700000,2006JJ00,1630.0,1624.0,1.4,100.4,1626.0,1620.0,1.4,100.4,4.0,4.0,,,1918.0,1910.0,1.4,100.4,750.0,748.0,0.4,100.3,1167.0,1161.0,1.9,100.5,,,,,1.0,,,,
944,3700000,2007JJ00,1602.0,1612.0,-0.7,99.4,1598.0,1608.0,-0.7,99.4,4.0,4.0,,,1906.0,1905.0,-0.3,100.1,760.0,758.0,1.3,100.3,1146.0,1147.0,-1.2,99.9,,,,,0.0,,,,
945,3700000,2008JJ00,1610.0,1628.0,1.0,98.9,1606.0,1624.0,1.0,98.9,4.0,4.0,,,1895.0,1923.0,0.9,98.5,772.0,778.0,2.6,99.2,1123.0,1145.0,-0.2,98.1,,,,,0.0,,,,
946,3700000,2009JJ00,1624.0,1628.0,0.0,99.7,1620.0,1624.0,0.0,99.7,4.0,4.0,,,1909.0,1926.0,0.2,99.1,779.0,781.0,0.4,99.8,1130.0,1145.0,0.0,98.7,,,,,0.0,,,,
947,3700000,2010JJ00,1644.0,1621.0,-0.4,101.4,1640.0,1617.0,-0.4,101.4,4.0,0.0,,,1959.0,1920.0,-0.3,102.0,801.0,784.0,0.4,102.2,1158.0,1135.0,-0.9,102.0,,,,,0.0,,,,
948,3700000,2011JJ00,1655.0,1623.0,0.1,102.0,1651.0,1619.0,0.1,102.0,4.0,0.0,,,1958.0,1919.0,-0.1,102.0,798.0,777.0,-0.9,102.7,1160.0,1141.0,0.5,101.7,,,,,0.0,,,,
949,3700000,2012JJ00,1576.0,1639.0,1.0,96.2,1572.0,1635.0,1.0,96.2,4.0,0.0,,,1709.0,1937.0,0.9,88.2,679.0,764.0,-1.6,88.8,1030.0,1171.0,2.7,87.9,,,,,,,,,
950,3800000,1988JJ00,35661.0,58167.0,,61.3,35388.0,57772.0,,61.3,273.0,423.0,,64.5,35631.0,58133.0,,61.3,15155.0,24546.0,,61.7,163.0,292.0,,55.8,20037.0,32963.0,,60.8,0.0,276.0,424.0,,65.1
951,3800000,1989JJ00,38047.0,60422.0,3.9,63.0,37707.0,59943.0,3.8,62.9,340.0,504.0,19.0,67.5,38016.0,60384.0,3.9,63.0,16313.0,25559.0,4.1,63.8,172.0,297.0,1.8,57.8,21164.0,34078.0,3.4,62.1,0.0,367.0,538.0,26.8,68.2
952,3800000,1990JJ00,39736.0,61408.0,1.6,64.7,39332.0,60836.0,1.5,64.7,404.0,591.0,17.4,68.4,39708.0,61366.0,1.6,64.7,17173.0,26143.0,2.3,65.7,170.0,285.0,-4.1,59.6,21784.0,34133.0,0.2,63.8,0.0,581.0,857.0,59.4,67.8
953,3800000,1991JJ00,41312.0,62283.0,1.4,66.3,40833.0,61623.0,1.3,66.3,479.0,674.0,14.1,71.0,41279.0,62242.0,1.4,66.3,18083.0,26907.0,2.9,67.2,182.0,285.0,0.0,63.8,22316.0,34091.0,-0.1,65.5,0.0,698.0,993.0,15.8,70.3
954,3800000,1992JJ00,42574.0,62079.0,-0.3,68.6,42018.0,61331.0,-0.5,68.5,556.0,757.0,12.3,73.4,42539.0,62037.0,-0.3,68.6,18045.0,25947.0,-3.6,69.5,200.0,303.0,6.0,66.1,23540.0,34801.0,2.1,67.6,0.0,754.0,1040.0,4.7,72.5
955,3800000,1993JJ00,42624.0,60380.0,-2.7,70.6,42003.0,59560.0,-2.9,70.5,621.0,823.0,8.6,75.5,42588.0,60340.0,-2.7,70.6,18079.0,25244.0,-2.7,71.6,210.0,310.0,2.5,67.7,23441.0,33681.0,-3.2,69.6,0.0,858.0,1148.0,10.3,74.8
956,3800000,1994JJ00,44310.0,61651.0,2.1,71.9,43677.0,60818.0,2.1,71.8,633.0,836.0,1.6,75.7,44273.0,61603.0,2.1,71.9,18573.0,25487.0,1.0,72.9,515.0,749.0,141.4,68.8,24188.0,34122.0,1.3,70.9,0.0,997.0,1300.0,13.3,76.7
957,3800000,1995JJ00,46159.0,62727.0,1.7,73.6,45458.0,61822.0,1.7,73.5,701.0,905.0,8.2,77.5,46115.0,62676.0,1.7,73.6,19182.0,25777.0,1.1,74.4,572.0,794.0,6.0,72.1,25228.0,34703.0,1.7,72.7,0.0,1133.0,1453.0,11.7,78.0
958,3800000,1996JJ00,49218.0,65224.0,4.0,75.5,48407.0,64192.0,3.8,75.4,811.0,1027.0,13.6,78.9,49174.0,65174.0,4.0,75.4,21021.0,27612.0,7.1,76.1,615.0,837.0,5.4,73.5,26337.0,35241.0,1.5,74.7,0.0,1201.0,1517.0,4.4,79.2
959,3800000,1997JJ00,51509.0,66964.0,2.7,76.9,50613.0,65842.0,2.6,76.9,896.0,1115.0,8.5,80.4,51460.0,66908.0,2.7,76.9,21858.0,28168.0,2.0,77.6,697.0,926.0,10.7,75.2,27411.0,35967.0,2.1,76.2,0.0,1494.0,1865.0,23.0,80.1
960,3800000,1998JJ00,54615.0,69324.0,3.5,78.8,53662.0,68164.0,3.5,78.7,953.0,1152.0,3.3,82.7,54561.0,69264.0,3.5,78.8,23177.0,29182.0,3.6,79.4,743.0,960.0,3.6,77.4,29026.0,37169.0,3.3,78.1,0.0,1615.0,1970.0,5.6,82.0
961,3800000,1999JJ00,60105.0,74020.0,6.8,81.2,59110.0,72833.0,6.9,81.2,995.0,1181.0,2.5,84.2,60069.0,73984.0,6.8,81.2,25522.0,31199.0,6.9,81.8,812.0,1017.0,5.9,79.9,31992.0,39730.0,6.9,80.5,0.0,1743.0,2058.0,4.5,84.7
962,3800000,2000JJ00,66016.0,77560.0,4.8,85.1,64958.0,76346.0,4.8,85.1,1058.0,1208.0,2.3,87.6,65981.0,77525.0,4.8,85.1,28311.0,33023.0,5.8,85.7,891.0,1082.0,6.4,82.4,35020.0,41458.0,4.3,84.5,0.0,1759.0,1987.0,-3.4,88.5
963,3800000,2001JJ00,70680.0,79199.0,2.1,89.2,69560.0,77975.0,2.1,89.2,1120.0,1219.0,0.9,91.9,70645.0,79164.0,2.1,89.2,30812.0,34290.0,3.8,89.9,966.0,1117.0,3.3,86.5,36860.0,41594.0,0.3,88.6,0.0,2007.0,2174.0,9.4,92.3
964,3800000,2002JJ00,70995.0,75809.0,-4.3,93.6,70022.0,74794.0,-4.1,93.6,973.0,1015.0,-16.7,95.8,70967.0,75782.0,-4.3,93.6,31811.0,33781.0,-1.5,94.2,1053.0,1149.0,2.9,91.6,36373.0,39063.0,-6.1,93.1,0.0,1730.0,1799.0,-17.2,96.2
965,3800000,2003JJ00,70597.0,73274.0,-3.3,96.3,69672.0,72330.0,-3.3,96.3,925.0,945.0,-6.9,97.9,70553.0,73230.0,-3.4,96.3,32179.0,33286.0,-1.5,96.7,1085.0,1145.0,-0.4,94.8,35660.0,37145.0,-4.9,96.0,0.0,1629.0,1661.0,-7.7,98.1
966,3800000,2004JJ00,70931.0,72176.0,-1.5,98.3,70073.0,71312.0,-1.4,98.3,858.0,866.0,-8.4,99.1,70893.0,72138.0,-1.5,98.3,32612.0,33127.0,-0.5,98.4,1110.0,1143.0,-0.2,97.1,35462.0,36146.0,-2.7,98.1,0.0,1709.0,1724.0,3.8,99.1
967,3800000,2005JJ00,74557.0,74557.0,3.3,100.0,73416.0,73416.0,2.9,100.0,1141.0,1141.0,31.8,100.0,74525.0,74525.0,3.3,100.0,33944.0,33944.0,2.5,100.0,1117.0,1117.0,-2.3,100.0,37478.0,37478.0,3.7,100.0,0.0,1986.0,1986.0,15.2,100.0
968,3800000,2006JJ00,79553.0,77027.0,3.3,103.3,78611.0,76112.0,3.7,103.3,942.0,915.0,-19.8,103.0,79523.0,76997.0,3.3,103.3,36284.0,35148.0,3.5,103.2,1093.0,1065.0,-4.7,102.6,40334.0,39028.0,4.1,103.3,0.0,1812.0,1756.0,-11.6,103.2
969,3800000,2007JJ00,86523.0,81745.0,6.1,105.8,85535.0,80816.0,6.2,105.8,988.0,930.0,1.6,106.3,86487.0,81709.0,6.1,105.8,39410.0,37133.0,5.6,106.1,1184.0,1109.0,4.1,106.8,44040.0,41732.0,6.9,105.5,0.0,1853.0,1736.0,-1.2,106.8
970,3800000,2008JJ00,93233.0,85029.0,4.0,109.6,92037.0,83951.0,3.9,109.6,1196.0,1077.0,15.9,111.0,93202.0,84998.0,4.0,109.7,42177.0,38313.0,3.2,110.1,1234.0,1142.0,3.0,108.1,47589.0,43570.0,4.4,109.2,0.0,2202.0,1974.0,13.7,111.6
971,3800000,2009JJ00,90118.0,80194.0,-5.7,112.4,88858.0,79067.0,-5.8,112.4,1260.0,1125.0,4.4,112.0,90090.0,80166.0,-5.7,112.4,41633.0,37119.0,-3.1,112.2,1270.0,1149.0,0.6,110.5,45073.0,39998.0,-8.2,112.7,0.0,2114.0,1891.0,-4.2,111.8
972,3800000,2010JJ00,81459.0,70908.0,-11.6,114.9,80194.0,69807.0,-11.7,114.9,1265.0,1100.0,-2.2,115.0,81435.0,70884.0,-11.6,114.9,38459.0,33583.0,-9.5,114.5,1283.0,1154.0,0.5,111.1,39594.0,34332.0,-14.2,115.3,0.0,2099.0,1814.0,-4.1,115.7
973,3800000,2011JJ00,84848.0,73522.0,3.7,115.4,83595.0,72446.0,3.8,115.4,1253.0,1075.0,-2.3,116.6,84824.0,73498.0,3.7,115.4,39206.0,33935.0,1.0,115.5,1213.0,1105.0,-4.3,109.8,42264.0,36627.0,6.7,115.4,0.0,2141.0,1822.0,0.4,117.5
974,3800000,2012JJ00,79054.0,68146.0,-7.3,116.0,77599.0,66910.0,-7.6,116.0,1455.0,1233.0,14.7,118.0,79030.0,68122.0,-7.3,116.0,36794.0,31592.0,-6.9,116.5,1189.0,1040.0,-5.9,114.3,38699.0,33515.0,-8.5,115.5,0.0,2348.0,1962.0,7.7,119.7
975,3900000,1988JJ00,3699.0,5628.0,,65.7,3695.0,5623.0,,65.7,4.0,5.0,,75.3,3699.0,5628.0,,65.7,1915.0,2818.0,,67.9,1784.0,2808.0,,63.5,,,,,0.0,0.0,0.0,,
976,3900000,1989JJ00,3827.0,5733.0,1.9,66.8,3823.0,5728.0,1.9,66.7,4.0,5.0,0.0,75.3,3827.0,5733.0,1.9,66.8,1946.0,2824.0,0.2,68.9,1881.0,2910.0,3.6,64.6,,,,,0.0,0.0,0.0,,
977,3900000,1990JJ00,4081.0,6018.0,5.0,67.8,4077.0,6012.0,5.0,67.8,4.0,5.0,0.0,75.3,4081.0,6018.0,5.0,67.8,2102.0,3014.0,6.7,69.7,1979.0,3001.0,3.1,65.9,,,,,0.0,0.0,0.0,,
978,3900000,1991JJ00,4395.0,6308.0,4.8,69.7,4390.0,6302.0,4.8,69.7,5.0,7.0,25.0,75.3,4395.0,6308.0,4.8,69.7,2297.0,3227.0,7.0,71.2,2098.0,3076.0,2.5,68.2,,,,,0.0,0.0,0.0,,
979,3900000,1992JJ00,4692.0,6516.0,3.3,72.0,4687.0,6510.0,3.3,72.0,5.0,7.0,0.0,75.3,4692.0,6516.0,3.3,72.0,2451.0,3332.0,3.3,73.6,2241.0,3178.0,3.3,70.5,,,,,0.0,0.0,0.0,,
980,3900000,1993JJ00,4766.0,6343.0,-2.7,75.1,4761.0,6336.0,-2.7,75.1,5.0,7.0,0.0,75.3,4766.0,6343.0,-2.7,75.1,2274.0,2985.0,-10.4,76.2,2492.0,3363.0,5.8,74.1,,,,,0.0,0.0,0.0,,
981,3900000,1994JJ00,4995.0,6485.0,2.2,77.0,4989.0,6477.0,2.2,77.0,6.0,8.0,20.0,75.3,4995.0,6485.0,2.2,77.0,2396.0,3094.0,3.6,77.4,2599.0,3395.0,1.0,76.6,,,,,0.0,0.0,0.0,,
982,3900000,1995JJ00,5012.0,6468.0,-0.3,77.5,5005.0,6459.0,-0.3,77.5,7.0,9.0,16.7,75.3,5012.0,6468.0,-0.3,77.5,2377.0,3045.0,-1.6,78.1,2635.0,3428.0,1.0,76.9,,,,,0.0,0.0,0.0,,
983,3900000,1996JJ00,5416.0,7062.0,9.2,76.7,5408.0,7051.0,9.2,76.7,8.0,11.0,14.3,75.3,5416.0,7062.0,9.2,76.7,2740.0,3536.0,16.1,77.5,2676.0,3528.0,2.9,75.9,,,,,0.0,0.0,0.0,,
984,3900000,1997JJ00,5691.0,7550.0,6.9,75.4,5682.0,7538.0,6.9,75.4,9.0,12.0,12.5,75.3,5691.0,7550.0,6.9,75.4,2861.0,3754.0,6.2,76.2,2830.0,3798.0,7.7,74.5,,,,,0.0,0.0,0.0,,
985,3900000,1998JJ00,5922.0,7836.0,3.8,75.6,5913.0,7824.0,3.8,75.6,9.0,12.0,0.0,75.3,5922.0,7836.0,3.8,75.6,3043.0,3974.0,5.9,76.6,2879.0,3862.0,1.7,74.5,,,,,0.0,0.0,0.0,,
986,3900000,1999JJ00,6463.0,8252.0,5.3,78.3,6453.0,8238.0,5.3,78.3,10.0,13.0,11.1,75.3,6463.0,8252.0,5.3,78.3,3350.0,4238.0,6.6,79.0,3113.0,4013.0,3.9,77.6,,,,,0.0,0.0,0.0,,
987,3900000,2000JJ00,6750.0,8242.0,-0.1,81.9,6737.0,8226.0,-0.2,81.9,13.0,16.0,20.0,81.6,6750.0,8242.0,-0.1,81.9,3528.0,4265.0,0.6,82.7,3222.0,3975.0,-0.9,81.1,,,,,0.0,0.0,0.0,,
988,3900000,2001JJ00,7202.0,8311.0,0.8,86.7,7188.0,8295.0,0.8,86.7,14.0,16.0,0.0,87.9,7202.0,8311.0,0.8,86.7,3776.0,4313.0,1.1,87.5,3426.0,3996.0,0.5,85.7,,,,,0.0,0.0,0.0,,
989,3900000,2002JJ00,7712.0,8363.0,0.6,92.2,7696.0,8346.0,0.6,92.2,16.0,17.0,7.1,93.8,7712.0,8363.0,0.6,92.2,3992.0,4297.0,-0.4,92.9,3720.0,4065.0,1.7,91.5,,,,,0.0,0.0,0.0,,
990,3900000,2003JJ00,7506.0,7874.0,-5.8,95.3,7490.0,7858.0,-5.8,95.3,16.0,16.0,-6.3,100.0,7506.0,7874.0,-5.8,95.3,3789.0,3963.0,-7.8,95.6,3717.0,3911.0,-3.8,95.0,,,,,0.0,0.0,0.0,,
991,3900000,2004JJ00,7741.0,7923.0,0.6,97.7,7725.0,7907.0,0.6,97.7,16.0,16.0,0.0,100.0,7741.0,7923.0,0.6,97.7,3931.0,4014.0,1.3,97.9,3806.0,3906.0,-0.1,97.4,,,,,0.0,4.0,4.0,,
992,3900000,2005JJ00,7825.0,7825.0,-1.2,100.0,7809.0,7809.0,-1.2,100.0,16.0,16.0,0.0,100.0,7825.0,7825.0,-1.2,100.0,3988.0,3988.0,-0.6,100.0,3837.0,3837.0,-1.8,100.0,,,,,0.0,0.0,0.0,,
993,3900000,2006JJ00,8211.0,8017.0,2.5,102.4,8194.0,8000.0,2.4,102.4,17.0,17.0,6.3,100.0,8211.0,8017.0,2.5,102.4,4196.0,4101.0,2.8,102.3,4015.0,3916.0,2.1,102.5,,,,,0.0,0.0,0.0,,
994,3900000,2007JJ00,8604.0,8171.0,1.9,105.3,8587.0,8155.0,1.9,105.3,17.0,16.0,-5.9,106.3,8604.0,8171.0,1.9,105.3,4441.0,4231.0,3.2,105.0,4163.0,3940.0,0.6,105.6,,,,,0.0,0.0,0.0,,
995,3900000,2008JJ00,9276.0,8368.0,2.4,110.9,9259.0,8352.0,2.4,110.9,17.0,16.0,0.0,106.3,9276.0,8368.0,2.4,110.9,4803.0,4368.0,3.2,110.0,4473.0,4000.0,1.5,111.8,,,,,0.0,0.0,0.0,,
996,3900000,2009JJ00,9851.0,8420.0,0.6,117.0,9834.0,8405.0,0.6,117.0,17.0,15.0,-5.9,112.9,9851.0,8420.0,0.6,117.0,4988.0,4309.0,-1.4,115.8,4863.0,4110.0,2.7,118.3,,,,,0.0,0.0,0.0,,
997,3900000,2010JJ00,9948.0,8295.0,-1.5,119.9,9930.0,8279.0,-1.5,119.9,18.0,16.0,5.9,112.9,9948.0,8295.0,-1.5,119.9,5044.0,4254.0,-1.3,118.6,4904.0,4041.0,-1.7,121.4,,,,,0.0,0.0,0.0,,
998,3900000,2011JJ00,10223.0,8316.0,0.3,122.9,10204.0,8299.0,0.2,122.9,19.0,17.0,5.6,112.9,10223.0,8316.0,0.3,122.9,5227.0,4314.0,1.4,121.1,4996.0,4002.0,-1.0,124.8,,,,,0.0,0.0,0.0,,
999,3900000,2012JJ00,10203.0,8024.0,-3.5,127.2,10183.0,8007.0,-3.5,127.2,20.0,18.0,5.3,112.9,10203.0,8024.0,-3.5,127.2,5296.0,4248.0,-1.5,124.7,4907.0,3778.0,-5.6,129.9,,,,,0.0,0.0,0.0,,
1000,4000000,1988JJ00,7190.0,11672.0,,61.6,7190.0,11672.0,,61.6,,,,,7190.0,11672.0,,61.6,2018.0,3136.0,,64.4,5172.0,8548.0,,60.5,,,,,0.0,,,,
1001,4000000,1989JJ00,7787.0,12349.0,5.8,63.1,7787.0,12349.0,5.8,63.1,,,,,7787.0,12349.0,5.8,63.1,2207.0,3383.0,7.9,65.2,5580.0,8974.0,5.0,62.2,,,,,0.0,,,,
1002,4000000,1990JJ00,8229.0,12801.0,3.7,64.3,8229.0,12801.0,3.7,64.3,,,,,8229.0,12801.0,3.7,64.3,2372.0,3576.0,5.7,66.3,5857.0,9230.0,2.8,63.5,,,,,0.0,,,,
1003,4000000,1991JJ00,8818.0,13445.0,5.0,65.6,8818.0,13445.0,5.0,65.6,,,,,8818.0,13445.0,5.0,65.6,2539.0,3781.0,5.7,67.2,6279.0,9668.0,4.7,64.9,,,,,0.0,,,,
1004,4000000,1992JJ00,9369.0,13853.0,3.0,67.6,9369.0,13853.0,3.0,67.6,,,,,9369.0,13853.0,3.0,67.6,2623.0,3815.0,0.9,68.8,6746.0,10045.0,3.9,67.2,,,,,0.0,,,,
1005,4000000,1993JJ00,9918.0,14270.0,3.0,69.5,9918.0,14270.0,3.0,69.5,,,,,9918.0,14270.0,3.0,69.5,2695.0,3848.0,0.9,70.0,7223.0,10431.0,3.8,69.2,,,,,0.0,,,,
1006,4000000,1994JJ00,10436.0,14670.0,2.8,71.1,10436.0,14670.0,2.8,71.1,,,,,10436.0,14670.0,2.8,71.1,2849.0,3927.0,2.0,72.6,7587.0,10753.0,3.1,70.6,,,,,0.0,,,,
1007,4000000,1995JJ00,10724.0,14637.0,-0.2,73.3,10724.0,14637.0,-0.2,73.3,,,,,10724.0,14637.0,-0.2,73.3,2968.0,3993.0,1.7,74.3,7756.0,10651.0,-0.9,72.8,,,,,0.0,,,,
1008,4000000,1996JJ00,11339.0,15157.0,3.6,74.8,11339.0,15157.0,3.6,74.8,,,,,11339.0,15157.0,3.6,74.8,3228.0,4282.0,7.2,75.4,8111.0,10879.0,2.1,74.6,,,,,0.0,,,,
1009,4000000,1997JJ00,12197.0,16020.0,5.7,76.1,12197.0,16020.0,5.7,76.1,,,,,12197.0,16020.0,5.7,76.1,3514.0,4598.0,7.4,76.4,8683.0,11426.0,5.0,76.0,,,,,0.0,,,,
1010,4000000,1998JJ00,13025.0,16785.0,4.8,77.6,13025.0,16785.0,4.8,77.6,,,,,13025.0,16785.0,4.8,77.6,3764.0,4834.0,5.1,77.9,9261.0,11955.0,4.6,77.5,,,,,0.0,,,,
1011,4000000,1999JJ00,13992.0,17368.0,3.5,80.6,13992.0,17368.0,3.5,80.6,,,,,13992.0,17368.0,3.5,80.6,4110.0,5076.0,5.0,81.0,9882.0,12296.0,2.9,80.4,,,,,0.0,,,,
1012,4000000,2000JJ00,15087.0,18060.0,4.0,83.5,15087.0,18060.0,4.0,83.5,,,,,15087.0,18060.0,4.0,83.5,4470.0,5259.0,3.6,85.0,10617.0,12805.0,4.1,82.9,,,,,0.0,,,,
1013,4000000,2001JJ00,15873.0,17922.0,-0.8,88.6,15873.0,17922.0,-0.8,88.6,,,,,15873.0,17922.0,-0.8,88.6,4741.0,5260.0,0.0,90.1,11132.0,12665.0,-1.1,87.9,,,,,0.0,,,,
1014,4000000,2002JJ00,16358.0,17331.0,-3.3,94.4,16358.0,17331.0,-3.3,94.4,,,,,16358.0,17331.0,-3.3,94.4,4926.0,5170.0,-1.7,95.3,11432.0,12162.0,-4.0,94.0,,,,,0.0,,,,
1015,4000000,2003JJ00,15952.0,16498.0,-4.8,96.7,15952.0,16498.0,-4.8,96.7,,,,,15952.0,16498.0,-4.8,96.7,4784.0,4927.0,-4.7,97.1,11168.0,11571.0,-4.9,96.5,,,,,0.0,,,,
1016,4000000,2004JJ00,16206.0,16484.0,-0.1,98.3,16206.0,16484.0,-0.1,98.3,,,,,16206.0,16484.0,-0.1,98.3,4915.0,4991.0,1.3,98.5,11291.0,11494.0,-0.7,98.2,,,,,0.0,,,,
1017,4000000,2005JJ00,16649.0,16649.0,1.0,100.0,16649.0,16649.0,1.0,100.0,,,,,16649.0,16649.0,1.0,100.0,5137.0,5137.0,2.9,100.0,11512.0,11512.0,0.2,100.0,,,,,0.0,,,,
1018,4000000,2006JJ00,17430.0,17071.0,2.5,102.1,17430.0,17071.0,2.5,102.1,,,,,17430.0,17071.0,2.5,102.1,5386.0,5273.0,2.6,102.1,12044.0,11798.0,2.5,102.1,,,,,0.0,,,,
1019,4000000,2007JJ00,18478.0,17491.0,2.5,105.6,18478.0,17491.0,2.5,105.6,,,,,18478.0,17491.0,2.5,105.6,5767.0,5454.0,3.4,105.7,12711.0,12037.0,2.0,105.6,,,,,0.0,,,,
1020,4000000,2008JJ00,18632.0,16887.0,-3.5,110.3,18632.0,16887.0,-3.5,110.3,,,,,18632.0,16887.0,-3.5,110.3,5872.0,5281.0,-3.2,111.2,12760.0,11606.0,-3.6,109.9,,,,,0.0,,,,
1021,4000000,2009JJ00,17963.0,15760.0,-6.7,114.0,17963.0,15760.0,-6.7,114.0,,,,,17963.0,15760.0,-6.7,114.0,5788.0,5046.0,-4.4,114.7,12175.0,10712.0,-7.7,113.7,,,,,0.0,,,,
1022,4000000,2010JJ00,17714.0,15135.0,-4.0,117.0,17714.0,15135.0,-4.0,117.0,,,,,17714.0,15135.0,-4.0,117.0,5876.0,4957.0,-1.8,118.5,11838.0,10175.0,-5.0,116.3,,,,,0.0,,,,
1023,4000000,2011JJ00,18388.0,15337.0,1.3,119.9,18388.0,15337.0,1.3,119.9,,,,,18388.0,15337.0,1.3,119.9,6031.0,4978.0,0.4,121.1,12357.0,10357.0,1.8,119.3,,,,,0.0,,,,
1024,4000000,2012JJ00,18534.0,15139.0,-1.3,122.4,18534.0,15139.0,-1.3,122.4,,,,,18534.0,15139.0,-1.3,122.4,6081.0,4936.0,-0.8,123.2,12453.0,10201.0,-1.5,122.1,,,,,0.0,,,,
1025,4100000,1988JJ00,16477.0,21738.0,,75.8,14929.0,19767.0,,75.5,1548.0,2005.0,,77.2,14939.0,19816.0,,75.4,4392.0,6024.0,,72.9,3162.0,4664.0,,67.8,,,,,0.0,7385.0,9168.0,,80.5
1026,4100000,1989JJ00,17711.0,22947.0,5.6,77.2,15895.0,20725.0,4.8,76.7,1816.0,2254.0,12.4,80.6,16158.0,21018.0,6.1,76.9,4803.0,6388.0,6.0,75.2,3361.0,4829.0,3.5,69.6,,,,,0.0,7994.0,9825.0,7.2,81.4
1027,4100000,1990JJ00,18496.0,23837.0,3.9,77.6,16556.0,21461.0,3.5,77.1,1940.0,2407.0,6.8,80.6,16838.0,21804.0,3.7,77.2,4987.0,6570.0,2.9,75.9,3507.0,4994.0,3.4,70.2,,,,,0.0,8344.0,10258.0,4.4,81.3
1028,4100000,1991JJ00,19972.0,25143.0,5.5,79.4,17737.0,22503.0,4.9,78.8,2235.0,2667.0,10.8,83.8,18241.0,22944.0,5.2,79.5,5369.0,6902.0,5.1,77.8,3733.0,5148.0,3.1,72.5,,,,,0.0,9139.0,10898.0,6.2,83.9
1029,4100000,1992JJ00,21319.0,26711.0,6.2,79.8,18800.0,23652.0,5.1,79.5,2519.0,3072.0,15.2,82.0,19449.0,24486.0,6.7,79.4,5698.0,7226.0,4.7,78.9,4071.0,5531.0,7.4,73.6,,,,,0.0,9680.0,11728.0,7.6,82.5
1030,4100000,1993JJ00,22119.0,27991.0,4.8,79.0,19415.0,24629.0,4.1,78.8,2704.0,3372.0,9.8,80.2,20459.0,25694.0,4.9,79.6,5996.0,7542.0,4.4,79.5,4300.0,5775.0,4.4,74.5,,,,,0.0,10163.0,12371.0,5.5,82.1
1031,4100000,1994JJ00,23222.0,29367.0,4.9,79.1,20315.0,25765.0,4.6,78.8,2907.0,3610.0,7.1,80.5,21514.0,26952.0,4.9,79.8,6414.0,8011.0,6.2,80.1,4522.0,6055.0,4.9,74.7,,,,,0.0,10578.0,12883.0,4.1,82.1
1032,4100000,1995JJ00,23625.0,30098.0,2.5,78.5,20436.0,26185.0,1.6,78.0,3189.0,3917.0,8.5,81.4,22559.0,28299.0,5.0,79.7,6764.0,8461.0,5.6,79.9,4592.0,6166.0,1.8,74.5,,,,,0.0,11203.0,13652.0,6.0,82.1
