ID,Zorgfuncties,Zorgaanbieders,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
695,T001104,A019141,2018JJ00,2012
696,T001104,A019141,2019JJ00,2148
697,T001104,A019141,2020JJ00,2316
698,T001104,A019141,2021JJ00,2407
699,T001104,A019141,2022JJ00,2458
700,T001104,A019142,1998JJ00,1531
701,T001104,A019142,1999JJ00,1732
702,T001104,A019142,2000JJ00,1917
703,T001104,A019142,2001JJ00,2167
704,T001104,A019142,2002JJ00,2225
705,T001104,A019142,2003JJ00,2277
706,T001104,A019142,2004JJ00,2262
707,T001104,A019142,2005JJ00,2263
708,T001104,A019142,2006JJ00,2306
709,T001104,A019142,2007JJ00,2504
710,T001104,A019142,2008JJ00,2690
711,T001104,A019142,2009JJ00,3256
712,T001104,A019142,2010JJ00,3533
713,T001104,A019142,2011JJ00,3515
714,T001104,A019142,2012JJ00,3652
715,T001104,A019142,2013JJ00,3655
716,T001104,A019142,2014JJ00,3708
717,T001104,A019142,2015JJ00,4875
718,T001104,A019142,2016JJ00,5076
719,T001104,A019142,2017JJ00,4944
720,T001104,A019142,2018JJ00,5042
721,T001104,A019142,2019JJ00,5153
722,T001104,A019142,2020JJ00,5689
723,T001104,A019142,2021JJ00,6147
724,T001104,A019142,2022JJ00,7426
725,T001104,A019144,1998JJ00,156
726,T001104,A019144,1999JJ00,184
727,T001104,A019144,2000JJ00,207
728,T001104,A019144,2001JJ00,238
729,T001104,A019144,2002JJ00,258
730,T001104,A019144,2003JJ00,299
731,T001104,A019144,2004JJ00,360
732,T001104,A019144,2005JJ00,411
733,T001104,A019144,2006JJ00,476
734,T001104,A019144,2007JJ00,514
735,T001104,A019144,2008JJ00,528
736,T001104,A019144,2009JJ00,574
737,T001104,A019144,2010JJ00,599
738,T001104,A019144,2011JJ00,630
739,T001104,A019144,2012JJ00,616
740,T001104,A019144,2013JJ00,593
741,T001104,A019144,2014JJ00,589
742,T001104,A019144,2015JJ00,611
743,T001104,A019144,2016JJ00,594
744,T001104,A019144,2017JJ00,599
745,T001104,A019144,2018JJ00,599
746,T001104,A019144,2019JJ00,622
747,T001104,A019144,2020JJ00,603
748,T001104,A019144,2021JJ00,646
749,T001104,A019144,2022JJ00,685
750,T001104,A019145,1998JJ00,2357
751,T001104,A019145,1999JJ00,2761
752,T001104,A019145,2000JJ00,3103
753,T001104,A019145,2001JJ00,3521
754,T001104,A019145,2002JJ00,3698
755,T001104,A019145,2003JJ00,3950
756,T001104,A019145,2004JJ00,3867
757,T001104,A019145,2005JJ00,3966
758,T001104,A019145,2006JJ00,4139
759,T001104,A019145,2007JJ00,4760
760,T001104,A019145,2008JJ00,5551
761,T001104,A019145,2009JJ00,6002
762,T001104,A019145,2010JJ00,6125
763,T001104,A019145,2011JJ00,6081
764,T001104,A019145,2012JJ00,5817
765,T001104,A019145,2013JJ00,5405
766,T001104,A019145,2014JJ00,5103
767,T001104,A019145,2015JJ00,4433
768,T001104,A019145,2016JJ00,4827
769,T001104,A019145,2017JJ00,5218
770,T001104,A019145,2018JJ00,5752
771,T001104,A019145,2019JJ00,6397
772,T001104,A019145,2020JJ00,6776
773,T001104,A019145,2021JJ00,7316
774,T001104,A019145,2022JJ00,8185
775,A052130,T001102,1998JJ00,4400
776,A052130,T001102,1999JJ00,5022
777,A052130,T001102,2000JJ00,5604
778,A052130,T001102,2001JJ00,6361
779,A052130,T001102,2002JJ00,6958
780,A052130,T001102,2003JJ00,7502
781,A052130,T001102,2004JJ00,7412
782,A052130,T001102,2005JJ00,7474
783,A052130,T001102,2006JJ00,6960
784,A052130,T001102,2007JJ00,7738
785,A052130,T001102,2008JJ00,8729
786,A052130,T001102,2009JJ00,9607
787,A052130,T001102,2010JJ00,9925
788,A052130,T001102,2011JJ00,9881
789,A052130,T001102,2012JJ00,9643
790,A052130,T001102,2013JJ00,9230
791,A052130,T001102,2014JJ00,8900
792,A052130,T001102,2015JJ00,8718
793,A052130,T001102,2016JJ00,9532
794,A052130,T001102,2017JJ00,9838
795,A052130,T001102,2018JJ00,10389
796,A052130,T001102,2019JJ00,11205
797,A052130,T001102,2020JJ00,11886
798,A052130,T001102,2021JJ00,12746
799,A052130,T001102,2022JJ00,14875
800,A052130,A041721,1998JJ00,2043
801,A052130,A041721,1999JJ00,2261
802,A052130,A041721,2000JJ00,2500
803,A052130,A041721,2001JJ00,2840
804,A052130,A041721,2002JJ00,3261
805,A052130,A041721,2003JJ00,3552
806,A052130,A041721,2004JJ00,3545
807,A052130,A041721,2005JJ00,3507
808,A052130,A041721,2006JJ00,2821
809,A052130,A041721,2007JJ00,2978
810,A052130,A041721,2008JJ00,3178
811,A052130,A041721,2009JJ00,3606
812,A052130,A041721,2010JJ00,3800
813,A052130,A041721,2011JJ00,3800
814,A052130,A041721,2012JJ00,3826
815,A052130,A041721,2013JJ00,3825
816,A052130,A041721,2014JJ00,3797
817,A052130,A041721,2015JJ00,4285
818,A052130,A041721,2016JJ00,4705
819,A052130,A041721,2017JJ00,4620
820,A052130,A041721,2018JJ00,4637
821,A052130,A041721,2019JJ00,4807
822,A052130,A041721,2020JJ00,5137
823,A052130,A041721,2021JJ00,5441
824,A052130,A041721,2022JJ00,6692
825,A052130,A019115,1998JJ00,0
826,A052130,A019115,1999JJ00,0
827,A052130,A019115,2000JJ00,0
828,A052130,A019115,2001JJ00,10
829,A052130,A019115,2002JJ00,25
830,A052130,A019115,2003JJ00,50
831,A052130,A019115,2004JJ00,50
832,A052130,A019115,2005JJ00,57
833,A052130,A019115,2006JJ00,72
834,A052130,A019115,2007JJ00,86
835,A052130,A019115,2008JJ00,99
836,A052130,A019115,2009JJ00,100
837,A052130,A019115,2010JJ00,113
838,A052130,A019115,2011JJ00,123
839,A052130,A019115,2012JJ00,136
840,A052130,A019115,2013JJ00,147
841,A052130,A019115,2014JJ00,146
842,A052130,A019115,2015JJ00,179
843,A052130,A019115,2016JJ00,191
844,A052130,A019115,2017JJ00,181
845,A052130,A019115,2018JJ00,190
846,A052130,A019115,2019JJ00,192
847,A052130,A019115,2020JJ00,204
848,A052130,A019115,2021JJ00,209
849,A052130,A019115,2022JJ00,207
850,A052130,A019116,1998JJ00,0
851,A052130,A019116,1999JJ00,0
852,A052130,A019116,2000JJ00,0
853,A052130,A019116,2001JJ00,0
854,A052130,A019116,2002JJ00,0
855,A052130,A019116,2003JJ00,0
856,A052130,A019116,2004JJ00,0
857,A052130,A019116,2005JJ00,0
858,A052130,A019116,2006JJ00,0
859,A052130,A019116,2007JJ00,0
860,A052130,A019116,2008JJ00,0
861,A052130,A019116,2009JJ00,0
862,A052130,A019116,2010JJ00,0
863,A052130,A019116,2011JJ00,0
864,A052130,A019116,2012JJ00,0
865,A052130,A019116,2013JJ00,0
866,A052130,A019116,2014JJ00,0
867,A052130,A019116,2015JJ00,0
868,A052130,A019116,2016JJ00,0
869,A052130,A019116,2017JJ00,0
870,A052130,A019116,2018JJ00,0
871,A052130,A019116,2019JJ00,0
872,A052130,A019116,2020JJ00,0
873,A052130,A019116,2021JJ00,0
874,A052130,A019116,2022JJ00,0
875,A052130,A019117,1998JJ00,0
876,A052130,A019117,1999JJ00,0
877,A052130,A019117,2000JJ00,0
878,A052130,A019117,2001JJ00,10
879,A052130,A019117,2002JJ00,25
880,A052130,A019117,2003JJ00,50
881,A052130,A019117,2004JJ00,50
882,A052130,A019117,2005JJ00,57
883,A052130,A019117,2006JJ00,72
884,A052130,A019117,2007JJ00,86
885,A052130,A019117,2008JJ00,99
886,A052130,A019117,2009JJ00,100
887,A052130,A019117,2010JJ00,113
888,A052130,A019117,2011JJ00,123
889,A052130,A019117,2012JJ00,136
890,A052130,A019117,2013JJ00,147
891,A052130,A019117,2014JJ00,146
892,A052130,A019117,2015JJ00,179
893,A052130,A019117,2016JJ00,191
894,A052130,A019117,2017JJ00,181
895,A052130,A019117,2018JJ00,190
896,A052130,A019117,2019JJ00,192
897,A052130,A019117,2020JJ00,204
898,A052130,A019117,2021JJ00,209
899,A052130,A019117,2022JJ00,207
900,A052130,A019118,1998JJ00,0
901,A052130,A019118,1999JJ00,0
902,A052130,A019118,2000JJ00,0
903,A052130,A019118,2001JJ00,0
904,A052130,A019118,2002JJ00,0
905,A052130,A019118,2003JJ00,0
906,A052130,A019118,2004JJ00,0
907,A052130,A019118,2005JJ00,0
908,A052130,A019118,2006JJ00,0
909,A052130,A019118,2007JJ00,0
910,A052130,A019118,2008JJ00,0
911,A052130,A019118,2009JJ00,0
912,A052130,A019118,2010JJ00,0
913,A052130,A019118,2011JJ00,0
914,A052130,A019118,2012JJ00,0
915,A052130,A019118,2013JJ00,0
916,A052130,A019118,2014JJ00,0
917,A052130,A019118,2015JJ00,0
918,A052130,A019118,2016JJ00,0
919,A052130,A019118,2017JJ00,0
920,A052130,A019118,2018JJ00,0
921,A052130,A019118,2019JJ00,0
922,A052130,A019118,2020JJ00,0
923,A052130,A019118,2021JJ00,0
924,A052130,A019118,2022JJ00,0
925,A052130,A019119,1998JJ00,0
926,A052130,A019119,1999JJ00,0
927,A052130,A019119,2000JJ00,0
928,A052130,A019119,2001JJ00,10
929,A052130,A019119,2002JJ00,25
930,A052130,A019119,2003JJ00,65
931,A052130,A019119,2004JJ00,100
932,A052130,A019119,2005JJ00,133
933,A052130,A019119,2006JJ00,122
934,A052130,A019119,2007JJ00,88
935,A052130,A019119,2008JJ00,74
936,A052130,A019119,2009JJ00,75
937,A052130,A019119,2010JJ00,100
938,A052130,A019119,2011JJ00,120
939,A052130,A019119,2012JJ00,147
940,A052130,A019119,2013JJ00,169
941,A052130,A019119,2014JJ00,165
942,A052130,A019119,2015JJ00,63
943,A052130,A019119,2016JJ00,162
944,A052130,A019119,2017JJ00,189
945,A052130,A019119,2018JJ00,196
946,A052130,A019119,2019JJ00,226
947,A052130,A019119,2020JJ00,279
948,A052130,A019119,2021JJ00,268
949,A052130,A019119,2022JJ00,270
950,A052130,A019120,1998JJ00,0
951,A052130,A019120,1999JJ00,0
952,A052130,A019120,2000JJ00,0
953,A052130,A019120,2001JJ00,0
954,A052130,A019120,2002JJ00,0
955,A052130,A019120,2003JJ00,25
956,A052130,A019120,2004JJ00,45
957,A052130,A019120,2005JJ00,63
958,A052130,A019120,2006JJ00,40
959,A052130,A019120,2007JJ00,9
960,A052130,A019120,2008JJ00,9
961,A052130,A019120,2009JJ00,9
962,A052130,A019120,2010JJ00,9
963,A052130,A019120,2011JJ00,9
964,A052130,A019120,2012JJ00,49
965,A052130,A019120,2013JJ00,50
966,A052130,A019120,2014JJ00,50
967,A052130,A019120,2015JJ00,33
968,A052130,A019120,2016JJ00,48
969,A052130,A019120,2017JJ00,62
970,A052130,A019120,2018JJ00,69
971,A052130,A019120,2019JJ00,94
972,A052130,A019120,2020JJ00,148
973,A052130,A019120,2021JJ00,134
974,A052130,A019120,2022JJ00,136
975,A052130,A019121,1998JJ00,0
976,A052130,A019121,1999JJ00,0
977,A052130,A019121,2000JJ00,0
978,A052130,A019121,2001JJ00,10
979,A052130,A019121,2002JJ00,25
980,A052130,A019121,2003JJ00,40
981,A052130,A019121,2004JJ00,55
982,A052130,A019121,2005JJ00,70
983,A052130,A019121,2006JJ00,82
984,A052130,A019121,2007JJ00,79
985,A052130,A019121,2008JJ00,65
986,A052130,A019121,2009JJ00,66
987,A052130,A019121,2010JJ00,91
988,A052130,A019121,2011JJ00,111
989,A052130,A019121,2012JJ00,98
990,A052130,A019121,2013JJ00,119
991,A052130,A019121,2014JJ00,115
992,A052130,A019121,2015JJ00,31
993,A052130,A019121,2016JJ00,114
994,A052130,A019121,2017JJ00,127
995,A052130,A019121,2018JJ00,127
996,A052130,A019121,2019JJ00,132
997,A052130,A019121,2020JJ00,132
998,A052130,A019121,2021JJ00,134
999,A052130,A019121,2022JJ00,134
1000,A052130,A019122,1998JJ00,0
1001,A052130,A019122,1999JJ00,0
1002,A052130,A019122,2000JJ00,0
1003,A052130,A019122,2001JJ00,0
1004,A052130,A019122,2002JJ00,0
1005,A052130,A019122,2003JJ00,0
1006,A052130,A019122,2004JJ00,0
1007,A052130,A019122,2005JJ00,0
1008,A052130,A019122,2006JJ00,0
1009,A052130,A019122,2007JJ00,0
1010,A052130,A019122,2008JJ00,0
1011,A052130,A019122,2009JJ00,0
1012,A052130,A019122,2010JJ00,0
1013,A052130,A019122,2011JJ00,0
1014,A052130,A019122,2012JJ00,0
1015,A052130,A019122,2013JJ00,0
1016,A052130,A019122,2014JJ00,0
1017,A052130,A019122,2015JJ00,0
1018,A052130,A019122,2016JJ00,0
1019,A052130,A019122,2017JJ00,0
1020,A052130,A019122,2018JJ00,0
1021,A052130,A019122,2019JJ00,0
1022,A052130,A019122,2020JJ00,0
1023,A052130,A019122,2021JJ00,0
1024,A052130,A019122,2022JJ00,0
1025,A052130,A019123,1998JJ00,0
1026,A052130,A019123,1999JJ00,0
1027,A052130,A019123,2000JJ00,0
1028,A052130,A019123,2001JJ00,0
1029,A052130,A019123,2002JJ00,0
1030,A052130,A019123,2003JJ00,0
1031,A052130,A019123,2004JJ00,0
1032,A052130,A019123,2005JJ00,0
1033,A052130,A019123,2006JJ00,0
1034,A052130,A019123,2007JJ00,0
1035,A052130,A019123,2008JJ00,0
1036,A052130,A019123,2009JJ00,0
1037,A052130,A019123,2010JJ00,0
1038,A052130,A019123,2011JJ00,0
1039,A052130,A019123,2012JJ00,0
1040,A052130,A019123,2013JJ00,0
1041,A052130,A019123,2014JJ00,0
1042,A052130,A019123,2015JJ00,0
1043,A052130,A019123,2016JJ00,0
1044,A052130,A019123,2017JJ00,0
1045,A052130,A019123,2018JJ00,0
1046,A052130,A019123,2019JJ00,0
1047,A052130,A019123,2020JJ00,0
1048,A052130,A019123,2021JJ00,0
1049,A052130,A019123,2022JJ00,0
1050,A052130,A019124,1998JJ00,0
1051,A052130,A019124,1999JJ00,0
1052,A052130,A019124,2000JJ00,0
1053,A052130,A019124,2001JJ00,0
1054,A052130,A019124,2002JJ00,0
1055,A052130,A019124,2003JJ00,0
1056,A052130,A019124,2004JJ00,0
1057,A052130,A019124,2005JJ00,0
1058,A052130,A019124,2006JJ00,0
1059,A052130,A019124,2007JJ00,0
1060,A052130,A019124,2008JJ00,0
1061,A052130,A019124,2009JJ00,0
1062,A052130,A019124,2010JJ00,0
1063,A052130,A019124,2011JJ00,0
1064,A052130,A019124,2012JJ00,0
1065,A052130,A019124,2013JJ00,0
1066,A052130,A019124,2014JJ00,0
1067,A052130,A019124,2015JJ00,0
1068,A052130,A019124,2016JJ00,0
1069,A052130,A019124,2017JJ00,0
1070,A052130,A019124,2018JJ00,0
1071,A052130,A019124,2019JJ00,0
1072,A052130,A019124,2020JJ00,0
1073,A052130,A019124,2021JJ00,0
1074,A052130,A019124,2022JJ00,0
1075,A052130,A019125,1998JJ00,0
1076,A052130,A019125,1999JJ00,0
1077,A052130,A019125,2000JJ00,0
1078,A052130,A019125,2001JJ00,0
1079,A052130,A019125,2002JJ00,0
1080,A052130,A019125,2003JJ00,0
1081,A052130,A019125,2004JJ00,0
1082,A052130,A019125,2005JJ00,0
1083,A052130,A019125,2006JJ00,0
1084,A052130,A019125,2007JJ00,0
1085,A052130,A019125,2008JJ00,0
1086,A052130,A019125,2009JJ00,0
1087,A052130,A019125,2010JJ00,0
1088,A052130,A019125,2011JJ00,0
1089,A052130,A019125,2012JJ00,0
1090,A052130,A019125,2013JJ00,0
1091,A052130,A019125,2014JJ00,0
1092,A052130,A019125,2015JJ00,0
1093,A052130,A019125,2016JJ00,0
1094,A052130,A019125,2017JJ00,0
1095,A052130,A019125,2018JJ00,0
1096,A052130,A019125,2019JJ00,0
1097,A052130,A019125,2020JJ00,0
1098,A052130,A019125,2021JJ00,0
1099,A052130,A019125,2022JJ00,0
1100,A052130,A019126,1998JJ00,0
1101,A052130,A019126,1999JJ00,0
1102,A052130,A019126,2000JJ00,0
1103,A052130,A019126,2001JJ00,0
1104,A052130,A019126,2002JJ00,0
1105,A052130,A019126,2003JJ00,0
1106,A052130,A019126,2004JJ00,0
1107,A052130,A019126,2005JJ00,0
1108,A052130,A019126,2006JJ00,0
1109,A052130,A019126,2007JJ00,0
1110,A052130,A019126,2008JJ00,0
1111,A052130,A019126,2009JJ00,0
1112,A052130,A019126,2010JJ00,0
1113,A052130,A019126,2011JJ00,0
1114,A052130,A019126,2012JJ00,0
1115,A052130,A019126,2013JJ00,0
1116,A052130,A019126,2014JJ00,0
1117,A052130,A019126,2015JJ00,0
1118,A052130,A019126,2016JJ00,0
1119,A052130,A019126,2017JJ00,0
1120,A052130,A019126,2018JJ00,0
1121,A052130,A019126,2019JJ00,0
1122,A052130,A019126,2020JJ00,0
1123,A052130,A019126,2021JJ00,0
1124,A052130,A019126,2022JJ00,0
1125,A052130,A019127,1998JJ00,0
1126,A052130,A019127,1999JJ00,0
1127,A052130,A019127,2000JJ00,0
1128,A052130,A019127,2001JJ00,0
1129,A052130,A019127,2002JJ00,0
1130,A052130,A019127,2003JJ00,0
1131,A052130,A019127,2004JJ00,0
1132,A052130,A019127,2005JJ00,0
1133,A052130,A019127,2006JJ00,0
1134,A052130,A019127,2007JJ00,0
1135,A052130,A019127,2008JJ00,0
1136,A052130,A019127,2009JJ00,0
1137,A052130,A019127,2010JJ00,0
1138,A052130,A019127,2011JJ00,0
1139,A052130,A019127,2012JJ00,0
1140,A052130,A019127,2013JJ00,0
1141,A052130,A019127,2014JJ00,0
1142,A052130,A019127,2015JJ00,0
1143,A052130,A019127,2016JJ00,0
1144,A052130,A019127,2017JJ00,0
1145,A052130,A019127,2018JJ00,0
1146,A052130,A019127,2019JJ00,0
1147,A052130,A019127,2020JJ00,0
1148,A052130,A019127,2021JJ00,0
1149,A052130,A019127,2022JJ00,0
1150,A052130,A019128,1998JJ00,0
1151,A052130,A019128,1999JJ00,0
1152,A052130,A019128,2000JJ00,0
1153,A052130,A019128,2001JJ00,0
1154,A052130,A019128,2002JJ00,0
1155,A052130,A019128,2003JJ00,0
1156,A052130,A019128,2004JJ00,0
1157,A052130,A019128,2005JJ00,0
1158,A052130,A019128,2006JJ00,0
1159,A052130,A019128,2007JJ00,0
1160,A052130,A019128,2008JJ00,0
1161,A052130,A019128,2009JJ00,0
1162,A052130,A019128,2010JJ00,0
1163,A052130,A019128,2011JJ00,0
1164,A052130,A019128,2012JJ00,0
1165,A052130,A019128,2013JJ00,0
1166,A052130,A019128,2014JJ00,0
1167,A052130,A019128,2015JJ00,0
1168,A052130,A019128,2016JJ00,0
1169,A052130,A019128,2017JJ00,0
1170,A052130,A019128,2018JJ00,0
1171,A052130,A019128,2019JJ00,0
1172,A052130,A019128,2020JJ00,0
1173,A052130,A019128,2021JJ00,0
1174,A052130,A019128,2022JJ00,0
1175,A052130,A019129,1998JJ00,0
1176,A052130,A019129,1999JJ00,0
1177,A052130,A019129,2000JJ00,0
1178,A052130,A019129,2001JJ00,0
1179,A052130,A019129,2002JJ00,0
1180,A052130,A019129,2003JJ00,0
1181,A052130,A019129,2004JJ00,0
1182,A052130,A019129,2005JJ00,0
1183,A052130,A019129,2006JJ00,0
1184,A052130,A019129,2007JJ00,0
1185,A052130,A019129,2008JJ00,0
1186,A052130,A019129,2009JJ00,0
1187,A052130,A019129,2010JJ00,0
1188,A052130,A019129,2011JJ00,0
1189,A052130,A019129,2012JJ00,0
1190,A052130,A019129,2013JJ00,0
1191,A052130,A019129,2014JJ00,0
1192,A052130,A019129,2015JJ00,0
1193,A052130,A019129,2016JJ00,0
1194,A052130,A019129,2017JJ00,0
1195,A052130,A019129,2018JJ00,0
1196,A052130,A019129,2019JJ00,0
1197,A052130,A019129,2020JJ00,0
1198,A052130,A019129,2021JJ00,0
1199,A052130,A019129,2022JJ00,0
1200,A052130,A019131,1998JJ00,509
1201,A052130,A019131,1999JJ00,532
1202,A052130,A019131,2000JJ00,516
1203,A052130,A019131,2001JJ00,554
1204,A052130,A019131,2002JJ00,639
1205,A052130,A019131,2003JJ00,671
1206,A052130,A019131,2004JJ00,675
1207,A052130,A019131,2005JJ00,610
1208,A052130,A019131,2006JJ00,65
1209,A052130,A019131,2007JJ00,42
1210,A052130,A019131,2008JJ00,47
1211,A052130,A019131,2009JJ00,31
1212,A052130,A019131,2010JJ00,29
1213,A052130,A019131,2011JJ00,32
1214,A052130,A019131,2012JJ00,30
1215,A052130,A019131,2013JJ00,34
1216,A052130,A019131,2014JJ00,30
1217,A052130,A019131,2015JJ00,89
1218,A052130,A019131,2016JJ00,84
1219,A052130,A019131,2017JJ00,64
1220,A052130,A019131,2018JJ00,68
1221,A052130,A019131,2019JJ00,34
1222,A052130,A019131,2020JJ00,17
1223,A052130,A019131,2021JJ00,13
1224,A052130,A019131,2022JJ00,12
1225,A052130,A019132,1998JJ00,0
1226,A052130,A019132,1999JJ00,0
1227,A052130,A019132,2000JJ00,0
1228,A052130,A019132,2001JJ00,0
1229,A052130,A019132,2002JJ00,0
1230,A052130,A019132,2003JJ00,0
1231,A052130,A019132,2004JJ00,0
1232,A052130,A019132,2005JJ00,0
1233,A052130,A019132,2006JJ00,0
1234,A052130,A019132,2007JJ00,0
1235,A052130,A019132,2008JJ00,0
1236,A052130,A019132,2009JJ00,0
1237,A052130,A019132,2010JJ00,0
1238,A052130,A019132,2011JJ00,0
1239,A052130,A019132,2012JJ00,0
1240,A052130,A019132,2013JJ00,0
1241,A052130,A019132,2014JJ00,0
1242,A052130,A019132,2015JJ00,0
1243,A052130,A019132,2016JJ00,0
1244,A052130,A019132,2017JJ00,0
1245,A052130,A019132,2018JJ00,0
1246,A052130,A019132,2019JJ00,0
1247,A052130,A019132,2020JJ00,0
1248,A052130,A019132,2021JJ00,0
1249,A052130,A019132,2022JJ00,0
1250,A052130,A019133,1998JJ00,509
1251,A052130,A019133,1999JJ00,532
1252,A052130,A019133,2000JJ00,516
1253,A052130,A019133,2001JJ00,554
1254,A052130,A019133,2002JJ00,639
1255,A052130,A019133,2003JJ00,671
1256,A052130,A019133,2004JJ00,675
1257,A052130,A019133,2005JJ00,610
1258,A052130,A019133,2006JJ00,65
1259,A052130,A019133,2007JJ00,42
1260,A052130,A019133,2008JJ00,47
1261,A052130,A019133,2009JJ00,31
1262,A052130,A019133,2010JJ00,29
1263,A052130,A019133,2011JJ00,32
1264,A052130,A019133,2012JJ00,30
1265,A052130,A019133,2013JJ00,34
1266,A052130,A019133,2014JJ00,30
1267,A052130,A019133,2015JJ00,89
1268,A052130,A019133,2016JJ00,84
1269,A052130,A019133,2017JJ00,64
1270,A052130,A019133,2018JJ00,68
1271,A052130,A019133,2019JJ00,34
1272,A052130,A019133,2020JJ00,17
1273,A052130,A019133,2021JJ00,13
1274,A052130,A019133,2022JJ00,12
1275,A052130,A019134,1998JJ00,0
1276,A052130,A019134,1999JJ00,0
1277,A052130,A019134,2000JJ00,87
1278,A052130,A019134,2001JJ00,161
1279,A052130,A019134,2002JJ00,382
1280,A052130,A019134,2003JJ00,499
1281,A052130,A019134,2004JJ00,454
1282,A052130,A019134,2005JJ00,384
1283,A052130,A019134,2006JJ00,348
1284,A052130,A019134,2007JJ00,375
1285,A052130,A019134,2008JJ00,516
1286,A052130,A019134,2009JJ00,468
1287,A052130,A019134,2010JJ00,477
1288,A052130,A019134,2011JJ00,445
1289,A052130,A019134,2012JJ00,437
1290,A052130,A019134,2013JJ00,408
1291,A052130,A019134,2014JJ00,397
1292,A052130,A019134,2015JJ00,378
1293,A052130,A019134,2016JJ00,395
1294,A052130,A019134,2017JJ00,419
1295,A052130,A019134,2018JJ00,437
1296,A052130,A019134,2019JJ00,484
1297,A052130,A019134,2020JJ00,495
1298,A052130,A019134,2021JJ00,552
1299,A052130,A019134,2022JJ00,587
1300,A052130,A019135,1998JJ00,392
1301,A052130,A019135,1999JJ00,422
1302,A052130,A019135,2000JJ00,440
1303,A052130,A019135,2001JJ00,468
1304,A052130,A019135,2002JJ00,555
1305,A052130,A019135,2003JJ00,577
1306,A052130,A019135,2004JJ00,540
1307,A052130,A019135,2005JJ00,599
1308,A052130,A019135,2006JJ00,615
1309,A052130,A019135,2007JJ00,643
1310,A052130,A019135,2008JJ00,622
1311,A052130,A019135,2009JJ00,697
1312,A052130,A019135,2010JJ00,719
1313,A052130,A019135,2011JJ00,748
1314,A052130,A019135,2012JJ00,694
1315,A052130,A019135,2013JJ00,699
1316,A052130,A019135,2014JJ00,681
1317,A052130,A019135,2015JJ00,683
1318,A052130,A019135,2016JJ00,715
1319,A052130,A019135,2017JJ00,715
1320,A052130,A019135,2018JJ00,758
1321,A052130,A019135,2019JJ00,834
1322,A052130,A019135,2020JJ00,857
1323,A052130,A019135,2021JJ00,893
1324,A052130,A019135,2022JJ00,1007
1325,A052130,A019136,1998JJ00,0
1326,A052130,A019136,1999JJ00,0
1327,A052130,A019136,2000JJ00,0
1328,A052130,A019136,2001JJ00,0
1329,A052130,A019136,2002JJ00,0
1330,A052130,A019136,2003JJ00,0
1331,A052130,A019136,2004JJ00,0
1332,A052130,A019136,2005JJ00,0
1333,A052130,A019136,2006JJ00,0
1334,A052130,A019136,2007JJ00,0
1335,A052130,A019136,2008JJ00,0
1336,A052130,A019136,2009JJ00,0
1337,A052130,A019136,2010JJ00,0
1338,A052130,A019136,2011JJ00,0
1339,A052130,A019136,2012JJ00,0
1340,A052130,A019136,2013JJ00,0
1341,A052130,A019136,2014JJ00,0
1342,A052130,A019136,2015JJ00,0
1343,A052130,A019136,2016JJ00,0
1344,A052130,A019136,2017JJ00,0
1345,A052130,A019136,2018JJ00,0
1346,A052130,A019136,2019JJ00,0
1347,A052130,A019136,2020JJ00,0
1348,A052130,A019136,2021JJ00,0
1349,A052130,A019136,2022JJ00,0
1350,A052130,A019137,1998JJ00,0
1351,A052130,A019137,1999JJ00,0
