ID,DutchEconomy,Periods,TotalCO2_1,CO2ExclBiomass_2,CO2Biomass_3,N2O_4,CH4_5,GreenhouseGasEquivalents_6,NOx_7,SO2_8,NH3_9,AcidificationEquivalents_10,CFK12Equivalents_11,CO_12,NMVOC_13,PM10_14
1412,386800 ,2002JJ00,684.0,683,1.0,0.0,0.1,689,6.2,0.0,0.0,0.1,0.0,3.0,4.1,1.2
1413,386800 ,2003JJ00,688.0,687,1.0,0.0,0.1,694,6.0,0.0,0.0,0.1,0.0,2.9,3.9,1.1
1414,386800 ,2004JJ00,707.0,705,1.4,0.0,0.1,712,5.7,0.0,0.0,0.1,0.0,2.8,2.6,1.1
1415,386800 ,2005JJ00,677.0,676,1.1,0.0,0.1,683,5.2,0.0,0.0,0.1,0.0,2.8,6.6,1.1
1416,386800 ,2006JJ00,671.0,668,3.3,0.0,0.1,677,4.7,0.0,0.0,0.1,0.0,2.6,8.0,1.0
1417,386800 ,2007JJ00,663.0,646,17.1,0.0,0.1,669,4.4,0.0,0.0,0.1,0.0,2.4,8.3,1.0
1418,386800 ,2008JJ00,678.0,661,16.3,0.0,0.1,685,4.0,0.0,0.0,0.1,0.0,2.3,8.1,1.0
1419,386800 ,2009JJ00,663.0,643,20.1,0.0,0.1,670,3.4,0.0,0.0,0.1,0.0,2.1,7.4,0.9
1420,386800 ,2010JJ00,737.0,724,13.1,0.0,0.1,745,3.1,0.0,0.0,0.1,0.0,2.1,7.9,0.9
1421,386800 ,2011JJ00,726.0,709,17.0,0.0,0.1,734,3.0,0.0,0.0,0.1,0.0,2.1,8.1,0.9
1422,386800 ,2012JJ00,719.0,702,16.8,0.0,0.1,727,2.7,0.0,0.0,0.1,0.0,1.8,8.0,0.8
1423,386800 ,2013JJ00,700.0,684,16.2,0.0,0.1,709,2.4,0.0,0.0,0.1,0.0,1.8,8.1,0.9
1424,386800 ,2014JJ00,643.0,624,19.8,0.0,0.1,652,2.1,0.0,0.0,0.0,0.0,1.7,8.2,0.9
1425,386800 ,2015JJ00,662.0,644,17.6,0.0,0.1,669,2.0,0.0,0.0,0.0,0.0,1.5,8.3,0.9
1426,386800 ,2016JJ00,685.0,669,15.9,0.0,0.1,692,1.9,0.0,0.0,0.0,0.0,1.5,8.4,0.8
1427,386800 ,2017JJ00,701.0,682,19.8,0.0,0.1,708,1.8,0.0,0.0,0.0,0.0,1.6,8.6,0.8
1428,386800 ,2018JJ00,711.0,683,28.5,0.0,0.1,719,1.9,0.0,0.0,0.0,0.0,1.9,8.8,0.8
1429,386800 ,2019JJ00,701.0,666,35.0,0.0,0.1,709,1.8,0.0,0.0,0.0,0.0,1.8,8.7,0.8
1430,386800 ,2020JJ00,583.0,552,30.6,0.0,0.1,590,1.4,0.0,0.0,0.0,0.0,1.7,8.5,0.7
1431,386800 ,2021JJ00,603.0,568,34.8,0.0,0.1,609,1.4,0.0,0.0,0.0,0.0,1.5,8.8,0.8
1432,386800 ,2022JJ00,599.0,563,36.0,0.0,0.1,606,1.4,0.0,0.0,0.0,0.0,1.7,9.0,0.8
1433,386800 ,2023JJ00,635.0,590,45.0,0.0,0.1,644,1.4,0.0,0.0,0.0,0.0,1.5,9.0,0.8
1434,386800 ,2024JJ00,614.0,553,61.0,0.0,0.1,622,1.5,0.0,0.0,0.0,0.0,1.5,8.8,0.8
1435,388400 ,1990JJ00,104.0,104,0.1,0.0,0.0,104,1.0,0.1,0.0,0.0,9.1,1.5,0.4,0.1
1436,388400 ,1991JJ00,108.0,108,0.1,0.0,0.0,109,1.0,0.1,0.0,0.0,7.4,1.3,0.4,0.1
1437,388400 ,1992JJ00,110.0,110,0.1,0.0,0.0,111,1.0,0.1,0.0,0.0,5.8,1.3,0.4,0.1
1438,388400 ,1993JJ00,115.0,115,0.1,0.0,0.0,116,1.0,0.1,0.0,0.0,4.1,1.2,0.3,0.1
1439,388400 ,1994JJ00,115.0,115,0.1,0.0,0.0,116,0.9,0.1,0.0,0.0,2.5,1.1,0.3,0.1
1440,388400 ,1995JJ00,120.0,120,0.1,0.0,0.0,121,0.9,0.1,0.0,0.0,0.8,1.0,0.3,0.1
1441,388400 ,1996JJ00,122.0,122,0.1,0.0,0.0,124,0.8,0.1,0.0,0.0,0.3,0.9,0.3,0.1
1442,388400 ,1997JJ00,123.0,123,0.1,0.0,0.0,124,0.8,0.0,0.0,0.0,0.5,0.9,0.3,0.1
1443,388400 ,1998JJ00,125.0,125,0.1,0.0,0.0,127,0.8,0.0,0.0,0.0,0.1,0.8,0.3,0.1
1444,388400 ,1999JJ00,132.0,132,0.1,0.0,0.0,133,0.8,0.0,0.0,0.0,0.1,0.8,0.2,0.1
1445,388400 ,2000JJ00,135.0,134,0.2,0.0,0.0,136,0.8,0.0,0.0,0.0,0.0,0.7,0.2,0.1
1446,388400 ,2001JJ00,142.0,142,0.2,0.0,0.0,143,0.8,0.0,0.0,0.0,0.0,0.7,0.2,0.1
1447,388400 ,2002JJ00,142.0,142,0.2,0.0,0.0,143,0.8,0.0,0.0,0.0,0.0,0.7,0.2,0.1
1448,388400 ,2003JJ00,144.0,144,0.1,0.0,0.0,145,0.8,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1449,388400 ,2004JJ00,149.0,149,0.2,0.0,0.0,150,0.8,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1450,388400 ,2005JJ00,144.0,144,0.1,0.0,0.0,146,0.7,0.0,0.0,0.0,0.0,0.6,0.1,0.0
1451,388400 ,2006JJ00,142.0,141,0.6,0.0,0.0,143,0.7,0.0,0.0,0.0,0.0,0.6,0.1,0.0
1452,388400 ,2007JJ00,139.0,135,3.8,0.0,0.0,141,0.7,0.0,0.0,0.0,0.0,0.6,0.1,0.0
1453,388400 ,2008JJ00,139.0,136,3.5,0.0,0.0,140,0.7,0.0,0.0,0.0,0.0,0.6,0.1,0.0
1454,388400 ,2009JJ00,134.0,129,4.4,0.0,0.0,135,0.6,0.0,0.0,0.0,0.0,0.5,0.1,0.0
1455,388400 ,2010JJ00,138.0,136,2.7,0.0,0.0,140,0.6,0.0,0.0,0.0,0.0,0.4,0.1,0.0
1456,388400 ,2011JJ00,140.0,136,3.6,0.0,0.0,141,0.6,0.0,0.0,0.0,0.0,0.4,0.1,0.0
1457,388400 ,2012JJ00,135.0,131,3.6,0.0,0.0,136,0.5,0.0,0.0,0.0,0.0,0.4,0.1,0.0
1458,388400 ,2013JJ00,136.0,133,3.7,0.0,0.0,138,0.5,0.0,0.0,0.0,0.0,0.4,0.1,0.0
1459,388400 ,2014JJ00,134.0,129,4.7,0.0,0.0,136,0.5,0.0,0.0,0.0,0.0,0.4,0.1,0.0
1460,388400 ,2015JJ00,140.0,136,4.1,0.0,0.0,141,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1461,388400 ,2016JJ00,144.0,140,3.5,0.0,0.0,145,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1462,388400 ,2017JJ00,147.0,142,4.5,0.0,0.0,148,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1463,388400 ,2018JJ00,157.0,150,7.4,0.0,0.0,159,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1464,388400 ,2019JJ00,160.0,151,9.4,0.0,0.0,162,0.4,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1465,388400 ,2020JJ00,152.0,143,9.2,0.0,0.0,154,0.4,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1466,388400 ,2021JJ00,163.0,152,11.2,0.0,0.0,165,0.4,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1467,388400 ,2022JJ00,156.0,146,10.5,0.0,0.0,158,0.3,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1468,388400 ,2023JJ00,158.0,147,10.9,0.0,0.0,159,0.3,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1469,388400 ,2024JJ00,154.0,138,16.3,0.0,0.0,156,0.3,0.0,0.0,0.0,0.0,0.2,0.1,0.0
1470,389100 ,1990JJ00,819.0,815,3.4,0.0,0.2,824,1.7,0.1,0.0,0.0,43.4,2.4,1.0,0.1
1471,389100 ,1991JJ00,921.0,917,3.5,0.0,0.2,927,1.7,0.1,0.0,0.0,35.1,34.0,1.0,0.1
1472,389100 ,1992JJ00,861.0,857,3.7,0.0,0.2,869,1.8,0.1,0.0,0.0,26.8,49.8,0.9,0.1
1473,389100 ,1993JJ00,928.0,924,3.7,0.0,0.3,937,1.8,0.1,0.0,0.0,18.4,49.7,0.9,0.1
1474,389100 ,1994JJ00,870.0,867,3.8,0.0,0.4,881,1.8,0.1,0.0,0.0,10.1,33.7,0.8,0.1
1475,389100 ,1995JJ00,903.0,897,5.1,0.0,0.4,919,1.6,0.1,0.0,0.0,1.8,1.8,0.7,0.1
1476,389100 ,1996JJ00,1035.0,1029,5.1,0.0,0.6,1057,1.6,0.0,0.0,0.0,1.4,1.7,0.7,0.1
1477,389100 ,1997JJ00,918.0,912,5.5,0.0,0.6,941,1.6,0.0,0.0,0.0,1.0,1.6,0.7,0.1
1478,389100 ,1998JJ00,897.0,892,5.4,0.0,0.6,920,1.6,0.0,0.0,0.0,0.6,1.5,0.7,0.1
1479,389100 ,1999JJ00,861.0,855,5.3,0.0,0.6,881,1.6,0.0,0.0,0.0,0.3,1.4,0.7,0.1
1480,389100 ,2000JJ00,865.0,859,5.9,0.0,0.6,908,1.5,0.0,0.0,0.0,0.1,1.3,0.6,0.1
1481,389100 ,2001JJ00,924.0,918,6.0,0.0,0.5,972,1.4,0.0,0.0,0.0,0.1,1.3,0.5,0.1
1482,389100 ,2002JJ00,869.0,863,5.6,0.0,0.5,923,1.3,0.0,0.0,0.0,0.0,1.2,0.5,0.1
1483,389100 ,2003JJ00,902.0,897,5.1,0.0,0.5,964,1.2,0.0,0.0,0.0,0.0,1.2,0.5,0.1
1484,389100 ,2004JJ00,963.0,956,6.7,0.0,0.4,1030,1.2,0.0,0.0,0.0,0.0,1.1,0.4,0.1
1485,389100 ,2005JJ00,879.0,873,5.5,0.0,0.4,953,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.1
1486,389100 ,2006JJ00,882.0,876,6.3,0.0,0.4,962,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0
1487,389100 ,2007JJ00,806.0,795,11.0,0.0,0.5,893,0.9,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1488,389100 ,2008JJ00,867.0,854,12.9,0.0,0.5,963,0.9,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1489,389100 ,2009JJ00,866.0,856,10.6,0.0,0.4,966,0.9,0.0,0.0,0.0,0.0,0.8,0.4,0.0
1490,389100 ,2010JJ00,1092.0,1081,11.4,0.0,0.5,1196,1.0,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1491,389100 ,2011JJ00,923.0,913,9.5,0.0,0.5,1029,0.9,0.0,0.0,0.0,0.0,0.8,0.4,0.0
1492,389100 ,2012JJ00,1102.0,1091,11.0,0.0,0.5,1212,0.9,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1493,389100 ,2013JJ00,1145.0,1133,12.2,0.0,0.5,1274,0.9,0.0,0.0,0.0,0.0,0.8,0.4,0.0
1494,389100 ,2014JJ00,953.0,939,14.3,0.0,0.5,1061,0.8,0.0,0.0,0.0,0.0,0.8,0.4,0.0
1495,389100 ,2015JJ00,1038.0,1022,15.9,0.0,0.2,1148,0.8,0.0,0.0,0.0,0.0,0.8,0.4,0.0
1496,389100 ,2016JJ00,1059.0,1040,19.3,0.0,0.2,1148,0.8,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1497,389100 ,2017JJ00,1045.0,1023,21.2,0.0,0.2,1144,0.8,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1498,389100 ,2018JJ00,1054.0,1029,25.0,0.0,0.2,1114,0.8,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1499,389100 ,2019JJ00,1043.0,1013,30.1,0.0,0.2,1101,0.7,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1500,389100 ,2020JJ00,929.0,896,32.9,0.0,0.2,985,0.6,0.0,0.0,0.0,0.0,0.8,0.4,0.0
1501,389100 ,2021JJ00,982.0,947,34.9,0.0,0.2,1009,0.6,0.0,0.0,0.0,0.0,0.7,0.4,0.0
1502,389100 ,2022JJ00,916.0,878,37.5,0.0,0.2,943,0.6,0.0,0.0,0.0,0.0,0.9,0.4,0.0
1503,389100 ,2023JJ00,907.0,838,68.4,0.0,0.3,937,0.6,0.0,0.0,0.0,0.0,0.9,0.4,0.1
1504,389100 ,2024JJ00,841.0,773,67.7,0.0,0.3,870,0.5,0.0,0.0,0.0,0.0,0.8,0.4,0.1
1505,391600 ,1990JJ00,327.0,326,1.1,0.0,0.1,329,1.1,0.1,0.0,0.0,109.5,2.9,2.7,0.1
1506,391600 ,1991JJ00,372.0,371,1.1,0.0,0.1,375,1.1,0.1,0.0,0.0,88.2,2.6,2.6,0.1
1507,391600 ,1992JJ00,358.0,357,1.2,0.0,0.1,362,1.0,0.1,0.0,0.0,66.9,2.4,2.5,0.1
1508,391600 ,1993JJ00,379.0,378,1.2,0.0,0.1,383,0.9,0.1,0.0,0.0,45.6,2.2,2.4,0.1
1509,391600 ,1994JJ00,347.0,346,1.2,0.0,0.1,351,0.9,0.1,0.0,0.0,24.3,2.1,2.3,0.1
1510,391600 ,1995JJ00,374.0,372,1.6,0.0,0.1,379,1.0,0.0,0.0,0.0,3.0,2.0,2.2,0.1
1511,391600 ,1996JJ00,414.0,412,1.6,0.0,0.2,420,0.9,0.0,0.0,0.0,4.3,1.9,2.1,0.1
1512,391600 ,1997JJ00,378.0,376,1.7,0.0,0.2,384,0.8,0.0,0.0,0.0,2.0,1.8,1.9,0.1
1513,391600 ,1998JJ00,375.0,373,1.7,0.0,0.2,381,0.8,0.0,0.0,0.0,1.4,1.6,1.8,0.1
1514,391600 ,1999JJ00,365.0,363,1.7,0.0,0.2,371,0.8,0.0,0.0,0.0,0.6,1.6,1.7,0.1
1515,391600 ,2000JJ00,370.0,368,1.9,0.0,0.2,377,0.8,0.0,0.1,0.0,0.3,1.5,1.6,0.1
1516,391600 ,2001JJ00,396.0,394,1.9,0.0,0.2,402,0.8,0.0,0.1,0.0,0.1,1.5,1.4,0.1
1517,391600 ,2002JJ00,348.0,346,1.6,0.0,0.1,353,0.7,0.0,0.1,0.0,0.0,1.4,1.2,0.0
1518,391600 ,2003JJ00,337.0,335,1.3,0.0,0.1,341,0.6,0.0,0.1,0.0,0.0,1.3,1.0,0.0
1519,391600 ,2004JJ00,342.0,341,1.7,0.0,0.1,346,0.6,0.0,0.0,0.0,0.0,1.3,1.0,0.0
1520,391600 ,2005JJ00,324.0,323,1.4,0.0,0.1,328,0.6,0.0,0.1,0.0,0.0,1.3,1.0,0.0
1521,391600 ,2006JJ00,319.0,317,1.9,0.0,0.1,323,0.5,0.0,0.1,0.0,0.0,1.2,1.1,0.0
1522,391600 ,2007JJ00,296.0,291,5.2,0.0,0.1,300,0.5,0.0,0.0,0.0,0.0,1.1,1.1,0.0
1523,391600 ,2008JJ00,309.0,304,5.4,0.0,0.1,313,0.5,0.0,0.0,0.0,0.0,1.1,1.2,0.0
1524,391600 ,2009JJ00,285.0,279,5.5,0.0,0.1,288,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1525,391600 ,2010JJ00,368.0,363,4.7,0.0,0.1,372,0.5,0.0,0.0,0.0,0.0,1.0,1.1,0.0
1526,391600 ,2011JJ00,322.0,316,5.2,0.0,0.1,326,0.5,0.0,0.0,0.0,0.0,1.0,1.1,0.0
1527,391600 ,2012JJ00,334.0,328,5.6,0.0,0.1,338,0.5,0.0,0.0,0.0,0.0,1.1,1.0,0.0
1528,391600 ,2013JJ00,305.0,300,5.6,0.0,0.1,309,0.5,0.0,0.1,0.0,0.0,1.1,1.1,0.0
1529,391600 ,2014JJ00,290.0,283,7.4,0.0,0.1,294,0.5,0.0,0.1,0.0,0.0,1.2,1.1,0.0
1530,391600 ,2015JJ00,309.0,302,6.8,0.0,0.0,311,0.5,0.0,0.1,0.0,0.0,1.2,1.3,0.0
1531,391600 ,2016JJ00,294.0,287,6.2,0.0,0.0,296,0.4,0.0,0.1,0.0,0.0,1.1,1.3,0.0
1532,391600 ,2017JJ00,230.0,224,6.1,0.0,0.0,232,0.4,0.0,0.1,0.0,0.0,1.0,1.0,0.0
1533,391600 ,2018JJ00,224.0,215,8.5,0.0,0.0,225,0.4,0.0,0.1,0.0,0.0,0.9,1.2,0.0
1534,391600 ,2019JJ00,212.0,202,10.3,0.0,0.0,214,0.3,0.0,0.1,0.0,0.0,0.9,1.1,0.0
1535,391600 ,2020JJ00,168.0,160,8.3,0.0,0.0,170,0.2,0.0,0.0,0.0,0.0,0.7,1.3,0.0
1536,391600 ,2021JJ00,180.0,171,9.7,0.0,0.0,182,0.2,0.0,0.1,0.0,0.0,0.6,1.2,0.0
1537,391600 ,2022JJ00,164.0,154,9.1,0.0,0.0,165,0.2,0.0,0.1,0.0,0.0,0.6,1.0,0.0
1538,391600 ,2023JJ00,155.0,144,10.5,0.0,0.0,156,0.2,0.0,0.1,0.0,0.0,0.5,1.1,0.0
1539,391600 ,2024JJ00,154.0,139,14.5,0.0,0.0,155,0.2,0.0,0.1,0.0,0.0,0.5,1.2,0.0
1540,396300 ,1990JJ00,610.0,608,2.1,0.0,0.1,614,2.3,0.1,0.0,0.1,141.8,2.7,1.5,0.2
1541,396300 ,1991JJ00,675.0,672,2.1,0.0,0.1,679,2.4,0.1,0.0,0.1,114.7,2.5,1.5,0.1
1542,396300 ,1992JJ00,641.0,638,2.3,0.0,0.2,646,2.6,0.1,0.0,0.1,87.6,2.5,1.4,0.1
1543,396300 ,1993JJ00,684.0,681,2.3,0.0,0.2,690,2.4,0.1,0.0,0.1,60.5,2.3,1.3,0.1
1544,396300 ,1994JJ00,647.0,645,2.3,0.0,0.2,654,2.6,0.1,0.0,0.1,33.4,2.2,1.2,0.1
1545,396300 ,1995JJ00,673.0,670,3.2,0.0,0.3,681,2.1,0.1,0.1,0.1,6.3,2.0,1.1,0.1
1546,396300 ,1996JJ00,750.0,747,3.1,0.0,0.3,761,2.1,0.1,0.1,0.1,4.3,1.9,1.1,0.1
1547,396300 ,1997JJ00,681.0,678,3.4,0.0,0.4,693,1.9,0.0,0.1,0.0,3.7,1.7,1.1,0.1
1548,396300 ,1998JJ00,669.0,666,3.3,0.0,0.4,680,1.9,0.1,0.1,0.0,1.4,1.6,1.1,0.1
1549,396300 ,1999JJ00,655.0,652,3.3,0.0,0.3,666,1.9,0.0,0.1,0.0,0.9,1.5,1.1,0.1
1550,396300 ,2000JJ00,659.0,655,3.7,0.0,0.4,670,1.9,0.0,0.1,0.0,0.5,1.4,1.0,0.1
1551,396300 ,2001JJ00,699.0,696,3.7,0.0,0.3,710,1.9,0.0,0.1,0.0,0.2,1.5,1.0,0.1
1552,396300 ,2002JJ00,671.0,667,3.5,0.0,0.3,680,1.8,0.0,0.1,0.0,0.0,1.5,1.0,0.1
1553,396300 ,2003JJ00,699.0,696,3.2,0.0,0.3,709,1.7,0.0,0.1,0.0,0.0,1.5,1.0,0.1
1554,396300 ,2004JJ00,737.0,733,4.2,0.0,0.3,746,1.7,0.0,0.1,0.0,0.0,1.5,1.0,0.1
1555,396300 ,2005JJ00,688.0,684,3.4,0.0,0.3,697,1.6,0.0,0.1,0.0,0.0,1.5,1.0,0.1
1556,396300 ,2006JJ00,701.0,696,4.5,0.0,0.3,710,1.5,0.0,0.1,0.0,0.0,1.5,1.0,0.1
1557,396300 ,2007JJ00,642.0,631,11.0,0.0,0.3,651,1.5,0.0,0.1,0.0,0.0,1.3,1.0,0.1
1558,396300 ,2008JJ00,665.0,653,11.6,0.0,0.3,675,1.4,0.0,0.1,0.0,0.0,1.4,1.0,0.1
1559,396300 ,2009JJ00,662.0,650,11.6,0.0,0.3,671,1.3,0.0,0.1,0.0,0.0,1.3,0.9,0.0
1560,396300 ,2010JJ00,552.0,545,7.7,0.0,0.2,559,1.1,0.0,0.1,0.0,0.0,1.3,0.9,0.0
1561,396300 ,2011JJ00,469.0,461,8.1,0.0,0.2,475,1.0,0.0,0.1,0.0,0.0,1.2,0.9,0.0
1562,396300 ,2012JJ00,489.0,481,8.0,0.0,0.1,495,0.9,0.0,0.1,0.0,0.0,1.1,0.9,0.0
1563,396300 ,2013JJ00,478.0,470,8.1,0.0,0.1,483,0.8,0.0,0.1,0.0,0.0,1.1,0.9,0.0
1564,396300 ,2014JJ00,423.0,413,10.2,0.0,0.1,429,0.8,0.0,0.1,0.0,0.0,1.1,0.9,0.0
1565,396300 ,2015JJ00,444.0,434,9.4,0.0,0.1,448,0.8,0.0,0.1,0.0,0.0,1.1,0.9,0.0
1566,396300 ,2016JJ00,458.0,449,9.6,0.0,0.1,462,0.8,0.0,0.1,0.0,0.0,1.0,0.9,0.0
1567,396300 ,2017JJ00,482.0,470,11.8,0.0,0.1,486,0.8,0.0,0.1,0.0,0.0,1.2,0.9,0.0
1568,396300 ,2018JJ00,464.0,448,15.8,0.0,0.1,468,0.7,0.0,0.1,0.0,0.0,1.1,0.9,0.0
1569,396300 ,2019JJ00,427.0,409,18.5,0.0,0.1,431,0.7,0.0,0.1,0.0,0.0,0.9,0.9,0.0
1570,396300 ,2020JJ00,363.0,345,17.2,0.0,0.1,366,0.5,0.0,0.1,0.0,0.0,0.8,1.0,0.0
1571,396300 ,2021JJ00,386.0,366,19.6,0.0,0.1,389,0.5,0.0,0.1,0.0,0.0,0.7,0.8,0.0
1572,396300 ,2022JJ00,352.0,333,19.0,0.0,0.1,355,0.5,0.0,0.1,0.0,0.0,0.7,0.9,0.0
1573,396300 ,2023JJ00,329.0,305,23.4,0.0,0.1,333,0.5,0.0,0.1,0.0,0.0,0.7,0.9,0.0
1574,396300 ,2024JJ00,320.0,290,30.3,0.0,0.1,324,0.5,0.0,0.1,0.0,0.0,0.7,0.8,0.0
1575,402000 ,1990JJ00,530.0,527,2.2,0.0,0.1,533,1.2,0.1,0.0,0.0,22.1,1.1,0.4,0.1
1576,402000 ,1991JJ00,596.0,594,2.2,0.0,0.1,600,1.2,0.1,0.0,0.0,17.8,1.0,0.4,0.1
1577,402000 ,1992JJ00,557.0,555,2.4,0.0,0.2,562,1.2,0.1,0.0,0.0,13.6,1.0,0.4,0.1
1578,402000 ,1993JJ00,600.0,598,2.4,0.0,0.2,606,1.2,0.1,0.0,0.0,9.4,1.0,0.3,0.1
1579,402000 ,1994JJ00,563.0,560,2.4,0.0,0.2,569,1.2,0.1,0.0,0.0,5.1,0.9,0.3,0.0
1580,402000 ,1995JJ00,584.0,581,3.3,0.0,0.3,592,1.2,0.1,0.0,0.0,0.9,0.8,0.3,0.0
1581,402000 ,1996JJ00,670.0,666,3.3,0.0,0.4,680,1.2,0.1,0.0,0.0,0.7,0.8,0.3,0.0
1582,402000 ,1997JJ00,593.0,589,3.5,0.0,0.4,604,1.0,0.1,0.0,0.0,0.5,0.7,0.3,0.0
1583,402000 ,1998JJ00,578.0,575,3.5,0.0,0.4,589,1.0,0.1,0.0,0.0,0.2,0.7,0.2,0.0
1584,402000 ,1999JJ00,555.0,551,3.4,0.0,0.4,566,0.9,0.0,0.0,0.0,0.1,0.6,0.2,0.0
1585,402000 ,2000JJ00,557.0,553,3.9,0.0,0.4,568,1.1,0.0,0.0,0.0,0.1,0.6,0.2,0.0
1586,402000 ,2001JJ00,596.0,592,3.9,0.0,0.3,606,1.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1587,402000 ,2002JJ00,591.0,587,3.9,0.0,0.3,601,1.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1588,402000 ,2003JJ00,643.0,639,3.7,0.0,0.3,653,1.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1589,402000 ,2004JJ00,671.0,666,4.7,0.0,0.3,680,0.9,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1590,402000 ,2005JJ00,603.0,600,3.8,0.0,0.3,613,0.8,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1591,402000 ,2006JJ00,593.0,588,4.2,0.0,0.3,601,0.8,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1592,402000 ,2007JJ00,546.0,539,7.6,0.0,0.3,556,0.7,0.0,0.0,0.0,0.0,0.6,0.2,0.0
1593,402000 ,2008JJ00,590.0,581,8.9,0.0,0.3,600,0.7,0.0,0.0,0.0,0.0,0.7,0.2,0.0
1594,402000 ,2009JJ00,564.0,556,7.3,0.0,0.3,572,0.6,0.0,0.0,0.0,0.0,0.6,0.2,0.0
1595,402000 ,2010JJ00,489.0,483,5.4,0.0,0.2,495,0.5,0.0,0.0,0.0,0.0,0.5,0.2,0.0
1596,402000 ,2011JJ00,399.0,394,4.9,0.0,0.2,405,0.5,0.0,0.0,0.0,0.0,0.5,0.2,0.0
1597,402000 ,2012JJ00,391.0,386,4.6,0.0,0.2,396,0.4,0.0,0.0,0.0,0.0,0.5,0.3,0.0
1598,402000 ,2013JJ00,363.0,358,4.7,0.0,0.1,367,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0
1599,402000 ,2014JJ00,311.0,306,5.8,0.0,0.1,316,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0
1600,402000 ,2015JJ00,319.0,314,5.6,0.0,0.1,322,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0
1601,402000 ,2016JJ00,318.0,312,6.1,0.0,0.1,320,0.3,0.0,0.0,0.0,0.0,0.4,0.2,0.0
1602,402000 ,2017JJ00,350.0,342,7.5,0.0,0.1,352,0.3,0.0,0.0,0.0,0.0,0.4,0.2,0.0
1603,402000 ,2018JJ00,291.0,283,8.0,0.0,0.0,293,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1604,402000 ,2019JJ00,267.0,258,9.1,0.0,0.1,269,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1605,402000 ,2020JJ00,242.0,232,9.5,0.0,0.0,244,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0
1606,402000 ,2021JJ00,268.0,257,10.8,0.0,0.1,270,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1607,402000 ,2022JJ00,236.0,225,10.9,0.0,0.0,238,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1608,402000 ,2023JJ00,223.0,207,16.5,0.0,0.1,226,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1609,402000 ,2024JJ00,211.0,192,18.3,0.0,0.1,213,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1610,300010 ,1990JJ00,2336.0,2334,2.9,0.0,0.5,2355,17.7,0.9,0.2,0.4,362.6,51.1,13.6,1.3
1611,300010 ,1991JJ00,2413.0,2410,3.0,0.0,0.5,2434,17.2,0.9,0.2,0.4,292.5,45.5,12.5,1.2
1612,300010 ,1992JJ00,2436.0,2433,3.2,0.0,0.5,2460,17.0,0.9,0.2,0.4,222.5,43.0,11.7,1.2
1613,300010 ,1993JJ00,2511.0,2508,3.2,0.0,0.5,2538,15.9,0.9,0.2,0.4,152.5,39.6,10.8,1.1
1614,300010 ,1994JJ00,2501.0,2498,3.2,0.1,0.5,2530,15.3,0.9,0.3,0.4,82.5,37.1,10.1,1.0
1615,300010 ,1995JJ00,2584.0,2579,4.4,0.1,0.6,2616,13.6,0.8,0.3,0.3,12.5,34.7,7.9,1.0
1616,300010 ,1996JJ00,2675.0,2671,4.4,0.1,0.7,2711,12.9,0.7,0.3,0.3,12.5,33.2,7.5,0.9
1617,300010 ,1997JJ00,2640.0,2635,4.7,0.1,0.7,2677,12.2,0.4,0.3,0.3,7.8,31.6,6.9,0.8
