ID,Multinationaliteit,BedrijfstakkenBranchesSBI2008,Perioden,Productie_1,ToegevoegdeWaarde_2,InvoerGoederen_3,InvoerDiensten_4,UitvoerNederlandsProductGoederen_5,Wederuitvoer_6,UitvoerDiensten_7,Exportverdiensten_8,Werkgelegenheid_9,WerkgelegenheidDoorDeUitvoer_10
1997,A052705,307500 ,2017JJ00,79737.1,16704.7,25197.2,2958.7,42310.7,1995.7,2192.5,12556.4,110.8,79.4
1998,A052705,307500 ,2018JJ00,86352.0,18083.3,29988.0,2939.4,47815.1,1785.3,2130.4,13892.0,113.1,82.3
1999,A052705,307500 ,2019JJ00,87376.4,19571.9,30173.2,2661.9,52151.9,1653.4,1625.3,15341.8,117.1,86.7
2000,A052705,307500 ,2020JJ00,83115.0,21194.7,26468.1,3016.1,46377.7,1808.1,1507.0,16184.7,120.6,88.0
2001,A052705,307500 ,2021JJ00,82332.1,25215.2,21466.3,3616.0,46171.1,2218.2,1441.3,19777.3,116.3,86.1
2002,A052705,307610 ,2015JJ00,22042.5,4001.6,4771.6,492.1,11429.9,45.5,512.5,3039.5,27.5,20.1
2003,A052705,307610 ,2016JJ00,23186.4,3988.7,4849.1,404.4,12246.0,64.6,487.3,3023.2,29.2,21.6
2004,A052705,307610 ,2017JJ00,24309.8,3982.0,5031.2,465.5,13059.4,101.8,555.0,3066.0,29.2,21.8
2005,A052705,307610 ,2018JJ00,24412.0,4079.0,5444.2,600.4,13498.6,122.9,552.2,3201.6,32.1,24.3
2006,A052705,307610 ,2019JJ00,26482.6,4683.5,5994.6,619.1,14724.7,63.9,509.9,3707.6,33.5,25.0
2007,A052705,307610 ,2020JJ00,25543.2,4438.4,5585.1,620.6,13575.8,61.1,447.7,3384.0,32.3,23.4
2008,A052705,307610 ,2021JJ00,27248.7,4906.5,6194.4,684.9,14922.7,63.7,486.6,3809.8,33.9,25.0
2009,A052705,312505 ,2015JJ00,997.4,293.2,250.6,17.9,497.1,21.4,5.7,203.8,3.4,2.3
2010,A052705,312505 ,2016JJ00,739.6,215.7,288.2,15.7,532.6,9.7,2.4,181.9,2.4,2.0
2011,A052705,312505 ,2017JJ00,829.7,264.6,315.4,30.8,551.4,14.4,12.8,215.9,2.9,2.3
2012,A052705,312505 ,2018JJ00,875.0,267.7,349.9,36.9,573.3,21.3,13.5,219.0,2.4,1.9
2013,A052705,312505 ,2019JJ00,896.6,261.6,347.1,37.9,616.5,17.6,15.0,219.2,2.7,2.2
2014,A052705,312505 ,2020JJ00,899.6,311.9,307.0,43.5,570.2,25.5,20.8,246.6,3.2,2.5
2015,A052705,312505 ,2021JJ00,1037.1,399.5,396.9,53.4,617.8,25.2,25.9,301.4,2.9,2.2
2016,A052705,315810 ,2015JJ00,1324.5,411.5,498.8,81.5,283.9,1.6,11.0,215.5,4.6,2.4
2017,A052705,315810 ,2016JJ00,1254.2,336.6,536.1,82.1,222.9,1.3,20.7,166.7,4.4,2.1
2018,A052705,315810 ,2017JJ00,1424.0,420.6,535.1,97.6,360.5,2.6,20.6,231.2,4.3,2.3
2019,A052705,315810 ,2018JJ00,1412.0,460.8,532.9,101.1,224.7,1.0,20.7,232.8,4.3,2.1
2020,A052705,315810 ,2019JJ00,964.9,333.8,389.1,56.3,210.3,3.0,8.2,180.6,3.6,1.9
2021,A052705,315810 ,2020JJ00,827.2,234.7,379.4,43.4,229.6,2.4,11.2,125.1,2.6,1.4
2022,A052705,315810 ,2021JJ00,1311.4,327.6,534.3,52.4,407.9,6.8,12.1,207.9,3.8,2.4
2023,A052705,900064 ,2015JJ00,17146.4,1794.7,10115.0,424.7,13043.1,42.8,141.7,1679.5,8.9,8.0
2024,A052705,900064 ,2016JJ00,15180.2,1956.0,7887.8,546.1,11957.2,21.7,339.6,1870.5,8.3,7.7
2025,A052705,900064 ,2017JJ00,18839.9,1892.4,9735.8,616.6,12095.3,47.3,363.5,1751.9,7.8,6.9
2026,A052705,900064 ,2018JJ00,21289.7,1877.3,12007.9,410.9,13573.0,16.5,361.9,1817.6,6.9,6.5
2027,A052705,900064 ,2019JJ00,18723.3,1546.3,11368.1,242.7,13934.9,20.9,71.2,1458.1,6.7,6.1
2028,A052705,900064 ,2020JJ00,14122.2,1099.3,8437.2,247.4,9122.4,14.9,83.9,1206.1,10.5,9.4
2029,A052705,900064 ,2021JJ00,6658.2,1588.6,2867.3,287.4,3751.8,22.7,57.7,1561.1,4.3,4.1
2030,A052705,323705 ,2015JJ00,1422.6,379.1,361.3,29.6,776.8,2.0,9.9,260.2,4.6,2.8
2031,A052705,323705 ,2016JJ00,1571.8,461.0,378.3,35.6,749.0,5.3,8.1,288.1,5.1,2.9
2032,A052705,323705 ,2017JJ00,1686.3,522.2,405.5,30.8,918.0,4.3,16.7,349.5,5.4,3.3
2033,A052705,323705 ,2018JJ00,1471.3,462.5,410.4,21.3,831.4,1.5,9.6,310.2,4.7,2.8
2034,A052705,323705 ,2019JJ00,1860.6,598.6,439.0,25.3,919.3,1.7,21.7,382.5,6.0,3.5
2035,A052705,323705 ,2020JJ00,1631.4,531.5,427.7,35.0,774.6,1.1,17.3,319.0,5.1,2.7
2036,A052705,323705 ,2021JJ00,1433.2,450.9,459.8,29.0,763.5,1.3,10.3,285.1,4.4,2.5
2037,A052705,328105 ,2015JJ00,3397.6,936.6,903.9,61.6,1346.9,9.5,54.5,607.6,11.6,7.3
2038,A052705,328105 ,2016JJ00,3339.4,969.3,1036.9,58.8,1269.1,14.4,70.6,601.9,11.9,7.2
2039,A052705,328105 ,2017JJ00,2984.4,788.6,1079.4,66.3,1264.1,11.2,103.5,541.8,9.8,6.3
2040,A052705,328105 ,2018JJ00,3576.1,974.2,1201.1,78.4,1609.5,8.1,85.4,668.5,10.9,7.3
2041,A052705,328105 ,2019JJ00,3369.7,931.3,1151.8,57.7,1604.1,7.4,68.1,656.5,10.7,7.4
2042,A052705,328105 ,2020JJ00,3619.0,1079.6,1035.3,65.3,1561.3,9.8,62.5,715.6,12.1,7.7
2043,A052705,328105 ,2021JJ00,4010.0,1118.0,936.4,65.5,1973.3,11.0,71.3,800.4,10.8,7.4
2044,A052705,332905 ,2015JJ00,18618.6,6965.9,3664.5,1032.2,8272.6,2285.9,535.0,5119.6,32.2,23.6
2045,A052705,332905 ,2016JJ00,18345.2,6866.8,4230.2,1044.0,7903.4,1919.7,709.9,4915.3,31.9,22.7
2046,A052705,332905 ,2017JJ00,21630.9,7745.6,4818.8,1497.8,10305.7,1752.3,758.8,5617.9,32.7,23.3
2047,A052705,332905 ,2018JJ00,24228.7,8682.7,5777.8,1533.2,13058.6,1544.0,859.5,6567.2,34.2,25.4
2048,A052705,332905 ,2019JJ00,25530.0,10024.6,6266.2,1462.0,15125.9,1475.6,673.1,7886.5,36.1,27.7
2049,A052705,332905 ,2020JJ00,28334.4,12273.7,6932.7,1814.8,15623.6,1644.9,631.9,9261.0,39.1,28.8
2050,A052705,332905 ,2021JJ00,32684.2,15159.1,7188.3,2263.2,19006.8,2039.2,487.0,11878.1,41.1,31.2
2051,A052705,339205 ,2015JJ00,4918.2,858.1,1661.4,114.8,3798.4,18.5,26.2,704.4,9.1,7.2
2052,A052705,339205 ,2016JJ00,4757.0,694.9,1928.1,114.4,3008.3,22.5,24.5,514.4,8.9,6.3
2053,A052705,339205 ,2017JJ00,6164.2,777.0,2856.1,125.4,3425.8,34.2,36.9,601.9,9.5,7.0
2054,A052705,339205 ,2018JJ00,7613.5,836.9,3891.3,137.2,4244.1,43.2,38.1,602.7,11.3,8.1
2055,A052705,339205 ,2019JJ00,8178.1,848.0,3869.9,142.7,4688.8,47.8,39.0,604.3,11.7,8.5
2056,A052705,339205 ,2020JJ00,6892.6,847.3,3008.5,121.7,4463.7,35.8,39.4,640.6,10.7,8.4
2057,A052705,339205 ,2021JJ00,6648.2,847.6,2496.6,153.2,4217.1,37.1,46.2,624.2,10.2,7.7
2058,A052705,300023 ,2015JJ00,1514.7,117.7,381.0,18.7,269.1,25.9,104.0,55.3,8.7,5.5
2059,A052705,300023 ,2016JJ00,1291.8,178.0,364.5,15.4,267.0,14.9,107.7,86.9,7.8,5.0
2060,A052705,300023 ,2017JJ00,1867.9,311.6,419.9,27.9,330.4,27.7,324.7,180.4,9.3,6.3
2061,A052705,300023 ,2018JJ00,1473.8,442.3,372.5,20.1,202.0,26.6,189.5,272.3,6.2,3.9
2062,A052705,300023 ,2019JJ00,1370.6,344.1,347.4,18.1,327.6,15.6,219.1,246.5,6.1,4.4
2063,A052705,300023 ,2020JJ00,1245.6,378.4,355.1,24.3,456.5,12.6,192.4,286.8,4.9,3.8
2064,A052705,300023 ,2021JJ00,1301.3,417.4,392.4,27.0,510.2,11.2,244.2,309.1,4.8,3.6
2065,A052705,800036 ,2015JJ00,9528.9,4118.1,3174.7,264.1,1846.7,52.3,69.1,1788.4,13.6,5.8
2066,A052705,800036 ,2016JJ00,7622.5,3403.1,2269.0,204.2,1147.6,65.7,39.6,1380.4,10.8,4.3
2067,A052705,800036 ,2017JJ00,7582.4,3088.7,3004.2,213.6,1101.7,65.9,44.5,1233.9,9.8,3.9
2068,A052705,800036 ,2018JJ00,6687.5,2996.9,2945.9,164.5,1052.5,60.1,45.9,1193.7,9.5,3.6
2069,A052705,800036 ,2019JJ00,7219.6,3376.6,2737.7,121.2,1051.5,61.9,52.2,1377.5,9.5,3.5
2070,A052705,800036 ,2020JJ00,6525.7,3310.2,1857.4,182.5,1015.7,62.0,74.7,1364.3,6.3,2.5
2071,A052705,800036 ,2021JJ00,7755.9,2671.5,3562.5,221.3,847.0,133.7,39.6,1139.2,6.9,2.8
2072,A052705,346600 ,2015JJ00,8401.9,3580.4,3091.0,186.7,1797.7,50.8,38.0,1592.9,11.0,4.8
2073,A052705,346600 ,2016JJ00,7102.2,3172.2,2181.8,193.8,1100.8,64.8,32.5,1304.2,9.3,3.8
2074,A052705,346600 ,2017JJ00,6969.2,2845.7,2877.4,201.7,969.7,65.3,38.1,1141.0,8.5,3.4
2075,A052705,346600 ,2018JJ00,5891.0,2727.4,2841.5,157.8,962.8,59.7,38.2,1097.8,7.8,2.9
2076,A052705,346600 ,2019JJ00,6518.5,3097.7,2629.7,113.5,972.3,61.6,42.5,1264.5,7.5,2.7
2077,A052705,346600 ,2020JJ00,5585.2,2871.9,1791.0,166.7,930.0,61.8,61.2,1229.8,4.1,1.8
2078,A052705,346600 ,2021JJ00,6720.8,2178.6,3456.0,205.8,756.6,133.5,19.3,963.6,4.9,2.0
2079,A052705,348000 ,2015JJ00,1127.1,537.7,83.7,77.4,49.1,1.4,31.2,195.5,2.7,1.0
2080,A052705,348000 ,2016JJ00,520.4,230.9,87.2,10.4,46.7,0.9,7.1,76.1,1.5,0.5
2081,A052705,348000 ,2017JJ00,613.3,242.9,126.8,11.9,132.0,0.6,6.4,92.9,1.3,0.5
2082,A052705,348000 ,2018JJ00,796.5,269.5,104.4,6.7,89.7,0.5,7.7,95.8,1.8,0.7
2083,A052705,348000 ,2019JJ00,701.1,278.9,108.0,7.8,79.3,0.3,9.7,113.0,2.0,0.8
2084,A052705,348000 ,2020JJ00,940.5,438.3,66.5,15.8,85.7,0.2,13.4,134.6,2.2,0.8
2085,A052705,348000 ,2021JJ00,1035.1,492.9,106.5,15.5,90.4,0.2,20.3,175.5,2.0,0.8
2086,A052705,350000 ,2015JJ00,19796.1,5011.9,2600.2,1578.4,53.8,0.0,1774.6,928.4,63.1,10.8
2087,A052705,350000 ,2016JJ00,19976.1,5701.1,1975.1,1258.9,25.1,0.0,1377.1,730.3,57.0,8.2
2088,A052705,350000 ,2017JJ00,20325.0,4693.8,2141.0,1058.9,22.6,0.0,1340.7,669.8,58.4,8.0
2089,A052705,350000 ,2018JJ00,21535.2,4646.4,2540.6,1198.5,16.8,0.0,1287.5,607.4,55.9,7.0
2090,A052705,350000 ,2019JJ00,21276.9,5031.7,2574.0,682.2,18.4,0.0,1419.8,678.0,56.2,7.4
2091,A052705,350000 ,2020JJ00,22740.1,5483.6,2339.0,1064.4,40.5,0.0,979.9,578.8,54.6,5.8
2092,A052705,350000 ,2021JJ00,22865.9,5318.0,2591.7,1008.9,54.6,0.0,1221.4,632.2,51.5,5.9
2093,A052705,350100 ,2015JJ00,6977.5,1161.8,1503.1,364.5,11.1,0.0,143.0,67.9,12.4,0.7
2094,A052705,350100 ,2016JJ00,8370.1,2464.8,1180.7,212.7,9.7,0.0,124.6,113.6,13.3,0.6
2095,A052705,350100 ,2017JJ00,7759.8,1362.5,1292.3,161.2,9.8,0.0,87.9,57.8,15.0,0.6
2096,A052705,350100 ,2018JJ00,8582.6,1370.2,1585.1,285.6,9.2,0.0,24.9,40.8,14.6,0.4
2097,A052705,350100 ,2019JJ00,8369.4,1407.0,1471.1,109.8,8.9,0.0,36.6,41.7,13.5,0.4
2098,A052705,350100 ,2020JJ00,9969.2,1905.9,1284.1,115.8,14.3,0.0,29.0,54.2,15.6,0.4
2099,A052705,350100 ,2021JJ00,9905.6,1823.6,1412.1,110.6,24.1,0.0,14.4,52.5,14.2,0.4
2100,A052705,350600 ,2015JJ00,9208.3,2699.8,580.0,1147.9,4.7,0.0,1454.7,693.2,26.9,6.7
2101,A052705,350600 ,2016JJ00,8551.4,2173.3,310.6,994.1,3.4,0.0,1099.0,481.1,24.4,5.2
2102,A052705,350600 ,2017JJ00,9346.4,2187.1,304.4,822.6,5.3,0.0,1066.9,460.1,25.1,5.1
2103,A052705,350600 ,2018JJ00,9768.5,2232.3,355.5,852.5,2.8,0.0,1125.4,446.9,24.6,4.8
2104,A052705,350600 ,2019JJ00,9207.6,2285.8,390.0,495.3,3.4,0.0,1235.6,490.1,24.5,5.1
2105,A052705,350600 ,2020JJ00,9284.6,2272.0,425.3,868.4,5.1,0.0,805.6,380.1,22.7,3.7
2106,A052705,350600 ,2021JJ00,9424.2,2169.4,418.7,813.4,6.9,0.0,1105.3,447.9,18.5,3.7
2107,A052705,351900 ,2015JJ00,3610.3,1150.3,517.1,65.9,38.0,0.0,177.0,167.3,23.9,3.4
2108,A052705,351900 ,2016JJ00,3054.7,1063.0,483.8,52.1,12.0,0.0,153.5,135.6,19.4,2.4
2109,A052705,351900 ,2017JJ00,3218.7,1144.1,544.4,75.1,7.6,0.0,185.8,151.9,18.4,2.3
2110,A052705,351900 ,2018JJ00,3184.1,1043.9,600.1,60.4,4.8,0.0,137.3,119.7,16.7,1.8
2111,A052705,351900 ,2019JJ00,3699.9,1339.0,712.9,77.2,6.1,0.0,147.6,146.3,18.2,1.9
2112,A052705,351900 ,2020JJ00,3486.3,1305.6,629.6,80.2,21.1,0.0,145.3,144.5,16.3,1.7
2113,A052705,351900 ,2021JJ00,3536.1,1325.1,760.9,85.0,23.7,0.0,101.7,131.9,18.8,1.8
2114,A052705,300006 ,2015JJ00,35899.8,17159.6,1612.3,3098.5,3736.4,3042.3,8509.6,9445.1,199.3,88.9
2115,A052705,300006 ,2016JJ00,35831.5,18832.4,1495.5,3068.8,3965.9,2949.9,8435.9,10376.7,207.2,93.8
2116,A052705,300006 ,2017JJ00,37254.6,18820.2,1842.1,3304.5,4257.9,3451.4,8598.0,10700.9,213.9,100.4
2117,A052705,300006 ,2018JJ00,39719.3,19749.5,2343.2,5132.3,4472.6,3478.0,8803.2,10170.5,224.4,102.3
2118,A052705,300006 ,2019JJ00,40836.7,21035.4,2023.7,5069.0,4764.6,3160.4,8962.1,10389.3,227.6,98.6
2119,A052705,300006 ,2020JJ00,41753.8,20198.0,1472.2,4957.5,4987.7,3748.3,7951.1,9583.5,217.0,90.3
2120,A052705,300006 ,2021JJ00,41820.5,20215.7,1713.7,4922.5,5515.0,2717.1,8866.9,10152.9,219.5,91.5
2121,A052705,300007 ,2015JJ00,88873.0,45556.9,2628.9,10570.9,4261.2,3266.8,22680.9,23898.8,453.7,211.7
2122,A052705,300007 ,2016JJ00,90069.7,46732.6,2452.2,9349.9,4758.4,3193.9,20940.5,23776.8,474.6,215.1
2123,A052705,300007 ,2017JJ00,91531.1,46237.7,2623.4,10890.3,4960.6,3657.5,21774.0,24109.4,497.9,235.0
2124,A052705,300007 ,2018JJ00,95450.3,48418.1,3264.6,12026.6,4888.1,3702.5,21125.3,23307.2,519.0,237.5
2125,A052705,300007 ,2019JJ00,88404.0,49830.0,2956.6,13015.3,5139.1,3306.0,23145.8,25034.1,502.6,232.6
2126,A052705,300007 ,2020JJ00,90053.7,46651.0,2306.2,12972.3,5561.8,3910.4,22328.3,22232.1,466.5,210.7
2127,A052705,300007 ,2021JJ00,93851.8,46186.0,2637.2,11073.5,6128.8,2947.8,20191.5,21304.1,425.9,184.3
2128,A052705,354200 ,2015JJ00,19185.3,9945.6,688.5,623.4,3267.6,2578.8,1829.6,4754.4,121.5,49.1
2129,A052705,354200 ,2016JJ00,19162.3,11291.2,666.4,572.0,3435.5,2408.0,1926.3,5399.6,128.4,52.4
2130,A052705,354200 ,2017JJ00,20684.2,11614.5,794.0,693.4,3766.2,2918.9,2198.2,5860.7,136.7,58.4
2131,A052705,354200 ,2018JJ00,22506.7,12442.5,859.2,2287.5,3971.3,2944.9,2103.0,5470.9,144.0,60.1
2132,A052705,354200 ,2019JJ00,23684.0,13788.8,894.3,1750.3,4305.6,2657.8,2092.9,5815.5,148.8,58.8
2133,A052705,354200 ,2020JJ00,27551.8,15276.6,733.2,1865.3,4557.9,3271.8,1819.1,5917.6,145.8,52.2
2134,A052705,354200 ,2021JJ00,25931.8,14636.7,913.6,1757.0,5048.5,2186.8,2030.9,6083.4,148.8,55.2
2135,A052705,354300 ,2015JJ00,1271.4,645.0,302.9,19.9,51.9,68.1,21.0,186.1,7.6,2.1
2136,A052705,354300 ,2016JJ00,1419.1,695.0,351.3,24.6,43.5,72.9,20.8,210.8,8.8,2.5
2137,A052705,354300 ,2017JJ00,1368.6,732.6,349.9,39.3,44.9,72.5,21.7,234.9,9.2,2.7
2138,A052705,354300 ,2018JJ00,1390.5,727.5,348.2,30.1,44.9,76.8,19.7,235.7,8.9,2.7
2139,A052705,354300 ,2019JJ00,1387.8,701.0,364.5,35.8,40.2,63.5,16.6,213.8,6.4,1.8
2140,A052705,354300 ,2020JJ00,1939.3,883.3,360.7,51.1,46.5,82.1,23.8,244.3,9.5,2.4
2141,A052705,354300 ,2021JJ00,2142.8,1055.8,361.3,44.6,58.0,100.8,33.5,289.3,10.4,2.6
2142,A052705,356900 ,2015JJ00,10188.5,4584.7,254.6,317.4,3185.0,2416.4,150.1,3391.6,38.5,28.3
2143,A052705,356900 ,2016JJ00,9366.9,5270.4,198.5,264.7,3361.6,2239.1,138.8,3884.3,42.2,31.0
2144,A052705,356900 ,2017JJ00,10684.4,5550.8,287.7,318.7,3689.7,2743.9,227.3,4232.0,46.1,34.6
2145,A052705,356900 ,2018JJ00,11038.9,5406.8,334.7,1862.9,3891.5,2747.4,207.7,3835.9,50.7,38.8
2146,A052705,356900 ,2019JJ00,10673.9,5616.5,328.9,1388.7,4222.3,2443.4,194.3,4099.3,48.8,38.2
2147,A052705,356900 ,2020JJ00,13529.0,6306.8,205.4,1445.7,4460.8,3026.2,267.3,4324.4,46.9,34.9
2148,A052705,356900 ,2021JJ00,10415.5,5529.4,341.8,1320.4,4936.7,1898.5,227.2,4381.4,46.6,36.6
2149,A052705,371600 ,2015JJ00,7725.4,4715.9,130.9,286.0,30.7,94.3,1658.5,1176.7,75.4,18.7
2150,A052705,371600 ,2016JJ00,8376.4,5325.8,116.6,282.7,30.5,96.0,1766.7,1304.5,77.4,18.8
2151,A052705,371600 ,2017JJ00,8631.2,5331.2,156.5,335.4,31.6,102.5,1949.1,1393.8,81.4,21.1
2152,A052705,371600 ,2018JJ00,10077.3,6308.3,176.3,394.5,34.9,120.7,1875.5,1399.3,84.4,18.6
2153,A052705,371600 ,2019JJ00,11622.2,7471.3,200.9,325.8,43.1,150.9,1882.0,1502.3,93.6,18.8
2154,A052705,371600 ,2020JJ00,12083.5,8086.5,167.1,368.5,50.6,163.5,1527.9,1348.9,89.4,14.8
2155,A052705,371600 ,2021JJ00,13373.5,8051.5,210.5,392.0,53.7,187.5,1770.3,1412.6,91.8,16.0
2156,A052705,383100 ,2015JJ00,15318.6,6556.0,480.1,2449.8,468.8,463.5,6276.3,4449.6,66.3,35.8
2157,A052705,383100 ,2016JJ00,15461.5,6939.7,365.9,2481.9,530.4,541.9,6155.3,4745.6,67.0,36.9
2158,A052705,383100 ,2017JJ00,15367.5,6573.2,575.5,2601.8,491.7,532.6,5935.8,4541.3,66.2,36.9
2159,A052705,383100 ,2018JJ00,15637.6,6457.6,854.5,2834.2,501.3,533.1,6167.5,4349.4,66.3,36.5
2160,A052705,383100 ,2019JJ00,15711.6,6440.6,565.1,3313.3,459.0,502.5,6704.6,4413.3,66.6,37.4
2161,A052705,383100 ,2020JJ00,13487.0,4582.1,446.4,3083.3,429.8,476.5,6040.3,3590.0,62.2,36.1
2162,A052705,383100 ,2021JJ00,14556.5,5336.2,504.5,3152.2,466.6,530.4,6715.1,4023.7,57.6,33.9
2163,A052705,389100 ,2015JJ00,1395.9,658.1,443.7,25.4,0.0,0.0,403.7,241.0,11.5,4.0
2164,A052705,389100 ,2016JJ00,1207.7,601.5,463.3,14.9,0.0,0.0,354.4,231.4,11.8,4.5
2165,A052705,389100 ,2017JJ00,1202.9,632.4,472.6,9.2,0.0,0.0,464.0,298.9,11.1,5.1
2166,A052705,389100 ,2018JJ00,1575.0,849.3,629.5,10.6,0.0,0.0,532.7,350.2,14.1,5.8
2167,A052705,389100 ,2019JJ00,1441.1,806.1,564.4,5.4,0.0,0.0,164.6,160.5,12.3,2.4
2168,A052705,389100 ,2020JJ00,715.0,339.3,292.6,8.9,0.0,0.0,91.8,75.9,9.0,1.9
2169,A052705,389100 ,2021JJ00,1332.2,242.8,295.6,13.3,0.0,0.0,120.9,45.9,13.1,2.4
2170,A052705,391600 ,2015JJ00,10534.3,5279.0,534.7,717.9,133.7,103.2,1513.6,1761.6,30.7,10.6
2171,A052705,391600 ,2016JJ00,11182.1,5934.1,500.4,737.4,375.7,112.2,1288.7,1961.3,31.7,11.1
2172,A052705,391600 ,2017JJ00,8857.4,4689.3,250.0,753.4,443.1,63.1,1488.3,1830.9,26.7,11.5
2173,A052705,391600 ,2018JJ00,10589.8,5782.0,285.0,753.9,176.5,78.4,1568.0,2066.2,31.8,12.8
2174,A052705,391600 ,2019JJ00,10595.7,5795.5,315.5,895.2,130.8,80.0,1884.1,2175.5,31.3,13.0
2175,A052705,391600 ,2020JJ00,10108.5,5489.4,262.5,743.3,148.1,78.4,1808.2,1972.0,30.3,12.4
2176,A052705,391600 ,2021JJ00,12095.3,6986.5,214.2,804.0,182.1,93.7,1655.2,2456.9,36.1,14.5
2177,A052705,391705 ,2015JJ00,614.9,244.2,47.1,8.2,142.4,0.0,20.3,100.3,2.3,0.9
2178,A052705,391705 ,2016JJ00,800.5,282.1,50.4,6.6,132.4,0.0,20.1,98.3,3.1,1.1
2179,A052705,391705 ,2017JJ00,404.2,150.3,23.3,8.4,99.7,0.0,16.0,66.4,1.4,0.6
2180,A052705,391705 ,2018JJ00,342.5,139.3,21.2,7.1,123.9,0.0,14.3,73.0,1.2,0.6
2181,A052705,391705 ,2019JJ00,461.6,171.8,21.4,7.3,115.3,0.0,19.8,75.3,1.5,0.6
2182,A052705,391705 ,2020JJ00,384.0,171.2,19.8,5.7,141.5,0.0,17.7,88.8,1.4,0.7
2183,A052705,391705 ,2021JJ00,604.8,296.7,24.0,7.1,162.5,0.0,22.8,124.6,2.1,0.9
2184,A052705,394100 ,2015JJ00,6600.8,3337.1,448.5,567.7,0.0,0.0,1246.7,1042.4,11.6,3.6
2185,A052705,394100 ,2016JJ00,6605.8,3515.5,390.1,541.1,0.0,0.0,1008.2,997.9,11.9,3.4
2186,A052705,394100 ,2017JJ00,5231.9,2836.9,187.8,452.0,0.0,0.0,949.9,886.1,10.2,3.2
2187,A052705,394100 ,2018JJ00,6031.2,3447.6,214.4,346.7,0.0,0.0,752.0,937.4,11.9,3.2
2188,A052705,394100 ,2019JJ00,5956.3,3511.3,237.9,489.6,0.0,0.0,1075.3,1109.2,11.3,3.5
2189,A052705,394100 ,2020JJ00,5431.8,3385.0,206.4,344.4,0.0,0.0,937.3,986.6,10.6,3.1
2190,A052705,394100 ,2021JJ00,5528.4,3061.3,163.7,194.4,0.0,0.0,400.5,646.2,9.8,2.1
2191,A052705,395005 ,2015JJ00,3318.6,1697.7,39.1,142.0,-8.7,103.2,246.6,619.0,16.8,6.1
2192,A052705,395005 ,2016JJ00,3775.8,2136.5,59.8,189.7,243.4,112.2,260.4,865.1,16.7,6.7
2193,A052705,395005 ,2017JJ00,3221.3,1702.1,38.9,293.0,343.4,63.1,522.4,878.4,15.1,7.8
2194,A052705,395005 ,2018JJ00,4216.0,2195.1,49.4,400.1,52.6,78.4,801.7,1055.9,18.7,9.0
2195,A052705,395005 ,2019JJ00,4177.8,2112.3,56.1,398.3,15.5,80.0,788.9,991.0,18.6,8.8
2196,A052705,395005 ,2020JJ00,4292.7,1933.2,36.2,393.2,6.6,78.4,853.3,896.7,18.3,8.5
2197,A052705,395005 ,2021JJ00,5962.0,3628.5,26.5,602.4,19.7,93.7,1231.9,1686.1,24.3,11.5
2198,A052705,396300 ,2015JJ00,,,,,,,,,,
2199,A052705,396300 ,2016JJ00,,,,,,,,,,
2200,A052705,396300 ,2017JJ00,,,,,,,,,,
2201,A052705,396300 ,2018JJ00,,,,,,,,,,
2202,A052705,396300 ,2019JJ00,,,,,,,,,,
2203,A052705,396300 ,2020JJ00,,,,,,,,,,
2204,A052705,396300 ,2021JJ00,,,,,,,,,,
2205,A052705,396400 ,2015JJ00,,,,,,,,,,
2206,A052705,396400 ,2016JJ00,,,,,,,,,,
2207,A052705,396400 ,2017JJ00,,,,,,,,,,
2208,A052705,396400 ,2018JJ00,,,,,,,,,,
2209,A052705,396400 ,2019JJ00,,,,,,,,,,
2210,A052705,396400 ,2020JJ00,,,,,,,,,,
2211,A052705,396400 ,2021JJ00,,,,,,,,,,
2212,A052705,398700 ,2015JJ00,,,,,,,,,,
2213,A052705,398700 ,2016JJ00,,,,,,,,,,
2214,A052705,398700 ,2017JJ00,,,,,,,,,,
2215,A052705,398700 ,2018JJ00,,,,,,,,,,
2216,A052705,398700 ,2019JJ00,,,,,,,,,,
2217,A052705,398700 ,2020JJ00,,,,,,,,,,
2218,A052705,398700 ,2021JJ00,,,,,,,,,,
2219,A052705,400200 ,2015JJ00,,,,,,,,,,
2220,A052705,400200 ,2016JJ00,,,,,,,,,,
2221,A052705,400200 ,2017JJ00,,,,,,,,,,
2222,A052705,400200 ,2018JJ00,,,,,,,,,,
2223,A052705,400200 ,2019JJ00,,,,,,,,,,
2224,A052705,400200 ,2020JJ00,,,,,,,,,,
2225,A052705,400200 ,2021JJ00,,,,,,,,,,
2226,A052705,402000 ,2015JJ00,1379.2,593.2,65.0,1.6,0.0,0.0,1.4,181.6,0.3,0.1
2227,A052705,402000 ,2016JJ00,1591.5,617.7,74.5,7.4,0.0,0.0,5.0,187.7,0.2,0.1
2228,A052705,402000 ,2017JJ00,1619.4,636.8,96.1,6.0,0.0,0.0,0.9,195.7,0.2,0.1
2229,A052705,402000 ,2018JJ00,1858.5,865.3,136.4,2.0,0.0,0.0,0.2,270.3,0.3,0.1
2230,A052705,402000 ,2019JJ00,2278.2,1386.1,142.4,3.1,0.0,0.0,0.6,438.0,1.1,0.3
2231,A052705,402000 ,2020JJ00,2013.4,822.7,116.2,1.6,0.0,0.0,0.3,248.4,0.7,0.1
2232,A052705,402000 ,2021JJ00,1984.5,731.7,104.2,1.5,0.0,0.0,0.8,217.3,0.8,0.2
