ID,Zorgaanbieders,Zorgfinanciering,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
647,A041724,A019158,2020JJ00,217.0
648,A041724,A019158,2021JJ00,231.0
649,A041724,A019158,2022JJ00,217.0
650,A041724,A019163,1998JJ00,195.0
651,A041724,A019163,1999JJ00,207.0
652,A041724,A019163,2000JJ00,233.0
653,A041724,A019163,2001JJ00,258.0
654,A041724,A019163,2002JJ00,282.0
655,A041724,A019163,2003JJ00,301.0
656,A041724,A019163,2004JJ00,317.0
657,A041724,A019163,2005JJ00,351.0
658,A041724,A019163,2006JJ00,313.0
659,A041724,A019163,2007JJ00,309.0
660,A041724,A019163,2008JJ00,1012.0
661,A041724,A019163,2009JJ00,1050.0
662,A041724,A019163,2010JJ00,1108.0
663,A041724,A019163,2011JJ00,1165.0
664,A041724,A019163,2012JJ00,1433.0
665,A041724,A019163,2013JJ00,1917.0
666,A041724,A019163,2014JJ00,2017.0
667,A041724,A019163,2015JJ00,2160.0
668,A041724,A019163,2016JJ00,2337.0
669,A041724,A019163,2017JJ00,2334.0
670,A041724,A019163,2018JJ00,2433.0
671,A041724,A019163,2019JJ00,2506.0
672,A041724,A019163,2020JJ00,2370.0
673,A041724,A019163,2021JJ00,2627.0
674,A041724,A019163,2022JJ00,2751.0
675,A041724,A019164,1998JJ00,150.0
676,A041724,A019164,1999JJ00,160.0
677,A041724,A019164,2000JJ00,185.0
678,A041724,A019164,2001JJ00,210.0
679,A041724,A019164,2002JJ00,233.0
680,A041724,A019164,2003JJ00,253.0
681,A041724,A019164,2004JJ00,263.0
682,A041724,A019164,2005JJ00,296.0
683,A041724,A019164,2006JJ00,239.0
684,A041724,A019164,2007JJ00,245.0
685,A041724,A019164,2008JJ00,275.0
686,A041724,A019164,2009JJ00,260.0
687,A041724,A019164,2010JJ00,281.0
688,A041724,A019164,2011JJ00,276.0
689,A041724,A019164,2012JJ00,302.0
690,A041724,A019164,2013JJ00,292.0
691,A041724,A019164,2014JJ00,336.0
692,A041724,A019164,2015JJ00,459.0
693,A041724,A019164,2016JJ00,505.0
694,A041724,A019164,2017JJ00,501.0
695,A041724,A019164,2018JJ00,556.0
696,A041724,A019164,2019JJ00,593.0
697,A041724,A019164,2020JJ00,609.0
698,A041724,A019164,2021JJ00,748.0
699,A041724,A019164,2022JJ00,834.0
700,A041724,A019165,1998JJ00,45.0
701,A041724,A019165,1999JJ00,47.0
702,A041724,A019165,2000JJ00,47.0
703,A041724,A019165,2001JJ00,48.0
704,A041724,A019165,2002JJ00,49.0
705,A041724,A019165,2003JJ00,48.0
706,A041724,A019165,2004JJ00,53.0
707,A041724,A019165,2005JJ00,55.0
708,A041724,A019165,2006JJ00,74.0
709,A041724,A019165,2007JJ00,64.0
710,A041724,A019165,2008JJ00,737.0
711,A041724,A019165,2009JJ00,790.0
712,A041724,A019165,2010JJ00,827.0
713,A041724,A019165,2011JJ00,889.0
714,A041724,A019165,2012JJ00,1130.0
715,A041724,A019165,2013JJ00,1625.0
716,A041724,A019165,2014JJ00,1681.0
717,A041724,A019165,2015JJ00,1701.0
718,A041724,A019165,2016JJ00,1832.0
719,A041724,A019165,2017JJ00,1833.0
720,A041724,A019165,2018JJ00,1877.0
721,A041724,A019165,2019JJ00,1913.0
722,A041724,A019165,2020JJ00,1761.0
723,A041724,A019165,2021JJ00,1879.0
724,A041724,A019165,2022JJ00,1917.0
725,A041724,A044427,1998JJ00,74.0
726,A041724,A044427,1999JJ00,82.0
727,A041724,A044427,2000JJ00,86.0
728,A041724,A044427,2001JJ00,98.0
729,A041724,A044427,2002JJ00,116.0
730,A041724,A044427,2003JJ00,123.0
731,A041724,A044427,2004JJ00,131.0
732,A041724,A044427,2005JJ00,136.0
733,A041724,A044427,2006JJ00,141.0
734,A041724,A044427,2007JJ00,153.0
735,A041724,A044427,2008JJ00,167.0
736,A041724,A044427,2009JJ00,207.0
737,A041724,A044427,2010JJ00,227.0
738,A041724,A044427,2011JJ00,249.0
739,A041724,A044427,2012JJ00,284.0
740,A041724,A044427,2013JJ00,265.0
741,A041724,A044427,2014JJ00,260.0
742,A041724,A044427,2015JJ00,270.0
743,A041724,A044427,2016JJ00,283.0
744,A041724,A044427,2017JJ00,292.0
745,A041724,A044427,2018JJ00,304.0
746,A041724,A044427,2019JJ00,327.0
747,A041724,A044427,2020JJ00,309.0
748,A041724,A044427,2021JJ00,314.0
749,A041724,A044427,2022JJ00,332.0
750,A044357,T001103,1998JJ00,5952.0
751,A044357,T001103,1999JJ00,6178.0
752,A044357,T001103,2000JJ00,6548.0
753,A044357,T001103,2001JJ00,7474.0
754,A044357,T001103,2002JJ00,8224.0
755,A044357,T001103,2003JJ00,8701.0
756,A044357,T001103,2004JJ00,9146.0
757,A044357,T001103,2005JJ00,9542.0
758,A044357,T001103,2006JJ00,10091.0
759,A044357,T001103,2007JJ00,10571.0
760,A044357,T001103,2008JJ00,10923.0
761,A044357,T001103,2009JJ00,11764.0
762,A044357,T001103,2010JJ00,12842.0
763,A044357,T001103,2011JJ00,12678.0
764,A044357,T001103,2012JJ00,13324.0
765,A044357,T001103,2013JJ00,13919.0
766,A044357,T001103,2014JJ00,14131.0
767,A044357,T001103,2015JJ00,14706.0
768,A044357,T001103,2016JJ00,14978.0
769,A044357,T001103,2017JJ00,14983.0
770,A044357,T001103,2018JJ00,15586.0
771,A044357,T001103,2019JJ00,16215.0
772,A044357,T001103,2020JJ00,17343.0
773,A044357,T001103,2021JJ00,17732.0
774,A044357,T001103,2022JJ00,18328.0
775,A044357,A019151,1998JJ00,0.0
776,A044357,A019151,1999JJ00,0.0
777,A044357,A019151,2000JJ00,0.0
778,A044357,A019151,2001JJ00,0.0
779,A044357,A019151,2002JJ00,0.0
780,A044357,A019151,2003JJ00,0.0
781,A044357,A019151,2004JJ00,0.0
782,A044357,A019151,2005JJ00,0.0
783,A044357,A019151,2006JJ00,0.0
784,A044357,A019151,2007JJ00,338.0
785,A044357,A019151,2008JJ00,451.0
786,A044357,A019151,2009JJ00,466.0
787,A044357,A019151,2010JJ00,494.0
788,A044357,A019151,2011JJ00,550.0
789,A044357,A019151,2012JJ00,602.0
790,A044357,A019151,2013JJ00,142.0
791,A044357,A019151,2014JJ00,196.0
792,A044357,A019151,2015JJ00,216.0
793,A044357,A019151,2016JJ00,202.0
794,A044357,A019151,2017JJ00,217.0
795,A044357,A019151,2018JJ00,257.0
796,A044357,A019151,2019JJ00,299.0
797,A044357,A019151,2020JJ00,892.0
798,A044357,A019151,2021JJ00,566.0
799,A044357,A019151,2022JJ00,480.0
800,A044357,A019154,1998JJ00,218.0
801,A044357,A019154,1999JJ00,272.0
802,A044357,A019154,2000JJ00,314.0
803,A044357,A019154,2001JJ00,324.0
804,A044357,A019154,2002JJ00,377.0
805,A044357,A019154,2003JJ00,435.0
806,A044357,A019154,2004JJ00,477.0
807,A044357,A019154,2005JJ00,532.0
808,A044357,A019154,2006JJ00,593.0
809,A044357,A019154,2007JJ00,697.0
810,A044357,A019154,2008JJ00,762.0
811,A044357,A019154,2009JJ00,779.0
812,A044357,A019154,2010JJ00,824.0
813,A044357,A019154,2011JJ00,719.0
814,A044357,A019154,2012JJ00,712.0
815,A044357,A019154,2013JJ00,639.0
816,A044357,A019154,2014JJ00,619.0
817,A044357,A019154,2015JJ00,436.0
818,A044357,A019154,2016JJ00,397.0
819,A044357,A019154,2017JJ00,432.0
820,A044357,A019154,2018JJ00,469.0
821,A044357,A019154,2019JJ00,518.0
822,A044357,A019154,2020JJ00,574.0
823,A044357,A019154,2021JJ00,602.0
824,A044357,A019154,2022JJ00,653.0
825,A044357,A019155,1998JJ00,4249.0
826,A044357,A019155,1999JJ00,4260.0
827,A044357,A019155,2000JJ00,4560.0
828,A044357,A019155,2001JJ00,5236.0
829,A044357,A019155,2002JJ00,5667.0
830,A044357,A019155,2003JJ00,5969.0
831,A044357,A019155,2004JJ00,6170.0
832,A044357,A019155,2005JJ00,6319.0
833,A044357,A019155,2006JJ00,
834,A044357,A019155,2007JJ00,
835,A044357,A019155,2008JJ00,
836,A044357,A019155,2009JJ00,
837,A044357,A019155,2010JJ00,
838,A044357,A019155,2011JJ00,
839,A044357,A019155,2012JJ00,
840,A044357,A019155,2013JJ00,
841,A044357,A019155,2014JJ00,
842,A044357,A019155,2015JJ00,
843,A044357,A019155,2016JJ00,
844,A044357,A019155,2017JJ00,
845,A044357,A019155,2018JJ00,
846,A044357,A019155,2019JJ00,
847,A044357,A019155,2020JJ00,
848,A044357,A019155,2021JJ00,
849,A044357,A019155,2022JJ00,
850,A044357,A019156,1998JJ00,
851,A044357,A019156,1999JJ00,
852,A044357,A019156,2000JJ00,
853,A044357,A019156,2001JJ00,
854,A044357,A019156,2002JJ00,
855,A044357,A019156,2003JJ00,
856,A044357,A019156,2004JJ00,
857,A044357,A019156,2005JJ00,
858,A044357,A019156,2006JJ00,9354.0
859,A044357,A019156,2007JJ00,9403.0
860,A044357,A019156,2008JJ00,9185.0
861,A044357,A019156,2009JJ00,9959.0
862,A044357,A019156,2010JJ00,10943.0
863,A044357,A019156,2011JJ00,10778.0
864,A044357,A019156,2012JJ00,11221.0
865,A044357,A019156,2013JJ00,12069.0
866,A044357,A019156,2014JJ00,12150.0
867,A044357,A019156,2015JJ00,12751.0
868,A044357,A019156,2016JJ00,12968.0
869,A044357,A019156,2017JJ00,12961.0
870,A044357,A019156,2018JJ00,13431.0
871,A044357,A019156,2019JJ00,13952.0
872,A044357,A019156,2020JJ00,14553.0
873,A044357,A019156,2021JJ00,15107.0
874,A044357,A019156,2022JJ00,15674.0
875,A044357,A019158,1998JJ00,1411.0
876,A044357,A019158,1999JJ00,1569.0
877,A044357,A019158,2000JJ00,1596.0
878,A044357,A019158,2001JJ00,1833.0
879,A044357,A019158,2002JJ00,2089.0
880,A044357,A019158,2003JJ00,2200.0
881,A044357,A019158,2004JJ00,2391.0
882,A044357,A019158,2005JJ00,2572.0
883,A044357,A019158,2006JJ00,0.0
884,A044357,A019158,2007JJ00,0.0
885,A044357,A019158,2008JJ00,0.0
886,A044357,A019158,2009JJ00,0.0
887,A044357,A019158,2010JJ00,0.0
888,A044357,A019158,2011JJ00,0.0
889,A044357,A019158,2012JJ00,0.0
890,A044357,A019158,2013JJ00,0.0
891,A044357,A019158,2014JJ00,0.0
892,A044357,A019158,2015JJ00,0.0
893,A044357,A019158,2016JJ00,0.0
894,A044357,A019158,2017JJ00,0.0
895,A044357,A019158,2018JJ00,0.0
896,A044357,A019158,2019JJ00,0.0
897,A044357,A019158,2020JJ00,0.0
898,A044357,A019158,2021JJ00,0.0
899,A044357,A019158,2022JJ00,0.0
900,A044357,A019163,1998JJ00,53.0
901,A044357,A019163,1999JJ00,54.0
902,A044357,A019163,2000JJ00,55.0
903,A044357,A019163,2001JJ00,56.0
904,A044357,A019163,2002JJ00,62.0
905,A044357,A019163,2003JJ00,66.0
906,A044357,A019163,2004JJ00,76.0
907,A044357,A019163,2005JJ00,82.0
908,A044357,A019163,2006JJ00,107.0
909,A044357,A019163,2007JJ00,96.0
910,A044357,A019163,2008JJ00,485.0
911,A044357,A019163,2009JJ00,517.0
912,A044357,A019163,2010JJ00,536.0
913,A044357,A019163,2011JJ00,586.0
914,A044357,A019163,2012JJ00,742.0
915,A044357,A019163,2013JJ00,1022.0
916,A044357,A019163,2014JJ00,1118.0
917,A044357,A019163,2015JJ00,1239.0
918,A044357,A019163,2016JJ00,1347.0
919,A044357,A019163,2017JJ00,1307.0
920,A044357,A019163,2018JJ00,1362.0
921,A044357,A019163,2019JJ00,1378.0
922,A044357,A019163,2020JJ00,1287.0
923,A044357,A019163,2021JJ00,1427.0
924,A044357,A019163,2022JJ00,1473.0
925,A044357,A019164,1998JJ00,10.0
926,A044357,A019164,1999JJ00,10.0
927,A044357,A019164,2000JJ00,10.0
928,A044357,A019164,2001JJ00,10.0
929,A044357,A019164,2002JJ00,15.0
930,A044357,A019164,2003JJ00,20.0
931,A044357,A019164,2004JJ00,25.0
932,A044357,A019164,2005JJ00,30.0
933,A044357,A019164,2006JJ00,33.0
934,A044357,A019164,2007JJ00,33.0
935,A044357,A019164,2008JJ00,33.0
936,A044357,A019164,2009JJ00,33.0
937,A044357,A019164,2010JJ00,33.0
938,A044357,A019164,2011JJ00,33.0
939,A044357,A019164,2012JJ00,33.0
940,A044357,A019164,2013JJ00,33.0
941,A044357,A019164,2014JJ00,33.0
942,A044357,A019164,2015JJ00,166.0
943,A044357,A019164,2016JJ00,201.0
944,A044357,A019164,2017JJ00,185.0
945,A044357,A019164,2018JJ00,211.0
946,A044357,A019164,2019JJ00,212.0
947,A044357,A019164,2020JJ00,212.0
948,A044357,A019164,2021JJ00,290.0
949,A044357,A019164,2022JJ00,315.0
950,A044357,A019165,1998JJ00,43.0
951,A044357,A019165,1999JJ00,44.0
952,A044357,A019165,2000JJ00,45.0
953,A044357,A019165,2001JJ00,46.0
954,A044357,A019165,2002JJ00,47.0
955,A044357,A019165,2003JJ00,46.0
956,A044357,A019165,2004JJ00,51.0
957,A044357,A019165,2005JJ00,52.0
958,A044357,A019165,2006JJ00,74.0
959,A044357,A019165,2007JJ00,64.0
960,A044357,A019165,2008JJ00,452.0
961,A044357,A019165,2009JJ00,484.0
962,A044357,A019165,2010JJ00,504.0
963,A044357,A019165,2011JJ00,553.0
964,A044357,A019165,2012JJ00,709.0
965,A044357,A019165,2013JJ00,989.0
966,A044357,A019165,2014JJ00,1085.0
967,A044357,A019165,2015JJ00,1073.0
968,A044357,A019165,2016JJ00,1146.0
969,A044357,A019165,2017JJ00,1122.0
970,A044357,A019165,2018JJ00,1151.0
971,A044357,A019165,2019JJ00,1166.0
972,A044357,A019165,2020JJ00,1074.0
973,A044357,A019165,2021JJ00,1136.0
974,A044357,A019165,2022JJ00,1158.0
975,A044357,A044427,1998JJ00,21.0
976,A044357,A044427,1999JJ00,23.0
977,A044357,A044427,2000JJ00,24.0
978,A044357,A044427,2001JJ00,25.0
979,A044357,A044427,2002JJ00,30.0
980,A044357,A044427,2003JJ00,31.0
981,A044357,A044427,2004JJ00,33.0
982,A044357,A044427,2005JJ00,37.0
983,A044357,A044427,2006JJ00,37.0
984,A044357,A044427,2007JJ00,37.0
985,A044357,A044427,2008JJ00,39.0
986,A044357,A044427,2009JJ00,43.0
987,A044357,A044427,2010JJ00,45.0
988,A044357,A044427,2011JJ00,45.0
989,A044357,A044427,2012JJ00,46.0
990,A044357,A044427,2013JJ00,47.0
991,A044357,A044427,2014JJ00,47.0
992,A044357,A044427,2015JJ00,65.0
993,A044357,A044427,2016JJ00,64.0
994,A044357,A044427,2017JJ00,67.0
995,A044357,A044427,2018JJ00,67.0
996,A044357,A044427,2019JJ00,68.0
997,A044357,A044427,2020JJ00,38.0
998,A044357,A044427,2021JJ00,30.0
999,A044357,A044427,2022JJ00,49.0
1000,A044358,T001103,1998JJ00,2013.0
1001,A044358,T001103,1999JJ00,2226.0
1002,A044358,T001103,2000JJ00,2389.0
1003,A044358,T001103,2001JJ00,2754.0
1004,A044358,T001103,2002JJ00,3272.0
1005,A044358,T001103,2003JJ00,3476.0
1006,A044358,T001103,2004JJ00,3713.0
1007,A044358,T001103,2005JJ00,3777.0
1008,A044358,T001103,2006JJ00,3938.0
1009,A044358,T001103,2007JJ00,4262.0
1010,A044358,T001103,2008JJ00,4894.0
1011,A044358,T001103,2009JJ00,5357.0
1012,A044358,T001103,2010JJ00,5751.0
1013,A044358,T001103,2011JJ00,5965.0
1014,A044358,T001103,2012JJ00,6115.0
1015,A044358,T001103,2013JJ00,6357.0
1016,A044358,T001103,2014JJ00,6471.0
1017,A044358,T001103,2015JJ00,6964.0
1018,A044358,T001103,2016JJ00,7225.0
1019,A044358,T001103,2017JJ00,7584.0
1020,A044358,T001103,2018JJ00,7852.0
1021,A044358,T001103,2019JJ00,8336.0
1022,A044358,T001103,2020JJ00,8941.0
1023,A044358,T001103,2021JJ00,9201.0
1024,A044358,T001103,2022JJ00,9679.0
1025,A044358,A019151,1998JJ00,444.0
1026,A044358,A019151,1999JJ00,497.0
1027,A044358,A019151,2000JJ00,532.0
1028,A044358,A019151,2001JJ00,600.0
1029,A044358,A019151,2002JJ00,649.0
1030,A044358,A019151,2003JJ00,674.0
1031,A044358,A019151,2004JJ00,720.0
1032,A044358,A019151,2005JJ00,735.0
1033,A044358,A019151,2006JJ00,746.0
1034,A044358,A019151,2007JJ00,1043.0
1035,A044358,A019151,2008JJ00,958.0
1036,A044358,A019151,2009JJ00,1099.0
1037,A044358,A019151,2010JJ00,1110.0
1038,A044358,A019151,2011JJ00,1164.0
1039,A044358,A019151,2012JJ00,1209.0
1040,A044358,A019151,2013JJ00,912.0
1041,A044358,A019151,2014JJ00,866.0
1042,A044358,A019151,2015JJ00,918.0
1043,A044358,A019151,2016JJ00,950.0
1044,A044358,A019151,2017JJ00,960.0
1045,A044358,A019151,2018JJ00,962.0
1046,A044358,A019151,2019JJ00,1000.0
1047,A044358,A019151,2020JJ00,1337.0
1048,A044358,A019151,2021JJ00,1246.0
1049,A044358,A019151,2022JJ00,1185.0
1050,A044358,A019154,1998JJ00,78.0
1051,A044358,A019154,1999JJ00,64.0
1052,A044358,A019154,2000JJ00,70.0
1053,A044358,A019154,2001JJ00,70.0
1054,A044358,A019154,2002JJ00,91.0
1055,A044358,A019154,2003JJ00,75.0
1056,A044358,A019154,2004JJ00,84.0
1057,A044358,A019154,2005JJ00,94.0
1058,A044358,A019154,2006JJ00,97.0
1059,A044358,A019154,2007JJ00,107.0
1060,A044358,A019154,2008JJ00,0.0
1061,A044358,A019154,2009JJ00,3.0
1062,A044358,A019154,2010JJ00,5.0
1063,A044358,A019154,2011JJ00,6.0
1064,A044358,A019154,2012JJ00,2.0
1065,A044358,A019154,2013JJ00,0.0
1066,A044358,A019154,2014JJ00,0.0
1067,A044358,A019154,2015JJ00,0.0
1068,A044358,A019154,2016JJ00,0.0
1069,A044358,A019154,2017JJ00,0.0
1070,A044358,A019154,2018JJ00,0.0
1071,A044358,A019154,2019JJ00,0.0
1072,A044358,A019154,2020JJ00,0.0
1073,A044358,A019154,2021JJ00,0.0
1074,A044358,A019154,2022JJ00,0.0
1075,A044358,A019155,1998JJ00,1023.0
1076,A044358,A019155,1999JJ00,1115.0
1077,A044358,A019155,2000JJ00,1216.0
1078,A044358,A019155,2001JJ00,1431.0
1079,A044358,A019155,2002JJ00,1709.0
1080,A044358,A019155,2003JJ00,1832.0
1081,A044358,A019155,2004JJ00,1937.0
1082,A044358,A019155,2005JJ00,1982.0
1083,A044358,A019155,2006JJ00,
1084,A044358,A019155,2007JJ00,
1085,A044358,A019155,2008JJ00,
1086,A044358,A019155,2009JJ00,
1087,A044358,A019155,2010JJ00,
1088,A044358,A019155,2011JJ00,
1089,A044358,A019155,2012JJ00,
1090,A044358,A019155,2013JJ00,
1091,A044358,A019155,2014JJ00,
1092,A044358,A019155,2015JJ00,
1093,A044358,A019155,2016JJ00,
1094,A044358,A019155,2017JJ00,
1095,A044358,A019155,2018JJ00,
1096,A044358,A019155,2019JJ00,
1097,A044358,A019155,2020JJ00,
1098,A044358,A019155,2021JJ00,
1099,A044358,A019155,2022JJ00,
1100,A044358,A019156,1998JJ00,
1101,A044358,A019156,1999JJ00,
1102,A044358,A019156,2000JJ00,
1103,A044358,A019156,2001JJ00,
1104,A044358,A019156,2002JJ00,
1105,A044358,A019156,2003JJ00,
1106,A044358,A019156,2004JJ00,
1107,A044358,A019156,2005JJ00,
1108,A044358,A019156,2006JJ00,2923.0
1109,A044358,A019156,2007JJ00,2922.0
1110,A044358,A019156,2008JJ00,3559.0
1111,A044358,A019156,2009JJ00,3829.0
1112,A044358,A019156,2010JJ00,4164.0
1113,A044358,A019156,2011JJ00,4270.0
1114,A044358,A019156,2012JJ00,4278.0
1115,A044358,A019156,2013JJ00,4705.0
1116,A044358,A019156,2014JJ00,4893.0
1117,A044358,A019156,2015JJ00,5316.0
1118,A044358,A019156,2016JJ00,5475.0
1119,A044358,A019156,2017JJ00,5792.0
1120,A044358,A019156,2018JJ00,6016.0
1121,A044358,A019156,2019JJ00,6399.0
1122,A044358,A019156,2020JJ00,6645.0
1123,A044358,A019156,2021JJ00,6915.0
1124,A044358,A019156,2022JJ00,7410.0
1125,A044358,A019158,1998JJ00,379.0
1126,A044358,A019158,1999JJ00,449.0
1127,A044358,A019158,2000JJ00,464.0
1128,A044358,A019158,2001JJ00,530.0
1129,A044358,A019158,2002JJ00,677.0
1130,A044358,A019158,2003JJ00,739.0
1131,A044358,A019158,2004JJ00,806.0
1132,A044358,A019158,2005JJ00,799.0
1133,A044358,A019158,2006JJ00,0.0
1134,A044358,A019158,2007JJ00,0.0
1135,A044358,A019158,2008JJ00,0.0
1136,A044358,A019158,2009JJ00,0.0
1137,A044358,A019158,2010JJ00,0.0
1138,A044358,A019158,2011JJ00,0.0
1139,A044358,A019158,2012JJ00,0.0
1140,A044358,A019158,2013JJ00,0.0
1141,A044358,A019158,2014JJ00,0.0
1142,A044358,A019158,2015JJ00,0.0
1143,A044358,A019158,2016JJ00,0.0
1144,A044358,A019158,2017JJ00,0.0
1145,A044358,A019158,2018JJ00,0.0
1146,A044358,A019158,2019JJ00,0.0
1147,A044358,A019158,2020JJ00,0.0
1148,A044358,A019158,2021JJ00,0.0
1149,A044358,A019158,2022JJ00,0.0
1150,A044358,A019163,1998JJ00,38.0
1151,A044358,A019163,1999JJ00,42.0
1152,A044358,A019163,2000JJ00,44.0
1153,A044358,A019163,2001JJ00,50.0
1154,A044358,A019163,2002JJ00,60.0
1155,A044358,A019163,2003JJ00,63.0
1156,A044358,A019163,2004JJ00,67.0
1157,A044358,A019163,2005JJ00,68.0
1158,A044358,A019163,2006JJ00,68.0
1159,A044358,A019163,2007JJ00,75.0
1160,A044358,A019163,2008JJ00,249.0
1161,A044358,A019163,2009JJ00,261.0
1162,A044358,A019163,2010JJ00,290.0
1163,A044358,A019163,2011JJ00,321.0
1164,A044358,A019163,2012JJ00,388.0
1165,A044358,A019163,2013JJ00,521.0
1166,A044358,A019163,2014JJ00,498.0
1167,A044358,A019163,2015JJ00,526.0
1168,A044358,A019163,2016JJ00,580.0
1169,A044358,A019163,2017JJ00,608.0
1170,A044358,A019163,2018JJ00,637.0
1171,A044358,A019163,2019JJ00,678.0
1172,A044358,A019163,2020JJ00,688.0
1173,A044358,A019163,2021JJ00,755.0
1174,A044358,A019163,2022JJ00,802.0
1175,A044358,A019164,1998JJ00,36.0
1176,A044358,A019164,1999JJ00,39.0
1177,A044358,A019164,2000JJ00,42.0
1178,A044358,A019164,2001JJ00,48.0
1179,A044358,A019164,2002JJ00,58.0
1180,A044358,A019164,2003JJ00,61.0
1181,A044358,A019164,2004JJ00,64.0
1182,A044358,A019164,2005JJ00,65.0
1183,A044358,A019164,2006JJ00,68.0
1184,A044358,A019164,2007JJ00,75.0
1185,A044358,A019164,2008JJ00,102.0
1186,A044358,A019164,2009JJ00,103.0
1187,A044358,A019164,2010JJ00,123.0
1188,A044358,A019164,2011JJ00,135.0
1189,A044358,A019164,2012JJ00,158.0
1190,A044358,A019164,2013JJ00,145.0
1191,A044358,A019164,2014JJ00,185.0
1192,A044358,A019164,2015JJ00,181.0
1193,A044358,A019164,2016JJ00,207.0
1194,A044358,A019164,2017JJ00,216.0
1195,A044358,A019164,2018JJ00,244.0
1196,A044358,A019164,2019JJ00,277.0
1197,A044358,A019164,2020JJ00,314.0
1198,A044358,A019164,2021JJ00,353.0
1199,A044358,A019164,2022JJ00,386.0
1200,A044358,A019165,1998JJ00,2.0
1201,A044358,A019165,1999JJ00,2.0
1202,A044358,A019165,2000JJ00,2.0
1203,A044358,A019165,2001JJ00,2.0
1204,A044358,A019165,2002JJ00,2.0
1205,A044358,A019165,2003JJ00,2.0
1206,A044358,A019165,2004JJ00,2.0
1207,A044358,A019165,2005JJ00,2.0
1208,A044358,A019165,2006JJ00,0.0
1209,A044358,A019165,2007JJ00,0.0
1210,A044358,A019165,2008JJ00,147.0
1211,A044358,A019165,2009JJ00,159.0
1212,A044358,A019165,2010JJ00,167.0
1213,A044358,A019165,2011JJ00,186.0
1214,A044358,A019165,2012JJ00,229.0
1215,A044358,A019165,2013JJ00,376.0
1216,A044358,A019165,2014JJ00,314.0
1217,A044358,A019165,2015JJ00,345.0
1218,A044358,A019165,2016JJ00,373.0
1219,A044358,A019165,2017JJ00,392.0
1220,A044358,A019165,2018JJ00,393.0
1221,A044358,A019165,2019JJ00,401.0
1222,A044358,A019165,2020JJ00,375.0
1223,A044358,A019165,2021JJ00,402.0
1224,A044358,A019165,2022JJ00,416.0
1225,A044358,A044427,1998JJ00,52.0
1226,A044358,A044427,1999JJ00,58.0
1227,A044358,A044427,2000JJ00,63.0
1228,A044358,A044427,2001JJ00,73.0
1229,A044358,A044427,2002JJ00,86.0
1230,A044358,A044427,2003JJ00,92.0
1231,A044358,A044427,2004JJ00,98.0
1232,A044358,A044427,2005JJ00,100.0
1233,A044358,A044427,2006JJ00,104.0
1234,A044358,A044427,2007JJ00,116.0
1235,A044358,A044427,2008JJ00,128.0
1236,A044358,A044427,2009JJ00,164.0
1237,A044358,A044427,2010JJ00,183.0
1238,A044358,A044427,2011JJ00,203.0
1239,A044358,A044427,2012JJ00,238.0
1240,A044358,A044427,2013JJ00,218.0
1241,A044358,A044427,2014JJ00,213.0
1242,A044358,A044427,2015JJ00,204.0
1243,A044358,A044427,2016JJ00,220.0
1244,A044358,A044427,2017JJ00,225.0
1245,A044358,A044427,2018JJ00,237.0
1246,A044358,A044427,2019JJ00,259.0
1247,A044358,A044427,2020JJ00,271.0
1248,A044358,A044427,2021JJ00,284.0
1249,A044358,A044427,2022JJ00,283.0
1250,A044359,T001103,1998JJ00,1745.0
1251,A044359,T001103,1999JJ00,1845.0
1252,A044359,T001103,2000JJ00,1868.0
1253,A044359,T001103,2001JJ00,2017.0
1254,A044359,T001103,2002JJ00,2295.0
1255,A044359,T001103,2003JJ00,2513.0
1256,A044359,T001103,2004JJ00,2769.0
1257,A044359,T001103,2005JJ00,2983.0
1258,A044359,T001103,2006JJ00,3029.0
1259,A044359,T001103,2007JJ00,3253.0
1260,A044359,T001103,2008JJ00,3902.0
1261,A044359,T001103,2009JJ00,4139.0
1262,A044359,T001103,2010JJ00,3889.0
1263,A044359,T001103,2011JJ00,3977.0
1264,A044359,T001103,2012JJ00,4112.0
1265,A044359,T001103,2013JJ00,4204.0
1266,A044359,T001103,2014JJ00,4269.0
1267,A044359,T001103,2015JJ00,3930.0
1268,A044359,T001103,2016JJ00,4210.0
1269,A044359,T001103,2017JJ00,4303.0
1270,A044359,T001103,2018JJ00,4548.0
1271,A044359,T001103,2019JJ00,4818.0
1272,A044359,T001103,2020JJ00,4893.0
1273,A044359,T001103,2021JJ00,5196.0
1274,A044359,T001103,2022JJ00,5456.0
1275,A044359,A019151,1998JJ00,41.0
