ID,Geslacht,Leeftijd,ZorgvormZvwZorgkosten,Perioden,PersonenMetZvwZorgkostenRelatief_1,GemiddeldeZorgkostenAllePersonen_2,GemiddeldeZorgkostenGebruikers_3,Zorgkosten50ePercentielGebruikers_4,Zorgkosten95ePercentielGebruikers_5,Zorgkosten99ePercentielGebruikers_6
5739,4000   ,71300  ,A042752,2023JJ00,4.1,52.0,1255.0,903.0,3121.0,6542.0
5740,4000   ,71300  ,A042753,2020JJ00,1.0,16.0,1558.0,186.0,6850.0,23469.0
5741,4000   ,71300  ,A042753,2021JJ00,1.0,16.0,1531.0,154.0,6999.0,24274.0
5742,4000   ,71300  ,A042753,2022JJ00,1.6,22.0,1291.0,169.0,5802.0,19641.0
5743,4000   ,71300  ,A042753,2023JJ00,1.7,22.0,1268.0,175.0,5543.0,20238.0
5744,4000   ,71300  ,A042756,2020JJ00,0.2,25.0,14283.0,11750.0,34182.0,48072.0
5745,4000   ,71300  ,A042756,2021JJ00,0.2,27.0,14206.0,11955.0,35686.0,47256.0
5746,4000   ,71300  ,A042756,2022JJ00,0.2,30.0,14491.0,12239.0,36602.0,56490.0
5747,4000   ,71300  ,A042756,2023JJ00,0.2,34.0,15802.0,13314.0,39223.0,60506.0
5748,4000   ,71300  ,A052781,2020JJ00,,,,,,
5749,4000   ,71300  ,A052781,2021JJ00,,,,,,
5750,4000   ,71300  ,A052781,2022JJ00,5.1,261.0,4968.0,1694.0,17482.0,64449.0
5751,4000   ,71300  ,A052781,2023JJ00,5.2,272.0,5095.0,1792.0,18218.0,63546.0
5752,4000   ,71300  ,A042747,2020JJ00,2.9,149.0,5249.0,1638.0,22361.0,42349.0
5753,4000   ,71300  ,A042747,2021JJ00,2.9,147.0,5052.0,1592.0,21005.0,40725.0
5754,4000   ,71300  ,A042747,2022JJ00,2.7,137.0,5002.0,1562.0,20931.0,40726.0
5755,4000   ,71300  ,A042747,2023JJ00,2.7,140.0,5101.0,1638.0,21652.0,41375.0
5756,4000   ,71300  ,A042757,2020JJ00,0.1,2.0,2343.0,1136.0,8283.0,13909.0
5757,4000   ,71300  ,A042757,2021JJ00,0.1,3.0,2487.0,1114.0,8150.0,15629.0
5758,4000   ,71300  ,A042757,2022JJ00,0.1,3.0,2796.0,1087.0,8241.0,17273.0
5759,4000   ,71300  ,A042757,2023JJ00,0.1,4.0,3208.0,1200.0,8131.0,26427.0
5760,4000   ,71300  ,A049496,2020JJ00,0.1,11.0,8113.0,4711.0,26907.0,47028.0
5761,4000   ,71300  ,A049496,2021JJ00,0.1,11.0,7360.0,5056.0,21743.0,36043.0
5762,4000   ,71300  ,A049496,2022JJ00,0.1,10.0,7682.0,4733.0,22734.0,37660.0
5763,4000   ,71300  ,A049496,2023JJ00,0.1,11.0,8402.0,5502.0,25139.0,45115.0
5764,4000   ,71300  ,A042754,2020JJ00,1.4,16.0,1072.0,1231.0,1464.0,2565.0
5765,4000   ,71300  ,A042754,2021JJ00,1.5,13.0,886.0,850.0,1469.0,2111.0
5766,4000   ,71300  ,A042754,2022JJ00,,,,,,
5767,4000   ,71300  ,A042754,2023JJ00,,,,,,
5768,4000   ,71300  ,A042755,2020JJ00,2.9,208.0,6792.0,2615.0,26058.0,75376.0
5769,4000   ,71300  ,A042755,2021JJ00,2.8,144.0,4990.0,2261.0,18462.0,63943.0
5770,4000   ,71300  ,A042755,2022JJ00,,,,,,
5771,4000   ,71300  ,A042755,2023JJ00,,,,,,
5772,4000   ,71300  ,A042760,2020JJ00,1.7,7.0,339.0,183.0,2090.0,2332.0
5773,4000   ,71300  ,A042760,2021JJ00,2.1,12.0,492.0,124.0,2168.0,7570.0
5774,4000   ,71300  ,A042760,2022JJ00,2.1,10.0,460.0,116.0,773.0,8913.0
5775,4000   ,71300  ,A042760,2023JJ00,3.1,12.0,378.0,89.0,614.0,7319.0
5776,4000   ,71400  ,T001338,2020JJ00,99.6,3689.0,3748.0,1016.0,15213.0,48084.0
5777,4000   ,71400  ,T001338,2021JJ00,99.6,3936.0,3991.0,1117.0,16126.0,49613.0
5778,4000   ,71400  ,T001338,2022JJ00,99.6,4138.0,4209.0,1202.0,17082.0,51045.0
5779,4000   ,71400  ,T001338,2023JJ00,99.6,4374.0,4483.0,1295.0,18132.0,53567.0
5780,4000   ,71400  ,A042743,2020JJ00,99.2,200.0,203.0,153.0,455.0,860.0
5781,4000   ,71400  ,A042743,2021JJ00,99.2,219.0,219.0,169.0,481.0,888.0
5782,4000   ,71400  ,A042743,2022JJ00,99.2,228.0,229.0,177.0,503.0,899.0
5783,4000   ,71400  ,A042743,2023JJ00,99.2,250.0,252.0,196.0,549.0,982.0
5784,4000   ,71400  ,A042745,2020JJ00,69.0,76.0,112.0,37.0,374.0,563.0
5785,4000   ,71400  ,A042745,2021JJ00,69.9,78.0,113.0,38.0,380.0,586.0
5786,4000   ,71400  ,A042745,2022JJ00,74.5,78.0,105.0,30.0,372.0,569.0
5787,4000   ,71400  ,A042745,2023JJ00,93.8,79.0,85.0,23.0,333.0,477.0
5788,4000   ,71400  ,A042744,2020JJ00,76.6,2114.0,2796.0,575.0,11889.0,38290.0
5789,4000   ,71400  ,A042744,2021JJ00,78.8,2369.0,3027.0,637.0,12779.0,40201.0
5790,4000   ,71400  ,A042744,2022JJ00,79.8,2458.0,3116.0,677.0,13288.0,40661.0
5791,4000   ,71400  ,A042744,2023JJ00,80.8,2622.0,3305.0,727.0,14101.0,43574.0
5792,4000   ,71400  ,A042746,2020JJ00,84.6,470.0,581.0,212.0,2000.0,5035.0
5793,4000   ,71400  ,A042746,2021JJ00,84.6,462.0,579.0,216.0,2008.0,5083.0
5794,4000   ,71400  ,A042746,2022JJ00,85.1,479.0,604.0,221.0,2128.0,5347.0
5795,4000   ,71400  ,A042746,2023JJ00,84.8,477.0,621.0,223.0,2179.0,5586.0
5796,4000   ,71400  ,A042748,2020JJ00,5.5,39.0,713.0,383.0,2615.0,4507.0
5797,4000   ,71400  ,A042748,2021JJ00,5.7,43.0,759.0,427.0,2839.0,4545.0
5798,4000   ,71400  ,A042748,2022JJ00,5.6,43.0,759.0,432.0,2760.0,4573.0
5799,4000   ,71400  ,A042748,2023JJ00,5.4,45.0,824.0,481.0,2964.0,4905.0
5800,4000   ,71400  ,A042749,2020JJ00,0.0,0.0,,,,
5801,4000   ,71400  ,A042749,2021JJ00,0.0,0.0,,,,
5802,4000   ,71400  ,A042749,2022JJ00,0.0,0.0,,,,
5803,4000   ,71400  ,A042749,2023JJ00,0.0,0.0,,,,
5804,4000   ,71400  ,A042750,2020JJ00,10.3,59.0,577.0,258.0,2101.0,3456.0
5805,4000   ,71400  ,A042750,2021JJ00,11.4,77.0,673.0,307.0,2437.0,3998.0
5806,4000   ,71400  ,A042750,2022JJ00,12.1,83.0,681.0,329.0,2439.0,4029.0
5807,4000   ,71400  ,A042750,2023JJ00,12.6,92.0,730.0,365.0,2580.0,4284.0
5808,4000   ,71400  ,A042751,2020JJ00,22.9,153.0,669.0,264.0,2502.0,5577.0
5809,4000   ,71400  ,A042751,2021JJ00,23.3,156.0,673.0,268.0,2511.0,5658.0
5810,4000   ,71400  ,A042751,2022JJ00,23.9,164.0,690.0,273.0,2566.0,5828.0
5811,4000   ,71400  ,A042751,2023JJ00,24.2,171.0,715.0,285.0,2685.0,5997.0
5812,4000   ,71400  ,A042752,2020JJ00,5.0,55.0,1096.0,792.0,2740.0,5700.0
5813,4000   ,71400  ,A042752,2021JJ00,5.3,62.0,1173.0,819.0,3132.0,6320.0
5814,4000   ,71400  ,A042752,2022JJ00,5.3,63.0,1175.0,838.0,2971.0,6248.0
5815,4000   ,71400  ,A042752,2023JJ00,5.2,65.0,1251.0,903.0,3089.0,6727.0
5816,4000   ,71400  ,A042753,2020JJ00,1.2,18.0,1494.0,171.0,6894.0,23144.0
5817,4000   ,71400  ,A042753,2021JJ00,1.2,19.0,1513.0,162.0,7454.0,24409.0
5818,4000   ,71400  ,A042753,2022JJ00,1.9,27.0,1389.0,166.0,6524.0,20336.0
5819,4000   ,71400  ,A042753,2023JJ00,1.9,24.0,1263.0,171.0,6275.0,17992.0
5820,4000   ,71400  ,A042756,2020JJ00,0.3,47.0,13387.0,11689.0,33833.0,46171.0
5821,4000   ,71400  ,A042756,2021JJ00,0.4,56.0,13878.0,11955.0,35036.0,44279.0
5822,4000   ,71400  ,A042756,2022JJ00,0.4,55.0,13785.0,12177.0,35870.0,44512.0
5823,4000   ,71400  ,A042756,2023JJ00,0.4,61.0,14472.0,12982.0,38434.0,48802.0
5824,4000   ,71400  ,A052781,2020JJ00,,,,,,
5825,4000   ,71400  ,A052781,2021JJ00,,,,,,
5826,4000   ,71400  ,A052781,2022JJ00,3.7,214.0,5564.0,1727.0,21871.0,78826.0
5827,4000   ,71400  ,A052781,2023JJ00,3.9,234.0,5911.0,1831.0,21808.0,83985.0
5828,4000   ,71400  ,A042747,2020JJ00,4.4,227.0,5149.0,1739.0,21345.0,39104.0
5829,4000   ,71400  ,A042747,2021JJ00,4.5,225.0,4994.0,1683.0,20333.0,39173.0
5830,4000   ,71400  ,A042747,2022JJ00,4.4,213.0,4816.0,1657.0,19576.0,38819.0
5831,4000   ,71400  ,A042747,2023JJ00,4.3,215.0,4986.0,1773.0,20586.0,39022.0
5832,4000   ,71400  ,A042757,2020JJ00,0.1,3.0,2339.0,1369.0,7029.0,13137.0
5833,4000   ,71400  ,A042757,2021JJ00,0.1,4.0,2723.0,1110.0,7877.0,21615.0
5834,4000   ,71400  ,A042757,2022JJ00,0.1,3.0,2372.0,1162.0,6814.0,15733.0
5835,4000   ,71400  ,A042757,2023JJ00,0.1,4.0,2544.0,1191.0,7166.0,14033.0
5836,4000   ,71400  ,A049496,2020JJ00,0.2,20.0,8082.0,5070.0,25301.0,43704.0
5837,4000   ,71400  ,A049496,2021JJ00,0.3,21.0,7743.0,5398.0,23004.0,40732.0
5838,4000   ,71400  ,A049496,2022JJ00,0.2,20.0,8306.0,5571.0,24207.0,45057.0
5839,4000   ,71400  ,A049496,2023JJ00,0.2,21.0,8762.0,5560.0,25217.0,49919.0
5840,4000   ,71400  ,A042754,2020JJ00,0.9,10.0,1048.0,1218.0,1453.0,2477.0
5841,4000   ,71400  ,A042754,2021JJ00,0.9,8.0,846.0,828.0,1454.0,1972.0
5842,4000   ,71400  ,A042754,2022JJ00,,,,,,
5843,4000   ,71400  ,A042754,2023JJ00,,,,,,
5844,4000   ,71400  ,A042755,2020JJ00,2.2,190.0,8146.0,2583.0,35757.0,104242.0
5845,4000   ,71400  ,A042755,2021JJ00,2.2,124.0,5532.0,1567.0,24148.0,75579.0
5846,4000   ,71400  ,A042755,2022JJ00,,,,,,
5847,4000   ,71400  ,A042755,2023JJ00,,,,,,
5848,4000   ,71400  ,A042760,2020JJ00,2.4,8.0,293.0,183.0,659.0,2200.0
5849,4000   ,71400  ,A042760,2021JJ00,2.9,13.0,403.0,130.0,750.0,6395.0
5850,4000   ,71400  ,A042760,2022JJ00,3.1,12.0,388.0,123.0,750.0,6056.0
5851,4000   ,71400  ,A042760,2023JJ00,4.2,14.0,332.0,92.0,606.0,3432.0
5852,4000   ,71500  ,T001338,2020JJ00,99.5,4421.0,4500.0,1374.0,18793.0,52713.0
5853,4000   ,71500  ,T001338,2021JJ00,99.5,4712.0,4783.0,1492.0,19750.0,54794.0
5854,4000   ,71500  ,T001338,2022JJ00,99.5,4913.0,5003.0,1595.0,20398.0,55846.0
5855,4000   ,71500  ,T001338,2023JJ00,99.5,5201.0,5337.0,1729.0,21741.0,58790.0
5856,4000   ,71500  ,A042743,2020JJ00,99.0,218.0,222.0,164.0,514.0,1022.0
5857,4000   ,71500  ,A042743,2021JJ00,99.0,236.0,237.0,179.0,536.0,1034.0
5858,4000   ,71500  ,A042743,2022JJ00,98.9,246.0,248.0,189.0,557.0,1029.0
5859,4000   ,71500  ,A042743,2023JJ00,98.9,270.0,273.0,207.0,608.0,1145.0
5860,4000   ,71500  ,A042745,2020JJ00,72.5,91.0,128.0,93.0,386.0,575.0
5861,4000   ,71500  ,A042745,2021JJ00,73.5,94.0,130.0,94.0,391.0,600.0
5862,4000   ,71500  ,A042745,2022JJ00,77.7,93.0,121.0,69.0,391.0,578.0
5863,4000   ,71500  ,A042745,2023JJ00,94.0,93.0,100.0,29.0,347.0,502.0
5864,4000   ,71500  ,A042744,2020JJ00,82.3,2476.0,3051.0,682.0,13117.0,39011.0
5865,4000   ,71500  ,A042744,2021JJ00,84.0,2765.0,3310.0,770.0,14030.0,41724.0
5866,4000   ,71500  ,A042744,2022JJ00,84.8,2864.0,3413.0,808.0,14445.0,42129.0
5867,4000   ,71500  ,A042744,2023JJ00,85.7,3066.0,3642.0,887.0,15455.0,44430.0
5868,4000   ,71500  ,A042746,2020JJ00,88.4,550.0,650.0,267.0,2162.0,5020.0
5869,4000   ,71500  ,A042746,2021JJ00,88.4,537.0,645.0,270.0,2181.0,5016.0
5870,4000   ,71500  ,A042746,2022JJ00,88.5,557.0,675.0,279.0,2288.0,5276.0
5871,4000   ,71500  ,A042746,2023JJ00,88.3,553.0,691.0,283.0,2304.0,5475.0
5872,4000   ,71500  ,A042748,2020JJ00,6.2,43.0,697.0,371.0,2430.0,4288.0
5873,4000   ,71500  ,A042748,2021JJ00,6.5,47.0,731.0,418.0,2520.0,4245.0
5874,4000   ,71500  ,A042748,2022JJ00,6.5,48.0,732.0,421.0,2480.0,4216.0
5875,4000   ,71500  ,A042748,2023JJ00,6.5,52.0,795.0,469.0,2669.0,4459.0
5876,4000   ,71500  ,A042749,2020JJ00,0.0,0.0,,,,
5877,4000   ,71500  ,A042749,2021JJ00,0.0,0.0,,,,
5878,4000   ,71500  ,A042749,2022JJ00,0.0,0.0,,,,
5879,4000   ,71500  ,A042749,2023JJ00,0.0,0.0,,,,
5880,4000   ,71500  ,A042750,2020JJ00,11.2,66.0,594.0,281.0,2114.0,3550.0
5881,4000   ,71500  ,A042750,2021JJ00,12.1,84.0,692.0,333.0,2458.0,4050.0
5882,4000   ,71500  ,A042750,2022JJ00,13.0,91.0,696.0,339.0,2463.0,4029.0
5883,4000   ,71500  ,A042750,2023JJ00,13.6,102.0,752.0,373.0,2664.0,4239.0
5884,4000   ,71500  ,A042751,2020JJ00,27.9,190.0,680.0,295.0,2463.0,5287.0
5885,4000   ,71500  ,A042751,2021JJ00,28.2,192.0,685.0,296.0,2514.0,5253.0
5886,4000   ,71500  ,A042751,2022JJ00,28.8,199.0,698.0,303.0,2547.0,5315.0
5887,4000   ,71500  ,A042751,2023JJ00,29.2,210.0,729.0,319.0,2679.0,5533.0
5888,4000   ,71500  ,A042752,2020JJ00,6.7,74.0,1109.0,796.0,2740.0,5513.0
5889,4000   ,71500  ,A042752,2021JJ00,7.0,81.0,1163.0,823.0,2939.0,5837.0
5890,4000   ,71500  ,A042752,2022JJ00,7.0,82.0,1163.0,843.0,2828.0,5617.0
5891,4000   ,71500  ,A042752,2023JJ00,6.9,86.0,1241.0,908.0,2989.0,6184.0
5892,4000   ,71500  ,A042753,2020JJ00,1.3,21.0,1594.0,180.0,8170.0,22999.0
5893,4000   ,71500  ,A042753,2021JJ00,1.2,22.0,1729.0,174.0,8215.0,22405.0
5894,4000   ,71500  ,A042753,2022JJ00,1.9,29.0,1514.0,171.0,8056.0,19718.0
5895,4000   ,71500  ,A042753,2023JJ00,1.9,29.0,1454.0,171.0,7363.0,21218.0
5896,4000   ,71500  ,A042756,2020JJ00,0.7,93.0,13355.0,11689.0,33507.0,41500.0
5897,4000   ,71500  ,A042756,2021JJ00,0.8,107.0,13955.0,12075.0,35215.0,46870.0
5898,4000   ,71500  ,A042756,2022JJ00,0.8,107.0,13556.0,12115.0,35870.0,44484.0
5899,4000   ,71500  ,A042756,2023JJ00,0.8,120.0,14501.0,13048.0,38336.0,50960.0
5900,4000   ,71500  ,A052781,2020JJ00,,,,,,
5901,4000   ,71500  ,A052781,2021JJ00,,,,,,
5902,4000   ,71500  ,A052781,2022JJ00,3.1,200.0,6326.0,1768.0,26692.0,95246.0
5903,4000   ,71500  ,A052781,2023JJ00,3.2,205.0,6306.0,1842.0,25642.0,88669.0
5904,4000   ,71500  ,A042747,2020JJ00,7.5,367.0,4950.0,1739.0,19587.0,36258.0
5905,4000   ,71500  ,A042747,2021JJ00,7.5,361.0,4796.0,1718.0,18970.0,35037.0
5906,4000   ,71500  ,A042747,2022JJ00,7.3,340.0,4659.0,1690.0,18505.0,34675.0
5907,4000   ,71500  ,A042747,2023JJ00,7.2,352.0,4824.0,1780.0,19329.0,35677.0
5908,4000   ,71500  ,A042757,2020JJ00,0.1,3.0,2296.0,1347.0,6820.0,13306.0
5909,4000   ,71500  ,A042757,2021JJ00,0.2,4.0,2033.0,1161.0,6463.0,12141.0
5910,4000   ,71500  ,A042757,2022JJ00,0.2,4.0,2216.0,1160.0,6859.0,10354.0
5911,4000   ,71500  ,A042757,2023JJ00,0.2,5.0,2526.0,1267.0,6885.0,13910.0
5912,4000   ,71500  ,A049496,2020JJ00,0.5,37.0,7682.0,5180.0,22583.0,40560.0
5913,4000   ,71500  ,A049496,2021JJ00,0.5,41.0,7620.0,5398.0,21581.0,37500.0
5914,4000   ,71500  ,A049496,2022JJ00,0.5,37.0,8060.0,5353.0,23168.0,41878.0
5915,4000   ,71500  ,A049496,2023JJ00,0.5,37.0,8107.0,5227.0,23988.0,44025.0
5916,4000   ,71500  ,A042754,2020JJ00,0.6,7.0,1005.0,1190.0,1417.0,2352.0
5917,4000   ,71500  ,A042754,2021JJ00,0.7,5.0,830.0,797.0,1454.0,1986.0
5918,4000   ,71500  ,A042754,2022JJ00,,,,,,
5919,4000   ,71500  ,A042754,2023JJ00,,,,,,
5920,4000   ,71500  ,A042755,2020JJ00,1.9,173.0,8603.0,2558.0,40616.0,108149.0
5921,4000   ,71500  ,A042755,2021JJ00,1.9,117.0,6027.0,1455.0,27845.0,85245.0
5922,4000   ,71500  ,A042755,2022JJ00,,,,,,
5923,4000   ,71500  ,A042755,2023JJ00,,,,,,
5924,4000   ,71500  ,A042760,2020JJ00,3.5,11.0,281.0,209.0,576.0,1815.0
5925,4000   ,71500  ,A042760,2021JJ00,4.2,18.0,374.0,163.0,750.0,4041.0
5926,4000   ,71500  ,A042760,2022JJ00,4.3,15.0,357.0,156.0,750.0,3900.0
5927,4000   ,71500  ,A042760,2023JJ00,5.7,20.0,341.0,113.0,728.0,2858.0
5928,4000   ,71600  ,T001338,2020JJ00,98.9,5548.0,5680.0,1966.0,23912.0,57225.0
5929,4000   ,71600  ,T001338,2021JJ00,99.0,5747.0,5860.0,2081.0,24350.0,57870.0
5930,4000   ,71600  ,T001338,2022JJ00,99.0,5939.0,6074.0,2204.0,24904.0,58965.0
5931,4000   ,71600  ,T001338,2023JJ00,98.9,6272.0,6463.0,2356.0,26415.0,63156.0
5932,4000   ,71600  ,A042743,2020JJ00,98.1,288.0,297.0,228.0,673.0,1312.0
5933,4000   ,71600  ,A042743,2021JJ00,98.2,304.0,309.0,242.0,678.0,1308.0
5934,4000   ,71600  ,A042743,2022JJ00,98.2,318.0,323.0,256.0,700.0,1298.0
5935,4000   ,71600  ,A042743,2023JJ00,98.1,347.0,353.0,280.0,762.0,1428.0
5936,4000   ,71600  ,A042745,2020JJ00,74.8,107.0,145.0,123.0,398.0,612.0
5937,4000   ,71600  ,A042745,2021JJ00,76.0,110.0,146.0,126.0,404.0,637.0
5938,4000   ,71600  ,A042745,2022JJ00,80.5,108.0,135.0,115.0,407.0,584.0
5939,4000   ,71600  ,A042745,2023JJ00,93.7,107.0,115.0,62.0,360.0,539.0
5940,4000   ,71600  ,A042744,2020JJ00,86.4,2823.0,3314.0,817.0,14169.0,39369.0
5941,4000   ,71600  ,A042744,2021JJ00,87.7,3074.0,3525.0,913.0,14754.0,40634.0
5942,4000   ,71600  ,A042744,2022JJ00,88.3,3220.0,3684.0,969.0,15629.0,41751.0
5943,4000   ,71600  ,A042744,2023JJ00,89.0,3451.0,3950.0,1052.0,16615.0,44967.0
5944,4000   ,71600  ,A042746,2020JJ00,91.3,667.0,764.0,359.0,2434.0,4950.0
5945,4000   ,71600  ,A042746,2021JJ00,91.3,646.0,750.0,355.0,2396.0,4966.0
5946,4000   ,71600  ,A042746,2022JJ00,91.4,659.0,773.0,363.0,2480.0,5067.0
5947,4000   ,71600  ,A042746,2023JJ00,90.9,645.0,782.0,367.0,2425.0,5263.0
5948,4000   ,71600  ,A042748,2020JJ00,7.0,47.0,681.0,361.0,2354.0,3980.0
5949,4000   ,71600  ,A042748,2021JJ00,7.1,51.0,714.0,410.0,2351.0,4096.0
5950,4000   ,71600  ,A042748,2022JJ00,7.1,51.0,711.0,404.0,2343.0,4111.0
5951,4000   ,71600  ,A042748,2023JJ00,7.1,55.0,770.0,450.0,2489.0,4216.0
5952,4000   ,71600  ,A042749,2020JJ00,0.0,0.0,,,,
5953,4000   ,71600  ,A042749,2021JJ00,0.0,0.0,,,,
5954,4000   ,71600  ,A042749,2022JJ00,0.0,0.0,,,,
5955,4000   ,71600  ,A042749,2023JJ00,0.0,0.0,,,,
5956,4000   ,71600  ,A042750,2020JJ00,12.9,78.0,610.0,292.0,2182.0,3663.0
5957,4000   ,71600  ,A042750,2021JJ00,13.6,97.0,710.0,337.0,2530.0,4166.0
5958,4000   ,71600  ,A042750,2022JJ00,14.3,102.0,711.0,345.0,2531.0,4101.0
5959,4000   ,71600  ,A042750,2023JJ00,14.9,113.0,760.0,369.0,2688.0,4379.0
5960,4000   ,71600  ,A042751,2020JJ00,35.9,247.0,689.0,329.0,2445.0,4830.0
5961,4000   ,71600  ,A042751,2021JJ00,35.3,243.0,690.0,325.0,2475.0,4830.0
5962,4000   ,71600  ,A042751,2022JJ00,35.6,247.0,699.0,328.0,2498.0,4880.0
5963,4000   ,71600  ,A042751,2023JJ00,35.6,259.0,736.0,343.0,2637.0,5185.0
5964,4000   ,71600  ,A042752,2020JJ00,9.4,105.0,1106.0,796.0,2625.0,5233.0
5965,4000   ,71600  ,A042752,2021JJ00,9.5,109.0,1151.0,827.0,2731.0,5238.0
5966,4000   ,71600  ,A042752,2022JJ00,9.6,111.0,1149.0,843.0,2689.0,5153.0
5967,4000   ,71600  ,A042752,2023JJ00,9.4,115.0,1220.0,908.0,2839.0,5200.0
5968,4000   ,71600  ,A042753,2020JJ00,1.2,22.0,1854.0,194.0,8885.0,28945.0
5969,4000   ,71600  ,A042753,2021JJ00,1.1,21.0,1821.0,202.0,9392.0,23349.0
5970,4000   ,71600  ,A042753,2022JJ00,1.7,30.0,1776.0,198.0,9037.0,26126.0
5971,4000   ,71600  ,A042753,2023JJ00,1.7,30.0,1714.0,204.0,8572.0,24475.0
5972,4000   ,71600  ,A042756,2020JJ00,1.4,182.0,13318.0,11689.0,33135.0,41931.0
5973,4000   ,71600  ,A042756,2021JJ00,1.4,191.0,13654.0,11955.0,34679.0,41168.0
5974,4000   ,71600  ,A042756,2022JJ00,1.5,196.0,13634.0,12177.0,35320.0,42930.0
5975,4000   ,71600  ,A042756,2023JJ00,1.5,220.0,14387.0,13048.0,37636.0,46473.0
5976,4000   ,71600  ,A052781,2020JJ00,,,,,,
5977,4000   ,71600  ,A052781,2021JJ00,,,,,,
5978,4000   ,71600  ,A052781,2022JJ00,2.8,183.0,6253.0,1687.0,28941.0,91026.0
5979,4000   ,71600  ,A052781,2023JJ00,2.8,195.0,6759.0,1828.0,30167.0,100823.0
5980,4000   ,71600  ,A042747,2020JJ00,13.9,719.0,5203.0,2087.0,19511.0,35185.0
5981,4000   ,71600  ,A042747,2021JJ00,13.5,677.0,5015.0,2022.0,18820.0,33742.0
5982,4000   ,71600  ,A042747,2022JJ00,12.9,615.0,4735.0,1846.0,18171.0,32757.0
5983,4000   ,71600  ,A042747,2023JJ00,12.8,629.0,4892.0,1917.0,18969.0,33922.0
5984,4000   ,71600  ,A042757,2020JJ00,0.2,5.0,2134.0,1428.0,6702.0,9004.0
5985,4000   ,71600  ,A042757,2021JJ00,0.2,5.0,2078.0,1272.0,6283.0,11025.0
5986,4000   ,71600  ,A042757,2022JJ00,0.2,6.0,2366.0,1326.0,6002.0,14190.0
5987,4000   ,71600  ,A042757,2023JJ00,0.3,6.0,2198.0,1358.0,6423.0,12043.0
5988,4000   ,71600  ,A049496,2020JJ00,0.9,73.0,7560.0,5319.0,21238.0,40011.0
5989,4000   ,71600  ,A049496,2021JJ00,1.0,79.0,7879.0,5695.0,21763.0,40874.0
5990,4000   ,71600  ,A049496,2022JJ00,0.9,71.0,8105.0,5579.0,23445.0,44527.0
5991,4000   ,71600  ,A049496,2023JJ00,0.9,72.0,7925.0,5538.0,23224.0,39739.0
5992,4000   ,71600  ,A042754,2020JJ00,0.5,6.0,974.0,1131.0,1417.0,2352.0
5993,4000   ,71600  ,A042754,2021JJ00,0.6,5.0,807.0,797.0,1435.0,1683.0
5994,4000   ,71600  ,A042754,2022JJ00,,,,,,
5995,4000   ,71600  ,A042754,2023JJ00,,,,,,
5996,4000   ,71600  ,A042755,2020JJ00,1.9,164.0,8148.0,2533.0,39518.0,107639.0
5997,4000   ,71600  ,A042755,2021JJ00,1.8,110.0,5989.0,1394.0,29733.0,86397.0
5998,4000   ,71600  ,A042755,2022JJ00,,,,,,
5999,4000   ,71600  ,A042755,2023JJ00,,,,,,
6000,4000   ,71600  ,A042760,2020JJ00,5.1,17.0,284.0,249.0,709.0,1323.0
6001,4000   ,71600  ,A042760,2021JJ00,5.9,26.0,388.0,267.0,773.0,3825.0
6002,4000   ,71600  ,A042760,2022JJ00,6.1,22.0,374.0,260.0,773.0,3140.0
6003,4000   ,71600  ,A042760,2023JJ00,7.5,28.0,362.0,212.0,775.0,2533.0
6004,4000   ,71700  ,T001338,2020JJ00,97.4,6629.0,6884.0,2605.0,28411.0,57389.0
6005,4000   ,71700  ,T001338,2021JJ00,97.6,6920.0,7158.0,2800.0,29184.0,58387.0
6006,4000   ,71700  ,T001338,2022JJ00,97.5,7092.0,7356.0,2942.0,29684.0,59143.0
6007,4000   ,71700  ,T001338,2023JJ00,97.4,7371.0,7698.0,3102.0,30917.0,62265.0
6008,4000   ,71700  ,A042743,2020JJ00,95.9,334.0,352.0,262.0,853.0,1617.0
6009,4000   ,71700  ,A042743,2021JJ00,96.0,354.0,369.0,280.0,868.0,1642.0
6010,4000   ,71700  ,A042743,2022JJ00,95.8,367.0,382.0,294.0,875.0,1646.0
6011,4000   ,71700  ,A042743,2023JJ00,95.7,399.0,416.0,320.0,960.0,1823.0
6012,4000   ,71700  ,A042745,2020JJ00,73.5,110.0,152.0,125.0,408.0,668.0
6013,4000   ,71700  ,A042745,2021JJ00,74.9,116.0,157.0,131.0,417.0,718.0
6014,4000   ,71700  ,A042745,2022JJ00,79.5,115.0,146.0,124.0,415.0,683.0
6015,4000   ,71700  ,A042745,2023JJ00,91.8,115.0,126.0,80.0,366.0,600.0
6016,4000   ,71700  ,A042744,2020JJ00,87.4,2807.0,3259.0,847.0,14075.0,35123.0
6017,4000   ,71700  ,A042744,2021JJ00,88.7,3095.0,3507.0,968.0,14848.0,36628.0
6018,4000   ,71700  ,A042744,2022JJ00,89.2,3265.0,3699.0,1033.0,15697.0,37114.0
6019,4000   ,71700  ,A042744,2023JJ00,89.6,3458.0,3928.0,1110.0,16547.0,39954.0
6020,4000   ,71700  ,A042746,2020JJ00,91.5,763.0,871.0,466.0,2601.0,4707.0
6021,4000   ,71700  ,A042746,2021JJ00,91.5,746.0,864.0,471.0,2602.0,4611.0
6022,4000   ,71700  ,A042746,2022JJ00,91.5,758.0,888.0,491.0,2678.0,4644.0
6023,4000   ,71700  ,A042746,2023JJ00,91.0,726.0,878.0,502.0,2510.0,4551.0
