ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
3306,GM0273 ,2022HJ02,10.4,10.6,1.4,39.2,
3307,GM0273 ,2022JJ00,12.6,9.7,1.5,41.6,
3308,GM0273 ,2023HJ01,10.2,8.7,1.3,34.8,
3309,GM0273 ,2023HJ02,10.5,8.5,1.2,39.3,
3310,GM0273 ,2023JJ00,12.5,8.3,1.4,38.9,
3311,GM0273 ,2024HJ01,11.5,8.6,1.2,50.8,
3312,GM0273 ,2024HJ02,11.1,7.9,1.1,49.1,
3313,GM0273 ,2024JJ00,13.3,7.0,1.2,48.4,
3314,GM0273 ,2025HJ01,10.7,7.1,0.9,52.1,0.2
3315,GM0177 ,2021HJ01,6.2,17.1,0.7,51.9,0.2
3316,GM0177 ,2021HJ02,6.4,14.7,0.8,46.4,
3317,GM0177 ,2021JJ00,7.3,14.7,0.8,44.3,
3318,GM0177 ,2022HJ01,6.4,16.7,0.9,50.8,
3319,GM0177 ,2022HJ02,6.4,15.9,0.9,49.2,
3320,GM0177 ,2022JJ00,7.4,15.1,0.9,49.2,
3321,GM0177 ,2023HJ01,8.6,10.8,0.8,45.6,
3322,GM0177 ,2023HJ02,10.6,9.4,0.9,50.0,
3323,GM0177 ,2023JJ00,11.5,9.2,0.9,47.8,
3324,GM0177 ,2024HJ01,10.8,8.6,1.0,49.3,
3325,GM0177 ,2024HJ02,10.9,8.3,1.0,50.0,
3326,GM0177 ,2024JJ00,13.1,7.3,1.1,46.8,
3327,GM0177 ,2025HJ01,12.4,7.7,1.0,57.4,
3328,GM0703 ,2021HJ01,9.6,12.1,0.9,47.1,
3329,GM0703 ,2021HJ02,9.1,14.3,0.9,51.0,0.3
3330,GM0703 ,2021JJ00,10.9,12.5,1.0,47.4,0.3
3331,GM0703 ,2022HJ01,9.2,10.7,0.8,52.4,0.2
3332,GM0703 ,2022HJ02,10.2,10.2,0.9,50.0,
3333,GM0703 ,2022JJ00,11.3,10.4,0.9,56.0,0.2
3334,GM0703 ,2023HJ01,11.4,6.9,0.8,46.5,
3335,GM0703 ,2023HJ02,11.8,6.9,0.7,45.9,
3336,GM0703 ,2023JJ00,13.4,6.6,0.8,47.7,
3337,GM0703 ,2024HJ01,12.8,5.5,0.8,42.9,
3338,GM0703 ,2024HJ02,12.9,6.1,0.8,51.1,
3339,GM0703 ,2024JJ00,15.0,5.9,0.9,45.8,
3340,GM0703 ,2025HJ01,13.9,5.2,0.8,38.1,
3341,GM0274 ,2021HJ01,12.7,7.9,1.2,45.3,0.3
3342,GM0274 ,2021HJ02,13.0,9.0,1.3,50.0,0.3
3343,GM0274 ,2021JJ00,15.2,9.0,1.4,51.3,0.4
3344,GM0274 ,2022HJ01,13.2,11.2,1.3,55.2,0.3
3345,GM0274 ,2022HJ02,13.1,10.5,1.1,48.3,0.4
3346,GM0274 ,2022JJ00,15.3,10.5,1.2,51.5,0.4
3347,GM0274 ,2023HJ01,14.1,8.8,0.9,56.5,0.4
3348,GM0274 ,2023HJ02,14.2,7.4,0.8,43.2,0.4
3349,GM0274 ,2023JJ00,16.8,7.5,1.0,47.1,0.4
3350,GM0274 ,2024HJ01,14.3,8.7,0.9,60.9,0.3
3351,GM0274 ,2024HJ02,14.3,9.1,1.0,62.7,0.3
3352,GM0274 ,2024JJ00,16.9,8.7,1.0,65.4,0.3
3353,GM0274 ,2025HJ01,13.8,7.3,1.0,50.0,0.3
3354,GM0339 ,2021HJ01,7.0,8.2,0.6,,
3355,GM0339 ,2021HJ02,7.0,10.3,0.6,,
3356,GM0339 ,2021JJ00,8.8,9.0,0.8,,
3357,GM0339 ,2022HJ01,6.7,9.6,,,
3358,GM0339 ,2022HJ02,8.2,8.7,,,
3359,GM0339 ,2022JJ00,9.1,8.6,,,
3360,GM0339 ,2023HJ01,7.8,7.1,,,
3361,GM0339 ,2023HJ02,9.3,8.3,,,
3362,GM0339 ,2023JJ00,10.4,8.1,,,
3363,GM0339 ,2024HJ01,9.2,11.4,,,
3364,GM0339 ,2024HJ02,9.1,12.3,0.6,,
3365,GM0339 ,2024JJ00,10.9,10.9,0.7,,
3366,GM0339 ,2025HJ01,8.3,9.4,,,
3367,GM1667 ,2021HJ01,8.9,7.7,1.0,37.0,
3368,GM1667 ,2021HJ02,9.2,7.4,1.1,33.3,
3369,GM1667 ,2021JJ00,10.7,7.4,1.4,31.6,
3370,GM1667 ,2022HJ01,7.7,5.9,1.0,,
3371,GM1667 ,2022HJ02,8.5,6.2,0.9,,
3372,GM1667 ,2022JJ00,9.8,6.1,1.1,,
3373,GM1667 ,2023HJ01,8.2,5.9,0.7,,
3374,GM1667 ,2023HJ02,8.6,4.3,0.7,,
3375,GM1667 ,2023JJ00,10.3,5.0,0.8,,
3376,GM1667 ,2024HJ01,9.3,4.8,1.1,27.6,
3377,GM1667 ,2024HJ02,10.6,4.6,1.1,27.6,
3378,GM1667 ,2024JJ00,12.2,4.3,1.2,29.0,
3379,GM1667 ,2025HJ01,11.7,4.5,0.9,36.0,
3380,GM0275 ,2021HJ01,12.7,12.1,1.5,59.1,0.3
3381,GM0275 ,2021HJ02,11.9,12.2,1.4,55.1,0.3
3382,GM0275 ,2021JJ00,15.0,11.1,1.6,55.8,0.3
3383,GM0275 ,2022HJ01,12.9,10.8,1.4,46.2,0.2
3384,GM0275 ,2022HJ02,12.7,11.9,1.4,47.2,0.3
3385,GM0275 ,2022JJ00,15.0,10.8,1.6,48.7,0.3
3386,GM0275 ,2023HJ01,13.2,11.3,1.3,48.4,0.3
3387,GM0275 ,2023HJ02,13.5,12.3,1.2,53.9,0.3
3388,GM0275 ,2023JJ00,15.5,11.5,1.4,50.5,0.4
3389,GM0275 ,2024HJ01,13.2,12.2,1.2,58.6,0.3
3390,GM0275 ,2024HJ02,12.6,11.8,1.1,54.5,0.2
3391,GM0275 ,2024JJ00,14.8,10.8,1.2,54.4,0.3
3392,GM0275 ,2025HJ01,12.2,11.5,1.2,49.4,0.2
3393,GM0340 ,2021HJ01,8.4,9.4,0.7,60.7,
3394,GM0340 ,2021HJ02,8.7,10.2,0.7,70.0,
3395,GM0340 ,2021JJ00,10.2,9.5,0.7,65.6,
3396,GM0340 ,2022HJ01,8.0,9.3,0.5,69.6,
3397,GM0340 ,2022HJ02,8.0,10.3,0.6,68.0,
3398,GM0340 ,2022JJ00,9.4,9.2,0.6,61.5,
3399,GM0340 ,2023HJ01,8.9,9.8,0.7,62.1,
3400,GM0340 ,2023HJ02,10.4,8.4,0.7,60.7,
3401,GM0340 ,2023JJ00,11.4,7.8,0.7,63.3,
3402,GM0340 ,2024HJ01,11.0,9.2,0.8,60.6,
3403,GM0340 ,2024HJ02,11.0,8.5,0.7,61.3,
3404,GM0340 ,2024JJ00,13.1,8.0,0.8,61.8,
3405,GM0340 ,2025HJ01,10.6,8.9,0.8,64.5,
3406,GM0597 ,2021HJ01,8.3,13.1,1.0,57.6,0.5
3407,GM0597 ,2021HJ02,9.1,12.8,1.0,60.0,0.5
3408,GM0597 ,2021JJ00,10.4,11.8,1.1,60.9,0.5
3409,GM0597 ,2022HJ01,9.0,10.0,0.8,57.3,0.4
3410,GM0597 ,2022HJ02,9.3,11.7,0.9,51.8,0.4
3411,GM0597 ,2022JJ00,11.0,10.2,1.0,51.6,0.5
3412,GM0597 ,2023HJ01,9.5,10.0,0.9,51.9,0.5
3413,GM0597 ,2023HJ02,9.9,11.4,0.9,59.5,0.4
3414,GM0597 ,2023JJ00,11.5,10.6,1.1,52.5,0.5
3415,GM0597 ,2024HJ01,10.6,8.5,0.8,52.0,0.4
3416,GM0597 ,2024HJ02,11.1,7.5,0.8,42.9,0.6
3417,GM0597 ,2024JJ00,12.6,7.7,0.9,47.6,0.6
3418,GM0597 ,2025HJ01,11.4,6.2,0.9,42.9,0.5
3419,GM1742 ,2021HJ01,10.8,11.2,1.0,68.2,0.2
3420,GM1742 ,2021HJ02,11.2,10.1,0.9,64.6,0.2
3421,GM1742 ,2021JJ00,12.7,9.9,1.0,65.2,0.2
3422,GM1742 ,2022HJ01,11.1,8.3,0.6,55.2,
3423,GM1742 ,2022HJ02,11.1,8.4,0.7,56.7,
3424,GM1742 ,2022JJ00,12.8,8.0,0.7,60.6,
3425,GM1742 ,2023HJ01,10.5,8.7,0.6,61.4,
3426,GM1742 ,2023HJ02,9.9,9.8,0.7,64.5,
3427,GM1742 ,2023JJ00,11.9,8.6,0.8,62.3,
3428,GM1742 ,2024HJ01,10.1,8.6,0.7,60.9,0.1
3429,GM1742 ,2024HJ02,9.9,9.7,0.8,61.4,0.1
3430,GM1742 ,2024JJ00,11.4,8.8,0.8,63.8,0.1
3431,GM1742 ,2025HJ01,10.2,8.1,0.7,51.7,0.1
3432,GM0603 ,2021HJ01,10.4,8.0,0.8,43.4,0.3
3433,GM0603 ,2021HJ02,10.8,7.6,0.9,29.6,0.3
3434,GM0603 ,2021JJ00,12.7,7.1,1.0,34.9,0.3
3435,GM0603 ,2022HJ01,11.2,5.9,0.8,31.6,0.4
3436,GM0603 ,2022HJ02,11.2,6.7,0.8,31.9,0.4
3437,GM0603 ,2022JJ00,13.4,6.4,0.9,31.4,0.5
3438,GM0603 ,2023HJ01,11.3,5.9,0.8,37.4,0.4
3439,GM0603 ,2023HJ02,11.7,6.2,0.8,40.2,0.4
3440,GM0603 ,2023JJ00,13.9,6.2,0.9,40.2,0.5
3441,GM0603 ,2024HJ01,11.4,5.5,0.7,48.1,0.3
3442,GM0603 ,2024HJ02,11.2,5.4,0.7,36.7,0.3
3443,GM0603 ,2024JJ00,13.6,5.1,0.8,41.9,0.3
3444,GM0603 ,2025HJ01,10.8,5.1,0.6,33.3,0.4
3445,GM1669 ,2021HJ01,13.5,10.4,1.2,64.9,
3446,GM1669 ,2021HJ02,13.3,11.3,1.1,61.8,
3447,GM1669 ,2021JJ00,16.2,9.3,1.2,60.5,
3448,GM1669 ,2022HJ01,12.5,9.2,1.0,50.0,
3449,GM1669 ,2022HJ02,12.4,8.5,0.9,41.4,
3450,GM1669 ,2022JJ00,14.5,8.4,1.0,46.9,
3451,GM1669 ,2023HJ01,13.2,9.5,1.2,51.3,
3452,GM1669 ,2023HJ02,13.9,9.2,1.4,34.8,
3453,GM1669 ,2023JJ00,15.7,8.4,1.4,37.0,
3454,GM1669 ,2024HJ01,15.3,8.2,1.6,38.0,
3455,GM1669 ,2024HJ02,14.3,8.3,1.4,31.1,
3456,GM1669 ,2024JJ00,16.7,7.7,1.6,36.0,
3457,GM1669 ,2025HJ01,14.4,8.5,1.4,39.1,
3458,GM0957 ,2021HJ01,13.3,8.8,1.7,38.7,0.3
3459,GM0957 ,2021HJ02,13.1,9.7,1.6,42.9,0.3
3460,GM0957 ,2021JJ00,15.7,9.1,1.9,43.2,0.3
3461,GM0957 ,2022HJ01,13.2,10.5,1.6,45.2,0.3
3462,GM0957 ,2022HJ02,13.1,10.2,1.5,45.9,0.4
3463,GM0957 ,2022JJ00,15.5,9.9,1.8,45.0,0.4
3464,GM0957 ,2023HJ01,12.9,10.8,1.4,57.0,0.4
3465,GM0957 ,2023HJ02,13.5,10.2,1.3,54.0,0.4
3466,GM0957 ,2023JJ00,15.5,9.6,1.5,56.3,0.5
3467,GM0957 ,2024HJ01,13.8,8.5,1.3,51.1,0.5
3468,GM0957 ,2024HJ02,14.3,8.1,1.2,45.3,0.5
3469,GM0957 ,2024JJ00,16.4,7.3,1.3,48.2,0.6
3470,GM0957 ,2025HJ01,15.1,6.4,1.2,40.8,0.6
3471,GM0736 ,2021HJ01,7.7,9.3,1.0,48.8,0.1
3472,GM0736 ,2021HJ02,7.6,8.7,0.8,51.4,0.1
3473,GM0736 ,2021JJ00,9.4,8.3,1.0,47.7,0.2
3474,GM0736 ,2022HJ01,7.9,6.7,0.8,43.1,
3475,GM0736 ,2022HJ02,8.5,6.0,0.8,33.8,
3476,GM0736 ,2022JJ00,9.9,6.0,0.9,39.7,
3477,GM0736 ,2023HJ01,8.6,7.2,0.8,37.7,
3478,GM0736 ,2023HJ02,8.7,7.5,0.8,37.0,
3479,GM0736 ,2023JJ00,10.7,6.7,0.9,38.8,
3480,GM0736 ,2024HJ01,8.7,8.1,0.8,45.2,
3481,GM0736 ,2024HJ02,8.8,8.3,0.8,49.3,
3482,GM0736 ,2024JJ00,10.6,7.3,0.9,48.1,0.2
3483,GM0736 ,2025HJ01,8.5,7.5,0.7,53.3,0.2
3484,GM1674 ,2021HJ01,12.2,8.1,1.0,51.4,0.3
3485,GM1674 ,2021HJ02,12.8,8.4,1.1,49.3,0.2
3486,GM1674 ,2021JJ00,14.5,8.0,1.2,49.1,0.4
3487,GM1674 ,2022HJ01,13.0,7.4,1.2,41.1,0.3
3488,GM1674 ,2022HJ02,12.6,8.1,1.1,43.0,0.3
3489,GM1674 ,2022JJ00,15.1,7.2,1.3,42.0,0.3
3490,GM1674 ,2023HJ01,12.9,8.8,1.2,37.6,0.3
3491,GM1674 ,2023HJ02,12.8,9.2,1.1,42.0,0.2
3492,GM1674 ,2023JJ00,15.6,8.3,1.3,38.2,0.3
3493,GM1674 ,2024HJ01,12.6,7.9,1.2,39.2,0.3
3494,GM1674 ,2024HJ02,12.3,8.7,1.2,41.7,0.3
3495,GM1674 ,2024JJ00,14.6,8.2,1.4,41.1,0.3
3496,GM1674 ,2025HJ01,11.7,8.0,1.1,40.1,0.3
3497,GM0599 ,2021HJ01,7.4,14.6,1.4,44.7,0.7
3498,GM0599 ,2021HJ02,7.2,15.3,1.3,47.4,0.6
3499,GM0599 ,2021JJ00,8.8,13.5,1.5,44.8,0.8
3500,GM0599 ,2022HJ01,7.3,16.0,1.4,47.9,0.6
3501,GM0599 ,2022HJ02,8.1,14.8,1.3,48.9,0.6
3502,GM0599 ,2022JJ00,9.4,13.8,1.5,47.2,0.7
3503,GM0599 ,2023HJ01,8.4,14.8,1.3,50.4,0.6
3504,GM0599 ,2023HJ02,8.6,15.1,1.2,51.8,0.6
3505,GM0599 ,2023JJ00,10.1,13.9,1.4,50.4,0.7
3506,GM0599 ,2024HJ01,8.8,13.5,1.2,51.2,0.7
3507,GM0599 ,2024HJ02,9.0,13.5,1.2,51.8,0.7
3508,GM0599 ,2024JJ00,10.6,12.5,1.4,50.8,0.8
3509,GM0599 ,2025HJ01,8.9,11.5,1.1,48.8,0.7
3510,GM0277 ,2021HJ01,8.5,,,,
3511,GM0277 ,2021HJ02,7.2,,,,
3512,GM0277 ,2021JJ00,9.7,,,,
3513,GM0277 ,2022HJ01,8.3,,,,
3514,GM0277 ,2022HJ02,9.5,,,,
3515,GM0277 ,2022JJ00,10.2,,,,
3516,GM0277 ,2023HJ01,9.9,,,,
3517,GM0277 ,2023HJ02,9.6,,,,
3518,GM0277 ,2023JJ00,11.6,,,,
3519,GM0277 ,2024HJ01,12.2,,,,
3520,GM0277 ,2024HJ02,11.5,,,,
3521,GM0277 ,2024JJ00,13.4,,,,
3522,GM0277 ,2025HJ01,11.4,,,,
3523,GM0840 ,2021HJ01,13.2,5.6,1.4,36.5,
3524,GM0840 ,2021HJ02,13.5,7.1,1.3,44.9,
3525,GM0840 ,2021JJ00,15.7,6.1,1.5,39.3,
3526,GM0840 ,2022HJ01,13.6,5.9,1.3,38.3,
3527,GM0840 ,2022HJ02,14.3,5.7,1.3,42.0,
3528,GM0840 ,2022JJ00,16.3,5.4,1.5,44.4,
3529,GM0840 ,2023HJ01,14.2,5.3,1.1,38.1,0.3
3530,GM0840 ,2023HJ02,14.8,4.9,1.0,32.5,
3531,GM0840 ,2023JJ00,16.9,4.5,1.2,33.3,0.3
3532,GM0840 ,2024HJ01,13.5,5.1,1.1,20.0,
3533,GM0840 ,2024HJ02,14.0,4.9,1.2,21.3,
3534,GM0840 ,2024JJ00,16.0,4.6,1.4,18.5,
3535,GM0840 ,2025HJ01,13.5,6.1,1.4,27.8,
3536,GM0441 ,2021HJ01,10.1,9.1,0.9,43.6,
3537,GM0441 ,2021HJ02,9.8,9.8,1.0,48.2,0.1
3538,GM0441 ,2021JJ00,11.9,8.8,1.0,46.6,0.2
3539,GM0441 ,2022HJ01,10.2,9.4,0.9,47.5,0.2
3540,GM0441 ,2022HJ02,9.8,9.3,0.9,41.3,0.3
3541,GM0441 ,2022JJ00,11.9,8.8,1.0,45.5,0.3
3542,GM0441 ,2023HJ01,10.4,7.3,0.9,41.8,0.3
3543,GM0441 ,2023HJ02,10.2,7.4,0.9,38.9,0.3
3544,GM0441 ,2023JJ00,12.2,7.3,1.0,42.9,0.3
3545,GM0441 ,2024HJ01,10.4,7.0,0.8,39.1,0.2
3546,GM0441 ,2024HJ02,10.2,7.8,0.8,46.4,0.3
3547,GM0441 ,2024JJ00,12.4,7.5,1.0,44.6,0.3
3548,GM0441 ,2025HJ01,10.0,5.3,0.8,32.4,0.3
3549,GM0279 ,2021HJ01,9.0,11.1,0.8,52.6,
3550,GM0279 ,2021HJ02,8.9,11.8,1.0,40.9,
3551,GM0279 ,2021JJ00,10.5,10.4,1.0,43.5,
3552,GM0279 ,2022HJ01,9.5,12.1,1.0,43.5,
3553,GM0279 ,2022HJ02,10.0,10.7,0.7,,
3554,GM0279 ,2022JJ00,11.2,9.9,0.9,40.0,
3555,GM0279 ,2023HJ01,9.1,9.3,0.6,57.1,
3556,GM0279 ,2023HJ02,9.7,9.1,0.5,,
3557,GM0279 ,2023JJ00,11.2,8.6,0.6,57.1,
3558,GM0279 ,2024HJ01,10.2,9.6,,,
3559,GM0279 ,2024HJ02,10.4,9.3,,,
3560,GM0279 ,2024JJ00,12.5,8.2,0.3,,
3561,GM0279 ,2025HJ01,10.9,9.5,0.3,,
3562,GM0606 ,2021HJ01,5.9,15.6,1.2,46.3,0.5
3563,GM0606 ,2021HJ02,6.1,16.1,1.2,48.6,0.6
3564,GM0606 ,2021JJ00,7.2,15.1,1.3,48.2,0.7
3565,GM0606 ,2022HJ01,6.3,16.1,1.1,54.9,0.5
3566,GM0606 ,2022HJ02,6.4,16.3,1.0,54.5,0.6
3567,GM0606 ,2022JJ00,7.5,15.5,1.3,52.3,0.7
3568,GM0606 ,2023HJ01,5.9,16.3,0.9,61.8,0.6
3569,GM0606 ,2023HJ02,5.8,16.2,0.9,57.0,0.6
3570,GM0606 ,2023JJ00,7.1,15.1,1.0,59.0,0.7
3571,GM0606 ,2024HJ01,8.6,9.4,0.9,44.9,0.7
3572,GM0606 ,2024HJ02,8.8,9.2,0.9,46.4,0.8
3573,GM0606 ,2024JJ00,10.5,8.5,1.1,44.5,0.9
3574,GM0606 ,2025HJ01,9.3,7.3,0.8,42.7,0.8
3575,GM0088 ,2021HJ01,23.9,,,,
3576,GM0088 ,2021HJ02,24.8,,,,
3577,GM0088 ,2021JJ00,26.5,,,,
3578,GM0088 ,2022HJ01,10.5,,,,
3579,GM0088 ,2022HJ02,8.8,,,,
3580,GM0088 ,2022JJ00,12.3,,,,
3581,GM0088 ,2023HJ01,8.1,,,,
3582,GM0088 ,2023HJ02,7.2,,,,
3583,GM0088 ,2023JJ00,8.1,,,,
3584,GM0088 ,2024HJ01,9.3,,,,
3585,GM0088 ,2024HJ02,13.0,,,,
3586,GM0088 ,2024JJ00,13.0,,,,
3587,GM0088 ,2025HJ01,12.6,,,,
3588,GM1676 ,2021HJ01,10.5,12.8,1.0,58.3,0.3
3589,GM1676 ,2021HJ02,10.1,11.7,1.2,45.7,0.3
3590,GM1676 ,2021JJ00,12.5,11.4,1.3,53.4,0.4
3591,GM1676 ,2022HJ01,10.4,9.7,1.2,43.3,0.4
3592,GM1676 ,2022HJ02,10.3,9.3,1.2,40.8,0.2
3593,GM1676 ,2022JJ00,12.3,8.5,1.2,40.8,0.3
3594,GM1676 ,2023HJ01,11.3,9.2,1.1,46.8,0.2
3595,GM1676 ,2023HJ02,11.5,10.5,1.2,50.7,0.3
3596,GM1676 ,2023JJ00,13.6,9.1,1.3,46.7,0.3
3597,GM1676 ,2024HJ01,11.5,9.5,1.1,56.7,0.2
3598,GM1676 ,2024HJ02,11.7,8.7,1.1,53.7,0.2
3599,GM1676 ,2024JJ00,13.5,8.8,1.3,50.6,0.2
3600,GM1676 ,2025HJ01,12.2,8.3,1.1,50.8,0.3
3601,GM0965 ,2021HJ01,10.8,20.0,1.7,65.5,
3602,GM0965 ,2021HJ02,10.9,21.5,1.6,70.4,
3603,GM0965 ,2021JJ00,13.0,19.0,2.0,60.6,
3604,GM0965 ,2022HJ01,11.1,14.5,1.1,52.9,
3605,GM0965 ,2022HJ02,11.6,18.8,1.2,68.4,
3606,GM0965 ,2022JJ00,13.2,17.8,1.4,60.9,
3607,GM0965 ,2023HJ01,12.0,14.6,1.3,66.7,
3608,GM0965 ,2023HJ02,12.1,15.5,1.3,65.0,
3609,GM0965 ,2023JJ00,13.9,13.6,1.3,60.0,
3610,GM0965 ,2024HJ01,12.2,11.5,1.0,66.7,
3611,GM0965 ,2024HJ02,12.4,11.8,1.1,61.1,
3612,GM0965 ,2024JJ00,14.1,11.3,1.1,61.1,
3613,GM0965 ,2025HJ01,10.9,11.0,1.1,55.6,
3614,GM1702 ,2021HJ01,8.8,6.0,0.6,,
3615,GM1702 ,2021HJ02,7.8,7.3,0.4,,
3616,GM1702 ,2021JJ00,9.9,6.8,0.8,,
3617,GM1702 ,2022HJ01,,,,,
3618,GM1702 ,2022HJ02,,,,,
3619,GM1702 ,2022JJ00,,,,,
3620,GM1702 ,2023HJ01,,,,,
3621,GM1702 ,2023HJ02,,,,,
3622,GM1702 ,2023JJ00,,,,,
3623,GM1702 ,2024HJ01,,,,,
3624,GM1702 ,2024HJ02,,,,,
3625,GM1702 ,2024JJ00,,,,,
3626,GM1702 ,2025HJ01,,,,,
3627,GM0845 ,2021HJ01,8.6,7.8,0.6,29.7,
3628,GM0845 ,2021HJ02,8.1,9.2,0.6,33.3,
3629,GM0845 ,2021JJ00,9.8,8.3,0.7,34.1,
3630,GM0845 ,2022HJ01,8.3,8.0,0.5,40.7,
3631,GM0845 ,2022HJ02,8.5,6.6,0.4,,
3632,GM0845 ,2022JJ00,10.2,6.5,0.5,29.0,
3633,GM0845 ,2023HJ01,9.1,5.9,0.6,22.9,
3634,GM0845 ,2023HJ02,8.6,5.4,0.6,25.7,
3635,GM0845 ,2023JJ00,10.7,5.9,0.6,26.3,
3636,GM0845 ,2024HJ01,9.3,6.7,0.6,42.1,
3637,GM0845 ,2024HJ02,9.5,6.0,0.5,34.4,
3638,GM0845 ,2024JJ00,11.4,6.2,0.7,38.5,
3639,GM0845 ,2025HJ01,9.5,5.7,0.6,25.7,
3640,GM1883 ,2021HJ01,15.8,13.5,1.6,56.4,0.5
3641,GM1883 ,2021HJ02,16.0,13.7,1.5,61.8,0.6
3642,GM1883 ,2021JJ00,18.4,13.2,1.8,59.3,0.6
3643,GM1883 ,2022HJ01,16.2,12.7,1.6,58.7,0.6
3644,GM1883 ,2022HJ02,16.0,13.0,1.5,60.1,0.5
3645,GM1883 ,2022JJ00,18.8,12.5,1.8,58.9,0.6
3646,GM1883 ,2023HJ01,15.9,11.1,1.3,53.8,0.4
3647,GM1883 ,2023HJ02,15.7,10.8,1.3,53.3,0.4
3648,GM1883 ,2023JJ00,18.3,10.5,1.4,53.5,0.5
3649,GM1883 ,2024HJ01,15.6,10.2,1.1,58.2,0.4
3650,GM1883 ,2024HJ02,15.8,10.0,1.2,55.8,0.4
3651,GM1883 ,2024JJ00,18.3,9.5,1.2,55.8,0.5
3652,GM1883 ,2025HJ01,15.7,9.4,1.3,52.0,0.4
3653,GM0610 ,2021HJ01,13.4,10.8,2.2,45.4,
3654,GM0610 ,2021HJ02,13.4,10.5,2.1,42.6,
3655,GM0610 ,2021JJ00,16.4,9.9,2.5,43.1,
3656,GM0610 ,2022HJ01,13.9,10.3,2.0,44.1,
3657,GM0610 ,2022HJ02,14.1,9.3,1.6,46.1,
3658,GM0610 ,2022JJ00,16.6,9.2,2.1,43.0,
3659,GM0610 ,2023HJ01,14.4,8.7,1.6,45.5,
3660,GM0610 ,2023HJ02,13.6,9.1,1.4,54.5,
3661,GM0610 ,2023JJ00,16.9,8.6,1.7,50.5,
3662,GM0610 ,2024HJ01,9.2,10.7,1.1,44.1,
3663,GM0610 ,2024HJ02,9.7,11.1,1.0,49.1,
3664,GM0610 ,2024JJ00,11.1,9.6,1.1,45.3,
3665,GM0610 ,2025HJ01,9.8,10.1,0.9,53.1,
3666,GM1714 ,2021HJ01,11.0,13.8,1.3,53.3,
3667,GM1714 ,2021HJ02,11.4,11.4,1.2,41.5,
3668,GM1714 ,2021JJ00,12.9,11.2,1.3,48.9,
3669,GM1714 ,2022HJ01,15.1,8.5,1.4,55.1,
3670,GM1714 ,2022HJ02,16.1,9.6,1.6,47.4,
3671,GM1714 ,2022JJ00,17.9,8.1,1.7,49.2,
3672,GM1714 ,2023HJ01,15.4,8.7,1.8,38.1,
3673,GM1714 ,2023HJ02,14.3,9.7,1.9,34.3,0.4
3674,GM1714 ,2023JJ00,17.4,8.5,2.0,36.2,0.4
3675,GM1714 ,2024HJ01,14.5,8.6,1.6,35.7,
3676,GM1714 ,2024HJ02,14.3,8.4,1.3,40.4,0.4
3677,GM1714 ,2024JJ00,17.4,8.1,1.7,37.3,0.4
3678,GM1714 ,2025HJ01,15.3,8.4,0.9,38.7,0.4
3679,GM0090 ,2021HJ01,13.1,15.5,1.9,54.5,0.5
3680,GM0090 ,2021HJ02,13.1,15.2,1.9,53.7,0.5
3681,GM0090 ,2021JJ00,15.3,14.7,2.1,58.3,0.6
3682,GM0090 ,2022HJ01,13.1,14.9,1.9,55.1,0.5
3683,GM0090 ,2022HJ02,13.4,15.0,1.9,53.6,0.5
3684,GM0090 ,2022JJ00,15.5,14.1,2.1,53.9,0.6
3685,GM0090 ,2023HJ01,13.1,13.5,1.9,49.3,0.5
3686,GM0090 ,2023HJ02,12.8,14.0,1.9,46.8,0.5
3687,GM0090 ,2023JJ00,15.5,13.1,2.0,48.9,0.6
3688,GM0090 ,2024HJ01,13.2,13.4,1.9,49.8,0.5
3689,GM0090 ,2024HJ02,13.1,13.0,1.9,48.0,0.5
3690,GM0090 ,2024JJ00,15.5,12.8,2.1,49.8,0.6
3691,GM0090 ,2025HJ01,13.0,12.9,1.8,46.1,0.5
3692,GM0342 ,2021HJ01,10.7,8.3,1.0,40.7,0.2
3693,GM0342 ,2021HJ02,10.9,7.4,0.9,36.8,0.2
3694,GM0342 ,2021JJ00,12.8,7.5,1.1,40.4,0.2
3695,GM0342 ,2022HJ01,11.7,7.1,0.9,42.9,0.2
3696,GM0342 ,2022HJ02,12.0,6.8,0.8,44.9,0.1
3697,GM0342 ,2022JJ00,13.7,6.6,1.0,41.7,0.2
3698,GM0342 ,2023HJ01,12.4,6.3,0.8,46.6,
3699,GM0342 ,2023HJ02,12.3,6.0,0.7,44.3,0.2
3700,GM0342 ,2023JJ00,14.2,5.7,0.8,40.3,0.2
3701,GM0342 ,2024HJ01,11.5,4.8,0.5,46.9,0.2
3702,GM0342 ,2024HJ02,11.5,6.1,0.5,57.1,0.2
3703,GM0342 ,2024JJ00,13.4,5.4,0.6,50.0,0.3
3704,GM0342 ,2025HJ01,10.5,6.3,0.6,55.6,0.2
3705,GM0847 ,2021HJ01,8.6,4.1,0.5,,
3706,GM0847 ,2021HJ02,8.0,4.0,0.6,,
3707,GM0847 ,2021JJ00,10.1,3.7,0.7,,
3708,GM0847 ,2022HJ01,7.4,4.2,0.6,,
3709,GM0847 ,2022HJ02,7.9,4.0,0.4,,
3710,GM0847 ,2022JJ00,9.3,4.0,0.6,,
