ID,Woningkenmerken,GebruiksOppervlakteklasse,BewonersklasseWoningen,Percentielen,Perioden,ElektriciteitsleveringenOpenbareNet_1
2376,ZW25806,A025407,A043072,A043068,2012JJ00,1485.0
2377,ZW25806,A025407,A043072,A043068,2013JJ00,1456.5
2378,ZW25806,A025407,A043072,A043068,2014JJ00,1422.0
2379,ZW25806,A025407,A043072,A043068,2015JJ00,1450.5
2380,ZW25806,A025407,A043072,A043068,2016JJ00,1415.5
2381,ZW25806,A025407,A043072,A043068,2017JJ00,1394.0
2382,ZW25806,A025407,A043072,A043068,2018JJ00,1384.0
2383,ZW25806,A025407,A043072,A043068,2019JJ00,1357.5
2384,ZW25806,A025407,A043072,A043069,2012JJ00,2006.0
2385,ZW25806,A025407,A043072,A043069,2013JJ00,1994.0
2386,ZW25806,A025407,A043072,A043069,2014JJ00,1938.0
2387,ZW25806,A025407,A043072,A043069,2015JJ00,1960.0
2388,ZW25806,A025407,A043072,A043069,2016JJ00,1965.0
2389,ZW25806,A025407,A043072,A043069,2017JJ00,1895.0
2390,ZW25806,A025407,A043072,A043069,2018JJ00,1924.0
2391,ZW25806,A025407,A043072,A043069,2019JJ00,1880.0
2392,ZW25806,A025407,A043072,A043070,2012JJ00,2903.0
2393,ZW25806,A025407,A043072,A043070,2013JJ00,2949.0
2394,ZW25806,A025407,A043072,A043070,2014JJ00,2919.0
2395,ZW25806,A025407,A043072,A043070,2015JJ00,2871.0
2396,ZW25806,A025407,A043072,A043070,2016JJ00,2762.0
2397,ZW25806,A025407,A043072,A043070,2017JJ00,2740.0
2398,ZW25806,A025407,A043072,A043070,2018JJ00,2782.0
2399,ZW25806,A025407,A043072,A043070,2019JJ00,2734.0
2400,ZW25806,A025407,A043073,A043830,2012JJ00,1345.5
2401,ZW25806,A025407,A043073,A043830,2013JJ00,1409.3
2402,ZW25806,A025407,A043073,A043830,2014JJ00,1363.2
2403,ZW25806,A025407,A043073,A043830,2015JJ00,1395.1
2404,ZW25806,A025407,A043073,A043830,2016JJ00,1320.5
2405,ZW25806,A025407,A043073,A043830,2017JJ00,1300.0
2406,ZW25806,A025407,A043073,A043830,2018JJ00,1248.0
2407,ZW25806,A025407,A043073,A043830,2019JJ00,1188.7
2408,ZW25806,A025407,A043073,A043066,2012JJ00,610.5
2409,ZW25806,A025407,A043073,A043066,2013JJ00,597.5
2410,ZW25806,A025407,A043073,A043066,2014JJ00,591.5
2411,ZW25806,A025407,A043073,A043066,2015JJ00,673.5
2412,ZW25806,A025407,A043073,A043066,2016JJ00,620.5
2413,ZW25806,A025407,A043073,A043066,2017JJ00,611.0
2414,ZW25806,A025407,A043073,A043066,2018JJ00,519.0
2415,ZW25806,A025407,A043073,A043066,2019JJ00,551.5
2416,ZW25806,A025407,A043073,A043067,2012JJ00,932.8
2417,ZW25806,A025407,A043073,A043067,2013JJ00,963.5
2418,ZW25806,A025407,A043073,A043067,2014JJ00,947.0
2419,ZW25806,A025407,A043073,A043067,2015JJ00,975.0
2420,ZW25806,A025407,A043073,A043067,2016JJ00,896.0
2421,ZW25806,A025407,A043073,A043067,2017JJ00,898.5
2422,ZW25806,A025407,A043073,A043067,2018JJ00,848.0
2423,ZW25806,A025407,A043073,A043067,2019JJ00,844.0
2424,ZW25806,A025407,A043073,A043068,2012JJ00,1266.0
2425,ZW25806,A025407,A043073,A043068,2013JJ00,1347.0
2426,ZW25806,A025407,A043073,A043068,2014JJ00,1293.5
2427,ZW25806,A025407,A043073,A043068,2015JJ00,1308.3
2428,ZW25806,A025407,A043073,A043068,2016JJ00,1252.5
2429,ZW25806,A025407,A043073,A043068,2017JJ00,1236.5
2430,ZW25806,A025407,A043073,A043068,2018JJ00,1183.0
2431,ZW25806,A025407,A043073,A043068,2019JJ00,1135.0
2432,ZW25806,A025407,A043073,A043069,2012JJ00,1724.8
2433,ZW25806,A025407,A043073,A043069,2013JJ00,1797.5
2434,ZW25806,A025407,A043073,A043069,2014JJ00,1743.5
2435,ZW25806,A025407,A043073,A043069,2015JJ00,1763.5
2436,ZW25806,A025407,A043073,A043069,2016JJ00,1673.5
2437,ZW25806,A025407,A043073,A043069,2017JJ00,1624.3
2438,ZW25806,A025407,A043073,A043069,2018JJ00,1588.0
2439,ZW25806,A025407,A043073,A043069,2019JJ00,1489.0
2440,ZW25806,A025407,A043073,A043070,2012JJ00,2340.0
2441,ZW25806,A025407,A043073,A043070,2013JJ00,2441.0
2442,ZW25806,A025407,A043073,A043070,2014JJ00,2334.5
2443,ZW25806,A025407,A043073,A043070,2015JJ00,2364.0
2444,ZW25806,A025407,A043073,A043070,2016JJ00,2277.0
2445,ZW25806,A025407,A043073,A043070,2017JJ00,2226.5
2446,ZW25806,A025407,A043073,A043070,2018JJ00,2193.0
2447,ZW25806,A025407,A043073,A043070,2019JJ00,2061.5
2448,ZW25806,A025407,A043074,A043830,2012JJ00,1208.0
2449,ZW25806,A025407,A043074,A043830,2013JJ00,1201.5
2450,ZW25806,A025407,A043074,A043830,2014JJ00,1151.0
2451,ZW25806,A025407,A043074,A043830,2015JJ00,1119.9
2452,ZW25806,A025407,A043074,A043830,2016JJ00,1121.5
2453,ZW25806,A025407,A043074,A043830,2017JJ00,1083.6
2454,ZW25806,A025407,A043074,A043830,2018JJ00,1007.0
2455,ZW25806,A025407,A043074,A043830,2019JJ00,1009.4
2456,ZW25806,A025407,A043074,A043066,2012JJ00,546.0
2457,ZW25806,A025407,A043074,A043066,2013JJ00,644.5
2458,ZW25806,A025407,A043074,A043066,2014JJ00,525.3
2459,ZW25806,A025407,A043074,A043066,2015JJ00,596.0
2460,ZW25806,A025407,A043074,A043066,2016JJ00,526.0
2461,ZW25806,A025407,A043074,A043066,2017JJ00,457.3
2462,ZW25806,A025407,A043074,A043066,2018JJ00,387.0
2463,ZW25806,A025407,A043074,A043066,2019JJ00,451.0
2464,ZW25806,A025407,A043074,A043067,2012JJ00,878.0
2465,ZW25806,A025407,A043074,A043067,2013JJ00,878.5
2466,ZW25806,A025407,A043074,A043067,2014JJ00,818.3
2467,ZW25806,A025407,A043074,A043067,2015JJ00,841.7
2468,ZW25806,A025407,A043074,A043067,2016JJ00,811.3
2469,ZW25806,A025407,A043074,A043067,2017JJ00,779.8
2470,ZW25806,A025407,A043074,A043067,2018JJ00,681.0
2471,ZW25806,A025407,A043074,A043067,2019JJ00,739.0
2472,ZW25806,A025407,A043074,A043068,2012JJ00,1202.7
2473,ZW25806,A025407,A043074,A043068,2013JJ00,1167.2
2474,ZW25806,A025407,A043074,A043068,2014JJ00,1116.3
2475,ZW25806,A025407,A043074,A043068,2015JJ00,1064.0
2476,ZW25806,A025407,A043074,A043068,2016JJ00,1107.7
2477,ZW25806,A025407,A043074,A043068,2017JJ00,1037.7
2478,ZW25806,A025407,A043074,A043068,2018JJ00,979.0
2479,ZW25806,A025407,A043074,A043068,2019JJ00,962.3
2480,ZW25806,A025407,A043074,A043069,2012JJ00,1487.7
2481,ZW25806,A025407,A043074,A043069,2013JJ00,1488.7
2482,ZW25806,A025407,A043074,A043069,2014JJ00,1466.0
2483,ZW25806,A025407,A043074,A043069,2015JJ00,1342.0
2484,ZW25806,A025407,A043074,A043069,2016JJ00,1394.3
2485,ZW25806,A025407,A043074,A043069,2017JJ00,1353.7
2486,ZW25806,A025407,A043074,A043069,2018JJ00,1282.0
2487,ZW25806,A025407,A043074,A043069,2019JJ00,1265.0
2488,ZW25806,A025407,A043074,A043070,2012JJ00,2023.7
2489,ZW25806,A025407,A043074,A043070,2013JJ00,1985.3
2490,ZW25806,A025407,A043074,A043070,2014JJ00,1878.7
2491,ZW25806,A025407,A043074,A043070,2015JJ00,1761.7
2492,ZW25806,A025407,A043074,A043070,2016JJ00,1815.7
2493,ZW25806,A025407,A043074,A043070,2017JJ00,1795.0
2494,ZW25806,A025407,A043074,A043070,2018JJ00,1736.0
2495,ZW25806,A025407,A043074,A043070,2019JJ00,1673.0
2496,ZW25806,A025407,A043075,A043830,2012JJ00,1074.4
2497,ZW25806,A025407,A043075,A043830,2013JJ00,1083.7
2498,ZW25806,A025407,A043075,A043830,2014JJ00,1062.1
2499,ZW25806,A025407,A043075,A043830,2015JJ00,1020.9
2500,ZW25806,A025407,A043075,A043830,2016JJ00,1022.1
2501,ZW25806,A025407,A043075,A043830,2017JJ00,1012.8
2502,ZW25806,A025407,A043075,A043830,2018JJ00,981.0
2503,ZW25806,A025407,A043075,A043830,2019JJ00,963.1
2504,ZW25806,A025407,A043075,A043066,2012JJ00,584.3
2505,ZW25806,A025407,A043075,A043066,2013JJ00,597.8
2506,ZW25806,A025407,A043075,A043066,2014JJ00,560.3
2507,ZW25806,A025407,A043075,A043066,2015JJ00,537.3
2508,ZW25806,A025407,A043075,A043066,2016JJ00,509.8
2509,ZW25806,A025407,A043075,A043066,2017JJ00,512.3
2510,ZW25806,A025407,A043075,A043066,2018JJ00,502.0
2511,ZW25806,A025407,A043075,A043066,2019JJ00,501.8
2512,ZW25806,A025407,A043075,A043067,2012JJ00,824.5
2513,ZW25806,A025407,A043075,A043067,2013JJ00,861.8
2514,ZW25806,A025407,A043075,A043067,2014JJ00,835.8
2515,ZW25806,A025407,A043075,A043067,2015JJ00,804.3
2516,ZW25806,A025407,A043075,A043067,2016JJ00,795.0
2517,ZW25806,A025407,A043075,A043067,2017JJ00,781.0
2518,ZW25806,A025407,A043075,A043067,2018JJ00,773.0
2519,ZW25806,A025407,A043075,A043067,2019JJ00,763.3
2520,ZW25806,A025407,A043075,A043068,2012JJ00,1060.0
2521,ZW25806,A025407,A043075,A043068,2013JJ00,1065.6
2522,ZW25806,A025407,A043075,A043068,2014JJ00,1064.3
2523,ZW25806,A025407,A043075,A043068,2015JJ00,1011.0
2524,ZW25806,A025407,A043075,A043068,2016JJ00,1029.8
2525,ZW25806,A025407,A043075,A043068,2017JJ00,997.8
2526,ZW25806,A025407,A043075,A043068,2018JJ00,958.0
2527,ZW25806,A025407,A043075,A043068,2019JJ00,940.3
2528,ZW25806,A025407,A043075,A043069,2012JJ00,1289.3
2529,ZW25806,A025407,A043075,A043069,2013JJ00,1310.5
2530,ZW25806,A025407,A043075,A043069,2014JJ00,1275.0
2531,ZW25806,A025407,A043075,A043069,2015JJ00,1233.5
2532,ZW25806,A025407,A043075,A043069,2016JJ00,1220.5
2533,ZW25806,A025407,A043075,A043069,2017JJ00,1224.3
2534,ZW25806,A025407,A043075,A043069,2018JJ00,1202.0
2535,ZW25806,A025407,A043075,A043069,2019JJ00,1183.5
2536,ZW25806,A025407,A043075,A043070,2012JJ00,1634.0
2537,ZW25806,A025407,A043075,A043070,2013JJ00,1650.0
2538,ZW25806,A025407,A043075,A043070,2014JJ00,1592.3
2539,ZW25806,A025407,A043075,A043070,2015JJ00,1537.8
2540,ZW25806,A025407,A043075,A043070,2016JJ00,1594.3
2541,ZW25806,A025407,A043075,A043070,2017JJ00,1590.0
2542,ZW25806,A025407,A043075,A043070,2018JJ00,1519.0
2543,ZW25806,A025407,A043075,A043070,2019JJ00,1488.3
2544,ZW25806,A025407,A043076,A043830,2012JJ00,886.7
2545,ZW25806,A025407,A043076,A043830,2013JJ00,850.2
2546,ZW25806,A025407,A043076,A043830,2014JJ00,801.6
2547,ZW25806,A025407,A043076,A043830,2015JJ00,849.7
2548,ZW25806,A025407,A043076,A043830,2016JJ00,826.4
2549,ZW25806,A025407,A043076,A043830,2017JJ00,825.0
2550,ZW25806,A025407,A043076,A043830,2018JJ00,830.0
2551,ZW25806,A025407,A043076,A043830,2019JJ00,748.5
2552,ZW25806,A025407,A043076,A043066,2012JJ00,479.5
2553,ZW25806,A025407,A043076,A043066,2013JJ00,479.6
2554,ZW25806,A025407,A043076,A043066,2014JJ00,420.4
2555,ZW25806,A025407,A043076,A043066,2015JJ00,486.6
2556,ZW25806,A025407,A043076,A043066,2016JJ00,385.2
2557,ZW25806,A025407,A043076,A043066,2017JJ00,340.6
2558,ZW25806,A025407,A043076,A043066,2018JJ00,416.0
2559,ZW25806,A025407,A043076,A043066,2019JJ00,318.8
2560,ZW25806,A025407,A043076,A043067,2012JJ00,698.6
2561,ZW25806,A025407,A043076,A043067,2013JJ00,644.5
2562,ZW25806,A025407,A043076,A043067,2014JJ00,615.0
2563,ZW25806,A025407,A043076,A043067,2015JJ00,690.6
2564,ZW25806,A025407,A043076,A043067,2016JJ00,640.2
2565,ZW25806,A025407,A043076,A043067,2017JJ00,640.8
2566,ZW25806,A025407,A043076,A043067,2018JJ00,638.0
2567,ZW25806,A025407,A043076,A043067,2019JJ00,576.8
2568,ZW25806,A025407,A043076,A043068,2012JJ00,873.7
2569,ZW25806,A025407,A043076,A043068,2013JJ00,847.1
2570,ZW25806,A025407,A043076,A043068,2014JJ00,783.2
2571,ZW25806,A025407,A043076,A043068,2015JJ00,837.6
2572,ZW25806,A025407,A043076,A043068,2016JJ00,778.2
2573,ZW25806,A025407,A043076,A043068,2017JJ00,784.9
2574,ZW25806,A025407,A043076,A043068,2018JJ00,819.0
2575,ZW25806,A025407,A043076,A043068,2019JJ00,732.9
2576,ZW25806,A025407,A043076,A043069,2012JJ00,1055.5
2577,ZW25806,A025407,A043076,A043069,2013JJ00,1015.2
2578,ZW25806,A025407,A043076,A043069,2014JJ00,976.8
2579,ZW25806,A025407,A043076,A043069,2015JJ00,996.2
2580,ZW25806,A025407,A043076,A043069,2016JJ00,1012.4
2581,ZW25806,A025407,A043076,A043069,2017JJ00,1027.8
2582,ZW25806,A025407,A043076,A043069,2018JJ00,1015.0
2583,ZW25806,A025407,A043076,A043069,2019JJ00,887.3
2584,ZW25806,A025407,A043076,A043070,2012JJ00,1328.2
2585,ZW25806,A025407,A043076,A043070,2013JJ00,1312.2
2586,ZW25806,A025407,A043076,A043070,2014JJ00,1257.0
2587,ZW25806,A025407,A043076,A043070,2015JJ00,1228.4
2588,ZW25806,A025407,A043076,A043070,2016JJ00,1287.4
2589,ZW25806,A025407,A043076,A043070,2017JJ00,1359.0
2590,ZW25806,A025407,A043076,A043070,2018JJ00,1285.0
2591,ZW25806,A025407,A043076,A043070,2019JJ00,1127.6
2592,ZW25806,A025408,T001351,A043830,2012JJ00,1448.3
2593,ZW25806,A025408,T001351,A043830,2013JJ00,1449.6
2594,ZW25806,A025408,T001351,A043830,2014JJ00,1400.2
2595,ZW25806,A025408,T001351,A043830,2015JJ00,1384.3
2596,ZW25806,A025408,T001351,A043830,2016JJ00,1362.7
2597,ZW25806,A025408,T001351,A043830,2017JJ00,1347.5
2598,ZW25806,A025408,T001351,A043830,2018JJ00,1333.0
2599,ZW25806,A025408,T001351,A043830,2019JJ00,1297.0
2600,ZW25806,A025408,T001351,A043066,2012JJ00,695.5
2601,ZW25806,A025408,T001351,A043066,2013JJ00,698.0
2602,ZW25806,A025408,T001351,A043066,2014JJ00,672.8
2603,ZW25806,A025408,T001351,A043066,2015JJ00,665.0
2604,ZW25806,A025408,T001351,A043066,2016JJ00,649.0
2605,ZW25806,A025408,T001351,A043066,2017JJ00,634.3
2606,ZW25806,A025408,T001351,A043066,2018JJ00,615.0
2607,ZW25806,A025408,T001351,A043066,2019JJ00,597.7
2608,ZW25806,A025408,T001351,A043067,2012JJ00,1020.0
2609,ZW25806,A025408,T001351,A043067,2013JJ00,1017.0
2610,ZW25806,A025408,T001351,A043067,2014JJ00,982.0
2611,ZW25806,A025408,T001351,A043067,2015JJ00,970.7
2612,ZW25806,A025408,T001351,A043067,2016JJ00,954.5
2613,ZW25806,A025408,T001351,A043067,2017JJ00,940.0
2614,ZW25806,A025408,T001351,A043067,2018JJ00,922.0
2615,ZW25806,A025408,T001351,A043067,2019JJ00,895.0
2616,ZW25806,A025408,T001351,A043068,2012JJ00,1354.0
2617,ZW25806,A025408,T001351,A043068,2013JJ00,1349.1
2618,ZW25806,A025408,T001351,A043068,2014JJ00,1305.0
2619,ZW25806,A025408,T001351,A043068,2015JJ00,1290.0
2620,ZW25806,A025408,T001351,A043068,2016JJ00,1268.0
2621,ZW25806,A025408,T001351,A043068,2017JJ00,1254.5
2622,ZW25806,A025408,T001351,A043068,2018JJ00,1237.0
2623,ZW25806,A025408,T001351,A043068,2019JJ00,1204.0
2624,ZW25806,A025408,T001351,A043069,2012JJ00,1780.0
2625,ZW25806,A025408,T001351,A043069,2013JJ00,1777.0
2626,ZW25806,A025408,T001351,A043069,2014JJ00,1720.0
2627,ZW25806,A025408,T001351,A043069,2015JJ00,1693.6
2628,ZW25806,A025408,T001351,A043069,2016JJ00,1672.0
2629,ZW25806,A025408,T001351,A043069,2017JJ00,1655.0
2630,ZW25806,A025408,T001351,A043069,2018JJ00,1646.0
2631,ZW25806,A025408,T001351,A043069,2019JJ00,1600.0
2632,ZW25806,A025408,T001351,A043070,2012JJ00,2569.0
2633,ZW25806,A025408,T001351,A043070,2013JJ00,2605.0
2634,ZW25806,A025408,T001351,A043070,2014JJ00,2497.0
2635,ZW25806,A025408,T001351,A043070,2015JJ00,2473.0
2636,ZW25806,A025408,T001351,A043070,2016JJ00,2439.0
2637,ZW25806,A025408,T001351,A043070,2017JJ00,2413.0
2638,ZW25806,A025408,T001351,A043070,2018JJ00,2408.0
2639,ZW25806,A025408,T001351,A043070,2019JJ00,2362.0
2640,ZW25806,A025408,A043072,A043830,2012JJ00,1657.4
2641,ZW25806,A025408,A043072,A043830,2013JJ00,1698.8
2642,ZW25806,A025408,A043072,A043830,2014JJ00,1645.9
2643,ZW25806,A025408,A043072,A043830,2015JJ00,1636.6
2644,ZW25806,A025408,A043072,A043830,2016JJ00,1608.6
2645,ZW25806,A025408,A043072,A043830,2017JJ00,1591.5
2646,ZW25806,A025408,A043072,A043830,2018JJ00,1572.0
2647,ZW25806,A025408,A043072,A043830,2019JJ00,1533.0
2648,ZW25806,A025408,A043072,A043066,2012JJ00,847.0
2649,ZW25806,A025408,A043072,A043066,2013JJ00,869.0
2650,ZW25806,A025408,A043072,A043066,2014JJ00,846.0
2651,ZW25806,A025408,A043072,A043066,2015JJ00,841.0
2652,ZW25806,A025408,A043072,A043066,2016JJ00,835.0
2653,ZW25806,A025408,A043072,A043066,2017JJ00,817.0
2654,ZW25806,A025408,A043072,A043066,2018JJ00,789.0
2655,ZW25806,A025408,A043072,A043066,2019JJ00,781.0
2656,ZW25806,A025408,A043072,A043067,2012JJ00,1214.0
2657,ZW25806,A025408,A043072,A043067,2013JJ00,1241.0
2658,ZW25806,A025408,A043072,A043067,2014JJ00,1204.0
2659,ZW25806,A025408,A043072,A043067,2015JJ00,1201.0
2660,ZW25806,A025408,A043072,A043067,2016JJ00,1181.0
2661,ZW25806,A025408,A043072,A043067,2017JJ00,1167.0
2662,ZW25806,A025408,A043072,A043067,2018JJ00,1146.0
2663,ZW25806,A025408,A043072,A043067,2019JJ00,1115.0
2664,ZW25806,A025408,A043072,A043068,2012JJ00,1570.0
2665,ZW25806,A025408,A043072,A043068,2013JJ00,1605.0
2666,ZW25806,A025408,A043072,A043068,2014JJ00,1555.0
2667,ZW25806,A025408,A043072,A043068,2015JJ00,1550.0
2668,ZW25806,A025408,A043072,A043068,2016JJ00,1524.0
2669,ZW25806,A025408,A043072,A043068,2017JJ00,1507.0
2670,ZW25806,A025408,A043072,A043068,2018JJ00,1480.0
2671,ZW25806,A025408,A043072,A043068,2019JJ00,1444.0
2672,ZW25806,A025408,A043072,A043069,2012JJ00,2014.0
2673,ZW25806,A025408,A043072,A043069,2013JJ00,2064.0
2674,ZW25806,A025408,A043072,A043069,2014JJ00,2005.0
2675,ZW25806,A025408,A043072,A043069,2015JJ00,1988.0
2676,ZW25806,A025408,A043072,A043069,2016JJ00,1951.0
2677,ZW25806,A025408,A043072,A043069,2017JJ00,1929.0
2678,ZW25806,A025408,A043072,A043069,2018JJ00,1918.0
2679,ZW25806,A025408,A043072,A043069,2019JJ00,1871.0
2680,ZW25806,A025408,A043072,A043070,2012JJ00,2788.0
2681,ZW25806,A025408,A043072,A043070,2013JJ00,2882.0
2682,ZW25806,A025408,A043072,A043070,2014JJ00,2770.0
2683,ZW25806,A025408,A043072,A043070,2015JJ00,2758.0
2684,ZW25806,A025408,A043072,A043070,2016JJ00,2711.0
2685,ZW25806,A025408,A043072,A043070,2017JJ00,2694.0
2686,ZW25806,A025408,A043072,A043070,2018JJ00,2673.0
2687,ZW25806,A025408,A043072,A043070,2019JJ00,2603.0
2688,ZW25806,A025408,A043073,A043830,2012JJ00,1244.3
2689,ZW25806,A025408,A043073,A043830,2013JJ00,1282.9
2690,ZW25806,A025408,A043073,A043830,2014JJ00,1236.4
2691,ZW25806,A025408,A043073,A043830,2015JJ00,1222.9
2692,ZW25806,A025408,A043073,A043830,2016JJ00,1202.3
2693,ZW25806,A025408,A043073,A043830,2017JJ00,1181.5
2694,ZW25806,A025408,A043073,A043830,2018JJ00,1165.0
2695,ZW25806,A025408,A043073,A043830,2019JJ00,1132.3
2696,ZW25806,A025408,A043073,A043066,2012JJ00,673.5
2697,ZW25806,A025408,A043073,A043066,2013JJ00,699.0
2698,ZW25806,A025408,A043073,A043066,2014JJ00,678.0
2699,ZW25806,A025408,A043073,A043066,2015JJ00,671.5
2700,ZW25806,A025408,A043073,A043066,2016JJ00,653.0
2701,ZW25806,A025408,A043073,A043066,2017JJ00,642.5
2702,ZW25806,A025408,A043073,A043066,2018JJ00,624.0
2703,ZW25806,A025408,A043073,A043066,2019JJ00,617.0
2704,ZW25806,A025408,A043073,A043067,2012JJ00,930.0
2705,ZW25806,A025408,A043073,A043067,2013JJ00,960.5
2706,ZW25806,A025408,A043073,A043067,2014JJ00,926.5
2707,ZW25806,A025408,A043073,A043067,2015JJ00,920.0
2708,ZW25806,A025408,A043073,A043067,2016JJ00,902.5
2709,ZW25806,A025408,A043073,A043067,2017JJ00,884.5
2710,ZW25806,A025408,A043073,A043067,2018JJ00,864.0
2711,ZW25806,A025408,A043073,A043067,2019JJ00,845.5
2712,ZW25806,A025408,A043073,A043068,2012JJ00,1192.0
2713,ZW25806,A025408,A043073,A043068,2013JJ00,1228.0
2714,ZW25806,A025408,A043073,A043068,2014JJ00,1180.5
2715,ZW25806,A025408,A043073,A043068,2015JJ00,1172.0
2716,ZW25806,A025408,A043073,A043068,2016JJ00,1152.0
2717,ZW25806,A025408,A043073,A043068,2017JJ00,1132.0
2718,ZW25806,A025408,A043073,A043068,2018JJ00,1111.0
2719,ZW25806,A025408,A043073,A043068,2019JJ00,1082.0
2720,ZW25806,A025408,A043073,A043069,2012JJ00,1508.8
2721,ZW25806,A025408,A043073,A043069,2013JJ00,1555.0
2722,ZW25806,A025408,A043073,A043069,2014JJ00,1496.0
2723,ZW25806,A025408,A043073,A043069,2015JJ00,1476.5
2724,ZW25806,A025408,A043073,A043069,2016JJ00,1455.0
2725,ZW25806,A025408,A043073,A043069,2017JJ00,1429.0
2726,ZW25806,A025408,A043073,A043069,2018JJ00,1412.0
2727,ZW25806,A025408,A043073,A043069,2019JJ00,1370.5
2728,ZW25806,A025408,A043073,A043070,2012JJ00,2015.5
2729,ZW25806,A025408,A043073,A043070,2013JJ00,2060.5
2730,ZW25806,A025408,A043073,A043070,2014JJ00,1981.0
2731,ZW25806,A025408,A043073,A043070,2015JJ00,1953.5
2732,ZW25806,A025408,A043073,A043070,2016JJ00,1929.0
2733,ZW25806,A025408,A043073,A043070,2017JJ00,1909.0
2734,ZW25806,A025408,A043073,A043070,2018JJ00,1903.0
2735,ZW25806,A025408,A043073,A043070,2019JJ00,1843.0
2736,ZW25806,A025408,A043074,A043830,2012JJ00,1066.4
2737,ZW25806,A025408,A043074,A043830,2013JJ00,1085.5
2738,ZW25806,A025408,A043074,A043830,2014JJ00,1038.7
2739,ZW25806,A025408,A043074,A043830,2015JJ00,1031.3
2740,ZW25806,A025408,A043074,A043830,2016JJ00,1008.8
2741,ZW25806,A025408,A043074,A043830,2017JJ00,988.9
2742,ZW25806,A025408,A043074,A043830,2018JJ00,958.0
2743,ZW25806,A025408,A043074,A043830,2019JJ00,919.8
2744,ZW25806,A025408,A043074,A043066,2012JJ00,546.3
2745,ZW25806,A025408,A043074,A043066,2013JJ00,572.3
2746,ZW25806,A025408,A043074,A043066,2014JJ00,552.7
2747,ZW25806,A025408,A043074,A043066,2015JJ00,557.3
2748,ZW25806,A025408,A043074,A043066,2016JJ00,548.7
2749,ZW25806,A025408,A043074,A043066,2017JJ00,516.7
2750,ZW25806,A025408,A043074,A043066,2018JJ00,490.0
2751,ZW25806,A025408,A043074,A043066,2019JJ00,476.0
2752,ZW25806,A025408,A043074,A043067,2012JJ00,808.0
2753,ZW25806,A025408,A043074,A043067,2013JJ00,820.7
2754,ZW25806,A025408,A043074,A043067,2014JJ00,786.3
2755,ZW25806,A025408,A043074,A043067,2015JJ00,784.8
2756,ZW25806,A025408,A043074,A043067,2016JJ00,765.3
2757,ZW25806,A025408,A043074,A043067,2017JJ00,746.0
2758,ZW25806,A025408,A043074,A043067,2018JJ00,711.0
2759,ZW25806,A025408,A043074,A043067,2019JJ00,681.3
2760,ZW25806,A025408,A043074,A043068,2012JJ00,1037.0
2761,ZW25806,A025408,A043074,A043068,2013JJ00,1046.3
2762,ZW25806,A025408,A043074,A043068,2014JJ00,1008.8
2763,ZW25806,A025408,A043074,A043068,2015JJ00,990.3
2764,ZW25806,A025408,A043074,A043068,2016JJ00,970.0
2765,ZW25806,A025408,A043074,A043068,2017JJ00,952.0
2766,ZW25806,A025408,A043074,A043068,2018JJ00,920.0
2767,ZW25806,A025408,A043074,A043068,2019JJ00,880.7
2768,ZW25806,A025408,A043074,A043069,2012JJ00,1308.7
2769,ZW25806,A025408,A043074,A043069,2013JJ00,1317.3
2770,ZW25806,A025408,A043074,A043069,2014JJ00,1263.0
2771,ZW25806,A025408,A043074,A043069,2015JJ00,1245.7
2772,ZW25806,A025408,A043074,A043069,2016JJ00,1218.7
2773,ZW25806,A025408,A043074,A043069,2017JJ00,1201.7
2774,ZW25806,A025408,A043074,A043069,2018JJ00,1174.0
2775,ZW25806,A025408,A043074,A043069,2019JJ00,1131.0
2776,ZW25806,A025408,A043074,A043070,2012JJ00,1667.3
2777,ZW25806,A025408,A043074,A043070,2013JJ00,1735.7
2778,ZW25806,A025408,A043074,A043070,2014JJ00,1644.3
2779,ZW25806,A025408,A043074,A043070,2015JJ00,1642.3
2780,ZW25806,A025408,A043074,A043070,2016JJ00,1608.0
2781,ZW25806,A025408,A043074,A043070,2017JJ00,1583.3
2782,ZW25806,A025408,A043074,A043070,2018JJ00,1555.0
2783,ZW25806,A025408,A043074,A043070,2019JJ00,1497.7
2784,ZW25806,A025408,A043075,A043830,2012JJ00,939.9
2785,ZW25806,A025408,A043075,A043830,2013JJ00,947.4
2786,ZW25806,A025408,A043075,A043830,2014JJ00,902.7
2787,ZW25806,A025408,A043075,A043830,2015JJ00,887.2
2788,ZW25806,A025408,A043075,A043830,2016JJ00,871.6
2789,ZW25806,A025408,A043075,A043830,2017JJ00,859.6
2790,ZW25806,A025408,A043075,A043830,2018JJ00,840.0
2791,ZW25806,A025408,A043075,A043830,2019JJ00,805.5
2792,ZW25806,A025408,A043075,A043066,2012JJ00,498.3
2793,ZW25806,A025408,A043075,A043066,2013JJ00,520.0
2794,ZW25806,A025408,A043075,A043066,2014JJ00,502.8
2795,ZW25806,A025408,A043075,A043066,2015JJ00,488.8
2796,ZW25806,A025408,A043075,A043066,2016JJ00,482.0
2797,ZW25806,A025408,A043075,A043066,2017JJ00,478.8
2798,ZW25806,A025408,A043075,A043066,2018JJ00,448.0
2799,ZW25806,A025408,A043075,A043066,2019JJ00,424.5
2800,ZW25806,A025408,A043075,A043067,2012JJ00,714.8
2801,ZW25806,A025408,A043075,A043067,2013JJ00,723.0
2802,ZW25806,A025408,A043075,A043067,2014JJ00,694.0
