ID,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4
25452,ZW25806,GM0307,2022JJ00,1010.0,2750.0,2120.0,
25453,ZW25806,GM0307,2023JJ00,890.0,2680.0,1880.0,
25454,ZW25806,GM0307,2024JJ00,870.0,2750.0,1850.0,
25455,ZW25806,GM0362,2010JJ00,2350.0,3850.0,,
25456,ZW25806,GM0362,2011JJ00,1850.0,3900.0,,
25457,ZW25806,GM0362,2012JJ00,1950.0,3900.0,,
25458,ZW25806,GM0362,2013JJ00,2100.0,3850.0,,
25459,ZW25806,GM0362,2014JJ00,1550.0,3750.0,,
25460,ZW25806,GM0362,2015JJ00,1650.0,3680.0,,
25461,ZW25806,GM0362,2016JJ00,1720.0,3590.0,,
25462,ZW25806,GM0362,2017JJ00,1660.0,3500.0,,
25463,ZW25806,GM0362,2018JJ00,1660.0,3440.0,,
25464,ZW25806,GM0362,2019JJ00,1580.0,3400.0,,
25465,ZW25806,GM0362,2020JJ00,1470.0,3420.0,,
25466,ZW25806,GM0362,2021JJ00,1650.0,3500.0,3140.0,
25467,ZW25806,GM0362,2022JJ00,1240.0,3200.0,2700.0,
25468,ZW25806,GM0362,2023JJ00,1130.0,3070.0,2410.0,
25469,ZW25806,GM0362,2024JJ00,1110.0,3140.0,2380.0,
25470,ZW25806,GM0363,2010JJ00,1750.0,3300.0,,
25471,ZW25806,GM0363,2011JJ00,1400.0,3250.0,,
25472,ZW25806,GM0363,2012JJ00,1400.0,3200.0,,
25473,ZW25806,GM0363,2013JJ00,1550.0,3150.0,,
25474,ZW25806,GM0363,2014JJ00,1200.0,3000.0,,
25475,ZW25806,GM0363,2015JJ00,1240.0,3110.0,,
25476,ZW25806,GM0363,2016JJ00,1300.0,3040.0,,
25477,ZW25806,GM0363,2017JJ00,1260.0,2970.0,,
25478,ZW25806,GM0363,2018JJ00,1250.0,2880.0,,
25479,ZW25806,GM0363,2019JJ00,1140.0,2860.0,,
25480,ZW25806,GM0363,2020JJ00,1110.0,2970.0,,
25481,ZW25806,GM0363,2021JJ00,1260.0,2950.0,2700.0,
25482,ZW25806,GM0363,2022JJ00,940.0,2680.0,2350.0,
25483,ZW25806,GM0363,2023JJ00,870.0,2610.0,2150.0,
25484,ZW25806,GM0363,2024JJ00,850.0,2660.0,2110.0,
25485,ZW25806,GM0364,2010JJ00,1800.0,3200.0,,
25486,ZW25806,GM0364,2011JJ00,,,,
25487,ZW25806,GM0364,2012JJ00,,,,
25488,ZW25806,GM0364,2013JJ00,,,,
25489,ZW25806,GM0364,2014JJ00,,,,
25490,ZW25806,GM0364,2015JJ00,,,,
25491,ZW25806,GM0364,2016JJ00,,,,
25492,ZW25806,GM0364,2017JJ00,,,,
25493,ZW25806,GM0364,2018JJ00,,,,
25494,ZW25806,GM0364,2019JJ00,,,,
25495,ZW25806,GM0364,2020JJ00,,,,
25496,ZW25806,GM0364,2021JJ00,,,,
25497,ZW25806,GM0364,2022JJ00,,,,
25498,ZW25806,GM0364,2023JJ00,,,,
25499,ZW25806,GM0364,2024JJ00,,,,
25500,ZW25806,GM0366,2010JJ00,1900.0,3400.0,,
25501,ZW25806,GM0366,2011JJ00,1550.0,3400.0,,
25502,ZW25806,GM0366,2012JJ00,,,,
25503,ZW25806,GM0366,2013JJ00,,,,
25504,ZW25806,GM0366,2014JJ00,,,,
25505,ZW25806,GM0366,2015JJ00,,,,
25506,ZW25806,GM0366,2016JJ00,,,,
25507,ZW25806,GM0366,2017JJ00,,,,
25508,ZW25806,GM0366,2018JJ00,,,,
25509,ZW25806,GM0366,2019JJ00,,,,
25510,ZW25806,GM0366,2020JJ00,,,,
25511,ZW25806,GM0366,2021JJ00,,,,
25512,ZW25806,GM0366,2022JJ00,,,,
25513,ZW25806,GM0366,2023JJ00,,,,
25514,ZW25806,GM0366,2024JJ00,,,,
25515,ZW25806,GM0200,2010JJ00,2000.0,3400.0,,
25516,ZW25806,GM0200,2011JJ00,1550.0,3400.0,,
25517,ZW25806,GM0200,2012JJ00,1700.0,3300.0,,
25518,ZW25806,GM0200,2013JJ00,1800.0,3300.0,,
25519,ZW25806,GM0200,2014JJ00,1250.0,3200.0,,
25520,ZW25806,GM0200,2015JJ00,1420.0,3140.0,,
25521,ZW25806,GM0200,2016JJ00,1490.0,3040.0,,
25522,ZW25806,GM0200,2017JJ00,1440.0,2920.0,,
25523,ZW25806,GM0200,2018JJ00,1410.0,2820.0,,
25524,ZW25806,GM0200,2019JJ00,1290.0,2820.0,,
25525,ZW25806,GM0200,2020JJ00,1220.0,2870.0,,
25526,ZW25806,GM0200,2021JJ00,1370.0,2890.0,2470.0,
25527,ZW25806,GM0200,2022JJ00,1020.0,2650.0,2080.0,
25528,ZW25806,GM0200,2023JJ00,900.0,2570.0,1830.0,
25529,ZW25806,GM0200,2024JJ00,890.0,2630.0,1790.0,
25530,ZW25806,GM0003,2010JJ00,2050.0,2900.0,,
25531,ZW25806,GM0003,2011JJ00,1600.0,2850.0,,
25532,ZW25806,GM0003,2012JJ00,1700.0,2850.0,,
25533,ZW25806,GM0003,2013JJ00,1900.0,3000.0,,
25534,ZW25806,GM0003,2014JJ00,1450.0,2850.0,,
25535,ZW25806,GM0003,2015JJ00,1550.0,2820.0,,
25536,ZW25806,GM0003,2016JJ00,1630.0,2740.0,,
25537,ZW25806,GM0003,2017JJ00,1550.0,2650.0,,
25538,ZW25806,GM0003,2018JJ00,1580.0,2660.0,,
25539,ZW25806,GM0003,2019JJ00,1470.0,2570.0,,
25540,ZW25806,GM0003,2020JJ00,1390.0,2620.0,,
25541,ZW25806,GM0003,2021JJ00,,,,
25542,ZW25806,GM0003,2022JJ00,,,,
25543,ZW25806,GM0003,2023JJ00,,,,
25544,ZW25806,GM0003,2024JJ00,,,,
25545,ZW25806,GM0202,2010JJ00,1900.0,3300.0,,
25546,ZW25806,GM0202,2011JJ00,1500.0,3250.0,,
25547,ZW25806,GM0202,2012JJ00,1550.0,3200.0,,
25548,ZW25806,GM0202,2013JJ00,1750.0,3250.0,,
25549,ZW25806,GM0202,2014JJ00,1300.0,3200.0,,
25550,ZW25806,GM0202,2015JJ00,1410.0,3150.0,,
25551,ZW25806,GM0202,2016JJ00,1450.0,3080.0,,
25552,ZW25806,GM0202,2017JJ00,1410.0,2960.0,,
25553,ZW25806,GM0202,2018JJ00,1390.0,2870.0,,
25554,ZW25806,GM0202,2019JJ00,1270.0,2860.0,,
25555,ZW25806,GM0202,2020JJ00,1210.0,2920.0,,
25556,ZW25806,GM0202,2021JJ00,1360.0,2950.0,2600.0,
25557,ZW25806,GM0202,2022JJ00,1000.0,2710.0,2220.0,
25558,ZW25806,GM0202,2023JJ00,890.0,2630.0,1980.0,
25559,ZW25806,GM0202,2024JJ00,870.0,2700.0,1960.0,
25560,ZW25806,GM0106,2010JJ00,2050.0,3250.0,,
25561,ZW25806,GM0106,2011JJ00,1600.0,3250.0,,
25562,ZW25806,GM0106,2012JJ00,1700.0,3200.0,,
25563,ZW25806,GM0106,2013JJ00,1800.0,3200.0,,
25564,ZW25806,GM0106,2014JJ00,1350.0,3100.0,,
25565,ZW25806,GM0106,2015JJ00,1450.0,3010.0,,
25566,ZW25806,GM0106,2016JJ00,1530.0,2940.0,,
25567,ZW25806,GM0106,2017JJ00,1450.0,2860.0,,
25568,ZW25806,GM0106,2018JJ00,1450.0,2730.0,,
25569,ZW25806,GM0106,2019JJ00,1340.0,2640.0,,
25570,ZW25806,GM0106,2020JJ00,1270.0,2620.0,,
25571,ZW25806,GM0106,2021JJ00,1410.0,2630.0,2090.0,
25572,ZW25806,GM0106,2022JJ00,1050.0,2430.0,1770.0,
25573,ZW25806,GM0106,2023JJ00,930.0,2350.0,1530.0,
25574,ZW25806,GM0106,2024JJ00,910.0,2450.0,1520.0,
25575,ZW25806,GM0743,2010JJ00,2050.0,3650.0,,
25576,ZW25806,GM0743,2011JJ00,1600.0,3700.0,,
25577,ZW25806,GM0743,2012JJ00,1650.0,3650.0,,
25578,ZW25806,GM0743,2013JJ00,1800.0,3700.0,,
25579,ZW25806,GM0743,2014JJ00,1350.0,3600.0,,
25580,ZW25806,GM0743,2015JJ00,1460.0,3490.0,,
25581,ZW25806,GM0743,2016JJ00,1500.0,3390.0,,
25582,ZW25806,GM0743,2017JJ00,1470.0,3330.0,,
25583,ZW25806,GM0743,2018JJ00,1460.0,3270.0,,
25584,ZW25806,GM0743,2019JJ00,1370.0,3110.0,,
25585,ZW25806,GM0743,2020JJ00,1280.0,3100.0,,
25586,ZW25806,GM0743,2021JJ00,1420.0,3140.0,2620.0,
25587,ZW25806,GM0743,2022JJ00,1050.0,2820.0,2090.0,
25588,ZW25806,GM0743,2023JJ00,930.0,2660.0,1680.0,
25589,ZW25806,GM0743,2024JJ00,900.0,2750.0,1720.0,
25590,ZW25806,GM0744,2010JJ00,2150.0,3500.0,,
25591,ZW25806,GM0744,2011JJ00,1650.0,3500.0,,
25592,ZW25806,GM0744,2012JJ00,1800.0,3400.0,,
25593,ZW25806,GM0744,2013JJ00,1950.0,3450.0,,
25594,ZW25806,GM0744,2014JJ00,1400.0,3250.0,,
25595,ZW25806,GM0744,2015JJ00,1500.0,3240.0,,
25596,ZW25806,GM0744,2016JJ00,1550.0,3200.0,,
25597,ZW25806,GM0744,2017JJ00,1490.0,3140.0,,
25598,ZW25806,GM0744,2018JJ00,1490.0,3100.0,,
25599,ZW25806,GM0744,2019JJ00,1390.0,2990.0,,
25600,ZW25806,GM0744,2020JJ00,1260.0,2940.0,,
25601,ZW25806,GM0744,2021JJ00,1420.0,2960.0,2560.0,
25602,ZW25806,GM0744,2022JJ00,1050.0,2640.0,2120.0,
25603,ZW25806,GM0744,2023JJ00,960.0,2620.0,1930.0,
25604,ZW25806,GM0744,2024JJ00,940.0,2660.0,1940.0,
25605,ZW25806,GM0308,2010JJ00,2400.0,3550.0,,
25606,ZW25806,GM0308,2011JJ00,1850.0,3500.0,,
25607,ZW25806,GM0308,2012JJ00,1950.0,3450.0,,
25608,ZW25806,GM0308,2013JJ00,2100.0,3500.0,,
25609,ZW25806,GM0308,2014JJ00,1550.0,3350.0,,
25610,ZW25806,GM0308,2015JJ00,1670.0,3260.0,,
25611,ZW25806,GM0308,2016JJ00,1730.0,3170.0,,
25612,ZW25806,GM0308,2017JJ00,1670.0,3120.0,,
25613,ZW25806,GM0308,2018JJ00,1640.0,3050.0,,
25614,ZW25806,GM0308,2019JJ00,1500.0,2930.0,,
25615,ZW25806,GM0308,2020JJ00,1420.0,2970.0,,
25616,ZW25806,GM0308,2021JJ00,1620.0,3000.0,2620.0,
25617,ZW25806,GM0308,2022JJ00,1200.0,2730.0,2240.0,
25618,ZW25806,GM0308,2023JJ00,1050.0,2640.0,1980.0,
25619,ZW25806,GM0308,2024JJ00,1030.0,2690.0,1960.0,
25620,ZW25806,GM0489,2010JJ00,1900.0,3900.0,,
25621,ZW25806,GM0489,2011JJ00,1500.0,3900.0,,
25622,ZW25806,GM0489,2012JJ00,1600.0,3850.0,,
25623,ZW25806,GM0489,2013JJ00,1750.0,3850.0,,
25624,ZW25806,GM0489,2014JJ00,1300.0,3750.0,,
25625,ZW25806,GM0489,2015JJ00,1390.0,3690.0,,
25626,ZW25806,GM0489,2016JJ00,1430.0,3610.0,,
25627,ZW25806,GM0489,2017JJ00,1390.0,3530.0,,
25628,ZW25806,GM0489,2018JJ00,1380.0,3450.0,,
25629,ZW25806,GM0489,2019JJ00,1280.0,3330.0,,
25630,ZW25806,GM0489,2020JJ00,1240.0,3370.0,,
25631,ZW25806,GM0489,2021JJ00,1420.0,3420.0,2960.0,
25632,ZW25806,GM0489,2022JJ00,1030.0,3090.0,2440.0,
25633,ZW25806,GM0489,2023JJ00,930.0,2950.0,2030.0,
25634,ZW25806,GM0489,2024JJ00,930.0,3000.0,2000.0,
25635,ZW25806,GM0203,2010JJ00,2050.0,3750.0,,
25636,ZW25806,GM0203,2011JJ00,1600.0,3750.0,,
25637,ZW25806,GM0203,2012JJ00,1700.0,3650.0,,
25638,ZW25806,GM0203,2013JJ00,1800.0,3600.0,,
25639,ZW25806,GM0203,2014JJ00,1350.0,3500.0,,
25640,ZW25806,GM0203,2015JJ00,1460.0,3430.0,,
25641,ZW25806,GM0203,2016JJ00,1520.0,3320.0,,
25642,ZW25806,GM0203,2017JJ00,1460.0,3260.0,,
25643,ZW25806,GM0203,2018JJ00,1440.0,3100.0,,
25644,ZW25806,GM0203,2019JJ00,1330.0,3100.0,,
25645,ZW25806,GM0203,2020JJ00,1270.0,3110.0,,
25646,ZW25806,GM0203,2021JJ00,1410.0,3190.0,2720.0,
25647,ZW25806,GM0203,2022JJ00,1050.0,2950.0,2260.0,
25648,ZW25806,GM0203,2023JJ00,940.0,2840.0,1940.0,
25649,ZW25806,GM0203,2024JJ00,910.0,2970.0,1940.0,
25650,ZW25806,GM0005,2010JJ00,2200.0,3150.0,,
25651,ZW25806,GM0005,2011JJ00,1750.0,3050.0,,
25652,ZW25806,GM0005,2012JJ00,1850.0,3050.0,,
25653,ZW25806,GM0005,2013JJ00,2000.0,3050.0,,
25654,ZW25806,GM0005,2014JJ00,1450.0,2900.0,,
25655,ZW25806,GM0005,2015JJ00,1560.0,2830.0,,
25656,ZW25806,GM0005,2016JJ00,1640.0,2710.0,,
25657,ZW25806,GM0005,2017JJ00,1510.0,2520.0,,
25658,ZW25806,GM0005,2018JJ00,1540.0,2460.0,,
25659,ZW25806,GM0005,2019JJ00,,,,
25660,ZW25806,GM0005,2020JJ00,,,,
25661,ZW25806,GM0005,2021JJ00,,,,
25662,ZW25806,GM0005,2022JJ00,,,,
25663,ZW25806,GM0005,2023JJ00,,,,
25664,ZW25806,GM0005,2024JJ00,,,,
25665,ZW25806,GM0888,2010JJ00,2250.0,4000.0,,
25666,ZW25806,GM0888,2011JJ00,1700.0,3800.0,,
25667,ZW25806,GM0888,2012JJ00,1800.0,3750.0,,
25668,ZW25806,GM0888,2013JJ00,1950.0,3700.0,,
25669,ZW25806,GM0888,2014JJ00,1450.0,3500.0,,
25670,ZW25806,GM0888,2015JJ00,1600.0,3530.0,,
25671,ZW25806,GM0888,2016JJ00,1700.0,3450.0,,
25672,ZW25806,GM0888,2017JJ00,1620.0,3370.0,,
25673,ZW25806,GM0888,2018JJ00,1590.0,3260.0,,
25674,ZW25806,GM0888,2019JJ00,1480.0,3160.0,,
25675,ZW25806,GM0888,2020JJ00,1360.0,3130.0,,
25676,ZW25806,GM0888,2021JJ00,1540.0,3160.0,2500.0,
25677,ZW25806,GM0888,2022JJ00,1120.0,2990.0,2120.0,
25678,ZW25806,GM0888,2023JJ00,970.0,2870.0,1740.0,
25679,ZW25806,GM0888,2024JJ00,950.0,2990.0,1740.0,
25680,ZW25806,GM1954,2010JJ00,,,,
25681,ZW25806,GM1954,2011JJ00,,,,
25682,ZW25806,GM1954,2012JJ00,,,,
25683,ZW25806,GM1954,2013JJ00,,,,
25684,ZW25806,GM1954,2014JJ00,,,,
25685,ZW25806,GM1954,2015JJ00,,,,
25686,ZW25806,GM1954,2016JJ00,,,,
25687,ZW25806,GM1954,2017JJ00,,,,
25688,ZW25806,GM1954,2018JJ00,,,,
25689,ZW25806,GM1954,2019JJ00,1550.0,3100.0,,
25690,ZW25806,GM1954,2020JJ00,1450.0,3070.0,,
25691,ZW25806,GM1954,2021JJ00,1630.0,3110.0,2490.0,
25692,ZW25806,GM1954,2022JJ00,1180.0,2940.0,2150.0,
25693,ZW25806,GM1954,2023JJ00,1010.0,2880.0,1880.0,
25694,ZW25806,GM1954,2024JJ00,1000.0,2910.0,1830.0,
25695,ZW25806,GM0370,2010JJ00,2100.0,3500.0,,
25696,ZW25806,GM0370,2011JJ00,1700.0,3450.0,,
25697,ZW25806,GM0370,2012JJ00,1700.0,3350.0,,
25698,ZW25806,GM0370,2013JJ00,1900.0,3300.0,,
25699,ZW25806,GM0370,2014JJ00,1400.0,3200.0,,
25700,ZW25806,GM0370,2015JJ00,1500.0,3170.0,,
25701,ZW25806,GM0370,2016JJ00,1550.0,3130.0,,
25702,ZW25806,GM0370,2017JJ00,1470.0,3080.0,,
25703,ZW25806,GM0370,2018JJ00,1440.0,3040.0,,
25704,ZW25806,GM0370,2019JJ00,1300.0,3020.0,,
25705,ZW25806,GM0370,2020JJ00,1220.0,3060.0,,
25706,ZW25806,GM0370,2021JJ00,1390.0,3110.0,2640.0,
25707,ZW25806,GM0370,2022JJ00,,,,
25708,ZW25806,GM0370,2023JJ00,,,,
25709,ZW25806,GM0370,2024JJ00,,,,
25710,ZW25806,GM0889,2010JJ00,1950.0,3550.0,,
25711,ZW25806,GM0889,2011JJ00,1450.0,3450.0,,
25712,ZW25806,GM0889,2012JJ00,1600.0,3400.0,,
25713,ZW25806,GM0889,2013JJ00,1700.0,3450.0,,
25714,ZW25806,GM0889,2014JJ00,1250.0,3300.0,,
25715,ZW25806,GM0889,2015JJ00,1400.0,3280.0,,
25716,ZW25806,GM0889,2016JJ00,1460.0,3260.0,,
25717,ZW25806,GM0889,2017JJ00,1410.0,3200.0,,
25718,ZW25806,GM0889,2018JJ00,1390.0,3090.0,,
25719,ZW25806,GM0889,2019JJ00,1300.0,2990.0,,
25720,ZW25806,GM0889,2020JJ00,1210.0,2940.0,,
25721,ZW25806,GM0889,2021JJ00,1380.0,2970.0,2430.0,
25722,ZW25806,GM0889,2022JJ00,1020.0,2770.0,2100.0,
25723,ZW25806,GM0889,2023JJ00,890.0,2670.0,1720.0,
25724,ZW25806,GM0889,2024JJ00,880.0,2690.0,1660.0,
25725,ZW25806,GM0007,2010JJ00,2300.0,2800.0,,
25726,ZW25806,GM0007,2011JJ00,1750.0,2700.0,,
25727,ZW25806,GM0007,2012JJ00,1900.0,2600.0,,
25728,ZW25806,GM0007,2013JJ00,2000.0,2700.0,,
25729,ZW25806,GM0007,2014JJ00,1550.0,2650.0,,
25730,ZW25806,GM0007,2015JJ00,1640.0,2500.0,,
25731,ZW25806,GM0007,2016JJ00,1740.0,2510.0,,
25732,ZW25806,GM0007,2017JJ00,1630.0,2400.0,,
25733,ZW25806,GM0007,2018JJ00,,,,
25734,ZW25806,GM0007,2019JJ00,,,,
25735,ZW25806,GM0007,2020JJ00,,,,
25736,ZW25806,GM0007,2021JJ00,,,,
25737,ZW25806,GM0007,2022JJ00,,,,
25738,ZW25806,GM0007,2023JJ00,,,,
25739,ZW25806,GM0007,2024JJ00,,,,
25740,ZW25806,GM1945,2010JJ00,,,,
25741,ZW25806,GM1945,2011JJ00,,,,
25742,ZW25806,GM1945,2012JJ00,,,,
25743,ZW25806,GM1945,2013JJ00,,,,
25744,ZW25806,GM1945,2014JJ00,,,,
25745,ZW25806,GM1945,2015JJ00,,,,
25746,ZW25806,GM1945,2016JJ00,1420.0,2960.0,,
25747,ZW25806,GM1945,2017JJ00,1380.0,2900.0,,
25748,ZW25806,GM1945,2018JJ00,1370.0,2800.0,,
25749,ZW25806,GM1945,2019JJ00,1270.0,2760.0,,
25750,ZW25806,GM1945,2020JJ00,1190.0,2780.0,,
25751,ZW25806,GM1945,2021JJ00,1330.0,2780.0,2450.0,
25752,ZW25806,GM1945,2022JJ00,980.0,2540.0,2080.0,
25753,ZW25806,GM1945,2023JJ00,870.0,2440.0,1800.0,
25754,ZW25806,GM1945,2024JJ00,870.0,2440.0,1650.0,
25755,ZW25806,GM0491,2010JJ00,2000.0,3550.0,,
25756,ZW25806,GM0491,2011JJ00,1600.0,3550.0,,
25757,ZW25806,GM0491,2012JJ00,1650.0,3450.0,,
25758,ZW25806,GM0491,2013JJ00,1800.0,3400.0,,
25759,ZW25806,GM0491,2014JJ00,1300.0,3250.0,,
25760,ZW25806,GM0491,2015JJ00,,,,
25761,ZW25806,GM0491,2016JJ00,,,,
25762,ZW25806,GM0491,2017JJ00,,,,
25763,ZW25806,GM0491,2018JJ00,,,,
25764,ZW25806,GM0491,2019JJ00,,,,
25765,ZW25806,GM0491,2020JJ00,,,,
25766,ZW25806,GM0491,2021JJ00,,,,
25767,ZW25806,GM0491,2022JJ00,,,,
25768,ZW25806,GM0491,2023JJ00,,,,
25769,ZW25806,GM0491,2024JJ00,,,,
25770,ZW25806,GM1724,2010JJ00,2000.0,3550.0,,
25771,ZW25806,GM1724,2011JJ00,1600.0,3550.0,,
25772,ZW25806,GM1724,2012JJ00,1700.0,3500.0,,
25773,ZW25806,GM1724,2013JJ00,1750.0,3500.0,,
25774,ZW25806,GM1724,2014JJ00,1300.0,3400.0,,
25775,ZW25806,GM1724,2015JJ00,1390.0,3310.0,,
25776,ZW25806,GM1724,2016JJ00,1430.0,3270.0,,
25777,ZW25806,GM1724,2017JJ00,1390.0,3230.0,,
25778,ZW25806,GM1724,2018JJ00,1390.0,3140.0,,
25779,ZW25806,GM1724,2019JJ00,1300.0,3010.0,,
25780,ZW25806,GM1724,2020JJ00,1190.0,2960.0,,
25781,ZW25806,GM1724,2021JJ00,1350.0,2960.0,2510.0,
25782,ZW25806,GM1724,2022JJ00,990.0,2710.0,2100.0,
25783,ZW25806,GM1724,2023JJ00,890.0,2600.0,1760.0,
25784,ZW25806,GM1724,2024JJ00,860.0,2690.0,1730.0,
25785,ZW25806,GM0893,2010JJ00,1950.0,3650.0,,
25786,ZW25806,GM0893,2011JJ00,1450.0,3550.0,,
25787,ZW25806,GM0893,2012JJ00,1500.0,3550.0,,
25788,ZW25806,GM0893,2013JJ00,1600.0,3550.0,,
25789,ZW25806,GM0893,2014JJ00,1200.0,3350.0,,
25790,ZW25806,GM0893,2015JJ00,1280.0,3260.0,,
25791,ZW25806,GM0893,2016JJ00,1340.0,3160.0,,
25792,ZW25806,GM0893,2017JJ00,1280.0,3130.0,,
25793,ZW25806,GM0893,2018JJ00,1260.0,3080.0,,
25794,ZW25806,GM0893,2019JJ00,1210.0,2990.0,,
25795,ZW25806,GM0893,2020JJ00,1150.0,2950.0,,
25796,ZW25806,GM0893,2021JJ00,1280.0,2910.0,2370.0,
25797,ZW25806,GM0893,2022JJ00,960.0,2640.0,1940.0,
25798,ZW25806,GM0893,2023JJ00,840.0,2580.0,1680.0,
25799,ZW25806,GM0893,2024JJ00,840.0,2540.0,1330.0,
25800,ZW25806,GM0373,2010JJ00,2150.0,3450.0,,
25801,ZW25806,GM0373,2011JJ00,1700.0,3350.0,,
25802,ZW25806,GM0373,2012JJ00,1750.0,3300.0,,
25803,ZW25806,GM0373,2013JJ00,1900.0,3250.0,,
25804,ZW25806,GM0373,2014JJ00,1450.0,3100.0,,
25805,ZW25806,GM0373,2015JJ00,1550.0,3030.0,,
25806,ZW25806,GM0373,2016JJ00,1640.0,2970.0,,
25807,ZW25806,GM0373,2017JJ00,1570.0,2920.0,,
25808,ZW25806,GM0373,2018JJ00,1580.0,2810.0,,
25809,ZW25806,GM0373,2019JJ00,1450.0,2730.0,,
25810,ZW25806,GM0373,2020JJ00,1370.0,2700.0,,
25811,ZW25806,GM0373,2021JJ00,1560.0,2720.0,2150.0,
25812,ZW25806,GM0373,2022JJ00,1140.0,2450.0,1790.0,
25813,ZW25806,GM0373,2023JJ00,1040.0,2320.0,1550.0,
25814,ZW25806,GM0373,2024JJ00,1020.0,2360.0,1500.0,
25815,ZW25806,GM0748,2010JJ00,2000.0,3450.0,,
25816,ZW25806,GM0748,2011JJ00,1500.0,3400.0,,
25817,ZW25806,GM0748,2012JJ00,1600.0,3400.0,,
25818,ZW25806,GM0748,2013JJ00,1800.0,3450.0,,
25819,ZW25806,GM0748,2014JJ00,1300.0,3300.0,,
25820,ZW25806,GM0748,2015JJ00,1430.0,3230.0,,
25821,ZW25806,GM0748,2016JJ00,1470.0,3170.0,,
25822,ZW25806,GM0748,2017JJ00,1420.0,3130.0,,
25823,ZW25806,GM0748,2018JJ00,1420.0,3050.0,,
25824,ZW25806,GM0748,2019JJ00,1310.0,2930.0,,
25825,ZW25806,GM0748,2020JJ00,1250.0,2980.0,,
25826,ZW25806,GM0748,2021JJ00,1400.0,3000.0,2590.0,
25827,ZW25806,GM0748,2022JJ00,1020.0,2740.0,2200.0,
25828,ZW25806,GM0748,2023JJ00,930.0,2660.0,1930.0,
25829,ZW25806,GM0748,2024JJ00,900.0,2720.0,1900.0,
25830,ZW25806,GM1859,2010JJ00,1900.0,3150.0,,
25831,ZW25806,GM1859,2011JJ00,1500.0,3100.0,,
25832,ZW25806,GM1859,2012JJ00,1600.0,3050.0,,
25833,ZW25806,GM1859,2013JJ00,1700.0,3050.0,,
25834,ZW25806,GM1859,2014JJ00,1300.0,2950.0,,
25835,ZW25806,GM1859,2015JJ00,1410.0,2980.0,,
25836,ZW25806,GM1859,2016JJ00,1470.0,2820.0,,
25837,ZW25806,GM1859,2017JJ00,1430.0,2740.0,,
25838,ZW25806,GM1859,2018JJ00,1400.0,2610.0,,
25839,ZW25806,GM1859,2019JJ00,1300.0,2630.0,,
25840,ZW25806,GM1859,2020JJ00,1220.0,2680.0,,
25841,ZW25806,GM1859,2021JJ00,1370.0,2670.0,2250.0,
25842,ZW25806,GM1859,2022JJ00,1010.0,2460.0,1920.0,
25843,ZW25806,GM1859,2023JJ00,890.0,2380.0,1640.0,
25844,ZW25806,GM1859,2024JJ00,890.0,2420.0,1530.0,
25845,ZW25806,GM1721,2010JJ00,1900.0,3600.0,,
25846,ZW25806,GM1721,2011JJ00,1450.0,3550.0,,
25847,ZW25806,GM1721,2012JJ00,1550.0,3550.0,,
25848,ZW25806,GM1721,2013JJ00,1700.0,3550.0,,
25849,ZW25806,GM1721,2014JJ00,1250.0,3450.0,,
25850,ZW25806,GM1721,2015JJ00,1350.0,3430.0,,
25851,ZW25806,GM1721,2016JJ00,1390.0,3330.0,,
25852,ZW25806,GM1721,2017JJ00,1340.0,3300.0,,
25853,ZW25806,GM1721,2018JJ00,1340.0,3250.0,,
25854,ZW25806,GM1721,2019JJ00,1250.0,3150.0,,
25855,ZW25806,GM1721,2020JJ00,1180.0,3130.0,,
25856,ZW25806,GM1721,2021JJ00,1350.0,3110.0,2690.0,
25857,ZW25806,GM1721,2022JJ00,1000.0,2790.0,2160.0,
25858,ZW25806,GM1721,2023JJ00,890.0,2710.0,1800.0,
25859,ZW25806,GM1721,2024JJ00,860.0,2710.0,1630.0,
25860,ZW25806,GM0568,2010JJ00,2000.0,3750.0,,
25861,ZW25806,GM0568,2011JJ00,1550.0,3700.0,,
25862,ZW25806,GM0568,2012JJ00,1600.0,3700.0,,
25863,ZW25806,GM0568,2013JJ00,1800.0,3700.0,,
25864,ZW25806,GM0568,2014JJ00,1350.0,3550.0,,
25865,ZW25806,GM0568,2015JJ00,,,,
25866,ZW25806,GM0568,2016JJ00,,,,
25867,ZW25806,GM0568,2017JJ00,,,,
25868,ZW25806,GM0568,2018JJ00,,,,
25869,ZW25806,GM0568,2019JJ00,,,,
25870,ZW25806,GM0568,2020JJ00,,,,
25871,ZW25806,GM0568,2021JJ00,,,,
25872,ZW25806,GM0568,2022JJ00,,,,
25873,ZW25806,GM0568,2023JJ00,,,,
25874,ZW25806,GM0568,2024JJ00,,,,
25875,ZW25806,GM0753,2010JJ00,2100.0,4150.0,,
25876,ZW25806,GM0753,2011JJ00,1650.0,4050.0,,
25877,ZW25806,GM0753,2012JJ00,1750.0,3950.0,,
25878,ZW25806,GM0753,2013JJ00,1900.0,3950.0,,
25879,ZW25806,GM0753,2014JJ00,1400.0,3750.0,,
25880,ZW25806,GM0753,2015JJ00,1540.0,3660.0,,
25881,ZW25806,GM0753,2016JJ00,1580.0,3600.0,,
25882,ZW25806,GM0753,2017JJ00,1540.0,3520.0,,
25883,ZW25806,GM0753,2018JJ00,1540.0,3450.0,,
