ID,Bestemming,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4
1813,344400,1978JJ00,,,,
1814,344400,1979JJ00,,,,
1815,344400,1980JJ00,,,,
1816,344400,1981JJ00,,,,
1817,344400,1982JJ00,,,,
1818,344400,1983JJ00,,,,
1819,344400,1984JJ00,,,,
1820,344400,1985JJ00,,,,
1821,344400,1986JJ00,,,,
1822,344400,1987JJ00,,,,
1823,344400,1988JJ00,144.0,140.0,,102.8
1824,344400,1989JJ00,169.0,163.0,16.7,103.4
1825,344400,1990JJ00,189.0,183.0,11.8,103.4
1826,344400,1991JJ00,178.0,173.0,-5.3,102.8
1827,344400,1992JJ00,169.0,165.0,-4.5,102.2
1828,344400,1993JJ00,277.0,253.0,53.3,109.3
1829,344400,1994JJ00,241.0,220.0,-13.4,109.8
1830,344400,1995JJ00,278.0,252.0,14.9,110.2
1831,344400,1996JJ00,178.0,166.0,-34.2,107.1
1832,344400,1997JJ00,204.0,196.0,18.0,104.1
1833,344400,1998JJ00,228.0,228.0,16.2,100.1
1834,344400,1999JJ00,229.0,230.0,0.9,99.7
1835,344400,2000JJ00,224.0,223.0,-3.1,100.6
1836,344400,2001JJ00,240.0,239.0,7.1,100.6
1837,344400,2002JJ00,166.0,166.0,-30.4,100.0
1838,344400,2003JJ00,166.0,167.0,0.6,99.4
1839,344400,2004JJ00,156.0,157.0,-6.0,99.4
1840,344400,2005JJ00,165.0,165.0,5.1,100.0
1841,344400,2006JJ00,197.0,196.0,18.8,100.5
1842,344400,2007JJ00,270.0,263.0,34.0,102.8
1843,344400,2008JJ00,243.0,232.0,-11.9,105.0
1844,344400,2009JJ00,374.0,352.0,51.9,106.4
1845,344400,2010JJ00,402.0,372.0,5.9,108.0
1846,344400,2011JJ00,302.0,281.0,-24.6,107.6
1847,344400,2012JJ00,,,,
1848,346600,1969JJ00,637.0,2165.0,,29.4
1849,346600,1970JJ00,773.0,2406.0,11.1,32.1
1850,346600,1971JJ00,866.0,2453.0,1.9,35.3
1851,346600,1972JJ00,917.0,2413.0,-1.6,38.0
1852,346600,1973JJ00,863.0,2121.0,-12.1,40.7
1853,346600,1974JJ00,1010.0,2219.0,4.6,45.5
1854,346600,1975JJ00,1037.0,2057.0,-7.3,50.4
1855,346600,1976JJ00,1034.0,1892.0,-8.0,54.6
1856,346600,1977JJ00,1058.0,1835.0,-3.0,57.6
1857,346600,1978JJ00,1018.0,1660.0,-9.5,61.3
1858,346600,1979JJ00,1008.0,1539.0,-7.3,65.5
1859,346600,1980JJ00,1192.0,1700.0,10.4,70.1
1860,346600,1981JJ00,1207.0,1607.0,-5.5,75.1
1861,346600,1982JJ00,966.0,1244.0,-22.6,77.7
1862,346600,1983JJ00,892.0,1139.0,-8.4,78.3
1863,346600,1984JJ00,949.0,1199.0,5.3,79.1
1864,346600,1985JJ00,1009.0,1266.0,5.6,79.7
1865,346600,1986JJ00,1523.0,1925.0,52.0,79.1
1866,346600,1987JJ00,1595.0,1997.0,3.7,79.9
1867,346600,1988JJ00,1497.0,1851.0,-7.3,80.9
1868,346600,1989JJ00,1501.0,1817.0,-1.8,82.6
1869,346600,1990JJ00,963.0,1145.0,-37.0,84.1
1870,346600,1991JJ00,1102.0,1280.0,11.7,86.1
1871,346600,1992JJ00,1035.0,1193.0,-6.8,86.8
1872,346600,1993JJ00,1932.0,2193.0,83.9,88.1
1873,346600,1994JJ00,2452.0,2758.0,25.8,88.9
1874,346600,1995JJ00,2071.0,2299.0,-16.6,90.1
1875,346600,1996JJ00,2994.0,3324.0,44.6,90.1
1876,346600,1997JJ00,1658.0,1838.0,-44.7,90.2
1877,346600,1998JJ00,1611.0,1768.0,-3.8,91.1
1878,346600,1999JJ00,1486.0,1610.0,-8.9,92.3
1879,346600,2000JJ00,1287.0,1356.0,-15.7,94.9
1880,346600,2001JJ00,1064.0,1097.0,-19.1,97.0
1881,346600,2002JJ00,950.0,964.0,-12.1,98.5
1882,346600,2003JJ00,1025.0,1044.0,8.3,98.2
1883,346600,2004JJ00,1281.0,1297.0,24.2,98.8
1884,346600,2005JJ00,1233.0,1233.0,-4.9,100.0
1885,346600,2006JJ00,1876.0,1842.0,49.4,101.8
1886,346600,2007JJ00,2299.0,2202.0,19.6,104.4
1887,346600,2008JJ00,1827.0,1715.0,-22.1,106.5
1888,346600,2009JJ00,1934.0,1789.0,4.3,108.1
1889,346600,2010JJ00,2575.0,2348.0,31.2,109.7
1890,346600,2011JJ00,2313.0,2114.0,-9.9,109.4
1891,346600,2012JJ00,1927.0,1743.0,-17.6,110.6
1892,346700,1969JJ00,637.0,2165.0,,29.4
1893,346700,1970JJ00,773.0,2406.0,11.1,32.1
1894,346700,1971JJ00,866.0,2453.0,1.9,35.3
1895,346700,1972JJ00,917.0,2413.0,-1.6,38.0
1896,346700,1973JJ00,863.0,2121.0,-12.1,40.7
1897,346700,1974JJ00,1010.0,2219.0,4.6,45.5
1898,346700,1975JJ00,1037.0,2057.0,-7.3,50.4
1899,346700,1976JJ00,1034.0,1892.0,-8.0,54.6
1900,346700,1977JJ00,1058.0,1835.0,-3.0,57.6
1901,346700,1978JJ00,1018.0,1660.0,-9.5,61.3
1902,346700,1979JJ00,1008.0,1539.0,-7.3,65.5
1903,346700,1980JJ00,1192.0,1700.0,10.4,70.1
1904,346700,1981JJ00,1207.0,1607.0,-5.5,75.1
1905,346700,1982JJ00,966.0,1244.0,-22.6,77.7
1906,346700,1983JJ00,892.0,1139.0,-8.4,78.3
1907,346700,1984JJ00,949.0,1199.0,5.3,79.1
1908,346700,1985JJ00,1009.0,1266.0,5.6,79.7
1909,346700,1986JJ00,1523.0,1925.0,52.0,79.1
1910,346700,1987JJ00,1595.0,1997.0,3.7,79.9
1911,346700,1988JJ00,1497.0,1851.0,-7.3,80.9
1912,346700,1989JJ00,1501.0,1817.0,-1.8,82.6
1913,346700,1990JJ00,963.0,1145.0,-37.0,84.1
1914,346700,1991JJ00,1102.0,1280.0,11.7,86.1
1915,346700,1992JJ00,1035.0,1193.0,-6.8,86.8
1916,346700,1993JJ00,1932.0,2193.0,83.9,88.1
1917,346700,1994JJ00,2452.0,2758.0,25.8,88.9
1918,346700,1995JJ00,2071.0,2299.0,-16.6,90.1
1919,346700,1996JJ00,2994.0,3324.0,44.6,90.1
1920,346700,1997JJ00,1658.0,1838.0,-44.7,90.2
1921,346700,1998JJ00,1611.0,1768.0,-3.8,91.1
1922,346700,1999JJ00,1486.0,1610.0,-8.9,92.3
1923,346700,2000JJ00,1287.0,1356.0,-15.7,94.9
1924,346700,2001JJ00,1064.0,1097.0,-19.1,97.0
1925,346700,2002JJ00,950.0,964.0,-12.1,98.5
1926,346700,2003JJ00,1025.0,1044.0,8.3,98.2
1927,346700,2004JJ00,1281.0,1297.0,24.2,98.8
1928,346700,2005JJ00,1233.0,1233.0,-4.9,100.0
1929,346700,2006JJ00,1876.0,1842.0,49.4,101.8
1930,346700,2007JJ00,2299.0,2202.0,19.6,104.4
1931,346700,2008JJ00,1827.0,1715.0,-22.1,106.5
1932,346700,2009JJ00,1934.0,1789.0,4.3,108.1
1933,346700,2010JJ00,2575.0,2348.0,31.2,109.7
1934,346700,2011JJ00,2313.0,2114.0,-9.9,109.4
1935,346700,2012JJ00,1927.0,1743.0,-17.6,110.6
1936,348000,1969JJ00,207.0,772.0,,26.8
1937,348000,1970JJ00,243.0,828.0,7.2,29.4
1938,348000,1971JJ00,283.0,862.0,4.1,32.8
1939,348000,1972JJ00,327.0,914.0,6.0,35.8
1940,348000,1973JJ00,346.0,894.0,-2.1,38.7
1941,348000,1974JJ00,387.0,894.0,0.0,43.3
1942,348000,1975JJ00,440.0,919.0,2.8,47.9
1943,348000,1976JJ00,456.0,871.0,-5.2,52.3
1944,348000,1977JJ00,466.0,835.0,-4.2,55.8
1945,348000,1978JJ00,462.0,774.0,-7.3,59.7
1946,348000,1979JJ00,479.0,746.0,-3.7,64.2
1947,348000,1980JJ00,517.0,746.0,0.0,69.3
1948,348000,1981JJ00,482.0,650.0,-12.8,74.1
1949,348000,1982JJ00,459.0,602.0,-7.5,76.3
1950,348000,1983JJ00,430.0,561.0,-6.8,76.6
1951,348000,1984JJ00,502.0,646.0,15.1,77.7
1952,348000,1985JJ00,508.0,655.0,1.4,77.5
1953,348000,1986JJ00,496.0,642.0,-2.0,77.2
1954,348000,1987JJ00,516.0,662.0,3.0,78.0
1955,348000,1988JJ00,631.0,804.0,21.5,78.5
1956,348000,1989JJ00,702.0,875.0,8.9,80.2
1957,348000,1990JJ00,722.0,878.0,0.3,82.2
1958,348000,1991JJ00,959.0,1143.0,30.2,83.9
1959,348000,1992JJ00,1277.0,1499.0,31.2,85.2
1960,348000,1993JJ00,1377.0,1595.0,6.4,86.3
1961,348000,1994JJ00,1287.0,1482.0,-7.1,86.8
1962,348000,1995JJ00,1611.0,1837.0,23.9,87.7
1963,348000,1996JJ00,1422.0,1607.0,-12.5,88.5
1964,348000,1997JJ00,1785.0,2000.0,24.4,89.3
1965,348000,1998JJ00,1219.0,1356.0,-32.2,89.9
1966,348000,1999JJ00,1259.0,1384.0,2.1,90.9
1967,348000,2000JJ00,1196.0,1288.0,-7.0,92.9
1968,348000,2001JJ00,1247.0,1296.0,0.7,96.2
1969,348000,2002JJ00,1322.0,1345.0,3.8,98.3
1970,348000,2003JJ00,1445.0,1461.0,8.6,98.9
1971,348000,2004JJ00,1503.0,1514.0,3.6,99.3
1972,348000,2005JJ00,1699.0,1699.0,12.2,100.0
1973,348000,2006JJ00,1521.0,1493.0,-12.1,101.9
1974,348000,2007JJ00,1458.0,1399.0,-6.3,104.2
1975,348000,2008JJ00,1976.0,1840.0,31.6,107.4
1976,348000,2009JJ00,1972.0,1832.0,-0.5,107.7
1977,348000,2010JJ00,2142.0,1956.0,6.8,109.5
1978,348000,2011JJ00,2119.0,1907.0,-2.5,111.1
1979,348000,2012JJ00,1944.0,1728.0,-9.4,112.5
1980,348100,1969JJ00,,,,
1981,348100,1970JJ00,,,,
1982,348100,1971JJ00,,,,
1983,348100,1972JJ00,,,,
1984,348100,1973JJ00,,,,
1985,348100,1974JJ00,,,,
1986,348100,1975JJ00,,,,
1987,348100,1976JJ00,,,,
1988,348100,1977JJ00,,,,
1989,348100,1978JJ00,,,,
1990,348100,1979JJ00,,,,
1991,348100,1980JJ00,,,,
1992,348100,1981JJ00,,,,
1993,348100,1982JJ00,,,,
1994,348100,1983JJ00,,,,
1995,348100,1984JJ00,,,,
1996,348100,1985JJ00,,,,
1997,348100,1986JJ00,,,,
1998,348100,1987JJ00,,,,
1999,348100,1988JJ00,248.0,312.0,,79.5
2000,348100,1989JJ00,296.0,361.0,15.7,82.0
2001,348100,1990JJ00,326.0,388.0,7.4,84.0
2002,348100,1991JJ00,316.0,368.0,-5.2,85.9
2003,348100,1992JJ00,387.0,443.0,20.6,87.3
2004,348100,1993JJ00,303.0,343.0,-22.7,88.5
2005,348100,1994JJ00,426.0,479.0,39.9,88.9
2006,348100,1995JJ00,315.0,351.0,-26.8,89.7
2007,348100,1996JJ00,338.0,374.0,6.7,90.3
2008,348100,1997JJ00,375.0,417.0,11.2,90.0
2009,348100,1998JJ00,391.0,434.0,4.3,90.0
2010,348100,1999JJ00,429.0,470.0,8.2,91.3
2011,348100,2000JJ00,367.0,394.0,-16.1,93.1
2012,348100,2001JJ00,362.0,380.0,-3.5,95.2
2013,348100,2002JJ00,404.0,413.0,8.6,97.9
2014,348100,2003JJ00,474.0,482.0,16.8,98.3
2015,348100,2004JJ00,390.0,395.0,-18.1,98.8
2016,348100,2005JJ00,407.0,407.0,3.1,100.0
2017,348100,2006JJ00,328.0,323.0,-20.6,101.5
2018,348100,2007JJ00,249.0,240.0,-25.6,103.6
2019,348100,2008JJ00,281.0,261.0,8.4,107.9
2020,348100,2009JJ00,353.0,328.0,26.0,107.5
2021,348100,2010JJ00,424.0,386.0,17.6,109.9
2022,348100,2011JJ00,406.0,363.0,-5.9,111.8
2023,348100,2012JJ00,,,,
2024,999997,1969JJ00,,,,
2025,999997,1970JJ00,,,,
2026,999997,1971JJ00,,,,
2027,999997,1972JJ00,,,,
2028,999997,1973JJ00,,,,
2029,999997,1974JJ00,,,,
2030,999997,1975JJ00,,,,
2031,999997,1976JJ00,,,,
2032,999997,1977JJ00,,,,
2033,999997,1978JJ00,,,,
2034,999997,1979JJ00,,,,
2035,999997,1980JJ00,,,,
2036,999997,1981JJ00,,,,
2037,999997,1982JJ00,,,,
2038,999997,1983JJ00,,,,
2039,999997,1984JJ00,,,,
2040,999997,1985JJ00,,,,
2041,999997,1986JJ00,,,,
2042,999997,1987JJ00,,,,
2043,999997,1988JJ00,383.0,489.0,,78.4
2044,999997,1989JJ00,406.0,510.0,4.4,79.6
2045,999997,1990JJ00,396.0,485.0,-4.9,81.6
2046,999997,1991JJ00,643.0,773.0,59.3,83.2
2047,999997,1992JJ00,890.0,1054.0,36.4,84.4
2048,999997,1993JJ00,1074.0,1256.0,19.1,85.5
2049,999997,1994JJ00,861.0,1000.0,-20.4,86.1
2050,999997,1995JJ00,1296.0,1490.0,49.0,87.0
2051,999997,1996JJ00,1084.0,1235.0,-17.1,87.8
2052,999997,1997JJ00,1410.0,1586.0,28.5,88.9
2053,999997,1998JJ00,828.0,921.0,-41.9,89.9
2054,999997,1999JJ00,830.0,915.0,-0.7,90.7
2055,999997,2000JJ00,829.0,894.0,-2.3,92.7
2056,999997,2001JJ00,885.0,916.0,2.5,96.6
2057,999997,2002JJ00,918.0,933.0,1.8,98.4
2058,999997,2003JJ00,971.0,980.0,5.0,99.1
2059,999997,2004JJ00,1113.0,1119.0,14.2,99.5
2060,999997,2005JJ00,1292.0,1292.0,15.5,100.0
2061,999997,2006JJ00,1193.0,1170.0,-9.4,102.0
2062,999997,2007JJ00,1209.0,1158.0,-1.0,104.4
2063,999997,2008JJ00,1695.0,1579.0,36.3,107.4
2064,999997,2009JJ00,1619.0,1502.0,-4.8,107.8
2065,999997,2010JJ00,1718.0,1569.0,4.4,109.5
2066,999997,2011JJ00,1713.0,1543.0,-1.7,111.0
2067,999997,2012JJ00,,,,
2068,350000,1969JJ00,257.0,669.0,,38.4
2069,350000,1970JJ00,405.0,974.0,45.5,41.6
2070,350000,1971JJ00,411.0,905.0,-7.2,45.4
2071,350000,1972JJ00,385.0,814.0,-10.0,47.3
2072,350000,1973JJ00,449.0,924.0,13.5,48.6
2073,350000,1974JJ00,480.0,895.0,-3.1,53.6
2074,350000,1975JJ00,457.0,763.0,-14.8,59.9
2075,350000,1976JJ00,613.0,945.0,23.9,64.9
2076,350000,1977JJ00,726.0,1078.0,14.0,67.4
2077,350000,1978JJ00,815.0,1165.0,8.1,70.0
2078,350000,1979JJ00,751.0,1028.0,-11.8,73.1
2079,350000,1980JJ00,810.0,1043.0,1.5,77.7
2080,350000,1981JJ00,705.0,845.0,-19.0,83.5
2081,350000,1982JJ00,564.0,646.0,-23.5,87.3
2082,350000,1983JJ00,691.0,775.0,20.0,89.1
2083,350000,1984JJ00,781.0,868.0,12.0,90.0
2084,350000,1985JJ00,930.0,1031.0,18.7,90.2
2085,350000,1986JJ00,900.0,1006.0,-2.4,89.4
2086,350000,1987JJ00,858.0,948.0,-5.8,90.5
2087,350000,1988JJ00,818.0,893.0,-5.8,91.6
2088,350000,1989JJ00,1107.0,1190.0,33.3,93.1
2089,350000,1990JJ00,1216.0,1286.0,8.1,94.5
2090,350000,1991JJ00,1173.0,1219.0,-5.3,96.3
2091,350000,1992JJ00,1117.0,1144.0,-6.1,97.7
2092,350000,1993JJ00,1120.0,1142.0,-0.2,98.1
2093,350000,1994JJ00,1006.0,1029.0,-9.9,97.8
2094,350000,1995JJ00,1146.0,1176.0,14.3,97.5
2095,350000,1996JJ00,1546.0,1601.0,36.1,96.6
2096,350000,1997JJ00,1679.0,1752.0,9.4,95.8
2097,350000,1998JJ00,1760.0,1857.0,6.0,94.8
2098,350000,1999JJ00,2299.0,2431.0,30.9,94.6
2099,350000,2000JJ00,1992.0,2070.0,-14.9,96.2
2100,350000,2001JJ00,2490.0,2553.0,23.3,97.5
2101,350000,2002JJ00,1812.0,1834.0,-28.2,98.8
2102,350000,2003JJ00,1470.0,1487.0,-18.9,98.9
2103,350000,2004JJ00,1475.0,1478.0,-0.6,99.8
2104,350000,2005JJ00,1574.0,1574.0,6.5,100.0
2105,350000,2006JJ00,1786.0,1766.0,12.2,101.1
2106,350000,2007JJ00,2197.0,2144.0,21.4,102.5
2107,350000,2008JJ00,2465.0,2372.0,10.7,103.9
2108,350000,2009JJ00,2027.0,1932.0,-18.5,104.9
2109,350000,2010JJ00,1718.0,1629.0,-15.7,105.5
2110,350000,2011JJ00,2030.0,1925.0,18.2,105.5
2111,350000,2012JJ00,1884.0,1783.0,-7.4,105.7
2112,350100,1969JJ00,,,,
2113,350100,1970JJ00,,,,
2114,350100,1971JJ00,,,,
2115,350100,1972JJ00,,,,
2116,350100,1973JJ00,,,,
2117,350100,1974JJ00,,,,
2118,350100,1975JJ00,,,,
2119,350100,1976JJ00,,,,
2120,350100,1977JJ00,,,,
2121,350100,1978JJ00,,,,
2122,350100,1979JJ00,,,,
2123,350100,1980JJ00,,,,
2124,350100,1981JJ00,,,,
2125,350100,1982JJ00,,,,
2126,350100,1983JJ00,,,,
2127,350100,1984JJ00,,,,
2128,350100,1985JJ00,,,,
2129,350100,1986JJ00,,,,
2130,350100,1987JJ00,,,,
2131,350100,1988JJ00,346.0,420.0,,82.4
2132,350100,1989JJ00,449.0,538.0,28.0,83.5
2133,350100,1990JJ00,533.0,628.0,16.7,84.9
2134,350100,1991JJ00,528.0,609.0,-3.0,86.7
2135,350100,1992JJ00,488.0,551.0,-9.5,88.5
2136,350100,1993JJ00,450.0,503.0,-8.8,89.5
2137,350100,1994JJ00,358.0,398.0,-20.9,90.0
2138,350100,1995JJ00,461.0,512.0,28.8,90.0
2139,350100,1996JJ00,588.0,653.0,27.5,90.0
2140,350100,1997JJ00,648.0,721.0,10.4,89.9
2141,350100,1998JJ00,675.0,751.0,4.2,89.9
2142,350100,1999JJ00,863.0,955.0,27.3,90.3
2143,350100,2000JJ00,811.0,875.0,-8.5,92.7
2144,350100,2001JJ00,1112.0,1165.0,33.2,95.5
2145,350100,2002JJ00,665.0,680.0,-41.6,97.8
2146,350100,2003JJ00,479.0,488.0,-28.3,98.2
2147,350100,2004JJ00,502.0,505.0,3.5,99.4
2148,350100,2005JJ00,524.0,524.0,3.8,100.0
2149,350100,2006JJ00,527.0,519.0,-1.0,101.5
2150,350100,2007JJ00,663.0,643.0,23.9,103.1
2151,350100,2008JJ00,760.0,725.0,12.7,104.9
2152,350100,2009JJ00,510.0,474.0,-34.6,107.6
2153,350100,2010JJ00,399.0,362.0,-23.5,110.1
2154,350100,2011JJ00,450.0,412.0,13.8,109.1
2155,350100,2012JJ00,,,,
2156,350600,1969JJ00,,,,
2157,350600,1970JJ00,,,,
2158,350600,1971JJ00,,,,
2159,350600,1972JJ00,,,,
2160,350600,1973JJ00,,,,
2161,350600,1974JJ00,,,,
2162,350600,1975JJ00,,,,
2163,350600,1976JJ00,,,,
2164,350600,1977JJ00,,,,
2165,350600,1978JJ00,,,,
2166,350600,1979JJ00,,,,
2167,350600,1980JJ00,,,,
2168,350600,1981JJ00,,,,
2169,350600,1982JJ00,,,,
2170,350600,1983JJ00,,,,
2171,350600,1984JJ00,,,,
2172,350600,1985JJ00,,,,
2173,350600,1986JJ00,,,,
2174,350600,1987JJ00,,,,
2175,350600,1988JJ00,140.0,151.0,,92.7
2176,350600,1989JJ00,195.0,207.0,37.1,94.1
2177,350600,1990JJ00,205.0,214.0,3.1,96.0
2178,350600,1991JJ00,197.0,202.0,-5.4,97.5
2179,350600,1992JJ00,197.0,199.0,-1.5,99.0
2180,350600,1993JJ00,219.0,221.0,11.2,99.0
2181,350600,1994JJ00,207.0,210.0,-5.0,98.5
2182,350600,1995JJ00,206.0,209.0,-0.5,98.5
2183,350600,1996JJ00,306.0,314.0,50.0,97.6
2184,350600,1997JJ00,314.0,323.0,2.9,97.3
2185,350600,1998JJ00,315.0,327.0,1.3,96.3
2186,350600,1999JJ00,437.0,453.0,38.4,96.6
2187,350600,2000JJ00,340.0,348.0,-23.1,97.7
2188,350600,2001JJ00,399.0,407.0,17.1,98.0
2189,350600,2002JJ00,316.0,319.0,-21.6,98.9
2190,350600,2003JJ00,273.0,276.0,-13.6,98.9
2191,350600,2004JJ00,274.0,274.0,-0.7,100.0
2192,350600,2005JJ00,306.0,306.0,11.7,100.0
2193,350600,2006JJ00,381.0,377.0,23.2,101.1
2194,350600,2007JJ00,462.0,452.0,19.9,102.2
2195,350600,2008JJ00,502.0,482.0,6.5,104.2
2196,350600,2009JJ00,510.0,487.0,1.2,104.7
2197,350600,2010JJ00,677.0,650.0,33.3,104.2
2198,350600,2011JJ00,650.0,621.0,-4.4,104.7
2199,350600,2012JJ00,,,,
2200,351900,1969JJ00,,,,
2201,351900,1970JJ00,,,,
2202,351900,1971JJ00,,,,
2203,351900,1972JJ00,,,,
2204,351900,1973JJ00,,,,
2205,351900,1974JJ00,,,,
2206,351900,1975JJ00,,,,
2207,351900,1976JJ00,,,,
2208,351900,1977JJ00,,,,
2209,351900,1978JJ00,,,,
2210,351900,1979JJ00,,,,
2211,351900,1980JJ00,,,,
2212,351900,1981JJ00,,,,
2213,351900,1982JJ00,,,,
2214,351900,1983JJ00,,,,
2215,351900,1984JJ00,,,,
2216,351900,1985JJ00,,,,
2217,351900,1986JJ00,,,,
2218,351900,1987JJ00,,,,
2219,351900,1988JJ00,332.0,330.0,,100.6
2220,351900,1989JJ00,463.0,452.0,37.0,102.3
2221,351900,1990JJ00,478.0,461.0,1.9,103.6
2222,351900,1991JJ00,448.0,425.0,-7.7,105.3
2223,351900,1992JJ00,432.0,407.0,-4.2,106.0
2224,351900,1993JJ00,451.0,425.0,4.4,106.0
2225,351900,1994JJ00,441.0,420.0,-1.3,105.1
2226,351900,1995JJ00,479.0,460.0,9.5,104.2
2227,351900,1996JJ00,652.0,636.0,38.4,102.5
2228,351900,1997JJ00,717.0,710.0,11.7,100.9
2229,351900,1998JJ00,770.0,780.0,9.8,98.7
2230,351900,1999JJ00,999.0,1022.0,31.0,97.8
2231,351900,2000JJ00,841.0,850.0,-16.8,98.9
2232,351900,2001JJ00,979.0,989.0,16.4,98.9
2233,351900,2002JJ00,831.0,836.0,-15.5,99.4
2234,351900,2003JJ00,718.0,723.0,-13.5,99.3
2235,351900,2004JJ00,699.0,699.0,-3.3,100.0
2236,351900,2005JJ00,744.0,744.0,6.4,100.0
2237,351900,2006JJ00,878.0,870.0,16.9,100.9
2238,351900,2007JJ00,1072.0,1048.0,20.5,102.3
2239,351900,2008JJ00,1203.0,1166.0,11.2,103.2
2240,351900,2009JJ00,1007.0,972.0,-16.6,103.6
2241,351900,2010JJ00,642.0,617.0,-36.5,104.1
2242,351900,2011JJ00,930.0,892.0,44.7,104.2
2243,351900,2012JJ00,,,,
2244,300006,1969JJ00,1697.0,4632.0,,36.6
2245,300006,1970JJ00,2036.0,5164.0,11.5,39.4
2246,300006,1971JJ00,2528.0,5892.0,14.1,42.9
2247,300006,1972JJ00,2459.0,5442.0,-7.6,45.2
2248,300006,1973JJ00,2663.0,5646.0,3.7,47.2
2249,300006,1974JJ00,2877.0,5504.0,-2.5,52.3
2250,300006,1975JJ00,3132.0,5404.0,-1.8,58.0
2251,300006,1976JJ00,3212.0,5111.0,-5.4,62.8
2252,300006,1977JJ00,3888.0,5899.0,15.4,65.9
2253,300006,1978JJ00,4193.0,6085.0,3.2,68.9
2254,300006,1979JJ00,4777.0,6612.0,8.7,72.2
2255,300006,1980JJ00,4682.0,6085.0,-8.0,76.9
2256,300006,1981JJ00,4383.0,5339.0,-12.3,82.1
2257,300006,1982JJ00,5120.0,5978.0,12.0,85.6
2258,300006,1983JJ00,5765.0,6575.0,10.0,87.7
2259,300006,1984JJ00,5842.0,6565.0,-0.2,89.0
2260,300006,1985JJ00,6203.0,6897.0,5.1,89.9
2261,300006,1986JJ00,6286.0,7042.0,2.1,89.3
2262,300006,1987JJ00,6583.0,7291.0,3.5,90.3
2263,300006,1988JJ00,7094.0,7765.0,6.5,91.4
2264,300006,1989JJ00,8093.0,8711.0,12.2,92.9
2265,300006,1990JJ00,8529.0,9100.0,4.5,93.7
2266,300006,1991JJ00,9102.0,9529.0,4.7,95.5
2267,300006,1992JJ00,9069.0,9400.0,-1.4,96.5
2268,300006,1993JJ00,8319.0,8622.0,-8.3,96.5
2269,300006,1994JJ00,9102.0,9437.0,9.5,96.4
2270,300006,1995JJ00,9252.0,9568.0,1.4,96.7
2271,300006,1996JJ00,9418.0,9788.0,2.3,96.2
2272,300006,1997JJ00,9558.0,9994.0,2.1,95.6
2273,300006,1998JJ00,11093.0,11626.0,16.3,95.4
2274,300006,1999JJ00,12621.0,13240.0,13.9,95.3
2275,300006,2000JJ00,12620.0,13028.0,-1.6,96.9
2276,300006,2001JJ00,12201.0,12486.0,-4.2,97.7
2277,300006,2002JJ00,11948.0,12072.0,-3.3,99.0
2278,300006,2003JJ00,12635.0,12785.0,5.9,98.8
2279,300006,2004JJ00,11125.0,11186.0,-12.5,99.5
2280,300006,2005JJ00,11662.0,11662.0,4.3,100.0
2281,300006,2006JJ00,12480.0,12350.0,5.9,101.1
2282,300006,2007JJ00,13111.0,12744.0,3.2,102.9
2283,300006,2008JJ00,15658.0,14963.0,17.4,104.6
2284,300006,2009JJ00,12689.0,12030.0,-19.6,105.5
2285,300006,2010JJ00,12787.0,11962.0,-0.6,106.9
2286,300006,2011JJ00,14086.0,13115.0,9.6,107.4
2287,300006,2012JJ00,14353.0,13187.0,0.5,108.8
2288,354200,1969JJ00,900.0,2156.0,,41.8
2289,354200,1970JJ00,1120.0,2486.0,15.3,45.1
2290,354200,1971JJ00,1134.0,2313.0,-7.0,49.0
2291,354200,1972JJ00,1197.0,2319.0,0.3,51.6
2292,354200,1973JJ00,1257.0,2335.0,0.7,53.8
2293,354200,1974JJ00,1462.0,2450.0,4.9,59.7
2294,354200,1975JJ00,1470.0,2224.0,-9.2,66.1
2295,354200,1976JJ00,1614.0,2264.0,1.8,71.3
2296,354200,1977JJ00,2002.0,2687.0,18.6,74.5
2297,354200,1978JJ00,2144.0,2740.0,2.0,78.2
2298,354200,1979JJ00,2325.0,2826.0,3.1,82.3
2299,354200,1980JJ00,2337.0,2675.0,-5.3,87.4
2300,354200,1981JJ00,2094.0,2244.0,-16.1,93.3
2301,354200,1982JJ00,2124.0,2190.0,-2.4,97.0
2302,354200,1983JJ00,2174.0,2197.0,0.3,98.9
2303,354200,1984JJ00,2337.0,2348.0,6.9,99.5
2304,354200,1985JJ00,2636.0,2638.0,12.4,99.9
2305,354200,1986JJ00,2907.0,2939.0,11.4,98.9
2306,354200,1987JJ00,3373.0,3386.0,15.2,99.6
2307,354200,1988JJ00,3584.0,3557.0,5.0,100.8
2308,354200,1989JJ00,3705.0,3650.0,2.6,101.5
2309,354200,1990JJ00,3779.0,3680.0,0.8,102.7
2310,354200,1991JJ00,4147.0,3964.0,7.7,104.6
2311,354200,1992JJ00,4230.0,4002.0,0.9,105.7
2312,354200,1993JJ00,4089.0,3878.0,-3.1,105.5
2313,354200,1994JJ00,4236.0,4030.0,3.9,105.1
2314,354200,1995JJ00,4017.0,3842.0,-4.7,104.6
2315,354200,1996JJ00,4605.0,4462.0,16.1,103.2
2316,354200,1997JJ00,4744.0,4663.0,4.5,101.7
2317,354200,1998JJ00,5496.0,5479.0,17.5,100.3
2318,354200,1999JJ00,6218.0,6275.0,14.5,99.1
