ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
995,LD03  ,2011MM08,503.5,289.6,213.9,211.1,145.4,21.5,8.2,9.9,2.3,10.2,4.3,1.0,,3.0,4.4,1.4,,,,3422.0,2094.3,1327.7,1316.9,1053.2,102.7,41.0,29.5,13.1,28.7,14.9,3.4,,14.2,12.5,5.2,,,
996,LD03  ,2011MM09,309.5,193.2,116.2,115.4,90.0,12.6,4.1,2.7,,1.1,,,,2.1,1.2,,,,,1546.3,879.0,667.2,663.6,563.4,47.0,18.5,8.4,,3.8,,,,11.6,3.8,,,,
997,LD03  ,2011KW03,1253.6,743.4,510.2,503.8,351.5,55.3,19.0,21.9,6.2,17.2,7.2,4.6,2.1,8.6,10.2,2.9,1.2,1.8,,7962.6,4863.2,3099.4,3073.4,2443.8,264.2,89.3,66.6,32.4,49.7,24.5,21.5,7.4,42.5,31.4,11.2,5.8,5.3,
998,LD03  ,2011MM10,265.3,159.8,105.5,104.8,83.1,13.3,1.9,3.0,,,,,,,,,,,,1183.6,680.2,503.5,500.3,423.8,45.5,7.4,8.3,,,,,,,,,,,
999,LD03  ,2011MM11,130.9,82.2,48.6,48.4,24.6,20.5,,1.3,,,,,,,,,,,,573.0,345.4,227.6,226.7,134.9,78.7,,4.0,,,,,,,,,,,
1000,LD03  ,2011MM12,92.7,71.7,21.0,20.9,10.4,7.6,,1.4,,,,,,,,,,,,427.0,324.7,102.3,101.4,55.9,31.2,,5.7,,,,,,,,,,,
1001,LD03  ,2011KW04,488.9,313.7,175.2,174.1,118.1,41.4,2.9,5.7,,1.2,,,,1.4,1.5,,,,,2183.6,1350.2,833.4,828.4,614.6,155.4,11.9,18.0,,4.0,,,,8.7,7.0,,,,
1002,LD03  ,2011JJ00,3202.1,1996.2,1205.9,1194.6,826.0,187.7,39.3,52.5,10.3,22.3,10.3,6.9,3.5,18.1,17.8,5.1,2.1,3.1,1.0,16686.7,10304.6,6382.1,6336.7,4888.7,769.1,168.6,161.5,50.5,64.1,35.0,29.5,11.5,95.6,62.6,19.6,10.3,9.5,6.0
1003,LD03  ,2012MM01,92.3,61.8,30.6,30.4,18.6,8.4,,,,,,,,,,,,,,382.8,254.1,128.6,128.0,86.6,28.0,,,,,,,,,,,,,
1004,LD03  ,2012MM02,91.2,68.5,22.7,22.6,11.9,8.1,,,,,,,,,,,,,,367.8,273.6,94.2,93.8,53.7,29.9,,,,,,,,,,,,,
1005,LD03  ,2012MM03,123.3,87.5,35.8,35.5,24.1,6.3,,2.9,,,,,,,,,,,,485.4,330.1,155.4,154.4,111.3,22.5,,12.4,,,,,,,,,,,
1006,LD03  ,2012KW01,306.9,217.8,89.1,88.5,54.5,22.9,1.9,4.8,,1.1,,,,1.7,,,,,,1236.0,857.9,378.1,376.2,251.5,80.4,7.6,18.7,,4.0,,,,7.5,,,,,
1007,LD03  ,2012MM04,318.1,164.5,153.6,152.4,98.9,31.6,5.1,9.0,1.0,1.3,,,,2.5,1.2,,,,,1378.3,631.0,747.3,743.7,545.1,120.9,20.6,30.1,4.2,3.0,,,,10.0,4.0,,,,
1008,LD03  ,2012MM05,408.1,273.9,134.1,133.1,99.2,17.3,5.3,5.1,,,,,,1.8,1.6,,,,,1761.6,1209.0,552.6,548.9,433.7,64.6,14.8,14.0,,,,,,8.7,5.5,,,,
1009,LD03  ,2012MM06,346.4,221.1,125.4,123.5,90.9,14.6,7.6,2.8,,1.5,,,,2.4,1.4,1.1,,,,1785.9,1120.6,665.4,658.5,539.3,57.0,30.2,7.3,,3.3,,,,10.2,5.3,4.1,,,
1010,LD03  ,2012KW02,1072.6,659.5,413.1,409.0,289.1,63.5,18.0,16.9,2.8,3.8,1.4,1.3,1.4,6.7,4.2,2.4,,,,4925.8,2960.5,1965.3,1951.0,1518.1,242.4,65.5,51.4,9.2,8.6,4.2,4.2,3.6,28.9,14.8,8.2,,,
1011,LD03  ,2012MM07,458.1,275.3,182.8,180.9,119.4,22.5,6.8,10.0,3.2,5.5,1.7,3.2,1.2,3.7,3.6,1.0,,,,2653.0,1627.0,1026.0,1017.2,777.2,107.2,28.6,27.8,13.3,12.9,5.2,14.8,3.6,16.8,9.8,4.6,,,
1012,LD03  ,2012MM08,530.1,310.8,219.3,217.7,146.4,29.1,8.9,10.2,2.1,10.0,2.6,,,3.6,3.5,,,,,3228.3,2004.7,1223.6,1216.4,917.0,136.5,47.9,34.8,10.5,27.0,7.6,,,18.1,11.7,,,,
1013,LD03  ,2012MM09,284.4,185.3,99.1,98.4,74.2,12.3,3.9,2.3,,1.1,,,,1.8,1.4,,,,,1327.0,818.4,508.5,505.4,406.9,52.6,16.2,6.4,,3.5,,,,10.0,5.0,,,,
1014,LD03  ,2012KW03,1272.6,771.4,501.2,496.9,340.0,63.8,19.6,22.6,6.1,16.6,4.6,4.2,1.7,9.1,8.4,2.0,,,,7208.3,4450.1,2758.2,2739.0,2101.1,296.2,92.6,69.1,26.1,43.4,14.2,19.7,5.0,44.9,26.5,9.1,,,
1015,LD03  ,2012MM10,232.9,139.4,93.5,92.9,75.1,11.6,1.5,2.0,,,,,,,,,,,,1031.5,567.3,464.2,462.3,396.5,40.7,6.8,6.7,,,,,,,,,,,
1016,LD03  ,2012MM11,113.4,71.8,41.5,41.3,16.4,19.3,,2.3,,,,,,,,,,,,444.6,259.9,184.7,183.8,84.1,77.3,,8.1,,,,,,,,,,,
1017,LD03  ,2012MM12,88.3,65.4,22.8,22.6,12.1,7.9,,,,,,,,,,,,,,374.0,271.5,102.5,101.7,60.3,30.0,,,,,,,,,,,,,
1018,LD03  ,2012KW04,434.5,276.7,157.8,156.9,103.5,38.8,2.9,5.2,,1.3,,,,2.1,1.2,,,,,1850.1,1098.7,751.4,747.7,540.9,148.1,11.8,18.2,,4.8,,,,10.5,5.4,,,,
1019,LD03  ,2012JJ00,3086.6,1925.4,1161.2,1151.3,787.1,189.1,42.4,49.5,10.0,22.8,6.8,6.0,3.3,19.6,14.7,5.1,1.8,2.2,,15220.1,9367.2,5853.0,5813.9,4411.7,767.2,177.6,157.4,40.9,60.7,21.0,25.6,9.5,91.9,50.4,19.9,7.6,7.6,
1020,LD04  ,1998MM01,117.0,95.9,21.1,21.1,14.2,6.3,,,,,,,,,,,,,,432.7,352.8,79.9,79.5,52.5,22.9,,,,,,,,,,,,,
1021,LD04  ,1998MM02,129.3,104.0,25.3,25.3,18.6,5.9,,,,,,,,,,,,,,506.4,413.8,92.6,92.4,68.0,20.2,,,,,,,,,,,,,
1022,LD04  ,1998MM03,140.5,111.6,28.9,28.8,21.4,6.1,,,,,,,,,,,,,,517.0,410.2,106.7,106.3,78.4,21.6,,,,,,,,,,,,,
1023,LD04  ,1998KW01,386.8,311.5,75.3,75.2,54.3,18.3,1.4,,,,,,,,,,,,,1456.0,1176.8,279.2,278.2,198.9,64.8,7.5,,,,,,,,,,,,
1024,LD04  ,1998MM04,235.0,167.2,67.9,67.0,48.0,14.9,1.9,1.1,,,,,,,,,,,,934.8,660.1,274.8,269.2,188.7,62.5,8.8,4.0,,,,,,,,,,,
1025,LD04  ,1998MM05,299.2,270.7,28.4,28.2,20.5,3.9,2.0,,,,,,,,,,,,,1184.5,1078.1,106.4,105.0,76.7,13.4,8.1,,,,,,,,,,,,
1026,LD04  ,1998MM06,248.2,222.5,25.8,25.5,18.5,3.5,1.4,,,,,,,,,,,,,1339.0,1163.7,175.2,173.2,132.5,24.1,5.8,,,,,,,,,,,,
1027,LD04  ,1998KW02,782.4,660.4,122.1,120.6,86.9,22.3,5.2,2.4,,,,,,,2.3,1.1,,,,3458.3,2901.9,556.4,547.5,397.9,100.0,22.8,7.5,,,,,,,14.2,7.2,,,
1028,LD04  ,1998MM07,300.3,258.4,42.0,41.4,21.8,12.3,2.5,1.8,,,,1.2,,,1.2,,,,,1859.3,1665.8,193.6,189.1,102.6,60.4,10.9,4.4,,,,4.5,,,4.4,,,,
1029,LD04  ,1998MM08,382.5,332.0,50.5,50.0,26.1,9.8,6.4,3.7,,1.1,,,,,2.0,,,,,2779.7,2497.5,282.1,279.1,153.2,56.8,39.1,9.0,,1.6,,,,,16.1,,,,
1030,LD04  ,1998MM09,232.8,191.7,41.0,40.8,24.8,9.7,2.1,,,3.1,,,,,,,,,,1061.1,861.4,199.7,197.5,115.6,47.6,9.8,,,17.9,,,,,,,,,
1031,LD04  ,1998KW03,915.6,782.1,133.5,132.2,72.6,31.7,11.0,6.1,,4.5,,1.4,,,3.5,,,,,5700.1,5024.7,675.4,665.6,371.4,164.9,59.9,15.6,,20.1,,5.7,,,23.5,,,,
1032,LD04  ,1998MM10,229.6,186.3,43.2,43.2,31.5,8.7,1.9,,,,,,,,,,,,,939.4,748.4,191.1,190.8,149.4,28.5,7.8,,,,,,,,,,,,
1033,LD04  ,1998MM11,182.5,131.4,51.0,51.0,32.4,15.2,2.4,,,,,,,,,,,,,711.2,499.3,211.9,211.7,137.2,59.4,10.0,,,,,,,,,,,,
1034,LD04  ,1998MM12,146.4,117.8,28.6,28.6,19.2,8.5,,,,,,,,,,,,,,673.8,556.1,117.6,117.5,68.7,40.2,,,,,,,,,,,,,
1035,LD04  ,1998KW04,558.4,435.6,122.8,122.7,83.1,32.5,4.5,,,,,,,,,,,,,2324.4,1803.8,520.6,520.0,355.2,128.0,19.0,,,,,,,,,,,,
1036,LD04  ,1998JJ00,2643.3,2189.5,453.8,450.8,296.9,104.8,22.1,10.2,1.2,5.1,,2.4,,,7.0,1.7,1.0,,,12938.8,10907.2,2031.6,2011.3,1323.5,457.7,109.1,31.5,5.0,22.3,,10.1,,,48.3,10.1,7.4,,
1037,LD04  ,1999MM01,122.3,95.2,27.1,27.0,20.2,6.4,,,,,,,,,,,,,,502.4,390.1,112.3,111.9,83.8,26.1,,,,,,,,,,,,,
1038,LD04  ,1999MM02,147.2,121.9,25.3,25.2,19.8,4.9,,,,,,,,,,,,,,575.7,470.7,105.0,104.0,83.0,18.1,,,,,,,,,,,,,
1039,LD04  ,1999MM03,160.5,127.8,32.6,32.6,19.5,11.7,,,,,,,,,,,,,,614.1,492.9,121.2,120.1,77.6,35.9,,,,,,,,,,,,,
1040,LD04  ,1999KW01,430.0,345.0,85.0,84.8,59.5,23.0,1.7,,,,,,,,,,,,,1692.2,1353.7,338.5,336.0,244.4,80.2,8.7,,,,,,,,,,,,
1041,LD04  ,1999MM04,288.6,202.8,85.8,85.7,60.0,20.7,3.4,,,,,,,,,,,,,1051.5,720.7,330.8,330.4,229.3,80.3,13.4,,,,,,,,,,,,
1042,LD04  ,1999MM05,416.3,372.6,43.8,43.4,31.0,9.2,1.7,,,,,,,,,,,,,1846.1,1687.2,158.9,157.3,113.0,34.4,4.9,,,,,,,,,,,,
1043,LD04  ,1999MM06,273.9,232.4,41.4,41.2,30.4,5.3,3.4,,,,,,,,,,,,,1308.4,1117.7,190.7,189.7,145.3,21.5,14.9,,,,,,,,,,,,
1044,LD04  ,1999KW02,978.8,807.8,171.0,170.4,121.5,35.1,8.5,2.5,,,,,,,1.7,,,,,4206.0,3525.5,680.5,677.4,487.5,136.1,33.2,8.6,,,,,,,8.6,,,,
1045,LD04  ,1999MM07,346.9,293.4,53.5,53.0,32.6,12.8,3.0,1.7,,,,1.2,,,1.2,,,,,2162.5,1908.8,253.7,250.5,155.6,64.3,17.2,3.4,,,,3.8,,,4.4,,,,
1046,LD04  ,1999MM08,372.6,320.4,52.2,51.7,28.7,9.1,5.9,4.0,,1.5,,,,,1.3,,,,,2600.1,2325.2,274.9,271.0,162.0,50.9,37.2,7.6,,3.1,,,,,6.4,,,,
1047,LD04  ,1999MM09,272.2,228.6,43.6,43.4,26.8,11.9,2.9,1.0,,,,,,,,,,,,1121.9,928.3,193.6,192.6,121.3,50.5,13.3,2.9,,,,,,,,,,,
1048,LD04  ,1999KW03,991.6,842.4,149.2,148.1,88.1,33.8,11.8,6.7,,1.7,,1.5,,,2.9,,,,,5884.4,5162.3,722.2,714.1,438.8,165.7,67.7,14.0,,3.6,,4.9,,,13.4,,,,
1049,LD04  ,1999MM10,249.1,203.9,45.3,45.2,37.4,6.1,1.1,,,,,,,,,,,,,1110.5,900.3,210.1,209.7,177.8,22.1,5.6,,,,,,,,,,,,
1050,LD04  ,1999MM11,189.5,142.6,46.9,46.9,30.2,15.5,,,,,,,,,,,,,,693.2,507.4,185.8,185.6,122.1,57.6,,,,,,,,,,,,,
1051,LD04  ,1999MM12,159.4,131.8,27.5,27.6,20.2,6.8,,,,,,,,,,,,,,665.0,551.5,113.5,113.9,85.3,25.5,,,,,,,,,,,,,
1052,LD04  ,1999KW04,598.0,478.3,119.7,119.7,87.7,28.4,2.2,,,,,,,,,,,,,2468.6,1959.3,509.4,509.1,385.2,105.2,11.5,,,,,,,,,,,,
1053,LD04  ,1999JJ00,2998.5,2473.5,524.9,522.9,356.7,120.4,24.2,10.0,1.1,1.9,,2.4,,,5.2,,,,,14251.3,12000.8,2250.5,2236.6,1556.0,487.1,121.1,27.1,4.8,4.2,,7.5,,,24.9,,,,
1054,LD04  ,2000MM01,139.1,109.2,30.0,29.9,23.1,6.0,,,,,,,,,,,,,,560.6,445.5,115.2,114.4,86.3,23.7,,,,,,,,,,,,,
1055,LD04  ,2000MM02,139.2,113.1,26.1,26.1,18.0,5.6,,,,,,,,,,,,,,544.0,436.5,107.6,107.2,73.4,19.6,,,,,,,,,,,,,
1056,LD04  ,2000MM03,184.1,152.4,31.7,31.7,21.0,8.0,,,,,,,,,,,,,,718.9,594.0,124.9,124.4,81.6,30.3,,,,,,,,,,,,,
1057,LD04  ,2000KW01,462.4,374.5,87.9,87.8,62.1,19.7,3.6,,,,,,,,,,,,,1823.4,1475.9,347.6,346.0,241.3,73.7,14.6,,,,,,,,,,,,
1058,LD04  ,2000MM04,306.0,227.8,78.2,78.2,51.9,21.4,2.7,,,,,,,,,,,,,1214.5,892.1,322.4,322.1,209.9,87.5,14.0,,,,,,,,,,,,
1059,LD04  ,2000MM05,291.1,246.3,44.8,44.5,33.0,8.3,,,,,,,,,,,,,,1219.6,1044.2,175.4,174.3,131.0,29.4,,,,,,,,,,,,,
1060,LD04  ,2000MM06,355.2,300.3,54.9,54.7,39.1,9.0,3.5,,,,,,,,,,,,,1558.8,1341.8,217.0,216.2,146.1,36.4,16.4,,,,,,,,,,,,
1061,LD04  ,2000KW02,952.3,774.3,177.9,177.4,124.0,38.8,7.9,,,,,,,,,,,,,3993.0,3278.1,714.8,712.6,487.1,153.2,37.9,,,,,,,,,,,,
1062,LD04  ,2000MM07,320.3,263.8,56.5,56.1,35.1,12.7,,,,,,,,,,,,,,2114.2,1817.6,296.6,293.4,190.4,63.3,,,,,,,,,,,,,
1063,LD04  ,2000MM08,355.3,306.5,48.9,48.6,25.0,9.6,5.8,,,,,,,,,,,,,2569.6,2288.3,281.3,278.8,151.5,57.5,41.3,,,,,,,,,,,,
1064,LD04  ,2000MM09,262.3,215.2,47.1,46.9,26.7,14.2,4.0,,,,,,,,,,,,,1180.3,959.9,220.4,219.7,120.7,64.4,21.2,,,,,,,,,,,,
1065,LD04  ,2000KW03,937.9,785.3,152.5,151.6,86.8,36.4,12.5,6.1,,,,,,,4.8,,,,,5864.1,5065.7,798.4,791.9,462.6,185.2,76.9,12.9,,,,,,,40.1,,,,
1066,LD04  ,2000MM10,234.5,180.0,54.5,54.5,39.2,11.2,,,,,,,,,,,,,,1109.0,857.4,251.5,251.2,188.6,40.2,,,,,,,,,,,,,
1067,LD04  ,2000MM11,192.9,147.6,45.3,45.3,27.3,14.0,,,,,,,,,,,,,,762.5,594.0,168.5,168.5,111.2,46.3,,,,,,,,,,,,,
1068,LD04  ,2000MM12,173.1,147.9,25.2,25.2,17.4,6.6,,,,,,,,,,,,,,766.2,646.6,119.6,118.7,78.5,25.7,,,,,,,,,,,,,
1069,LD04  ,2000KW04,600.5,475.4,125.1,124.9,83.8,31.8,,,,,,,,,,,,,,2637.6,2098.0,539.5,538.4,378.2,112.2,,,,,,,,,,,,,
1070,LD04  ,2000JJ00,2953.0,2409.7,543.3,541.7,356.7,126.7,26.7,13.4,,,,,,,11.3,,,,,14318.2,11917.7,2400.4,2389.0,1569.2,524.3,143.4,45.9,,,,,,,81.2,,,,
1071,LD04  ,2001MM01,152.5,121.2,31.3,31.3,25.1,4.9,,,,,,,,,,,,,,612.3,481.7,130.8,129.5,98.3,18.0,,,,,,,,,,,,,
1072,LD04  ,2001MM02,159.8,125.9,33.9,33.9,22.7,6.5,2.4,,,,,,,,,,,,,656.7,518.8,137.9,137.3,92.8,24.1,10.3,,,,,,,,,,,,
1073,LD04  ,2001MM03,199.3,166.6,32.7,32.6,24.8,6.6,,,,,,,,,,,,,,786.2,642.8,143.5,142.8,106.8,24.6,,,,,,,,,,,,,
1074,LD04  ,2001KW01,511.7,413.7,98.0,97.8,72.6,18.0,3.4,,,,,,,,,,,,,2055.3,1643.1,412.1,409.6,297.7,66.5,16.5,,,,,,,,,,,,
1075,LD04  ,2001MM04,317.7,237.8,79.9,79.6,54.9,15.0,6.2,,,,,,,,,,,,,1269.7,922.7,347.1,345.2,236.0,60.9,26.1,,,,,,,,,,,,
1076,LD04  ,2001MM05,360.8,318.2,42.6,42.1,28.7,7.5,4.1,,,,,,,,,,,,,1501.8,1325.9,175.9,174.0,117.5,28.3,17.5,,,,,,,,,,,,
1077,LD04  ,2001MM06,343.2,294.3,48.8,48.6,35.3,7.8,2.2,,,,,,,,,,,,,1650.5,1424.5,226.0,224.1,153.9,35.5,11.9,,,,,,,,,,,,
1078,LD04  ,2001KW02,1021.7,850.4,171.3,170.1,118.8,30.2,12.6,3.7,,,,,,,3.4,,,,,4422.0,3673.1,748.9,743.3,507.4,124.7,55.5,12.1,,,,,,,36.5,,,,
1079,LD04  ,2001MM07,307.5,267.7,39.9,39.4,21.7,7.3,3.9,,,,,,,,,,,,,2069.4,1831.9,237.5,235.3,137.2,45.4,25.4,,,,,,,,,,,,
1080,LD04  ,2001MM08,388.6,334.6,54.0,53.5,24.7,12.7,8.6,3.9,,,,,,,,,,,,2530.5,2268.6,261.9,259.7,126.1,62.9,42.6,8.9,,,,,,,,,,,
1081,LD04  ,2001MM09,234.4,199.0,35.4,35.2,24.3,7.9,,,,,,,,,,,,,,1023.1,869.1,154.0,152.8,106.3,30.7,,,,,,,,,,,,,
1082,LD04  ,2001KW03,930.4,801.1,129.3,128.0,70.7,27.9,14.1,6.7,,,,,,,3.6,,,,,5623.1,4969.6,653.5,647.7,369.6,139.1,74.9,14.7,,,,,,,34.0,,,,
1083,LD04  ,2001MM10,246.8,202.8,44.0,44.0,32.2,8.3,,,,,,,,,,,,,,1139.6,926.6,213.0,212.2,157.9,33.5,,,,,,,,,,,,,
1084,LD04  ,2001MM11,196.3,166.3,29.9,29.9,17.5,11.0,,,,,,,,,,,,,,750.6,634.8,115.9,115.7,69.0,31.1,,,,,,,,,,,,,
1085,LD04  ,2001MM12,152.8,135.1,17.6,17.6,11.0,5.4,,,,,,,,,,,,,,690.1,608.3,81.8,81.0,46.7,24.5,,,,,,,,,,,,,
1086,LD04  ,2001KW04,596.0,504.4,91.6,91.5,60.7,24.8,3.2,,,,,,,,,,,,,2580.4,2169.7,410.8,408.9,273.6,89.1,15.4,,,,,,,,,,,,
1087,LD04  ,2001JJ00,3059.8,2569.6,490.1,487.5,322.8,100.8,33.3,12.9,,,,2.6,,,10.6,,,,,14680.8,12455.5,2225.3,2209.6,1448.3,419.5,162.4,40.6,,,,11.7,,,113.3,,,,
1088,LD04  ,2002MM01,137.3,109.9,27.4,27.2,19.9,5.6,,,,,,,,,,,,,,588.4,471.2,117.1,116.0,83.3,22.4,,,,,,,,,,,,,
1089,LD04  ,2002MM02,165.3,134.5,30.7,30.7,15.9,11.6,,,,,,,,,,,,,,699.3,572.3,127.0,125.6,67.1,44.8,,,,,,,,,,,,,
1090,LD04  ,2002MM03,181.5,148.7,32.9,32.8,24.1,6.2,,,,,,,,,,,,,,749.5,605.4,144.1,143.8,105.9,22.7,,,,,,,,,,,,,
1091,LD04  ,2002KW01,484.0,393.1,91.0,90.7,60.1,23.5,3.7,,,,,,,,,,,,,2037.1,1649.0,388.1,385.5,256.3,90.0,15.7,,,,,,,,,,,,
1092,LD04  ,2002MM04,297.4,222.8,74.6,74.5,44.6,22.8,3.2,,,,,,,,,,,,,1156.1,854.1,302.0,301.4,178.7,87.0,14.0,,,,,,,,,,,,
1093,LD04  ,2002MM05,368.2,321.2,47.0,47.0,35.4,7.4,,,,,,,,,,,,,,1631.9,1447.6,184.3,183.8,137.8,28.3,,,,,,,,,,,,,
1094,LD04  ,2002MM06,230.1,202.7,27.4,27.0,19.0,4.1,2.8,,,,,,,,,,,,,1270.0,1081.0,189.0,183.9,122.8,39.8,16.9,,,,,,,,,,,,
1095,LD04  ,2002KW02,895.7,746.7,149.1,148.6,99.1,34.2,8.8,3.7,,,,,,,,,,,,4058.0,3382.7,675.3,669.2,439.3,155.0,41.5,14.0,,,,,,,,,,,
1096,LD04  ,2002MM07,298.4,255.5,42.7,42.3,19.6,14.1,3.4,,,,,,,,,,,,,1888.2,1654.7,233.4,227.9,98.0,92.0,19.7,,,,,,,,,,,,
1097,LD04  ,2002MM08,393.4,330.8,62.6,61.9,31.0,16.6,6.9,,,,,,,,,,,,,2636.4,2324.6,311.8,307.5,157.6,91.3,39.4,,,,,,,,,,,,
1098,LD04  ,2002MM09,248.0,209.1,39.0,38.4,26.8,9.4,,,,,,,,,,,,,,1045.8,881.5,164.1,162.3,113.7,34.1,,,,,,,,,,,,,
1099,LD04  ,2002KW03,939.8,795.5,144.2,142.6,77.4,40.0,11.1,5.7,,,,,,,,,,,,5570.4,4860.9,709.5,697.7,369.3,217.3,63.7,13.4,,,,,,,,,,,
1100,LD04  ,2002MM10,230.3,184.3,45.9,45.9,32.0,10.5,,,,,,,,,,,,,,1100.7,892.8,207.9,207.8,144.9,46.0,,,,,,,,,,,,,
1101,LD04  ,2002MM11,178.2,145.6,32.6,32.5,14.9,16.8,,,,,,,,,,,,,,666.2,544.1,122.1,121.8,58.4,59.3,,,,,,,,,,,,,
1102,LD04  ,2002MM12,134.1,118.1,16.0,16.0,8.7,6.4,,,,,,,,,,,,,,605.7,525.5,80.2,79.7,48.8,25.2,,,,,,,,,,,,,
1103,LD04  ,2002KW04,542.6,448.1,94.7,94.5,55.6,33.7,,,,,,,,,,,,,,2372.6,1962.4,410.2,409.2,252.1,130.5,,,,,,,,,,,,,
1104,LD04  ,2002JJ00,2862.3,2383.4,478.9,476.3,292.3,131.5,26.0,13.0,,,,,,,3.4,,,,,14038.1,11855.0,2183.1,2161.7,1317.0,592.8,131.0,43.8,,,,,,,32.6,,,,
1105,LD04  ,2003MM01,122.7,97.6,25.0,25.0,18.2,5.1,,,,,,,,,,,,,,536.6,421.4,115.1,114.5,77.8,21.1,,,,,,,,,,,,,
1106,LD04  ,2003MM02,147.4,118.7,28.7,28.4,19.9,6.3,,1.2,,,,,,,,,,,,586.8,482.8,104.1,102.8,71.8,22.4,,4.2,,,,,,,,,,,
1107,LD04  ,2003MM03,164.0,135.2,28.8,28.7,19.8,8.0,,,,,,,,,,,,,,634.0,521.1,112.9,112.1,75.7,30.2,,,,,,,,,,,,,
1108,LD04  ,2003KW01,434.1,351.5,82.5,82.0,58.0,19.5,1.9,1.6,,,,,,,,,,,,1757.4,1425.3,332.1,329.4,225.4,73.8,10.4,7.0,,,,,,,,,,,
1109,LD04  ,2003MM04,304.8,232.5,72.3,72.2,44.2,20.6,3.6,2.2,,,,,,,,,,,,1198.8,913.9,284.9,283.2,175.7,80.8,14.3,6.7,,,,,,,,,,,
1110,LD04  ,2003MM05,294.6,252.1,42.5,42.3,29.1,7.7,3.6,1.0,,,,,,,,,,,,1208.3,1044.9,163.3,162.5,109.5,28.6,15.6,,,,,,,,,,,,
1111,LD04  ,2003MM06,337.9,286.2,51.7,51.5,35.2,12.3,1.9,,,,,,,,,,,,,1784.9,1578.0,207.0,205.7,142.8,48.7,7.0,,,,,,,,,,,,
1112,LD04  ,2003KW02,937.4,770.8,166.5,166.0,108.5,40.6,9.1,3.8,,,,,,1.1,1.3,,,,,4192.0,3536.8,655.2,651.4,428.0,158.1,36.9,10.4,,,,,,5.0,8.1,,,,
1113,LD04  ,2003MM07,306.7,265.1,41.6,41.2,19.8,12.8,2.6,1.9,,,,1.1,,,1.0,,,,,1969.7,1781.4,188.2,185.4,88.2,63.9,14.2,5.3,,,,2.9,,,4.2,,,,
1114,LD04  ,2003MM08,381.9,311.6,70.3,69.5,35.4,20.9,4.6,3.7,,1.8,,,,,1.1,,,,,2448.6,2109.1,339.5,333.9,192.1,81.3,31.3,8.6,,3.8,,,,,8.7,,,,
1115,LD04  ,2003MM09,231.2,204.1,27.1,27.0,17.9,7.2,,,,,,,,,,,,,,940.6,823.4,117.2,116.3,81.0,27.1,,,,,,,,,,,,,
1116,LD04  ,2003KW03,919.8,780.8,139.0,137.6,73.0,40.9,8.0,6.0,,2.3,1.1,1.4,,1.4,2.5,,,,,5358.9,4713.9,645.0,635.6,361.3,172.3,48.3,14.8,,4.8,3.6,4.2,,7.9,15.7,,,,
1117,LD04  ,2003MM10,237.3,190.9,46.4,46.3,30.4,12.8,1.8,,,,,,,,,,,,,1051.0,852.6,198.4,197.3,130.1,53.1,8.1,,,,,,,,,,,,
1118,LD04  ,2003MM11,158.2,129.4,28.8,28.8,13.5,14.8,,,,,,,,,,,,,,581.6,474.1,107.6,107.3,55.2,49.6,,,,,,,,,,,,,
1119,LD04  ,2003MM12,143.5,127.7,15.8,15.7,7.1,7.7,,,,,,,,,,,,,,628.6,552.8,75.8,74.6,39.2,28.6,,,,,,,,,,,,,
1120,LD04  ,2003KW04,539.0,448.0,91.0,90.8,51.1,35.4,2.5,,,,,,,,,,,,,2261.2,1879.4,381.8,379.2,224.6,131.4,13.7,,,,,,,,,,,,
1121,LD04  ,2003JJ00,2830.2,2351.2,479.1,476.5,290.6,136.3,21.5,12.4,1.0,2.6,1.2,2.2,,3.0,5.0,,,,,13569.5,11555.4,2014.1,1995.7,1239.2,535.5,109.3,36.2,3.5,6.1,4.8,6.8,,16.9,36.0,,,,
1122,LD04  ,2004MM01,144.4,124.3,20.1,20.1,13.6,6.0,,,,,,,,,,,,,,570.4,482.4,88.0,87.6,59.9,23.6,,,,,,,,,,,,,
1123,LD04  ,2004MM02,172.1,142.7,29.4,29.3,14.6,12.1,1.3,1.2,,,,,,,,,,,,676.1,560.3,115.7,115.4,58.6,44.4,5.5,6.0,,,,,,,,,,,
1124,LD04  ,2004MM03,176.5,153.2,23.2,22.9,13.4,7.5,,,,,,,,,,,,,,694.8,598.1,96.7,96.0,60.5,26.4,,,,,,,,,,,,,
1125,LD04  ,2004KW01,493.0,420.3,72.7,72.3,41.6,25.6,1.9,2.1,,,,,,,,,,,,1941.3,1640.8,300.5,299.1,179.0,94.4,8.3,10.7,,,,,,,,,,,
