ID,BedrijfstypeNEG,RegioS,Perioden,TotaalMestproductie_1,DunneMest_2,VasteMest_3,Stikstofuitscheiding_4,TotaalGasvormigeStikstofverliezen_5,AmmoniakN_6,OverigeGasvormigeStikstofverliezenN_7,TotaalGasvormigeStikstofverliezen_8,AmmoniakN_9,OverigeStikstofverliezenN_10,AmmoniakverliesTijdensBeweidingN_11,TotaalStikstofproductie_12,k_0170KgHa_13,k_170250KgHa_14,k_2501000KgHa_15,k_1000KgHa_16,k_0170KgHa_17,k_170250KgHa_18,k_2501000KgHa_19,k_1000KgHa_20,TotaalFosfaatproductie_21,k_060KgHa_22,k_60110KgHa_23,k_110500KgHa_24,k_500KgHa_25,k_060KgHa_26,k_60110KgHa_27,k_110500KgHa_28,k_500KgHa_29,PlaatsingsruimteStikstof_30,PlaatsingsruimteFosfaat_31,AandeelBedrijvenZonderOverproductie_32,ResterendePlaatsingsruimteStikstof_33,ResterendePlaatsingsruimteFosfaat_34,AandeelBedrijvenMetOverproductie_35,Stikstofoverschot_36,Fosfaatoverschot_37,SaldoPlaatsingsruimteStikstof_38,SaldoPlaatsingsruimteStikstofPerHa_39,SaldoPlaatsingsruimteFosfaat_40,SaldoPlaatsingsruimteFosfaatPerHa_41,PlaatsingsruimteStikstof_42,PlaatsingsruimteFosfaat_43,AandeelBedrijvenZonderOverproductie_44,ResterendePlaatsingsruimteStikstof_45,ResterendePlaatsingsruimteFosfaat_46,AandeelBedrijvenMetOverproductie_47,Stikstofoverschot_48,Fosfaatoverschot_49,SaldoPlaatsingsruimteStikstof_50,SaldoPlaatsingsruimteStikstofPerHa_51,SaldoPlaatsingsruimteFosfaat_52,SaldoPlaatsingsruimteFosfaatPerHa_53,AantalLandbouwbedrijven_54,TotaalBemestbareCultuurgrond_55,Grasland_56,Snijmais_57,OverigBouwland_58
2375,T22,PV23  ,2001JJ00,152.0,38.0,114.0,4453.0,1612.0,1019.0,593.0,1609.0,1017.0,593.0,3.0,2844.0,3.0,2.0,22.0,74.0,8.0,16.0,375.0,2445.0,2047.0,0.0,0.0,15.0,85.0,0.0,0.0,172.0,1875.0,,134.0,0.0,,0.0,100.0,2608.0,1913.0,,,-1913.0,-1475.0,234.0,92.0,0.0,0.0,0.0,100.0,2676.0,1957.0,-2676.0,-2063.0,-1957.0,-1509.0,200.0,1297.0,470.0,368.0,460.0
2376,T22,PV23  ,2002JJ00,144.0,31.0,113.0,4573.0,1637.0,1019.0,618.0,1634.0,1017.0,618.0,3.0,2939.0,2.0,0.0,24.0,74.0,7.0,4.0,348.0,2580.0,2012.0,0.0,0.0,13.0,88.0,0.0,0.0,129.0,1883.0,,123.0,0.0,,0.0,100.0,2723.0,1889.0,,,-1889.0,-1529.0,221.0,88.0,0.0,0.0,0.0,100.0,2780.0,1925.0,-2780.0,-2250.0,-1925.0,-1558.0,208.0,1236.0,476.0,379.0,380.0
2377,T22,PV23  ,2003JJ00,118.0,28.0,90.0,4248.0,1548.0,977.0,570.0,1546.0,975.0,570.0,2.0,2703.0,3.0,1.0,23.0,73.0,7.0,13.0,296.0,2386.0,1960.0,1.0,1.0,11.0,88.0,0.0,1.0,116.0,1843.0,,104.0,1.0,,1.0,99.0,2527.0,1858.0,,,-1856.0,-1688.0,197.0,78.0,1.0,3.0,1.0,99.0,2567.0,1884.0,-2564.0,-2332.0,-1883.0,-1712.0,190.0,1100.0,412.0,396.0,291.0
2378,T22,PV23  ,2004JJ00,105.0,21.0,84.0,3920.0,1394.0,902.0,492.0,1393.0,901.0,492.0,2.0,2527.0,1.0,1.0,26.0,71.0,2.0,15.0,343.0,2167.0,1727.0,1.0,0.0,13.0,87.0,0.0,0.0,146.0,1580.0,,107.0,1.0,,1.0,99.0,2344.0,1620.0,,,-1619.0,-1421.0,204.0,82.0,1.0,1.0,1.0,99.0,2382.0,1645.0,-2381.0,-2089.0,-1645.0,-1443.0,175.0,1140.0,460.0,410.0,270.0
2379,T22,PV23  ,2005JJ00,119.0,22.0,96.0,4498.0,1312.0,1005.0,307.0,1311.0,1004.0,307.0,2.0,3187.0,1.0,2.0,20.0,78.0,1.0,14.0,358.0,2814.0,2025.0,0.0,0.0,11.0,89.0,0.0,0.0,130.0,1896.0,,105.0,0.0,,0.0,100.0,2990.0,1920.0,,,-1920.0,-1630.0,210.0,85.0,0.0,0.0,0.0,100.0,3028.0,1942.0,-3028.0,-2570.0,-1942.0,-1648.0,192.0,1178.0,467.0,387.0,324.0
2380,T22,PV23  ,2006JJ00,128.0,26.0,102.0,4749.0,1414.0,1078.0,336.0,1411.0,1075.0,336.0,2.0,3338.0,0.0,0.0,21.0,78.0,2.0,0.0,345.0,2990.0,2168.0,0.0,0.0,9.0,91.0,0.0,0.0,105.0,2063.0,222.0,116.0,0.0,0.0,0.0,100.0,3147.0,2063.0,-3147.0,-2608.0,-2063.0,-1709.0,222.0,88.0,0.0,0.0,0.0,100.0,3169.0,2080.0,-3169.0,-2626.0,-2080.0,-1724.0,201.0,1207.0,531.0,393.0,283.0
2381,T22,PV23  ,2007JJ00,124.0,19.0,105.0,4776.0,1237.0,950.0,288.0,1235.0,948.0,288.0,2.0,3541.0,1.0,1.0,15.0,84.0,0.0,3.0,227.0,3310.0,2181.0,1.0,0.0,9.0,91.0,0.0,0.0,93.0,2088.0,206.0,106.0,1.0,3.0,1.0,99.0,3365.0,2085.0,-3363.0,-2970.0,-2084.0,-1840.0,206.0,82.0,1.0,3.0,1.0,99.0,3385.0,2101.0,-3383.0,-2988.0,-2100.0,-1854.0,199.0,1132.0,481.0,383.0,269.0
2382,T22,PV23  ,2008JJ00,133.0,19.0,113.0,5236.0,1290.0,993.0,297.0,1288.0,991.0,297.0,2.0,3948.0,1.0,0.0,16.0,83.0,6.0,0.0,294.0,3647.0,2347.0,0.0,0.0,10.0,90.0,0.0,0.0,107.0,2240.0,222.0,112.0,0.0,0.0,0.0,100.0,3755.0,2243.0,-3755.0,-3027.0,-2243.0,-1808.0,222.0,87.0,0.0,0.0,0.0,100.0,3781.0,2260.0,-3781.0,-3048.0,-2260.0,-1822.0,196.0,1240.0,417.0,416.0,407.0
2383,T22,PV23  ,2009JJ00,131.0,19.0,113.0,5237.0,1336.0,1022.0,314.0,1334.0,1020.0,314.0,2.0,3902.0,1.0,0.0,16.0,83.0,2.0,0.0,310.0,3590.0,2374.0,0.0,0.0,9.0,91.0,0.0,0.0,113.0,2260.0,202.0,101.0,0.0,0.0,0.0,100.0,3727.0,2281.0,-3727.0,-3321.0,-2281.0,-2032.0,202.0,79.0,0.0,0.0,0.0,100.0,3749.0,2296.0,-3749.0,-3341.0,-2296.0,-2045.0,192.0,1122.0,405.0,366.0,351.0
2384,T22,PV24  ,1994JJ00,15.0,10.0,5.0,286.0,,28.0,,,28.0,,0.0,258.0,0.0,0.0,10.0,90.0,0.0,0.0,4.0,254.0,172.0,0.0,0.0,10.0,90.0,0.0,0.0,2.0,170.0,,2.0,0.0,,0.0,100.0,254.0,170.0,,,-170.0,-16336.0,2.0,1.0,0.0,0.0,0.0,100.0,256.0,171.0,-256.0,-24625.0,-171.0,-16424.0,10.0,10.0,4.0,2.0,4.0
2385,T22,PV24  ,1995JJ00,11.0,7.0,4.0,229.0,,21.0,,,21.0,,0.0,208.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,208.0,122.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,122.0,,1.0,0.0,,0.0,100.0,207.0,121.0,,,-121.0,-19489.0,1.0,0.0,0.0,0.0,0.0,100.0,207.0,121.0,-207.0,-33417.0,-121.0,-19546.0,10.0,6.0,4.0,2.0,0.0
2386,T22,PV24  ,1996JJ00,16.0,9.0,6.0,343.0,,32.0,,,32.0,,0.0,311.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,311.0,175.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,175.0,,3.0,0.0,,0.0,100.0,305.0,172.0,,,-172.0,-6577.0,4.0,2.0,0.0,0.0,0.0,100.0,308.0,174.0,-308.0,-11733.0,-174.0,-6626.0,12.0,26.0,5.0,2.0,20.0
2387,T22,PV24  ,1997JJ00,10.0,6.0,5.0,210.0,,22.0,,,22.0,,0.0,188.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,188.0,115.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,115.0,,1.0,0.0,,0.0,100.0,186.0,114.0,,,-114.0,-17527.0,1.0,1.0,0.0,0.0,0.0,100.0,187.0,114.0,-187.0,-28749.0,-114.0,-17576.0,11.0,7.0,5.0,2.0,1.0
2388,T22,PV24  ,1998JJ00,13.0,5.0,8.0,315.0,,33.0,,,33.0,,0.0,282.0,0.0,0.0,8.0,92.0,0.0,0.0,13.0,269.0,175.0,0.0,0.0,8.0,92.0,0.0,0.0,8.0,167.0,,6.0,0.0,,0.0,100.0,273.0,169.0,,,-169.0,-3589.0,8.0,4.0,0.0,0.0,0.0,100.0,276.0,171.0,-276.0,-5842.0,-171.0,-3622.0,12.0,47.0,37.0,0.0,11.0
2389,T22,PV24  ,1999JJ00,16.0,4.0,12.0,552.0,247.0,174.0,73.0,247.0,174.0,73.0,0.0,305.0,15.0,0.0,8.0,77.0,0.0,0.0,15.0,290.0,288.0,15.0,0.0,8.0,77.0,0.0,0.0,8.0,279.0,,5.0,15.0,,0.0,85.0,298.0,283.0,,,-283.0,-6808.0,7.0,3.0,15.0,0.0,0.0,85.0,301.0,285.0,-301.0,-7226.0,-285.0,-6848.0,13.0,42.0,14.0,3.0,25.0
2390,T22,PV24  ,2000JJ00,19.0,6.0,13.0,502.0,211.0,144.0,67.0,211.0,144.0,67.0,0.0,291.0,0.0,0.0,7.0,93.0,0.0,0.0,17.0,275.0,279.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,279.0,,4.0,0.0,,0.0,100.0,285.0,275.0,,,-275.0,-7335.0,6.0,3.0,0.0,0.0,0.0,100.0,287.0,276.0,-287.0,-7666.0,-276.0,-7371.0,15.0,38.0,9.0,0.0,28.0
2391,T22,PV24  ,2001JJ00,17.0,4.0,13.0,441.0,142.0,82.0,60.0,142.0,82.0,60.0,0.0,299.0,0.0,0.0,12.0,88.0,0.0,0.0,16.0,283.0,221.0,0.0,0.0,6.0,94.0,0.0,0.0,5.0,216.0,,10.0,0.0,,0.0,100.0,282.0,211.0,,,-211.0,-2172.0,17.0,6.0,0.0,0.0,0.0,100.0,288.0,214.0,-288.0,-2966.0,-214.0,-2208.0,17.0,97.0,16.0,0.0,82.0
2392,T22,PV24  ,2002JJ00,16.0,3.0,13.0,412.0,140.0,81.0,59.0,140.0,81.0,59.0,0.0,272.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,272.0,209.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,209.0,,2.0,0.0,,0.0,100.0,269.0,207.0,,,-207.0,-8943.0,4.0,2.0,0.0,0.0,0.0,100.0,270.0,207.0,-270.0,-11672.0,-207.0,-8969.0,14.0,23.0,11.0,0.0,12.0
2393,T22,PV24  ,2003JJ00,14.0,4.0,11.0,439.0,156.0,96.0,60.0,156.0,96.0,60.0,0.0,282.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,282.0,241.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,241.0,,4.0,0.0,,0.0,100.0,276.0,236.0,,,-236.0,-5472.0,7.0,3.0,0.0,0.0,0.0,100.0,278.0,238.0,-278.0,-6438.0,-238.0,-5504.0,11.0,43.0,5.0,0.0,38.0
2394,T22,PV24  ,2004JJ00,16.0,2.0,14.0,527.0,173.0,111.0,62.0,173.0,111.0,62.0,0.0,354.0,0.0,0.0,21.0,79.0,0.0,0.0,26.0,328.0,261.0,0.0,0.0,7.0,93.0,0.0,0.0,12.0,250.0,,12.0,0.0,,0.0,100.0,337.0,249.0,,,-249.0,-1898.0,22.0,8.0,0.0,0.0,0.0,100.0,342.0,253.0,-342.0,-2605.0,-253.0,-1926.0,14.0,131.0,11.0,0.0,120.0
2395,T22,PV24  ,2005JJ00,17.0,2.0,15.0,490.0,153.0,95.0,58.0,153.0,95.0,58.0,0.0,337.0,0.0,0.0,18.0,82.0,0.0,0.0,17.0,321.0,253.0,0.0,0.0,18.0,82.0,0.0,0.0,12.0,241.0,,12.0,0.0,,0.0,100.0,317.0,241.0,,,-241.0,-1723.0,24.0,9.0,0.0,0.0,0.0,100.0,322.0,244.0,-322.0,-2305.0,-244.0,-1744.0,17.0,140.0,34.0,4.0,102.0
2396,T22,PV24  ,2006JJ00,21.0,3.0,18.0,650.0,198.0,125.0,74.0,198.0,125.0,74.0,0.0,452.0,0.0,0.0,19.0,81.0,0.0,0.0,17.0,434.0,340.0,0.0,0.0,19.0,81.0,0.0,0.0,11.0,328.0,30.0,16.0,0.0,0.0,0.0,100.0,427.0,324.0,-427.0,-2420.0,-324.0,-1838.0,30.0,11.0,0.0,0.0,0.0,100.0,433.0,328.0,-433.0,-2457.0,-328.0,-1861.0,16.0,176.0,31.0,5.0,141.0
2397,T22,PV24  ,2007JJ00,20.0,1.0,19.0,672.0,134.0,92.0,42.0,134.0,92.0,42.0,0.0,538.0,0.0,0.0,12.0,88.0,0.0,0.0,19.0,519.0,336.0,0.0,0.0,12.0,88.0,0.0,0.0,13.0,323.0,33.0,17.0,0.0,0.0,0.0,100.0,511.0,320.0,-511.0,-2609.0,-320.0,-1631.0,33.0,12.0,0.0,0.0,0.0,100.0,518.0,324.0,-518.0,-2646.0,-324.0,-1654.0,17.0,196.0,21.0,7.0,168.0
2398,T22,PV24  ,2008JJ00,18.0,1.0,17.0,601.0,121.0,82.0,39.0,121.0,82.0,39.0,0.0,480.0,6.0,0.0,6.0,88.0,0.0,0.0,5.0,475.0,307.0,6.0,0.0,6.0,88.0,0.0,0.0,5.0,302.0,30.0,15.0,6.0,1.0,0.0,94.0,457.0,292.0,-456.0,-2644.0,-292.0,-1692.0,30.0,11.0,6.0,1.0,0.0,94.0,462.0,296.0,-462.0,-2678.0,-296.0,-1714.0,16.0,172.0,32.0,0.0,141.0
2399,T22,PV24  ,2009JJ00,18.0,1.0,17.0,648.0,123.0,86.0,37.0,123.0,86.0,37.0,0.0,525.0,6.0,0.0,11.0,83.0,0.0,0.0,34.0,491.0,329.0,6.0,0.0,11.0,83.0,0.0,0.0,23.0,306.0,37.0,19.0,6.0,1.0,0.0,94.0,495.0,310.0,-495.0,-2269.0,-310.0,-1423.0,37.0,14.0,6.0,1.0,0.0,94.0,503.0,315.0,-502.0,-2304.0,-315.0,-1445.0,18.0,218.0,28.0,0.0,190.0
2400,T22,PV25  ,1994JJ00,472.0,270.0,203.0,10772.0,,1169.0,,,1162.0,,7.0,9610.0,0.0,0.0,6.0,94.0,0.0,0.0,186.0,9425.0,5558.0,0.0,0.0,4.0,96.0,0.0,0.0,81.0,5476.0,,294.0,0.0,,0.0,100.0,9011.0,5264.0,,,-5264.0,-3149.0,314.0,130.0,0.0,0.0,0.0,100.0,9337.0,5435.0,-9337.0,-5585.0,-5435.0,-3251.0,484.0,1672.0,974.0,474.0,224.0
2401,T22,PV25  ,1995JJ00,454.0,239.0,216.0,11253.0,,1207.0,,,1200.0,,8.0,10053.0,0.0,0.0,6.0,94.0,0.0,1.0,222.0,9830.0,5233.0,0.0,0.0,4.0,95.0,0.0,0.0,75.0,5157.0,,243.0,0.0,,0.0,100.0,9507.0,4990.0,,,-4990.0,-2717.0,342.0,141.0,0.0,0.0,0.0,100.0,9752.0,5102.0,-9752.0,-5309.0,-5102.0,-2778.0,504.0,1837.0,1016.0,531.0,289.0
2402,T22,PV25  ,1996JJ00,447.0,240.0,206.0,10811.0,,1160.0,,,1152.0,,8.0,9659.0,0.0,0.0,5.0,95.0,0.0,0.0,164.0,9495.0,4939.0,0.0,0.0,3.0,96.0,0.0,0.0,63.0,4876.0,,228.0,0.0,,0.0,100.0,9124.0,4711.0,,,-4711.0,-2570.0,340.0,141.0,0.0,0.0,0.0,100.0,9355.0,4811.0,-9355.0,-5102.0,-4811.0,-2624.0,485.0,1833.0,1041.0,463.0,329.0
2403,T22,PV25  ,1997JJ00,462.0,248.0,214.0,10425.0,,1129.0,,,1121.0,,8.0,9304.0,0.0,0.0,7.0,93.0,0.0,0.0,244.0,9059.0,4957.0,0.0,0.0,6.0,94.0,0.0,0.0,94.0,4864.0,,240.0,0.0,,1.0,100.0,8759.0,4719.0,,,-4718.0,-2439.0,362.0,148.0,0.0,2.0,1.0,100.0,8986.0,4821.0,-8984.0,-4645.0,-4821.0,-2492.0,482.0,1934.0,1078.0,524.0,333.0
2404,T22,PV25  ,1998JJ00,418.0,165.0,253.0,10119.0,,1154.0,,,1146.0,,8.0,8973.0,0.0,0.0,9.0,91.0,0.0,0.0,305.0,8668.0,4981.0,0.0,0.0,7.0,93.0,0.0,0.0,100.0,4881.0,,233.0,0.0,,0.0,100.0,8455.0,4748.0,,,-4748.0,-2296.0,385.0,156.0,0.0,0.0,0.0,100.0,8641.0,4835.0,-8641.0,-4178.0,-4835.0,-2338.0,480.0,2068.0,1076.0,581.0,411.0
2405,T22,PV25  ,1999JJ00,393.0,145.0,248.0,10033.0,3474.0,2146.0,1328.0,3467.0,2139.0,1328.0,7.0,6566.0,0.0,0.0,18.0,82.0,0.0,0.0,506.0,6060.0,5023.0,0.0,0.0,7.0,93.0,0.0,0.0,133.0,4889.0,,231.0,0.0,,0.0,100.0,6145.0,4792.0,,,-4792.0,-2344.0,379.0,155.0,0.0,0.0,0.0,100.0,6275.0,4870.0,-6274.0,-3069.0,-4870.0,-2382.0,478.0,2044.0,1091.0,553.0,400.0
2406,T22,PV25  ,2000JJ00,396.0,147.0,248.0,9544.0,3304.0,2045.0,1259.0,3298.0,2039.0,1259.0,6.0,6246.0,0.0,0.0,19.0,81.0,0.0,10.0,474.0,5762.0,4998.0,0.0,0.0,7.0,92.0,0.0,0.0,123.0,4875.0,,200.0,0.0,,0.0,100.0,5887.0,4798.0,,,-4798.0,-2581.0,341.0,139.0,0.0,0.0,0.0,100.0,5990.0,4862.0,-5990.0,-3222.0,-4862.0,-2615.0,442.0,1859.0,922.0,405.0,532.0
2407,T22,PV25  ,2001JJ00,361.0,105.0,256.0,8707.0,3088.0,1905.0,1184.0,3082.0,1899.0,1184.0,6.0,5625.0,0.0,0.0,17.0,82.0,0.0,0.0,442.0,5182.0,4360.0,0.0,0.0,6.0,94.0,0.0,0.0,84.0,4276.0,,183.0,0.0,,0.0,100.0,5285.0,4177.0,,,-4177.0,-2407.0,318.0,131.0,0.0,0.0,0.0,100.0,5378.0,4232.0,-5378.0,-3099.0,-4232.0,-2439.0,419.0,1736.0,911.0,357.0,467.0
2408,T22,PV25  ,2002JJ00,365.0,103.0,263.0,9226.0,3290.0,2028.0,1263.0,3285.0,2022.0,1263.0,6.0,5941.0,0.0,1.0,17.0,82.0,2.0,6.0,457.0,5476.0,4536.0,0.0,0.0,8.0,91.0,0.0,0.0,158.0,4378.0,,192.0,0.0,,0.0,100.0,5581.0,4344.0,,,-4344.0,-2285.0,348.0,142.0,0.0,0.0,0.0,100.0,5673.0,4397.0,-5673.0,-2984.0,-4397.0,-2313.0,402.0,1901.0,931.0,408.0,562.0
2409,T22,PV25  ,2003JJ00,135.0,34.0,101.0,4326.0,1528.0,928.0,600.0,1525.0,926.0,600.0,3.0,2800.0,7.0,1.0,16.0,75.0,4.0,7.0,111.0,2678.0,2019.0,5.0,2.0,12.0,81.0,0.0,3.0,47.0,1969.0,,82.0,6.0,,2.0,94.0,2655.0,1939.0,,,-1937.0,-2225.0,158.0,65.0,5.0,5.0,2.0,95.0,2682.0,1956.0,-2678.0,-3076.0,-1955.0,-2245.0,206.0,871.0,434.0,180.0,256.0
2410,T22,PV25  ,2004JJ00,266.0,65.0,201.0,8413.0,2819.0,1854.0,965.0,2816.0,1851.0,965.0,4.0,5598.0,0.0,1.0,15.0,84.0,0.0,10.0,339.0,5249.0,4038.0,0.0,0.0,6.0,94.0,0.0,0.0,61.0,3977.0,,150.0,0.0,,0.0,100.0,5321.0,3889.0,,,-3888.0,-2467.0,284.0,118.0,0.0,1.0,0.0,100.0,5380.0,3922.0,-5379.0,-3412.0,-3922.0,-2488.0,332.0,1576.0,771.0,370.0,436.0
2411,T22,PV25  ,2005JJ00,294.0,70.0,224.0,9127.0,2752.0,1919.0,834.0,2748.0,1915.0,834.0,4.0,6378.0,0.0,1.0,12.0,88.0,0.0,8.0,282.0,6088.0,4431.0,0.0,0.0,6.0,93.0,0.0,0.0,75.0,4356.0,,141.0,0.0,,0.0,100.0,6110.0,4290.0,,,-4290.0,-2762.0,280.0,118.0,0.0,1.0,0.0,100.0,6158.0,4316.0,-6157.0,-3964.0,-4315.0,-2778.0,330.0,1553.0,813.0,366.0,374.0
2412,T22,PV25  ,2006JJ00,285.0,70.0,215.0,8943.0,2721.0,1896.0,826.0,2717.0,1891.0,826.0,5.0,6226.0,0.0,1.0,13.0,86.0,0.0,19.0,352.0,5855.0,4390.0,0.0,0.0,6.0,93.0,0.0,1.0,99.0,4291.0,298.0,160.0,1.0,1.0,1.0,99.0,5962.0,4239.0,-5961.0,-3649.0,-4238.0,-2594.0,298.0,123.0,0.0,1.0,0.0,100.0,5993.0,4269.0,-5992.0,-3668.0,-4269.0,-2613.0,333.0,1634.0,834.0,369.0,431.0
2413,T22,PV25  ,2007JJ00,265.0,44.0,221.0,8724.0,2005.0,1445.0,560.0,2001.0,1441.0,560.0,4.0,6722.0,1.0,0.0,11.0,89.0,0.0,0.0,225.0,6497.0,4196.0,1.0,0.0,6.0,93.0,0.0,0.0,92.0,4104.0,283.0,148.0,1.0,1.0,1.0,99.0,6469.0,4058.0,-6468.0,-4193.0,-4057.0,-2630.0,283.0,117.0,1.0,1.0,0.0,99.0,6499.0,4080.0,-6498.0,-4212.0,-4080.0,-2645.0,333.0,1543.0,830.0,307.0,406.0
2414,T22,PV25  ,2008JJ00,290.0,45.0,245.0,9807.0,2167.0,1576.0,591.0,2163.0,1572.0,591.0,4.0,7644.0,1.0,0.0,8.0,91.0,0.0,4.0,166.0,7474.0,4712.0,1.0,0.0,5.0,94.0,0.0,0.0,57.0,4655.0,280.0,142.0,1.0,2.0,1.0,99.0,7394.0,4580.0,-7392.0,-4825.0,-4579.0,-2989.0,280.0,115.0,1.0,2.0,1.0,99.0,7420.0,4600.0,-7419.0,-4842.0,-4599.0,-3001.0,308.0,1532.0,757.0,342.0,433.0
2415,T22,PV25  ,2009JJ00,281.0,41.0,240.0,9670.0,2162.0,1562.0,600.0,2159.0,1558.0,600.0,3.0,7511.0,1.0,0.0,12.0,87.0,0.0,4.0,214.0,7294.0,4675.0,1.0,0.0,6.0,93.0,0.0,0.0,69.0,4607.0,278.0,143.0,1.0,2.0,1.0,99.0,7268.0,4542.0,-7266.0,-4681.0,-4542.0,-2926.0,278.0,115.0,1.0,2.0,1.0,99.0,7295.0,4562.0,-7293.0,-4698.0,-4561.0,-2939.0,309.0,1552.0,744.0,417.0,392.0
2416,T22,PV26  ,1994JJ00,31.0,20.0,11.0,707.0,,79.0,,,79.0,,0.0,628.0,0.0,0.0,5.0,95.0,0.0,0.0,2.0,626.0,376.0,0.0,0.0,5.0,95.0,0.0,0.0,2.0,375.0,,17.0,0.0,,0.0,100.0,593.0,359.0,,,-359.0,-3803.0,17.0,7.0,0.0,0.0,0.0,100.0,613.0,369.0,-613.0,-6487.0,-369.0,-3910.0,43.0,94.0,58.0,37.0,0.0
2417,T22,PV26  ,1995JJ00,30.0,18.0,12.0,716.0,,73.0,,,73.0,,0.0,643.0,0.0,0.0,5.0,95.0,0.0,0.0,4.0,640.0,350.0,0.0,0.0,7.0,93.0,0.0,0.0,7.0,342.0,,11.0,0.0,,0.0,100.0,618.0,339.0,,,-339.0,-4174.0,15.0,6.0,0.0,0.0,0.0,100.0,630.0,344.0,-630.0,-7763.0,-344.0,-4237.0,41.0,81.0,52.0,29.0,0.0
2418,T22,PV26  ,1996JJ00,31.0,18.0,13.0,745.0,,76.0,,,76.0,,0.0,669.0,2.0,0.0,0.0,98.0,0.0,0.0,0.0,669.0,349.0,2.0,0.0,0.0,98.0,0.0,0.0,0.0,349.0,,10.0,2.0,,0.0,98.0,647.0,339.0,,,-339.0,-4281.0,14.0,6.0,2.0,0.0,0.0,98.0,656.0,343.0,-656.0,-8295.0,-343.0,-4333.0,42.0,79.0,48.0,30.0,2.0
2419,T22,PV26  ,1997JJ00,33.0,19.0,14.0,755.0,,82.0,,,81.0,,0.0,674.0,0.0,0.0,4.0,96.0,0.0,0.0,2.0,672.0,358.0,0.0,0.0,4.0,96.0,0.0,0.0,1.0,357.0,,13.0,2.0,,0.0,98.0,644.0,345.0,,,-345.0,-3385.0,19.0,8.0,0.0,0.0,0.0,100.0,657.0,350.0,-657.0,-6447.0,-350.0,-3439.0,49.0,102.0,64.0,36.0,1.0
2420,T22,PV26  ,1998JJ00,31.0,12.0,19.0,742.0,,84.0,,,84.0,,0.0,658.0,0.0,0.0,6.0,94.0,0.0,0.0,3.0,655.0,377.0,0.0,0.0,6.0,94.0,0.0,0.0,6.0,371.0,,11.0,0.0,,0.0,100.0,634.0,366.0,,,-366.0,-3900.0,17.0,7.0,0.0,0.0,0.0,100.0,642.0,370.0,-642.0,-6837.0,-370.0,-3942.0,47.0,94.0,61.0,31.0,3.0
2421,T22,PV26  ,1999JJ00,32.0,13.0,19.0,768.0,265.0,167.0,98.0,264.0,166.0,98.0,0.0,503.0,0.0,0.0,14.0,86.0,0.0,0.0,24.0,479.0,406.0,0.0,0.0,7.0,93.0,0.0,0.0,5.0,401.0,,13.0,0.0,,0.0,100.0,480.0,393.0,,,-393.0,-3503.0,21.0,9.0,0.0,0.0,0.0,100.0,487.0,397.0,-487.0,-4341.0,-397.0,-3539.0,44.0,112.0,75.0,34.0,4.0
2422,T22,PV26  ,2000JJ00,31.0,13.0,19.0,685.0,238.0,148.0,89.0,237.0,148.0,89.0,0.0,447.0,0.0,0.0,13.0,87.0,0.0,0.0,21.0,427.0,371.0,0.0,0.0,8.0,92.0,0.0,0.0,5.0,367.0,,10.0,0.0,,0.0,100.0,429.0,361.0,,,-361.0,-3942.0,17.0,7.0,0.0,0.0,0.0,100.0,434.0,364.0,-434.0,-4731.0,-364.0,-3972.0,38.0,92.0,62.0,12.0,18.0
2423,T22,PV26  ,2001JJ00,25.0,7.0,17.0,599.0,208.0,130.0,78.0,208.0,129.0,78.0,0.0,392.0,0.0,0.0,9.0,91.0,0.0,0.0,12.0,379.0,318.0,0.0,0.0,9.0,91.0,0.0,0.0,8.0,310.0,,8.0,0.0,,0.0,100.0,377.0,309.0,,,-309.0,-3975.0,14.0,6.0,0.0,0.0,0.0,100.0,380.0,312.0,-380.0,-4886.0,-312.0,-4002.0,35.0,78.0,55.0,19.0,4.0
2424,T22,PV26  ,2002JJ00,28.0,9.0,19.0,659.0,229.0,143.0,86.0,229.0,142.0,86.0,1.0,431.0,0.0,0.0,6.0,94.0,0.0,0.0,2.0,429.0,337.0,0.0,0.0,3.0,97.0,0.0,0.0,1.0,336.0,,11.0,0.0,,0.0,100.0,407.0,326.0,,,-326.0,-3078.0,23.0,9.0,0.0,0.0,0.0,100.0,411.0,328.0,-411.0,-3880.0,-328.0,-3099.0,33.0,106.0,83.0,21.0,2.0
