ID,Leeftijd,Perioden,TotaalBevolking_1,Mannen_2,Vrouwen_3
2152, 42,2057JJ00,209849,104715,105135
2153, 42,2058JJ00,210535,105069,105466
2154, 42,2059JJ00,211386,105507,105878
2155, 42,2060JJ00,212510,106072,106438
2156, 43,2012JJ00,256217,128997,127220
2157, 43,2013JJ00,266901,134477,132424
2158, 43,2014JJ00,260510,130761,129748
2159, 43,2015JJ00,249145,124798,124347
2160, 43,2016JJ00,237353,117982,119371
2161, 43,2017JJ00,219288,109079,110209
2162, 43,2018JJ00,211434,105230,106205
2163, 43,2019JJ00,202516,100794,101722
2164, 43,2020JJ00,200838,100344,100494
2165, 43,2021JJ00,198694,98830,99864
2166, 43,2022JJ00,201131,99979,101152
2167, 43,2023JJ00,200359,99792,100566
2168, 43,2024JJ00,206307,102739,103568
2169, 43,2025JJ00,203623,101121,102502
2170, 43,2026JJ00,198710,98979,99731
2171, 43,2027JJ00,197788,98459,99329
2172, 43,2028JJ00,202568,101071,101496
2173, 43,2029JJ00,206019,102623,103396
2174, 43,2030JJ00,211164,104960,106204
2175, 43,2031JJ00,212935,106598,106337
2176, 43,2032JJ00,212773,106173,106600
2177, 43,2033JJ00,215232,107268,107964
2178, 43,2034JJ00,222598,111361,111237
2179, 43,2035JJ00,223028,111359,111669
2180, 43,2036JJ00,221034,110576,110457
2181, 43,2037JJ00,220061,109868,110193
2182, 43,2038JJ00,220715,110288,110427
2183, 43,2039JJ00,216464,108111,108353
2184, 43,2040JJ00,216256,108485,107771
2185, 43,2041JJ00,217944,108578,109367
2186, 43,2042JJ00,223740,111796,111944
2187, 43,2043JJ00,225240,112694,112547
2188, 43,2044JJ00,229560,114442,115118
2189, 43,2045JJ00,226871,113252,113619
2190, 43,2046JJ00,225372,112607,112765
2191, 43,2047JJ00,224659,112239,112419
2192, 43,2048JJ00,218807,109056,109750
2193, 43,2049JJ00,213737,106692,107045
2194, 43,2050JJ00,211940,105983,105956
2195, 43,2051JJ00,208992,104067,104925
2196, 43,2052JJ00,211901,105968,105933
2197, 43,2053JJ00,212340,105876,106463
2198, 43,2054JJ00,211791,105461,106331
2199, 43,2055JJ00,209400,104468,104932
2200, 43,2056JJ00,209039,104282,104757
2201, 43,2057JJ00,209289,104403,104886
2202, 43,2058JJ00,209744,104629,105115
2203, 43,2059JJ00,210429,104983,105445
2204, 43,2060JJ00,211275,105418,105857
2205, 44,2012JJ00,253931,128201,125730
2206, 44,2013JJ00,255867,128739,127128
2207, 44,2014JJ00,266506,134185,132321
2208, 44,2015JJ00,260068,130445,129622
2209, 44,2016JJ00,248768,124530,124237
2210, 44,2017JJ00,237022,117751,119271
2211, 44,2018JJ00,219068,108918,110150
2212, 44,2019JJ00,211262,105105,106157
2213, 44,2020JJ00,202385,100693,101692
2214, 44,2021JJ00,200729,100260,100469
2215, 44,2022JJ00,198584,98749,99835
2216, 44,2023JJ00,201001,99890,101112
2217, 44,2024JJ00,200227,99697,100530
2218, 44,2025JJ00,206137,102625,103511
2219, 44,2026JJ00,203461,101013,102448
2220, 44,2027JJ00,198555,98873,99682
2221, 44,2028JJ00,197636,98356,99281
2222, 44,2029JJ00,202389,100950,101439
2223, 44,2030JJ00,205839,102502,103337
2224, 44,2031JJ00,210970,104832,106138
2225, 44,2032JJ00,212737,106467,106270
2226, 44,2033JJ00,212576,106043,106532
2227, 44,2034JJ00,215028,107133,107895
2228, 44,2035JJ00,222366,111208,111159
2229, 44,2036JJ00,222803,111210,111593
2230, 44,2037JJ00,220819,110432,110387
2231, 44,2038JJ00,219862,109732,110130
2232, 44,2039JJ00,220513,110151,110362
2233, 44,2040JJ00,216281,107984,108298
2234, 44,2041JJ00,216079,108361,107718
2235, 44,2042JJ00,217761,108450,109311
2236, 44,2043JJ00,223539,111655,111884
2237, 44,2044JJ00,225033,112548,112485
2238, 44,2045JJ00,229339,114288,115051
2239, 44,2046JJ00,226660,113103,113557
2240, 44,2047JJ00,225168,112461,112706
2241, 44,2048JJ00,224458,112095,112363
2242, 44,2049JJ00,218627,108925,109702
2243, 44,2050JJ00,213577,106573,107005
2244, 44,2051JJ00,211789,105869,105920
2245, 44,2052JJ00,208852,103961,104890
2246, 44,2053JJ00,211753,105855,105898
2247, 44,2054JJ00,212193,105764,106429
2248, 44,2055JJ00,211640,105346,106294
2249, 44,2056JJ00,209266,104362,104904
2250, 44,2057JJ00,208908,104177,104730
2251, 44,2058JJ00,209158,104299,104860
2252, 44,2059JJ00,209612,104522,105090
2253, 44,2060JJ00,210297,104878,105420
2254, 45,2012JJ00,255641,129198,126443
2255, 45,2013JJ00,253554,127912,125642
2256, 45,2014JJ00,255448,128423,127025
2257, 45,2015JJ00,265997,133810,132188
2258, 45,2016JJ00,259550,130071,129479
2259, 45,2017JJ00,248334,124220,124115
2260, 45,2018JJ00,236658,117493,119165
2261, 45,2019JJ00,218808,108725,110083
2262, 45,2020JJ00,211038,104943,106096
2263, 45,2021JJ00,202203,100557,101646
2264, 45,2022JJ00,200571,100141,100430
2265, 45,2023JJ00,198427,98633,99794
2266, 45,2024JJ00,200823,99762,101061
2267, 45,2025JJ00,200050,99566,100484
2268, 45,2026JJ00,205926,102477,103449
2269, 45,2027JJ00,203259,100871,102388
2270, 45,2028JJ00,198362,98736,99626
2271, 45,2029JJ00,197445,98218,99227
2272, 45,2030JJ00,202176,100800,101376
2273, 45,2031JJ00,205621,102351,103270
2274, 45,2032JJ00,210741,104677,106064
2275, 45,2033JJ00,212507,106307,106200
2276, 45,2034JJ00,212344,105885,106459
2277, 45,2035JJ00,214792,106973,107819
2278, 45,2036JJ00,222107,111032,111075
2279, 45,2037JJ00,222547,111036,111511
2280, 45,2038JJ00,220572,110262,110310
2281, 45,2039JJ00,219627,109569,110058
2282, 45,2040JJ00,220279,109987,110291
2283, 45,2041JJ00,216072,107836,108236
2284, 45,2042JJ00,215871,108212,107658
2285, 45,2043JJ00,217547,108299,109247
2286, 45,2044JJ00,223308,111491,111817
2287, 45,2045JJ00,224798,112382,112417
2288, 45,2046JJ00,229088,114112,114976
2289, 45,2047JJ00,226420,112932,113488
2290, 45,2048JJ00,224934,112294,112640
2291, 45,2049JJ00,224230,111930,112300
2292, 45,2050JJ00,218421,108774,109646
2293, 45,2051JJ00,213389,106433,106955
2294, 45,2052JJ00,211607,105733,105875
2295, 45,2053JJ00,208686,103837,104849
2296, 45,2054JJ00,211575,105720,105855
2297, 45,2055JJ00,212016,105631,106385
2298, 45,2056JJ00,211458,105211,106247
2299, 45,2057JJ00,209102,104235,104867
2300, 45,2058JJ00,208745,104051,104694
2301, 45,2059JJ00,208997,104174,104823
2302, 45,2060JJ00,209452,104398,105053
2303, 46,2012JJ00,260034,131623,128411
2304, 46,2013JJ00,255097,128799,126298
2305, 46,2014JJ00,253005,127516,125490
2306, 46,2015JJ00,254828,127985,126843
2307, 46,2016JJ00,265322,133337,131985
2308, 46,2017JJ00,258895,129621,129274
2309, 46,2018JJ00,247777,123839,123937
2310, 46,2019JJ00,236161,117157,119004
2311, 46,2020JJ00,218407,108450,109957
2312, 46,2021JJ00,210673,104694,105978
2313, 46,2022JJ00,201880,100334,101546
2314, 46,2023JJ00,200267,99930,100337
2315, 46,2024JJ00,198124,98423,99700
2316, 46,2025JJ00,200503,99544,100959
2317, 46,2026JJ00,199729,99343,100385
2318, 46,2027JJ00,205578,102240,103339
2319, 46,2028JJ00,202917,100638,102279
2320, 46,2029JJ00,198029,98508,99521
2321, 46,2030JJ00,197122,97997,99125
2322, 46,2031JJ00,201830,100564,101266
2323, 46,2032JJ00,205272,102115,103158
2324, 46,2033JJ00,210378,104433,105944
2325, 46,2034JJ00,212142,106058,106084
2326, 46,2035JJ00,211983,105640,106343
2327, 46,2036JJ00,214421,106722,107699
2328, 46,2037JJ00,221712,110765,110947
2329, 46,2038JJ00,222156,110770,111386
2330, 46,2039JJ00,220195,110001,110194
2331, 46,2040JJ00,219261,109317,109944
2332, 46,2041JJ00,219910,109734,110177
2333, 46,2042JJ00,215726,107596,108129
2334, 46,2043JJ00,215530,107973,107557
2335, 46,2044JJ00,217202,108059,109143
2336, 46,2045JJ00,222944,111237,111707
2337, 46,2046JJ00,224428,112123,112305
2338, 46,2047JJ00,228702,113845,114857
2339, 46,2048JJ00,226045,112669,113376
2340, 46,2049JJ00,224568,112036,112532
2341, 46,2050JJ00,223870,111674,112196
2342, 46,2051JJ00,218082,108533,109549
2343, 46,2052JJ00,213068,106201,106866
2344, 46,2053JJ00,211293,105504,105789
2345, 46,2054JJ00,208384,103617,104767
2346, 46,2055JJ00,211261,105490,105771
2347, 46,2056JJ00,211706,105405,106301
2348, 46,2057JJ00,211142,104982,106160
2349, 46,2058JJ00,208802,104015,104787
2350, 46,2059JJ00,208448,103832,104616
2351, 46,2060JJ00,208700,103954,104746
2352, 47,2012JJ00,264722,133747,130975
2353, 47,2013JJ00,259394,131201,128193
2354, 47,2014JJ00,254502,128398,126104
2355, 47,2015JJ00,252373,127100,125274
2356, 47,2016JJ00,254153,127544,126609
2357, 47,2017JJ00,264619,132881,131738
2358, 47,2018JJ00,258226,129197,129029
2359, 47,2019JJ00,247202,123481,123721
2360, 47,2020JJ00,235643,116839,118803
2361, 47,2021JJ00,217981,108188,109793
2362, 47,2022JJ00,210281,104459,105822
2363, 47,2023JJ00,201536,100126,101409
2364, 47,2024JJ00,199940,99734,100207
2365, 47,2025JJ00,197798,98229,99569
2366, 47,2026JJ00,200161,99342,100819
2367, 47,2027JJ00,199390,99140,100250
2368, 47,2028JJ00,205210,102020,103190
2369, 47,2029JJ00,202559,100424,102135
2370, 47,2030JJ00,197687,98303,99383
2371, 47,2031JJ00,196781,97795,98986
2372, 47,2032JJ00,201468,100350,101118
2373, 47,2033JJ00,204909,101900,103009
2374, 47,2034JJ00,210002,104212,105790
2375, 47,2035JJ00,211766,105833,105933
2376, 47,2036JJ00,211612,105419,106193
2377, 47,2037JJ00,214042,106497,107545
2378, 47,2038JJ00,221312,110526,110786
2379, 47,2039JJ00,221763,110535,111228
2380, 47,2040JJ00,219811,109768,110043
2381, 47,2041JJ00,218887,109091,109796
2382, 47,2042JJ00,219538,109509,110028
2383, 47,2043JJ00,215374,107384,107991
2384, 47,2044JJ00,215183,107760,107424
2385, 47,2045JJ00,216853,107846,109007
2386, 47,2046JJ00,222574,111010,111564
2387, 47,2047JJ00,224056,111894,112162
2388, 47,2048JJ00,228316,113610,114707
2389, 47,2049JJ00,225673,112440,113232
2390, 47,2050JJ00,224201,111810,112391
2391, 47,2051JJ00,223508,111452,112056
2392, 47,2052JJ00,217739,108322,109417
2393, 47,2053JJ00,212745,106003,106742
2394, 47,2054JJ00,210977,105307,105671
2395, 47,2055JJ00,208082,103430,104652
2396, 47,2056JJ00,210949,105294,105655
2397, 47,2057JJ00,211396,105210,106186
2398, 47,2058JJ00,210829,104787,106042
2399, 47,2059JJ00,208506,103828,104677
2400, 47,2060JJ00,208154,103649,104506
2401, 48,2012JJ00,260506,131597,128909
2402, 48,2013JJ00,263985,133249,130735
2403, 48,2014JJ00,258676,130703,127973
2404, 48,2015JJ00,253792,127903,125889
2405, 48,2016JJ00,251657,126609,125048
2406, 48,2017JJ00,253420,127050,126370
2407, 48,2018JJ00,263870,132381,131489
2408, 48,2019JJ00,257509,128725,128784
2409, 48,2020JJ00,246570,123068,123502
2410, 48,2021JJ00,235064,116469,118595
2411, 48,2022JJ00,217497,107875,109623
2412, 48,2023JJ00,209833,104170,105663
2413, 48,2024JJ00,201129,99863,101266
2414, 48,2025JJ00,199554,99482,100072
2415, 48,2026JJ00,197414,97982,99431
2416, 48,2027JJ00,199764,99089,100675
2417, 48,2028JJ00,198997,98885,100112
2418, 48,2029JJ00,204787,101750,103036
2419, 48,2030JJ00,202147,100162,101985
2420, 48,2031JJ00,197284,98048,99237
2421, 48,2032JJ00,196387,97547,98840
2422, 48,2033JJ00,201051,100087,100964
2423, 48,2034JJ00,204490,101636,102854
2424, 48,2035JJ00,209572,103944,105628
2425, 48,2036JJ00,211338,105563,105774
2426, 48,2037JJ00,211187,105151,106035
2427, 48,2038JJ00,213614,106231,107383
2428, 48,2039JJ00,220860,110243,110617
2429, 48,2040JJ00,221314,110253,111060
2430, 48,2041JJ00,219375,109494,109881
2431, 48,2042JJ00,218463,108825,109638
2432, 48,2043JJ00,219114,109244,109871
2433, 48,2044JJ00,214969,107129,107840
2434, 48,2045JJ00,214785,107506,107279
2435, 48,2046JJ00,216448,107592,108856
2436, 48,2047JJ00,222152,110744,111408
2437, 48,2048JJ00,223629,111624,112005
2438, 48,2049JJ00,227874,113332,114541
2439, 48,2050JJ00,225244,112171,113073
2440, 48,2051JJ00,223778,111545,112233
2441, 48,2052JJ00,223090,111190,111900
2442, 48,2053JJ00,217342,108072,109270
2443, 48,2054JJ00,212366,105763,106603
2444, 48,2055JJ00,210607,105072,105535
2445, 48,2056JJ00,207726,103206,104520
2446, 48,2057JJ00,210582,105061,105521
2447, 48,2058JJ00,211032,104978,106053
2448, 48,2059JJ00,210462,104554,105907
2449, 48,2060JJ00,208152,103602,104550
2450, 49,2012JJ00,255952,128696,127256
2451, 49,2013JJ00,259734,131112,128621
2452, 49,2014JJ00,263157,132729,130429
2453, 49,2015JJ00,257842,130170,127673
2454, 49,2016JJ00,252993,127391,125602
2455, 49,2017JJ00,250872,126116,124757
2456, 49,2018JJ00,252627,126558,126069
2457, 49,2019JJ00,263058,131881,131176
2458, 49,2020JJ00,256722,128251,128471
2459, 49,2021JJ00,245861,122647,123213
2460, 49,2022JJ00,234410,116089,118321
2461, 49,2023JJ00,216931,107547,109384
2462, 49,2024JJ00,209302,103870,105433
2463, 49,2025JJ00,200643,99587,101056
2464, 49,2026JJ00,199084,99216,99868
2465, 49,2027JJ00,196947,97719,99228
2466, 49,2028JJ00,199286,98822,100464
2467, 49,2029JJ00,198517,98616,99902
2468, 49,2030JJ00,204279,101465,102814
2469, 49,2031JJ00,201652,99885,101767
2470, 49,2032JJ00,196804,97781,99023
2471, 49,2033JJ00,195913,97284,98630
2472, 49,2034JJ00,200558,99813,100745
2473, 49,2035JJ00,203993,101361,102632
2474, 49,2036JJ00,209063,103663,105400
2475, 49,2037JJ00,210828,105280,105548
2476, 49,2038JJ00,210675,104869,105806
2477, 49,2039JJ00,213099,105947,107152
2478, 49,2040JJ00,220320,109944,110376
2479, 49,2041JJ00,220778,109957,110821
2480, 49,2042JJ00,218847,109200,109647
2481, 49,2043JJ00,217947,108540,109407
2482, 49,2044JJ00,218598,108959,109639
2483, 49,2045JJ00,214470,106854,107616
2484, 49,2046JJ00,214291,107231,107060
2485, 49,2047JJ00,215950,107316,108634
2486, 49,2048JJ00,221633,110456,111177
2487, 49,2049JJ00,223108,111334,111774
2488, 49,2050JJ00,227337,113032,114305
2489, 49,2051JJ00,224720,111878,112842
2490, 49,2052JJ00,223257,111254,112003
2491, 49,2053JJ00,222574,110901,111672
2492, 49,2054JJ00,216848,107797,109051
2493, 49,2055JJ00,211892,105500,106391
2494, 49,2056JJ00,210140,104812,105328
2495, 49,2057JJ00,207268,102953,104315
2496, 49,2058JJ00,210115,104802,105313
2497, 49,2059JJ00,210564,104722,105843
2498, 49,2060JJ00,209991,104297,105695
2499, 50,2012JJ00,253507,127324,126183
2500, 50,2013JJ00,255106,128170,126936
2501, 50,2014JJ00,258860,130561,128299
2502, 50,2015JJ00,262203,132126,130077
2503, 50,2016JJ00,256903,129572,127331
2504, 50,2017JJ00,252109,126831,125278
2505, 50,2018JJ00,250018,125583,124435
2506, 50,2019JJ00,251766,126029,125737
2507, 50,2020JJ00,262169,131337,130831
2508, 50,2021JJ00,255856,127730,128126
2509, 50,2022JJ00,245078,122182,122896
2510, 50,2023JJ00,233680,115663,118017
2511, 50,2024JJ00,216288,107173,109115
2512, 50,2025JJ00,208698,103521,105177
2513, 50,2026JJ00,200079,99262,100817
2514, 50,2027JJ00,198540,98901,99639
2515, 50,2028JJ00,196408,97411,98998
2516, 50,2029JJ00,198732,98506,100227
2517, 50,2030JJ00,197966,98298,99668
2518, 50,2031JJ00,203701,101134,102567
2519, 50,2032JJ00,201087,99562,101525
2520, 50,2033JJ00,196252,97464,98788
2521, 50,2034JJ00,195371,96974,98397
2522, 50,2035JJ00,199996,99491,100505
2523, 50,2036JJ00,203425,101036,102389
2524, 50,2037JJ00,208481,103331,105149
2525, 50,2038JJ00,210245,104946,105299
2526, 50,2039JJ00,210095,104539,105556
2527, 50,2040JJ00,212511,105613,106899
2528, 50,2041JJ00,219709,109596,110113
2529, 50,2042JJ00,220170,109612,110558
2530, 50,2043JJ00,218248,108858,109390
2531, 50,2044JJ00,217358,108205,109153
2532, 50,2045JJ00,218007,108621,109386
2533, 50,2046JJ00,213900,106527,107373
2534, 50,2047JJ00,213723,106902,106821
2535, 50,2048JJ00,215377,106986,108391
2536, 50,2049JJ00,221038,110113,110925
2537, 50,2050JJ00,222510,110990,111520
2538, 50,2051JJ00,226724,112680,114044
2539, 50,2052JJ00,224118,111532,112587
2540, 50,2053JJ00,222662,110911,111751
2541, 50,2054JJ00,221981,110559,111422
2542, 50,2055JJ00,216277,107469,108808
2543, 50,2056JJ00,211340,105182,106158
2544, 50,2057JJ00,209596,104498,105098
2545, 50,2058JJ00,206735,102647,104088
2546, 50,2059JJ00,209572,104487,105085
2547, 50,2060JJ00,210023,104409,105613
2548, 51,2012JJ00,246902,124191,122711
2549, 51,2013JJ00,252574,126757,125817
2550, 51,2014JJ00,254139,127577,126562
2551, 51,2015JJ00,257834,129923,127911
2552, 51,2016JJ00,261131,131463,129669
2553, 51,2017JJ00,255870,128929,126940
2554, 51,2018JJ00,251140,126232,124908
2555, 51,2019JJ00,249077,125010,124066
2556, 51,2020JJ00,250810,125455,125355
2557, 51,2021JJ00,261184,130750,130435
2558, 51,2022JJ00,254898,127166,127732
2559, 51,2023JJ00,244200,121669,122531
2560, 51,2024JJ00,232861,115192,117669
2561, 51,2025JJ00,215561,106754,108807
2562, 51,2026JJ00,208009,103128,104881
2563, 51,2027JJ00,199441,98896,100545
2564, 51,2028JJ00,197918,98544,99374
2565, 51,2029JJ00,195792,97059,98733
2566, 51,2030JJ00,198102,98148,99954
2567, 51,2031JJ00,197343,97943,99400
2568, 51,2032JJ00,203049,100764,102285
2569, 51,2033JJ00,200451,99202,101249
2570, 51,2034JJ00,195633,97113,98520
2571, 51,2035JJ00,194757,96626,98131
2572, 51,2036JJ00,199366,99132,100233
2573, 51,2037JJ00,202789,100676,102113
2574, 51,2038JJ00,207832,102966,104866
2575, 51,2039JJ00,209596,104576,105020
2576, 51,2040JJ00,209448,104172,105276
2577, 51,2041JJ00,211856,105241,106615
2578, 51,2042JJ00,219027,109208,109819
2579, 51,2043JJ00,219492,109225,110267
2580, 51,2044JJ00,217583,108479,109104
2581, 51,2045JJ00,216702,107832,108871
2582, 51,2046JJ00,217351,108249,109102
2583, 51,2047JJ00,213263,106165,107099
2584, 51,2048JJ00,213088,106538,106550
2585, 51,2049JJ00,214739,106623,108115
2586, 51,2050JJ00,220378,109737,110641
2587, 51,2051JJ00,221846,110610,111236
2588, 51,2052JJ00,226043,112292,113751
2589, 51,2053JJ00,223451,111151,112300
2590, 51,2054JJ00,222001,110533,111468
2591, 51,2055JJ00,221324,110183,111142
2592, 51,2056JJ00,215644,107107,108537
2593, 51,2057JJ00,210728,104833,105896
2594, 51,2058JJ00,208991,104151,104840
2595, 51,2059JJ00,206143,102309,103834
2596, 51,2060JJ00,208970,104142,104828
2597, 52,2012JJ00,244462,122684,121778
2598, 52,2013JJ00,245850,123541,122309
2599, 52,2014JJ00,251533,126114,125420
2600, 52,2015JJ00,253042,126892,126149
2601, 52,2016JJ00,256708,129218,127490
2602, 52,2017JJ00,259982,130747,129234
2603, 52,2018JJ00,254765,128240,126525
2604, 52,2019JJ00,250100,125586,124514
2605, 52,2020JJ00,248061,124389,123672
2606, 52,2021JJ00,249779,124831,124948
2607, 52,2022JJ00,260120,130108,130012
2608, 52,2023JJ00,253864,126549,127315
2609, 52,2024JJ00,243249,121107,122142
2610, 52,2025JJ00,231963,114667,117296
2611, 52,2026JJ00,214764,106288,108476
2612, 52,2027JJ00,207252,102685,104567
2613, 52,2028JJ00,198731,98479,100251
2614, 52,2029JJ00,197229,98138,99091
2615, 52,2030JJ00,195107,96658,98449
2616, 52,2031JJ00,197407,97742,99664
2617, 52,2032JJ00,196655,97540,99115
2618, 52,2033JJ00,202334,100347,101987
2619, 52,2034JJ00,199753,98795,100958
2620, 52,2035JJ00,194954,96717,98237
2621, 52,2036JJ00,194083,96232,97852
2622, 52,2037JJ00,198672,98726,99946
2623, 52,2038JJ00,202089,100267,101823
2624, 52,2039JJ00,207120,102551,104569
2625, 52,2040JJ00,208882,104157,104725
2626, 52,2041JJ00,208740,103758,104982
2627, 52,2042JJ00,211141,104823,106318
2628, 52,2043JJ00,218284,108773,109511
2629, 52,2044JJ00,218751,108791,109960
2630, 52,2045JJ00,216853,108049,108803
2631, 52,2046JJ00,215981,107407,108574
2632, 52,2047JJ00,216629,107824,108805
2633, 52,2048JJ00,212561,105752,106809
2634, 52,2049JJ00,212389,106125,106265
2635, 52,2050JJ00,214035,106210,107825
2636, 52,2051JJ00,219657,109312,110345
2637, 52,2052JJ00,221120,110181,110939
2638, 52,2053JJ00,225303,111855,113448
2639, 52,2054JJ00,222722,110721,112001
2640, 52,2055JJ00,221279,110106,111173
2641, 52,2056JJ00,220607,109757,110849
2642, 52,2057JJ00,214951,106697,108254
2643, 52,2058JJ00,210055,104432,105623
2644, 52,2059JJ00,208324,103754,104570
2645, 52,2060JJ00,205488,101920,103568
2646, 53,2012JJ00,237890,119397,118493
2647, 53,2013JJ00,243406,122062,121344
2648, 53,2014JJ00,244732,122873,121859
2649, 53,2015JJ00,250404,125435,124969
2650, 53,2016JJ00,251876,126191,125685
2651, 53,2017JJ00,255530,128508,127021
2652, 53,2018JJ00,258786,130030,128755
2653, 53,2019JJ00,253614,127550,126064
2654, 53,2020JJ00,249003,124931,124071
2655, 53,2021JJ00,246989,123758,123231
2656, 53,2022JJ00,248692,124196,124496
2657, 53,2023JJ00,258998,129456,129542
2658, 53,2024JJ00,252773,125921,126852
2659, 53,2025JJ00,242236,120529,121707
2660, 53,2026JJ00,231007,114128,116879
2661, 53,2027JJ00,213907,105804,108103
2662, 53,2028JJ00,206436,102228,104207
2663, 53,2029JJ00,197961,98049,99912
2664, 53,2030JJ00,196480,97718,98762
2665, 53,2031JJ00,194363,96242,98121
2666, 53,2032JJ00,196652,97322,99330
2667, 53,2033JJ00,195909,97123,98787
2668, 53,2034JJ00,201560,99914,101646
2669, 53,2035JJ00,198995,98374,100621
2670, 53,2036JJ00,194216,96304,97912
2671, 53,2037JJ00,193355,95827,97528
2672, 53,2038JJ00,197923,98309,99614
2673, 53,2039JJ00,201334,99846,101487
2674, 53,2040JJ00,206348,102123,104225
2675, 53,2041JJ00,208107,103722,104385
2676, 53,2042JJ00,207970,103328,104642
