ID,Bedrijfsafvalstoffen,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
16769,A047675,T001523,332905,2016JJ00,6.0
16770,A047675,T001523,332905,2017JJ00,6.0
16771,A047675,T001523,332905,2018JJ00,6.0
16772,A047675,T001523,332905,2019JJ00,5.0
16773,A047675,T001523,332905,2020JJ00,5.0
16774,A047675,T001523,332905,2021JJ00,5.0
16775,A047675,T001523,332900,1994JJ00,5.0
16776,A047675,T001523,332900,1996JJ00,5.0
16777,A047675,T001523,332900,1998JJ00,2.0
16778,A047675,T001523,332900,2000JJ00,3.0
16779,A047675,T001523,332900,2001JJ00,4.0
16780,A047675,T001523,332900,2002JJ00,1.0
16781,A047675,T001523,332900,2003JJ00,1.0
16782,A047675,T001523,332900,2004JJ00,2.0
16783,A047675,T001523,332900,2005JJ00,2.0
16784,A047675,T001523,332900,2006JJ00,5.0
16785,A047675,T001523,332900,2007JJ00,6.0
16786,A047675,T001523,332900,2008JJ00,0.0
16787,A047675,T001523,332900,2009JJ00,0.0
16788,A047675,T001523,332900,2010JJ00,0.0
16789,A047675,T001523,332900,2011JJ00,0.0
16790,A047675,T001523,332900,2012JJ00,0.0
16791,A047675,T001523,332900,2013JJ00,0.0
16792,A047675,T001523,332900,2014JJ00,0.0
16793,A047675,T001523,332900,2015JJ00,0.0
16794,A047675,T001523,332900,2016JJ00,0.0
16795,A047675,T001523,332900,2017JJ00,0.0
16796,A047675,T001523,332900,2018JJ00,0.0
16797,A047675,T001523,332900,2019JJ00,0.0
16798,A047675,T001523,332900,2020JJ00,0.0
16799,A047675,T001523,332900,2021JJ00,0.0
16800,A047675,T001523,334800,1994JJ00,0.0
16801,A047675,T001523,334800,1996JJ00,0.0
16802,A047675,T001523,334800,1998JJ00,0.0
16803,A047675,T001523,334800,2000JJ00,1.0
16804,A047675,T001523,334800,2001JJ00,1.0
16805,A047675,T001523,334800,2002JJ00,1.0
16806,A047675,T001523,334800,2003JJ00,1.0
16807,A047675,T001523,334800,2004JJ00,2.0
16808,A047675,T001523,334800,2005JJ00,2.0
16809,A047675,T001523,334800,2006JJ00,1.0
16810,A047675,T001523,334800,2007JJ00,1.0
16811,A047675,T001523,334800,2008JJ00,2.0
16812,A047675,T001523,334800,2009JJ00,1.0
16813,A047675,T001523,334800,2010JJ00,2.0
16814,A047675,T001523,334800,2011JJ00,3.0
16815,A047675,T001523,334800,2012JJ00,7.0
16816,A047675,T001523,334800,2013JJ00,7.0
16817,A047675,T001523,334800,2014JJ00,1.0
16818,A047675,T001523,334800,2015JJ00,1.0
16819,A047675,T001523,334800,2016JJ00,3.0
16820,A047675,T001523,334800,2017JJ00,3.0
16821,A047675,T001523,334800,2018JJ00,4.0
16822,A047675,T001523,334800,2019JJ00,4.0
16823,A047675,T001523,334800,2020JJ00,3.0
16824,A047675,T001523,334800,2021JJ00,3.0
16825,A047675,T001523,336500,1994JJ00,5.0
16826,A047675,T001523,336500,1996JJ00,0.0
16827,A047675,T001523,336500,1998JJ00,0.0
16828,A047675,T001523,336500,2000JJ00,1.0
16829,A047675,T001523,336500,2001JJ00,1.0
16830,A047675,T001523,336500,2002JJ00,1.0
16831,A047675,T001523,336500,2003JJ00,1.0
16832,A047675,T001523,336500,2004JJ00,1.0
16833,A047675,T001523,336500,2005JJ00,1.0
16834,A047675,T001523,336500,2006JJ00,2.0
16835,A047675,T001523,336500,2007JJ00,2.0
16836,A047675,T001523,336500,2008JJ00,2.0
16837,A047675,T001523,336500,2009JJ00,2.0
16838,A047675,T001523,336500,2010JJ00,3.0
16839,A047675,T001523,336500,2011JJ00,3.0
16840,A047675,T001523,336500,2012JJ00,2.0
16841,A047675,T001523,336500,2013JJ00,2.0
16842,A047675,T001523,336500,2014JJ00,3.0
16843,A047675,T001523,336500,2015JJ00,3.0
16844,A047675,T001523,336500,2016JJ00,2.0
16845,A047675,T001523,336500,2017JJ00,3.0
16846,A047675,T001523,336500,2018JJ00,1.0
16847,A047675,T001523,336500,2019JJ00,1.0
16848,A047675,T001523,336500,2020JJ00,1.0
16849,A047675,T001523,336500,2021JJ00,2.0
16850,A047675,T001523,339205,1994JJ00,0.0
16851,A047675,T001523,339205,1996JJ00,1.0
16852,A047675,T001523,339205,1998JJ00,1.0
16853,A047675,T001523,339205,2000JJ00,2.0
16854,A047675,T001523,339205,2001JJ00,2.0
16855,A047675,T001523,339205,2002JJ00,1.0
16856,A047675,T001523,339205,2003JJ00,1.0
16857,A047675,T001523,339205,2004JJ00,2.0
16858,A047675,T001523,339205,2005JJ00,2.0
16859,A047675,T001523,339205,2006JJ00,1.0
16860,A047675,T001523,339205,2007JJ00,1.0
16861,A047675,T001523,339205,2008JJ00,2.0
16862,A047675,T001523,339205,2009JJ00,1.0
16863,A047675,T001523,339205,2010JJ00,1.0
16864,A047675,T001523,339205,2011JJ00,1.0
16865,A047675,T001523,339205,2012JJ00,1.0
16866,A047675,T001523,339205,2013JJ00,1.0
16867,A047675,T001523,339205,2014JJ00,2.0
16868,A047675,T001523,339205,2015JJ00,3.0
16869,A047675,T001523,339205,2016JJ00,7.0
16870,A047675,T001523,339205,2017JJ00,7.0
16871,A047675,T001523,339205,2018JJ00,1.0
16872,A047675,T001523,339205,2019JJ00,1.0
16873,A047675,T001523,339205,2020JJ00,2.0
16874,A047675,T001523,339205,2021JJ00,2.0
16875,A047675,T001523,300023,1994JJ00,4.0
16876,A047675,T001523,300023,1996JJ00,12.0
16877,A047675,T001523,300023,1998JJ00,5.0
16878,A047675,T001523,300023,2000JJ00,3.0
16879,A047675,T001523,300023,2001JJ00,2.0
16880,A047675,T001523,300023,2002JJ00,3.0
16881,A047675,T001523,300023,2003JJ00,3.0
16882,A047675,T001523,300023,2004JJ00,2.0
16883,A047675,T001523,300023,2005JJ00,2.0
16884,A047675,T001523,300023,2006JJ00,3.0
16885,A047675,T001523,300023,2007JJ00,3.0
16886,A047675,T001523,300023,2008JJ00,4.0
16887,A047675,T001523,300023,2009JJ00,4.0
16888,A047675,T001523,300023,2010JJ00,5.0
16889,A047675,T001523,300023,2011JJ00,5.0
16890,A047675,T001523,300023,2012JJ00,
16891,A047675,T001523,300023,2013JJ00,
16892,A047675,T001523,300023,2014JJ00,
16893,A047675,T001523,300023,2015JJ00,
16894,A047675,T001523,300023,2016JJ00,
16895,A047675,T001523,300023,2017JJ00,
16896,A047675,T001523,300023,2018JJ00,
16897,A047675,T001523,300023,2019JJ00,
16898,A047675,T001523,300023,2020JJ00,
16899,A047675,T001523,300023,2021JJ00,
16900,A047675,T001523,900046,1994JJ00,
16901,A047675,T001523,900046,1996JJ00,
16902,A047675,T001523,900046,1998JJ00,
16903,A047675,T001523,900046,2000JJ00,
16904,A047675,T001523,900046,2001JJ00,
16905,A047675,T001523,900046,2002JJ00,
16906,A047675,T001523,900046,2003JJ00,
16907,A047675,T001523,900046,2004JJ00,
16908,A047675,T001523,900046,2005JJ00,
16909,A047675,T001523,900046,2006JJ00,
16910,A047675,T001523,900046,2007JJ00,
16911,A047675,T001523,900046,2008JJ00,4.0
16912,A047675,T001523,900046,2009JJ00,4.0
16913,A047675,T001523,900046,2010JJ00,5.0
16914,A047675,T001523,900046,2011JJ00,5.0
16915,A047675,T001523,900046,2012JJ00,
16916,A047675,T001523,900046,2013JJ00,
16917,A047675,T001523,900046,2014JJ00,
16918,A047675,T001523,900046,2015JJ00,
16919,A047675,T001523,900046,2016JJ00,
16920,A047675,T001523,900046,2017JJ00,
16921,A047675,T001523,900046,2018JJ00,
16922,A047675,T001523,900046,2019JJ00,
16923,A047675,T001523,900046,2020JJ00,
16924,A047675,T001523,900046,2021JJ00,
16925,A047675,T001523,341600,1994JJ00,
16926,A047675,T001523,341600,1996JJ00,
16927,A047675,T001523,341600,1998JJ00,
16928,A047675,T001523,341600,2000JJ00,
16929,A047675,T001523,341600,2001JJ00,
16930,A047675,T001523,341600,2002JJ00,
16931,A047675,T001523,341600,2003JJ00,
16932,A047675,T001523,341600,2004JJ00,
16933,A047675,T001523,341600,2005JJ00,
16934,A047675,T001523,341600,2006JJ00,
16935,A047675,T001523,341600,2007JJ00,
16936,A047675,T001523,341600,2008JJ00,3.0
16937,A047675,T001523,341600,2009JJ00,3.0
16938,A047675,T001523,341600,2010JJ00,1.0
16939,A047675,T001523,341600,2011JJ00,1.0
16940,A047675,T001523,341600,2012JJ00,0.0
16941,A047675,T001523,341600,2013JJ00,0.0
16942,A047675,T001523,341600,2014JJ00,0.0
16943,A047675,T001523,341600,2015JJ00,0.0
16944,A047675,T001523,341600,2016JJ00,1.0
16945,A047675,T001523,341600,2017JJ00,1.0
16946,A047675,T001523,341600,2018JJ00,3.0
16947,A047675,T001523,341600,2019JJ00,3.0
16948,A047675,T001523,341600,2020JJ00,3.0
16949,A047675,T001523,341600,2021JJ00,3.0
16950,A047675,T001523,342400,1994JJ00,
16951,A047675,T001523,342400,1996JJ00,
16952,A047675,T001523,342400,1998JJ00,
16953,A047675,T001523,342400,2000JJ00,
16954,A047675,T001523,342400,2001JJ00,
16955,A047675,T001523,342400,2002JJ00,
16956,A047675,T001523,342400,2003JJ00,
16957,A047675,T001523,342400,2004JJ00,
16958,A047675,T001523,342400,2005JJ00,
16959,A047675,T001523,342400,2006JJ00,
16960,A047675,T001523,342400,2007JJ00,
16961,A047675,T001523,342400,2008JJ00,1.0
16962,A047675,T001523,342400,2009JJ00,1.0
16963,A047675,T001523,342400,2010JJ00,4.0
16964,A047675,T001523,342400,2011JJ00,4.0
16965,A047675,T001523,342400,2012JJ00,2.0
16966,A047675,T001523,342400,2013JJ00,2.0
16967,A047675,T001523,342400,2014JJ00,2.0
16968,A047675,T001523,342400,2015JJ00,2.0
16969,A047675,T001523,342400,2016JJ00,1.0
16970,A047675,T001523,342400,2017JJ00,1.0
16971,A047675,T001523,342400,2018JJ00,1.0
16972,A047675,T001523,342400,2019JJ00,1.0
16973,A047675,T001523,342400,2020JJ00,1.0
16974,A047675,T001523,342400,2021JJ00,1.0
16975,A047675,T001523,344400,1994JJ00,
16976,A047675,T001523,344400,1996JJ00,
16977,A047675,T001523,344400,1998JJ00,
16978,A047675,T001523,344400,2000JJ00,
16979,A047675,T001523,344400,2001JJ00,
16980,A047675,T001523,344400,2002JJ00,
16981,A047675,T001523,344400,2003JJ00,
16982,A047675,T001523,344400,2004JJ00,
16983,A047675,T001523,344400,2005JJ00,
16984,A047675,T001523,344400,2006JJ00,
16985,A047675,T001523,344400,2007JJ00,
16986,A047675,T001523,344400,2008JJ00,0.0
16987,A047675,T001523,344400,2009JJ00,0.0
16988,A047675,T001523,344400,2010JJ00,0.0
16989,A047675,T001523,344400,2011JJ00,0.0
16990,A047675,T001523,344400,2012JJ00,1.0
16991,A047675,T001523,344400,2013JJ00,0.0
16992,A047675,T001523,344400,2014JJ00,0.0
16993,A047675,T001523,344400,2015JJ00,0.0
16994,A047675,T001523,344400,2016JJ00,1.0
16995,A047675,T001523,344400,2017JJ00,1.0
16996,A047675,T001523,344400,2018JJ00,2.0
16997,A047675,T001523,344400,2019JJ00,2.0
16998,A047675,T001523,344400,2020JJ00,2.0
16999,A047675,T001523,344400,2021JJ00,2.0
17000,A047675,T001523,346600,1994JJ00,0.0
17001,A047675,T001523,346600,1996JJ00,1.0
17002,A047675,T001523,346600,1998JJ00,2.0
17003,A047675,T001523,346600,2000JJ00,0.0
17004,A047675,T001523,346600,2001JJ00,0.0
17005,A047675,T001523,346600,2002JJ00,0.0
17006,A047675,T001523,346600,2003JJ00,0.0
17007,A047675,T001523,346600,2004JJ00,1.0
17008,A047675,T001523,346600,2005JJ00,1.0
17009,A047675,T001523,346600,2006JJ00,1.0
17010,A047675,T001523,346600,2007JJ00,1.0
17011,A047675,T001523,346600,2008JJ00,1.0
17012,A047675,T001523,346600,2009JJ00,1.0
17013,A047675,T001523,346600,2010JJ00,2.0
17014,A047675,T001523,346600,2011JJ00,2.0
17015,A047675,T001523,346600,2012JJ00,3.0
17016,A047675,T001523,346600,2013JJ00,3.0
17017,A047675,T001523,346600,2014JJ00,2.0
17018,A047675,T001523,346600,2015JJ00,2.0
17019,A047675,T001523,346600,2016JJ00,1.0
17020,A047675,T001523,346600,2017JJ00,1.0
17021,A047675,T001523,346600,2018JJ00,1.0
17022,A047675,T001523,346600,2019JJ00,2.0
17023,A047675,T001523,346600,2020JJ00,2.0
17024,A047675,T001523,346600,2021JJ00,2.0
17025,A047675,T001523,348000,1994JJ00,
17026,A047675,T001523,348000,1996JJ00,
17027,A047675,T001523,348000,1998JJ00,
17028,A047675,T001523,348000,2000JJ00,
17029,A047675,T001523,348000,2001JJ00,
17030,A047675,T001523,348000,2002JJ00,
17031,A047675,T001523,348000,2003JJ00,
17032,A047675,T001523,348000,2004JJ00,
17033,A047675,T001523,348000,2005JJ00,
17034,A047675,T001523,348000,2006JJ00,
17035,A047675,T001523,348000,2007JJ00,36.0
17036,A047675,T001523,348000,2008JJ00,34.0
17037,A047675,T001523,348000,2009JJ00,31.0
17038,A047675,T001523,348000,2010JJ00,87.0
17039,A047675,T001523,348000,2011JJ00,86.0
17040,A047675,T001523,348000,2012JJ00,142.0
17041,A047675,T001523,348000,2013JJ00,144.0
17042,A047675,T001523,348000,2014JJ00,150.0
17043,A047675,T001523,348000,2015JJ00,155.0
17044,A047675,T001523,348000,2016JJ00,180.0
17045,A047675,T001523,348000,2017JJ00,182.0
17046,A047675,T001523,348000,2018JJ00,215.0
17047,A047675,T001523,348000,2019JJ00,215.0
17048,A047675,T001523,348000,2020JJ00,210.0
17049,A047675,T001523,348000,2021JJ00,222.0
17050,A047675,T001523,348200,1994JJ00,0.0
17051,A047675,T001523,348200,1996JJ00,1.0
17052,A047675,T001523,348200,1998JJ00,0.0
17053,A047675,T001523,348200,2000JJ00,1.0
17054,A047675,T001523,348200,2001JJ00,1.0
17055,A047675,T001523,348200,2002JJ00,0.0
17056,A047675,T001523,348200,2003JJ00,0.0
17057,A047675,T001523,348200,2004JJ00,0.0
17058,A047675,T001523,348200,2005JJ00,0.0
17059,A047675,T001523,348200,2006JJ00,0.0
17060,A047675,T001523,348200,2007JJ00,0.0
17061,A047675,T001523,348200,2008JJ00,0.0
17062,A047675,T001523,348200,2009JJ00,0.0
17063,A047675,T001523,348200,2010JJ00,0.0
17064,A047675,T001523,348200,2011JJ00,0.0
17065,A047675,T001523,348200,2012JJ00,1.0
17066,A047675,T001523,348200,2013JJ00,1.0
17067,A047675,T001523,348200,2014JJ00,1.0
17068,A047675,T001523,348200,2015JJ00,1.0
17069,A047675,T001523,348200,2016JJ00,2.0
17070,A047675,T001523,348200,2017JJ00,2.0
17071,A047675,T001523,348200,2018JJ00,1.0
17072,A047675,T001523,348200,2019JJ00,1.0
17073,A047675,T001523,348200,2020JJ00,1.0
17074,A047675,T001523,348200,2021JJ00,1.0
17075,A047675,T001523,348500,1994JJ00,
17076,A047675,T001523,348500,1996JJ00,
17077,A047675,T001523,348500,1998JJ00,
17078,A047675,T001523,348500,2000JJ00,
17079,A047675,T001523,348500,2001JJ00,
17080,A047675,T001523,348500,2002JJ00,
17081,A047675,T001523,348500,2003JJ00,
17082,A047675,T001523,348500,2004JJ00,
17083,A047675,T001523,348500,2005JJ00,
17084,A047675,T001523,348500,2006JJ00,
17085,A047675,T001523,348500,2007JJ00,0.0
17086,A047675,T001523,348500,2008JJ00,0.0
17087,A047675,T001523,348500,2009JJ00,0.0
17088,A047675,T001523,348500,2010JJ00,0.0
17089,A047675,T001523,348500,2011JJ00,0.0
17090,A047675,T001523,348500,2012JJ00,0.0
17091,A047675,T001523,348500,2013JJ00,0.0
17092,A047675,T001523,348500,2014JJ00,0.0
17093,A047675,T001523,348500,2015JJ00,0.0
17094,A047675,T001523,348500,2016JJ00,0.0
17095,A047675,T001523,348500,2017JJ00,0.0
17096,A047675,T001523,348500,2018JJ00,0.0
17097,A047675,T001523,348500,2019JJ00,0.0
17098,A047675,T001523,348500,2020JJ00,0.0
17099,A047675,T001523,348500,2021JJ00,0.0
17100,A047675,T001523,348800,1994JJ00,
17101,A047675,T001523,348800,1996JJ00,
17102,A047675,T001523,348800,1998JJ00,
17103,A047675,T001523,348800,2000JJ00,
17104,A047675,T001523,348800,2001JJ00,
17105,A047675,T001523,348800,2002JJ00,
17106,A047675,T001523,348800,2003JJ00,
17107,A047675,T001523,348800,2004JJ00,
17108,A047675,T001523,348800,2005JJ00,
17109,A047675,T001523,348800,2006JJ00,
17110,A047675,T001523,348800,2007JJ00,0.0
17111,A047675,T001523,348800,2008JJ00,0.0
17112,A047675,T001523,348800,2009JJ00,0.0
17113,A047675,T001523,348800,2010JJ00,5.0
17114,A047675,T001523,348800,2011JJ00,0.0
17115,A047675,T001523,348800,2012JJ00,0.0
17116,A047675,T001523,348800,2013JJ00,0.0
17117,A047675,T001523,348800,2014JJ00,0.0
17118,A047675,T001523,348800,2015JJ00,0.0
17119,A047675,T001523,348800,2016JJ00,0.0
17120,A047675,T001523,348800,2017JJ00,0.0
17121,A047675,T001523,348800,2018JJ00,0.0
17122,A047675,T001523,348800,2019JJ00,0.0
17123,A047675,T001523,348800,2020JJ00,0.0
17124,A047675,T001523,348800,2021JJ00,0.0
17125,A047675,T001523,349100,1994JJ00,
17126,A047675,T001523,349100,1996JJ00,
17127,A047675,T001523,349100,1998JJ00,
17128,A047675,T001523,349100,2000JJ00,
17129,A047675,T001523,349100,2001JJ00,
17130,A047675,T001523,349100,2002JJ00,
17131,A047675,T001523,349100,2003JJ00,
17132,A047675,T001523,349100,2004JJ00,
17133,A047675,T001523,349100,2005JJ00,
17134,A047675,T001523,349100,2006JJ00,
17135,A047675,T001523,349100,2007JJ00,15.0
17136,A047675,T001523,349100,2008JJ00,16.0
17137,A047675,T001523,349100,2009JJ00,17.0
17138,A047675,T001523,349100,2010JJ00,71.0
17139,A047675,T001523,349100,2011JJ00,73.0
17140,A047675,T001523,349100,2012JJ00,113.0
17141,A047675,T001523,349100,2013JJ00,115.0
17142,A047675,T001523,349100,2014JJ00,117.0
17143,A047675,T001523,349100,2015JJ00,121.0
17144,A047675,T001523,349100,2016JJ00,121.0
17145,A047675,T001523,349100,2017JJ00,123.0
17146,A047675,T001523,349100,2018JJ00,123.0
17147,A047675,T001523,349100,2019JJ00,126.0
17148,A047675,T001523,349100,2020JJ00,133.0
17149,A047675,T001523,349100,2021JJ00,135.0
17150,A047675,T001523,349400,1994JJ00,
17151,A047675,T001523,349400,1996JJ00,26.0
17152,A047675,T001523,349400,1998JJ00,23.0
17153,A047675,T001523,349400,2000JJ00,46.0
17154,A047675,T001523,349400,2001JJ00,40.0
17155,A047675,T001523,349400,2002JJ00,25.0
17156,A047675,T001523,349400,2003JJ00,25.0
17157,A047675,T001523,349400,2004JJ00,54.0
17158,A047675,T001523,349400,2005JJ00,54.0
17159,A047675,T001523,349400,2006JJ00,21.0
17160,A047675,T001523,349400,2007JJ00,21.0
17161,A047675,T001523,349400,2008JJ00,18.0
17162,A047675,T001523,349400,2009JJ00,14.0
17163,A047675,T001523,349400,2010JJ00,11.0
17164,A047675,T001523,349400,2011JJ00,13.0
17165,A047675,T001523,349400,2012JJ00,28.0
17166,A047675,T001523,349400,2013JJ00,27.0
17167,A047675,T001523,349400,2014JJ00,32.0
17168,A047675,T001523,349400,2015JJ00,33.0
17169,A047675,T001523,349400,2016JJ00,57.0
17170,A047675,T001523,349400,2017JJ00,57.0
17171,A047675,T001523,349400,2018JJ00,91.0
17172,A047675,T001523,349400,2019JJ00,88.0
17173,A047675,T001523,349400,2020JJ00,77.0
17174,A047675,T001523,349400,2021JJ00,87.0
17175,A047675,T001523,349800,1994JJ00,
17176,A047675,T001523,349800,1996JJ00,
17177,A047675,T001523,349800,1998JJ00,
17178,A047675,T001523,349800,2000JJ00,
17179,A047675,T001523,349800,2001JJ00,
17180,A047675,T001523,349800,2002JJ00,
17181,A047675,T001523,349800,2003JJ00,
17182,A047675,T001523,349800,2004JJ00,
17183,A047675,T001523,349800,2005JJ00,
17184,A047675,T001523,349800,2006JJ00,
17185,A047675,T001523,349800,2007JJ00,0.0
17186,A047675,T001523,349800,2008JJ00,0.0
17187,A047675,T001523,349800,2009JJ00,0.0
17188,A047675,T001523,349800,2010JJ00,0.0
17189,A047675,T001523,349800,2011JJ00,0.0
17190,A047675,T001523,349800,2012JJ00,0.0
17191,A047675,T001523,349800,2013JJ00,0.0
17192,A047675,T001523,349800,2014JJ00,0.0
17193,A047675,T001523,349800,2015JJ00,0.0
17194,A047675,T001523,349800,2016JJ00,0.0
17195,A047675,T001523,349800,2017JJ00,0.0
17196,A047675,T001523,349800,2018JJ00,0.0
17197,A047675,T001523,349800,2019JJ00,0.0
17198,A047675,T001523,349800,2020JJ00,0.0
17199,A047675,T001523,349800,2021JJ00,0.0
17200,A047675,T001617,300002,1994JJ00,
17201,A047675,T001617,300002,1996JJ00,
17202,A047675,T001617,300002,1998JJ00,
17203,A047675,T001617,300002,2000JJ00,
17204,A047675,T001617,300002,2001JJ00,
17205,A047675,T001617,300002,2002JJ00,
17206,A047675,T001617,300002,2003JJ00,
17207,A047675,T001617,300002,2004JJ00,
17208,A047675,T001617,300002,2005JJ00,
17209,A047675,T001617,300002,2006JJ00,
17210,A047675,T001617,300002,2007JJ00,186.0
17211,A047675,T001617,300002,2008JJ00,187.0
17212,A047675,T001617,300002,2009JJ00,166.0
17213,A047675,T001617,300002,2010JJ00,222.0
17214,A047675,T001617,300002,2011JJ00,223.0
17215,A047675,T001617,300002,2012JJ00,270.0
17216,A047675,T001617,300002,2013JJ00,272.0
17217,A047675,T001617,300002,2014JJ00,282.0
17218,A047675,T001617,300002,2015JJ00,290.0
17219,A047675,T001617,300002,2016JJ00,328.0
17220,A047675,T001617,300002,2017JJ00,331.0
17221,A047675,T001617,300002,2018JJ00,327.0
17222,A047675,T001617,300002,2019JJ00,341.0
17223,A047675,T001617,300002,2020JJ00,351.0
17224,A047675,T001617,300002,2021JJ00,362.0
17225,A047675,T001617,305700,1994JJ00,0.0
17226,A047675,T001617,305700,1996JJ00,0.0
17227,A047675,T001617,305700,1998JJ00,0.0
17228,A047675,T001617,305700,2000JJ00,1.0
17229,A047675,T001617,305700,2001JJ00,1.0
17230,A047675,T001617,305700,2002JJ00,0.0
17231,A047675,T001617,305700,2003JJ00,0.0
17232,A047675,T001617,305700,2004JJ00,1.0
17233,A047675,T001617,305700,2005JJ00,0.0
17234,A047675,T001617,305700,2006JJ00,1.0
17235,A047675,T001617,305700,2007JJ00,1.0
17236,A047675,T001617,305700,2008JJ00,0.0
17237,A047675,T001617,305700,2009JJ00,0.0
17238,A047675,T001617,305700,2010JJ00,0.0
17239,A047675,T001617,305700,2011JJ00,0.0
17240,A047675,T001617,305700,2012JJ00,0.0
17241,A047675,T001617,305700,2013JJ00,0.0
17242,A047675,T001617,305700,2014JJ00,1.0
17243,A047675,T001617,305700,2015JJ00,1.0
17244,A047675,T001617,305700,2016JJ00,1.0
17245,A047675,T001617,305700,2017JJ00,1.0
17246,A047675,T001617,305700,2018JJ00,0.0
17247,A047675,T001617,305700,2019JJ00,0.0
17248,A047675,T001617,305700,2020JJ00,0.0
17249,A047675,T001617,305700,2021JJ00,0.0
17250,A047675,T001617,307500,1994JJ00,139.0
17251,A047675,T001617,307500,1996JJ00,151.0
17252,A047675,T001617,307500,1998JJ00,139.0
17253,A047675,T001617,307500,2000JJ00,163.0
17254,A047675,T001617,307500,2001JJ00,171.0
17255,A047675,T001617,307500,2002JJ00,160.0
17256,A047675,T001617,307500,2003JJ00,160.0
17257,A047675,T001617,307500,2004JJ00,130.0
17258,A047675,T001617,307500,2005JJ00,131.0
17259,A047675,T001617,307500,2006JJ00,168.0
17260,A047675,T001617,307500,2007JJ00,152.0
17261,A047675,T001617,307500,2008JJ00,154.0
17262,A047675,T001617,307500,2009JJ00,136.0
17263,A047675,T001617,307500,2010JJ00,134.0
17264,A047675,T001617,307500,2011JJ00,137.0
17265,A047675,T001617,307500,2012JJ00,133.0
17266,A047675,T001617,307500,2013JJ00,133.0
17267,A047675,T001617,307500,2014JJ00,136.0
17268,A047675,T001617,307500,2015JJ00,139.0
17269,A047675,T001617,307500,2016JJ00,157.0
17270,A047675,T001617,307500,2017JJ00,157.0
17271,A047675,T001617,307500,2018JJ00,137.0
17272,A047675,T001617,307500,2019JJ00,150.0
17273,A047675,T001617,307500,2020JJ00,146.0
17274,A047675,T001617,307500,2021JJ00,146.0
17275,A047675,T001617,307610,1994JJ00,12.0
17276,A047675,T001617,307610,1996JJ00,12.0
17277,A047675,T001617,307610,1998JJ00,17.0
17278,A047675,T001617,307610,2000JJ00,11.0
17279,A047675,T001617,307610,2001JJ00,11.0
17280,A047675,T001617,307610,2002JJ00,13.0
17281,A047675,T001617,307610,2003JJ00,13.0
17282,A047675,T001617,307610,2004JJ00,14.0
