ID,Geslacht,LeeftijdOp31December,InkomenEnWelvaart,Marges,Perioden,Levensverwachting_1,LVInAlsGoedErvarenGezondheid_2,LVZonderLichamelijkeBeperkingen_3,LVZonderPsychischeKlachtenMHI5_4,LVZonderGALIBeperkingen_5
7164,4000   ,15000,2021790 ,MOG0095,2019G400,35.4,22.2,24.9,30.1,17.3
7165,4000   ,15000,2021790 ,MBG0095,2007G400,34.6,21.3,23.4,,
7166,4000   ,15000,2021790 ,MBG0095,2011G400,34.9,21.2,23.8,,
7167,4000   ,15000,2021790 ,MBG0095,2015G400,35.3,23.5,25.3,,19.2
7168,4000   ,15000,2021790 ,MBG0095,2017G400,35.5,23.6,25.3,32.1,18.8
7169,4000   ,15000,2021790 ,MBG0095,2019G400,35.4,24.1,26.5,31.5,19.1
7170,4000   ,15000,2021800 ,MW00000,2007G400,35.2,23.6,25.5,,
7171,4000   ,15000,2021800 ,MW00000,2011G400,36.0,23.0,26.4,,
7172,4000   ,15000,2021800 ,MW00000,2015G400,36.3,23.9,27.2,,20.4
7173,4000   ,15000,2021800 ,MW00000,2017G400,36.6,25.1,27.7,32.8,20.2
7174,4000   ,15000,2021800 ,MW00000,2019G400,36.6,25.2,28.3,32.4,20.0
7175,4000   ,15000,2021800 ,MOG0095,2007G400,35.2,22.7,24.5,,
7176,4000   ,15000,2021800 ,MOG0095,2011G400,35.9,22.2,25.5,,
7177,4000   ,15000,2021800 ,MOG0095,2015G400,36.2,22.9,26.2,,19.5
7178,4000   ,15000,2021800 ,MOG0095,2017G400,36.5,24.2,26.9,32.3,19.2
7179,4000   ,15000,2021800 ,MOG0095,2019G400,36.6,24.4,27.5,31.8,19.1
7180,4000   ,15000,2021800 ,MBG0095,2007G400,35.2,24.5,26.5,,
7181,4000   ,15000,2021800 ,MBG0095,2011G400,36.0,23.8,27.3,,
7182,4000   ,15000,2021800 ,MBG0095,2015G400,36.3,24.8,28.1,,21.4
7183,4000   ,15000,2021800 ,MBG0095,2017G400,36.6,25.9,28.5,33.4,21.1
7184,4000   ,15000,2021800 ,MBG0095,2019G400,36.6,26.1,29.2,33.0,21.0
7185,4000   ,15000,2021810 ,MW00000,2007G400,36.4,27.1,27.4,,
7186,4000   ,15000,2021810 ,MW00000,2011G400,36.7,26.3,27.6,,
7187,4000   ,15000,2021810 ,MW00000,2015G400,36.8,27.9,30.2,,22.1
7188,4000   ,15000,2021810 ,MW00000,2017G400,37.2,28.1,30.5,33.6,22.0
7189,4000   ,15000,2021810 ,MW00000,2019G400,37.3,28.1,30.6,33.7,22.5
7190,4000   ,15000,2021810 ,MOG0095,2007G400,36.4,26.1,26.5,,
7191,4000   ,15000,2021810 ,MOG0095,2011G400,36.6,25.6,26.7,,
7192,4000   ,15000,2021810 ,MOG0095,2015G400,36.8,27.0,29.4,,21.3
7193,4000   ,15000,2021810 ,MOG0095,2017G400,37.2,27.3,29.7,33.0,21.2
7194,4000   ,15000,2021810 ,MOG0095,2019G400,37.3,27.3,29.8,33.1,21.3
7195,4000   ,15000,2021810 ,MBG0095,2007G400,36.4,28.1,28.3,,
7196,4000   ,15000,2021810 ,MBG0095,2011G400,36.7,27.1,28.6,,
7197,4000   ,15000,2021810 ,MBG0095,2015G400,36.8,28.7,31.0,,23.0
7198,4000   ,15000,2021810 ,MBG0095,2017G400,37.2,28.9,31.3,34.2,22.8
7199,4000   ,15000,2021810 ,MBG0095,2019G400,37.4,28.9,31.3,34.3,23.7
7200,4000   ,15500,1014752 ,MW00000,2007G400,27.3,12.5,14.8,,
7201,4000   ,15500,1014752 ,MW00000,2011G400,26.4,10.9,14.6,,
7202,4000   ,15500,1014752 ,MW00000,2015G400,26.6,12.5,14.8,,10.3
7203,4000   ,15500,1014752 ,MW00000,2017G400,26.8,13.2,15.3,20.3,10.0
7204,4000   ,15500,1014752 ,MW00000,2019G400,26.5,12.4,14.6,20.2,9.5
7205,4000   ,15500,1014752 ,MOG0095,2007G400,27.2,11.6,13.8,,
7206,4000   ,15500,1014752 ,MOG0095,2011G400,26.4,10.1,13.6,,
7207,4000   ,15500,1014752 ,MOG0095,2015G400,26.6,11.5,13.8,,9.4
7208,4000   ,15500,1014752 ,MOG0095,2017G400,26.8,12.3,14.5,19.5,9.1
7209,4000   ,15500,1014752 ,MOG0095,2019G400,26.5,11.6,13.8,19.5,8.7
7210,4000   ,15500,1014752 ,MBG0095,2007G400,27.3,13.3,15.7,,
7211,4000   ,15500,1014752 ,MBG0095,2011G400,26.4,11.7,15.7,,
7212,4000   ,15500,1014752 ,MBG0095,2015G400,26.7,13.4,15.7,,11.3
7213,4000   ,15500,1014752 ,MBG0095,2017G400,26.8,14.0,16.2,21.0,10.9
7214,4000   ,15500,1014752 ,MBG0095,2019G400,26.5,13.3,15.5,20.9,10.4
7215,4000   ,15500,1014753 ,MW00000,2007G400,29.8,15.4,17.4,,
7216,4000   ,15500,1014753 ,MW00000,2011G400,29.8,14.8,18.1,,
7217,4000   ,15500,1014753 ,MW00000,2015G400,29.8,15.6,17.0,,12.4
7218,4000   ,15500,1014753 ,MW00000,2017G400,29.8,16.2,18.0,25.0,12.1
7219,4000   ,15500,1014753 ,MW00000,2019G400,29.7,17.2,19.3,25.2,12.4
7220,4000   ,15500,1014753 ,MOG0095,2007G400,29.8,14.7,16.6,,
7221,4000   ,15500,1014753 ,MOG0095,2011G400,29.8,14.2,17.4,,
7222,4000   ,15500,1014753 ,MOG0095,2015G400,29.8,14.9,16.3,,11.6
7223,4000   ,15500,1014753 ,MOG0095,2017G400,29.8,15.5,17.4,24.4,11.4
7224,4000   ,15500,1014753 ,MOG0095,2019G400,29.7,16.5,18.6,24.6,11.7
7225,4000   ,15500,1014753 ,MBG0095,2007G400,29.8,16.2,18.3,,
7226,4000   ,15500,1014753 ,MBG0095,2011G400,29.8,15.5,18.9,,
7227,4000   ,15500,1014753 ,MBG0095,2015G400,29.8,16.4,17.7,,13.1
7228,4000   ,15500,1014753 ,MBG0095,2017G400,29.8,16.9,18.7,25.5,12.9
7229,4000   ,15500,1014753 ,MBG0095,2019G400,29.7,17.9,19.9,25.7,13.2
7230,4000   ,15500,1014754 ,MW00000,2007G400,30.2,17.5,18.7,,
7231,4000   ,15500,1014754 ,MW00000,2011G400,30.8,18.9,20.9,,
7232,4000   ,15500,1014754 ,MW00000,2015G400,30.9,19.4,21.5,,16.1
7233,4000   ,15500,1014754 ,MW00000,2017G400,31.1,19.9,21.6,27.8,15.5
7234,4000   ,15500,1014754 ,MW00000,2019G400,31.0,20.7,22.4,27.3,15.5
7235,4000   ,15500,1014754 ,MOG0095,2007G400,30.2,16.7,17.8,,
7236,4000   ,15500,1014754 ,MOG0095,2011G400,30.8,18.1,20.1,,
7237,4000   ,15500,1014754 ,MOG0095,2015G400,30.9,18.6,20.7,,15.3
7238,4000   ,15500,1014754 ,MOG0095,2017G400,31.0,19.0,20.8,27.2,14.6
7239,4000   ,15500,1014754 ,MOG0095,2019G400,31.0,19.8,21.6,26.7,14.7
7240,4000   ,15500,1014754 ,MBG0095,2007G400,30.2,18.4,19.6,,
7241,4000   ,15500,1014754 ,MBG0095,2011G400,30.8,19.6,21.7,,
7242,4000   ,15500,1014754 ,MBG0095,2015G400,30.9,20.3,22.3,,16.9
7243,4000   ,15500,1014754 ,MBG0095,2017G400,31.1,20.7,22.4,28.4,16.3
7244,4000   ,15500,1014754 ,MBG0095,2019G400,31.1,21.5,23.2,27.9,16.3
7245,4000   ,15500,1014755 ,MW00000,2007G400,30.5,20.1,21.5,,
7246,4000   ,15500,1014755 ,MW00000,2011G400,31.1,19.8,23.1,,
7247,4000   ,15500,1014755 ,MW00000,2015G400,31.4,21.2,23.9,,17.7
7248,4000   ,15500,1014755 ,MW00000,2017G400,31.8,21.3,24.1,27.7,16.4
7249,4000   ,15500,1014755 ,MW00000,2019G400,31.8,21.3,24.7,27.7,16.7
7250,4000   ,15500,1014755 ,MOG0095,2007G400,30.5,19.2,20.6,,
7251,4000   ,15500,1014755 ,MOG0095,2011G400,31.1,19.0,22.2,,
7252,4000   ,15500,1014755 ,MOG0095,2015G400,31.4,20.2,22.9,,16.6
7253,4000   ,15500,1014755 ,MOG0095,2017G400,31.8,20.3,23.2,27.0,15.4
7254,4000   ,15500,1014755 ,MOG0095,2019G400,31.8,20.4,23.9,27.0,15.8
7255,4000   ,15500,1014755 ,MBG0095,2007G400,30.5,21.0,22.5,,
7256,4000   ,15500,1014755 ,MBG0095,2011G400,31.1,20.6,24.0,,
7257,4000   ,15500,1014755 ,MBG0095,2015G400,31.4,22.2,24.9,,18.7
7258,4000   ,15500,1014755 ,MBG0095,2017G400,31.8,22.2,24.9,28.4,17.3
7259,4000   ,15500,1014755 ,MBG0095,2019G400,31.8,22.2,25.6,28.4,17.6
7260,4000   ,15500,1014756 ,MW00000,2007G400,30.9,22.7,24.0,,
7261,4000   ,15500,1014756 ,MW00000,2011G400,31.7,22.4,24.7,,
7262,4000   ,15500,1014756 ,MW00000,2015G400,31.5,23.8,25.2,,18.2
7263,4000   ,15500,1014756 ,MW00000,2017G400,31.9,23.8,25.3,29.1,18.3
7264,4000   ,15500,1014756 ,MW00000,2019G400,31.9,23.8,25.1,29.2,18.8
7265,4000   ,15500,1014756 ,MOG0095,2007G400,30.9,21.8,22.9,,
7266,4000   ,15500,1014756 ,MOG0095,2011G400,31.7,21.4,23.7,,
7267,4000   ,15500,1014756 ,MOG0095,2015G400,31.5,22.8,24.2,,17.2
7268,4000   ,15500,1014756 ,MOG0095,2017G400,31.8,22.8,24.4,28.5,17.2
7269,4000   ,15500,1014756 ,MOG0095,2019G400,31.9,22.7,24.0,28.5,17.7
7270,4000   ,15500,1014756 ,MBG0095,2007G400,31.0,23.7,25.1,,
7271,4000   ,15500,1014756 ,MBG0095,2011G400,31.7,23.3,25.7,,
7272,4000   ,15500,1014756 ,MBG0095,2015G400,31.6,24.8,26.1,,19.3
7273,4000   ,15500,1014756 ,MBG0095,2017G400,31.9,24.8,26.2,29.7,19.3
7274,4000   ,15500,1014756 ,MBG0095,2019G400,31.9,24.9,26.2,29.9,20.0
7275,4000   ,15500,2021770 ,MW00000,2007G400,26.5,12.1,13.3,,
7276,4000   ,15500,2021770 ,MW00000,2011G400,26.1,10.1,13.7,,
7277,4000   ,15500,2021770 ,MW00000,2015G400,26.4,10.8,13.5,,9.1
7278,4000   ,15500,2021770 ,MW00000,2017G400,26.5,11.8,14.0,19.4,8.5
7279,4000   ,15500,2021770 ,MW00000,2019G400,26.3,11.2,13.4,19.5,9.5
7280,4000   ,15500,2021770 ,MOG0095,2007G400,26.5,11.3,12.3,,
7281,4000   ,15500,2021770 ,MOG0095,2011G400,26.1,9.3,12.6,,
7282,4000   ,15500,2021770 ,MOG0095,2015G400,26.4,9.9,12.6,,8.2
7283,4000   ,15500,2021770 ,MOG0095,2017G400,26.5,10.9,13.1,18.6,7.6
7284,4000   ,15500,2021770 ,MOG0095,2019G400,26.3,10.3,12.5,18.7,8.7
7285,4000   ,15500,2021770 ,MBG0095,2007G400,26.5,13.0,14.4,,
7286,4000   ,15500,2021770 ,MBG0095,2011G400,26.1,11.0,14.8,,
7287,4000   ,15500,2021770 ,MBG0095,2015G400,26.4,11.7,14.4,,10.0
7288,4000   ,15500,2021770 ,MBG0095,2017G400,26.5,12.7,14.9,20.2,9.3
7289,4000   ,15500,2021770 ,MBG0095,2019G400,26.3,12.1,14.3,20.3,10.4
7290,4000   ,15500,2021780 ,MW00000,2007G400,29.3,15.2,16.7,,
7291,4000   ,15500,2021780 ,MW00000,2011G400,29.8,14.7,18.1,,
7292,4000   ,15500,2021780 ,MW00000,2015G400,29.8,15.4,16.7,,12.3
7293,4000   ,15500,2021780 ,MW00000,2017G400,29.4,15.5,17.7,24.4,11.7
7294,4000   ,15500,2021780 ,MW00000,2019G400,29.2,16.5,18.8,24.5,12.3
7295,4000   ,15500,2021780 ,MOG0095,2007G400,29.3,14.5,15.8,,
7296,4000   ,15500,2021780 ,MOG0095,2011G400,29.8,14.0,17.2,,
7297,4000   ,15500,2021780 ,MOG0095,2015G400,29.8,14.6,16.0,,11.6
7298,4000   ,15500,2021780 ,MOG0095,2017G400,29.3,14.7,17.0,23.9,11.0
7299,4000   ,15500,2021780 ,MOG0095,2019G400,29.2,15.7,18.1,24.0,11.5
7300,4000   ,15500,2021780 ,MBG0095,2007G400,29.3,15.9,17.5,,
7301,4000   ,15500,2021780 ,MBG0095,2011G400,29.8,15.4,18.9,,
7302,4000   ,15500,2021780 ,MBG0095,2015G400,29.8,16.2,17.5,,13.1
7303,4000   ,15500,2021780 ,MBG0095,2017G400,29.4,16.3,18.4,25.0,12.5
7304,4000   ,15500,2021780 ,MBG0095,2019G400,29.2,17.3,19.5,25.1,13.0
7305,4000   ,15500,2021790 ,MW00000,2007G400,30.1,17.5,18.7,,
7306,4000   ,15500,2021790 ,MW00000,2011G400,30.4,17.4,19.3,,
7307,4000   ,15500,2021790 ,MW00000,2015G400,30.7,19.5,20.6,,15.4
7308,4000   ,15500,2021790 ,MW00000,2017G400,30.8,19.3,20.5,27.4,14.9
7309,4000   ,15500,2021790 ,MW00000,2019G400,30.8,19.9,21.7,26.8,15.4
7310,4000   ,15500,2021790 ,MOG0095,2007G400,30.1,16.6,17.7,,
7311,4000   ,15500,2021790 ,MOG0095,2011G400,30.4,16.6,18.4,,
7312,4000   ,15500,2021790 ,MOG0095,2015G400,30.7,18.6,19.8,,14.6
7313,4000   ,15500,2021790 ,MOG0095,2017G400,30.8,18.4,19.7,26.8,14.1
7314,4000   ,15500,2021790 ,MOG0095,2019G400,30.7,19.1,20.9,26.2,14.6
7315,4000   ,15500,2021790 ,MBG0095,2007G400,30.1,18.3,19.6,,
7316,4000   ,15500,2021790 ,MBG0095,2011G400,30.4,18.1,20.1,,
7317,4000   ,15500,2021790 ,MBG0095,2015G400,30.7,20.3,21.4,,16.3
7318,4000   ,15500,2021790 ,MBG0095,2017G400,30.9,20.2,21.2,28.0,15.8
7319,4000   ,15500,2021790 ,MBG0095,2019G400,30.8,20.8,22.5,27.5,16.2
7320,4000   ,15500,2021800 ,MW00000,2007G400,30.6,20.2,21.7,,
7321,4000   ,15500,2021800 ,MW00000,2011G400,31.3,19.6,22.4,,
7322,4000   ,15500,2021800 ,MW00000,2015G400,31.6,20.1,22.9,,17.1
7323,4000   ,15500,2021800 ,MW00000,2017G400,31.8,21.2,23.3,28.5,16.8
7324,4000   ,15500,2021800 ,MW00000,2019G400,31.9,21.5,24.0,28.1,16.7
7325,4000   ,15500,2021800 ,MOG0095,2007G400,30.6,19.2,20.7,,
7326,4000   ,15500,2021800 ,MOG0095,2011G400,31.3,18.8,21.5,,
7327,4000   ,15500,2021800 ,MOG0095,2015G400,31.6,19.2,22.0,,16.2
7328,4000   ,15500,2021800 ,MOG0095,2017G400,31.8,20.4,22.5,28.0,15.9
7329,4000   ,15500,2021800 ,MOG0095,2019G400,31.9,20.6,23.2,27.5,15.8
7330,4000   ,15500,2021800 ,MBG0095,2007G400,30.6,21.1,22.7,,
7331,4000   ,15500,2021800 ,MBG0095,2011G400,31.3,20.4,23.3,,
7332,4000   ,15500,2021800 ,MBG0095,2015G400,31.6,21.0,23.8,,18.1
7333,4000   ,15500,2021800 ,MBG0095,2017G400,31.9,22.1,24.1,29.1,17.7
7334,4000   ,15500,2021800 ,MBG0095,2019G400,31.9,22.4,24.8,28.7,17.7
7335,4000   ,15500,2021810 ,MW00000,2007G400,31.7,23.3,23.3,,
7336,4000   ,15500,2021810 ,MW00000,2011G400,31.9,22.3,23.5,,
7337,4000   ,15500,2021810 ,MW00000,2015G400,32.0,23.7,25.6,,18.5
7338,4000   ,15500,2021810 ,MW00000,2017G400,32.4,23.9,25.9,29.1,18.3
7339,4000   ,15500,2021810 ,MW00000,2019G400,32.5,24.0,26.0,29.3,19.0
7340,4000   ,15500,2021810 ,MOG0095,2007G400,31.7,22.2,22.4,,
7341,4000   ,15500,2021810 ,MOG0095,2011G400,31.9,21.5,22.6,,
7342,4000   ,15500,2021810 ,MOG0095,2015G400,32.0,22.9,24.8,,17.6
7343,4000   ,15500,2021810 ,MOG0095,2017G400,32.4,23.1,25.1,28.6,17.5
7344,4000   ,15500,2021810 ,MOG0095,2019G400,32.5,23.2,25.2,28.7,17.9
7345,4000   ,15500,2021810 ,MBG0095,2007G400,31.7,24.3,24.2,,
7346,4000   ,15500,2021810 ,MBG0095,2011G400,31.9,23.0,24.4,,
7347,4000   ,15500,2021810 ,MBG0095,2015G400,32.0,24.5,26.4,,19.3
7348,4000   ,15500,2021810 ,MBG0095,2017G400,32.4,24.7,26.7,29.7,19.2
7349,4000   ,15500,2021810 ,MBG0095,2019G400,32.5,24.8,26.7,29.8,20.2
7350,4000   ,16000,1014752 ,MW00000,2007G400,23.2,10.6,11.8,,
7351,4000   ,16000,1014752 ,MW00000,2011G400,22.3,8.9,11.9,,
7352,4000   ,16000,1014752 ,MW00000,2015G400,22.6,10.7,12.2,,8.8
7353,4000   ,16000,1014752 ,MW00000,2017G400,22.7,11.4,13.0,17.7,8.7
7354,4000   ,16000,1014752 ,MW00000,2019G400,22.4,10.7,12.4,17.9,8.5
7355,4000   ,16000,1014752 ,MOG0095,2007G400,23.2,9.8,10.8,,
7356,4000   ,16000,1014752 ,MOG0095,2011G400,22.3,8.1,10.9,,
7357,4000   ,16000,1014752 ,MOG0095,2015G400,22.6,9.8,11.3,,7.9
7358,4000   ,16000,1014752 ,MOG0095,2017G400,22.7,10.5,12.2,17.0,7.9
7359,4000   ,16000,1014752 ,MOG0095,2019G400,22.4,9.9,11.7,17.2,7.7
7360,4000   ,16000,1014752 ,MBG0095,2007G400,23.2,11.4,12.7,,
7361,4000   ,16000,1014752 ,MBG0095,2011G400,22.3,9.6,12.8,,
7362,4000   ,16000,1014752 ,MBG0095,2015G400,22.6,11.5,13.1,,9.7
7363,4000   ,16000,1014752 ,MBG0095,2017G400,22.7,12.2,13.8,18.4,9.5
7364,4000   ,16000,1014752 ,MBG0095,2019G400,22.4,11.5,13.2,18.5,9.2
7365,4000   ,16000,1014753 ,MW00000,2007G400,25.5,12.7,14.2,,
7366,4000   ,16000,1014753 ,MW00000,2011G400,25.5,12.5,14.8,,
7367,4000   ,16000,1014753 ,MW00000,2015G400,25.5,13.4,13.9,,10.1
7368,4000   ,16000,1014753 ,MW00000,2017G400,25.5,13.8,14.7,21.6,10.1
7369,4000   ,16000,1014753 ,MW00000,2019G400,25.4,14.6,15.9,21.8,10.7
7370,4000   ,16000,1014753 ,MOG0095,2007G400,25.5,12.0,13.5,,
7371,4000   ,16000,1014753 ,MOG0095,2011G400,25.5,11.9,14.1,,
7372,4000   ,16000,1014753 ,MOG0095,2015G400,25.5,12.7,13.3,,9.5
7373,4000   ,16000,1014753 ,MOG0095,2017G400,25.5,13.1,14.2,21.1,9.5
7374,4000   ,16000,1014753 ,MOG0095,2019G400,25.4,14.0,15.4,21.3,10.0
7375,4000   ,16000,1014753 ,MBG0095,2007G400,25.5,13.4,15.0,,
7376,4000   ,16000,1014753 ,MBG0095,2011G400,25.5,13.1,15.4,,
7377,4000   ,16000,1014753 ,MBG0095,2015G400,25.5,14.0,14.5,,10.7
7378,4000   ,16000,1014753 ,MBG0095,2017G400,25.5,14.5,15.3,22.1,10.7
7379,4000   ,16000,1014753 ,MBG0095,2019G400,25.4,15.3,16.5,22.2,11.3
7380,4000   ,16000,1014754 ,MW00000,2007G400,25.8,14.5,15.1,,
7381,4000   ,16000,1014754 ,MW00000,2011G400,26.4,15.8,17.3,,
7382,4000   ,16000,1014754 ,MW00000,2015G400,26.5,16.4,17.8,,13.5
7383,4000   ,16000,1014754 ,MW00000,2017G400,26.6,16.7,17.8,24.0,12.9
7384,4000   ,16000,1014754 ,MW00000,2019G400,26.5,17.5,18.5,23.3,12.9
7385,4000   ,16000,1014754 ,MOG0095,2007G400,25.8,13.7,14.2,,
7386,4000   ,16000,1014754 ,MOG0095,2011G400,26.4,15.1,16.5,,
7387,4000   ,16000,1014754 ,MOG0095,2015G400,26.5,15.6,17.0,,12.7
7388,4000   ,16000,1014754 ,MOG0095,2017G400,26.6,15.9,17.0,23.4,12.1
7389,4000   ,16000,1014754 ,MOG0095,2019G400,26.5,16.7,17.8,22.8,12.1
7390,4000   ,16000,1014754 ,MBG0095,2007G400,25.9,15.3,15.9,,
7391,4000   ,16000,1014754 ,MBG0095,2011G400,26.4,16.5,18.1,,
7392,4000   ,16000,1014754 ,MBG0095,2015G400,26.5,17.2,18.5,,14.3
7393,4000   ,16000,1014754 ,MBG0095,2017G400,26.6,17.6,18.5,24.5,13.7
7394,4000   ,16000,1014754 ,MBG0095,2019G400,26.6,18.3,19.3,23.9,13.7
7395,4000   ,16000,1014755 ,MW00000,2007G400,26.0,16.6,17.7,,
7396,4000   ,16000,1014755 ,MW00000,2011G400,26.6,16.6,19.1,,
7397,4000   ,16000,1014755 ,MW00000,2015G400,26.9,17.9,19.9,,14.8
7398,4000   ,16000,1014755 ,MW00000,2017G400,27.2,17.6,19.9,23.7,13.3
7399,4000   ,16000,1014755 ,MW00000,2019G400,27.2,17.5,20.5,23.8,13.7
7400,4000   ,16000,1014755 ,MOG0095,2007G400,26.0,15.7,16.7,,
7401,4000   ,16000,1014755 ,MOG0095,2011G400,26.6,15.8,18.2,,
7402,4000   ,16000,1014755 ,MOG0095,2015G400,26.9,16.9,18.9,,13.8
7403,4000   ,16000,1014755 ,MOG0095,2017G400,27.2,16.7,19.0,23.0,12.4
7404,4000   ,16000,1014755 ,MOG0095,2019G400,27.2,16.6,19.7,23.2,12.8
7405,4000   ,16000,1014755 ,MBG0095,2007G400,26.1,17.5,18.6,,
7406,4000   ,16000,1014755 ,MBG0095,2011G400,26.6,17.4,20.0,,
7407,4000   ,16000,1014755 ,MBG0095,2015G400,26.9,18.8,20.9,,15.8
7408,4000   ,16000,1014755 ,MBG0095,2017G400,27.2,18.6,20.7,24.4,14.2
7409,4000   ,16000,1014755 ,MBG0095,2019G400,27.2,18.4,21.4,24.5,14.6
7410,4000   ,16000,1014756 ,MW00000,2007G400,26.3,18.9,19.8,,
7411,4000   ,16000,1014756 ,MW00000,2011G400,27.1,18.7,20.6,,
7412,4000   ,16000,1014756 ,MW00000,2015G400,26.9,19.9,20.8,,14.8
7413,4000   ,16000,1014756 ,MW00000,2017G400,27.2,19.9,20.9,24.8,15.0
7414,4000   ,16000,1014756 ,MW00000,2019G400,27.2,19.9,20.6,24.9,15.4
7415,4000   ,16000,1014756 ,MOG0095,2007G400,26.3,18.0,18.7,,
7416,4000   ,16000,1014756 ,MOG0095,2011G400,27.1,17.7,19.5,,
7417,4000   ,16000,1014756 ,MOG0095,2015G400,26.8,18.9,19.8,,13.7
7418,4000   ,16000,1014756 ,MOG0095,2017G400,27.1,19.0,19.9,24.2,14.0
7419,4000   ,16000,1014756 ,MOG0095,2019G400,27.2,18.8,19.5,24.2,14.3
7420,4000   ,16000,1014756 ,MBG0095,2007G400,26.4,19.9,20.9,,
7421,4000   ,16000,1014756 ,MBG0095,2011G400,27.1,19.6,21.6,,
7422,4000   ,16000,1014756 ,MBG0095,2015G400,26.9,20.9,21.8,,15.8
7423,4000   ,16000,1014756 ,MBG0095,2017G400,27.2,20.9,21.8,25.4,16.0
7424,4000   ,16000,1014756 ,MBG0095,2019G400,27.2,21.0,21.7,25.6,16.5
7425,4000   ,16000,2021770 ,MW00000,2007G400,22.5,10.3,10.8,,
7426,4000   ,16000,2021770 ,MW00000,2011G400,22.1,8.3,11.0,,
7427,4000   ,16000,2021770 ,MW00000,2015G400,22.4,9.4,11.1,,7.9
7428,4000   ,16000,2021770 ,MW00000,2017G400,22.5,10.3,12.0,17.0,7.4
7429,4000   ,16000,2021770 ,MW00000,2019G400,22.3,9.7,11.6,17.5,8.4
7430,4000   ,16000,2021770 ,MOG0095,2007G400,22.5,9.5,9.8,,
7431,4000   ,16000,2021770 ,MOG0095,2011G400,22.1,7.6,10.0,,
7432,4000   ,16000,2021770 ,MOG0095,2015G400,22.4,8.5,10.2,,7.0
7433,4000   ,16000,2021770 ,MOG0095,2017G400,22.5,9.4,11.2,16.2,6.6
7434,4000   ,16000,2021770 ,MOG0095,2019G400,22.3,8.9,10.8,16.8,7.7
7435,4000   ,16000,2021770 ,MBG0095,2007G400,22.5,11.1,11.7,,
7436,4000   ,16000,2021770 ,MBG0095,2011G400,22.1,9.1,12.0,,
7437,4000   ,16000,2021770 ,MBG0095,2015G400,22.4,10.2,12.0,,8.7
7438,4000   ,16000,2021770 ,MBG0095,2017G400,22.5,11.1,12.9,17.7,8.2
7439,4000   ,16000,2021770 ,MBG0095,2019G400,22.3,10.6,12.4,18.2,9.2
7440,4000   ,16000,2021780 ,MW00000,2007G400,25.0,12.5,13.5,,
7441,4000   ,16000,2021780 ,MW00000,2011G400,25.5,12.6,15.0,,
7442,4000   ,16000,2021780 ,MW00000,2015G400,25.5,13.0,13.6,,9.9
7443,4000   ,16000,2021780 ,MW00000,2017G400,25.0,13.0,14.2,21.0,9.6
7444,4000   ,16000,2021780 ,MW00000,2019G400,24.8,13.9,15.4,21.1,10.5
7445,4000   ,16000,2021780 ,MOG0095,2007G400,25.0,11.8,12.7,,
7446,4000   ,16000,2021780 ,MOG0095,2011G400,25.5,11.9,14.2,,
7447,4000   ,16000,2021780 ,MOG0095,2015G400,25.5,12.3,12.9,,9.2
7448,4000   ,16000,2021780 ,MOG0095,2017G400,25.0,12.3,13.6,20.5,8.9
7449,4000   ,16000,2021780 ,MOG0095,2019G400,24.8,13.2,14.8,20.6,9.9
7450,4000   ,16000,2021780 ,MBG0095,2007G400,25.0,13.1,14.3,,
7451,4000   ,16000,2021780 ,MBG0095,2011G400,25.5,13.2,15.7,,
7452,4000   ,16000,2021780 ,MBG0095,2015G400,25.5,13.8,14.3,,10.6
7453,4000   ,16000,2021780 ,MBG0095,2017G400,25.0,13.7,14.9,21.6,10.3
7454,4000   ,16000,2021780 ,MBG0095,2019G400,24.8,14.6,16.0,21.6,11.1
7455,4000   ,16000,2021790 ,MW00000,2007G400,25.7,14.4,15.2,,
7456,4000   ,16000,2021790 ,MW00000,2011G400,26.0,14.2,15.7,,
7457,4000   ,16000,2021790 ,MW00000,2015G400,26.3,16.4,16.8,,12.9
7458,4000   ,16000,2021790 ,MW00000,2017G400,26.4,16.2,16.8,23.6,12.4
7459,4000   ,16000,2021790 ,MW00000,2019G400,26.3,16.7,17.9,23.0,12.8
7460,4000   ,16000,2021790 ,MOG0095,2007G400,25.7,13.6,14.3,,
7461,4000   ,16000,2021790 ,MOG0095,2011G400,26.0,13.5,14.8,,
7462,4000   ,16000,2021790 ,MOG0095,2015G400,26.3,15.6,16.1,,12.1
7463,4000   ,16000,2021790 ,MOG0095,2017G400,26.4,15.4,16.0,23.0,11.6
7464,4000   ,16000,2021790 ,MOG0095,2019G400,26.2,15.9,17.2,22.4,12.0
7465,4000   ,16000,2021790 ,MBG0095,2007G400,25.8,15.2,16.1,,
7466,4000   ,16000,2021790 ,MBG0095,2011G400,26.0,15.0,16.5,,
7467,4000   ,16000,2021790 ,MBG0095,2015G400,26.3,17.2,17.6,,13.7
7468,4000   ,16000,2021790 ,MBG0095,2017G400,26.4,17.1,17.5,24.2,13.2
7469,4000   ,16000,2021790 ,MBG0095,2019G400,26.3,17.6,18.7,23.7,13.5
7470,4000   ,16000,2021800 ,MW00000,2007G400,26.1,16.6,17.8,,
7471,4000   ,16000,2021800 ,MW00000,2011G400,26.8,16.4,18.4,,
7472,4000   ,16000,2021800 ,MW00000,2015G400,27.0,16.8,18.9,,14.2
7473,4000   ,16000,2021800 ,MW00000,2017G400,27.3,17.7,19.0,24.5,13.8
