ID,EnergySourcesTechniques,EnergyApplication,Periods,AvoidedEnergy_1,AvoidedEnergyRelative_2,AvoidedEmission_3,AvoidedEmissionRelative_4
4368,E006675 ,E007022 ,2018JJ00,5604.0,0.18,371.0,0.23
4369,E006675 ,E007022 ,2019JJ00,5995.0,0.2,371.0,0.24
4370,E006675 ,E007022 ,2020JJ00,7070.0,0.24,412.0,0.3
4371,E006675 ,E007022 ,2021JJ00,5831.0,0.18,361.0,0.24
4372,E006675 ,E007022 ,2022JJ00,3971.0,0.14,248.0,0.18
4373,E006675 ,E007022 ,2023JJ00,4899.0,0.17,295.0,0.23
4374,E006675 ,E007022 ,2024JJ00,4904.0,0.17,294.0,0.23
4375,E006675 ,E006607 ,1990JJ00,,,,
4376,E006675 ,E006607 ,1991JJ00,,,,
4377,E006675 ,E006607 ,1992JJ00,,,,
4378,E006675 ,E006607 ,1993JJ00,,,,
4379,E006675 ,E006607 ,1994JJ00,,,,
4380,E006675 ,E006607 ,1995JJ00,,,,
4381,E006675 ,E006607 ,1996JJ00,,,,
4382,E006675 ,E006607 ,1997JJ00,,,,
4383,E006675 ,E006607 ,1998JJ00,,,,
4384,E006675 ,E006607 ,1999JJ00,,,,
4385,E006675 ,E006607 ,2000JJ00,,,,
4386,E006675 ,E006607 ,2001JJ00,,,,
4387,E006675 ,E006607 ,2002JJ00,,,,
4388,E006675 ,E006607 ,2003JJ00,,,,
4389,E006675 ,E006607 ,2004JJ00,,,,
4390,E006675 ,E006607 ,2005JJ00,74.0,0.0,5.0,0.0
4391,E006675 ,E006607 ,2006JJ00,479.0,0.01,34.0,0.02
4392,E006675 ,E006607 ,2007JJ00,1503.0,0.05,104.0,0.06
4393,E006675 ,E006607 ,2008JJ00,3017.0,0.09,208.0,0.12
4394,E006675 ,E006607 ,2009JJ00,4222.0,0.13,288.0,0.17
4395,E006675 ,E006607 ,2010JJ00,4487.0,0.13,302.0,0.17
4396,E006675 ,E006607 ,2011JJ00,4278.0,0.13,288.0,0.17
4397,E006675 ,E006607 ,2012JJ00,4338.0,0.13,308.0,0.19
4398,E006675 ,E006607 ,2013JJ00,4092.0,0.13,301.0,0.18
4399,E006675 ,E006607 ,2014JJ00,4177.0,0.14,307.0,0.19
4400,E006675 ,E006607 ,2015JJ00,4413.0,0.14,344.0,0.21
4401,E006675 ,E006607 ,2016JJ00,4045.0,0.13,302.0,0.18
4402,E006675 ,E006607 ,2017JJ00,3768.0,0.12,275.0,0.17
4403,E006675 ,E006607 ,2018JJ00,3704.0,0.12,262.0,0.16
4404,E006675 ,E006607 ,2019JJ00,3625.0,0.12,232.0,0.15
4405,E006675 ,E006607 ,2020JJ00,3577.0,0.12,203.0,0.15
4406,E006675 ,E006607 ,2021JJ00,2395.0,0.07,151.0,0.1
4407,E006675 ,E006607 ,2022JJ00,1187.0,0.04,75.0,0.05
4408,E006675 ,E006607 ,2023JJ00,1425.0,0.05,83.0,0.06
4409,E006675 ,E006607 ,2024JJ00,1310.0,0.05,75.0,0.06
4410,E006675 ,E006608 ,1990JJ00,,,,
4411,E006675 ,E006608 ,1991JJ00,,,,
4412,E006675 ,E006608 ,1992JJ00,,,,
4413,E006675 ,E006608 ,1993JJ00,,,,
4414,E006675 ,E006608 ,1994JJ00,,,,
4415,E006675 ,E006608 ,1995JJ00,,,,
4416,E006675 ,E006608 ,1996JJ00,,,,
4417,E006675 ,E006608 ,1997JJ00,,,,
4418,E006675 ,E006608 ,1998JJ00,,,,
4419,E006675 ,E006608 ,1999JJ00,,,,
4420,E006675 ,E006608 ,2000JJ00,,,,
4421,E006675 ,E006608 ,2001JJ00,,,,
4422,E006675 ,E006608 ,2002JJ00,,,,
4423,E006675 ,E006608 ,2003JJ00,,,,
4424,E006675 ,E006608 ,2004JJ00,,,,
4425,E006675 ,E006608 ,2005JJ00,6.0,0.0,0.0,0.0
4426,E006675 ,E006608 ,2006JJ00,4.0,0.0,0.0,0.0
4427,E006675 ,E006608 ,2007JJ00,22.0,0.0,1.0,0.0
4428,E006675 ,E006608 ,2008JJ00,118.0,0.0,7.0,0.0
4429,E006675 ,E006608 ,2009JJ00,286.0,0.01,16.0,0.01
4430,E006675 ,E006608 ,2010JJ00,503.0,0.01,28.0,0.02
4431,E006675 ,E006608 ,2011JJ00,497.0,0.02,28.0,0.02
4432,E006675 ,E006608 ,2012JJ00,816.0,0.03,46.0,0.03
4433,E006675 ,E006608 ,2013JJ00,967.0,0.03,55.0,0.03
4434,E006675 ,E006608 ,2014JJ00,1208.0,0.04,68.0,0.04
4435,E006675 ,E006608 ,2015JJ00,1497.0,0.05,85.0,0.05
4436,E006675 ,E006608 ,2016JJ00,1597.0,0.05,90.0,0.05
4437,E006675 ,E006608 ,2017JJ00,1570.0,0.05,89.0,0.05
4438,E006675 ,E006608 ,2018JJ00,1838.0,0.06,104.0,0.06
4439,E006675 ,E006608 ,2019JJ00,2075.0,0.07,117.0,0.08
4440,E006675 ,E006608 ,2020JJ00,2830.0,0.1,160.0,0.12
4441,E006675 ,E006608 ,2021JJ00,2543.0,0.08,143.0,0.1
4442,E006675 ,E006608 ,2022JJ00,1900.0,0.07,107.0,0.08
4443,E006675 ,E006608 ,2023JJ00,2565.0,0.09,144.0,0.11
4444,E006675 ,E006608 ,2024JJ00,2646.0,0.09,149.0,0.12
4445,E006675 ,E007028 ,1990JJ00,,,,
4446,E006675 ,E007028 ,1991JJ00,,,,
4447,E006675 ,E007028 ,1992JJ00,,,,
4448,E006675 ,E007028 ,1993JJ00,,,,
4449,E006675 ,E007028 ,1994JJ00,,,,
4450,E006675 ,E007028 ,1995JJ00,,,,
4451,E006675 ,E007028 ,1996JJ00,,,,
4452,E006675 ,E007028 ,1997JJ00,,,,
4453,E006675 ,E007028 ,1998JJ00,,,,
4454,E006675 ,E007028 ,1999JJ00,,,,
4455,E006675 ,E007028 ,2000JJ00,,,,
4456,E006675 ,E007028 ,2001JJ00,,,,
4457,E006675 ,E007028 ,2002JJ00,,,,
4458,E006675 ,E007028 ,2003JJ00,,,,
4459,E006675 ,E007028 ,2004JJ00,,,,
4460,E006675 ,E007028 ,2005JJ00,,,,
4461,E006675 ,E007028 ,2006JJ00,,,,
4462,E006675 ,E007028 ,2007JJ00,,,,
4463,E006675 ,E007028 ,2008JJ00,,,,
4464,E006675 ,E007028 ,2009JJ00,,,,
4465,E006675 ,E007028 ,2010JJ00,,,,
4466,E006675 ,E007028 ,2011JJ00,,,,
4467,E006675 ,E007028 ,2012JJ00,,,,
4468,E006675 ,E007028 ,2013JJ00,,,,
4469,E006675 ,E007028 ,2014JJ00,,,,
4470,E006675 ,E007028 ,2015JJ00,,,,
4471,E006675 ,E007028 ,2016JJ00,,,,
4472,E006675 ,E007028 ,2017JJ00,,,,
4473,E006675 ,E007028 ,2018JJ00,62.0,0.0,5.0,0.0
4474,E006675 ,E007028 ,2019JJ00,295.0,0.01,22.0,0.01
4475,E006675 ,E007028 ,2020JJ00,663.0,0.02,49.0,0.04
4476,E006675 ,E007028 ,2021JJ00,893.0,0.03,66.0,0.04
4477,E006675 ,E007028 ,2022JJ00,884.0,0.03,66.0,0.05
4478,E006675 ,E007028 ,2023JJ00,909.0,0.03,68.0,0.05
4479,E006675 ,E007028 ,2024JJ00,947.0,0.03,70.0,0.06
4480,E006586 ,E007022 ,1990JJ00,432.0,0.02,25.0,0.02
4481,E006586 ,E007022 ,1991JJ00,512.0,0.02,29.0,0.02
4482,E006586 ,E007022 ,1992JJ00,569.0,0.02,33.0,0.02
4483,E006586 ,E007022 ,1993JJ00,593.0,0.02,34.0,0.02
4484,E006586 ,E007022 ,1994JJ00,670.0,0.02,38.0,0.02
4485,E006586 ,E007022 ,1995JJ00,756.0,0.02,43.0,0.02
4486,E006586 ,E007022 ,1996JJ00,825.0,0.03,47.0,0.03
4487,E006586 ,E007022 ,1997JJ00,885.0,0.03,51.0,0.03
4488,E006586 ,E007022 ,1998JJ00,845.0,0.03,49.0,0.03
4489,E006586 ,E007022 ,1999JJ00,891.0,0.03,52.0,0.03
4490,E006586 ,E007022 ,2000JJ00,928.0,0.03,54.0,0.03
4491,E006586 ,E007022 ,2001JJ00,939.0,0.03,55.0,0.03
4492,E006586 ,E007022 ,2002JJ00,956.0,0.03,56.0,0.03
4493,E006586 ,E007022 ,2003JJ00,1047.0,0.03,62.0,0.03
4494,E006586 ,E007022 ,2004JJ00,1100.0,0.03,64.0,0.04
4495,E006586 ,E007022 ,2005JJ00,1046.0,0.03,62.0,0.03
4496,E006586 ,E007022 ,2006JJ00,1243.0,0.04,75.0,0.04
4497,E006586 ,E007022 ,2007JJ00,1286.0,0.04,79.0,0.05
4498,E006586 ,E007022 ,2008JJ00,1517.0,0.05,96.0,0.05
4499,E006586 ,E007022 ,2009JJ00,1976.0,0.06,124.0,0.07
4500,E006586 ,E007022 ,2010JJ00,2593.0,0.07,163.0,0.09
4501,E006586 ,E007022 ,2011JJ00,2709.0,0.08,173.0,0.1
4502,E006586 ,E007022 ,2012JJ00,3033.0,0.09,199.0,0.12
4503,E006586 ,E007022 ,2013JJ00,3693.0,0.12,243.0,0.15
4504,E006586 ,E007022 ,2014JJ00,4227.0,0.14,278.0,0.18
4505,E006586 ,E007022 ,2015JJ00,4615.0,0.15,310.0,0.19
4506,E006586 ,E007022 ,2016JJ00,4526.0,0.14,298.0,0.18
4507,E006586 ,E007022 ,2017JJ00,4526.0,0.14,292.0,0.18
4508,E006586 ,E007022 ,2018JJ00,4710.0,0.15,295.0,0.18
4509,E006586 ,E007022 ,2019JJ00,5241.0,0.17,319.0,0.21
4510,E006586 ,E007022 ,2020JJ00,5774.0,0.19,340.0,0.25
4511,E006586 ,E007022 ,2021JJ00,4587.0,0.14,282.0,0.19
4512,E006586 ,E007022 ,2022JJ00,3833.0,0.13,238.0,0.17
4513,E006586 ,E007022 ,2023JJ00,3949.0,0.14,235.0,0.18
4514,E006586 ,E007022 ,2024JJ00,3960.0,0.14,235.0,0.18
4515,E006586 ,E006607 ,1990JJ00,13.0,0.0,1.0,0.0
4516,E006586 ,E006607 ,1991JJ00,8.0,0.0,1.0,0.0
4517,E006586 ,E006607 ,1992JJ00,15.0,0.0,1.0,0.0
4518,E006586 ,E006607 ,1993JJ00,34.0,0.0,2.0,0.0
4519,E006586 ,E006607 ,1994JJ00,-11.0,0.0,-1.0,0.0
4520,E006586 ,E006607 ,1995JJ00,19.0,0.0,1.0,0.0
4521,E006586 ,E006607 ,1996JJ00,42.0,0.0,3.0,0.0
4522,E006586 ,E006607 ,1997JJ00,26.0,0.0,2.0,0.0
4523,E006586 ,E006607 ,1998JJ00,41.0,0.0,3.0,0.0
4524,E006586 ,E006607 ,1999JJ00,74.0,0.0,5.0,0.0
4525,E006586 ,E006607 ,2000JJ00,99.0,0.0,7.0,0.0
4526,E006586 ,E006607 ,2001JJ00,97.0,0.0,7.0,0.0
4527,E006586 ,E006607 ,2002JJ00,142.0,0.0,10.0,0.01
4528,E006586 ,E006607 ,2003JJ00,188.0,0.01,13.0,0.01
4529,E006586 ,E006607 ,2004JJ00,133.0,0.0,9.0,0.01
4530,E006586 ,E006607 ,2005JJ00,219.0,0.01,15.0,0.01
4531,E006586 ,E006607 ,2006JJ00,307.0,0.01,21.0,0.01
4532,E006586 ,E006607 ,2007JJ00,495.0,0.02,34.0,0.02
4533,E006586 ,E006607 ,2008JJ00,807.0,0.02,56.0,0.03
4534,E006586 ,E006607 ,2009JJ00,1053.0,0.03,72.0,0.04
4535,E006586 ,E006607 ,2010JJ00,1483.0,0.04,100.0,0.05
4536,E006586 ,E006607 ,2011JJ00,1625.0,0.05,110.0,0.06
4537,E006586 ,E006607 ,2012JJ00,1611.0,0.05,115.0,0.07
4538,E006586 ,E006607 ,2013JJ00,1698.0,0.05,125.0,0.08
4539,E006586 ,E006607 ,2014JJ00,2065.0,0.07,152.0,0.1
4540,E006586 ,E006607 ,2015JJ00,2183.0,0.07,170.0,0.1
4541,E006586 ,E006607 ,2016JJ00,2138.0,0.07,159.0,0.1
4542,E006586 ,E006607 ,2017JJ00,1914.0,0.06,140.0,0.08
4543,E006586 ,E006607 ,2018JJ00,1681.0,0.05,119.0,0.07
4544,E006586 ,E006607 ,2019JJ00,1873.0,0.06,120.0,0.08
4545,E006586 ,E006607 ,2020JJ00,1896.0,0.06,107.0,0.08
4546,E006586 ,E006607 ,2021JJ00,1489.0,0.05,94.0,0.06
4547,E006586 ,E006607 ,2022JJ00,1271.0,0.04,81.0,0.06
4548,E006586 ,E006607 ,2023JJ00,1354.0,0.05,79.0,0.06
4549,E006586 ,E006607 ,2024JJ00,1234.0,0.04,71.0,0.06
4550,E006586 ,E006608 ,1990JJ00,419.0,0.01,24.0,0.01
4551,E006586 ,E006608 ,1991JJ00,504.0,0.02,29.0,0.02
4552,E006586 ,E006608 ,1992JJ00,554.0,0.02,31.0,0.02
4553,E006586 ,E006608 ,1993JJ00,560.0,0.02,32.0,0.02
4554,E006586 ,E006608 ,1994JJ00,681.0,0.02,39.0,0.02
4555,E006586 ,E006608 ,1995JJ00,737.0,0.02,42.0,0.02
4556,E006586 ,E006608 ,1996JJ00,783.0,0.02,44.0,0.02
4557,E006586 ,E006608 ,1997JJ00,859.0,0.03,49.0,0.03
4558,E006586 ,E006608 ,1998JJ00,804.0,0.03,46.0,0.03
4559,E006586 ,E006608 ,1999JJ00,817.0,0.03,46.0,0.03
4560,E006586 ,E006608 ,2000JJ00,829.0,0.03,47.0,0.03
4561,E006586 ,E006608 ,2001JJ00,842.0,0.03,48.0,0.03
4562,E006586 ,E006608 ,2002JJ00,814.0,0.03,46.0,0.03
4563,E006586 ,E006608 ,2003JJ00,860.0,0.03,49.0,0.03
4564,E006586 ,E006608 ,2004JJ00,967.0,0.03,55.0,0.03
4565,E006586 ,E006608 ,2005JJ00,827.0,0.02,47.0,0.03
4566,E006586 ,E006608 ,2006JJ00,936.0,0.03,53.0,0.03
4567,E006586 ,E006608 ,2007JJ00,791.0,0.02,45.0,0.03
4568,E006586 ,E006608 ,2008JJ00,710.0,0.02,40.0,0.02
4569,E006586 ,E006608 ,2009JJ00,923.0,0.03,52.0,0.03
4570,E006586 ,E006608 ,2010JJ00,1110.0,0.03,63.0,0.03
4571,E006586 ,E006608 ,2011JJ00,937.0,0.03,53.0,0.03
4572,E006586 ,E006608 ,2012JJ00,1170.0,0.04,66.0,0.04
4573,E006586 ,E006608 ,2013JJ00,1720.0,0.05,97.0,0.06
4574,E006586 ,E006608 ,2014JJ00,1907.0,0.06,108.0,0.07
4575,E006586 ,E006608 ,2015JJ00,2262.0,0.07,128.0,0.08
4576,E006586 ,E006608 ,2016JJ00,2209.0,0.07,125.0,0.07
4577,E006586 ,E006608 ,2017JJ00,2381.0,0.08,135.0,0.08
4578,E006586 ,E006608 ,2018JJ00,2782.0,0.09,157.0,0.1
4579,E006586 ,E006608 ,2019JJ00,2881.0,0.09,163.0,0.11
4580,E006586 ,E006608 ,2020JJ00,3109.0,0.1,175.0,0.13
4581,E006586 ,E006608 ,2021JJ00,2383.0,0.07,134.0,0.09
4582,E006586 ,E006608 ,2022JJ00,1867.0,0.06,105.0,0.08
4583,E006586 ,E006608 ,2023JJ00,2028.0,0.07,114.0,0.09
4584,E006586 ,E006608 ,2024JJ00,2112.0,0.07,119.0,0.09
4585,E006586 ,E007028 ,1990JJ00,0.0,0.0,0.0,0.0
4586,E006586 ,E007028 ,1991JJ00,0.0,0.0,0.0,0.0
4587,E006586 ,E007028 ,1992JJ00,0.0,0.0,0.0,0.0
4588,E006586 ,E007028 ,1993JJ00,0.0,0.0,0.0,0.0
4589,E006586 ,E007028 ,1994JJ00,0.0,0.0,0.0,0.0
4590,E006586 ,E007028 ,1995JJ00,0.0,0.0,0.0,0.0
4591,E006586 ,E007028 ,1996JJ00,0.0,0.0,0.0,0.0
4592,E006586 ,E007028 ,1997JJ00,0.0,0.0,0.0,0.0
4593,E006586 ,E007028 ,1998JJ00,0.0,0.0,0.0,0.0
4594,E006586 ,E007028 ,1999JJ00,0.0,0.0,0.0,0.0
4595,E006586 ,E007028 ,2000JJ00,0.0,0.0,0.0,0.0
4596,E006586 ,E007028 ,2001JJ00,0.0,0.0,0.0,0.0
4597,E006586 ,E007028 ,2002JJ00,0.0,0.0,0.0,0.0
4598,E006586 ,E007028 ,2003JJ00,0.0,0.0,0.0,0.0
4599,E006586 ,E007028 ,2004JJ00,0.0,0.0,0.0,0.0
4600,E006586 ,E007028 ,2005JJ00,0.0,0.0,0.0,0.0
4601,E006586 ,E007028 ,2006JJ00,0.0,0.0,0.0,0.0
4602,E006586 ,E007028 ,2007JJ00,0.0,0.0,0.0,0.0
4603,E006586 ,E007028 ,2008JJ00,0.0,0.0,0.0,0.0
4604,E006586 ,E007028 ,2009JJ00,0.0,0.0,0.0,0.0
4605,E006586 ,E007028 ,2010JJ00,0.0,0.0,0.0,0.0
4606,E006586 ,E007028 ,2011JJ00,148.0,0.0,11.0,0.01
4607,E006586 ,E007028 ,2012JJ00,252.0,0.01,19.0,0.01
4608,E006586 ,E007028 ,2013JJ00,275.0,0.01,20.0,0.01
4609,E006586 ,E007028 ,2014JJ00,255.0,0.01,19.0,0.01
4610,E006586 ,E007028 ,2015JJ00,170.0,0.01,13.0,0.01
4611,E006586 ,E007028 ,2016JJ00,178.0,0.01,13.0,0.01
4612,E006586 ,E007028 ,2017JJ00,230.0,0.01,17.0,0.01
4613,E006586 ,E007028 ,2018JJ00,246.0,0.01,18.0,0.01
4614,E006586 ,E007028 ,2019JJ00,488.0,0.02,36.0,0.02
4615,E006586 ,E007028 ,2020JJ00,769.0,0.03,57.0,0.04
4616,E006586 ,E007028 ,2021JJ00,714.0,0.02,53.0,0.04
4617,E006586 ,E007028 ,2022JJ00,696.0,0.02,52.0,0.04
4618,E006586 ,E007028 ,2023JJ00,566.0,0.02,42.0,0.03
4619,E006586 ,E007028 ,2024JJ00,614.0,0.02,46.0,0.04
4620,E006677 ,E007022 ,1990JJ00,,,,
4621,E006677 ,E007022 ,1991JJ00,,,,
4622,E006677 ,E007022 ,1992JJ00,,,,
4623,E006677 ,E007022 ,1993JJ00,,,,
4624,E006677 ,E007022 ,1994JJ00,,,,
4625,E006677 ,E007022 ,1995JJ00,,,,
4626,E006677 ,E007022 ,1996JJ00,,,,
4627,E006677 ,E007022 ,1997JJ00,,,,
4628,E006677 ,E007022 ,1998JJ00,,,,
4629,E006677 ,E007022 ,1999JJ00,,,,
4630,E006677 ,E007022 ,2000JJ00,,,,
4631,E006677 ,E007022 ,2001JJ00,,,,
4632,E006677 ,E007022 ,2002JJ00,,,,
4633,E006677 ,E007022 ,2003JJ00,134.0,0.0,,
4634,E006677 ,E007022 ,2004JJ00,134.0,0.0,,
4635,E006677 ,E007022 ,2005JJ00,101.0,0.0,,
4636,E006677 ,E007022 ,2006JJ00,1766.0,0.05,,
4637,E006677 ,E007022 ,2007JJ00,13031.0,0.4,,
4638,E006677 ,E007022 ,2008JJ00,12048.0,0.37,,
4639,E006677 ,E007022 ,2009JJ00,15606.0,0.48,730.0,0.43
4640,E006677 ,E007022 ,2010JJ00,9577.0,0.28,518.0,0.28
4641,E006677 ,E007022 ,2011JJ00,13438.0,0.42,786.0,0.46
4642,E006677 ,E007022 ,2012JJ00,13353.0,0.41,839.0,0.5
4643,E006677 ,E007022 ,2013JJ00,12924.0,0.41,850.0,0.51
4644,E006677 ,E007022 ,2014JJ00,15102.0,0.5,997.0,0.63
4645,E006677 ,E007022 ,2015JJ00,13315.0,0.43,845.0,0.51
4646,E006677 ,E007022 ,2016JJ00,10435.0,0.33,693.0,0.42
4647,E006677 ,E007022 ,2017JJ00,13483.0,0.43,935.0,0.57
4648,E006677 ,E007022 ,2018JJ00,22868.0,0.73,1604.0,1.0
4649,E006677 ,E007022 ,2019JJ00,28437.0,0.93,2083.0,1.36
4650,E006677 ,E007022 ,2020JJ00,24328.0,0.82,1742.0,1.26
4651,E006677 ,E007022 ,2021JJ00,27739.0,0.87,2204.0,1.47
4652,E006677 ,E007022 ,2022JJ00,26557.0,0.92,2087.0,1.5
4653,E006677 ,E007022 ,2023JJ00,28157.0,0.99,2218.0,1.72
4654,E006677 ,E007022 ,2024JJ00,46056.0,1.59,3693.0,2.9
4655,E006677 ,E006607 ,1990JJ00,,,,
4656,E006677 ,E006607 ,1991JJ00,,,,
4657,E006677 ,E006607 ,1992JJ00,,,,
4658,E006677 ,E006607 ,1993JJ00,,,,
4659,E006677 ,E006607 ,1994JJ00,,,,
4660,E006677 ,E006607 ,1995JJ00,,,,
4661,E006677 ,E006607 ,1996JJ00,,,,
4662,E006677 ,E006607 ,1997JJ00,,,,
4663,E006677 ,E006607 ,1998JJ00,,,,
4664,E006677 ,E006607 ,1999JJ00,,,,
4665,E006677 ,E006607 ,2000JJ00,,,,
4666,E006677 ,E006607 ,2001JJ00,,,,
4667,E006677 ,E006607 ,2002JJ00,,,,
4668,E006677 ,E006607 ,2003JJ00,,,,
4669,E006677 ,E006607 ,2004JJ00,,,,
4670,E006677 ,E006607 ,2005JJ00,,,,
4671,E006677 ,E006607 ,2006JJ00,,,,
4672,E006677 ,E006607 ,2007JJ00,,,,
4673,E006677 ,E006607 ,2008JJ00,,,,
4674,E006677 ,E006607 ,2009JJ00,,,,
4675,E006677 ,E006607 ,2010JJ00,,,,
4676,E006677 ,E006607 ,2011JJ00,,,,
4677,E006677 ,E006607 ,2012JJ00,,,,
4678,E006677 ,E006607 ,2013JJ00,,,,
4679,E006677 ,E006607 ,2014JJ00,,,,
4680,E006677 ,E006607 ,2015JJ00,,,,
4681,E006677 ,E006607 ,2016JJ00,,,,
4682,E006677 ,E006607 ,2017JJ00,,,,
4683,E006677 ,E006607 ,2018JJ00,,,,
4684,E006677 ,E006607 ,2019JJ00,,,,
4685,E006677 ,E006607 ,2020JJ00,,,,
4686,E006677 ,E006607 ,2021JJ00,,,,
4687,E006677 ,E006607 ,2022JJ00,,,,
4688,E006677 ,E006607 ,2023JJ00,,,,
4689,E006677 ,E006607 ,2024JJ00,,,,
4690,E006677 ,E006608 ,1990JJ00,,,,
4691,E006677 ,E006608 ,1991JJ00,,,,
4692,E006677 ,E006608 ,1992JJ00,,,,
4693,E006677 ,E006608 ,1993JJ00,,,,
4694,E006677 ,E006608 ,1994JJ00,,,,
4695,E006677 ,E006608 ,1995JJ00,,,,
4696,E006677 ,E006608 ,1996JJ00,,,,
4697,E006677 ,E006608 ,1997JJ00,,,,
4698,E006677 ,E006608 ,1998JJ00,,,,
4699,E006677 ,E006608 ,1999JJ00,,,,
4700,E006677 ,E006608 ,2000JJ00,,,,
4701,E006677 ,E006608 ,2001JJ00,,,,
4702,E006677 ,E006608 ,2002JJ00,,,,
4703,E006677 ,E006608 ,2003JJ00,0.0,0.0,,
4704,E006677 ,E006608 ,2004JJ00,0.0,0.0,,
4705,E006677 ,E006608 ,2005JJ00,0.0,0.0,,
4706,E006677 ,E006608 ,2006JJ00,0.0,0.0,,
4707,E006677 ,E006608 ,2007JJ00,0.0,0.0,,
4708,E006677 ,E006608 ,2008JJ00,0.0,0.0,,
4709,E006677 ,E006608 ,2009JJ00,0.0,0.0,0.0,0.0
4710,E006677 ,E006608 ,2010JJ00,0.0,0.0,0.0,0.0
4711,E006677 ,E006608 ,2011JJ00,0.0,0.0,0.0,0.0
4712,E006677 ,E006608 ,2012JJ00,826.0,0.03,58.0,0.03
4713,E006677 ,E006608 ,2013JJ00,802.0,0.03,59.0,0.04
4714,E006677 ,E006608 ,2014JJ00,1011.0,0.03,72.0,0.05
4715,E006677 ,E006608 ,2015JJ00,923.0,0.03,65.0,0.04
4716,E006677 ,E006608 ,2016JJ00,718.0,0.02,55.0,0.03
4717,E006677 ,E006608 ,2017JJ00,1022.0,0.03,78.0,0.05
4718,E006677 ,E006608 ,2018JJ00,1933.0,0.06,146.0,0.09
4719,E006677 ,E006608 ,2019JJ00,2608.0,0.08,201.0,0.13
4720,E006677 ,E006608 ,2020JJ00,2211.0,0.07,171.0,0.12
4721,E006677 ,E006608 ,2021JJ00,3123.0,0.1,258.0,0.17
4722,E006677 ,E006608 ,2022JJ00,2832.0,0.1,234.0,0.17
4723,E006677 ,E006608 ,2023JJ00,2656.0,0.09,216.0,0.17
4724,E006677 ,E006608 ,2024JJ00,5459.0,0.19,442.0,0.35
4725,E006677 ,E007028 ,1990JJ00,,,,
4726,E006677 ,E007028 ,1991JJ00,,,,
4727,E006677 ,E007028 ,1992JJ00,,,,
4728,E006677 ,E007028 ,1993JJ00,,,,
4729,E006677 ,E007028 ,1994JJ00,,,,
4730,E006677 ,E007028 ,1995JJ00,,,,
4731,E006677 ,E007028 ,1996JJ00,,,,
4732,E006677 ,E007028 ,1997JJ00,,,,
4733,E006677 ,E007028 ,1998JJ00,,,,
4734,E006677 ,E007028 ,1999JJ00,,,,
4735,E006677 ,E007028 ,2000JJ00,,,,
4736,E006677 ,E007028 ,2001JJ00,,,,
4737,E006677 ,E007028 ,2002JJ00,,,,
4738,E006677 ,E007028 ,2003JJ00,134.0,0.0,,
4739,E006677 ,E007028 ,2004JJ00,134.0,0.0,,
4740,E006677 ,E007028 ,2005JJ00,101.0,0.0,,
4741,E006677 ,E007028 ,2006JJ00,1766.0,0.05,,
4742,E006677 ,E007028 ,2007JJ00,13031.0,0.4,,
4743,E006677 ,E007028 ,2008JJ00,12048.0,0.37,,
4744,E006677 ,E007028 ,2009JJ00,15606.0,0.48,730.0,0.43
4745,E006677 ,E007028 ,2010JJ00,9577.0,0.28,518.0,0.28
4746,E006677 ,E007028 ,2011JJ00,13438.0,0.42,786.0,0.46
4747,E006677 ,E007028 ,2012JJ00,12527.0,0.39,781.0,0.47
4748,E006677 ,E007028 ,2013JJ00,12122.0,0.38,792.0,0.48
4749,E006677 ,E007028 ,2014JJ00,14091.0,0.46,925.0,0.58
4750,E006677 ,E007028 ,2015JJ00,12392.0,0.4,780.0,0.47
4751,E006677 ,E007028 ,2016JJ00,9718.0,0.31,638.0,0.38
4752,E006677 ,E007028 ,2017JJ00,12461.0,0.39,856.0,0.52
4753,E006677 ,E007028 ,2018JJ00,20935.0,0.67,1458.0,0.91
4754,E006677 ,E007028 ,2019JJ00,25829.0,0.84,1882.0,1.23
4755,E006677 ,E007028 ,2020JJ00,22117.0,0.74,1571.0,1.14
4756,E006677 ,E007028 ,2021JJ00,24616.0,0.77,1947.0,1.29
4757,E006677 ,E007028 ,2022JJ00,23725.0,0.82,1853.0,1.33
4758,E006677 ,E007028 ,2023JJ00,25501.0,0.9,2002.0,1.56
4759,E006677 ,E007028 ,2024JJ00,40596.0,1.4,3251.0,2.55
4760,E006678 ,E007022 ,1990JJ00,,,,
4761,E006678 ,E007022 ,1991JJ00,,,,
4762,E006678 ,E007022 ,1992JJ00,,,,
4763,E006678 ,E007022 ,1993JJ00,,,,
4764,E006678 ,E007022 ,1994JJ00,,,,
4765,E006678 ,E007022 ,1995JJ00,,,,
4766,E006678 ,E007022 ,1996JJ00,,,,
4767,E006678 ,E007022 ,1997JJ00,,,,
4768,E006678 ,E007022 ,1998JJ00,,,,
4769,E006678 ,E007022 ,1999JJ00,,,,
4770,E006678 ,E007022 ,2000JJ00,,,,
4771,E006678 ,E007022 ,2001JJ00,,,,
4772,E006678 ,E007022 ,2002JJ00,,,,
4773,E006678 ,E007022 ,2003JJ00,,,,
4774,E006678 ,E007022 ,2004JJ00,,,,
4775,E006678 ,E007022 ,2005JJ00,,,,
4776,E006678 ,E007022 ,2006JJ00,798.0,0.02,,
4777,E006678 ,E007022 ,2007JJ00,3687.0,0.11,,
4778,E006678 ,E007022 ,2008JJ00,4524.0,0.14,,
4779,E006678 ,E007022 ,2009JJ00,5771.0,0.18,,
