ID,Regiokenmerken,Gebruiksfunctie,Woningtype,Perioden,NieuwbouwTotaal_1,k_10KwantielDoorlooptijdMaanden_2,k_25KwantielDoorlooptijdMaanden_3,MediaanDoorlooptijdMaanden_4,k_75KwantielDoorlooptijdMaanden_5,k_90KwantielDoorlooptijdMaanden_6,GemiddeldeDoorlooptijdMaanden_7
3964,PV27   ,T001419,T001100,2015JJ00,11637.0,8.3,12.5,17.4,26.6,44.7,21.3
3965,PV27   ,T001419,T001100,2016KW01,2721.0,8.4,12.1,16.9,23.5,26.0,18.3
3966,PV27   ,T001419,T001100,2016KW02,3102.0,12.5,15.8,21.2,24.7,33.5,22.5
3967,PV27   ,T001419,T001100,2016KW03,2674.0,5.3,6.2,17.4,21.2,50.6,19.6
3968,PV27   ,T001419,T001100,2016KW04,3534.0,13.5,17.9,21.8,25.6,39.0,25.8
3969,PV27   ,T001419,T001100,2016JJ00,12031.0,9.0,14.3,18.8,24.3,33.6,21.8
3970,PV27   ,T001419,T001100,2017KW01,3207.0,13.1,17.6,22.3,26.6,33.5,23.2
3971,PV27   ,T001419,T001100,2017KW02,2315.0,11.2,16.2,23.4,28.3,34.8,23.6
3972,PV27   ,T001419,T001100,2017KW03,1860.0,9.6,12.5,19.8,27.0,39.7,22.4
3973,PV27   ,T001419,T001100,2017KW04,4772.0,13.1,17.2,23.9,27.5,35.4,24.4
3974,PV27   ,T001419,T001100,2017JJ00,12154.0,12.1,16.5,23.2,27.0,34.8,23.6
3975,PV27   ,T001419,T001100,2018KW01,4302.0,13.4,17.6,24.1,32.2,40.9,26.9
3976,PV27   ,T001419,T001100,2018KW02,3686.0,11.0,15.2,18.8,26.7,34.4,21.9
3977,PV27   ,T001419,T001100,2018KW03,2257.0,12.9,16.7,20.8,26.4,37.3,25.3
3978,PV27   ,T001419,T001100,2018KW04,5606.0,7.8,16.9,24.8,30.3,39.2,25.4
3979,PV27   ,T001419,T001100,2018JJ00,15851.0,11.2,16.5,21.9,30.2,39.2,25.0
3980,PV27   ,T001419,T001100,2019KW01,2949.0,14.4,18.9,26.3,30.8,40.9,27.2
3981,PV27   ,T001419,T001100,2019KW02,3824.0,13.6,18.6,23.2,31.7,35.5,24.7
3982,PV27   ,T001419,T001100,2019KW03,3577.0,15.6,18.1,23.7,29.1,45.2,26.8
3983,PV27   ,T001419,T001100,2019KW04,5022.0,15.4,19.1,25.9,29.4,34.9,26.5
3984,PV27   ,T001419,T001100,2019JJ00,15372.0,14.9,18.9,24.5,30.5,39.6,26.2
3985,PV27   ,T001419,T001100,2020KW01,3042.0,11.8,15.5,22.2,28.2,45.4,26.0
3986,PV27   ,T001419,T001100,2020KW02,2839.0,13.2,18.6,22.8,30.0,36.6,24.6
3987,PV27   ,T001419,T001100,2020KW03,2172.0,11.2,17.7,23.5,30.7,46.5,26.4
3988,PV27   ,T001419,T001100,2020KW04,4474.0,14.2,20.2,28.4,33.9,44.0,29.3
3989,PV27   ,T001419,T001100,2020JJ00,12527.0,12.1,18.5,24.3,31.8,44.2,27.0
3990,PV27   ,T001419,T001100,2021KW01,4307.0,15.6,21.9,30.9,38.7,44.5,30.4
3991,PV27   ,T001419,T001100,2021KW02,3832.0,14.7,19.0,28.8,42.0,58.3,33.1
3992,PV27   ,T001419,T001100,2021KW03,2840.0,15.1,20.5,28.0,44.1,54.1,31.0
3993,PV27   ,T001419,T001100,2021KW04,5815.0,15.2,21.5,32.2,39.8,43.9,31.0
3994,PV27   ,T001419,T001100,2021JJ00,16794.0,15.1,20.4,30.3,39.8,47.4,31.3
3995,PV27   ,T001419,T001100,2022KW01,3451.0,16.3,21.4,26.4,37.2,53.1,29.9
3996,PV27   ,T001419,T001100,2022KW02,4355.0,15.6,20.4,32.6,42.4,44.3,31.1
3997,PV27   ,T001419,T001100,2022KW03,4566.0,14.2,18.8,28.1,48.1,57.0,32.0
3998,PV27   ,T001419,T001100,2022KW04,4014.0,14.4,20.0,25.7,36.8,41.2,28.2
3999,PV27   ,T001419,T001100,2022JJ00,16386.0,14.9,20.1,28.0,41.2,48.1,30.4
4000,PV27   ,T001419,T001100,2023KW01,3435.0,16.9,22.7,27.4,39.0,49.3,30.8
4001,PV27   ,T001419,T001100,2023KW02,2723.0,15.1,22.9,29.1,39.1,60.1,32.0
4002,PV27   ,T001419,T001100,2023KW03,3145.0,11.9,22.4,29.6,34.8,42.7,29.8
4003,PV27   ,T001419,T001100,2023KW04,3606.0,15.0,21.0,25.8,31.1,37.0,26.2
4004,PV27   ,T001419,T001100,2023JJ00,12909.0,15.0,22.1,28.0,36.8,44.2,29.5
4005,PV27   ,T001419,T001100,2024KW01,3784.0,17.6,23.1,32.1,41.1,46.9,32.6
4006,PV27   ,T001419,T001100,2024KW02,4175.0,15.9,23.5,28.7,37.4,45.6,31.1
4007,PV27   ,T001419,T001100,2024KW03,5148.0,18.5,26.6,33.6,39.5,48.5,33.4
4008,PV27   ,T001419,T001100,2024KW04,3864.0,18.5,24.2,30.8,34.4,51.0,31.9
4009,PV27   ,T001419,T001100,2024JJ00,16971.0,17.9,23.7,31.7,38.8,48.5,32.3
4010,PV27   ,T001419,T001100,2025KW01,3708.0,13.8,21.6,37.0,39.8,44.9,32.7
4011,PV27   ,T001419,T001100,2025KW02,3710.0,13.0,20.5,30.1,38.2,53.0,30.5
4012,PV27   ,T001419,T001100,2025KW03,2661.0,16.7,20.9,37.1,47.6,59.8,36.1
4013,PV27   ,T001419,T001100,2025KW04,5956.0,17.0,23.0,31.4,49.0,68.0,35.4
4014,PV27   ,T001419,T001100,2025JJ00,16035.0,15.1,21.6,32.1,42.6,55.9,33.8
4015,PV27   ,T001419,ZW10290,2015KW01,755.0,7.7,12.0,15.0,19.9,31.2,17.3
4016,PV27   ,T001419,ZW10290,2015KW02,1029.0,8.3,11.2,14.8,19.5,31.3,17.1
4017,PV27   ,T001419,ZW10290,2015KW03,1019.0,9.9,12.0,15.3,17.9,31.9,17.8
4018,PV27   ,T001419,ZW10290,2015KW04,1307.0,8.4,12.1,14.3,18.7,24.8,17.2
4019,PV27   ,T001419,ZW10290,2015JJ00,4110.0,8.6,11.9,14.6,19.3,31.5,17.4
4020,PV27   ,T001419,ZW10290,2016KW01,1236.0,9.6,11.0,15.1,19.0,26.9,17.5
4021,PV27   ,T001419,ZW10290,2016KW02,1347.0,11.0,13.3,16.2,20.7,28.0,18.4
4022,PV27   ,T001419,ZW10290,2016KW03,1174.0,7.6,12.8,18.1,21.3,36.8,19.8
4023,PV27   ,T001419,ZW10290,2016KW04,1429.0,10.4,14.1,18.1,21.5,27.1,20.1
4024,PV27   ,T001419,ZW10290,2016JJ00,5186.0,9.6,12.5,16.8,21.0,29.2,19.0
4025,PV27   ,T001419,ZW10290,2017KW01,1241.0,9.6,13.9,18.9,22.5,29.5,21.0
4026,PV27   ,T001419,ZW10290,2017KW02,1085.0,10.2,11.5,16.2,25.7,29.8,20.0
4027,PV27   ,T001419,ZW10290,2017KW03,1083.0,6.7,11.6,17.7,24.8,39.7,21.3
4028,PV27   ,T001419,ZW10290,2017KW04,1709.0,11.2,14.9,19.0,27.3,37.7,23.3
4029,PV27   ,T001419,ZW10290,2017JJ00,5118.0,9.6,13.0,18.1,25.4,34.1,21.7
4030,PV27   ,T001419,ZW10290,2018KW01,1253.0,10.2,14.4,17.8,26.3,37.5,23.2
4031,PV27   ,T001419,ZW10290,2018KW02,1313.0,11.4,14.2,19.0,25.3,30.3,21.3
4032,PV27   ,T001419,ZW10290,2018KW03,1176.0,12.6,14.6,20.1,25.6,34.4,23.4
4033,PV27   ,T001419,ZW10290,2018KW04,1569.0,12.2,14.9,17.4,23.8,36.0,22.3
4034,PV27   ,T001419,ZW10290,2018JJ00,5311.0,11.7,14.6,18.4,24.7,35.8,22.5
4035,PV27   ,T001419,ZW10290,2019KW01,1004.0,12.6,16.0,20.8,33.5,40.9,26.5
4036,PV27   ,T001419,ZW10290,2019KW02,1456.0,11.2,15.4,19.3,22.9,29.6,20.4
4037,PV27   ,T001419,ZW10290,2019KW03,1316.0,12.5,15.7,18.7,23.4,31.7,23.0
4038,PV27   ,T001419,ZW10290,2019KW04,1902.0,10.4,16.2,22.0,26.4,33.8,23.7
4039,PV27   ,T001419,ZW10290,2019JJ00,5678.0,11.7,15.7,20.0,25.9,35.3,23.2
4040,PV27   ,T001419,ZW10290,2020KW01,1306.0,10.5,14.6,21.3,26.5,37.5,25.5
4041,PV27   ,T001419,ZW10290,2020KW02,1300.0,10.6,16.9,19.9,24.3,30.6,21.1
4042,PV27   ,T001419,ZW10290,2020KW03,1144.0,11.2,15.0,20.9,25.9,29.4,21.8
4043,PV27   ,T001419,ZW10290,2020KW04,1841.0,12.0,18.0,24.9,30.8,44.0,26.4
4044,PV27   ,T001419,ZW10290,2020JJ00,5591.0,11.5,16.2,21.3,26.6,36.3,24.0
4045,PV27   ,T001419,ZW10290,2021KW01,1499.0,13.2,16.6,22.0,32.4,34.5,24.5
4046,PV27   ,T001419,ZW10290,2021KW02,1563.0,12.5,16.7,20.1,28.8,44.9,25.7
4047,PV27   ,T001419,ZW10290,2021KW03,916.0,12.8,16.2,21.3,25.8,30.7,22.3
4048,PV27   ,T001419,ZW10290,2021KW04,1626.0,8.7,16.5,21.5,32.2,45.8,25.5
4049,PV27   ,T001419,ZW10290,2021JJ00,5604.0,11.4,16.3,20.9,28.9,40.1,24.8
4050,PV27   ,T001419,ZW10290,2022KW01,1184.0,11.7,17.8,21.7,27.5,46.6,25.1
4051,PV27   ,T001419,ZW10290,2022KW02,1031.0,12.6,15.4,18.2,21.8,28.7,20.0
4052,PV27   ,T001419,ZW10290,2022KW03,1181.0,10.6,17.2,20.1,24.5,30.4,21.7
4053,PV27   ,T001419,ZW10290,2022KW04,1381.0,12.1,18.3,21.5,29.7,42.7,24.4
4054,PV27   ,T001419,ZW10290,2022JJ00,4777.0,12.1,17.1,20.4,24.6,39.3,23.0
4055,PV27   ,T001419,ZW10290,2023KW01,1066.0,12.7,17.0,22.4,25.3,40.2,23.9
4056,PV27   ,T001419,ZW10290,2023KW02,954.0,12.6,17.1,23.7,29.0,32.6,24.0
4057,PV27   ,T001419,ZW10290,2023KW03,1176.0,11.0,17.0,24.5,29.6,33.9,24.7
4058,PV27   ,T001419,ZW10290,2023KW04,1407.0,13.1,15.2,21.4,28.3,33.5,21.9
4059,PV27   ,T001419,ZW10290,2023JJ00,4603.0,12.6,16.5,22.4,28.0,33.7,23.5
4060,PV27   ,T001419,ZW10290,2024KW01,820.0,12.6,16.8,22.5,26.4,32.7,24.1
4061,PV27   ,T001419,ZW10290,2024KW02,817.0,7.9,20.6,25.1,29.0,34.4,24.2
4062,PV27   ,T001419,ZW10290,2024KW03,1106.0,11.6,15.3,22.9,26.5,31.7,22.9
4063,PV27   ,T001419,ZW10290,2024KW04,821.0,11.2,17.5,21.9,30.8,40.4,25.4
4064,PV27   ,T001419,ZW10290,2024JJ00,3564.0,11.2,16.7,22.9,27.7,33.9,24.0
4065,PV27   ,T001419,ZW10290,2025KW01,1003.0,12.6,16.5,22.1,29.7,37.0,24.1
4066,PV27   ,T001419,ZW10290,2025KW02,976.0,12.7,14.1,20.5,23.9,35.2,21.8
4067,PV27   ,T001419,ZW10290,2025KW03,585.0,14.5,16.4,20.2,28.2,36.6,22.9
4068,PV27   ,T001419,ZW10290,2025KW04,,,,,,,
4069,PV27   ,T001419,ZW10290,2025JJ00,,,,,,,
4070,PV27   ,T001419,ZW10340,2015KW01,2365.0,3.0,17.2,25.8,45.6,47.3,28.2
4071,PV27   ,T001419,ZW10340,2015KW02,2251.0,8.3,8.3,15.1,26.6,40.4,20.6
4072,PV27   ,T001419,ZW10340,2015KW03,1666.0,17.8,21.1,21.3,30.0,41.9,24.7
4073,PV27   ,T001419,ZW10340,2015KW04,1245.0,1.8,9.9,15.5,21.4,23.2,16.3
4074,PV27   ,T001419,ZW10340,2015JJ00,7527.0,3.6,14.6,21.1,34.7,45.6,23.2
4075,PV27   ,T001419,ZW10340,2016KW01,1485.0,6.4,12.5,18.8,24.1,24.7,19.0
4076,PV27   ,T001419,ZW10340,2016KW02,1755.0,16.7,18.6,22.0,25.3,42.8,25.7
4077,PV27   ,T001419,ZW10340,2016KW03,1500.0,5.3,5.3,17.4,19.7,53.9,19.4
4078,PV27   ,T001419,ZW10340,2016KW04,2105.0,19.1,21.8,23.6,31.1,71.3,30.1
4079,PV27   ,T001419,ZW10340,2016JJ00,6845.0,6.4,17.3,21.8,25.1,40.3,24.0
4080,PV27   ,T001419,ZW10340,2017KW01,1966.0,17.0,19.6,25.3,26.6,34.2,24.6
4081,PV27   ,T001419,ZW10340,2017KW02,1230.0,18.5,18.5,24.8,32.1,39.9,26.6
4082,PV27   ,T001419,ZW10340,2017KW03,777.0,12.5,14.7,25.8,29.1,38.6,23.8
4083,PV27   ,T001419,ZW10340,2017KW04,3063.0,14.0,20.6,23.9,27.5,35.4,25.0
4084,PV27   ,T001419,ZW10340,2017JJ00,7036.0,14.1,19.6,23.9,28.3,34.8,25.0
4085,PV27   ,T001419,ZW10340,2018KW01,3049.0,15.2,21.0,27.4,32.2,40.9,28.3
4086,PV27   ,T001419,ZW10340,2018KW02,2373.0,9.5,15.2,18.8,28.8,37.0,22.2
4087,PV27   ,T001419,ZW10340,2018KW03,1081.0,14.4,17.2,21.2,28.2,37.8,27.4
4088,PV27   ,T001419,ZW10340,2018KW04,4037.0,7.8,18.5,27.2,31.2,47.4,26.6
4089,PV27   ,T001419,ZW10340,2018JJ00,10540.0,9.5,17.2,25.0,30.3,40.9,26.2
4090,PV27   ,T001419,ZW10340,2019KW01,1945.0,15.3,18.9,28.4,30.5,39.6,27.5
4091,PV27   ,T001419,ZW10340,2019KW02,2368.0,18.1,20.1,25.2,32.1,37.3,27.3
4092,PV27   ,T001419,ZW10340,2019KW03,2261.0,17.1,23.1,27.5,38.2,46.0,28.9
4093,PV27   ,T001419,ZW10340,2019KW04,3120.0,19.0,21.2,26.9,29.8,35.1,28.2
4094,PV27   ,T001419,ZW10340,2019JJ00,9694.0,17.9,20.2,26.9,31.7,39.6,28.0
4095,PV27   ,T001419,ZW10340,2020KW01,1736.0,11.8,16.1,23.0,28.8,45.4,26.3
4096,PV27   ,T001419,ZW10340,2020KW02,1539.0,16.6,21.6,27.0,31.9,40.5,27.5
4097,PV27   ,T001419,ZW10340,2020KW03,1028.0,11.3,22.4,29.5,44.5,47.9,31.8
4098,PV27   ,T001419,ZW10340,2020KW04,2633.0,17.2,22.6,30.9,33.9,46.6,31.3
4099,PV27   ,T001419,ZW10340,2020JJ00,6936.0,13.1,20.1,28.0,33.9,46.5,29.3
4100,PV27   ,T001419,ZW10340,2021KW01,2808.0,19.0,25.4,33.6,42.8,46.9,33.5
4101,PV27   ,T001419,ZW10340,2021KW02,2269.0,18.0,24.1,36.3,58.3,58.3,37.8
4102,PV27   ,T001419,ZW10340,2021KW03,1924.0,20.3,23.6,31.9,44.2,54.1,34.7
4103,PV27   ,T001419,ZW10340,2021KW04,4189.0,19.7,25.0,36.7,39.8,43.9,33.1
4104,PV27   ,T001419,ZW10340,2021JJ00,11190.0,18.7,25.0,34.0,42.8,53.9,34.4
4105,PV27   ,T001419,ZW10340,2022KW01,2267.0,17.9,23.8,28.8,37.6,55.6,32.4
4106,PV27   ,T001419,ZW10340,2022KW02,3324.0,19.2,24.1,37.4,43.1,44.3,34.5
4107,PV27   ,T001419,ZW10340,2022KW03,3385.0,14.5,21.3,35.6,48.1,57.0,35.6
4108,PV27   ,T001419,ZW10340,2022KW04,2633.0,16.6,20.9,31.9,40.7,41.2,30.1
4109,PV27   ,T001419,ZW10340,2022JJ00,11609.0,17.3,23.2,34.7,42.4,48.1,33.4
4110,PV27   ,T001419,ZW10340,2023KW01,2369.0,19.8,26.1,29.0,44.0,50.4,33.7
4111,PV27   ,T001419,ZW10340,2023KW02,1769.0,16.5,27.0,38.0,42.2,60.6,36.0
4112,PV27   ,T001419,ZW10340,2023KW03,1969.0,13.6,29.0,34.8,41.6,42.7,32.8
4113,PV27   ,T001419,ZW10340,2023KW04,2199.0,20.2,24.5,28.7,31.5,39.0,28.9
4114,PV27   ,T001419,ZW10340,2023JJ00,8306.0,18.8,26.1,31.2,39.7,46.2,32.7
4115,PV27   ,T001419,ZW10340,2024KW01,2964.0,19.0,24.1,36.8,41.7,55.2,34.9
4116,PV27   ,T001419,ZW10340,2024KW02,3358.0,20.6,24.4,28.7,37.4,45.8,32.7
4117,PV27   ,T001419,ZW10340,2024KW03,4042.0,23.2,29.9,36.9,41.2,48.5,36.2
4118,PV27   ,T001419,ZW10340,2024KW04,3043.0,23.0,27.6,32.2,34.4,51.0,33.6
4119,PV27   ,T001419,ZW10340,2024JJ00,13407.0,21.0,26.9,33.9,41.1,48.5,34.5
4120,PV27   ,T001419,ZW10340,2025KW01,2705.0,14.2,29.0,37.2,42.6,44.9,35.7
4121,PV27   ,T001419,ZW10340,2025KW02,2734.0,13.8,23.5,31.6,38.2,53.0,33.4
4122,PV27   ,T001419,ZW10340,2025KW03,2076.0,18.1,29.8,41.3,47.6,59.8,39.7
4123,PV27   ,T001419,ZW10340,2025KW04,,,,,,,
4124,PV27   ,T001419,ZW10340,2025JJ00,,,,,,,
4125,PV27   ,A045364,T001100,2015KW01,2777.0,3.0,13.2,25.1,45.6,47.3,26.1
4126,PV27   ,A045364,T001100,2015KW02,2967.0,8.3,11.2,15.1,21.1,36.9,19.8
4127,PV27   ,A045364,T001100,2015KW03,2474.0,11.6,16.4,21.3,30.0,35.3,22.1
4128,PV27   ,A045364,T001100,2015KW04,2176.0,8.4,12.4,14.8,21.1,23.3,16.9
4129,PV27   ,A045364,T001100,2015JJ00,10394.0,8.3,12.9,17.4,26.7,45.6,21.5
4130,PV27   ,A045364,T001100,2016KW01,2482.0,8.1,12.1,16.9,23.4,25.3,18.2
4131,PV27   ,A045364,T001100,2016KW02,2858.0,13.1,15.9,21.2,24.7,33.5,22.7
4132,PV27   ,A045364,T001100,2016KW03,2298.0,5.3,9.0,17.4,21.3,52.0,20.1
4133,PV27   ,A045364,T001100,2016KW04,3234.0,13.7,18.3,21.8,25.6,48.2,26.2
4134,PV27   ,A045364,T001100,2016JJ00,10872.0,9.5,14.7,19.1,24.3,36.5,22.1
4135,PV27   ,A045364,T001100,2017KW01,2874.0,13.4,17.6,22.5,26.6,31.0,23.3
4136,PV27   ,A045364,T001100,2017KW02,2075.0,11.8,16.9,23.4,29.6,39.9,24.2
4137,PV27   ,A045364,T001100,2017KW03,1587.0,11.4,12.6,20.2,28.5,39.7,23.1
4138,PV27   ,A045364,T001100,2017KW04,4437.0,13.1,17.4,23.9,27.5,34.1,24.3
4139,PV27   ,A045364,T001100,2017JJ00,10973.0,12.5,17.2,23.4,27.0,34.2,23.9
4140,PV27   ,A045364,T001100,2018KW01,3859.0,14.4,18.8,24.8,32.2,40.9,27.2
4141,PV27   ,A045364,T001100,2018KW02,3184.0,12.8,15.5,20.4,27.9,34.4,22.5
4142,PV27   ,A045364,T001100,2018KW03,1792.0,13.9,17.2,20.9,26.4,37.8,26.6
4143,PV27   ,A045364,T001100,2018KW04,5144.0,7.8,17.0,24.8,30.3,39.2,25.2
4144,PV27   ,A045364,T001100,2018JJ00,13979.0,12.2,16.7,22.6,30.2,39.2,25.3
4145,PV27   ,A045364,T001100,2019KW01,2510.0,14.6,18.9,25.3,30.5,39.6,26.5
4146,PV27   ,A045364,T001100,2019KW02,3463.0,15.1,18.6,23.7,31.7,35.5,25.1
4147,PV27   ,A045364,T001100,2019KW03,3239.0,15.6,18.8,23.7,29.1,45.2,27.2
4148,PV27   ,A045364,T001100,2019KW04,4692.0,15.7,19.1,26.0,29.4,33.8,26.5
4149,PV27   ,A045364,T001100,2019JJ00,13904.0,15.3,18.9,24.6,30.5,39.0,26.3
4150,PV27   ,A045364,T001100,2020KW01,2520.0,11.8,16.1,22.3,27.5,45.4,25.7
4151,PV27   ,A045364,T001100,2020KW02,2382.0,13.3,19.9,23.0,30.0,36.6,25.0
4152,PV27   ,A045364,T001100,2020KW03,1749.0,13.1,20.5,25.8,34.3,46.5,27.7
4153,PV27   ,A045364,T001100,2020KW04,3928.0,15.5,20.7,30.0,33.9,44.0,29.6
4154,PV27   ,A045364,T001100,2020JJ00,10579.0,12.6,19.2,25.0,31.9,44.0,27.4
4155,PV27   ,A045364,T001100,2021KW01,3727.0,16.2,23.2,30.9,38.7,44.5,30.8
4156,PV27   ,A045364,T001100,2021KW02,3275.0,14.7,19.4,28.8,41.5,58.3,32.7
4157,PV27   ,A045364,T001100,2021KW03,2527.0,15.8,20.9,29.5,44.1,54.1,31.8
4158,PV27   ,A045364,T001100,2021KW04,5072.0,16.7,22.0,35.5,39.8,44.1,31.9
4159,PV27   ,A045364,T001100,2021JJ00,14601.0,15.9,21.5,30.9,39.8,47.4,31.8
4160,PV27   ,A045364,T001100,2022KW01,2703.0,17.4,21.4,28.8,37.6,53.1,31.3
4161,PV27   ,A045364,T001100,2022KW02,4020.0,16.3,21.4,36.0,42.4,44.3,31.7
4162,PV27   ,A045364,T001100,2022KW03,4026.0,14.7,19.0,29.4,48.1,57.0,32.7
4163,PV27   ,A045364,T001100,2022KW04,3364.0,16.6,20.9,28.2,38.8,41.2,29.1
4164,PV27   ,A045364,T001100,2022JJ00,14113.0,16.3,20.9,29.4,41.3,48.1,31.3
4165,PV27   ,A045364,T001100,2023KW01,3049.0,17.2,22.8,27.4,39.7,49.4,31.2
4166,PV27   ,A045364,T001100,2023KW02,2226.0,18.2,26.1,32.0,41.9,60.1,33.9
4167,PV27   ,A045364,T001100,2023KW03,2727.0,12.7,25.5,31.7,39.0,41.6,30.4
4168,PV27   ,A045364,T001100,2023KW04,3001.0,15.1,21.4,28.1,31.2,37.0,27.0
4169,PV27   ,A045364,T001100,2023JJ00,11003.0,16.2,23.3,28.8,37.0,46.2,30.4
4170,PV27   ,A045364,T001100,2024KW01,3365.0,18.4,23.4,33.5,41.1,47.3,33.4
4171,PV27   ,A045364,T001100,2024KW02,3789.0,15.9,23.3,28.7,37.4,45.8,31.4
4172,PV27   ,A045364,T001100,2024KW03,4635.0,19.5,28.0,35.8,39.5,48.5,34.2
4173,PV27   ,A045364,T001100,2024KW04,3140.0,19.2,25.9,30.8,34.4,51.0,31.9
4174,PV27   ,A045364,T001100,2024JJ00,14929.0,19.0,24.4,32.2,39.5,48.5,32.8
4175,PV27   ,A045364,T001100,2025KW01,3186.0,13.1,24.1,37.1,39.8,44.9,33.5
4176,PV27   ,A045364,T001100,2025KW02,3121.0,12.7,22.3,30.1,38.2,53.0,31.9
4177,PV27   ,A045364,T001100,2025KW03,2259.0,16.9,22.9,37.4,47.6,59.8,37.0
4178,PV27   ,A045364,T001100,2025KW04,5399.0,17.0,23.0,31.6,49.0,68.0,35.8
4179,PV27   ,A045364,T001100,2025JJ00,13965.0,16.4,23.0,33.4,44.5,55.9,34.6
4180,PV27   ,A045364,ZW10290,2015KW01,580.0,7.6,12.5,15.4,19.7,31.2,17.3
4181,PV27   ,A045364,ZW10290,2015KW02,797.0,8.7,12.0,14.8,19.7,34.0,17.9
4182,PV27   ,A045364,ZW10290,2015KW03,919.0,10.6,12.1,15.5,17.2,31.5,17.6
4183,PV27   ,A045364,ZW10290,2015KW04,1116.0,9.0,12.1,14.3,18.2,24.0,16.8
4184,PV27   ,A045364,ZW10290,2015JJ00,3412.0,9.5,12.1,14.7,19.0,31.5,17.3
4185,PV27   ,A045364,ZW10290,2016KW01,1107.0,9.9,11.0,15.4,19.0,26.9,17.6
4186,PV27   ,A045364,ZW10290,2016KW02,1204.0,11.6,13.6,16.2,20.3,27.2,18.5
4187,PV27   ,A045364,ZW10290,2016KW03,875.0,10.6,14.5,18.1,22.4,43.4,21.6
4188,PV27   ,A045364,ZW10290,2016KW04,1284.0,10.8,14.2,18.5,21.4,26.5,20.2
4189,PV27   ,A045364,ZW10290,2016JJ00,4470.0,10.5,13.1,17.2,21.0,29.2,19.4
4190,PV27   ,A045364,ZW10290,2017KW01,1088.0,9.6,13.8,18.9,22.5,29.7,21.2
4191,PV27   ,A045364,ZW10290,2017KW02,927.0,10.8,12.4,16.9,25.7,29.8,20.7
4192,PV27   ,A045364,ZW10290,2017KW03,876.0,9.6,12.4,18.1,24.8,39.7,22.4
4193,PV27   ,A045364,ZW10290,2017KW04,1538.0,11.2,14.9,18.2,26.2,32.8,23.0
4194,PV27   ,A045364,ZW10290,2017JJ00,4429.0,10.5,13.7,18.1,25.4,33.0,22.0
4195,PV27   ,A045364,ZW10290,2018KW01,1129.0,10.2,14.4,17.8,24.3,36.5,22.7
4196,PV27   ,A045364,ZW10290,2018KW02,1044.0,11.9,14.5,19.5,25.3,29.6,21.9
4197,PV27   ,A045364,ZW10290,2018KW03,963.0,12.8,15.2,20.9,26.4,34.4,24.3
4198,PV27   ,A045364,ZW10290,2018KW04,1424.0,12.2,14.9,17.4,23.4,34.2,21.4
4199,PV27   ,A045364,ZW10290,2018JJ00,4560.0,12.2,14.7,18.7,24.3,34.4,22.5
4200,PV27   ,A045364,ZW10290,2019KW01,724.0,13.3,15.4,18.1,24.9,46.2,24.6
4201,PV27   ,A045364,ZW10290,2019KW02,1297.0,12.8,15.7,19.4,23.1,29.6,21.0
4202,PV27   ,A045364,ZW10290,2019KW03,1118.0,12.5,15.7,18.8,23.4,31.7,23.9
4203,PV27   ,A045364,ZW10290,2019KW04,1748.0,10.4,16.2,21.7,26.3,33.8,23.8
4204,PV27   ,A045364,ZW10290,2019JJ00,4887.0,12.5,15.7,20.2,25.4,32.6,23.2
4205,PV27   ,A045364,ZW10290,2020KW01,1111.0,10.5,15.2,21.3,26.0,37.5,24.8
4206,PV27   ,A045364,ZW10290,2020KW02,1098.0,10.6,17.2,19.9,24.3,30.0,20.7
4207,PV27   ,A045364,ZW10290,2020KW03,857.0,13.1,17.7,23.3,27.0,29.4,22.7
4208,PV27   ,A045364,ZW10290,2020KW04,1595.0,12.0,18.1,24.7,30.0,41.5,25.7
4209,PV27   ,A045364,ZW10290,2020JJ00,4661.0,11.9,17.2,21.7,26.1,34.4,23.8
4210,PV27   ,A045364,ZW10290,2021KW01,1335.0,13.2,16.2,21.9,32.4,34.5,23.8
4211,PV27   ,A045364,ZW10290,2021KW02,1292.0,12.4,16.3,20.8,28.8,47.0,26.0
4212,PV27   ,A045364,ZW10290,2021KW03,694.0,13.3,16.2,21.1,25.8,30.7,22.5
4213,PV27   ,A045364,ZW10290,2021KW04,1243.0,13.1,16.7,23.3,35.5,45.8,27.3
4214,PV27   ,A045364,ZW10290,2021JJ00,4564.0,13.2,16.5,21.5,30.7,41.1,25.2
4215,PV27   ,A045364,ZW10290,2022KW01,793.0,11.0,16.7,20.0,36.3,53.1,26.0
4216,PV27   ,A045364,ZW10290,2022KW02,885.0,12.3,15.4,18.7,21.8,28.6,19.6
4217,PV27   ,A045364,ZW10290,2022KW03,1001.0,11.7,17.7,20.4,24.4,26.3,21.6
4218,PV27   ,A045364,ZW10290,2022KW04,1075.0,16.1,19.4,21.7,29.7,40.5,24.7
4219,PV27   ,A045364,ZW10290,2022JJ00,3754.0,12.8,17.2,20.2,24.7,37.9,22.9
4220,PV27   ,A045364,ZW10290,2023KW01,927.0,12.7,17.0,22.7,25.2,35.2,23.7
4221,PV27   ,A045364,ZW10290,2023KW02,812.0,14.0,18.6,24.6,29.0,32.5,24.4
4222,PV27   ,A045364,ZW10290,2023KW03,915.0,10.6,17.0,25.8,30.6,33.9,25.0
4223,PV27   ,A045364,ZW10290,2023KW04,1104.0,13.3,15.7,21.6,28.7,33.5,22.5
4224,PV27   ,A045364,ZW10290,2023JJ00,3758.0,12.7,16.8,22.9,28.7,33.7,23.8
