ID,EnergySourcesTechniques,EnergyApplication,Periods,FinalConsumptionInTerajoule_1,InTotalEnergeticFinalConsumption_2,AvoidedPrimaryEnergyInTJ_3,AvoidedPrimaryEnergyInTotalUse_4,AvoidedCarbonDioxideEmissionInKton_5,AvoidedCO2EmissionInOfTotEmiss_6
2635,19100,elek  ,2009JJ00,5659.0,0.26,10015.0,0.31,684.0,0.4
2636,19100,elek  ,2010JJ00,6348.0,0.28,11328.0,0.33,762.0,0.42
2637,19100,elek  ,2011JJ00,7324.0,0.34,12958.0,0.4,875.0,0.52
2638,19100,elek  ,2012JJ00,8045.0,0.37,14791.0,0.45,1053.0,0.64
2639,19100,elek  ,2013JJ00,7473.0,0.34,13546.0,0.42,998.0,0.6
2640,19100,warm  ,1990JJ00,1806.0,0.1,2007.0,0.07,114.0,0.07
2641,19100,warm  ,1991JJ00,1869.0,0.1,2076.0,0.07,118.0,0.07
2642,19100,warm  ,1992JJ00,1879.0,0.1,2087.0,0.07,119.0,0.07
2643,19100,warm  ,1993JJ00,1789.0,0.09,1988.0,0.07,113.0,0.07
2644,19100,warm  ,1994JJ00,1324.0,0.07,1472.0,0.05,84.0,0.05
2645,19100,warm  ,1995JJ00,1358.0,0.07,1509.0,0.05,86.0,0.05
2646,19100,warm  ,1996JJ00,1687.0,0.08,1875.0,0.06,106.0,0.06
2647,19100,warm  ,1997JJ00,3287.0,0.16,3652.0,0.12,207.0,0.12
2648,19100,warm  ,1998JJ00,3315.0,0.16,3684.0,0.12,209.0,0.12
2649,19100,warm  ,1999JJ00,3290.0,0.16,3655.0,0.12,208.0,0.12
2650,19100,warm  ,2000JJ00,3126.0,0.15,3473.0,0.11,197.0,0.12
2651,19100,warm  ,2001JJ00,2800.0,0.13,3111.0,0.1,177.0,0.1
2652,19100,warm  ,2002JJ00,3261.0,0.15,3624.0,0.12,206.0,0.12
2653,19100,warm  ,2003JJ00,3332.0,0.15,3703.0,0.11,210.0,0.12
2654,19100,warm  ,2004JJ00,3432.0,0.15,3814.0,0.12,217.0,0.12
2655,19100,warm  ,2005JJ00,3520.0,0.16,3911.0,0.12,222.0,0.13
2656,19100,warm  ,2006JJ00,3868.0,0.18,4297.0,0.13,244.0,0.14
2657,19100,warm  ,2007JJ00,3839.0,0.17,4266.0,0.13,242.0,0.14
2658,19100,warm  ,2008JJ00,4066.0,0.18,4518.0,0.14,256.0,0.15
2659,19100,warm  ,2009JJ00,5007.0,0.23,5563.0,0.17,315.0,0.19
2660,19100,warm  ,2010JJ00,4992.0,0.22,5546.0,0.16,314.0,0.17
2661,19100,warm  ,2011JJ00,6610.0,0.31,7345.0,0.23,415.0,0.25
2662,19100,warm  ,2012JJ00,7640.0,0.35,8489.0,0.26,480.0,0.29
2663,19100,warm  ,2013JJ00,8964.0,0.41,9960.0,0.31,563.0,0.34
2664,19100,trans ,1990JJ00,,,,,,
2665,19100,trans ,1991JJ00,,,,,,
2666,19100,trans ,1992JJ00,,,,,,
2667,19100,trans ,1993JJ00,,,,,,
2668,19100,trans ,1994JJ00,,,,,,
2669,19100,trans ,1995JJ00,,,,,,
2670,19100,trans ,1996JJ00,,,,,,
2671,19100,trans ,1997JJ00,,,,,,
2672,19100,trans ,1998JJ00,,,,,,
2673,19100,trans ,1999JJ00,,,,,,
2674,19100,trans ,2000JJ00,,,,,,
2675,19100,trans ,2001JJ00,,,,,,
2676,19100,trans ,2002JJ00,,,,,,
2677,19100,trans ,2003JJ00,,,,,,
2678,19100,trans ,2004JJ00,,,,,,
2679,19100,trans ,2005JJ00,,,,,,
2680,19100,trans ,2006JJ00,,,,,,
2681,19100,trans ,2007JJ00,,,,,,
2682,19100,trans ,2008JJ00,,,,,,
2683,19100,trans ,2009JJ00,,,,,,
2684,19100,trans ,2010JJ00,,,,,,
2685,19100,trans ,2011JJ00,,,,,,
2686,19100,trans ,2012JJ00,,,,,,
2687,19100,trans ,2013JJ00,,,,,,
2688,19200,totaal,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2689,19200,totaal,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2690,19200,totaal,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2691,19200,totaal,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2692,19200,totaal,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2693,19200,totaal,1995JJ00,16.0,0.0,33.0,0.0,3.0,0.0
2694,19200,totaal,1996JJ00,157.0,0.01,376.0,0.01,36.0,0.02
2695,19200,totaal,1997JJ00,150.0,0.01,357.0,0.01,34.0,0.02
2696,19200,totaal,1998JJ00,394.0,0.02,906.0,0.03,86.0,0.05
2697,19200,totaal,1999JJ00,608.0,0.03,1403.0,0.05,133.0,0.08
2698,19200,totaal,2000JJ00,763.0,0.04,1755.0,0.06,166.0,0.1
2699,19200,totaal,2001JJ00,2186.0,0.1,5408.0,0.17,512.0,0.29
2700,19200,totaal,2002JJ00,4306.0,0.2,9866.0,0.31,906.0,0.52
2701,19200,totaal,2003JJ00,2942.0,0.13,7127.0,0.22,675.0,0.38
2702,19200,totaal,2004JJ00,6116.0,0.27,14123.0,0.43,1202.0,0.66
2703,19200,totaal,2005JJ00,13109.0,0.59,30522.0,0.93,2394.0,1.36
2704,19200,totaal,2006JJ00,12230.0,0.57,29445.0,0.91,2228.0,1.29
2705,19200,totaal,2007JJ00,7359.0,0.33,15702.0,0.47,1462.0,0.85
2706,19200,totaal,2008JJ00,8883.0,0.39,19692.0,0.59,1743.0,0.99
2707,19200,totaal,2009JJ00,10353.0,0.48,22788.0,0.7,2158.0,1.27
2708,19200,totaal,2010JJ00,12920.0,0.56,28545.0,0.82,2703.0,1.49
2709,19200,totaal,2011JJ00,12377.0,0.57,27855.0,0.86,2638.0,1.57
2710,19200,totaal,2012JJ00,11290.0,0.52,26295.0,0.81,2490.0,1.5
2711,19200,totaal,2013JJ00,6948.0,0.32,15691.0,0.48,1486.0,0.89
2712,19200,elek  ,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2713,19200,elek  ,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2714,19200,elek  ,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2715,19200,elek  ,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2716,19200,elek  ,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2717,19200,elek  ,1995JJ00,15.0,0.0,32.0,0.0,3.0,0.0
2718,19200,elek  ,1996JJ00,151.0,0.01,369.0,0.01,35.0,0.02
2719,19200,elek  ,1997JJ00,144.0,0.01,350.0,0.01,33.0,0.02
2720,19200,elek  ,1998JJ00,363.0,0.02,869.0,0.03,82.0,0.05
2721,19200,elek  ,1999JJ00,593.0,0.03,1386.0,0.05,131.0,0.08
2722,19200,elek  ,2000JJ00,748.0,0.03,1738.0,0.06,165.0,0.1
2723,19200,elek  ,2001JJ00,2128.0,0.1,5338.0,0.17,506.0,0.29
2724,19200,elek  ,2002JJ00,4084.0,0.19,9616.0,0.31,883.0,0.5
2725,19200,elek  ,2003JJ00,2861.0,0.13,7031.0,0.22,666.0,0.37
2726,19200,elek  ,2004JJ00,5791.0,0.26,13747.0,0.42,1170.0,0.65
2727,19200,elek  ,2005JJ00,12416.0,0.56,29714.0,0.9,2331.0,1.33
2728,19200,elek  ,2006JJ00,11678.0,0.54,28765.0,0.89,2176.0,1.26
2729,19200,elek  ,2007JJ00,6538.0,0.29,14754.0,0.44,1374.0,0.8
2730,19200,elek  ,2008JJ00,8094.0,0.36,18772.0,0.57,1661.0,0.95
2731,19200,elek  ,2009JJ00,9414.0,0.44,21684.0,0.67,2054.0,1.21
2732,19200,elek  ,2010JJ00,11653.0,0.51,27005.0,0.78,2557.0,1.41
2733,19200,elek  ,2011JJ00,11457.0,0.53,26700.0,0.83,2528.0,1.51
2734,19200,elek  ,2012JJ00,10632.0,0.49,25486.0,0.78,2414.0,1.46
2735,19200,elek  ,2013JJ00,6531.0,0.3,15182.0,0.47,1438.0,0.86
2736,19200,warm  ,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2737,19200,warm  ,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2738,19200,warm  ,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2739,19200,warm  ,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2740,19200,warm  ,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
2741,19200,warm  ,1995JJ00,1.0,0.0,1.0,0.0,0.0,0.0
2742,19200,warm  ,1996JJ00,6.0,0.0,7.0,0.0,1.0,0.0
2743,19200,warm  ,1997JJ00,6.0,0.0,7.0,0.0,1.0,0.0
2744,19200,warm  ,1998JJ00,31.0,0.0,37.0,0.0,3.0,0.0
2745,19200,warm  ,1999JJ00,15.0,0.0,17.0,0.0,2.0,0.0
2746,19200,warm  ,2000JJ00,15.0,0.0,17.0,0.0,2.0,0.0
2747,19200,warm  ,2001JJ00,58.0,0.0,70.0,0.0,7.0,0.0
2748,19200,warm  ,2002JJ00,222.0,0.01,250.0,0.01,23.0,0.01
2749,19200,warm  ,2003JJ00,81.0,0.0,96.0,0.0,9.0,0.01
2750,19200,warm  ,2004JJ00,325.0,0.01,375.0,0.01,32.0,0.02
2751,19200,warm  ,2005JJ00,693.0,0.03,808.0,0.02,63.0,0.04
2752,19200,warm  ,2006JJ00,552.0,0.03,679.0,0.02,51.0,0.03
2753,19200,warm  ,2007JJ00,821.0,0.04,948.0,0.03,88.0,0.05
2754,19200,warm  ,2008JJ00,789.0,0.03,920.0,0.03,81.0,0.05
2755,19200,warm  ,2009JJ00,939.0,0.04,1104.0,0.03,105.0,0.06
2756,19200,warm  ,2010JJ00,1267.0,0.05,1541.0,0.04,146.0,0.08
2757,19200,warm  ,2011JJ00,920.0,0.04,1156.0,0.04,109.0,0.07
2758,19200,warm  ,2012JJ00,658.0,0.03,809.0,0.02,77.0,0.05
2759,19200,warm  ,2013JJ00,417.0,0.02,509.0,0.02,48.0,0.03
2760,19200,trans ,1990JJ00,,,,,,
2761,19200,trans ,1991JJ00,,,,,,
2762,19200,trans ,1992JJ00,,,,,,
2763,19200,trans ,1993JJ00,,,,,,
2764,19200,trans ,1994JJ00,,,,,,
2765,19200,trans ,1995JJ00,,,,,,
2766,19200,trans ,1996JJ00,,,,,,
2767,19200,trans ,1997JJ00,,,,,,
2768,19200,trans ,1998JJ00,,,,,,
2769,19200,trans ,1999JJ00,,,,,,
2770,19200,trans ,2000JJ00,,,,,,
2771,19200,trans ,2001JJ00,,,,,,
2772,19200,trans ,2002JJ00,,,,,,
2773,19200,trans ,2003JJ00,,,,,,
2774,19200,trans ,2004JJ00,,,,,,
2775,19200,trans ,2005JJ00,,,,,,
2776,19200,trans ,2006JJ00,,,,,,
2777,19200,trans ,2007JJ00,,,,,,
2778,19200,trans ,2008JJ00,,,,,,
2779,19200,trans ,2009JJ00,,,,,,
2780,19200,trans ,2010JJ00,,,,,,
2781,19200,trans ,2011JJ00,,,,,,
2782,19200,trans ,2012JJ00,,,,,,
2783,19200,trans ,2013JJ00,,,,,,
2784,19300,totaal,1990JJ00,1682.0,0.09,1308.0,0.05,74.0,0.05
2785,19300,totaal,1991JJ00,1682.0,0.09,1308.0,0.05,74.0,0.05
2786,19300,totaal,1992JJ00,1787.0,0.09,1390.0,0.05,79.0,0.05
2787,19300,totaal,1993JJ00,1893.0,0.1,1472.0,0.05,84.0,0.05
2788,19300,totaal,1994JJ00,1998.0,0.1,1554.0,0.05,88.0,0.05
2789,19300,totaal,1995JJ00,2103.0,0.1,1636.0,0.06,93.0,0.05
2790,19300,totaal,1996JJ00,2209.0,0.1,1718.0,0.06,98.0,0.05
2791,19300,totaal,1997JJ00,2314.0,0.11,1800.0,0.06,102.0,0.06
2792,19300,totaal,1998JJ00,2255.0,0.11,1802.0,0.06,102.0,0.06
2793,19300,totaal,1999JJ00,2203.0,0.11,1804.0,0.06,102.0,0.06
2794,19300,totaal,2000JJ00,2150.0,0.1,1806.0,0.06,103.0,0.06
2795,19300,totaal,2001JJ00,2102.0,0.1,1808.0,0.06,103.0,0.06
2796,19300,totaal,2002JJ00,2054.0,0.09,1809.0,0.06,103.0,0.06
2797,19300,totaal,2003JJ00,2010.0,0.09,1811.0,0.06,103.0,0.06
2798,19300,totaal,2004JJ00,1966.0,0.09,1813.0,0.05,103.0,0.06
2799,19300,totaal,2005JJ00,2068.0,0.09,1914.0,0.06,109.0,0.06
2800,19300,totaal,2006JJ00,2306.0,0.11,2145.0,0.07,122.0,0.07
2801,19300,totaal,2007JJ00,2552.0,0.11,2382.0,0.07,135.0,0.08
2802,19300,totaal,2008JJ00,2686.0,0.12,2516.0,0.08,143.0,0.08
2803,19300,totaal,2009JJ00,2792.0,0.13,2627.0,0.08,149.0,0.09
2804,19300,totaal,2010JJ00,2766.0,0.12,2613.0,0.08,148.0,0.08
2805,19300,totaal,2011JJ00,2778.0,0.13,2624.0,0.08,148.0,0.09
2806,19300,totaal,2012JJ00,2912.0,0.13,2750.0,0.08,155.0,0.09
2807,19300,totaal,2013JJ00,3074.0,0.14,2903.0,0.09,164.0,0.1
2808,19300,elek  ,1990JJ00,,,,,,
2809,19300,elek  ,1991JJ00,,,,,,
2810,19300,elek  ,1992JJ00,,,,,,
2811,19300,elek  ,1993JJ00,,,,,,
2812,19300,elek  ,1994JJ00,,,,,,
2813,19300,elek  ,1995JJ00,,,,,,
2814,19300,elek  ,1996JJ00,,,,,,
2815,19300,elek  ,1997JJ00,,,,,,
2816,19300,elek  ,1998JJ00,,,,,,
2817,19300,elek  ,1999JJ00,,,,,,
2818,19300,elek  ,2000JJ00,,,,,,
2819,19300,elek  ,2001JJ00,,,,,,
2820,19300,elek  ,2002JJ00,,,,,,
2821,19300,elek  ,2003JJ00,,,,,,
2822,19300,elek  ,2004JJ00,,,,,,
2823,19300,elek  ,2005JJ00,,,,,,
2824,19300,elek  ,2006JJ00,,,,,,
2825,19300,elek  ,2007JJ00,,,,,,
2826,19300,elek  ,2008JJ00,,,,,,
2827,19300,elek  ,2009JJ00,,,,,,
2828,19300,elek  ,2010JJ00,,,,,,
2829,19300,elek  ,2011JJ00,,,,,,
2830,19300,elek  ,2012JJ00,,,,,,
2831,19300,elek  ,2013JJ00,,,,,,
2832,19300,warm  ,1990JJ00,1682.0,0.09,1308.0,0.05,74.0,0.05
2833,19300,warm  ,1991JJ00,1682.0,0.09,1308.0,0.05,74.0,0.05
2834,19300,warm  ,1992JJ00,1787.0,0.09,1390.0,0.05,79.0,0.05
2835,19300,warm  ,1993JJ00,1893.0,0.1,1472.0,0.05,84.0,0.05
2836,19300,warm  ,1994JJ00,1998.0,0.1,1554.0,0.05,88.0,0.05
2837,19300,warm  ,1995JJ00,2103.0,0.1,1636.0,0.06,93.0,0.05
2838,19300,warm  ,1996JJ00,2209.0,0.1,1718.0,0.06,98.0,0.05
2839,19300,warm  ,1997JJ00,2314.0,0.11,1800.0,0.06,102.0,0.06
2840,19300,warm  ,1998JJ00,2255.0,0.11,1802.0,0.06,102.0,0.06
2841,19300,warm  ,1999JJ00,2203.0,0.11,1804.0,0.06,102.0,0.06
2842,19300,warm  ,2000JJ00,2150.0,0.1,1806.0,0.06,103.0,0.06
2843,19300,warm  ,2001JJ00,2102.0,0.1,1808.0,0.06,103.0,0.06
2844,19300,warm  ,2002JJ00,2054.0,0.09,1809.0,0.06,103.0,0.06
2845,19300,warm  ,2003JJ00,2010.0,0.09,1811.0,0.06,103.0,0.06
2846,19300,warm  ,2004JJ00,1966.0,0.09,1813.0,0.05,103.0,0.06
2847,19300,warm  ,2005JJ00,2068.0,0.09,1914.0,0.06,109.0,0.06
2848,19300,warm  ,2006JJ00,2306.0,0.11,2145.0,0.07,122.0,0.07
2849,19300,warm  ,2007JJ00,2552.0,0.11,2382.0,0.07,135.0,0.08
2850,19300,warm  ,2008JJ00,2686.0,0.12,2516.0,0.08,143.0,0.08
2851,19300,warm  ,2009JJ00,2792.0,0.13,2627.0,0.08,149.0,0.09
2852,19300,warm  ,2010JJ00,2766.0,0.12,2613.0,0.08,148.0,0.08
2853,19300,warm  ,2011JJ00,2778.0,0.13,2624.0,0.08,148.0,0.09
2854,19300,warm  ,2012JJ00,2912.0,0.13,2750.0,0.08,155.0,0.09
2855,19300,warm  ,2013JJ00,3074.0,0.14,2903.0,0.09,164.0,0.1
2856,19300,trans ,1990JJ00,,,,,,
2857,19300,trans ,1991JJ00,,,,,,
2858,19300,trans ,1992JJ00,,,,,,
2859,19300,trans ,1993JJ00,,,,,,
2860,19300,trans ,1994JJ00,,,,,,
2861,19300,trans ,1995JJ00,,,,,,
2862,19300,trans ,1996JJ00,,,,,,
2863,19300,trans ,1997JJ00,,,,,,
2864,19300,trans ,1998JJ00,,,,,,
2865,19300,trans ,1999JJ00,,,,,,
2866,19300,trans ,2000JJ00,,,,,,
2867,19300,trans ,2001JJ00,,,,,,
2868,19300,trans ,2002JJ00,,,,,,
2869,19300,trans ,2003JJ00,,,,,,
2870,19300,trans ,2004JJ00,,,,,,
2871,19300,trans ,2005JJ00,,,,,,
2872,19300,trans ,2006JJ00,,,,,,
2873,19300,trans ,2007JJ00,,,,,,
2874,19300,trans ,2008JJ00,,,,,,
2875,19300,trans ,2009JJ00,,,,,,
2876,19300,trans ,2010JJ00,,,,,,
2877,19300,trans ,2011JJ00,,,,,,
2878,19300,trans ,2012JJ00,,,,,,
2879,19300,trans ,2013JJ00,,,,,,
2880,19400,totaal,1990JJ00,12167.0,0.67,4643.0,0.17,264.0,0.17
2881,19400,totaal,1991JJ00,12272.0,0.63,4735.0,0.17,269.0,0.16
2882,19400,totaal,1992JJ00,12387.0,0.65,4834.0,0.17,275.0,0.17
2883,19400,totaal,1993JJ00,11659.0,0.59,4540.0,0.16,258.0,0.15
2884,19400,totaal,1994JJ00,11773.0,0.6,4643.0,0.16,264.0,0.16
2885,19400,totaal,1995JJ00,11891.0,0.58,4751.0,0.16,270.0,0.16
2886,19400,totaal,1996JJ00,10054.0,0.46,4037.0,0.13,229.0,0.13
2887,19400,totaal,1997JJ00,10303.0,0.49,4343.0,0.15,247.0,0.14
2888,19400,totaal,1998JJ00,10557.0,0.5,4656.0,0.15,264.0,0.15
2889,19400,totaal,1999JJ00,9295.0,0.45,4159.0,0.14,236.0,0.14
2890,19400,totaal,2000JJ00,9508.0,0.44,4429.0,0.15,252.0,0.15
2891,19400,totaal,2001JJ00,9646.0,0.44,4636.0,0.15,263.0,0.15
2892,19400,totaal,2002JJ00,9787.0,0.45,4845.0,0.15,275.0,0.16
2893,19400,totaal,2003JJ00,9929.0,0.45,5056.0,0.16,287.0,0.16
2894,19400,totaal,2004JJ00,10536.0,0.47,5521.0,0.17,314.0,0.17
2895,19400,totaal,2005JJ00,11103.0,0.5,6025.0,0.18,342.0,0.19
2896,19400,totaal,2006JJ00,11561.0,0.53,6452.0,0.2,366.0,0.21
2897,19400,totaal,2007JJ00,12056.0,0.54,6905.0,0.21,392.0,0.23
2898,19400,totaal,2008JJ00,12174.0,0.53,7096.0,0.21,402.0,0.23
2899,19400,totaal,2009JJ00,12232.0,0.57,7211.0,0.22,408.0,0.24
2900,19400,totaal,2010JJ00,12347.0,0.54,7395.0,0.21,419.0,0.23
2901,19400,totaal,2011JJ00,12503.0,0.58,7644.0,0.24,432.0,0.26
2902,19400,totaal,2012JJ00,12663.0,0.58,7889.0,0.24,446.0,0.27
2903,19400,totaal,2013JJ00,12823.0,0.59,8136.0,0.25,460.0,0.28
2904,19400,elek  ,1990JJ00,,,,,,
2905,19400,elek  ,1991JJ00,,,,,,
2906,19400,elek  ,1992JJ00,,,,,,
2907,19400,elek  ,1993JJ00,,,,,,
2908,19400,elek  ,1994JJ00,,,,,,
2909,19400,elek  ,1995JJ00,,,,,,
2910,19400,elek  ,1996JJ00,,,,,,
2911,19400,elek  ,1997JJ00,,,,,,
2912,19400,elek  ,1998JJ00,,,,,,
2913,19400,elek  ,1999JJ00,,,,,,
2914,19400,elek  ,2000JJ00,,,,,,
2915,19400,elek  ,2001JJ00,,,,,,
2916,19400,elek  ,2002JJ00,,,,,,
2917,19400,elek  ,2003JJ00,,,,,,
2918,19400,elek  ,2004JJ00,,,,,,
2919,19400,elek  ,2005JJ00,,,,,,
2920,19400,elek  ,2006JJ00,,,,,,
2921,19400,elek  ,2007JJ00,,,,,,
2922,19400,elek  ,2008JJ00,,,,,,
2923,19400,elek  ,2009JJ00,,,,,,
2924,19400,elek  ,2010JJ00,,,,,,
2925,19400,elek  ,2011JJ00,,,,,,
2926,19400,elek  ,2012JJ00,,,,,,
2927,19400,elek  ,2013JJ00,,,,,,
2928,19400,warm  ,1990JJ00,12167.0,0.67,4643.0,0.17,264.0,0.17
2929,19400,warm  ,1991JJ00,12272.0,0.63,4735.0,0.17,269.0,0.16
2930,19400,warm  ,1992JJ00,12387.0,0.65,4834.0,0.17,275.0,0.17
2931,19400,warm  ,1993JJ00,11659.0,0.59,4540.0,0.16,258.0,0.15
2932,19400,warm  ,1994JJ00,11773.0,0.6,4643.0,0.16,264.0,0.16
2933,19400,warm  ,1995JJ00,11891.0,0.58,4751.0,0.16,270.0,0.16
2934,19400,warm  ,1996JJ00,10054.0,0.46,4037.0,0.13,229.0,0.13
2935,19400,warm  ,1997JJ00,10303.0,0.49,4343.0,0.15,247.0,0.14
2936,19400,warm  ,1998JJ00,10557.0,0.5,4656.0,0.15,264.0,0.15
2937,19400,warm  ,1999JJ00,9295.0,0.45,4159.0,0.14,236.0,0.14
2938,19400,warm  ,2000JJ00,9508.0,0.44,4429.0,0.15,252.0,0.15
2939,19400,warm  ,2001JJ00,9646.0,0.44,4636.0,0.15,263.0,0.15
2940,19400,warm  ,2002JJ00,9787.0,0.45,4845.0,0.15,275.0,0.16
2941,19400,warm  ,2003JJ00,9929.0,0.45,5056.0,0.16,287.0,0.16
2942,19400,warm  ,2004JJ00,10536.0,0.47,5521.0,0.17,314.0,0.17
2943,19400,warm  ,2005JJ00,11103.0,0.5,6025.0,0.18,342.0,0.19
2944,19400,warm  ,2006JJ00,11561.0,0.53,6452.0,0.2,366.0,0.21
2945,19400,warm  ,2007JJ00,12056.0,0.54,6905.0,0.21,392.0,0.23
2946,19400,warm  ,2008JJ00,12174.0,0.53,7096.0,0.21,402.0,0.23
2947,19400,warm  ,2009JJ00,12232.0,0.57,7211.0,0.22,408.0,0.24
2948,19400,warm  ,2010JJ00,12347.0,0.54,7395.0,0.21,419.0,0.23
2949,19400,warm  ,2011JJ00,12503.0,0.58,7644.0,0.24,432.0,0.26
2950,19400,warm  ,2012JJ00,12663.0,0.58,7889.0,0.24,446.0,0.27
2951,19400,warm  ,2013JJ00,12823.0,0.59,8136.0,0.25,460.0,0.28
2952,19400,trans ,1990JJ00,,,,,,
2953,19400,trans ,1991JJ00,,,,,,
2954,19400,trans ,1992JJ00,,,,,,
2955,19400,trans ,1993JJ00,,,,,,
2956,19400,trans ,1994JJ00,,,,,,
2957,19400,trans ,1995JJ00,,,,,,
2958,19400,trans ,1996JJ00,,,,,,
2959,19400,trans ,1997JJ00,,,,,,
2960,19400,trans ,1998JJ00,,,,,,
2961,19400,trans ,1999JJ00,,,,,,
2962,19400,trans ,2000JJ00,,,,,,
2963,19400,trans ,2001JJ00,,,,,,
2964,19400,trans ,2002JJ00,,,,,,
2965,19400,trans ,2003JJ00,,,,,,
2966,19400,trans ,2004JJ00,,,,,,
2967,19400,trans ,2005JJ00,,,,,,
2968,19400,trans ,2006JJ00,,,,,,
2969,19400,trans ,2007JJ00,,,,,,
2970,19400,trans ,2008JJ00,,,,,,
2971,19400,trans ,2009JJ00,,,,,,
2972,19400,trans ,2010JJ00,,,,,,
2973,19400,trans ,2011JJ00,,,,,,
2974,19400,trans ,2012JJ00,,,,,,
2975,19400,trans ,2013JJ00,,,,,,
2976,19410,totaal,1990JJ00,4361.0,0.24,459.0,0.02,26.0,0.02
2977,19410,totaal,1991JJ00,4282.0,0.22,451.0,0.02,26.0,0.02
2978,19410,totaal,1992JJ00,4196.0,0.22,442.0,0.02,25.0,0.02
2979,19410,totaal,1993JJ00,3972.0,0.2,418.0,0.01,24.0,0.01
2980,19410,totaal,1994JJ00,3877.0,0.2,408.0,0.01,23.0,0.01
2981,19410,totaal,1995JJ00,3776.0,0.19,397.0,0.01,23.0,0.01
2982,19410,totaal,1996JJ00,3447.0,0.16,363.0,0.01,21.0,0.01
2983,19410,totaal,1997JJ00,3366.0,0.16,354.0,0.01,20.0,0.01
2984,19410,totaal,1998JJ00,3281.0,0.15,345.0,0.01,20.0,0.01
2985,19410,totaal,1999JJ00,2965.0,0.14,312.0,0.01,18.0,0.01
2986,19410,totaal,2000JJ00,2881.0,0.13,303.0,0.01,17.0,0.01
2987,19410,totaal,2001JJ00,2814.0,0.13,296.0,0.01,17.0,0.01
2988,19410,totaal,2002JJ00,2745.0,0.13,289.0,0.01,16.0,0.01
2989,19410,totaal,2003JJ00,2675.0,0.12,282.0,0.01,16.0,0.01
2990,19410,totaal,2004JJ00,2706.0,0.12,285.0,0.01,16.0,0.01
2991,19410,totaal,2005JJ00,2633.0,0.12,277.0,0.01,16.0,0.01
2992,19410,totaal,2006JJ00,2579.0,0.12,271.0,0.01,15.0,0.01
2993,19410,totaal,2007JJ00,2526.0,0.11,266.0,0.01,15.0,0.01
2994,19410,totaal,2008JJ00,2475.0,0.11,261.0,0.01,15.0,0.01
2995,19410,totaal,2009JJ00,2457.0,0.11,259.0,0.01,15.0,0.01
2996,19410,totaal,2010JJ00,2410.0,0.1,254.0,0.01,14.0,0.01
2997,19410,totaal,2011JJ00,2321.0,0.11,244.0,0.01,14.0,0.01
2998,19410,totaal,2012JJ00,2236.0,0.1,235.0,0.01,13.0,0.01
2999,19410,totaal,2013JJ00,2151.0,0.1,226.0,0.01,13.0,0.01
3000,19410,elek  ,1990JJ00,,,,,,
3001,19410,elek  ,1991JJ00,,,,,,
3002,19410,elek  ,1992JJ00,,,,,,
3003,19410,elek  ,1993JJ00,,,,,,
3004,19410,elek  ,1994JJ00,,,,,,
3005,19410,elek  ,1995JJ00,,,,,,
3006,19410,elek  ,1996JJ00,,,,,,
3007,19410,elek  ,1997JJ00,,,,,,
3008,19410,elek  ,1998JJ00,,,,,,
3009,19410,elek  ,1999JJ00,,,,,,
3010,19410,elek  ,2000JJ00,,,,,,
3011,19410,elek  ,2001JJ00,,,,,,
3012,19410,elek  ,2002JJ00,,,,,,
3013,19410,elek  ,2003JJ00,,,,,,
3014,19410,elek  ,2004JJ00,,,,,,
3015,19410,elek  ,2005JJ00,,,,,,
3016,19410,elek  ,2006JJ00,,,,,,
3017,19410,elek  ,2007JJ00,,,,,,
3018,19410,elek  ,2008JJ00,,,,,,
3019,19410,elek  ,2009JJ00,,,,,,
3020,19410,elek  ,2010JJ00,,,,,,
3021,19410,elek  ,2011JJ00,,,,,,
3022,19410,elek  ,2012JJ00,,,,,,
3023,19410,elek  ,2013JJ00,,,,,,
3024,19410,warm  ,1990JJ00,4361.0,0.24,459.0,0.02,26.0,0.02
3025,19410,warm  ,1991JJ00,4282.0,0.22,451.0,0.02,26.0,0.02
3026,19410,warm  ,1992JJ00,4196.0,0.22,442.0,0.02,25.0,0.02
3027,19410,warm  ,1993JJ00,3972.0,0.2,418.0,0.01,24.0,0.01
3028,19410,warm  ,1994JJ00,3877.0,0.2,408.0,0.01,23.0,0.01
3029,19410,warm  ,1995JJ00,3776.0,0.19,397.0,0.01,23.0,0.01
3030,19410,warm  ,1996JJ00,3447.0,0.16,363.0,0.01,21.0,0.01
3031,19410,warm  ,1997JJ00,3366.0,0.16,354.0,0.01,20.0,0.01
