ID,InstitutioneleSectoren,TransactiesEnSaldi,Perioden,OverheidsproductieEnConsumptie_1
3966,A028903,A044437,2001JJ00,506.0
3967,A028903,A044437,2002JJ00,456.0
3968,A028903,A044437,2003JJ00,495.0
3969,A028903,A044437,2004JJ00,520.0
3970,A028903,A044437,2005JJ00,580.0
3971,A028903,A044437,2006JJ00,602.0
3972,A028903,A044437,2007JJ00,791.0
3973,A028903,A044437,2008JJ00,857.0
3974,A028903,A044437,2009JJ00,899.0
3975,A028903,A044437,2010JJ00,956.0
3976,A028903,A044437,2011JJ00,1019.0
3977,A028903,A044437,2012JJ00,1104.0
3978,A028903,A044437,2013JJ00,1546.0
3979,A028903,A044437,2014JJ00,1696.0
3980,A028903,A044437,2015JJ00,2029.0
3981,A028903,A044437,2016JJ00,2120.0
3982,A028903,A044437,2017JJ00,2258.0
3983,A028903,A044437,2018JJ00,2194.0
3984,A028903,A044437,2019JJ00,2299.0
3985,A028903,A044437,2020JJ00,2745.0
3986,A028903,A044437,2021JJ00,3829.0
3987,A028903,A044437,2022JJ00,3588.0
3988,A028903,A044437,2023JJ00,3041.0
3989,A028903,A044437,2024JJ00,2899.0
3990,A028903,A048156,1995JJ00,1804.0
3991,A028903,A048156,1996JJ00,1788.0
3992,A028903,A048156,1997JJ00,1849.0
3993,A028903,A048156,1998JJ00,2084.0
3994,A028903,A048156,1999JJ00,2162.0
3995,A028903,A048156,2000JJ00,2415.0
3996,A028903,A048156,2001JJ00,2576.0
3997,A028903,A048156,2002JJ00,2784.0
3998,A028903,A048156,2003JJ00,3016.0
3999,A028903,A048156,2004JJ00,3205.0
4000,A028903,A048156,2005JJ00,3435.0
4001,A028903,A048156,2006JJ00,3566.0
4002,A028903,A048156,2007JJ00,3659.0
4003,A028903,A048156,2008JJ00,3857.0
4004,A028903,A048156,2009JJ00,4083.0
4005,A028903,A048156,2010JJ00,4229.0
4006,A028903,A048156,2011JJ00,4299.0
4007,A028903,A048156,2012JJ00,4404.0
4008,A028903,A048156,2013JJ00,4626.0
4009,A028903,A048156,2014JJ00,4879.0
4010,A028903,A048156,2015JJ00,4746.0
4011,A028903,A048156,2016JJ00,4835.0
4012,A028903,A048156,2017JJ00,4875.0
4013,A028903,A048156,2018JJ00,4979.0
4014,A028903,A048156,2019JJ00,5066.0
4015,A028903,A048156,2020JJ00,5427.0
4016,A028903,A048156,2021JJ00,5638.0
4017,A028903,A048156,2022JJ00,5613.0
4018,A028903,A048156,2023JJ00,5962.0
4019,A028903,A048156,2024JJ00,6285.0
4020,A028903,A044491,1995JJ00,225.0
4021,A028903,A044491,1996JJ00,240.0
4022,A028903,A044491,1997JJ00,227.0
4023,A028903,A044491,1998JJ00,231.0
4024,A028903,A044491,1999JJ00,243.0
4025,A028903,A044491,2000JJ00,262.0
4026,A028903,A044491,2001JJ00,290.0
4027,A028903,A044491,2002JJ00,315.0
4028,A028903,A044491,2003JJ00,331.0
4029,A028903,A044491,2004JJ00,345.0
4030,A028903,A044491,2005JJ00,348.0
4031,A028903,A044491,2006JJ00,352.0
4032,A028903,A044491,2007JJ00,360.0
4033,A028903,A044491,2008JJ00,369.0
4034,A028903,A044491,2009JJ00,387.0
4035,A028903,A044491,2010JJ00,372.0
4036,A028903,A044491,2011JJ00,378.0
4037,A028903,A044491,2012JJ00,409.0
4038,A028903,A044491,2013JJ00,425.0
4039,A028903,A044491,2014JJ00,474.0
4040,A028903,A044491,2015JJ00,497.0
4041,A028903,A044491,2016JJ00,499.0
4042,A028903,A044491,2017JJ00,521.0
4043,A028903,A044491,2018JJ00,571.0
4044,A028903,A044491,2019JJ00,596.0
4045,A028903,A044491,2020JJ00,628.0
4046,A028903,A044491,2021JJ00,609.0
4047,A028903,A044491,2022JJ00,656.0
4048,A028903,A044491,2023JJ00,678.0
4049,A028903,A044491,2024JJ00,715.0
4050,A028903,A048157,1995JJ00,1579.0
4051,A028903,A048157,1996JJ00,1548.0
4052,A028903,A048157,1997JJ00,1622.0
4053,A028903,A048157,1998JJ00,1853.0
4054,A028903,A048157,1999JJ00,1919.0
4055,A028903,A048157,2000JJ00,2153.0
4056,A028903,A048157,2001JJ00,2286.0
4057,A028903,A048157,2002JJ00,2469.0
4058,A028903,A048157,2003JJ00,2685.0
4059,A028903,A048157,2004JJ00,2860.0
4060,A028903,A048157,2005JJ00,3087.0
4061,A028903,A048157,2006JJ00,3214.0
4062,A028903,A048157,2007JJ00,3299.0
4063,A028903,A048157,2008JJ00,3488.0
4064,A028903,A048157,2009JJ00,3696.0
4065,A028903,A048157,2010JJ00,3857.0
4066,A028903,A048157,2011JJ00,3921.0
4067,A028903,A048157,2012JJ00,3995.0
4068,A028903,A048157,2013JJ00,4201.0
4069,A028903,A048157,2014JJ00,4405.0
4070,A028903,A048157,2015JJ00,4249.0
4071,A028903,A048157,2016JJ00,4336.0
4072,A028903,A048157,2017JJ00,4354.0
4073,A028903,A048157,2018JJ00,4408.0
4074,A028903,A048157,2019JJ00,4470.0
4075,A028903,A048157,2020JJ00,4799.0
4076,A028903,A048157,2021JJ00,5029.0
4077,A028903,A048157,2022JJ00,4957.0
4078,A028903,A048157,2023JJ00,5284.0
4079,A028903,A048157,2024JJ00,5570.0
4080,A028903,A044438,1995JJ00,1557.0
4081,A028903,A044438,1996JJ00,1561.0
4082,A028903,A044438,1997JJ00,1671.0
4083,A028903,A044438,1998JJ00,1937.0
4084,A028903,A044438,1999JJ00,2025.0
4085,A028903,A044438,2000JJ00,2272.0
4086,A028903,A044438,2001JJ00,2428.0
4087,A028903,A044438,2002JJ00,2623.0
4088,A028903,A044438,2003JJ00,2825.0
4089,A028903,A044438,2004JJ00,2975.0
4090,A028903,A044438,2005JJ00,3133.0
4091,A028903,A044438,2006JJ00,3241.0
4092,A028903,A044438,2007JJ00,3328.0
4093,A028903,A044438,2008JJ00,3514.0
4094,A028903,A044438,2009JJ00,3705.0
4095,A028903,A044438,2010JJ00,3859.0
4096,A028903,A044438,2011JJ00,3908.0
4097,A028903,A044438,2012JJ00,3977.0
4098,A028903,A044438,2013JJ00,4162.0
4099,A028903,A044438,2014JJ00,4348.0
4100,A028903,A044438,2015JJ00,4184.0
4101,A028903,A044438,2016JJ00,4289.0
4102,A028903,A044438,2017JJ00,4338.0
4103,A028903,A044438,2018JJ00,4394.0
4104,A028903,A044438,2019JJ00,4451.0
4105,A028903,A044438,2020JJ00,4810.0
4106,A028903,A044438,2021JJ00,5082.0
4107,A028903,A044438,2022JJ00,5031.0
4108,A028903,A044438,2023JJ00,5343.0
4109,A028903,A044438,2024JJ00,5598.0
4110,A028903,A044439,1995JJ00,1329.0
4111,A028903,A044439,1996JJ00,1313.0
4112,A028903,A044439,1997JJ00,1409.0
4113,A028903,A044439,1998JJ00,1550.0
4114,A028903,A044439,1999JJ00,1629.0
4115,A028903,A044439,2000JJ00,1858.0
4116,A028903,A044439,2001JJ00,1991.0
4117,A028903,A044439,2002JJ00,2138.0
4118,A028903,A044439,2003JJ00,2290.0
4119,A028903,A044439,2004JJ00,2362.0
4120,A028903,A044439,2005JJ00,2471.0
4121,A028903,A044439,2006JJ00,2557.0
4122,A028903,A044439,2007JJ00,2611.0
4123,A028903,A044439,2008JJ00,2686.0
4124,A028903,A044439,2009JJ00,2819.0
4125,A028903,A044439,2010JJ00,2915.0
4126,A028903,A044439,2011JJ00,2966.0
4127,A028903,A044439,2012JJ00,2990.0
4128,A028903,A044439,2013JJ00,3117.0
4129,A028903,A044439,2014JJ00,3119.0
4130,A028903,A044439,2015JJ00,3178.0
4131,A028903,A044439,2016JJ00,3275.0
4132,A028903,A044439,2017JJ00,3302.0
4133,A028903,A044439,2018JJ00,3317.0
4134,A028903,A044439,2019JJ00,3323.0
4135,A028903,A044439,2020JJ00,3607.0
4136,A028903,A044439,2021JJ00,3815.0
4137,A028903,A044439,2022JJ00,3706.0
4138,A028903,A044439,2023JJ00,3957.0
4139,A028903,A044439,2024JJ00,4185.0
4140,A028903,A044440,1995JJ00,228.0
4141,A028903,A044440,1996JJ00,248.0
4142,A028903,A044440,1997JJ00,262.0
4143,A028903,A044440,1998JJ00,387.0
4144,A028903,A044440,1999JJ00,396.0
4145,A028903,A044440,2000JJ00,414.0
4146,A028903,A044440,2001JJ00,437.0
4147,A028903,A044440,2002JJ00,485.0
4148,A028903,A044440,2003JJ00,535.0
4149,A028903,A044440,2004JJ00,613.0
4150,A028903,A044440,2005JJ00,662.0
4151,A028903,A044440,2006JJ00,684.0
4152,A028903,A044440,2007JJ00,717.0
4153,A028903,A044440,2008JJ00,828.0
4154,A028903,A044440,2009JJ00,886.0
4155,A028903,A044440,2010JJ00,944.0
4156,A028903,A044440,2011JJ00,942.0
4157,A028903,A044440,2012JJ00,987.0
4158,A028903,A044440,2013JJ00,1045.0
4159,A028903,A044440,2014JJ00,1229.0
4160,A028903,A044440,2015JJ00,1006.0
4161,A028903,A044440,2016JJ00,1014.0
4162,A028903,A044440,2017JJ00,1036.0
4163,A028903,A044440,2018JJ00,1077.0
4164,A028903,A044440,2019JJ00,1128.0
4165,A028903,A044440,2020JJ00,1203.0
4166,A028903,A044440,2021JJ00,1267.0
4167,A028903,A044440,2022JJ00,1325.0
4168,A028903,A044440,2023JJ00,1386.0
4169,A028903,A044440,2024JJ00,1413.0
4170,A028903,A044447,1995JJ00,32.0
4171,A028903,A044447,1996JJ00,34.0
4172,A028903,A044447,1997JJ00,34.0
4173,A028903,A044447,1998JJ00,36.0
4174,A028903,A044447,1999JJ00,47.0
4175,A028903,A044447,2000JJ00,44.0
4176,A028903,A044447,2001JJ00,49.0
4177,A028903,A044447,2002JJ00,47.0
4178,A028903,A044447,2003JJ00,44.0
4179,A028903,A044447,2004JJ00,44.0
4180,A028903,A044447,2005JJ00,47.0
4181,A028903,A044447,2006JJ00,47.0
4182,A028903,A044447,2007JJ00,50.0
4183,A028903,A044447,2008JJ00,56.0
4184,A028903,A044447,2009JJ00,59.0
4185,A028903,A044447,2010JJ00,59.0
4186,A028903,A044447,2011JJ00,59.0
4187,A028903,A044447,2012JJ00,48.0
4188,A028903,A044447,2013JJ00,59.0
4189,A028903,A044447,2014JJ00,64.0
4190,A028903,A044447,2015JJ00,74.0
4191,A028903,A044447,2016JJ00,56.0
4192,A028903,A044447,2017JJ00,59.0
4193,A028903,A044447,2018JJ00,61.0
4194,A028903,A044447,2019JJ00,65.0
4195,A028903,A044447,2020JJ00,64.0
4196,A028903,A044447,2021JJ00,56.0
4197,A028903,A044447,2022JJ00,59.0
4198,A028903,A044447,2023JJ00,73.0
4199,A028903,A044447,2024JJ00,70.0
4200,A028903,A044451,1995JJ00,-10.0
4201,A028903,A044451,1996JJ00,-47.0
4202,A028903,A044451,1997JJ00,-83.0
4203,A028903,A044451,1998JJ00,-120.0
4204,A028903,A044451,1999JJ00,-153.0
4205,A028903,A044451,2000JJ00,-163.0
4206,A028903,A044451,2001JJ00,-191.0
4207,A028903,A044451,2002JJ00,-201.0
4208,A028903,A044451,2003JJ00,-184.0
4209,A028903,A044451,2004JJ00,-159.0
4210,A028903,A044451,2005JJ00,-93.0
4211,A028903,A044451,2006JJ00,-74.0
4212,A028903,A044451,2007JJ00,-79.0
4213,A028903,A044451,2008JJ00,-82.0
4214,A028903,A044451,2009JJ00,-68.0
4215,A028903,A044451,2010JJ00,-61.0
4216,A028903,A044451,2011JJ00,-46.0
4217,A028903,A044451,2012JJ00,-30.0
4218,A028903,A044451,2013JJ00,-20.0
4219,A028903,A044451,2014JJ00,-7.0
4220,A028903,A044451,2015JJ00,-9.0
4221,A028903,A044451,2016JJ00,-9.0
4222,A028903,A044451,2017JJ00,-43.0
4223,A028903,A044451,2018JJ00,-47.0
4224,A028903,A044451,2019JJ00,-46.0
4225,A028903,A044451,2020JJ00,-75.0
4226,A028903,A044451,2021JJ00,-109.0
4227,A028903,A044451,2022JJ00,-133.0
4228,A028903,A044451,2023JJ00,-132.0
4229,A028903,A044451,2024JJ00,-98.0
4230,A028903,A048158,1995JJ00,0.0
4231,A028903,A048158,1996JJ00,0.0
4232,A028903,A048158,1997JJ00,0.0
4233,A028903,A048158,1998JJ00,0.0
4234,A028903,A048158,1999JJ00,0.0
4235,A028903,A048158,2000JJ00,0.0
4236,A028903,A048158,2001JJ00,0.0
4237,A028903,A048158,2002JJ00,0.0
4238,A028903,A048158,2003JJ00,0.0
4239,A028903,A048158,2004JJ00,0.0
4240,A028903,A048158,2005JJ00,0.0
4241,A028903,A048158,2006JJ00,0.0
4242,A028903,A048158,2007JJ00,0.0
4243,A028903,A048158,2008JJ00,0.0
4244,A028903,A048158,2009JJ00,0.0
4245,A028903,A048158,2010JJ00,0.0
4246,A028903,A048158,2011JJ00,0.0
4247,A028903,A048158,2012JJ00,0.0
4248,A028903,A048158,2013JJ00,0.0
4249,A028903,A048158,2014JJ00,0.0
4250,A028903,A048158,2015JJ00,0.0
4251,A028903,A048158,2016JJ00,0.0
4252,A028903,A048158,2017JJ00,0.0
4253,A028903,A048158,2018JJ00,0.0
4254,A028903,A048158,2019JJ00,0.0
4255,A028903,A048158,2020JJ00,0.0
4256,A028903,A048158,2021JJ00,0.0
4257,A028903,A048158,2022JJ00,0.0
4258,A028903,A048158,2023JJ00,0.0
4259,A028903,A048158,2024JJ00,0.0
4260,A028903,A046348,1995JJ00,1534.0
4261,A028903,A046348,1996JJ00,1350.0
4262,A028903,A046348,1997JJ00,1376.0
4263,A028903,A046348,1998JJ00,1508.0
4264,A028903,A046348,1999JJ00,1471.0
4265,A028903,A046348,2000JJ00,1885.0
4266,A028903,A046348,2001JJ00,1988.0
4267,A028903,A046348,2002JJ00,2176.0
4268,A028903,A046348,2003JJ00,2402.0
4269,A028903,A046348,2004JJ00,2586.0
4270,A028903,A046348,2005JJ00,2957.0
4271,A028903,A046348,2006JJ00,3091.0
4272,A028903,A046348,2007JJ00,3414.0
4273,A028903,A046348,2008JJ00,3833.0
4274,A028903,A046348,2009JJ00,4064.0
4275,A028903,A046348,2010JJ00,4378.0
4276,A028903,A046348,2011JJ00,4487.0
4277,A028903,A046348,2012JJ00,4662.0
4278,A028903,A046348,2013JJ00,5386.0
4279,A028903,A046348,2014JJ00,5472.0
4280,A028903,A046348,2015JJ00,5865.0
4281,A028903,A046348,2016JJ00,6142.0
4282,A028903,A046348,2017JJ00,6481.0
4283,A028903,A046348,2018JJ00,6653.0
4284,A028903,A046348,2019JJ00,6940.0
4285,A028903,A046348,2020JJ00,7802.0
4286,A028903,A046348,2021JJ00,9037.0
4287,A028903,A046348,2022JJ00,8778.0
4288,A028903,A046348,2023JJ00,8577.0
4289,A028903,A046348,2024JJ00,8802.0
4290,A028903,A046349,1995JJ00,1313.0
4291,A028903,A046349,1996JJ00,1164.0
4292,A028903,A046349,1997JJ00,1194.0
4293,A028903,A046349,1998JJ00,1318.0
4294,A028903,A046349,1999JJ00,1294.0
4295,A028903,A046349,2000JJ00,1670.0
4296,A028903,A046349,2001JJ00,1798.0
4297,A028903,A046349,2002JJ00,1882.0
4298,A028903,A046349,2003JJ00,2047.0
4299,A028903,A046349,2004JJ00,2124.0
4300,A028903,A046349,2005JJ00,2306.0
4301,A028903,A046349,2006JJ00,2346.0
4302,A028903,A046349,2007JJ00,2455.0
4303,A028903,A046349,2008JJ00,2799.0
4304,A028903,A046349,2009JJ00,2858.0
4305,A028903,A046349,2010JJ00,3109.0
4306,A028903,A046349,2011JJ00,3067.0
4307,A028903,A046349,2012JJ00,3161.0
4308,A028903,A046349,2013JJ00,3451.0
4309,A028903,A046349,2014JJ00,3116.0
4310,A028903,A046349,2015JJ00,3449.0
4311,A028903,A046349,2016JJ00,3645.0
4312,A028903,A046349,2017JJ00,3996.0
4313,A028903,A046349,2018JJ00,4064.0
4314,A028903,A046349,2019JJ00,4198.0
4315,A028903,A046349,2020JJ00,4936.0
4316,A028903,A046349,2021JJ00,5631.0
4317,A028903,A046349,2022JJ00,5362.0
4318,A028903,A046349,2023JJ00,5038.0
4319,A028903,A046349,2024JJ00,5214.0
4320,A028903,A048155,1995JJ00,1313.0
4321,A028903,A048155,1996JJ00,1164.0
4322,A028903,A048155,1997JJ00,1194.0
4323,A028903,A048155,1998JJ00,1318.0
4324,A028903,A048155,1999JJ00,1294.0
4325,A028903,A048155,2000JJ00,1670.0
4326,A028903,A048155,2001JJ00,1790.0
4327,A028903,A048155,2002JJ00,1871.0
4328,A028903,A048155,2003JJ00,2026.0
4329,A028903,A048155,2004JJ00,2097.0
4330,A028903,A048155,2005JJ00,2209.0
4331,A028903,A048155,2006JJ00,2229.0
4332,A028903,A048155,2007JJ00,2253.0
4333,A028903,A048155,2008JJ00,2413.0
4334,A028903,A048155,2009JJ00,2424.0
4335,A028903,A048155,2010JJ00,2518.0
4336,A028903,A048155,2011JJ00,2494.0
4337,A028903,A048155,2012JJ00,2564.0
4338,A028903,A048155,2013JJ00,2840.0
4339,A028903,A048155,2014JJ00,2755.0
4340,A028903,A048155,2015JJ00,2803.0
4341,A028903,A048155,2016JJ00,2949.0
4342,A028903,A048155,2017JJ00,3274.0
4343,A028903,A048155,2018JJ00,3249.0
4344,A028903,A048155,2019JJ00,3296.0
4345,A028903,A048155,2020JJ00,4015.0
4346,A028903,A048155,2021JJ00,4696.0
4347,A028903,A048155,2022JJ00,4329.0
4348,A028903,A048155,2023JJ00,3978.0
4349,A028903,A048155,2024JJ00,4027.0
4350,A028903,A044478,1995JJ00,0.0
4351,A028903,A044478,1996JJ00,0.0
4352,A028903,A044478,1997JJ00,0.0
4353,A028903,A044478,1998JJ00,0.0
4354,A028903,A044478,1999JJ00,0.0
4355,A028903,A044478,2000JJ00,0.0
4356,A028903,A044478,2001JJ00,8.0
4357,A028903,A044478,2002JJ00,11.0
4358,A028903,A044478,2003JJ00,21.0
4359,A028903,A044478,2004JJ00,27.0
4360,A028903,A044478,2005JJ00,97.0
4361,A028903,A044478,2006JJ00,117.0
4362,A028903,A044478,2007JJ00,202.0
4363,A028903,A044478,2008JJ00,386.0
4364,A028903,A044478,2009JJ00,434.0
4365,A028903,A044478,2010JJ00,591.0
4366,A028903,A044478,2011JJ00,573.0
4367,A028903,A044478,2012JJ00,597.0
4368,A028903,A044478,2013JJ00,611.0
4369,A028903,A044478,2014JJ00,361.0
4370,A028903,A044478,2015JJ00,646.0
4371,A028903,A044478,2016JJ00,696.0
4372,A028903,A044478,2017JJ00,722.0
4373,A028903,A044478,2018JJ00,815.0
4374,A028903,A044478,2019JJ00,902.0
4375,A028903,A044478,2020JJ00,921.0
4376,A028903,A044478,2021JJ00,935.0
4377,A028903,A044478,2022JJ00,1033.0
4378,A028903,A044478,2023JJ00,1060.0
4379,A028903,A044478,2024JJ00,1187.0
4380,A028903,A046350,1995JJ00,221.0
4381,A028903,A046350,1996JJ00,186.0
4382,A028903,A046350,1997JJ00,182.0
4383,A028903,A046350,1998JJ00,190.0
4384,A028903,A046350,1999JJ00,177.0
4385,A028903,A046350,2000JJ00,215.0
4386,A028903,A046350,2001JJ00,190.0
4387,A028903,A046350,2002JJ00,294.0
4388,A028903,A046350,2003JJ00,355.0
4389,A028903,A046350,2004JJ00,462.0
4390,A028903,A046350,2005JJ00,651.0
4391,A028903,A046350,2006JJ00,745.0
4392,A028903,A046350,2007JJ00,959.0
4393,A028903,A046350,2008JJ00,1034.0
4394,A028903,A046350,2009JJ00,1206.0
4395,A028903,A046350,2010JJ00,1269.0
4396,A028903,A046350,2011JJ00,1420.0
4397,A028903,A046350,2012JJ00,1501.0
4398,A028903,A046350,2013JJ00,1935.0
4399,A028903,A046350,2014JJ00,2356.0
4400,A028903,A046350,2015JJ00,2416.0
4401,A028903,A046350,2016JJ00,2497.0
4402,A028903,A046350,2017JJ00,2485.0
4403,A028903,A046350,2018JJ00,2589.0
4404,A028903,A046350,2019JJ00,2742.0
4405,A028903,A046350,2020JJ00,2866.0
4406,A028903,A046350,2021JJ00,3406.0
4407,A028903,A046350,2022JJ00,3416.0
4408,A028903,A046350,2023JJ00,3539.0
4409,A028903,A046350,2024JJ00,3588.0
4410,A028869,A048151,1995JJ00,1221.0
4411,A028869,A048151,1996JJ00,1201.0
4412,A028869,A048151,1997JJ00,1210.0
4413,A028869,A048151,1998JJ00,1218.0
4414,A028869,A048151,1999JJ00,1291.0
4415,A028869,A048151,2000JJ00,1330.0
4416,A028869,A048151,2001JJ00,1466.0
4417,A028869,A048151,2002JJ00,1593.0
4418,A028869,A048151,2003JJ00,1769.0
4419,A028869,A048151,2004JJ00,1887.0
4420,A028869,A048151,2005JJ00,1925.0
4421,A028869,A048151,2006JJ00,1944.0
4422,A028869,A048151,2007JJ00,2006.0
4423,A028869,A048151,2008JJ00,2114.0
4424,A028869,A048151,2009JJ00,2312.0
4425,A028869,A048151,2010JJ00,2422.0
4426,A028869,A048151,2011JJ00,2356.0
4427,A028869,A048151,2012JJ00,2329.0
4428,A028869,A048151,2013JJ00,2399.0
4429,A028869,A048151,2014JJ00,2385.0
4430,A028869,A048151,2015JJ00,2578.0
4431,A028869,A048151,2016JJ00,2623.0
4432,A028869,A048151,2017JJ00,2757.0
4433,A028869,A048151,2018JJ00,2851.0
4434,A028869,A048151,2019JJ00,3043.0
4435,A028869,A048151,2020JJ00,3112.0
4436,A028869,A048151,2021JJ00,3250.0
4437,A028869,A048151,2022JJ00,3541.0
4438,A028869,A048151,2023JJ00,3731.0
4439,A028869,A048151,2024JJ00,3989.0
4440,A028869,A044434,1995JJ00,6.0
4441,A028869,A044434,1996JJ00,6.0
4442,A028869,A044434,1997JJ00,5.0
4443,A028869,A044434,1998JJ00,7.0
4444,A028869,A044434,1999JJ00,8.0
4445,A028869,A044434,2000JJ00,8.0
4446,A028869,A044434,2001JJ00,7.0
4447,A028869,A044434,2002JJ00,8.0
4448,A028869,A044434,2003JJ00,8.0
4449,A028869,A044434,2004JJ00,9.0
4450,A028869,A044434,2005JJ00,8.0
4451,A028869,A044434,2006JJ00,8.0
4452,A028869,A044434,2007JJ00,10.0
4453,A028869,A044434,2008JJ00,10.0
4454,A028869,A044434,2009JJ00,12.0
4455,A028869,A044434,2010JJ00,11.0
4456,A028869,A044434,2011JJ00,14.0
4457,A028869,A044434,2012JJ00,15.0
4458,A028869,A044434,2013JJ00,16.0
4459,A028869,A044434,2014JJ00,20.0
4460,A028869,A044434,2015JJ00,26.0
4461,A028869,A044434,2016JJ00,25.0
4462,A028869,A044434,2017JJ00,22.0
4463,A028869,A044434,2018JJ00,23.0
4464,A028869,A044434,2019JJ00,22.0
4465,A028869,A044434,2020JJ00,25.0
4466,A028869,A044434,2021JJ00,25.0
4467,A028869,A044434,2022JJ00,33.0
4468,A028869,A044434,2023JJ00,35.0
4469,A028869,A044434,2024JJ00,35.0
4470,A028869,A044435,1995JJ00,13.0
4471,A028869,A044435,1996JJ00,15.0
4472,A028869,A044435,1997JJ00,24.0
4473,A028869,A044435,1998JJ00,24.0
4474,A028869,A044435,1999JJ00,32.0
4475,A028869,A044435,2000JJ00,17.0
4476,A028869,A044435,2001JJ00,21.0
4477,A028869,A044435,2002JJ00,23.0
4478,A028869,A044435,2003JJ00,25.0
4479,A028869,A044435,2004JJ00,39.0
4480,A028869,A044435,2005JJ00,26.0
4481,A028869,A044435,2006JJ00,39.0
4482,A028869,A044435,2007JJ00,32.0
4483,A028869,A044435,2008JJ00,49.0
4484,A028869,A044435,2009JJ00,53.0
4485,A028869,A044435,2010JJ00,67.0
4486,A028869,A044435,2011JJ00,71.0
4487,A028869,A044435,2012JJ00,64.0
4488,A028869,A044435,2013JJ00,68.0
4489,A028869,A044435,2014JJ00,73.0
4490,A028869,A044435,2015JJ00,79.0
4491,A028869,A044435,2016JJ00,78.0
4492,A028869,A044435,2017JJ00,80.0
4493,A028869,A044435,2018JJ00,80.0
4494,A028869,A044435,2019JJ00,83.0
4495,A028869,A044435,2020JJ00,83.0
4496,A028869,A044435,2021JJ00,92.0
4497,A028869,A044435,2022JJ00,105.0
4498,A028869,A044435,2023JJ00,105.0
4499,A028869,A044435,2024JJ00,116.0
4500,A028869,A048152,1995JJ00,1202.0
4501,A028869,A048152,1996JJ00,1180.0
4502,A028869,A048152,1997JJ00,1181.0
4503,A028869,A048152,1998JJ00,1187.0
4504,A028869,A048152,1999JJ00,1251.0
4505,A028869,A048152,2000JJ00,1305.0
4506,A028869,A048152,2001JJ00,1438.0
4507,A028869,A048152,2002JJ00,1562.0
4508,A028869,A048152,2003JJ00,1736.0
4509,A028869,A048152,2004JJ00,1839.0
4510,A028869,A048152,2005JJ00,1891.0
4511,A028869,A048152,2006JJ00,1897.0
4512,A028869,A048152,2007JJ00,1964.0
4513,A028869,A048152,2008JJ00,2055.0
4514,A028869,A048152,2009JJ00,2247.0
4515,A028869,A048152,2010JJ00,2344.0
4516,A028869,A048152,2011JJ00,2271.0
4517,A028869,A048152,2012JJ00,2250.0
4518,A028869,A048152,2013JJ00,2315.0
4519,A028869,A048152,2014JJ00,2292.0
4520,A028869,A048152,2015JJ00,2473.0
4521,A028869,A048152,2016JJ00,2520.0
4522,A028869,A048152,2017JJ00,2655.0
4523,A028869,A048152,2018JJ00,2748.0
4524,A028869,A048152,2019JJ00,2938.0
4525,A028869,A048152,2020JJ00,3004.0
4526,A028869,A048152,2021JJ00,3133.0
4527,A028869,A048152,2022JJ00,3403.0
4528,A028869,A048152,2023JJ00,3591.0
4529,A028869,A048152,2024JJ00,3838.0
4530,A028869,A044436,1995JJ00,66.0
4531,A028869,A044436,1996JJ00,75.0
4532,A028869,A044436,1997JJ00,65.0
4533,A028869,A044436,1998JJ00,82.0
4534,A028869,A044436,1999JJ00,89.0
4535,A028869,A044436,2000JJ00,89.0
4536,A028869,A044436,2001JJ00,78.0
4537,A028869,A044436,2002JJ00,99.0
4538,A028869,A044436,2003JJ00,99.0
4539,A028869,A044436,2004JJ00,106.0
4540,A028869,A044436,2005JJ00,94.0
4541,A028869,A044436,2006JJ00,93.0
4542,A028869,A044436,2007JJ00,101.0
4543,A028869,A044436,2008JJ00,102.0
4544,A028869,A044436,2009JJ00,95.0
4545,A028869,A044436,2010JJ00,95.0
4546,A028869,A044436,2011JJ00,96.0
4547,A028869,A044436,2012JJ00,107.0
4548,A028869,A044436,2013JJ00,116.0
4549,A028869,A044436,2014JJ00,138.0
4550,A028869,A044436,2015JJ00,141.0
4551,A028869,A044436,2016JJ00,154.0
4552,A028869,A044436,2017JJ00,143.0
4553,A028869,A044436,2018JJ00,126.0
4554,A028869,A044436,2019JJ00,122.0
4555,A028869,A044436,2020JJ00,109.0
4556,A028869,A044436,2021JJ00,112.0
4557,A028869,A044436,2022JJ00,120.0
4558,A028869,A044436,2023JJ00,122.0
4559,A028869,A044436,2024JJ00,120.0
4560,A028869,A048153,1995JJ00,1136.0
4561,A028869,A048153,1996JJ00,1105.0
4562,A028869,A048153,1997JJ00,1116.0
4563,A028869,A048153,1998JJ00,1105.0
4564,A028869,A048153,1999JJ00,1162.0
4565,A028869,A048153,2000JJ00,1216.0
4566,A028869,A048153,2001JJ00,1360.0
4567,A028869,A048153,2002JJ00,1463.0
4568,A028869,A048153,2003JJ00,1637.0
4569,A028869,A048153,2004JJ00,1733.0
4570,A028869,A048153,2005JJ00,1797.0
4571,A028869,A048153,2006JJ00,1804.0
4572,A028869,A048153,2007JJ00,1863.0
4573,A028869,A048153,2008JJ00,1953.0
4574,A028869,A048153,2009JJ00,2152.0
4575,A028869,A048153,2010JJ00,2249.0
4576,A028869,A048153,2011JJ00,2175.0
4577,A028869,A048153,2012JJ00,2143.0
4578,A028869,A048153,2013JJ00,2199.0
4579,A028869,A048153,2014JJ00,2154.0
4580,A028869,A048153,2015JJ00,2332.0
4581,A028869,A048153,2016JJ00,2366.0
4582,A028869,A048153,2017JJ00,2512.0
