ID,Landen,BedrijfstakkenBranchesSBI2008,Perioden,BuitenlandseDochterondernemingen_1,WerkzamePersonenFTE_2,Omzet_3,Personeelskosten_4,Investeringen_5
33469,L008634,351900 ,2022JJ00,,,,,
33470,L008634,351900 ,2023JJ00,,,,,
33471,L008634,354200 ,2021JJ00,2.0,,,,
33472,L008634,354200 ,2022JJ00,,,,,
33473,L008634,354200 ,2023JJ00,,,,,
33474,L008634,354300 ,2021JJ00,,,,,
33475,L008634,354300 ,2022JJ00,,,,,
33476,L008634,354300 ,2023JJ00,,,,,
33477,L008634,356900 ,2021JJ00,2.0,,,,
33478,L008634,356900 ,2022JJ00,,,,,
33479,L008634,356900 ,2023JJ00,,,,,
33480,L008634,371600 ,2021JJ00,,,,,
33481,L008634,371600 ,2022JJ00,,,,,
33482,L008634,371600 ,2023JJ00,,,,,
33483,L008634,383100 ,2021JJ00,,,,,
33484,L008634,383100 ,2022JJ00,,,,,
33485,L008634,383100 ,2023JJ00,,,,,
33486,L008634,383200 ,2021JJ00,,,,,
33487,L008634,383200 ,2022JJ00,,,,,
33488,L008634,383200 ,2023JJ00,,,,,
33489,L008634,384900 ,2021JJ00,,,,,
33490,L008634,384900 ,2022JJ00,,,,,
33491,L008634,384900 ,2023JJ00,,,,,
33492,L008634,386300 ,2021JJ00,,,,,
33493,L008634,386300 ,2022JJ00,,,,,
33494,L008634,386300 ,2023JJ00,,,,,
33495,L008634,386800 ,2021JJ00,,,,,
33496,L008634,386800 ,2022JJ00,,,,,
33497,L008634,386800 ,2023JJ00,,,,,
33498,L008634,388400 ,2021JJ00,,,,,
33499,L008634,388400 ,2022JJ00,,,,,
33500,L008634,388400 ,2023JJ00,,,,,
33501,L008634,389100 ,2021JJ00,,,,,
33502,L008634,389100 ,2022JJ00,,,,,
33503,L008634,389100 ,2023JJ00,,,,,
33504,L008634,389200 ,2021JJ00,,,,,
33505,L008634,389200 ,2022JJ00,,,,,
33506,L008634,389200 ,2023JJ00,,,,,
33507,L008634,390500 ,2021JJ00,,,,,
33508,L008634,390500 ,2022JJ00,,,,,
33509,L008634,390500 ,2023JJ00,,,,,
33510,L008634,391600 ,2021JJ00,,,,,
33511,L008634,391600 ,2022JJ00,,,,,
33512,L008634,391600 ,2023JJ00,,,,,
33513,L008634,391700 ,2021JJ00,,,,,
33514,L008634,391700 ,2022JJ00,,,,,
33515,L008634,391700 ,2023JJ00,,,,,
33516,L008634,800021 ,2021JJ00,,,,,
33517,L008634,800021 ,2022JJ00,,,,,
33518,L008634,800021 ,2023JJ00,,,,,
33519,L008634,392600 ,2021JJ00,,,,,
33520,L008634,392600 ,2022JJ00,,,,,
33521,L008634,392600 ,2023JJ00,,,,,
33522,L008634,393600 ,2021JJ00,,,,,
33523,L008634,393600 ,2022JJ00,,,,,
33524,L008634,393600 ,2023JJ00,,,,,
33525,L008634,394100 ,2021JJ00,,,,,
33526,L008634,394100 ,2022JJ00,,,,,
33527,L008634,394100 ,2023JJ00,,,,,
33528,L008634,395005 ,2021JJ00,,,,,
33529,L008634,395005 ,2022JJ00,,,,,
33530,L008634,395005 ,2023JJ00,,,,,
33531,L008634,395000 ,2021JJ00,,,,,
33532,L008634,395000 ,2022JJ00,,,,,
33533,L008634,395000 ,2023JJ00,,,,,
33534,L008634,395600 ,2021JJ00,,,,,
33535,L008634,395600 ,2022JJ00,,,,,
33536,L008634,395600 ,2023JJ00,,,,,
33537,L008634,396300 ,2021JJ00,,,,,
33538,L008634,396300 ,2022JJ00,,,,,
33539,L008634,396300 ,2023JJ00,,,,,
33540,L008634,396400 ,2021JJ00,,,,,
33541,L008634,396400 ,2022JJ00,,,,,
33542,L008634,396400 ,2023JJ00,,,,,
33543,L008634,398700 ,2021JJ00,,,,,
33544,L008634,398700 ,2022JJ00,,,,,
33545,L008634,398700 ,2023JJ00,,,,,
33546,L008634,400200 ,2021JJ00,,,,,
33547,L008634,400200 ,2022JJ00,,,,,
33548,L008634,400200 ,2023JJ00,,,,,
33549,L008634,402000 ,2021JJ00,,,,,
33550,L008634,402000 ,2022JJ00,,,,,
33551,L008634,402000 ,2023JJ00,,,,,
33552,L008634,402100 ,2021JJ00,,,,,
33553,L008634,402100 ,2022JJ00,,,,,
33554,L008634,402100 ,2023JJ00,,,,,
33555,L008634,403300 ,2021JJ00,,,,,
33556,L008634,403300 ,2022JJ00,,,,,
33557,L008634,403300 ,2023JJ00,,,,,
33558,L008634,403400 ,2021JJ00,,,,,
33559,L008634,403400 ,2022JJ00,,,,,
33560,L008634,403400 ,2023JJ00,,,,,
33561,L008634,403405 ,2021JJ00,,,,,
33562,L008634,403405 ,2022JJ00,,,,,
33563,L008634,403405 ,2023JJ00,,,,,
33564,L008634,404900 ,2021JJ00,,,,,
33565,L008634,404900 ,2022JJ00,,,,,
33566,L008634,404900 ,2023JJ00,,,,,
33567,L008634,405900 ,2021JJ00,,,,,
33568,L008634,405900 ,2022JJ00,,,,,
33569,L008634,405900 ,2023JJ00,,,,,
33570,L008634,406800 ,2021JJ00,,,,,
33571,L008634,406800 ,2022JJ00,,,,,
33572,L008634,406800 ,2023JJ00,,,,,
33573,L008634,408105 ,2021JJ00,,,,,
33574,L008634,408105 ,2022JJ00,,,,,
33575,L008634,408105 ,2023JJ00,,,,,
33576,L008634,408100 ,2021JJ00,,,,,
33577,L008634,408100 ,2022JJ00,,,,,
33578,L008634,408100 ,2023JJ00,,,,,
33579,L008634,408700 ,2021JJ00,,,,,
33580,L008634,408700 ,2022JJ00,,,,,
33581,L008634,408700 ,2023JJ00,,,,,
33582,L008634,409900 ,2021JJ00,,,,,
33583,L008634,409900 ,2022JJ00,,,,,
33584,L008634,409900 ,2023JJ00,,,,,
33585,L008634,410200 ,2021JJ00,,,,,
33586,L008634,410200 ,2022JJ00,,,,,
33587,L008634,410200 ,2023JJ00,,,,,
33588,L008634,410300 ,2021JJ00,,,,,
33589,L008634,410300 ,2022JJ00,,,,,
33590,L008634,410300 ,2023JJ00,,,,,
33591,L008634,800010 ,2021JJ00,,,,,
33592,L008634,800010 ,2022JJ00,,,,,
33593,L008634,800010 ,2023JJ00,,,,,
33594,L008634,412700 ,2021JJ00,,,,,
33595,L008634,412700 ,2022JJ00,,,,,
33596,L008634,412700 ,2023JJ00,,,,,
33597,L008634,413700 ,2021JJ00,,,,,
33598,L008634,413700 ,2022JJ00,,,,,
33599,L008634,413700 ,2023JJ00,,,,,
33600,L008634,414300 ,2021JJ00,,,,,
33601,L008634,414300 ,2022JJ00,,,,,
33602,L008634,414300 ,2023JJ00,,,,,
33603,L008634,415000 ,2021JJ00,,,,,
33604,L008634,415000 ,2022JJ00,,,,,
33605,L008634,415000 ,2023JJ00,,,,,
33606,L008634,415900 ,2021JJ00,,,,,
33607,L008634,415900 ,2022JJ00,,,,,
33608,L008634,415900 ,2023JJ00,,,,,
33609,L008634,419000 ,2021JJ00,,,,,
33610,L008634,419000 ,2022JJ00,,,,,
33611,L008634,419000 ,2023JJ00,,,,,
33612,L008634,419100 ,2021JJ00,,,,,
33613,L008634,419100 ,2022JJ00,,,,,
33614,L008634,419100 ,2023JJ00,,,,,
33615,L008634,422400 ,2021JJ00,,,,,
33616,L008634,422400 ,2022JJ00,,,,,
33617,L008634,422400 ,2023JJ00,,,,,
33618,L008634,422500 ,2021JJ00,,,,,
33619,L008634,422500 ,2022JJ00,,,,,
33620,L008634,422500 ,2023JJ00,,,,,
33621,L008634,425300 ,2021JJ00,,,,,
33622,L008634,425300 ,2022JJ00,,,,,
33623,L008634,425300 ,2023JJ00,,,,,
33624,L008634,425305 ,2021JJ00,,,,,
33625,L008634,425305 ,2022JJ00,,,,,
33626,L008634,425305 ,2023JJ00,,,,,
33627,L008634,426600 ,2021JJ00,,,,,
33628,L008634,426600 ,2022JJ00,,,,,
33629,L008634,426600 ,2023JJ00,,,,,
33630,L008634,428100 ,2021JJ00,,,,,
33631,L008634,428100 ,2022JJ00,,,,,
33632,L008634,428100 ,2023JJ00,,,,,
33633,L008634,428200 ,2021JJ00,,,,,
33634,L008634,428200 ,2022JJ00,,,,,
33635,L008634,428200 ,2023JJ00,,,,,
33636,L008634,429300 ,2021JJ00,,,,,
33637,L008634,429300 ,2022JJ00,,,,,
33638,L008634,429300 ,2023JJ00,,,,,
33639,L008634,430600 ,2021JJ00,,,,,
33640,L008634,430600 ,2022JJ00,,,,,
33641,L008634,430600 ,2023JJ00,,,,,
33642,L008634,431100 ,2021JJ00,,,,,
33643,L008634,431100 ,2022JJ00,,,,,
33644,L008634,431100 ,2023JJ00,,,,,
33645,L008634,435500 ,2021JJ00,,,,,
33646,L008634,435500 ,2022JJ00,,,,,
33647,L008634,435500 ,2023JJ00,,,,,
33648,L008634,435600 ,2021JJ00,,,,,
33649,L008634,435600 ,2022JJ00,,,,,
33650,L008634,435600 ,2023JJ00,,,,,
33651,L008634,437500 ,2021JJ00,,,,,
33652,L008634,437500 ,2022JJ00,,,,,
33653,L008634,437500 ,2023JJ00,,,,,
33654,L008634,438600 ,2021JJ00,,,,,
33655,L008634,438600 ,2022JJ00,,,,,
33656,L008634,438600 ,2023JJ00,,,,,
33657,L008634,441000 ,2021JJ00,,,,,
33658,L008634,441000 ,2022JJ00,,,,,
33659,L008634,441000 ,2023JJ00,,,,,
33660,L008635,305700 ,2021JJ00,,,,,
33661,L008635,305700 ,2022JJ00,,,,,
33662,L008635,305700 ,2023JJ00,,,,,
33663,L008635,800012 ,2021JJ00,40.0,4.0,875.0,345.0,72.0
33664,L008635,800012 ,2022JJ00,32.0,3.0,485.0,302.0,62.0
33665,L008635,800012 ,2023JJ00,40.0,3.0,517.0,260.0,55.0
33666,L008635,305800 ,2021JJ00,,,,,
33667,L008635,305800 ,2022JJ00,,,,,
33668,L008635,305800 ,2023JJ00,,,,,
33669,L008635,306300 ,2021JJ00,,,,,
33670,L008635,306300 ,2022JJ00,,,,,
33671,L008635,306300 ,2023JJ00,,,,,
33672,L008635,307000 ,2021JJ00,,,,,
33673,L008635,307000 ,2022JJ00,,,,,
33674,L008635,307000 ,2023JJ00,,,,,
33675,L008635,307500 ,2021JJ00,,,,,
33676,L008635,307500 ,2022JJ00,,,,,
33677,L008635,307500 ,2023JJ00,,,,,
33678,L008635,307610 ,2021JJ00,,,,,
33679,L008635,307610 ,2022JJ00,,,,,
33680,L008635,307610 ,2023JJ00,,,,,
33681,L008635,307600 ,2021JJ00,,,,,
33682,L008635,307600 ,2022JJ00,,,,,
33683,L008635,307600 ,2023JJ00,,,,,
33684,L008635,311300 ,2021JJ00,,,,,
33685,L008635,311300 ,2022JJ00,,,,,
33686,L008635,311300 ,2023JJ00,,,,,
33687,L008635,312200 ,2021JJ00,,,,,
33688,L008635,312200 ,2022JJ00,,,,,
33689,L008635,312200 ,2023JJ00,,,,,
33690,L008635,312500 ,2021JJ00,,,,,
33691,L008635,312500 ,2022JJ00,,,,,
33692,L008635,312500 ,2023JJ00,,,,,
33693,L008635,312505 ,2021JJ00,,,,,
33694,L008635,312505 ,2022JJ00,,,,,
33695,L008635,312505 ,2023JJ00,,,,,
33696,L008635,314000 ,2021JJ00,,,,,
33697,L008635,314000 ,2022JJ00,,,,,
33698,L008635,314000 ,2023JJ00,,,,,
33699,L008635,315200 ,2021JJ00,,,,,
33700,L008635,315200 ,2022JJ00,,,,,
33701,L008635,315200 ,2023JJ00,,,,,
33702,L008635,315810 ,2021JJ00,,,,,
33703,L008635,315810 ,2022JJ00,,,,,
33704,L008635,315810 ,2023JJ00,,,,,
33705,L008635,315800 ,2021JJ00,,,,,
33706,L008635,315800 ,2022JJ00,,,,,
33707,L008635,315800 ,2023JJ00,,,,,
33708,L008635,317100 ,2021JJ00,,,,,
33709,L008635,317100 ,2022JJ00,,,,,
33710,L008635,317100 ,2023JJ00,,,,,
33711,L008635,318600 ,2021JJ00,,,,,
33712,L008635,318600 ,2022JJ00,,,,,
33713,L008635,318600 ,2023JJ00,,,,,
33714,L008635,320000 ,2021JJ00,,,,,
33715,L008635,320000 ,2022JJ00,,,,,
33716,L008635,320000 ,2023JJ00,,,,,
33717,L008635,320700 ,2021JJ00,,,,,
33718,L008635,320700 ,2022JJ00,,,,,
33719,L008635,320700 ,2023JJ00,,,,,
33720,L008635,323200 ,2021JJ00,,,,,
33721,L008635,323200 ,2022JJ00,,,,,
33722,L008635,323200 ,2023JJ00,,,,,
33723,L008635,323705 ,2021JJ00,,,,,
33724,L008635,323705 ,2022JJ00,,,,,
33725,L008635,323705 ,2023JJ00,,,,,
33726,L008635,323700 ,2021JJ00,,,,,
33727,L008635,323700 ,2022JJ00,,,,,
33728,L008635,323700 ,2023JJ00,,,,,
33729,L008635,324600 ,2021JJ00,,,,,
33730,L008635,324600 ,2022JJ00,,,,,
33731,L008635,324600 ,2023JJ00,,,,,
33732,L008635,328100 ,2021JJ00,,,,,
33733,L008635,328100 ,2022JJ00,,,,,
33734,L008635,328100 ,2023JJ00,,,,,
33735,L008635,328105 ,2021JJ00,,,,,
33736,L008635,328105 ,2022JJ00,,,,,
33737,L008635,328105 ,2023JJ00,,,,,
33738,L008635,330300 ,2021JJ00,,,,,
33739,L008635,330300 ,2022JJ00,,,,,
33740,L008635,330300 ,2023JJ00,,,,,
33741,L008635,332900 ,2021JJ00,,,,,
33742,L008635,332900 ,2022JJ00,,,,,
33743,L008635,332900 ,2023JJ00,,,,,
33744,L008635,334800 ,2021JJ00,,,,,
33745,L008635,334800 ,2022JJ00,,,,,
33746,L008635,334800 ,2023JJ00,,,,,
33747,L008635,336500 ,2021JJ00,,,,,
33748,L008635,336500 ,2022JJ00,,,,,
33749,L008635,336500 ,2023JJ00,,,,,
33750,L008635,339200 ,2021JJ00,,,,,
33751,L008635,339200 ,2022JJ00,,,,,
33752,L008635,339200 ,2023JJ00,,,,,
33753,L008635,339205 ,2021JJ00,,,,,
33754,L008635,339205 ,2022JJ00,,,,,
33755,L008635,339205 ,2023JJ00,,,,,
33756,L008635,340200 ,2021JJ00,,,,,
33757,L008635,340200 ,2022JJ00,,,,,
33758,L008635,340200 ,2023JJ00,,,,,
33759,L008635,341600 ,2021JJ00,,,,,
33760,L008635,341600 ,2022JJ00,,,,,
33761,L008635,341600 ,2023JJ00,,,,,
33762,L008635,342400 ,2021JJ00,,,,,
33763,L008635,342400 ,2022JJ00,,,,,
33764,L008635,342400 ,2023JJ00,,,,,
33765,L008635,344400 ,2021JJ00,,,,,
33766,L008635,344400 ,2022JJ00,,,,,
33767,L008635,344400 ,2023JJ00,,,,,
33768,L008635,346600 ,2021JJ00,,,,,
33769,L008635,346600 ,2022JJ00,,,,,
33770,L008635,346600 ,2023JJ00,,,,,
33771,L008635,346700 ,2021JJ00,,,,,
33772,L008635,346700 ,2022JJ00,,,,,
33773,L008635,346700 ,2023JJ00,,,,,
33774,L008635,348000 ,2021JJ00,,,,,
33775,L008635,348000 ,2022JJ00,,,,,
33776,L008635,348000 ,2023JJ00,,,,,
33777,L008635,348100 ,2021JJ00,,,,,
33778,L008635,348100 ,2022JJ00,,,,,
33779,L008635,348100 ,2023JJ00,,,,,
33780,L008635,348400 ,2021JJ00,,,,,
33781,L008635,348400 ,2022JJ00,,,,,
33782,L008635,348400 ,2023JJ00,,,,,
33783,L008635,348700 ,2021JJ00,,,,,
33784,L008635,348700 ,2022JJ00,,,,,
33785,L008635,348700 ,2023JJ00,,,,,
33786,L008635,349700 ,2021JJ00,,,,,
33787,L008635,349700 ,2022JJ00,,,,,
33788,L008635,349700 ,2023JJ00,,,,,
33789,L008635,350000 ,2021JJ00,,,,,
33790,L008635,350000 ,2022JJ00,,,,,
33791,L008635,350000 ,2023JJ00,,,,,
33792,L008635,350100 ,2021JJ00,,,,,
33793,L008635,350100 ,2022JJ00,,,,,
33794,L008635,350100 ,2023JJ00,,,,,
33795,L008635,350600 ,2021JJ00,,,,,
33796,L008635,350600 ,2022JJ00,,,,,
33797,L008635,350600 ,2023JJ00,,,,,
33798,L008635,351900 ,2021JJ00,,,,,
33799,L008635,351900 ,2022JJ00,,,,,
33800,L008635,351900 ,2023JJ00,,,,,
33801,L008635,354200 ,2021JJ00,15.0,2.0,235.0,157.0,
33802,L008635,354200 ,2022JJ00,14.0,,242.0,,
33803,L008635,354200 ,2023JJ00,11.0,,225.0,,
33804,L008635,354300 ,2021JJ00,,,,,
33805,L008635,354300 ,2022JJ00,,,,,
33806,L008635,354300 ,2023JJ00,,,,,
33807,L008635,356900 ,2021JJ00,15.0,2.0,235.0,157.0,
33808,L008635,356900 ,2022JJ00,14.0,,242.0,,
33809,L008635,356900 ,2023JJ00,11.0,,225.0,,
33810,L008635,371600 ,2021JJ00,,,,,
33811,L008635,371600 ,2022JJ00,,,,,
33812,L008635,371600 ,2023JJ00,,,,,
33813,L008635,383100 ,2021JJ00,,,,,
33814,L008635,383100 ,2022JJ00,,,,,
33815,L008635,383100 ,2023JJ00,,,,,
33816,L008635,383200 ,2021JJ00,,,,,
33817,L008635,383200 ,2022JJ00,,,,,
33818,L008635,383200 ,2023JJ00,,,,,
33819,L008635,384900 ,2021JJ00,,,,,
33820,L008635,384900 ,2022JJ00,,,,,
33821,L008635,384900 ,2023JJ00,,,,,
33822,L008635,386300 ,2021JJ00,,,,,
33823,L008635,386300 ,2022JJ00,,,,,
33824,L008635,386300 ,2023JJ00,,,,,
33825,L008635,386800 ,2021JJ00,,,,,
33826,L008635,386800 ,2022JJ00,,,,,
33827,L008635,386800 ,2023JJ00,,,,,
33828,L008635,388400 ,2021JJ00,,,,,
33829,L008635,388400 ,2022JJ00,,,,,
33830,L008635,388400 ,2023JJ00,,,,,
33831,L008635,389100 ,2021JJ00,,,,,
33832,L008635,389100 ,2022JJ00,,,,,
33833,L008635,389100 ,2023JJ00,,,,,
33834,L008635,389200 ,2021JJ00,,,,,
33835,L008635,389200 ,2022JJ00,,,,,
33836,L008635,389200 ,2023JJ00,,,,,
33837,L008635,390500 ,2021JJ00,,,,,
33838,L008635,390500 ,2022JJ00,,,,,
33839,L008635,390500 ,2023JJ00,,,,,
33840,L008635,391600 ,2021JJ00,5.0,,5.0,12.0,
33841,L008635,391600 ,2022JJ00,,,,,
33842,L008635,391600 ,2023JJ00,,,,,
33843,L008635,391700 ,2021JJ00,,,,,
33844,L008635,391700 ,2022JJ00,,,,,
33845,L008635,391700 ,2023JJ00,,,,,
33846,L008635,800021 ,2021JJ00,,,,,
33847,L008635,800021 ,2022JJ00,,,,,
33848,L008635,800021 ,2023JJ00,,,,,
33849,L008635,392600 ,2021JJ00,,,,,
33850,L008635,392600 ,2022JJ00,,,,,
33851,L008635,392600 ,2023JJ00,,,,,
33852,L008635,393600 ,2021JJ00,,,,,
33853,L008635,393600 ,2022JJ00,,,,,
33854,L008635,393600 ,2023JJ00,,,,,
33855,L008635,394100 ,2021JJ00,,,,,
33856,L008635,394100 ,2022JJ00,,,,,
33857,L008635,394100 ,2023JJ00,,,,,
33858,L008635,395005 ,2021JJ00,,,,,
33859,L008635,395005 ,2022JJ00,,,,,
33860,L008635,395005 ,2023JJ00,,,,,
33861,L008635,395000 ,2021JJ00,2.0,,,10.0,
33862,L008635,395000 ,2022JJ00,,,,,
33863,L008635,395000 ,2023JJ00,,,,,
33864,L008635,395600 ,2021JJ00,,,,,
33865,L008635,395600 ,2022JJ00,,,,,
33866,L008635,395600 ,2023JJ00,,,,,
33867,L008635,396300 ,2021JJ00,,,,,
33868,L008635,396300 ,2022JJ00,,,,,
33869,L008635,396300 ,2023JJ00,,,,,
33870,L008635,396400 ,2021JJ00,,,,,
33871,L008635,396400 ,2022JJ00,,,,,
33872,L008635,396400 ,2023JJ00,,,,,
33873,L008635,398700 ,2021JJ00,,,,,
33874,L008635,398700 ,2022JJ00,,,,,
33875,L008635,398700 ,2023JJ00,,,,,
33876,L008635,400200 ,2021JJ00,,,,,
33877,L008635,400200 ,2022JJ00,,,,,
33878,L008635,400200 ,2023JJ00,,,,,
33879,L008635,402000 ,2021JJ00,,,,,
33880,L008635,402000 ,2022JJ00,,,,,
33881,L008635,402000 ,2023JJ00,,,,,
33882,L008635,402100 ,2021JJ00,,,,,
33883,L008635,402100 ,2022JJ00,,,,,
33884,L008635,402100 ,2023JJ00,,,,,
33885,L008635,403300 ,2021JJ00,2.0,,3.0,2.0,
33886,L008635,403300 ,2022JJ00,5.0,,5.0,2.0,
33887,L008635,403300 ,2023JJ00,5.0,,8.0,6.0,
33888,L008635,403400 ,2021JJ00,,,,,
33889,L008635,403400 ,2022JJ00,,,,,
33890,L008635,403400 ,2023JJ00,,,,,
33891,L008635,403405 ,2021JJ00,,,,,
33892,L008635,403405 ,2022JJ00,,,,,
33893,L008635,403405 ,2023JJ00,,,,,
33894,L008635,404900 ,2021JJ00,,,,,
33895,L008635,404900 ,2022JJ00,,,,,
33896,L008635,404900 ,2023JJ00,,,,,
33897,L008635,405900 ,2021JJ00,,,,,
33898,L008635,405900 ,2022JJ00,,,,,
33899,L008635,405900 ,2023JJ00,,,,,
33900,L008635,406800 ,2021JJ00,,,,,
33901,L008635,406800 ,2022JJ00,,,,,
33902,L008635,406800 ,2023JJ00,,,,,
33903,L008635,408105 ,2021JJ00,,,,,
33904,L008635,408105 ,2022JJ00,,,,,
33905,L008635,408105 ,2023JJ00,,,,,
33906,L008635,408100 ,2021JJ00,,,,,
33907,L008635,408100 ,2022JJ00,,,,,
33908,L008635,408100 ,2023JJ00,,,,,
33909,L008635,408700 ,2021JJ00,,,,,
33910,L008635,408700 ,2022JJ00,,,,,
33911,L008635,408700 ,2023JJ00,,,,,
33912,L008635,409900 ,2021JJ00,,,,,
33913,L008635,409900 ,2022JJ00,,,,,
33914,L008635,409900 ,2023JJ00,,,,,
33915,L008635,410200 ,2021JJ00,,,,,
33916,L008635,410200 ,2022JJ00,,,,,
33917,L008635,410200 ,2023JJ00,,,,,
33918,L008635,410300 ,2021JJ00,,,,,
33919,L008635,410300 ,2022JJ00,,,,,
33920,L008635,410300 ,2023JJ00,,,,,
33921,L008635,800010 ,2021JJ00,,,,,
33922,L008635,800010 ,2022JJ00,,,,,
33923,L008635,800010 ,2023JJ00,,,,,
33924,L008635,412700 ,2021JJ00,,,,,
33925,L008635,412700 ,2022JJ00,,,,,
33926,L008635,412700 ,2023JJ00,,,,,
33927,L008635,413700 ,2021JJ00,,,,,
33928,L008635,413700 ,2022JJ00,,,,,
33929,L008635,413700 ,2023JJ00,,,,,
33930,L008635,414300 ,2021JJ00,,,,,
33931,L008635,414300 ,2022JJ00,,,,,
33932,L008635,414300 ,2023JJ00,,,,,
33933,L008635,415000 ,2021JJ00,,,,,
33934,L008635,415000 ,2022JJ00,,,,,
33935,L008635,415000 ,2023JJ00,,,,,
33936,L008635,415900 ,2021JJ00,,,,,
33937,L008635,415900 ,2022JJ00,,,,,
33938,L008635,415900 ,2023JJ00,,,,,
33939,L008635,419000 ,2021JJ00,,,,,
33940,L008635,419000 ,2022JJ00,,,,,
33941,L008635,419000 ,2023JJ00,,,,,
33942,L008635,419100 ,2021JJ00,,,,,
33943,L008635,419100 ,2022JJ00,,,,,
33944,L008635,419100 ,2023JJ00,,,,,
33945,L008635,422400 ,2021JJ00,,,,,
33946,L008635,422400 ,2022JJ00,,,,,
33947,L008635,422400 ,2023JJ00,,,,,
33948,L008635,422500 ,2021JJ00,,,,,
33949,L008635,422500 ,2022JJ00,,,,,
33950,L008635,422500 ,2023JJ00,,,,,
33951,L008635,425300 ,2021JJ00,,,,,
33952,L008635,425300 ,2022JJ00,,,,,
33953,L008635,425300 ,2023JJ00,,,,,
33954,L008635,425305 ,2021JJ00,,,,,
33955,L008635,425305 ,2022JJ00,,,,,
33956,L008635,425305 ,2023JJ00,,,,,
33957,L008635,426600 ,2021JJ00,,,,,
33958,L008635,426600 ,2022JJ00,,,,,
33959,L008635,426600 ,2023JJ00,,,,,
33960,L008635,428100 ,2021JJ00,,,,,
33961,L008635,428100 ,2022JJ00,,,,,
33962,L008635,428100 ,2023JJ00,,,,,
33963,L008635,428200 ,2021JJ00,,,,,
33964,L008635,428200 ,2022JJ00,,,,,
33965,L008635,428200 ,2023JJ00,,,,,
33966,L008635,429300 ,2021JJ00,,,,,
33967,L008635,429300 ,2022JJ00,,,,,
33968,L008635,429300 ,2023JJ00,,,,,
33969,L008635,430600 ,2021JJ00,,,,,
33970,L008635,430600 ,2022JJ00,,,,,
33971,L008635,430600 ,2023JJ00,,,,,
33972,L008635,431100 ,2021JJ00,,,,,
33973,L008635,431100 ,2022JJ00,,,,,
33974,L008635,431100 ,2023JJ00,,,,,
33975,L008635,435500 ,2021JJ00,,,,,
33976,L008635,435500 ,2022JJ00,,,,,
33977,L008635,435500 ,2023JJ00,,,,,
33978,L008635,435600 ,2021JJ00,,,,,
33979,L008635,435600 ,2022JJ00,,,,,
33980,L008635,435600 ,2023JJ00,,,,,
33981,L008635,437500 ,2021JJ00,,,,,
33982,L008635,437500 ,2022JJ00,,,,,
33983,L008635,437500 ,2023JJ00,,,,,
33984,L008635,438600 ,2021JJ00,,,,,
33985,L008635,438600 ,2022JJ00,,,,,
33986,L008635,438600 ,2023JJ00,,,,,
33987,L008635,441000 ,2021JJ00,,,,,
33988,L008635,441000 ,2022JJ00,,,,,
33989,L008635,441000 ,2023JJ00,,,,,
33990,L008636,305700 ,2021JJ00,,,,,
33991,L008636,305700 ,2022JJ00,,,,,
33992,L008636,305700 ,2023JJ00,,,,,
33993,L008636,800012 ,2021JJ00,390.0,31.0,15850.0,1710.0,
33994,L008636,800012 ,2022JJ00,536.0,85.0,,4828.0,
33995,L008636,800012 ,2023JJ00,435.0,76.0,54816.0,4479.0,
33996,L008636,305800 ,2021JJ00,,,,,
33997,L008636,305800 ,2022JJ00,,,,,
33998,L008636,305800 ,2023JJ00,,,,,
33999,L008636,306300 ,2021JJ00,,,,,
34000,L008636,306300 ,2022JJ00,,,,,
34001,L008636,306300 ,2023JJ00,,,,,
34002,L008636,307000 ,2021JJ00,,,,,
34003,L008636,307000 ,2022JJ00,,,,,
34004,L008636,307000 ,2023JJ00,,,,,
34005,L008636,307500 ,2021JJ00,85.0,,5591.0,,135.0
34006,L008636,307500 ,2022JJ00,133.0,56.0,31095.0,2936.0,682.0
34007,L008636,307500 ,2023JJ00,71.0,46.0,34890.0,2709.0,744.0
34008,L008636,307610 ,2021JJ00,24.0,3.0,1838.0,196.0,85.0
34009,L008636,307610 ,2022JJ00,27.0,3.0,2217.0,236.0,125.0
34010,L008636,307610 ,2023JJ00,14.0,3.0,2111.0,227.0,83.0
34011,L008636,307600 ,2021JJ00,20.0,1.0,646.0,35.0,10.0
34012,L008636,307600 ,2022JJ00,,,824.0,,48.0
34013,L008636,307600 ,2023JJ00,,,568.0,,16.0
34014,L008636,311300 ,2021JJ00,3.0,3.0,1192.0,161.0,76.0
34015,L008636,311300 ,2022JJ00,,,,,
34016,L008636,311300 ,2023JJ00,,,,,
34017,L008636,312200 ,2021JJ00,,,,,
34018,L008636,312200 ,2022JJ00,,,,,
34019,L008636,312200 ,2023JJ00,,,,,
34020,L008636,312500 ,2021JJ00,,,,,
34021,L008636,312500 ,2022JJ00,,,,,
34022,L008636,312500 ,2023JJ00,,,,,
34023,L008636,312505 ,2021JJ00,,,,,
34024,L008636,312505 ,2022JJ00,,,,,
34025,L008636,312505 ,2023JJ00,,,,,
34026,L008636,314000 ,2021JJ00,,,,,
34027,L008636,314000 ,2022JJ00,,,,,
34028,L008636,314000 ,2023JJ00,,,,,
34029,L008636,315200 ,2021JJ00,,,,,
34030,L008636,315200 ,2022JJ00,,,,,
34031,L008636,315200 ,2023JJ00,,,,,
34032,L008636,315810 ,2021JJ00,,,,,
34033,L008636,315810 ,2022JJ00,,,,,
34034,L008636,315810 ,2023JJ00,,,,,
