ID,LandbouwgoederenEnDiensten,Perioden,OutputAfProducentwaarde_1,OutputBasisprijzen_2,OutputAfProducentwaarde_3,OutputBasisprijzen_4,OutputAfProducentwaarde_5,OutputBasisprijzen_6,OutputAfProducentwaarde_7,OutputBasisprijzen_8
0,18000 ,1995JJ00,18485.0,18831.0,20943.0,21138.0,,,88.3,89.1
1,18000 ,1996JJ00,18794.0,19107.0,20841.0,21008.0,-0.5,-0.6,90.2,91.0
2,18000 ,1997JJ00,20017.0,20247.0,21763.0,21870.0,4.4,4.1,92.0,92.6
3,18000 ,1998JJ00,19124.0,19372.0,21349.0,21477.0,-1.9,-1.8,89.6,90.2
4,18000 ,1999JJ00,18780.0,19029.0,22246.0,22357.0,4.2,4.1,84.4,85.1
5,18000 ,2000JJ00,19868.0,20109.0,22526.0,22624.0,1.3,1.2,88.2,88.9
6,18000 ,2001JJ00,20539.0,20869.0,21829.0,21948.0,-3.1,-3.0,94.1,95.1
7,18000 ,2002JJ00,20242.0,20642.0,21921.0,22031.0,0.4,0.4,92.3,93.7
8,18000 ,2003JJ00,20273.0,20679.0,21936.0,22049.0,0.1,0.1,92.4,93.8
9,18000 ,2004JJ00,20177.0,20561.0,22876.0,22980.0,4.3,4.2,88.2,89.5
10,18000 ,2005JJ00,20558.0,21037.0,22853.0,22955.0,-0.1,-0.1,90.0,91.6
11,18000 ,2006JJ00,22245.0,22810.0,23051.0,23143.0,0.9,0.8,96.5,98.6
12,18000 ,2007JJ00,23774.0,23919.0,23706.0,23782.0,2.8,2.8,100.3,100.6
13,18000 ,2008JJ00,24642.0,24741.0,24525.0,24588.0,3.5,3.4,100.5,100.6
14,18000 ,2009JJ00,23001.0,23122.0,24954.0,25031.0,1.7,1.8,92.2,92.4
15,18000 ,2010JJ00,25266.0,25319.0,25266.0,25319.0,1.2,1.2,100.0,100.0
16,18000 ,2011JJ00,25867.0,25858.0,25210.0,25260.0,-0.2,-0.2,102.6,102.4
17,18000 ,2012JJ00,26803.0,26811.0,25136.0,25187.0,-0.3,-0.3,106.6,106.4
18,18000 ,2013JJ00,28224.0,28241.0,25445.0,25496.0,1.2,1.2,110.9,110.8
19,18000 ,2014JJ00,27199.0,27086.0,25818.0,25751.0,1.5,1.0,105.3,105.2
20,18000 ,2015JJ00,26875.0,26759.0,26074.0,26006.0,1.0,1.0,103.1,102.9
21,18000 ,2016JJ00,26998.0,27020.0,26368.0,26434.0,1.1,1.6,102.4,102.2
22,18000 ,2017JJ00,29076.0,29098.0,26504.0,26571.0,0.5,0.5,109.7,109.5
23,16000 ,1995JJ00,18406.0,18752.0,20815.0,20999.0,,,88.4,89.3
24,16000 ,1996JJ00,18694.0,19007.0,20693.0,20849.0,-0.6,-0.7,90.3,91.2
25,16000 ,1997JJ00,19899.0,20129.0,21593.0,21689.0,4.4,4.0,92.2,92.8
26,16000 ,1998JJ00,18987.0,19235.0,21163.0,21280.0,-2.0,-1.9,89.7,90.4
27,16000 ,1999JJ00,18614.0,18863.0,22022.0,22122.0,4.1,4.0,84.5,85.3
28,16000 ,2000JJ00,19669.0,19910.0,22274.0,22362.0,1.1,1.1,88.3,89.0
29,16000 ,2001JJ00,20307.0,20637.0,21544.0,21654.0,-3.3,-3.2,94.3,95.3
30,16000 ,2002JJ00,19992.0,20392.0,21625.0,21726.0,0.4,0.3,92.4,93.9
31,16000 ,2003JJ00,20012.0,20419.0,21634.0,21739.0,0.0,0.1,92.5,93.9
32,16000 ,2004JJ00,19893.0,20280.0,22548.0,22646.0,4.2,4.2,88.2,89.6
33,16000 ,2005JJ00,20218.0,20705.0,22477.0,22578.0,-0.3,-0.3,89.9,91.7
34,16000 ,2006JJ00,21781.0,22360.0,22565.0,22662.0,0.4,0.4,96.5,98.7
35,16000 ,2007JJ00,23160.0,23330.0,23083.0,23183.0,2.3,2.3,100.3,100.6
36,16000 ,2008JJ00,23783.0,23908.0,23712.0,23803.0,2.7,2.7,100.3,100.4
37,16000 ,2009JJ00,22166.0,22316.0,24181.0,24286.0,2.0,2.0,91.7,91.9
38,16000 ,2010JJ00,24327.0,24412.0,24327.0,24412.0,0.6,0.5,100.0,100.0
39,16000 ,2011JJ00,24895.0,24918.0,24267.0,24350.0,-0.2,-0.3,102.6,102.3
40,16000 ,2012JJ00,25887.0,25927.0,24258.0,24341.0,0.0,0.0,106.7,106.5
41,16000 ,2013JJ00,27312.0,27361.0,24559.0,24642.0,1.2,1.2,111.2,111.0
42,16000 ,2014JJ00,26320.0,26240.0,24939.0,24907.0,1.5,1.1,105.5,105.4
43,16000 ,2015JJ00,26028.0,25944.0,25186.0,25151.0,1.0,1.0,103.3,103.2
44,16000 ,2016JJ00,26222.0,26274.0,25514.0,25610.0,1.3,1.8,102.8,102.6
45,16000 ,2017JJ00,28171.0,28222.0,25614.0,25711.0,0.4,0.4,110.0,109.8
46,14000 ,1995JJ00,17403.0,17711.0,19342.0,19485.0,,,90.0,90.9
47,14000 ,1996JJ00,17682.0,17957.0,19228.0,19343.0,-0.6,-0.7,92.0,92.8
48,14000 ,1997JJ00,18794.0,18987.0,20019.0,20077.0,4.1,3.8,93.9,94.6
49,14000 ,1998JJ00,17831.0,18041.0,19556.0,19634.0,-2.3,-2.2,91.2,91.9
50,14000 ,1999JJ00,17363.0,17579.0,20339.0,20403.0,4.0,3.9,85.4,86.2
51,14000 ,2000JJ00,18328.0,18534.0,20541.0,20590.0,1.0,0.9,89.2,90.0
52,14000 ,2001JJ00,18806.0,19105.0,19697.0,19772.0,-4.1,-4.0,95.5,96.6
53,14000 ,2002JJ00,18257.0,18633.0,19609.0,19685.0,-0.4,-0.4,93.1,94.7
54,14000 ,2003JJ00,18310.0,18685.0,19700.0,19769.0,0.5,0.4,92.9,94.5
55,14000 ,2004JJ00,18145.0,18502.0,20623.0,20687.0,4.7,4.6,88.0,89.4
56,14000 ,2005JJ00,18395.0,18855.0,20553.0,20621.0,-0.3,-0.3,89.5,91.4
57,14000 ,2006JJ00,19771.0,20320.0,20484.0,20549.0,-0.3,-0.3,96.5,98.9
58,14000 ,2007JJ00,21087.0,21220.0,20925.0,20987.0,2.2,2.1,100.8,101.1
59,14000 ,2008JJ00,21513.0,21598.0,21436.0,21487.0,2.4,2.4,100.4,100.5
60,14000 ,2009JJ00,19860.0,19968.0,21878.0,21941.0,2.1,2.1,90.8,91.0
61,14000 ,2010JJ00,21964.0,22016.0,21964.0,22016.0,0.4,0.3,100.0,100.0
62,14000 ,2011JJ00,22416.0,22407.0,21831.0,21883.0,-0.6,-0.6,102.7,102.4
63,14000 ,2012JJ00,23441.0,23450.0,21872.0,21925.0,0.2,0.2,107.2,107.0
64,14000 ,2013JJ00,24827.0,24845.0,22177.0,22229.0,1.4,1.4,112.0,111.8
65,14000 ,2014JJ00,23778.0,23666.0,22519.0,22456.0,1.5,1.0,105.6,105.4
66,14000 ,2015JJ00,23573.0,23458.0,22793.0,22727.0,1.2,1.2,103.4,103.2
67,14000 ,2016JJ00,23768.0,23787.0,23125.0,23189.0,1.5,2.0,102.8,102.6
68,14000 ,2017JJ00,25632.0,25651.0,23177.0,23242.0,0.2,0.2,110.6,110.4
69,10000 ,1995JJ00,8607.0,8826.0,10410.0,10441.0,,,82.7,84.5
70,10000 ,1996JJ00,8694.0,8905.0,10259.0,10288.0,-1.5,-1.5,84.7,86.6
71,10000 ,1997JJ00,9253.0,9425.0,10892.0,10903.0,6.2,6.0,85.0,86.4
72,10000 ,1998JJ00,9482.0,9657.0,10676.0,10693.0,-2.0,-1.9,88.8,90.3
73,10000 ,1999JJ00,9487.0,9653.0,11296.0,11297.0,5.8,5.6,84.0,85.5
74,10000 ,2000JJ00,9743.0,9921.0,11723.0,11728.0,3.8,3.8,83.1,84.6
75,10000 ,2001JJ00,10051.0,10242.0,11282.0,11307.0,-3.8,-3.6,89.1,90.6
76,10000 ,2002JJ00,10282.0,10503.0,11214.0,11241.0,-0.6,-0.6,91.7,93.4
77,10000 ,2003JJ00,10838.0,11046.0,11541.0,11577.0,2.9,3.0,93.9,95.4
78,10000 ,2004JJ00,10284.0,10343.0,11991.0,12016.0,3.9,3.8,85.8,86.1
79,10000 ,2005JJ00,10413.0,10456.0,11929.0,11958.0,-0.5,-0.5,87.3,87.4
80,10000 ,2006JJ00,11511.0,11546.0,11819.0,11846.0,-0.9,-0.9,97.4,97.5
81,10000 ,2007JJ00,12054.0,12088.0,12009.0,12045.0,1.6,1.7,100.4,100.4
82,10000 ,2008JJ00,11741.0,11768.0,12348.0,12377.0,2.8,2.8,95.1,95.1
83,10000 ,2009JJ00,11149.0,11182.0,12622.0,12655.0,2.2,2.2,88.3,88.4
84,10000 ,2010JJ00,12602.0,12632.0,12602.0,12632.0,-0.2,-0.2,100.0,100.0
85,10000 ,2011JJ00,12312.0,12341.0,12536.0,12566.0,-0.5,-0.5,98.2,98.2
86,10000 ,2012JJ00,12835.0,12861.0,12489.0,12520.0,-0.4,-0.4,102.8,102.7
87,10000 ,2013JJ00,13470.0,13489.0,12512.0,12543.0,0.2,0.2,107.7,107.5
88,10000 ,2014JJ00,12655.0,12674.0,12944.0,12974.0,3.4,3.4,97.8,97.7
89,10000 ,2015JJ00,13295.0,13314.0,12780.0,12811.0,-1.3,-1.3,104.0,103.9
90,10000 ,2016JJ00,13436.0,13455.0,12692.0,12723.0,-0.7,-0.7,105.9,105.8
91,10000 ,2017JJ00,13854.0,13873.0,12905.0,12936.0,1.7,1.7,107.4,107.2
92,1000  ,1995JJ00,216.0,258.0,257.0,266.0,,,84.1,97.1
93,1000  ,1996JJ00,235.0,278.0,275.0,282.0,7.1,6.3,85.5,98.5
94,1000  ,1997JJ00,190.0,236.0,242.0,256.0,-12.1,-9.4,78.8,92.1
95,1000  ,1998JJ00,173.0,219.0,236.0,251.0,-2.5,-1.8,73.6,87.3
96,1000  ,1999JJ00,171.0,215.0,228.0,243.0,-3.0,-3.1,75.1,88.5
97,1000  ,2000JJ00,233.0,284.0,318.0,325.0,39.3,33.5,73.2,87.3
98,1000  ,2001JJ00,246.0,297.0,332.0,333.0,4.3,2.5,73.9,89.1
99,1000  ,2002JJ00,227.0,318.0,321.0,324.0,-3.4,-2.7,70.7,98.1
100,1000  ,2003JJ00,265.0,351.0,339.0,343.0,5.7,6.0,78.2,102.2
101,1000  ,2004JJ00,231.0,221.0,337.0,337.0,-0.5,-1.7,68.4,65.4
102,1000  ,2005JJ00,213.0,214.0,331.0,331.0,-1.8,-1.8,64.3,64.5
103,1000  ,2006JJ00,248.0,248.0,314.0,314.0,-5.2,-5.2,79.0,79.0
104,1000  ,2007JJ00,340.0,341.0,293.0,293.0,-6.6,-6.6,116.0,116.0
105,1000  ,2008JJ00,377.0,377.0,379.0,379.0,29.2,29.2,99.4,99.4
106,1000  ,2009JJ00,272.0,272.0,387.0,387.0,2.1,2.1,70.3,70.3
107,1000  ,2010JJ00,348.0,348.0,348.0,348.0,-10.0,-10.0,100.0,100.0
108,1000  ,2011JJ00,366.0,366.0,309.0,309.0,-11.3,-11.3,118.4,118.4
109,1000  ,2012JJ00,518.0,518.0,333.0,333.0,7.8,7.8,155.5,155.5
110,1000  ,2013JJ00,403.0,403.0,338.0,338.0,1.6,1.6,119.2,119.2
111,1000  ,2014JJ00,324.0,324.0,329.0,329.0,-2.8,-2.8,98.6,98.6
112,1000  ,2015JJ00,339.0,339.0,326.0,326.0,-0.9,-0.9,104.2,104.2
113,1000  ,2016JJ00,267.0,267.0,264.0,264.0,-19.1,-19.1,101.1,101.1
114,1000  ,2017JJ00,287.0,287.0,278.0,278.0,5.6,5.6,103.0,103.0
115,1100  ,1995JJ00,167.0,200.0,234.0,227.0,,,71.1,88.1
116,1100  ,1996JJ00,177.0,211.0,239.0,231.0,2.0,2.0,74.1,91.3
117,1100  ,1997JJ00,133.0,169.0,189.0,193.0,-20.9,-16.6,70.4,87.6
118,1100  ,1998JJ00,127.0,163.0,193.0,196.0,2.3,1.9,65.6,82.8
119,1100  ,1999JJ00,106.0,140.0,156.0,165.0,-19.2,-15.9,67.7,84.8
120,1100  ,2000JJ00,142.0,181.0,213.0,214.0,35.9,29.5,66.7,84.8
121,1100  ,2001JJ00,127.0,164.0,188.0,189.0,-11.4,-11.7,67.5,87.0
122,1100  ,2002JJ00,129.0,195.0,200.0,201.0,6.4,6.5,64.4,97.0
123,1100  ,2003JJ00,161.0,224.0,217.0,217.0,8.2,7.7,74.4,103.7
124,1100  ,2004JJ00,151.0,143.0,232.0,232.0,7.0,7.1,65.1,61.6
125,1100  ,2005JJ00,132.0,133.0,224.0,224.0,-3.5,-3.5,59.0,59.3
126,1100  ,2006JJ00,174.0,174.0,227.0,227.0,1.3,1.3,76.7,76.8
127,1100  ,2007JJ00,229.0,229.0,197.0,197.0,-13.1,-13.1,116.2,116.3
128,1100  ,2008JJ00,266.0,266.0,267.0,267.0,35.8,35.8,99.4,99.4
129,1100  ,2009JJ00,188.0,188.0,274.0,274.0,2.7,2.7,68.6,68.6
130,1100  ,2010JJ00,271.0,271.0,271.0,271.0,-1.1,-1.1,100.0,100.0
131,1100  ,2011JJ00,280.0,280.0,232.0,232.0,-14.5,-14.5,120.5,120.5
132,1100  ,2012JJ00,419.0,419.0,256.0,256.0,10.5,10.5,163.6,163.6
133,1100  ,2013JJ00,321.0,321.0,262.0,262.0,2.2,2.2,122.6,122.6
134,1100  ,2014JJ00,259.0,259.0,256.0,256.0,-2.2,-2.2,101.2,101.2
135,1100  ,2015JJ00,273.0,273.0,255.0,255.0,-0.4,-0.4,107.2,107.2
136,1100  ,2016JJ00,208.0,208.0,200.0,200.0,-21.4,-21.4,103.9,103.9
137,1100  ,2017JJ00,230.0,230.0,219.0,219.0,9.3,9.3,104.9,104.9
138,1110  ,1995JJ00,167.0,200.0,234.0,227.0,,,71.1,88.1
139,1110  ,1996JJ00,177.0,211.0,239.0,231.0,2.0,2.0,74.1,91.3
140,1110  ,1997JJ00,133.0,169.0,189.0,193.0,-20.9,-16.6,70.4,87.6
141,1110  ,1998JJ00,127.0,163.0,193.0,196.0,2.3,1.9,65.6,82.8
142,1110  ,1999JJ00,106.0,140.0,156.0,165.0,-19.2,-15.9,67.7,84.8
143,1110  ,2000JJ00,142.0,181.0,213.0,214.0,35.9,29.5,66.7,84.8
144,1110  ,2001JJ00,127.0,164.0,188.0,189.0,-11.4,-11.7,67.5,87.0
145,1110  ,2002JJ00,129.0,195.0,200.0,201.0,6.4,6.5,64.4,97.0
146,1110  ,2003JJ00,161.0,224.0,217.0,217.0,8.2,7.7,74.4,103.7
147,1110  ,2004JJ00,151.0,143.0,232.0,232.0,7.0,7.1,65.1,61.6
148,1110  ,2005JJ00,132.0,133.0,224.0,224.0,-3.5,-3.5,59.0,59.3
149,1110  ,2006JJ00,174.0,174.0,227.0,227.0,1.3,1.3,76.7,76.8
150,1110  ,2007JJ00,229.0,229.0,197.0,197.0,-13.1,-13.1,116.2,116.3
151,1110  ,2008JJ00,266.0,266.0,267.0,267.0,35.8,35.8,99.4,99.4
152,1110  ,2009JJ00,188.0,188.0,274.0,274.0,2.7,2.7,68.6,68.6
153,1110  ,2010JJ00,271.0,271.0,271.0,271.0,-1.1,-1.1,100.0,100.0
154,1110  ,2011JJ00,280.0,280.0,232.0,232.0,-14.5,-14.5,120.5,120.5
155,1110  ,2012JJ00,419.0,419.0,256.0,256.0,10.5,10.5,163.6,163.6
156,1110  ,2013JJ00,321.0,321.0,262.0,262.0,2.2,2.2,122.6,122.6
157,1110  ,2014JJ00,259.0,259.0,256.0,256.0,-2.2,-2.2,101.2,101.2
158,1110  ,2015JJ00,273.0,273.0,255.0,255.0,-0.4,-0.4,107.2,107.2
159,1110  ,2016JJ00,208.0,208.0,200.0,200.0,-21.4,-21.4,103.9,103.9
160,1110  ,2017JJ00,230.0,230.0,219.0,219.0,9.3,9.3,104.9,104.9
161,1200  ,1995JJ00,4.0,6.0,10.0,14.0,,,41.8,43.3
162,1200  ,1996JJ00,4.0,6.0,8.0,12.0,-19.3,-13.8,46.8,46.6
163,1200  ,1997JJ00,3.0,5.0,3.0,7.0,-57.3,-38.6,85.0,64.7
164,1200  ,1998JJ00,3.0,5.0,4.0,7.0,1.5,1.0,77.9,62.1
165,1200  ,1999JJ00,2.0,4.0,2.0,6.0,-45.5,-21.0,80.2,61.6
166,1200  ,2000JJ00,3.0,6.0,4.0,9.0,108.2,54.8,80.3,61.9
167,1200  ,2001JJ00,2.0,3.0,2.0,5.0,-40.3,-40.4,79.1,62.4
168,1200  ,2002JJ00,2.0,5.0,2.0,5.0,-4.2,-3.9,75.3,89.5
169,1200  ,2003JJ00,2.0,5.0,2.0,6.0,1.5,5.8,82.4,82.4
170,1200  ,2004JJ00,2.0,2.0,3.0,3.0,17.3,-50.6,63.5,63.5
171,1200  ,2005JJ00,1.0,1.0,2.0,2.0,-25.2,-25.2,51.4,51.4
172,1200  ,2006JJ00,1.0,1.0,2.0,2.0,-1.5,-1.5,64.1,64.1
173,1200  ,2007JJ00,1.0,1.0,1.0,1.0,-29.7,-29.7,95.7,95.7
174,1200  ,2008JJ00,1.0,1.0,1.0,1.0,-3.1,-3.1,96.1,96.1
175,1200  ,2009JJ00,1.0,1.0,2.0,2.0,29.1,29.1,80.2,80.2
176,1200  ,2010JJ00,2.0,2.0,2.0,2.0,-15.1,-15.1,100.0,100.0
177,1200  ,2011JJ00,1.0,1.0,1.0,1.0,-37.8,-37.8,125.0,125.0
178,1200  ,2012JJ00,2.0,2.0,1.0,1.0,37.9,37.9,182.6,182.6
179,1200  ,2013JJ00,1.0,1.0,1.0,1.0,-40.5,-40.5,137.5,137.5
180,1200  ,2014JJ00,1.0,1.0,1.0,1.0,6.4,6.4,129.9,129.9
181,1200  ,2015JJ00,1.0,1.0,1.0,1.0,7.8,7.8,129.9,129.9
182,1200  ,2016JJ00,1.0,1.0,1.0,1.0,-10.4,-10.4,123.9,123.9
183,1200  ,2017JJ00,2.0,2.0,1.0,1.0,53.4,53.4,125.2,125.2
184,1300  ,1995JJ00,31.0,36.0,30.0,31.0,,,104.1,115.9
185,1300  ,1996JJ00,35.0,41.0,37.0,38.0,23.9,21.4,96.1,108.1
186,1300  ,1997JJ00,38.0,44.0,48.0,48.0,30.6,26.5,78.3,90.4
187,1300  ,1998JJ00,28.0,34.0,38.0,40.0,-20.5,-16.8,72.3,84.5
188,1300  ,1999JJ00,47.0,53.0,66.0,63.0,71.2,57.1,72.0,84.2
189,1300  ,2000JJ00,40.0,47.0,54.0,54.0,-18.2,-14.2,75.1,87.0
190,1300  ,2001JJ00,53.0,63.0,72.0,73.0,34.7,34.7,73.9,86.6
191,1300  ,2002JJ00,43.0,60.0,60.0,60.0,-17.4,-17.5,72.4,100.1
192,1300  ,2003JJ00,47.0,63.0,67.0,67.0,12.7,12.1,69.8,93.9
193,1300  ,2004JJ00,32.0,30.0,55.0,55.0,-18.0,-18.1,58.2,54.5
194,1300  ,2005JJ00,34.0,34.0,58.0,58.0,6.0,5.9,58.6,58.6
195,1300  ,2006JJ00,41.0,41.0,56.0,56.0,-3.4,-3.4,73.0,73.0
196,1300  ,2007JJ00,70.0,70.0,56.0,56.0,-1.6,-1.6,125.4,125.4
197,1300  ,2008JJ00,67.0,67.0,68.0,68.0,21.7,21.7,98.6,98.6
198,1300  ,2009JJ00,40.0,40.0,68.0,68.0,0.6,0.6,58.8,58.8
199,1300  ,2010JJ00,42.0,42.0,42.0,42.0,-38.4,-38.4,100.0,100.0
200,1300  ,2011JJ00,51.0,51.0,42.0,42.0,0.0,0.0,121.9,121.9
201,1300  ,2012JJ00,59.0,59.0,42.0,42.0,0.0,0.0,141.4,141.4
202,1300  ,2013JJ00,46.0,46.0,43.0,43.0,1.7,1.7,107.8,107.8
203,1300  ,2014JJ00,38.0,38.0,41.0,41.0,-4.5,-4.5,92.8,92.8
204,1300  ,2015JJ00,47.0,47.0,46.0,46.0,13.6,13.6,101.6,101.6
205,1300  ,2016JJ00,46.0,46.0,47.0,47.0,2.3,2.3,97.9,97.9
206,1300  ,2017JJ00,44.0,44.0,42.0,42.0,-11.1,-11.1,104.8,104.8
207,1400  ,1995JJ00,1.0,1.0,1.0,1.0,,,109.4,109.4
208,1400  ,1996JJ00,1.0,1.0,1.0,1.0,-7.1,-7.1,99.9,99.9
209,1400  ,1997JJ00,1.0,1.0,2.0,2.0,45.4,45.4,85.1,85.1
210,1400  ,1998JJ00,1.0,1.0,1.0,1.0,-30.4,-30.4,79.6,79.6
211,1400  ,1999JJ00,2.0,2.0,2.0,2.0,63.2,63.2,80.6,80.6
212,1400  ,2000JJ00,2.0,2.0,2.0,2.0,-1.9,-1.9,80.7,80.7
213,1400  ,2001JJ00,2.0,2.0,2.0,2.0,8.5,8.5,79.1,79.1
214,1400  ,2002JJ00,1.0,1.0,2.0,2.0,-8.0,-8.0,75.3,75.3
215,1400  ,2003JJ00,2.0,2.0,2.0,2.0,16.8,16.8,82.4,82.4
216,1400  ,2004JJ00,1.0,1.0,2.0,2.0,-11.1,-11.1,63.5,63.5
217,1400  ,2005JJ00,1.0,1.0,2.0,2.0,6.4,6.4,51.4,51.4
218,1400  ,2006JJ00,1.0,1.0,2.0,2.0,-5.0,-5.0,64.1,64.1
219,1400  ,2007JJ00,2.0,2.0,2.0,2.0,-19.5,-19.5,95.7,95.7
220,1400  ,2008JJ00,1.0,1.0,2.0,2.0,-1.7,-1.7,96.1,96.1
221,1400  ,2009JJ00,2.0,2.0,2.0,2.0,24.7,24.7,80.2,80.2
222,1400  ,2010JJ00,2.0,2.0,2.0,2.0,-22.3,-22.3,100.0,100.0
223,1400  ,2011JJ00,2.0,2.0,2.0,2.0,6.5,6.5,125.0,125.0
224,1400  ,2012JJ00,3.0,3.0,2.0,2.0,18.2,18.2,184.6,184.6
225,1400  ,2013JJ00,2.0,2.0,2.0,2.0,7.3,7.3,113.2,113.2
226,1400  ,2014JJ00,2.0,2.0,2.0,2.0,-8.6,-8.6,89.3,89.3
227,1400  ,2015JJ00,2.0,2.0,2.0,2.0,2.2,2.2,89.3,89.3
228,1400  ,2016JJ00,1.0,1.0,2.0,2.0,-10.9,-10.9,85.2,85.2
229,1400  ,2017JJ00,2.0,2.0,2.0,2.0,37.3,37.3,86.1,86.1
230,1500  ,1995JJ00,11.0,13.0,7.0,9.0,,,147.1,140.0
231,1500  ,1996JJ00,15.0,17.0,11.0,13.0,45.7,39.0,141.1,134.9
232,1500  ,1997JJ00,13.0,15.0,11.0,12.0,-1.8,-1.5,126.1,122.1
233,1500  ,1998JJ00,13.0,15.0,11.0,12.0,0.7,1.2,125.5,121.9
234,1500  ,1999JJ00,14.0,16.0,11.0,13.0,5.1,3.9,126.0,121.7
235,1500  ,2000JJ00,42.0,44.0,38.0,41.0,238.9,213.8,111.6,108.3
236,1500  ,2001JJ00,59.0,62.0,52.0,56.0,38.0,37.8,113.6,110.5
237,1500  ,2002JJ00,49.0,54.0,46.0,49.0,-12.2,-12.3,107.1,109.6
238,1500  ,2003JJ00,51.0,55.0,43.0,46.0,-6.0,-6.2,118.6,118.6
239,1500  ,2004JJ00,43.0,43.0,39.0,39.0,-8.8,-15.2,109.6,109.6
240,1500  ,2005JJ00,43.0,43.0,38.0,38.0,-1.8,-1.8,111.1,111.1
241,1500  ,2006JJ00,28.0,28.0,28.0,28.0,-26.9,-26.9,100.1,100.1
242,1500  ,2007JJ00,36.0,36.0,36.0,36.0,29.0,29.0,99.7,99.7
243,1500  ,2008JJ00,39.0,39.0,38.0,38.0,6.1,6.1,100.1,100.1
244,1500  ,2009JJ00,39.0,39.0,39.0,39.0,0.9,0.9,100.2,100.2
245,1500  ,2010JJ00,30.0,30.0,30.0,30.0,-22.8,-22.8,100.0,100.0
246,1500  ,2011JJ00,30.0,30.0,31.0,31.0,3.3,3.3,96.8,96.8
247,1500  ,2012JJ00,30.0,30.0,29.0,29.0,-6.7,-6.7,103.7,103.7
248,1500  ,2013JJ00,31.0,31.0,28.0,28.0,-3.3,-3.3,110.8,110.8
249,1500  ,2014JJ00,23.0,23.0,26.0,26.0,-6.5,-6.5,87.9,87.9
250,1500  ,2015JJ00,15.0,15.0,18.0,18.0,-30.4,-30.4,82.4,82.4
251,1500  ,2016JJ00,9.0,9.0,10.0,10.0,-43.7,-43.7,85.9,85.9
252,1500  ,2017JJ00,8.0,8.0,9.0,9.0,-9.4,-9.4,87.6,87.6
253,1900  ,1995JJ00,2.0,2.0,3.0,3.0,,,56.7,56.7
254,1900  ,1996JJ00,2.0,2.0,4.0,4.0,24.1,24.1,58.8,58.8
255,1900  ,1997JJ00,2.0,2.0,3.0,3.0,-17.0,-17.0,54.0,54.0
256,1900  ,1998JJ00,2.0,2.0,4.0,4.0,11.7,11.7,48.6,48.6
257,1900  ,1999JJ00,1.0,1.0,3.0,3.0,-34.2,-34.2,48.6,48.6
258,1900  ,2000JJ00,4.0,4.0,8.0,8.0,229.4,229.4,48.7,48.7
259,1900  ,2001JJ00,2.0,2.0,3.0,3.0,-63.7,-63.7,79.1,79.1
260,1900  ,2002JJ00,2.0,2.0,3.0,3.0,7.8,7.8,75.3,75.3
261,1900  ,2003JJ00,2.0,2.0,3.0,3.0,-15.6,-15.6,82.4,82.4
262,1900  ,2004JJ00,2.0,2.0,3.0,3.0,14.9,14.9,63.5,63.5
263,1900  ,2005JJ00,2.0,2.0,4.0,4.0,17.2,17.2,51.4,51.4
264,1900  ,2006JJ00,2.0,2.0,4.0,4.0,0.5,0.5,64.1,64.1
265,1900  ,2007JJ00,3.0,3.0,3.0,3.0,-15.1,-15.1,95.7,95.7
266,1900  ,2008JJ00,3.0,3.0,3.0,3.0,1.4,1.4,96.1,96.1
267,1900  ,2009JJ00,2.0,2.0,3.0,3.0,-18.8,-18.8,80.2,80.2
268,1900  ,2010JJ00,2.0,2.0,2.0,2.0,-22.7,-22.7,100.0,100.0
269,1900  ,2011JJ00,2.0,2.0,1.0,1.0,-26.5,-26.5,125.0,125.0
270,1900  ,2012JJ00,3.0,3.0,2.0,2.0,10.6,10.6,194.7,194.7
271,1900  ,2013JJ00,2.0,2.0,1.0,1.0,-9.6,-9.6,112.5,112.5
272,1900  ,2014JJ00,1.0,1.0,2.0,2.0,7.8,7.8,81.3,81.3
273,1900  ,2015JJ00,1.0,1.0,1.0,1.0,-9.1,-9.1,81.3,81.3
274,1900  ,2016JJ00,1.0,1.0,1.0,1.0,-30.1,-30.1,77.5,77.5
275,1900  ,2017JJ00,1.0,1.0,1.0,1.0,44.5,44.5,81.7,81.7
276,2000  ,1995JJ00,400.0,400.0,323.0,323.0,,,123.8,123.8
277,2000  ,1996JJ00,395.0,395.0,334.0,334.0,3.3,3.4,118.4,118.4
278,2000  ,1997JJ00,403.0,403.0,334.0,334.0,0.1,0.1,120.7,120.7
279,2000  ,1998JJ00,346.0,346.0,274.0,274.0,-18.1,-18.0,126.4,126.4
280,2000  ,1999JJ00,359.0,359.0,358.0,358.0,30.8,30.8,100.2,100.2
281,2000  ,2000JJ00,357.0,357.0,336.0,336.0,-6.1,-6.1,106.1,106.1
282,2000  ,2001JJ00,384.0,384.0,310.0,310.0,-7.9,-7.9,124.0,124.0
283,2000  ,2002JJ00,351.0,351.0,324.0,324.0,4.5,4.5,108.6,108.6
284,2000  ,2003JJ00,373.0,373.0,353.0,353.0,8.9,8.9,105.8,105.8
285,2000  ,2004JJ00,376.0,376.0,348.0,348.0,-1.4,-1.4,108.2,108.2
286,2000  ,2005JJ00,318.0,318.0,329.0,329.0,-5.4,-5.4,96.7,96.7
287,2000  ,2006JJ00,273.0,273.0,284.0,284.0,-13.5,-13.5,96.1,96.1
288,2000  ,2007JJ00,235.0,235.0,273.0,273.0,-4.2,-4.2,86.3,86.3
